"Date","AKR","BAM","BK","CMA","CVCO","EXP","FNF","FPH","FR","HA","HCC","LOW","MAC","MHK","ORI","ORIG","PNC","RYN","TDW","TPHS","TRC","UHAL","VNO","WY","Y","ZION"
2018-01-01,-0.102339250645495,-0.0383555232159447,0.0527292972014612,0.0968782766243124,0.00360411519249859,-0.0110326563715978,-0.0066259425776789,-0.0212765957446808,-0.0193834769425953,-0.0627352603631247,0.112127196819086,0.126856044182138,-0.0169001218026799,0.0187024433208216,0.00514504233606372,0.00447764942080786,0.095155670289623,0.0262409113576008,0.145491844262295,-0.0273381294964029,0.050577986512524,-0.0339499268720074,-0.083141468406242,0.0646625958401927,0.0530288774651821,0.0629548863680942
2018-02-01,-0.0195439340205185,-0.0752328618286874,0.0058200704440905,0.0210039905376602,0.0388508797460352,-0.105488618326945,0.0243714725500257,-0.0210144927536232,-0.0917044688365369,-0.0361445267011795,0.115838402425399,-0.144562270278938,-0.0871922100046461,-0.146516734124505,-0.0679385295486271,-0.0390044205052006,-0.00227819257617523,0.0471350291785286,-0.104830085694809,-0.112426035502959,0.0155892258408632,-0.0577407355939235,-0.0726841378348215,-0.066862065347308,-0.0343316673379321,0.0173977793336626
2018-03-01,0.0215946843853823,0.00723137894547055,-0.0964404716191561,-0.0132688848666026,0.0920804113608895,0.0281352879935564,0.00225394440270477,0.0555144337527758,0.042811236431993,0.0750000277777778,-0.102531211231375,-0.0205379627430723,-0.0495418908982336,-0.0319326489925662,0.07089365597136,-0.0247391177139885,-0.0407205304904091,0.0350102362453522,0.143485251798561,0.0833333333333333,0.0433409029345373,0.00319769186046504,0.0124868660675965,-0.000856380269950829,0.0136764458826448,-0.0407495171775603
2018-04-01,-0.040650406504065,0.0164102307692306,0.0578303717801354,-0.0140727405399771,-0.0195683107913669,-0.0396895087911837,-0.0797100949525238,-0.067321178120617,0.0643175162504277,0.0645994815348971,-0.169939307390218,-0.0606267806267805,0.0285612102820421,-0.0962018598906129,-0.0489510932889934,-0.0384462940943321,-0.0372256269100228,0.0571347072200115,0.197483285652454,0.00769230769230766,0.0527909540116418,-0.0219646968073365,0.0108468940187121,0.0508571142857142,-0.06472563451362,0.0383083633605159
2018-05-01,0.0911016949152541,0.00504539619186173,0.00440289871226929,-0.00306619786284212,0.218667441667129,0.0951899564994945,0.00352964955038537,-0.160902255639098,0.0585020553358389,-0.101941769370345,0.168602150537634,0.152614363702535,-0.0345365851186495,-0.0278254805644778,0.0284313725490197,0.0931574608408903,-0.0151088317072396,0.0451734349334079,-0.154407452096173,0.0656488549618321,0.0110974106041926,-0.0431974030432907,0.0246949878685137,0.0149538612004858,-0.00715190478288807,0.00109590867579912
2018-06-01,0.0629126601941747,0.0175703319868348,-0.0149771689497717,-0.0357408310983051,0.000240789973772859,-0.0314633335891309,0.0178571433402908,0.00806451612903225,0.0124506529000912,-0.0283783513513514,0.0147221199852778,0.00589409523431006,0.0215711123212097,0.0501372836255685,-0.0510009532888466,0.111613876319759,-0.0579457343854478,-0.00463082080346855,-0.00138070422439429,-0.0616045845272207,-0.0121951626016261,0.102836414796331,0.060393043471425,-0.0233057314060686,0.00772920116281961,-0.038679108945829
2018-07-01,-0.010595578714082,0.0399605323142509,-0.00852955683293155,0.0662121000046658,0.0231158350045511,-0.0535391344809075,0.0765550525400067,-0.00533333333333341,-0.0236952909418118,0.115438021823699,-0.0616611896989481,0.039447483519933,0.0392398191363781,-0.12092221270505,0.0703163736815668,-0.0488466417910448,0.0720206925823526,-0.0951150451050672,0.186657518147252,-0.018320610687023,-0.03703699740893,0.058767354633172,-0.0270562777883192,-0.0625342584348397,0.0944397998830449,-0.0187891064488348
2018-08-01,0.053175775480059,0.0144687023900774,-0.0246867210643965,0.00557046615286838,0.155095304614196,-0.0706592465155358,-0.00987659259259266,-0.0223413762287757,-0.00276497704347101,0.0349127698210858,-0.0703518333841581,0.0947252303090489,-0.0054182017369081,0.0171479878044807,0.0408259521739067,-0.0342368390072455,-0.00890705642605749,-0.00514127421543975,-0.0678707213591191,-0.0513219284603421,-0.0499999999999999,-0.00580771209159936,0.0706340675927162,0.0155061146869513,0.00398876304324802,0.0307543514360862
2018-09-01,-0.0171808906030855,0.0411502912988007,-0.0222435274307371,-0.0746820453011271,0.0309698703578616,-0.076789817463667,-0.0187032428280919,-0.139853747714808,-0.0326555462925306,-0.0337349879518073,0.124324412653822,0.0558160919540229,-0.0587334164544291,-0.0847642900937269,0.00901708746618568,0.278434231905465,-0.0512051787546066,-0.0292851260818188,-0.0253124687499999,-0.00163934426229506,-0.0233918578497526,-0.0486543259894505,-0.051948051948052,-0.0702967176691648,0.032843709910938,-0.0589228549648555
2018-10-01,-0.00677848709316853,-0.0848865952141612,-0.0717787773375652,-0.0957871317889291,-0.20707509486166,-0.133740054756923,-0.149936398980249,-0.192348565356004,-0.0222929617834394,-0.136907662688661,0.0355029202846553,-0.170701959588922,-0.0663773183870987,-0.288679790521364,-0.0147453089698528,-0.125072158436515,-0.0565386363677416,-0.10677314088219,-0.139147190152383,-0.123152709359606,-0.124827228227878,-0.0845926917357526,-0.0673972328767122,-0.174775364115277,-0.0794599998400993,-0.0618146136863564
