"Date","AAL","AAPL","AMP","AMZN","ANTM","AXP","BAC","BK","BUD","CBI","CEG","CHTR","COP","COST","CVS","DAL","DE","DG","DVA","FISV","FWONA","GD","GE","GHC","GL","GM","GS","GSK","IBM","INTC","IR","IRM","JNJ","JPM","KHC","KMX","KO","LSXMK","LUV","MA","MCO","MDLZ","MON","MTB","NKE","NLC","NOV","NRG","NSC","NSRGY","ORCL","PCP","PG","PSX","RSG","SNY","SU","T","TT","UAL","UNP","UPS","USB","V","VRSN","VZ","WFC","WMT","WSC","XOM"
2012-11-01,0,0,0,0,0,11.57,0,0.67,0,0,0,0,1.86,0.57,0,0,0,0,2,0,0.87,0,0,0.84,0,0.96,0,0,17.32,0,0,0,0,0,0,0,19.25,0,0,0,1.9,0,0,0.7,0,0,0,0,0,0,0,0,4.76,61.92,0,0,0,0,0,0,0,0,2.6,0,0,0,19.96,4.3,0,0
2012-12-01,0,0,0,0,0,11.57,0,0.67,0,0,0,0,1.86,0.57,0,0,0,0,2,0,0.87,0,0,0.84,0,0.96,0,0,17.32,0,0,0,0,0,0,0,19.25,0,0,0,1.9,0,0,0.7,0,0,0,0,0,0,0,0,4.76,61.92,0,0,0,0,0,0,0,0,2.6,0,0,0,19.96,4.3,0,0
2013-01-01,0,0,0,0,0,12.03,0,0.62,0,0,0,0,1.71,0.54,0,0,0,0,2.09,0,0.74,0,0,0.91,0,0.82,0,0,17.09,0,0,0,0,0,0,0,19.03,0,0,0,1.78,0,0,0.65,0,0,0.62,0,0,0,0,0,4.79,62.24,0,0,0,0,0,0,0,0,2.45,0,0,0,19.94,4.34,0,0
2013-02-01,0,0,0,0,0,12.03,0,0.62,0,0,0,0,1.71,0.54,0,0,0,0,2.09,0,0.74,0,0,0.91,0,0.82,0,0,17.09,0,0,0,0,0,0,0,19.03,0,0,0,1.78,0,0,0.65,0,0,0.62,0,0,0,0,0,4.79,62.24,0,0,0,0,0,0,0,0,2.45,0,0,0,19.94,4.34,0,0
2013-03-01,0,0,0,0,0,12.03,0,0.62,0,0,0,0,1.71,0.54,0,0,0,0,2.09,0,0.74,0,0,0.91,0,0.82,0,0,17.09,0,0,0,0,0,0,0,19.03,0,0,0,1.78,0,0,0.65,0,0,0.62,0,0,0,0,0,4.79,62.24,0,0,0,0,0,0,0,0,2.45,0,0,0,19.94,4.34,0,0
2013-04-01,0,0,0,0,0,12.34,0,0.75,0,0.62,0,0,1.59,0,0,0,0,0,1.97,0,0.78,0,0,0.91,0,1.45,0,0,14.17,0,0,0,0,0,0,0,17.47,0,0,0,1.65,0,0,0.65,0,0,0.67,0,0,0,0,0,4.42,61.74,0,0,0,0,0,0,0,0,3.08,0,0,0,20.81,3.99,0,3.07
2013-05-01,0,0,0,0,0,12.34,0,0.75,0,0.62,0,0,1.59,0,0,0,0,0,1.97,0,0.78,0,0,0.91,0,1.45,0,0,14.17,0,0,0,0,0,0,0,17.47,0,0,0,1.65,0,0,0.65,0,0,0.67,0,0,0,0,0,4.42,61.74,0,0,0,0,0,0,0,0,3.08,0,0,0,20.81,3.99,0,3.07
2013-06-01,0,0,0,0,0,12.34,0,0.75,0,0.62,0,0,1.59,0,0,0,0,0,1.97,0,0.78,0,0,0.91,0,1.45,0,0,14.17,0,0,0,0,0,0,0,17.47,0,0,0,1.65,0,0,0.65,0,0,0.67,0,0,0,0,0,4.42,61.74,0,0,0,0,0,0,0,0,3.08,0,0,0,20.81,3.99,0,3.07
2013-07-01,0,0,0,0,0,12.44,0,0.81,0,0.7,0,0,1.02,0,0,0,0,0,1.94,0,0.9,0,0,1.15,0,1.56,0,0,13.71,0,0,0,0,0,0,0,16.46,0,0,0,1.9,0,0,0,0,0,0.75,0,0,0,0,0,4.34,61.71,0,0,0.7,0,0,0,0,0,3.14,0,0,0,20.79,3.96,0,3.75
2013-08-01,0,0,0,0,0,12.44,0,0.81,0,0.7,0,0,1.02,0,0,0,0,0,1.94,0,0.9,0,0,1.15,0,1.56,0,0,13.71,0,0,0,0,0,0,0,16.46,0,0,0,1.9,0,0,0,0,0,0.75,0,0,0,0,0,4.34,61.71,0,0,0.7,0,0,0,0,0,3.14,0,0,0,20.79,3.96,0,3.75
2013-09-01,0,0,0,0,0,12.44,0,0.81,0,0.7,0,0,1.02,0,0,0,0,0,1.94,0,0.9,0,0,1.15,0,1.56,0,0,13.71,0,0,0,0,0,0,0,16.46,0,0,0,1.9,0,0,0,0,0,0.75,0,0,0,0,0,4.34,61.71,0,0,0.7,0,0,0,0,0,3.14,0,0,0,20.79,3.96,0,3.75
2013-10-01,0,0,0,0,0,13.12,0,0.82,0,0.76,0,0,0.75,0,0,0,0,0,2.2,0,0.74,0,0,1.09,0,1.56,2.14,0,12.19,0,0,0,0,0,0,0,15.76,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,4.1,62,0,0,0,0,0,0,0,0,3.06,0,0,0,20.07,3.71,0,3.97
2013-11-01,0,0,0,0,0,13.12,0,0.82,0,0.76,0,0,0.75,0,0,0,0,0,2.2,0,0.74,0,0,1.09,0,1.56,2.14,0,12.19,0,0,0,0,0,0,0,15.76,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,4.1,62,0,0,0,0,0,0,0,0,3.06,0,0,0,20.07,3.71,0,3.97
2013-12-01,0,0,0,0,0,13.12,0,0.82,0,0.76,0,0,0.75,0,0,0,0,0,2.2,0,0.74,0,0,1.09,0,1.56,2.14,0,12.19,0,0,0,0,0,0,0,15.76,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,4.1,62,0,0,0,0,0,0,0,0,3.06,0,0,0,20.07,3.71,0,3.97
2014-01-01,0,0,0,0,0,12.9,0,0.82,0,0.79,0,0,0.74,0,0,0,0,0,2.45,0,0.66,0,0,1.15,0,0.98,1.96,0,12.44,0,0,0,0,0,0,0,14.62,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,4.02,60.71,0,0,0,0,0,0,0,0,3.24,0,0,0,21.79,4.19,0,3.8
2014-02-01,0,0,0,0,0,12.9,0,0.82,0,0.79,0,0,0.74,0,0,0,0,0,2.45,0,0.66,0,0,1.15,0,0.98,1.96,0,12.44,0,0,0,0,0,0,0,14.62,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,4.02,60.71,0,0,0,0,0,0,0,0,3.24,0,0,0,21.79,4.19,0,3.8
2014-03-01,0,0,0,0,0,12.9,0,0.82,0,0.79,0,0,0.74,0,0,0,0,0,2.45,0,0.66,0,0,1.15,0,0.98,1.96,0,12.44,0,0,0,0,0,0,0,14.62,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,4.02,60.71,0,0,0,0,0,0,0,0,3.24,0,0,0,21.79,4.19,0,3.8
2014-04-01,0,0,0,0,0,13.37,0,0.86,0,0.68,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,1.11,1.97,0,11.82,0,0,0,0,0,0,0,15.75,0,0,0,2.01,0,0,0.62,0,0,0,0,0,0,0,0,3.86,0,0,0,0.65,0,0,0,0,0,3.23,0,0,0.68,22.64,4.1,0,3.85
2014-05-01,0,0,0,0,0,13.37,0,0.86,0,0.68,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,1.11,1.97,0,11.82,0,0,0,0,0,0,0,15.75,0,0,0,2.01,0,0,0.62,0,0,0,0,0,0,0,0,3.86,0,0,0,0.65,0,0,0,0,0,3.23,0,0,0.68,22.64,4.1,0,3.85
2014-06-01,0,0,0,0,0,13.37,0,0.86,0,0.68,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,1.11,1.97,0,11.82,0,0,0,0,0,0,0,15.75,0,0,0,2.01,0,0,0.62,0,0,0,0,0,0,0,0,3.86,0,0,0,0.65,0,0,0,0,0,3.23,0,0,0.68,22.64,4.1,0,3.85
2014-07-01,0,0,0,0,0,12.24,0,0.84,0,0,0,0.69,0,0,0,0,0,0,2.54,0,0,0,0,0,0,1.18,2.14,0,12.34,0,0,0,0,0,0,0,15.74,0,0,0,2.15,0,0,0.61,0,0,0,0,0,0,0,0,4.08,0,0,0,0.62,0,0,0,0,0,3.09,0,0.66,0.69,22.18,4.26,0,3.57
2014-08-01,0,0,0,0,0,12.24,0,0.84,0,0,0,0.69,0,0,0,0,0,0,2.54,0,0,0,0,0,0,1.18,2.14,0,12.34,0,0,0,0,0,0,0,15.74,0,0,0,2.15,0,0,0.61,0,0,0,0,0,0,0,0,4.08,0,0,0,0.62,0,0,0,0,0,3.09,0,0.66,0.69,22.18,4.26,0,3.57
2014-09-01,0,0,0,0,0,12.24,0,0.84,0,0,0,0.69,0,0,0,0,0,0,2.54,0,0,0,0,0,0,1.18,2.14,0,12.34,0,0,0,0,0,0,0,15.74,0,0,0,2.15,0,0,0.61,0,0,0,0,0,0,0,0,4.08,0,0,0,0.62,0,0,0,0,0,3.09,0,0.66,0.69,22.18,4.26,0,3.57
2014-10-01,0,0,0,0,0,12.9,0,0.82,0,0,0,0.94,0,0,0,0,1.38,0,2.67,0,0,0,0,0,0,1.31,2.24,0,11.29,0,0,0,0,0,0,0,15.44,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0.63,4.4,0,0,0,0.65,0,0,0,0,0,3.29,0,0.68,0.64,23.23,4.74,0,0
2014-11-01,0,0,0,0,0,12.9,0,0.82,0,0,0,0.94,0,0,0,0,1.38,0,2.67,0,0,0,0,0,0,1.31,2.24,0,11.29,0,0,0,0,0,0,0,15.44,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0.63,4.4,0,0,0,0.65,0,0,0,0,0,3.29,0,0.68,0.64,23.23,4.74,0,0
2014-12-01,0,0,0,0,0,12.9,0,0.82,0,0,0,0.94,0,0,0,0,1.38,0,2.67,0,0,0,0,0,0,1.31,2.24,0,11.29,0,0,0,0,0,0,0,15.44,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0.63,4.4,0,0,0,0.65,0,0,0,0,0,3.29,0,0.68,0.64,23.23,4.74,0,0
2015-01-01,0,0,0,0,0,11.06,0,0.78,0,0,0,1.08,0,0,0,0,1.42,0,2.93,0,0,0,0,0,0,1.44,2.22,0,11.92,0,0,0,0,0,0,0,15.14,0,0,0,2.39,0,0,0.64,0,0,0,0,0,0,0,0.82,4.04,0,0,0,0,0,0,0,0,0,3.41,0,0.81,0.68,23.88,4.64,0,0
2015-02-01,0,0,0,0,0,11.06,0,0.78,0,0,0,1.08,0,0,0,0,1.42,0,2.93,0,0,0,0,0,0,1.44,2.22,0,11.92,0,0,0,0,0,0,0,15.14,0,0,0,2.39,0,0,0.64,0,0,0,0,0,0,0,0.82,4.04,0,0,0,0,0,0,0,0,0,3.41,0,0.81,0.68,23.88,4.64,0,0
2015-03-01,0,0,0,0,0,11.06,0,0.78,0,0,0,1.08,0,0,0,0,1.42,0,2.93,0,0,0,0,0,0,1.44,2.22,0,11.92,0,0,0,0,0,0,0,15.14,0,0,0,2.39,0,0,0.64,0,0,0,0,0,0,0,0.82,4.04,0,0,0,0,0,0,0,0,0,3.41,0,0.81,0.68,23.88,4.64,0,0
2015-04-01,0,0,0,0,0,10.75,0,0.79,0,0,0,1.33,0,0,0,0,1.53,0,2.8,0,0,0,0,0,0,1.25,2.41,0,11.81,0,0,0,0,0,0,0,14.32,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0.77,3.77,62.18,0,0,0,0,0,0,0,0,3.37,0,0.73,0.64,24.14,3.91,0,0
2015-05-01,0,0,0,0,0,10.75,0,0.79,0,0,0,1.33,0,0,0,0,1.53,0,2.8,0,0,0,0,0,0,1.25,2.41,0,11.81,0,0,0,0,0,0,0,14.32,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0.77,3.77,62.18,0,0,0,0,0,0,0,0,3.37,0,0.73,0.64,24.14,3.91,0,0
2015-06-01,0,0,0,0,0,10.75,0,0.79,0,0,0,1.33,0,0,0,0,1.53,0,2.8,0,0,0,0,0,0,1.25,2.41,0,11.81,0,0,0,0,0,0,0,14.32,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0.77,3.77,62.18,0,0,0,0,0,0,0,0,3.37,0,0.73,0.64,24.14,3.91,0,0
2015-07-01,0,0,0,0,0,8.82,0,0,0,0,0,1.42,0,0,0,0,0.99,0,2.19,0,0,0,0,0,0,1.18,1.49,0,9.22,0,0,0,0,0,18.04,0,12.6,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.76,2.98,63.71,0,0,0.63,1.52,0,0,0,0,2.74,0,0.72,0,18.95,2.86,0,0
2015-08-01,0,0,0,0,0,8.82,0,0,0,0,0,1.42,0,0,0,0,0.99,0,2.19,0,0,0,0,0,0,1.18,1.49,0,9.22,0,0,0,0,0,18.04,0,12.6,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.76,2.98,63.71,0,0,0.63,1.52,0,0,0,0,2.74,0,0.72,0,18.95,2.86,0,0
2015-09-01,0,0,0,0,0,8.82,0,0,0,0,0,1.42,0,0,0,0,0.99,0,2.19,0,0,0,0,0,0,1.18,1.49,0,9.22,0,0,0,0,0,18.04,0,12.6,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.76,2.98,63.71,0,0,0.63,1.52,0,0,0,0,2.74,0,0.72,0,18.95,2.86,0,0
2015-10-01,0,0,0,0,0,8,0,0.63,0,0,0,1.43,0,0,0,0,1.32,0,2.04,0,0,0,0,0,0,1.29,1.5,0,8.46,0,0,0,0,0,17.97,0,13.03,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0.74,3.18,63.81,0,0,0,1.22,0,0,0,0,2.75,0,0.86,0,19.78,2.61,0,0
2015-11-01,0,0,0,0,0,8,0,0.63,0,0,0,1.43,0,0,0,0,1.32,0,2.04,0,0,0,0,0,0,1.29,1.5,0,8.46,0,0,0,0,0,17.97,0,13.03,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0.74,3.18,63.81,0,0,0,1.22,0,0,0,0,2.75,0,0.86,0,19.78,2.61,0,0
2015-12-01,0,0,0,0,0,8,0,0.63,0,0,0,1.43,0,0,0,0,1.32,0,2.04,0,0,0,0,0,0,1.29,1.5,0,8.46,0,0,0,0,0,17.97,0,13.03,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0.74,3.18,63.81,0,0,0,1.22,0,0,0,0,2.75,0,0.86,0,19.78,2.61,0,0
2016-01-01,0,0.83,0,0,0,7.24,0,0,0,0,0,1.63,0,0,0,0,1.39,0,2.2,0,0,0,0,0,0,1.22,1.34,0,9.57,0,0,0,0,0,19.9,0,14.43,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,65.09,0,0,0.65,0,0,0,0,0,2.69,0.61,0.89,0.63,18.04,2.94,0,0
2016-02-01,0,0.83,0,0,0,7.24,0,0,0,0,0,1.63,0,0,0,0,1.39,0,2.2,0,0,0,0,0,0,1.22,1.34,0,9.57,0,0,0,0,0,19.9,0,14.43,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,65.09,0,0,0.65,0,0,0,0,0,2.69,0.61,0.89,0.63,18.04,2.94,0,0
2016-03-01,0,0.83,0,0,0,7.24,0,0,0,0,0,1.63,0,0,0,0,1.39,0,2.2,0,0,0,0,0,0,1.22,1.34,0,9.57,0,0,0,0,0,19.9,0,14.43,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,65.09,0,0,0.65,0,0,0,0,0,2.69,0.61,0.89,0.63,18.04,2.94,0,0
2016-04-01,0,1.12,0,0,0,7.1,0,0.62,0,0,0,1.65,0,0,0,0,1.37,0,2.3,0,0,0,0,0,0,1.09,1.26,0,9.51,0,0,0,0,0,22.21,0,13.98,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,64.82,0,0,0,0,0,0,0,0,2.64,0.59,0.86,0.65,17.5,2.26,0,0
2016-05-01,0,1.12,0,0,0,7.1,0,0.62,0,0,0,1.65,0,0,0,0,1.37,0,2.3,0,0,0,0,0,0,1.09,1.26,0,9.51,0,0,0,0,0,22.21,0,13.98,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,64.82,0,0,0,0,0,0,0,0,2.64,0.59,0.86,0.65,17.5,2.26,0,0
2016-06-01,0,1.12,0,0,0,7.1,0,0.62,0,0,0,1.65,0,0,0,0,1.37,0,2.3,0,0,0,0,0,0,1.09,1.26,0,9.51,0,0,0,0,0,22.21,0,13.98,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,64.82,0,0,0,0,0,0,0,0,2.64,0.59,0.86,0.65,17.5,2.26,0,0
2016-07-01,0.62,1.34,0,0,0,7.54,0,0.65,0,0,0,1.98,0,0,0,0,1.4,0,1.98,0,0,0,0,0,0,1.23,1.37,0,10.02,0,0,0,0,0,22.63,0,13.14,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,65.05,0,0,0,0,0,0,0,0,2.83,0.68,0.79,0,16.49,0.73,0,0
2016-08-01,0.62,1.34,0,0,0,7.54,0,0.65,0,0,0,1.98,0,0,0,0,1.4,0,1.98,0,0,0,0,0,0,1.23,1.37,0,10.02,0,0,0,0,0,22.63,0,13.14,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,65.05,0,0,0,0,0,0,0,0,2.83,0.68,0.79,0,16.49,0.73,0,0
2016-09-01,0.62,1.34,0,0,0,7.54,0,0.65,0,0,0,1.98,0,0,0,0,1.4,0,1.98,0,0,0,0,0,0,1.23,1.37,0,10.02,0,0,0,0,0,22.63,0,13.14,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,65.05,0,0,0,0,0,0,0,0,2.83,0.68,0.79,0,16.49,0.73,0,0
2016-10-01,1.44,4.49,0,0,0,7.59,0,0.69,0,0,0,1.84,0,0,0,2,0,0,1.67,0,0,0,0,0,0,1.18,1.77,0,9.11,0,0,0,0,0,19.21,0,11.21,0,1.46,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,64.71,0,0,0,0,0,1.43,0,0,2.95,0,0.67,0,17.86,0,0,0
2016-11-01,1.44,4.49,0,0,0,7.59,0,0.69,0,0,0,1.84,0,0,0,2,0,0,1.67,0,0,0,0,0,0,1.18,1.77,0,9.11,0,0,0,0,0,19.21,0,11.21,0,1.46,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,64.71,0,0,0,0,0,1.43,0,0,2.95,0,0.67,0,17.86,0,0,0
2016-12-01,1.44,4.49,0,0,0,7.59,0,0.69,0,0,0,1.84,0,0,0,2,0,0,1.67,0,0,0,0,0,0,1.18,1.77,0,9.11,0,0,0,0,0,19.21,0,11.21,0,1.46,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,64.71,0,0,0,0,0,1.43,0,0,2.95,0,0.67,0,17.86,0,0,0
2017-01-01,1.29,11.48,0,0,0,7.41,0,0.96,0,0,0,1.91,0,0,0,1.56,0,0,1.62,0,0,0,0,0,0,1.09,1.56,0,6.95,0,0,0,0,0,18.27,0,10.49,0,1.58,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,63.95,0,0,0,0,0,1.26,0,0,2.71,0,0.7,0,16.49,0,0,0
2017-02-01,1.29,11.48,0,0,0,7.41,0,0.96,0,0,0,1.91,0,0,0,1.56,0,0,1.62,0,0,0,0,0,0,1.09,1.56,0,6.95,0,0,0,0,0,18.27,0,10.49,0,1.58,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,63.95,0,0,0,0,0,1.26,0,0,2.71,0,0.7,0,16.49,0,0,0
2017-03-01,1.29,11.48,0,0,0,7.41,0,0.96,0,0,0,1.91,0,0,0,1.56,0,0,1.62,0,0,0,0,0,0,1.09,1.56,0,6.95,0,0,0,0,0,18.27,0,10.49,0,1.58,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,63.95,0,0,0,0,0,1.26,0,0,2.71,0,0.7,0,16.49,0,0,0
2017-04-01,1.46,11.56,0,0,0,7.88,0,1.58,0,0,0,1.96,0,0,0,1.76,0,0,1.54,0,0,0,0,0,0,1.29,1.5,0,5.13,0,0,0,0,0,17.2,0,11.06,0.8,1.83,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,64.12,0,0,0,0,0,1.31,0,0,2.72,0,0.74,0,15.99,0,0,0
2017-05-01,1.46,11.56,0,0,0,7.88,0,1.58,0,0,0,1.96,0,0,0,1.76,0,0,1.54,0,0,0,0,0,0,1.29,1.5,0,5.13,0,0,0,0,0,17.2,0,11.06,0.8,1.83,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,64.12,0,0,0,0,0,1.31,0,0,2.72,0,0.74,0,15.99,0,0,0
2017-06-01,1.46,11.56,0,0,0,7.88,0,1.58,0,0,0,1.96,0,0,0,1.76,0,0,1.54,0,0,0,0,0,0,1.29,1.5,0,5.13,0,0,0,0,0,17.2,0,11.06,0.8,1.83,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,64.12,0,0,0,0,0,1.31,0,0,2.72,0,0.74,0,15.99,0,0,0
2017-07-01,1.26,11.63,0,0,0,7.72,9.68,1.5,0,0,0,1.74,0,0,0,1.44,0,0,1.29,0,0,0,0,0,0,1.36,1.46,0,3.02,0,0,0,0,0,14.21,0,10.13,0,1.5,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,64.16,0,0,0,0,0,0.97,0,0,2.57,0,0.78,0,14.41,0,0,0
2017-08-01,1.26,11.63,0,0,0,7.72,9.68,1.5,0,0,0,1.74,0,0,0,1.44,0,0,1.29,0,0,0,0,0,0,1.36,1.46,0,3.02,0,0,0,0,0,14.21,0,10.13,0,1.5,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,64.16,0,0,0,0,0,0.97,0,0,2.57,0,0.78,0,14.41,0,0,0
2017-09-01,1.26,11.63,0,0,0,7.72,9.68,1.5,0,0,0,1.74,0,0,0,1.44,0,0,1.29,0,0,0,0,0,0,1.36,1.46,0,3.02,0,0,0,0,0,14.21,0,10.13,0,1.5,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,64.16,0,0,0,0,0,0.97,0,0,2.57,0,0.78,0,14.41,0,0,0
2017-10-01,1.25,14.63,0,0,0,7.87,10.48,1.71,0,0,0,1.49,0,0,0,1.56,0,0,1.46,0,0,0,0,0,0,1.07,1.46,0,0,0,0,0,0,0,13.24,0,9.6,0,1.63,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,64.27,0,0,0,0,0,0.99,0,0,2.44,0,0.78,0,14.54,0,0,0
2017-11-01,1.25,14.63,0,0,0,7.87,10.48,1.71,0,0,0,1.49,0,0,0,1.56,0,0,1.46,0,0,0,0,0,0,1.07,1.46,0,0,0,0,0,0,0,13.24,0,9.6,0,1.63,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,64.27,0,0,0,0,0,0.99,0,0,2.44,0,0.78,0,14.54,0,0,0
2017-12-01,1.25,14.63,0,0,0,7.87,10.48,1.71,0,0,0,1.49,0,0,0,1.56,0,0,1.46,0,0,0,0,0,0,1.07,1.46,0,0,0,0,0,0,0,13.24,0,9.6,0,1.63,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,64.27,0,0,0,0,0,0.99,0,0,2.44,0,0.78,0,14.54,0,0,0
2018-01-01,1.27,21.27,0,0,0,7.48,10.78,1.7,0,0,0,1.35,0,0,0,1.55,0,0,1.35,0,0,0,0,0,0,0.96,1.46,0,0,0,0,0,0,0,10.74,0,9.19,0,1.44,0,2.11,0,1.17,0,0,0,0,0,0,0,0,0,0,62.32,0,0,0,0,0,1.02,0,0,2.43,0,0,0,12.66,0,0,0
2018-02-01,1.27,21.27,0,0,0,7.48,10.78,1.7,0,0,0,1.35,0,0,0,1.55,0,0,1.35,0,0,0,0,0,0,0.96,1.46,0,0,0,0,0,0,0,10.74,0,9.19,0,1.44,0,2.11,0,1.17,0,0,0,0,0,0,0,0,0,0,62.32,0,0,0,0,0,1.02,0,0,2.43,0,0,0,12.66,0,0,0
2018-03-01,1.27,21.27,0,0,0,7.48,10.78,1.7,0,0,0,1.35,0,0,0,1.55,0,0,1.35,0,0,0,0,0,0,0.96,1.46,0,0,0,0,0,0,0,10.74,0,9.19,0,1.44,0,2.11,0,1.17,0,0,0,0,0,0,0,0,0,0,62.32,0,0,0,0,0,1.02,0,0,2.43,0,0,0,12.66,0,0,0
2018-04-01,0.87,23.84,0,0,0,7.6,9.79,1.79,0,0,0,1.12,0,0,0,1.61,0,0,1.37,0,0,0,0,0,0,1.04,1.49,0,0,0,0,0,0,0,10.46,0,8.97,0,1.47,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,61.99,0,0,0,0,0,0.95,0,0,2.57,0,0.91,0,12.81,0,0,0
2018-05-01,0.87,23.84,0,0,0,7.6,9.79,1.79,0,0,0,1.12,0,0,0,1.61,0,0,1.37,0,0,0,0,0,0,1.04,1.49,0,0,0,0,0,0,0,10.46,0,8.97,0,1.47,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,61.99,0,0,0,0,0,0.95,0,0,2.57,0,0.91,0,12.81,0,0,0
2018-06-01,0.87,23.84,0,0,0,7.6,9.79,1.79,0,0,0,1.12,0,0,0,1.61,0,0,1.37,0,0,0,0,0,0,1.04,1.49,0,0,0,0,0,0,0,10.46,0,8.97,0,1.47,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,61.99,0,0,0,0,0,0.95,0,0,2.57,0,0.91,0,12.81,0,0,0
2018-07-01,0.82,25.79,0,0,0,7.3,11.69,1.8,0,0,0,1.08,0,0,0,1.71,0,0,1.25,0,0,0,0,0,0,0.8,1.86,0,0,0,0,0,0,1.82,8.12,0,8.36,0,1.58,0,1.87,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,1.05,0,0,2.98,0,0.94,0,10.52,0,0,0
2018-08-01,0.82,25.79,0,0,0,7.3,11.69,1.8,0,0,0,1.08,0,0,0,1.71,0,0,1.25,0,0,0,0,0,0,0.8,1.86,0,0,0,0,0,0,1.82,8.12,0,8.36,0,1.58,0,1.87,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,1.05,0,0,2.98,0,0.94,0,10.52,0,0,0
2018-09-01,0.82,25.79,0,0,0,7.3,11.69,1.8,0,0,0,1.08,0,0,0,1.71,0,0,1.25,0,0,0,0,0,0,0.8,1.86,0,0,0,0,0,0,1.82,8.12,0,8.36,0,1.58,0,1.87,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,1.05,0,0,2.98,0,0.94,0,10.52,0,0,0
2018-10-01,0.77,21.51,0,0,0,7.89,12.06,2.08,0,0,0,1.09,0,0,0,1.79,0,0,1.08,0,0,0,0,0,0,1.32,1.67,0,0,0,0,0,0,2.67,7.66,0,10.35,0,1.39,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.23,0,1.05,0,10.74,0,0,0
2018-11-01,0.77,21.51,0,0,0,7.89,12.06,2.08,0,0,0,1.09,0,0,0,1.79,0,0,1.08,0,0,0,0,0,0,1.32,1.67,0,0,0,0,0,0,2.67,7.66,0,10.35,0,1.39,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.23,0,1.05,0,10.74,0,0,0
2018-12-01,0.77,21.51,0,0,0,7.89,12.06,2.08,0,0,0,1.09,0,0,0,1.79,0,0,1.08,0,0,0,0,0,0,1.32,1.67,0,0,0,0,0,0,2.67,7.66,0,10.35,0,1.39,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.23,0,1.05,0,10.74,0,0,0
