"Date","AA","AAPL","ADBE","ADP","AEP","AET","AKAM","ALD","ALL","AMD","AMGN","AMZN","AXP","BA","BAC","BBY","BDX","BIIB","BK","BMY","BUD","C","CAT","CL","CMG","CMP","CPB","CSCO","CVS","DD","DHI","DIS","EBAY","EMC","EMR","EPD","FB","FDX","GE","GIS","GLW","GPS","GR","GS","HD","HNZ","HOT","HPQ","HST","HSY","IBM","INTC","IR","JNJ","JPM","JWN","K","KHC","LH","LLY","LRCX","MCD","MDLZ","MDT","MKC","MRK","MSFT","NKE","NSC","NUE","ORCL","PANL","PETM","PFE","PG","QCOM","RIG","ROK","RTN","SBUX","SJM","SO","SPG","SRCL","SYY","T","TGT","TIF","TXN","VZ","WFC","WMT","WU","XOM","YUM"
2011-06-01,0,5.05,0,0,0,0,0,0,0,0,0,0,5.29,5.56,4.15,0,0,0,0,0,0,0,0,0,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,4.86,0,4.43,0,0,4.38,0,0,0,4.15,0,0,0,0,5.24,5.24,4.9,0,0,0,0,0,0,0,0,0,0,0,4.96,0,0,0,0,0,0,5.44,0,0,4.31,0,0,5.91,0,0,0,0,0,5.27,0,0,0,0,0,0,5.15,5.48,0
2011-07-01,0,6.3,0,0,0,0,0,0,0,0,0,0,5.89,5.28,2.96,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,5.03,0,3.87,0,0,3.99,0,0,0,3.28,0,0,0,0,4.15,6.43,4.62,0,0,0,0,0,0,0,0,0,0,0,5.74,0,0,0,0,0,0,5.98,0,0,4.07,0,0,5.99,0,0,0,0,0,6.12,0,0,0,0,0,0,5.04,5.4,0
2011-08-01,0,6.3,0,0,0,0,0,0,0,0,0,0,5.89,5.28,2.96,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,5.03,0,3.87,0,0,3.99,0,0,0,3.28,0,0,0,0,4.15,6.43,4.62,0,0,0,0,0,0,0,0,0,0,0,5.74,0,0,0,0,0,0,5.98,0,0,4.07,0,0,5.99,0,0,0,0,0,6.12,0,0,0,0,0,0,5.04,5.4,0
2011-09-01,0,6.3,0,0,0,0,0,0,0,0,0,0,5.89,5.28,2.96,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,5.03,0,3.87,0,0,3.99,0,0,0,3.28,0,0,0,0,4.15,6.43,4.62,0,0,0,0,0,0,0,0,0,0,0,5.74,0,0,0,0,0,0,5.98,0,0,4.07,0,0,5.99,0,0,0,0,0,6.12,0,0,0,0,0,0,5.04,5.4,0
2011-10-01,0,5.33,0,0,0,0,0,0,0,0,0,0,5,5.14,5.27,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,5.65,0,3.88,0,0,5.07,0,0,0,3.59,0,0,0,0,4.29,5,4.86,0,0,0,0,0,0,0,0,0,0,0,5.16,0,0,0,0,0,0,5.36,0,0,4.85,0,5.77,0,0,0,0,0,0,5.19,0,0,0,0,0,0,5.21,5.35,0
2011-11-01,0,5.33,0,0,0,0,0,0,0,0,0,0,5,5.14,5.27,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,5.65,0,3.88,0,0,5.07,0,0,0,3.59,0,0,0,0,4.29,5,4.86,0,0,0,0,0,0,0,0,0,0,0,5.16,0,0,0,0,0,0,5.36,0,0,4.85,0,5.77,0,0,0,0,0,0,5.19,0,0,0,0,0,0,5.21,5.35,0
2011-12-01,0,5.33,0,0,0,0,0,0,0,0,0,0,5,5.14,5.27,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,5.65,0,3.88,0,0,5.07,0,0,0,3.59,0,0,0,0,4.29,5,4.86,0,0,0,0,0,0,0,0,0,0,0,5.16,0,0,0,0,0,0,5.36,0,0,4.85,0,5.77,0,0,0,0,0,0,5.19,0,0,0,0,0,0,5.21,5.35,0
2012-01-01,0,5.73,0,0,0,0,0,0,0,0,0,0,5.07,4.45,5.77,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,4.76,0,0,0,3.9,0,0,0,0,5.01,4.57,5.46,0,0,0,0,0,0,0,0,0,0,0,5.04,0,0,0,4.85,0,0,5.18,0,0,4.97,0,4.84,0,0,0,0,0,0,0,0,0,4.93,0,0,0,5.89,4.56,0
2012-02-01,0,5.73,0,0,0,0,0,0,0,0,0,0,5.07,4.45,5.77,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,4.76,0,0,0,3.9,0,0,0,0,5.01,4.57,5.46,0,0,0,0,0,0,0,0,0,0,0,5.04,0,0,0,4.85,0,0,5.18,0,0,4.97,0,4.84,0,0,0,0,0,0,0,0,0,4.93,0,0,0,5.89,4.56,0
2012-03-01,0,5.73,0,0,0,0,0,0,0,0,0,0,5.07,4.45,5.77,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,4.76,0,0,0,3.9,0,0,0,0,5.01,4.57,5.46,0,0,0,0,0,0,0,0,0,0,0,5.04,0,0,0,4.85,0,0,5.18,0,0,4.97,0,4.84,0,0,0,0,0,0,0,0,0,4.93,0,0,0,5.89,4.56,0
2012-04-01,0,5.41,0,0,0,0,0,0,0,0,0,0,5.11,4.86,5.41,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,5.98,0,0,0,0,4.02,0,0,0,3.6,0,0,0,0,5.61,5.13,4.65,0,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,5.42,0,0,5.41,0,0,4.45,0,5.69,0,0,0,0,0,0,0,0,0,4.61,0,0,0,5.05,4.93,0
2012-05-01,0,5.41,0,0,0,0,0,0,0,0,0,0,5.11,4.86,5.41,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,5.98,0,0,0,0,4.02,0,0,0,3.6,0,0,0,0,5.61,5.13,4.65,0,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,5.42,0,0,5.41,0,0,4.45,0,5.69,0,0,0,0,0,0,0,0,0,4.61,0,0,0,5.05,4.93,0
2012-06-01,0,5.41,0,0,0,0,0,0,0,0,0,0,5.11,4.86,5.41,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,5.98,0,0,0,0,4.02,0,0,0,3.6,0,0,0,0,5.61,5.13,4.65,0,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,5.42,0,0,5.41,0,0,4.45,0,5.69,0,0,0,0,0,0,0,0,0,4.61,0,0,0,5.05,4.93,0
2012-07-01,0,4.68,0,0,0,3.47,0,0,0,0,0,0,3.78,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,0,3.61,0,0,0,0,0,0,0,0,4.5,3.97,3.99,0,3.66,0,0,0,0,0,0,0,0,0,3.86,0,0,0,4.35,0,0,4.42,0,0,0,3.55,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,3.99,0
2012-08-01,0,4.68,0,0,0,3.47,0,0,0,0,0,0,3.78,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,0,3.61,0,0,0,0,0,0,0,0,4.5,3.97,3.99,0,3.66,0,0,0,0,0,0,0,0,0,3.86,0,0,0,4.35,0,0,4.42,0,0,0,3.55,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,3.99,0
2012-09-01,0,4.68,0,0,0,3.47,0,0,0,0,0,0,3.78,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,0,3.61,0,0,0,0,0,0,0,0,4.5,3.97,3.99,0,3.66,0,0,0,0,0,0,0,0,0,3.86,0,0,0,4.35,0,0,4.42,0,0,0,3.55,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,3.99,0
2012-10-01,0,2.91,0,0,0,3.16,0,0,0,0,0,0,2.97,2.91,4.52,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,3.15,0,2.97,0,0,0,0,0,0,3.75,3.14,3.37,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,3.47,0,0,0,3.34,3.4,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,2.94,0
2012-11-01,0,2.91,0,0,0,3.16,0,0,0,0,0,0,2.97,2.91,4.52,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,3.15,0,2.97,0,0,0,0,0,0,3.75,3.14,3.37,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,3.47,0,0,0,3.34,3.4,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,2.94,0
2012-12-01,0,2.91,0,0,0,3.16,0,0,0,0,0,0,2.97,2.91,4.52,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,3.15,0,2.97,0,0,0,0,0,0,3.75,3.14,3.37,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,3.47,0,0,0,3.34,3.4,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,2.94,0
2013-01-01,0,2.66,0,2.86,0,2.97,0,0,0,0,0,0,2.97,3.44,3.69,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,2.83,0,0,0,2.96,0,0,0,0,0,2.84,2.83,0,3.09,0,0,0,0,0,0,0,0,0,0,2.83,0,0,2.85,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,2.67,0,2.83,0,0
2013-02-01,0,2.66,0,2.86,0,2.97,0,0,0,0,0,0,2.97,3.44,3.69,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,2.83,0,0,0,2.96,0,0,0,0,0,2.84,2.83,0,3.09,0,0,0,0,0,0,0,0,0,0,2.83,0,0,2.85,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,2.67,0,2.83,0,0
2013-03-01,0,2.66,0,2.86,0,2.97,0,0,0,0,0,0,2.97,3.44,3.69,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,2.83,0,0,0,2.96,0,0,0,0,0,2.84,2.83,0,3.09,0,0,0,0,0,0,0,0,0,0,2.83,0,0,2.85,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,2.67,0,2.83,0,0
2013-04-01,0,3.13,0,0,0,2.91,0,0,2.43,0,2.33,0,2.59,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,2.49,2.41,0,0,0,0,0,0,0,0,2.43,0,0,2.41,0,0,2.36,2.48,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,2.32,0,0,2.33,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,2.34,0,2.54,0,0
2013-05-01,0,3.13,0,0,0,2.91,0,0,2.43,0,2.33,0,2.59,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,2.49,2.41,0,0,0,0,0,0,0,0,2.43,0,0,2.41,0,0,2.36,2.48,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,2.32,0,0,2.33,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,2.34,0,2.54,0,0
2013-06-01,0,3.13,0,0,0,2.91,0,0,2.43,0,2.33,0,2.59,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,2.49,2.41,0,0,0,0,0,0,0,0,2.43,0,0,2.41,0,0,2.36,2.48,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,2.32,0,0,2.33,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,2.34,0,2.54,0,0
2013-07-01,0,0,0,0,0,0,0,0,3.26,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,2.86,0,0,0,0,3.17,0,2.65,0,0,3.06,0,0,0,2.63,0,0,2.99,2.8,0,3.04,3.11,0,0,0,0,0,0,0,0,0,0,2.88,2.69,0,2.81,3.36,2.95,0,3.39,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88
2013-08-01,0,0,0,0,0,0,0,0,3.26,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,2.86,0,0,0,0,3.17,0,2.65,0,0,3.06,0,0,0,2.63,0,0,2.99,2.8,0,3.04,3.11,0,0,0,0,0,0,0,0,0,0,2.88,2.69,0,2.81,3.36,2.95,0,3.39,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88
2013-09-01,0,0,0,0,0,0,0,0,3.26,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,2.86,0,0,0,0,3.17,0,2.65,0,0,3.06,0,0,0,2.63,0,0,2.99,2.8,0,3.04,3.11,0,0,0,0,0,0,0,0,0,0,2.88,2.69,0,2.81,3.36,2.95,0,3.39,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88
2013-10-01,0,4.82,0,0,0,2.82,0,0,3.26,0,2.81,0,3.39,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,3,0,0,3.18,0,0,0,3.24,0,0,2.8,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,2.81,2.8,0,0,3.39,3.15,0,2.99,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0,2.83
2013-11-01,0,4.82,0,0,0,2.82,0,0,3.26,0,2.81,0,3.39,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,3,0,0,3.18,0,0,0,3.24,0,0,2.8,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,2.81,2.8,0,0,3.39,3.15,0,2.99,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0,2.83
2013-12-01,0,4.82,0,0,0,2.82,0,0,3.26,0,2.81,0,3.39,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,3,0,0,3.18,0,0,0,3.24,0,0,2.8,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,2.81,2.8,0,0,3.39,3.15,0,2.99,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0,2.83
2014-01-01,0,4.43,0,0,0,2.96,0,0,3.24,0,2.92,0,3.23,0,3.39,2.84,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,3.36,0,0,2.82,0,0,0,0,0,0,0,0,0,3.06,0,0,3.37,0,0,0,0,0,0,0,0,3.05,2.94,0,0,3.08,3.23,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,3.01,3.52,0,0
2014-02-01,0,4.43,0,0,0,2.96,0,0,3.24,0,2.92,0,3.23,0,3.39,2.84,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,3.36,0,0,2.82,0,0,0,0,0,0,0,0,0,3.06,0,0,3.37,0,0,0,0,0,0,0,0,3.05,2.94,0,0,3.08,3.23,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,3.01,3.52,0,0
2014-03-01,0,4.43,0,0,0,2.96,0,0,3.24,0,2.92,0,3.23,0,3.39,2.84,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,3.36,0,0,2.82,0,0,0,0,0,0,0,0,0,3.06,0,0,3.37,0,0,0,0,0,0,0,0,3.05,2.94,0,0,3.08,3.23,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,3.01,3.52,0,0
2014-04-01,0,5.44,0,0,0,0,0,0,0,0,2.84,0,3.45,0,3.07,3.38,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,3.59,0,0,2.92,0,0,0,0,0,0,0,0,0,3.31,0,0,3.59,0,0,0,0,0,0,0,0,3.16,3.03,0,0,3.04,3.24,3.5,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,3,3.78,0,2.95
2014-05-01,0,5.44,0,0,0,0,0,0,0,0,2.84,0,3.45,0,3.07,3.38,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,3.59,0,0,2.92,0,0,0,0,0,0,0,0,0,3.31,0,0,3.59,0,0,0,0,0,0,0,0,3.16,3.03,0,0,3.04,3.24,3.5,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,3,3.78,0,2.95
2014-06-01,0,5.44,0,0,0,0,0,0,0,0,2.84,0,3.45,0,3.07,3.38,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,3.59,0,0,2.92,0,0,0,0,0,0,0,0,0,3.31,0,0,3.59,0,0,0,0,0,0,0,0,3.16,3.03,0,0,3.04,3.24,3.5,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,3,3.78,0,2.95
2014-07-01,0,5.59,0,0,0,0,0,0,0,0,3.2,3.33,0,3.08,3.23,3.48,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,4.69,0,0,0,0,0,0,0,3,0,0,3.04,0,0,0,0,0,0,0,0,0,3.2,0,0,3.19,0,0,0,0,0,0,0,0,3.07,3.2,0,0,3.18,2.9,3.38,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.9,3.32,0,0
2014-08-01,0,5.59,0,0,0,0,0,0,0,0,3.2,3.33,0,3.08,3.23,3.48,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,4.69,0,0,0,0,0,0,0,3,0,0,3.04,0,0,0,0,0,0,0,0,0,3.2,0,0,3.19,0,0,0,0,0,0,0,0,3.07,3.2,0,0,3.18,2.9,3.38,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.9,3.32,0,0
2014-09-01,0,5.59,0,0,0,0,0,0,0,0,3.2,3.33,0,3.08,3.23,3.48,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,4.69,0,0,0,0,0,0,0,3,0,0,3.04,0,0,0,0,0,0,0,0,0,3.2,0,0,3.19,0,0,0,0,0,0,0,0,3.07,3.2,0,0,3.18,2.9,3.38,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.9,3.32,0,0
2014-10-01,0,5.55,0,0,0,0,0,0,3.51,3.34,3.28,2.91,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,4.21,0,0,0,0,0,3.16,0,3.22,3.29,0,2.9,0,0,0,0,0,0,3.01,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,2.9,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,3.81,0
2014-11-01,0,5.55,0,0,0,0,0,0,3.51,3.34,3.28,2.91,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,4.21,0,0,0,0,0,3.16,0,3.22,3.29,0,2.9,0,0,0,0,0,0,3.01,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,2.9,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,3.81,0
2014-12-01,0,5.55,0,0,0,0,0,0,3.51,3.34,3.28,2.91,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,4.21,0,0,0,0,0,3.16,0,3.22,3.29,0,2.9,0,0,0,0,0,0,3.01,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,2.9,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,3.81,0
2015-01-01,0,5.75,0,0,0,0,0,0,3.27,0,3.03,3.2,3.36,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,2.71,0,0,0,0,2.85,0,2.79,3.11,0,0,0,0,0,0,0,0,2.76,2.69,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,3.58,3.22,0
2015-02-01,0,5.75,0,0,0,0,0,0,3.27,0,3.03,3.2,3.36,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,2.71,0,0,0,0,2.85,0,2.79,3.11,0,0,0,0,0,0,0,0,2.76,2.69,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,3.58,3.22,0
2015-03-01,0,5.75,0,0,0,0,0,0,3.27,0,3.03,3.2,3.36,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,2.71,0,0,0,0,2.85,0,2.79,3.11,0,0,0,0,0,0,0,0,2.76,2.69,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,3.58,3.22,0
2015-04-01,0,5.81,0,0,0,3.67,0,0,2.99,0,2.92,3.75,3.36,2.8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,3.06,0,0,2.75,0,2.89,0,0,0,0,0,0,2.81,2.63,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,3.16,0
2015-05-01,0,5.81,0,0,0,3.67,0,0,2.99,0,2.92,3.75,3.36,2.8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,3.06,0,0,2.75,0,2.89,0,0,0,0,0,0,2.81,2.63,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,3.16,0
2015-06-01,0,5.81,0,0,0,3.67,0,0,2.99,0,2.92,3.75,3.36,2.8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,3.06,0,0,2.75,0,2.89,0,0,0,0,0,0,2.81,2.63,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,3.16,0
2015-07-01,2.63,2.79,0,0,0,0,0,0,4.97,0,2.89,0,3.52,2.9,2.71,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,2.83,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,3.72,2.75,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,4.1,0,3.1,0
2015-08-01,2.63,2.79,0,0,0,0,0,0,4.97,0,2.89,0,3.52,2.9,2.71,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,2.83,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,3.72,2.75,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,4.1,0,3.1,0
2015-09-01,2.63,2.79,0,0,0,0,0,0,4.97,0,2.89,0,3.52,2.9,2.71,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,2.83,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,3.72,2.75,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,4.1,0,3.1,0
2015-10-01,2.6,2.58,0,0,0,0,0,0,0,0,3.28,3.1,3.19,0,2.83,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,2.91,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,3.5,2.53,3.16,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,2.83,0,3.75,0,3.15,0
2015-11-01,2.6,2.58,0,0,0,0,0,0,0,0,3.28,3.1,3.19,0,2.83,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,2.91,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,3.5,2.53,3.16,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,2.83,0,3.75,0,3.15,0
2015-12-01,2.6,2.58,0,0,0,0,0,0,0,0,3.28,3.1,3.19,0,2.83,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,2.91,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,3.5,2.53,3.16,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,2.83,0,3.75,0,3.15,0
2016-01-01,0,2.86,0,0,0,0,0,0,0,0,3.25,2.92,3.02,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,3.23,0,0,0,0,0,0,2.94,2.89,0,0,0,0,4.38,0,0,3.87,2.98,3.19,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,4.49,0,3.62,0
2016-02-01,0,2.86,0,0,0,0,0,0,0,0,3.25,2.92,3.02,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,3.23,0,0,0,0,0,0,2.94,2.89,0,0,0,0,4.38,0,0,3.87,2.98,3.19,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,4.49,0,3.62,0
2016-03-01,0,2.86,0,0,0,0,0,0,0,0,3.25,2.92,3.02,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,3.23,0,0,0,0,0,0,2.94,2.89,0,0,0,0,4.38,0,0,3.87,2.98,3.19,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,4.49,0,3.62,0
