"Date","AXP","BAC","BRK","C","ENLC","FCAU","GM","GS","MA","MCO","MU","PKX","RACE","SRG","TERP","TOO","WFC"
2014-10-01,0.0275302258678292,0.00645167193264951,23.4,0.0329988228483211,-0.0829905597391454,0.143712668411683,-0.0169067308419936,0.034973022580971,0.132981632385867,0.0500529417989417,-0.0341505565762145,-0.05718055185295,NA,NA,-0.0138600826798309,-0.109226137453937,0.0235203590422279
2014-11-01,0.0274597118663606,-0.00699294871794875,-0.902459016393443,0.00821972740929833,-0.0456465411268316,0.087260066153156,0.0646496815286624,-0.00831623221442612,0.0422686686567164,0.0179381129314287,0.0864309761257176,-0.049748436270219,NA,NA,0.164792802698271,-0.140995689943201,0.0261819551704652
2014-12-01,0.00670853725835419,0.0498825088097119,9.25210084033614,0.00259403367437394,-0.0168647230779498,-0.0706260752687844,0.0442716123242595,0.0287670393552988,-0.0129453200487419,-0.0514800900607844,-0.0261475097038246,-0.0616176323529412,NA,NA,-0.0684767077842108,0.0420070805914852,0.00624082232011758
2015-01-01,-0.132738594875982,-0.153158141596319,0,-0.132323043202309,-0.110236273615403,0.140759876620103,-0.0655972787167,-0.110509197642169,-0.0479341319436336,-0.046759170165101,-0.163953108480612,-0.0874471229047623,NA,NA,0.0537565431915981,-0.252332950640801,-0.0529004377964247
2015-02-01,0.0111537238529253,0.0435643564356436,-0.959016393442623,0.116506855878448,0.0543616325651592,0.166540575314853,0.143776889754043,0.100806151596632,0.0987443386412816,0.0614255981292982,0.0478305432183124,0.0413875837197322,NA,NA,0.0673017496219497,0.0953569597924633,0.0552774096794073
2015-03-01,-0.0425296380698438,-0.0265654648956357,0,-0.0171689819599,-0.0245803349945943,0.058403607440326,0.00509244156814681,-0.00958950454252872,-0.0414955966324951,0.0707654307661352,-0.115422269318552,-0.0986147608610614,NA,NA,0.0512524618485459,-0.0378304449484756,-0.00711806886077626
2015-04-01,-0.00857662537468162,0.0350877192982455,0,0.0349378881987576,0.0802090018374615,-0.0956468634552574,-0.06506664,0.0449539658192586,0.0442180813082309,0.0358380914497662,0.0368595664157598,0.0808635565312843,NA,NA,0.0827170957390904,0.111321548492584,0.0128675730563392
2015-05-01,0.0293092845439362,0.0357815442561205,0.608,0.014253600900225,-0.0580370095000278,0.0867797402438411,0.025955504108514,0.049740373177277,0.0227247868609333,0.00539435468920257,-0.00710981184179915,-0.0731212568340808,NA,NA,0.0151783965387908,-0.0473145373961865,0.0156080041962978
2015-06-01,-0.0250878070109407,0.0315151515151515,14.1741293532338,0.0214497033487537,-0.0610087870429241,-0.093574534472755,-0.0733944655714633,0.0126096851194559,0.0132235093599933,-0.00129508790555211,-0.325456498388829,-0.103542699179792,NA,NA,-0.0535759019791703,-0.0948545861297539,0.00500362768055096
2015-07-01,-0.0213587619485491,0.0505287309048177,0,0.058291036991635,-0.133161756191701,0.0874053308374509,-0.0546055172753964,-0.0178168788003167,0.0419340915083197,0.0228788534909121,-0.0175159235668789,-0.154206559380729,NA,NA,-0.205897840968931,-0.145328670291646,0.0289828759252178
2015-08-01,0.00867739964968184,-0.0861297028036746,-0.937704918032787,-0.0851864366265214,-0.114656767545203,-0.105696180672969,-0.0656933989209775,-0.0803140412434862,-0.0516426991449138,-0.0735307615684145,-0.113452188006483,-0.0269749036608864,NA,0.0293049266259096,-0.253978779840849,0.023713127604793,-0.0784516516062148
2015-09-01,-0.0337591757852036,-0.0465116279069767,-0.0131578947368421,-0.0723634816753925,-0.233864198077779,-0.0651097836899166,0.019701052319937,-0.0786851035413011,-0.0243585571822489,-0.0401720367544137,-0.0871419865935406,-0.133168359744141,NA,-0.0614764187824747,-0.368,-0.187005695649396,-0.0371273940698521
2015-10-01,-0.0117360722407692,0.07702188703466,-0.333333333333333,0.0717596639435665,0.0776805209146323,0.108251391214307,0.162891405729514,0.079074616686079,0.0984242643667024,-0.0207738601051077,0.105473898531375,0.143061079383209,NA,0.131006738255034,0.283403656821378,0.0681028492008338,0.0543330303537695
2015-11-01,-0.0221130624593758,0.0387365292767263,0.516,0.0173030286741782,-0.143654815042903,-0.0266393495812056,0.0369521913491837,0.0134400213333334,-0.0108091728620906,0.072379354310343,-0.038043420171704,-0.0904321531459443,-0.0809042633353163,-0.133634010594968,-0.621917808219178,-0.135328562134027,0.0177317882846655
2015-12-01,-0.0291735905803125,-0.0344234079173839,15.0949868073879,-0.0432612312811981,-0.105512797539253,-0.0182456533333334,-0.0604973187707925,-0.0515209335539221,-0.00571892372791916,-0.026958949952707,-0.111111111111111,-0.0288382037901673,0.0355987501876482,0.101917835616439,0.823188405797101,-0.512415349887133,-0.0134300730827612
2016-01-01,-0.230769263949565,-0.159833630421866,-0.941803278688525,-0.177198028985507,-0.161696487740225,-0.235110762806435,-0.128491598264722,-0.103589848606555,-0.0855587706906452,-0.111620464884212,-0.221045197740113,0.0489253097023385,-0.171458333333333,-0.0305817744758385,-0.212241653418124,-0.302469135802469,-0.0759749986023732
