"Date","ABT","ADP","AFL","AIG","AMAT","AMGN","ANTM","AXP","BAC","BAX","BDX","BMY","BP","BRK","BWP","C","CAH","CB","CBI","CHK","CL","CSCO","CTAS","DD","DHR","DIS","DOW","EMC","ETN","FFH","GCI","GD","GE","GM","GRA","GS","HAE","HPE","HPQ","IBM","INTC","ITW","JNJ","JPM","KBR","KHC","KMX","L","LAB","LLY","MDLZ","MDT","MKL","MMC","MMM","OC","ORLY","PG","RDS","RSG","SPGI","SWK","SYY","T","TGNA","TRB","TUP","UNH","VMW","WBA","WFC","WU"
2012-08-01,0,0,0,0,0,0,0,3.14,0,3.54,3.24,0,0,0,0,0,0,3.79,0,0,0,3.19,3.96,0,0,0,0,3.36,3.21,0,3.16,0,4.49,0,0,0,0,0,0,4.24,0,0,4.07,0,0,0,0,4.28,0,0,0,0,0,3.75,3.39,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0,3.3,4.05,3.55
2012-09-01,0,0,0,0,0,0,0,3.14,0,3.54,3.24,0,0,0,0,0,0,3.79,0,0,0,3.19,3.96,0,0,0,0,3.36,3.21,0,3.16,0,4.49,0,0,0,0,0,0,4.24,0,0,4.07,0,0,0,0,4.28,0,0,0,0,0,3.75,3.39,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0,3.3,4.05,3.55
2012-10-01,0,0,0,0,0,0,0,3.32,0,3.73,3.36,0,0,0,0,0,0,3.91,0,0,0,3.43,3.46,0,0,0,0,3.26,3.84,0,3.35,0,3.98,0,0,0,0,0,0,4.09,0,0,3.68,0,0,0,0,3.65,0,0,0,0,0,3.98,0,0,0,3.09,0,0,0,0,3.93,0,0,0,3.87,0,0,3.51,4.19,3.46
2012-11-01,0,0,0,0,0,0,0,3.32,0,3.73,3.36,0,0,0,0,0,0,3.91,0,0,0,3.43,3.46,0,0,0,0,3.26,3.84,0,3.35,0,3.98,0,0,0,0,0,0,4.09,0,0,3.68,0,0,0,0,3.65,0,0,0,0,0,3.98,0,0,0,3.09,0,0,0,0,3.93,0,0,0,3.87,0,0,3.51,4.19,3.46
2012-12-01,0,0,0,0,0,0,0,3.32,0,3.73,3.36,0,0,0,0,0,0,3.91,0,0,0,3.43,3.46,0,0,0,0,3.26,3.84,0,3.35,0,3.98,0,0,0,0,0,0,4.09,0,0,3.68,0,0,0,0,3.65,0,0,0,0,0,3.98,0,0,0,3.09,0,0,0,0,3.93,0,0,0,3.87,0,0,3.51,4.19,3.46
2013-01-01,0,0,0,0,0,0,0,3.56,0,3.71,3.22,0,0,0,0,0,0,3.65,0,0,0,3.34,3.41,0,0,0,0,0,3.49,0,3.71,3.29,4,0,0,0,0,0,0,3.68,0,0,3.91,0,0,0,0,3.6,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,3.99,0,0,0,3.59,0,0,4.13,4.14,3.49
2013-02-01,0,0,0,0,0,0,0,3.56,0,3.71,3.22,0,0,0,0,0,0,3.65,0,0,0,3.34,3.41,0,0,0,0,0,3.49,0,3.71,3.29,4,0,0,0,0,0,0,3.68,0,0,3.91,0,0,0,0,3.6,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,3.99,0,0,0,3.59,0,0,4.13,4.14,3.49
2013-03-01,0,0,0,0,0,0,0,3.56,0,3.71,3.22,0,0,0,0,0,0,3.65,0,0,0,3.34,3.41,0,0,0,0,0,3.49,0,3.71,3.29,4,0,0,0,0,0,0,3.68,0,0,3.91,0,0,0,0,3.6,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,3.99,0,0,0,3.59,0,0,4.13,4.14,3.49
2013-04-01,0,0,0,0,0,0,0,3.32,0,3.51,3.3,0,0,0,0,0,0,3.5,0,0,0,3.3,3.49,0,0,0,0,0,3.72,0,3.6,3.63,3.98,0,0,0,0,0,0,3.27,0,0,4.09,0,0,0,0,3.6,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,3.84,0,0,0,3.39,0,0,3.86,4.58,3.94
2013-05-01,0,0,0,0,0,0,0,3.32,0,3.51,3.3,0,0,0,0,0,0,3.5,0,0,0,3.3,3.49,0,0,0,0,0,3.72,0,3.6,3.63,3.98,0,0,0,0,0,0,3.27,0,0,4.09,0,0,0,0,3.6,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,3.84,0,0,0,3.39,0,0,3.86,4.58,3.94
2013-06-01,0,0,0,0,0,0,0,3.32,0,3.51,3.3,0,0,0,0,0,0,3.5,0,0,0,3.3,3.49,0,0,0,0,0,3.72,0,3.6,3.63,3.98,0,0,0,0,0,0,3.27,0,0,4.09,0,0,0,0,3.6,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,3.84,0,0,0,3.39,0,0,3.86,4.58,3.94
2013-07-01,0,0,0,0,0,0,0,3.39,0,3.37,3.38,0,0,0,0,0,0,3.73,0,3.25,0,3.22,0,0,0,0,0,0,3.94,0,3.99,4.1,4.15,0,0,0,0,0,0,3.21,3.41,0,0,0,0,0,0,3.83,0,0,0,0,0,4.14,0,0,0,0,0,3.45,0,0,3.62,0,0,0,3.81,0,0,0,4.64,3.42
2013-08-01,0,0,0,0,0,0,0,3.39,0,3.37,3.38,0,0,0,0,0,0,3.73,0,3.25,0,3.22,0,0,0,0,0,0,3.94,0,3.99,4.1,4.15,0,0,0,0,0,0,3.21,3.41,0,0,0,0,0,0,3.83,0,0,0,0,0,4.14,0,0,0,0,0,3.45,0,0,3.62,0,0,0,3.81,0,0,0,4.64,3.42
2013-09-01,0,0,0,0,0,0,0,3.39,0,3.37,3.38,0,0,0,0,0,0,3.73,0,3.25,0,3.22,0,0,0,0,0,0,3.94,0,3.99,4.1,4.15,0,0,0,0,0,0,3.21,3.41,0,0,0,0,0,0,3.83,0,0,0,0,0,4.14,0,0,0,0,0,3.45,0,0,3.62,0,0,0,3.81,0,0,0,4.64,3.42
2013-10-01,0,0,0,0,0,0,3.35,0,0,3.5,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,3.43,0,3.67,0,3.64,3.89,4.28,0,0,0,0,0,3.62,0,3.8,0,3.32,0,0,0,0,3.89,0,0,0,0,0,3.32,0,0,0,0,0,3.38,0,0,4.04,3.42,0,0,3.2,3.21,0,0,5.01,0
2013-11-01,0,0,0,0,0,0,3.35,0,0,3.5,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,3.43,0,3.67,0,3.64,3.89,4.28,0,0,0,0,0,3.62,0,3.8,0,3.32,0,0,0,0,3.89,0,0,0,0,0,3.32,0,0,0,0,0,3.38,0,0,4.04,3.42,0,0,3.2,3.21,0,0,5.01,0
2013-12-01,0,0,0,0,0,0,3.35,0,0,3.5,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,3.43,0,3.67,0,3.64,3.89,4.28,0,0,0,0,0,3.62,0,3.8,0,3.32,0,0,0,0,3.89,0,0,0,0,0,3.32,0,0,0,0,0,3.38,0,0,4.04,3.42,0,0,3.2,3.21,0,0,5.01,0
2014-01-01,0,0,0,0,0,0,0,0,0,3.59,3.02,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,3.63,3.07,3.5,0,3.28,3.56,3.83,0,0,0,0,0,4.05,3.17,3.65,0,3.45,0,0,0,0,3.88,0,0,0,0,0,3.27,0,0,0,0,0,3.36,0,0,3.91,3.3,0,0,0,0,0,0,5.31,0
2014-02-01,0,0,0,0,0,0,0,0,0,3.59,3.02,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,3.63,3.07,3.5,0,3.28,3.56,3.83,0,0,0,0,0,4.05,3.17,3.65,0,3.45,0,0,0,0,3.88,0,0,0,0,0,3.27,0,0,0,0,0,3.36,0,0,3.91,3.3,0,0,0,0,0,0,5.31,0
2014-03-01,0,0,0,0,0,0,0,0,0,3.59,3.02,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,3.63,3.07,3.5,0,3.28,3.56,3.83,0,0,0,0,0,4.05,3.17,3.65,0,3.45,0,0,0,0,3.88,0,0,0,0,0,3.27,0,0,0,0,0,3.36,0,0,3.91,3.3,0,0,0,0,0,0,5.31,0
2014-04-01,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,3.76,0,0,3.42,0,0,0,3.02,0,0,0,0,3.16,3.5,3.36,0,3.47,3.02,3.62,0,0,0,0,0,3.93,0,3.63,0,0,0,0,0,0,3.62,0,0,0,0,0,3.2,0,0,0,0,0,3.48,0,0,3.77,3.1,0,0,0,0,0,0,4.72,3.52
2014-05-01,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,3.76,0,0,3.42,0,0,0,3.02,0,0,0,0,3.16,3.5,3.36,0,3.47,3.02,3.62,0,0,0,0,0,3.93,0,3.63,0,0,0,0,0,0,3.62,0,0,0,0,0,3.2,0,0,0,0,0,3.48,0,0,3.77,3.1,0,0,0,0,0,0,4.72,3.52
2014-06-01,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,3.76,0,0,3.42,0,0,0,3.02,0,0,0,0,3.16,3.5,3.36,0,3.47,3.02,3.62,0,0,0,0,0,3.93,0,3.63,0,0,0,0,0,0,3.62,0,0,0,0,0,3.2,0,0,0,0,0,3.48,0,0,3.77,3.1,0,0,0,0,0,0,4.72,3.52
2014-07-01,0,0,0,0,0,0,3.23,0,0,3.36,0,0,0,0,3.92,0,0,3.48,0,0,0,3.16,0,0,0,0,3.32,4.01,0,0,3.39,3.4,3.64,0,0,0,0,0,4.27,3.01,3.44,0,3.13,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,3.95,3.19,0,0,0,0,0,0,4.81,3.36
2014-08-01,0,0,0,0,0,0,3.23,0,0,3.36,0,0,0,0,3.92,0,0,3.48,0,0,0,3.16,0,0,0,0,3.32,4.01,0,0,3.39,3.4,3.64,0,0,0,0,0,4.27,3.01,3.44,0,3.13,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,3.95,3.19,0,0,0,0,0,0,4.81,3.36
2014-09-01,0,0,0,0,0,0,3.23,0,0,3.36,0,0,0,0,3.92,0,0,3.48,0,0,0,3.16,0,0,0,0,3.32,4.01,0,0,3.39,3.4,3.64,0,0,0,0,0,4.27,3.01,3.44,0,3.13,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,3.95,3.19,0,0,0,0,0,0,4.81,3.36
2014-10-01,0,0,0,0,0,0,0,0,0,3.43,3.45,0,0,0,3.72,0,0,3.38,0,0,0,3.48,0,0,0,0,0,4.07,3.04,0,3.65,3.04,3.59,0,0,0,0,0,4.25,3.79,3.58,0,3.07,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,3.2,3.04,0,0,0,0,0,0,3.74,3.75
2014-11-01,0,0,0,0,0,0,0,0,0,3.43,3.45,0,0,0,3.72,0,0,3.38,0,0,0,3.48,0,0,0,0,0,4.07,3.04,0,3.65,3.04,3.59,0,0,0,0,0,4.25,3.79,3.58,0,3.07,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,3.2,3.04,0,0,0,0,0,0,3.74,3.75
2014-12-01,0,0,0,0,0,0,0,0,0,3.43,3.45,0,0,0,3.72,0,0,3.38,0,0,0,3.48,0,0,0,0,0,4.07,3.04,0,3.65,3.04,3.59,0,0,0,0,0,4.25,3.79,3.58,0,3.07,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,3.2,3.04,0,0,0,0,0,0,3.74,3.75
2015-01-01,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,3.43,0,0,3.36,0,0,0,3.51,0,0,0,0,3.09,3.56,3.1,0,3.5,3.06,3.59,0,0,0,0,0,3.36,3.86,3.14,0,3.01,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.1,3.01,0,0,0,0,0,0,3.78,3.62
2015-02-01,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,3.43,0,0,3.36,0,0,0,3.51,0,0,0,0,3.09,3.56,3.1,0,3.5,3.06,3.59,0,0,0,0,0,3.36,3.86,3.14,0,3.01,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.1,3.01,0,0,0,0,0,0,3.78,3.62
2015-03-01,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,3.43,0,0,3.36,0,0,0,3.51,0,0,0,0,3.09,3.56,3.1,0,3.5,3.06,3.59,0,0,0,0,0,3.36,3.86,3.14,0,3.01,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.1,3.01,0,0,0,0,0,0,3.78,3.62
2015-04-01,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,3.14,0,0,3.21,0,0,0,3.56,0,0,0,0,3.34,3.73,3.12,0,0,3.24,3.9,0,0,0,0,0,3.29,3.97,3.1,0,2.95,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,3.01,3.32,3.07,0,0,0,0,0,3.97,0
2015-05-01,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,3.14,0,0,3.21,0,0,0,3.56,0,0,0,0,3.34,3.73,3.12,0,0,3.24,3.9,0,0,0,0,0,3.29,3.97,3.1,0,2.95,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,3.01,3.32,3.07,0,0,0,0,0,3.97,0
2015-06-01,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,3.14,0,0,3.21,0,0,0,3.56,0,0,0,0,3.34,3.73,3.12,0,0,3.24,3.9,0,0,0,0,0,3.29,3.97,3.1,0,2.95,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,3.01,3.32,3.07,0,0,0,0,0,3.97,0
2015-07-01,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,4.54,0,0,0,3.73,0,0,0,0,3.04,3.75,0,0,3.22,3.46,4.06,0,0,0,0,0,3.07,3.88,3.37,0,3.1,0,0,0,0,3.47,0,0,0,0,0,2.93,0,0,0,0,0,3.38,0,3.65,3.57,4.05,0,0,0,0,0,0,3.97,0
2015-08-01,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,4.54,0,0,0,3.73,0,0,0,0,3.04,3.75,0,0,3.22,3.46,4.06,0,0,0,0,0,3.07,3.88,3.37,0,3.1,0,0,0,0,3.47,0,0,0,0,0,2.93,0,0,0,0,0,3.38,0,3.65,3.57,4.05,0,0,0,0,0,0,3.97,0
2015-09-01,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,4.54,0,0,0,3.73,0,0,0,0,3.04,3.75,0,0,3.22,3.46,4.06,0,0,0,0,0,3.07,3.88,3.37,0,3.1,0,0,0,0,3.47,0,0,0,0,0,2.93,0,0,0,0,0,3.38,0,3.65,3.57,4.05,0,0,0,0,0,0,3.97,0
2015-10-01,0,0,0,0,0,0,0,0,3.43,0,3.32,0,0,0,3.02,0,0,4.82,0,0,0,3.79,0,0,0,0,2.72,3.91,0,0,3.5,3.38,4.92,0,0,0,0,0,0,3.62,3.79,0,3.36,0,0,0,0,3.62,0,0,0,0,0,3.05,0,0,0,0,0,3.55,0,3.95,3.69,4.2,0,0,0,0,0,0,4.13,0
2015-11-01,0,0,0,0,0,0,0,0,3.43,0,3.32,0,0,0,3.02,0,0,4.82,0,0,0,3.79,0,0,0,0,2.72,3.91,0,0,3.5,3.38,4.92,0,0,0,0,0,0,3.62,3.79,0,3.36,0,0,0,0,3.62,0,0,0,0,0,3.05,0,0,0,0,0,3.55,0,3.95,3.69,4.2,0,0,0,0,0,0,4.13,0
2015-12-01,0,0,0,0,0,0,0,0,3.43,0,3.32,0,0,0,3.02,0,0,4.82,0,0,0,3.79,0,0,0,0,2.72,3.91,0,0,3.5,3.38,4.92,0,0,0,0,0,0,3.62,3.79,0,3.36,0,0,0,0,3.62,0,0,0,0,0,3.05,0,0,0,0,0,3.55,0,3.95,3.69,4.2,0,0,0,0,0,0,4.13,0
2016-01-01,0,0,0,0,0,0,0,3.61,3.26,0,3.2,0,0,0,4.52,0,0,0,0,0,0,3.89,0,0,0,0,0,3.97,3.05,0,3.18,3.16,4.92,0,0,0,0,2.8,0,3.9,3.48,0,3.46,0,0,0,0,3.53,0,0,0,0,0,3.28,0,0,0,0,0,0,0,3.81,0,4.68,0,0,2.74,0,0,0,3.6,0
2016-02-01,0,0,0,0,0,0,0,3.61,3.26,0,3.2,0,0,0,4.52,0,0,0,0,0,0,3.89,0,0,0,0,0,3.97,3.05,0,3.18,3.16,4.92,0,0,0,0,2.8,0,3.9,3.48,0,3.46,0,0,0,0,3.53,0,0,0,0,0,3.28,0,0,0,0,0,0,0,3.81,0,4.68,0,0,2.74,0,0,0,3.6,0
2016-03-01,0,0,0,0,0,0,0,3.61,3.26,0,3.2,0,0,0,4.52,0,0,0,0,0,0,3.89,0,0,0,0,0,3.97,3.05,0,3.18,3.16,4.92,0,0,0,0,2.8,0,3.9,3.48,0,3.46,0,0,0,0,3.53,0,0,0,0,0,3.28,0,0,0,0,0,0,0,3.81,0,4.68,0,0,2.74,0,0,0,3.6,0
2016-04-01,0,0,0,0,0,0,0,3.53,3.54,0,0,0,3.61,0,4.41,0,0,3.52,2.98,0,0,3.87,0,0,0,0,0,4,2.88,0,0,3.31,4.81,0,0,0,0,0,0,3.86,3.48,0,3.83,0,0,0,0,3.74,0,0,0,0,0,3.64,0,0,0,0,0,0,0,3.19,0,5.1,0,0,3.12,0,0,0,3.48,0
2016-05-01,0,0,0,0,0,0,0,3.53,3.54,0,0,0,3.61,0,4.41,0,0,3.52,2.98,0,0,3.87,0,0,0,0,0,4,2.88,0,0,3.31,4.81,0,0,0,0,0,0,3.86,3.48,0,3.83,0,0,0,0,3.74,0,0,0,0,0,3.64,0,0,0,0,0,0,0,3.19,0,5.1,0,0,3.12,0,0,0,3.48,0
2016-06-01,0,0,0,0,0,0,0,3.53,3.54,0,0,0,3.61,0,4.41,0,0,3.52,2.98,0,0,3.87,0,0,0,0,0,4,2.88,0,0,3.31,4.81,0,0,0,0,0,0,3.86,3.48,0,3.83,0,0,0,0,3.74,0,0,0,0,0,3.64,0,0,0,0,0,0,0,3.19,0,5.1,0,0,3.12,0,0,0,3.48,0
2016-07-01,0,0,0,0,0,0,0,3.74,4.2,0,0,0,3.6,0,4.37,0,0,3.41,0,0,0,4.3,0,0,0,0,0,0,3.19,0,0,3.71,4.55,0,0,0,0,3.57,0,4.06,4.03,0,3.75,0,0,0,0,3.77,0,0,0,0,0,3.6,0,0,0,0,0,0,0,3.55,0,4.82,0,0,3.65,0,3.48,0,3.27,0
2016-08-01,0,0,0,0,0,0,0,3.74,4.2,0,0,0,3.6,0,4.37,0,0,3.41,0,0,0,4.3,0,0,0,0,0,0,3.19,0,0,3.71,4.55,0,0,0,0,3.57,0,4.06,4.03,0,3.75,0,0,0,0,3.77,0,0,0,0,0,3.6,0,0,0,0,0,0,0,3.55,0,4.82,0,0,3.65,0,3.48,0,3.27,0
2016-09-01,0,0,0,0,0,0,0,3.74,4.2,0,0,0,3.6,0,4.37,0,0,3.41,0,0,0,4.3,0,0,0,0,0,0,3.19,0,0,3.71,4.55,0,0,0,0,3.57,0,4.06,4.03,0,3.75,0,0,0,0,3.77,0,0,0,0,0,3.6,0,0,0,0,0,0,0,3.55,0,4.82,0,0,3.65,0,3.48,0,3.27,0
2016-10-01,0,0,0,0,0,0,0,4.24,5.07,0,0,0,3.75,0,4.34,0,0,3.51,0,0,0,4.02,0,0,0,0,0,0,3.19,0,2.89,4.06,4.77,0,0,0,0,3.57,0,4.16,3.8,0,3.59,0,0,0,0,4.21,0,0,0,0,0,3.55,0,0,0,0,0,0,0,3.25,0,4.96,0,0,0,0,0,0,4,2.96
2016-11-01,0,0,0,0,0,0,0,4.24,5.07,0,0,0,3.75,0,4.34,0,0,3.51,0,0,0,4.02,0,0,0,0,0,0,3.19,0,2.89,4.06,4.77,0,0,0,0,3.57,0,4.16,3.8,0,3.59,0,0,0,0,4.21,0,0,0,0,0,3.55,0,0,0,0,0,0,0,3.25,0,4.96,0,0,0,0,0,0,4,2.96
2016-12-01,0,0,0,0,0,0,0,4.24,5.07,0,0,0,3.75,0,4.34,0,0,3.51,0,0,0,4.02,0,0,0,0,0,0,3.19,0,2.89,4.06,4.77,0,0,0,0,3.57,0,4.16,3.8,0,3.59,0,0,0,0,4.21,0,0,0,0,0,3.55,0,0,0,0,0,0,0,3.25,0,4.96,0,0,0,0,0,0,4,2.96
2017-01-01,0,0,0,0,0,0,0,4.42,5.27,0,0,0,4.02,0,4.46,0,0,3.53,0,0,0,4.38,0,0,0,0,3.12,0,3.44,0,0,0,4.38,0,0,0,0,3.56,2.84,4.26,0,0,3.78,0,0,0,0,4.1,0,0,0,0,0,3.78,0,0,0,0,0,0,0,3.66,0,2.83,3.43,0,3.34,0,0,0,3.93,0
2017-02-01,0,0,0,0,0,0,0,4.42,5.27,0,0,0,4.02,0,4.46,0,0,3.53,0,0,0,4.38,0,0,0,0,3.12,0,3.44,0,0,0,4.38,0,0,0,0,3.56,2.84,4.26,0,0,3.78,0,0,0,0,4.1,0,0,0,0,0,3.78,0,0,0,0,0,0,0,3.66,0,2.83,3.43,0,3.34,0,0,0,3.93,0
2017-03-01,0,0,0,0,0,0,0,4.42,5.27,0,0,0,4.02,0,4.46,0,0,3.53,0,0,0,4.38,0,0,0,0,3.12,0,3.44,0,0,0,4.38,0,0,0,0,3.56,2.84,4.26,0,0,3.78,0,0,0,0,4.1,0,0,0,0,0,3.78,0,0,0,0,0,0,0,3.66,0,2.83,3.43,0,3.34,0,0,0,3.93,0
2017-04-01,0,0,0,0,0,0,0,4.51,5.2,0,2.57,0,3.87,2.96,4.2,0,0,3.61,0,0,0,3.89,0,0,0,0,2.97,0,3.46,0,0,0,3.81,3.65,0,0,0,0,2.66,3.6,0,0,3.85,0,0,0,0,3.93,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,3.59,2.65,0,0,3.75,0
2017-05-01,0,0,0,0,0,0,0,4.51,5.2,0,2.57,0,3.87,2.96,4.2,0,0,3.61,0,0,0,3.89,0,0,0,0,2.97,0,3.46,0,0,0,3.81,3.65,0,0,0,0,2.66,3.6,0,0,3.85,0,0,0,0,3.93,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,3.59,2.65,0,0,3.75,0
2017-06-01,0,0,0,0,0,0,0,4.51,5.2,0,2.57,0,3.87,2.96,4.2,0,0,3.61,0,0,0,3.89,0,0,0,0,2.97,0,3.46,0,0,0,3.81,3.65,0,0,0,0,2.66,3.6,0,0,3.85,0,0,0,0,3.93,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,3.59,2.65,0,0,3.75,0
2017-07-01,0,0,0,2.79,0,0,0,4.63,5.19,0,0,0,4.1,3.06,3.28,0,0,3.38,0,0,0,4,0,0,0,0,0,0,3.26,0,0,0,3.25,4.03,0,0,0,0,2.9,3.25,0,0,3.62,0,0,0,0,3.84,0,0,0,0,0,3.36,0,0,0,0,2.94,0,0,0,0,0,0,0,3.02,0,0,0,3.57,0
2017-08-01,0,0,0,2.79,0,0,0,4.63,5.19,0,0,0,4.1,3.06,3.28,0,0,3.38,0,0,0,4,0,0,0,0,0,0,3.26,0,0,0,3.25,4.03,0,0,0,0,2.9,3.25,0,0,3.62,0,0,0,0,3.84,0,0,0,0,0,3.36,0,0,0,0,2.94,0,0,0,0,0,0,0,3.02,0,0,0,3.57,0
2017-09-01,0,0,0,2.79,0,0,0,4.63,5.19,0,0,0,4.1,3.06,3.28,0,0,3.38,0,0,0,4,0,0,0,0,0,0,3.26,0,0,0,3.25,4.03,0,0,0,0,2.9,3.25,0,0,3.62,0,0,0,0,3.84,0,0,0,0,0,3.36,0,0,0,0,2.94,0,0,0,0,0,0,0,3.02,0,0,0,3.57,0
2017-10-01,0,0,0,0,0,0,0,5.03,5.99,0,0,0,4.44,3.28,0,0,0,3.44,0,0,0,4.51,0,0,0,0,0,0,3.33,0,3.05,0,3.29,4.06,0,0,0,0,3.03,3.4,0,0,3.85,0,2.95,0,0,4.61,0,0,0,0,0,3.23,0,0,0,0,3.21,0,0,0,0,0,0,0,3.04,0,0,0,3.89,0
2017-11-01,0,0,0,0,0,0,0,5.03,5.99,0,0,0,4.44,3.28,0,0,0,3.44,0,0,0,4.51,0,0,0,0,0,0,3.33,0,3.05,0,3.29,4.06,0,0,0,0,3.03,3.4,0,0,3.85,0,2.95,0,0,4.61,0,0,0,0,0,3.23,0,0,0,0,3.21,0,0,0,0,0,0,0,3.04,0,0,0,3.89,0
2017-12-01,0,0,0,0,0,0,0,5.03,5.99,0,0,0,4.44,3.28,0,0,0,3.44,0,0,0,4.51,0,0,0,0,0,0,3.33,0,3.05,0,3.29,4.06,0,0,0,0,3.03,3.4,0,0,3.85,0,2.95,0,0,4.61,0,0,0,0,0,3.23,0,0,0,0,3.21,0,0,0,0,0,0,0,3.04,0,0,0,3.89,0
2018-01-01,0,0,0,3.25,0,0,0,5.09,5.96,0,0,0,4.62,3.56,0,0,0,3.47,0,0,0,5.44,0,0,0,0,0,0,3.62,0,2.83,2.76,0,3.88,0,0,0,0,3.4,3.67,3.59,0,3.81,0,0,0,0,4.94,0,0,0,0,0,3.53,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,3.62,0
2018-02-01,0,0,0,3.25,0,0,0,5.09,5.96,0,0,0,4.62,3.56,0,0,0,3.47,0,0,0,5.44,0,0,0,0,0,0,3.62,0,2.83,2.76,0,3.88,0,0,0,0,3.4,3.67,3.59,0,3.81,0,0,0,0,4.94,0,0,0,0,0,3.53,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,3.62,0
2018-03-01,0,0,0,3.25,0,0,0,5.09,5.96,0,0,0,4.62,3.56,0,0,0,3.47,0,0,0,5.44,0,0,0,0,0,0,3.62,0,2.83,2.76,0,3.88,0,0,0,0,3.4,3.67,3.59,0,3.81,0,0,0,0,4.94,0,0,0,0,0,3.53,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,3.62,0
2018-04-01,0,0,0,3.32,0,0,0,5.61,5.88,0,0,0,5.45,3.49,0,0,0,3.38,0,0,0,5.73,0,0,0,0,0,0,3.56,0,0,0,2.9,4.41,0,0,0,0,3.7,3.5,3.59,0,3.78,0,0,0,0,5.03,0,0,0,0,0,3.68,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,4.02,2.77
2018-05-01,0,0,0,3.32,0,0,0,5.61,5.88,0,0,0,5.45,3.49,0,0,0,3.38,0,0,0,5.73,0,0,0,0,0,0,3.56,0,0,0,2.9,4.41,0,0,0,0,3.7,3.5,3.59,0,3.78,0,0,0,0,5.03,0,0,0,0,0,3.68,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,4.02,2.77
2018-06-01,0,0,0,3.32,0,0,0,5.61,5.88,0,0,0,5.45,3.49,0,0,0,3.38,0,0,0,5.73,0,0,0,0,0,0,3.56,0,0,0,2.9,4.41,0,0,0,0,3.7,3.5,3.59,0,3.78,0,0,0,0,5.03,0,0,0,0,0,3.68,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,4.02,2.77
2018-07-01,0,0,0,3.89,0,0,0,5.91,5.95,0,2.9,0,5.33,3.88,0,0,0,3.44,0,0,0,6.27,0,0,0,0,0,0,4,0,0,0,0,3.65,0,0,0,0,4.06,3.67,3.31,0,4.17,0,0,0,0,5.07,0,0,0,0,0,3.59,0,0,0,0,4.25,0,0,0,0,0,2.86,0,0,0,0,0,3.69,0
