"","Date","rSP500","Rp_star.normal","AC"
"556",2009-10-01,-1.9762001,-4.64802549163269,-2.72873684713243
"557",2009-11-01,5.7364062,8.2908350700144,75.787870645885
"558",2009-12-01,1.7770571,4.96276738809858,3.38064868691792
"559",2010-01-01,-3.6974246,-5.39191115789354,-7.92084624627333
"560",2010-02-01,2.8513689,27.9167924854208,62.7180806770711
"561",2010-03-01,5.8796426,2.02974671628065,3.05584904173971
"562",2010-04-01,1.475923,3.19423740607383,2.4458832970527
"563",2010-05-01,-8.1975842,-0.593449597810687,38.6565389841861
"564",2010-06-01,-5.3882442,-5.01916483657432,-5.77118899700399
"565",2010-07-01,6.877785,10.7014553919213,5.37256520794837
"566",2010-08-01,-4.7449184,4.96827381571208,-2.33148354618732
"567",2010-09-01,8.7551103,4.87621407431399,64.9214395970387
"568",2010-10-01,3.6855994,4.22595695549176,1.62987175742441
"569",2010-11-01,-0.229025,0.764798007388221,2.62924659517189
"570",2010-12-01,6.530004,-2.93462085517209,42.6896319982481
"571",2011-01-01,2.2645574,-1.81575089326394,-3.25364378652681
"572",2011-02-01,3.1956564,3.51137380813433,3.47889288331303
"573",2011-03-01,-0.1047313,0.819151851633676,1.4121168405351
"574",2011-04-01,2.849538,2.65407192386712,3.13020598996059
"575",2011-05-01,-1.3500953,2.41830260774284,0.883710709395949
"576",2011-06-01,-1.8257461,-1.7282069267009,0.102339449062885
"577",2011-07-01,-2.1474426,-2.63539005357847,-2.75495568740218
"578",2011-08-01,-5.6791107,2.18519262656278,30.2878398969088
"579",2011-09-01,-7.1761988,-8.1596690940034,-7.40456246911673
"580",2011-10-01,10.7723039,12.9752309418769,9.38427337447311
"581",2011-11-01,-0.5058715,-2.47031470536979,2.55878688297558
"582",2011-12-01,0.8532764,11.7540387612814,30.2958511824712
"583",2012-01-01,4.3583062,4.72792898434694,3.38018299641351
"584",2012-02-01,4.0589464,7.28626332708741,7.26553009078139
"585",2012-03-01,3.1332315,5.78651073592128,4.17027821044064
"586",2012-04-01,-0.7497453,-0.0766357296725686,2.33130536440915
"587",2012-05-01,-6.2650726,-1.39547005679961,-4.45628925951728
"588",2012-06-01,3.9554982,4.01127847336992,2.21183783225167
"589",2012-07-01,1.2597574,-0.696260950098142,0.597865413078016
"590",2012-08-01,1.976337,0.847769439177467,0.118868722209869
"591",2012-09-01,2.4236154,-1.87852765340913,1.99804734354192
"592",2012-10-01,-1.978941,2.2311659957043,0.672996092230279
"593",2012-11-01,0.2846717,3.32557873045264,1.61804834514103
"594",2012-12-01,0.706823,-0.467904757541043,-0.0136005059865024
"595",2013-01-01,5.0428097,3.3989663372828,5.80144786157716
"596",2013-02-01,1.1060649,0.810470252564301,0.536790678974783
"597",2013-03-01,3.5987724,6.89169269286476,3.86653338211652
"598",2013-04-01,1.8085768,1.47440372869382,3.6799159082887
"599",2013-05-01,2.0762812,2.8432210004915,2.52912405351344
"600",2013-06-01,-1.4999302,-0.838698126579603,0.0542898969878452
"601",2013-07-01,4.946208,5.77729176867307,4.05185712062199
"602",2013-08-01,-3.1298019,-1.69046614924104,-2.29019009355216
"603",2013-09-01,2.9749523,6.48081570361115,6.15024851203713
"604",2013-10-01,4.4595753,6.48056068375925,2.77931616266939
"605",2013-11-01,2.8049472,1.7058916453692,2.04009609786184
"606",2013-12-01,2.3562792,4.03761075136588,4.71641180361278
"607",2014-01-01,-3.5582906,-0.624271964493486,-3.35562429121996
"608",2014-02-01,4.311703,5.19335549782703,5.97263920631775
"609",2014-03-01,0.6932166,-3.42875794752387,-0.805125475383704
"610",2014-04-01,0.6200789,-2.49308850127353,-0.711392888672367
"611",2014-05-01,2.103028,5.58660481437154,4.18140693559386
"612",2014-06-01,1.9058332,1.09475743238617,1.12223446965176
"613",2014-07-01,-1.5079831,1.45117023013574,-0.924114523148571
"614",2014-08-01,3.7655295,0.737207332137969,2.80561182937764
"615",2014-09-01,-1.5513837,1.43134203402457,-2.86094036285568
"616",2014-10-01,2.3201461,7.58798480963499,5.83245781398707
"617",2014-11-01,2.4533589,6.58617739217363,2.74037542087906
"618",2014-12-01,-0.4188588,-0.779344376404456,-0.35102704112711
"619",2015-01-01,-3.1040806,-0.648836425093827,-4.1642812985892
"620",2015-02-01,5.4892511,5.3163065278494,8.73711933921715
"621",2015-03-01,-1.7396107,-2.01260585127289,-0.722859883332495
"622",2015-04-01,0.852082,-2.77735205757363,-0.216619607900611
"623",2015-05-01,1.0491382,-0.497073053784253,2.02386124705266
"624",2015-06-01,-2.1011672,-1.79441226694732,0.351601981305854
"625",2015-07-01,1.974203,2.58915065577383,2.25464515790578
"626",2015-08-01,-6.2580818,0.80259468254111,-3.97333738313272
"627",2015-09-01,-2.6442832,-3.03600467352307,-4.05600177994679
"628",2015-10-01,8.2983118,14.1490326785908,6.66916892326827
"629",2015-11-01,0.0504869,2.36257750201707,1.92037451880814
"630",2015-12-01,-1.7530185,-2.01983866140281,-2.55969291057605
"631",2016-01-01,-5.0735322,-5.23028260899972,-4.78675207703882
"632",2016-02-01,-0.412836,4.83250396345924,0.30423499427294
"633",2016-03-01,6.5991115,1.53701467205564,7.4073766608109
"634",2016-04-01,0.2699398,-2.80652619822797,0.612312383555081
"635",2016-05-01,1.5324602,3.06070495275558,1.67821061593273
"636",2016-06-01,0.0910921,0.142895883604651,-0.231435453774137
"637",2016-07-01,3.5609801,3.6492250976981,5.75097521364427
"638",2016-08-01,-0.1219243,0.733950419868065,-0.175391580640144
"639",2016-09-01,-0.1234451,0.0116194483695429,0.198937915340572
"640",2016-10-01,-1.9425679,-2.82165444559512,-1.57934634330104
"641",2016-11-01,3.4174522,1.44578898249738,2.17682994086099
"642",2016-12-01,1.8200762,0.924219756712112,0.156730247207268
"643",2017-01-01,1.7884358,6.1010324851082,2.85339019697883
"644",2017-02-01,3.719816,5.02578902477885,3.63253052973899
"645",2017-03-01,-0.0389197,1.63931664784826,0.562616592252071
"646",2017-04-01,0.9091209,1.51638293790177,2.48123467020663
"647",2017-05-01,1.1576251,2.55188295218186,1.82348086219944
"648",2017-06-01,0.4813775,-2.22423344895592,0.0964325988960054
"649",2017-07-01,1.9348826,3.88903856831748,4.01277582913895
"650",2017-08-01,0.0546433,2.69766343306022,3.130702316806
"651",2017-09-01,1.9302979,0.860425841647755,3.12176180017251
"652",2017-10-01,2.2188135,-0.832517349879793,3.85249325823776
"653",2017-11-01,0.3720043,5.20562860486167,3.91279735181463
"654",2017-12-01,3.4342557,2.30291921224585,-0.544045957993171
"655",2018-01-01,5.6178704,2.6389792707021,7.43840307954834
"656",2018-02-01,-3.8947372,0.263636958267579,-3.42050270388347
"657",2018-03-01,-2.6884499,-1.00417086824455,1.01215419679746
"658",2018-04-01,0.2718775,-2.11506439450734,-0.243691748149625
"659",2018-05-01,2.1608342,1.07690993638407,2.58034196048225
"660",2018-06-01,0.4842436,1.94036404450304,2.14171594464147
"661",2018-07-01,3.6021556,4.48668411093111,3.66692147948912
"662",2018-08-01,3.0263211,0.320949678094053,3.43313603421154
"663",2018-09-01,0.4294287,-1.84259529612579,0.359637192039173
"664",2018-10-01,-6.9403356,2.74283819270654,-5.34110517259461
"665",2018-11-01,1.7859357,5.62886768319014,4.44176643236572
"666",2018-12-01,-9.1776895,-4.85135111448613,-6.28740098113275
"667",2019-01-01,7.8684402,1.99560205620077,7.55712769139211
"668",2019-02-01,2.9728889,5.23015924179289,6.67567234227656
"669",2019-03-01,1.7924256,2.89073913406916,5.89244349952882
"670",2019-04-01,3.9313498,2.04323720706742,4.91422784883056
"671",2019-05-01,-6.5777731,-7.66171931581677,-1.93200364858221
"672",2019-06-01,6.8930164,7.07243780914805,4.54473073381457
"673",2019-07-01,1.3128152,2.7763035674325,3.23975473192037
"674",2019-08-01,-1.8091627,-0.871673652292528,2.69597500882326
"675",2019-09-01,1.7181178,-2.22040849916166,-1.04723839715602
"676",2019-10-01,2.0431771,1.70672987289802,1.81534253539961
"677",2019-11-01,3.4047037,-0.191317710225834,1.39722008898166
"678",2019-12-01,2.8589819,2.65223993000522,1.83726424459893
"679",2020-01-01,-0.1628093,-1.54693582138949,4.17949574556897
"680",2020-02-01,-8.4110484,1.19287820612547,-5.0427225375351
"681",2020-03-01,-12.5119282,-6.76010256330225,-12.8137362601441
"682",2020-04-01,NA,0.278798332168853,NA
"683",2020-05-01,NA,4.62388100486524,NA
"684",2020-06-01,NA,4.11274395032907,NA
