Date,IRM
1996-09-04,4.381461
1996-09-05,4.381461
1996-09-06,4.427101
1996-09-09,4.5640220000000005
1996-09-10,4.586842
1996-09-11,4.792223
1996-09-12,4.837863
1996-09-13,4.746583
1996-09-16,4.746583
1996-09-17,4.746583
1996-09-18,5.020424
1996-09-19,4.929143
1996-09-20,4.997604
1996-09-23,5.066064
1996-09-24,5.0432440000000005
1996-09-25,5.362726
1996-09-26,5.476826
1996-09-27,5.476826
1996-09-30,5.385546
1996-10-01,5.385546
1996-10-02,5.248625
1996-10-03,5.339906
1996-10-04,5.248625
1996-10-07,5.339906
1996-10-08,5.294265
1996-10-09,5.248625
1996-10-10,5.248625
1996-10-11,5.339906
1996-10-14,5.294265
1996-10-15,5.248625
1996-10-16,5.339906
1996-10-17,5.385546
1996-10-18,5.431186
1996-10-21,5.431186
1996-10-22,5.431186
1996-10-23,5.431186
1996-10-24,5.385546
1996-10-25,5.339906
1996-10-28,5.659387000000001
1996-10-29,5.705026999999999
1996-10-30,5.705026999999999
1996-10-31,5.476826
1996-11-01,5.659387000000001
1996-11-04,5.705026999999999
1996-11-05,5.613747
1996-11-06,5.568107
1996-11-07,5.568107
1996-11-08,5.613747
1996-11-11,5.476826
1996-11-12,5.476826
1996-11-13,5.613747
1996-11-14,5.613747
1996-11-15,5.545287
1996-11-18,5.568107
1996-11-19,5.590927
1996-11-20,5.476826
1996-11-21,5.476826
1996-11-22,5.659387000000001
1996-11-25,5.590927
1996-11-26,5.5224660000000005
1996-11-27,5.659387000000001
1996-11-29,5.590927
1996-12-02,5.568107
1996-12-03,5.5224660000000005
1996-12-04,5.5224660000000005
1996-12-05,5.568107
1996-12-06,5.5224660000000005
1996-12-09,5.659387000000001
1996-12-10,5.5224660000000005
1996-12-11,5.545287
1996-12-12,5.533876
1996-12-13,5.613747
1996-12-16,5.5224660000000005
1996-12-17,5.5224660000000005
1996-12-18,5.5224660000000005
1996-12-19,5.545287
1996-12-20,5.5224660000000005
1996-12-23,5.5224660000000005
1996-12-24,5.545287
1996-12-26,5.5224660000000005
1996-12-27,5.5224660000000005
1996-12-30,5.5224660000000005
1996-12-31,5.5224660000000005
1997-01-02,5.568107
1997-01-03,5.659387000000001
1997-01-06,5.5224660000000005
1997-01-07,5.568107
1997-01-08,5.5224660000000005
1997-01-09,5.568107
1997-01-10,5.568107
1997-01-13,5.659387000000001
1997-01-14,5.339906
1997-01-15,5.362726
1997-01-16,5.294265
1997-01-17,5.385546
1997-01-20,5.248625
1997-01-21,5.294265
1997-01-22,5.248625
1997-01-23,5.339906
1997-01-24,5.339906
1997-01-27,5.248625
1997-01-28,5.248625
1997-01-29,5.1117040000000005
1997-01-30,5.157344999999999
1997-01-31,5.157344999999999
1997-02-03,5.1117040000000005
1997-02-04,5.066064
1997-02-05,5.157344999999999
1997-02-06,5.1117040000000005
1997-02-07,5.066064
1997-02-10,5.157344999999999
1997-02-11,4.837863
1997-02-12,5.1117040000000005
1997-02-13,5.157344999999999
1997-02-14,5.020424
1997-02-18,5.020424
1997-02-19,4.951964
1997-02-20,5.088883999999999
1997-02-21,5.088883999999999
1997-02-24,5.066064
1997-02-25,5.066064
1997-02-26,5.157344999999999
1997-02-27,5.1117040000000005
1997-02-28,5.1117040000000005
1997-03-03,5.066064
1997-03-04,5.088883999999999
1997-03-05,5.0432440000000005
1997-03-06,5.020424
1997-03-07,5.0432440000000005
1997-03-10,5.066064
1997-03-11,5.066064
1997-03-12,4.940554
1997-03-13,4.883503
1997-03-14,4.746583
1997-03-17,4.666712
1997-03-18,4.700943
1997-03-19,4.609662
1997-03-20,4.290181
1997-03-21,4.358641
1997-03-24,4.5640220000000005
1997-03-25,4.655302
1997-03-26,4.655302
1997-03-27,4.5640220000000005
1997-03-31,4.518382
1997-04-01,4.586842
1997-04-02,4.518382
1997-04-03,4.518382
1997-04-04,4.5640220000000005
1997-04-07,4.609662
1997-04-08,4.586842
1997-04-09,4.370051
1997-04-10,4.381461
1997-04-11,4.381461
1997-04-14,4.518382
1997-04-15,4.381461
1997-04-16,4.5640220000000005
1997-04-17,4.5640220000000005
1997-04-18,4.427101
1997-04-21,4.427101
1997-04-22,4.381461
1997-04-23,4.24454
1997-04-24,4.381461
1997-04-25,4.26736
1997-04-28,4.24454
1997-04-29,4.358641
1997-04-30,4.290181
1997-05-01,4.472742
1997-05-02,4.472742
1997-05-05,4.427101
1997-05-06,4.381461
1997-05-07,4.381461
1997-05-08,4.427101
1997-05-09,4.655302
1997-05-12,4.700943
1997-05-13,4.700943
1997-05-14,4.700943
1997-05-15,4.678123
1997-05-16,4.700943
1997-05-19,4.700943
1997-05-20,4.951964
1997-05-21,4.929143
1997-05-22,4.929143
1997-05-23,4.974784
1997-05-27,4.974784
1997-05-28,4.929143
1997-05-29,4.929143
1997-05-30,5.088883999999999
1997-06-02,4.974784
1997-06-03,5.066064
1997-06-04,5.088883999999999
1997-06-05,5.248625
1997-06-06,5.339906
1997-06-09,5.339906
1997-06-10,5.317085
1997-06-11,5.294265
1997-06-12,5.294265
1997-06-13,5.339906
1997-06-16,5.271445
1997-06-17,5.294265
1997-06-18,5.1117040000000005
1997-06-19,5.248625
1997-06-20,5.202985
1997-06-23,5.248625
1997-06-24,5.157344999999999
1997-06-25,5.271445
1997-06-26,5.431186
1997-06-27,5.431186
1997-06-30,5.476826
1997-07-01,5.499646
1997-07-02,5.705026999999999
1997-07-03,5.705026999999999
1997-07-07,5.841948
1997-07-08,5.978868
1997-07-09,5.864768
1997-07-10,5.864768
1997-07-11,5.887588
1997-07-14,5.978868
1997-07-15,6.161429
1997-07-16,6.070149
1997-07-17,6.070149
1997-07-18,5.978868
1997-07-21,5.841948
1997-07-22,5.887588
1997-07-23,5.750668
1997-07-24,5.819128
1997-07-25,5.887588
1997-07-28,6.024508999999999
1997-07-29,6.024508999999999
1997-07-30,5.796308
1997-07-31,5.887588
1997-08-01,5.750668
1997-08-04,5.887588
1997-08-05,5.750668
1997-08-06,5.705026999999999
1997-08-07,5.636566999999999
1997-08-08,5.636566999999999
1997-08-11,5.7734879999999995
1997-08-12,5.659387000000001
1997-08-13,5.568107
1997-08-14,5.431186
1997-08-15,5.613747
1997-08-18,5.5224660000000005
1997-08-19,5.613747
1997-08-20,5.454006
1997-08-21,5.431186
1997-08-22,5.385546
1997-08-25,5.476826
1997-08-26,5.385546
1997-08-27,5.431186
1997-08-28,5.659387000000001
1997-08-29,5.750668
1997-09-02,5.705026999999999
1997-09-03,5.659387000000001
1997-09-04,5.659387000000001
1997-09-05,5.841948
1997-09-08,5.750668
1997-09-09,5.887588
1997-09-10,6.024508999999999
1997-09-11,6.024508999999999
1997-09-12,6.29835
1997-09-15,6.29835
1997-09-16,6.20707
1997-09-17,6.22989
1997-09-18,6.38963
1997-09-19,6.29835
1997-09-22,6.36681
1997-09-23,6.4580910000000005
1997-09-24,6.435271
1997-09-25,6.572191
1997-09-26,6.435271
1997-09-29,6.480911
1997-09-30,6.38963
1997-10-01,6.38963
1997-10-02,6.754752000000001
1997-10-03,6.754752000000001
1997-10-06,6.891673
1997-10-07,7.028594
1997-10-08,7.165514
1997-10-09,7.119874
1997-10-10,7.074234
1997-10-13,7.074234
1997-10-14,7.188333999999999
1997-10-15,7.211154
1997-10-16,7.119874
1997-10-17,7.119874
1997-10-20,7.062824000000001
1997-10-21,7.062824000000001
1997-10-22,7.119874
1997-10-23,7.005774000000001
1997-10-24,7.005774000000001
1997-10-27,7.005774000000001
1997-10-28,6.914492999999999
1997-10-29,7.119874
1997-10-30,7.028594
1997-10-31,7.017183
1997-11-03,7.074234
1997-11-04,7.028594
1997-11-05,6.982953999999999
1997-11-06,6.948722999999999
1997-11-07,6.891673
1997-11-10,6.754752000000001
1997-11-11,6.754752000000001
1997-11-12,6.709111999999999
1997-11-13,6.572191
1997-11-14,6.526551
1997-11-17,6.800393
1997-11-18,6.982953999999999
1997-11-19,6.982953999999999
1997-11-20,6.982953999999999
1997-11-21,6.868853
1997-11-24,7.028594
1997-11-25,6.982953999999999
1997-11-26,6.9373130000000005
1997-11-28,6.9373130000000005
1997-12-01,7.028594
1997-12-02,6.960133
1997-12-03,6.7319320000000005
1997-12-04,6.38963
1997-12-05,6.047329
1997-12-08,6.20707
1997-12-09,6.275530000000001
1997-12-10,6.20707
1997-12-11,6.17284
1997-12-12,6.275530000000001
1997-12-15,6.2527099999999995
1997-12-16,6.22989
1997-12-17,6.20707
1997-12-18,6.38963
1997-12-19,6.38963
1997-12-22,6.38963
1997-12-23,6.480911
1997-12-24,6.480911
1997-12-26,6.435271
1997-12-29,6.572191
1997-12-30,6.6634720000000005
1997-12-31,6.572191
1998-01-02,6.572191
1998-01-05,6.526551
1998-01-06,6.412451
1998-01-07,6.549371
1998-01-08,6.480911
1998-01-09,6.446681
1998-01-12,6.435271
1998-01-13,6.526551
1998-01-14,6.435271
1998-01-15,6.34399
1998-01-16,6.378221
1998-01-20,6.435271
1998-01-21,6.401041
1998-01-22,6.446681
1998-01-23,6.38963
1998-01-26,6.412451
1998-01-27,6.435271
1998-01-28,6.412451
1998-01-29,6.480911
1998-01-30,6.526551
1998-02-02,6.526551
1998-02-03,6.4580910000000005
1998-02-04,6.4580910000000005
1998-02-05,6.38963
1998-02-06,6.26412
1998-02-09,6.275530000000001
1998-02-10,6.435271
1998-02-11,6.435271
1998-02-12,6.2527099999999995
1998-02-13,6.3554010000000005
1998-02-17,6.2527099999999995
1998-02-18,6.161429
1998-02-19,6.092969
1998-02-20,6.024508999999999
1998-02-23,6.127199
1998-02-24,6.115789
1998-02-25,6.184248999999999
1998-02-26,6.184248999999999
1998-02-27,6.20707
1998-03-02,6.20707
1998-03-03,6.070149
1998-03-04,6.035919
1998-03-05,5.8761779999999995
1998-03-06,5.841948
1998-03-09,6.024508999999999
1998-03-10,6.070149
1998-03-11,6.115789
1998-03-12,6.115789
1998-03-13,6.20707
1998-03-16,6.6634720000000005
1998-03-17,6.38963
1998-03-18,6.617832000000001
1998-03-19,6.515141000000001
1998-03-20,6.572191
1998-03-23,6.572191
1998-03-24,6.526551
1998-03-25,6.617832000000001
1998-03-26,6.412451
1998-03-27,6.572191
1998-03-30,6.38963
1998-03-31,6.846033
1998-04-01,6.868853
1998-04-02,6.925903
1998-04-03,6.777572999999999
1998-04-06,6.777572999999999
1998-04-07,6.948722999999999
1998-04-08,7.028594
1998-04-09,7.074234
1998-04-13,7.165514
1998-04-14,7.553456
1998-04-15,7.918578
1998-04-16,7.804477
1998-04-17,7.644736999999999
1998-04-20,7.667557
1998-04-21,7.530636
1998-04-22,7.074234
1998-04-23,7.085644
1998-04-24,7.302435000000001
1998-04-27,7.188333999999999
1998-04-28,7.188333999999999
1998-04-29,7.256794
1998-04-30,7.667557
1998-05-01,7.850117999999999
1998-05-04,8.123959
1998-05-05,8.078319
1998-05-06,7.576275999999999
1998-05-07,7.621916000000001
1998-05-08,7.667557
1998-05-11,7.393714999999999
1998-05-12,7.439355
1998-05-13,7.713197
1998-05-14,7.484996000000001
1998-05-15,7.667557
1998-05-18,7.530636
1998-05-19,7.621916000000001
1998-05-20,7.667557
1998-05-21,7.302435000000001
1998-05-22,7.2225649999999995
1998-05-26,7.302435000000001
1998-05-27,7.393714999999999
1998-05-28,7.530636
1998-05-29,7.581981
1998-06-01,7.439355
1998-06-02,7.536341
1998-06-03,7.484996000000001
1998-06-04,7.370895
1998-06-05,7.302435000000001
1998-06-08,7.211154
1998-06-09,7.256794
1998-06-10,7.233974000000001
1998-06-11,7.085644
1998-06-12,6.9373130000000005
1998-06-15,6.960133
1998-06-16,7.074234
1998-06-17,7.119874
1998-06-18,7.302435000000001
1998-06-19,7.484996000000001
1998-06-22,7.302435000000001
1998-06-23,7.279615
1998-06-24,8.101139
1998-06-25,7.9413979999999995
1998-06-26,7.850117999999999
1998-06-29,8.032679
1998-06-30,8.169599
1998-07-01,8.101139
1998-07-02,8.078319
1998-07-06,7.850117999999999
1998-07-07,7.850117999999999
1998-07-08,7.758837
1998-07-09,8.032679
1998-07-10,8.123959
1998-07-13,7.827297
1998-07-14,7.758837
1998-07-15,7.895758
1998-07-16,7.895758
1998-07-17,7.850117999999999
1998-07-20,7.781657000000001
1998-07-21,7.895758
1998-07-22,7.530636
1998-07-23,7.4964059999999995
1998-07-24,7.530636
1998-07-27,7.667557
1998-07-28,7.827297
1998-07-29,7.656147
1998-07-30,7.850117999999999
1998-07-31,7.758837
1998-08-03,7.7360169999999995
1998-08-04,7.7360169999999995
1998-08-05,7.7360169999999995
1998-08-06,7.924283
1998-08-07,8.146778999999999
1998-08-10,8.352160000000001
1998-08-11,7.4964059999999995
1998-08-12,7.9413979999999995
1998-08-13,8.078319
1998-08-14,7.9413979999999995
1998-08-17,7.872938
1998-08-18,7.513521000000001
1998-08-19,7.599096
1998-08-20,7.667557
1998-08-21,7.3766
1998-08-24,7.256794
1998-08-25,7.667557
1998-08-26,7.427946
1998-08-27,7.273910000000001
1998-08-28,7.119874
1998-08-31,6.435271
1998-09-01,7.188333999999999
1998-09-02,6.846033
1998-09-03,6.811802
1998-09-04,7.017183
1998-09-08,7.256794
1998-09-09,6.914492999999999
1998-09-10,7.30814
1998-09-11,7.2225649999999995
1998-09-14,7.4964059999999995
1998-09-15,8.009858
1998-09-16,7.7360169999999995
1998-09-17,7.599096
1998-09-18,7.599096
1998-09-21,7.393714999999999
1998-09-22,7.4621759999999995
1998-09-23,7.359485
1998-09-24,7.393714999999999
1998-09-25,7.4621759999999995
1998-09-28,7.393714999999999
1998-09-29,7.530636
1998-09-30,8.21524
1998-10-01,7.530636
1998-10-02,7.667557
1998-10-05,7.667557
1998-10-06,7.7360169999999995
1998-10-07,7.667557
1998-10-08,6.435271
1998-10-09,6.640652
1998-10-12,6.846033
1998-10-13,6.982953999999999
1998-10-14,7.667557
1998-10-15,7.256794
1998-10-16,7.2225649999999995
1998-10-19,7.4964059999999995
1998-10-20,7.804477
1998-10-21,7.616211
1998-10-22,8.044088
1998-10-23,7.9071679999999995
1998-10-26,8.112549000000001
1998-10-27,8.21524
1998-10-28,8.112549000000001
1998-10-29,8.026974000000001
1998-10-30,8.369275
1998-11-02,8.009858
1998-11-03,8.112549000000001
1998-11-04,7.9413979999999995
1998-11-05,8.018415
1998-11-06,8.163894
1998-11-09,8.078319
1998-11-10,7.9413979999999995
1998-11-11,8.026974000000001
1998-11-12,8.078319
1998-11-13,8.078319
1998-11-16,7.9756279999999995
1998-11-17,8.146778999999999
1998-11-18,8.352160000000001
1998-11-19,8.21524
1998-11-20,8.078319
1998-11-23,8.232353999999999
1998-11-24,8.163894
1998-11-25,8.078319
1998-11-27,7.872938
1998-11-30,8.009858
1998-12-01,8.232353999999999
1998-12-02,8.146778999999999
1998-12-03,8.129663
1998-12-04,8.31793
1998-12-07,8.2837
1998-12-08,9.070993
1998-12-09,8.899842
1998-12-10,8.934072
1998-12-11,9.070993
1998-12-14,8.762922
1998-12-15,8.600328
1998-12-16,8.694462
1998-12-17,8.899842
1998-12-18,8.762922
1998-12-21,8.899842
1998-12-22,8.899842
1998-12-23,9.105224
1998-12-24,9.036763
1998-12-28,9.002533
1998-12-29,9.070993
1998-12-30,9.481755
1998-12-31,9.875402000000001
1999-01-04,9.379064999999999
1999-01-05,8.797153
1999-01-06,8.48908
1999-01-07,8.146778999999999
1999-01-08,8.643116000000001
1999-01-11,8.694462
1999-01-12,8.762922
1999-01-13,8.677346
1999-01-14,8.386389999999999
1999-01-15,8.48908
1999-01-19,9.070993
1999-01-20,8.42062
1999-01-21,8.21524
1999-01-22,8.352160000000001
1999-01-25,8.45485
1999-01-26,8.694462
1999-01-27,8.523311
1999-01-28,8.557541
1999-01-29,8.865611999999999
1999-02-01,8.865611999999999
1999-02-02,8.916958000000001
1999-02-03,9.156569000000001
1999-02-04,8.814267
1999-02-05,8.626000999999999
1999-02-08,8.403505000000001
1999-02-09,8.352160000000001
1999-02-10,8.48908
1999-02-11,8.557541
1999-02-12,8.352160000000001
1999-02-16,8.446292999999999
1999-02-17,8.352160000000001
1999-02-18,8.2837
1999-02-19,8.146778999999999
1999-02-22,8.48908
1999-02-23,8.626000999999999
1999-02-24,8.31793
1999-02-25,8.31793
1999-02-26,8.386389999999999
1999-03-01,8.557541
1999-03-02,8.48908
1999-03-03,8.403505000000001
1999-03-04,8.386389999999999
1999-03-05,8.42062
1999-03-08,8.095433
1999-03-09,8.2837
1999-03-10,8.21524
1999-03-11,8.21524
1999-03-12,8.044088
1999-03-15,8.163894
1999-03-16,8.24947
1999-03-17,8.206681
1999-03-18,8.078319
1999-03-19,7.9756279999999995
1999-03-22,7.9413979999999995
1999-03-23,7.872938
1999-03-24,7.530636
1999-03-25,8.009858
1999-03-26,8.48908
1999-03-29,8.21524
1999-03-30,8.42062
1999-03-31,8.557541
1999-04-01,8.48908
1999-04-05,8.660232
1999-04-06,8.626000999999999
1999-04-07,8.762922
1999-04-08,8.300815
1999-04-09,8.31793
1999-04-12,8.21524
1999-04-13,8.352160000000001
1999-04-14,8.352160000000001
1999-04-15,7.787362
1999-04-16,7.684672
1999-04-19,7.291025
1999-04-20,7.599096
1999-04-21,7.479291
1999-04-22,7.633327
1999-04-23,8.078319
1999-04-26,8.026974000000001
1999-04-27,7.9413979999999995
1999-04-28,7.787362
1999-04-29,7.650442
1999-04-30,7.616211
1999-05-03,7.291025
1999-05-04,7.7360169999999995
1999-05-05,7.650442
1999-05-06,7.855823
1999-05-07,7.787362
1999-05-10,7.479291
1999-05-11,7.753132000000001
1999-05-12,7.9756279999999995
1999-05-13,8.061204
1999-05-14,7.804477
1999-05-17,7.718902000000001
1999-05-18,7.804477
1999-05-19,7.838707
1999-05-20,8.009858
1999-05-21,7.9413979999999995
1999-05-24,7.890053
1999-05-25,7.804477
1999-05-26,7.650442
1999-05-27,7.547751
1999-05-28,7.564866
1999-06-01,7.9071679999999995
1999-06-02,8.044088
1999-06-03,8.095433
1999-06-04,8.061204
1999-06-07,8.095433
1999-06-08,8.112549000000001
1999-06-09,8.146778999999999
1999-06-10,8.146778999999999
1999-06-11,8.095433
1999-06-14,7.924283
1999-06-15,7.924283
1999-06-16,7.633327
1999-06-17,7.4621759999999995
1999-06-18,7.34237
1999-06-21,7.427946
1999-06-22,7.4621759999999995
1999-06-23,7.393714999999999
1999-06-24,7.102759
1999-06-25,7.051414
1999-06-28,7.017183
1999-06-29,7.171219000000001
1999-06-30,7.838707
1999-07-01,8.044088
1999-07-02,8.386389999999999
1999-07-06,8.694462
1999-07-07,8.762922
1999-07-08,8.557541
1999-07-09,8.762922
1999-07-12,8.728692
1999-07-13,8.660232
1999-07-14,8.557541
1999-07-15,8.523311
1999-07-16,8.711575999999999
1999-07-19,8.951188
1999-07-20,8.694462
1999-07-21,8.694462
1999-07-22,8.780037
1999-07-23,8.780037
1999-07-26,8.797153
1999-07-27,8.865611999999999
1999-07-28,8.762922
1999-07-29,8.814267
1999-07-30,8.814267
1999-08-02,8.814267
1999-08-03,8.780037
1999-08-04,8.352160000000001
1999-08-05,8.24947
1999-08-06,8.232353999999999
1999-08-09,8.31793
1999-08-10,8.232353999999999
1999-08-11,8.232353999999999
1999-08-12,8.643116000000001
1999-08-13,8.591771000000001
1999-08-16,8.694462
1999-08-17,8.780037
1999-08-18,8.745807000000001
1999-08-19,8.643116000000001
1999-08-20,8.711575999999999
1999-08-23,8.711575999999999
1999-08-24,8.745807000000001
1999-08-25,8.660232
1999-08-26,8.643116000000001
1999-08-27,8.574656
1999-08-30,8.660232
1999-08-31,8.626000999999999
1999-09-01,8.677346
1999-09-02,8.865611999999999
1999-09-03,9.036763
1999-09-07,9.088108
1999-09-08,9.105224
1999-09-09,9.053878
1999-09-10,9.139453999999999
1999-09-13,9.276375
1999-09-14,9.36195
1999-09-15,9.36195
1999-09-16,9.242144999999999
1999-09-17,9.276375
1999-09-20,9.207914
1999-09-21,9.088108
1999-09-22,9.105224
1999-09-23,9.053878
1999-09-24,9.070993
1999-09-27,9.053878
1999-09-28,9.156569000000001
1999-09-29,9.310604
1999-09-30,9.276375
1999-10-01,9.225029
1999-10-04,9.242144999999999
1999-10-05,9.293489
1999-10-06,9.225029
1999-10-07,9.242144999999999
1999-10-08,9.225029
1999-10-11,9.225029
1999-10-12,9.156569000000001
1999-10-13,9.139453999999999
1999-10-14,9.019649000000001
1999-10-15,8.968303
1999-10-18,8.951188
1999-10-19,8.968303
1999-10-20,8.335045
1999-10-21,7.291025
1999-10-22,7.410830000000001
1999-10-25,7.20545
1999-10-26,6.965838000000001
1999-10-27,6.982953999999999
1999-10-28,7.445061
1999-10-29,8.21524
1999-11-01,8.044088
1999-11-02,8.523311
1999-11-03,8.044088
1999-11-04,8.078319
1999-11-05,8.181009
1999-11-08,8.403505000000001
1999-11-09,8.232353999999999
1999-11-10,8.232353999999999
1999-11-11,8.095433
1999-11-12,8.232353999999999
1999-11-15,8.386389999999999
1999-11-16,8.266584
1999-11-17,8.31793
1999-11-18,8.42062
1999-11-19,8.540426
1999-11-22,8.540426
1999-11-23,8.694462
1999-11-24,8.471966
1999-11-26,8.42062
1999-11-29,8.31793
1999-11-30,8.061204
1999-12-01,8.112549000000001
1999-12-02,8.48908
1999-12-03,8.762922
1999-12-06,8.797153
1999-12-07,8.882728
1999-12-08,9.584446
1999-12-09,9.32772
1999-12-10,9.618675999999999
1999-12-13,10.217704
1999-12-14,10.269049
1999-12-15,10.303279
1999-12-16,10.457315
1999-12-17,10.47443
1999-12-20,10.423085
1999-12-21,10.47443
1999-12-22,10.457315
1999-12-23,10.50866
1999-12-27,10.542891000000001
1999-12-28,10.679811
1999-12-29,10.594235000000001
1999-12-30,10.594235000000001
1999-12-31,10.765386999999999
2000-01-03,9.772712
2000-01-04,9.464641
2000-01-05,9.156569000000001
2000-01-06,9.070993
2000-01-07,9.036763
2000-01-10,9.498871000000001
2000-01-11,9.601561
2000-01-12,9.225029
2000-01-13,9.310604
2000-01-14,9.293489
2000-01-18,8.951188
2000-01-19,8.951188
2000-01-20,9.173684
2000-01-21,9.447525
2000-01-24,9.550216
2000-01-25,9.207914
2000-01-26,9.173684
2000-01-27,9.173684
2000-01-28,9.310604
2000-01-31,9.036763
2000-02-01,8.934072
2000-02-02,9.139453999999999
2000-02-03,9.207914
2000-02-04,9.5331
2000-02-07,9.036763
2000-02-08,9.344834
2000-02-09,8.797153
2000-02-10,8.608886
2000-02-11,8.591771000000001
2000-02-14,8.21524
2000-02-15,8.506196000000001
2000-02-16,8.506196000000001
2000-02-17,9.156569000000001
2000-02-18,8.968303
2000-02-22,8.780037
2000-02-23,8.574656
2000-02-24,8.352160000000001
2000-02-25,8.009858
2000-02-28,7.992742999999999
2000-02-29,8.352160000000001
2000-03-01,8.335045
2000-03-02,8.42062
2000-03-03,8.574656
2000-03-06,9.105224
2000-03-07,8.780037
2000-03-08,8.711575999999999
2000-03-09,8.814267
2000-03-10,8.591771000000001
2000-03-13,8.831382000000001
2000-03-14,8.882728
2000-03-15,9.019649000000001
2000-03-16,9.036763
2000-03-17,8.865611999999999
2000-03-20,8.762922
2000-03-21,8.951188
2000-03-22,9.259259
2000-03-23,9.276375
2000-03-24,9.207914
2000-03-27,9.190799
2000-03-28,9.173684
2000-03-29,9.259259
2000-03-30,9.225029
2000-03-31,9.32772
2000-04-03,9.225029
2000-04-04,9.122338000000001
2000-04-05,9.310604
2000-04-06,9.156569000000001
2000-04-07,8.831382000000001
2000-04-10,8.42062
2000-04-11,8.232353999999999
2000-04-12,8.865611999999999
2000-04-13,9.036763
2000-04-14,8.660232
2000-04-17,8.48908
2000-04-18,9.019649000000001
2000-04-19,9.070993
2000-04-20,9.276375
2000-04-24,9.379064999999999
2000-04-25,9.447525
2000-04-26,9.396180000000001
2000-04-27,9.550216
2000-04-28,9.601561
2000-05-01,9.704251
2000-05-02,9.755596
2000-05-03,9.652906
2000-05-04,9.601561
2000-05-05,9.721366999999999
2000-05-08,9.755596
