Date,PG
1962-01-02,1.4296879999999998
1962-01-03,1.4140629999999998
1962-01-04,1.390625
1962-01-05,1.380859
1962-01-08,1.34375
1962-01-09,1.341797
1962-01-10,1.345703
1962-01-11,1.34375
1962-01-12,1.3515629999999998
1962-01-15,1.34375
1962-01-16,1.34375
1962-01-17,1.296875
1962-01-18,1.302734
1962-01-19,1.302734
1962-01-22,1.3046879999999998
1962-01-23,1.302734
1962-01-24,1.291016
1962-01-25,1.296875
1962-01-26,1.285156
1962-01-29,1.28125
1962-01-30,1.28125
1962-01-31,1.292969
1962-02-01,1.296875
1962-02-02,1.300781
1962-02-05,1.292969
1962-02-06,1.291016
1962-02-07,1.291016
1962-02-08,1.28125
1962-02-09,1.275391
1962-02-12,1.279297
1962-02-13,1.275391
1962-02-14,1.275391
1962-02-15,1.279297
1962-02-16,1.2734379999999998
1962-02-19,1.265625
1962-02-20,1.259766
1962-02-21,1.25
1962-02-23,1.25
1962-02-26,1.244141
1962-02-27,1.246094
1962-02-28,1.2421879999999998
1962-03-01,1.253906
1962-03-02,1.244141
1962-03-05,1.246094
1962-03-06,1.25
1962-03-07,1.25
1962-03-08,1.265625
1962-03-09,1.271484
1962-03-12,1.277344
1962-03-13,1.285156
1962-03-14,1.310547
1962-03-15,1.300781
1962-03-16,1.294922
1962-03-19,1.2890629999999998
1962-03-20,1.291016
1962-03-21,1.3046879999999998
1962-03-22,1.332031
1962-03-23,1.332031
1962-03-26,1.300781
1962-03-27,1.300781
1962-03-28,1.328125
1962-03-29,1.3359379999999998
1962-03-30,1.339844
1962-04-02,1.330078
1962-04-03,1.3125
1962-04-04,1.308594
1962-04-05,1.332031
1962-04-06,1.328125
1962-04-09,1.318359
1962-04-10,1.318359
1962-04-11,1.324219
1962-04-12,1.3125
1962-04-13,1.310547
1962-04-16,1.3046879999999998
1962-04-17,1.3046879999999998
1962-04-18,1.308594
1962-04-19,1.3125
1962-04-23,1.324219
1962-04-24,1.3046879999999998
1962-04-25,1.310547
1962-04-26,1.292969
1962-04-27,1.28125
1962-04-30,1.261719
1962-05-01,1.253906
1962-05-02,1.246094
1962-05-03,1.265625
1962-05-04,1.265625
1962-05-07,1.285156
1962-05-08,1.2578129999999998
1962-05-09,1.251953
1962-05-10,1.240234
1962-05-11,1.201172
1962-05-14,1.199219
1962-05-15,1.232422
1962-05-16,1.230469
1962-05-17,1.2109379999999998
1962-05-18,1.2109379999999998
1962-05-21,1.224609
1962-05-22,1.199219
1962-05-23,1.171875
1962-05-24,1.162109
1962-05-25,1.152344
1962-05-28,1.09375
1962-05-29,1.09375
1962-05-31,1.1328129999999998
1962-06-01,1.113281
1962-06-04,1.078125
1962-06-05,1.066406
1962-06-06,1.082031
1962-06-07,1.091797
1962-06-08,1.087891
1962-06-11,1.078125
1962-06-12,1.0234379999999998
1962-06-13,1.0
1962-06-14,0.96875
1962-06-15,1.013672
1962-06-18,1.015625
1962-06-19,0.992188
1962-06-20,0.984375
1962-06-21,0.9589840000000001
1962-06-22,0.9316409999999999
1962-06-25,0.929688
1962-06-26,0.914063
1962-06-27,0.9121090000000001
1962-06-28,0.960938
1962-06-29,0.976563
1962-07-02,1.0078129999999998
1962-07-03,1.015625
1962-07-05,1.017578
1962-07-06,1.003906
1962-07-09,1.011719
1962-07-10,1.025391
1962-07-11,1.042969
1962-07-12,1.050781
1962-07-13,1.0625
1962-07-16,1.0546879999999998
1962-07-17,1.044922
1962-07-18,1.017578
1962-07-19,1.015625
1962-07-20,1.052734
1962-07-23,1.044922
1962-07-24,1.0390629999999998
1962-07-25,1.035156
1962-07-26,1.0546879999999998
1962-07-27,1.0703129999999998
1962-07-30,1.087891
1962-07-31,1.0859379999999998
1962-08-01,1.080078
1962-08-02,1.09375
1962-08-03,1.087891
1962-08-06,1.082031
1962-08-07,1.066406
1962-08-08,1.0703129999999998
1962-08-09,1.060547
1962-08-10,1.0703129999999998
1962-08-13,1.066406
1962-08-14,1.076172
1962-08-15,1.080078
1962-08-16,1.0859379999999998
1962-08-17,1.083984
1962-08-20,1.09375
1962-08-21,1.0859379999999998
1962-08-22,1.09375
1962-08-23,1.099609
1962-08-24,1.089844
1962-08-27,1.0859379999999998
1962-08-28,1.0703129999999998
1962-08-29,1.074219
1962-08-30,1.076172
1962-08-31,1.076172
1962-09-04,1.066406
1962-09-05,1.035156
1962-09-06,1.029297
1962-09-07,1.033203
1962-09-10,1.0390629999999998
1962-09-11,1.050781
1962-09-12,1.0546879999999998
1962-09-13,1.0390629999999998
1962-09-14,1.044922
1962-09-17,1.0625
1962-09-18,1.052734
1962-09-19,1.056641
1962-09-20,1.048828
1962-09-21,1.0078129999999998
1962-09-24,0.984375
1962-09-25,0.984375
1962-09-26,0.957031
1962-09-27,0.949219
1962-09-28,0.957031
1962-10-01,0.953125
1962-10-02,0.9589840000000001
1962-10-03,0.964844
1962-10-04,0.976563
1962-10-05,0.984375
1962-10-08,0.984375
1962-10-09,0.9785159999999999
1962-10-10,0.984375
1962-10-11,0.988281
1962-10-12,0.9863280000000001
1962-10-15,0.992188
1962-10-16,0.992188
1962-10-17,0.9824219999999999
1962-10-18,0.953125
1962-10-19,0.9550780000000001
1962-10-22,0.9589840000000001
1962-10-23,0.9394530000000001
1962-10-24,0.953125
1962-10-25,0.945313
1962-10-26,0.9394530000000001
1962-10-29,0.9550780000000001
1962-10-30,0.992188
1962-10-31,0.9863280000000001
1962-11-01,0.988281
1962-11-02,1.035156
1962-11-05,1.035156
1962-11-07,1.0390629999999998
1962-11-08,1.029297
1962-11-09,1.046875
1962-11-12,1.076172
1962-11-13,1.078125
1962-11-14,1.076172
1962-11-15,1.078125
1962-11-16,1.0703129999999998
1962-11-19,1.058594
1962-11-20,1.060547
1962-11-21,1.074219
1962-11-23,1.0859379999999998
1962-11-26,1.1015629999999998
1962-11-27,1.119141
1962-11-28,1.1171879999999998
1962-11-29,1.111328
1962-11-30,1.109375
1962-12-03,1.1171879999999998
1962-12-04,1.150391
1962-12-05,1.152344
1962-12-06,1.144531
1962-12-07,1.154297
1962-12-10,1.150391
1962-12-11,1.152344
1962-12-12,1.146484
1962-12-13,1.128906
1962-12-14,1.136719
1962-12-17,1.140625
1962-12-18,1.113281
1962-12-19,1.128906
1962-12-20,1.125
1962-12-21,1.121094
1962-12-24,1.121094
1962-12-26,1.1171879999999998
1962-12-27,1.109375
1962-12-28,1.1015629999999998
1962-12-31,1.113281
1963-01-02,1.107422
1963-01-03,1.121094
1963-01-04,1.144531
1963-01-07,1.150391
1963-01-08,1.171875
1963-01-09,1.144531
1963-01-10,1.144531
1963-01-11,1.142578
1963-01-14,1.15625
1963-01-15,1.144531
1963-01-16,1.138672
1963-01-17,1.140625
1963-01-18,1.138672
1963-01-21,1.150391
1963-01-22,1.140625
1963-01-23,1.144531
1963-01-24,1.128906
1963-01-25,1.144531
1963-01-28,1.152344
1963-01-29,1.15625
1963-01-30,1.125
1963-01-31,1.144531
1963-02-01,1.1484379999999998
1963-02-04,1.1484379999999998
1963-02-05,1.1484379999999998
1963-02-06,1.15625
1963-02-07,1.160156
1963-02-08,1.1484379999999998
1963-02-11,1.15625
1963-02-12,1.160156
1963-02-13,1.166016
1963-02-14,1.162109
1963-02-15,1.160156
1963-02-18,1.166016
1963-02-19,1.152344
1963-02-20,1.1484379999999998
1963-02-21,1.125
1963-02-25,1.1171879999999998
1963-02-26,1.119141
1963-02-27,1.1171879999999998
1963-02-28,1.109375
1963-03-01,1.089844
1963-03-04,1.119141
1963-03-05,1.128906
1963-03-06,1.113281
1963-03-07,1.109375
1963-03-08,1.113281
1963-03-11,1.105469
1963-03-12,1.113281
1963-03-13,1.123047
1963-03-14,1.123047
1963-03-15,1.123047
1963-03-18,1.128906
1963-03-19,1.128906
1963-03-20,1.128906
1963-03-21,1.134766
1963-03-22,1.144531
1963-03-25,1.1484379999999998
1963-03-26,1.1640629999999998
1963-03-27,1.175781
1963-03-28,1.166016
1963-03-29,1.15625
1963-04-01,1.160156
1963-04-02,1.140625
1963-04-03,1.150391
1963-04-04,1.167969
1963-04-05,1.171875
1963-04-08,1.1953129999999998
1963-04-09,1.21875
1963-04-10,1.207031
1963-04-11,1.21875
1963-04-15,1.238281
1963-04-16,1.228516
1963-04-17,1.21875
1963-04-18,1.21875
1963-04-19,1.21875
1963-04-22,1.222656
1963-04-23,1.228516
1963-04-24,1.220703
1963-04-25,1.21875
1963-04-26,1.214844
1963-04-29,1.222656
1963-04-30,1.214844
1963-05-01,1.21875
1963-05-02,1.216797
1963-05-03,1.2109379999999998
1963-05-06,1.203125
1963-05-07,1.199219
1963-05-08,1.199219
1963-05-09,1.212891
1963-05-10,1.21875
1963-05-13,1.214844
1963-05-14,1.21875
1963-05-15,1.216797
1963-05-16,1.21875
1963-05-17,1.21875
1963-05-20,1.21875
1963-05-21,1.21875
1963-05-22,1.216797
1963-05-23,1.216797
1963-05-24,1.2109379999999998
1963-05-27,1.214844
1963-05-28,1.203125
1963-05-29,1.203125
1963-05-31,1.1953129999999998
1963-06-03,1.197266
1963-06-04,1.1953129999999998
1963-06-05,1.189453
1963-06-06,1.193359
1963-06-07,1.1875
1963-06-10,1.1796879999999998
1963-06-11,1.171875
1963-06-12,1.169922
1963-06-13,1.160156
1963-06-14,1.158203
1963-06-17,1.160156
1963-06-18,1.173828
1963-06-19,1.177734
1963-06-20,1.183594
1963-06-21,1.183594
1963-06-24,1.173828
1963-06-25,1.177734
1963-06-26,1.177734
1963-06-27,1.177734
1963-06-28,1.183594
1963-07-01,1.193359
1963-07-02,1.1953129999999998
1963-07-03,1.199219
1963-07-05,1.212891
1963-07-08,1.207031
1963-07-09,1.205078
1963-07-10,1.203125
1963-07-11,1.208984
1963-07-12,1.205078
1963-07-15,1.201172
1963-07-16,1.1953129999999998
1963-07-17,1.183594
1963-07-18,1.175781
1963-07-19,1.167969
1963-07-22,1.171875
1963-07-23,1.169922
1963-07-24,1.160156
1963-07-25,1.144531
1963-07-26,1.136719
1963-07-29,1.136719
1963-07-30,1.146484
1963-07-31,1.144531
1963-08-01,1.1328129999999998
1963-08-02,1.1484379999999998
1963-08-05,1.1484379999999998
1963-08-06,1.152344
1963-08-07,1.169922
1963-08-08,1.171875
1963-08-09,1.185547
1963-08-12,1.212891
1963-08-13,1.21875
1963-08-14,1.236328
1963-08-15,1.238281
1963-08-16,1.244141
1963-08-19,1.248047
1963-08-20,1.234375
1963-08-21,1.240234
1963-08-22,1.240234
1963-08-23,1.230469
1963-08-26,1.2109379999999998
1963-08-27,1.224609
1963-08-28,1.21875
1963-08-29,1.21875
1963-08-30,1.230469
1963-09-03,1.238281
1963-09-04,1.2421879999999998
1963-09-05,1.25
1963-09-06,1.25
1963-09-09,1.232422
1963-09-10,1.236328
1963-09-11,1.238281
1963-09-12,1.244141
1963-09-13,1.234375
1963-09-16,1.234375
1963-09-17,1.234375
1963-09-18,1.234375
1963-09-19,1.2421879999999998
1963-09-20,1.234375
1963-09-23,1.2421879999999998
1963-09-24,1.228516
1963-09-25,1.228516
1963-09-26,1.230469
1963-09-27,1.2265629999999998
1963-09-30,1.234375
1963-10-01,1.240234
1963-10-02,1.238281
1963-10-03,1.234375
1963-10-04,1.2421879999999998
1963-10-07,1.238281
1963-10-08,1.232422
1963-10-09,1.224609
1963-10-10,1.21875
1963-10-11,1.232422
1963-10-14,1.234375
1963-10-15,1.2421879999999998
1963-10-16,1.25
1963-10-17,1.259766
1963-10-18,1.263672
1963-10-21,1.255859
1963-10-22,1.2578129999999998
1963-10-23,1.251953
1963-10-24,1.248047
1963-10-25,1.234375
1963-10-28,1.244141
1963-10-29,1.238281
1963-10-30,1.234375
1963-10-31,1.238281
1963-11-01,1.238281
1963-11-04,1.230469
1963-11-06,1.234375
1963-11-07,1.232422
1963-11-08,1.230469
1963-11-11,1.236328
1963-11-12,1.222656
1963-11-13,1.230469
1963-11-14,1.234375
1963-11-15,1.240234
1963-11-18,1.222656
1963-11-19,1.220703
1963-11-20,1.228516
1963-11-21,1.222656
1963-11-22,1.212891
1963-11-26,1.244141
1963-11-27,1.240234
1963-11-29,1.238281
1963-12-02,1.244141
1963-12-03,1.248047
1963-12-04,1.240234
1963-12-05,1.25
1963-12-06,1.240234
1963-12-09,1.238281
1963-12-10,1.240234
1963-12-11,1.236328
1963-12-12,1.240234
1963-12-13,1.246094
1963-12-16,1.246094
1963-12-17,1.246094
1963-12-18,1.244141
1963-12-19,1.251953
1963-12-20,1.261719
1963-12-23,1.234375
1963-12-24,1.228516
1963-12-26,1.238281
1963-12-27,1.238281
1963-12-30,1.2265629999999998
1963-12-31,1.248047
1964-01-02,1.232422
1964-01-03,1.248047
1964-01-06,1.248047
1964-01-07,1.236328
1964-01-08,1.238281
1964-01-09,1.238281
1964-01-10,1.238281
1964-01-13,1.238281
1964-01-14,1.244141
1964-01-15,1.25
1964-01-16,1.2578129999999998
1964-01-17,1.259766
1964-01-20,1.261719
1964-01-21,1.255859
1964-01-22,1.302734
1964-01-23,1.298828
1964-01-24,1.2890629999999998
1964-01-27,1.28125
1964-01-28,1.28125
1964-01-29,1.279297
1964-01-30,1.275391
1964-01-31,1.283203
1964-02-03,1.292969
1964-02-04,1.285156
1964-02-05,1.259766
1964-02-06,1.255859
1964-02-07,1.261719
1964-02-10,1.267578
1964-02-11,1.265625
1964-02-12,1.2578129999999998
1964-02-13,1.2578129999999998
1964-02-14,1.271484
1964-02-17,1.271484
1964-02-18,1.2734379999999998
1964-02-19,1.277344
1964-02-20,1.294922
1964-02-24,1.300781
1964-02-25,1.292969
1964-02-26,1.285156
1964-02-27,1.28125
1964-02-28,1.275391
1964-03-02,1.263672
1964-03-03,1.271484
1964-03-04,1.279297
1964-03-05,1.2890629999999998
1964-03-06,1.291016
1964-03-09,1.28125
1964-03-10,1.300781
1964-03-11,1.300781
1964-03-12,1.318359
1964-03-13,1.316406
1964-03-16,1.330078
1964-03-17,1.3515629999999998
1964-03-18,1.347656
1964-03-19,1.34375
1964-03-20,1.339844
1964-03-23,1.326172
1964-03-24,1.328125
1964-03-25,1.326172
1964-03-26,1.328125
1964-03-30,1.322266
1964-03-31,1.322266
1964-04-01,1.322266
1964-04-02,1.322266
1964-04-03,1.326172
1964-04-06,1.318359
1964-04-07,1.322266
1964-04-08,1.3125
1964-04-09,1.308594
1964-04-10,1.300781
1964-04-13,1.310547
1964-04-14,1.3203129999999998
1964-04-15,1.316406
1964-04-16,1.3125
1964-04-17,1.300781
1964-04-20,1.3046879999999998
1964-04-21,1.302734
1964-04-22,1.279297
1964-04-23,1.2890629999999998
1964-04-24,1.285156
1964-04-27,1.28125
1964-04-28,1.265625
1964-04-29,1.2734379999999998
1964-04-30,1.269531
1964-05-01,1.279297
1964-05-04,1.2890629999999998
1964-05-05,1.292969
1964-05-06,1.28125
1964-05-07,1.277344
1964-05-08,1.287109
1964-05-11,1.283203
1964-05-12,1.277344
1964-05-13,1.2734379999999998
1964-05-14,1.263672
1964-05-15,1.28125
1964-05-18,1.263672
1964-05-19,1.2890629999999998
1964-05-20,1.2890629999999998
1964-05-21,1.291016
1964-05-22,1.279297
1964-05-25,1.265625
1964-05-26,1.279297
1964-05-27,1.269531
1964-05-28,1.253906
1964-06-01,1.253906
1964-06-02,1.261719
1964-06-03,1.261719
1964-06-04,1.255859
1964-06-05,1.263672
1964-06-08,1.259766
1964-06-09,1.277344
1964-06-10,1.263672
1964-06-11,1.277344
1964-06-12,1.285156
1964-06-15,1.28125
1964-06-16,1.28125
1964-06-17,1.287109
1964-06-18,1.28125
1964-06-19,1.285156
1964-06-22,1.275391
1964-06-23,1.277344
1964-06-24,1.291016
1964-06-25,1.310547
1964-06-26,1.3125
1964-06-29,1.306641
1964-06-30,1.292969
1964-07-01,1.306641
1964-07-02,1.3125
1964-07-06,1.316406
1964-07-07,1.328125
1964-07-08,1.326172
1964-07-09,1.3203129999999998
1964-07-10,1.324219
1964-07-13,1.3203129999999998
1964-07-14,1.316406
1964-07-15,1.292969
1964-07-16,1.318359
1964-07-17,1.337891
1964-07-20,1.3359379999999998
1964-07-21,1.341797
1964-07-22,1.332031
1964-07-23,1.339844
1964-07-24,1.322266
1964-07-27,1.330078
1964-07-28,1.3203129999999998
1964-07-29,1.326172
1964-07-30,1.316406
1964-07-31,1.316406
1964-08-03,1.3125
1964-08-04,1.308594
1964-08-05,1.292969
1964-08-06,1.285156
1964-08-07,1.292969
1964-08-10,1.287109
1964-08-11,1.292969
1964-08-12,1.300781
1964-08-13,1.326172
1964-08-14,1.318359
1964-08-17,1.326172
1964-08-18,1.332031
1964-08-19,1.3203129999999998
1964-08-20,1.328125
1964-08-21,1.326172
1964-08-24,1.322266
1964-08-25,1.308594
1964-08-26,1.3125
1964-08-27,1.3125
1964-08-28,1.3203129999999998
1964-08-31,1.318359
1964-09-01,1.306641
1964-09-02,1.306641
1964-09-03,1.300781
1964-09-04,1.306641
1964-09-08,1.302734
1964-09-09,1.296875
1964-09-10,1.294922
1964-09-11,1.3046879999999998
1964-09-14,1.306641
1964-09-15,1.3046879999999998
1964-09-16,1.298828
1964-09-17,1.283203
1964-09-18,1.292969
