Date,FRC
2015-06-09,63.540001000000004
2015-06-10,64.269997
2015-06-11,64.389999
2015-06-12,63.990002000000004
2015-06-15,63.779999
2015-06-16,63.990002000000004
2015-06-17,63.490002000000004
2015-06-18,63.369999
2015-06-19,62.610001000000004
2015-06-22,63.48
2015-06-23,64.410004
2015-06-24,63.849998
2015-06-25,63.709998999999996
2015-06-26,64.33000200000001
2015-06-29,63.169998
2015-06-30,63.029999
2015-07-01,64.18
2015-07-02,63.560001
2015-07-06,63.490002000000004
2015-07-07,62.650002
2015-07-08,61.720001
2015-07-09,62.509997999999996
2015-07-10,63.52
2015-07-13,64.25
2015-07-14,64.610001
2015-07-15,64.690002
2015-07-16,63.950001
2015-07-17,63.68
2015-07-20,63.77
2015-07-21,63.290001000000004
2015-07-22,64.389999
2015-07-23,63.779999
2015-07-24,63.59
2015-07-27,62.549999
2015-07-28,62.52
2015-07-29,63.290001000000004
2015-07-30,63.950001
2015-07-31,63.790001000000004
2015-08-03,63.619999
2015-08-04,63.880001
2015-08-05,64.050003
2015-08-06,63.549999
2015-08-07,63.59
2015-08-10,65.110001
2015-08-11,63.860001000000004
2015-08-12,62.900002
2015-08-13,63.0
2015-08-14,64.400002
2015-08-17,64.379997
2015-08-18,64.139999
2015-08-19,63.400002
2015-08-20,61.470001
2015-08-21,60.18
2015-08-24,57.459998999999996
2015-08-25,56.599998
2015-08-26,58.810001
2015-08-27,60.360001000000004
2015-08-28,60.419998
2015-08-31,60.310001
2015-09-01,58.740002000000004
2015-09-02,59.799999
2015-09-03,60.869999
2015-09-04,60.18
2015-09-08,61.73
2015-09-09,61.169998
2015-09-10,61.93
2015-09-11,61.919998
2015-09-14,62.619999
2015-09-15,63.490002000000004
2015-09-16,64.08000200000001
2015-09-17,63.23
2015-09-18,62.34
2015-09-21,63.02
2015-09-22,61.93
2015-09-23,62.310001
2015-09-24,62.57
2015-09-25,62.759997999999996
2015-09-28,61.98
2015-09-29,61.77
2015-09-30,62.77
2015-10-01,62.540001000000004
2015-10-02,62.549999
2015-10-05,64.059998
2015-10-06,63.869999
2015-10-07,64.379997
2015-10-08,64.739998
2015-10-09,64.08000200000001
2015-10-12,64.66999799999999
2015-10-13,64.089996
2015-10-14,62.490002000000004
2015-10-15,62.790001000000004
2015-10-16,63.279999
2015-10-19,63.77
2015-10-20,64.540001
2015-10-21,63.490002000000004
2015-10-22,64.230003
2015-10-23,65.470001
2015-10-26,65.57
2015-10-27,64.489998
2015-10-28,67.300003
2015-10-29,66.809998
2015-10-30,65.309998
2015-11-02,65.870003
2015-11-03,65.550003
2015-11-04,65.68
2015-11-05,67.010002
2015-11-06,68.839996
2015-11-09,67.980003
2015-11-10,65.870003
2015-11-11,66.050003
2015-11-12,65.099998
2015-11-13,65.110001
2015-11-16,66.18
2015-11-17,65.91999799999999
2015-11-18,67.16999799999999
2015-11-19,66.940002
2015-11-20,67.550003
2015-11-23,68.190002
2015-11-24,68.690002
2015-11-25,68.449997
2015-11-27,68.790001
2015-11-30,68.860001
2015-12-01,69.279999
2015-12-02,69.050003
2015-12-03,67.360001
2015-12-04,69.120003
2015-12-07,68.160004
2015-12-08,67.129997
2015-12-09,66.900002
2015-12-10,66.989998
2015-12-11,65.529999
2015-12-14,65.800003
2015-12-15,67.459999
2015-12-16,68.519997
2015-12-17,66.519997
2015-12-18,64.980003
2015-12-21,65.849998
2015-12-22,65.82
2015-12-23,66.68
2015-12-24,66.900002
2015-12-28,66.699997
2015-12-29,67.18
2015-12-30,66.260002
2015-12-31,66.059998
2016-01-04,64.279999
2016-01-05,64.809998
2016-01-06,64.25
2016-01-07,63.279999
2016-01-08,62.27
2016-01-11,61.810001
2016-01-12,62.02
2016-01-13,60.860001000000004
2016-01-14,62.959998999999996
2016-01-15,63.34
2016-01-19,63.41
2016-01-20,64.18
2016-01-21,63.950001
2016-01-22,66.019997
2016-01-25,63.290001000000004
2016-01-26,66.480003
2016-01-27,65.550003
2016-01-28,66.57
2016-01-29,68.0
2016-02-01,67.839996
2016-02-02,65.839996
2016-02-03,67.089996
2016-02-04,66.980003
2016-02-05,63.299999
2016-02-08,59.91
2016-02-09,57.900002
2016-02-10,58.639998999999996
2016-02-11,56.59
2016-02-12,58.389998999999996
2016-02-16,59.810001
2016-02-17,60.869999
2016-02-18,59.52
2016-02-19,59.860001000000004
2016-02-22,61.330002
2016-02-23,59.740002000000004
2016-02-24,59.77
2016-02-25,62.279999
2016-02-26,63.580002
2016-02-29,61.540001000000004
2016-03-01,64.980003
2016-03-02,66.290001
2016-03-03,67.41999799999999
2016-03-04,67.889999
2016-03-07,66.760002
2016-03-08,65.82
2016-03-09,65.110001
2016-03-10,64.940002
2016-03-11,66.779999
2016-03-14,66.93
2016-03-15,66.150002
2016-03-16,65.760002
2016-03-17,65.209999
2016-03-18,65.870003
2016-03-21,66.779999
2016-03-22,67.16999799999999
2016-03-23,66.83000200000001
2016-03-24,66.660004
2016-03-28,66.730003
2016-03-29,66.589996
2016-03-30,67.019997
2016-03-31,66.639999
2016-04-01,66.559998
2016-04-04,67.059998
2016-04-05,66.32
2016-04-06,66.949997
2016-04-07,64.699997
2016-04-08,64.459999
2016-04-11,64.900002
2016-04-12,65.790001
2016-04-13,67.5
2016-04-14,69.879997
2016-04-15,70.83000200000001
2016-04-18,71.32
2016-04-19,71.32
2016-04-20,72.040001
2016-04-21,71.120003
2016-04-22,70.93
2016-04-25,70.739998
2016-04-26,71.050003
2016-04-27,71.08000200000001
2016-04-28,70.410004
2016-04-29,70.32
2016-05-02,70.879997
2016-05-03,69.720001
2016-05-04,68.489998
2016-05-05,68.16999799999999
2016-05-06,68.260002
2016-05-09,67.849998
2016-05-10,68.989998
2016-05-11,68.360001
2016-05-12,67.949997
2016-05-13,67.58000200000001
2016-05-16,67.959999
2016-05-17,67.480003
2016-05-18,69.870003
2016-05-19,69.889999
2016-05-20,70.510002
2016-05-23,69.769997
2016-05-24,71.269997
2016-05-25,72.279999
2016-05-26,72.339996
2016-05-27,72.489998
2016-05-31,72.410004
2016-06-01,71.279999
2016-06-02,71.470001
2016-06-03,70.440002
2016-06-06,70.5
2016-06-07,69.889999
2016-06-08,70.540001
2016-06-09,69.91999799999999
2016-06-10,69.040001
2016-06-13,68.699997
2016-06-14,67.91999799999999
2016-06-15,68.309998
2016-06-16,68.199997
2016-06-17,68.33000200000001
2016-06-20,69.110001
2016-06-21,69.800003
2016-06-22,70.220001
2016-06-23,71.730003
2016-06-24,68.120003
2016-06-27,64.25
2016-06-28,67.610001
2016-06-29,68.790001
2016-06-30,69.989998
2016-07-01,68.730003
2016-07-05,67.57
2016-07-06,66.93
2016-07-07,68.260002
2016-07-08,69.279999
2016-07-11,70.389999
2016-07-12,71.620003
2016-07-13,71.440002
2016-07-14,71.279999
2016-07-15,71.800003
2016-07-18,71.099998
2016-07-19,70.599998
2016-07-20,70.699997
2016-07-21,70.269997
2016-07-22,71.209999
2016-07-25,72.040001
2016-07-26,71.599998
2016-07-27,71.849998
2016-07-28,71.690002
2016-07-29,71.66999799999999
2016-08-01,71.029999
2016-08-02,71.16999799999999
2016-08-03,71.43
2016-08-04,71.389999
2016-08-05,73.540001
2016-08-08,73.349998
2016-08-09,73.239998
2016-08-10,72.099998
2016-08-11,72.480003
2016-08-12,72.050003
2016-08-15,73.220001
2016-08-16,73.160004
2016-08-17,73.300003
2016-08-18,73.589996
2016-08-19,73.730003
2016-08-22,73.809998
2016-08-23,73.410004
2016-08-24,73.489998
2016-08-25,74.18
2016-08-26,74.940002
2016-08-29,75.66999799999999
2016-08-30,76.589996
2016-08-31,76.959999
2016-09-01,76.879997
2016-09-02,77.129997
2016-09-06,75.360001
2016-09-07,76.32
2016-09-08,76.75
2016-09-09,75.779999
2016-09-12,76.68
2016-09-13,75.41999799999999
2016-09-14,75.150002
2016-09-15,76.25
2016-09-16,76.120003
2016-09-19,76.199997
2016-09-20,76.800003
2016-09-21,77.199997
2016-09-22,77.470001
2016-09-23,77.730003
2016-09-26,77.029999
2016-09-27,77.639999
2016-09-28,78.089996
2016-09-29,76.870003
2016-09-30,77.110001
2016-10-03,76.339996
2016-10-04,76.860001
2016-10-05,78.190002
2016-10-06,78.379997
2016-10-07,78.5
2016-10-10,78.66999799999999
2016-10-11,77.529999
2016-10-12,77.129997
2016-10-13,73.989998
2016-10-14,73.32
2016-10-17,73.190002
2016-10-18,74.279999
2016-10-19,76.559998
2016-10-20,76.089996
2016-10-21,75.940002
2016-10-24,76.5
2016-10-25,75.480003
2016-10-26,75.41999799999999
2016-10-27,75.360001
2016-10-28,74.610001
2016-10-31,74.43
2016-11-01,74.309998
2016-11-02,73.639999
2016-11-03,72.809998
2016-11-04,72.839996
2016-11-07,74.760002
2016-11-08,74.339996
2016-11-09,78.040001
2016-11-10,82.540001
2016-11-11,82.370003
2016-11-14,84.690002
2016-11-15,83.339996
2016-11-16,81.300003
2016-11-17,83.220001
2016-11-18,82.889999
2016-11-21,81.879997
2016-11-22,82.120003
2016-11-23,82.370003
2016-11-25,82.639999
2016-11-28,80.620003
2016-11-29,81.529999
2016-11-30,81.900002
2016-12-01,83.290001
2016-12-02,83.370003
2016-12-05,84.519997
2016-12-06,85.639999
2016-12-07,88.300003
2016-12-08,90.610001
2016-12-09,89.040001
2016-12-12,88.160004
2016-12-13,89.050003
2016-12-14,88.510002
2016-12-15,89.610001
2016-12-16,88.779999
2016-12-19,90.110001
2016-12-20,91.529999
2016-12-21,91.290001
2016-12-22,91.199997
2016-12-23,91.57
2016-12-27,92.07
2016-12-28,91.870003
2016-12-29,91.480003
2016-12-30,92.139999
2017-01-03,92.58000200000001
2017-01-04,92.91999799999999
2017-01-05,92.07
2017-01-06,92.75
2017-01-09,92.019997
2017-01-10,92.300003
2017-01-11,92.489998
2017-01-12,91.849998
2017-01-13,92.949997
2017-01-17,91.720001
2017-01-18,92.129997
2017-01-19,92.110001
2017-01-20,92.559998
2017-01-23,92.660004
2017-01-24,93.309998
2017-01-25,95.190002
2017-01-26,95.650002
2017-01-27,94.82
2017-01-30,94.040001
2017-01-31,94.33000200000001
2017-02-01,93.889999
2017-02-02,93.5
2017-02-03,94.980003
2017-02-06,94.639999
2017-02-07,94.120003
2017-02-08,93.25
2017-02-09,94.980003
2017-02-10,94.839996
2017-02-13,96.379997
2017-02-14,96.41999799999999
2017-02-15,96.779999
2017-02-16,95.760002
2017-02-17,95.599998
2017-02-21,95.720001
2017-02-22,95.720001
2017-02-23,95.779999
2017-02-24,95.290001
2017-02-27,95.379997
2017-02-28,93.83000200000001
2017-03-01,96.900002
2017-03-02,95.800003
2017-03-03,96.860001
2017-03-06,96.959999
2017-03-07,95.139999
2017-03-08,95.900002
2017-03-09,96.279999
2017-03-10,96.199997
2017-03-13,96.160004
2017-03-14,96.16999799999999
2017-03-15,94.510002
2017-03-16,95.389999
2017-03-17,95.089996
2017-03-20,93.790001
2017-03-21,91.220001
2017-03-22,91.110001
2017-03-23,90.730003
2017-03-24,90.91999799999999
2017-03-27,90.339996
2017-03-28,92.730003
2017-03-29,92.029999
2017-03-30,94.589996
2017-03-31,93.809998
2017-04-03,93.440002
2017-04-04,93.029999
2017-04-05,91.839996
2017-04-06,92.83000200000001
2017-04-07,91.970001
2017-04-10,92.120003
2017-04-11,92.089996
2017-04-12,91.970001
2017-04-13,90.18
2017-04-17,90.410004
2017-04-18,89.589996
2017-04-19,89.389999
2017-04-20,90.5
2017-04-21,90.589996
2017-04-24,92.57
2017-04-25,93.16999799999999
2017-04-26,93.620003
2017-04-27,93.559998
2017-04-28,92.459999
2017-05-01,93.699997
2017-05-02,93.089996
2017-05-03,93.480003
2017-05-04,94.699997
2017-05-05,94.540001
2017-05-08,93.91999799999999
2017-05-09,92.839996
2017-05-10,92.18
2017-05-11,91.0
2017-05-12,90.910004
2017-05-15,91.730003
2017-05-16,92.599998
2017-05-17,89.75
2017-05-18,90.25
2017-05-19,90.209999
2017-05-22,90.82
2017-05-23,92.739998
2017-05-24,92.949997
2017-05-25,93.230003
2017-05-26,92.629997
2017-05-30,93.16999799999999
2017-05-31,92.099998
2017-06-01,94.910004
2017-06-02,93.970001
2017-06-05,94.970001
2017-06-06,94.300003
2017-06-07,96.040001
2017-06-08,97.940002
2017-06-09,100.150002
2017-06-12,100.25
2017-06-13,100.57
2017-06-14,100.879997
2017-06-15,100.720001
2017-06-16,100.790001
2017-06-19,101.449997
2017-06-20,100.82
2017-06-21,99.839996
2017-06-22,99.870003
2017-06-23,99.099998
2017-06-26,99.519997
2017-06-27,98.900002
2017-06-28,100.709999
2017-06-29,100.559998
2017-06-30,100.099998
2017-07-03,102.730003
2017-07-05,102.540001
2017-07-06,102.0
2017-07-07,103.269997
2017-07-10,103.43
2017-07-11,102.029999
2017-07-12,102.16999799999999
2017-07-13,101.349998
2017-07-14,101.209999
2017-07-17,100.760002
2017-07-18,100.370003
2017-07-19,99.989998
2017-07-20,100.370003
2017-07-21,99.82
2017-07-24,100.370003
2017-07-25,102.139999
2017-07-26,100.290001
2017-07-27,100.190002
2017-07-28,99.800003
2017-07-31,100.33000200000001
2017-08-01,101.639999
2017-08-02,101.540001
2017-08-03,100.860001
2017-08-04,101.57
2017-08-07,101.699997
2017-08-08,101.599998
2017-08-09,100.349998
2017-08-10,97.82
2017-08-11,97.370003
2017-08-14,98.650002
2017-08-15,98.75
2017-08-16,98.269997
2017-08-17,96.07
2017-08-18,96.309998
2017-08-21,96.239998
2017-08-22,97.010002
2017-08-23,96.949997
2017-08-24,97.529999
2017-08-25,98.150002
2017-08-28,97.83000200000001
2017-08-29,96.519997
2017-08-30,97.059998
2017-08-31,97.050003
2017-09-01,97.379997
2017-09-05,94.209999
2017-09-06,94.459999
2017-09-07,92.489998
2017-09-08,93.900002
2017-09-11,96.029999
2017-09-12,98.08000200000001
2017-09-13,97.809998
2017-09-14,95.739998
2017-09-15,96.5
2017-09-18,97.550003
2017-09-19,97.83000200000001
2017-09-20,99.629997
2017-09-21,100.800003
2017-09-22,100.940002
2017-09-25,100.309998
2017-09-26,100.949997
2017-09-27,102.690002
2017-09-28,103.639999
2017-09-29,104.459999
2017-10-02,105.010002
2017-10-03,105.16999799999999
2017-10-04,104.510002
2017-10-05,104.529999
2017-10-06,104.989998
2017-10-09,104.660004
2017-10-10,104.129997
2017-10-11,103.410004
2017-10-12,102.16999799999999
2017-10-13,94.970001
2017-10-16,96.660004
2017-10-17,96.459999
2017-10-18,96.769997
2017-10-19,97.449997
2017-10-20,100.290001
2017-10-23,99.260002
2017-10-24,99.650002
2017-10-25,99.57
2017-10-26,99.57
2017-10-27,99.300003
2017-10-30,97.480003
2017-10-31,97.400002
2017-11-01,96.860001
2017-11-02,93.889999
2017-11-03,94.449997
2017-11-06,94.43
2017-11-07,93.699997
2017-11-08,91.970001
2017-11-09,90.989998
2017-11-10,90.220001
2017-11-13,91.589996
2017-11-14,92.040001
2017-11-15,92.029999
2017-11-16,91.5
2017-11-17,92.309998
2017-11-20,93.050003
2017-11-21,92.790001
2017-11-22,92.980003
2017-11-24,92.940002
2017-11-27,92.269997
2017-11-28,94.730003
2017-11-29,96.480003
2017-11-30,95.540001
2017-12-01,95.68
2017-12-04,95.809998
2017-12-05,93.800003
2017-12-06,92.910004
2017-12-07,92.790001
2017-12-08,92.790001
2017-12-11,91.690002
2017-12-12,91.58000200000001
2017-12-13,88.809998
2017-12-14,88.540001
2017-12-15,87.57
2017-12-18,88.809998
2017-12-19,88.400002
2017-12-20,88.010002
2017-12-21,87.889999
2017-12-22,87.199997
2017-12-26,86.83000200000001
2017-12-27,86.620003
2017-12-28,87.160004
2017-12-29,86.639999
2018-01-02,84.959999
2018-01-03,87.809998
2018-01-04,88.470001
2018-01-05,88.139999
2018-01-08,88.33000200000001
2018-01-09,88.199997
2018-01-10,89.989998
2018-01-11,92.309998
2018-01-12,91.059998
2018-01-16,87.300003
2018-01-17,88.400002
2018-01-18,85.970001
2018-01-19,89.93
2018-01-22,89.879997
2018-01-23,90.970001
2018-01-24,90.43
2018-01-25,90.510002
2018-01-26,90.83000200000001
2018-01-29,90.589996
2018-01-30,90.25
2018-01-31,89.550003
2018-02-01,90.550003
2018-02-02,90.269997
2018-02-05,88.199997
2018-02-06,89.599998
2018-02-07,90.160004
2018-02-08,88.769997
2018-02-09,89.58000200000001
2018-02-12,90.57
2018-02-13,91.16999799999999
2018-02-14,95.150002
2018-02-15,95.050003
2018-02-16,95.519997
2018-02-20,95.290001
2018-02-21,95.610001
2018-02-22,93.629997
2018-02-23,95.279999
2018-02-26,95.559998
2018-02-27,94.57
2018-02-28,92.800003
2018-03-01,92.889999
2018-03-02,94.120003
2018-03-05,94.160004
2018-03-06,97.440002
2018-03-07,98.370003
2018-03-08,98.029999
2018-03-09,98.779999
2018-03-12,98.25
2018-03-13,97.040001
2018-03-14,95.809998
2018-03-15,95.589996
2018-03-16,96.639999
2018-03-19,96.769997
2018-03-20,95.790001
2018-03-21,96.900002
2018-03-22,92.110001
2018-03-23,90.139999
2018-03-26,91.839996
2018-03-27,90.400002
2018-03-28,91.510002
2018-03-29,92.610001
2018-04-02,90.730003
2018-04-03,91.089996
2018-04-04,91.57
2018-04-05,91.809998
2018-04-06,89.83000200000001
2018-04-09,89.660004
2018-04-10,90.629997
2018-04-11,89.510002
2018-04-12,90.239998
2018-04-13,91.400002
2018-04-16,91.16999799999999
2018-04-17,89.83000200000001
2018-04-18,90.800003
2018-04-19,92.470001
2018-04-20,92.989998
2018-04-23,93.800003
2018-04-24,94.199997
2018-04-25,93.610001
2018-04-26,93.379997
2018-04-27,93.940002
2018-04-30,92.870003
2018-05-01,93.480003
2018-05-02,93.800003
2018-05-03,94.16999799999999
2018-05-04,94.889999
2018-05-07,95.910004
2018-05-08,96.599998
2018-05-09,97.129997
2018-05-10,97.550003
2018-05-11,97.41999799999999
2018-05-14,97.33000200000001
2018-05-15,97.959999
2018-05-16,99.120003
2018-05-17,99.040001
2018-05-18,98.029999
2018-05-21,99.75
2018-05-22,100.349998
2018-05-23,99.800003
2018-05-24,100.620003
2018-05-25,99.910004
2018-05-29,98.099998
2018-05-30,100.379997
2018-05-31,99.599998
2018-06-01,101.559998
2018-06-04,101.730003
2018-06-05,100.5
2018-06-06,102.32
2018-06-07,102.260002
2018-06-08,103.379997
2018-06-11,101.699997
2018-06-12,101.33000200000001
2018-06-13,100.019997
2018-06-14,100.059998
2018-06-15,99.589996
2018-06-18,99.75
2018-06-19,100.66999799999999
2018-06-20,100.83000200000001
2018-06-21,100.940002
2018-06-22,100.279999
2018-06-25,99.239998
2018-06-26,98.139999
2018-06-27,96.449997
2018-06-28,97.629997
2018-06-29,96.790001
2018-07-02,98.120003
2018-07-03,98.230003
2018-07-05,98.720001
2018-07-06,99.529999
2018-07-09,101.379997
2018-07-10,99.290001
2018-07-11,99.07
2018-07-12,98.360001
2018-07-13,97.739998
2018-07-16,97.089996
2018-07-17,97.410004
2018-07-18,98.0
2018-07-19,98.559998
2018-07-20,99.059998
2018-07-23,100.190002
2018-07-24,99.230003
2018-07-25,99.089996
2018-07-26,99.800003
2018-07-27,99.5
2018-07-30,98.739998
2018-07-31,98.860001
2018-08-01,100.050003
2018-08-02,101.949997
2018-08-03,101.889999
2018-08-06,101.480003
2018-08-07,101.18
2018-08-08,101.25
2018-08-09,101.08000200000001
2018-08-10,100.660004
2018-08-13,100.849998
2018-08-14,102.83000200000001
2018-08-15,103.0
2018-08-16,103.900002
2018-08-17,104.5
2018-08-20,105.059998
2018-08-21,106.199997
2018-08-22,105.889999
2018-08-23,104.91999799999999
2018-08-24,104.199997
2018-08-27,101.91999799999999
2018-08-28,101.41999799999999
2018-08-29,100.900002
2018-08-30,100.5
2018-08-31,101.589996
2018-09-04,102.559998
2018-09-05,102.18
2018-09-06,102.800003
2018-09-07,103.0
2018-09-10,103.389999
2018-09-11,104.040001
2018-09-12,101.559998
2018-09-13,99.760002
2018-09-14,100.279999
2018-09-17,98.550003
2018-09-18,98.32
2018-09-19,100.33000200000001
2018-09-20,100.790001
2018-09-21,100.980003
2018-09-24,99.989998
2018-09-25,100.08000200000001
2018-09-26,97.360001
2018-09-27,95.970001
2018-09-28,96.0
2018-10-01,94.769997
2018-10-02,93.599998
2018-10-03,96.110001
2018-10-04,95.400002
2018-10-05,93.779999
2018-10-08,94.08000200000001
2018-10-09,94.290001
2018-10-10,92.879997
2018-10-11,90.839996
2018-10-12,93.120003
2018-10-15,91.33000200000001
2018-10-16,90.75
2018-10-17,91.559998
2018-10-18,89.980003
2018-10-19,89.879997
2018-10-22,87.410004
2018-10-23,88.16999799999999
2018-10-24,85.019997
2018-10-25,87.269997
2018-10-26,86.620003
2018-10-29,89.510002
2018-10-30,91.400002
2018-10-31,90.989998
2018-11-01,92.839996
2018-11-02,92.199997
2018-11-05,93.019997
2018-11-06,93.279999
2018-11-07,92.910004
2018-11-08,93.449997
2018-11-09,92.900002
2018-11-12,91.769997
2018-11-13,93.440002
2018-11-14,92.230003
2018-11-15,94.459999
2018-11-16,93.959999
2018-11-19,93.650002
2018-11-20,91.66999799999999
2018-11-21,93.769997
2018-11-23,94.040001
2018-11-26,95.809998
2018-11-27,94.410004
2018-11-28,94.66999799999999
2018-11-29,96.190002
2018-11-30,99.150002
2018-12-03,99.639999
2018-12-04,96.879997
2018-12-06,96.779999
2018-12-07,94.470001
2018-12-10,92.57
2018-12-11,90.83000200000001
2018-12-12,91.239998
2018-12-13,89.66999799999999
2018-12-14,88.959999
2018-12-17,87.339996
2018-12-18,85.400002
2018-12-19,83.190002
2018-12-20,81.470001
2018-12-21,80.459999
2018-12-24,80.230003
2018-12-26,84.129997
2018-12-27,83.66999799999999
2018-12-28,87.940002
2018-12-31,86.900002
2019-01-02,87.5
2019-01-03,85.190002
2019-01-04,87.400002
2019-01-07,87.459999
2019-01-08,86.57
2019-01-09,87.25
2019-01-10,86.050003
2019-01-11,84.489998
2019-01-14,84.339996
2019-01-15,94.33000200000001
2019-01-16,95.599998
2019-01-17,95.68
2019-01-18,96.019997
2019-01-22,95.720001
2019-01-23,95.489998
2019-01-24,95.339996
2019-01-25,97.120003
2019-01-28,97.16999799999999
2019-01-29,96.059998
2019-01-30,97.050003
2019-01-31,96.629997
2019-02-01,98.400002
2019-02-04,99.269997
2019-02-05,99.360001
2019-02-06,99.800003
2019-02-07,100.660004
2019-02-08,100.529999
2019-02-11,100.400002
2019-02-12,100.900002
2019-02-13,100.400002
2019-02-14,99.540001
2019-02-15,101.629997
2019-02-19,102.0
2019-02-20,103.190002
2019-02-21,103.290001
2019-02-22,103.66999799999999
2019-02-25,103.660004
2019-02-26,103.279999
2019-02-27,104.940002
2019-02-28,104.980003
2019-03-01,105.440002
2019-03-04,104.769997
2019-03-05,104.959999
2019-03-06,103.029999
2019-03-07,101.529999
2019-03-08,101.720001
2019-03-11,102.639999
2019-03-12,102.480003
2019-03-13,102.82
2019-03-14,102.91999799999999
2019-03-15,103.559998
2019-03-18,105.41999799999999
2019-03-19,104.0
2019-03-20,101.900002
2019-03-21,101.540001
2019-03-22,98.099998
2019-03-25,99.110001
2019-03-26,100.629997
2019-03-27,100.449997
2019-03-28,100.550003
2019-03-29,100.459999
2019-04-01,102.510002
2019-04-02,103.699997
2019-04-03,104.239998
2019-04-04,104.599998
2019-04-05,104.769997
2019-04-08,104.269997
2019-04-09,102.690002
2019-04-10,103.360001
2019-04-11,102.559998
2019-04-12,101.800003
2019-04-15,101.629997
2019-04-16,103.0
2019-04-17,103.209999
2019-04-18,103.620003
2019-04-22,103.83000200000001
2019-04-23,106.260002
2019-04-24,106.269997
2019-04-25,106.120003
2019-04-26,106.360001
2019-04-29,106.279999
2019-04-30,105.620003
2019-05-01,103.160004
2019-05-02,104.019997
2019-05-03,105.519997
2019-05-06,105.160004
2019-05-07,103.599998
2019-05-08,102.559998
2019-05-09,102.989998
2019-05-10,103.309998
2019-05-13,98.839996
2019-05-14,100.269997
2019-05-15,99.43
2019-05-16,100.699997
2019-05-17,99.959999
2019-05-20,100.160004
2019-05-21,100.940002
2019-05-22,99.91999799999999
2019-05-23,99.08000200000001
2019-05-24,100.519997
2019-05-28,99.410004
2019-05-29,99.339996
2019-05-30,97.989998
2019-05-31,97.019997
2019-06-03,95.760002
2019-06-04,98.699997
2019-06-05,98.510002
2019-06-06,98.75
2019-06-07,97.940002
2019-06-10,98.879997
2019-06-11,97.839996
2019-06-12,96.620003
2019-06-13,96.339996
2019-06-14,96.349998
2019-06-17,95.269997
2019-06-18,95.91999799999999
2019-06-19,95.910004
2019-06-20,95.959999
2019-06-21,95.43
2019-06-24,95.279999
2019-06-25,95.849998
2019-06-26,95.730003
2019-06-27,95.860001
2019-06-28,97.650002
2019-07-01,98.91999799999999
2019-07-02,98.220001
2019-07-03,99.510002
2019-07-05,100.160004
2019-07-08,99.559998
2019-07-09,101.0
2019-07-10,100.5
2019-07-11,101.139999
2019-07-12,100.629997
2019-07-15,98.660004
2019-07-16,94.230003
2019-07-17,94.760002
2019-07-18,95.860001
2019-07-19,97.040001
2019-07-22,96.589996
2019-07-23,96.970001
2019-07-24,98.349998
2019-07-25,98.66999799999999
2019-07-26,100.120003
2019-07-29,99.620003
2019-07-30,100.199997
2019-07-31,99.360001
2019-08-01,95.739998
2019-08-02,96.290001
2019-08-05,93.07
2019-08-06,93.949997
2019-08-07,91.82
2019-08-08,93.440002
2019-08-09,94.379997
2019-08-12,93.440002
2019-08-13,93.800003
2019-08-14,91.440002
2019-08-15,90.57
2019-08-16,92.059998
2019-08-19,92.16999799999999
2019-08-20,90.0
2019-08-21,90.639999
2019-08-22,91.709999
2019-08-23,89.07
2019-08-26,89.790001
2019-08-27,88.550003
2019-08-28,88.379997
2019-08-29,89.91999799999999
2019-08-30,89.720001
2019-09-03,88.059998
2019-09-04,88.599998
2019-09-05,89.66999799999999
2019-09-06,89.190002
2019-09-09,91.099998
2019-09-10,92.480003
2019-09-11,93.989998
2019-09-12,93.709999
2019-09-13,95.699997
2019-09-16,96.209999
2019-09-17,95.510002
2019-09-18,96.339996
2019-09-19,95.349998
2019-09-20,95.230003
2019-09-23,94.949997
2019-09-24,94.949997
2019-09-25,96.260002
2019-09-26,96.510002
2019-09-27,97.57
2019-09-30,96.699997
2019-10-01,94.639999
2019-10-02,91.709999
2019-10-03,92.699997
2019-10-04,94.889999
2019-10-07,94.480003
2019-10-08,92.599998
2019-10-09,93.209999
2019-10-10,94.190002
2019-10-11,97.300003
2019-10-14,97.18
2019-10-15,103.620003
2019-10-16,103.08000200000001
2019-10-17,103.449997
2019-10-18,104.18
2019-10-21,104.889999
2019-10-22,106.230003
2019-10-23,106.709999
2019-10-24,106.32
2019-10-25,107.650002
2019-10-28,107.41999799999999
2019-10-29,107.66999799999999
2019-10-30,107.139999
2019-10-31,106.360001
2019-11-01,108.360001
2019-11-04,109.5
2019-11-05,109.809998
2019-11-06,109.599998
2019-11-07,110.010002
2019-11-08,110.220001
2019-11-11,109.660004
2019-11-12,109.93
2019-11-13,108.980003
2019-11-14,109.0
2019-11-15,108.790001
2019-11-18,108.370003
2019-11-19,108.970001
2019-11-20,108.620003
2019-11-21,107.809998
2019-11-22,108.349998
2019-11-25,108.93
2019-11-26,108.949997
2019-11-27,110.389999
2019-11-29,109.900002
2019-12-02,110.07
2019-12-03,109.07
2019-12-04,110.260002
2019-12-05,110.970001
2019-12-06,112.529999
2019-12-09,112.779999
2019-12-10,113.18
2019-12-11,112.41999799999999
2019-12-12,115.620003
2019-12-13,114.879997
2019-12-16,115.93
2019-12-17,117.43
2019-12-18,116.589996
2019-12-19,117.43
2019-12-20,117.029999
2019-12-23,117.029999
2019-12-24,117.25
2019-12-26,117.900002
2019-12-27,117.660004
2019-12-30,117.370003
