Date,CNC
2006-07-25,3.99
2006-07-26,3.9225
2006-07-27,3.8575
2006-07-28,3.915
2006-07-31,4.0625
2006-08-01,3.97
2006-08-02,4.0425
2006-08-03,4.17
2006-08-04,4.3375
2006-08-07,4.3375
2006-08-08,4.3275
2006-08-09,4.265
2006-08-10,4.3125
2006-08-11,4.2725
2006-08-14,4.3125
2006-08-15,4.305
2006-08-16,4.4125
2006-08-17,4.485
2006-08-18,4.5125
2006-08-21,4.4725
2006-08-22,4.4825
2006-08-23,4.44
2006-08-24,4.4725
2006-08-25,4.1275
2006-08-28,3.9575
2006-08-29,3.895
2006-08-30,3.94
2006-08-31,3.8625
2006-09-01,3.8525
2006-09-05,3.7875
2006-09-06,3.7625
2006-09-07,3.8125
2006-09-08,3.9225
2006-09-11,4.0525
2006-09-12,4.065
2006-09-13,4.0875
2006-09-14,4.09
2006-09-15,4.06
2006-09-18,4.01
2006-09-19,4.075
2006-09-20,4.125
2006-09-21,4.075
2006-09-22,4.0125
2006-09-25,4.07
2006-09-26,4.0225
2006-09-27,4.01
2006-09-28,4.0675
2006-09-29,4.11
2006-10-02,4.075
2006-10-03,4.065
2006-10-04,4.13
2006-10-05,4.185
2006-10-06,4.1275
2006-10-09,4.26
2006-10-10,4.34
2006-10-11,4.3575
2006-10-12,4.3975
2006-10-13,4.35
2006-10-16,4.32
2006-10-17,4.3225
2006-10-18,4.4625
2006-10-19,4.42
2006-10-20,4.4825
2006-10-23,4.5625
2006-10-24,5.775
2006-10-25,5.91
2006-10-26,6.2
2006-10-27,6.2375
2006-10-30,6.17
2006-10-31,5.8975
2006-11-01,5.725
2006-11-02,5.875
2006-11-03,5.84
2006-11-06,6.0
2006-11-07,6.02
2006-11-08,6.0075
2006-11-09,5.9325
2006-11-10,6.0275
2006-11-13,5.995
2006-11-14,6.0225
2006-11-15,6.3675
2006-11-16,6.41
2006-11-17,6.4125
2006-11-20,6.47
2006-11-21,6.425
2006-11-22,6.4425
2006-11-24,6.4225
2006-11-27,6.3975
2006-11-28,6.4175
2006-11-29,6.45
2006-11-30,6.515
2006-12-01,6.5
2006-12-04,6.735
2006-12-05,6.075
2006-12-06,6.1
2006-12-07,6.1125
2006-12-08,6.2875
2006-12-11,6.3025
2006-12-12,6.2175
2006-12-13,6.2625
2006-12-14,6.27
2006-12-15,6.0625
2006-12-18,6.1525
2006-12-19,6.2425
2006-12-20,6.25
2006-12-21,6.1925
2006-12-22,6.1375
2006-12-26,6.2225
2006-12-27,6.2
2006-12-28,6.25
2006-12-29,6.1425
2007-01-03,6.1575
2007-01-04,6.205
2007-01-05,6.2
2007-01-08,6.2425
2007-01-09,6.25
2007-01-10,6.14
2007-01-11,6.345
2007-01-12,6.4775
2007-01-16,6.6525
2007-01-17,6.5075
2007-01-18,6.35
2007-01-19,6.395
2007-01-22,6.2525
2007-01-23,6.2525
2007-01-24,6.415
2007-01-25,6.2425
2007-01-26,6.2475
2007-01-29,6.2175
2007-01-30,6.245
2007-01-31,6.23
2007-02-01,6.46
2007-02-02,6.435
2007-02-05,6.3975
2007-02-06,6.225
2007-02-07,6.125
2007-02-08,5.875
2007-02-09,5.87
2007-02-12,5.925
2007-02-13,5.95
2007-02-14,5.945
2007-02-15,6.0075
2007-02-16,6.0225
2007-02-20,6.175
2007-02-21,6.16
2007-02-22,6.195
2007-02-23,6.0825
2007-02-26,6.0425
2007-02-27,5.9525
2007-02-28,6.0225
2007-03-01,6.15
2007-03-02,5.9625
2007-03-05,5.9275
2007-03-06,5.995
2007-03-07,5.89
2007-03-08,5.7
2007-03-09,5.695
2007-03-12,5.85
2007-03-13,5.71
2007-03-14,5.4975
2007-03-15,5.495
2007-03-16,5.4775
2007-03-19,5.4925
2007-03-20,5.44
2007-03-21,5.59
2007-03-22,5.61
2007-03-23,5.5375
2007-03-26,5.4725
2007-03-27,5.325
2007-03-28,5.2475
2007-03-29,5.23
2007-03-30,5.2475
2007-04-02,5.345
2007-04-03,5.535
2007-04-04,5.6625
2007-04-05,5.5975
2007-04-09,5.7175
2007-04-10,5.645
2007-04-11,5.58
2007-04-12,5.6
2007-04-13,5.6475
2007-04-16,5.875
2007-04-17,5.8225
2007-04-18,5.945
2007-04-19,5.86
2007-04-20,5.955
2007-04-23,5.995
2007-04-24,5.5525
2007-04-25,5.5425
2007-04-26,5.3625
2007-04-27,5.25
2007-04-30,5.2025
2007-05-01,5.285
2007-05-02,5.4075
2007-05-03,5.365
2007-05-04,5.32
2007-05-07,5.465
2007-05-08,5.5375
2007-05-09,5.5425
2007-05-10,5.4125
2007-05-11,5.5475
2007-05-14,5.5125
2007-05-15,5.415
2007-05-16,5.4225
2007-05-17,5.3475
2007-05-18,5.3425
2007-05-21,5.5575
2007-05-22,5.5925
2007-05-23,5.5025
2007-05-24,5.455
2007-05-25,5.435
2007-05-29,5.5525
2007-05-30,5.4725
2007-05-31,5.7475
2007-06-01,5.8375
2007-06-04,5.705
2007-06-05,5.63
2007-06-06,5.5
2007-06-07,5.415
2007-06-08,5.445
2007-06-11,5.41
2007-06-12,5.2425
2007-06-13,5.2
2007-06-14,5.0825
2007-06-15,5.0825
2007-06-18,5.005
2007-06-19,4.87
2007-06-20,4.8825
2007-06-21,5.1
2007-06-22,5.19
2007-06-25,5.08
2007-06-26,5.3475
2007-06-27,5.35
2007-06-28,5.4675
2007-06-29,5.355
2007-07-02,5.545
2007-07-03,5.425
2007-07-05,5.4575
2007-07-06,5.4925
2007-07-09,5.53
2007-07-10,5.4425
2007-07-11,5.4525
2007-07-12,5.605
2007-07-13,5.5175
2007-07-16,5.31
2007-07-17,5.2275
2007-07-18,5.355
2007-07-19,5.2975
2007-07-20,5.145
2007-07-23,5.2025
2007-07-24,5.63
2007-07-25,5.705
2007-07-26,5.45
2007-07-27,5.3575
2007-07-30,5.3825
2007-07-31,5.4025
2007-08-01,5.51
2007-08-02,5.4025
2007-08-03,5.2375
2007-08-06,5.2075
2007-08-07,5.0575
2007-08-08,4.735
2007-08-09,4.5675
2007-08-10,5.06
2007-08-13,4.9875
2007-08-14,4.99
2007-08-15,4.8525
2007-08-16,5.0075
2007-08-17,4.8725
2007-08-20,4.9125
2007-08-21,4.955
2007-08-22,4.9525
2007-08-23,4.95
2007-08-24,5.1025
2007-08-27,4.9475
2007-08-28,4.9625
2007-08-29,4.97
2007-08-30,4.9525
2007-08-31,5.0525
2007-09-04,5.05
2007-09-05,5.045
2007-09-06,5.155
2007-09-07,5.005
2007-09-10,5.025
2007-09-11,5.1
2007-09-12,5.1625
2007-09-13,5.0825
2007-09-14,4.975
2007-09-17,5.01
2007-09-18,5.21
2007-09-19,5.225
2007-09-20,5.32
2007-09-21,5.275
2007-09-24,5.26
2007-09-25,5.265
2007-09-26,5.405
2007-09-27,5.375
2007-09-28,5.3775
2007-10-01,5.41
2007-10-02,5.3975
2007-10-03,5.3625
2007-10-04,5.465
2007-10-05,5.4625
2007-10-08,5.4925
2007-10-09,5.505
2007-10-10,5.505
2007-10-11,5.435
2007-10-12,5.61
2007-10-15,5.505
2007-10-16,5.4675
2007-10-17,5.5175
2007-10-18,5.5
2007-10-19,5.6425
2007-10-22,5.8875
2007-10-23,6.3425
2007-10-24,5.965
2007-10-25,6.07
2007-10-26,6.11
2007-10-29,5.7825
2007-10-30,5.8075
2007-10-31,5.8325
2007-11-01,5.5625
2007-11-02,5.5825
2007-11-05,5.595
2007-11-06,5.545
2007-11-07,5.5325
2007-11-08,5.845
2007-11-09,5.6725
2007-11-12,5.5575
2007-11-13,5.765
2007-11-14,5.875
2007-11-15,5.755
2007-11-16,5.7975
2007-11-19,5.695
2007-11-20,5.705
2007-11-21,5.765
2007-11-23,5.8525
2007-11-26,5.85
2007-11-27,6.0025
2007-11-28,6.1725
2007-11-29,6.2325
2007-11-30,6.25
2007-12-03,6.25
2007-12-04,6.32
2007-12-05,6.51
2007-12-06,6.4675
2007-12-07,6.3575
2007-12-10,6.4375
2007-12-11,6.1975
2007-12-12,6.3075
2007-12-13,6.2
2007-12-14,6.4125
2007-12-17,6.4475
2007-12-18,6.6425
2007-12-19,6.54
2007-12-20,6.56
2007-12-21,6.5975
2007-12-24,6.7
2007-12-26,6.7675
2007-12-27,6.8375
2007-12-28,6.89
2007-12-31,6.86
2008-01-02,6.895
2008-01-03,6.845
2008-01-04,6.8625
2008-01-07,6.985
2008-01-08,7.1
2008-01-09,6.8325
2008-01-10,6.84
2008-01-11,6.6925
2008-01-14,6.775
2008-01-15,6.6825
2008-01-16,6.9275
2008-01-17,6.76
2008-01-18,6.5925
2008-01-22,6.4975
2008-01-23,6.37
2008-01-24,6.32
2008-01-25,6.0125
2008-01-28,6.2175
2008-01-29,6.07
2008-01-30,6.0275
2008-01-31,5.985
2008-02-01,6.1625
2008-02-04,6.1925
2008-02-05,6.0375
2008-02-06,6.1275
2008-02-07,6.1675
2008-02-08,5.355
2008-02-11,4.7925
2008-02-12,4.84
2008-02-13,4.7625
2008-02-14,4.7125
2008-02-15,4.8725
2008-02-19,4.68
2008-02-20,4.8125
2008-02-21,4.705
2008-02-22,4.675
2008-02-25,4.7225
2008-02-26,4.845
2008-02-27,4.86
2008-02-28,4.695
2008-02-29,4.48
2008-03-03,4.58
2008-03-04,4.6075
2008-03-05,4.4275
2008-03-06,4.39
2008-03-07,4.5
2008-03-10,4.31
2008-03-11,3.855
2008-03-12,4.2025
2008-03-13,4.445
2008-03-14,4.325
2008-03-17,4.3775
2008-03-18,4.4575
2008-03-19,3.465
2008-03-20,3.725
2008-03-24,3.6775
2008-03-25,3.7075
2008-03-26,3.6425
2008-03-27,3.645
2008-03-28,3.5325
2008-03-31,3.485
2008-04-01,3.6275
2008-04-02,3.51
2008-04-03,3.5525
2008-04-04,3.565
2008-04-07,3.525
2008-04-08,3.5825
2008-04-09,3.4825
2008-04-10,3.425
2008-04-11,3.3975
2008-04-14,3.325
2008-04-15,3.4225
2008-04-16,3.38
2008-04-17,3.36
2008-04-18,3.4225
2008-04-21,3.4875
2008-04-22,3.805
2008-04-23,3.9725
2008-04-24,4.0225
2008-04-25,4.21
2008-04-28,4.3825
2008-04-29,4.61
2008-04-30,4.5925
2008-05-01,4.6625
2008-05-02,4.5475
2008-05-05,4.5825
2008-05-06,4.625
2008-05-07,4.765
2008-05-08,4.795
2008-05-09,4.7925
2008-05-12,4.8275
2008-05-13,4.7725
2008-05-14,4.8625
2008-05-15,4.835
2008-05-16,4.8175
2008-05-19,4.8175
2008-05-20,4.795
2008-05-21,5.085
2008-05-22,5.055
2008-05-23,4.95
2008-05-27,5.1125
2008-05-28,5.145
2008-05-29,5.12
2008-05-30,5.2775
2008-06-02,5.0025
2008-06-03,5.07
2008-06-04,5.06
2008-06-05,5.3475
2008-06-06,5.075
2008-06-09,5.1
2008-06-10,4.985
2008-06-11,4.7925
2008-06-12,4.81
2008-06-13,4.87
2008-06-16,4.885
2008-06-17,4.7725
2008-06-18,4.7725
2008-06-19,4.5525
2008-06-20,4.5075
2008-06-23,4.3675
2008-06-24,4.2875
2008-06-25,4.4275
2008-06-26,4.3575
2008-06-27,4.345
2008-06-30,4.1975
2008-07-01,4.19
2008-07-02,4.375
2008-07-03,4.345
2008-07-07,4.3475
2008-07-08,4.455
2008-07-09,4.3575
2008-07-10,4.395
2008-07-11,4.395
2008-07-14,4.3825
2008-07-15,4.3875
2008-07-16,4.4025
2008-07-17,4.44
2008-07-18,4.3125
2008-07-21,4.2425
2008-07-22,4.98
2008-07-23,5.4025
2008-07-24,5.4625
2008-07-25,5.4325
2008-07-28,5.44
2008-07-29,5.725
2008-07-30,5.705
2008-07-31,5.5775
2008-08-01,5.6875
2008-08-04,5.665
2008-08-05,5.885
2008-08-06,5.7775
2008-08-07,5.6225
2008-08-08,5.725
2008-08-11,5.79
2008-08-12,5.8075
2008-08-13,5.875
2008-08-14,5.8775
2008-08-15,5.8025
2008-08-18,5.57
2008-08-19,5.485
2008-08-20,5.45
2008-08-21,5.66
2008-08-22,5.945
2008-08-25,5.795
2008-08-26,5.845
2008-08-27,5.9125
2008-08-28,5.7525
2008-08-29,5.645
2008-09-02,5.7475
2008-09-03,5.7175
2008-09-04,5.7475
2008-09-05,5.6225
2008-09-08,5.86
2008-09-09,5.77
2008-09-10,5.975
2008-09-11,5.9975
2008-09-12,6.0725
2008-09-15,5.85
2008-09-16,5.6875
2008-09-17,5.1675
2008-09-18,5.1525
2008-09-19,5.875
2008-09-22,5.6975
2008-09-23,5.555
2008-09-24,5.5525
2008-09-25,5.6
2008-09-26,5.63
2008-09-29,5.39
2008-09-30,5.1275
2008-10-01,5.2125
2008-10-02,4.98
2008-10-03,5.32
2008-10-06,5.075
2008-10-07,4.99
2008-10-08,4.8225
2008-10-09,4.6225
2008-10-10,4.8725
2008-10-13,5.0625
2008-10-14,5.18
2008-10-15,4.775
2008-10-16,5.135
2008-10-17,5.045
2008-10-20,5.0
2008-10-21,4.875
2008-10-22,4.7475
2008-10-23,4.4925
2008-10-24,4.4
2008-10-27,4.4325
2008-10-28,4.815
2008-10-29,4.645
2008-10-30,4.6075
2008-10-31,4.71
2008-11-03,4.8025
2008-11-04,5.0
2008-11-05,5.125
2008-11-06,4.89
2008-11-07,4.8875
2008-11-10,4.495
2008-11-11,4.4125
2008-11-12,4.28
2008-11-13,4.5775
2008-11-14,4.315
2008-11-17,4.3
2008-11-18,4.375
2008-11-19,4.235
2008-11-20,4.0575
2008-11-21,4.2825
2008-11-24,4.35
2008-11-25,4.395
2008-11-26,4.5675
2008-11-28,4.625
2008-12-01,4.09
2008-12-02,4.205
2008-12-03,4.3125
2008-12-04,4.13
2008-12-05,4.455
2008-12-08,4.48
2008-12-09,4.2275
2008-12-10,4.255
2008-12-11,4.0275
2008-12-12,3.99
2008-12-15,3.9425
2008-12-16,4.015
2008-12-17,4.235
2008-12-18,4.435
2008-12-19,4.82
2008-12-22,4.8
2008-12-23,4.85
2008-12-24,4.8025
2008-12-26,4.9625
2008-12-29,4.89
2008-12-30,5.0225
2008-12-31,4.9275
2009-01-02,4.8925
2009-01-05,4.915
2009-01-06,5.09
2009-01-07,5.0875
2009-01-08,5.1275
2009-01-09,5.05
2009-01-12,5.1325
2009-01-13,4.98
2009-01-14,4.7025
2009-01-15,4.7325
2009-01-16,4.77
2009-01-20,4.51
2009-01-21,4.6425
2009-01-22,4.665
2009-01-23,4.5575
2009-01-26,4.53
2009-01-27,4.5825
2009-01-28,4.5675
2009-01-29,4.495
2009-01-30,4.4325
2009-02-02,4.5525
2009-02-03,4.7125
2009-02-04,4.62
2009-02-05,4.81
2009-02-06,4.9625
2009-02-09,4.8375
2009-02-10,5.1975
2009-02-11,5.455
2009-02-12,5.5675
2009-02-13,5.455
2009-02-17,5.3825
2009-02-18,5.365
2009-02-19,5.405
2009-02-20,5.3
2009-02-23,5.035
2009-02-24,5.23
2009-02-25,4.8775
2009-02-26,4.48
2009-02-27,4.245
2009-03-02,4.0025
2009-03-03,4.0225
2009-03-04,4.065
2009-03-05,3.76
2009-03-06,3.875
2009-03-09,3.8375
2009-03-10,4.0025
2009-03-11,3.905
2009-03-12,4.1475
2009-03-13,4.27
2009-03-16,4.165
2009-03-17,4.415
2009-03-18,4.32
2009-03-19,4.15
2009-03-20,3.98
2009-03-23,4.13
2009-03-24,3.8925
2009-03-25,4.035
2009-03-26,4.125
2009-03-27,4.285
2009-03-30,4.33
2009-03-31,4.505
2009-04-01,4.4225
2009-04-02,4.8075
2009-04-03,4.965
2009-04-06,4.8075
2009-04-07,4.59
2009-04-08,4.7025
2009-04-09,5.0825
2009-04-13,5.095
2009-04-14,4.9775
2009-04-15,5.075
2009-04-16,4.9275
2009-04-17,4.915
2009-04-20,4.825
2009-04-21,4.88
2009-04-22,4.84
2009-04-23,4.6725
2009-04-24,4.6875
2009-04-27,4.9275
2009-04-28,4.845
2009-04-29,4.715
2009-04-30,4.5925
2009-05-01,4.5325
2009-05-04,4.625
2009-05-05,4.5325
2009-05-06,4.5775
2009-05-07,4.8175
2009-05-08,4.955
2009-05-11,4.7675
2009-05-12,4.6675
2009-05-13,4.5975
2009-05-14,4.6975
2009-05-15,4.605
2009-05-18,4.6
2009-05-19,4.7275
2009-05-20,4.9425
2009-05-21,4.8425
2009-05-22,4.49
2009-05-26,4.6375
2009-05-27,4.5525
2009-05-28,4.53
2009-05-29,4.545
2009-06-01,4.49
2009-06-02,4.5375
2009-06-03,4.63
2009-06-04,4.665
2009-06-05,4.665
2009-06-08,4.595
2009-06-09,4.5575
2009-06-10,4.435
2009-06-11,4.4575
2009-06-12,4.4525
2009-06-15,4.3925
2009-06-16,4.44
2009-06-17,4.5325
2009-06-18,4.7125
2009-06-19,5.01
2009-06-22,4.975
2009-06-23,5.0
2009-06-24,4.7525
2009-06-25,4.93
2009-06-26,5.1225
2009-06-29,5.09
2009-06-30,4.995
2009-07-01,5.0775
2009-07-02,4.84
2009-07-06,4.775
2009-07-07,4.875
2009-07-08,4.7975
2009-07-09,4.6575
2009-07-10,4.68
2009-07-13,4.8
2009-07-14,4.72
2009-07-15,4.725
2009-07-16,4.6325
2009-07-17,4.54
2009-07-20,4.4675
2009-07-21,4.48
2009-07-22,4.5375
2009-07-23,4.635
2009-07-24,4.61
2009-07-27,4.495
2009-07-28,4.85
2009-07-29,5.025
2009-07-30,4.9875
2009-07-31,4.8275
2009-08-03,4.8
2009-08-04,4.75
2009-08-05,4.5125
2009-08-06,4.51
2009-08-07,4.5625
2009-08-10,4.5325
2009-08-11,4.5
2009-08-12,4.495
2009-08-13,4.525
2009-08-14,4.38
2009-08-17,4.56
2009-08-18,4.55
2009-08-19,4.56
2009-08-20,4.6325
2009-08-21,4.6525
2009-08-24,4.57
2009-08-25,4.5
2009-08-26,4.4825
2009-08-27,4.4575
2009-08-28,4.3775
2009-08-31,4.3275
2009-09-01,4.255
2009-09-02,4.4425
2009-09-03,4.375
2009-09-04,4.5075
2009-09-08,4.4625
2009-09-09,4.565
2009-09-10,4.7525
2009-09-11,4.905
2009-09-14,4.8425
2009-09-15,4.815
2009-09-16,4.7825
2009-09-17,4.7575
2009-09-18,4.7775
2009-09-21,4.77
2009-09-22,4.695
2009-09-23,4.8075
2009-09-24,4.725
2009-09-25,4.7325
2009-09-28,4.885
2009-09-29,4.8325
2009-09-30,4.735
2009-10-01,4.575
2009-10-02,4.5125
2009-10-05,4.4425
2009-10-06,4.505
2009-10-07,4.5
2009-10-08,4.425
2009-10-09,4.6625
2009-10-12,4.7375
2009-10-13,4.6375
2009-10-14,4.6975
2009-10-15,4.6175
2009-10-16,4.5575
2009-10-19,4.565
2009-10-20,4.57
2009-10-21,4.515
2009-10-22,4.6225
2009-10-23,4.5
2009-10-26,4.335
2009-10-27,4.58
2009-10-28,4.59
2009-10-29,4.59
2009-10-30,4.4575
2009-11-02,4.43
2009-11-03,4.3875
2009-11-04,4.5225
2009-11-05,4.665
2009-11-06,4.81
2009-11-09,4.77
2009-11-10,4.7475
2009-11-11,4.76
2009-11-12,4.695
2009-11-13,4.6525
2009-11-16,4.74
2009-11-17,4.64
2009-11-18,4.575
2009-11-19,4.5
2009-11-20,4.505
2009-11-23,4.6325
2009-11-24,4.72
2009-11-25,4.7175
2009-11-27,4.7325
2009-11-30,4.705
2009-12-01,4.8175
2009-12-02,4.775
2009-12-03,4.645
2009-12-04,4.76
2009-12-07,4.78
2009-12-08,4.79
2009-12-09,4.745
2009-12-10,4.7975
2009-12-11,4.7925
2009-12-14,4.87
2009-12-15,5.005
2009-12-16,5.2575
2009-12-17,5.175
2009-12-18,5.205
2009-12-21,5.3275
2009-12-22,5.375
2009-12-23,5.4775
2009-12-24,5.48
2009-12-28,5.44
2009-12-29,5.4075
2009-12-30,5.4075
2009-12-31,5.2925
2010-01-04,5.425
2010-01-05,5.2525
2010-01-06,5.315
2010-01-07,5.4475
2010-01-08,5.3925
2010-01-11,5.35
2010-01-12,5.33
2010-01-13,5.425
2010-01-14,5.5
2010-01-15,5.51
2010-01-19,5.25
2010-01-20,4.89
2010-01-21,4.8525
2010-01-22,4.985
2010-01-25,4.9475
2010-01-26,4.8625
2010-01-27,4.9225
2010-01-28,4.88
2010-01-29,4.8125
2010-02-01,4.82
2010-02-02,4.8075
2010-02-03,4.7775
2010-02-04,4.635
2010-02-05,4.6
2010-02-08,4.52
2010-02-09,4.575
2010-02-10,4.505
2010-02-11,4.495
2010-02-12,4.5375
2010-02-16,4.5075
2010-02-17,4.5125
2010-02-18,4.5225
2010-02-19,4.5475
2010-02-22,4.5075
2010-02-23,4.4925
2010-02-24,4.47
2010-02-25,4.48
2010-02-26,4.4675
2010-03-01,4.5525
2010-03-02,4.6375
2010-03-03,4.64
2010-03-04,4.6475
2010-03-05,4.6575
2010-03-08,4.625
2010-03-09,4.4775
2010-03-10,4.4875
2010-03-11,4.575
2010-03-12,4.52
2010-03-15,4.6425
2010-03-16,4.7975
2010-03-17,4.915
2010-03-18,5.1625
2010-03-19,5.4575
2010-03-22,6.035
2010-03-23,6.06
2010-03-24,6.065
2010-03-25,6.0275
2010-03-26,5.88
2010-03-29,6.03
2010-03-30,6.0125
2010-03-31,6.01
2010-04-01,6.1475
2010-04-05,6.1625
2010-04-06,6.1475
2010-04-07,6.0675
2010-04-08,6.0225
2010-04-09,6.05
2010-04-12,6.0325
2010-04-13,5.975
2010-04-14,6.0775
2010-04-15,6.1775
2010-04-16,6.115
2010-04-19,6.29
2010-04-20,6.4075
2010-04-21,6.27
2010-04-22,6.2925
2010-04-23,6.355
2010-04-26,6.165
2010-04-27,6.0375
2010-04-28,5.99
2010-04-29,5.9825
2010-04-30,5.725
2010-05-03,5.7725
2010-05-04,5.58
2010-05-05,5.5875
2010-05-06,5.4375
2010-05-07,5.2575
2010-05-10,5.5225
2010-05-11,5.5675
2010-05-12,5.7225
2010-05-13,5.63
2010-05-14,5.765
2010-05-17,5.77
2010-05-18,5.7425
2010-05-19,5.76
2010-05-20,5.4225
2010-05-21,5.415
2010-05-24,5.34
2010-05-25,5.3375
2010-05-26,5.4975
2010-05-27,5.67
2010-05-28,5.705
2010-06-01,5.58
2010-06-02,5.52
2010-06-03,5.705
2010-06-04,5.895
2010-06-07,5.9025
2010-06-08,5.7575
2010-06-09,5.66
2010-06-10,5.6925
2010-06-11,5.7275
2010-06-14,5.7075
2010-06-15,5.7725
2010-06-16,5.7775
2010-06-17,5.835
2010-06-18,5.915
2010-06-21,5.8575
2010-06-22,5.6025
2010-06-23,5.81
2010-06-24,5.6775
2010-06-25,5.6525
2010-06-28,5.525
2010-06-29,5.31
2010-06-30,5.375
2010-07-01,5.2875
2010-07-02,5.335
2010-07-06,5.3875
2010-07-07,5.27
2010-07-08,5.2325
2010-07-09,5.2125
2010-07-12,5.1575
2010-07-13,5.3425
2010-07-14,5.4525
2010-07-15,5.475
2010-07-16,5.25
2010-07-19,5.23
2010-07-20,5.315
2010-07-21,5.06
2010-07-22,5.1725
2010-07-23,5.3025
2010-07-26,5.43
2010-07-27,5.54
2010-07-28,5.14
2010-07-29,5.0975
2010-07-30,5.3275
2010-08-02,5.4225
2010-08-03,5.535
2010-08-04,5.6625
2010-08-05,5.4875
2010-08-06,5.475
2010-08-09,5.475
2010-08-10,5.4925
2010-08-11,5.2975
2010-08-12,5.2325
2010-08-13,5.2575
2010-08-16,5.2825
2010-08-17,5.245
2010-08-18,5.2925
2010-08-19,5.1275
2010-08-20,5.075
2010-08-23,5.18
2010-08-24,5.0825
2010-08-25,5.165
2010-08-26,5.3775
2010-08-27,5.4625
2010-08-30,5.21
2010-08-31,5.055
2010-09-01,5.1525
2010-09-02,5.1425
2010-09-03,5.365
2010-09-07,5.245
2010-09-08,5.2825
2010-09-09,5.3325
2010-09-10,5.42
2010-09-13,5.5325
2010-09-14,5.5
2010-09-15,5.5525
2010-09-16,5.4875
2010-09-17,5.4725
2010-09-20,5.5775
2010-09-21,5.545
2010-09-22,5.5175
2010-09-23,5.325
2010-09-24,5.4975
2010-09-27,5.5275
2010-09-28,5.7325
2010-09-29,5.775
2010-09-30,5.8975
2010-10-01,5.8425
2010-10-04,5.7075
2010-10-05,5.8525
2010-10-06,5.79
2010-10-07,5.77
2010-10-08,5.875
2010-10-11,5.93
2010-10-12,6.01
2010-10-13,6.0425
2010-10-14,6.05
2010-10-15,6.125
2010-10-18,6.18
2010-10-19,5.9975
2010-10-20,6.075
2010-10-21,5.9725
2010-10-22,6.0725
2010-10-25,6.11
2010-10-26,5.7025
2010-10-27,5.7075
2010-10-28,5.625
2010-10-29,5.58
2010-11-01,5.5775
2010-11-02,5.715
2010-11-03,5.5925
2010-11-04,5.7075
2010-11-05,5.6575
2010-11-08,5.6625
2010-11-09,5.5525
2010-11-10,5.4575
2010-11-11,5.52
2010-11-12,5.5125
2010-11-15,5.51
2010-11-16,5.485
2010-11-17,5.65
2010-11-18,5.685
2010-11-19,5.655
2010-11-22,5.7925
2010-11-23,5.75
2010-11-24,5.8675
2010-11-26,5.7825
2010-11-29,5.85
2010-11-30,5.8125
2010-12-01,5.8925
2010-12-02,5.955
2010-12-03,5.9925
2010-12-06,5.9925
2010-12-07,5.965
2010-12-08,6.1725
2010-12-09,5.9925
2010-12-10,6.06
2010-12-13,5.97
2010-12-14,6.0825
2010-12-15,6.145
2010-12-16,6.2725
2010-12-17,6.35
2010-12-20,6.4625
2010-12-21,6.5175
2010-12-22,6.52
2010-12-23,6.5125
2010-12-27,6.4975
2010-12-28,6.46
2010-12-29,6.5775
2010-12-30,6.43
2010-12-31,6.335
2011-01-03,6.605
2011-01-04,6.56
2011-01-05,6.525
2011-01-06,6.8825
2011-01-07,6.935
2011-01-10,6.945
2011-01-11,6.94
2011-01-12,6.8925
2011-01-13,6.9775
2011-01-14,7.2875
2011-01-18,7.285
2011-01-19,6.7425
2011-01-20,6.45
2011-01-21,6.37
2011-01-24,6.41
2011-01-25,6.6625
2011-01-26,6.925
2011-01-27,7.0025
2011-01-28,6.82
2011-01-31,6.93
2011-02-01,7.0725
2011-02-02,6.9525
2011-02-03,7.045
2011-02-04,6.985
2011-02-07,6.9375
2011-02-08,7.3025
2011-02-09,7.39
2011-02-10,7.3425
2011-02-11,7.3925
2011-02-14,7.43
2011-02-15,7.38
2011-02-16,7.4825
2011-02-17,7.47
2011-02-18,7.5925
2011-02-22,7.39
2011-02-23,7.1025
2011-02-24,7.325
2011-02-25,7.55
2011-02-28,7.6175
2011-03-01,7.37
2011-03-02,7.4975
2011-03-03,7.7025
2011-03-04,7.665
2011-03-07,7.665
2011-03-08,7.8075
2011-03-09,7.895
2011-03-10,7.75
2011-03-11,7.7025
2011-03-14,7.5125
2011-03-15,7.4275
2011-03-16,7.2625
2011-03-17,7.3225
2011-03-18,7.3825
2011-03-21,7.5725
2011-03-22,7.515
2011-03-23,7.5
2011-03-24,7.715
2011-03-25,7.7625
2011-03-28,7.8675
2011-03-29,8.0575
2011-03-30,8.18
2011-03-31,8.245
2011-04-01,8.375
2011-04-04,8.4925
2011-04-05,8.3575
2011-04-06,8.235
2011-04-07,8.17
2011-04-08,8.0275
2011-04-11,8.0375
2011-04-12,8.005
2011-04-13,8.0725
2011-04-14,8.0725
2011-04-15,8.165
2011-04-18,7.865
2011-04-19,7.98
2011-04-20,8.035
2011-04-21,8.235
2011-04-25,8.0375
2011-04-26,8.545
2011-04-27,8.915
2011-04-28,8.95
2011-04-29,9.0575
2011-05-02,9.1
2011-05-03,8.875
2011-05-04,8.64
2011-05-05,8.555
2011-05-06,8.695
2011-05-09,8.825
2011-05-10,8.8875
2011-05-11,9.3075
2011-05-12,8.6375
2011-05-13,8.7225
2011-05-16,8.6225
2011-05-17,8.5775
2011-05-18,8.7525
2011-05-19,8.9525
2011-05-20,8.81
2011-05-23,8.5525
2011-05-24,8.5525
