Date,SLG
2002-06-10,36.110001000000004
2002-06-11,35.869999
2002-06-12,35.779999
2002-06-13,35.639998999999996
2002-06-14,35.540001000000004
2002-06-17,35.84
2002-06-18,35.849998
2002-06-19,35.759997999999996
2002-06-20,35.799999
2002-06-21,36.150002
2002-06-24,36.360001000000004
2002-06-25,36.5
2002-06-26,35.200001
2002-06-27,35.09
2002-06-28,35.650002
2002-07-01,35.400002
2002-07-02,35.099998
2002-07-03,34.599998
2002-07-05,34.540001000000004
2002-07-08,33.779999
2002-07-09,33.68
2002-07-10,32.950001
2002-07-11,32.75
2002-07-12,32.259997999999996
2002-07-15,32.299999
2002-07-16,32.959998999999996
2002-07-17,32.650002
2002-07-18,32.25
2002-07-19,31.9
2002-07-22,31.389999
2002-07-23,30.23
2002-07-24,29.23
2002-07-25,29.9
2002-07-26,30.709999
2002-07-29,31.959999
2002-07-30,32.639998999999996
2002-07-31,32.25
2002-08-01,31.690001000000002
2002-08-02,31.200001
2002-08-05,30.74
2002-08-06,31.219998999999998
2002-08-07,32.029999
2002-08-08,31.9
2002-08-09,31.57
2002-08-12,31.879998999999998
2002-08-13,31.25
2002-08-14,32.029999
2002-08-15,31.690001000000002
2002-08-16,32.139998999999996
2002-08-19,32.299999
2002-08-20,32.07
2002-08-21,31.75
2002-08-22,31.709999
2002-08-23,31.799999
2002-08-26,32.389998999999996
2002-08-27,32.619999
2002-08-28,32.73
2002-08-29,32.959998999999996
2002-08-30,33.07
2002-09-03,32.66
2002-09-04,32.5
2002-09-05,32.110001000000004
2002-09-06,32.5
2002-09-09,32.540001000000004
2002-09-10,32.439999
2002-09-11,32.490002000000004
2002-09-12,32.209998999999996
2002-09-13,32.529999
2002-09-16,32.48
2002-09-17,32.48
2002-09-18,32.5
2002-09-19,32.139998999999996
2002-09-20,32.099998
2002-09-23,32.049999
2002-09-24,32.049999
2002-09-25,31.99
2002-09-26,31.9
2002-09-27,31.15
2002-09-30,30.74
2002-10-01,30.450001
2002-10-02,30.370001000000002
2002-10-03,30.35
2002-10-04,29.6
2002-10-07,28.969998999999998
2002-10-08,28.629998999999998
2002-10-09,27.65
2002-10-10,28.1
2002-10-11,28.84
2002-10-14,28.4
2002-10-15,29.049999
2002-10-16,28.799999
2002-10-17,29.299999
2002-10-18,29.02
2002-10-21,28.809998999999998
2002-10-22,27.879998999999998
2002-10-23,27.799999
2002-10-24,28.120001000000002
2002-10-25,28.82
2002-10-28,28.91
2002-10-29,28.790001
2002-10-30,29.0
2002-10-31,29.18
2002-11-01,29.389999
2002-11-04,30.0
2002-11-05,30.32
2002-11-06,30.66
2002-11-07,30.65
2002-11-08,30.49
2002-11-11,30.040001
2002-11-12,30.23
2002-11-13,29.9
2002-11-14,30.25
2002-11-15,30.1
2002-11-18,29.690001000000002
2002-11-19,29.700001
2002-11-20,29.98
2002-11-21,30.23
2002-11-22,30.950001
2002-11-25,30.85
2002-11-26,30.799999
2002-11-27,31.5
2002-11-29,31.719998999999998
2002-12-02,31.73
2002-12-03,31.860001
2002-12-04,31.559998999999998
2002-12-05,31.4
2002-12-06,31.360001
2002-12-09,31.620001000000002
2002-12-10,31.33
2002-12-11,31.09
2002-12-12,31.1
2002-12-13,31.0
2002-12-16,31.25
2002-12-17,31.09
2002-12-18,30.719998999999998
2002-12-19,31.0
2002-12-20,31.23
2002-12-23,31.0
2002-12-24,31.459999
2002-12-26,31.700001
2002-12-27,31.65
2002-12-30,31.870001000000002
2002-12-31,31.6
2003-01-02,31.75
2003-01-03,31.690001000000002
2003-01-06,31.950001
2003-01-07,31.459999
2003-01-08,31.32
2003-01-09,31.58
2003-01-10,30.82
2003-01-13,30.700001
2003-01-14,30.73
2003-01-15,30.549999
2003-01-16,30.0
2003-01-17,29.99
2003-01-21,30.0
2003-01-22,30.299999
2003-01-23,30.549999
2003-01-24,30.23
2003-01-27,30.25
2003-01-28,30.440001000000002
2003-01-29,30.07
2003-01-30,30.01
2003-01-31,30.219998999999998
2003-02-03,30.07
2003-02-04,30.25
2003-02-05,30.219998999999998
2003-02-06,30.23
2003-02-07,30.0
2003-02-10,30.299999
2003-02-11,30.0
2003-02-12,29.9
2003-02-13,29.85
2003-02-14,29.459999
2003-02-18,30.139999
2003-02-19,29.98
2003-02-20,29.940001000000002
2003-02-21,30.049999
2003-02-24,29.549999
2003-02-25,29.6
2003-02-26,29.43
2003-02-27,29.48
2003-02-28,29.450001
2003-03-03,29.75
2003-03-04,29.6
2003-03-05,29.959999
2003-03-06,29.549999
2003-03-07,29.540001
2003-03-10,29.059998999999998
2003-03-11,29.049999
2003-03-12,29.200001
2003-03-13,29.35
2003-03-14,29.42
2003-03-17,30.07
2003-03-18,30.280001000000002
2003-03-19,30.610001
2003-03-20,31.18
2003-03-21,31.85
2003-03-24,31.299999
2003-03-25,31.41
2003-03-26,31.91
2003-03-27,31.27
2003-03-28,31.25
2003-03-31,30.559998999999998
2003-04-01,31.719998999999998
2003-04-02,32.0
2003-04-03,31.969998999999998
2003-04-04,31.469998999999998
2003-04-07,31.799999
2003-04-08,31.85
2003-04-09,31.889999
2003-04-10,31.91
2003-04-11,31.9
2003-04-14,32.150002
2003-04-15,32.41
2003-04-16,32.380001
2003-04-17,32.57
2003-04-21,33.0
2003-04-22,32.889998999999996
2003-04-23,32.900002
2003-04-24,32.700001
2003-04-25,32.400002
2003-04-28,32.400002
2003-04-29,32.349998
2003-04-30,32.23
2003-05-01,32.27
2003-05-02,32.700001
2003-05-05,32.869999
2003-05-06,33.34
2003-05-07,33.450001
2003-05-08,33.310001
2003-05-09,33.689999
2003-05-12,33.950001
2003-05-13,34.0
2003-05-14,33.32
2003-05-15,33.560001
2003-05-16,33.919998
2003-05-19,33.889998999999996
2003-05-20,34.02
2003-05-21,34.25
2003-05-22,34.700001
2003-05-23,35.110001000000004
2003-05-27,35.18
2003-05-28,34.630001
2003-05-29,33.689999
2003-05-30,34.540001000000004
2003-06-02,34.77
2003-06-03,34.400002
2003-06-04,34.939999
2003-06-05,34.889998999999996
2003-06-06,34.950001
2003-06-09,34.900002
2003-06-10,36.0
2003-06-11,36.0
2003-06-12,35.25
2003-06-13,34.880001
2003-06-16,35.349998
2003-06-17,34.900002
2003-06-18,34.5
2003-06-19,34.23
2003-06-20,34.299999
2003-06-23,34.0
2003-06-24,34.720001
2003-06-25,35.0
2003-06-26,35.200001
2003-06-27,35.23
2003-06-30,34.889998999999996
2003-07-01,35.630001
2003-07-02,36.080002
2003-07-03,36.400002
2003-07-07,37.200001
2003-07-08,37.419998
2003-07-09,37.040001000000004
2003-07-10,35.900002
2003-07-11,36.200001
2003-07-14,36.529999
2003-07-15,36.540001000000004
2003-07-16,36.450001
2003-07-17,36.029999
2003-07-18,36.080002
2003-07-21,35.939999
2003-07-22,35.799999
2003-07-23,35.849998
2003-07-24,35.759997999999996
2003-07-25,35.880001
2003-07-28,35.919998
2003-07-29,35.860001000000004
2003-07-30,35.900002
2003-07-31,35.810001
2003-08-01,35.459998999999996
2003-08-04,35.25
2003-08-05,34.75
2003-08-06,34.52
2003-08-07,34.68
2003-08-08,34.599998
2003-08-11,35.009997999999996
2003-08-12,34.75
2003-08-13,34.75
2003-08-14,35.400002
2003-08-15,35.25
2003-08-18,35.25
2003-08-19,35.209998999999996
2003-08-20,35.169998
2003-08-21,35.330002
2003-08-22,34.57
2003-08-25,34.57
2003-08-26,34.560001
2003-08-27,35.299999
2003-08-28,35.25
2003-08-29,35.169998
2003-09-02,36.290001000000004
2003-09-03,36.650002
2003-09-04,36.369999
2003-09-05,36.25
2003-09-08,36.759997999999996
2003-09-09,36.950001
2003-09-10,36.400002
2003-09-11,36.450001
2003-09-12,36.189999
2003-09-15,35.93
2003-09-16,35.93
2003-09-17,35.779999
2003-09-18,36.07
2003-09-19,35.889998999999996
2003-09-22,36.110001000000004
2003-09-23,36.25
2003-09-24,35.849998
2003-09-25,36.099998
2003-09-26,35.77
2003-09-29,35.799999
2003-09-30,36.110001000000004
2003-10-01,37.200001
2003-10-02,37.23
2003-10-03,37.5
2003-10-06,38.200001
2003-10-07,38.150002
2003-10-08,37.900002
2003-10-09,38.099998
2003-10-10,37.900002
2003-10-13,37.799999
2003-10-14,37.950001
2003-10-15,38.400002
2003-10-16,38.5
2003-10-17,38.5
2003-10-20,38.75
2003-10-21,38.299999
2003-10-22,37.360001000000004
2003-10-23,36.27
2003-10-24,36.119999
2003-10-27,36.349998
2003-10-28,36.549999
2003-10-29,36.799999
2003-10-30,36.5
2003-10-31,36.150002
2003-11-03,37.150002
2003-11-04,37.080002
2003-11-05,37.119999
2003-11-06,37.0
2003-11-07,37.099998
2003-11-10,36.830002
2003-11-11,36.549999
2003-11-12,37.150002
2003-11-13,37.619999
2003-11-14,37.119999
2003-11-17,37.139998999999996
2003-11-18,37.279999
2003-11-19,37.25
2003-11-20,37.360001000000004
2003-11-21,37.5
2003-11-24,37.720001
2003-11-25,37.959998999999996
2003-11-26,37.68
2003-11-28,37.360001000000004
2003-12-01,38.41
2003-12-02,38.400002
2003-12-03,37.990002000000004
2003-12-04,37.900002
2003-12-05,37.549999
2003-12-08,38.240002000000004
2003-12-09,38.18
2003-12-10,38.52
2003-12-11,39.099998
2003-12-12,39.400002
2003-12-15,39.139998999999996
2003-12-16,39.919998
2003-12-17,40.07
2003-12-18,39.889998999999996
2003-12-19,39.700001
2003-12-22,40.5
2003-12-23,40.740002000000004
2003-12-24,40.959998999999996
2003-12-26,41.02
2003-12-29,40.950001
2003-12-30,40.959998999999996
2003-12-31,41.049999
2004-01-02,41.150002
2004-01-05,41.400002
2004-01-06,41.419998
2004-01-07,41.66
2004-01-08,42.09
2004-01-09,42.049999
2004-01-12,42.330002
2004-01-13,42.169998
2004-01-14,42.25
2004-01-15,42.169998
2004-01-16,41.779999
2004-01-20,41.369999
2004-01-21,41.119999
2004-01-22,41.310001
2004-01-23,42.299999
2004-01-26,42.48
2004-01-27,42.48
2004-01-28,42.740002000000004
2004-01-29,42.830002
2004-01-30,42.970001
2004-02-02,43.400002
2004-02-03,43.529999
2004-02-04,42.810001
2004-02-05,42.900002
2004-02-06,44.049999
2004-02-09,44.299999
2004-02-10,44.5
2004-02-11,44.299999
2004-02-12,43.900002
2004-02-13,43.32
2004-02-17,43.419998
2004-02-18,43.009997999999996
2004-02-19,42.849998
2004-02-20,43.040001000000004
2004-02-23,43.27
2004-02-24,43.720001
2004-02-25,44.299999
2004-02-26,44.259997999999996
2004-02-27,44.0
2004-03-01,44.98
2004-03-02,45.009997999999996
2004-03-03,45.599998
2004-03-04,46.099998
2004-03-05,46.279999
2004-03-08,45.849998
2004-03-09,45.5
2004-03-10,45.220001
2004-03-11,44.700001
2004-03-12,45.240002000000004
2004-03-15,44.720001
2004-03-16,44.950001
2004-03-17,45.990002000000004
2004-03-18,46.0
2004-03-19,46.07
2004-03-22,46.110001000000004
2004-03-23,46.799999
2004-03-24,47.049999
2004-03-25,47.779999
2004-03-26,47.529999
2004-03-29,47.5
2004-03-30,47.639998999999996
2004-03-31,47.700001
2004-04-01,48.150002
2004-04-02,48.200001
2004-04-05,46.57
2004-04-06,44.720001
2004-04-07,45.09
2004-04-08,44.849998
2004-04-12,42.0
2004-04-13,40.790001000000004
2004-04-14,40.400002
2004-04-15,41.610001000000004
2004-04-16,41.810001
2004-04-19,42.25
2004-04-20,40.759997999999996
2004-04-21,41.099998
2004-04-22,41.889998999999996
2004-04-23,41.169998
2004-04-26,41.650002
2004-04-27,41.650002
2004-04-28,41.66
2004-04-29,41.07
2004-04-30,40.799999
2004-05-03,42.080002
2004-05-04,42.549999
2004-05-05,42.25
2004-05-06,42.049999
2004-05-07,40.849998
2004-05-10,40.240002000000004
2004-05-11,40.5
2004-05-12,41.200001
2004-05-13,41.060001
2004-05-14,41.27
2004-05-17,41.630001
2004-05-18,42.470001
2004-05-19,42.630001
2004-05-20,43.049999
2004-05-21,43.200001
2004-05-24,43.459998999999996
2004-05-25,44.169998
2004-05-26,44.349998
2004-05-27,44.630001
2004-05-28,45.5
2004-06-01,44.5
2004-06-02,45.0
2004-06-03,44.400002
2004-06-04,44.470001
2004-06-07,44.779999
2004-06-08,44.529999
2004-06-09,44.049999
2004-06-10,43.650002
2004-06-14,42.700001
2004-06-15,43.529999
2004-06-16,43.400002
2004-06-17,44.389998999999996
2004-06-18,45.029999
2004-06-21,46.07
2004-06-22,45.91
2004-06-23,45.860001000000004
2004-06-24,46.220001
2004-06-25,46.650002
2004-06-28,46.790001000000004
2004-06-29,45.959998999999996
2004-06-30,46.799999
2004-07-01,47.189999
2004-07-02,48.34
2004-07-06,48.32
2004-07-07,48.799999
2004-07-08,48.349998
2004-07-09,48.049999
2004-07-12,48.200001
2004-07-13,48.099998
2004-07-14,48.5
2004-07-15,49.049999
2004-07-16,48.529999
2004-07-19,49.049999
2004-07-20,49.299999
2004-07-21,49.869999
2004-07-22,49.049999
2004-07-23,48.5
2004-07-26,47.880001
2004-07-27,47.950001
2004-07-28,47.950001
2004-07-29,48.299999
2004-07-30,49.099998
2004-08-02,49.419998
2004-08-03,49.450001
2004-08-04,49.68
2004-08-05,49.400002
2004-08-06,49.189999
2004-08-09,49.18
2004-08-10,49.349998
2004-08-11,49.0
2004-08-12,48.200001
2004-08-13,48.25
2004-08-16,48.650002
2004-08-17,49.169998
2004-08-18,48.5
2004-08-19,48.080002
2004-08-20,48.68
2004-08-23,48.939999
2004-08-24,49.220001
2004-08-25,48.369999
2004-08-26,48.75
2004-08-27,48.799999
2004-08-30,49.0
2004-08-31,50.0
2004-09-01,49.599998
2004-09-02,49.700001
2004-09-03,50.5
2004-09-07,51.25
2004-09-08,51.259997999999996
2004-09-09,49.900002
2004-09-10,50.689999
2004-09-13,50.07
2004-09-14,49.650002
2004-09-15,50.509997999999996
2004-09-16,51.419998
2004-09-17,51.299999
2004-09-20,51.25
2004-09-21,51.220001
2004-09-22,51.349998
2004-09-23,51.0
2004-09-24,50.900002
2004-09-27,51.139998999999996
2004-09-28,50.700001
2004-09-29,50.599998
2004-09-30,51.810001
2004-10-01,52.490002000000004
2004-10-04,52.650002
2004-10-05,52.869999
2004-10-06,53.470001
2004-10-07,52.77
2004-10-08,53.32
2004-10-11,52.299999
2004-10-12,53.470001
2004-10-13,53.200001
2004-10-14,53.5
2004-10-15,53.900002
2004-10-18,53.73
2004-10-19,53.900002
2004-10-20,53.450001
2004-10-21,54.200001
2004-10-22,54.060001
2004-10-25,53.25
2004-10-26,54.25
2004-10-27,54.880001
2004-10-28,54.889998999999996
2004-10-29,54.82
2004-11-01,55.889998999999996
2004-11-02,55.150002
2004-11-03,55.5
2004-11-04,56.099998
2004-11-05,53.869999
2004-11-08,53.700001
2004-11-09,53.77
2004-11-10,54.060001
2004-11-11,55.099998
2004-11-12,56.950001
2004-11-15,58.73
2004-11-16,57.57
2004-11-17,56.16
2004-11-18,55.77
2004-11-19,55.25
2004-11-22,55.470001
2004-11-23,56.459998999999996
2004-11-24,57.299999
2004-11-26,56.779999
2004-11-29,57.0
2004-11-30,57.630001
2004-12-01,59.009997999999996
2004-12-02,58.41
2004-12-03,59.150002
2004-12-06,59.5
2004-12-07,59.330002
2004-12-08,58.400002
2004-12-09,58.259997999999996
2004-12-10,58.459998999999996
2004-12-13,58.779999
2004-12-14,58.0
2004-12-15,59.34
2004-12-16,59.009997999999996
2004-12-17,59.619999
2004-12-20,59.560001
2004-12-21,60.169998
2004-12-22,60.040001000000004
2004-12-23,59.52
2004-12-27,59.549999
2004-12-28,59.75
2004-12-29,59.299999
2004-12-30,59.540001000000004
2004-12-31,60.549999
2005-01-03,59.740002000000004
2005-01-04,58.98
2005-01-05,56.110001000000004
2005-01-06,56.310001
2005-01-07,56.490002000000004
2005-01-10,56.209998999999996
2005-01-11,55.200001
2005-01-12,54.75
2005-01-13,55.18
2005-01-14,55.23
2005-01-18,55.82
2005-01-19,55.799999
2005-01-20,55.5
2005-01-21,55.849998
2005-01-24,55.16
2005-01-25,53.560001
2005-01-26,53.52
2005-01-27,52.700001
2005-01-28,53.02
2005-01-31,53.23
2005-02-01,53.459998999999996
2005-02-02,54.23
2005-02-03,54.490002000000004
2005-02-04,54.830002
2005-02-07,54.5
2005-02-08,54.84
2005-02-09,55.639998999999996
2005-02-10,55.66
2005-02-11,55.799999
2005-02-14,55.700001
2005-02-15,55.950001
2005-02-16,56.34
2005-02-17,56.66
2005-02-18,56.66
2005-02-22,55.400002
2005-02-23,55.240002000000004
2005-02-24,55.0
2005-02-25,56.32
2005-02-28,56.380001
2005-03-01,56.779999
2005-03-02,56.5
2005-03-03,56.98
2005-03-04,58.32
2005-03-07,58.630001
2005-03-08,58.419998
2005-03-09,56.950001
2005-03-10,57.299999
2005-03-11,56.970001
2005-03-14,57.700001
2005-03-15,57.450001
2005-03-16,57.049999
2005-03-17,57.540001000000004
2005-03-18,58.279999
2005-03-21,57.959998999999996
2005-03-22,57.529999
2005-03-23,56.990002000000004
2005-03-24,56.599998
2005-03-28,56.310001
2005-03-29,55.830002
2005-03-30,56.549999
2005-03-31,56.220001
2005-04-01,55.759997999999996
2005-04-04,55.380001
2005-04-05,55.439999
2005-04-06,56.009997999999996
2005-04-07,56.580002
2005-04-08,56.32
2005-04-11,56.93
2005-04-12,57.73
2005-04-13,57.650002
2005-04-14,57.66
2005-04-15,57.959998999999996
2005-04-18,58.049999
2005-04-19,58.349998
2005-04-20,58.439999
2005-04-21,58.209998999999996
2005-04-22,58.290001000000004
2005-04-25,58.66
2005-04-26,58.869999
2005-04-27,59.619999
2005-04-28,59.66
2005-04-29,61.0
2005-05-02,60.48
2005-05-03,59.990002000000004
2005-05-04,60.189999
2005-05-05,60.150002
2005-05-06,59.779999
2005-05-09,60.849998
2005-05-10,60.25
2005-05-11,60.459998999999996
2005-05-12,59.700001
2005-05-13,59.630001
2005-05-16,60.119999
2005-05-17,60.810001
2005-05-18,61.200001
2005-05-19,61.849998
2005-05-20,62.0
2005-05-23,62.5
2005-05-24,61.75
2005-05-25,61.029999
2005-05-26,60.439999
2005-05-27,60.849998
2005-05-31,61.950001
2005-06-01,62.32
2005-06-02,61.990002000000004
2005-06-03,62.200001
2005-06-06,63.509997999999996
2005-06-07,63.700001
2005-06-08,64.16999799999999
2005-06-09,64.300003
2005-06-10,64.489998
2005-06-13,65.32
2005-06-14,65.809998
2005-06-15,65.5
2005-06-16,65.529999
2005-06-17,66.050003
2005-06-20,65.75
2005-06-21,65.019997
2005-06-22,64.760002
2005-06-23,64.68
2005-06-24,64.629997
2005-06-27,64.279999
2005-06-28,63.779999
2005-06-29,63.689999
2005-06-30,64.5
2005-07-01,64.93
2005-07-05,65.260002
2005-07-06,64.900002
2005-07-07,65.5
2005-07-08,66.739998
2005-07-11,67.349998
2005-07-12,67.5
2005-07-13,66.900002
2005-07-14,66.279999
2005-07-15,66.41999799999999
2005-07-18,67.239998
2005-07-19,67.709999
2005-07-20,67.800003
2005-07-21,66.730003
2005-07-22,67.300003
2005-07-25,67.279999
2005-07-26,68.519997
2005-07-27,68.660004
2005-07-28,69.220001
2005-07-29,69.699997
2005-08-01,69.389999
2005-08-02,70.099998
2005-08-03,70.010002
2005-08-04,68.610001
2005-08-05,66.779999
2005-08-08,64.900002
2005-08-09,64.760002
2005-08-10,65.089996
2005-08-11,65.699997
2005-08-12,65.83000200000001
2005-08-15,66.220001
2005-08-16,66.769997
2005-08-17,66.120003
2005-08-18,65.699997
2005-08-19,66.0
2005-08-22,66.400002
2005-08-23,65.900002
2005-08-24,65.599998
2005-08-25,65.730003
2005-08-26,65.08000200000001
2005-08-29,65.239998
2005-08-30,65.0
2005-08-31,66.129997
2005-09-01,66.849998
2005-09-02,66.989998
2005-09-06,67.540001
2005-09-07,67.150002
2005-09-08,66.870003
2005-09-09,67.339996
2005-09-12,67.379997
2005-09-13,66.970001
2005-09-14,67.029999
2005-09-15,67.160004
2005-09-16,67.400002
2005-09-19,67.209999
2005-09-20,67.040001
2005-09-21,65.970001
2005-09-22,66.5
2005-09-23,67.290001
2005-09-26,67.360001
2005-09-27,67.089996
2005-09-28,65.519997
2005-09-29,66.989998
2005-09-30,68.18
2005-10-03,68.879997
2005-10-04,68.58000200000001
2005-10-05,67.370003
2005-10-06,67.139999
2005-10-07,66.199997
2005-10-10,65.400002
2005-10-11,65.040001
2005-10-12,63.799999
2005-10-13,63.860001000000004
2005-10-14,65.599998
2005-10-17,66.0
2005-10-18,65.400002
2005-10-19,66.690002
2005-10-20,66.050003
2005-10-21,66.900002
2005-10-24,68.589996
2005-10-25,67.290001
2005-10-26,66.940002
2005-10-27,66.32
2005-10-28,68.0
2005-10-31,68.029999
2005-11-01,67.150002
2005-11-02,67.58000200000001
2005-11-03,67.300003
2005-11-04,67.099998
2005-11-07,67.349998
2005-11-08,67.5
2005-11-09,68.720001
2005-11-10,69.800003
2005-11-11,70.190002
2005-11-14,70.160004
2005-11-15,70.0
2005-11-16,69.900002
2005-11-17,70.739998
2005-11-18,70.93
2005-11-21,71.610001
2005-11-22,72.529999
2005-11-23,72.790001
2005-11-25,73.25
2005-11-28,72.800003
2005-11-29,73.199997
2005-11-30,73.849998
2005-12-01,75.129997
2005-12-02,75.019997
2005-12-05,75.059998
2005-12-06,74.83000200000001
2005-12-07,74.519997
2005-12-08,75.83000200000001
2005-12-09,76.58000200000001
2005-12-12,75.800003
2005-12-13,76.5
2005-12-14,77.139999
2005-12-15,76.139999
2005-12-16,76.699997
2005-12-19,75.349998
2005-12-20,75.08000200000001
2005-12-21,75.16999799999999
2005-12-22,75.599998
2005-12-23,75.849998
2005-12-27,75.900002
2005-12-28,75.699997
2005-12-29,75.449997
2005-12-30,76.389999
2006-01-03,77.699997
2006-01-04,78.75
2006-01-05,79.989998
2006-01-06,81.099998
2006-01-09,81.639999
2006-01-10,82.410004
2006-01-11,82.190002
2006-01-12,81.779999
2006-01-13,80.68
2006-01-17,81.5
2006-01-18,81.400002
2006-01-19,82.739998
2006-01-20,81.400002
2006-01-23,82.230003
2006-01-24,83.989998
2006-01-25,84.300003
2006-01-26,84.650002
2006-01-27,85.269997
2006-01-30,84.760002
2006-01-31,84.040001
2006-02-01,83.800003
2006-02-02,83.389999
2006-02-03,82.800003
2006-02-06,82.5
2006-02-07,81.75
2006-02-08,81.599998
2006-02-09,82.32
2006-02-10,83.099998
2006-02-13,83.349998
2006-02-14,84.300003
2006-02-15,84.440002
2006-02-16,85.300003
2006-02-17,86.440002
2006-02-21,86.550003
2006-02-22,86.879997
2006-02-23,86.989998
2006-02-24,86.720001
2006-02-27,86.150002
2006-02-28,86.910004
2006-03-01,87.230003
2006-03-02,87.790001
2006-03-03,87.900002
2006-03-06,91.699997
2006-03-07,91.260002
2006-03-08,92.400002
2006-03-09,93.099998
2006-03-10,93.550003
2006-03-13,93.309998
2006-03-14,94.150002
2006-03-15,98.120003
2006-03-16,100.400002
2006-03-17,103.089996
2006-03-20,99.290001
2006-03-21,98.470001
2006-03-22,98.16999799999999
2006-03-23,99.150002
2006-03-24,98.599998
2006-03-27,98.639999
2006-03-28,101.190002
2006-03-29,103.07
2006-03-30,100.5
2006-03-31,101.5
2006-04-03,97.849998
2006-04-04,97.699997
2006-04-05,99.470001
2006-04-06,99.510002
2006-04-07,99.150002
2006-04-10,97.75
2006-04-11,97.599998
2006-04-12,97.040001
2006-04-13,95.309998
2006-04-17,95.699997
2006-04-18,97.440002
2006-04-19,100.980003
2006-04-20,100.550003
2006-04-21,101.870003
2006-04-24,101.25
2006-04-25,100.139999
2006-04-26,99.699997
2006-04-27,99.730003
2006-04-28,99.0
2006-05-01,98.25
2006-05-02,98.459999
2006-05-03,98.720001
2006-05-04,99.33000200000001
2006-05-05,101.370003
2006-05-08,102.25
2006-05-09,102.529999
2006-05-10,103.889999
2006-05-11,102.440002
2006-05-12,100.900002
2006-05-15,101.150002
2006-05-16,101.519997
2006-05-17,98.83000200000001
2006-05-18,99.82
2006-05-19,99.150002
2006-05-22,98.41999799999999
2006-05-23,97.940002
2006-05-24,97.379997
2006-05-25,99.0
2006-05-26,101.339996
2006-05-30,100.410004
2006-05-31,99.209999
2006-06-01,100.760002
2006-06-02,101.800003
2006-06-05,103.139999
2006-06-06,101.849998
2006-06-07,102.480003
2006-06-08,101.709999
2006-06-09,102.860001
2006-06-12,102.599998
2006-06-13,101.599998
2006-06-14,100.300003
2006-06-15,101.239998
2006-06-16,101.480003
2006-06-19,100.739998
2006-06-20,101.099998
2006-06-21,103.18
2006-06-22,102.790001
2006-06-23,102.300003
2006-06-26,103.239998
2006-06-27,103.510002
2006-06-28,103.550003
2006-06-29,107.150002
2006-06-30,109.470001
2006-07-03,109.949997
2006-07-05,109.220001
2006-07-06,109.839996
2006-07-07,110.290001
2006-07-10,111.25
2006-07-11,111.32
2006-07-12,112.010002
2006-07-13,111.139999
2006-07-14,109.5
2006-07-17,109.599998
2006-07-18,111.41999799999999
2006-07-19,113.760002
2006-07-20,114.139999
2006-07-21,110.18
2006-07-24,112.220001
2006-07-25,110.809998
2006-07-26,111.470001
2006-07-27,111.589996
2006-07-28,113.800003
2006-07-31,114.300003
2006-08-01,113.910004
2006-08-02,112.0
2006-08-03,112.0
2006-08-04,114.07
2006-08-07,111.690002
2006-08-08,109.589996
2006-08-09,108.860001
2006-08-10,107.199997
2006-08-11,107.16999799999999
2006-08-14,108.58000200000001
2006-08-15,109.379997
2006-08-16,108.900002
2006-08-17,109.980003
2006-08-18,109.790001
2006-08-21,110.150002
2006-08-22,112.160004
2006-08-23,109.779999
2006-08-24,109.949997
2006-08-25,109.699997
2006-08-28,111.029999
2006-08-29,111.160004
2006-08-30,111.970001
2006-08-31,111.559998
2006-09-01,110.41999799999999
2006-09-05,112.58000200000001
2006-09-06,112.220001
2006-09-07,111.269997
2006-09-08,111.949997
2006-09-11,111.83000200000001
2006-09-12,112.050003
2006-09-13,114.099998
2006-09-14,113.779999
2006-09-15,114.82
2006-09-18,113.230003
2006-09-19,115.900002
2006-09-20,114.699997
2006-09-21,111.699997
2006-09-22,112.480003
2006-09-25,111.660004
2006-09-26,111.589996
2006-09-27,112.75
2006-09-28,110.550003
2006-09-29,111.699997
2006-10-02,112.370003
2006-10-03,112.870003
2006-10-04,114.910004
2006-10-05,117.029999
2006-10-06,116.050003
2006-10-09,116.400002
2006-10-10,116.190002
2006-10-11,116.18
2006-10-12,117.760002
2006-10-13,119.690002
2006-10-16,120.68
2006-10-17,119.43
2006-10-18,119.83000200000001
2006-10-19,118.57
2006-10-20,118.870003
2006-10-23,120.57
2006-10-24,119.480003
2006-10-25,119.129997
2006-10-26,121.190002
2006-10-27,119.889999
2006-10-30,119.900002
2006-10-31,121.050003
2006-11-01,120.220001
2006-11-02,117.099998
2006-11-03,116.230003
2006-11-06,117.989998
2006-11-07,115.43
2006-11-08,116.300003
2006-11-09,119.279999
2006-11-10,120.620003
2006-11-13,122.849998
2006-11-14,125.860001
2006-11-15,127.139999
2006-11-16,125.889999
2006-11-17,126.300003
2006-11-20,134.009995
2006-11-21,139.5
2006-11-22,138.41000400000001
2006-11-24,139.119995
2006-11-27,134.899994
2006-11-28,137.699997
2006-11-29,136.809998
2006-11-30,135.240005
2006-12-01,134.949997
2006-12-04,134.0
2006-12-05,133.66000400000001
2006-12-06,132.570007
2006-12-07,134.240005
2006-12-08,133.0
2006-12-11,136.0
2006-12-12,135.300003
2006-12-13,134.820007
2006-12-14,134.889999
2006-12-15,132.449997
2006-12-18,131.669998
2006-12-19,130.440002
2006-12-20,132.190002
2006-12-21,129.220001
2006-12-22,128.0
2006-12-26,129.21000700000002
2006-12-27,129.720001
2006-12-28,131.149994
2006-12-29,132.779999
2007-01-03,133.449997
2007-01-04,133.880005
2007-01-05,132.0
2007-01-08,131.809998
