Date,MXIM
1992-08-13,1.46875
1992-08-14,1.453125
1992-08-17,1.5
1992-08-18,1.5
1992-08-19,1.515625
1992-08-20,1.46875
1992-08-21,1.4375
1992-08-24,1.46875
1992-08-25,1.453125
1992-08-26,1.4375
1992-08-27,1.4375
1992-08-28,1.4453129999999998
1992-08-31,1.46875
1992-09-01,1.46875
1992-09-02,1.5078129999999998
1992-09-03,1.5
1992-09-04,1.5078129999999998
1992-09-08,1.515625
1992-09-09,1.515625
1992-09-10,1.484375
1992-09-11,1.5
1992-09-14,1.546875
1992-09-15,1.5703129999999998
1992-09-16,1.546875
1992-09-17,1.5546879999999998
1992-09-18,1.546875
1992-09-21,1.5625
1992-09-22,1.5625
1992-09-23,1.546875
1992-09-24,1.546875
1992-09-25,1.5
1992-09-28,1.5390629999999998
1992-09-29,1.515625
1992-09-30,1.5390629999999998
1992-10-01,1.515625
1992-10-02,1.5
1992-10-05,1.484375
1992-10-06,1.5625
1992-10-07,1.5703129999999998
1992-10-08,1.578125
1992-10-09,1.59375
1992-10-12,1.578125
1992-10-13,1.59375
1992-10-14,1.546875
1992-10-15,1.515625
1992-10-16,1.5546879999999998
1992-10-19,1.578125
1992-10-20,1.578125
1992-10-21,1.59375
1992-10-22,1.5625
1992-10-23,1.5625
1992-10-26,1.5625
1992-10-27,1.546875
1992-10-28,1.5703129999999998
1992-10-29,1.5625
1992-10-30,1.5703129999999998
1992-11-02,1.578125
1992-11-03,1.5625
1992-11-04,1.53125
1992-11-05,1.53125
1992-11-06,1.5625
1992-11-09,1.53125
1992-11-10,1.5625
1992-11-11,1.625
1992-11-12,1.578125
1992-11-13,1.5546879999999998
1992-11-16,1.5390629999999998
1992-11-17,1.546875
1992-11-18,1.5625
1992-11-19,1.5703129999999998
1992-11-20,1.609375
1992-11-23,1.625
1992-11-24,1.609375
1992-11-25,1.59375
1992-11-27,1.59375
1992-11-30,1.59375
1992-12-01,1.578125
1992-12-02,1.546875
1992-12-03,1.5234379999999998
1992-12-04,1.5390629999999998
1992-12-07,1.59375
1992-12-08,1.6875
1992-12-09,1.65625
1992-12-10,1.65625
1992-12-11,1.671875
1992-12-14,1.625
1992-12-15,1.609375
1992-12-16,1.609375
1992-12-17,1.640625
1992-12-18,1.640625
1992-12-21,1.6875
1992-12-22,1.640625
1992-12-23,1.664063
1992-12-24,1.6875
1992-12-28,1.71875
1992-12-29,1.71875
1992-12-30,1.75
1992-12-31,1.84375
1993-01-04,1.765625
1993-01-05,1.6875
1993-01-06,1.6875
1993-01-07,1.664063
1993-01-08,1.6328129999999998
1993-01-11,1.65625
1993-01-12,1.640625
1993-01-13,1.671875
1993-01-14,1.59375
1993-01-15,1.765625
1993-01-18,1.71875
1993-01-19,1.6875
1993-01-20,1.71875
1993-01-21,1.71875
1993-01-22,1.734375
1993-01-25,1.78125
1993-01-26,1.78125
1993-01-27,1.765625
1993-01-28,1.703125
1993-01-29,1.6875
1993-02-01,1.6328129999999998
1993-02-02,1.609375
1993-02-03,1.75
1993-02-04,1.765625
1993-02-05,1.65625
1993-02-08,1.71875
1993-02-09,1.640625
1993-02-10,1.648438
1993-02-11,1.640625
1993-02-12,1.664063
1993-02-16,1.578125
1993-02-17,1.5390629999999998
1993-02-18,1.664063
1993-02-19,1.671875
1993-02-22,1.6875
1993-02-23,1.6875
1993-02-24,1.671875
1993-02-25,1.664063
1993-02-26,1.640625
1993-03-01,1.671875
1993-03-02,1.71875
1993-03-03,1.6875
1993-03-04,1.71875
1993-03-05,1.734375
1993-03-08,1.765625
1993-03-09,1.75
1993-03-10,1.78125
1993-03-11,1.773438
1993-03-12,1.742188
1993-03-15,1.734375
1993-03-16,1.75
1993-03-17,1.71875
1993-03-18,1.742188
1993-03-19,1.765625
1993-03-22,1.71875
1993-03-23,1.65625
1993-03-24,1.6875
1993-03-25,1.695313
1993-03-26,1.734375
1993-03-29,1.695313
1993-03-30,1.6875
1993-03-31,1.703125
1993-04-01,1.71875
1993-04-02,1.65625
1993-04-05,1.6171879999999998
1993-04-06,1.625
1993-04-07,1.65625
1993-04-08,1.671875
1993-04-12,1.65625
1993-04-13,1.625
1993-04-14,1.640625
1993-04-15,1.65625
1993-04-16,1.65625
1993-04-19,1.703125
1993-04-20,1.671875
1993-04-21,1.703125
1993-04-22,1.6875
1993-04-23,1.6875
1993-04-26,1.671875
1993-04-27,1.703125
1993-04-28,1.703125
1993-04-29,1.734375
1993-04-30,1.8125
1993-05-03,1.90625
1993-05-04,1.921875
1993-05-05,1.890625
1993-05-06,1.890625
1993-05-07,1.914063
1993-05-10,1.945313
1993-05-11,1.9375
1993-05-12,1.9375
1993-05-13,1.945313
1993-05-14,1.96875
1993-05-17,2.046875
1993-05-18,2.0625
1993-05-19,2.054688
1993-05-20,2.0625
1993-05-21,2.054688
1993-05-24,2.015625
1993-05-25,1.984375
1993-05-26,1.96875
1993-05-27,1.992188
1993-05-28,1.96875
1993-06-01,1.984375
1993-06-02,1.953125
1993-06-03,1.914063
1993-06-04,1.90625
1993-06-07,1.859375
1993-06-08,1.820313
1993-06-09,1.78125
1993-06-10,1.773438
1993-06-11,1.796875
1993-06-14,1.765625
1993-06-15,1.789063
1993-06-16,1.9375
1993-06-17,1.9375
1993-06-18,1.945313
1993-06-21,1.921875
1993-06-22,1.921875
1993-06-23,1.9375
1993-06-24,1.9375
1993-06-25,1.921875
1993-06-28,1.976563
1993-06-29,2.03125
1993-06-30,2.140625
1993-07-01,2.054688
1993-07-02,2.046875
1993-07-06,2.046875
1993-07-07,2.046875
1993-07-08,2.0625
1993-07-09,2.140625
1993-07-12,2.15625
1993-07-13,2.125
1993-07-14,2.203125
1993-07-15,2.203125
1993-07-16,2.171875
1993-07-19,2.0625
1993-07-20,2.03125
1993-07-21,2.125
1993-07-22,2.101563
1993-07-23,2.078125
1993-07-26,2.078125
1993-07-27,2.070313
1993-07-28,2.09375
1993-07-29,2.09375
1993-07-30,2.03125
1993-08-02,2.171875
1993-08-03,2.21875
1993-08-04,2.210938
1993-08-05,2.25
1993-08-06,2.21875
1993-08-09,2.21875
1993-08-10,2.242188
1993-08-11,2.25
1993-08-12,2.234375
1993-08-13,2.21875
1993-08-16,2.273438
1993-08-17,2.28125
1993-08-18,2.367188
1993-08-19,2.3125
1993-08-20,2.203125
1993-08-23,2.226563
1993-08-24,2.25
1993-08-25,2.359375
1993-08-26,2.359375
1993-08-27,2.375
1993-08-30,2.390625
1993-08-31,2.4375
1993-09-01,2.453125
1993-09-02,2.484375
1993-09-03,2.546875
1993-09-07,2.476563
1993-09-08,2.46875
1993-09-09,2.4375
1993-09-10,2.445313
1993-09-13,2.453125
1993-09-14,2.429688
1993-09-15,2.515625
1993-09-16,2.609375
1993-09-17,2.609375
1993-09-20,2.609375
1993-09-21,2.625
1993-09-22,2.671875
1993-09-23,2.703125
1993-09-24,2.78125
1993-09-27,2.84375
1993-09-28,2.796875
1993-09-29,2.609375
1993-09-30,2.648438
1993-10-01,2.625
1993-10-04,2.632813
1993-10-05,2.5
1993-10-06,2.421875
1993-10-07,2.421875
1993-10-08,2.375
1993-10-11,2.40625
1993-10-12,2.453125
1993-10-13,2.640625
1993-10-14,2.671875
1993-10-15,2.78125
1993-10-18,2.796875
1993-10-19,2.609375
1993-10-20,2.5625
1993-10-21,2.476563
1993-10-22,2.453125
1993-10-25,2.4375
1993-10-26,2.40625
1993-10-27,2.421875
1993-10-28,2.59375
1993-10-29,2.546875
1993-11-01,2.734375
1993-11-02,2.671875
1993-11-03,2.546875
1993-11-04,2.5
1993-11-05,2.53125
1993-11-08,2.5625
1993-11-09,2.5625
1993-11-10,2.710938
1993-11-11,2.734375
1993-11-12,2.734375
1993-11-15,2.65625
1993-11-16,2.679688
1993-11-17,2.523438
1993-11-18,2.515625
1993-11-19,2.484375
1993-11-22,2.484375
1993-11-23,2.523438
1993-11-24,2.632813
1993-11-26,2.640625
1993-11-29,2.609375
1993-11-30,2.65625
1993-12-01,2.71875
1993-12-02,2.6875
1993-12-03,2.765625
1993-12-06,2.671875
1993-12-07,2.703125
1993-12-08,2.679688
1993-12-09,2.71875
1993-12-10,2.703125
1993-12-13,2.796875
1993-12-14,2.703125
1993-12-15,2.757813
1993-12-16,2.828125
1993-12-17,2.882813
1993-12-20,2.953125
1993-12-21,2.984375
1993-12-22,3.046875
1993-12-23,3.015625
1993-12-27,2.960938
1993-12-28,2.96875
1993-12-29,3.0
1993-12-30,2.96875
1993-12-31,2.992188
1994-01-03,2.890625
1994-01-04,2.921875
1994-01-05,3.0
1994-01-06,3.09375
1994-01-07,3.070313
1994-01-10,3.15625
1994-01-11,3.046875
1994-01-12,3.0
1994-01-13,3.015625
1994-01-14,3.023438
1994-01-17,3.046875
1994-01-18,3.101563
1994-01-19,3.09375
1994-01-20,3.078125
1994-01-21,3.109375
1994-01-24,3.109375
1994-01-25,3.046875
1994-01-26,3.09375
1994-01-27,3.164063
1994-01-28,3.1875
1994-01-31,3.109375
1994-02-01,3.109375
1994-02-02,3.09375
1994-02-03,3.125
1994-02-04,3.0625
1994-02-07,3.015625
1994-02-08,2.96875
1994-02-09,3.09375
1994-02-10,3.109375
1994-02-11,3.09375
1994-02-14,3.203125
1994-02-15,3.125
1994-02-16,3.265625
1994-02-17,3.21875
1994-02-18,3.234375
1994-02-22,3.28125
1994-02-23,3.25
1994-02-24,3.2890629999999996
1994-02-25,3.28125
1994-02-28,3.296875
1994-03-01,3.28125
1994-03-02,3.265625
1994-03-03,3.328125
1994-03-04,3.359375
1994-03-07,3.40625
1994-03-08,3.3828129999999996
1994-03-09,3.328125
1994-03-10,3.3125
1994-03-11,3.3984379999999996
1994-03-14,3.4375
1994-03-15,3.421875
1994-03-16,3.4765629999999996
1994-03-17,3.46875
1994-03-18,3.4375
1994-03-21,3.390625
1994-03-22,3.3203129999999996
1994-03-23,3.1875
1994-03-24,3.078125
1994-03-25,3.148438
1994-03-28,3.117188
1994-03-29,3.015625
1994-03-30,3.140625
1994-03-31,3.140625
1994-04-04,3.140625
1994-04-05,3.3203129999999996
1994-04-06,3.375
1994-04-07,3.421875
1994-04-08,3.4453129999999996
1994-04-11,3.421875
1994-04-12,3.3125
1994-04-13,3.203125
1994-04-14,3.140625
1994-04-15,3.140625
1994-04-18,3.0625
1994-04-19,2.898438
1994-04-20,2.78125
1994-04-21,2.882813
1994-04-22,2.882813
1994-04-25,3.046875
1994-04-26,3.21875
1994-04-28,3.117188
1994-04-29,3.054688
1994-05-02,3.265625
1994-05-03,3.273438
1994-05-04,3.3125
1994-05-05,3.40625
1994-05-06,3.390625
1994-05-09,3.328125
1994-05-10,3.21875
1994-05-11,3.226563
1994-05-12,3.28125
1994-05-13,3.234375
1994-05-16,3.171875
1994-05-17,3.125
1994-05-18,3.328125
1994-05-19,3.375
1994-05-20,3.28125
1994-05-23,3.25
1994-05-24,3.273438
1994-05-25,3.1875
1994-05-26,3.140625
1994-05-27,3.15625
1994-05-31,3.28125
1994-06-01,3.34375
1994-06-02,3.34375
1994-06-03,3.40625
1994-06-06,3.375
1994-06-07,3.3554690000000003
1994-06-08,3.3046879999999996
1994-06-09,3.1875
1994-06-10,3.28125
1994-06-13,3.3515629999999996
1994-06-14,3.3828129999999996
1994-06-15,3.421875
1994-06-16,3.484375
1994-06-17,3.484375
1994-06-20,3.46875
1994-06-21,3.3125
1994-06-22,3.265625
1994-06-23,3.21875
1994-06-24,3.1875
1994-06-27,3.3125
1994-06-28,3.25
1994-06-29,3.25
1994-06-30,3.25
1994-07-01,3.234375
1994-07-05,3.195313
1994-07-06,3.210938
1994-07-07,3.3125
1994-07-08,3.375
1994-07-11,3.4375
1994-07-12,3.421875
1994-07-13,3.46875
1994-07-14,3.578125
1994-07-15,3.46875
1994-07-18,3.46875
1994-07-19,3.453125
1994-07-20,3.3125
1994-07-21,3.265625
1994-07-22,3.28125
1994-07-25,3.273438
1994-07-26,3.1875
1994-07-27,3.078125
1994-07-28,3.046875
1994-07-29,3.015625
1994-08-01,3.09375
1994-08-02,3.09375
1994-08-03,3.09375
1994-08-04,3.0625
1994-08-05,3.015625
1994-08-08,3.046875
1994-08-09,3.070313
1994-08-10,3.34375
1994-08-11,3.3476559999999997
1994-08-12,3.4140629999999996
1994-08-15,3.40625
1994-08-16,3.375
1994-08-17,3.40625
1994-08-18,3.453125
1994-08-19,3.4609379999999996
1994-08-22,3.5
1994-08-23,3.53125
1994-08-24,3.65625
1994-08-25,3.84375
1994-08-26,3.890625
1994-08-29,3.8125
1994-08-30,3.8125
1994-08-31,3.796875
1994-09-01,3.734375
1994-09-02,3.6875
1994-09-06,3.671875
1994-09-07,3.8125
1994-09-08,3.890625
1994-09-09,3.828125
1994-09-12,3.828125
1994-09-13,3.828125
1994-09-14,3.875
1994-09-15,3.921875
1994-09-16,3.9375
1994-09-19,3.953125
1994-09-20,3.8125
1994-09-21,3.71875
1994-09-22,3.765625
1994-09-23,3.7890629999999996
1994-09-26,3.71875
1994-09-27,3.671875
1994-09-28,3.75
1994-09-29,3.71875
1994-09-30,3.828125
1994-10-03,3.765625
1994-10-04,3.609375
1994-10-05,3.546875
1994-10-06,3.5234379999999996
1994-10-07,3.5703129999999996
1994-10-10,3.625
1994-10-11,3.8203129999999996
1994-10-12,3.9140629999999996
1994-10-13,4.007813
1994-10-14,4.023438
1994-10-17,4.007813
1994-10-18,4.070313
1994-10-19,4.03125
1994-10-20,4.0
1994-10-21,4.015625
1994-10-24,4.023438
1994-10-25,4.0625
1994-10-26,4.0625
1994-10-27,4.046875
1994-10-28,4.140625
1994-10-31,4.21875
1994-11-01,4.164063
1994-11-02,4.203125
1994-11-03,4.03125
1994-11-04,3.921875
1994-11-07,3.9375
1994-11-08,4.085938
1994-11-09,4.046875
1994-11-10,4.0
1994-11-11,3.96875
1994-11-14,4.101563
1994-11-15,4.125
1994-11-16,4.15625
1994-11-17,4.101563
1994-11-18,4.125
1994-11-21,3.96875
1994-11-22,4.0
1994-11-23,3.9609379999999996
1994-11-25,3.96875
1994-11-28,4.0
1994-11-29,4.03125
1994-11-30,3.859375
1994-12-01,3.8125
1994-12-02,3.890625
1994-12-05,3.9296879999999996
1994-12-06,4.125
1994-12-07,4.140625
1994-12-08,3.96875
1994-12-09,3.9375
1994-12-12,3.9375
1994-12-13,4.15625
1994-12-14,4.21875
1994-12-15,4.15625
1994-12-16,4.171875
1994-12-19,4.03125
1994-12-20,3.9375
1994-12-21,4.0625
1994-12-22,4.0625
1994-12-23,4.0625
1994-12-27,4.171875
1994-12-28,4.25
1994-12-29,4.359375
1994-12-30,4.375
1995-01-03,4.25
1995-01-04,4.0
1995-01-05,3.9375
1995-01-06,4.09375
1995-01-09,4.125
1995-01-10,4.09375
1995-01-11,4.1875
1995-01-12,4.125
1995-01-13,4.15625
1995-01-16,4.21875
1995-01-17,4.34375
1995-01-18,4.15625
1995-01-19,4.03125
1995-01-20,4.03125
1995-01-23,3.96875
1995-01-24,4.109375
1995-01-25,3.90625
1995-01-26,3.9375
1995-01-27,3.875
1995-01-30,3.6875
1995-01-31,3.625
1995-02-01,3.78125
1995-02-02,4.078125
1995-02-03,4.1875
1995-02-06,4.28125
1995-02-07,4.265625
1995-02-08,4.3125
1995-02-09,4.234375
1995-02-10,4.09375
1995-02-13,4.015625
1995-02-14,4.0625
1995-02-15,4.125
1995-02-16,4.125
1995-02-17,4.15625
1995-02-21,4.015625
1995-02-22,3.875
1995-02-23,3.84375
1995-02-24,3.8125
1995-02-27,3.9375
1995-02-28,4.109375
1995-03-01,4.1875
1995-03-02,4.320313
1995-03-03,4.375
1995-03-06,4.25
1995-03-07,4.25
1995-03-08,4.375
1995-03-09,4.234375
1995-03-10,4.3125
1995-03-13,4.4375
1995-03-14,4.34375
1995-03-15,4.40625
1995-03-16,4.34375
1995-03-17,4.367188
1995-03-20,4.421875
1995-03-21,4.3125
1995-03-22,4.25
1995-03-23,4.5
1995-03-24,4.578125
1995-03-27,4.703125
1995-03-28,4.890625
1995-03-29,4.75
1995-03-30,4.5625
1995-03-31,4.5625
1995-04-03,4.609375
1995-04-04,4.328125
1995-04-05,4.4375
1995-04-06,4.296875
1995-04-07,4.46875
1995-04-10,4.46875
1995-04-11,4.453125
1995-04-12,4.625
1995-04-13,4.625
1995-04-17,4.46875
1995-04-18,4.625
1995-04-19,4.484375
1995-04-20,4.4375
1995-04-21,4.484375
1995-04-24,4.570313
1995-04-25,4.773438
1995-04-26,4.71875
1995-04-27,4.625
1995-04-28,4.53125
1995-05-01,4.484375
1995-05-02,4.65625
1995-05-03,4.8125
1995-05-04,5.40625
1995-05-05,5.5
1995-05-08,5.40625
1995-05-09,5.71875
1995-05-10,5.84375
1995-05-11,5.96875
1995-05-12,6.125
1995-05-15,5.84375
1995-05-16,5.90625
1995-05-17,5.8125
1995-05-18,5.421875
1995-05-19,5.625
1995-05-22,5.71875
1995-05-23,5.625
1995-05-24,5.71875
1995-05-25,5.59375
1995-05-26,5.5625
1995-05-30,5.601563
1995-05-31,5.734375
1995-06-01,5.65625
1995-06-02,5.859375
1995-06-05,5.953125
1995-06-06,5.78125
1995-06-07,5.796875
1995-06-08,5.875
1995-06-09,5.84375
1995-06-12,5.75
1995-06-13,6.03125
1995-06-14,6.1875
1995-06-15,6.1875
1995-06-16,6.03125
1995-06-19,6.117188
1995-06-20,6.109375
1995-06-21,6.28125
1995-06-22,6.625
1995-06-23,6.59375
1995-06-26,6.25
1995-06-27,6.359375
1995-06-28,6.28125
1995-06-29,6.4375
1995-06-30,6.375
1995-07-03,6.359375
1995-07-05,6.578125
1995-07-06,6.71875
1995-07-07,7.0625
1995-07-10,7.0625
1995-07-11,7.03125
1995-07-12,7.15625
1995-07-13,7.140625
1995-07-14,7.0625
1995-07-17,7.015625
1995-07-18,6.9375
1995-07-19,6.53125
1995-07-20,6.65625
1995-07-21,6.6875
1995-07-24,6.78125
1995-07-25,6.9375
1995-07-26,7.25
1995-07-27,7.484375
1995-07-28,7.40625
1995-07-31,7.390625
1995-08-01,7.5
1995-08-02,7.09375
1995-08-03,7.09375
1995-08-04,7.40625
1995-08-07,7.46875
1995-08-08,7.6328130000000005
1995-08-09,8.75
1995-08-10,9.59375
1995-08-11,9.53125
1995-08-14,9.53125
1995-08-15,9.8125
1995-08-16,10.0625
1995-08-17,9.96875
1995-08-18,9.953125
1995-08-21,9.8125
1995-08-22,9.65625
1995-08-23,9.8125
1995-08-24,9.578125
1995-08-25,9.578125
1995-08-28,9.28125
1995-08-29,9.0
1995-08-30,9.71875
1995-08-31,9.53125
1995-09-01,9.40625
1995-09-05,9.8125
1995-09-06,9.78125
1995-09-07,9.84375
1995-09-08,9.84375
1995-09-11,9.945313
1995-09-12,9.875
1995-09-13,9.921875
1995-09-14,9.625
1995-09-15,9.0625
1995-09-18,9.0625
1995-09-19,9.625
1995-09-20,9.34375
1995-09-21,9.375
1995-09-22,9.421875
1995-09-25,9.28125
1995-09-26,8.921875
1995-09-27,9.28125
1995-09-28,9.46875
1995-09-29,9.25
1995-10-02,9.203125
1995-10-03,9.1875
1995-10-04,8.875
1995-10-05,8.96875
1995-10-06,8.71875
1995-10-09,8.34375
1995-10-10,8.53125
1995-10-11,8.6875
1995-10-12,8.75
1995-10-13,8.703125
1995-10-16,8.71875
1995-10-17,8.8125
1995-10-18,9.3125
1995-10-19,9.203125
1995-10-20,8.9375
1995-10-23,9.09375
1995-10-24,8.875
1995-10-25,8.875
1995-10-26,8.890625
1995-10-27,8.90625
1995-10-30,9.28125
1995-10-31,9.34375
1995-11-01,9.375
1995-11-02,9.59375
1995-11-03,10.0625
1995-11-06,9.8125
1995-11-07,9.59375
1995-11-08,8.75
1995-11-09,9.03125
1995-11-10,9.03125
1995-11-13,9.03125
1995-11-14,8.875
1995-11-15,8.65625
1995-11-16,8.46875
1995-11-17,8.59375
1995-11-20,8.546875
1995-11-21,8.765625
1995-11-22,8.625
1995-11-24,8.75
1995-11-27,8.75
1995-11-28,8.96875
1995-11-29,9.359375
1995-11-30,9.375
1995-12-01,9.28125
1995-12-04,9.242188
1995-12-05,9.0625
1995-12-06,8.53125
1995-12-07,8.328125
1995-12-08,8.5625
1995-12-11,8.71875
1995-12-12,8.34375
1995-12-13,8.09375
1995-12-14,7.5
1995-12-15,7.25
1995-12-18,7.125
1995-12-19,8.5
1995-12-20,8.5625
1995-12-21,9.65625
1995-12-22,9.03125
1995-12-26,9.1875
1995-12-27,9.0625
1995-12-28,9.34375
1995-12-29,9.625
1996-01-02,9.75
1996-01-03,9.25
1996-01-04,8.5625
1996-01-05,9.1875
1996-01-08,8.9375
1996-01-09,8.0
1996-01-10,8.015625
1996-01-11,8.4375
1996-01-12,8.6875
1996-01-15,8.34375
1996-01-16,8.5
1996-01-17,8.46875
1996-01-18,8.882813
1996-01-19,9.5625
1996-01-22,9.40625
1996-01-23,9.4375
1996-01-24,10.375
1996-01-25,10.28125
1996-01-26,9.875
1996-01-29,8.625
1996-01-30,8.8125
1996-01-31,8.875
1996-02-01,9.25
1996-02-02,9.5
1996-02-05,9.8125
1996-02-06,9.6875
1996-02-07,9.96875
1996-02-08,10.6875
1996-02-09,10.4375
1996-02-12,10.625
1996-02-13,10.1875
1996-02-14,9.640625
1996-02-15,9.6875
1996-02-16,10.0
1996-02-20,9.6875
1996-02-21,9.9375
1996-02-22,10.3125
1996-02-23,10.46875
1996-02-26,10.125
1996-02-27,10.0
1996-02-28,9.9375
1996-02-29,9.0625
1996-03-01,8.015625
1996-03-04,7.9375
1996-03-05,8.6875
1996-03-06,8.9375
1996-03-07,8.65625
1996-03-08,8.125
1996-03-11,8.40625
1996-03-12,8.21875
1996-03-13,7.6875
1996-03-14,8.34375
1996-03-15,8.28125
1996-03-18,9.0625
1996-03-19,8.75
1996-03-20,8.28125
1996-03-21,8.28125
1996-03-22,8.125
1996-03-25,7.53125
1996-03-26,7.71875
1996-03-27,7.34375
1996-03-28,8.0
1996-03-29,7.75
1996-04-01,8.0
1996-04-02,8.265625
1996-04-03,8.375
1996-04-04,8.0625
1996-04-08,8.0
1996-04-09,8.65625
1996-04-10,8.625
1996-04-11,8.0625
1996-04-12,7.9375
1996-04-15,7.8125
1996-04-16,7.8125
1996-04-17,7.125
1996-04-18,7.46875
1996-04-19,7.65625
1996-04-22,8.0
1996-04-23,8.375
1996-04-24,8.40625
1996-04-25,8.609375
1996-04-26,8.25
1996-04-29,8.59375
1996-04-30,8.5625
1996-05-01,8.96875
1996-05-02,8.90625
1996-05-03,8.953125
1996-05-06,9.03125
1996-05-07,9.15625
1996-05-08,9.28125
1996-05-09,9.03125
1996-05-10,9.25
1996-05-13,9.21875
1996-05-14,9.25
1996-05-15,9.0
1996-05-16,9.21875
1996-05-17,9.28125
1996-05-20,9.40625
1996-05-21,9.28125
1996-05-22,9.21875
1996-05-23,9.25
1996-05-24,9.03125
1996-05-28,8.875
1996-05-29,8.46875
1996-05-30,8.5
1996-05-31,8.5
1996-06-03,8.5625
1996-06-04,8.46875
1996-06-05,8.1875
1996-06-06,8.0
1996-06-07,8.15625
1996-06-10,8.46875
1996-06-11,8.0625
1996-06-12,8.0625
1996-06-13,7.625
1996-06-14,7.5
1996-06-17,7.125
1996-06-18,6.6875
1996-06-19,6.71875
1996-06-20,6.59375
1996-06-21,6.46875
1996-06-24,6.40625
1996-06-25,6.28125
1996-06-26,6.09375
1996-06-27,6.71875
1996-06-28,6.828125
1996-07-01,7.15625
1996-07-02,7.125
1996-07-03,7.21875
1996-07-05,7.28125
1996-07-08,7.09375
1996-07-09,6.65625
1996-07-10,6.296875
1996-07-11,6.140625
1996-07-12,5.875
1996-07-15,5.4375
1996-07-16,5.375
1996-07-17,5.84375
1996-07-18,5.9375
1996-07-19,5.8125
1996-07-22,5.8125
1996-07-23,5.65625
1996-07-24,5.9375
1996-07-25,6.375
1996-07-26,6.71875
1996-07-29,6.6875
1996-07-30,7.0625
1996-07-31,7.125
1996-08-01,7.5625
1996-08-02,8.15625
1996-08-05,7.34375
1996-08-06,7.71875
1996-08-07,8.40625
1996-08-08,8.0
1996-08-09,8.28125
1996-08-12,8.09375
1996-08-13,7.46875
1996-08-14,7.6875
1996-08-15,7.46875
1996-08-16,7.46875
1996-08-19,7.53125
1996-08-20,7.53125
1996-08-21,7.5
1996-08-22,7.71875
1996-08-23,7.59375
1996-08-26,7.65625
1996-08-27,7.5
1996-08-28,7.4375
1996-08-29,7.375
1996-08-30,7.671875
1996-09-03,7.625
1996-09-04,7.5
1996-09-05,7.46875
1996-09-06,7.375
1996-09-09,7.1875
1996-09-10,7.0625
1996-09-11,7.15625
1996-09-12,7.28125
1996-09-13,7.5
1996-09-16,8.484375
1996-09-17,8.5625
1996-09-18,8.25
1996-09-19,8.34375
1996-09-20,8.53125
1996-09-23,8.46875
1996-09-24,8.875
1996-09-25,8.96875
1996-09-26,9.46875
1996-09-27,9.21875
1996-09-30,8.84375
1996-10-01,8.28125
1996-10-02,8.15625
1996-10-03,7.9375
1996-10-04,7.625
1996-10-07,7.96875
1996-10-08,8.015625
1996-10-09,8.09375
1996-10-10,8.0
1996-10-11,8.8125
1996-10-14,9.609375
1996-10-15,9.34375
1996-10-16,9.03125
1996-10-17,8.921875
1996-10-18,8.9375
1996-10-21,8.796875
1996-10-22,8.75
1996-10-23,8.875
1996-10-24,8.8125
1996-10-25,9.03125
1996-10-28,8.890625
1996-10-29,8.875
1996-10-30,8.8125
1996-10-31,8.75
1996-11-01,8.75
1996-11-04,8.375
1996-11-05,8.71875
1996-11-06,9.4375
1996-11-07,9.8125
1996-11-08,9.5625
1996-11-11,9.671875
1996-11-12,9.8125
1996-11-13,9.90625
1996-11-14,9.828125
1996-11-15,9.640625
1996-11-18,9.53125
1996-11-19,9.5
1996-11-20,9.59375
1996-11-21,9.625
1996-11-22,10.28125
1996-11-25,10.8125
1996-11-26,11.0625
1996-11-27,11.15625
1996-11-29,11.59375
1996-12-02,11.84375
1996-12-03,11.90625
1996-12-04,11.515625
1996-12-05,11.5625
1996-12-06,11.375
1996-12-09,11.4375
1996-12-10,11.4375
1996-12-11,11.84375
1996-12-12,11.5
1996-12-13,11.78125
1996-12-16,10.75
1996-12-17,11.125
1996-12-18,11.5625
1996-12-19,11.625
1996-12-20,11.28125
1996-12-23,10.6875
1996-12-24,10.875
1996-12-26,11.3125
1996-12-27,11.03125
1996-12-30,10.84375
1996-12-31,10.8125
1997-01-02,11.09375
1997-01-03,11.09375
1997-01-06,11.28125
1997-01-07,11.40625
1997-01-08,11.375
1997-01-09,11.71875
1997-01-10,12.0625
1997-01-13,12.3125
1997-01-14,12.5
1997-01-15,11.90625
1997-01-16,12.125
1997-01-17,12.25
1997-01-20,11.90625
1997-01-21,12.0
1997-01-22,12.15625
1997-01-23,12.21875
1997-01-24,12.1875
1997-01-27,12.03125
1997-01-28,12.09375
1997-01-29,11.875
1997-01-30,12.75
1997-01-31,14.0625
1997-02-03,13.28125
1997-02-04,13.4375
1997-02-05,12.6875
1997-02-06,12.53125
1997-02-07,12.75
1997-02-10,11.9375
1997-02-11,11.53125
1997-02-12,12.78125
1997-02-13,13.5
1997-02-14,13.59375
1997-02-18,13.46875
1997-02-19,13.3125
1997-02-20,12.75
1997-02-21,12.71875
1997-02-24,12.875
1997-02-25,13.625
1997-02-26,13.65625
1997-02-27,13.15625
1997-02-28,12.40625
1997-03-03,12.75
1997-03-04,13.125
1997-03-05,13.5
1997-03-06,13.25
1997-03-07,12.65625
1997-03-10,11.875
1997-03-11,12.1875
1997-03-12,12.21875
1997-03-13,11.84375
1997-03-14,12.25
1997-03-17,11.828125
1997-03-18,11.3125
1997-03-19,11.40625
1997-03-20,12.03125
1997-03-21,11.625
1997-03-24,12.234375
1997-03-25,12.28125
1997-03-26,12.5
