Date,FMC
1982-11-26,1.2792709999999998
1982-11-29,1.26843
1982-11-30,1.2792709999999998
1982-12-01,1.3009540000000002
1982-12-02,1.366002
1982-12-03,1.387684
1982-12-06,1.441891
1982-12-07,1.403946
1982-12-08,1.387684
1982-12-09,1.3551600000000001
1982-12-10,1.366002
1982-12-13,1.366002
1982-12-14,1.3551600000000001
1982-12-15,1.322637
1982-12-16,1.431049
1982-12-17,1.420208
1982-12-20,1.414788
1982-12-21,1.409367
1982-12-22,1.420208
1982-12-23,1.420208
1982-12-27,1.409367
1982-12-28,1.376843
1982-12-29,1.3551600000000001
1982-12-30,1.3551600000000001
1982-12-31,1.398526
1983-01-03,1.376843
1983-01-04,1.398526
1983-01-05,1.414788
1983-01-06,1.458153
1983-01-07,1.447311
1983-01-10,1.474415
1983-01-11,1.474415
1983-01-12,1.490677
1983-01-13,1.479835
1983-01-14,1.5069379999999999
1983-01-17,1.561145
1983-01-18,1.593669
1983-01-19,1.571986
1983-01-20,1.582827
1983-01-21,1.51778
1983-01-24,1.496097
1983-01-25,1.51778
1983-01-26,1.5069379999999999
1983-01-27,1.5503040000000001
1983-01-28,1.5503040000000001
1983-01-31,1.544883
1983-02-01,1.51778
1983-02-02,1.528621
1983-02-03,1.51778
1983-02-04,1.561145
1983-02-07,1.615351
1983-02-08,1.609931
1983-02-09,1.512359
1983-02-10,1.561145
1983-02-11,1.571986
1983-02-14,1.577407
1983-02-15,1.534042
1983-02-16,1.544883
1983-02-17,1.528621
1983-02-18,1.561145
1983-02-22,1.539462
1983-02-23,1.5557239999999999
1983-02-24,1.582827
1983-02-25,1.5503040000000001
1983-02-28,1.539462
1983-03-01,1.60451
1983-03-02,1.593669
1983-03-03,1.60451
1983-03-04,1.637034
1983-03-07,1.637034
1983-03-08,1.577407
1983-03-09,1.626193
1983-03-10,1.582827
1983-03-11,1.593669
1983-03-14,1.571986
1983-03-15,1.582827
1983-03-16,1.561145
1983-03-17,1.51778
1983-03-18,1.5557239999999999
1983-03-21,1.539462
1983-03-22,1.528621
1983-03-23,1.544883
1983-03-24,1.593669
1983-03-25,1.582827
1983-03-28,1.593669
1983-03-29,1.60451
1983-03-30,1.615351
1983-03-31,1.631613
1983-04-04,1.571986
1983-04-05,1.5882479999999999
1983-04-06,1.577407
1983-04-07,1.561145
1983-04-08,1.5503040000000001
1983-04-11,1.544883
1983-04-12,1.51778
1983-04-13,1.561145
1983-04-14,1.561145
1983-04-15,1.577407
1983-04-18,1.5557239999999999
1983-04-19,1.528621
1983-04-20,1.566566
1983-04-21,1.539462
1983-04-22,1.566566
1983-04-25,1.561145
1983-04-26,1.60451
1983-04-27,1.582827
1983-04-28,1.571986
1983-04-29,1.60451
1983-05-02,1.582827
1983-05-03,1.626193
1983-05-04,1.631613
1983-05-05,1.664137
1983-05-06,1.7020819999999999
1983-05-09,1.734605
1983-05-10,1.756288
1983-05-11,1.7508669999999997
1983-05-12,1.7671290000000002
1983-05-13,1.821336
1983-05-16,1.832177
1983-05-17,1.837598
1983-05-18,1.848439
1983-05-19,1.826756
1983-05-20,1.821336
1983-05-23,1.7888119999999998
1983-05-24,1.843018
1983-05-25,1.864701
1983-05-26,1.848439
1983-05-27,1.8104939999999998
1983-05-31,1.761709
1983-06-01,1.7671290000000002
1983-06-02,1.7291849999999998
1983-06-03,1.734605
1983-06-06,1.7291849999999998
1983-06-07,1.7400259999999999
1983-06-08,1.7454470000000002
1983-06-09,1.707502
1983-06-10,1.761709
1983-06-13,1.777971
1983-06-14,1.799653
1983-06-15,1.821336
1983-06-16,1.8863830000000001
1983-06-17,1.8863830000000001
1983-06-20,1.8755419999999998
1983-06-21,1.8755419999999998
1983-06-22,1.897225
1983-06-23,1.897225
1983-06-24,1.8863830000000001
1983-06-27,1.8809630000000002
1983-06-28,1.8809630000000002
1983-06-29,1.832177
1983-06-30,1.837598
1983-07-01,1.8592799999999998
1983-07-05,1.821336
1983-07-06,1.7888119999999998
1983-07-07,1.777971
1983-07-08,1.783391
1983-07-11,1.7888119999999998
1983-07-12,1.7508669999999997
1983-07-13,1.756288
1983-07-14,1.7508669999999997
1983-07-15,1.7291849999999998
1983-07-18,1.734605
1983-07-19,1.734605
1983-07-20,1.734605
1983-07-21,1.712923
1983-07-22,1.707502
1983-07-25,1.712923
1983-07-26,1.7400259999999999
1983-07-27,1.7454470000000002
1983-07-28,1.756288
1983-07-29,1.718343
1983-08-01,1.7020819999999999
1983-08-02,1.658716
1983-08-03,1.7454470000000002
1983-08-04,1.68582
1983-08-05,1.69124
1983-08-08,1.631613
1983-08-09,1.642455
1983-08-10,1.642455
1983-08-11,1.60451
1983-08-12,1.6207719999999999
1983-08-15,1.6532959999999999
1983-08-16,1.658716
1983-08-17,1.68582
1983-08-18,1.7671290000000002
1983-08-19,1.799653
1983-08-22,1.7888119999999998
1983-08-23,1.783391
1983-08-24,1.761709
1983-08-25,1.761709
1983-08-26,1.777971
1983-08-29,1.821336
1983-08-30,1.832177
1983-08-31,1.8755419999999998
1983-09-01,1.8538599999999998
1983-09-02,1.832177
1983-09-06,1.864701
1983-09-07,1.897225
1983-09-08,1.9297490000000002
1983-09-09,1.935169
1983-09-12,1.908066
1983-09-13,1.870121
1983-09-14,1.9026450000000001
1983-09-15,1.9243279999999998
1983-09-16,1.9514310000000001
1983-09-19,1.9460099999999998
1983-09-20,1.9243279999999998
1983-09-21,1.918907
1983-09-22,1.956852
1983-09-23,1.956852
1983-09-26,1.983955
1983-09-27,1.962272
1983-09-28,1.962272
1983-09-29,1.973114
1983-09-30,1.978534
1983-10-03,1.9676930000000001
1983-10-04,2.005637
1983-10-05,2.0110580000000002
1983-10-06,2.032741
1983-10-07,2.016479
1983-10-10,2.02732
1983-10-11,2.02732
1983-10-12,2.0002169999999997
1983-10-13,1.994796
1983-10-14,2.005637
1983-10-17,2.016479
1983-10-18,1.994796
1983-10-19,1.983955
1983-10-20,1.994796
1983-10-21,1.994796
1983-10-24,1.978534
1983-10-25,1.956852
1983-10-26,1.935169
1983-10-27,1.962272
1983-10-28,1.962272
1983-10-31,1.956852
1983-11-01,1.9514310000000001
1983-11-02,1.9514310000000001
1983-11-03,1.9297490000000002
1983-11-04,1.918907
1983-11-07,1.8755419999999998
1983-11-08,1.843018
1983-11-09,1.8104939999999998
1983-11-10,1.848439
1983-11-11,1.897225
1983-11-14,1.897225
1983-11-15,1.897225
1983-11-16,1.918907
1983-11-17,1.9514310000000001
1983-11-18,1.9514310000000001
1983-11-21,1.956852
1983-11-22,2.005637
1983-11-23,2.016479
1983-11-25,2.032741
1983-11-28,2.049003
1983-11-29,2.065264
1983-11-30,2.081527
1983-12-01,2.0869470000000003
1983-12-02,2.103209
1983-12-05,2.092368
1983-12-06,2.092368
1983-12-07,2.081527
1983-12-08,2.103209
1983-12-09,2.092368
1983-12-12,2.092368
1983-12-13,2.11405
1983-12-14,2.0869470000000003
1983-12-15,2.092368
1983-12-16,2.038161
1983-12-19,2.049003
1983-12-20,2.02732
1983-12-21,2.005637
1983-12-22,1.973114
1983-12-23,1.9514310000000001
1983-12-27,2.02732
1983-12-28,2.02732
1983-12-29,2.02732
1983-12-30,2.0002169999999997
1984-01-03,2.0002169999999997
1984-01-04,2.059844
1984-01-05,2.0869470000000003
1984-01-06,2.0869470000000003
1984-01-09,2.081527
1984-01-10,2.02732
1984-01-11,1.994796
1984-01-12,1.983955
1984-01-13,1.9893759999999998
1984-01-16,2.02732
1984-01-17,2.038161
1984-01-18,2.0218990000000003
1984-01-19,2.016479
1984-01-20,2.0218990000000003
1984-01-23,2.02732
1984-01-24,1.994796
1984-01-25,1.978534
1984-01-26,1.908066
1984-01-27,1.908066
1984-01-30,1.913487
1984-01-31,1.94059
1984-02-01,1.9297490000000002
1984-02-02,1.908066
1984-02-03,1.897225
1984-02-06,1.8809630000000002
1984-02-07,1.864701
1984-02-08,1.8755419999999998
1984-02-09,1.8809630000000002
1984-02-10,1.908066
1984-02-13,1.908066
1984-02-14,1.918907
1984-02-15,1.9297490000000002
1984-02-16,1.9460099999999998
1984-02-17,1.978534
1984-02-21,1.9676930000000001
1984-02-22,1.918907
1984-02-23,1.9243279999999998
1984-02-24,1.9297490000000002
1984-02-27,1.918907
1984-02-28,1.9026450000000001
1984-02-29,1.918907
1984-03-01,1.9514310000000001
1984-03-02,1.962272
1984-03-05,1.94059
1984-03-06,1.9243279999999998
1984-03-07,1.864701
1984-03-08,1.837598
1984-03-09,1.8159150000000002
1984-03-12,1.864701
1984-03-13,1.864701
1984-03-14,1.848439
1984-03-15,1.843018
1984-03-16,1.8538599999999998
1984-03-19,1.843018
1984-03-20,1.843018
1984-03-21,1.8755419999999998
1984-03-22,1.8538599999999998
1984-03-23,1.8538599999999998
1984-03-26,1.848439
1984-03-27,1.8755419999999998
1984-03-28,1.918907
1984-03-29,1.9243279999999998
1984-03-30,1.956852
