Date,DTE
1972-12-06,21.75
1972-12-07,21.875
1972-12-08,21.75
1972-12-11,21.625
1972-12-12,21.5
1972-12-13,21.5
1972-12-14,21.375
1972-12-15,21.375
1972-12-18,21.25
1972-12-19,21.0
1972-12-20,21.125
1972-12-21,20.125
1972-12-22,20.125
1972-12-26,20.25
1972-12-27,20.375
1972-12-29,20.625
1973-01-02,20.75
1973-01-03,20.875
1973-01-04,21.125
1973-01-05,21.125
1973-01-08,21.0
1973-01-09,20.875
1973-01-10,21.125
1973-01-11,21.0
1973-01-12,21.125
1973-01-15,21.125
1973-01-16,21.125
1973-01-17,21.0
1973-01-18,21.0
1973-01-19,21.0
1973-01-22,20.625
1973-01-23,20.5
1973-01-24,20.375
1973-01-26,20.25
1973-01-29,20.25
1973-01-30,20.25
1973-01-31,20.5
1973-02-01,20.125
1973-02-02,20.375
1973-02-05,20.375
1973-02-06,20.25
1973-02-07,20.25
1973-02-08,20.125
1973-02-09,20.125
1973-02-12,20.375
1973-02-13,20.125
1973-02-14,20.375
1973-02-15,20.125
1973-02-16,20.25
1973-02-20,20.375
1973-02-21,20.375
1973-02-22,20.25
1973-02-23,20.25
1973-02-26,20.375
1973-02-27,20.375
1973-02-28,20.5
1973-03-01,20.25
1973-03-02,20.5
1973-03-05,20.25
1973-03-06,20.25
1973-03-07,20.875
1973-03-08,21.125
1973-03-09,20.875
1973-03-12,21.0
1973-03-13,20.625
1973-03-14,20.5
1973-03-15,20.5
1973-03-16,20.75
1973-03-19,20.625
1973-03-20,20.625
1973-03-21,20.75
1973-03-22,20.75
1973-03-23,20.0
1973-03-26,20.25
1973-03-27,20.25
1973-03-28,20.125
1973-03-29,20.25
1973-03-30,20.0
1973-04-02,20.0
1973-04-03,20.125
1973-04-04,20.125
1973-04-05,20.25
1973-04-06,20.125
1973-04-09,20.125
1973-04-10,20.0
1973-04-11,20.25
1973-04-12,20.375
1973-04-13,20.25
1973-04-16,20.5
1973-04-17,20.5
1973-04-18,20.5
1973-04-19,20.375
1973-04-23,20.25
1973-04-24,20.375
1973-04-25,20.625
1973-04-26,20.625
1973-04-27,20.5
1973-04-30,20.5
1973-05-01,20.625
1973-05-02,20.625
1973-05-03,20.75
1973-05-04,20.75
1973-05-07,20.625
1973-05-08,20.625
1973-05-09,20.75
1973-05-10,20.5
1973-05-11,20.5
1973-05-14,20.625
1973-05-15,20.625
1973-05-16,20.5
1973-05-17,20.625
1973-05-18,20.25
1973-05-21,20.125
1973-05-22,20.0
1973-05-23,20.25
1973-05-24,20.25
1973-05-25,20.375
1973-05-29,20.375
1973-05-30,20.375
1973-05-31,20.375
1973-06-01,20.375
1973-06-04,20.25
1973-06-05,20.375
1973-06-06,20.375
1973-06-07,20.375
1973-06-08,20.375
1973-06-11,20.75
1973-06-12,20.625
1973-06-13,20.625
1973-06-14,20.125
1973-06-15,20.125
1973-06-18,20.0
1973-06-19,20.0
1973-06-20,20.0
1973-06-21,20.0
1973-06-22,19.875
1973-06-25,20.0
1973-06-26,19.875
1973-06-27,20.0
1973-06-28,19.875
1973-06-29,20.0
1973-07-02,19.75
1973-07-03,19.625
1973-07-05,19.625
1973-07-06,19.75
1973-07-09,19.625
1973-07-10,19.875
1973-07-11,19.875
1973-07-12,19.75
1973-07-13,19.5
1973-07-16,19.625
1973-07-17,19.5
1973-07-18,19.375
1973-07-19,19.375
1973-07-20,19.125
1973-07-23,19.25
1973-07-24,19.125
1973-07-25,19.125
1973-07-26,19.0
1973-07-27,19.125
1973-07-30,19.0
1973-07-31,19.125
1973-08-01,19.0
1973-08-02,18.75
1973-08-03,18.625
1973-08-06,18.75
1973-08-07,18.625
1973-08-08,18.5
1973-08-09,18.5
1973-08-10,18.5
1973-08-13,18.5
1973-08-14,18.375
1973-08-15,18.5
1973-08-16,18.5
1973-08-17,18.375
1973-08-20,18.375
1973-08-21,18.125
1973-08-22,18.375
1973-08-23,18.375
1973-08-24,18.625
1973-08-27,18.25
1973-08-28,18.5
1973-08-29,18.375
1973-08-30,18.375
1973-08-31,18.5
1973-09-04,18.75
1973-09-05,19.0
1973-09-06,19.375
1973-09-07,19.5
1973-09-10,19.25
1973-09-11,19.125
1973-09-12,19.25
1973-09-13,19.25
1973-09-14,19.125
1973-09-17,19.0
1973-09-18,19.125
1973-09-19,18.75
1973-09-20,18.875
1973-09-21,19.125
1973-09-24,19.125
1973-09-25,19.125
1973-09-26,19.125
1973-09-27,19.125
1973-09-28,18.75
1973-10-01,19.375
1973-10-02,19.25
1973-10-03,19.125
1973-10-04,19.125
1973-10-05,19.0
1973-10-08,19.0
1973-10-09,18.875
1973-10-10,18.75
1973-10-11,18.625
1973-10-12,18.875
1973-10-15,18.625
1973-10-16,18.75
1973-10-17,18.875
1973-10-18,18.75
1973-10-19,18.75
1973-10-22,18.625
1973-10-23,18.5
1973-10-24,18.5
1973-10-25,18.5
1973-10-26,18.75
1973-10-29,18.625
1973-10-30,18.5
1973-10-31,18.375
1973-11-01,18.125
1973-11-02,18.0
1973-11-05,18.0
1973-11-06,18.0
1973-11-07,18.125
1973-11-08,18.125
1973-11-09,18.125
1973-11-12,17.625
1973-11-13,16.875
1973-11-14,16.75
1973-11-15,17.0
1973-11-16,17.125
1973-11-19,17.25
1973-11-20,17.375
1973-11-21,17.75
1973-11-23,17.625
1973-11-26,17.375
1973-11-27,17.25
1973-11-28,17.25
1973-11-29,17.125
1973-11-30,17.125
1973-12-03,16.875
1973-12-04,17.125
1973-12-05,17.0
1973-12-06,17.125
1973-12-07,16.875
1973-12-10,16.875
1973-12-11,17.0
1973-12-12,17.125
1973-12-13,16.75
1973-12-14,16.625
1973-12-17,16.0
1973-12-18,16.125
1973-12-19,16.0
1973-12-20,16.0
1973-12-21,16.25
1973-12-24,16.0
1973-12-26,16.25
1973-12-27,16.125
1973-12-28,16.125
1973-12-31,16.375
1974-01-02,16.875
1974-01-03,17.125
1974-01-04,17.25
1974-01-07,17.5
1974-01-08,17.25
1974-01-09,17.375
1974-01-10,17.125
1974-01-11,17.125
1974-01-14,17.25
1974-01-15,17.375
1974-01-16,17.25
1974-01-17,17.5
1974-01-18,17.375
1974-01-21,17.75
1974-01-22,17.625
1974-01-23,17.875
1974-01-24,17.625
1974-01-25,17.625
1974-01-28,17.75
1974-01-29,17.5
1974-01-30,17.625
1974-01-31,17.75
1974-02-01,17.625
1974-02-04,17.25
1974-02-05,17.25
1974-02-06,17.125
1974-02-07,17.125
1974-02-08,17.5
1974-02-11,17.5
1974-02-12,17.625
1974-02-13,17.375
1974-02-14,17.25
1974-02-15,17.25
1974-02-19,17.0
1974-02-20,17.0
1974-02-21,17.0
1974-02-22,17.125
1974-02-25,17.0
1974-02-26,17.375
1974-02-27,17.375
1974-02-28,17.25
1974-03-01,17.25
1974-03-04,17.25
1974-03-05,17.25
1974-03-06,17.25
1974-03-07,17.25
1974-03-08,17.25
1974-03-11,17.375
1974-03-12,17.25
1974-03-13,17.25
1974-03-14,17.375
1974-03-15,16.875
1974-03-18,16.875
1974-03-19,16.625
1974-03-20,16.875
1974-03-21,16.875
1974-03-22,16.625
1974-03-25,16.625
1974-03-26,16.875
1974-03-27,16.625
1974-03-28,16.875
1974-03-29,16.75
1974-04-01,16.875
1974-04-02,16.875
1974-04-03,17.0
1974-04-04,17.0
1974-04-05,17.0
1974-04-08,16.875
1974-04-09,16.875
1974-04-10,16.875
1974-04-11,16.875
1974-04-15,16.875
1974-04-16,16.875
1974-04-17,16.75
1974-04-18,16.625
1974-04-19,16.125
1974-04-22,16.125
1974-04-23,15.0
1974-04-24,14.75
1974-04-25,14.125
1974-04-26,14.25
1974-04-29,13.875
1974-04-30,13.75
1974-05-01,13.625
1974-05-02,13.375
1974-05-03,13.0
1974-05-06,13.25
1974-05-07,13.25
1974-05-08,13.25
1974-05-09,13.375
1974-05-10,13.0
1974-05-13,12.875
1974-05-14,11.5
1974-05-15,11.75
1974-05-16,12.625
1974-05-17,12.75
1974-05-20,12.75
1974-05-21,12.875
1974-05-22,12.625
1974-05-23,12.625
1974-05-24,12.625
1974-05-28,12.125
1974-05-29,12.125
1974-05-30,12.25
1974-05-31,12.125
1974-06-03,12.5
1974-06-04,12.25
1974-06-05,12.375
1974-06-06,12.5
1974-06-07,12.625
1974-06-10,12.625
1974-06-11,12.875
1974-06-12,12.625
1974-06-13,12.75
1974-06-14,11.625
1974-06-17,11.5
1974-06-18,11.375
1974-06-19,11.125
1974-06-20,10.125
1974-06-21,10.125
1974-06-24,10.125
1974-06-25,10.625
1974-06-26,10.75
1974-06-27,10.25
1974-06-28,10.125
1974-07-01,10.25
1974-07-02,10.25
1974-07-03,10.375
1974-07-05,10.375
1974-07-08,10.375
1974-07-09,10.375
1974-07-10,10.25
1974-07-11,10.375
1974-07-12,10.25
1974-07-15,10.25
1974-07-16,10.25
1974-07-17,10.125
1974-07-18,10.0
1974-07-19,9.875
1974-07-22,9.625
1974-07-23,9.75
1974-07-24,9.875
1974-07-25,9.875
1974-07-26,9.875
1974-07-29,9.75
1974-07-30,9.75
1974-07-31,9.75
1974-08-01,9.75
1974-08-02,9.75
1974-08-05,10.0
1974-08-06,10.125
1974-08-07,10.125
1974-08-08,10.25
1974-08-09,10.25
1974-08-12,10.125
1974-08-13,10.25
1974-08-14,10.0
1974-08-15,10.0
1974-08-16,10.0
1974-08-19,9.875
1974-08-20,9.875
1974-08-21,9.75
1974-08-22,9.75
1974-08-23,9.5
1974-08-26,9.875
1974-08-27,9.625
1974-08-28,9.625
1974-08-29,9.625
1974-08-30,9.75
1974-09-03,9.625
1974-09-04,9.5
1974-09-05,9.625
1974-09-06,9.625
1974-09-09,9.5
1974-09-10,9.5
1974-09-11,9.25
1974-09-12,9.125
1974-09-13,9.0
1974-09-16,9.0
1974-09-17,9.125
1974-09-18,9.125
1974-09-19,9.5
1974-09-20,9.0
1974-09-23,8.875
1974-09-24,8.875
1974-09-25,9.0
1974-09-26,9.0
1974-09-27,8.75
1974-09-30,8.875
1974-10-01,9.0
1974-10-02,8.75
1974-10-03,8.75
1974-10-04,8.75
1974-10-07,9.125
1974-10-08,9.125
1974-10-09,9.25
1974-10-10,10.375
1974-10-11,10.25
1974-10-14,10.625
1974-10-15,11.0
1974-10-16,10.625
1974-10-17,10.75
1974-10-18,10.625
1974-10-21,10.375
1974-10-22,10.5
1974-10-23,10.375
1974-10-24,10.25
1974-10-25,10.125
1974-10-28,10.0
1974-10-29,10.0
1974-10-30,9.875
1974-10-31,9.375
1974-11-01,9.0
1974-11-04,9.125
1974-11-05,9.5
1974-11-06,9.5
1974-11-07,9.625
1974-11-08,9.625
1974-11-11,9.375
1974-11-12,9.25
1974-11-13,9.25
1974-11-14,9.25
1974-11-15,9.125
1974-11-18,9.125
1974-11-19,9.25
1974-11-20,9.375
1974-11-21,9.5
1974-11-22,9.5
1974-11-25,9.5
1974-11-26,9.375
1974-11-27,9.625
1974-11-29,9.75
1974-12-02,9.0
1974-12-03,9.0
1974-12-04,8.875
1974-12-05,8.875
1974-12-06,9.0
1974-12-09,8.75
1974-12-10,8.875
1974-12-11,8.875
1974-12-12,8.625
1974-12-13,8.5
1974-12-16,8.5
1974-12-17,8.125
1974-12-18,8.125
1974-12-19,8.0
1974-12-20,8.0
1974-12-23,7.875
1974-12-24,7.75
1974-12-26,7.625
1974-12-27,7.5
1974-12-30,7.625
1974-12-31,8.0
1975-01-02,9.25
1975-01-03,9.75
1975-01-06,10.375
1975-01-07,10.5
1975-01-08,10.375
1975-01-09,10.125
1975-01-10,10.25
1975-01-13,10.375
1975-01-14,10.5
1975-01-15,10.625
1975-01-16,10.75
1975-01-17,10.625
1975-01-20,10.625
1975-01-21,10.625
1975-01-22,10.875
1975-01-23,11.0
1975-01-24,11.25
1975-01-27,12.625
1975-01-28,12.875
1975-01-29,12.75
1975-01-30,12.5
1975-01-31,11.875
1975-02-03,13.0
1975-02-04,12.875
1975-02-05,12.75
1975-02-06,12.25
1975-02-07,12.375
1975-02-10,12.375
1975-02-11,12.125
1975-02-12,12.125
1975-02-13,11.875
1975-02-14,11.75
1975-02-18,11.25
1975-02-19,11.125
1975-02-20,11.0
1975-02-21,11.0
1975-02-24,11.25
1975-02-25,11.375
1975-02-26,11.375
1975-02-27,11.375
1975-02-28,11.375
1975-03-03,11.5
1975-03-04,11.625
1975-03-05,11.75
1975-03-06,12.0
1975-03-07,11.875
1975-03-10,12.0
1975-03-11,11.875
1975-03-12,11.875
1975-03-13,11.25
1975-03-14,11.25
1975-03-17,11.25
1975-03-18,11.125
1975-03-19,11.375
1975-03-20,11.375
1975-03-21,10.875
1975-03-24,10.5
1975-03-25,10.5
1975-03-26,10.5
1975-03-27,10.625
1975-03-31,10.375
1975-04-01,10.5
1975-04-02,10.5
1975-04-03,10.5
1975-04-04,10.5
1975-04-07,10.625
1975-04-08,10.625
1975-04-09,10.75
1975-04-10,10.75
1975-04-11,10.75
1975-04-14,10.75
1975-04-15,10.875
1975-04-16,10.875
1975-04-17,11.0
1975-04-18,11.0
1975-04-21,11.0
1975-04-22,11.125
1975-04-23,11.25
1975-04-24,11.0
1975-04-25,10.875
1975-04-28,10.75
1975-04-29,10.75
1975-04-30,10.75
1975-05-01,10.75
1975-05-02,10.75
1975-05-05,10.875
1975-05-06,10.75
1975-05-07,10.875
1975-05-08,11.0
1975-05-09,11.25
1975-05-12,11.125
1975-05-13,11.25
1975-05-14,11.375
1975-05-15,11.375
1975-05-16,11.25
1975-05-19,11.375
1975-05-20,11.375
1975-05-21,11.5
1975-05-22,11.375
1975-05-23,11.25
1975-05-27,11.5
1975-05-28,11.375
1975-05-29,11.375
1975-05-30,11.25
1975-06-02,11.625
1975-06-03,12.0
1975-06-04,12.0
1975-06-05,12.25
1975-06-06,12.5
1975-06-09,12.625
1975-06-10,13.0
1975-06-11,12.75
1975-06-12,12.75
1975-06-13,12.375
1975-06-16,12.625
1975-06-17,12.625
1975-06-18,12.625
1975-06-19,12.875
1975-06-20,13.375
1975-06-23,13.625
1975-06-24,13.625
1975-06-25,13.5
1975-06-26,13.5
1975-06-27,13.125
1975-06-30,12.875
1975-07-01,12.75
1975-07-02,12.25
1975-07-03,12.25
1975-07-07,12.25
1975-07-08,12.25
1975-07-09,12.25
1975-07-10,12.5
1975-07-11,12.625
1975-07-14,12.875
1975-07-15,12.875
1975-07-16,13.0
1975-07-17,12.875
1975-07-18,13.0
1975-07-21,13.0
1975-07-22,12.875
1975-07-23,12.75
1975-07-24,12.75
1975-07-25,12.75
1975-07-28,12.75
1975-07-29,12.75
1975-07-30,12.875
1975-07-31,12.75
1975-08-01,12.875
1975-08-04,12.625
1975-08-05,12.75
1975-08-06,12.625
1975-08-07,12.75
1975-08-08,12.625
1975-08-11,12.5
1975-08-12,12.625
1975-08-13,12.5
1975-08-14,12.5
1975-08-15,12.625
1975-08-18,12.625
1975-08-19,12.5
1975-08-20,12.375
1975-08-21,12.375
1975-08-22,12.125
1975-08-25,12.25
1975-08-26,12.375
1975-08-27,12.25
1975-08-28,12.5
1975-08-29,12.625
1975-09-02,12.375
1975-09-03,12.625
1975-09-04,12.75
1975-09-05,12.5
1975-09-08,12.625
1975-09-09,12.75
1975-09-10,12.625
1975-09-11,12.625
1975-09-12,12.5
1975-09-15,12.5
1975-09-16,12.5
1975-09-17,12.75
1975-09-18,12.875
1975-09-19,12.25
1975-09-22,12.375
1975-09-23,12.25
1975-09-24,12.25
1975-09-25,12.25
1975-09-26,12.125
1975-09-29,12.25
1975-09-30,12.125
1975-10-01,12.0
1975-10-02,12.0
1975-10-03,12.125
1975-10-06,12.25
1975-10-07,12.25
1975-10-08,12.5
1975-10-09,12.5
1975-10-10,12.5
1975-10-13,12.375
1975-10-14,12.625
1975-10-15,12.75
1975-10-16,13.125
1975-10-17,13.125
1975-10-20,13.0
1975-10-21,13.125
1975-10-22,13.25
1975-10-23,13.375
1975-10-24,13.375
1975-10-27,13.125
1975-10-28,13.25
1975-10-29,13.25
1975-10-30,13.125
1975-10-31,13.25
1975-11-03,13.125
1975-11-04,13.125
1975-11-05,13.25
1975-11-06,13.25
1975-11-07,13.375
1975-11-10,13.5
1975-11-11,13.5
1975-11-12,13.625
1975-11-13,14.125
1975-11-14,14.0
1975-11-17,14.25
1975-11-18,14.125
1975-11-19,14.0
1975-11-20,14.125
1975-11-21,14.0
1975-11-24,14.25
1975-11-25,14.125
1975-11-26,14.0
1975-11-28,14.125
1975-12-01,14.125
1975-12-02,14.0
1975-12-03,13.75
1975-12-04,13.625
1975-12-05,13.625
1975-12-08,13.875
1975-12-09,13.875
1975-12-10,13.125
1975-12-11,13.125
1975-12-12,13.125
1975-12-15,13.125
1975-12-16,13.0
1975-12-17,13.0
1975-12-18,13.125
1975-12-19,12.875
1975-12-22,13.0
1975-12-23,12.875
1975-12-24,13.0
1975-12-26,13.125
1975-12-29,13.0
1975-12-30,13.0
1975-12-31,13.25
1976-01-02,13.75
1976-01-05,14.375
1976-01-06,14.5
1976-01-07,14.375
1976-01-08,14.5
1976-01-09,14.625
1976-01-12,14.875
1976-01-13,14.5
1976-01-14,14.75
1976-01-15,14.875
1976-01-16,14.75
1976-01-19,15.0
1976-01-20,15.0
1976-01-21,14.75
1976-01-22,14.25
1976-01-23,14.5
1976-01-26,14.625
1976-01-27,14.625
1976-01-28,14.625
1976-01-29,14.625
1976-01-30,14.75
1976-02-02,14.75
1976-02-03,15.0
1976-02-04,15.0
1976-02-05,14.75
1976-02-06,14.875
1976-02-09,15.0
1976-02-10,15.0
1976-02-11,14.875
1976-02-12,14.875
1976-02-13,14.75
1976-02-17,14.75
1976-02-18,14.875
1976-02-19,14.875
1976-02-20,14.875
1976-02-23,15.0
1976-02-24,15.0
1976-02-25,14.75
1976-02-26,14.5
1976-02-27,14.625
1976-03-01,14.625
1976-03-02,14.75
1976-03-03,14.625
1976-03-04,14.625
1976-03-05,14.625
1976-03-08,14.5
1976-03-09,14.5
1976-03-10,14.5
1976-03-11,14.5
1976-03-12,14.5
1976-03-15,14.5
1976-03-16,14.375
1976-03-17,14.5
1976-03-18,14.5
1976-03-19,14.125
1976-03-22,13.875
1976-03-23,13.875
1976-03-24,13.625
1976-03-25,13.75
1976-03-26,13.5
1976-03-29,13.75
1976-03-30,13.875
1976-03-31,14.0
1976-04-01,14.125
1976-04-02,14.125
1976-04-05,14.125
1976-04-06,14.25
1976-04-07,14.0
1976-04-08,14.125
1976-04-09,14.0
1976-04-12,14.0
1976-04-13,14.0
1976-04-14,13.875
1976-04-15,14.0
1976-04-19,13.875
1976-04-20,13.875
1976-04-21,13.75
1976-04-22,13.625
1976-04-23,13.875
1976-04-26,13.875
1976-04-27,13.75
1976-04-28,13.875
1976-04-29,13.75
1976-04-30,13.875
1976-05-03,14.0
1976-05-04,14.0
1976-05-05,14.0
1976-05-06,14.0
1976-05-07,14.0
1976-05-10,13.75
1976-05-11,13.875
1976-05-12,14.0
1976-05-13,14.0
1976-05-14,14.0
1976-05-17,14.0
1976-05-18,14.0
1976-05-19,14.0
1976-05-20,13.875
1976-05-21,14.0
1976-05-24,13.875
1976-05-25,13.875
1976-05-26,14.0
1976-05-27,13.75
1976-05-28,13.875
1976-06-01,14.0
1976-06-02,13.875
1976-06-03,14.0
1976-06-04,13.875
1976-06-07,13.875
1976-06-08,14.0
1976-06-09,13.875
1976-06-10,14.0
1976-06-11,14.0
1976-06-14,13.875
1976-06-15,14.0
1976-06-16,13.625
1976-06-17,13.625
1976-06-18,13.625
1976-06-21,13.5
1976-06-22,13.5
1976-06-23,13.5
1976-06-24,13.375
1976-06-25,13.375
1976-06-28,13.25
1976-06-29,13.25
1976-06-30,13.125
1976-07-01,13.125
1976-07-02,13.375
1976-07-06,13.5
1976-07-07,13.25
1976-07-08,13.375
1976-07-09,13.5
1976-07-12,13.625
1976-07-13,13.5
1976-07-14,13.875
1976-07-15,13.875
1976-07-16,13.875
1976-07-19,14.0
1976-07-20,14.0
1976-07-21,14.125
1976-07-22,14.0
1976-07-23,14.125
1976-07-26,14.0
1976-07-27,14.125
1976-07-28,14.0
1976-07-29,14.0
1976-07-30,14.125
1976-08-02,14.25
1976-08-03,14.25
1976-08-04,14.25
1976-08-05,14.125
1976-08-06,14.375
1976-08-09,14.375
1976-08-10,14.5
1976-08-11,14.5
1976-08-12,14.5
1976-08-13,14.5
1976-08-16,14.625
1976-08-17,14.5
1976-08-18,14.625
1976-08-19,14.375
1976-08-20,14.5
1976-08-23,14.5
1976-08-24,14.5
1976-08-25,14.375
1976-08-26,14.5
1976-08-27,14.625
1976-08-30,14.625
1976-08-31,14.5
1976-09-01,14.75
1976-09-02,14.625
1976-09-03,14.75
1976-09-07,14.875
1976-09-08,15.0
1976-09-09,15.0
1976-09-10,15.0
1976-09-13,15.125
1976-09-14,15.0
1976-09-15,15.125
1976-09-16,15.125
1976-09-17,15.25
1976-09-20,15.25
1976-09-21,15.5
1976-09-22,14.875
1976-09-23,14.875
1976-09-24,14.75
1976-09-27,14.75
1976-09-28,14.625
1976-09-29,14.625
1976-09-30,14.625
1976-10-01,14.75
1976-10-04,14.75
1976-10-05,14.75
1976-10-06,14.625
1976-10-07,14.875
1976-10-08,14.625
1976-10-11,14.5
1976-10-12,14.625
1976-10-13,14.75
1976-10-14,14.625
1976-10-15,14.625
1976-10-18,14.75
1976-10-19,14.5
1976-10-20,14.625
1976-10-21,14.5
1976-10-22,14.5
1976-10-25,14.5
1976-10-26,14.5
1976-10-27,14.5
1976-10-28,14.625
1976-10-29,14.75
1976-11-01,14.75
1976-11-03,14.625
1976-11-04,14.625
1976-11-05,14.75
1976-11-08,14.5
1976-11-09,14.5
1976-11-10,14.375
1976-11-11,14.5
1976-11-12,14.5
1976-11-15,14.375
1976-11-16,14.625
1976-11-17,14.5
1976-11-18,14.625
1976-11-19,14.625
1976-11-22,14.625
1976-11-23,14.625
1976-11-24,14.75
1976-11-26,14.875
1976-11-29,14.875
1976-11-30,14.875
1976-12-01,15.0
1976-12-02,14.875
1976-12-03,15.0
1976-12-06,15.125
1976-12-07,15.125
1976-12-08,15.25
1976-12-09,15.375
1976-12-10,14.75
1976-12-13,14.625
1976-12-14,14.875
1976-12-15,14.875
1976-12-16,14.625
1976-12-17,14.625
1976-12-20,14.875
1976-12-21,14.875
1976-12-22,14.875
1976-12-23,14.75
1976-12-27,14.875
1976-12-28,14.75
1976-12-29,15.0
1976-12-30,14.875
1976-12-31,15.125
1977-01-03,15.25
1977-01-04,15.25
1977-01-05,15.25
1977-01-06,15.5
1977-01-07,15.5
1977-01-10,15.25
1977-01-11,15.25
1977-01-12,15.375
1977-01-13,15.375
1977-01-14,15.375
1977-01-17,15.375
1977-01-18,15.5
1977-01-19,15.5
1977-01-20,15.625
1977-01-21,15.625
1977-01-24,16.0
1977-01-25,16.0
1977-01-26,16.0
1977-01-27,16.125
1977-01-28,16.125
1977-01-31,16.125
1977-02-01,16.0
1977-02-02,16.0
1977-02-03,16.0
1977-02-04,16.25
1977-02-07,15.75
1977-02-08,15.875
1977-02-09,15.625
1977-02-10,15.5
1977-02-11,15.625
1977-02-14,15.375
1977-02-15,15.375
1977-02-16,15.625
1977-02-17,15.625
1977-02-18,15.5
1977-02-22,15.5
1977-02-23,15.625
1977-02-24,15.625
1977-02-25,15.5
1977-02-28,15.625
1977-03-01,15.75
1977-03-02,15.75
1977-03-03,15.75
1977-03-04,15.875
1977-03-07,15.875
1977-03-08,16.0
1977-03-09,16.0
1977-03-10,15.375
1977-03-11,15.375
1977-03-14,15.375
1977-03-15,15.625
1977-03-16,15.625
1977-03-17,15.5
1977-03-18,15.625
1977-03-21,15.625
1977-03-22,15.375
1977-03-23,15.25
1977-03-24,15.375
1977-03-25,15.375
1977-03-28,15.375
1977-03-29,15.5
1977-03-30,15.5
1977-03-31,15.375
1977-04-01,15.5
1977-04-04,15.625
1977-04-05,15.5
1977-04-06,15.625
1977-04-07,15.5
1977-04-11,15.75
1977-04-12,15.625
1977-04-13,15.875
1977-04-14,15.875
1977-04-15,15.875
1977-04-18,15.875
1977-04-19,15.75
1977-04-20,15.75
1977-04-21,15.625
1977-04-22,15.625
1977-04-25,15.5
1977-04-26,15.75
1977-04-27,15.75
1977-04-28,15.875
1977-04-29,15.875
1977-05-02,15.875
1977-05-03,15.875
1977-05-04,16.0
1977-05-05,15.875
1977-05-06,15.875
1977-05-09,15.875
1977-05-10,16.125
1977-05-11,16.25
1977-05-12,16.0
1977-05-13,16.0
1977-05-16,16.25
1977-05-17,16.125
1977-05-18,16.25
1977-05-19,16.125
1977-05-20,16.125
1977-05-23,16.25
1977-05-24,16.25
1977-05-25,16.375
1977-05-26,16.375
1977-05-27,16.25
1977-05-31,16.375
1977-06-01,16.375
1977-06-02,16.5
1977-06-03,16.5
1977-06-06,16.625
1977-06-07,16.875
1977-06-08,16.875
1977-06-09,17.0
1977-06-10,16.375
1977-06-13,16.125
1977-06-14,16.375
1977-06-15,16.375
1977-06-16,16.5
1977-06-17,16.5
1977-06-20,16.625
1977-06-21,16.875
1977-06-22,16.5
1977-06-23,16.625
1977-06-24,16.875
1977-06-27,17.125
1977-06-28,17.125
1977-06-29,17.0
1977-06-30,17.125
1977-07-01,17.125
1977-07-05,17.125
1977-07-06,17.375
1977-07-07,17.375
1977-07-08,17.625
1977-07-11,17.5
1977-07-12,17.75
1977-07-13,17.75
1977-07-15,17.75
1977-07-18,17.75
1977-07-19,17.625
1977-07-20,17.75
1977-07-21,17.875
1977-07-22,17.75
1977-07-25,17.75
1977-07-26,17.75
1977-07-27,17.625
1977-07-28,17.5
1977-07-29,17.25
1977-08-01,17.25
1977-08-02,17.375
1977-08-03,17.25
1977-08-04,17.375
1977-08-05,17.375
1977-08-08,17.375
1977-08-09,17.25
1977-08-10,17.25
1977-08-11,17.25
1977-08-12,17.125
1977-08-15,17.125
1977-08-16,17.0
1977-08-17,17.125
1977-08-18,17.0
1977-08-19,17.0
1977-08-22,16.875
1977-08-23,16.75
1977-08-24,16.875
1977-08-25,16.875
1977-08-26,16.875
1977-08-29,16.875
1977-08-30,16.875
1977-08-31,16.875
1977-09-01,17.0
1977-09-02,17.125
1977-09-06,17.125
1977-09-07,17.25
1977-09-08,17.125
1977-09-09,17.0
1977-09-12,16.75
1977-09-13,16.75
1977-09-14,16.875
1977-09-15,16.875
1977-09-16,16.75
1977-09-19,16.75
1977-09-20,16.625
1977-09-21,16.625
1977-09-22,16.5
1977-09-23,16.375
1977-09-26,16.5
1977-09-27,16.25
1977-09-28,16.375
1977-09-29,16.625
1977-09-30,16.75
1977-10-03,16.875
1977-10-04,16.875
1977-10-05,16.875
1977-10-06,16.625
1977-10-07,16.875
1977-10-10,16.75
1977-10-11,16.75
1977-10-12,16.875
1977-10-13,16.5
1977-10-14,16.375
1977-10-17,16.375
1977-10-18,16.125
1977-10-19,16.0
1977-10-20,16.125
1977-10-21,16.0
1977-10-24,15.75
1977-10-25,15.75
1977-10-26,15.875
1977-10-27,16.0
1977-10-28,16.125
1977-10-31,16.0
1977-11-01,16.0
1977-11-02,16.125
1977-11-03,16.0
1977-11-04,16.125
1977-11-07,16.375
1977-11-08,16.5
1977-11-09,16.75
1977-11-10,16.75
1977-11-11,16.75
1977-11-14,16.625
1977-11-15,16.875
1977-11-16,16.75
1977-11-17,16.5
1977-11-18,16.625
1977-11-21,16.75
1977-11-22,16.75
1977-11-23,16.625
1977-11-25,16.625
1977-11-28,16.75
1977-11-29,16.875
1977-11-30,16.875
1977-12-01,17.0
1977-12-02,17.0
1977-12-05,17.0
1977-12-06,17.125
1977-12-07,17.25
1977-12-08,17.25
1977-12-09,17.125
1977-12-12,16.375
1977-12-13,16.5
1977-12-14,16.5
1977-12-15,16.25
1977-12-16,16.25
1977-12-19,16.25
1977-12-20,16.5
