Date,BMY
1972-10-23,1.9853470000000002
1972-10-24,2.0076549999999997
1972-10-25,2.029962
1972-10-26,2.048551
1972-10-27,2.037398
1972-10-30,2.044833
1972-10-31,2.0150900000000003
1972-11-01,2.052269
1972-11-02,2.029962
1972-11-03,2.0150900000000003
1972-11-06,2.022526
1972-11-08,2.0188080000000004
1972-11-09,2.000219
1972-11-10,1.9741939999999998
1972-11-13,1.959322
1972-11-14,1.925861
1972-11-15,1.922143
1972-11-16,1.896118
1972-11-17,1.9109900000000002
1972-11-20,1.914708
1972-11-21,1.896118
1972-11-22,1.9109900000000002
1972-11-24,1.9295790000000002
1972-11-27,1.925861
1972-11-28,1.9035540000000002
1972-11-29,1.9109900000000002
1972-11-30,1.925861
1972-12-01,1.944451
1972-12-04,1.9630400000000001
1972-12-05,1.9741939999999998
1972-12-06,1.989065
1972-12-07,2.0150900000000003
1972-12-08,2.041116
1972-12-11,2.041116
1972-12-12,2.044833
1972-12-13,2.041116
1972-12-14,2.0076549999999997
1972-12-15,2.003937
1972-12-18,1.9965009999999999
1972-12-19,2.000219
1972-12-20,1.9927830000000002
1972-12-21,1.9630400000000001
1972-12-22,1.9927830000000002
1972-12-26,1.9927830000000002
1972-12-27,1.9927830000000002
1972-12-29,2.052269
1973-01-02,2.037398
1973-01-03,2.052269
1973-01-04,2.096884
1973-01-05,2.108037
1973-01-08,2.093166
1973-01-09,2.122909
1973-01-10,2.108037
1973-01-11,2.111755
1973-01-12,2.052269
1973-01-15,2.0150900000000003
1973-01-16,2.052269
1973-01-17,2.067141
1973-01-18,2.078294
1973-01-19,2.044833
1973-01-22,2.041116
1973-01-23,2.059705
1973-01-24,2.022526
1973-01-26,2.044833
1973-01-29,2.037398
1973-01-30,2.03368
1973-01-31,2.044833
1973-02-01,2.022526
1973-02-02,2.022526
1973-02-05,2.022526
1973-02-06,2.059705
1973-02-07,2.003937
1973-02-08,1.989065
1973-02-09,1.9927830000000002
1973-02-12,2.067141
1973-02-13,2.059705
1973-02-14,2.052269
1973-02-15,2.022526
1973-02-16,2.0076549999999997
1973-02-20,2.022526
1973-02-21,1.9927830000000002
1973-02-22,1.9630400000000001
1973-02-23,1.933297
1973-02-26,1.9407330000000003
1973-02-27,1.896118
1973-02-28,1.8812470000000001
1973-03-01,1.858939
1973-03-02,1.8738110000000001
1973-03-05,1.8738110000000001
1973-03-06,1.925861
1973-03-07,1.9370150000000002
1973-03-08,1.9184259999999997
1973-03-09,1.896118
1973-03-12,1.8738110000000001
1973-03-13,1.877529
1973-03-14,1.914708
1973-03-15,1.914708
1973-03-16,1.933297
1973-03-19,1.914708
1973-03-20,1.9035540000000002
1973-03-21,1.888682
1973-03-22,1.877529
1973-03-23,1.877529
1973-03-26,1.9035540000000002
1973-03-27,1.907272
1973-03-28,1.9109900000000002
1973-03-29,1.925861
1973-03-30,1.914708
1973-04-02,1.9035540000000002
1973-04-03,1.9109900000000002
1973-04-04,1.914708
1973-04-05,1.8812470000000001
1973-04-06,1.8738110000000001
1973-04-09,1.899836
1973-04-10,1.933297
1973-04-11,1.9184259999999997
1973-04-12,1.9109900000000002
1973-04-13,1.922143
1973-04-16,1.9184259999999997
1973-04-17,1.9035540000000002
1973-04-18,1.9035540000000002
1973-04-19,1.925861
1973-04-23,1.9184259999999997
1973-04-24,1.933297
1973-04-25,1.925861
1973-04-26,1.944451
1973-04-27,1.9295790000000002
1973-04-30,1.907272
1973-05-01,1.9184259999999997
1973-05-02,1.925861
1973-05-03,1.9407330000000003
1973-05-04,1.959322
1973-05-07,1.9407330000000003
1973-05-08,1.9407330000000003
1973-05-09,1.959322
1973-05-10,1.959322
1973-05-11,1.9481689999999998
1973-05-14,1.9109900000000002
1973-05-15,1.899836
1973-05-16,1.8812470000000001
1973-05-17,1.851504
1973-05-18,1.780864
1973-05-21,1.751121
1973-05-22,1.7213779999999999
1973-05-23,1.758557
1973-05-24,1.84035
1973-05-25,1.810607
1973-05-29,1.799453
1973-05-30,1.7883
1973-05-31,1.780864
1973-06-01,1.76971
1973-06-04,1.758557
1973-06-05,1.76971
1973-06-06,1.76971
1973-06-07,1.780864
1973-06-08,1.780864
1973-06-11,1.7883
1973-06-12,1.84035
1973-06-13,1.821761
1973-06-14,1.780864
1973-06-15,1.751121
1973-06-18,1.7213779999999999
1973-06-19,1.7213779999999999
1973-06-20,1.7102240000000002
1973-06-21,1.699071
1973-06-22,1.6916349999999998
1973-06-25,1.628431
1973-06-26,1.650738
1973-06-27,1.6916349999999998
1973-06-28,1.6916349999999998
1973-06-29,1.7102240000000002
1973-07-02,1.7213779999999999
1973-07-03,1.7102240000000002
1973-07-05,1.7213779999999999
1973-07-06,1.6916349999999998
1973-07-09,1.751121
1973-07-10,1.751121
1973-07-11,1.780864
1973-07-12,1.810607
1973-07-13,1.799453
1973-07-16,1.810607
1973-07-17,1.8812470000000001
1973-07-18,1.899836
1973-07-19,1.9109900000000002
1973-07-20,1.970476
1973-07-23,1.959322
1973-07-24,1.981629
1973-07-25,1.989065
1973-07-26,2.0188080000000004
1973-07-27,1.989065
1973-07-30,1.981629
1973-07-31,1.981629
1973-08-01,1.9407330000000003
1973-08-02,1.9295790000000002
1973-08-03,1.9481689999999998
1973-08-06,1.9481689999999998
1973-08-07,1.9295790000000002
1973-08-08,1.870093
1973-08-09,1.888682
1973-08-10,1.851504
1973-08-13,1.821761
1973-08-14,1.810607
1973-08-15,1.810607
1973-08-16,1.751121
1973-08-17,1.751121
1973-08-20,1.7213779999999999
1973-08-21,1.699071
1973-08-22,1.6916349999999998
1973-08-23,1.7213779999999999
1973-08-24,1.751121
1973-08-27,1.751121
1973-08-28,1.758557
1973-08-29,1.780864
1973-08-30,1.7883
1973-08-31,1.810607
1973-09-04,1.810607
1973-09-05,1.810607
1973-09-06,1.780864
1973-09-07,1.758557
1973-09-10,1.76971
1973-09-11,1.699071
1973-09-12,1.7213779999999999
1973-09-13,1.751121
1973-09-14,1.751121
1973-09-17,1.751121
1973-09-18,1.7288139999999999
1973-09-19,1.7399669999999998
1973-09-20,1.7883
1973-09-21,1.780864
1973-09-24,1.751121
1973-09-25,1.7213779999999999
1973-09-26,1.669328
1973-09-27,1.699071
1973-09-28,1.758557
1973-10-01,1.799453
1973-10-02,1.810607
1973-10-03,1.810607
1973-10-04,1.780864
1973-10-05,1.780864
1973-10-08,1.810607
1973-10-09,1.84035
1973-10-10,1.8291959999999998
1973-10-11,1.84035
1973-10-12,1.821761
1973-10-15,1.780864
1973-10-16,1.799453
1973-10-17,1.7883
1973-10-18,1.780864
1973-10-19,1.821761
1973-10-22,1.810607
1973-10-23,1.7883
1973-10-24,1.780864
1973-10-25,1.799453
1973-10-26,1.810607
1973-10-29,1.8291959999999998
1973-10-30,1.799453
1973-10-31,1.780864
1973-11-01,1.76971
1973-11-02,1.780864
1973-11-05,1.758557
1973-11-06,1.7213779999999999
1973-11-07,1.7288139999999999
1973-11-08,1.7399669999999998
1973-11-09,1.7213779999999999
1973-11-12,1.7288139999999999
1973-11-13,1.7399669999999998
1973-11-14,1.7288139999999999
1973-11-15,1.7213779999999999
1973-11-16,1.650738
1973-11-19,1.591252
1973-11-20,1.5986879999999999
1973-11-21,1.6581740000000003
1973-11-23,1.620995
1973-11-26,1.591252
1973-11-27,1.591252
1973-11-28,1.591252
1973-11-29,1.591252
1973-11-30,1.580099
1973-12-03,1.568945
1973-12-04,1.580099
1973-12-05,1.5503559999999998
1973-12-06,1.5503559999999998
1973-12-07,1.5503559999999998
1973-12-10,1.531766
1973-12-11,1.438819
1973-12-12,1.319847
1973-12-13,1.34959
1973-12-14,1.368179
1973-12-17,1.390487
1973-12-18,1.4202299999999999
1973-12-19,1.461126
1973-12-20,1.40164
1973-12-21,1.34959
1973-12-24,1.308693
1973-12-26,1.34959
1973-12-27,1.368179
1973-12-28,1.34959
1973-12-31,1.379333
1974-01-02,1.390487
1974-01-03,1.409076
1974-01-04,1.379333
1974-01-07,1.319847
1974-01-08,1.308693
1974-01-09,1.230618
1974-01-10,1.249207
1974-01-11,1.249207
1974-01-14,1.249207
1974-01-15,1.260361
1974-01-16,1.27895
1974-01-17,1.338436
1974-01-18,1.338436
1974-01-21,1.338436
1974-01-22,1.34959
1974-01-23,1.379333
1974-01-24,1.40164
1974-01-25,1.431383
1974-01-28,1.40164
1974-01-29,1.40164
1974-01-30,1.431383
1974-01-31,1.409076
1974-02-01,1.390487
1974-02-04,1.34959
1974-02-05,1.360744
1974-02-06,1.34959
1974-02-07,1.34959
1974-02-08,1.338436
1974-02-11,1.308693
1974-02-12,1.331001
1974-02-13,1.338436
1974-02-14,1.34959
1974-02-15,1.379333
1974-02-19,1.379333
1974-02-20,1.34959
1974-02-21,1.34959
1974-02-22,1.368179
1974-02-25,1.338436
1974-02-26,1.319847
1974-02-27,1.34959
1974-02-28,1.379333
1974-03-01,1.368179
1974-03-04,1.379333
1974-03-05,1.431383
1974-03-06,1.431383
1974-03-07,1.409076
1974-03-08,1.4202299999999999
1974-03-11,1.4685620000000001
1974-03-12,1.509459
1974-03-13,1.498305
1974-03-14,1.498305
1974-03-15,1.520612
1974-03-18,1.509459
1974-03-19,1.490869
1974-03-20,1.490869
1974-03-21,1.479716
1974-03-22,1.479716
1974-03-25,1.498305
1974-03-26,1.509459
1974-03-27,1.4685620000000001
1974-03-28,1.461126
1974-03-29,1.431383
1974-04-01,1.4202299999999999
1974-04-02,1.431383
1974-04-03,1.390487
1974-04-04,1.40164
1974-04-05,1.409076
1974-04-08,1.409076
1974-04-09,1.438819
1974-04-10,1.431383
1974-04-11,1.431383
1974-04-15,1.409076
1974-04-16,1.431383
1974-04-17,1.4202299999999999
1974-04-18,1.431383
1974-04-19,1.4202299999999999
1974-04-22,1.409076
1974-04-23,1.390487
1974-04-24,1.390487
1974-04-25,1.390487
1974-04-26,1.379333
1974-04-29,1.379333
1974-04-30,1.409076
1974-05-01,1.438819
1974-05-02,1.461126
1974-05-03,1.4685620000000001
1974-05-06,1.461126
1974-05-07,1.449973
1974-05-08,1.431383
1974-05-09,1.461126
1974-05-10,1.490869
1974-05-13,1.490869
1974-05-14,1.479716
1974-05-15,1.479716
1974-05-16,1.461126
1974-05-17,1.449973
1974-05-20,1.461126
1974-05-21,1.490869
1974-05-22,1.461126
1974-05-23,1.461126
1974-05-24,1.490869
1974-05-28,1.490869
1974-05-29,1.490869
1974-05-30,1.490869
1974-05-31,1.490869
1974-06-03,1.490869
1974-06-04,1.539202
1974-06-05,1.5503559999999998
1974-06-06,1.620995
1974-06-07,1.6581740000000003
1974-06-10,1.669328
1974-06-11,1.6395849999999998
1974-06-12,1.6395849999999998
1974-06-13,1.650738
1974-06-14,1.628431
1974-06-17,1.5986879999999999
1974-06-18,1.609842
1974-06-19,1.591252
1974-06-20,1.580099
1974-06-21,1.520612
1974-06-24,1.5503559999999998
1974-06-25,1.591252
1974-06-26,1.580099
1974-06-27,1.5503559999999998
1974-06-28,1.531766
1974-07-01,1.539202
1974-07-02,1.531766
1974-07-03,1.531766
1974-07-05,1.520612
1974-07-08,1.4685620000000001
1974-07-09,1.479716
1974-07-10,1.4685620000000001
1974-07-11,1.431383
1974-07-12,1.490869
1974-07-15,1.5503559999999998
1974-07-16,1.531766
1974-07-17,1.561509
1974-07-18,1.580099
1974-07-19,1.5503559999999998
1974-07-22,1.539202
1974-07-23,1.5503559999999998
1974-07-24,1.509459
1974-07-25,1.490869
1974-07-26,1.461126
1974-07-29,1.449973
1974-07-30,1.461126
1974-07-31,1.4202299999999999
1974-08-01,1.368179
1974-08-02,1.319847
1974-08-05,1.319847
1974-08-06,1.368179
1974-08-07,1.4202299999999999
1974-08-08,1.409076
1974-08-09,1.40164
1974-08-12,1.338436
1974-08-13,1.319847
1974-08-14,1.2901040000000001
1974-08-15,1.319847
1974-08-16,1.2901040000000001
1974-08-19,1.2901040000000001
1974-08-20,1.2901040000000001
1974-08-21,1.271515
1974-08-22,1.2417719999999999
1974-08-23,1.230618
1974-08-26,1.230618
1974-08-27,1.178568
1974-08-28,1.2083110000000001
1974-08-29,1.200875
1974-08-30,1.260361
1974-09-03,1.260361
1974-09-04,1.2417719999999999
1974-09-05,1.271515
1974-09-06,1.260361
1974-09-09,1.2417719999999999
1974-09-10,1.2194639999999999
1974-09-11,1.2083110000000001
1974-09-12,1.171132
1974-09-13,1.119081
1974-09-16,1.100492
1974-09-17,1.111646
1974-09-18,1.119081
1974-09-19,1.141389
1974-09-20,1.148825
1974-09-23,1.141389
1974-09-24,1.119081
1974-09-25,1.111646
1974-09-26,1.078185
1974-09-27,1.0298530000000001
1974-09-30,0.970366
1974-10-01,0.940623
1974-10-02,0.9517770000000001
1974-10-03,0.940623
1974-10-04,0.940623
1974-10-07,0.970366
1974-10-08,0.970366
1974-10-09,1.018699
1974-10-10,1.111646
1974-10-11,1.1599780000000002
1974-10-14,1.2194639999999999
1974-10-15,1.1897209999999998
1974-10-16,1.1599780000000002
1974-10-17,1.2194639999999999
1974-10-18,1.2901040000000001
1974-10-21,1.301258
1974-10-22,1.271515
1974-10-23,1.1897209999999998
1974-10-24,1.178568
1974-10-25,1.2083110000000001
1974-10-28,1.260361
1974-10-29,1.319847
1974-10-30,1.379333
1974-10-31,1.379333
1974-11-01,1.409076
1974-11-04,1.390487
1974-11-05,1.409076
1974-11-06,1.461126
1974-11-07,1.461126
1974-11-08,1.479716
1974-11-11,1.461126
1974-11-12,1.438819
1974-11-13,1.431383
1974-11-14,1.449973
1974-11-15,1.431383
1974-11-18,1.34959
1974-11-19,1.331001
1974-11-20,1.34959
1974-11-21,1.390487
1974-11-22,1.431383
1974-11-25,1.438819
1974-11-26,1.498305
1974-11-27,1.461126
1974-11-29,1.479716
1974-12-02,1.40164
1974-12-03,1.338436
1974-12-04,1.379333
1974-12-05,1.390487
1974-12-06,1.331001
1974-12-09,1.360744
1974-12-10,1.431383
1974-12-11,1.449973
1974-12-12,1.479716
1974-12-13,1.4202299999999999
1974-12-16,1.431383
1974-12-17,1.431383
1974-12-18,1.4685620000000001
1974-12-19,1.431383
1974-12-20,1.431383
1974-12-23,1.449973
1974-12-24,1.4685620000000001
1974-12-26,1.461126
1974-12-27,1.461126
1974-12-30,1.461126
1974-12-31,1.490869
1975-01-02,1.520612
1975-01-03,1.5503559999999998
1975-01-06,1.568945
1975-01-07,1.531766
1975-01-08,1.490869
1975-01-09,1.4685620000000001
1975-01-10,1.498305
1975-01-13,1.4685620000000001
1975-01-14,1.4202299999999999
1975-01-15,1.4202299999999999
1975-01-16,1.4202299999999999
1975-01-17,1.409076
1975-01-20,1.40164
1975-01-21,1.40164
1975-01-22,1.40164
1975-01-23,1.4202299999999999
1975-01-24,1.449973
1975-01-27,1.490869
1975-01-28,1.539202
1975-01-29,1.620995
1975-01-30,1.609842
1975-01-31,1.669328
1975-02-03,1.699071
1975-02-04,1.699071
1975-02-05,1.7213779999999999
1975-02-06,1.7399669999999998
1975-02-07,1.7399669999999998
1975-02-10,1.7102240000000002
1975-02-11,1.6916349999999998
1975-02-12,1.7399669999999998
1975-02-13,1.7883
1975-02-14,1.8291959999999998
1975-02-18,1.799453
1975-02-19,1.780864
1975-02-20,1.780864
1975-02-21,1.7883
1975-02-24,1.780864
1975-02-25,1.7213779999999999
1975-02-26,1.7213779999999999
1975-02-27,1.751121
1975-02-28,1.780864
1975-03-03,1.780864
1975-03-04,1.810607
1975-03-05,1.810607
1975-03-06,1.84035
1975-03-07,1.851504
1975-03-10,1.851504
1975-03-11,1.84035
1975-03-12,1.8291959999999998
1975-03-13,1.84035
1975-03-14,1.858939
1975-03-17,1.899836
1975-03-18,1.780864
1975-03-19,1.751121
1975-03-20,1.7102240000000002
1975-03-21,1.7213779999999999
1975-03-24,1.699071
1975-03-25,1.751121
1975-03-26,1.758557
1975-03-27,1.780864
1975-03-31,1.751121
1975-04-01,1.7213779999999999
1975-04-02,1.7288139999999999
1975-04-03,1.751121
1975-04-04,1.7213779999999999
1975-04-07,1.6916349999999998
1975-04-08,1.6916349999999998
1975-04-09,1.669328
1975-04-10,1.7213779999999999
1975-04-11,1.7213779999999999
1975-04-14,1.758557
1975-04-15,1.7399669999999998
1975-04-16,1.751121
1975-04-17,1.780864
1975-04-18,1.780864
1975-04-21,1.780864
1975-04-22,1.7883
1975-04-23,1.780864
1975-04-24,1.7399669999999998
1975-04-25,1.7288139999999999
1975-04-28,1.7288139999999999
1975-04-29,1.6916349999999998
1975-04-30,1.7399669999999998
1975-05-01,1.76971
1975-05-02,1.810607
1975-05-05,1.870093
1975-05-06,1.84035
1975-05-07,1.84035
1975-05-08,1.8291959999999998
1975-05-09,1.851504
1975-05-12,1.888682
1975-05-13,1.9109900000000002
1975-05-14,1.9295790000000002
1975-05-15,1.9109900000000002
1975-05-16,1.870093
1975-05-19,1.870093
1975-05-20,1.870093
1975-05-21,1.870093
1975-05-22,1.858939
1975-05-23,1.899836
1975-05-27,1.888682
1975-05-28,1.899836
1975-05-29,1.899836
1975-05-30,1.899836
1975-06-02,1.9109900000000002
1975-06-03,1.9407330000000003
1975-06-04,2.000219
1975-06-05,1.970476
1975-06-06,1.989065
1975-06-09,1.981629
1975-06-10,1.959322
1975-06-11,1.9407330000000003
1975-06-12,1.9184259999999997
1975-06-13,1.9295790000000002
1975-06-16,1.9407330000000003
1975-06-17,1.9407330000000003
1975-06-18,1.9184259999999997
1975-06-19,1.9295790000000002
1975-06-20,1.959322
1975-06-23,1.989065
1975-06-24,2.029962
1975-06-25,2.011373
1975-06-26,2.029962
1975-06-27,2.011373
1975-06-30,2.048551
1975-07-01,2.041116
1975-07-02,2.0188080000000004
1975-07-03,2.0188080000000004
1975-07-07,2.011373
1975-07-08,2.000219
1975-07-09,2.0188080000000004
1975-07-10,2.011373
1975-07-11,2.011373
1975-07-14,2.011373
1975-07-15,2.000219
1975-07-16,1.989065
1975-07-17,1.981629
1975-07-18,2.000219
1975-07-21,1.981629
1975-07-22,1.9407330000000003
1975-07-23,1.870093
1975-07-24,1.888682
1975-07-25,1.870093
1975-07-28,1.8812470000000001
1975-07-29,1.870093
1975-07-30,1.899836
1975-07-31,1.8812470000000001
1975-08-01,1.8291959999999998
1975-08-04,1.780864
1975-08-05,1.7213779999999999
1975-08-06,1.7399669999999998
1975-08-07,1.751121
1975-08-08,1.7213779999999999
1975-08-11,1.7213779999999999
1975-08-12,1.6916349999999998
1975-08-13,1.6581740000000003
1975-08-14,1.650738
1975-08-15,1.669328
1975-08-18,1.669328
1975-08-19,1.6395849999999998
1975-08-20,1.561509
1975-08-21,1.5986879999999999
1975-08-22,1.6804810000000001
1975-08-25,1.751121
1975-08-26,1.7213779999999999
1975-08-27,1.7288139999999999
1975-08-28,1.810607
1975-08-29,1.780864
1975-09-02,1.7399669999999998
1975-09-03,1.780864
1975-09-04,1.821761
1975-09-05,1.799453
1975-09-08,1.810607
1975-09-09,1.751121
1975-09-10,1.6916349999999998
1975-09-11,1.6804810000000001
1975-09-12,1.669328
1975-09-15,1.669328
1975-09-16,1.6395849999999998
1975-09-17,1.650738
1975-09-18,1.7102240000000002
1975-09-19,1.780864
1975-09-22,1.780864
1975-09-23,1.810607
1975-09-24,1.810607
1975-09-25,1.8291959999999998
1975-09-26,1.84035
1975-09-29,1.810607
1975-09-30,1.780864
1975-10-01,1.810607
1975-10-02,1.821761
1975-10-03,1.9184259999999997
1975-10-06,1.9407330000000003
1975-10-07,1.9109900000000002
1975-10-08,1.9295790000000002
1975-10-09,1.9481689999999998
1975-10-10,1.970476
1975-10-13,2.011373
1975-10-14,1.981629
1975-10-15,2.000219
1975-10-16,2.029962
1975-10-17,2.0188080000000004
1975-10-20,2.0188080000000004
1975-10-21,2.059705
1975-10-22,2.041116
1975-10-23,2.0708580000000003
1975-10-24,1.959322
1975-10-27,1.989065
1975-10-28,2.000219
1975-10-29,1.9295790000000002
1975-10-30,1.981629
1975-10-31,1.981629
1975-11-03,1.970476
1975-11-04,2.011373
1975-11-05,2.059705
1975-11-06,2.078294
1975-11-07,2.041116
1975-11-10,2.048551
1975-11-11,2.059705
1975-11-12,2.089448
1975-11-13,2.089448
1975-11-14,2.0708580000000003
1975-11-17,2.100602
1975-11-18,2.130345
1975-11-19,2.130345
1975-11-20,2.130345
1975-11-21,2.160088
1975-11-24,2.160088
1975-11-25,2.1898310000000003
1975-11-26,2.148934
1975-11-28,2.111755
1975-12-01,2.100602
1975-12-02,2.059705
1975-12-03,2.011373
1975-12-04,2.041116
1975-12-05,1.989065
1975-12-08,2.000219
1975-12-09,2.000219
1975-12-10,2.0708580000000003
1975-12-11,2.0708580000000003
1975-12-12,2.0708580000000003
1975-12-15,2.078294
1975-12-16,2.100602
1975-12-17,2.119191
1975-12-18,2.130345
1975-12-19,2.100602
1975-12-22,2.089448
1975-12-23,2.059705
1975-12-24,2.089448
1975-12-26,2.089448
1975-12-29,2.078294
1975-12-30,2.048551
1975-12-31,2.048551
1976-01-02,2.059705
1976-01-05,2.078294
1976-01-06,2.089448
1976-01-07,2.130345
1976-01-08,2.160088
1976-01-09,2.160088
1976-01-12,2.2084200000000003
1976-01-13,2.1898310000000003
1976-01-14,2.271624
1976-01-15,2.171241
1976-01-16,2.1898310000000003
1976-01-19,2.1898310000000003
1976-01-20,2.238163
1976-01-21,2.271624
1976-01-22,2.249317
1976-01-23,2.301367
1976-01-26,2.301367
1976-01-27,2.238163
1976-01-28,2.219574
1976-01-29,2.290213
1976-01-30,2.33111
1976-02-02,2.319957
1976-02-03,2.301367
1976-02-04,2.301367
1976-02-05,2.3088029999999997
1976-02-06,2.301367
1976-02-09,2.290213
1976-02-10,2.238163
1976-02-11,2.200984
1976-02-12,2.230727
1976-02-13,2.200984
1976-02-17,2.171241
1976-02-18,2.160088
1976-02-19,2.1898310000000003
1976-02-20,2.230727
1976-02-23,2.1898310000000003
1976-02-24,2.200984
1976-02-25,2.130345
1976-02-26,2.059705
1976-02-27,2.041116
1976-03-01,2.041116
1976-03-02,2.0708580000000003
1976-03-03,2.0188080000000004
1976-03-04,1.989065
1976-03-05,1.981629
1976-03-08,2.0708580000000003
1976-03-09,2.048551
1976-03-10,2.0708580000000003
1976-03-11,2.041116
1976-03-12,2.048551
1976-03-15,2.048551
1976-03-16,2.100602
1976-03-17,2.111755
1976-03-18,2.111755
1976-03-19,2.130345
1976-03-22,2.148934
1976-03-23,2.1898310000000003
1976-03-24,2.26047
1976-03-25,2.238163
1976-03-26,2.219574
1976-03-29,2.1898310000000003
1976-03-30,2.178677
1976-03-31,2.200984
1976-04-01,2.1898310000000003
1976-04-02,2.200984
1976-04-05,2.219574
1976-04-06,2.200984
1976-04-07,2.171241
1976-04-08,2.141498
1976-04-09,2.141498
1976-04-12,2.119191
1976-04-13,2.171241
1976-04-14,2.178677
1976-04-15,2.238163
1976-04-19,2.219574
1976-04-20,2.271624
1976-04-21,2.27906
1976-04-22,2.249317
1976-04-23,2.26047
1976-04-26,2.271624
1976-04-27,2.271624
1976-04-28,2.219574
1976-04-29,2.2084200000000003
1976-04-30,2.200984
1976-05-03,2.1898310000000003
1976-05-04,2.1898310000000003
1976-05-05,2.2084200000000003
1976-05-06,2.219574
1976-05-07,2.230727
1976-05-10,2.238163
1976-05-11,2.249317
1976-05-12,2.27906
1976-05-13,2.26047
1976-05-14,2.230727
1976-05-17,2.200984
1976-05-18,2.171241
1976-05-19,2.141498
1976-05-20,2.171241
1976-05-21,2.171241
1976-05-24,2.141498
1976-05-25,2.130345
1976-05-26,2.130345
1976-05-27,2.130345
1976-05-28,2.148934
1976-06-01,2.130345
1976-06-02,2.141498
1976-06-03,2.160088
1976-06-04,2.141498
1976-06-07,2.119191
1976-06-08,2.130345
1976-06-09,2.141498
1976-06-10,2.1898310000000003
1976-06-11,2.2084200000000003
1976-06-14,2.271624
1976-06-15,2.249317
1976-06-16,2.290213
1976-06-17,2.301367
1976-06-18,2.319957
1976-06-21,2.349699
1976-06-22,2.338546
1976-06-23,2.33111
1976-06-24,2.33111
1976-06-25,2.33111
1976-06-28,2.33111
1976-06-29,2.368289
1976-06-30,2.360853
1976-07-01,2.33111
1976-07-02,2.319957
1976-07-06,2.3088029999999997
1976-07-07,2.319957
1976-07-08,2.319957
1976-07-09,2.349699
1976-07-12,2.338546
1976-07-13,2.360853
1976-07-14,2.40175
1976-07-15,2.420339
1976-07-16,2.461236
1976-07-19,2.450082
1976-07-20,2.368289
1976-07-21,2.40175
1976-07-22,2.390596
1976-07-23,2.409186
1976-07-26,2.409186
1976-07-27,2.420339
1976-07-28,2.390596
1976-07-29,2.368289
1976-07-30,2.360853
1976-08-02,2.360853
1976-08-03,2.409186
1976-08-04,2.390596
1976-08-05,2.390596
1976-08-06,2.3794419999999996
1976-08-09,2.360853
1976-08-10,2.390596
1976-08-11,2.360853
1976-08-12,2.360853
1976-08-13,2.338546
1976-08-16,2.349699
1976-08-17,2.338546
1976-08-18,2.3088029999999997
1976-08-19,2.271624
1976-08-20,2.219574
1976-08-23,2.219574
1976-08-24,2.1898310000000003
1976-08-25,2.2084200000000003
1976-08-26,2.200984
