Date,NI
1973-07-27,3.9292730000000002
1973-07-30,3.880157
1973-07-31,3.880157
1973-08-01,3.8555989999999998
1973-08-02,3.757367
1973-08-03,3.757367
1973-08-06,3.757367
1973-08-07,3.7328099999999997
1973-08-08,3.757367
1973-08-09,3.8310410000000004
1973-08-10,3.8310410000000004
1973-08-13,3.708251
1973-08-14,3.708251
1973-08-15,3.634578
1973-08-16,3.757367
1973-08-17,3.757367
1973-08-20,3.806483
1973-08-21,3.781925
1973-08-22,3.7328099999999997
1973-08-23,3.8310410000000004
1973-08-24,3.757367
1973-08-27,3.683693
1973-08-28,3.683693
1973-08-29,3.7328099999999997
1973-08-30,3.781925
1973-08-31,3.7328099999999997
1973-09-04,3.683693
1973-09-05,3.7328099999999997
1973-09-06,3.806483
1973-09-07,3.8310410000000004
1973-09-10,3.8555989999999998
1973-09-11,3.806483
1973-09-12,3.781925
1973-09-13,3.781925
1973-09-14,3.781925
1973-09-17,3.781925
1973-09-18,3.757367
1973-09-19,3.7328099999999997
1973-09-20,3.781925
1973-09-21,3.8310410000000004
1973-09-24,3.904715
1973-09-25,3.9538309999999997
1973-09-26,4.101179
1973-09-27,4.223969
1973-09-28,4.3222
1973-10-01,4.297642
1973-10-02,4.273085
1973-10-03,4.150295
1973-10-04,4.125737
1973-10-05,4.174853
1973-10-08,4.199409999999999
1973-10-09,4.150295
1973-10-10,4.027505000000001
1973-10-11,4.0520629999999995
1973-10-12,4.076621
1973-10-15,4.0520629999999995
1973-10-16,4.002947
1973-10-17,4.0520629999999995
1973-10-18,4.076621
1973-10-19,4.076621
1973-10-22,4.0520629999999995
1973-10-23,3.9292730000000002
1973-10-24,3.8555989999999998
1973-10-25,3.9292730000000002
1973-10-26,3.904715
1973-10-29,3.8555989999999998
1973-10-30,3.8555989999999998
1973-10-31,3.8310410000000004
1973-11-01,3.8310410000000004
1973-11-02,3.781925
1973-11-05,3.708251
1973-11-06,3.659136
1973-11-07,3.585462
1973-11-08,3.6100199999999996
1973-11-09,3.536346
1973-11-12,3.462672
1973-11-13,3.413556
1973-11-14,3.4872300000000003
1973-11-15,3.438114
1973-11-16,3.413556
1973-11-19,3.339882
1973-11-20,3.24165
1973-11-21,3.2907660000000005
1973-11-23,3.315324
1973-11-26,3.1188599999999997
1973-11-27,3.094303
1973-11-28,3.1188599999999997
1973-11-29,3.2907660000000005
1973-11-30,3.2662080000000002
1973-12-03,3.24165
1973-12-04,3.315324
1973-12-05,3.1434189999999997
1973-12-06,3.2170919999999996
1973-12-07,3.192534
1973-12-10,3.192534
1973-12-11,3.1434189999999997
1973-12-12,3.094303
1973-12-13,3.094303
1973-12-14,3.192534
1973-12-17,3.167976
1973-12-18,3.1188599999999997
1973-12-19,3.192534
1973-12-20,3.315324
1973-12-21,3.2662080000000002
1973-12-24,3.339882
1973-12-26,3.438114
1973-12-27,3.683693
1973-12-28,3.7328099999999997
1973-12-31,3.5609040000000003
1974-01-02,3.6100199999999996
1974-01-03,3.683693
1974-01-04,3.659136
1974-01-07,3.757367
1974-01-08,3.659136
1974-01-09,3.683693
1974-01-10,3.683693
1974-01-11,3.659136
1974-01-14,3.634578
1974-01-15,3.708251
1974-01-16,3.708251
1974-01-17,3.708251
1974-01-18,3.634578
1974-01-21,3.585462
1974-01-22,3.536346
1974-01-23,3.5117879999999997
1974-01-24,3.5117879999999997
1974-01-25,3.413556
1974-01-28,3.438114
1974-01-29,3.413556
1974-01-30,3.413556
1974-01-31,3.36444
1974-02-01,3.36444
1974-02-04,3.3889980000000004
1974-02-05,3.339882
1974-02-06,3.413556
1974-02-07,3.413556
1974-02-08,3.438114
1974-02-11,3.413556
1974-02-12,3.536346
1974-02-13,3.6100199999999996
1974-02-14,3.585462
1974-02-15,3.634578
1974-02-19,3.659136
1974-02-20,3.634578
1974-02-21,3.585462
1974-02-22,3.659136
1974-02-25,3.708251
1974-02-26,3.683693
1974-02-27,3.659136
1974-02-28,3.659136
1974-03-01,3.708251
1974-03-04,3.683693
1974-03-05,3.659136
1974-03-06,3.6100199999999996
1974-03-07,3.536346
1974-03-08,3.4872300000000003
1974-03-11,3.3889980000000004
1974-03-12,3.36444
1974-03-13,3.413556
1974-03-14,3.4872300000000003
1974-03-15,3.4872300000000003
1974-03-18,3.438114
1974-03-19,3.413556
1974-03-20,3.438114
1974-03-21,3.413556
1974-03-22,3.438114
1974-03-25,3.413556
1974-03-26,3.36444
1974-03-27,3.339882
1974-03-28,3.339882
1974-03-29,3.2907660000000005
1974-04-01,3.339882
1974-04-02,3.339882
1974-04-03,3.36444
1974-04-04,3.315324
1974-04-05,3.315324
1974-04-08,3.2662080000000002
1974-04-09,3.24165
1974-04-10,3.2907660000000005
1974-04-11,3.2662080000000002
1974-04-15,3.192534
1974-04-16,3.1434189999999997
1974-04-17,3.2170919999999996
1974-04-18,3.192534
1974-04-19,3.192534
1974-04-22,3.192534
1974-04-23,3.1188599999999997
1974-04-24,3.045187
1974-04-25,3.020629
1974-04-26,3.020629
1974-04-29,3.020629
1974-04-30,3.020629
1974-05-01,2.9960709999999997
1974-05-02,3.094303
1974-05-03,3.094303
1974-05-06,3.094303
1974-05-07,3.1188599999999997
1974-05-08,3.1188599999999997
1974-05-09,3.1434189999999997
1974-05-10,3.094303
1974-05-13,3.1188599999999997
1974-05-14,3.094303
1974-05-15,3.094303
1974-05-16,3.094303
1974-05-17,3.094303
1974-05-20,3.1188599999999997
1974-05-21,3.1434189999999997
1974-05-22,3.045187
1974-05-23,3.094303
1974-05-24,3.020629
1974-05-28,3.045187
1974-05-29,2.946955
1974-05-30,2.946955
1974-05-31,2.9960709999999997
1974-06-03,2.9960709999999997
1974-06-04,3.094303
1974-06-05,3.069745
1974-06-06,3.045187
1974-06-07,3.1434189999999997
1974-06-10,3.1434189999999997
1974-06-11,3.1434189999999997
1974-06-12,3.045187
1974-06-13,3.1188599999999997
1974-06-14,3.069745
1974-06-17,3.020629
1974-06-18,3.020629
1974-06-19,2.9960709999999997
1974-06-20,2.897839
1974-06-21,2.9715130000000003
1974-06-24,2.922397
1974-06-25,2.897839
1974-06-26,2.848723
1974-06-27,2.799607
1974-06-28,2.799607
1974-07-01,2.848723
1974-07-02,2.848723
1974-07-03,2.848723
1974-07-05,2.873281
1974-07-08,2.873281
1974-07-09,2.897839
1974-07-10,2.946955
1974-07-11,2.922397
1974-07-12,3.020629
1974-07-15,3.069745
1974-07-16,3.069745
1974-07-17,3.094303
1974-07-18,3.020629
1974-07-19,3.020629
1974-07-22,3.020629
1974-07-23,2.9715130000000003
1974-07-24,2.9960709999999997
1974-07-25,3.020629
1974-07-26,3.020629
1974-07-29,3.020629
1974-07-30,3.020629
1974-07-31,2.946955
1974-08-01,2.897839
1974-08-02,2.750491
1974-08-05,2.799607
1974-08-06,2.750491
1974-08-07,2.750491
1974-08-08,2.799607
1974-08-09,2.750491
1974-08-12,2.750491
1974-08-13,2.7259330000000004
1974-08-14,2.7259330000000004
1974-08-15,2.7259330000000004
1974-08-16,2.7259330000000004
1974-08-19,2.701375
1974-08-20,2.652259
1974-08-21,2.676817
1974-08-22,2.701375
1974-08-23,2.7259330000000004
1974-08-26,2.676817
1974-08-27,2.652259
1974-08-28,2.5540279999999997
1974-08-29,2.3821220000000003
1974-08-30,2.5540279999999997
1974-09-03,2.5540279999999997
1974-09-04,2.5540279999999997
1974-09-05,2.603143
1974-09-06,2.6277009999999996
1974-09-09,2.504912
1974-09-10,2.480354
1974-09-11,2.431238
1974-09-12,2.480354
1974-09-13,2.4066799999999997
1974-09-16,2.4066799999999997
1974-09-17,2.357564
1974-09-18,2.455796
1974-09-19,2.431238
1974-09-20,2.5540279999999997
1974-09-23,2.5540279999999997
1974-09-24,2.5540279999999997
1974-09-25,2.5540279999999997
1974-09-26,2.504912
1974-09-27,2.5294689999999997
1974-09-30,2.333006
1974-10-01,2.333006
1974-10-02,2.480354
1974-10-03,2.431238
1974-10-04,2.504912
1974-10-07,2.480354
1974-10-08,2.455796
1974-10-09,2.5294689999999997
1974-10-10,2.750491
1974-10-11,2.848723
1974-10-14,2.848723
1974-10-15,2.873281
1974-10-16,2.873281
1974-10-17,2.946955
1974-10-18,2.799607
1974-10-21,2.873281
1974-10-22,2.775049
1974-10-23,2.848723
1974-10-24,2.799607
1974-10-25,2.848723
1974-10-28,2.897839
1974-10-29,2.946955
1974-10-30,2.946955
1974-10-31,2.922397
1974-11-01,2.873281
1974-11-04,2.873281
1974-11-05,2.946955
1974-11-06,2.897839
1974-11-07,2.922397
1974-11-08,2.922397
1974-11-11,2.922397
1974-11-12,2.897839
1974-11-13,2.848723
1974-11-14,2.848723
1974-11-15,2.775049
1974-11-18,2.775049
1974-11-19,2.750491
1974-11-20,2.676817
1974-11-21,2.676817
1974-11-22,2.701375
1974-11-25,2.676817
1974-11-26,2.676817
1974-11-27,2.676817
1974-11-29,2.701375
1974-12-02,2.6277009999999996
1974-12-03,2.7259330000000004
1974-12-04,2.750491
1974-12-05,2.7259330000000004
1974-12-06,2.7259330000000004
1974-12-09,2.701375
1974-12-10,2.7259330000000004
1974-12-11,2.775049
1974-12-12,2.701375
1974-12-13,2.7259330000000004
1974-12-16,2.701375
1974-12-17,2.701375
1974-12-18,2.676817
1974-12-19,2.7259330000000004
1974-12-20,2.676817
1974-12-23,2.652259
1974-12-24,2.603143
1974-12-26,2.652259
1974-12-27,2.652259
1974-12-30,2.6277009999999996
1974-12-31,2.775049
1975-01-02,2.873281
1975-01-03,2.946955
1975-01-06,3.069745
1975-01-07,3.045187
1975-01-08,3.045187
1975-01-09,3.020629
1975-01-10,3.1434189999999997
1975-01-13,3.1188599999999997
1975-01-14,3.167976
1975-01-15,3.1434189999999997
1975-01-16,3.167976
1975-01-17,3.167976
1975-01-20,3.192534
1975-01-21,3.192534
1975-01-22,3.2170919999999996
1975-01-23,3.167976
1975-01-24,3.1434189999999997
1975-01-27,3.24165
1975-01-28,3.192534
1975-01-29,3.24165
1975-01-30,3.167976
1975-01-31,3.167976
1975-02-03,3.1434189999999997
1975-02-04,3.094303
1975-02-05,3.069745
1975-02-06,3.045187
1975-02-07,3.045187
1975-02-10,3.045187
1975-02-11,2.9960709999999997
1975-02-12,3.020629
1975-02-13,3.069745
1975-02-14,3.094303
1975-02-18,3.094303
1975-02-19,3.1188599999999997
1975-02-20,3.069745
1975-02-21,3.1434189999999997
1975-02-24,3.045187
1975-02-25,2.922397
1975-02-26,2.946955
1975-02-27,2.922397
1975-02-28,3.020629
1975-03-03,2.9960709999999997
1975-03-04,2.922397
1975-03-05,2.9960709999999997
1975-03-06,2.9960709999999997
1975-03-07,3.069745
1975-03-10,3.020629
1975-03-11,2.9715130000000003
1975-03-12,2.946955
1975-03-13,2.9960709999999997
1975-03-14,2.897839
1975-03-17,2.799607
1975-03-18,2.799607
1975-03-19,2.799607
1975-03-20,2.775049
1975-03-21,2.897839
1975-03-24,2.873281
1975-03-25,2.946955
1975-03-26,2.897839
1975-03-27,2.873281
1975-03-31,2.922397
1975-04-01,2.873281
1975-04-02,2.922397
1975-04-03,2.873281
1975-04-04,2.873281
1975-04-07,2.873281
1975-04-08,2.8241650000000003
1975-04-09,2.873281
1975-04-10,2.873281
1975-04-11,2.873281
1975-04-14,2.897839
1975-04-15,2.9715130000000003
1975-04-16,2.897839
1975-04-17,2.922397
1975-04-18,2.922397
1975-04-21,2.9715130000000003
1975-04-22,2.946955
1975-04-23,2.9715130000000003
1975-04-24,3.045187
1975-04-25,3.020629
1975-04-28,3.020629
1975-04-29,2.946955
1975-04-30,2.897839
1975-05-01,2.922397
1975-05-02,2.946955
1975-05-05,2.897839
1975-05-06,2.946955
1975-05-07,2.922397
1975-05-08,2.922397
1975-05-09,2.9960709999999997
1975-05-12,3.020629
1975-05-13,2.946955
1975-05-14,2.9715130000000003
1975-05-15,2.946955
1975-05-16,2.946955
1975-05-19,2.9715130000000003
1975-05-20,2.9715130000000003
1975-05-21,2.922397
1975-05-22,2.946955
1975-05-23,2.9715130000000003
1975-05-27,2.922397
1975-05-28,2.946955
1975-05-29,2.946955
1975-05-30,2.9715130000000003
1975-06-02,3.020629
1975-06-03,3.045187
1975-06-04,3.069745
1975-06-05,3.094303
1975-06-06,3.1434189999999997
1975-06-09,3.192534
1975-06-10,3.1434189999999997
1975-06-11,3.167976
1975-06-12,3.192534
1975-06-13,3.192534
1975-06-16,3.192534
1975-06-17,3.2662080000000002
1975-06-18,3.5117879999999997
1975-06-19,3.5609040000000003
1975-06-20,3.5609040000000003
1975-06-23,3.585462
1975-06-24,3.585462
1975-06-25,3.585462
1975-06-26,3.5609040000000003
1975-06-27,3.536346
1975-06-30,3.4872300000000003
1975-07-01,3.5117879999999997
1975-07-02,3.4872300000000003
1975-07-03,3.5117879999999997
1975-07-07,3.462672
1975-07-08,3.438114
1975-07-09,3.4872300000000003
1975-07-10,3.536346
1975-07-11,3.5117879999999997
1975-07-14,3.536346
1975-07-15,3.6100199999999996
1975-07-16,3.5117879999999997
1975-07-17,3.536346
1975-07-18,3.5609040000000003
1975-07-21,3.585462
1975-07-22,3.634578
1975-07-23,3.5117879999999997
1975-07-24,3.4872300000000003
1975-07-25,3.438114
1975-07-28,3.339882
1975-07-29,3.2662080000000002
1975-07-30,3.315324
1975-07-31,3.2662080000000002
1975-08-01,3.315324
1975-08-04,3.2907660000000005
1975-08-05,3.24165
1975-08-06,3.192534
1975-08-07,3.2170919999999996
1975-08-08,3.2170919999999996
1975-08-11,3.3889980000000004
1975-08-12,3.3889980000000004
1975-08-13,3.339882
1975-08-14,3.2170919999999996
1975-08-15,3.192534
1975-08-18,3.192534
1975-08-19,3.167976
1975-08-20,3.045187
1975-08-21,2.9715130000000003
1975-08-22,3.020629
1975-08-25,2.946955
1975-08-26,2.946955
1975-08-27,2.922397
1975-08-28,2.9960709999999997
1975-08-29,2.9960709999999997
1975-09-02,3.045187
1975-09-03,2.9715130000000003
1975-09-04,2.9960709999999997
1975-09-05,2.9960709999999997
1975-09-08,2.9960709999999997
1975-09-09,3.069745
1975-09-10,3.045187
1975-09-11,3.045187
1975-09-12,3.045187
1975-09-15,3.069745
1975-09-16,3.045187
1975-09-17,3.069745
1975-09-18,3.069745
1975-09-19,3.069745
1975-09-22,2.9715130000000003
1975-09-23,2.946955
1975-09-24,2.922397
1975-09-25,2.946955
1975-09-26,2.922397
1975-09-29,2.922397
1975-09-30,2.946955
1975-10-01,2.946955
1975-10-02,2.946955
1975-10-03,3.020629
1975-10-06,3.094303
1975-10-07,3.069745
1975-10-08,3.045187
1975-10-09,3.045187
1975-10-10,3.045187
1975-10-13,3.069745
1975-10-14,3.1188599999999997
1975-10-15,3.094303
1975-10-16,3.192534
1975-10-17,3.24165
1975-10-20,3.339882
1975-10-21,3.2907660000000005
1975-10-22,3.2662080000000002
1975-10-23,3.2907660000000005
1975-10-24,3.2907660000000005
1975-10-27,3.315324
1975-10-28,3.2907660000000005
1975-10-29,3.192534
1975-10-30,3.167976
1975-10-31,3.167976
1975-11-03,3.1434189999999997
1975-11-04,3.1434189999999997
1975-11-05,3.24165
1975-11-06,3.2907660000000005
1975-11-07,3.3889980000000004
1975-11-10,3.413556
1975-11-11,3.4872300000000003
1975-11-12,3.536346
1975-11-13,3.5117879999999997
1975-11-14,3.536346
1975-11-17,3.536346
1975-11-18,3.462672
1975-11-19,3.5117879999999997
1975-11-20,3.4872300000000003
1975-11-21,3.462672
1975-11-24,3.438114
1975-11-25,3.4872300000000003
1975-11-26,3.462672
1975-11-28,3.462672
1975-12-01,3.438114
1975-12-02,3.438114
1975-12-03,3.3889980000000004
1975-12-04,3.36444
1975-12-05,3.339882
1975-12-08,3.36444
1975-12-09,3.3889980000000004
1975-12-10,3.339882
1975-12-11,3.3889980000000004
1975-12-12,3.36444
1975-12-15,3.339882
1975-12-16,3.3889980000000004
1975-12-17,3.438114
1975-12-18,3.438114
1975-12-19,3.438114
1975-12-22,3.413556
1975-12-23,3.3889980000000004
1975-12-24,3.462672
1975-12-26,3.536346
1975-12-29,3.536346
1975-12-30,3.5117879999999997
1975-12-31,3.5117879999999997
1976-01-02,3.5117879999999997
1976-01-05,3.585462
1976-01-06,3.6100199999999996
1976-01-07,3.634578
1976-01-08,3.6100199999999996
1976-01-09,3.536346
1976-01-12,3.536346
1976-01-13,3.536346
1976-01-14,3.4872300000000003
1976-01-15,3.5609040000000003
1976-01-16,3.585462
1976-01-19,3.5609040000000003
1976-01-20,3.536346
1976-01-21,3.4872300000000003
1976-01-22,3.5117879999999997
1976-01-23,3.5609040000000003
1976-01-26,3.585462
1976-01-27,3.536346
1976-01-28,3.5609040000000003
1976-01-29,3.659136
1976-01-30,3.659136
1976-02-02,3.634578
1976-02-03,3.683693
1976-02-04,3.806483
1976-02-05,3.757367
1976-02-06,3.7328099999999997
1976-02-09,3.7328099999999997
1976-02-10,3.7328099999999997
1976-02-11,3.708251
1976-02-12,3.585462
1976-02-13,3.536346
1976-02-17,3.6100199999999996
1976-02-18,3.634578
1976-02-19,3.7328099999999997
1976-02-20,3.757367
1976-02-23,3.659136
1976-02-24,3.634578
1976-02-25,3.536346
1976-02-26,3.5117879999999997
1976-02-27,3.413556
1976-03-01,3.413556
1976-03-02,3.339882
1976-03-03,3.3889980000000004
1976-03-04,3.36444
1976-03-05,3.36444
1976-03-08,3.5117879999999997
1976-03-09,3.6100199999999996
1976-03-10,3.683693
1976-03-11,3.683693
1976-03-12,3.659136
1976-03-15,3.5117879999999997
1976-03-16,3.585462
1976-03-17,3.5609040000000003
1976-03-18,3.536346
1976-03-19,3.5609040000000003
1976-03-22,3.585462
1976-03-23,3.634578
1976-03-24,3.708251
1976-03-25,3.7328099999999997
1976-03-26,3.708251
1976-03-29,3.708251
1976-03-30,3.7328099999999997
1976-03-31,3.659136
1976-04-01,3.708251
1976-04-02,3.659136
1976-04-05,3.634578
1976-04-06,3.585462
1976-04-07,3.585462
1976-04-08,3.5117879999999997
1976-04-09,3.4872300000000003
1976-04-12,3.5117879999999997
1976-04-13,3.4872300000000003
1976-04-14,3.5117879999999997
1976-04-15,3.5609040000000003
1976-04-19,3.5609040000000003
1976-04-20,3.5609040000000003
1976-04-21,3.4872300000000003
1976-04-22,3.438114
1976-04-23,3.438114
1976-04-26,3.413556
1976-04-27,3.438114
1976-04-28,3.3889980000000004
1976-04-29,3.3889980000000004
1976-04-30,3.438114
1976-05-03,3.413556
1976-05-04,3.438114
1976-05-05,3.413556
1976-05-06,3.413556
1976-05-07,3.413556
1976-05-10,3.438114
1976-05-11,3.438114
1976-05-12,3.4872300000000003
1976-05-13,3.413556
1976-05-14,3.36444
1976-05-17,3.339882
1976-05-18,3.2907660000000005
1976-05-19,3.2907660000000005
1976-05-20,3.2907660000000005
1976-05-21,3.2907660000000005
1976-05-24,3.2907660000000005
1976-05-25,3.24165
1976-05-26,3.24165
1976-05-27,3.2170919999999996
1976-05-28,3.192534
1976-06-01,3.2170919999999996
1976-06-02,3.2170919999999996
1976-06-03,3.2170919999999996
1976-06-04,3.2662080000000002
1976-06-07,3.2662080000000002
1976-06-08,3.2662080000000002
1976-06-09,3.315324
1976-06-10,3.339882
1976-06-11,3.438114
1976-06-14,3.3889980000000004
1976-06-15,3.3889980000000004
1976-06-16,3.3889980000000004
1976-06-17,3.315324
1976-06-18,3.36444
1976-06-21,3.36444
1976-06-22,3.339882
1976-06-23,3.2907660000000005
1976-06-24,3.315324
1976-06-25,3.339882
1976-06-28,3.3889980000000004
1976-06-29,3.3889980000000004
1976-06-30,3.462672
1976-07-01,3.4872300000000003
1976-07-02,3.438114
1976-07-06,3.462672
1976-07-07,3.5117879999999997
1976-07-08,3.5117879999999997
1976-07-09,3.5117879999999997
1976-07-12,3.5117879999999997
1976-07-13,3.5117879999999997
1976-07-14,3.5117879999999997
1976-07-15,3.5117879999999997
1976-07-16,3.5117879999999997
1976-07-19,3.5117879999999997
1976-07-20,3.536346
1976-07-21,3.5117879999999997
1976-07-22,3.5117879999999997
1976-07-23,3.4872300000000003
1976-07-26,3.4872300000000003
1976-07-27,3.4872300000000003
1976-07-28,3.462672
1976-07-29,3.4872300000000003
1976-07-30,3.4872300000000003
1976-08-02,3.4872300000000003
1976-08-03,3.4872300000000003
1976-08-04,3.536346
1976-08-05,3.536346
1976-08-06,3.536346
1976-08-09,3.536346
1976-08-10,3.5609040000000003
1976-08-11,3.4872300000000003
1976-08-12,3.438114
1976-08-13,3.462672
1976-08-16,3.4872300000000003
1976-08-17,3.5117879999999997
1976-08-18,3.536346
1976-08-19,3.5117879999999997
1976-08-20,3.462672
1976-08-23,3.462672
1976-08-24,3.438114
1976-08-25,3.4872300000000003
1976-08-26,3.4872300000000003
1976-08-27,3.4872300000000003
1976-08-30,3.4872300000000003
1976-08-31,3.462672
1976-09-01,3.536346
1976-09-02,3.5609040000000003
1976-09-03,3.5609040000000003
1976-09-07,3.536346
1976-09-08,3.5609040000000003
1976-09-09,3.6100199999999996
1976-09-10,3.634578
1976-09-13,3.659136
1976-09-14,3.659136
1976-09-15,3.7328099999999997
1976-09-16,3.708251
1976-09-17,3.806483
1976-09-20,3.806483
1976-09-21,3.806483
1976-09-22,3.781925
1976-09-23,3.806483
1976-09-24,3.806483
1976-09-27,3.8310410000000004
1976-09-28,3.806483
1976-09-29,3.8310410000000004
1976-09-30,3.8555989999999998
1976-10-01,3.8310410000000004
1976-10-04,3.8310410000000004
1976-10-05,3.8310410000000004
1976-10-06,3.8310410000000004
1976-10-07,3.781925
1976-10-08,3.781925
1976-10-11,3.757367
1976-10-12,3.7328099999999997
1976-10-13,3.708251
1976-10-14,3.683693
1976-10-15,3.659136
1976-10-18,3.7328099999999997
1976-10-19,3.683693
1976-10-20,3.757367
1976-10-21,3.7328099999999997
1976-10-22,3.7328099999999997
1976-10-25,3.6100199999999996
1976-10-26,3.6100199999999996
1976-10-27,3.585462
1976-10-28,3.634578
1976-10-29,3.6100199999999996
1976-11-01,3.634578
1976-11-03,3.634578
1976-11-04,3.659136
1976-11-05,3.708251
1976-11-08,3.683693
1976-11-09,3.708251
1976-11-10,3.7328099999999997
1976-11-11,3.757367
1976-11-12,3.7328099999999997
1976-11-15,3.757367
1976-11-16,3.7328099999999997
1976-11-17,3.7328099999999997
1976-11-18,3.7328099999999997
1976-11-19,3.7328099999999997
1976-11-22,3.781925
1976-11-23,3.8310410000000004
1976-11-24,3.8555989999999998
1976-11-26,3.8555989999999998
1976-11-29,3.806483
1976-11-30,3.781925
1976-12-01,3.781925
1976-12-02,3.781925
1976-12-03,3.8555989999999998
1976-12-06,3.8310410000000004
1976-12-07,3.8310410000000004
1976-12-08,3.806483
1976-12-09,3.8555989999999998
1976-12-10,3.880157
1976-12-13,3.904715
1976-12-14,3.880157
1976-12-15,3.8555989999999998
1976-12-16,3.806483
1976-12-17,3.781925
1976-12-20,3.806483
1976-12-21,3.8555989999999998
1976-12-22,3.806483
1976-12-23,3.8555989999999998
1976-12-27,3.904715
1976-12-28,3.904715
1976-12-29,3.880157
1976-12-30,3.904715
1976-12-31,3.904715
1977-01-03,3.904715
1977-01-04,3.880157
1977-01-05,3.880157
1977-01-06,3.880157
1977-01-07,3.904715
1977-01-10,3.8555989999999998
1977-01-11,3.8555989999999998
1977-01-12,3.806483
1977-01-13,3.781925
1977-01-14,3.8555989999999998
1977-01-17,3.8555989999999998
1977-01-18,3.9538309999999997
1977-01-19,3.9538309999999997
1977-01-20,3.978389
1977-01-21,4.002947
1977-01-24,4.0520629999999995
1977-01-25,3.9292730000000002
1977-01-26,3.880157
1977-01-27,3.8555989999999998
1977-01-28,3.8555989999999998
1977-01-31,3.8555989999999998
1977-02-01,3.8555989999999998
1977-02-02,3.781925
1977-02-03,3.757367
1977-02-04,3.7328099999999997
1977-02-07,3.757367
1977-02-08,3.7328099999999997
1977-02-09,3.683693
1977-02-10,3.683693
1977-02-11,3.659136
1977-02-14,3.708251
1977-02-15,3.634578
1977-02-16,3.659136
1977-02-17,3.634578
1977-02-18,3.6100199999999996
1977-02-22,3.634578
1977-02-23,3.6100199999999996
1977-02-24,3.6100199999999996
1977-02-25,3.6100199999999996
1977-02-28,3.634578
1977-03-01,3.5609040000000003
1977-03-02,3.5609040000000003
1977-03-03,3.585462
1977-03-04,3.585462
1977-03-07,3.585462
1977-03-08,3.585462
1977-03-09,3.5609040000000003
1977-03-10,3.5609040000000003
1977-03-11,3.536346
1977-03-14,3.536346
1977-03-15,3.5117879999999997
1977-03-16,3.5117879999999997
1977-03-17,3.536346
1977-03-18,3.5609040000000003
1977-03-21,3.5117879999999997
1977-03-22,3.536346
1977-03-23,3.536346
1977-03-24,3.5117879999999997
1977-03-25,3.5117879999999997
1977-03-28,3.5117879999999997
1977-03-29,3.5117879999999997
1977-03-30,3.438114
1977-03-31,3.438114
1977-04-01,3.4872300000000003
1977-04-04,3.585462
1977-04-05,3.585462
1977-04-06,3.6100199999999996
1977-04-07,3.6100199999999996
1977-04-11,3.634578
1977-04-12,3.659136
1977-04-13,3.708251
