Date,VZ
1984-10-05,8.487358
1984-10-08,8.459254
1984-10-09,8.445203
1984-10-10,8.515462
1984-10-11,8.543566
1984-10-12,8.543566
1984-10-15,8.627877
1984-10-16,8.698137
1984-10-17,8.684085000000001
1984-10-18,8.852708999999999
1984-10-19,8.894864
1984-10-22,8.852708999999999
1984-10-23,8.670033
1984-10-24,8.627877
1984-10-25,8.670033
1984-10-26,8.684085000000001
1984-10-29,8.684085000000001
1984-10-30,8.726241
1984-10-31,8.740294
1984-11-01,8.740294
1984-11-02,8.740294
1984-11-05,8.782449
1984-11-06,8.824605
1984-11-07,8.796501
1984-11-08,8.740294
1984-11-09,8.698137
1984-11-12,8.670033
1984-11-13,8.655981
1984-11-14,8.613826
1984-11-15,8.670033
1984-11-16,8.684085000000001
1984-11-19,8.684085000000001
1984-11-20,8.698137
1984-11-21,8.824605
1984-11-23,8.965124000000001
1984-11-26,8.838656
1984-11-27,8.922968
1984-11-28,8.852708999999999
1984-11-29,8.824605
1984-11-30,8.838656
1984-12-03,8.824605
1984-12-04,8.852708999999999
1984-12-05,8.810553
1984-12-06,8.810553
1984-12-07,8.852708999999999
1984-12-10,8.852708999999999
1984-12-11,8.852708999999999
1984-12-12,8.838656
1984-12-13,8.838656
1984-12-14,8.908916
1984-12-17,8.979175999999999
1984-12-18,9.330474
1984-12-19,9.189955
1984-12-20,9.105642999999999
1984-12-21,8.796501
1984-12-24,8.922968
1984-12-26,8.880813
1984-12-27,8.866760000000001
1984-12-28,8.894864
1984-12-31,9.035383
1985-01-02,8.965124000000001
1985-01-03,8.922968
1985-01-04,8.922968
1985-01-07,8.908916
1985-01-08,8.852708999999999
1985-01-09,8.93702
1985-01-10,8.965124000000001
1985-01-11,8.880813
1985-01-14,8.965124000000001
1985-01-15,8.922968
1985-01-16,8.852708999999999
1985-01-17,8.810553
1985-01-18,8.838656
1985-01-21,8.852708999999999
1985-01-22,8.796501
1985-01-23,8.810553
1985-01-24,8.768397
1985-01-25,8.93702
1985-01-28,9.105642999999999
1985-01-29,9.175902
1985-01-30,9.260214
1985-01-31,9.246162
1985-02-01,9.23211
1985-02-04,9.204006
1985-02-05,9.133747
1985-02-06,9.189955
1985-02-07,9.204006
1985-02-08,9.23211
1985-02-11,9.260214
1985-02-12,9.30237
1985-02-13,9.456941
1985-02-14,9.414785
1985-02-15,9.456941
1985-02-19,9.499097
1985-02-20,9.485044
1985-02-21,9.386682
1985-02-22,9.414785
1985-02-25,9.386682
1985-02-26,9.414785
1985-02-27,9.400733
1985-02-28,9.344525
1985-03-01,9.344525
1985-03-04,9.344525
1985-03-05,9.288317999999999
1985-03-06,9.23211
1985-03-07,9.260214
1985-03-08,9.246162
1985-03-11,9.274266
1985-03-12,9.30237
1985-03-13,9.316422
1985-03-14,9.386682
1985-03-15,9.344525
1985-03-18,9.372629
1985-03-19,9.541252
1985-03-20,9.485044
1985-03-21,9.485044
1985-03-22,9.541252
1985-03-25,9.358578
1985-03-26,9.288317999999999
1985-03-27,9.30237
1985-03-28,9.358578
1985-03-29,9.344525
1985-04-01,9.400733
1985-04-02,9.470993
1985-04-03,9.344525
1985-04-04,9.358578
1985-04-08,9.30237
1985-04-09,9.288317999999999
1985-04-10,9.372629
1985-04-11,9.485044
1985-04-12,9.541252
1985-04-15,9.527201
1985-04-16,9.569355999999999
1985-04-17,9.555305
1985-04-18,9.499097
1985-04-19,9.59746
1985-04-22,9.653667
1985-04-23,9.681771000000001
1985-04-24,9.737979
1985-04-25,9.808239
1985-04-26,9.822289999999999
1985-04-29,9.836343
1985-04-30,9.794186999999999
1985-05-01,9.780135000000001
1985-05-02,9.737979
1985-05-03,9.794186999999999
1985-05-06,9.709875
1985-05-07,9.625564
1985-05-08,9.653667
1985-05-09,9.639616
1985-05-10,9.695824
1985-05-13,9.752031
1985-05-14,9.794186999999999
1985-05-15,9.808239
1985-05-16,9.878498
1985-05-17,10.173589
1985-05-20,10.061173
1985-05-21,10.004966
1985-05-22,9.89255
1985-05-23,9.836343
1985-05-24,9.948758
1985-05-28,9.948758
1985-05-29,9.906602000000001
1985-05-30,10.004966
1985-05-31,10.103328999999999
1985-06-03,10.173589
1985-06-04,10.2579
1985-06-05,10.300056
1985-06-06,10.356263
1985-06-07,10.426523
1985-06-10,10.314108000000001
1985-06-11,10.271952
1985-06-12,10.2579
1985-06-13,10.243848
1985-06-14,10.314108000000001
1985-06-17,10.286004
1985-06-18,10.314108000000001
1985-06-19,10.2579
1985-06-20,10.271952
1985-06-21,10.412471
1985-06-24,10.215744
1985-06-25,10.243848
1985-06-26,10.243848
1985-06-27,10.398419
1985-06-28,10.412471
1985-07-01,10.426523
1985-07-02,10.468679
1985-07-03,10.482731
1985-07-05,10.524887
1985-07-08,10.538939
1985-07-09,10.567042
1985-07-10,10.651354
1985-07-11,10.679458
1985-07-12,10.651354
1985-07-15,10.707561
1985-07-16,10.805925
1985-07-17,10.777822
1985-07-18,10.679458
1985-07-19,10.552991
1985-07-22,10.454627
1985-07-23,10.047121
1985-07-24,9.990913
1985-07-25,9.948758
1985-07-26,9.948758
1985-07-29,9.836343
1985-07-30,9.920653999999999
1985-07-31,9.948758
1985-08-01,10.075225
1985-08-02,9.976861999999999
1985-08-05,9.934706
1985-08-06,9.780135000000001
1985-08-07,9.836343
1985-08-08,9.962810000000001
1985-08-09,9.934706
1985-08-12,9.948758
1985-08-13,9.990913
1985-08-14,10.004966
1985-08-15,10.004966
1985-08-16,9.976861999999999
1985-08-19,10.004966
1985-08-20,10.173589
1985-08-21,10.159536
1985-08-22,10.145485
1985-08-23,10.131433
1985-08-26,10.145485
1985-08-27,10.229796
1985-08-28,10.201692999999999
1985-08-29,10.18764
1985-08-30,10.243848
1985-09-03,10.243848
1985-09-04,10.314108000000001
1985-09-05,10.384367
1985-09-06,10.426523
1985-09-09,10.314108000000001
1985-09-10,10.145485
1985-09-11,10.004966
1985-09-12,9.962810000000001
1985-09-13,9.878498
1985-09-16,9.89255
1985-09-17,9.948758
1985-09-18,10.004966
1985-09-19,10.061173
1985-09-20,10.061173
1985-09-23,10.145485
1985-09-24,9.948758
1985-09-25,9.864447
1985-09-26,9.752031
1985-09-30,9.66772
1985-10-01,9.737979
1985-10-02,9.695824
1985-10-03,9.66772
1985-10-04,9.653667
1985-10-07,9.681771000000001
1985-10-08,9.723927
1985-10-09,9.737979
1985-10-10,9.66772
1985-10-11,9.780135000000001
1985-10-14,9.878498
1985-10-15,9.89255
1985-10-16,9.948758
1985-10-17,9.948758
1985-10-18,10.03307
1985-10-21,10.019017
1985-10-22,10.075225
1985-10-23,10.103328999999999
1985-10-24,10.159536
1985-10-25,10.145485
1985-10-28,10.271952
1985-10-29,10.342212
1985-10-30,10.314108000000001
1985-10-31,10.215744
1985-11-01,10.426523
1985-11-04,10.468679
1985-11-05,10.454627
1985-11-06,10.454627
1985-11-07,10.510835
1985-11-08,10.707561
1985-11-11,10.9886
1985-11-12,11.016703999999999
1985-11-13,10.946444999999999
1985-11-14,10.974548
1985-11-15,10.960496000000001
1985-11-18,10.960496000000001
1985-11-19,10.960496000000001
1985-11-20,10.946444999999999
1985-11-21,11.072911
1985-11-22,11.044807
1985-11-25,11.058860000000001
1985-11-26,11.115067
1985-11-27,11.101015
1985-11-29,11.185327000000001
1985-12-02,11.157223
1985-12-03,11.143171
1985-12-04,11.255587
1985-12-05,11.227483
1985-12-06,11.325846
1985-12-09,11.592833
1985-12-10,11.663092
1985-12-11,11.901975
1985-12-12,11.775507000000001
1985-12-13,11.57878
1985-12-16,11.57878
1985-12-17,11.747403
1985-12-18,11.803611
1985-12-19,11.691195
1985-12-20,11.803611
1985-12-23,11.747403
1985-12-24,11.57878
1985-12-26,11.494469
1985-12-27,11.57878
1985-12-30,11.691195
1985-12-31,11.972234
1986-01-02,11.887922
1986-01-03,11.887922
1986-01-06,11.719299000000001
1986-01-07,11.859817999999999
1986-01-08,11.57878
1986-01-09,11.339898
1986-01-10,11.269638
1986-01-13,11.325846
1986-01-14,11.410157
1986-01-15,11.410157
1986-01-16,11.691195
1986-01-17,11.691195
1986-01-20,11.64904
1986-01-21,11.620936
1986-01-22,11.522573
1986-01-23,11.522573
1986-01-24,11.536625
1986-01-27,11.691195
1986-01-28,11.94413
1986-01-29,11.972234
1986-01-30,12.084649
1986-01-31,12.365688
1986-02-03,12.548363
1986-02-04,12.45
1986-02-05,12.45
1986-02-06,12.295428
1986-02-07,12.225169000000001
1986-02-10,12.337584
1986-02-11,12.309481
1986-02-12,12.309481
1986-02-13,12.393792
1986-02-14,12.81535
1986-02-18,12.81535
1986-02-19,12.506207
1986-02-20,12.590519
1986-02-21,12.801297
1986-02-24,12.74509
1986-02-25,12.702933999999999
1986-02-26,12.702933999999999
1986-02-27,12.843453
1986-02-28,12.899661
1986-03-03,12.955869
1986-03-04,12.927764999999999
1986-03-05,13.012075999999999
1986-03-06,13.082335
1986-03-07,13.180698999999999
1986-03-10,13.307166
1986-03-11,13.574152999999999
1986-03-12,13.742776000000001
1986-03-13,13.798983999999999
1986-03-14,14.220541
1986-03-17,14.023814000000002
1986-03-18,14.220541
1986-03-19,14.065970000000002
1986-03-20,13.99571
1986-03-21,13.883295
1986-03-24,13.742776000000001
1986-03-25,13.798983999999999
1986-03-26,13.827086999999999
1986-03-27,14.065970000000002
1986-03-31,13.967607000000001
1986-04-01,13.686568
1986-04-02,13.911399
1986-04-03,13.770879999999998
1986-04-04,13.503893
1986-04-07,13.531997
1986-04-08,13.658464000000002
1986-04-09,13.658464000000002
1986-04-10,13.714672
1986-04-11,13.630360999999999
1986-04-14,13.672516
1986-04-15,13.742776000000001
1986-04-16,14.051917999999999
1986-04-17,14.192437
1986-04-18,14.501579000000001
1986-04-21,14.642098
1986-04-22,14.642098
1986-04-23,14.613995000000001
1986-04-24,14.332956
1986-04-25,14.332956
1986-04-28,14.613995000000001
1986-04-29,14.304851999999999
1986-04-30,14.332956
1986-05-01,14.36106
1986-05-02,14.13623
1986-05-05,14.192437
1986-05-06,14.023814000000002
1986-05-07,13.855191
1986-05-08,13.99571
1986-05-09,13.99571
1986-05-12,13.939503
1986-05-13,13.883295
1986-05-14,14.023814000000002
1986-05-15,13.939503
1986-05-16,13.827086999999999
1986-05-19,13.827086999999999
1986-05-20,13.939503
1986-05-21,13.827086999999999
1986-05-22,14.304851999999999
1986-05-23,14.473475
1986-05-27,14.670202
1986-05-28,14.642098
1986-05-29,14.951241
1986-05-30,15.288485999999999
1986-06-02,15.232279
1986-06-03,15.176070999999999
1986-06-04,15.035552
1986-06-05,15.119864000000002
1986-06-06,15.063656
1986-06-09,14.951241
1986-06-10,14.895032999999998
1986-06-11,14.895032999999998
1986-06-12,14.838825
1986-06-13,15.372798000000001
1986-06-16,15.738149
1986-06-17,15.625732000000001
1986-06-18,15.934875
1986-06-19,15.738149
1986-06-20,16.187808999999998
1986-06-23,15.906772
1986-06-24,15.738149
1986-06-25,15.850564000000002
1986-06-26,15.794356
1986-06-27,15.653837
1986-06-30,15.625732000000001
1986-07-01,15.822460000000001
1986-07-02,15.934875
1986-07-03,15.962979
1986-07-07,15.681941
1986-07-08,15.597629000000001
1986-07-09,15.653837
1986-07-10,15.681941
1986-07-11,15.766253
1986-07-14,15.653837
1986-07-15,15.513317
1986-07-16,15.653837
1986-07-17,15.681941
1986-07-18,15.794356
1986-07-21,15.850564000000002
1986-07-22,15.962979
1986-07-23,16.131601
1986-07-24,16.103498000000002
1986-07-25,16.496952
1986-07-28,16.272121
1986-07-29,16.131601
1986-07-30,16.244017000000003
1986-07-31,16.525055
1986-08-01,16.609367000000002
1986-08-04,16.440744
1986-08-05,16.300224
1986-08-06,16.131601
1986-08-07,16.047291
1986-08-08,15.878668
1986-08-11,15.962979
1986-08-12,15.934875
1986-08-13,16.384536999999998
1986-08-14,16.215914
1986-08-15,16.328329
1986-08-18,16.496952
1986-08-19,16.468847
1986-08-20,16.806093
1986-08-21,16.862301000000002
1986-08-22,16.862301000000002
1986-08-25,16.553160000000002
1986-08-26,17.030924
1986-08-27,17.087132
1986-08-28,17.087132
1986-08-29,16.974716
1986-09-02,16.806093
1986-09-03,16.63747
1986-09-04,16.525055
1986-09-05,15.878668
1986-09-08,15.625732000000001
1986-09-09,15.794356
1986-09-10,15.850564000000002
1986-09-11,14.951241
1986-09-12,14.782618
1986-09-15,15.035552
1986-09-16,15.063656
1986-09-17,14.895032999999998
1986-09-18,14.866929
1986-09-19,14.951241
1986-09-22,15.176070999999999
1986-09-23,15.485213
1986-09-24,15.204175
1986-09-25,14.726410000000001
1986-09-26,14.923136999999999
1986-09-29,14.754514000000002
1986-09-30,14.473475
1986-10-01,14.698306
1986-10-02,14.557787
1986-10-03,14.585891
1986-10-06,14.698306
1986-10-07,14.557787
1986-10-08,14.670202
1986-10-09,14.866929
1986-10-10,14.895032999999998
1986-10-13,14.838825
1986-10-14,14.754514000000002
1986-10-15,14.754514000000002
1986-10-16,14.923136999999999
1986-10-17,14.782618
1986-10-20,14.445372
1986-10-21,14.445372
1986-10-22,14.304851999999999
1986-10-23,14.417268
1986-10-24,14.389164000000001
1986-10-27,14.389164000000001
1986-10-28,14.36106
1986-10-29,14.529682999999999
1986-10-30,14.670202
1986-10-31,15.035552
1986-11-03,15.288485999999999
1986-11-04,15.232279
1986-11-05,15.204175
1986-11-06,15.260383
1986-11-07,15.260383
1986-11-10,15.31659
1986-11-11,15.147967000000001
1986-11-12,15.063656
1986-11-13,14.923136999999999
1986-11-14,14.979344000000001
1986-11-17,14.951241
1986-11-18,14.782618
1986-11-19,14.698306
1986-11-20,15.007448000000002
1986-11-21,15.513317
1986-11-24,15.597629000000001
1986-11-25,15.653837
1986-11-26,15.457108999999999
1986-11-28,15.541421
1986-12-01,15.513317
1986-12-02,15.934875
1986-12-03,15.906772
1986-12-04,15.878668
1986-12-05,15.850564000000002
1986-12-08,16.41264
1986-12-09,16.215914
1986-12-10,16.131601
1986-12-11,15.822460000000001
1986-12-12,15.906772
1986-12-15,16.075394
1986-12-16,16.356432
1986-12-17,16.215914
1986-12-18,16.047291
1986-12-19,16.300224
1986-12-22,16.300224
1986-12-23,16.103498000000002
1986-12-24,15.878668
1986-12-26,15.822460000000001
1986-12-29,15.738149
1986-12-30,15.457108999999999
1986-12-31,15.176070999999999
1987-01-02,15.681941
1987-01-05,15.822460000000001
1987-01-06,15.738149
1987-01-07,15.850564000000002
1987-01-08,15.934875
1987-01-09,16.103498000000002
1987-01-12,16.159706
1987-01-13,15.962979
1987-01-14,15.962979
1987-01-15,16.103498000000002
1987-01-16,16.131601
1987-01-19,16.131601
1987-01-20,16.187808999999998
1987-01-21,16.272121
1987-01-22,16.440744
1987-01-23,16.468847
1987-01-26,16.525055
1987-01-27,16.468847
1987-01-28,16.581263
1987-01-29,16.525055
1987-01-30,16.77799
1987-02-02,16.77799
1987-02-03,16.749886
1987-02-04,16.806093
1987-02-05,16.806093
1987-02-06,16.749886
1987-02-09,16.496952
1987-02-10,16.159706
1987-02-11,16.131601
1987-02-12,15.794356
1987-02-13,15.738149
1987-02-17,15.906772
1987-02-18,16.047291
1987-02-19,16.272121
1987-02-20,16.609367000000002
1987-02-23,16.300224
1987-02-24,16.215914
1987-02-25,16.272121
1987-02-26,16.103498000000002
1987-02-27,16.272121
1987-03-02,16.103498000000002
1987-03-03,16.103498000000002
1987-03-04,16.103498000000002
1987-03-05,16.103498000000002
1987-03-06,16.075394
1987-03-09,15.878668
1987-03-10,15.906772
1987-03-11,15.878668
1987-03-12,15.906772
1987-03-13,15.906772
1987-03-16,15.850564000000002
1987-03-17,15.878668
1987-03-18,15.653837
1987-03-19,15.738149
1987-03-20,15.850564000000002
1987-03-23,15.991082999999998
1987-03-24,16.075394
1987-03-25,15.794356
1987-03-26,15.738149
1987-03-27,15.541421
1987-03-30,15.147967000000001
1987-03-31,15.176070999999999
1987-04-01,14.923136999999999
1987-04-02,14.951241
1987-04-03,15.457108999999999
1987-04-06,15.288485999999999
1987-04-07,14.838825
1987-04-08,14.923136999999999
1987-04-09,14.557787
1987-04-10,14.557787
1987-04-13,14.248645000000002
1987-04-14,14.080022
1987-04-15,14.192437
1987-04-16,14.389164000000001
1987-04-20,14.642098
1987-04-21,14.923136999999999
1987-04-22,14.304851999999999
1987-04-23,14.501579000000001
1987-04-24,14.276748999999999
1987-04-27,14.613995000000001
1987-04-28,14.473475
1987-04-29,14.473475
1987-04-30,14.838825
1987-05-01,14.866929
1987-05-04,14.979344000000001
1987-05-05,15.09176
1987-05-06,14.866929
1987-05-07,14.754514000000002
1987-05-08,14.585891
1987-05-11,14.445372
1987-05-12,14.613995000000001
1987-05-13,14.557787
1987-05-14,14.642098
1987-05-15,14.501579000000001
1987-05-18,14.529682999999999
1987-05-19,14.276748999999999
1987-05-20,13.967607000000001
1987-05-21,13.827086999999999
1987-05-22,14.164333
1987-05-26,14.445372
1987-05-27,14.726410000000001
1987-05-28,14.782618
1987-05-29,15.007448000000002
1987-06-01,15.09176
1987-06-02,15.007448000000002
1987-06-03,15.232279
1987-06-04,15.232279
1987-06-05,15.260383
1987-06-08,15.31659
1987-06-09,15.119864000000002
1987-06-10,15.204175
1987-06-11,15.260383
1987-06-12,15.513317
1987-06-15,15.710045000000001
1987-06-16,15.934875
1987-06-17,15.822460000000001
1987-06-18,15.794356
1987-06-19,16.019185999999998
1987-06-22,16.187808999999998
1987-06-23,16.047291
1987-06-24,15.653837
1987-06-25,15.766253
1987-06-26,15.653837
1987-06-29,15.653837
1987-06-30,15.31659
1987-07-01,15.344694
1987-07-02,15.372798000000001
1987-07-06,15.288485999999999
1987-07-07,15.400901999999999
1987-07-08,15.232279
1987-07-09,15.063656
1987-07-10,15.147967000000001
1987-07-13,14.866929
1987-07-14,14.979344000000001
1987-07-15,14.726410000000001
1987-07-16,14.838825
1987-07-17,14.979344000000001
1987-07-20,14.895032999999998
1987-07-21,14.726410000000001
1987-07-22,14.642098
1987-07-23,14.585891
1987-07-24,14.726410000000001
1987-07-27,14.923136999999999
1987-07-28,15.007448000000002
1987-07-29,15.176070999999999
1987-07-30,15.31659
1987-07-31,15.344694
1987-08-03,15.31659
1987-08-04,15.147967000000001
1987-08-05,15.513317
1987-08-06,15.541421
1987-08-07,15.962979
1987-08-10,16.384536999999998
1987-08-11,16.890406
1987-08-12,16.665575
1987-08-13,16.721783
1987-08-14,16.721783
1987-08-17,16.974716
1987-08-18,16.862301000000002
1987-08-19,16.834198
1987-08-20,17.059029000000002
1987-08-21,17.171444
1987-08-24,17.087132
1987-08-25,17.311962
1987-08-26,17.255754
1987-08-27,16.946613
1987-08-28,16.581263
1987-08-31,16.974716
1987-09-01,16.63747
1987-09-02,16.525055
1987-09-03,16.384536999999998
1987-09-04,16.581263
1987-09-08,16.41264
1987-09-09,16.609367000000002
1987-09-10,16.525055
1987-09-11,16.665575
1987-09-14,16.834198
1987-09-15,16.749886
1987-09-16,16.77799
1987-09-17,16.890406
1987-09-18,16.77799
1987-09-21,16.834198
1987-09-22,17.480587
1987-09-23,17.789728
1987-09-24,17.311962
1987-09-25,17.761625
1987-09-28,17.564898
1987-09-29,17.396275
1987-09-30,17.227652
1987-10-01,17.452482
1987-10-02,17.368170000000003
1987-10-05,17.283859
1987-10-06,17.255754
1987-10-07,17.115236
1987-10-08,17.087132
1987-10-09,17.115236
1987-10-12,17.115236
1987-10-13,17.705417999999998
1987-10-14,17.480587
1987-10-15,17.311962
1987-10-16,16.496952
1987-10-19,13.602257
1987-10-20,15.513317
1987-10-21,16.41264
1987-10-22,16.384536999999998
1987-10-23,16.806093
1987-10-26,16.244017000000003
1987-10-27,16.300224
1987-10-28,15.962979
1987-10-29,16.159706
1987-10-30,16.215914
1987-11-02,16.356432
1987-11-03,16.384536999999998
1987-11-04,16.384536999999998
1987-11-05,16.468847
1987-11-06,16.272121
1987-11-09,15.878668
1987-11-10,15.625732000000001
1987-11-11,15.597629000000001
1987-11-12,15.878668
1987-11-13,15.597629000000001
1987-11-16,15.597629000000001
1987-11-17,15.457108999999999
1987-11-18,15.429006
1987-11-19,15.31659
1987-11-20,15.513317
1987-11-23,15.400901999999999
1987-11-24,15.485213
1987-11-25,15.119864000000002
1987-11-27,15.176070999999999
1987-11-30,14.726410000000001
1987-12-01,15.007448000000002
1987-12-02,15.007448000000002
1987-12-03,14.726410000000001
1987-12-04,14.613995000000001
1987-12-07,14.445372
1987-12-08,14.613995000000001
1987-12-09,14.698306
1987-12-10,14.473475
1987-12-11,14.529682999999999
1987-12-14,14.951241
1987-12-15,15.204175
1987-12-16,15.597629000000001
1987-12-17,15.31659
1987-12-18,15.710045000000001
1987-12-21,15.681941
1987-12-22,15.653837
1987-12-23,15.569525
1987-12-24,14.838825
1987-12-28,14.445372
1987-12-29,14.445372
1987-12-30,14.613995000000001
1987-12-31,14.613995000000001
1988-01-04,15.232279
1988-01-05,15.372798000000001
1988-01-06,15.063656
1988-01-07,15.119864000000002
1988-01-08,14.220541
1988-01-11,14.501579000000001
1988-01-12,14.501579000000001
1988-01-13,15.007448000000002
1988-01-14,14.951241
1988-01-15,15.597629000000001
1988-01-18,15.372798000000001
1988-01-19,15.147967000000001
1988-01-20,14.810721
1988-01-21,14.866929
1988-01-22,15.372798000000001
1988-01-25,15.878668
1988-01-26,15.681941
1988-01-27,15.766253
1988-01-28,16.047291
1988-01-29,16.356432
1988-02-01,16.328329
1988-02-02,16.244017000000003
1988-02-03,16.159706
1988-02-04,16.131601
1988-02-05,16.159706
1988-02-08,16.075394
1988-02-09,16.187808999999998
1988-02-10,16.496952
1988-02-11,16.244017000000003
1988-02-12,16.384536999999998
1988-02-16,16.215914
1988-02-17,15.850564000000002
1988-02-18,15.710045000000001
1988-02-19,15.962979
1988-02-22,16.075394
1988-02-23,15.934875
1988-02-24,15.934875
1988-02-25,15.766253
1988-02-26,15.962979
1988-02-29,16.244017000000003
1988-03-01,16.159706
1988-03-02,16.187808999999998
1988-03-03,16.103498000000002
1988-03-04,15.766253
