Date,SLB
1991-12-18,14.84375
1991-12-19,14.71875
1991-12-20,14.6875
1991-12-23,14.6875
1991-12-24,15.46875
1991-12-26,15.4375
1991-12-27,15.4375
1991-12-30,16.25
1991-12-31,15.59375
1992-01-02,16.0625
1992-01-03,15.84375
1992-01-06,15.1875
1992-01-07,14.6875
1992-01-08,14.6875
1992-01-09,14.90625
1992-01-10,14.96875
1992-01-13,15.125
1992-01-14,15.5625
1992-01-15,15.3125
1992-01-16,15.4375
1992-01-17,15.6875
1992-01-20,15.6875
1992-01-21,15.84375
1992-01-22,15.875
1992-01-23,15.65625
1992-01-24,15.40625
1992-01-27,15.4375
1992-01-28,15.46875
1992-01-29,15.0
1992-01-30,14.9375
1992-01-31,14.875
1992-02-03,14.71875
1992-02-04,15.0625
1992-02-05,14.5
1992-02-06,14.46875
1992-02-07,14.625
1992-02-10,15.0
1992-02-11,15.34375
1992-02-12,15.6875
1992-02-13,15.25
1992-02-14,15.25
1992-02-18,14.96875
1992-02-19,15.0625
1992-02-20,15.28125
1992-02-21,15.0
1992-02-24,15.03125
1992-02-25,15.0
1992-02-26,15.03125
1992-02-27,14.9375
1992-02-28,15.0
1992-03-02,14.96875
1992-03-03,15.1875
1992-03-04,14.9375
1992-03-05,14.90625
1992-03-06,14.90625
1992-03-09,14.5
1992-03-10,14.09375
1992-03-11,13.71875
1992-03-12,14.25
1992-03-13,14.3125
1992-03-16,14.4375
1992-03-17,14.40625
1992-03-18,14.5
1992-03-19,14.28125
1992-03-20,14.09375
1992-03-23,14.21875
1992-03-24,14.03125
1992-03-25,13.84375
1992-03-26,14.0
1992-03-27,13.84375
1992-03-30,13.625
1992-03-31,13.96875
1992-04-01,13.8125
1992-04-02,13.53125
1992-04-03,13.625
1992-04-06,14.5
1992-04-07,14.09375
1992-04-08,14.15625
1992-04-09,14.25
1992-04-10,14.3125
1992-04-13,14.625
1992-04-14,14.65625
1992-04-15,14.8125
1992-04-16,14.875
1992-04-20,14.8125
1992-04-21,14.78125
1992-04-22,14.78125
1992-04-23,14.84375
1992-04-24,15.4375
1992-04-27,15.5
1992-04-28,15.65625
1992-04-29,15.375
1992-04-30,15.53125
1992-05-01,16.0625
1992-05-04,16.0
1992-05-05,16.125
1992-05-06,16.125
1992-05-07,16.28125
1992-05-08,16.46875
1992-05-11,16.375
1992-05-12,16.375
1992-05-13,16.09375
1992-05-14,15.8125
1992-05-15,15.59375
1992-05-18,15.84375
1992-05-19,15.8125
1992-05-20,15.5
1992-05-21,15.59375
1992-05-22,16.21875
1992-05-26,17.125
1992-05-27,16.8125
1992-05-28,16.84375
1992-05-29,16.4375
1992-06-01,16.34375
1992-06-02,16.28125
1992-06-03,16.875
1992-06-04,17.0625
1992-06-05,16.90625
1992-06-08,16.84375
1992-06-09,16.71875
1992-06-10,16.625
1992-06-11,16.625
1992-06-12,16.625
1992-06-15,16.6875
1992-06-16,16.8125
1992-06-17,16.65625
1992-06-18,16.40625
1992-06-19,16.5
1992-06-22,16.1875
1992-06-23,16.15625
1992-06-24,15.96875
1992-06-25,15.40625
1992-06-26,15.65625
1992-06-29,15.9375
1992-06-30,15.71875
1992-07-01,15.875
1992-07-02,16.0
1992-07-06,15.90625
1992-07-07,15.46875
1992-07-08,15.0
1992-07-09,15.5625
1992-07-10,15.5
1992-07-13,15.25
1992-07-14,16.0
1992-07-15,15.84375
1992-07-16,15.84375
1992-07-17,15.65625
1992-07-20,15.5625
1992-07-21,15.65625
1992-07-22,15.53125
1992-07-23,15.53125
1992-07-24,15.96875
1992-07-27,15.6875
1992-07-28,16.3125
1992-07-29,16.5
1992-07-30,16.75
1992-07-31,16.65625
1992-08-03,16.71875
1992-08-04,16.5
1992-08-05,16.59375
1992-08-06,16.40625
1992-08-07,16.1875
1992-08-10,16.53125
1992-08-11,16.5
1992-08-12,16.53125
1992-08-13,16.90625
1992-08-14,16.71875
1992-08-17,16.875
1992-08-18,16.96875
1992-08-19,17.125
1992-08-20,17.0625
1992-08-21,16.8125
1992-08-24,16.9375
1992-08-25,17.125
1992-08-26,17.125
1992-08-27,16.90625
1992-08-28,17.125
1992-08-31,17.21875
1992-09-01,16.9375
1992-09-02,16.75
1992-09-03,16.78125
1992-09-04,16.625
1992-09-08,16.65625
1992-09-09,16.8125
1992-09-10,17.4375
1992-09-11,17.21875
1992-09-14,17.25
1992-09-15,17.125
1992-09-16,17.1875
1992-09-17,17.25
1992-09-18,17.1875
1992-09-21,16.9375
1992-09-22,16.8125
1992-09-23,16.8125
1992-09-24,16.71875
1992-09-25,16.28125
1992-09-28,16.78125
1992-09-29,16.84375
1992-09-30,16.90625
1992-10-01,17.125
1992-10-02,17.03125
1992-10-05,16.84375
1992-10-06,16.84375
1992-10-07,16.6875
1992-10-08,16.875
1992-10-09,16.875
1992-10-12,17.0625
1992-10-13,16.78125
1992-10-14,16.875
1992-10-15,17.0
1992-10-16,17.0625
1992-10-19,17.46875
1992-10-20,17.5
1992-10-21,17.03125
1992-10-22,16.78125
1992-10-23,16.625
1992-10-26,16.59375
1992-10-27,16.75
1992-10-28,16.375
1992-10-29,16.21875
1992-10-30,15.875
1992-11-02,16.0625
1992-11-03,15.65625
1992-11-04,15.125
1992-11-05,15.5
1992-11-06,15.5
1992-11-09,15.71875
1992-11-10,15.875
1992-11-11,15.65625
1992-11-12,15.65625
1992-11-13,15.125
1992-11-16,15.03125
1992-11-17,14.875
1992-11-18,15.3125
1992-11-19,15.5
1992-11-20,15.75
1992-11-23,15.375
1992-11-24,15.3125
1992-11-25,15.09375
1992-11-27,15.15625
1992-11-30,15.25
1992-12-01,15.125
1992-12-02,14.84375
1992-12-03,14.9375
1992-12-04,15.0625
1992-12-07,14.96875
1992-12-08,14.8125
1992-12-09,14.4375
1992-12-10,14.84375
1992-12-11,14.625
1992-12-14,14.53125
1992-12-15,14.375
1992-12-16,14.4375
1992-12-17,14.59375
1992-12-18,14.5625
1992-12-21,14.53125
1992-12-22,14.3125
1992-12-23,14.0625
1992-12-24,14.0625
1992-12-28,13.90625
1992-12-29,14.125
1992-12-30,14.34375
1992-12-31,14.3125
1993-01-04,14.1875
1993-01-05,14.03125
1993-01-06,14.09375
1993-01-07,13.96875
1993-01-08,13.96875
1993-01-11,13.96875
1993-01-12,13.96875
1993-01-13,14.1875
1993-01-14,14.15625
1993-01-15,14.21875
1993-01-18,13.96875
1993-01-19,14.0
1993-01-20,14.03125
1993-01-21,14.09375
1993-01-22,14.15625
1993-01-25,14.8125
1993-01-26,15.03125
1993-01-27,14.34375
1993-01-28,14.53125
1993-01-29,14.46875
1993-02-01,14.71875
1993-02-02,14.75
1993-02-03,14.6875
1993-02-04,14.9375
1993-02-05,15.625
1993-02-08,15.40625
1993-02-09,14.90625
1993-02-10,14.75
1993-02-11,14.375
1993-02-12,14.28125
1993-02-16,14.1875
1993-02-17,14.25
1993-02-18,14.15625
1993-02-19,14.65625
1993-02-22,15.09375
1993-02-23,14.71875
1993-02-24,14.875
1993-02-25,14.6875
1993-02-26,14.90625
1993-03-01,14.96875
1993-03-02,15.15625
1993-03-03,14.875
1993-03-04,15.0
1993-03-05,14.75
1993-03-08,14.59375
1993-03-09,14.71875
1993-03-10,14.71875
1993-03-11,14.46875
1993-03-12,14.1875
1993-03-15,14.28125
1993-03-16,14.6875
1993-03-17,14.90625
1993-03-18,14.75
1993-03-19,14.625
1993-03-22,14.46875
1993-03-23,14.15625
1993-03-24,14.34375
1993-03-25,14.5
1993-03-26,14.625
1993-03-29,14.78125
1993-03-30,14.96875
1993-03-31,14.875
1993-04-01,15.0
1993-04-02,14.84375
1993-04-05,14.96875
1993-04-06,15.375
1993-04-07,16.1875
1993-04-08,16.0625
1993-04-12,15.71875
1993-04-13,16.0625
1993-04-14,16.1875
1993-04-15,15.90625
1993-04-16,16.5
1993-04-19,16.28125
1993-04-20,16.15625
1993-04-21,15.84375
1993-04-22,15.8125
1993-04-23,15.8125
1993-04-26,15.78125
1993-04-27,15.625
1993-04-28,16.03125
1993-04-29,15.96875
1993-04-30,16.0
1993-05-03,16.21875
1993-05-04,16.03125
1993-05-05,16.03125
1993-05-06,15.9375
1993-05-07,15.9375
1993-05-10,15.8125
1993-05-11,15.90625
1993-05-12,16.25
1993-05-13,16.25
1993-05-14,16.46875
1993-05-17,16.5625
1993-05-18,16.21875
1993-05-19,16.125
1993-05-20,16.0625
1993-05-21,16.0
1993-05-24,16.21875
1993-05-25,16.40625
1993-05-26,16.625
1993-05-27,16.59375
1993-05-28,16.3125
1993-06-01,16.5
1993-06-02,16.625
1993-06-03,16.59375
1993-06-04,16.75
1993-06-07,16.59375
1993-06-08,16.75
1993-06-09,16.8125
1993-06-10,16.8125
1993-06-11,16.1875
1993-06-14,16.125
1993-06-15,16.375
1993-06-16,16.40625
1993-06-17,16.34375
1993-06-18,16.25
1993-06-21,16.4375
1993-06-22,16.75
1993-06-23,16.28125
1993-06-24,16.34375
1993-06-25,16.125
1993-06-28,16.1875
1993-06-29,15.9375
1993-06-30,15.84375
1993-07-01,15.71875
1993-07-02,15.625
1993-07-06,15.5625
1993-07-07,15.5625
1993-07-08,15.5
1993-07-09,15.6875
1993-07-12,15.875
1993-07-13,16.0625
1993-07-14,15.78125
1993-07-15,15.5625
1993-07-16,15.34375
1993-07-19,15.625
1993-07-20,15.5625
1993-07-21,16.25
1993-07-22,16.0625
1993-07-23,16.21875
1993-07-26,16.03125
1993-07-27,16.1875
1993-07-28,16.09375
1993-07-29,15.9375
1993-07-30,15.90625
1993-08-02,15.96875
1993-08-03,15.84375
1993-08-04,15.78125
1993-08-05,15.5625
1993-08-06,15.4375
1993-08-09,15.34375
1993-08-10,15.46875
1993-08-11,15.46875
1993-08-12,15.6875
1993-08-13,15.53125
1993-08-16,15.8125
1993-08-17,15.8125
1993-08-18,15.90625
1993-08-19,16.5625
1993-08-20,16.34375
1993-08-23,16.34375
1993-08-24,16.625
1993-08-25,16.59375
1993-08-26,16.5
1993-08-27,16.46875
1993-08-30,16.5
1993-08-31,16.84375
1993-09-01,16.65625
1993-09-02,16.75
1993-09-03,16.875
1993-09-07,16.71875
1993-09-08,16.34375
1993-09-09,16.09375
1993-09-10,15.9375
1993-09-13,15.84375
1993-09-14,16.0
1993-09-15,16.28125
1993-09-16,15.90625
1993-09-17,15.5
1993-09-20,15.40625
1993-09-21,15.5
1993-09-22,15.5625
1993-09-23,15.46875
1993-09-24,15.59375
1993-09-27,16.09375
1993-09-28,16.0
1993-09-29,16.59375
1993-09-30,16.65625
1993-10-01,16.90625
1993-10-04,16.6875
1993-10-05,16.75
1993-10-06,16.375
1993-10-07,16.4375
1993-10-08,16.375
1993-10-11,16.46875
1993-10-12,16.21875
1993-10-13,16.03125
1993-10-14,15.90625
1993-10-15,15.84375
1993-10-18,16.75
1993-10-19,16.28125
1993-10-20,16.125
1993-10-21,15.96875
1993-10-22,15.5
1993-10-25,15.46875
1993-10-26,15.6875
1993-10-27,15.625
1993-10-28,15.65625
1993-10-29,15.78125
1993-11-01,15.78125
1993-11-02,15.75
1993-11-03,15.5625
1993-11-04,15.5625
1993-11-05,15.21875
1993-11-08,15.28125
1993-11-09,15.375
1993-11-10,15.53125
1993-11-11,15.25
1993-11-12,15.53125
1993-11-15,15.0
1993-11-16,15.25
1993-11-17,15.46875
1993-11-18,15.59375
1993-11-19,15.46875
1993-11-22,15.3125
1993-11-23,15.25
1993-11-24,15.21875
1993-11-26,14.625
1993-11-29,14.25
1993-11-30,14.375
1993-12-01,14.375
1993-12-02,14.21875
1993-12-03,14.28125
1993-12-06,14.4375
1993-12-07,14.6875
1993-12-08,14.59375
1993-12-09,14.59375
1993-12-10,14.9375
1993-12-13,14.71875
1993-12-14,14.5
1993-12-15,14.40625
1993-12-16,14.53125
1993-12-17,14.375
1993-12-20,14.4375
1993-12-21,14.46875
1993-12-22,14.6875
1993-12-23,14.5
1993-12-27,14.5
1993-12-28,14.53125
1993-12-29,14.65625
1993-12-30,14.8125
1993-12-31,14.78125
1994-01-03,14.71875
1994-01-04,14.75
1994-01-05,15.0625
1994-01-06,14.96875
1994-01-07,15.25
1994-01-10,15.21875
1994-01-11,14.875
1994-01-12,14.96875
1994-01-13,14.8125
1994-01-14,14.90625
1994-01-17,15.0625
1994-01-18,15.0625
1994-01-19,15.0625
1994-01-20,14.9375
1994-01-21,14.90625
1994-01-24,14.65625
1994-01-25,14.3125
1994-01-26,14.34375
1994-01-27,14.4375
1994-01-28,14.53125
1994-01-31,14.84375
1994-02-01,14.75
1994-02-02,15.0625
1994-02-03,15.0
1994-02-04,14.65625
1994-02-07,14.625
1994-02-08,14.71875
1994-02-09,14.40625
1994-02-10,14.25
1994-02-11,14.5
1994-02-14,14.40625
1994-02-15,14.34375
1994-02-16,14.25
1994-02-17,14.40625
1994-02-18,14.5
1994-02-22,14.375
1994-02-23,14.5625
1994-02-24,14.1875
1994-02-25,14.09375
1994-02-28,14.21875
1994-03-01,14.21875
1994-03-02,14.34375
1994-03-03,14.1875
1994-03-04,14.34375
1994-03-07,14.125
1994-03-08,14.03125
1994-03-09,14.125
1994-03-10,14.21875
1994-03-11,14.1875
1994-03-14,14.1875
1994-03-15,14.125
1994-03-16,14.46875
1994-03-17,14.625
1994-03-18,14.53125
1994-03-21,14.5
1994-03-22,14.53125
1994-03-23,14.375
1994-03-24,14.28125
1994-03-25,14.28125
1994-03-28,13.75
1994-03-29,13.25
1994-03-30,13.09375
1994-03-31,13.21875
1994-04-04,13.3125
1994-04-05,13.34375
1994-04-06,13.125
1994-04-07,13.21875
1994-04-08,13.28125
1994-04-11,13.0
1994-04-12,12.96875
1994-04-13,12.96875
1994-04-14,12.90625
1994-04-15,13.375
1994-04-18,13.5
1994-04-19,13.28125
1994-04-20,13.34375
1994-04-21,13.59375
1994-04-22,13.75
1994-04-25,13.90625
1994-04-26,13.9375
1994-04-28,13.6875
1994-04-29,13.75
1994-05-02,13.65625
1994-05-03,13.8125
1994-05-04,13.75
1994-05-05,13.75
1994-05-06,14.40625
1994-05-09,14.125
1994-05-10,14.0625
1994-05-11,14.03125
1994-05-12,14.3125
1994-05-13,14.125
1994-05-16,14.1875
1994-05-17,14.25
1994-05-18,14.40625
1994-05-19,14.40625
1994-05-20,14.34375
1994-05-23,14.34375
1994-05-24,14.125
1994-05-25,14.15625
1994-05-26,13.96875
1994-05-27,14.15625
1994-05-31,14.3125
1994-06-01,14.1875
1994-06-02,14.3125
1994-06-03,14.34375
1994-06-06,14.125
1994-06-07,14.0
1994-06-08,14.0
1994-06-09,14.03125
1994-06-10,14.1875
1994-06-13,14.21875
1994-06-14,14.28125
1994-06-15,14.34375
1994-06-16,14.5
1994-06-17,14.59375
1994-06-20,14.90625
1994-06-21,15.0
1994-06-22,15.25
1994-06-23,15.03125
1994-06-24,14.96875
1994-06-27,14.9375
1994-06-28,14.6875
1994-06-29,14.84375
1994-06-30,14.78125
1994-07-01,15.0625
1994-07-05,15.46875
1994-07-06,15.21875
1994-07-07,15.5
1994-07-08,15.46875
1994-07-11,15.46875
1994-07-12,15.5625
1994-07-13,15.28125
1994-07-14,15.5
1994-07-15,15.46875
1994-07-18,15.46875
1994-07-19,15.3125
1994-07-20,15.34375
1994-07-21,15.03125
1994-07-22,15.125
1994-07-25,14.875
1994-07-26,14.875
1994-07-27,14.75
1994-07-28,14.65625
1994-07-29,14.75
1994-08-01,15.0625
1994-08-02,14.9375
1994-08-03,15.03125
1994-08-04,14.6875
1994-08-05,14.75
1994-08-08,14.6875
1994-08-09,14.625
1994-08-10,14.8125
1994-08-11,14.625
1994-08-12,14.625
1994-08-15,14.5625
1994-08-16,14.4375
1994-08-17,14.21875
1994-08-18,14.28125
1994-08-19,14.1875
1994-08-22,14.0625
1994-08-23,14.15625
1994-08-24,14.28125
1994-08-25,14.15625
1994-08-26,14.15625
1994-08-29,14.0625
1994-08-30,14.25
1994-08-31,14.25
1994-09-01,14.3125
1994-09-02,14.25
1994-09-06,14.15625
1994-09-07,14.1875
1994-09-08,14.3125
1994-09-09,14.1875
1994-09-12,14.15625
1994-09-13,14.0
1994-09-14,13.9375
1994-09-15,14.0625
1994-09-16,13.8125
1994-09-19,13.84375
1994-09-20,13.625
1994-09-21,13.46875
1994-09-22,13.34375
1994-09-23,13.5
1994-09-26,13.65625
1994-09-27,13.84375
1994-09-28,13.90625
1994-09-29,13.71875
1994-09-30,13.59375
1994-10-03,13.84375
1994-10-04,13.59375
1994-10-05,13.59375
1994-10-06,13.6875
1994-10-07,14.0625
1994-10-10,14.0625
1994-10-11,14.0625
1994-10-12,14.09375
1994-10-13,14.09375
1994-10-14,14.0625
1994-10-17,14.09375
1994-10-18,13.875
1994-10-19,13.6875
1994-10-20,13.59375
1994-10-21,13.75
1994-10-24,13.53125
1994-10-25,13.46875
1994-10-26,13.875
1994-10-27,14.0
1994-10-28,14.65625
1994-10-31,14.71875
1994-11-01,14.5
1994-11-02,14.28125
1994-11-03,14.1875
1994-11-04,14.25
1994-11-07,14.09375
1994-11-08,14.09375
1994-11-09,14.03125
1994-11-10,14.03125
1994-11-11,13.9375
1994-11-14,14.03125
1994-11-15,14.0
1994-11-16,13.875
1994-11-17,13.875
1994-11-18,13.71875
1994-11-21,13.71875
1994-11-22,13.8125
1994-11-23,13.5625
1994-11-25,13.40625
1994-11-28,13.65625
1994-11-29,13.625
1994-11-30,13.28125
1994-12-01,13.15625
1994-12-02,13.21875
1994-12-05,13.15625
1994-12-06,13.15625
1994-12-07,12.71875
1994-12-08,12.5625
1994-12-09,12.71875
1994-12-12,12.8125
1994-12-13,12.75
1994-12-14,12.6875
1994-12-15,12.71875
1994-12-16,12.8125
1994-12-19,13.0625
1994-12-20,12.90625
1994-12-21,12.71875
1994-12-22,12.71875
1994-12-23,12.53125
1994-12-27,12.625
1994-12-28,12.6875
1994-12-29,12.59375
1994-12-30,12.59375
1995-01-03,12.78125
1995-01-04,12.84375
1995-01-05,12.78125
1995-01-06,12.875
1995-01-09,13.09375
1995-01-10,12.71875
1995-01-11,12.78125
1995-01-12,12.6875
1995-01-13,12.65625
1995-01-16,12.71875
1995-01-17,12.96875
1995-01-18,13.0
1995-01-19,13.15625
1995-01-20,13.28125
1995-01-23,13.25
1995-01-24,13.15625
1995-01-25,13.5
1995-01-26,13.5
1995-01-27,13.53125
1995-01-30,13.40625
1995-01-31,13.1875
1995-02-01,13.125
1995-02-02,13.25
1995-02-03,13.46875
1995-02-06,13.71875
1995-02-07,13.65625
1995-02-08,13.71875
1995-02-09,13.5625
1995-02-10,13.53125
1995-02-13,13.71875
1995-02-14,13.75
1995-02-15,13.8125
1995-02-16,13.75
1995-02-17,14.03125
1995-02-21,14.1875
1995-02-22,14.3125
1995-02-23,14.21875
1995-02-24,14.34375
1995-02-27,14.15625
1995-02-28,14.21875
1995-03-01,14.15625
1995-03-02,14.4375
1995-03-03,14.25
1995-03-06,14.3125
1995-03-07,14.21875
1995-03-08,14.40625
1995-03-09,14.28125
1995-03-10,14.40625
1995-03-13,14.5625
1995-03-14,14.4375
1995-03-15,14.34375
1995-03-16,14.5625
1995-03-17,14.65625
1995-03-20,14.53125
1995-03-21,14.4375
1995-03-22,14.59375
1995-03-23,14.65625
1995-03-24,14.625
1995-03-27,14.71875
1995-03-28,14.8125
1995-03-29,14.75
1995-03-30,14.8125
1995-03-31,14.90625
1995-04-03,14.6875
1995-04-04,14.71875
1995-04-05,14.90625
1995-04-06,14.875
1995-04-07,15.0
1995-04-10,14.8125
1995-04-11,14.78125
1995-04-12,14.75
1995-04-13,14.71875
1995-04-17,14.59375
1995-04-18,14.65625
1995-04-19,14.96875
1995-04-20,15.875
1995-04-21,15.875
1995-04-24,16.0
1995-04-25,15.90625
1995-04-26,15.84375
1995-04-27,15.84375
1995-04-28,15.71875
1995-05-01,16.15625
1995-05-02,16.0
1995-05-03,16.09375
1995-05-04,16.21875
1995-05-05,16.125
1995-05-08,16.09375
1995-05-09,15.90625
1995-05-10,15.875
1995-05-11,15.78125
1995-05-12,15.78125
1995-05-15,15.71875
1995-05-16,16.40625
1995-05-17,16.5
1995-05-18,16.1875
1995-05-19,16.09375
1995-05-22,15.71875
1995-05-23,15.90625
1995-05-24,16.125
1995-05-25,16.34375
1995-05-26,15.90625
1995-05-30,15.9375
1995-05-31,16.25
1995-06-01,16.21875
1995-06-02,16.15625
1995-06-05,16.28125
1995-06-06,16.3125
1995-06-07,16.1875
1995-06-08,16.15625
1995-06-09,15.9375
1995-06-12,15.8125
1995-06-13,15.90625
1995-06-14,16.09375
1995-06-15,16.34375
1995-06-16,16.53125
1995-06-19,16.46875
1995-06-20,16.25
1995-06-21,15.40625
1995-06-22,15.53125
1995-06-23,15.78125
1995-06-26,15.65625
1995-06-27,15.90625
1995-06-28,15.9375
1995-06-29,15.8125
1995-06-30,15.53125
1995-07-03,15.65625
1995-07-05,15.46875
1995-07-06,15.65625
1995-07-07,16.0
1995-07-10,15.625
1995-07-11,15.71875
1995-07-12,15.75
1995-07-13,15.8125
1995-07-14,16.0
1995-07-17,16.125
1995-07-18,15.9375
1995-07-19,15.75
1995-07-20,16.375
1995-07-21,16.78125
1995-07-24,16.6875
1995-07-25,16.46875
1995-07-26,16.90625
1995-07-27,16.84375
1995-07-28,16.875
1995-07-31,16.75
1995-08-01,16.625
1995-08-02,16.65625
1995-08-03,16.53125
1995-08-04,16.6875
1995-08-07,16.40625
1995-08-08,16.46875
1995-08-09,16.3125
1995-08-10,16.25
1995-08-11,16.3125
1995-08-14,16.21875
1995-08-15,16.09375
1995-08-16,15.8125
1995-08-17,15.71875
1995-08-18,15.78125
1995-08-21,15.78125
1995-08-22,15.84375
1995-08-23,15.78125
1995-08-24,15.71875
1995-08-25,15.5
1995-08-28,15.375
1995-08-29,15.625
1995-08-30,15.875
1995-08-31,16.125
1995-09-01,16.84375
1995-09-05,17.28125
1995-09-06,17.0625
1995-09-07,17.09375
1995-09-08,16.9375
1995-09-11,17.09375
1995-09-12,17.375
1995-09-13,17.34375
1995-09-14,17.3125
1995-09-15,17.1875
1995-09-18,16.90625
1995-09-19,17.09375
1995-09-20,17.09375
1995-09-21,16.875
1995-09-22,16.625
1995-09-25,16.1875
1995-09-26,16.0625
1995-09-27,15.875
1995-09-28,16.3125
1995-09-29,16.34375
1995-10-02,16.34375
1995-10-03,16.375
1995-10-04,16.625
1995-10-05,16.625
1995-10-06,16.625
1995-10-09,16.53125
1995-10-10,16.46875
1995-10-11,16.4375
1995-10-12,16.375
1995-10-13,16.40625
1995-10-16,16.46875
1995-10-17,16.53125
1995-10-18,16.8125
1995-10-19,16.125
1995-10-20,15.71875
1995-10-23,15.75
1995-10-24,15.625
1995-10-25,15.65625
1995-10-26,15.09375
1995-10-27,14.875
1995-10-30,15.28125
1995-10-31,15.5625
1995-11-01,15.59375
1995-11-02,15.65625
1995-11-03,15.5
1995-11-06,15.46875
1995-11-07,15.40625
1995-11-08,15.34375
1995-11-09,15.375
1995-11-10,15.1875
1995-11-13,15.59375
1995-11-14,15.65625
1995-11-15,15.8125
1995-11-16,15.96875
1995-11-17,16.6875
1995-11-20,16.53125
1995-11-21,16.71875
1995-11-22,16.375
1995-11-24,16.5625
1995-11-27,16.59375
1995-11-28,16.25
1995-11-29,16.03125
1995-11-30,15.875
1995-12-01,16.21875
1995-12-04,16.71875
1995-12-05,16.8125
1995-12-06,16.96875
1995-12-07,17.09375
1995-12-08,17.0
1995-12-11,17.34375
1995-12-12,17.34375
1995-12-13,17.40625
1995-12-14,17.15625
1995-12-15,17.15625
1995-12-18,16.96875
1995-12-19,17.0625
1995-12-20,17.4375
1995-12-21,17.09375
1995-12-22,17.21875
1995-12-26,17.21875
1995-12-27,17.34375
1995-12-28,17.5625
1995-12-29,17.3125
1996-01-02,17.3125
1996-01-03,16.9375
1996-01-04,16.96875
1996-01-05,16.75
1996-01-08,16.9375
1996-01-09,16.9375
1996-01-10,16.625
1996-01-11,16.75
1996-01-12,16.5625
1996-01-15,16.5625
1996-01-16,16.71875
1996-01-17,16.75
1996-01-18,16.9375
1996-01-19,16.875
1996-01-22,16.90625
1996-01-23,16.6875
1996-01-24,17.03125
1996-01-25,16.6875
1996-01-26,16.78125
1996-01-29,17.09375
1996-01-30,17.65625
1996-01-31,17.53125
1996-02-01,17.9375
1996-02-02,17.75
1996-02-05,17.4375
1996-02-06,17.5
1996-02-07,17.53125
1996-02-08,17.5625
1996-02-09,17.90625
1996-02-12,18.1875
1996-02-13,18.15625
1996-02-14,18.125
1996-02-15,18.78125
1996-02-16,18.875
1996-02-20,18.5
1996-02-21,18.78125
1996-02-22,18.84375
1996-02-23,18.625
1996-02-26,18.53125
1996-02-27,18.4375
1996-02-28,18.3125
1996-02-29,18.21875
1996-03-01,18.25
1996-03-04,18.28125
1996-03-05,18.28125
1996-03-06,18.8125
1996-03-07,18.75
1996-03-08,18.1875
1996-03-11,18.625
1996-03-12,18.625
1996-03-13,19.5
1996-03-14,20.09375
1996-03-15,19.4375
1996-03-18,19.375
1996-03-19,19.5625
1996-03-20,19.46875
1996-03-21,19.34375
1996-03-22,19.375
1996-03-25,19.5625
1996-03-26,20.0
1996-03-27,19.8125
1996-03-28,19.96875
1996-03-29,19.78125
1996-04-01,20.46875
1996-04-02,20.5
1996-04-03,20.6875
1996-04-04,21.1875
1996-04-08,21.0625
1996-04-09,21.5
1996-04-10,21.40625
1996-04-11,21.40625
1996-04-12,21.0
1996-04-15,20.6875
1996-04-16,21.1875
1996-04-17,20.46875
1996-04-18,20.4375
1996-04-19,20.6875
1996-04-22,21.15625
1996-04-23,21.0
1996-04-24,21.65625
1996-04-25,21.84375
1996-04-26,22.375
1996-04-29,22.125
1996-04-30,22.0625
1996-05-01,21.875
1996-05-02,21.53125
1996-05-03,21.3125
1996-05-06,21.09375
1996-05-07,21.125
1996-05-08,21.0625
1996-05-09,21.875
1996-05-10,21.75
1996-05-13,21.84375
1996-05-14,22.125
1996-05-15,21.65625
1996-05-16,21.40625
1996-05-17,21.03125
1996-05-20,21.84375
1996-05-21,21.96875
1996-05-22,22.0
1996-05-23,22.21875
1996-05-24,22.125
1996-05-28,21.59375
1996-05-29,21.21875
1996-05-30,21.125
1996-05-31,20.84375
1996-06-03,20.5625
1996-06-04,20.90625
1996-06-05,20.78125
1996-06-06,20.375
1996-06-07,20.6875
1996-06-10,20.65625
1996-06-11,20.71875
1996-06-12,20.84375
1996-06-13,21.03125
1996-06-14,20.8125
1996-06-17,20.3125
1996-06-18,20.28125
1996-06-19,20.1875
1996-06-20,20.09375
1996-06-21,20.65625
1996-06-24,20.78125
1996-06-25,21.21875
1996-06-26,21.21875
1996-06-27,20.875
1996-06-28,21.0625
1996-07-01,21.1875
1996-07-02,21.46875
1996-07-03,21.8125
1996-07-05,21.09375
1996-07-08,21.21875
1996-07-09,21.53125
1996-07-10,21.78125
1996-07-11,22.03125
1996-07-12,22.21875
1996-07-15,21.71875
1996-07-16,21.0
1996-07-17,20.71875
1996-07-18,20.75
1996-07-19,20.5625
1996-07-22,20.4375
1996-07-23,20.46875
1996-07-24,20.5
1996-07-25,20.46875
1996-07-26,20.65625
1996-07-29,20.6875
1996-07-30,20.1875
1996-07-31,20.0
1996-08-01,20.625
1996-08-02,20.625
1996-08-05,20.71875
1996-08-06,21.09375
1996-08-07,21.15625
1996-08-08,21.34375
1996-08-09,21.25
1996-08-12,21.25
1996-08-13,20.84375
1996-08-14,20.96875
1996-08-15,20.96875
1996-08-16,21.125
1996-08-19,21.375
1996-08-20,21.8125
1996-08-21,21.8125
1996-08-22,21.8125
1996-08-23,21.65625
1996-08-26,21.25
1996-08-27,21.5
1996-08-28,21.71875
1996-08-29,21.40625
1996-08-30,21.09375
1996-09-03,21.5
1996-09-04,21.375
1996-09-05,21.40625
