Date,APH
1992-05-08,0.484375
1992-05-11,0.492188
1992-05-12,0.476563
1992-05-13,0.46875
1992-05-14,0.46875
1992-05-15,0.453125
1992-05-18,0.46875
1992-05-19,0.46875
1992-05-20,0.460938
1992-05-21,0.46875
1992-05-22,0.46875
1992-05-26,0.484375
1992-05-27,0.476563
1992-05-28,0.46875
1992-05-29,0.476563
1992-06-01,0.492188
1992-06-02,0.507813
1992-06-03,0.5
1992-06-04,0.5
1992-06-05,0.476563
1992-06-08,0.476563
1992-06-09,0.476563
1992-06-10,0.476563
1992-06-11,0.484375
1992-06-12,0.484375
1992-06-15,0.476563
1992-06-16,0.476563
1992-06-17,0.46875
1992-06-18,0.460938
1992-06-19,0.460938
1992-06-22,0.453125
1992-06-23,0.429688
1992-06-24,0.429688
1992-06-25,0.429688
1992-06-26,0.40625
1992-06-29,0.4375
1992-06-30,0.453125
1992-07-01,0.4375
1992-07-02,0.421875
1992-07-06,0.414063
1992-07-07,0.398438
1992-07-08,0.390625
1992-07-09,0.390625
1992-07-10,0.398438
1992-07-13,0.40625
1992-07-14,0.429688
1992-07-15,0.4375
1992-07-16,0.414063
1992-07-17,0.40625
1992-07-20,0.414063
1992-07-21,0.398438
1992-07-22,0.398438
1992-07-23,0.40625
1992-07-24,0.390625
1992-07-27,0.398438
1992-07-28,0.421875
1992-07-29,0.4375
1992-07-30,0.453125
1992-07-31,0.445313
1992-08-03,0.46875
1992-08-04,0.460938
1992-08-05,0.445313
1992-08-06,0.4375
1992-08-07,0.429688
1992-08-10,0.429688
1992-08-11,0.4375
1992-08-12,0.429688
1992-08-13,0.421875
1992-08-14,0.421875
1992-08-17,0.414063
1992-08-18,0.421875
1992-08-19,0.421875
1992-08-20,0.40625
1992-08-21,0.40625
1992-08-24,0.398438
1992-08-25,0.398438
1992-08-26,0.40625
1992-08-27,0.40625
1992-08-28,0.398438
1992-08-31,0.398438
1992-09-01,0.421875
1992-09-02,0.414063
1992-09-03,0.414063
1992-09-04,0.421875
1992-09-08,0.421875
1992-09-09,0.40625
1992-09-10,0.421875
1992-09-11,0.429688
1992-09-14,0.445313
1992-09-15,0.429688
1992-09-16,0.421875
1992-09-17,0.445313
1992-09-18,0.445313
1992-09-21,0.445313
1992-09-22,0.4375
1992-09-23,0.445313
1992-09-24,0.445313
1992-09-25,0.445313
1992-09-28,0.4375
1992-09-29,0.4375
1992-09-30,0.4375
1992-10-01,0.429688
1992-10-02,0.429688
1992-10-05,0.414063
1992-10-06,0.414063
1992-10-07,0.414063
1992-10-08,0.390625
1992-10-09,0.375
1992-10-12,0.375
1992-10-13,0.40625
1992-10-14,0.414063
1992-10-15,0.40625
1992-10-16,0.382813
1992-10-19,0.390625
1992-10-20,0.382813
1992-10-21,0.375
1992-10-22,0.367188
1992-10-23,0.382813
1992-10-26,0.359375
1992-10-27,0.351563
1992-10-28,0.335938
1992-10-29,0.328125
1992-10-30,0.328125
1992-11-02,0.328125
1992-11-03,0.328125
1992-11-04,0.335938
1992-11-05,0.328125
1992-11-06,0.335938
1992-11-09,0.359375
1992-11-10,0.351563
1992-11-11,0.359375
1992-11-12,0.375
1992-11-13,0.351563
1992-11-16,0.351563
1992-11-17,0.34375
1992-11-18,0.335938
1992-11-19,0.335938
1992-11-20,0.335938
1992-11-23,0.335938
1992-11-24,0.34375
1992-11-25,0.34375
1992-11-27,0.328125
1992-11-30,0.328125
1992-12-01,0.34375
1992-12-02,0.34375
1992-12-03,0.359375
1992-12-04,0.367188
1992-12-07,0.351563
1992-12-08,0.351563
1992-12-09,0.367188
1992-12-10,0.390625
1992-12-11,0.390625
1992-12-14,0.390625
1992-12-15,0.398438
1992-12-16,0.398438
1992-12-17,0.40625
1992-12-18,0.390625
1992-12-21,0.390625
1992-12-22,0.382813
1992-12-23,0.4375
1992-12-24,0.460938
1992-12-28,0.46875
1992-12-29,0.453125
1992-12-30,0.445313
1992-12-31,0.4375
1993-01-04,0.453125
1993-01-05,0.453125
1993-01-06,0.445313
1993-01-07,0.429688
1993-01-08,0.4375
1993-01-11,0.445313
1993-01-12,0.4375
1993-01-13,0.445313
1993-01-14,0.484375
1993-01-15,0.476563
1993-01-18,0.492188
1993-01-19,0.484375
1993-01-20,0.484375
1993-01-21,0.484375
1993-01-22,0.507813
1993-01-25,0.515625
1993-01-26,0.523438
1993-01-27,0.515625
1993-01-28,0.5
1993-01-29,0.484375
1993-02-01,0.5
1993-02-02,0.507813
1993-02-03,0.523438
1993-02-04,0.523438
1993-02-05,0.492188
1993-02-08,0.492188
1993-02-09,0.484375
1993-02-10,0.515625
1993-02-11,0.492188
1993-02-12,0.5
1993-02-16,0.523438
1993-02-17,0.515625
1993-02-18,0.5
1993-02-19,0.523438
1993-02-22,0.53125
1993-02-23,0.523438
1993-02-24,0.523438
1993-02-25,0.53125
1993-02-26,0.523438
1993-03-01,0.507813
1993-03-02,0.523438
1993-03-03,0.523438
1993-03-04,0.523438
1993-03-05,0.523438
1993-03-08,0.515625
1993-03-09,0.523438
1993-03-10,0.5
1993-03-11,0.507813
1993-03-12,0.507813
1993-03-15,0.507813
1993-03-16,0.476563
1993-03-17,0.492188
1993-03-18,0.5
1993-03-19,0.5
1993-03-22,0.476563
1993-03-23,0.476563
1993-03-24,0.46875
1993-03-25,0.46875
1993-03-26,0.484375
1993-03-29,0.484375
1993-03-30,0.46875
1993-03-31,0.460938
1993-04-01,0.460938
1993-04-02,0.445313
1993-04-05,0.453125
1993-04-06,0.445313
1993-04-07,0.414063
1993-04-08,0.414063
1993-04-12,0.4375
1993-04-13,0.476563
1993-04-14,0.46875
1993-04-15,0.476563
1993-04-16,0.476563
1993-04-19,0.484375
1993-04-20,0.484375
1993-04-21,0.492188
1993-04-22,0.492188
1993-04-23,0.492188
1993-04-26,0.492188
1993-04-27,0.484375
1993-04-28,0.492188
1993-04-29,0.507813
1993-04-30,0.492188
1993-05-03,0.5
1993-05-04,0.507813
1993-05-05,0.515625
1993-05-06,0.507813
1993-05-07,0.5
1993-05-10,0.515625
1993-05-11,0.507813
1993-05-12,0.5
1993-05-13,0.539063
1993-05-14,0.539063
1993-05-17,0.53125
1993-05-18,0.539063
1993-05-19,0.523438
1993-05-20,0.53125
1993-05-21,0.523438
1993-05-24,0.53125
1993-05-25,0.539063
1993-05-26,0.601563
1993-05-27,0.625
1993-05-28,0.617188
1993-06-01,0.617188
1993-06-02,0.640625
1993-06-03,0.617188
1993-06-04,0.625
1993-06-07,0.601563
1993-06-08,0.625
1993-06-09,0.65625
1993-06-10,0.609375
1993-06-11,0.632813
1993-06-14,0.664063
1993-06-15,0.65625
1993-06-16,0.664063
1993-06-17,0.65625
1993-06-18,0.617188
1993-06-21,0.640625
1993-06-22,0.648438
1993-06-23,0.65625
1993-06-24,0.648438
1993-06-25,0.648438
1993-06-28,0.6875
1993-06-29,0.671875
1993-06-30,0.648438
1993-07-01,0.695313
1993-07-02,0.679688
1993-07-06,0.664063
1993-07-07,0.679688
1993-07-08,0.65625
1993-07-09,0.648438
1993-07-12,0.640625
1993-07-13,0.664063
1993-07-14,0.695313
1993-07-15,0.6875
1993-07-16,0.703125
1993-07-19,0.6875
1993-07-20,0.703125
1993-07-21,0.671875
1993-07-22,0.679688
1993-07-23,0.679688
1993-07-26,0.695313
1993-07-27,0.679688
1993-07-28,0.695313
1993-07-29,0.6875
1993-07-30,0.6875
1993-08-02,0.65625
1993-08-03,0.6875
1993-08-04,0.6875
1993-08-05,0.6875
1993-08-06,0.671875
1993-08-09,0.671875
1993-08-10,0.648438
1993-08-11,0.632813
1993-08-12,0.65625
1993-08-13,0.679688
1993-08-16,0.6875
1993-08-17,0.695313
1993-08-18,0.695313
1993-08-19,0.6875
1993-08-20,0.703125
1993-08-23,0.6875
1993-08-24,0.632813
1993-08-25,0.6875
1993-08-26,0.6875
1993-08-27,0.726563
1993-08-30,0.765625
1993-08-31,0.789063
1993-09-01,0.796875
1993-09-02,0.804688
1993-09-03,0.804688
1993-09-07,0.796875
1993-09-08,0.765625
1993-09-09,0.78125
1993-09-10,0.804688
1993-09-13,0.796875
1993-09-14,0.773438
1993-09-15,0.78125
1993-09-16,0.804688
1993-09-17,0.804688
1993-09-20,0.804688
1993-09-21,0.78125
1993-09-22,0.820313
1993-09-23,0.851563
1993-09-24,0.835938
1993-09-27,0.835938
1993-09-28,0.835938
1993-09-29,0.835938
1993-09-30,0.875
1993-10-01,0.875
1993-10-04,0.859375
1993-10-05,0.859375
1993-10-06,0.820313
1993-10-07,0.851563
1993-10-08,0.875
1993-10-11,0.84375
1993-10-12,0.875
1993-10-13,0.914063
1993-10-14,0.921875
1993-10-15,0.914063
1993-10-18,0.898438
1993-10-19,0.875
1993-10-20,0.84375
1993-10-21,0.828125
1993-10-22,0.78125
1993-10-25,0.820313
1993-10-26,0.851563
1993-10-27,0.859375
1993-10-28,0.84375
1993-10-29,0.859375
1993-11-01,0.859375
1993-11-02,0.859375
1993-11-03,0.8125
1993-11-04,0.84375
1993-11-05,0.851563
1993-11-08,0.851563
1993-11-09,0.859375
1993-11-10,0.835938
1993-11-11,0.851563
1993-11-12,0.867188
1993-11-15,0.875
1993-11-16,0.875
1993-11-17,0.875
1993-11-18,0.867188
1993-11-19,0.851563
1993-11-22,0.804688
1993-11-23,0.804688
1993-11-24,0.8125
1993-11-26,0.8125
1993-11-29,0.820313
1993-11-30,0.8125
1993-12-01,0.8125
1993-12-02,0.8125
1993-12-03,0.8125
1993-12-06,0.828125
1993-12-07,0.890625
1993-12-08,0.929688
1993-12-09,0.914063
1993-12-10,0.914063
1993-12-13,0.9375
1993-12-14,0.9375
1993-12-15,0.9375
1993-12-16,0.96875
1993-12-17,1.0
1993-12-20,0.96875
1993-12-21,0.9375
1993-12-22,0.921875
1993-12-23,0.976563
1993-12-27,0.992188
1993-12-28,1.0
1993-12-29,1.0234379999999998
1993-12-30,1.0234379999999998
1993-12-31,1.03125
1994-01-03,1.0
1994-01-04,0.984375
1994-01-05,1.0
1994-01-06,1.015625
1994-01-07,1.015625
1994-01-10,1.015625
1994-01-11,1.015625
1994-01-12,1.015625
1994-01-13,1.0234379999999998
1994-01-14,1.0546879999999998
1994-01-17,1.0546879999999998
1994-01-18,1.046875
1994-01-19,1.0546879999999998
1994-01-20,1.078125
1994-01-21,1.0703129999999998
1994-01-24,1.0
1994-01-25,0.976563
1994-01-26,0.96875
1994-01-27,0.984375
1994-01-28,1.015625
1994-01-31,1.03125
1994-02-01,1.0625
1994-02-02,1.0625
1994-02-03,1.0859379999999998
1994-02-04,1.109375
1994-02-07,1.0859379999999998
1994-02-08,1.0625
1994-02-09,1.0703129999999998
1994-02-10,1.0703129999999998
1994-02-11,1.046875
1994-02-14,1.0234379999999998
1994-02-15,1.0390629999999998
1994-02-16,1.015625
1994-02-17,1.0078129999999998
1994-02-18,1.0234379999999998
1994-02-22,1.0546879999999998
1994-02-23,1.0390629999999998
1994-02-24,0.96875
1994-02-25,0.96875
1994-02-28,0.976563
1994-03-01,0.992188
1994-03-02,0.984375
1994-03-03,0.984375
1994-03-04,0.992188
1994-03-07,1.0234379999999998
1994-03-08,1.046875
1994-03-09,1.03125
1994-03-10,1.03125
1994-03-11,1.03125
1994-03-14,1.03125
1994-03-15,1.03125
1994-03-16,1.03125
1994-03-17,1.0390629999999998
1994-03-18,1.0078129999999998
1994-03-21,1.0
1994-03-22,0.992188
1994-03-23,0.984375
1994-03-24,0.976563
1994-03-25,0.984375
1994-03-28,0.953125
1994-03-29,0.921875
1994-03-30,0.914063
1994-03-31,0.90625
1994-04-04,0.90625
1994-04-05,0.945313
1994-04-06,0.945313
1994-04-07,0.96875
1994-04-08,0.953125
1994-04-11,0.953125
1994-04-12,1.0078129999999998
1994-04-13,0.96875
1994-04-14,1.015625
1994-04-15,1.0625
1994-04-18,1.03125
1994-04-19,1.0
1994-04-20,0.992188
1994-04-21,1.03125
1994-04-22,1.046875
1994-04-25,1.109375
1994-04-26,1.078125
1994-04-28,1.0703129999999998
1994-04-29,1.1015629999999998
1994-05-02,1.125
1994-05-03,1.109375
1994-05-04,1.09375
1994-05-05,1.078125
1994-05-06,1.0625
1994-05-09,1.046875
1994-05-10,1.046875
1994-05-11,1.0546879999999998
1994-05-12,1.0625
1994-05-13,1.0546879999999998
1994-05-16,1.0546879999999998
1994-05-17,1.03125
1994-05-18,1.0546879999999998
1994-05-19,1.046875
1994-05-20,1.0625
1994-05-23,1.0546879999999998
1994-05-24,1.0625
1994-05-25,1.0625
1994-05-26,1.0703129999999998
1994-05-27,1.078125
1994-05-31,1.0625
1994-06-01,1.0703129999999998
1994-06-02,1.0703129999999998
1994-06-03,1.0625
1994-06-06,1.1171879999999998
1994-06-07,1.1015629999999998
1994-06-08,1.078125
1994-06-09,1.078125
1994-06-10,1.0859379999999998
1994-06-13,1.0859379999999998
1994-06-14,1.09375
1994-06-15,1.0625
1994-06-16,1.0625
1994-06-17,1.0546879999999998
1994-06-20,1.0234379999999998
1994-06-21,1.015625
1994-06-22,1.0078129999999998
1994-06-23,1.0078129999999998
1994-06-24,0.992188
1994-06-27,0.976563
1994-06-28,1.03125
1994-06-29,1.0703129999999998
1994-06-30,1.0
1994-07-01,1.0546879999999998
1994-07-05,1.0625
1994-07-06,1.1171879999999998
1994-07-07,1.1171879999999998
1994-07-08,1.09375
1994-07-11,1.125
1994-07-12,1.140625
1994-07-13,1.15625
1994-07-14,1.1796879999999998
1994-07-15,1.1796879999999998
1994-07-18,1.203125
1994-07-19,1.2265629999999998
1994-07-20,1.21875
1994-07-21,1.2265629999999998
1994-07-22,1.1875
1994-07-25,1.1796879999999998
1994-07-26,1.1640629999999998
1994-07-27,1.1796879999999998
1994-07-28,1.203125
1994-07-29,1.2421879999999998
1994-08-01,1.25
1994-08-02,1.234375
1994-08-03,1.234375
1994-08-04,1.234375
1994-08-05,1.2421879999999998
1994-08-08,1.25
1994-08-09,1.25
1994-08-10,1.2734379999999998
1994-08-11,1.265625
1994-08-12,1.25
1994-08-15,1.2734379999999998
1994-08-16,1.2578129999999998
1994-08-17,1.2265629999999998
1994-08-18,1.21875
1994-08-19,1.25
1994-08-22,1.25
1994-08-23,1.265625
1994-08-24,1.2578129999999998
1994-08-25,1.265625
1994-08-26,1.2578129999999998
1994-08-29,1.265625
1994-08-30,1.2734379999999998
1994-08-31,1.28125
1994-09-01,1.3046879999999998
1994-09-02,1.296875
1994-09-06,1.3046879999999998
1994-09-07,1.34375
1994-09-08,1.34375
1994-09-09,1.328125
1994-09-12,1.3359379999999998
1994-09-13,1.34375
1994-09-14,1.40625
1994-09-15,1.4140629999999998
1994-09-16,1.4140629999999998
1994-09-19,1.390625
1994-09-20,1.40625
1994-09-21,1.421875
1994-09-22,1.4453129999999998
1994-09-23,1.4921879999999998
1994-09-26,1.4921879999999998
1994-09-27,1.46875
1994-09-28,1.3828129999999998
1994-09-29,1.375
1994-09-30,1.3828129999999998
1994-10-03,1.375
1994-10-04,1.375
1994-10-05,1.3203129999999998
1994-10-06,1.3515629999999998
1994-10-07,1.390625
1994-10-10,1.4453129999999998
1994-10-11,1.4375
1994-10-12,1.4609379999999998
1994-10-13,1.4453129999999998
1994-10-14,1.453125
1994-10-17,1.375
1994-10-18,1.4296879999999998
1994-10-19,1.4609379999999998
1994-10-20,1.46875
1994-10-21,1.46875
1994-10-24,1.46875
1994-10-25,1.4296879999999998
1994-10-26,1.3984379999999998
1994-10-27,1.3984379999999998
1994-10-28,1.3671879999999998
1994-10-31,1.359375
1994-11-01,1.359375
1994-11-02,1.40625
1994-11-03,1.4765629999999998
1994-11-04,1.4765629999999998
1994-11-07,1.4765629999999998
1994-11-08,1.46875
1994-11-09,1.4765629999999998
1994-11-10,1.4765629999999998
1994-11-11,1.46875
1994-11-14,1.515625
1994-11-15,1.5
1994-11-16,1.515625
1994-11-17,1.5
1994-11-18,1.5234379999999998
1994-11-21,1.484375
1994-11-22,1.4921879999999998
1994-11-23,1.4453129999999998
1994-11-25,1.4921879999999998
1994-11-28,1.4921879999999998
1994-11-29,1.4765629999999998
1994-11-30,1.4921879999999998
1994-12-01,1.5078129999999998
1994-12-02,1.4609379999999998
1994-12-05,1.4921879999999998
1994-12-06,1.515625
1994-12-07,1.4765629999999998
1994-12-08,1.4453129999999998
1994-12-09,1.3671879999999998
1994-12-12,1.4140629999999998
1994-12-13,1.4296879999999998
1994-12-14,1.375
1994-12-15,1.3984379999999998
1994-12-16,1.3984379999999998
1994-12-19,1.375
1994-12-20,1.4140629999999998
1994-12-21,1.4453129999999998
1994-12-22,1.4921879999999998
1994-12-23,1.4921879999999998
1994-12-27,1.5
1994-12-28,1.5
1994-12-29,1.5
1994-12-30,1.5
1995-01-03,1.46875
1995-01-04,1.453125
1995-01-05,1.4609379999999998
1995-01-06,1.46875
1995-01-09,1.4765629999999998
1995-01-10,1.46875
1995-01-11,1.453125
1995-01-12,1.4453129999999998
1995-01-13,1.4609379999999998
1995-01-16,1.4921879999999998
1995-01-17,1.5078129999999998
1995-01-18,1.4296879999999998
1995-01-19,1.375
1995-01-20,1.359375
1995-01-23,1.2890629999999998
1995-01-24,1.296875
1995-01-25,1.265625
1995-01-26,1.265625
1995-01-27,1.3203129999999998
1995-01-30,1.34375
1995-01-31,1.421875
1995-02-01,1.4453129999999998
1995-02-02,1.453125
1995-02-03,1.4765629999999998
1995-02-06,1.4453129999999998
1995-02-07,1.4375
1995-02-08,1.421875
1995-02-09,1.5
1995-02-10,1.53125
1995-02-13,1.53125
1995-02-14,1.515625
1995-02-15,1.5234379999999998
1995-02-16,1.515625
1995-02-17,1.5234379999999998
1995-02-21,1.515625
1995-02-22,1.515625
1995-02-23,1.515625
1995-02-24,1.5078129999999998
1995-02-27,1.515625
1995-02-28,1.5390629999999998
1995-03-01,1.5546879999999998
1995-03-02,1.5625
1995-03-03,1.5703129999999998
1995-03-06,1.625
1995-03-07,1.625
1995-03-08,1.65625
1995-03-09,1.609375
1995-03-10,1.625
1995-03-13,1.664063
1995-03-14,1.664063
1995-03-15,1.640625
1995-03-16,1.640625
1995-03-17,1.6171879999999998
1995-03-20,1.609375
1995-03-21,1.6328129999999998
1995-03-22,1.6328129999999998
1995-03-23,1.640625
1995-03-24,1.671875
1995-03-27,1.6875
1995-03-28,1.679688
1995-03-29,1.648438
1995-03-30,1.6015629999999998
1995-03-31,1.5625
1995-04-03,1.578125
1995-04-04,1.53125
1995-04-05,1.5
1995-04-06,1.546875
1995-04-07,1.578125
1995-04-10,1.5390629999999998
1995-04-11,1.5859379999999998
1995-04-12,1.8125
1995-04-13,1.789063
1995-04-17,1.84375
1995-04-18,1.828125
1995-04-19,1.710938
1995-04-20,1.664063
1995-04-21,1.703125
1995-04-24,1.859375
1995-04-25,1.8125
1995-04-26,1.75
1995-04-27,1.742188
1995-04-28,1.75
1995-05-01,1.71875
1995-05-02,1.796875
1995-05-03,1.796875
1995-05-04,1.796875
1995-05-05,1.796875
1995-05-08,1.773438
1995-05-09,1.71875
1995-05-10,1.6875
1995-05-11,1.640625
1995-05-12,1.648438
1995-05-15,1.648438
1995-05-16,1.609375
1995-05-17,1.609375
1995-05-18,1.5859379999999998
1995-05-19,1.5625
1995-05-22,1.5625
1995-05-23,1.664063
1995-05-24,1.71875
1995-05-25,1.742188
1995-05-26,1.742188
1995-05-30,1.734375
1995-05-31,1.726563
1995-06-01,1.734375
1995-06-02,1.742188
1995-06-05,1.75
1995-06-06,1.773438
1995-06-07,1.734375
1995-06-08,1.75
1995-06-09,1.671875
1995-06-12,1.703125
1995-06-13,1.679688
1995-06-14,1.734375
1995-06-15,1.734375
1995-06-16,1.757813
1995-06-19,1.796875
1995-06-20,1.835938
1995-06-21,1.875
1995-06-22,1.882813
1995-06-23,1.882813
1995-06-26,1.859375
1995-06-27,1.8125
1995-06-28,1.84375
1995-06-29,1.84375
1995-06-30,1.820313
1995-07-03,1.8125
1995-07-05,1.8125
1995-07-06,1.796875
1995-07-07,1.789063
1995-07-10,1.828125
1995-07-11,1.765625
1995-07-12,1.820313
1995-07-13,1.796875
1995-07-14,1.773438
1995-07-17,1.828125
1995-07-18,1.8125
1995-07-19,1.640625
1995-07-20,1.625
1995-07-21,1.59375
1995-07-24,1.5625
1995-07-25,1.5546879999999998
1995-07-26,1.640625
1995-07-27,1.726563
1995-07-28,1.695313
1995-07-31,1.695313
1995-08-01,1.664063
1995-08-02,1.59375
1995-08-03,1.5
1995-08-04,1.5
1995-08-07,1.5
1995-08-08,1.453125
1995-08-09,1.515625
1995-08-10,1.5078129999999998
1995-08-11,1.5078129999999998
1995-08-14,1.484375
1995-08-15,1.4765629999999998
1995-08-16,1.5
1995-08-17,1.5078129999999998
1995-08-18,1.4765629999999998
1995-08-21,1.4765629999999998
1995-08-22,1.4296879999999998
1995-08-23,1.4296879999999998
1995-08-24,1.375
1995-08-25,1.421875
1995-08-28,1.4140629999999998
1995-08-29,1.4921879999999998
1995-08-30,1.4921879999999998
1995-08-31,1.53125
1995-09-01,1.5078129999999998
1995-09-05,1.5234379999999998
1995-09-06,1.5625
1995-09-07,1.5234379999999998
1995-09-08,1.6015629999999998
1995-09-11,1.6328129999999998
1995-09-12,1.5703129999999998
1995-09-13,1.546875
1995-09-14,1.5
1995-09-15,1.5078129999999998
1995-09-18,1.4765629999999998
1995-09-19,1.4375
1995-09-20,1.4375
1995-09-21,1.4375
1995-09-22,1.4375
1995-09-25,1.4375
1995-09-26,1.40625
1995-09-27,1.3828129999999998
1995-09-28,1.3828129999999998
1995-09-29,1.3515629999999998
1995-10-02,1.375
1995-10-03,1.359375
1995-10-04,1.34375
1995-10-05,1.328125
1995-10-06,1.3515629999999998
1995-10-09,1.3359379999999998
1995-10-10,1.265625
1995-10-11,1.2734379999999998
1995-10-12,1.296875
1995-10-13,1.2890629999999998
1995-10-16,1.28125
1995-10-17,1.3125
1995-10-18,1.296875
1995-10-19,1.2890629999999998
1995-10-20,1.28125
1995-10-23,1.3046879999999998
1995-10-24,1.2890629999999998
1995-10-25,1.2890629999999998
1995-10-26,1.25
1995-10-27,1.25
1995-10-30,1.3125
1995-10-31,1.3515629999999998
1995-11-01,1.3203129999999998
1995-11-02,1.328125
1995-11-03,1.375
1995-11-06,1.359375
1995-11-07,1.34375
1995-11-08,1.359375
1995-11-09,1.3125
1995-11-10,1.25
1995-11-13,1.1875
1995-11-14,1.203125
1995-11-15,1.1953129999999998
1995-11-16,1.2890629999999998
1995-11-17,1.3359379999999998
1995-11-20,1.3515629999999998
1995-11-21,1.3359379999999998
1995-11-22,1.3515629999999998
1995-11-24,1.3515629999999998
1995-11-27,1.375
1995-11-28,1.375
1995-11-29,1.375
1995-11-30,1.40625
1995-12-01,1.375
1995-12-04,1.375
1995-12-05,1.390625
1995-12-06,1.375
1995-12-07,1.375
1995-12-08,1.3828129999999998
1995-12-11,1.3828129999999998
1995-12-12,1.375
1995-12-13,1.40625
1995-12-14,1.3671879999999998
1995-12-15,1.34375
1995-12-18,1.3125
1995-12-19,1.3359379999999998
1995-12-20,1.328125
1995-12-21,1.453125
1995-12-22,1.4296879999999998
1995-12-26,1.4375
1995-12-27,1.453125
1995-12-28,1.5
1995-12-29,1.515625
1996-01-02,1.5
1996-01-03,1.4375
1996-01-04,1.4296879999999998
1996-01-05,1.421875
1996-01-08,1.4140629999999998
1996-01-09,1.3828129999999998
1996-01-10,1.34375
1996-01-11,1.3359379999999998
1996-01-12,1.34375
1996-01-15,1.3515629999999998
1996-01-16,1.3359379999999998
1996-01-17,1.3203129999999998
1996-01-18,1.328125
1996-01-19,1.3515629999999998
1996-01-22,1.359375
1996-01-23,1.359375
1996-01-24,1.390625
1996-01-25,1.34375
1996-01-26,1.3125
1996-01-29,1.3046879999999998
1996-01-30,1.3203129999999998
1996-01-31,1.3203129999999998
1996-02-01,1.3671879999999998
1996-02-02,1.46875
1996-02-05,1.484375
1996-02-06,1.484375
1996-02-07,1.4921879999999998
1996-02-08,1.484375
1996-02-09,1.5546879999999998
1996-02-12,1.53125
1996-02-13,1.515625
1996-02-14,1.5078129999999998
1996-02-15,1.453125
1996-02-16,1.5
1996-02-20,1.4765629999999998
1996-02-21,1.4921879999999998
1996-02-22,1.4921879999999998
1996-02-23,1.5546879999999998
1996-02-26,1.5703129999999998
1996-02-27,1.6171879999999998
1996-02-28,1.5625
1996-02-29,1.5234379999999998
1996-03-01,1.53125
1996-03-04,1.5625
1996-03-05,1.59375
1996-03-06,1.6171879999999998
1996-03-07,1.609375
1996-03-08,1.546875
1996-03-11,1.5859379999999998
1996-03-12,1.546875
1996-03-13,1.5703129999999998
1996-03-14,1.5546879999999998
1996-03-15,1.5703129999999998
1996-03-18,1.5859379999999998
1996-03-19,1.5546879999999998
1996-03-20,1.546875
1996-03-21,1.578125
1996-03-22,1.5625
