Date,APA
1979-05-15,3.5594040000000002
1979-05-16,3.799904
1979-05-17,3.848004
1979-05-18,3.968254
1979-05-21,4.040404
1979-05-22,4.088504
1979-05-23,3.968254
1979-05-24,3.920154
1979-05-25,3.968254
1979-05-29,4.112554
1979-05-30,4.353055
1979-05-31,4.329004
1979-06-01,4.329004
1979-06-04,4.425204
1979-06-05,4.569505
1979-06-06,4.665705
1979-06-07,4.641654
1979-06-08,4.593554
1979-06-11,4.617605
1979-06-12,4.593554
1979-06-13,4.473304
1979-06-14,4.473304
1979-06-15,4.617605
1979-06-18,4.569505
1979-06-19,4.617605
1979-06-20,4.641654
1979-06-21,4.593554
1979-06-22,4.569505
1979-06-25,4.377104
1979-06-26,4.401155
1979-06-27,4.449255
1979-06-28,4.401155
1979-06-29,4.521405000000001
1979-07-02,4.425204
1979-07-03,4.497355000000001
1979-07-05,4.497355000000001
1979-07-06,4.521405000000001
1979-07-09,5.074555
1979-07-10,4.906205
1979-07-11,4.810005
1979-07-12,4.785955
1979-07-13,4.617605
1979-07-16,4.665705
1979-07-17,4.449255
1979-07-18,4.377104
1979-07-19,4.425204
1979-07-20,4.353055
1979-07-23,4.401155
1979-07-24,4.521405000000001
1979-07-25,4.5454550000000005
1979-07-26,4.521405000000001
1979-07-27,4.497355000000001
1979-07-30,4.401155
1979-07-31,4.449255
1979-08-01,4.497355000000001
1979-08-02,4.569505
1979-08-03,4.521405000000001
1979-08-06,4.521405000000001
1979-08-07,4.569505
1979-08-08,4.689754
1979-08-09,4.737855000000001
1979-08-10,4.617605
1979-08-13,4.665705
1979-08-14,4.617605
1979-08-15,4.665705
1979-08-16,4.689754
1979-08-17,4.785955
1979-08-20,4.785955
1979-08-21,4.617605
1979-08-22,4.737855000000001
1979-08-23,4.785955
1979-08-24,4.810005
1979-08-27,4.785955
1979-08-28,4.665705
1979-08-29,4.954305000000001
1979-08-30,5.339105
1979-08-31,5.459355
1979-09-04,5.122655
1979-09-05,4.9783550000000005
1979-09-06,4.9783550000000005
1979-09-07,5.2188550000000005
1979-09-10,5.170755000000001
1979-09-11,5.074555
1979-09-12,5.194805000000001
1979-09-13,5.315055
1979-09-14,5.531505999999999
1979-09-17,5.603656
1979-09-18,5.507455
1979-09-19,5.411255000000001
1979-09-20,5.411255000000001
1979-09-21,5.627706
1979-09-24,5.459355
1979-09-25,5.555555
1979-09-26,5.555555
1979-09-27,5.483406
1979-09-28,5.483406
1979-10-01,5.507455
1979-10-02,5.675806
1979-10-03,5.820106
1979-10-04,6.012506
1979-10-05,6.469457
1979-10-08,6.349206
1979-10-09,5.555555
1979-10-10,5.363155
1979-10-11,5.315055
1979-10-12,5.411255000000001
1979-10-15,5.363155
1979-10-16,5.459355
1979-10-17,5.435306
1979-10-18,5.675806
1979-10-19,5.555555
1979-10-22,5.2188550000000005
1979-10-23,5.194805000000001
1979-10-24,5.339105
1979-10-25,5.242905
1979-10-26,5.315055
1979-10-29,5.291005
1979-10-30,5.483406
1979-10-31,5.483406
1979-11-01,5.555555
1979-11-02,5.651756
1979-11-05,5.820106
1979-11-06,6.012506
1979-11-07,5.892256
1979-11-08,5.892256
1979-11-09,6.036556
1979-11-12,6.132756
1979-11-13,6.204905999999999
1979-11-14,6.421355999999999
1979-11-15,6.6137570000000006
1979-11-16,6.878307
1979-11-19,7.166907000000001
1979-11-20,7.142857000000001
1979-11-21,7.046657000000001
1979-11-23,7.166907000000001
1979-11-26,7.5517080000000005
1979-11-27,7.142857000000001
1979-11-28,7.094757
1979-11-29,6.950457000000001
1979-11-30,6.8542570000000005
1979-12-03,6.806157000000001
1979-12-04,6.8542570000000005
1979-12-05,6.902357
1979-12-06,6.950457000000001
1979-12-07,6.445406
1979-12-10,6.878307
1979-12-11,6.878307
1979-12-12,7.166907000000001
1979-12-13,7.479558
1979-12-14,7.407407000000001
1979-12-17,7.383358
1979-12-18,7.359307
1979-12-19,7.142857000000001
1979-12-20,7.2871570000000006
1979-12-21,7.0707070000000005
1979-12-24,6.974507000000001
1979-12-26,6.902357
1979-12-27,6.950457000000001
1979-12-28,6.878307
1979-12-31,6.709957000000001
1980-01-02,6.421355999999999
1980-01-03,6.517557
1980-01-04,6.709957000000001
1980-01-07,6.661857
1980-01-08,6.902357
1980-01-09,6.902357
1980-01-10,6.782107000000001
1980-01-11,6.758057000000001
1980-01-14,6.8542570000000005
1980-01-15,6.782107000000001
1980-01-16,6.6137570000000006
1980-01-17,6.6137570000000006
1980-01-18,7.046657000000001
1980-01-21,7.239057000000001
1980-01-22,7.142857000000001
1980-01-23,7.383358
1980-01-24,7.3112070000000005
1980-01-25,7.094757
1980-01-28,6.902357
1980-01-29,6.902357
1980-01-30,6.878307
1980-01-31,6.998557000000001
1980-02-01,6.950457000000001
1980-02-04,6.950457000000001
1980-02-05,6.902357
1980-02-06,7.599808
1980-02-07,7.2871570000000006
1980-02-08,7.3352580000000005
1980-02-11,7.623857000000001
1980-02-12,7.816258
1980-02-13,7.671957000000001
1980-02-14,7.3112070000000005
1980-02-15,7.3352580000000005
1980-02-19,7.647908
1980-02-20,7.599808
1980-02-21,7.984608000000001
1980-02-22,8.104858
1980-02-25,7.768158000000001
1980-02-26,7.936508
1980-02-27,7.720057000000001
1980-02-28,7.864358
1980-02-29,7.840308
1980-03-03,7.623857000000001
1980-03-04,7.3352580000000005
1980-03-05,7.479558
1980-03-06,7.3112070000000005
1980-03-07,6.950457000000001
1980-03-10,6.565657000000001
1980-03-11,6.589706
1980-03-12,6.565657000000001
1980-03-13,6.565657000000001
1980-03-14,6.661857
1980-03-17,6.228956
1980-03-18,6.325156
1980-03-19,6.325156
1980-03-20,6.156806
1980-03-21,6.060606
1980-03-24,5.916306
1980-03-25,5.459355
1980-03-26,5.411255000000001
1980-03-27,4.9783550000000005
1980-03-28,4.930255000000001
1980-03-31,5.026455
1980-04-01,5.146705
1980-04-02,5.411255000000001
1980-04-03,5.122655
1980-04-07,4.737855000000001
1980-04-08,4.882155
1980-04-09,4.906205
1980-04-10,5.170755000000001
1980-04-11,5.675806
1980-04-14,5.627706
1980-04-15,5.772006
1980-04-16,5.555555
1980-04-17,5.435306
1980-04-18,5.2188550000000005
1980-04-21,4.906205
1980-04-22,5.459355
1980-04-23,5.675806
1980-04-24,5.747955999999999
1980-04-25,5.916306
1980-04-28,5.988455999999999
1980-04-29,5.868206
1980-04-30,5.820106
1980-05-01,5.7239059999999995
1980-05-02,5.627706
1980-05-05,5.555555
1980-05-06,5.531505999999999
1980-05-07,5.555555
1980-05-08,5.603656
1980-05-09,5.651756
1980-05-12,5.531505999999999
1980-05-13,5.459355
1980-05-14,5.627706
1980-05-15,6.060606
1980-05-16,5.988455999999999
1980-05-19,6.060606
1980-05-20,5.844156
1980-05-21,5.772006
1980-05-22,5.988455999999999
1980-05-23,6.168831
1980-05-27,6.168831
1980-05-28,6.240981
1980-05-29,6.060606
1980-05-30,6.060606
1980-06-02,5.880231
1980-06-03,5.844156
1980-06-04,6.168831
1980-06-05,6.349206
1980-06-06,6.5295819999999996
1980-06-09,6.601732000000001
1980-06-10,6.601732000000001
1980-06-11,7.359307
1980-06-12,7.034632000000001
1980-06-13,6.890332000000001
1980-06-16,6.8542570000000005
1980-06-17,6.782107000000001
1980-06-18,6.782107000000001
1980-06-19,6.782107000000001
1980-06-20,6.7460320000000005
1980-06-23,6.709957000000001
1980-06-24,6.926407000000001
1980-06-25,7.1789320000000005
1980-06-26,6.926407000000001
1980-06-27,6.890332000000001
1980-06-30,6.818182000000001
1980-07-01,6.890332000000001
1980-07-02,6.9624820000000005
1980-07-03,6.998557000000001
1980-07-07,7.106782000000001
1980-07-08,7.106782000000001
1980-07-09,7.1789320000000005
1980-07-10,7.251082000000001
1980-07-11,7.106782000000001
1980-07-14,7.106782000000001
1980-07-15,7.251082000000001
1980-07-16,7.1789320000000005
1980-07-17,7.251082000000001
1980-07-18,7.1789320000000005
1980-07-21,7.1789320000000005
1980-07-22,7.251082000000001
1980-07-23,7.106782000000001
1980-07-24,6.998557000000001
1980-07-25,6.782107000000001
1980-07-28,6.7460320000000005
1980-07-29,6.9624820000000005
1980-07-30,7.0707070000000005
1980-07-31,7.0707070000000005
1980-08-01,6.890332000000001
1980-08-04,6.709957000000001
1980-08-05,6.601732000000001
1980-08-06,6.709957000000001
1980-08-07,6.926407000000001
1980-08-08,7.106782000000001
1980-08-11,6.9624820000000005
1980-08-12,6.782107000000001
1980-08-13,6.890332000000001
1980-08-14,6.890332000000001
1980-08-15,6.926407000000001
1980-08-18,6.818182000000001
1980-08-19,6.818182000000001
1980-08-20,6.926407000000001
1980-08-21,7.2871570000000006
1980-08-22,7.395382000000001
1980-08-25,7.2871570000000006
1980-08-26,7.720057000000001
1980-08-27,7.7922080000000005
1980-08-28,7.647908
1980-08-29,7.7922080000000005
1980-09-02,7.7922080000000005
1980-09-03,7.7922080000000005
1980-09-04,7.611833
1980-09-05,7.7922080000000005
1980-09-08,7.9004330000000005
1980-09-09,7.9004330000000005
1980-09-10,8.152958
1980-09-11,8.549783999999999
1980-09-12,8.766233
1980-09-15,8.766233
1980-09-16,8.838384
1980-09-17,8.766233
1980-09-18,8.549783999999999
1980-09-19,8.333333
1980-09-22,8.477633
1980-09-23,8.874459
1980-09-24,9.271284
1980-09-25,8.946609
1980-09-26,8.585858
1980-09-29,8.116883
1980-09-30,8.441559
1980-10-01,8.621934
1980-10-02,8.477633
1980-10-03,9.090909
1980-10-06,9.271284
1980-10-07,9.487735
1980-10-08,9.559885000000001
1980-10-09,9.451659
1980-10-10,9.343434
1980-10-13,9.559885000000001
1980-10-14,9.632033999999999
1980-10-15,10.31746
1980-10-16,9.920635
1980-10-17,9.848485
1980-10-20,9.920635
1980-10-21,9.920635
1980-10-22,10.10101
1980-10-23,9.812408999999999
1980-10-24,9.740260000000001
1980-10-27,9.235209
1980-10-28,9.090909
1980-10-29,9.235209
1980-10-30,8.874459
1980-10-31,9.235209
1980-11-03,9.740260000000001
1980-11-05,10.10101
1980-11-06,9.88456
1980-11-07,9.776335000000001
1980-11-10,10.02886
1980-11-11,10.461761
1980-11-12,10.642136
1980-11-13,10.858586
1980-11-14,10.858586
1980-11-17,10.497835
1980-11-18,10.642136
1980-11-19,10.966811
1980-11-20,10.930736
1980-11-21,10.533911
1980-11-24,10.31746
1980-11-25,11.002886
1980-11-26,11.111111
1980-11-28,11.291487
1980-12-01,11.399712
1980-12-02,11.399712
1980-12-03,11.868687
1980-12-04,11.616161
1980-12-05,11.111111
1980-12-08,10.353536
1980-12-09,10.569985
1980-12-10,10.786436
1980-12-11,9.992785000000001
1980-12-12,10.209235000000001
1980-12-15,10.31746
1980-12-16,10.31746
1980-12-17,10.461761
1980-12-18,10.425686
1980-12-19,10.10101
1980-12-22,10.930736
1980-12-23,10.75036
1980-12-24,10.642136
1980-12-26,10.67821
1980-12-29,10.497835
1980-12-30,10.533911
1980-12-31,10.425686
1981-01-02,10.569985
1981-01-05,10.31746
1981-01-06,9.992785000000001
1981-01-07,9.126985000000001
1981-01-08,8.838384
1981-01-09,8.874459
1981-01-12,9.126985000000001
1981-01-13,8.802309
1981-01-14,9.126985000000001
1981-01-15,9.126985000000001
1981-01-16,9.018759
1981-01-19,9.018759
1981-01-20,8.585858
1981-01-21,8.297258
1981-01-22,8.333333
1981-01-23,8.441559
1981-01-26,8.441559
1981-01-27,8.658009
1981-01-28,8.766233
1981-01-29,8.621934
1981-01-30,8.549783999999999
1981-02-02,8.116883
1981-02-03,7.9004330000000005
1981-02-04,7.972583
1981-02-05,8.369409
1981-02-06,8.549783999999999
1981-02-09,8.549783999999999
1981-02-10,8.441559
1981-02-11,8.080808
1981-02-12,7.828283
1981-02-13,7.7922080000000005
1981-02-17,7.720057000000001
1981-02-18,7.720057000000001
1981-02-19,7.539682000000001
1981-02-20,7.6298699999999995
1981-02-23,8.116883
1981-02-24,8.495671000000002
1981-02-25,8.982683999999999
1981-02-26,9.469697
1981-02-27,9.469697
1981-03-02,9.415585
1981-03-03,9.090909
1981-03-04,8.712121
1981-03-05,8.495671000000002
1981-03-06,8.549783999999999
1981-03-09,8.441559
1981-03-10,8.549783999999999
1981-03-11,8.225108
1981-03-12,8.658009
1981-03-13,8.820346
1981-03-16,8.766233
1981-03-17,8.441559
1981-03-18,8.549783999999999
1981-03-19,8.820346
1981-03-20,8.928572
1981-03-23,9.253246
1981-03-24,9.415585
1981-03-25,10.173161
1981-03-26,10.173161
1981-03-27,10.119047
1981-03-30,10.173161
1981-03-31,10.010822000000001
1981-04-01,10.010822000000001
1981-04-02,9.740260000000001
1981-04-03,9.902597
1981-04-06,9.469697
1981-04-07,9.740260000000001
1981-04-08,9.848485
1981-04-09,9.848485
1981-04-10,10.173161
1981-04-13,10.010822000000001
1981-04-14,9.902597
1981-04-15,10.389610000000001
1981-04-16,10.660173
1981-04-20,10.389610000000001
1981-04-21,9.956710000000001
1981-04-22,9.469697
1981-04-23,9.307360000000001
1981-04-24,9.361472000000001
1981-04-27,9.577922000000001
1981-04-28,9.469697
1981-04-29,9.469697
1981-04-30,9.577922000000001
1981-05-01,9.469697
1981-05-04,9.253246
1981-05-05,9.090909
1981-05-06,9.361472000000001
1981-05-07,9.469697
1981-05-08,9.469697
1981-05-11,9.469697
1981-05-12,9.469697
1981-05-13,9.199133999999999
1981-05-14,9.307360000000001
1981-05-15,9.361472000000001
1981-05-18,9.632033999999999
1981-05-19,9.361472000000001
1981-05-20,9.415585
1981-05-21,9.469697
1981-05-22,9.740260000000001
1981-05-26,10.606061
1981-05-27,10.930736
1981-05-28,10.606061
1981-05-29,10.335498
1981-06-01,10.173161
1981-06-02,9.361472000000001
1981-06-03,9.036797
1981-06-04,9.577922000000001
1981-06-05,9.632033999999999
1981-06-08,9.686147
1981-06-09,9.469697
1981-06-10,9.361472000000001
1981-06-11,9.632033999999999
1981-06-12,9.577922000000001
1981-06-15,9.090909
1981-06-16,8.549783999999999
1981-06-17,9.090909
1981-06-18,8.820346
1981-06-19,9.469697
1981-06-22,9.361472000000001
1981-06-23,9.307360000000001
1981-06-24,9.090909
1981-06-25,9.199133999999999
1981-06-26,9.253246
1981-06-29,9.036797
1981-06-30,9.036797
1981-07-01,9.036797
1981-07-02,8.928572
1981-07-06,8.820346
1981-07-07,8.766233
1981-07-08,8.982683999999999
1981-07-09,9.199133999999999
1981-07-10,9.090909
1981-07-13,9.199133999999999
1981-07-14,9.090909
1981-07-15,9.469697
1981-07-16,9.577922000000001
1981-07-17,9.848485
1981-07-20,9.956710000000001
1981-07-21,9.740260000000001
1981-07-22,9.577922000000001
1981-07-23,9.469697
1981-07-24,9.902597
1981-07-27,9.848485
1981-07-28,9.956710000000001
1981-07-29,10.335498
1981-07-30,10.335498
1981-07-31,10.660173
1981-08-03,10.389610000000001
1981-08-04,10.551948
1981-08-05,10.822511
1981-08-06,10.822511
1981-08-07,11.201299
1981-08-10,11.580086999999999
1981-08-11,12.012986999999999
1981-08-12,11.796536
1981-08-13,11.580086999999999
1981-08-14,11.796536
1981-08-17,11.958875
1981-08-18,11.471862
1981-08-19,11.525974
1981-08-20,11.580086999999999
1981-08-21,11.525974
1981-08-24,10.660173
1981-08-25,10.876623
1981-08-26,10.930736
1981-08-27,10.497835
1981-08-28,10.660173
1981-08-31,10.119047
1981-09-01,10.389610000000001
1981-09-02,10.389610000000001
1981-09-03,9.740260000000001
1981-09-04,9.740260000000001
1981-09-08,9.090909
1981-09-09,9.307360000000001
1981-09-10,9.469697
1981-09-11,9.469697
1981-09-14,9.361472000000001
1981-09-15,9.415585
1981-09-16,9.090909
1981-09-17,8.712121
1981-09-18,8.658009
1981-09-21,8.928572
1981-09-22,8.441559
1981-09-23,8.279221000000001
1981-09-24,8.170996
1981-09-25,7.6298699999999995
1981-09-28,8.279221000000001
1981-09-29,8.333333
1981-09-30,8.116883
1981-10-01,8.333333
1981-10-02,8.225108
1981-10-05,8.225108
1981-10-06,8.549783999999999
1981-10-07,8.928572
1981-10-08,8.766233
1981-10-09,8.279221000000001
1981-10-12,8.441559
1981-10-13,8.441559
1981-10-14,8.387445
1981-10-15,8.495671000000002
1981-10-16,8.387445
1981-10-19,8.333333
1981-10-20,8.441559
1981-10-21,8.333333
1981-10-22,8.170996
1981-10-23,8.279221000000001
1981-10-26,8.387445
