Date,SYF
2015-09-08,32.279999
2015-09-09,32.130001
2015-09-10,32.09
2015-09-11,31.33
2015-09-14,31.17
2015-09-15,31.120001000000002
2015-09-16,30.879998999999998
2015-09-17,30.77
2015-09-18,30.559998999999998
2015-09-21,30.870001000000002
2015-09-22,30.58
2015-09-23,31.059998999999998
2015-09-24,30.83
2015-09-25,31.030001000000002
2015-09-28,31.16
2015-09-29,31.040001
2015-09-30,31.299999
2015-10-01,31.379998999999998
2015-10-02,31.82
2015-10-05,33.310001
2015-10-06,32.799999
2015-10-07,32.130001
2015-10-08,32.360001000000004
2015-10-09,32.389998999999996
2015-10-12,32.34
2015-10-13,31.82
2015-10-14,31.530001000000002
2015-10-15,31.32
2015-10-16,30.15
2015-10-19,31.34
2015-10-20,32.34
2015-10-21,32.459998999999996
2015-10-22,31.83
2015-10-23,31.690001000000002
2015-10-26,31.4
2015-10-27,31.73
2015-10-28,31.450001
2015-10-29,30.92
2015-10-30,30.76
2015-11-02,31.33
2015-11-03,32.439999
2015-11-04,32.080002
2015-11-05,32.610001000000004
2015-11-06,33.98
2015-11-09,32.52
2015-11-10,31.08
2015-11-11,30.93
2015-11-12,30.790001
2015-11-13,30.52
2015-11-16,30.290001
2015-11-17,30.58
2015-11-18,31.59
2015-11-19,31.65
2015-11-20,31.35
2015-11-23,31.549999
2015-11-24,31.34
2015-11-25,31.530001000000002
2015-11-27,31.35
2015-11-30,31.83
2015-12-01,32.41
2015-12-02,31.84
2015-12-03,31.09
2015-12-04,32.029999
2015-12-07,31.35
2015-12-08,31.360001
2015-12-09,30.610001
2015-12-10,31.049999
2015-12-11,29.969998999999998
2015-12-14,29.68
2015-12-15,30.08
2015-12-16,30.530001000000002
2015-12-17,30.01
2015-12-18,29.51
2015-12-21,29.73
2015-12-22,30.209999
2015-12-23,30.51
2015-12-24,30.6
2015-12-28,30.17
2015-12-29,30.690001000000002
2015-12-30,30.43
2015-12-31,30.41
2016-01-04,29.940001000000002
2016-01-05,30.110001
2016-01-06,29.9
2016-01-07,29.120001000000002
2016-01-08,28.84
2016-01-11,28.700001
2016-01-12,28.9
2016-01-13,27.57
2016-01-14,28.18
2016-01-15,27.639999
2016-01-19,28.030001000000002
2016-01-20,27.620001000000002
2016-01-21,27.73
2016-01-22,29.059998999999998
2016-01-25,28.48
2016-01-26,28.66
2016-01-27,28.440001000000002
2016-01-28,27.99
2016-01-29,28.42
2016-02-01,28.469998999999998
2016-02-02,27.01
2016-02-03,26.34
2016-02-04,26.309998999999998
2016-02-05,25.23
2016-02-08,24.48
2016-02-09,25.08
2016-02-10,25.01
2016-02-11,24.5
2016-02-12,25.370001000000002
2016-02-16,26.139999
2016-02-17,26.27
2016-02-18,26.620001000000002
2016-02-19,26.77
2016-02-22,27.709999
2016-02-23,27.51
2016-02-24,27.73
2016-02-25,27.780001000000002
2016-02-26,27.93
2016-02-29,26.950001
2016-03-01,27.530001000000002
2016-03-02,28.25
2016-03-03,28.559998999999998
2016-03-04,28.6
2016-03-07,28.52
2016-03-08,27.700001
2016-03-09,27.68
2016-03-10,27.809998999999998
2016-03-11,28.82
2016-03-14,28.450001
2016-03-15,27.68
2016-03-16,27.620001000000002
2016-03-17,28.1
2016-03-18,28.459999
2016-03-21,28.790001
2016-03-22,28.610001
2016-03-23,28.42
2016-03-24,28.450001
2016-03-28,28.379998999999998
2016-03-29,28.4
2016-03-30,28.379998999999998
2016-03-31,28.66
2016-04-01,29.33
2016-04-04,28.969998999999998
2016-04-05,28.610001
2016-04-06,28.65
2016-04-07,27.969998999999998
2016-04-08,28.02
2016-04-11,27.870001000000002
2016-04-12,28.16
2016-04-13,28.92
2016-04-14,29.08
2016-04-15,28.940001000000002
2016-04-18,29.129998999999998
2016-04-19,29.82
2016-04-20,30.67
2016-04-21,30.42
2016-04-22,30.5
2016-04-25,30.440001000000002
2016-04-26,31.16
2016-04-27,30.879998999999998
2016-04-28,30.969998999999998
2016-04-29,30.57
2016-05-02,31.33
2016-05-03,31.08
2016-05-04,30.24
2016-05-05,29.83
2016-05-06,30.08
2016-05-09,29.959999
2016-05-10,30.559998999999998
2016-05-11,29.93
2016-05-12,29.42
2016-05-13,29.040001
2016-05-16,28.940001000000002
2016-05-17,29.27
2016-05-18,30.110001
2016-05-19,29.940001000000002
2016-05-20,29.879998999999998
2016-05-23,29.83
2016-05-24,30.299999
2016-05-25,30.66
2016-05-26,30.889999
2016-05-27,31.16
2016-05-31,31.200001
2016-06-01,31.290001
2016-06-02,31.280001000000002
2016-06-03,30.719998999999998
2016-06-06,31.030001000000002
2016-06-07,31.610001
2016-06-08,31.950001
2016-06-09,31.41
2016-06-10,30.799999
2016-06-13,30.440001000000002
2016-06-14,26.450001
2016-06-15,26.5
2016-06-16,26.0
2016-06-17,25.77
2016-06-20,25.549999
2016-06-21,25.85
2016-06-22,25.5
2016-06-23,26.0
2016-06-24,24.639999
2016-06-27,23.360001
2016-06-28,23.93
2016-06-29,24.83
2016-06-30,25.280001000000002
2016-07-01,25.35
2016-07-05,25.120001000000002
2016-07-06,25.309998999999998
2016-07-07,26.02
2016-07-08,27.309998999999998
2016-07-11,27.67
2016-07-12,27.92
2016-07-13,28.120001000000002
2016-07-14,28.299999
2016-07-15,28.120001000000002
2016-07-18,28.290001
2016-07-19,28.25
2016-07-20,28.139999
2016-07-21,28.26
2016-07-22,28.4
2016-07-25,28.09
2016-07-26,28.110001
2016-07-27,28.139999
2016-07-28,27.91
2016-07-29,27.879998999999998
2016-08-01,27.91
2016-08-02,27.35
2016-08-03,27.870001000000002
2016-08-04,27.92
2016-08-05,28.219998999999998
2016-08-08,28.040001
2016-08-09,27.879998999999998
2016-08-10,27.65
2016-08-11,27.610001
2016-08-12,27.68
2016-08-15,27.74
2016-08-16,27.299999
2016-08-17,27.379998999999998
2016-08-18,27.290001
2016-08-19,27.379998999999998
2016-08-22,27.27
2016-08-23,27.280001000000002
2016-08-24,27.120001000000002
2016-08-25,27.01
2016-08-26,26.860001
2016-08-29,27.17
2016-08-30,27.299999
2016-08-31,27.83
2016-09-01,27.76
2016-09-02,27.799999
2016-09-06,27.610001
2016-09-07,27.809998999999998
2016-09-08,27.34
2016-09-09,26.93
2016-09-12,27.41
2016-09-13,26.719998999999998
2016-09-14,26.83
2016-09-15,27.049999
2016-09-16,26.91
2016-09-19,27.040001
2016-09-20,26.799999
2016-09-21,27.059998999999998
2016-09-22,27.48
2016-09-23,27.389999
2016-09-26,27.299999
2016-09-27,27.809998999999998
2016-09-28,27.82
2016-09-29,27.370001000000002
2016-09-30,28.0
2016-10-03,27.58
2016-10-04,27.33
2016-10-05,27.940001000000002
2016-10-06,26.99
2016-10-07,26.67
2016-10-10,26.73
2016-10-11,26.540001
2016-10-12,26.51
2016-10-13,26.370001000000002
2016-10-14,26.700001
2016-10-17,26.42
2016-10-18,26.639999
2016-10-19,27.0
2016-10-20,27.129998999999998
2016-10-21,28.23
2016-10-24,28.790001
2016-10-25,28.58
2016-10-26,28.700001
2016-10-27,28.940001000000002
2016-10-28,29.1
2016-10-31,28.59
2016-11-01,28.559998999999998
2016-11-02,28.42
2016-11-03,28.129998999999998
2016-11-04,28.219998999999998
2016-11-07,29.110001
2016-11-08,28.700001
2016-11-09,30.219998999999998
2016-11-10,31.610001
2016-11-11,32.48
2016-11-14,33.720001
2016-11-15,33.34
2016-11-16,32.610001000000004
2016-11-17,33.43
2016-11-18,33.619999
2016-11-21,33.619999
2016-11-22,33.970001
2016-11-23,34.959998999999996
2016-11-25,34.700001
2016-11-28,33.900002
2016-11-29,33.799999
2016-11-30,34.560001
2016-12-01,35.07
2016-12-02,34.490002000000004
2016-12-05,35.110001000000004
2016-12-06,35.66
2016-12-07,36.18
2016-12-08,36.650002
2016-12-09,36.529999
2016-12-12,35.939999
2016-12-13,36.27
2016-12-14,35.939999
2016-12-15,36.93
2016-12-16,36.630001
2016-12-19,36.900002
2016-12-20,37.259997999999996
2016-12-21,37.099998
2016-12-22,36.880001
2016-12-23,36.970001
2016-12-27,37.0
2016-12-28,36.240002000000004
2016-12-29,36.09
2016-12-30,36.27
2017-01-03,37.060001
2017-01-04,37.93
2017-01-05,36.91
2017-01-06,37.130001
2017-01-09,36.900002
2017-01-10,36.959998999999996
2017-01-11,36.360001000000004
2017-01-12,36.130001
2017-01-13,36.32
2017-01-17,35.509997999999996
2017-01-18,35.900002
2017-01-19,35.610001000000004
2017-01-20,36.240002000000004
2017-01-23,35.77
2017-01-24,36.080002
2017-01-25,35.91
2017-01-26,36.689999
2017-01-27,36.630001
2017-01-30,36.470001
2017-01-31,35.82
2017-02-01,36.0
2017-02-02,35.34
2017-02-03,36.509997999999996
2017-02-06,36.450001
2017-02-07,36.049999
2017-02-08,35.77
2017-02-09,36.490002000000004
2017-02-10,36.220001
2017-02-13,36.650002
2017-02-14,37.32
2017-02-15,37.279999
2017-02-16,36.849998
2017-02-17,36.68
2017-02-21,36.860001000000004
2017-02-22,36.779999
2017-02-23,36.630001
2017-02-24,36.48
2017-02-27,36.939999
2017-02-28,36.240002000000004
2017-03-01,36.889998999999996
2017-03-02,35.970001
2017-03-03,36.049999
2017-03-06,35.580002
2017-03-07,35.599998
2017-03-08,35.709998999999996
2017-03-09,35.849998
2017-03-10,36.009997999999996
2017-03-13,36.029999
2017-03-14,35.919998
2017-03-15,35.799999
2017-03-16,35.830002
2017-03-17,35.119999
2017-03-20,34.200001
2017-03-21,33.02
2017-03-22,33.080002
2017-03-23,33.43
2017-03-24,33.310001
2017-03-27,32.740002000000004
2017-03-28,33.66
2017-03-29,33.779999
2017-03-30,34.43
2017-03-31,34.299999
2017-04-03,33.759997999999996
2017-04-04,33.73
2017-04-05,33.259997999999996
2017-04-06,33.23
2017-04-07,33.16
2017-04-10,32.869999
2017-04-11,33.049999
2017-04-12,32.810001
2017-04-13,32.369999
2017-04-17,33.02
2017-04-18,32.849998
2017-04-19,33.0
2017-04-20,33.849998
2017-04-21,33.380001
2017-04-24,33.900002
2017-04-25,33.82
2017-04-26,33.23
2017-04-27,33.049999
2017-04-28,27.799999
2017-05-01,27.940001000000002
2017-05-02,28.870001000000002
2017-05-03,28.77
2017-05-04,28.67
2017-05-05,28.610001
2017-05-08,28.379998999999998
2017-05-09,28.1
2017-05-10,27.76
2017-05-11,26.93
2017-05-12,26.59
2017-05-15,27.110001
2017-05-16,26.84
2017-05-17,26.5
2017-05-18,26.5
2017-05-19,26.84
2017-05-22,26.91
2017-05-23,26.84
2017-05-24,26.799999
2017-05-25,27.23
2017-05-26,27.370001000000002
2017-05-30,27.1
2017-05-31,26.85
2017-06-01,27.219998999999998
2017-06-02,27.4
2017-06-05,27.959999
2017-06-06,28.290001
2017-06-07,28.870001000000002
2017-06-08,28.67
2017-06-09,28.700001
2017-06-12,28.76
2017-06-13,28.99
2017-06-14,29.23
2017-06-15,29.469998999999998
2017-06-16,29.33
2017-06-19,29.42
2017-06-20,29.440001000000002
2017-06-21,29.700001
2017-06-22,29.299999
2017-06-23,28.969998999999998
2017-06-26,29.68
2017-06-27,29.440001000000002
2017-06-28,29.799999
2017-06-29,29.549999
2017-06-30,29.82
2017-07-03,30.059998999999998
2017-07-05,29.780001000000002
2017-07-06,29.379998999999998
2017-07-07,29.700001
2017-07-10,29.129998999999998
2017-07-11,29.1
2017-07-12,29.33
2017-07-13,29.360001
2017-07-14,29.48
2017-07-17,29.65
2017-07-18,29.33
2017-07-19,29.51
2017-07-20,29.530001000000002
2017-07-21,30.870001000000002
2017-07-24,30.74
2017-07-25,30.889999
2017-07-26,30.57
2017-07-27,30.34
2017-07-28,29.940001000000002
2017-07-31,30.32
2017-08-01,29.879998999999998
2017-08-02,30.059998999999998
2017-08-03,29.91
2017-08-04,29.870001000000002
2017-08-07,30.4
2017-08-08,30.719998999999998
2017-08-09,30.25
2017-08-10,29.32
2017-08-11,29.200001
2017-08-14,29.639999
2017-08-15,30.99
2017-08-16,30.870001000000002
2017-08-17,30.1
2017-08-18,30.07
2017-08-21,30.26
2017-08-22,30.34
2017-08-23,30.309998999999998
2017-08-24,30.459999
2017-08-25,30.540001
2017-08-28,30.290001
2017-08-29,30.120001000000002
2017-08-30,30.66
2017-08-31,30.790001
2017-09-01,30.92
2017-09-05,29.870001000000002
2017-09-06,29.959999
2017-09-07,29.059998999999998
2017-09-08,28.549999
2017-09-11,29.15
2017-09-12,29.190001000000002
2017-09-13,29.32
2017-09-14,28.700001
2017-09-15,29.02
2017-09-18,29.26
2017-09-19,29.09
2017-09-20,29.0
2017-09-21,28.889999
2017-09-22,29.469998999999998
2017-09-25,29.559998999999998
2017-09-26,29.940001000000002
2017-09-27,30.940001000000002
2017-09-28,31.190001000000002
2017-09-29,31.049999
2017-10-02,31.48
2017-10-03,31.719998999999998
2017-10-04,31.309998999999998
2017-10-05,31.66
2017-10-06,31.309998999999998
2017-10-09,31.440001000000002
2017-10-10,31.75
2017-10-11,31.42
2017-10-12,30.639999
2017-10-13,30.82
2017-10-16,31.5
2017-10-17,30.98
2017-10-18,31.51
2017-10-19,31.709999
2017-10-20,33.040001000000004
2017-10-23,32.68
2017-10-24,32.650002
2017-10-25,32.380001
2017-10-26,32.869999
2017-10-27,32.939999
2017-10-30,32.599998
2017-10-31,32.619999
2017-11-01,32.830002
2017-11-02,33.220001
2017-11-03,33.110001000000004
2017-11-06,32.77
2017-11-07,32.360001000000004
2017-11-08,32.07
2017-11-09,32.09
2017-11-10,32.07
2017-11-13,32.59
2017-11-14,32.560001
2017-11-15,32.529999
2017-11-16,33.380001
2017-11-17,33.860001000000004
2017-11-20,33.860001000000004
2017-11-21,33.77
2017-11-22,33.669998
2017-11-24,33.490002000000004
2017-11-27,33.209998999999996
2017-11-28,34.490002000000004
2017-11-29,35.349998
2017-11-30,35.889998999999996
2017-12-01,35.939999
2017-12-04,37.450001
2017-12-05,37.310001
2017-12-06,37.389998999999996
2017-12-07,37.34
2017-12-08,37.5
2017-12-11,37.59
2017-12-12,37.360001000000004
2017-12-13,36.639998999999996
2017-12-14,36.990002000000004
2017-12-15,37.189999
2017-12-18,38.509997999999996
2017-12-19,38.18
2017-12-20,37.959998999999996
2017-12-21,38.599998
2017-12-22,38.77
2017-12-26,38.709998999999996
2017-12-27,38.599998
2017-12-28,38.970001
2017-12-29,38.610001000000004
2018-01-02,38.860001000000004
2018-01-03,39.119999
2018-01-04,39.400002
2018-01-05,39.740002000000004
2018-01-08,39.259997999999996
2018-01-09,39.439999
2018-01-10,39.66
2018-01-11,39.759997999999996
2018-01-12,39.369999
2018-01-16,37.93
2018-01-17,38.060001
2018-01-18,37.299999
2018-01-19,38.470001
2018-01-22,39.52
2018-01-23,39.779999
2018-01-24,39.740002000000004
2018-01-25,39.580002
2018-01-26,40.209998999999996
2018-01-29,40.16
2018-01-30,39.630001
2018-01-31,39.68
2018-02-01,39.66
2018-02-02,38.68
2018-02-05,36.880001
2018-02-06,37.669998
2018-02-07,37.5
2018-02-08,34.98
2018-02-09,35.029999
2018-02-12,36.240002000000004
2018-02-13,36.009997999999996
2018-02-14,36.700001
2018-02-15,36.84
2018-02-16,36.73
2018-02-20,36.560001
2018-02-21,36.57
2018-02-22,36.330002
2018-02-23,37.150002
2018-02-26,37.389998999999996
2018-02-27,36.810001
2018-02-28,36.389998999999996
2018-03-01,35.849998
2018-03-02,35.93
2018-03-05,36.23
2018-03-06,36.200001
2018-03-07,36.299999
2018-03-08,36.84
2018-03-09,37.279999
2018-03-12,36.98
2018-03-13,36.68
2018-03-14,36.099998
2018-03-15,34.669998
2018-03-16,35.200001
2018-03-19,35.259997999999996
2018-03-20,35.400002
2018-03-21,35.299999
2018-03-22,33.73
2018-03-23,32.509997999999996
2018-03-26,33.299999
2018-03-27,32.669998
2018-03-28,33.110001000000004
2018-03-29,33.529999
2018-04-02,32.66
2018-04-03,33.43
2018-04-04,33.91
2018-04-05,34.799999
2018-04-06,33.810001
2018-04-09,33.860001000000004
2018-04-10,34.459998999999996
2018-04-11,34.240002000000004
2018-04-12,34.830002
2018-04-13,34.07
2018-04-16,34.470001
2018-04-17,34.57
2018-04-18,34.889998999999996
2018-04-19,35.349998
2018-04-20,35.200001
2018-04-23,34.73
2018-04-24,34.349998
2018-04-25,33.290001000000004
2018-04-26,33.299999
2018-04-27,33.110001000000004
2018-04-30,33.169998
2018-05-01,33.080002
2018-05-02,32.93
2018-05-03,32.130001
2018-05-04,32.630001
2018-05-07,32.720001
2018-05-08,33.080002
2018-05-09,33.73
2018-05-10,33.900002
2018-05-11,34.110001000000004
2018-05-14,33.939999
2018-05-15,34.209998999999996
2018-05-16,34.59
2018-05-17,34.93
2018-05-18,35.439999
2018-05-21,35.720001
2018-05-22,36.110001000000004
2018-05-23,36.119999
2018-05-24,35.900002
2018-05-25,35.610001000000004
2018-05-29,34.470001
2018-05-30,35.02
2018-05-31,34.630001
2018-06-01,35.040001000000004
2018-06-04,35.450001
2018-06-05,35.0
2018-06-06,35.580002
2018-06-07,35.549999
2018-06-08,35.450001
2018-06-11,35.259997999999996
2018-06-12,35.299999
2018-06-13,34.939999
2018-06-14,35.259997999999996
2018-06-15,35.220001
2018-06-18,35.0
2018-06-19,34.810001
2018-06-20,34.509997999999996
2018-06-21,34.220001
2018-06-22,34.130001
2018-06-25,33.82
2018-06-26,33.470001
2018-06-27,33.0
2018-06-28,33.009997999999996
2018-06-29,33.380001
2018-07-02,33.84
2018-07-03,33.5
2018-07-05,33.599998
2018-07-06,33.700001
2018-07-09,34.860001000000004
2018-07-10,34.849998
2018-07-11,34.799999
2018-07-12,32.959998999999996
2018-07-13,32.439999
2018-07-16,32.560001
2018-07-17,32.82
2018-07-18,33.41
2018-07-19,33.240002000000004
2018-07-20,32.810001
2018-07-23,33.509997999999996
2018-07-24,33.82
2018-07-25,33.439999
2018-07-26,30.0
2018-07-27,29.92
2018-07-30,29.51
2018-07-31,28.940001000000002
2018-08-01,29.200001
2018-08-02,29.690001000000002
2018-08-03,29.85
2018-08-06,29.65
2018-08-07,30.09
2018-08-08,30.049999
2018-08-09,29.98
2018-08-10,29.41
2018-08-13,29.190001000000002
2018-08-14,30.01
2018-08-15,29.860001
2018-08-16,30.43
2018-08-17,30.370001000000002
2018-08-20,31.07
2018-08-21,31.17
2018-08-22,31.700001
2018-08-23,31.27
2018-08-24,31.360001
2018-08-27,31.83
2018-08-28,31.82
2018-08-29,31.68
2018-08-30,31.610001
2018-08-31,31.67
2018-09-04,31.879998999999998
2018-09-05,32.009997999999996
2018-09-06,31.799999
2018-09-07,31.73
2018-09-10,32.18
2018-09-11,32.439999
2018-09-12,32.290001000000004
2018-09-13,32.209998999999996
2018-09-14,32.59
2018-09-17,32.5
2018-09-18,32.98
2018-09-19,33.389998999999996
2018-09-20,33.599998
2018-09-21,33.470001
2018-09-24,33.040001000000004
2018-09-25,32.98
2018-09-26,31.91
2018-09-27,31.57
2018-09-28,31.08
2018-10-01,31.48
2018-10-02,31.34
2018-10-03,31.780001000000002
2018-10-04,31.5
2018-10-05,31.309998999999998
2018-10-08,31.33
2018-10-09,31.15
2018-10-10,30.52
2018-10-11,29.73
2018-10-12,29.84
2018-10-15,29.73
2018-10-16,30.190001000000002
2018-10-17,30.07
2018-10-18,29.639999
2018-10-19,31.360001
2018-10-22,29.469998999999998
2018-10-23,29.58
2018-10-24,28.559998999999998
2018-10-25,28.83
2018-10-26,27.98
2018-10-29,28.01
2018-10-30,28.74
2018-10-31,28.879998999999998
2018-11-01,29.440001000000002
2018-11-02,26.43
2018-11-05,26.719998999999998
2018-11-06,26.870001000000002
2018-11-07,27.35
2018-11-08,27.48
2018-11-09,27.620001000000002
2018-11-12,27.209999
2018-11-13,27.65
2018-11-14,26.92
2018-11-15,26.51
2018-11-16,25.91
2018-11-19,25.530001000000002
2018-11-20,25.32
2018-11-21,25.66
2018-11-23,25.559998999999998
2018-11-26,25.950001
2018-11-27,26.08
2018-11-28,26.42
2018-11-29,25.969998999999998
2018-11-30,25.98
2018-12-03,25.809998999999998
2018-12-04,24.9
2018-12-06,25.139999
2018-12-07,25.360001
2018-12-10,24.959999
2018-12-11,24.4
2018-12-12,24.549999
2018-12-13,24.18
2018-12-14,24.1
2018-12-17,23.49
2018-12-18,23.530001000000002
2018-12-19,23.200001
2018-12-20,22.99
2018-12-21,22.5
2018-12-24,22.17
2018-12-26,23.139999
2018-12-27,23.42
2018-12-28,23.5
2018-12-31,23.459999
2019-01-02,24.27
2019-01-03,24.09
2019-01-04,25.24
2019-01-07,25.370001000000002
2019-01-08,25.42
2019-01-09,25.99
2019-01-10,25.75
2019-01-11,26.02
2019-01-14,25.85
2019-01-15,25.77
2019-01-16,26.379998999999998
2019-01-17,26.35
2019-01-18,26.280001000000002
2019-01-22,26.549999
2019-01-23,29.4
2019-01-24,29.809998999999998
2019-01-25,29.790001
2019-01-28,29.98
2019-01-29,29.65
2019-01-30,30.07
2019-01-31,30.040001
2019-02-01,29.690001000000002
2019-02-04,29.719998999999998
2019-02-05,29.99
2019-02-06,30.110001
2019-02-07,30.110001
2019-02-08,29.940001000000002
