Date,CFG
2015-01-29,24.24
2015-01-30,23.9
2015-02-02,24.0
2015-02-03,24.290001
2015-02-04,24.01
2015-02-05,24.35
2015-02-06,24.5
2015-02-09,24.26
2015-02-10,24.82
2015-02-11,24.969998999999998
2015-02-12,25.33
2015-02-13,25.450001
2015-02-17,25.559998999999998
2015-02-18,25.209999
2015-02-19,25.02
2015-02-20,25.25
2015-02-23,24.91
2015-02-24,24.93
2015-02-25,24.959999
2015-02-26,24.85
2015-02-27,24.84
2015-03-02,24.85
2015-03-03,25.040001
2015-03-04,24.9
2015-03-05,25.299999
2015-03-06,25.5
2015-03-09,25.23
2015-03-10,25.0
2015-03-11,25.110001
2015-03-12,25.49
2015-03-13,24.77
2015-03-16,25.309998999999998
2015-03-17,25.6
2015-03-18,25.190001000000002
2015-03-19,24.799999
2015-03-20,24.799999
2015-03-23,24.76
2015-03-24,24.32
2015-03-25,24.0
2015-03-26,24.120001000000002
2015-03-27,24.48
2015-03-30,24.32
2015-03-31,24.129998999999998
2015-04-01,24.360001
2015-04-02,24.620001000000002
2015-04-06,24.75
2015-04-07,24.9
2015-04-08,25.0
2015-04-09,25.040001
2015-04-10,25.110001
2015-04-13,25.450001
2015-04-14,25.139999
2015-04-15,25.6
2015-04-16,25.49
2015-04-17,25.120001000000002
2015-04-20,25.110001
2015-04-21,25.040001
2015-04-22,25.49
2015-04-23,25.639999
2015-04-24,25.57
2015-04-27,25.48
2015-04-28,25.780001000000002
2015-04-29,26.09
2015-04-30,26.049999
2015-05-01,25.98
2015-05-04,26.299999
2015-05-05,26.24
2015-05-06,25.85
2015-05-07,25.950001
2015-05-08,25.809998999999998
2015-05-11,26.07
2015-05-12,26.15
2015-05-13,26.23
2015-05-14,26.48
2015-05-15,25.93
2015-05-18,26.299999
2015-05-19,26.860001
2015-05-20,26.75
2015-05-21,26.84
2015-05-22,26.92
2015-05-26,26.700001
2015-05-27,26.77
2015-05-28,26.83
2015-05-29,26.84
2015-06-01,26.950001
2015-06-02,27.190001000000002
2015-06-03,27.620001000000002
2015-06-04,27.75
2015-06-05,28.32
2015-06-08,28.040001
2015-06-09,28.08
2015-06-10,28.0
2015-06-11,27.52
2015-06-12,27.540001
2015-06-15,27.91
2015-06-16,28.25
2015-06-17,27.91
2015-06-18,28.07
2015-06-19,28.190001000000002
2015-06-22,28.27
2015-06-23,28.190001000000002
2015-06-24,28.049999
2015-06-25,27.379998999999998
2015-06-26,27.540001
2015-06-29,26.93
2015-06-30,27.309998999999998
2015-07-01,27.440001000000002
2015-07-02,27.15
2015-07-06,27.01
2015-07-07,26.74
2015-07-08,26.639999
2015-07-09,26.98
2015-07-10,27.299999
2015-07-13,27.25
2015-07-14,27.549999
2015-07-15,27.799999
2015-07-16,28.110001
2015-07-17,27.91
2015-07-20,27.959999
2015-07-21,26.719998999999998
2015-07-22,27.040001
2015-07-23,26.450001
2015-07-24,26.15
2015-07-27,25.940001000000002
2015-07-28,26.17
2015-07-29,26.0
2015-07-30,26.49
2015-07-31,26.07
2015-08-03,26.030001000000002
2015-08-04,26.27
2015-08-05,26.66
2015-08-06,26.65
2015-08-07,26.700001
2015-08-10,27.190001000000002
2015-08-11,26.84
2015-08-12,26.030001000000002
2015-08-13,26.200001
2015-08-14,26.379998999999998
2015-08-17,26.280001000000002
2015-08-18,26.559998999999998
2015-08-19,26.26
2015-08-20,25.33
2015-08-21,24.57
2015-08-24,23.030001000000002
2015-08-25,23.1
2015-08-26,24.190001000000002
2015-08-27,24.48
2015-08-28,24.690001000000002
2015-08-31,24.82
2015-09-01,23.690001000000002
2015-09-02,24.129998999999998
2015-09-03,24.5
2015-09-04,24.09
2015-09-08,24.629998999999998
2015-09-09,24.4
2015-09-10,24.440001000000002
2015-09-11,24.32
2015-09-14,24.41
2015-09-15,25.030001000000002
2015-09-16,24.879998999999998
2015-09-17,24.040001
2015-09-18,23.75
2015-09-21,23.9
2015-09-22,23.6
2015-09-23,23.34
2015-09-24,23.24
2015-09-25,23.610001
2015-09-28,22.629998999999998
2015-09-29,23.219998999999998
2015-09-30,23.860001
2015-10-01,23.5
2015-10-02,23.41
2015-10-05,23.719998999999998
2015-10-06,23.360001
2015-10-07,23.440001000000002
2015-10-08,23.52
2015-10-09,23.459999
2015-10-12,23.559998999999998
2015-10-13,23.459999
2015-10-14,22.91
2015-10-15,23.52
2015-10-16,23.219998999999998
2015-10-19,23.23
2015-10-20,23.389999
2015-10-21,23.17
2015-10-22,22.870001000000002
2015-10-23,24.219998999999998
2015-10-26,23.6
2015-10-27,23.530001000000002
2015-10-28,24.18
2015-10-29,24.110001
2015-10-30,24.299999
2015-11-02,24.450001
2015-11-03,24.42
2015-11-04,24.530001000000002
2015-11-05,24.610001
2015-11-06,25.73
2015-11-09,25.870001000000002
2015-11-10,26.0
2015-11-11,26.09
2015-11-12,25.51
2015-11-13,25.530001000000002
2015-11-16,25.68
2015-11-17,25.6
2015-11-18,26.200001
2015-11-19,26.120001000000002
2015-11-20,26.02
2015-11-23,25.74
2015-11-24,26.129998999999998
2015-11-25,26.26
2015-11-27,26.389999
2015-11-30,26.629998999999998
2015-12-01,26.5
2015-12-02,26.639999
2015-12-03,26.469998999999998
2015-12-04,27.120001000000002
2015-12-07,26.51
2015-12-08,26.41
2015-12-09,26.1
2015-12-10,26.299999
2015-12-11,25.610001
2015-12-14,25.719998999999998
2015-12-15,26.540001
2015-12-16,26.91
2015-12-17,26.48
2015-12-18,25.9
2015-12-21,26.030001000000002
2015-12-22,26.25
2015-12-23,26.52
2015-12-24,26.6
2015-12-28,26.41
2015-12-29,26.620001000000002
2015-12-30,26.299999
2015-12-31,26.190001000000002
2016-01-04,25.799999
2016-01-05,25.68
2016-01-06,25.280001000000002
2016-01-07,24.59
2016-01-08,23.82
2016-01-11,23.9
2016-01-12,23.9
2016-01-13,23.219998999999998
2016-01-14,22.9
2016-01-15,22.32
2016-01-19,22.23
2016-01-20,21.6
2016-01-21,21.33
2016-01-22,20.780001000000002
2016-01-25,19.790001
2016-01-26,20.290001
2016-01-27,21.209999
2016-01-28,21.74
2016-01-29,21.25
2016-02-01,20.780001000000002
2016-02-02,20.209999
2016-02-03,20.049999
2016-02-04,20.23
2016-02-05,19.85
2016-02-08,19.200001
2016-02-09,19.549999
2016-02-10,18.860001
2016-02-11,18.139999
2016-02-12,18.889999
2016-02-16,19.360001
2016-02-17,19.65
2016-02-18,19.110001
2016-02-19,19.24
2016-02-22,19.799999
2016-02-23,19.370001000000002
2016-02-24,19.0
2016-02-25,19.18
2016-02-26,19.74
2016-02-29,19.23
2016-03-01,20.27
2016-03-02,20.959999
2016-03-03,21.440001000000002
2016-03-04,21.93
2016-03-07,21.530001000000002
2016-03-08,20.92
2016-03-09,20.700001
2016-03-10,21.01
2016-03-11,21.91
2016-03-14,22.09
2016-03-15,22.190001000000002
2016-03-16,21.610001
2016-03-17,21.73
2016-03-18,22.08
2016-03-21,22.0
2016-03-22,21.93
2016-03-23,21.690001000000002
2016-03-24,21.59
2016-03-28,21.389999
2016-03-29,21.200001
2016-03-30,21.25
2016-03-31,20.950001
2016-04-01,21.35
2016-04-04,21.51
2016-04-05,20.76
2016-04-06,21.34
2016-04-07,20.790001
2016-04-08,20.870001000000002
2016-04-11,21.040001
2016-04-12,21.51
2016-04-13,22.6
2016-04-14,22.82
2016-04-15,22.549999
2016-04-18,22.719998999999998
2016-04-19,23.1
2016-04-20,23.360001
2016-04-21,23.530001000000002
2016-04-22,23.620001000000002
2016-04-25,23.379998999999998
2016-04-26,23.549999
2016-04-27,23.620001000000002
2016-04-28,23.24
2016-04-29,22.85
2016-05-02,23.059998999999998
2016-05-03,22.51
2016-05-04,21.99
2016-05-05,22.110001
2016-05-06,22.09
2016-05-09,21.85
2016-05-10,22.360001
2016-05-11,22.200001
2016-05-12,21.76
2016-05-13,21.4
2016-05-16,21.709999
2016-05-17,21.82
2016-05-18,23.129998999999998
2016-05-19,22.9
2016-05-20,22.98
2016-05-23,22.969998999999998
2016-05-24,23.25
2016-05-25,23.690001000000002
2016-05-26,23.35
2016-05-27,23.59
2016-05-31,23.549999
2016-06-01,23.6
2016-06-02,23.83
2016-06-03,23.139999
2016-06-06,23.469998999999998
2016-06-07,23.48
2016-06-08,23.459999
2016-06-09,22.879998999999998
2016-06-10,22.459999
2016-06-13,22.08
2016-06-14,21.309998999999998
2016-06-15,21.360001
2016-06-16,20.940001000000002
2016-06-17,21.1
2016-06-20,21.309998999999998
2016-06-21,21.549999
2016-06-22,21.370001000000002
2016-06-23,22.120001000000002
2016-06-24,19.950001
2016-06-27,18.440001000000002
2016-06-28,18.969998999999998
2016-06-29,19.52
2016-06-30,19.98
2016-07-01,19.65
2016-07-05,18.9
2016-07-06,18.99
2016-07-07,19.42
2016-07-08,19.85
2016-07-11,20.120001000000002
2016-07-12,20.440001000000002
2016-07-13,20.559998999999998
2016-07-14,20.99
2016-07-15,20.98
2016-07-18,20.98
2016-07-19,21.030001000000002
2016-07-20,21.32
2016-07-21,21.68
2016-07-22,21.799999
2016-07-25,22.030001000000002
2016-07-26,22.49
2016-07-27,22.58
2016-07-28,22.450001
2016-07-29,22.33
2016-08-01,22.200001
2016-08-02,22.049999
2016-08-03,22.459999
2016-08-04,22.610001
2016-08-05,23.389999
2016-08-08,23.450001
2016-08-09,23.49
2016-08-10,23.25
2016-08-11,23.4
2016-08-12,23.27
2016-08-15,23.540001
2016-08-16,23.389999
2016-08-17,23.440001000000002
2016-08-18,23.389999
2016-08-19,23.58
2016-08-22,23.5
2016-08-23,23.530001000000002
2016-08-24,23.49
2016-08-25,23.639999
2016-08-26,24.120001000000002
2016-08-29,24.459999
2016-08-30,24.73
2016-08-31,24.77
2016-09-01,24.52
2016-09-02,24.68
2016-09-06,24.299999
2016-09-07,24.57
2016-09-08,24.92
2016-09-09,24.809998999999998
2016-09-12,25.07
2016-09-13,24.620001000000002
2016-09-14,24.4
2016-09-15,24.48
2016-09-16,24.1
2016-09-19,24.190001000000002
2016-09-20,24.17
2016-09-21,24.309998999999998
2016-09-22,24.24
2016-09-23,24.41
2016-09-26,23.959999
2016-09-27,24.309998999999998
2016-09-28,24.41
2016-09-29,24.049999
2016-09-30,24.709999
2016-10-03,24.6
2016-10-04,24.99
2016-10-05,25.57
2016-10-06,25.690001000000002
2016-10-07,25.5
2016-10-10,25.540001
2016-10-11,24.959999
2016-10-12,25.25
2016-10-13,24.52
2016-10-14,24.790001
2016-10-17,24.58
2016-10-18,24.85
2016-10-19,25.299999
2016-10-20,25.549999
2016-10-21,25.969998999999998
2016-10-24,26.35
2016-10-25,26.459999
2016-10-26,26.870001000000002
2016-10-27,26.870001000000002
2016-10-28,26.35
2016-10-31,26.34
2016-11-01,26.84
2016-11-02,26.1
2016-11-03,26.27
2016-11-04,26.41
2016-11-07,27.35
2016-11-08,26.950001
2016-11-09,28.200001
2016-11-10,29.6
2016-11-11,29.85
2016-11-14,30.879998999999998
2016-11-15,30.940001000000002
2016-11-16,30.73
2016-11-17,31.73
2016-11-18,31.969998999999998
2016-11-21,31.93
2016-11-22,31.92
2016-11-23,32.400002
2016-11-25,32.459998999999996
2016-11-28,31.780001000000002
2016-11-29,32.389998999999996
2016-11-30,33.509997999999996
2016-12-01,34.380001
2016-12-02,34.150002
2016-12-05,34.150002
2016-12-06,34.700001
2016-12-07,35.060001
2016-12-08,35.540001000000004
2016-12-09,35.509997999999996
2016-12-12,35.009997999999996
2016-12-13,34.799999
2016-12-14,34.630001
2016-12-15,35.400002
2016-12-16,35.32
2016-12-19,35.369999
2016-12-20,36.080002
2016-12-21,36.02
2016-12-22,36.0
2016-12-23,36.330002
2016-12-27,36.459998999999996
2016-12-28,36.0
2016-12-29,35.279999
2016-12-30,35.630001
2017-01-03,35.860001000000004
2017-01-04,36.169998
2017-01-05,35.720001
2017-01-06,35.91
2017-01-09,35.68
2017-01-10,36.279999
2017-01-11,36.27
2017-01-12,35.919998
2017-01-13,36.290001000000004
2017-01-17,34.119999
2017-01-18,34.990002000000004
2017-01-19,34.73
2017-01-20,35.82
2017-01-23,35.889998999999996
2017-01-24,36.299999
2017-01-25,37.52
2017-01-26,37.540001000000004
2017-01-27,36.990002000000004
2017-01-30,36.529999
2017-01-31,36.169998
2017-02-01,36.490002000000004
2017-02-02,36.040001000000004
2017-02-03,36.790001000000004
2017-02-06,36.470001
2017-02-07,36.59
2017-02-08,35.349998
2017-02-09,36.240002000000004
2017-02-10,36.419998
2017-02-13,36.919998
2017-02-14,37.98
2017-02-15,38.369999
2017-02-16,38.25
2017-02-17,37.84
2017-02-21,38.049999
2017-02-22,37.669998
2017-02-23,37.25
2017-02-24,36.650002
2017-02-27,37.189999
2017-02-28,37.369999
2017-03-01,39.59
2017-03-02,38.049999
2017-03-03,38.310001
2017-03-06,38.27
2017-03-07,37.970001
2017-03-08,37.849998
2017-03-09,37.73
2017-03-10,37.639998999999996
2017-03-13,37.369999
2017-03-14,37.189999
2017-03-15,36.779999
2017-03-16,37.099998
2017-03-17,36.619999
2017-03-20,36.23
2017-03-21,34.360001000000004
2017-03-22,34.43
2017-03-23,34.57
2017-03-24,34.509997999999996
2017-03-27,34.240002000000004
2017-03-28,35.029999
2017-03-29,34.490002000000004
2017-03-30,34.880001
2017-03-31,34.549999
2017-04-03,34.82
2017-04-04,34.900002
2017-04-05,34.380001
2017-04-06,34.919998
2017-04-07,34.630001
2017-04-10,34.380001
2017-04-11,34.380001
2017-04-12,33.73
2017-04-13,33.240002000000004
2017-04-17,33.919998
2017-04-18,33.700001
2017-04-19,34.220001
2017-04-20,35.27
2017-04-21,34.900002
2017-04-24,35.849998
2017-04-25,36.450001
2017-04-26,36.799999
2017-04-27,36.77
2017-04-28,36.709998999999996
2017-05-01,37.130001
2017-05-02,36.84
2017-05-03,37.209998999999996
2017-05-04,37.34
2017-05-05,36.970001
2017-05-08,37.360001000000004
2017-05-09,37.18
2017-05-10,37.209998999999996
2017-05-11,37.0
2017-05-12,36.650002
2017-05-15,37.02
2017-05-16,37.080002
2017-05-17,34.57
2017-05-18,34.459998999999996
2017-05-19,34.57
2017-05-22,34.57
2017-05-23,35.09
2017-05-24,34.630001
2017-05-25,34.57
2017-05-26,34.639998999999996
2017-05-30,34.25
2017-05-31,34.099998
2017-06-01,34.5
2017-06-02,34.130001
2017-06-05,33.98
2017-06-06,33.860001000000004
2017-06-07,34.52
2017-06-08,35.619999
2017-06-09,36.34
2017-06-12,36.610001000000004
2017-06-13,36.880001
2017-06-14,36.580002
2017-06-15,36.709998999999996
2017-06-16,36.369999
2017-06-19,36.549999
2017-06-20,35.939999
2017-06-21,35.200001
2017-06-22,34.98
2017-06-23,34.490002000000004
2017-06-26,34.66
2017-06-27,34.84
2017-06-28,35.34
2017-06-29,35.650002
2017-06-30,35.68
2017-07-03,36.540001000000004
2017-07-05,36.880001
2017-07-06,36.599998
2017-07-07,37.07
2017-07-10,37.049999
2017-07-11,36.73
2017-07-12,36.52
2017-07-13,36.849998
2017-07-14,36.240002000000004
2017-07-17,36.09
2017-07-18,35.59
2017-07-19,35.27
2017-07-20,35.25
2017-07-21,34.48
2017-07-24,35.450001
2017-07-25,35.849998
2017-07-26,35.169998
2017-07-27,35.040001000000004
2017-07-28,34.939999
2017-07-31,35.080002
2017-08-01,35.220001
2017-08-02,35.619999
2017-08-03,35.220001
2017-08-04,35.619999
2017-08-07,35.349998
2017-08-08,35.34
2017-08-09,35.029999
2017-08-10,33.709998999999996
2017-08-11,33.389998999999996
2017-08-14,34.220001
2017-08-15,33.990002000000004
2017-08-16,33.950001
2017-08-17,32.810001
2017-08-18,33.060001
2017-08-21,32.700001
2017-08-22,33.419998
2017-08-23,33.5
2017-08-24,34.0
2017-08-25,33.849998
2017-08-28,33.470001
2017-08-29,33.310001
2017-08-30,33.389998999999996
2017-08-31,33.130001
2017-09-01,33.610001000000004
2017-09-05,32.650002
2017-09-06,32.77
2017-09-07,32.080002
2017-09-08,32.810001
2017-09-11,33.459998999999996
2017-09-12,34.48
2017-09-13,34.689999
2017-09-14,34.779999
2017-09-15,35.16
2017-09-18,35.59
2017-09-19,35.82
2017-09-20,35.790001000000004
2017-09-21,36.27
2017-09-22,36.349998
2017-09-25,36.459998999999996
2017-09-26,36.82
2017-09-27,37.220001
2017-09-28,37.07
2017-09-29,37.869999
2017-10-02,37.220001
2017-10-03,36.84
2017-10-04,36.57
2017-10-05,37.130001
2017-10-06,37.490002000000004
2017-10-09,37.310001
2017-10-10,37.810001
2017-10-11,37.450001
2017-10-12,37.16
2017-10-13,36.98
2017-10-16,37.049999
2017-10-17,36.68
2017-10-18,37.18
2017-10-19,37.43
2017-10-20,38.330002
2017-10-23,38.5
2017-10-24,38.369999
2017-10-25,38.029999
2017-10-26,38.509997999999996
2017-10-27,38.450001
2017-10-30,38.080002
2017-10-31,38.009997999999996
2017-11-01,38.369999
2017-11-02,38.740002000000004
2017-11-03,38.82
2017-11-06,38.720001
2017-11-07,37.669998
2017-11-08,37.310001
2017-11-09,36.810001
2017-11-10,36.68
2017-11-13,37.200001
2017-11-14,38.07
2017-11-15,38.139998999999996
2017-11-16,37.919998
2017-11-17,38.169998
2017-11-20,38.25
2017-11-21,37.900002
2017-11-22,37.830002
2017-11-24,37.75
2017-11-27,37.630001
2017-11-28,38.779999
2017-11-29,40.669998
2017-11-30,40.700001
2017-12-01,40.689999
2017-12-04,41.849998
2017-12-05,40.889998999999996
2017-12-06,40.630001
2017-12-07,41.43
2017-12-08,41.740002000000004
2017-12-11,41.419998
2017-12-12,41.919998
2017-12-13,41.34
2017-12-14,40.869999
2017-12-15,41.700001
2017-12-18,42.029999
2017-12-19,42.080002
2017-12-20,41.93
2017-12-21,42.599998
2017-12-22,42.630001
2017-12-26,42.52
2017-12-27,42.360001000000004
2017-12-28,42.439999
2017-12-29,41.98
2018-01-02,42.68
2018-01-03,43.169998
2018-01-04,43.68
2018-01-05,43.880001
2018-01-08,44.060001
2018-01-09,44.189999
2018-01-10,44.900002
2018-01-11,45.299999
2018-01-12,45.52
2018-01-16,45.25
2018-01-17,45.84
2018-01-18,45.759997999999996
2018-01-19,46.82
2018-01-22,47.810001
2018-01-23,47.869999
2018-01-24,47.380001
2018-01-25,46.669998
2018-01-26,46.950001
2018-01-29,46.75
2018-01-30,46.169998
2018-01-31,45.900002
2018-02-01,46.810001
2018-02-02,46.02
2018-02-05,43.68
2018-02-06,44.599998
2018-02-07,44.84
2018-02-08,42.189999
2018-02-09,43.049999
2018-02-12,43.959998999999996
2018-02-13,44.389998999999996
2018-02-14,45.849998
2018-02-15,46.02
2018-02-16,45.93
2018-02-20,46.09
2018-02-21,46.299999
2018-02-22,45.450001
2018-02-23,46.43
2018-02-26,44.540001000000004
2018-02-27,43.75
2018-02-28,43.490002000000004
2018-03-01,43.529999
2018-03-02,44.18
2018-03-05,44.860001000000004
2018-03-06,45.32
2018-03-07,45.439999
2018-03-08,45.220001
2018-03-09,46.259997999999996
2018-03-12,46.150002
2018-03-13,45.73
2018-03-14,45.130001
2018-03-15,44.959998999999996
2018-03-16,44.869999
2018-03-19,44.91
2018-03-20,44.77
2018-03-21,44.919998
2018-03-22,42.950001
2018-03-23,41.27
2018-03-26,43.119999
2018-03-27,41.59
2018-03-28,41.549999
2018-03-29,41.98
2018-04-02,41.099998
2018-04-03,41.810001
2018-04-04,42.77
2018-04-05,43.02
2018-04-06,41.48
2018-04-09,41.740002000000004
2018-04-10,42.700001
2018-04-11,42.18
2018-04-12,43.240002000000004
2018-04-13,42.279999
2018-04-16,42.369999
2018-04-17,41.290001000000004
2018-04-18,41.029999
2018-04-19,41.860001000000004
2018-04-20,41.98
2018-04-23,42.509997999999996
2018-04-24,42.27
2018-04-25,42.52
2018-04-26,41.98
2018-04-27,42.470001
2018-04-30,41.490002000000004
2018-05-01,40.950001
2018-05-02,41.009997999999996
2018-05-03,40.41
2018-05-04,41.029999
2018-05-07,41.07
2018-05-08,41.32
2018-05-09,42.169998
2018-05-10,42.360001000000004
2018-05-11,42.400002
2018-05-14,42.34
2018-05-15,42.720001
2018-05-16,42.540001000000004
2018-05-17,42.5
2018-05-18,41.560001
2018-05-21,41.889998999999996
2018-05-22,42.189999
2018-05-23,41.790001000000004
2018-05-24,41.540001000000004
2018-05-25,41.509997999999996
2018-05-29,39.41
2018-05-30,40.439999
2018-05-31,40.849998
2018-06-01,41.630001
2018-06-04,41.91
2018-06-05,41.490002000000004
2018-06-06,42.380001
2018-06-07,41.91
2018-06-08,41.98
2018-06-11,41.849998
2018-06-12,42.209998999999996
2018-06-13,41.84
2018-06-14,41.400002
2018-06-15,41.700001
2018-06-18,41.849998
2018-06-19,41.75
2018-06-20,41.889998999999996
2018-06-21,41.93
2018-06-22,41.18
2018-06-25,40.849998
2018-06-26,40.139998999999996
2018-06-27,39.560001
2018-06-28,39.509997999999996
2018-06-29,38.900002
2018-07-02,39.380001
2018-07-03,38.959998999999996
2018-07-05,39.18
2018-07-06,39.349998
2018-07-09,40.5
2018-07-10,40.040001000000004
2018-07-11,39.790001000000004
2018-07-12,39.57
2018-07-13,39.360001000000004
2018-07-16,39.98
2018-07-17,40.040001000000004
2018-07-18,41.040001000000004
2018-07-19,40.66
2018-07-20,40.200001
2018-07-23,40.529999
2018-07-24,40.040001000000004
2018-07-25,39.919998
2018-07-26,39.959998999999996
2018-07-27,40.099998
2018-07-30,40.07
2018-07-31,39.779999
2018-08-01,39.919998
2018-08-02,40.290001000000004
2018-08-03,40.419998
2018-08-06,40.130001
2018-08-07,40.41
2018-08-08,41.009997999999996
2018-08-09,40.59
2018-08-10,40.27
2018-08-13,39.84
2018-08-14,40.400002
2018-08-15,39.75
2018-08-16,40.459998999999996
2018-08-17,40.689999
2018-08-20,40.849998
2018-08-21,41.27
2018-08-22,41.25
2018-08-23,41.040001000000004
2018-08-24,40.950001
2018-08-27,41.43
2018-08-28,41.5
2018-08-29,41.130001
2018-08-30,40.919998
2018-08-31,41.16
2018-09-04,41.23
2018-09-05,41.48
2018-09-06,41.189999
2018-09-07,41.009997999999996
2018-09-10,40.759997999999996
2018-09-11,41.029999
2018-09-12,40.360001000000004
2018-09-13,39.77
2018-09-14,40.139998999999996
2018-09-17,39.889998999999996
2018-09-18,39.810001
2018-09-19,40.419998
2018-09-20,41.029999
2018-09-21,40.98
2018-09-24,40.41
2018-09-25,40.139998999999996
2018-09-26,39.41
2018-09-27,38.93
2018-09-28,38.57
2018-10-01,38.360001000000004
2018-10-02,38.07
2018-10-03,38.830002
2018-10-04,39.099998
2018-10-05,38.779999
2018-10-08,39.23
2018-10-09,38.970001
2018-10-10,38.16
2018-10-11,36.990002000000004
2018-10-12,36.110001000000004
2018-10-15,35.849998
2018-10-16,35.709998999999996
2018-10-17,35.889998999999996
2018-10-18,34.919998
2018-10-19,36.369999
2018-10-22,35.77
2018-10-23,36.240002000000004
2018-10-24,35.029999
2018-10-25,35.889998999999996
2018-10-26,35.860001000000004
2018-10-29,36.16
2018-10-30,36.330002
2018-10-31,37.349998
2018-11-01,37.41
2018-11-02,37.52
2018-11-05,37.73
2018-11-06,37.73
2018-11-07,38.139998999999996
2018-11-08,38.299999
2018-11-09,38.060001
2018-11-12,37.619999
2018-11-13,37.689999
2018-11-14,36.209998999999996
2018-11-15,36.580002
2018-11-16,36.259997999999996
2018-11-19,35.950001
2018-11-20,35.23
2018-11-21,35.5
2018-11-23,35.189999
2018-11-26,36.060001
2018-11-27,36.049999
2018-11-28,36.43
2018-11-29,36.029999
2018-11-30,36.360001000000004
2018-12-03,36.549999
2018-12-04,34.439999
2018-12-06,33.779999
2018-12-07,33.009997999999996
2018-12-10,32.049999
2018-12-11,31.68
2018-12-12,31.629998999999998
2018-12-13,30.879998999999998
2018-12-14,30.26
2018-12-17,30.08
2018-12-18,29.809998999999998
2018-12-19,29.0
2018-12-20,28.85
2018-12-21,28.52
2018-12-24,27.940001000000002
2018-12-26,29.49
2018-12-27,29.58
2018-12-28,29.57
2018-12-31,29.73
2019-01-02,30.51
2019-01-03,30.370001000000002
2019-01-04,31.620001000000002
2019-01-07,32.009997999999996
2019-01-08,32.009997999999996
2019-01-09,32.43
2019-01-10,32.240002000000004
2019-01-11,32.630001
2019-01-14,33.060001
2019-01-15,33.099998
2019-01-16,33.950001
2019-01-17,33.900002
2019-01-18,35.43
2019-01-22,35.18
2019-01-23,34.950001
2019-01-24,35.150002
2019-01-25,35.439999
2019-01-28,35.34
2019-01-29,35.049999
2019-01-30,34.57
2019-01-31,33.919998
2019-02-01,34.189999
2019-02-04,34.450001
2019-02-05,34.380001
2019-02-06,34.52
2019-02-07,35.580002
2019-02-08,35.32
2019-02-11,35.450001
2019-02-12,36.02
2019-02-13,36.310001
2019-02-14,35.900002
2019-02-15,36.700001
2019-02-19,37.080002
2019-02-20,37.66
2019-02-21,37.23
2019-02-22,37.23
2019-02-25,37.040001000000004
2019-02-26,36.689999
2019-02-27,37.029999
2019-02-28,36.939999
2019-03-01,37.0
2019-03-04,36.849998
2019-03-05,36.540001000000004
2019-03-06,35.73
2019-03-07,34.919998
2019-03-08,34.759997999999996
2019-03-11,35.099998
2019-03-12,35.060001
2019-03-13,35.5
2019-03-14,35.740002000000004
2019-03-15,35.869999
2019-03-18,36.400002
2019-03-19,35.740002000000004
2019-03-20,34.259997999999996
2019-03-21,33.279999
2019-03-22,31.77
2019-03-25,31.610001
2019-03-26,32.220001
2019-03-27,31.99
2019-03-28,32.43
2019-03-29,32.5
2019-04-01,33.75
2019-04-02,34.009997999999996
2019-04-03,34.150002
2019-04-04,34.700001
2019-04-05,34.580002
2019-04-08,34.669998
