Date,JWN
1990-03-14,7.3125
1990-03-15,7.46875
1990-03-16,7.625
1990-03-19,7.5625
1990-03-20,7.5
1990-03-21,7.4375
1990-03-22,7.3125
1990-03-23,7.4375
1990-03-26,7.625
1990-03-27,7.6875
1990-03-28,7.9375
1990-03-29,7.8125
1990-03-30,7.875
1990-04-02,8.125
1990-04-03,8.25
1990-04-04,8.0
1990-04-05,7.875
1990-04-06,7.84375
1990-04-09,7.625
1990-04-10,7.59375
1990-04-11,7.8125
1990-04-12,7.875
1990-04-16,7.875
1990-04-17,7.8125
1990-04-18,7.4375
1990-04-19,7.5625
1990-04-20,7.25
1990-04-23,7.3125
1990-04-24,7.21875
1990-04-25,7.34375
1990-04-26,7.1875
1990-04-27,7.0625
1990-04-30,7.125
1990-05-01,6.9375
1990-05-02,6.875
1990-05-03,6.875
1990-05-04,6.9375
1990-05-07,7.28125
1990-05-08,7.0625
1990-05-09,7.0
1990-05-10,6.9375
1990-05-11,6.96875
1990-05-14,7.375
1990-05-15,7.4375
1990-05-16,7.5
1990-05-17,7.8125
1990-05-18,7.9375
1990-05-21,8.0
1990-05-22,7.8125
1990-05-23,7.9375
1990-05-24,7.75
1990-05-25,7.6875
1990-05-29,8.125
1990-05-30,8.25
1990-05-31,8.4375
1990-06-01,8.6875
1990-06-04,8.84375
1990-06-05,8.8125
1990-06-06,8.6875
1990-06-07,8.75
1990-06-08,8.5625
1990-06-11,8.75
1990-06-12,8.75
1990-06-13,8.8125
1990-06-14,8.75
1990-06-15,8.75
1990-06-18,8.5625
1990-06-19,8.5625
1990-06-20,8.96875
1990-06-21,9.125
1990-06-22,8.78125
1990-06-25,8.75
1990-06-26,8.6875
1990-06-27,8.75
1990-06-28,8.6875
1990-06-29,8.5625
1990-07-02,8.5
1990-07-03,8.625
1990-07-05,8.6875
1990-07-06,8.875
1990-07-09,9.09375
1990-07-10,8.9375
1990-07-11,9.1875
1990-07-12,9.1875
1990-07-13,9.1875
1990-07-16,9.3125
1990-07-17,9.0
1990-07-18,8.875
1990-07-19,9.0
1990-07-20,9.0
1990-07-23,8.4375
1990-07-24,8.1875
1990-07-25,8.1875
1990-07-26,7.875
1990-07-27,7.5
1990-07-30,7.34375
1990-07-31,7.25
1990-08-01,7.4375
1990-08-02,7.4375
1990-08-03,7.34375
1990-08-06,6.9375
1990-08-07,6.75
1990-08-08,6.46875
1990-08-09,6.78125
1990-08-10,6.78125
1990-08-13,6.875
1990-08-14,6.6875
1990-08-15,6.78125
1990-08-16,6.53125
1990-08-17,6.375
1990-08-20,6.3125
1990-08-21,5.9375
1990-08-22,6.0
1990-08-23,5.75
1990-08-24,5.8125
1990-08-27,6.0625
1990-08-28,5.875
1990-08-29,5.6875
1990-08-30,5.71875
1990-08-31,5.75
1990-09-04,5.75
1990-09-05,5.625
1990-09-06,5.4375
1990-09-07,5.78125
1990-09-10,5.84375
1990-09-11,5.8125
1990-09-12,5.875
1990-09-13,5.75
1990-09-14,5.6875
1990-09-17,5.625
1990-09-18,5.71875
1990-09-19,5.375
1990-09-20,5.125
1990-09-21,5.1875
1990-09-24,5.125
1990-09-25,5.3125
1990-09-26,5.1875
1990-09-27,5.25
1990-09-28,5.125
1990-10-01,5.375
1990-10-02,5.3125
1990-10-03,5.125
1990-10-04,5.1875
1990-10-05,5.25
1990-10-08,5.21875
1990-10-09,4.90625
1990-10-10,5.0
1990-10-11,4.75
1990-10-12,5.09375
1990-10-15,5.3125
1990-10-16,5.0625
1990-10-17,4.9375
1990-10-18,5.375
1990-10-19,5.375
1990-10-22,5.5
1990-10-23,5.625
1990-10-24,5.375
1990-10-25,5.375
1990-10-26,5.21875
1990-10-29,5.03125
1990-10-30,4.8125
1990-10-31,4.5
1990-11-01,4.4375
1990-11-02,4.875
1990-11-05,5.0625
1990-11-06,5.0625
1990-11-07,4.875
1990-11-08,4.875
1990-11-09,5.4375
1990-11-12,5.625
1990-11-13,5.6875
1990-11-14,5.625
1990-11-15,5.5
1990-11-16,5.375
1990-11-19,5.4375
1990-11-20,5.5
1990-11-21,5.75
1990-11-23,5.8125
1990-11-26,5.875
1990-11-27,6.1875
1990-11-28,6.0
1990-11-29,5.875
1990-11-30,5.875
1990-12-03,5.71875
1990-12-04,5.625
1990-12-05,5.9375
1990-12-06,5.9375
1990-12-07,5.75
1990-12-10,5.625
1990-12-11,5.375
1990-12-12,5.5625
1990-12-13,5.5625
1990-12-14,5.625
1990-12-17,5.59375
1990-12-18,5.6875
1990-12-19,5.9375
1990-12-20,5.84375
1990-12-21,5.875
1990-12-24,5.9375
1990-12-26,5.75
1990-12-27,5.5625
1990-12-28,5.75
1990-12-31,5.5625
1991-01-02,5.6875
1991-01-03,5.75
1991-01-04,5.75
1991-01-07,5.65625
1991-01-08,5.6875
1991-01-09,5.75
1991-01-10,6.09375
1991-01-11,6.1875
1991-01-14,5.9375
1991-01-15,6.0
1991-01-16,6.3125
1991-01-17,6.375
1991-01-18,6.5625
1991-01-21,6.625
1991-01-22,6.5625
1991-01-23,6.78125
1991-01-24,6.9375
1991-01-25,6.875
1991-01-28,6.4375
1991-01-29,6.625
1991-01-30,7.0
1991-01-31,6.875
1991-02-01,6.6875
1991-02-04,6.625
1991-02-05,6.9375
1991-02-06,7.375
1991-02-07,7.21875
1991-02-08,7.5625
1991-02-11,8.25
1991-02-12,7.875
1991-02-13,7.875
1991-02-14,7.75
1991-02-15,8.0
1991-02-19,8.125
1991-02-20,7.75
1991-02-21,7.6875
1991-02-22,7.75
1991-02-25,8.375
1991-02-26,8.34375
1991-02-27,8.5
1991-02-28,8.625
1991-03-01,9.03125
1991-03-04,8.9375
1991-03-05,8.875
1991-03-06,8.8125
1991-03-07,8.6875
1991-03-08,8.5
1991-03-11,8.125
1991-03-12,8.4375
1991-03-13,8.75
1991-03-14,8.625
1991-03-15,8.75
1991-03-18,8.75
1991-03-19,8.59375
1991-03-20,8.625
1991-03-21,8.4375
1991-03-22,8.375
1991-03-25,8.625
1991-03-26,8.96875
1991-03-27,8.90625
1991-03-28,8.875
1991-04-01,8.5625
1991-04-02,8.9375
1991-04-03,9.0
1991-04-04,9.0625
1991-04-05,8.96875
1991-04-08,9.125
1991-04-09,9.4375
1991-04-10,9.8125
1991-04-11,9.9375
1991-04-12,9.75
1991-04-15,9.75
1991-04-16,10.0
1991-04-17,10.0625
1991-04-18,9.6875
1991-04-19,9.1875
1991-04-22,9.375
1991-04-23,9.5625
1991-04-24,9.5625
1991-04-25,9.5
1991-04-26,9.5
1991-04-29,9.1875
1991-04-30,9.5
1991-05-01,9.75
1991-05-02,9.53125
1991-05-03,9.75
1991-05-06,9.5
1991-05-07,9.6875
1991-05-08,10.1875
1991-05-09,10.5
1991-05-10,10.3125
1991-05-13,11.0
1991-05-14,10.4375
1991-05-15,10.5625
1991-05-16,10.96875
1991-05-17,11.0625
1991-05-20,10.8125
1991-05-21,11.0625
1991-05-22,10.9375
1991-05-23,10.96875
1991-05-24,11.0
1991-05-28,11.1875
1991-05-29,11.1875
1991-05-30,11.25
1991-05-31,11.5625
1991-06-03,11.5
1991-06-04,11.4375
1991-06-05,11.40625
1991-06-06,11.8125
1991-06-07,11.4375
1991-06-10,11.25
1991-06-11,11.125
1991-06-12,10.9375
1991-06-13,11.0625
1991-06-14,11.25
1991-06-17,11.125
1991-06-18,11.0625
1991-06-19,10.8125
1991-06-20,10.625
1991-06-21,10.3125
1991-06-24,9.625
1991-06-25,9.5625
1991-06-26,9.65625
1991-06-27,9.9375
1991-06-28,9.875
1991-07-01,10.3125
1991-07-02,10.6875
1991-07-03,10.375
1991-07-05,10.3125
1991-07-08,10.96875
1991-07-09,11.0625
1991-07-10,11.25
1991-07-11,11.375
1991-07-12,11.0625
1991-07-15,11.25
1991-07-16,10.84375
1991-07-17,10.8125
1991-07-18,10.8125
1991-07-19,11.0625
1991-07-22,10.9375
1991-07-23,10.8125
1991-07-24,10.875
1991-07-25,11.09375
1991-07-26,11.03125
1991-07-29,11.0
1991-07-30,11.4375
1991-07-31,11.4375
1991-08-01,11.4375
1991-08-02,11.5625
1991-08-05,11.375
1991-08-06,11.4375
1991-08-07,11.75
1991-08-08,11.8125
1991-08-09,11.90625
1991-08-12,12.0
1991-08-13,12.90625
1991-08-14,13.0
1991-08-15,12.5
1991-08-16,12.375
1991-08-19,11.875
1991-08-20,12.0
1991-08-21,13.0
1991-08-22,12.75
1991-08-23,12.5625
1991-08-26,12.1875
1991-08-27,12.34375
1991-08-28,12.375
1991-08-29,12.0625
1991-08-30,11.9375
1991-09-03,11.75
1991-09-04,11.4375
1991-09-05,11.5625
1991-09-06,11.8125
1991-09-09,11.9375
1991-09-10,11.5
1991-09-11,11.4375
1991-09-12,11.8125
1991-09-13,11.4375
1991-09-16,11.5
1991-09-17,11.625
1991-09-18,12.1875
1991-09-19,11.75
1991-09-20,11.6875
1991-09-23,11.5625
1991-09-24,11.34375
1991-09-25,11.25
1991-09-26,11.4375
1991-09-27,11.1875
1991-09-30,11.25
1991-10-01,11.1875
1991-10-02,10.8125
1991-10-03,10.625
1991-10-04,10.6875
1991-10-07,10.5625
1991-10-08,10.5625
1991-10-09,8.4375
1991-10-10,8.9375
1991-10-11,9.25
1991-10-14,9.0625
1991-10-15,9.125
1991-10-16,9.0625
1991-10-17,9.03125
1991-10-18,9.125
1991-10-21,9.0625
1991-10-22,8.625
1991-10-23,8.3125
1991-10-24,8.125
1991-10-25,8.125
1991-10-28,8.28125
1991-10-29,8.625
1991-10-30,9.1875
1991-10-31,8.9375
1991-11-01,9.0
1991-11-04,8.75
1991-11-05,8.9375
1991-11-06,9.0625
1991-11-07,9.6875
1991-11-08,9.71875
1991-11-11,9.625
1991-11-12,9.78125
1991-11-13,9.375
1991-11-14,9.125
1991-11-15,8.5
1991-11-18,9.0
1991-11-19,8.75
1991-11-20,8.6875
1991-11-21,9.0
1991-11-22,8.84375
1991-11-25,8.6875
1991-11-26,8.9375
1991-11-27,9.0
1991-11-29,8.6875
1991-12-02,8.9375
1991-12-03,8.84375
1991-12-04,9.0
1991-12-05,8.9375
1991-12-06,9.0
1991-12-09,8.875
1991-12-10,8.625
1991-12-11,8.53125
1991-12-12,8.4375
1991-12-13,8.375
1991-12-16,8.3125
1991-12-17,7.9375
1991-12-18,7.9375
1991-12-19,8.0625
1991-12-20,8.375
1991-12-23,8.875
1991-12-24,8.9375
1991-12-26,9.0
1991-12-27,8.75
1991-12-30,8.875
1991-12-31,9.0
1992-01-02,9.625
1992-01-03,9.625
1992-01-06,9.5625
1992-01-07,9.5625
1992-01-08,9.5
1992-01-09,8.9375
1992-01-10,9.0
1992-01-13,9.0
1992-01-14,9.25
1992-01-15,9.4375
1992-01-16,9.4375
1992-01-17,9.6875
1992-01-20,9.1875
1992-01-21,9.0625
1992-01-22,9.875
1992-01-23,9.9375
1992-01-24,9.84375
1992-01-27,9.75
1992-01-28,9.75
1992-01-29,9.5
1992-01-30,9.3125
1992-01-31,9.25
1992-02-03,9.25
1992-02-04,9.5625
1992-02-05,10.125
1992-02-06,10.1875
1992-02-07,10.3125
1992-02-10,10.3125
1992-02-11,10.125
1992-02-12,10.625
1992-02-13,10.5
1992-02-14,10.375
1992-02-18,10.0
1992-02-19,10.0625
1992-02-20,10.3125
1992-02-21,9.6875
1992-02-24,10.0
1992-02-25,9.75
1992-02-26,10.15625
1992-02-27,10.0625
1992-02-28,9.875
1992-03-02,10.125
1992-03-03,9.75
1992-03-04,9.8125
1992-03-05,9.75
1992-03-06,9.75
1992-03-09,9.875
1992-03-10,10.0
1992-03-11,9.9375
1992-03-12,9.90625
1992-03-13,10.0
1992-03-16,10.25
1992-03-17,9.96875
1992-03-18,9.625
1992-03-19,9.34375
1992-03-20,9.1875
1992-03-23,9.21875
1992-03-24,9.1875
1992-03-25,8.90625
1992-03-26,9.09375
1992-03-27,9.0
1992-03-30,9.25
1992-03-31,9.25
1992-04-01,9.375
1992-04-02,9.125
1992-04-03,8.71875
1992-04-06,8.875
1992-04-07,8.625
1992-04-08,8.5625
1992-04-09,8.8125
1992-04-10,8.5
1992-04-13,8.3125
1992-04-14,8.5
1992-04-15,8.25
1992-04-16,8.0625
1992-04-20,7.875
1992-04-21,8.1875
1992-04-22,8.25
1992-04-23,8.1875
1992-04-24,8.21875
1992-04-27,8.125
1992-04-28,8.21875
1992-04-29,8.5
1992-04-30,8.5625
1992-05-01,8.1875
1992-05-04,8.6875
1992-05-05,8.6875
1992-05-06,8.625
1992-05-07,8.5625
1992-05-08,8.34375
1992-05-11,8.5
1992-05-12,8.1875
1992-05-13,8.25
1992-05-14,8.0
1992-05-15,8.0625
1992-05-18,8.0
1992-05-19,8.125
1992-05-20,8.1875
1992-05-21,8.0625
1992-05-22,7.875
1992-05-26,7.9375
1992-05-27,7.8125
1992-05-28,7.90625
1992-05-29,7.96875
1992-06-01,8.0625
1992-06-02,8.0
1992-06-03,8.0
1992-06-04,7.875
1992-06-05,7.625
1992-06-08,7.53125
1992-06-09,7.4375
1992-06-10,7.46875
1992-06-11,7.5
1992-06-12,7.5625
1992-06-15,7.53125
1992-06-16,7.375
1992-06-17,7.375
1992-06-18,7.3125
1992-06-19,7.25
1992-06-22,7.3125
1992-06-23,7.0
1992-06-24,6.9375
1992-06-25,6.875
1992-06-26,6.875
1992-06-29,7.0
1992-06-30,7.0625
1992-07-01,7.0625
1992-07-02,6.875
1992-07-06,6.75
1992-07-07,6.4375
1992-07-08,6.625
1992-07-09,6.8125
1992-07-10,6.96875
1992-07-13,7.0
1992-07-14,7.1875
1992-07-15,7.125
1992-07-16,6.90625
1992-07-17,6.75
1992-07-20,6.625
1992-07-21,6.6875
1992-07-22,6.53125
1992-07-23,6.5625
1992-07-24,6.53125
1992-07-27,6.625
1992-07-28,6.8125
1992-07-29,6.9375
1992-07-30,7.28125
1992-07-31,7.1875
1992-08-03,7.25
1992-08-04,7.0625
1992-08-05,7.125
1992-08-06,7.1875
1992-08-07,7.0625
1992-08-10,6.9375
1992-08-11,6.65625
1992-08-12,7.125
1992-08-13,7.0
1992-08-14,7.0625
1992-08-17,7.125
1992-08-18,7.1875
1992-08-19,7.125
1992-08-20,7.3125
1992-08-21,7.125
1992-08-24,7.03125
1992-08-25,6.9375
1992-08-26,7.0
1992-08-27,6.9375
1992-08-28,6.875
1992-08-31,6.6875
1992-09-01,6.8125
1992-09-02,6.8125
1992-09-03,6.9375
1992-09-04,6.84375
1992-09-08,6.75
1992-09-09,7.125
1992-09-10,7.40625
1992-09-11,7.28125
1992-09-14,7.59375
1992-09-15,7.5625
1992-09-16,7.4375
1992-09-17,7.15625
1992-09-18,7.125
1992-09-21,7.375
1992-09-22,7.28125
1992-09-23,7.1875
1992-09-24,7.25
1992-09-25,7.0625
1992-09-28,7.0
1992-09-29,7.15625
1992-09-30,7.125
1992-10-01,7.25
1992-10-02,7.15625
1992-10-05,7.5
1992-10-06,7.46875
1992-10-07,7.40625
1992-10-08,7.5
1992-10-09,7.5
1992-10-12,7.625
1992-10-13,7.5625
1992-10-14,7.6875
1992-10-15,7.75
1992-10-16,8.3125
1992-10-19,8.28125
1992-10-20,8.4375
1992-10-21,8.65625
1992-10-22,8.125
1992-10-23,8.0625
1992-10-26,8.4375
1992-10-27,8.3125
1992-10-28,8.71875
1992-10-29,8.4375
1992-10-30,8.40625
1992-11-02,8.625
1992-11-03,8.28125
1992-11-04,8.125
1992-11-05,8.03125
1992-11-06,8.0
1992-11-09,7.8125
1992-11-10,7.9375
1992-11-11,8.8125
1992-11-12,9.125
1992-11-13,9.375
1992-11-16,9.09375
1992-11-17,8.9375
1992-11-18,9.0
1992-11-19,9.125
1992-11-20,9.375
1992-11-23,9.375
1992-11-24,9.5625
1992-11-25,9.5
1992-11-27,9.5625
1992-11-30,9.4375
1992-12-01,9.25
1992-12-02,9.375
1992-12-03,9.5625
1992-12-04,9.5625
1992-12-07,9.0
1992-12-08,9.0625
1992-12-09,8.75
1992-12-10,8.71875
1992-12-11,8.875
1992-12-14,8.8125
1992-12-15,8.875
1992-12-16,8.9375
1992-12-17,9.53125
1992-12-18,9.25
1992-12-21,9.6875
1992-12-22,9.3125
1992-12-23,9.25
1992-12-24,9.125
1992-12-28,9.3125
1992-12-29,9.46875
1992-12-30,10.0
1992-12-31,9.6875
1993-01-04,9.4375
1993-01-05,9.4375
1993-01-06,9.71875
1993-01-07,9.46875
1993-01-08,9.75
1993-01-11,9.8125
1993-01-12,9.75
1993-01-13,9.875
1993-01-14,10.0
1993-01-15,9.9375
1993-01-18,9.75
1993-01-19,9.75
1993-01-20,9.5625
1993-01-21,9.4375
1993-01-22,9.625
1993-01-25,9.96875
1993-01-26,9.90625
1993-01-27,9.84375
1993-01-28,9.78125
1993-01-29,9.8125
1993-02-01,10.625
1993-02-02,10.375
1993-02-03,10.46875
1993-02-04,10.84375
1993-02-05,10.4375
1993-02-08,10.3125
1993-02-09,10.1875
1993-02-10,10.25
1993-02-11,10.375
1993-02-12,10.28125
1993-02-16,9.625
1993-02-17,9.1875
1993-02-18,9.25
1993-02-19,9.21875
1993-02-22,9.6875
1993-02-23,8.21875
1993-02-24,8.6875
1993-02-25,8.5625
1993-02-26,8.25
1993-03-01,8.0
1993-03-02,8.40625
1993-03-03,8.3125
1993-03-04,8.125
1993-03-05,8.5
1993-03-08,8.59375
1993-03-09,8.0625
1993-03-10,8.1875
1993-03-11,8.03125
1993-03-12,8.0625
1993-03-15,8.25
1993-03-16,8.125
1993-03-17,7.9375
1993-03-18,7.90625
1993-03-19,7.9375
1993-03-22,7.90625
1993-03-23,8.0
1993-03-24,8.0
1993-03-25,8.125
1993-03-26,7.90625
1993-03-29,8.0625
1993-03-30,7.84375
1993-03-31,8.1875
1993-04-01,7.9375
1993-04-02,7.4375
1993-04-05,7.625
1993-04-06,7.53125
1993-04-07,7.40625
1993-04-08,7.5625
1993-04-12,7.5625
1993-04-13,7.65625
1993-04-14,7.4375
1993-04-15,7.25
1993-04-16,7.125
1993-04-19,7.5
1993-04-20,7.5
1993-04-21,7.3125
1993-04-22,7.28125
1993-04-23,7.15625
1993-04-26,7.125
1993-04-27,7.21875
1993-04-28,7.4375
1993-04-29,7.375
1993-04-30,7.0
1993-05-03,7.3125
1993-05-04,7.375
1993-05-05,7.75
1993-05-06,7.875
1993-05-07,7.8125
1993-05-10,7.625
1993-05-11,7.5
1993-05-12,7.1875
1993-05-13,6.9375
1993-05-14,6.96875
1993-05-17,6.9375
1993-05-18,7.125
1993-05-19,7.5625
1993-05-20,7.5
1993-05-21,7.5625
1993-05-24,7.375
1993-05-25,7.375
1993-05-26,7.53125
1993-05-27,7.59375
1993-05-28,7.5
1993-06-01,7.375
1993-06-02,7.375
1993-06-03,7.3125
1993-06-04,7.1875
1993-06-07,7.25
1993-06-08,7.25
1993-06-09,7.1875
1993-06-10,7.125
1993-06-11,7.3125
1993-06-14,7.3125
1993-06-15,7.375
1993-06-16,7.25
1993-06-17,7.0625
1993-06-18,6.8125
1993-06-21,6.75
1993-06-22,6.5625
1993-06-23,6.375
1993-06-24,6.4375
1993-06-25,6.625
1993-06-28,7.09375
1993-06-29,7.125
1993-06-30,7.0
1993-07-01,6.75
1993-07-02,6.5625
1993-07-06,6.5625
1993-07-07,6.5
1993-07-08,6.6875
1993-07-09,6.6875
1993-07-12,6.8125
1993-07-13,6.9375
1993-07-14,7.0625
1993-07-15,6.9375
1993-07-16,6.875
1993-07-19,6.625
1993-07-20,6.75
1993-07-21,6.75
1993-07-22,6.6875
1993-07-23,6.75
1993-07-26,6.8125
1993-07-27,6.8125
1993-07-28,6.6875
1993-07-29,6.875
1993-07-30,6.875
1993-08-02,6.75
1993-08-03,6.75
1993-08-04,6.65625
1993-08-05,6.75
1993-08-06,7.09375
1993-08-09,7.0625
1993-08-10,6.9375
1993-08-11,7.40625
1993-08-12,7.5
1993-08-13,7.71875
1993-08-16,8.03125
1993-08-17,7.9375
1993-08-18,8.0
1993-08-19,7.875
1993-08-20,8.125
1993-08-23,8.03125
1993-08-24,8.125
1993-08-25,7.875
1993-08-26,7.78125
1993-08-27,7.625
1993-08-30,7.8125
1993-08-31,7.9375
1993-09-01,7.875
1993-09-02,7.5
1993-09-03,7.5
1993-09-07,7.4375
1993-09-08,7.34375
1993-09-09,7.15625
1993-09-10,7.4375
1993-09-13,7.40625
1993-09-14,7.5625
1993-09-15,7.5
1993-09-16,7.4375
1993-09-17,7.4375
1993-09-20,7.5625
1993-09-21,7.4375
1993-09-22,7.5
1993-09-23,7.5625
1993-09-24,7.625
1993-09-27,7.5625
1993-09-28,7.4375
1993-09-29,7.625
1993-09-30,7.6875
1993-10-01,7.5625
1993-10-04,7.71875
1993-10-05,7.6875
1993-10-06,7.75
1993-10-07,7.75
1993-10-08,7.8125
1993-10-11,7.8125
1993-10-12,7.8125
1993-10-13,7.8125
1993-10-14,7.96875
1993-10-15,8.1875
1993-10-18,8.1875
1993-10-19,8.15625
1993-10-20,8.0
1993-10-21,8.3125
1993-10-22,8.53125
1993-10-25,8.65625
1993-10-26,8.28125
1993-10-27,8.4375
1993-10-28,8.65625
1993-10-29,8.6875
1993-11-01,8.875
1993-11-02,8.8125
1993-11-03,8.6875
1993-11-04,8.3125
1993-11-05,8.5
1993-11-08,8.5
1993-11-09,8.6875
1993-11-10,9.0625
1993-11-11,8.8125
1993-11-12,8.84375
1993-11-15,8.875
1993-11-16,9.0
1993-11-17,8.875
1993-11-18,8.78125
1993-11-19,8.625
1993-11-22,8.5625
1993-11-23,8.75
1993-11-24,8.8125
1993-11-26,8.75
1993-11-29,8.90625
1993-11-30,8.8125
1993-12-01,8.625
1993-12-02,8.625
1993-12-03,8.625
1993-12-06,8.875
1993-12-07,8.875
1993-12-08,8.71875
1993-12-09,8.6875
1993-12-10,8.625
1993-12-13,8.25
1993-12-14,8.25
1993-12-15,8.3125
1993-12-16,8.3125
1993-12-17,8.625
1993-12-20,8.3125
1993-12-21,7.9375
1993-12-22,7.9375
1993-12-23,8.125
1993-12-27,8.4375
1993-12-28,8.1875
1993-12-29,8.28125
1993-12-30,8.25
1993-12-31,8.25
1994-01-03,8.0
1994-01-04,8.28125
1994-01-05,8.21875
1994-01-06,8.0625
1994-01-07,8.1875
1994-01-10,8.0625
1994-01-11,8.0
1994-01-12,8.0
1994-01-13,8.5
1994-01-14,8.8125
1994-01-17,8.6875
1994-01-18,8.65625
1994-01-19,8.3125
1994-01-20,8.5
1994-01-21,8.25
1994-01-24,8.1875
1994-01-25,8.09375
1994-01-26,8.28125
1994-01-27,8.375
1994-01-28,8.59375
1994-01-31,8.75
1994-02-01,8.6875
1994-02-02,8.6875
1994-02-03,8.5625
1994-02-04,8.625
1994-02-07,8.75
1994-02-08,8.5
1994-02-09,8.53125
1994-02-10,8.5625
1994-02-11,8.53125
1994-02-14,8.5625
1994-02-15,8.5625
1994-02-16,8.71875
1994-02-17,9.21875
1994-02-18,9.125
1994-02-22,9.21875
1994-02-23,9.9375
1994-02-24,10.125
1994-02-25,9.75
1994-02-28,9.75
1994-03-01,9.6875
1994-03-02,10.125
1994-03-03,10.03125
1994-03-04,9.875
1994-03-07,9.75
1994-03-08,9.8125
1994-03-09,9.90625
1994-03-10,9.71875
1994-03-11,10.0625
1994-03-14,10.0
1994-03-15,10.0
1994-03-16,10.125
1994-03-17,10.0625
1994-03-18,10.0625
1994-03-21,10.0625
1994-03-22,10.3125
1994-03-23,10.625
1994-03-24,11.0625
1994-03-25,10.78125
1994-03-28,10.53125
1994-03-29,10.0625
1994-03-30,10.0
1994-03-31,9.9375
1994-04-04,9.9375
1994-04-05,10.53125
1994-04-06,10.625
1994-04-07,11.0625
1994-04-08,10.96875
1994-04-11,10.6875
1994-04-12,10.4375
1994-04-13,10.0625
1994-04-14,10.125
1994-04-15,10.1875
1994-04-18,9.75
1994-04-19,9.4375
1994-04-20,9.3125
1994-04-21,9.59375
1994-04-22,9.6875
1994-04-25,10.0625
1994-04-26,10.25
1994-04-28,10.328125
1994-04-29,10.9375
1994-05-02,10.8125
1994-05-03,10.46875
1994-05-04,10.4375
1994-05-05,10.4375
1994-05-06,10.40625
1994-05-09,10.34375
1994-05-10,10.75
1994-05-11,11.0
1994-05-12,11.3125
1994-05-13,10.75
1994-05-16,10.875
1994-05-17,10.96875
1994-05-18,10.9375
1994-05-19,10.75
1994-05-20,10.8125
1994-05-23,10.9375
1994-05-24,10.96875
1994-05-25,11.1875
1994-05-26,11.1875
1994-05-27,10.9375
1994-05-31,11.03125
1994-06-01,10.75
1994-06-02,10.9375
1994-06-03,11.0
1994-06-06,10.6875
1994-06-07,10.375
1994-06-08,10.25
1994-06-09,10.4375
1994-06-10,10.6875
1994-06-13,10.625
1994-06-14,10.96875
1994-06-15,10.9375
1994-06-16,11.03125
1994-06-17,10.9375
1994-06-20,10.75
1994-06-21,10.90625
1994-06-22,11.28125
1994-06-23,10.875
1994-06-24,10.9375
1994-06-27,10.875
1994-06-28,10.75
1994-06-29,10.6875
1994-06-30,10.625
1994-07-01,10.78125
1994-07-05,10.984375
1994-07-06,11.0
1994-07-07,11.25
1994-07-08,11.15625
1994-07-11,10.96875
1994-07-12,11.21875
1994-07-13,11.203125
1994-07-14,10.875
1994-07-15,10.875
1994-07-18,10.8125
1994-07-19,10.65625
1994-07-20,10.375
1994-07-21,10.4375
1994-07-22,10.75
1994-07-25,10.625
1994-07-26,10.40625
1994-07-27,9.75
1994-07-28,10.5
1994-07-29,10.9375
1994-08-01,10.78125
1994-08-02,10.46875
1994-08-03,10.65625
1994-08-04,10.4375
1994-08-05,10.5625
1994-08-08,10.890625
1994-08-09,10.96875
1994-08-10,10.875
1994-08-11,11.0625
1994-08-12,11.1875
1994-08-15,11.375
1994-08-16,11.40625
1994-08-17,11.4375
1994-08-18,11.375
1994-08-19,11.25
1994-08-22,11.21875
1994-08-23,11.375
1994-08-24,11.625
1994-08-25,11.40625
1994-08-26,11.625
1994-08-29,11.5625
1994-08-30,11.65625
1994-08-31,11.75
1994-09-01,11.5625
1994-09-02,11.4375
1994-09-06,11.6875
1994-09-07,11.6875
1994-09-08,11.8125
1994-09-09,11.5625
1994-09-12,11.4375
1994-09-13,11.1875
1994-09-14,11.25
1994-09-15,11.40625
1994-09-16,11.3125
1994-09-19,11.3125
1994-09-20,10.6875
1994-09-21,9.953125
1994-09-22,9.8125
1994-09-23,9.71875
1994-09-26,9.5
1994-09-27,9.3125
1994-09-28,9.46875
1994-09-29,9.6875
1994-09-30,10.0
1994-10-03,9.90625
1994-10-04,9.8125
1994-10-05,10.0625
1994-10-06,10.28125
1994-10-07,11.0
1994-10-10,10.9375
1994-10-11,11.0625
1994-10-12,11.125
1994-10-13,11.1875
1994-10-14,11.3125
1994-10-17,11.625
1994-10-18,11.6875
1994-10-19,11.75
1994-10-20,11.375
1994-10-21,11.296875
1994-10-24,11.3125
1994-10-25,11.125
1994-10-26,11.375
1994-10-27,11.8125
1994-10-28,12.0625
1994-10-31,12.3125
1994-11-01,12.125
1994-11-02,12.0625
1994-11-03,12.15625
1994-11-04,12.1875
1994-11-07,12.03125
1994-11-08,12.03125
1994-11-09,12.0625
1994-11-10,11.625
1994-11-11,11.875
1994-11-14,12.0625
1994-11-15,12.0625
1994-11-16,12.0625
1994-11-17,11.75
1994-11-18,11.625
1994-11-21,11.4375
1994-11-22,11.1875
1994-11-23,11.0625
1994-11-25,11.40625
1994-11-28,11.5625
1994-11-29,11.875
1994-11-30,12.0625
1994-12-01,11.59375
1994-12-02,11.375
1994-12-05,11.0625
1994-12-06,11.125
1994-12-07,10.96875
1994-12-08,10.78125
1994-12-09,10.875
1994-12-12,11.65625
1994-12-13,11.3125
1994-12-14,11.9375
1994-12-15,11.6875
1994-12-16,11.75
1994-12-19,11.6875
