Date,KR
1977-01-03,0.742188
1977-01-04,0.7460939999999999
1977-01-05,0.757813
1977-01-06,0.773438
1977-01-07,0.7617189999999999
1977-01-10,0.757813
1977-01-11,0.7617189999999999
1977-01-12,0.757813
1977-01-13,0.7539060000000001
1977-01-14,0.757813
1977-01-17,0.7617189999999999
1977-01-18,0.765625
1977-01-19,0.7539060000000001
1977-01-20,0.7460939999999999
1977-01-21,0.7539060000000001
1977-01-24,0.75
1977-01-25,0.75
1977-01-26,0.75
1977-01-27,0.757813
1977-01-28,0.75
1977-01-31,0.757813
1977-02-01,0.757813
1977-02-02,0.757813
1977-02-03,0.765625
1977-02-04,0.7695310000000001
1977-02-07,0.765625
1977-02-08,0.757813
1977-02-09,0.7617189999999999
1977-02-10,0.7695310000000001
1977-02-11,0.7773439999999999
1977-02-14,0.796875
1977-02-15,0.796875
1977-02-16,0.796875
1977-02-17,0.796875
1977-02-18,0.804688
1977-02-22,0.8007810000000001
1977-02-23,0.8125
1977-02-24,0.851563
1977-02-25,0.832031
1977-02-28,0.828125
1977-03-01,0.835938
1977-03-02,0.820313
1977-03-03,0.820313
1977-03-04,0.824219
1977-03-07,0.820313
1977-03-08,0.820313
1977-03-09,0.8164060000000001
1977-03-10,0.8164060000000001
1977-03-11,0.820313
1977-03-14,0.8164060000000001
1977-03-15,0.8125
1977-03-16,0.8007810000000001
1977-03-17,0.804688
1977-03-18,0.8164060000000001
1977-03-21,0.820313
1977-03-22,0.8125
1977-03-23,0.804688
1977-03-24,0.796875
1977-03-25,0.7929689999999999
1977-03-28,0.78125
1977-03-29,0.7929689999999999
1977-03-30,0.789063
1977-03-31,0.7851560000000001
1977-04-01,0.789063
1977-04-04,0.7851560000000001
1977-04-05,0.7851560000000001
1977-04-06,0.796875
1977-04-07,0.796875
1977-04-11,0.789063
1977-04-12,0.8164060000000001
1977-04-13,0.8164060000000001
1977-04-14,0.8125
1977-04-15,0.8164060000000001
1977-04-18,0.8125
1977-04-19,0.804688
1977-04-20,0.8007810000000001
1977-04-21,0.796875
1977-04-22,0.8007810000000001
1977-04-25,0.7851560000000001
1977-04-26,0.7773439999999999
1977-04-27,0.78125
1977-04-28,0.78125
1977-04-29,0.7851560000000001
1977-05-02,0.796875
1977-05-03,0.8007810000000001
1977-05-04,0.7929689999999999
1977-05-05,0.8007810000000001
1977-05-06,0.7929689999999999
1977-05-09,0.7929689999999999
1977-05-10,0.8007810000000001
1977-05-11,0.8085939999999999
1977-05-12,0.804688
1977-05-13,0.8125
1977-05-16,0.820313
1977-05-17,0.8164060000000001
1977-05-18,0.8164060000000001
1977-05-19,0.8125
1977-05-20,0.804688
1977-05-23,0.789063
1977-05-24,0.773438
1977-05-25,0.7695310000000001
1977-05-26,0.773438
1977-05-27,0.7695310000000001
1977-05-31,0.765625
1977-06-01,0.7695310000000001
1977-06-02,0.7695310000000001
1977-06-03,0.7773439999999999
1977-06-06,0.789063
1977-06-07,0.7851560000000001
1977-06-08,0.7851560000000001
1977-06-09,0.789063
1977-06-10,0.789063
1977-06-13,0.789063
1977-06-14,0.8007810000000001
1977-06-15,0.8085939999999999
1977-06-16,0.804688
1977-06-17,0.8125
1977-06-20,0.8085939999999999
1977-06-21,0.804688
1977-06-22,0.8007810000000001
1977-06-23,0.796875
1977-06-24,0.8007810000000001
1977-06-27,0.8007810000000001
1977-06-28,0.789063
1977-06-29,0.8007810000000001
1977-06-30,0.8125
1977-07-01,0.8125
1977-07-05,0.8125
1977-07-06,0.796875
1977-07-07,0.839844
1977-07-08,0.847656
1977-07-11,0.859375
1977-07-12,0.882813
1977-07-13,0.871094
1977-07-15,0.878906
1977-07-18,0.882813
1977-07-19,0.890625
1977-07-20,0.894531
1977-07-21,0.882813
1977-07-22,0.882813
1977-07-25,0.867188
1977-07-26,0.878906
1977-07-27,0.867188
1977-07-28,0.867188
1977-07-29,0.871094
1977-08-01,0.867188
1977-08-02,0.871094
1977-08-03,0.867188
1977-08-04,0.863281
1977-08-05,0.863281
1977-08-08,0.867188
1977-08-09,0.863281
1977-08-10,0.914063
1977-08-11,0.875
1977-08-12,0.859375
1977-08-15,0.863281
1977-08-16,0.859375
1977-08-17,0.859375
1977-08-18,0.863281
1977-08-19,0.863281
1977-08-22,0.863281
1977-08-23,0.863281
1977-08-24,0.855469
1977-08-25,0.839844
1977-08-26,0.835938
1977-08-29,0.828125
1977-08-30,0.832031
1977-08-31,0.839844
1977-09-01,0.835938
1977-09-02,0.835938
1977-09-06,0.835938
1977-09-07,0.84375
1977-09-08,0.847656
1977-09-09,0.847656
1977-09-12,0.847656
1977-09-13,0.851563
1977-09-14,0.855469
1977-09-15,0.863281
1977-09-16,0.867188
1977-09-19,0.851563
1977-09-20,0.832031
1977-09-21,0.828125
1977-09-22,0.804688
1977-09-23,0.796875
1977-09-26,0.8007810000000001
1977-09-27,0.8125
1977-09-28,0.8164060000000001
1977-09-29,0.824219
1977-09-30,0.851563
1977-10-03,0.855469
1977-10-04,0.84375
1977-10-05,0.847656
1977-10-06,0.851563
1977-10-07,0.84375
1977-10-10,0.8085939999999999
1977-10-11,0.8125
1977-10-12,0.796875
1977-10-13,0.78125
1977-10-14,0.7539060000000001
1977-10-17,0.75
1977-10-18,0.75
1977-10-19,0.75
1977-10-20,0.742188
1977-10-21,0.734375
1977-10-24,0.742188
1977-10-25,0.7460939999999999
1977-10-26,0.757813
1977-10-27,0.757813
1977-10-28,0.7695310000000001
