Date,MSCI
2012-05-31,33.810001
2012-06-01,33.380001
2012-06-04,33.130001
2012-06-05,33.200001
2012-06-06,33.560001
2012-06-07,33.52
2012-06-08,33.23
2012-06-11,32.560001
2012-06-12,32.209998999999996
2012-06-13,31.67
2012-06-14,31.959999
2012-06-15,32.150002
2012-06-18,31.92
2012-06-19,32.43
2012-06-20,32.84
2012-06-21,32.0
2012-06-22,32.650002
2012-06-25,31.6
2012-06-26,31.790001
2012-06-27,32.189999
2012-06-28,32.689999
2012-06-29,34.02
2012-07-02,34.279999
2012-07-03,34.200001
2012-07-05,34.07
2012-07-06,34.27
2012-07-09,33.77
2012-07-10,33.470001
2012-07-11,33.080002
2012-07-12,33.07
2012-07-13,33.990002000000004
2012-07-16,33.5
2012-07-17,33.82
2012-07-18,34.119999
2012-07-19,34.349998
2012-07-20,33.790001000000004
2012-07-23,33.310001
2012-07-24,32.610001000000004
2012-07-25,32.650002
2012-07-26,32.849998
2012-07-27,33.470001
2012-07-30,33.240002000000004
2012-07-31,33.150002
2012-08-01,33.299999
2012-08-02,32.23
2012-08-03,33.290001000000004
2012-08-06,33.41
2012-08-07,34.830002
2012-08-08,35.080002
2012-08-09,35.049999
2012-08-10,35.299999
2012-08-13,35.330002
2012-08-14,35.549999
2012-08-15,36.009997999999996
2012-08-16,36.27
2012-08-17,35.860001000000004
2012-08-20,35.290001000000004
2012-08-21,35.560001
2012-08-22,35.59
2012-08-23,35.09
2012-08-24,35.43
2012-08-27,35.16
2012-08-28,35.040001000000004
2012-08-29,35.310001
2012-08-30,34.900002
2012-08-31,35.080002
2012-09-04,35.599998
2012-09-05,35.82
2012-09-06,36.66
2012-09-07,36.689999
2012-09-10,36.220001
2012-09-11,35.66
2012-09-12,36.25
2012-09-13,36.439999
2012-09-14,36.73
2012-09-17,36.360001000000004
2012-09-18,36.16
2012-09-19,36.0
2012-09-20,35.98
2012-09-21,36.040001000000004
2012-09-24,35.66
2012-09-25,35.09
2012-09-26,35.389998999999996
2012-09-27,36.189999
2012-09-28,35.790001000000004
2012-10-01,35.82
2012-10-02,26.209999
2012-10-03,28.27
2012-10-04,27.34
2012-10-05,26.860001
2012-10-08,26.4
2012-10-09,26.33
2012-10-10,26.540001
2012-10-11,26.41
2012-10-12,25.93
2012-10-15,25.59
2012-10-16,27.200001
2012-10-17,27.440001000000002
2012-10-18,27.370001000000002
2012-10-19,27.02
2012-10-22,27.110001
2012-10-23,27.15
2012-10-24,27.02
2012-10-25,27.049999
2012-10-26,27.540001
2012-10-31,26.940001000000002
2012-11-01,27.75
2012-11-02,26.879998999999998
2012-11-05,27.25
2012-11-06,26.1
2012-11-07,26.110001
2012-11-08,26.200001
2012-11-09,26.209999
2012-11-12,26.0
2012-11-13,25.99
2012-11-14,25.99
2012-11-15,25.959999
2012-11-16,25.82
2012-11-19,26.24
2012-11-20,26.15
2012-11-21,26.290001
2012-11-23,26.75
2012-11-26,27.110001
2012-11-27,26.809998999999998
2012-11-28,27.309998999999998
2012-11-29,28.42
2012-11-30,29.0
2012-12-03,29.09
2012-12-04,29.18
2012-12-05,29.51
2012-12-06,30.17
2012-12-07,29.780001000000002
2012-12-10,29.379998999999998
2012-12-11,29.49
2012-12-12,29.379998999999998
2012-12-13,29.200001
2012-12-14,30.16
2012-12-17,30.879998999999998
2012-12-18,30.99
2012-12-19,31.059998999999998
2012-12-20,31.41
2012-12-21,31.08
2012-12-24,31.15
2012-12-26,30.58
2012-12-27,30.67
2012-12-28,30.82
2012-12-31,30.99
2013-01-02,32.130001
2013-01-03,31.969998999999998
2013-01-04,31.85
2013-01-07,31.870001000000002
2013-01-08,31.790001
2013-01-09,31.93
2013-01-10,32.139998999999996
2013-01-11,31.969998999999998
2013-01-14,31.93
2013-01-15,32.360001000000004
2013-01-16,31.969998999999998
2013-01-17,31.790001
2013-01-18,32.09
2013-01-22,32.900002
2013-01-23,33.060001
2013-01-24,33.349998
2013-01-25,33.66
2013-01-28,34.02
2013-01-29,34.099998
2013-01-30,33.790001000000004
2013-01-31,33.740002000000004
2013-02-01,33.799999
2013-02-04,33.23
2013-02-05,33.880001
2013-02-06,34.669998
2013-02-07,33.48
2013-02-08,33.990002000000004
2013-02-11,33.68
2013-02-12,34.029999
2013-02-13,33.759997999999996
2013-02-14,33.75
2013-02-15,33.41
2013-02-19,33.580002
2013-02-20,33.200001
2013-02-21,32.990002000000004
2013-02-22,33.150002
2013-02-25,32.740002000000004
2013-02-26,32.759997999999996
2013-02-27,33.419998
2013-02-28,33.130001
2013-03-01,33.009997999999996
2013-03-04,32.889998999999996
2013-03-05,33.23
2013-03-06,33.419998
2013-03-07,33.32
2013-03-08,33.540001000000004
2013-03-11,33.740002000000004
2013-03-12,33.310001
2013-03-13,33.299999
2013-03-14,33.669998
2013-03-15,33.709998999999996
2013-03-18,33.830002
2013-03-19,33.830002
2013-03-20,34.0
2013-03-21,33.599998
2013-03-22,33.77
2013-03-25,33.599998
2013-03-26,33.779999
2013-03-27,34.040001000000004
2013-03-28,33.93
2013-04-01,33.349998
2013-04-02,33.130001
2013-04-03,32.43
2013-04-04,32.66
2013-04-05,32.34
2013-04-08,32.669998
2013-04-09,32.509997999999996
2013-04-10,33.220001
2013-04-11,33.57
2013-04-12,33.52
2013-04-15,32.349998
2013-04-16,32.900002
2013-04-17,32.580002
2013-04-18,32.41
2013-04-19,32.82
2013-04-22,32.900002
2013-04-23,33.279999
2013-04-24,33.23
2013-04-25,33.310001
2013-04-26,33.220001
2013-04-29,33.450001
2013-04-30,34.099998
2013-05-01,33.259997999999996
2013-05-02,33.650002
2013-05-03,33.32
2013-05-06,33.330002
2013-05-07,33.560001
2013-05-08,34.139998999999996
2013-05-09,33.860001000000004
2013-05-10,33.950001
2013-05-13,33.939999
2013-05-14,34.450001
2013-05-15,34.259997999999996
2013-05-16,34.57
2013-05-17,34.66
2013-05-20,34.529999
2013-05-21,34.720001
2013-05-22,34.240002000000004
2013-05-23,34.490002000000004
2013-05-24,34.470001
2013-05-28,35.040001000000004
2013-05-29,35.220001
2013-05-30,35.73
2013-05-31,35.240002000000004
2013-06-03,35.169998
2013-06-04,34.98
2013-06-05,34.279999
2013-06-06,34.799999
2013-06-07,34.700001
2013-06-10,34.900002
2013-06-11,34.580002
2013-06-12,34.049999
2013-06-13,34.34
2013-06-14,34.16
2013-06-17,34.5
2013-06-18,34.59
2013-06-19,33.98
2013-06-20,33.450001
2013-06-21,33.07
2013-06-24,32.799999
2013-06-25,32.970001
2013-06-26,32.689999
2013-06-27,32.799999
2013-06-28,33.27
2013-07-01,34.119999
2013-07-02,33.900002
2013-07-03,34.150002
2013-07-05,34.450001
2013-07-08,34.540001000000004
2013-07-09,34.25
2013-07-10,33.720001
2013-07-11,34.400002
2013-07-12,34.560001
2013-07-15,34.669998
2013-07-16,34.43
2013-07-17,34.490002000000004
2013-07-18,34.700001
2013-07-19,34.93
2013-07-22,35.369999
2013-07-23,35.25
2013-07-24,35.080002
2013-07-25,35.389998999999996
2013-07-26,35.130001
2013-07-29,34.860001000000004
2013-07-30,34.919998
2013-07-31,35.049999
2013-08-01,36.52
2013-08-02,37.450001
2013-08-05,37.779999
2013-08-06,37.619999
2013-08-07,37.41
2013-08-08,37.830002
2013-08-09,37.990002000000004
2013-08-12,37.889998999999996
2013-08-13,37.919998
2013-08-14,37.93
2013-08-15,37.549999
2013-08-16,37.439999
2013-08-19,38.0
2013-08-20,38.25
2013-08-21,38.080002
2013-08-22,38.5
2013-08-23,38.470001
2013-08-26,38.599998
2013-08-27,37.57
2013-08-28,38.080002
2013-08-29,38.16
2013-08-30,37.509997999999996
2013-09-03,37.48
2013-09-04,38.169998
2013-09-05,38.43
2013-09-06,38.759997999999996
2013-09-09,39.459998999999996
2013-09-10,39.639998999999996
2013-09-11,39.669998
2013-09-12,39.650002
2013-09-13,39.66
2013-09-16,40.049999
2013-09-17,40.639998999999996
2013-09-18,41.009997999999996
2013-09-19,40.779999
2013-09-20,40.32
2013-09-23,40.240002000000004
2013-09-24,40.25
2013-09-25,40.330002
2013-09-26,40.669998
2013-09-27,40.23
2013-09-30,40.259997999999996
2013-10-01,40.529999
2013-10-02,40.07
2013-10-03,39.91
2013-10-04,40.259997999999996
2013-10-07,39.630001
2013-10-08,38.91
2013-10-09,38.310001
2013-10-10,39.189999
2013-10-11,39.689999
2013-10-14,39.720001
2013-10-15,39.540001000000004
2013-10-16,39.599998
2013-10-17,40.0
2013-10-18,40.349998
2013-10-21,40.509997999999996
2013-10-22,40.599998
2013-10-23,40.93
2013-10-24,41.32
2013-10-25,41.369999
2013-10-28,41.34
2013-10-29,41.900002
2013-10-30,41.209998999999996
2013-10-31,40.77
2013-11-01,40.970001
2013-11-04,41.419998
2013-11-05,41.380001
2013-11-06,41.419998
2013-11-07,40.630001
2013-11-08,41.619999
2013-11-11,41.779999
2013-11-12,41.91
2013-11-13,42.380001
2013-11-14,43.02
2013-11-15,43.48
2013-11-18,43.02
2013-11-19,43.040001000000004
2013-11-20,43.099998
2013-11-21,43.860001000000004
2013-11-22,44.080002
2013-11-25,44.450001
2013-11-26,44.57
2013-11-27,44.5
2013-11-29,44.389998999999996
2013-12-02,44.709998999999996
2013-12-03,44.189999
2013-12-04,43.91
2013-12-05,43.869999
2013-12-06,44.209998999999996
2013-12-09,44.150002
2013-12-10,43.599998
2013-12-11,42.84
2013-12-12,43.470001
2013-12-13,43.459998999999996
2013-12-16,43.189999
2013-12-17,42.669998
2013-12-18,42.990002000000004
2013-12-19,42.049999
2013-12-20,42.599998
2013-12-23,43.0
2013-12-24,43.34
2013-12-26,43.389998999999996
2013-12-27,43.470001
2013-12-30,43.639998999999996
2013-12-31,43.720001
2014-01-02,43.150002
2014-01-03,43.169998
2014-01-06,43.099998
2014-01-07,43.540001000000004
2014-01-08,43.470001
2014-01-09,43.619999
2014-01-10,43.779999
2014-01-13,43.119999
2014-01-14,43.66
2014-01-15,43.43
2014-01-16,44.0
2014-01-17,44.220001
2014-01-21,44.610001000000004
2014-01-22,44.950001
2014-01-23,44.900002
2014-01-24,42.970001
2014-01-27,42.220001
2014-01-28,42.34
2014-01-29,41.5
2014-01-30,42.580002
2014-01-31,42.720001
2014-02-03,41.009997999999996
2014-02-04,41.720001
2014-02-05,41.509997999999996
2014-02-06,40.740002000000004
2014-02-07,40.279999
2014-02-10,40.68
2014-02-11,41.459998999999996
2014-02-12,42.259997999999996
2014-02-13,42.450001
2014-02-14,42.740002000000004
2014-02-18,43.869999
2014-02-19,43.490002000000004
2014-02-20,44.98
2014-02-21,44.529999
2014-02-24,44.209998999999996
2014-02-25,43.849998
2014-02-26,43.830002
2014-02-27,43.720001
2014-02-28,43.709998999999996
2014-03-03,44.18
2014-03-04,45.599998
2014-03-05,45.139998999999996
2014-03-06,45.740002000000004
2014-03-07,45.75
2014-03-10,45.740002000000004
2014-03-11,45.990002000000004
2014-03-12,46.27
2014-03-13,45.27
2014-03-14,45.209998999999996
2014-03-17,45.619999
2014-03-18,45.630001
2014-03-19,45.259997999999996
2014-03-20,45.48
2014-03-21,45.32
2014-03-24,44.439999
2014-03-25,42.720001
2014-03-26,41.77
2014-03-27,41.869999
2014-03-28,42.110001000000004
2014-03-31,43.02
2014-04-01,43.810001
2014-04-02,43.799999
2014-04-03,43.759997999999996
2014-04-04,43.07
2014-04-07,42.279999
2014-04-08,42.639998999999996
2014-04-09,43.099998
2014-04-10,42.07
2014-04-11,41.720001
2014-04-14,41.549999
2014-04-15,41.279999
2014-04-16,42.119999
2014-04-17,42.169998
2014-04-21,42.389998999999996
2014-04-22,42.560001
2014-04-23,42.279999
2014-04-24,42.279999
2014-04-25,41.689999
2014-04-28,41.790001000000004
2014-04-29,41.709998999999996
2014-04-30,40.540001000000004
2014-05-01,40.990002000000004
2014-05-02,41.240002000000004
2014-05-05,41.189999
2014-05-06,41.259997999999996
2014-05-07,42.139998999999996
2014-05-08,41.419998
2014-05-09,41.540001000000004
2014-05-12,43.34
2014-05-13,42.700001
2014-05-14,42.169998
2014-05-15,42.130001
2014-05-16,42.279999
2014-05-19,42.560001
2014-05-20,41.380001
2014-05-21,42.060001
2014-05-22,42.560001
2014-05-23,42.950001
2014-05-27,43.41
2014-05-28,43.32
2014-05-29,43.48
2014-05-30,43.16
2014-06-02,43.34
2014-06-03,43.349998
2014-06-04,43.450001
2014-06-05,43.900002
2014-06-06,44.41
2014-06-09,44.82
2014-06-10,44.700001
2014-06-11,44.900002
2014-06-12,44.759997999999996
2014-06-13,44.84
2014-06-16,44.77
2014-06-17,45.470001
2014-06-18,45.110001000000004
2014-06-19,44.919998
2014-06-20,44.580002
2014-06-23,44.860001000000004
2014-06-24,44.439999
2014-06-25,44.59
2014-06-26,44.459998999999996
2014-06-27,45.200001
2014-06-30,45.849998
2014-07-01,46.549999
2014-07-02,46.52
2014-07-03,47.34
2014-07-07,47.080002
2014-07-08,46.470001
2014-07-09,46.32
2014-07-10,45.93
2014-07-11,46.09
2014-07-14,46.369999
2014-07-15,46.389998999999996
2014-07-16,46.639998999999996
2014-07-17,46.27
2014-07-18,46.93
2014-07-21,46.689999
2014-07-22,46.939999
2014-07-23,46.82
2014-07-24,47.110001000000004
2014-07-25,46.799999
2014-07-28,46.73
2014-07-29,46.400002
2014-07-30,46.560001
2014-07-31,45.25
2014-08-01,44.360001000000004
2014-08-04,44.549999
2014-08-05,43.990002000000004
2014-08-06,44.150002
2014-08-07,43.900002
2014-08-08,44.0
2014-08-11,44.57
2014-08-12,44.599998
2014-08-13,44.919998
2014-08-14,45.119999
2014-08-15,45.169998
2014-08-18,45.68
2014-08-19,45.630001
2014-08-20,45.860001000000004
2014-08-21,46.18
2014-08-22,46.209998999999996
2014-08-25,46.279999
2014-08-26,46.740002000000004
2014-08-27,46.139998999999996
2014-08-28,45.869999
2014-08-29,46.139998999999996
2014-09-02,46.580002
2014-09-03,46.43
2014-09-04,46.43
2014-09-05,46.349998
2014-09-08,46.290001000000004
2014-09-09,46.200001
2014-09-10,46.650002
2014-09-11,46.790001000000004
2014-09-12,46.700001
2014-09-15,46.400002
2014-09-16,46.540001000000004
2014-09-17,46.290001000000004
2014-09-18,48.98
2014-09-19,48.389998999999996
2014-09-22,47.630001
2014-09-23,46.990002000000004
2014-09-24,47.330002
2014-09-25,46.77
2014-09-26,46.970001
2014-09-29,46.990002000000004
2014-09-30,47.02
2014-10-01,46.560001
2014-10-02,47.599998
2014-10-03,47.52
2014-10-06,46.990002000000004
2014-10-07,45.639998999999996
2014-10-08,45.650002
2014-10-09,44.599998
2014-10-10,43.529999
2014-10-13,42.759997999999996
2014-10-14,42.560001
2014-10-15,42.200001
2014-10-16,42.25
2014-10-17,43.41
2014-10-20,43.66
2014-10-21,44.790001000000004
2014-10-22,45.080002
2014-10-23,45.630001
2014-10-24,46.0
2014-10-27,46.450001
2014-10-28,46.77
2014-10-29,46.880001
2014-10-30,46.630001
2014-10-31,46.66
2014-11-03,46.5
2014-11-04,46.889998999999996
2014-11-05,47.130001
2014-11-06,47.540001000000004
2014-11-07,47.459998999999996
2014-11-10,48.080002
2014-11-11,48.209998999999996
2014-11-12,48.029999
2014-11-13,47.740002000000004
2014-11-14,47.900002
2014-11-17,47.209998999999996
2014-11-18,47.009997999999996
2014-11-19,48.400002
2014-11-20,48.009997999999996
2014-11-21,48.5
2014-11-24,48.919998
2014-11-25,48.5
2014-11-26,48.540001000000004
2014-11-28,48.360001000000004
2014-12-01,47.669998
2014-12-02,47.91
2014-12-03,47.939999
2014-12-04,47.919998
2014-12-05,47.700001
2014-12-08,48.080002
2014-12-09,47.950001
2014-12-10,46.91
2014-12-11,47.169998
2014-12-12,46.150002
2014-12-15,46.110001000000004
2014-12-16,46.080002
2014-12-17,46.93
2014-12-18,47.57
2014-12-19,47.889998999999996
2014-12-22,48.139998999999996
2014-12-23,48.16
2014-12-24,48.419998
2014-12-26,48.349998
2014-12-29,48.099998
2014-12-30,48.16
2014-12-31,47.439999
2015-01-02,47.689999
2015-01-05,47.240002000000004
2015-01-06,48.610001000000004
2015-01-07,49.720001
2015-01-08,51.220001
2015-01-09,51.970001
2015-01-12,51.939999
2015-01-13,54.049999
2015-01-14,53.700001
2015-01-15,52.900002
2015-01-16,54.060001
2015-01-20,53.700001
2015-01-21,53.57
2015-01-22,54.369999
2015-01-23,54.220001
2015-01-26,54.549999
2015-01-27,54.279999
2015-01-28,53.889998999999996
2015-01-29,54.5
2015-01-30,53.82
2015-02-02,54.360001000000004
2015-02-03,54.830002
2015-02-04,55.130001
2015-02-05,55.5
2015-02-06,56.029999
2015-02-09,56.91
2015-02-10,56.98
2015-02-11,56.580002
2015-02-12,57.200001
2015-02-13,57.200001
2015-02-17,57.349998
2015-02-18,57.32
2015-02-19,57.799999
2015-02-20,58.029999
2015-02-23,57.610001000000004
2015-02-24,57.650002
2015-02-25,57.23
2015-02-26,56.790001000000004
2015-02-27,56.110001000000004
2015-03-02,57.57
2015-03-03,57.32
2015-03-04,56.779999
2015-03-05,55.400002
2015-03-06,55.450001
2015-03-09,55.66
2015-03-10,54.720001
2015-03-11,55.830002
2015-03-12,57.18
2015-03-13,56.740002000000004
2015-03-16,57.900002
2015-03-17,58.41
2015-03-18,58.700001
2015-03-19,58.619999
2015-03-20,59.689999
2015-03-23,60.18
2015-03-24,59.779999
2015-03-25,59.32
2015-03-26,59.82
2015-03-27,59.580002
2015-03-30,60.919998
2015-03-31,61.310001
2015-04-01,61.040001000000004
2015-04-02,61.509997999999996
2015-04-06,62.119999
2015-04-07,61.279999
2015-04-08,61.830002
2015-04-09,60.75
2015-04-10,60.599998
2015-04-13,60.32
2015-04-14,61.07
2015-04-15,61.0
2015-04-16,61.200001
2015-04-17,60.889998999999996
2015-04-20,60.939999
2015-04-21,60.869999
2015-04-22,61.599998
2015-04-23,62.25
2015-04-24,62.740002000000004
2015-04-27,62.959998999999996
2015-04-28,62.93
2015-04-29,62.599998
2015-04-30,61.189999
2015-05-01,62.349998
2015-05-04,62.419998
2015-05-05,62.040001000000004
2015-05-06,61.459998999999996
2015-05-07,61.599998
2015-05-08,62.099998
2015-05-11,61.830002
2015-05-12,61.360001000000004
2015-05-13,61.830002
2015-05-14,62.560001
2015-05-15,62.48
2015-05-18,63.540001000000004
2015-05-19,63.599998
2015-05-20,63.130001
2015-05-21,63.009997999999996
2015-05-22,63.419998
2015-05-26,63.200001
2015-05-27,62.689999
2015-05-28,62.650002
2015-05-29,62.049999
2015-06-01,62.150002
2015-06-02,62.18
2015-06-03,62.48
2015-06-04,62.0
2015-06-05,61.799999
2015-06-08,61.380001
2015-06-09,61.43
2015-06-10,61.720001
2015-06-11,62.0
2015-06-12,61.889998999999996
2015-06-15,61.220001
2015-06-16,61.700001
2015-06-17,61.779999
2015-06-18,61.959998999999996
2015-06-19,61.869999
2015-06-22,62.0
2015-06-23,63.23
2015-06-24,63.099998
2015-06-25,63.32
2015-06-26,63.75
2015-06-29,61.790001000000004
2015-06-30,61.549999
2015-07-01,62.209998999999996
2015-07-02,62.02
2015-07-06,62.110001000000004
2015-07-07,62.91
2015-07-08,61.689999
2015-07-09,62.23
2015-07-10,63.790001000000004
2015-07-13,64.139999
2015-07-14,64.510002
2015-07-15,64.809998
2015-07-16,66.239998
2015-07-17,66.019997
2015-07-20,66.360001
2015-07-21,66.300003
2015-07-22,66.489998
2015-07-23,66.550003
2015-07-24,66.889999
2015-07-27,65.730003
2015-07-28,66.0
2015-07-29,66.910004
2015-07-30,67.970001
2015-07-31,68.160004
2015-08-03,67.540001
2015-08-04,66.959999
2015-08-05,67.599998
2015-08-06,66.510002
2015-08-07,66.220001
2015-08-10,66.790001
2015-08-11,65.550003
2015-08-12,63.950001
2015-08-13,63.400002
2015-08-14,64.08000200000001
2015-08-17,64.449997
2015-08-18,64.41999799999999
2015-08-19,64.279999
2015-08-20,62.740002000000004
2015-08-21,61.349998
2015-08-24,58.18
2015-08-25,57.779999
2015-08-26,60.139998999999996
2015-08-27,61.650002
2015-08-28,62.16
2015-08-31,60.52
2015-09-01,58.560001
2015-09-02,59.889998999999996
2015-09-03,59.669998
2015-09-04,58.66
2015-09-08,60.919998
2015-09-09,60.09
2015-09-10,60.860001000000004
2015-09-11,61.02
2015-09-14,59.849998
2015-09-15,60.73
2015-09-16,60.650002
2015-09-17,60.709998999999996
2015-09-18,60.119999
2015-09-21,61.82
2015-09-22,60.970001
2015-09-23,61.41
2015-09-24,60.470001
2015-09-25,61.32
2015-09-28,58.939999
2015-09-29,58.240002000000004
2015-09-30,59.459998999999996
2015-10-01,57.950001
2015-10-02,58.57
2015-10-05,59.23
2015-10-06,58.610001000000004
2015-10-07,59.32
2015-10-08,59.93
2015-10-09,60.0
2015-10-12,60.490002000000004
2015-10-13,60.150002
2015-10-14,59.189999
2015-10-15,59.849998
2015-10-16,60.18
2015-10-19,60.790001000000004
2015-10-20,60.900002
2015-10-21,60.459998999999996
2015-10-22,61.080002
2015-10-23,61.799999
2015-10-26,62.77
2015-10-27,61.52
2015-10-28,63.049999
2015-10-29,65.519997
2015-10-30,67.0
2015-11-02,71.050003
2015-11-03,70.209999
2015-11-04,69.459999
2015-11-05,68.620003
2015-11-06,67.790001
2015-11-09,66.489998
2015-11-10,67.25
2015-11-11,67.290001
2015-11-12,66.769997
2015-11-13,66.209999
2015-11-16,68.029999
2015-11-17,69.190002
2015-11-18,69.400002
2015-11-19,69.41999799999999
2015-11-20,69.339996
2015-11-23,69.519997
2015-11-24,70.08000200000001
2015-11-25,69.959999
2015-11-27,70.610001
2015-11-30,70.120003
2015-12-01,70.559998
2015-12-02,70.389999
2015-12-03,69.639999
2015-12-04,71.870003
2015-12-07,70.66999799999999
2015-12-08,70.480003
2015-12-09,69.41999799999999
2015-12-10,69.949997
2015-12-11,68.800003
2015-12-14,69.620003
2015-12-15,70.33000200000001
2015-12-16,71.480003
2015-12-17,70.889999
2015-12-18,71.519997
2015-12-21,71.970001
2015-12-22,71.540001
2015-12-23,72.18
2015-12-24,72.349998
2015-12-28,72.379997
2015-12-29,72.849998
2015-12-30,72.589996
2015-12-31,72.129997
2016-01-04,70.610001
2016-01-05,71.139999
2016-01-06,70.589996
2016-01-07,69.489998
2016-01-08,68.5
2016-01-11,68.129997
2016-01-12,69.199997
2016-01-13,67.760002
2016-01-14,68.0
2016-01-15,67.449997
2016-01-19,66.589996
2016-01-20,65.440002
2016-01-21,65.58000200000001
2016-01-22,66.989998
2016-01-25,66.309998
2016-01-26,66.08000200000001
2016-01-27,66.209999
2016-01-28,66.550003
2016-01-29,68.839996
2016-02-01,67.739998
2016-02-02,66.790001
2016-02-03,66.32
2016-02-04,66.889999
2016-02-05,65.290001
2016-02-08,63.16
2016-02-09,65.08000200000001
2016-02-10,66.019997
2016-02-11,65.260002
2016-02-12,67.260002
2016-02-16,68.58000200000001
2016-02-17,70.059998
2016-02-18,70.639999
2016-02-19,71.550003
2016-02-22,72.83000200000001
2016-02-23,72.75
2016-02-24,71.449997
2016-02-25,72.559998
2016-02-26,72.459999
2016-02-29,70.519997
2016-03-01,71.510002
2016-03-02,70.849998
2016-03-03,70.089996
2016-03-04,69.5
2016-03-07,69.959999
2016-03-08,68.699997
2016-03-09,69.459999
2016-03-10,68.949997
2016-03-11,69.620003
2016-03-14,69.709999
2016-03-15,69.309998
2016-03-16,69.769997
2016-03-17,70.230003
2016-03-18,71.269997
2016-03-21,71.379997
2016-03-22,71.629997
2016-03-23,71.599998
2016-03-24,70.739998
2016-03-28,71.370003
2016-03-29,72.66999799999999
2016-03-30,73.150002
2016-03-31,74.08000200000001
2016-04-01,74.610001
2016-04-04,74.199997
2016-04-05,73.790001
2016-04-06,74.910004
2016-04-07,73.720001
2016-04-08,73.440002
2016-04-11,73.139999
2016-04-12,73.760002
2016-04-13,74.07
2016-04-14,74.349998
2016-04-15,74.639999
2016-04-18,75.599998
2016-04-19,75.93
2016-04-20,75.559998
2016-04-21,75.160004
2016-04-22,75.389999
2016-04-25,75.339996
2016-04-26,75.970001
2016-04-27,76.360001
2016-04-28,75.290001
2016-04-29,75.940002
2016-05-02,76.0
2016-05-03,74.889999
2016-05-04,74.75
2016-05-05,74.800003
2016-05-06,75.379997
2016-05-09,76.410004
2016-05-10,77.370003
2016-05-11,76.589996
2016-05-12,75.690002
2016-05-13,75.110001
2016-05-16,74.989998
2016-05-17,74.510002
2016-05-18,74.980003
2016-05-19,75.290001
2016-05-20,75.989998
2016-05-23,76.309998
2016-05-24,78.940002
2016-05-25,78.58000200000001
2016-05-26,78.449997
2016-05-27,79.32
2016-05-31,79.790001
2016-06-01,78.709999
2016-06-02,78.650002
2016-06-03,77.110001
2016-06-06,77.360001
2016-06-07,77.879997
2016-06-08,78.050003
2016-06-09,78.07
2016-06-10,76.720001
2016-06-13,75.809998
2016-06-14,74.519997
2016-06-15,74.300003
2016-06-16,74.25
2016-06-17,73.66999799999999
2016-06-20,74.550003
2016-06-21,74.870003
2016-06-22,74.83000200000001
2016-06-23,76.660004
2016-06-24,73.730003
2016-06-27,71.860001
2016-06-28,73.809998
2016-06-29,74.910004
2016-06-30,77.120003
2016-07-01,76.93
2016-07-05,76.779999
2016-07-06,77.620003
2016-07-07,78.449997
2016-07-08,79.449997
2016-07-11,79.379997
2016-07-12,81.019997
2016-07-13,81.5
2016-07-14,81.709999
2016-07-15,81.489998
2016-07-18,81.16999799999999
2016-07-19,81.970001
2016-07-20,82.559998
2016-07-21,82.470001
2016-07-22,82.93
2016-07-25,82.970001
2016-07-26,83.559998
2016-07-27,83.5
2016-07-28,84.849998
2016-07-29,86.040001
2016-08-01,86.0
2016-08-02,84.760002
2016-08-03,84.980003
2016-08-04,85.379997
2016-08-05,86.82
2016-08-08,86.110001
2016-08-09,86.220001
2016-08-10,86.089996
2016-08-11,86.129997
2016-08-12,86.290001
2016-08-15,87.5
2016-08-16,86.650002
2016-08-17,87.0
2016-08-18,87.16999799999999
2016-08-19,87.32
2016-08-22,87.379997
2016-08-23,87.650002
2016-08-24,88.110001
2016-08-25,88.660004
2016-08-26,88.910004
2016-08-29,89.779999
2016-08-30,89.970001
2016-08-31,90.120003
2016-09-01,89.269997
2016-09-02,89.550003
2016-09-06,88.599998
2016-09-07,89.059998
2016-09-08,87.25
2016-09-09,84.730003
2016-09-12,85.959999
2016-09-13,84.870003
2016-09-14,84.699997
2016-09-15,85.860001
2016-09-16,85.360001
2016-09-19,85.239998
2016-09-20,85.660004
2016-09-21,86.739998
2016-09-22,86.769997
2016-09-23,86.400002
2016-09-26,85.480003
2016-09-27,85.309998
2016-09-28,84.900002
2016-09-29,83.519997
2016-09-30,83.940002
2016-10-03,83.510002
2016-10-04,83.019997
2016-10-05,83.209999
2016-10-06,83.120003
2016-10-07,82.660004
2016-10-10,82.970001
2016-10-11,80.099998
2016-10-12,81.91999799999999
2016-10-13,81.959999
2016-10-14,82.910004
2016-10-17,82.91999799999999
2016-10-18,83.0
2016-10-19,82.93
2016-10-20,82.43
2016-10-21,82.900002
2016-10-24,83.220001
2016-10-25,83.190002
2016-10-26,82.93
2016-10-27,79.599998
2016-10-28,78.949997
2016-10-31,80.190002
2016-11-01,79.18
2016-11-02,78.82
2016-11-03,79.08000200000001
2016-11-04,79.370003
2016-11-07,80.860001
2016-11-08,81.08000200000001
2016-11-09,81.790001
2016-11-10,81.16999799999999
2016-11-11,80.0
2016-11-14,77.559998
2016-11-15,77.510002
2016-11-16,77.93
2016-11-17,79.5
2016-11-18,79.690002
2016-11-21,80.410004
2016-11-22,80.010002
2016-11-23,80.190002
2016-11-25,80.779999
2016-11-28,80.279999
2016-11-29,80.629997
2016-11-30,78.800003
2016-12-01,77.139999
2016-12-02,79.33000200000001
2016-12-05,80.75
2016-12-06,79.489998
