Date,HLT
2014-10-22,49.26852
2014-10-23,49.330078
2014-10-24,49.740479
2014-10-27,49.617359
2014-10-28,49.986721
2014-10-29,50.397121000000006
2014-10-30,51.320518
2014-10-31,51.79248
2014-11-03,51.813
2014-11-04,50.479198
2014-11-05,51.38208
2014-11-06,51.402599
2014-11-07,51.238440999999995
2014-11-10,51.58728
2014-11-11,51.730919
2014-11-12,51.956638
2014-11-13,52.059238
2014-11-14,52.96212
2014-11-17,52.161839
2014-11-18,52.551719999999996
2014-11-19,52.367039
2014-11-20,52.2234
2014-11-21,52.367039
2014-11-24,52.941601
2014-11-25,53.659801
2014-11-26,53.39304
2014-11-28,53.80344
2014-12-01,52.182362
2014-12-02,52.346519
2014-12-03,53.22888199999999
2014-12-04,53.352001
2014-12-05,54.213840000000005
2014-12-08,54.049679000000005
2014-12-09,53.823958999999995
2014-12-10,53.331478000000004
2014-12-11,53.885521
2014-12-12,53.085239
2014-12-15,51.956638
2014-12-16,50.766479
2014-12-17,51.9156
2014-12-18,53.085239
2014-12-19,53.721359
2014-12-22,53.352001
2014-12-23,53.557201
2014-12-24,53.782920999999995
2014-12-26,53.926559
2014-12-29,53.577721
2014-12-30,53.536678
2014-12-31,53.536678
2015-01-02,53.22888199999999
2015-01-05,51.505199
2015-01-06,51.033241
2015-01-07,51.854038
2015-01-08,53.290440000000004
2015-01-09,52.756919999999994
2015-01-12,52.2234
2015-01-13,52.633801
2015-01-14,53.208358999999994
2015-01-15,52.5312
2015-01-16,53.064719999999994
2015-01-20,52.900558
2015-01-21,53.105759
2015-01-22,54.87048000000001
2015-01-23,54.501121999999995
2015-01-26,55.21931800000001
2015-01-27,54.316441000000005
2015-01-28,54.275397999999996
2015-01-29,54.13176
2015-01-30,53.290440000000004
2015-02-02,53.598240000000004
2015-02-03,54.521641
2015-02-04,54.02916
2015-02-05,55.137241
2015-02-06,54.090720999999995
2015-02-09,54.357479000000005
2015-02-10,56.347919
2015-02-11,57.784321
2015-02-12,58.358879
2015-02-13,58.625641
2015-02-17,58.789799
2015-02-18,58.56407900000001
2015-02-19,58.174198
2015-02-20,58.174198
2015-02-23,57.29184
2015-02-24,57.025082
2015-02-25,57.29184
2015-02-26,57.476521
2015-02-27,58.010040000000004
2015-03-02,59.241241
2015-03-03,60.062038
2015-03-04,59.42591899999999
2015-03-05,59.569561
2015-03-06,57.948479000000006
2015-03-09,58.030559999999994
2015-03-10,57.271319999999996
2015-03-11,57.538078000000006
2015-03-12,58.092121
2015-03-13,57.763802
2015-03-16,59.466961
2015-03-17,59.28228000000001
2015-03-18,60.1236
2015-03-19,60.451919999999994
2015-03-20,60.144118999999996
2015-03-23,60.472439
2015-03-24,60.492962
2015-03-25,58.994999
2015-03-26,59.877361
2015-03-27,61.047001
2015-03-30,60.800757999999995
2015-03-31,60.780239
2015-04-01,60.082561
2015-04-02,60.24671899999999
2015-04-06,60.780239
2015-04-07,59.897881000000005
2015-04-08,62.606522
2015-04-09,63.8172
2015-04-10,63.509399
2015-04-13,62.544959999999996
2015-04-14,62.11404
2015-04-15,61.99092099999999
2015-04-16,61.27271999999999
2015-04-17,60.739201
2015-04-20,61.27271999999999
2015-04-21,61.785720999999995
2015-04-22,61.601040000000005
2015-04-23,62.196121
2015-04-24,62.13456
2015-04-27,60.821281000000006
2015-04-28,60.410881
2015-04-29,61.067519999999995
2015-04-30,59.42591899999999
2015-05-01,61.211158999999995
2015-05-04,60.30828100000001
2015-05-05,59.59008000000001
2015-05-06,59.63111899999999
2015-05-07,60.492962
2015-05-08,61.765202
2015-05-11,60.92388199999999
2015-05-12,60.390361999999996
2015-05-13,59.733718999999994
2015-05-14,60.534
2015-05-15,60.534
2015-05-18,60.55452
2015-05-19,60.718681000000004
2015-05-20,60.780239
2015-05-21,60.082561
2015-05-22,60.2262
2015-05-26,59.856838
2015-05-27,60.390361999999996
2015-05-28,60.349318999999994
2015-05-29,59.42591899999999
2015-06-01,59.856838
2015-06-02,59.897881000000005
2015-06-03,60.103081
2015-06-04,60.062038
2015-06-05,60.30828100000001
2015-06-08,59.01551800000001
2015-06-09,59.877361
2015-06-10,58.83084100000001
2015-06-11,59.097599
2015-06-12,58.687199
2015-06-15,58.317841
2015-06-16,57.517559
2015-06-17,57.312358999999994
2015-06-18,58.194720999999994
2015-06-19,57.640678
2015-06-22,57.59964
2015-06-23,57.661201
2015-06-24,57.414958999999996
2015-06-25,57.435478
2015-06-26,57.620158999999994
2015-06-29,56.081161
2015-06-30,56.5326
2015-07-01,57.00455899999999
2015-07-02,57.00455899999999
2015-07-06,57.045601
2015-07-07,57.148201
2015-07-08,55.83491899999999
2015-07-09,55.978561
2015-07-10,57.230281999999995
2015-07-13,57.804840000000006
2015-07-14,58.23576
2015-07-15,57.743279
2015-07-16,57.969002
2015-07-17,58.010040000000004
2015-07-20,58.11264
2015-07-21,57.497040000000005
2015-07-22,57.435478
2015-07-23,55.506599
2015-07-24,55.055161
2015-07-27,54.377998
2015-07-28,54.357479000000005
2015-07-29,56.86091999999999
2015-07-30,54.460079
2015-07-31,55.096199
2015-08-03,54.43956
2015-08-04,53.680321
2015-08-05,52.900558
2015-08-06,52.715881
2015-08-07,53.16732
2015-08-10,53.782920999999995
2015-08-11,53.18784
2015-08-12,53.023681999999994
2015-08-13,53.023681999999994
2015-08-14,52.572239
2015-08-17,53.39304
2015-08-18,53.023681999999994
2015-08-19,52.756919999999994
2015-08-20,51.217918
2015-08-21,50.273998
2015-08-24,48.632401
2015-08-25,48.304081
2015-08-26,49.925159
2015-08-27,51.053761
2015-08-28,51.38208
2015-08-31,50.951159999999994
2015-09-01,49.453201
2015-09-02,50.048279
2015-09-03,50.725441
2015-09-04,50.479198
2015-09-08,52.0182
2015-09-09,52.1208
2015-09-10,52.243919
2015-09-11,52.510681000000005
2015-09-14,52.264439
2015-09-15,51.320518
2015-09-16,52.264439
2015-09-17,52.161839
2015-09-18,49.16592
2015-09-21,49.309559
2015-09-22,48.591358
2015-09-23,47.934719
2015-09-24,47.585879999999996
2015-09-25,47.38068
2015-09-28,45.226082
2015-09-29,44.938801
2015-09-30,47.07288
2015-10-01,48.180962
2015-10-02,48.386162
2015-10-05,49.16592
2015-10-06,48.817081
2015-10-07,49.678921
2015-10-08,51.07428
2015-10-09,51.730919
2015-10-12,51.751438
2015-10-13,51.299999
2015-10-14,50.109840000000005
2015-10-15,50.643359999999994
2015-10-16,49.69944
2015-10-19,49.59684
2015-10-20,51.135841
2015-10-21,50.376598
2015-10-22,51.751438
2015-10-23,50.397121000000006
2015-10-26,51.299999
2015-10-27,51.936119
2015-10-28,51.48468
2015-10-29,51.6078
2015-10-30,51.27948
2015-11-02,51.895081
2015-11-03,52.469639
2015-11-04,52.141319
2015-11-05,52.674839
2015-11-06,52.61328100000001
2015-11-09,52.202881
2015-11-10,52.736401
2015-11-11,52.5312
2015-11-12,51.546242
2015-11-13,50.109840000000005
2015-11-16,48.919682
2015-11-17,47.503799
2015-11-18,48.037319000000004
2015-11-19,48.222
2015-11-20,48.263039
2015-11-23,48.509281
2015-11-24,48.1194
2015-11-25,47.893681
2015-11-27,47.8116
2015-11-30,47.647442
2015-12-01,48.406681
2015-12-02,47.79108
2015-12-03,46.86768
2015-12-04,47.298598999999996
2015-12-07,46.518840999999995
2015-12-08,46.211040000000004
2015-12-09,44.610481
2015-12-10,45.328678000000004
2015-12-11,44.733601
2015-12-14,43.666561
2015-12-15,43.78968
2015-12-16,46.067402
2015-12-17,45.390240000000006
2015-12-18,44.035919
2015-12-21,43.851238
2015-12-22,44.65152
2015-12-23,45.226082
2015-12-24,44.877239
2015-12-28,44.692558
2015-12-29,44.713081
2015-12-30,44.3232
2015-12-31,43.9128
2016-01-04,43.27668
2016-01-05,43.297199
2016-01-06,41.040001000000004
2016-01-07,39.500999
2016-01-08,39.295799
2016-01-11,39.48048
2016-01-12,40.137119
2016-01-13,38.044078999999996
2016-01-14,37.756802
2016-01-15,36.423
2016-01-19,35.520119
2016-01-20,36.402481
2016-01-21,37.674721000000005
2016-01-22,37.49004
2016-01-25,35.745838
2016-01-26,37.941479
2016-01-27,36.771839
2016-01-28,35.253361
2016-01-29,36.54612
2016-02-01,36.85392
2016-02-02,35.458560999999996
2016-02-03,35.725319
2016-02-04,37.120682
2016-02-05,36.1152
2016-02-08,35.868961
2016-02-09,36.197281
2016-02-10,37.100159000000005
2016-02-11,36.628201000000004
2016-02-12,38.044078999999996
2016-02-16,38.96748
2016-02-17,40.4244
2016-02-18,40.239719
2016-02-19,40.793758000000004
2016-02-22,40.834801
2016-02-23,40.793758000000004
2016-02-24,40.814281
2016-02-25,41.450401
2016-02-26,42.476397999999996
2016-02-29,42.64056
2016-03-01,42.989399
2016-03-02,43.892281
2016-03-03,44.302681
2016-03-04,44.918282
2016-03-07,44.241119
2016-03-08,42.96888
2016-03-09,42.620041
2016-03-10,42.086521000000005
2016-03-11,43.625519
2016-03-14,43.728119
2016-03-15,43.338242
2016-03-16,43.563961
2016-03-17,43.58448
2016-03-18,45.16452
2016-03-21,45.985321
2016-03-22,45.718559
2016-03-23,45.020882
2016-03-24,45.28764
2016-03-28,45.718559
2016-03-29,46.087921
2016-03-30,46.64196
2016-03-31,46.211040000000004
2016-04-01,45.16452
2016-04-04,45.533878
2016-04-05,44.815681
2016-04-06,45.657001
2016-04-07,45.349201
2016-04-08,45.759602
2016-04-11,45.759602
2016-04-12,46.087921
2016-04-13,46.785599
2016-04-14,46.600922
2016-04-15,46.149479
2016-04-18,45.615959000000004
2016-04-19,45.780121
2016-04-20,44.979839
2016-04-21,45.390240000000006
2016-04-22,44.4258
2016-04-25,44.610481
2016-04-26,44.405281
2016-04-27,45.718559
2016-04-28,45.636478000000004
2016-04-29,45.246601
2016-05-02,45.657001
2016-05-03,45.554401
2016-05-04,45.226082
2016-05-05,45.226082
2016-05-06,45.205559
2016-05-09,45.431278000000006
2016-05-10,46.86768
2016-05-11,45.718559
2016-05-12,45.000359
2016-05-13,44.118
2016-05-16,44.65152
2016-05-17,44.631001
2016-05-18,43.256161
2016-05-19,42.312241
2016-05-20,42.148078999999996
2016-05-23,42.312241
2016-05-24,42.76368
2016-05-25,43.009918
2016-05-26,42.066002000000005
2016-05-27,42.578998999999996
2016-05-31,42.64056
2016-06-01,42.96888
2016-06-02,44.343719
2016-06-03,44.569439
2016-06-06,45.16452
2016-06-07,44.795158
2016-06-08,44.569439
2016-06-09,44.3232
2016-06-10,43.461361
2016-06-13,43.461361
2016-06-14,43.37928
2016-06-15,44.487358
2016-06-16,44.610481
2016-06-17,46.10844
2016-06-20,47.524319
2016-06-21,46.929241
2016-06-22,46.929241
2016-06-23,48.078362
2016-06-24,44.836201
2016-06-27,43.358761
2016-06-28,44.159039
2016-06-29,45.739079
2016-06-30,46.231559999999995
2016-07-01,46.94976
2016-07-05,45.923759000000004
2016-07-06,46.313641
2016-07-07,46.86768
2016-07-08,47.873160999999996
2016-07-11,48.139919
2016-07-12,48.755520000000004
2016-07-13,48.468239000000004
2016-07-14,48.65292
2016-07-15,48.817081
2016-07-18,49.227482
2016-07-19,49.022282000000004
2016-07-20,49.248001
2016-07-21,49.186440000000005
2016-07-22,49.945679
2016-07-25,49.124882
2016-07-26,48.981239
2016-07-27,47.544841999999996
2016-07-28,46.970279999999995
2016-07-29,47.585879999999996
2016-08-01,47.852638
2016-08-02,46.929241
2016-08-03,46.847159999999995
2016-08-04,47.360161
2016-08-05,48.1194
2016-08-08,48.878639
2016-08-09,48.591358
2016-08-10,48.345119
2016-08-11,48.55032
2016-08-12,49.063320000000004
2016-08-15,49.494240000000005
2016-08-16,50.00724
2016-08-17,49.822559000000005
2016-08-18,49.555801
2016-08-19,49.59684
2016-08-22,49.555801
2016-08-23,49.514759000000005
2016-08-24,49.59684
2016-08-25,49.658401
2016-08-26,49.28904
2016-08-29,49.248001
2016-08-30,48.796558000000005
2016-08-31,48.981239
2016-09-01,48.776039000000004
2016-09-02,48.714481
2016-09-06,48.488762
2016-09-07,48.5298
2016-09-08,48.037319000000004
2016-09-09,46.64196
2016-09-12,47.298598999999996
2016-09-13,47.052361
2016-09-14,47.462761
2016-09-15,47.401199
2016-09-16,47.257560999999995
2016-09-19,47.237041
2016-09-20,47.832119
2016-09-21,47.832119
2016-09-22,48.365639
2016-09-23,48.4272
2016-09-26,47.093399
2016-09-27,47.319117999999996
2016-09-28,46.908718
2016-09-29,46.826640999999995
2016-09-30,47.052361
2016-10-03,46.94976
2016-10-04,46.847159999999995
2016-10-05,46.662479
2016-10-06,46.231559999999995
2016-10-07,46.02636
2016-10-10,46.847159999999995
2016-10-11,46.272597999999995
2016-10-12,46.682999
2016-10-13,46.621441
2016-10-14,46.970279999999995
2016-10-17,46.682999
2016-10-18,47.257560999999995
2016-10-19,47.401199
2016-10-20,47.195999
2016-10-21,47.011318
2016-10-24,47.07288
2016-10-25,46.64196
2016-10-26,45.80064
2016-10-27,45.657001
2016-10-28,45.657001
2016-10-31,46.375198
2016-11-01,46.046879
2016-11-02,45.759602
2016-11-03,45.718559
2016-11-04,46.354679
2016-11-07,47.011318
2016-11-08,47.8116
2016-11-09,48.447720000000004
2016-11-10,48.139919
2016-11-11,48.65292
2016-11-14,49.90464
2016-11-15,50.253479
2016-11-16,50.376598
2016-11-17,50.417640999999996
2016-11-18,50.109840000000005
2016-11-21,50.54076
2016-11-22,50.992199
2016-11-23,51.361561
2016-11-25,51.936119
2016-11-28,50.910118
2016-11-29,50.910118
2016-11-30,51.443642
2016-12-01,51.730919
2016-12-02,51.833519
2016-12-05,53.536678
2016-12-06,53.988121
2016-12-07,55.48608
2016-12-08,53.84447900000001
2016-12-09,54.419041
2016-12-12,53.331478000000004
2016-12-13,54.13176
2016-12-14,54.74736
2016-12-15,56.040119
2016-12-16,56.491562
2016-12-19,56.840401
2016-12-20,56.922481999999995
2016-12-21,56.90195799999999
2016-12-22,56.3274
2016-12-23,56.163239000000004
2016-12-27,56.286362
2016-12-28,55.506599
2016-12-29,55.917
2016-12-30,55.8144
2017-01-03,56.20428100000001
2017-01-04,58.0
2017-01-05,57.32
2017-01-06,57.470001
2017-01-09,56.959998999999996
2017-01-10,56.02
2017-01-11,56.0
2017-01-12,55.400002
2017-01-13,56.220001
2017-01-17,56.09
2017-01-18,56.950001
2017-01-19,57.5
2017-01-20,57.700001
2017-01-23,57.75
2017-01-24,58.099998
2017-01-25,58.779999
2017-01-26,58.75
2017-01-27,58.549999
2017-01-30,58.040001000000004
2017-01-31,57.580002
2017-02-01,57.349998
2017-02-02,57.299999
2017-02-03,57.799999
2017-02-06,57.720001
2017-02-07,57.810001
2017-02-08,58.259997999999996
2017-02-09,58.639998999999996
2017-02-10,58.689999
2017-02-13,58.849998
2017-02-14,58.470001
2017-02-15,59.459998999999996
2017-02-16,59.240002000000004
2017-02-17,58.5
2017-02-21,58.02
2017-02-22,57.849998
2017-02-23,57.209998999999996
2017-02-24,57.779999
2017-02-27,58.02
2017-02-28,57.200001
2017-03-01,57.700001
2017-03-02,58.169998
2017-03-03,57.75
2017-03-06,57.310001
2017-03-07,56.639998999999996
2017-03-08,56.290001000000004
2017-03-09,55.84
2017-03-10,56.48
2017-03-13,57.509997999999996
2017-03-14,57.290001000000004
2017-03-15,58.150002
2017-03-16,58.209998999999996
2017-03-17,57.919998
2017-03-20,57.5
2017-03-21,56.689999
2017-03-22,57.700001
2017-03-23,58.32
2017-03-24,58.310001
2017-03-27,57.849998
2017-03-28,58.669998
2017-03-29,58.610001000000004
2017-03-30,58.77
2017-03-31,58.459998999999996
2017-04-03,57.619999
2017-04-04,57.07
2017-04-05,56.75
2017-04-06,57.099998
2017-04-07,56.599998
2017-04-10,57.18
2017-04-11,57.48
2017-04-12,57.419998
2017-04-13,57.110001000000004
2017-04-17,57.330002
2017-04-18,56.860001000000004
2017-04-19,56.919998
2017-04-20,57.59
2017-04-21,57.349998
2017-04-24,58.040001000000004
2017-04-25,58.540001000000004
2017-04-26,60.599998
2017-04-27,60.240002000000004
2017-04-28,58.970001
2017-05-01,59.32
2017-05-02,61.490002000000004
2017-05-03,61.0
2017-05-04,60.5
2017-05-05,61.07
2017-05-08,60.68
2017-05-09,62.330002
2017-05-10,62.119999
2017-05-11,62.209998999999996
2017-05-12,62.099998
2017-05-15,62.619999
2017-05-16,62.43
2017-05-17,61.299999
2017-05-18,62.439999
2017-05-19,63.849998
2017-05-22,65.25
2017-05-23,65.489998
2017-05-24,65.480003
2017-05-25,65.129997
2017-05-26,65.339996
2017-05-30,65.540001
2017-05-31,66.470001
2017-06-01,66.639999
2017-06-02,67.410004
2017-06-05,66.989998
2017-06-06,65.760002
2017-06-07,66.150002
2017-06-08,65.019997
2017-06-09,64.75
2017-06-12,65.849998
2017-06-13,66.449997
2017-06-14,66.25
2017-06-15,66.849998
2017-06-16,66.410004
2017-06-19,66.839996
2017-06-20,65.879997
2017-06-21,65.599998
2017-06-22,65.199997
2017-06-23,65.400002
2017-06-26,65.230003
2017-06-27,63.450001
2017-06-28,63.360001000000004
2017-06-29,62.25
2017-06-30,61.849998
2017-07-03,61.310001
2017-07-05,61.509997999999996
2017-07-06,61.080002
2017-07-07,61.759997999999996
2017-07-10,62.200001
2017-07-11,62.459998999999996
2017-07-12,61.93
2017-07-13,62.080002
2017-07-14,62.450001
2017-07-17,62.619999
2017-07-18,62.490002000000004
2017-07-19,62.119999
2017-07-20,62.009997999999996
2017-07-21,62.470001
2017-07-24,62.009997999999996
2017-07-25,63.080002
2017-07-26,62.52
2017-07-27,62.560001
2017-07-28,62.459998999999996
2017-07-31,62.529999
2017-08-01,62.77
2017-08-02,61.98
2017-08-03,62.130001
2017-08-04,62.98
2017-08-07,63.77
2017-08-08,62.080002
2017-08-09,61.369999
2017-08-10,61.0
2017-08-11,61.299999
2017-08-14,61.75
2017-08-15,62.209998999999996
2017-08-16,62.439999
2017-08-17,60.82
2017-08-18,61.060001
2017-08-21,61.779999
2017-08-22,63.32
2017-08-23,63.119999
2017-08-24,62.91
2017-08-25,63.48
2017-08-28,63.169998
2017-08-29,62.889998999999996
2017-08-30,64.32
2017-08-31,64.33000200000001
2017-09-01,64.589996
2017-09-05,63.599998
2017-09-06,63.669998
2017-09-07,63.889998999999996
2017-09-08,65.139999
2017-09-11,65.949997
2017-09-12,66.07
2017-09-13,66.68
2017-09-14,66.519997
2017-09-15,66.629997
2017-09-18,66.559998
2017-09-19,66.889999
2017-09-20,67.040001
2017-09-21,67.339996
2017-09-22,68.190002
2017-09-25,68.709999
2017-09-26,69.5
2017-09-27,69.110001
2017-09-28,69.360001
2017-09-29,69.449997
2017-10-02,69.43
2017-10-03,68.860001
2017-10-04,68.910004
2017-10-05,69.370003
2017-10-06,69.480003
2017-10-09,69.660004
2017-10-10,69.91999799999999
2017-10-11,70.220001
2017-10-12,70.379997
2017-10-13,71.160004
2017-10-16,71.129997
2017-10-17,71.220001
2017-10-18,71.059998
2017-10-19,71.099998
2017-10-20,71.040001
2017-10-23,70.41999799999999
2017-10-24,71.139999
2017-10-25,71.32
2017-10-26,72.480003
2017-10-27,71.910004
2017-10-30,72.650002
2017-10-31,72.279999
2017-11-01,72.440002
2017-11-02,72.440002
2017-11-03,73.160004
2017-11-06,73.389999
2017-11-07,72.610001
2017-11-08,72.900002
2017-11-09,72.050003
2017-11-10,72.690002
2017-11-13,72.620003
2017-11-14,72.910004
2017-11-15,73.379997
2017-11-16,74.019997
2017-11-17,74.110001
2017-11-20,74.309998
2017-11-21,75.639999
2017-11-22,75.68
2017-11-24,75.760002
2017-11-27,76.0
2017-11-28,76.129997
2017-11-29,76.559998
2017-11-30,77.559998
2017-12-01,77.25
2017-12-04,77.660004
2017-12-05,77.629997
2017-12-06,76.75
2017-12-07,77.279999
2017-12-08,78.379997
2017-12-11,77.470001
2017-12-12,77.0
2017-12-13,76.75
2017-12-14,76.019997
2017-12-15,77.089996
2017-12-18,78.089996
2017-12-19,77.809998
2017-12-20,78.349998
2017-12-21,79.370003
2017-12-22,79.349998
2017-12-26,79.370003
2017-12-27,80.150002
2017-12-28,80.449997
2017-12-29,79.860001
2018-01-02,79.68
2018-01-03,80.849998
2018-01-04,80.25
2018-01-05,79.290001
2018-01-08,80.940002
2018-01-09,81.93
2018-01-10,81.650002
2018-01-11,83.07
2018-01-12,83.949997
2018-01-16,83.400002
2018-01-17,84.029999
2018-01-18,83.949997
2018-01-19,85.489998
2018-01-22,85.769997
2018-01-23,86.529999
2018-01-24,85.790001
2018-01-25,86.629997
2018-01-26,87.690002
2018-01-29,87.279999
2018-01-30,86.410004
2018-01-31,85.650002
2018-02-01,85.760002
2018-02-02,82.650002
2018-02-05,79.910004
2018-02-06,80.690002
2018-02-07,82.019997
2018-02-08,78.660004
2018-02-09,80.43
2018-02-12,81.82
2018-02-13,83.209999
2018-02-14,85.970001
2018-02-15,84.559998
2018-02-16,83.269997
2018-02-20,84.309998
2018-02-21,84.290001
2018-02-22,83.379997
2018-02-23,83.809998
2018-02-26,82.139999
2018-02-27,79.839996
2018-02-28,80.790001
2018-03-01,79.349998
2018-03-02,78.900002
2018-03-05,78.220001
2018-03-06,78.940002
2018-03-07,79.199997
2018-03-08,79.209999
2018-03-09,81.470001
2018-03-12,81.129997
2018-03-13,81.25
2018-03-14,81.239998
2018-03-15,81.889999
2018-03-16,81.510002
2018-03-19,81.300003
2018-03-20,81.349998
2018-03-21,81.839996
2018-03-22,80.440002
2018-03-23,78.16999799999999
2018-03-26,79.980003
2018-03-27,78.790001
2018-03-28,78.309998
2018-03-29,78.760002
2018-04-02,77.07
2018-04-03,77.529999
2018-04-04,78.029999
2018-04-05,79.040001
2018-04-06,77.510002
2018-04-09,76.150002
2018-04-10,75.010002
2018-04-11,79.610001
2018-04-12,79.949997
2018-04-13,79.610001
2018-04-16,80.529999
2018-04-17,81.160004
2018-04-18,82.18
2018-04-19,81.980003
2018-04-20,82.33000200000001
2018-04-23,82.089996
2018-04-24,82.040001
2018-04-25,81.83000200000001
2018-04-26,81.93
2018-04-27,80.16999799999999
2018-04-30,78.839996
2018-05-01,80.239998
2018-05-02,79.449997
2018-05-03,79.870003
2018-05-04,81.160004
2018-05-07,81.349998
2018-05-08,82.43
2018-05-09,82.849998
2018-05-10,82.760002
2018-05-11,83.510002
2018-05-14,82.970001
2018-05-15,83.019997
2018-05-16,84.199997
2018-05-17,83.300003
2018-05-18,83.839996
