Date,AWK
2012-11-14,36.509997999999996
2012-11-15,36.630001
2012-11-16,37.029999
2012-11-19,36.990002000000004
2012-11-20,37.279999
2012-11-21,37.27
2012-11-23,37.139998999999996
2012-11-26,37.400002
2012-11-27,37.549999
2012-11-28,37.790001000000004
2012-11-29,37.990002000000004
2012-11-30,38.169998
2012-12-03,37.959998999999996
2012-12-04,37.970001
2012-12-05,37.919998
2012-12-06,37.619999
2012-12-07,37.759997999999996
2012-12-10,38.07
2012-12-11,37.919998
2012-12-12,38.169998
2012-12-13,37.779999
2012-12-14,37.450001
2012-12-17,38.02
2012-12-18,37.75
2012-12-19,37.279999
2012-12-20,37.130001
2012-12-21,37.049999
2012-12-24,37.290001000000004
2012-12-26,36.869999
2012-12-27,36.799999
2012-12-28,36.740002000000004
2012-12-31,37.130001
2013-01-02,38.0
2013-01-03,38.110001000000004
2013-01-04,38.139998999999996
2013-01-07,37.490002000000004
2013-01-08,37.330002
2013-01-09,37.419998
2013-01-10,37.610001000000004
2013-01-11,38.349998
2013-01-14,37.93
2013-01-15,37.830002
2013-01-16,37.68
2013-01-17,37.75
2013-01-18,37.91
2013-01-22,38.27
2013-01-23,38.34
2013-01-24,38.59
2013-01-25,37.400002
2013-01-28,37.790001000000004
2013-01-29,38.52
2013-01-30,38.459998999999996
2013-01-31,38.279999
2013-02-01,38.41
2013-02-04,38.07
2013-02-05,38.049999
2013-02-06,38.540001000000004
2013-02-07,38.990002000000004
2013-02-08,39.18
2013-02-11,39.040001000000004
2013-02-12,39.220001
2013-02-13,39.41
2013-02-14,39.150002
2013-02-15,39.169998
2013-02-19,39.75
2013-02-20,39.529999
2013-02-21,39.450001
2013-02-22,39.82
2013-02-25,39.240002000000004
2013-02-26,39.43
2013-02-27,39.369999
2013-02-28,39.450001
2013-03-01,39.57
2013-03-04,40.27
2013-03-05,40.240002000000004
2013-03-06,40.060001
2013-03-07,39.560001
2013-03-08,40.110001000000004
2013-03-11,40.360001000000004
2013-03-12,40.130001
2013-03-13,40.139998999999996
2013-03-14,40.0
2013-03-15,40.259997999999996
2013-03-18,40.220001
2013-03-19,40.41
2013-03-20,40.689999
2013-03-21,40.610001000000004
2013-03-22,40.77
2013-03-25,40.869999
2013-03-26,40.950001
2013-03-27,41.029999
2013-03-28,41.439999
2013-04-01,41.27
2013-04-02,41.369999
2013-04-03,41.110001000000004
2013-04-04,41.400002
2013-04-05,41.470001
2013-04-08,41.84
2013-04-09,41.639998999999996
2013-04-10,42.18
2013-04-11,42.299999
2013-04-12,42.349998
2013-04-15,41.23
2013-04-16,42.279999
2013-04-17,41.919998
2013-04-18,41.830002
2013-04-19,42.009997999999996
2013-04-22,41.599998
2013-04-23,41.16
2013-04-24,41.150002
2013-04-25,41.389998999999996
2013-04-26,41.16
2013-04-29,41.349998
2013-04-30,41.880001
2013-05-01,41.759997999999996
2013-05-02,42.130001
2013-05-03,41.880001
2013-05-06,41.669998
2013-05-07,41.98
2013-05-08,41.73
2013-05-09,41.880001
2013-05-10,42.029999
2013-05-13,41.98
2013-05-14,42.439999
2013-05-15,42.740002000000004
2013-05-16,42.5
2013-05-17,42.669998
2013-05-20,42.720001
2013-05-21,42.689999
2013-05-22,42.029999
2013-05-23,41.799999
2013-05-24,41.330002
2013-05-28,41.599998
2013-05-29,40.93
2013-05-30,40.91
2013-05-31,39.939999
2013-06-03,40.310001
2013-06-04,39.810001
2013-06-05,39.610001000000004
2013-06-06,40.02
2013-06-07,39.869999
2013-06-10,39.82
2013-06-11,39.860001000000004
2013-06-12,40.490002000000004
2013-06-13,40.880001
2013-06-14,41.009997999999996
2013-06-17,41.049999
2013-06-18,41.16
2013-06-19,40.639998999999996
2013-06-20,39.57
2013-06-21,39.450001
2013-06-24,39.400002
2013-06-25,40.130001
2013-06-26,40.259997999999996
2013-06-27,40.459998999999996
2013-06-28,41.23
2013-07-01,39.98
2013-07-02,39.900002
2013-07-03,40.459998999999996
2013-07-05,40.290001000000004
2013-07-08,41.009997999999996
2013-07-09,41.459998999999996
2013-07-10,41.75
2013-07-11,41.869999
2013-07-12,41.959998999999996
2013-07-15,42.790001000000004
2013-07-16,42.32
2013-07-17,42.110001000000004
2013-07-18,42.32
2013-07-19,42.599998
2013-07-22,43.110001000000004
2013-07-23,43.5
2013-07-24,42.82
2013-07-25,42.98
2013-07-26,43.080002
2013-07-29,43.049999
2013-07-30,42.669998
2013-07-31,42.68
2013-08-01,43.290001000000004
2013-08-02,43.130001
2013-08-05,42.740002000000004
2013-08-06,42.369999
2013-08-07,42.48
2013-08-08,42.52
2013-08-09,43.169998
2013-08-12,42.77
2013-08-13,42.619999
2013-08-14,42.049999
2013-08-15,41.150002
2013-08-16,41.040001000000004
2013-08-19,40.709998999999996
2013-08-20,40.77
2013-08-21,40.759997999999996
2013-08-22,41.630001
2013-08-23,41.880001
2013-08-26,41.52
2013-08-27,41.59
2013-08-28,41.669998
2013-08-29,40.919998
2013-08-30,40.740002000000004
2013-09-03,40.290001000000004
2013-09-04,39.759997999999996
2013-09-05,39.330002
2013-09-06,39.279999
2013-09-09,39.43
2013-09-10,39.950001
2013-09-11,39.540001000000004
2013-09-12,39.25
2013-09-13,39.290001000000004
2013-09-16,39.130001
2013-09-17,39.48
2013-09-18,40.82
2013-09-19,40.610001000000004
2013-09-20,39.880001
2013-09-23,40.389998999999996
2013-09-24,40.790001000000004
2013-09-25,40.740002000000004
2013-09-26,41.119999
2013-09-27,40.880001
2013-09-30,41.279999
2013-10-01,41.43
2013-10-02,41.529999
2013-10-03,40.75
2013-10-04,40.580002
2013-10-07,40.18
2013-10-08,40.09
2013-10-09,40.509997999999996
2013-10-10,41.279999
2013-10-11,41.389998999999996
2013-10-14,41.009997999999996
2013-10-15,40.470001
2013-10-16,40.849998
2013-10-17,41.790001000000004
2013-10-18,41.73
2013-10-21,42.07
2013-10-22,42.310001
2013-10-23,42.400002
2013-10-24,42.02
2013-10-25,42.560001
2013-10-28,42.52
2013-10-29,42.740002000000004
2013-10-30,42.82
2013-10-31,42.869999
2013-11-01,42.759997999999996
2013-11-04,43.009997999999996
2013-11-05,43.259997999999996
2013-11-06,43.490002000000004
2013-11-07,43.34
2013-11-08,42.75
2013-11-11,43.049999
2013-11-12,42.669998
2013-11-13,42.41
2013-11-14,42.869999
2013-11-15,43.18
2013-11-18,43.099998
2013-11-19,42.59
2013-11-20,42.060001
2013-11-21,41.990002000000004
2013-11-22,42.209998999999996
2013-11-25,42.200001
2013-11-26,41.98
2013-11-27,42.25
2013-11-29,42.349998
2013-12-02,41.959998999999996
2013-12-03,41.669998
2013-12-04,41.619999
2013-12-05,41.049999
2013-12-06,41.259997999999996
2013-12-09,41.099998
2013-12-10,40.93
2013-12-11,40.360001000000004
2013-12-12,40.75
2013-12-13,40.799999
2013-12-16,40.959998999999996
2013-12-17,41.450001
2013-12-18,42.040001000000004
2013-12-19,41.84
2013-12-20,41.799999
2013-12-23,41.759997999999996
2013-12-24,42.040001000000004
2013-12-26,42.009997999999996
2013-12-27,42.040001000000004
2013-12-30,42.209998999999996
2013-12-31,42.259997999999996
2014-01-02,41.580002
2014-01-03,41.459998999999996
2014-01-06,41.299999
2014-01-07,41.709998999999996
2014-01-08,41.700001
2014-01-09,41.599998
2014-01-10,41.990002000000004
2014-01-13,41.59
2014-01-14,41.509997999999996
2014-01-15,41.279999
2014-01-16,41.509997999999996
2014-01-17,41.529999
2014-01-21,41.860001000000004
2014-01-22,42.110001000000004
2014-01-23,42.16
2014-01-24,41.830002
2014-01-27,41.650002
2014-01-28,41.790001000000004
2014-01-29,41.959998999999996
2014-01-30,42.5
2014-01-31,42.57
2014-02-03,42.310001
2014-02-04,41.759997999999996
2014-02-05,41.16
2014-02-06,41.700001
2014-02-07,42.279999
2014-02-10,42.34
2014-02-11,42.709998999999996
2014-02-12,42.900002
2014-02-13,43.57
2014-02-14,43.599998
2014-02-18,43.669998
2014-02-19,43.630001
2014-02-20,44.060001
2014-02-21,44.27
2014-02-24,43.869999
2014-02-25,43.950001
2014-02-26,43.869999
2014-02-27,44.02
2014-02-28,44.84
2014-03-03,44.150002
2014-03-04,44.470001
2014-03-05,44.349998
2014-03-06,44.360001000000004
2014-03-07,44.349998
2014-03-10,44.43
2014-03-11,43.849998
2014-03-12,44.27
2014-03-13,44.990002000000004
2014-03-14,45.560001
2014-03-17,45.130001
2014-03-18,45.490002000000004
2014-03-19,44.91
2014-03-20,44.66
2014-03-21,45.060001
2014-03-24,45.169998
2014-03-25,45.049999
2014-03-26,44.439999
2014-03-27,44.959998999999996
2014-03-28,45.130001
2014-03-31,45.400002
2014-04-01,45.16
2014-04-02,45.52
2014-04-03,45.529999
2014-04-04,45.790001000000004
2014-04-07,45.470001
2014-04-08,45.48
2014-04-09,45.669998
2014-04-10,45.529999
2014-04-11,45.5
2014-04-14,45.75
2014-04-15,45.66
2014-04-16,45.970001
2014-04-17,45.669998
2014-04-21,45.790001000000004
2014-04-22,46.009997999999996
2014-04-23,45.860001000000004
2014-04-24,46.0
2014-04-25,46.119999
2014-04-28,46.450001
2014-04-29,45.889998999999996
2014-04-30,45.529999
2014-05-01,46.220001
2014-05-02,46.169998
2014-05-05,46.560001
2014-05-06,46.18
2014-05-07,46.919998
2014-05-08,46.73
2014-05-09,46.259997999999996
2014-05-12,46.310001
2014-05-13,47.060001
2014-05-14,47.060001
2014-05-15,47.380001
2014-05-16,47.259997999999996
2014-05-19,46.849998
2014-05-20,46.82
2014-05-21,46.82
2014-05-22,47.290001000000004
2014-05-23,47.610001000000004
2014-05-27,47.419998
2014-05-28,47.599998
2014-05-29,47.639998999999996
2014-05-30,48.610001000000004
2014-06-02,48.220001
2014-06-03,48.049999
2014-06-04,47.939999
2014-06-05,48.119999
2014-06-06,47.950001
2014-06-09,48.110001000000004
2014-06-10,47.82
2014-06-11,47.669998
2014-06-12,47.849998
2014-06-13,47.939999
2014-06-16,48.099998
2014-06-17,48.23
2014-06-18,48.639998999999996
2014-06-19,48.439999
2014-06-20,48.16
2014-06-23,48.439999
2014-06-24,48.5
2014-06-25,48.740002000000004
2014-06-26,48.790001000000004
2014-06-27,49.029999
2014-06-30,49.450001
2014-07-01,49.169998
2014-07-02,48.5
2014-07-03,48.060001
2014-07-07,48.099998
2014-07-08,48.610001000000004
2014-07-09,48.470001
2014-07-10,48.599998
2014-07-11,48.439999
2014-07-14,48.220001
2014-07-15,48.400002
2014-07-16,48.470001
2014-07-17,48.09
2014-07-18,48.970001
2014-07-21,48.709998999999996
2014-07-22,49.009997999999996
2014-07-23,48.740002000000004
2014-07-24,48.779999
2014-07-25,48.599998
2014-07-28,49.049999
2014-07-29,48.630001
2014-07-30,48.330002
2014-07-31,47.77
2014-08-01,48.040001000000004
2014-08-04,47.360001000000004
2014-08-05,46.599998
2014-08-06,46.41
2014-08-07,46.549999
2014-08-08,47.959998999999996
2014-08-11,47.720001
2014-08-12,48.110001000000004
2014-08-13,48.360001000000004
2014-08-14,49.27
2014-08-15,49.91
2014-08-18,49.689999
2014-08-19,49.860001000000004
2014-08-20,49.98
2014-08-21,50.080002
2014-08-22,49.66
2014-08-25,49.740002000000004
2014-08-26,49.630001
2014-08-27,50.380001
2014-08-28,50.200001
2014-08-29,50.610001000000004
2014-09-02,50.139998999999996
2014-09-03,50.290001000000004
2014-09-04,50.380001
2014-09-05,50.509997999999996
2014-09-08,50.099998
2014-09-09,49.59
2014-09-10,49.400002
2014-09-11,49.650002
2014-09-12,49.139998999999996
2014-09-15,49.18
2014-09-16,49.610001000000004
2014-09-17,49.32
2014-09-18,48.82
2014-09-19,49.25
2014-09-22,48.77
2014-09-23,48.209998999999996
2014-09-24,48.290001000000004
2014-09-25,48.240002000000004
2014-09-26,48.259997999999996
2014-09-29,48.290001000000004
2014-09-30,48.23
2014-10-01,48.099998
2014-10-02,48.009997999999996
2014-10-03,48.189999
2014-10-06,47.919998
2014-10-07,48.400002
2014-10-08,49.540001000000004
2014-10-09,49.02
2014-10-10,49.98
2014-10-13,49.540001000000004
2014-10-14,50.299999
2014-10-15,49.09
2014-10-16,49.279999
2014-10-17,49.599998
2014-10-20,50.740002000000004
2014-10-21,50.98
2014-10-22,51.060001
2014-10-23,51.43
2014-10-24,51.91
2014-10-27,51.790001000000004
2014-10-28,52.419998
2014-10-29,52.209998999999996
2014-10-30,53.119999
2014-10-31,53.369999
2014-11-03,53.310001
2014-11-04,52.549999
2014-11-05,52.869999
2014-11-06,51.990002000000004
2014-11-07,52.360001000000004
2014-11-10,52.869999
2014-11-11,52.720001
2014-11-12,52.349998
2014-11-13,51.869999
2014-11-14,51.869999
2014-11-17,51.970001
2014-11-18,52.34
2014-11-19,52.43
2014-11-20,52.16
2014-11-21,52.279999
2014-11-24,52.23
2014-11-25,52.060001
2014-11-26,52.439999
2014-11-28,53.049999
2014-12-01,52.279999
2014-12-02,52.599998
2014-12-03,52.68
2014-12-04,52.450001
2014-12-05,52.139998999999996
2014-12-08,52.689999
2014-12-09,53.259997999999996
2014-12-10,52.490002000000004
2014-12-11,52.599998
2014-12-12,52.369999
2014-12-15,51.66
2014-12-16,51.419998
2014-12-17,51.759997999999996
2014-12-18,52.950001
2014-12-19,52.360001000000004
2014-12-22,52.490002000000004
2014-12-23,53.169998
2014-12-24,53.759997999999996
2014-12-26,54.02
2014-12-29,55.860001000000004
2014-12-30,54.279999
2014-12-31,53.299999
2015-01-02,53.939999
2015-01-05,53.110001000000004
2015-01-06,53.25
2015-01-07,53.93
2015-01-08,54.139998999999996
2015-01-09,54.299999
2015-01-12,54.130001
2015-01-13,54.25
2015-01-14,55.209998999999996
2015-01-15,55.25
2015-01-16,55.709998999999996
2015-01-20,56.139998999999996
2015-01-21,56.560001
2015-01-22,56.529999
2015-01-23,56.560001
2015-01-26,56.860001000000004
2015-01-27,56.799999
2015-01-28,56.669998
2015-01-29,57.360001000000004
2015-01-30,56.139998999999996
2015-02-02,56.709998999999996
2015-02-03,56.529999
2015-02-04,55.639998999999996
2015-02-05,56.360001000000004
2015-02-06,54.830002
2015-02-09,53.939999
2015-02-10,54.299999
2015-02-11,53.540001000000004
2015-02-12,53.610001000000004
2015-02-13,52.639998999999996
2015-02-17,52.75
2015-02-18,54.110001000000004
2015-02-19,53.799999
2015-02-20,53.939999
2015-02-23,54.299999
2015-02-24,54.200001
2015-02-25,54.459998999999996
2015-02-26,53.639998999999996
2015-02-27,54.080002
2015-03-02,53.27
2015-03-03,53.610001000000004
2015-03-04,53.43
2015-03-05,53.919998
2015-03-06,52.279999
2015-03-09,52.290001000000004
2015-03-10,52.259997999999996
2015-03-11,52.189999
2015-03-12,52.970001
2015-03-13,52.259997999999996
2015-03-16,52.84
2015-03-17,53.150002
2015-03-18,54.25
2015-03-19,54.34
2015-03-20,55.02
2015-03-23,54.599998
2015-03-24,54.290001000000004
2015-03-25,53.93
2015-03-26,53.459998999999996
2015-03-27,54.099998
2015-03-30,54.310001
2015-03-31,54.209998999999996
2015-04-01,54.459998999999996
2015-04-02,54.889998999999996
2015-04-06,55.18
2015-04-07,54.68
2015-04-08,54.16
2015-04-09,53.869999
2015-04-10,54.18
2015-04-13,53.689999
2015-04-14,54.009997999999996
2015-04-15,53.93
2015-04-16,53.869999
2015-04-17,53.599998
2015-04-20,54.119999
2015-04-21,53.880001
2015-04-22,54.259997999999996
2015-04-23,54.630001
2015-04-24,55.450001
2015-04-27,54.610001000000004
2015-04-28,55.040001000000004
2015-04-29,55.049999
2015-04-30,54.52
2015-05-01,54.299999
2015-05-04,54.619999
2015-05-05,53.459998999999996
2015-05-06,53.060001
2015-05-07,52.990002000000004
2015-05-08,52.98
2015-05-11,52.720001
2015-05-12,52.459998999999996
2015-05-13,52.23
2015-05-14,52.990002000000004
2015-05-15,53.650002
2015-05-18,53.860001000000004
2015-05-19,53.66
2015-05-20,53.439999
2015-05-21,53.389998999999996
2015-05-22,52.91
2015-05-26,52.82
2015-05-27,53.209998999999996
2015-05-28,52.709998999999996
2015-05-29,52.869999
2015-06-01,52.849998
2015-06-02,52.279999
2015-06-03,51.68
2015-06-04,51.720001
2015-06-05,50.790001000000004
2015-06-08,51.080002
2015-06-09,51.0
2015-06-10,50.759997999999996
2015-06-11,50.93
2015-06-12,50.5
2015-06-15,49.720001
2015-06-16,49.349998
2015-06-17,49.57
2015-06-18,50.450001
2015-06-19,50.310001
2015-06-22,50.279999
2015-06-23,50.02
2015-06-24,49.700001
2015-06-25,49.369999
2015-06-26,49.700001
2015-06-29,48.93
2015-06-30,48.630001
2015-07-01,49.169998
2015-07-02,49.849998
2015-07-06,50.209998999999996
2015-07-07,51.080002
2015-07-08,51.18
2015-07-09,50.18
2015-07-10,50.790001000000004
2015-07-13,50.990002000000004
2015-07-14,51.189999
2015-07-15,51.25
2015-07-16,51.779999
2015-07-17,51.310001
2015-07-20,51.360001000000004
2015-07-21,50.759997999999996
2015-07-22,51.139998999999996
2015-07-23,50.439999
2015-07-24,50.939999
2015-07-27,51.610001000000004
2015-07-28,51.48
2015-07-29,51.709998999999996
2015-07-30,51.59
2015-07-31,51.91
2015-08-03,52.080002
2015-08-04,51.23
2015-08-05,51.599998
2015-08-06,51.77
2015-08-07,52.310001
2015-08-10,52.259997999999996
2015-08-11,53.119999
2015-08-12,53.740002000000004
2015-08-13,54.18
2015-08-14,54.290001000000004
2015-08-17,54.68
2015-08-18,54.630001
2015-08-19,54.799999
2015-08-20,54.189999
2015-08-21,54.02
2015-08-24,51.93
2015-08-25,51.349998
2015-08-26,52.139998999999996
2015-08-27,53.139998999999996
2015-08-28,53.009997999999996
2015-08-31,51.939999
2015-09-01,51.060001
2015-09-02,51.41
2015-09-03,52.209998999999996
2015-09-04,51.110001000000004
2015-09-08,51.689999
2015-09-09,51.209998999999996
2015-09-10,51.110001000000004
2015-09-11,51.959998999999996
2015-09-14,52.240002000000004
2015-09-15,52.48
2015-09-16,52.84
2015-09-17,53.32
2015-09-18,53.5
2015-09-21,53.68
2015-09-22,53.580002
2015-09-23,53.900002
2015-09-24,54.369999
2015-09-25,54.889998999999996
2015-09-28,54.09
2015-09-29,54.189999
2015-09-30,55.080002
2015-10-01,55.27
2015-10-02,55.630001
2015-10-05,56.07
2015-10-06,55.619999
2015-10-07,55.349998
2015-10-08,56.84
2015-10-09,56.869999
2015-10-12,57.450001
2015-10-13,57.689999
2015-10-14,57.139998999999996
2015-10-15,58.209998999999996
2015-10-16,58.380001
2015-10-19,58.950001
2015-10-20,58.599998
2015-10-21,57.939999
2015-10-22,58.459998999999996
2015-10-23,57.630001
2015-10-26,58.200001
2015-10-27,57.93
2015-10-28,57.73
2015-10-29,57.080002
2015-10-30,57.360001000000004
2015-11-02,57.310001
2015-11-03,57.73
2015-11-04,57.98
2015-11-05,58.189999
2015-11-06,55.439999
2015-11-09,55.790001000000004
2015-11-10,56.630001
2015-11-11,56.889998999999996
2015-11-12,56.470001
2015-11-13,56.009997999999996
2015-11-16,56.830002
2015-11-17,56.049999
2015-11-18,57.060001
2015-11-19,57.27
2015-11-20,57.400002
2015-11-23,57.470001
2015-11-24,56.880001
2015-11-25,57.02
2015-11-27,58.049999
2015-11-30,57.759997999999996
2015-12-01,57.869999
2015-12-02,57.150002
2015-12-03,57.41
2015-12-04,58.009997999999996
2015-12-07,58.400002
2015-12-08,58.450001
2015-12-09,57.91
2015-12-10,56.77
2015-12-11,56.720001
2015-12-14,56.720001
2015-12-15,57.189999
2015-12-16,58.790001000000004
2015-12-17,59.290001000000004
2015-12-18,59.549999
2015-12-21,58.27
2015-12-22,59.029999
2015-12-23,59.57
2015-12-24,59.830002
2015-12-28,60.610001000000004
2015-12-29,60.599998
2015-12-30,60.450001
2015-12-31,59.75
2016-01-04,60.32
2016-01-05,60.150002
2016-01-06,59.889998999999996
2016-01-07,59.439999
2016-01-08,59.669998
2016-01-11,60.25
2016-01-12,60.189999
2016-01-13,60.09
2016-01-14,60.880001
2016-01-15,60.48
2016-01-19,61.009997999999996
2016-01-20,60.619999
2016-01-21,60.25
2016-01-22,62.439999
2016-01-25,61.439999
2016-01-26,62.349998
2016-01-27,62.439999
2016-01-28,63.450001
2016-01-29,64.910004
2016-02-01,65.029999
2016-02-02,65.360001
2016-02-03,65.879997
2016-02-04,63.93
2016-02-05,63.720001
2016-02-08,64.290001
2016-02-09,65.720001
2016-02-10,66.68
2016-02-11,66.08000200000001
2016-02-12,65.08000200000001
2016-02-16,65.150002
2016-02-17,64.709999
2016-02-18,65.809998
2016-02-19,65.769997
2016-02-22,66.269997
2016-02-23,66.66999799999999
2016-02-24,66.690002
2016-02-25,68.050003
2016-02-26,64.809998
2016-02-29,64.82
2016-03-01,65.300003
2016-03-02,68.760002
2016-03-03,67.900002
2016-03-04,67.870003
2016-03-07,67.339996
2016-03-08,68.370003
2016-03-09,68.690002
2016-03-10,68.230003
2016-03-11,68.110001
2016-03-14,68.0
2016-03-15,68.589996
2016-03-16,68.900002
2016-03-17,69.970001
2016-03-18,68.010002
2016-03-21,67.550003
2016-03-22,67.610001
2016-03-23,67.550003
2016-03-24,67.629997
2016-03-28,67.139999
2016-03-29,68.720001
2016-03-30,68.610001
2016-03-31,68.93
2016-04-01,69.5
2016-04-04,69.620003
2016-04-05,69.050003
2016-04-06,69.5
2016-04-07,69.800003
2016-04-08,70.379997
2016-04-11,70.099998
2016-04-12,70.389999
2016-04-13,70.389999
2016-04-14,70.440002
2016-04-15,71.260002
2016-04-18,71.699997
2016-04-19,72.199997
2016-04-20,70.879997
2016-04-21,68.260002
2016-04-22,69.239998
2016-04-25,70.800003
2016-04-26,71.410004
2016-04-27,72.16999799999999
2016-04-28,72.389999
2016-04-29,72.760002
2016-05-02,74.190002
2016-05-03,73.93
2016-05-04,74.449997
2016-05-05,73.199997
2016-05-06,74.019997
2016-05-09,74.290001
2016-05-10,74.510002
2016-05-11,74.519997
2016-05-12,74.940002
2016-05-13,74.709999
2016-05-16,75.199997
2016-05-17,73.33000200000001
2016-05-18,72.639999
2016-05-19,73.400002
2016-05-20,73.410004
2016-05-23,73.150002
2016-05-24,73.980003
2016-05-25,73.279999
2016-05-26,73.980003
2016-05-27,74.120003
2016-05-31,74.099998
2016-06-01,75.239998
2016-06-02,75.199997
2016-06-03,76.459999
2016-06-06,75.83000200000001
2016-06-07,75.970001
2016-06-08,76.709999
2016-06-09,77.470001
2016-06-10,77.5
2016-06-13,77.660004
2016-06-14,78.019997
2016-06-15,77.809998
2016-06-16,78.68
2016-06-17,78.16999799999999
2016-06-20,77.599998
2016-06-21,78.150002
2016-06-22,78.260002
2016-06-23,78.940002
2016-06-24,79.93
2016-06-27,81.709999
2016-06-28,82.120003
2016-06-29,82.32
2016-06-30,84.510002
2016-07-01,84.099998
2016-07-05,84.760002
2016-07-06,84.07
2016-07-07,82.58000200000001
2016-07-08,83.360001
2016-07-11,82.760002
2016-07-12,81.290001
2016-07-13,82.0
2016-07-14,81.730003
2016-07-15,81.589996
2016-07-18,81.449997
2016-07-19,81.720001
2016-07-20,81.589996
2016-07-21,81.150002
2016-07-22,82.839996
2016-07-25,82.83000200000001
2016-07-26,82.230003
2016-07-27,81.470001
2016-07-28,82.059998
2016-07-29,82.58000200000001
2016-08-01,82.839996
2016-08-02,82.07
2016-08-03,81.16999799999999
2016-08-04,80.150002
2016-08-05,78.480003
2016-08-08,77.650002
2016-08-09,77.739998
2016-08-10,78.110001
2016-08-11,77.83000200000001
2016-08-12,77.760002
2016-08-15,76.540001
2016-08-16,75.529999
2016-08-17,76.959999
2016-08-18,77.400002
2016-08-19,76.440002
2016-08-22,76.629997
2016-08-23,76.489998
2016-08-24,76.260002
2016-08-25,76.269997
2016-08-26,74.800003
2016-08-29,75.43
2016-08-30,74.029999
2016-08-31,73.989998
2016-09-01,73.360001
2016-09-02,74.800003
2016-09-06,75.900002
2016-09-07,76.0
2016-09-08,75.730003
2016-09-09,72.489998
2016-09-12,73.489998
2016-09-13,72.959999
2016-09-14,73.269997
2016-09-15,73.720001
2016-09-16,74.33000200000001
2016-09-19,75.18
2016-09-20,75.150002
2016-09-21,76.769997
2016-09-22,77.360001
2016-09-23,76.489998
2016-09-26,76.68
2016-09-27,76.150002
2016-09-28,76.230003
2016-09-29,74.980003
2016-09-30,74.839996
2016-10-03,74.059998
2016-10-04,71.910004
2016-10-05,71.16999799999999
2016-10-06,71.199997
2016-10-07,70.639999
2016-10-10,71.379997
2016-10-11,70.489998
2016-10-12,71.290001
2016-10-13,71.760002
2016-10-14,71.730003
2016-10-17,71.739998
2016-10-18,72.41999799999999
2016-10-19,71.660004
2016-10-20,71.75
2016-10-21,71.589996
2016-10-24,72.089996
2016-10-25,72.639999
2016-10-26,72.510002
2016-10-27,72.32
2016-10-28,72.529999
2016-10-31,74.040001
2016-11-01,73.050003
2016-11-02,72.489998
2016-11-03,72.089996
2016-11-04,70.589996
2016-11-07,71.349998
2016-11-08,72.41999799999999
2016-11-09,72.25
2016-11-10,71.029999
2016-11-11,71.279999
2016-11-14,70.610001
2016-11-15,71.620003
2016-11-16,71.949997
2016-11-17,71.790001
2016-11-18,71.83000200000001
2016-11-21,72.440002
2016-11-22,74.139999
2016-11-23,72.489998
2016-11-25,74.360001
2016-11-28,74.900002
2016-11-29,75.980003
2016-11-30,72.470001
2016-12-01,71.720001
2016-12-02,72.519997
2016-12-05,72.519997
2016-12-06,72.220001
2016-12-07,72.660004
2016-12-08,73.050003
2016-12-09,73.019997
2016-12-12,73.739998
2016-12-13,74.150002
2016-12-14,71.940002
2016-12-15,71.980003
2016-12-16,72.879997
2016-12-19,73.309998
2016-12-20,73.190002
2016-12-21,72.800003
2016-12-22,72.440002
2016-12-23,72.949997
2016-12-27,73.08000200000001
2016-12-28,71.980003
2016-12-29,72.720001
2016-12-30,72.360001
2017-01-03,72.25
2017-01-04,72.809998
2017-01-05,72.93
2017-01-06,72.839996
2017-01-09,71.349998
2017-01-10,70.720001
2017-01-11,70.57
2017-01-12,70.690002
2017-01-13,70.82
2017-01-17,72.07
2017-01-18,72.599998
2017-01-19,71.870003
2017-01-20,71.93
2017-01-23,71.769997
2017-01-24,71.910004
2017-01-25,71.720001
2017-01-26,72.190002
2017-01-27,72.309998
2017-01-30,71.910004
2017-01-31,73.440002
2017-02-01,71.800003
2017-02-02,72.989998
2017-02-03,72.410004
2017-02-06,72.089996
2017-02-07,72.089996
2017-02-08,72.93
2017-02-09,72.849998
2017-02-10,73.459999
2017-02-13,73.220001
2017-02-14,72.809998
2017-02-15,73.010002
2017-02-16,73.440002
2017-02-17,73.809998
2017-02-21,74.379997
2017-02-22,74.91999799999999
2017-02-23,75.57
2017-02-24,76.300003
2017-02-27,76.449997
2017-02-28,78.0
2017-03-01,77.660004
2017-03-02,77.839996
2017-03-03,77.339996
2017-03-06,77.300003
2017-03-07,76.889999
2017-03-08,75.470001
2017-03-09,75.279999
2017-03-10,75.91999799999999
2017-03-13,76.089996
2017-03-14,76.010002
2017-03-15,77.220001
2017-03-16,75.739998
2017-03-17,76.199997
2017-03-20,75.93
2017-03-21,76.489998
2017-03-22,77.160004
2017-03-23,76.489998
2017-03-24,77.089996
2017-03-27,76.839996
2017-03-28,77.190002
2017-03-29,77.16999799999999
2017-03-30,77.0
2017-03-31,77.769997
2017-04-03,77.139999
2017-04-04,77.720001
2017-04-05,78.290001
2017-04-06,77.940002
2017-04-07,77.900002
2017-04-10,78.019997
2017-04-11,78.300003
2017-04-12,78.82
2017-04-13,78.57
2017-04-17,79.160004
2017-04-18,79.5
2017-04-19,79.32
2017-04-20,79.16999799999999
2017-04-21,80.510002
2017-04-24,80.769997
2017-04-25,80.970001
2017-04-26,80.230003
2017-04-27,80.410004
2017-04-28,79.760002
2017-05-01,78.989998
2017-05-02,79.110001
2017-05-03,77.699997
