Date,EQR
1998-06-03,24.46875
1998-06-04,24.46875
1998-06-05,24.53125
1998-06-08,24.8125
1998-06-09,24.78125
1998-06-10,24.78125
1998-06-11,24.625
1998-06-12,24.34375
1998-06-15,24.15625
1998-06-16,23.875
1998-06-17,23.875
1998-06-18,23.4375
1998-06-19,23.375
1998-06-22,23.25
1998-06-23,22.9375
1998-06-24,22.59375
1998-06-25,22.46875
1998-06-26,22.40625
1998-06-29,22.78125
1998-06-30,23.6875
1998-07-01,23.34375
1998-07-02,23.28125
1998-07-06,23.21875
1998-07-07,23.5625
1998-07-08,23.34375
1998-07-09,22.65625
1998-07-10,23.03125
1998-07-13,23.09375
1998-07-14,23.09375
1998-07-15,22.9375
1998-07-16,23.0
1998-07-17,23.0
1998-07-20,23.0
1998-07-21,22.875
1998-07-22,22.875
1998-07-23,22.75
1998-07-24,22.6875
1998-07-27,21.9375
1998-07-28,21.0
1998-07-29,20.875
1998-07-30,21.0
1998-07-31,21.0
1998-08-03,20.78125
1998-08-04,20.34375
1998-08-05,20.4375
1998-08-06,20.9375
1998-08-07,21.0625
1998-08-10,20.9375
1998-08-11,20.90625
1998-08-12,21.09375
1998-08-13,21.0
1998-08-14,21.0
1998-08-17,21.125
1998-08-18,21.40625
1998-08-19,21.21875
1998-08-20,21.0
1998-08-21,20.78125
1998-08-24,20.625
1998-08-25,20.65625
1998-08-26,21.0625
1998-08-27,20.65625
1998-08-28,20.625
1998-08-31,19.96875
1998-09-01,19.625
1998-09-02,19.21875
1998-09-03,19.0625
1998-09-04,18.90625
1998-09-08,18.84375
1998-09-09,18.75
1998-09-10,18.21875
1998-09-11,18.0
1998-09-14,17.46875
1998-09-15,17.6875
1998-09-16,18.4375
1998-09-17,18.40625
1998-09-18,19.0
1998-09-21,20.09375
1998-09-22,21.75
1998-09-23,21.96875
1998-09-24,22.0625
1998-09-25,21.625
1998-09-28,21.625
1998-09-29,21.375
1998-09-30,21.09375
1998-10-01,20.9375
1998-10-02,21.0625
1998-10-05,20.78125
1998-10-06,20.46875
1998-10-07,20.3125
1998-10-08,19.71875
1998-10-09,20.0
1998-10-12,20.1875
1998-10-13,20.25
1998-10-14,20.34375
1998-10-15,20.8125
1998-10-16,20.9375
1998-10-19,21.03125
1998-10-20,21.09375
1998-10-21,21.0
1998-10-22,20.3125
1998-10-23,20.125
1998-10-26,19.75
1998-10-27,20.09375
1998-10-28,20.1875
1998-10-29,20.53125
1998-10-30,21.0
1998-11-02,21.125
1998-11-03,21.28125
1998-11-04,21.34375
1998-11-05,21.25
1998-11-06,20.9375
1998-11-09,20.96875
1998-11-10,21.3125
1998-11-11,21.4375
1998-11-12,21.375
1998-11-13,21.25
1998-11-16,20.96875
1998-11-17,20.84375
1998-11-18,20.96875
1998-11-19,21.09375
1998-11-20,21.0625
1998-11-23,21.375
1998-11-24,21.5
1998-11-25,21.53125
1998-11-27,21.4375
1998-11-30,21.21875
1998-12-01,20.96875
1998-12-02,21.1875
1998-12-03,21.3125
1998-12-04,21.0625
1998-12-07,21.0
1998-12-08,20.96875
1998-12-09,20.875
1998-12-10,20.8125
1998-12-11,20.8125
1998-12-14,20.84375
1998-12-15,21.0
1998-12-16,20.6875
1998-12-17,20.6875
1998-12-18,20.5625
1998-12-21,20.28125
1998-12-22,20.1875
1998-12-23,20.1875
1998-12-24,20.15625
1998-12-28,20.1875
1998-12-29,20.21875
1998-12-30,20.0625
1998-12-31,20.15625
1999-01-04,20.46875
1999-01-05,20.5
1999-01-06,20.8125
1999-01-07,20.71875
1999-01-08,20.59375
1999-01-11,20.6875
1999-01-12,20.5625
1999-01-13,20.5
1999-01-14,20.3125
1999-01-15,20.09375
1999-01-19,20.53125
1999-01-20,20.90625
1999-01-21,20.875
1999-01-22,20.28125
1999-01-25,20.46875
1999-01-26,20.40625
1999-01-27,20.5
1999-01-28,20.5
1999-01-29,20.40625
1999-02-01,20.59375
1999-02-02,20.375
1999-02-03,20.25
1999-02-04,20.21875
1999-02-05,20.125
1999-02-08,20.375
1999-02-09,20.4375
1999-02-10,20.375
1999-02-11,20.40625
1999-02-12,20.21875
1999-02-16,20.09375
1999-02-17,20.21875
1999-02-18,20.21875
1999-02-19,20.21875
1999-02-22,20.34375
1999-02-23,20.46875
1999-02-24,20.5
1999-02-25,20.46875
1999-02-26,20.5
1999-03-01,20.3125
1999-03-02,20.46875
1999-03-03,20.4375
1999-03-04,20.5
1999-03-05,20.3125
1999-03-08,20.53125
1999-03-09,20.5625
1999-03-10,20.375
1999-03-11,20.375
1999-03-12,20.28125
1999-03-15,20.34375
1999-03-16,20.375
1999-03-17,20.375
1999-03-18,20.40625
1999-03-19,20.625
1999-03-22,20.5
1999-03-23,20.5
1999-03-24,20.4375
1999-03-25,20.40625
1999-03-26,20.6875
1999-03-29,20.59375
1999-03-30,20.59375
1999-03-31,20.625
1999-04-01,20.4375
1999-04-05,20.5
1999-04-06,20.5
1999-04-07,20.40625
1999-04-08,20.3125
1999-04-09,20.375
1999-04-12,20.625
1999-04-13,20.5
1999-04-14,20.6875
1999-04-15,21.28125
1999-04-16,22.375
1999-04-19,22.6875
1999-04-20,22.59375
1999-04-21,22.84375
1999-04-22,23.1875
1999-04-23,22.71875
1999-04-26,22.59375
1999-04-27,22.1875
1999-04-28,22.59375
1999-04-29,22.4375
1999-04-30,23.125
1999-05-03,23.125
1999-05-04,23.21875
1999-05-05,23.375
1999-05-06,23.375
1999-05-07,23.6875
1999-05-10,23.75
1999-05-11,23.5625
1999-05-12,23.71875
1999-05-13,23.53125
1999-05-14,23.46875
1999-05-17,23.375
1999-05-18,23.1875
1999-05-19,23.53125
1999-05-20,23.5625
1999-05-21,23.59375
1999-05-24,23.8125
1999-05-25,23.96875
1999-05-26,23.78125
1999-05-27,23.9375
1999-05-28,23.96875
1999-06-01,23.9375
1999-06-02,23.96875
1999-06-03,23.96875
1999-06-04,23.71875
1999-06-07,23.71875
1999-06-08,23.5
1999-06-09,23.5625
1999-06-10,23.375
1999-06-11,23.21875
1999-06-14,23.0625
1999-06-15,23.5625
1999-06-16,23.1875
1999-06-17,22.9375
1999-06-18,22.8125
1999-06-21,22.6875
1999-06-22,22.71875
1999-06-23,22.5625
1999-06-24,22.5625
1999-06-25,22.125
1999-06-28,22.6875
1999-06-29,22.46875
1999-06-30,22.53125
1999-07-01,22.46875
1999-07-02,22.46875
1999-07-06,22.59375
1999-07-07,22.09375
1999-07-08,21.8125
1999-07-09,22.40625
1999-07-12,22.53125
1999-07-13,22.40625
1999-07-14,21.5
1999-07-15,21.625
1999-07-16,21.65625
1999-07-19,21.6875
1999-07-20,21.5
1999-07-21,21.34375
1999-07-22,21.25
1999-07-23,21.25
1999-07-26,20.90625
1999-07-27,20.90625
1999-07-28,20.65625
1999-07-29,20.5
1999-07-30,20.65625
1999-08-02,20.53125
1999-08-03,20.40625
1999-08-04,20.46875
1999-08-05,20.53125
1999-08-06,20.71875
1999-08-09,20.84375
1999-08-10,21.03125
1999-08-11,21.0
1999-08-12,21.4375
1999-08-13,21.59375
1999-08-16,21.5625
1999-08-17,21.71875
1999-08-18,21.71875
1999-08-19,21.9375
1999-08-20,21.875
1999-08-23,21.96875
1999-08-24,22.0
1999-08-25,21.75
1999-08-26,21.625
1999-08-27,21.5
1999-08-30,21.40625
1999-08-31,22.0
1999-09-01,21.96875
1999-09-02,21.9375
1999-09-03,22.09375
1999-09-07,22.15625
1999-09-08,22.125
1999-09-09,22.1875
1999-09-10,22.125
1999-09-13,21.9375
1999-09-14,21.75
1999-09-15,21.875
1999-09-16,21.75
1999-09-17,21.84375
1999-09-20,21.78125
1999-09-21,21.5
1999-09-22,21.53125
1999-09-23,21.65625
1999-09-24,21.3125
1999-09-27,21.1875
1999-09-28,21.125
1999-09-29,21.0
1999-09-30,21.1875
1999-10-01,21.03125
1999-10-04,21.25
1999-10-05,21.3125
1999-10-06,21.5
1999-10-07,21.25
1999-10-08,20.75
1999-10-11,21.0
1999-10-12,21.0625
1999-10-13,20.96875
1999-10-14,21.0
1999-10-15,20.53125
1999-10-18,20.53125
1999-10-19,20.46875
1999-10-20,20.15625
1999-10-21,20.25
1999-10-22,20.25
1999-10-25,20.25
1999-10-26,20.1875
1999-10-27,20.28125
1999-10-28,20.40625
1999-10-29,20.90625
1999-11-01,21.09375
1999-11-02,21.28125
1999-11-03,21.28125
1999-11-04,21.03125
1999-11-05,20.90625
1999-11-08,20.8125
1999-11-09,20.875
1999-11-10,20.84375
1999-11-11,20.65625
1999-11-12,20.59375
1999-11-15,20.34375
1999-11-16,20.21875
1999-11-17,20.25
1999-11-18,20.09375
1999-11-19,19.875
1999-11-22,19.9375
1999-11-23,19.875
1999-11-24,19.78125
1999-11-26,19.875
1999-11-29,19.96875
1999-11-30,20.09375
1999-12-01,20.4375
1999-12-02,20.25
1999-12-03,20.375
1999-12-06,20.46875
1999-12-07,20.40625
1999-12-08,20.25
1999-12-09,20.125
1999-12-10,19.84375
1999-12-13,19.75
1999-12-14,19.65625
1999-12-15,19.59375
1999-12-16,19.21875
1999-12-17,20.125
1999-12-20,20.34375
1999-12-21,20.25
1999-12-22,20.09375
1999-12-23,20.4375
1999-12-27,20.34375
1999-12-28,20.78125
1999-12-29,20.9375
1999-12-30,21.1875
1999-12-31,21.34375
2000-01-03,21.09375
2000-01-04,20.9375
2000-01-05,21.375
2000-01-06,21.59375
2000-01-07,22.0
2000-01-10,22.15625
2000-01-11,22.03125
2000-01-12,21.9375
2000-01-13,21.6875
2000-01-14,21.3125
2000-01-18,21.125
2000-01-19,21.21875
2000-01-20,21.09375
2000-01-21,21.3125
2000-01-24,21.0625
2000-01-25,21.03125
2000-01-26,21.0625
2000-01-27,21.125
2000-01-28,20.9375
2000-01-31,20.75
2000-02-01,21.0
2000-02-02,20.96875
2000-02-03,20.84375
2000-02-04,20.875
2000-02-07,20.8125
2000-02-08,20.9375
2000-02-09,20.84375
2000-02-10,20.46875
2000-02-11,20.25
2000-02-14,20.0625
2000-02-15,20.09375
2000-02-16,19.9375
2000-02-17,19.8125
2000-02-18,19.84375
2000-02-22,19.8125
2000-02-23,19.875
2000-02-24,19.75
2000-02-25,19.75
2000-02-28,19.65625
2000-02-29,19.96875
2000-03-01,20.0
2000-03-02,20.03125
2000-03-03,20.03125
2000-03-06,20.03125
2000-03-07,20.0625
2000-03-08,19.65625
2000-03-09,19.6875
2000-03-10,19.6875
2000-03-13,19.59375
2000-03-14,19.53125
2000-03-15,19.65625
2000-03-16,19.625
2000-03-17,19.84375
2000-03-20,19.75
2000-03-21,20.0
2000-03-22,19.96875
2000-03-23,20.09375
2000-03-24,20.1875
2000-03-27,19.90625
2000-03-28,19.9375
2000-03-29,20.09375
2000-03-30,20.21875
2000-03-31,20.09375
2000-04-03,20.28125
2000-04-04,20.4375
2000-04-05,20.65625
2000-04-06,20.71875
2000-04-07,21.0625
2000-04-10,21.4375
2000-04-11,21.40625
2000-04-12,21.6875
2000-04-13,21.9375
2000-04-14,21.90625
2000-04-17,21.875
2000-04-18,22.1875
2000-04-19,22.1875
2000-04-20,22.09375
2000-04-24,22.40625
2000-04-25,22.375
2000-04-26,22.5625
2000-04-27,22.625
2000-04-28,22.75
2000-05-01,22.9375
2000-05-02,23.1875
2000-05-03,23.0
2000-05-04,23.15625
2000-05-05,23.15625
2000-05-08,23.1875
2000-05-09,23.28125
2000-05-10,23.125
2000-05-11,23.0
2000-05-12,22.84375
2000-05-15,22.96875
2000-05-16,22.96875
2000-05-17,22.96875
2000-05-18,23.09375
2000-05-19,22.96875
2000-05-22,22.9375
2000-05-23,22.875
2000-05-24,22.5
2000-05-25,22.375
2000-05-26,22.28125
2000-05-30,22.21875
2000-05-31,22.3125
2000-06-01,22.28125
2000-06-02,22.28125
2000-06-05,22.46875
2000-06-06,22.65625
2000-06-07,23.125
2000-06-08,23.1875
2000-06-09,23.28125
2000-06-12,23.265625
2000-06-13,23.390625
2000-06-14,24.078125
2000-06-15,23.6875
2000-06-16,23.4375
2000-06-19,23.1875
2000-06-20,23.625
2000-06-21,23.40625
2000-06-22,23.5
2000-06-23,23.484375
2000-06-26,23.390625
2000-06-27,23.640625
2000-06-28,23.640625
2000-06-29,23.640625
2000-06-30,22.992188
2000-07-03,23.421875
2000-07-05,24.046875
2000-07-06,24.0
2000-07-07,24.359375
2000-07-10,24.265625
2000-07-11,24.375
2000-07-12,24.171875
2000-07-13,24.109375
2000-07-14,23.828125
2000-07-17,23.6875
2000-07-18,23.6875
2000-07-19,23.65625
2000-07-20,23.65625
2000-07-21,24.125
2000-07-24,24.1875
2000-07-25,24.46875
2000-07-26,24.6875
2000-07-27,24.96875
2000-07-28,24.875
2000-07-31,24.9375
2000-08-01,25.5
2000-08-02,25.59375
2000-08-03,25.1875
2000-08-04,24.9375
2000-08-07,24.65625
2000-08-08,25.078125
2000-08-09,25.0625
2000-08-10,25.21875
2000-08-11,25.375
2000-08-14,25.40625
2000-08-15,25.4375
2000-08-16,25.4375
2000-08-17,25.46875
2000-08-18,25.375
2000-08-21,25.3125
2000-08-22,25.125
2000-08-23,24.53125
2000-08-24,24.1875
2000-08-25,24.265625
2000-08-28,24.15625
2000-08-29,23.375
2000-08-30,24.0
2000-08-31,24.0
2000-09-01,23.953125
2000-09-05,24.125
2000-09-06,24.125
2000-09-07,24.53125
2000-09-08,25.25
2000-09-11,24.96875
2000-09-12,24.96875
2000-09-13,24.875
2000-09-14,24.75
2000-09-15,24.6875
2000-09-18,23.78125
2000-09-19,24.03125
2000-09-20,23.875
2000-09-21,23.46875
2000-09-22,23.78125
2000-09-25,23.5625
2000-09-26,23.78125
2000-09-27,24.109375
2000-09-28,24.1875
2000-09-29,24.0
2000-10-02,23.5625
2000-10-03,23.375
2000-10-04,23.0
2000-10-05,23.0
2000-10-06,23.0
2000-10-09,22.78125
2000-10-10,22.6875
2000-10-11,23.0
2000-10-12,22.75
2000-10-13,22.625
2000-10-16,23.15625
2000-10-17,22.84375
2000-10-18,22.5
2000-10-19,22.78125
2000-10-20,23.125
2000-10-23,22.84375
2000-10-24,22.65625
2000-10-25,22.4375
2000-10-26,22.71875
2000-10-27,23.21875
2000-10-30,23.28125
2000-10-31,23.53125
2000-11-01,23.46875
2000-11-02,23.5
2000-11-03,23.5
2000-11-06,23.75
2000-11-07,23.71875
2000-11-08,23.90625
2000-11-09,23.8125
2000-11-10,23.90625
2000-11-13,24.0
2000-11-14,24.125
2000-11-15,24.34375
2000-11-16,24.21875
2000-11-17,24.375
2000-11-20,24.53125
2000-11-21,24.625
2000-11-22,24.53125
2000-11-24,24.71875
2000-11-27,24.71875
2000-11-28,24.75
2000-11-29,25.03125
2000-11-30,25.5
2000-12-01,25.15625
2000-12-04,25.5
2000-12-05,25.84375
2000-12-06,26.375
2000-12-07,26.3125
2000-12-08,26.625
2000-12-11,27.0
2000-12-12,27.125
2000-12-13,27.15625
2000-12-14,27.1875
2000-12-15,26.625
2000-12-18,27.0625
2000-12-19,27.28125
2000-12-20,27.3125
2000-12-21,27.125
2000-12-22,26.875
2000-12-26,27.15625
2000-12-27,28.0
2000-12-28,28.59375
2000-12-29,27.65625
2001-01-02,27.0625
2001-01-03,27.375
2001-01-04,27.1875
2001-01-05,26.6875
2001-01-08,26.46875
2001-01-09,26.40625
2001-01-10,26.40625
2001-01-11,26.15625
2001-01-12,26.03125
2001-01-16,25.84375
2001-01-17,26.03125
2001-01-18,25.96875
2001-01-19,25.90625
2001-01-22,25.40625
2001-01-23,25.15625
2001-01-24,25.65625
2001-01-25,26.0
2001-01-26,25.84375
2001-01-29,25.895
2001-01-30,26.125
2001-01-31,26.190001000000002
2001-02-01,25.975
2001-02-02,25.995001000000002
2001-02-05,25.885
2001-02-06,25.9
2001-02-07,25.875
2001-02-08,25.825001
2001-02-09,25.605
2001-02-12,25.264999
2001-02-13,25.584999
2001-02-14,25.594998999999998
2001-02-15,25.65
2001-02-16,25.75
2001-02-20,25.775
2001-02-21,25.309998999999998
2001-02-22,24.825001
2001-02-23,24.85
2001-02-26,25.455
2001-02-27,25.795
2001-02-28,26.049999
2001-03-01,26.545
2001-03-02,26.635
2001-03-05,26.375
2001-03-06,26.295
2001-03-07,26.155001000000002
2001-03-08,26.475
2001-03-09,26.32
2001-03-12,26.549999
2001-03-13,26.799999
2001-03-14,26.655001000000002
2001-03-15,26.540001
2001-03-16,26.370001000000002
2001-03-19,27.040001
2001-03-20,26.485001
2001-03-21,25.934998999999998
2001-03-22,26.07
2001-03-23,25.945
2001-03-26,26.1
2001-03-27,25.75
2001-03-28,25.5
2001-03-29,25.700001
2001-03-30,26.014999
2001-04-02,26.059998999999998
2001-04-03,25.85
2001-04-04,26.049999
2001-04-05,26.139999
2001-04-06,26.0
2001-04-09,25.75
2001-04-10,25.82
2001-04-11,25.325001
2001-04-12,25.375
2001-04-16,25.389999
2001-04-17,25.950001
2001-04-18,26.4
2001-04-19,26.174999
2001-04-20,26.275
2001-04-23,26.254998999999998
2001-04-24,25.584999
2001-04-25,26.025
2001-04-26,26.375
2001-04-27,26.549999
2001-04-30,26.245001000000002
2001-05-01,26.155001000000002
2001-05-02,25.700001
2001-05-03,25.885
2001-05-04,25.58
2001-05-07,25.59
2001-05-08,25.389999
2001-05-09,25.434998999999998
2001-05-10,25.389999
2001-05-11,25.495001000000002
2001-05-14,25.889999
2001-05-15,25.865
2001-05-16,26.125
2001-05-17,26.24
2001-05-18,26.41
2001-05-21,26.5
2001-05-22,26.615
2001-05-23,26.735001
2001-05-24,26.834999
2001-05-25,26.799999
2001-05-29,26.674999
2001-05-30,26.540001
2001-05-31,26.825001
2001-06-01,26.875
2001-06-04,26.9
2001-06-05,26.985001
2001-06-06,27.115
2001-06-07,27.15
2001-06-08,27.1
2001-06-11,27.645
2001-06-12,27.975
2001-06-13,28.0
2001-06-14,28.09
2001-06-15,28.459999
2001-06-18,28.594998999999998
2001-06-19,28.620001000000002
2001-06-20,28.540001
2001-06-21,28.424999
2001-06-22,28.174999
2001-06-25,28.115
2001-06-26,28.495001000000002
2001-06-27,28.055
2001-06-28,28.049999
2001-06-29,28.275
2001-07-02,28.475
2001-07-03,28.5
2001-07-05,28.475
2001-07-06,28.245001000000002
2001-07-09,27.725
2001-07-10,27.75
2001-07-11,27.6
2001-07-12,27.975
2001-07-13,28.200001
2001-07-16,28.200001
2001-07-17,28.25
2001-07-18,28.299999
2001-07-19,28.379998999999998
2001-07-20,28.299999
2001-07-23,28.35
2001-07-24,28.32
2001-07-25,28.370001000000002
2001-07-26,28.35
2001-07-27,28.315001000000002
2001-07-30,28.290001
2001-07-31,28.35
2001-08-01,28.445
2001-08-02,28.674999
2001-08-03,28.700001
2001-08-06,28.885
2001-08-07,28.77
2001-08-08,28.75
2001-08-09,28.674999
2001-08-10,28.75
2001-08-13,28.575001
2001-08-14,28.77
2001-08-15,29.264999
2001-08-16,29.225
2001-08-17,29.299999
2001-08-20,29.745001000000002
2001-08-21,30.200001
2001-08-22,30.35
2001-08-23,30.045
2001-08-24,29.684998999999998
2001-08-27,30.004998999999998
2001-08-28,29.975
2001-08-29,29.59
2001-08-30,29.215
2001-08-31,29.455
2001-09-04,29.370001000000002
2001-09-05,29.344998999999998
2001-09-06,28.99
2001-09-07,29.1
2001-09-10,29.125
2001-09-17,28.85
2001-09-18,29.24
2001-09-19,28.625
2001-09-20,28.35
2001-09-21,28.08
2001-09-24,27.775
2001-09-25,27.91
2001-09-26,28.41
2001-09-27,28.700001
2001-09-28,29.200001
2001-10-01,29.120001000000002
2001-10-02,28.139999
2001-10-03,27.355
2001-10-04,27.775
2001-10-05,27.549999
2001-10-08,27.525
2001-10-09,27.49
2001-10-10,27.215
2001-10-11,27.75
2001-10-12,27.799999
2001-10-15,27.68
2001-10-16,27.4
2001-10-17,27.0
2001-10-18,26.75
2001-10-19,26.0
2001-10-22,25.25
2001-10-23,25.75
2001-10-24,25.389999
2001-10-25,25.469998999999998
2001-10-26,25.65
2001-10-29,25.6
2001-10-30,25.629998999999998
2001-10-31,25.950001
2001-11-01,26.42
2001-11-02,26.200001
2001-11-05,26.469998999999998
2001-11-06,26.709999
2001-11-07,26.610001
2001-11-08,26.58
2001-11-09,26.360001
2001-11-12,26.790001
2001-11-13,26.92
2001-11-14,27.24
2001-11-15,27.549999
2001-11-16,27.610001
2001-11-19,27.57
2001-11-20,27.48
2001-11-21,27.190001000000002
2001-11-23,27.84
2001-11-26,27.950001
2001-11-27,27.93
2001-11-28,28.58
2001-11-29,28.57
2001-11-30,28.950001
2001-12-03,28.690001000000002
2001-12-04,28.879998999999998
2001-12-05,28.9
2001-12-06,29.15
2001-12-07,29.200001
2001-12-10,28.860001
2001-12-11,29.190001000000002
2001-12-12,28.67
2001-12-13,28.299999
2001-12-14,28.49
2001-12-17,28.75
2001-12-18,28.48
2001-12-19,28.1
2001-12-20,27.950001
2001-12-21,28.049999
2001-12-24,28.389999
2001-12-26,28.6
2001-12-27,28.549999
2001-12-28,28.77
2001-12-31,28.709999
2002-01-02,28.75
2002-01-03,28.92
2002-01-04,28.549999
2002-01-07,28.57
2002-01-08,28.5
2002-01-09,28.290001
2002-01-10,28.139999
2002-01-11,27.98
2002-01-14,27.969998999999998
2002-01-15,27.74
2002-01-16,27.549999
2002-01-17,27.360001
2002-01-18,27.200001
2002-01-22,27.52
2002-01-23,27.549999
2002-01-24,27.450001
2002-01-25,27.5
2002-01-28,27.440001000000002
2002-01-29,27.139999
2002-01-30,27.07
2002-01-31,26.780001000000002
2002-02-01,26.75
2002-02-04,26.799999
2002-02-05,26.98
2002-02-06,26.139999
2002-02-07,26.02
2002-02-08,26.1
2002-02-11,26.4
2002-02-12,26.33
2002-02-13,26.469998999999998
2002-02-14,26.65
2002-02-15,26.700001
2002-02-19,26.450001
2002-02-20,26.75
2002-02-21,26.33
2002-02-22,26.709999
2002-02-25,27.02
2002-02-26,26.969998999999998
2002-02-27,27.0
2002-02-28,26.950001
2002-03-01,27.27
2002-03-04,27.98
2002-03-05,28.4
2002-03-06,28.629998999999998
2002-03-07,28.6
2002-03-08,28.700001
2002-03-11,28.530001000000002
2002-03-12,28.58
2002-03-13,28.549999
2002-03-14,28.98
2002-03-15,29.15
2002-03-18,28.690001000000002
2002-03-19,28.74
2002-03-20,28.799999
2002-03-21,29.120001000000002
2002-03-22,29.08
2002-03-25,28.83
2002-03-26,28.85
2002-03-27,29.049999
2002-03-28,28.74
2002-04-01,28.98
2002-04-02,29.33
2002-04-03,29.35
2002-04-04,29.48
2002-04-05,29.67
2002-04-08,30.040001
2002-04-09,30.27
2002-04-10,30.719998999999998
2002-04-11,30.469998999999998
2002-04-12,30.9
2002-04-15,30.4
2002-04-16,29.719998999999998
2002-04-17,29.6
2002-04-18,29.719998999999998
2002-04-19,29.4
2002-04-22,28.959999
2002-04-23,28.24
2002-04-24,28.18
2002-04-25,28.200001
2002-04-26,28.23
2002-04-29,28.1
2002-04-30,28.200001
2002-05-01,28.799999
2002-05-02,29.219998999999998
2002-05-03,29.110001
2002-05-06,28.77
2002-05-07,28.6
2002-05-08,28.5
2002-05-09,28.17
2002-05-10,28.190001000000002
2002-05-13,28.299999
2002-05-14,28.74
2002-05-15,29.059998999999998
2002-05-16,29.059998999999998
2002-05-17,29.190001000000002
2002-05-20,28.950001
2002-05-21,28.73
2002-05-22,28.799999
2002-05-23,29.49
2002-05-24,29.379998999999998
2002-05-28,29.5
2002-05-29,29.85
2002-05-30,29.48
2002-05-31,28.940001000000002
2002-06-03,28.73
2002-06-04,28.809998999999998
2002-06-05,28.780001000000002
2002-06-06,28.74
2002-06-07,28.620001000000002
2002-06-10,29.0
2002-06-11,29.02
2002-06-12,29.16
2002-06-13,29.200001
2002-06-14,28.950001
2002-06-17,29.17
2002-06-18,28.18
2002-06-19,28.25
2002-06-20,28.4
2002-06-21,28.389999
2002-06-24,28.25
2002-06-25,28.5
2002-06-26,28.299999
2002-06-27,28.49
2002-06-28,28.75
2002-07-01,28.450001
2002-07-02,28.08
2002-07-03,27.84
2002-07-05,28.1
2002-07-08,27.6
2002-07-09,27.290001
2002-07-10,26.75
2002-07-11,26.5
2002-07-12,26.35
2002-07-15,26.120001000000002
2002-07-16,26.4
2002-07-17,25.65
2002-07-18,25.049999
2002-07-19,24.27
2002-07-22,23.65
2002-07-23,23.040001
2002-07-24,23.450001
2002-07-25,24.01
2002-07-26,25.209999
2002-07-29,26.450001
2002-07-30,26.860001
2002-07-31,26.75
2002-08-01,26.049999
2002-08-02,25.76
2002-08-05,24.9
2002-08-06,24.65
2002-08-07,25.0
2002-08-08,25.4
2002-08-09,25.07
2002-08-12,25.299999
2002-08-13,25.01
2002-08-14,25.49
2002-08-15,25.790001
2002-08-16,26.440001000000002
2002-08-19,26.450001
2002-08-20,26.540001
2002-08-21,26.93
2002-08-22,26.98
2002-08-23,27.09
2002-08-26,27.639999
2002-08-27,27.75
2002-08-28,27.99
2002-08-29,27.809998999999998
2002-08-30,27.92
2002-09-03,27.219998999999998
2002-09-04,27.23
2002-09-05,27.299999
2002-09-06,27.25
2002-09-09,27.25
2002-09-10,27.23
2002-09-11,27.08
2002-09-12,26.73
2002-09-13,26.77
2002-09-16,26.5
2002-09-17,26.379998999999998
2002-09-18,25.290001
2002-09-19,24.629998999999998
2002-09-20,25.059998999999998
2002-09-23,24.74
2002-09-24,24.49
2002-09-25,24.129998999999998
2002-09-26,24.32
2002-09-27,24.0
2002-09-30,23.940001000000002
2002-10-01,24.0
2002-10-02,23.299999
2002-10-03,23.4
2002-10-04,23.16
2002-10-07,22.73
2002-10-08,22.49
2002-10-09,21.91
2002-10-10,22.9
2002-10-11,23.73
2002-10-14,23.35
2002-10-15,24.139999
2002-10-16,23.73
2002-10-17,23.82
2002-10-18,23.77
2002-10-21,23.889999
2002-10-22,23.4
2002-10-23,23.16
2002-10-24,23.49
2002-10-25,24.030001000000002
2002-10-28,23.68
2002-10-29,23.620001000000002
2002-10-30,23.799999
2002-10-31,23.719998999999998
2002-11-01,23.85
2002-11-04,24.459999
2002-11-05,24.120001000000002
2002-11-06,24.360001
2002-11-07,24.27
2002-11-08,24.17
2002-11-11,24.139999
2002-11-12,24.74
2002-11-13,24.629998999999998
2002-11-14,25.469998999999998
2002-11-15,25.27
2002-11-18,25.17
2002-11-19,25.030001000000002
2002-11-20,25.0
2002-11-21,25.559998999999998
2002-11-22,26.23
2002-11-25,26.09
2002-11-26,25.809998999999998
2002-11-27,26.139999
2002-11-29,26.120001000000002
2002-12-02,26.700001
2002-12-03,26.190001000000002
2002-12-04,25.98
2002-12-05,25.66
2002-12-06,25.450001
2002-12-09,25.48
2002-12-10,25.049999
2002-12-11,25.0
2002-12-12,24.99
2002-12-13,24.809998999999998
2002-12-16,25.129998999999998
2002-12-17,24.75
2002-12-18,24.15
2002-12-19,23.870001000000002
2002-12-20,24.030001000000002
2002-12-23,24.34
2002-12-24,24.4
2002-12-26,24.5
2002-12-27,24.4
2002-12-30,24.65
2002-12-31,24.58
2003-01-02,25.059998999999998
2003-01-03,25.469998999999998
2003-01-06,25.91
2003-01-07,25.5
2003-01-08,25.41
2003-01-09,25.639999
2003-01-10,25.540001
2003-01-13,25.23
2003-01-14,25.1
2003-01-15,24.9
2003-01-16,24.540001
2003-01-17,24.08
2003-01-21,23.99
2003-01-22,23.950001
2003-01-23,24.25
2003-01-24,23.74
2003-01-27,23.76
2003-01-28,23.66
2003-01-29,24.02
2003-01-30,23.879998999999998
2003-01-31,24.440001000000002
2003-02-03,23.92
2003-02-04,23.879998999999998
2003-02-05,23.9
2003-02-06,23.75
2003-02-07,23.549999
2003-02-10,23.799999
2003-02-11,23.459999
2003-02-12,23.24
2003-02-13,23.629998999999998
2003-02-14,23.52
2003-02-18,23.549999
