Date,ZTS
2013-06-04,32.400002
2013-06-05,32.169998
2013-06-06,32.080002
2013-06-07,31.5
2013-06-10,32.009997999999996
2013-06-11,31.700001
2013-06-12,31.530001000000002
2013-06-13,31.17
2013-06-14,30.799999
2013-06-17,30.959999
2013-06-18,31.18
2013-06-19,31.0
2013-06-20,30.190001000000002
2013-06-21,30.6
2013-06-24,30.379998999999998
2013-06-25,31.49
2013-06-26,30.969998999999998
2013-06-27,30.870001000000002
2013-06-28,30.889999
2013-07-01,30.610001
2013-07-02,29.700001
2013-07-03,29.280001000000002
2013-07-05,30.17
2013-07-08,30.940001000000002
2013-07-09,30.98
2013-07-10,31.040001
2013-07-11,30.92
2013-07-12,31.35
2013-07-15,31.58
2013-07-16,31.16
2013-07-17,30.99
2013-07-18,30.82
2013-07-19,30.24
2013-07-22,30.27
2013-07-23,30.059998999999998
2013-07-24,29.9
2013-07-25,30.52
2013-07-26,30.43
2013-07-29,30.09
2013-07-30,30.040001
2013-07-31,29.809998999999998
2013-08-01,30.16
2013-08-02,30.940001000000002
2013-08-05,31.25
2013-08-06,31.129998999999998
2013-08-07,31.24
2013-08-08,31.24
2013-08-09,30.91
2013-08-12,30.33
2013-08-13,30.450001
2013-08-14,30.139999
2013-08-15,30.02
2013-08-16,30.0
2013-08-19,29.870001000000002
2013-08-20,30.23
2013-08-21,29.85
2013-08-22,29.870001000000002
2013-08-23,30.200001
2013-08-26,29.799999
2013-08-27,29.200001
2013-08-28,29.57
2013-08-29,29.469998999999998
2013-08-30,29.15
2013-09-03,29.43
2013-09-04,29.690001000000002
2013-09-05,30.33
2013-09-06,30.610001
2013-09-09,30.59
2013-09-10,30.950001
2013-09-11,31.33
2013-09-12,31.08
2013-09-13,31.049999
2013-09-16,31.85
2013-09-17,32.380001
2013-09-18,32.720001
2013-09-19,32.509997999999996
2013-09-20,32.189999
2013-09-23,31.58
2013-09-24,31.48
2013-09-25,31.059998999999998
2013-09-26,31.58
2013-09-27,31.15
2013-09-30,31.120001000000002
2013-10-01,31.780001000000002
2013-10-02,32.0
2013-10-03,31.48
2013-10-04,32.049999
2013-10-07,31.93
2013-10-08,31.530001000000002
2013-10-09,31.43
2013-10-10,32.360001000000004
2013-10-11,32.400002
2013-10-14,32.290001000000004
2013-10-15,32.07
2013-10-16,32.889998999999996
2013-10-17,33.029999
2013-10-18,33.220001
2013-10-21,32.77
2013-10-22,32.509997999999996
2013-10-23,32.599998
2013-10-24,32.740002000000004
2013-10-25,32.470001
2013-10-28,31.98
2013-10-29,32.029999
2013-10-30,32.060001
2013-10-31,31.66
2013-11-01,31.84
2013-11-04,31.93
2013-11-05,31.690001000000002
2013-11-06,31.27
2013-11-07,31.040001
2013-11-08,31.59
2013-11-11,31.77
2013-11-12,31.84
2013-11-13,31.719998999999998
2013-11-14,31.68
2013-11-15,31.809998999999998
2013-11-18,31.620001000000002
2013-11-19,31.42
2013-11-20,31.370001000000002
2013-11-21,31.58
2013-11-22,31.360001
2013-11-25,31.290001
2013-11-26,31.42
2013-11-27,31.280001000000002
2013-11-29,31.15
2013-12-02,31.15
2013-12-03,31.09
2013-12-04,31.209999
2013-12-05,31.440001000000002
2013-12-06,31.540001
2013-12-09,31.75
2013-12-10,31.360001
2013-12-11,31.09
2013-12-12,31.17
2013-12-13,31.58
2013-12-16,32.0
2013-12-17,31.639999
2013-12-18,32.169998
2013-12-19,32.310001
2013-12-20,32.380001
2013-12-23,32.369999
2013-12-24,32.369999
2013-12-26,32.59
2013-12-27,32.669998
2013-12-30,32.669998
2013-12-31,32.689999
2014-01-02,32.360001000000004
2014-01-03,32.049999
2014-01-06,31.98
2014-01-07,32.099998
2014-01-08,31.74
2014-01-09,31.959999
2014-01-10,32.540001000000004
2014-01-13,31.780001000000002
2014-01-14,31.85
2014-01-15,31.809998999999998
2014-01-16,32.0
2014-01-17,31.73
2014-01-21,31.27
2014-01-22,31.459999
2014-01-23,31.74
2014-01-24,31.459999
2014-01-27,31.360001
2014-01-28,31.440001000000002
2014-01-29,30.780001000000002
2014-01-30,30.67
2014-01-31,30.360001
2014-02-03,30.370001000000002
2014-02-04,30.23
2014-02-05,30.129998999999998
2014-02-06,30.049999
2014-02-07,30.700001
2014-02-10,31.139999
2014-02-11,29.129998999999998
2014-02-12,30.0
2014-02-13,29.67
2014-02-14,29.879998999999998
2014-02-18,30.27
2014-02-19,29.75
2014-02-20,29.969998999999998
2014-02-21,29.610001
2014-02-24,29.700001
2014-02-25,30.129998999999998
2014-02-26,30.4
2014-02-27,30.719998999999998
2014-02-28,31.02
2014-03-03,30.99
2014-03-04,30.889999
2014-03-05,30.719998999999998
2014-03-06,30.780001000000002
2014-03-07,30.58
2014-03-10,30.35
2014-03-11,30.280001000000002
2014-03-12,29.700001
2014-03-13,29.25
2014-03-14,29.42
2014-03-17,29.379998999999998
2014-03-18,29.280001000000002
2014-03-19,29.91
2014-03-20,30.09
2014-03-21,29.26
2014-03-24,29.139999
2014-03-25,29.26
2014-03-26,29.209999
2014-03-27,29.299999
2014-03-28,29.01
2014-03-31,28.940001000000002
2014-04-01,29.35
2014-04-02,29.620001000000002
2014-04-03,29.620001000000002
2014-04-04,29.32
2014-04-07,29.0
2014-04-08,29.15
2014-04-09,29.059998999999998
2014-04-10,28.860001
2014-04-11,28.4
2014-04-14,28.48
2014-04-15,28.549999
2014-04-16,28.530001000000002
2014-04-17,28.6
2014-04-21,29.030001000000002
2014-04-22,29.889999
2014-04-23,29.389999
2014-04-24,29.889999
2014-04-25,30.16
2014-04-28,30.4
2014-04-29,30.530001000000002
2014-04-30,30.26
2014-05-01,30.309998999999998
2014-05-02,30.639999
2014-05-05,30.530001000000002
2014-05-06,30.889999
2014-05-07,30.65
2014-05-08,30.48
2014-05-09,30.540001
2014-05-12,30.809998999999998
2014-05-13,30.73
2014-05-14,30.639999
2014-05-15,30.459999
2014-05-16,30.6
2014-05-19,30.459999
2014-05-20,30.280001000000002
2014-05-21,30.42
2014-05-22,30.33
2014-05-23,30.530001000000002
2014-05-27,30.700001
2014-05-28,30.48
2014-05-29,30.719998999999998
2014-05-30,30.700001
2014-06-02,30.92
2014-06-03,31.25
2014-06-04,31.370001000000002
2014-06-05,31.610001
2014-06-06,31.74
2014-06-09,32.009997999999996
2014-06-10,32.5
2014-06-11,32.130001
2014-06-12,31.99
2014-06-13,32.119999
2014-06-16,32.130001
2014-06-17,32.810001
2014-06-18,32.889998999999996
2014-06-19,32.549999
2014-06-20,32.459998999999996
2014-06-23,32.639998999999996
2014-06-24,32.369999
2014-06-25,32.369999
2014-06-26,32.240002000000004
2014-06-27,32.380001
2014-06-30,32.27
2014-07-01,32.509997999999996
2014-07-02,32.740002000000004
2014-07-03,32.91
2014-07-07,32.560001
2014-07-08,32.48
2014-07-09,32.459998999999996
2014-07-10,32.52
2014-07-11,32.369999
2014-07-14,32.73
2014-07-15,32.389998999999996
2014-07-16,32.630001
2014-07-17,32.209998999999996
2014-07-18,32.689999
2014-07-21,32.849998
2014-07-22,32.869999
2014-07-23,32.84
2014-07-24,32.889998999999996
2014-07-25,32.82
2014-07-28,32.860001000000004
2014-07-29,33.029999
2014-07-30,33.139998999999996
2014-07-31,32.91
2014-08-01,32.740002000000004
2014-08-04,33.240002000000004
2014-08-05,32.209998999999996
2014-08-06,32.299999
2014-08-07,31.790001
2014-08-08,32.32
2014-08-11,32.599998
2014-08-12,32.450001
2014-08-13,32.869999
2014-08-14,33.07
2014-08-15,33.689999
2014-08-18,33.93
2014-08-19,34.52
2014-08-20,34.790001000000004
2014-08-21,34.889998999999996
2014-08-22,34.889998999999996
2014-08-25,34.900002
2014-08-26,35.130001
2014-08-27,35.34
2014-08-28,35.330002
2014-08-29,35.439999
2014-09-02,35.48
2014-09-03,35.759997999999996
2014-09-04,35.509997999999996
2014-09-05,36.040001000000004
2014-09-08,36.279999
2014-09-09,36.18
2014-09-10,36.240002000000004
2014-09-11,36.27
2014-09-12,36.18
2014-09-15,36.27
2014-09-16,36.490002000000004
2014-09-17,36.650002
2014-09-18,36.700001
2014-09-19,37.200001
2014-09-22,36.619999
2014-09-23,35.880001
2014-09-24,36.580002
2014-09-25,36.299999
2014-09-26,36.630001
2014-09-29,36.790001000000004
2014-09-30,36.950001
2014-10-01,36.450001
2014-10-02,36.91
2014-10-03,37.669998
2014-10-06,37.66
2014-10-07,36.709998999999996
2014-10-08,37.549999
2014-10-09,37.02
2014-10-10,36.68
2014-10-13,35.57
2014-10-14,35.869999
2014-10-15,35.259997999999996
2014-10-16,35.07
2014-10-17,35.369999
2014-10-20,35.41
2014-10-21,36.09
2014-10-22,35.889998999999996
2014-10-23,36.110001000000004
2014-10-24,36.580002
2014-10-27,36.57
2014-10-28,37.009997999999996
2014-10-29,36.619999
2014-10-30,37.32
2014-10-31,37.16
2014-11-03,37.720001
2014-11-04,39.119999
2014-11-05,39.27
2014-11-06,39.709998999999996
2014-11-07,40.23
2014-11-10,40.16
2014-11-11,43.720001
2014-11-12,42.639998999999996
2014-11-13,43.240002000000004
2014-11-14,43.139998999999996
2014-11-17,44.23
2014-11-18,44.189999
2014-11-19,43.400002
2014-11-20,43.150002
2014-11-21,43.869999
2014-11-24,44.580002
2014-11-25,43.91
2014-11-26,44.669998
2014-11-28,44.93
2014-12-01,44.369999
2014-12-02,44.740002000000004
2014-12-03,44.880001
2014-12-04,44.0
2014-12-05,43.98
2014-12-08,44.099998
2014-12-09,43.82
2014-12-10,42.77
2014-12-11,42.880001
2014-12-12,41.77
2014-12-15,41.740002000000004
2014-12-16,40.849998
2014-12-17,41.130001
2014-12-18,43.150002
2014-12-19,43.509997999999996
2014-12-22,43.41
2014-12-23,42.970001
2014-12-24,43.84
2014-12-26,44.200001
2014-12-29,44.009997999999996
2014-12-30,43.349998
2014-12-31,43.029999
2015-01-02,43.310001
2015-01-05,43.049999
2015-01-06,42.630001
2015-01-07,43.509997999999996
2015-01-08,44.18
2015-01-09,44.25
2015-01-12,43.419998
2015-01-13,42.810001
2015-01-14,43.029999
2015-01-15,42.939999
2015-01-16,44.220001
2015-01-20,43.560001
2015-01-21,44.25
2015-01-22,44.509997999999996
2015-01-23,44.119999
2015-01-26,44.09
2015-01-27,43.299999
2015-01-28,43.110001000000004
2015-01-29,43.32
2015-01-30,42.73
2015-02-02,43.380001
2015-02-03,43.5
2015-02-04,43.459998999999996
2015-02-05,43.400002
2015-02-06,43.66
2015-02-09,42.869999
2015-02-10,43.91
2015-02-11,45.77
2015-02-12,45.790001000000004
2015-02-13,45.459998999999996
2015-02-17,46.200001
2015-02-18,45.849998
2015-02-19,45.650002
2015-02-20,45.599998
2015-02-23,45.580002
2015-02-24,45.400002
2015-02-25,45.720001
2015-02-26,46.619999
2015-02-27,46.09
2015-03-02,47.310001
2015-03-03,46.540001000000004
2015-03-04,46.23
2015-03-05,46.459998999999996
2015-03-06,45.779999
2015-03-09,46.290001000000004
2015-03-10,45.700001
2015-03-11,46.009997999999996
2015-03-12,46.84
2015-03-13,46.450001
2015-03-16,46.98
2015-03-17,47.150002
2015-03-18,47.509997999999996
2015-03-19,47.41
2015-03-20,47.34
2015-03-23,47.150002
2015-03-24,47.02
2015-03-25,46.27
2015-03-26,46.110001000000004
2015-03-27,46.220001
2015-03-30,46.919998
2015-03-31,46.290001000000004
2015-04-01,46.27
2015-04-02,46.5
2015-04-06,46.330002
2015-04-07,46.360001000000004
2015-04-08,46.209998999999996
2015-04-09,46.549999
2015-04-10,47.169998
2015-04-13,46.66
2015-04-14,46.900002
2015-04-15,47.0
2015-04-16,47.139998999999996
2015-04-17,46.77
2015-04-20,47.040001000000004
2015-04-21,47.540001000000004
2015-04-22,47.029999
2015-04-23,47.049999
2015-04-24,47.91
2015-04-27,46.830002
2015-04-28,45.73
2015-04-29,45.220001
2015-04-30,44.419998
2015-05-01,44.610001000000004
2015-05-04,45.400002
2015-05-05,45.68
2015-05-06,45.290001000000004
2015-05-07,45.560001
2015-05-08,45.900002
2015-05-11,46.09
2015-05-12,45.580002
2015-05-13,45.619999
2015-05-14,46.279999
2015-05-15,46.490002000000004
2015-05-18,46.73
2015-05-19,47.450001
2015-05-20,47.279999
2015-05-21,47.799999
2015-05-22,47.630001
2015-05-26,47.950001
2015-05-27,49.450001
2015-05-28,49.110001000000004
2015-05-29,49.77
2015-06-01,49.779999
2015-06-02,49.580002
2015-06-03,49.549999
2015-06-04,48.900002
2015-06-05,49.009997999999996
2015-06-08,48.799999
2015-06-09,49.240002000000004
2015-06-10,49.689999
2015-06-11,49.869999
2015-06-12,49.080002
2015-06-15,49.27
2015-06-16,49.709998999999996
2015-06-17,50.169998
2015-06-18,50.5
2015-06-19,50.240002000000004
2015-06-22,50.220001
2015-06-23,50.470001
2015-06-24,49.709998999999996
2015-06-25,55.380001
2015-06-26,48.619999
2015-06-29,47.07
2015-06-30,48.220001
2015-07-01,48.43
2015-07-02,48.310001
2015-07-06,48.400002
2015-07-07,47.880001
2015-07-08,46.48
2015-07-09,46.57
2015-07-10,46.959998999999996
2015-07-13,47.040001000000004
2015-07-14,47.459998999999996
2015-07-15,47.110001000000004
2015-07-16,48.0
2015-07-17,47.799999
2015-07-20,48.98
2015-07-21,49.119999
2015-07-22,50.02
2015-07-23,49.849998
2015-07-24,49.490002000000004
2015-07-27,49.48
2015-07-28,48.849998
2015-07-29,48.400002
2015-07-30,48.549999
2015-07-31,48.98
2015-08-03,48.48
2015-08-04,48.849998
2015-08-05,48.610001000000004
2015-08-06,48.279999
2015-08-07,48.310001
2015-08-10,48.389998999999996
2015-08-11,48.209998999999996
2015-08-12,47.860001000000004
2015-08-13,47.66
2015-08-14,47.470001
2015-08-17,48.689999
2015-08-18,47.73
2015-08-19,47.91
2015-08-20,46.380001
2015-08-21,45.02
2015-08-24,43.529999
2015-08-25,42.560001
2015-08-26,44.25
2015-08-27,45.860001000000004
2015-08-28,45.779999
2015-08-31,44.869999
2015-09-01,43.98
2015-09-02,45.119999
2015-09-03,44.529999
2015-09-04,44.009997999999996
2015-09-08,44.889998999999996
2015-09-09,43.950001
2015-09-10,44.34
2015-09-11,45.0
2015-09-14,44.470001
2015-09-15,45.060001
2015-09-16,44.509997999999996
2015-09-17,46.009997999999996
2015-09-18,45.119999
2015-09-21,44.5
2015-09-22,44.23
2015-09-23,44.32
2015-09-24,43.59
2015-09-25,42.509997999999996
2015-09-28,39.959998999999996
2015-09-29,39.650002
2015-09-30,41.18
2015-10-01,41.290001000000004
2015-10-02,43.02
2015-10-05,42.849998
2015-10-06,41.389998999999996
2015-10-07,42.669998
2015-10-08,43.220001
2015-10-09,42.799999
2015-10-12,42.709998999999996
2015-10-13,42.32
2015-10-14,42.380001
2015-10-15,43.0
2015-10-16,43.93
2015-10-19,43.779999
2015-10-20,43.09
2015-10-21,41.66
2015-10-22,40.799999
2015-10-23,42.540001000000004
2015-10-26,42.349998
2015-10-27,42.740002000000004
2015-10-28,43.34
2015-10-29,43.549999
2015-10-30,43.009997999999996
2015-11-02,44.240002000000004
2015-11-03,46.630001
2015-11-04,46.549999
2015-11-05,45.459998999999996
2015-11-06,45.970001
2015-11-09,45.799999
2015-11-10,45.880001
2015-11-11,45.080002
2015-11-12,44.529999
2015-11-13,44.849998
2015-11-16,45.299999
2015-11-17,45.77
2015-11-18,47.18
2015-11-19,46.900002
2015-11-20,47.32
2015-11-23,46.959998999999996
2015-11-24,46.93
2015-11-25,46.970001
2015-11-27,47.080002
2015-11-30,46.700001
2015-12-01,47.009997999999996
2015-12-02,46.369999
2015-12-03,45.200001
2015-12-04,46.459998999999996
2015-12-07,45.91
2015-12-08,45.939999
2015-12-09,45.209998999999996
2015-12-10,46.099998
2015-12-11,45.830002
2015-12-14,46.59
2015-12-15,46.970001
2015-12-16,47.09
2015-12-17,46.73
2015-12-18,46.599998
2015-12-21,47.34
2015-12-22,47.720001
2015-12-23,47.98
2015-12-24,48.130001
2015-12-28,47.900002
2015-12-29,48.330002
2015-12-30,48.259997999999996
2015-12-31,47.919998
2016-01-04,47.27
2016-01-05,48.009997999999996
2016-01-06,48.02
2016-01-07,46.560001
2016-01-08,45.880001
2016-01-11,44.580002
2016-01-12,44.970001
2016-01-13,43.25
2016-01-14,44.130001
2016-01-15,43.380001
2016-01-19,43.189999
2016-01-20,43.790001000000004
2016-01-21,43.080002
2016-01-22,43.400002
2016-01-25,43.200001
2016-01-26,43.869999
2016-01-27,43.150002
2016-01-28,42.84
2016-01-29,43.049999
2016-02-01,42.959998999999996
2016-02-02,41.720001
2016-02-03,41.310001
2016-02-04,41.540001000000004
2016-02-05,40.91
2016-02-08,40.189999
2016-02-09,39.860001000000004
2016-02-10,39.330002
2016-02-11,39.360001000000004
2016-02-12,40.43
2016-02-16,40.43
2016-02-17,41.799999
2016-02-18,42.02
2016-02-19,41.830002
2016-02-22,42.77
2016-02-23,42.369999
2016-02-24,42.369999
2016-02-25,42.900002
2016-02-26,42.360001000000004
2016-02-29,41.060001
2016-03-01,42.099998
2016-03-02,41.720001
2016-03-03,41.080002
2016-03-04,40.799999
2016-03-07,41.200001
2016-03-08,40.23
2016-03-09,40.459998999999996
2016-03-10,39.91
2016-03-11,41.869999
2016-03-14,41.310001
2016-03-15,40.720001
2016-03-16,40.459998999999996
2016-03-17,39.720001
2016-03-18,40.860001000000004
2016-03-21,41.619999
2016-03-22,42.75
2016-03-23,42.639998999999996
2016-03-24,42.48
2016-03-28,42.18
2016-03-29,43.119999
2016-03-30,44.02
2016-03-31,44.330002
2016-04-01,44.990002000000004
2016-04-04,45.759997999999996
2016-04-05,45.849998
2016-04-06,47.27
2016-04-07,47.189999
2016-04-08,46.939999
2016-04-11,46.669998
2016-04-12,47.009997999999996
2016-04-13,47.5
2016-04-14,47.669998
2016-04-15,48.110001000000004
2016-04-18,48.57
2016-04-19,48.560001
2016-04-20,48.470001
2016-04-21,48.439999
2016-04-22,48.639998999999996
2016-04-25,47.32
2016-04-26,47.610001000000004
2016-04-27,47.459998999999996
2016-04-28,47.189999
2016-04-29,47.029999
2016-05-02,48.029999
2016-05-03,48.150002
2016-05-04,47.049999
2016-05-05,48.240002000000004
2016-05-06,47.34
2016-05-09,47.5
2016-05-10,46.560001
2016-05-11,46.0
2016-05-12,46.25
2016-05-13,46.389998999999996
2016-05-16,46.77
2016-05-17,46.5
2016-05-18,46.959998999999996
2016-05-19,46.43
2016-05-20,47.060001
2016-05-23,46.400002
2016-05-24,47.290001000000004
2016-05-25,47.0
2016-05-26,47.330002
2016-05-27,47.18
2016-05-31,47.419998
2016-06-01,47.849998
2016-06-02,48.130001
2016-06-03,47.93
2016-06-06,48.41
2016-06-07,48.349998
2016-06-08,48.450001
2016-06-09,48.139998999999996
2016-06-10,47.389998999999996
2016-06-13,46.189999
2016-06-14,47.189999
2016-06-15,47.220001
2016-06-16,47.259997999999996
2016-06-17,46.439999
2016-06-20,46.91
2016-06-21,47.290001000000004
2016-06-22,47.330002
2016-06-23,47.900002
2016-06-24,46.509997999999996
2016-06-27,45.419998
2016-06-28,46.419998
2016-06-29,47.240002000000004
2016-06-30,47.459998999999996
2016-07-01,47.450001
2016-07-05,47.5
2016-07-06,48.09
2016-07-07,47.689999
2016-07-08,48.5
2016-07-11,48.290001000000004
2016-07-12,48.869999
2016-07-13,49.189999
2016-07-14,49.98
2016-07-15,49.68
2016-07-18,49.720001
2016-07-19,49.369999
2016-07-20,50.25
2016-07-21,50.139998999999996
2016-07-22,50.259997999999996
2016-07-25,49.990002000000004
2016-07-26,49.919998
2016-07-27,49.849998
2016-07-28,50.060001
2016-07-29,50.470001
2016-08-01,50.400002
2016-08-02,49.720001
2016-08-03,51.209998999999996
2016-08-04,51.41
2016-08-05,51.09
2016-08-08,50.799999
2016-08-09,50.93
2016-08-10,51.810001
2016-08-11,52.07
2016-08-12,51.98
2016-08-15,52.380001
2016-08-16,52.09
2016-08-17,52.299999
2016-08-18,52.290001000000004
2016-08-19,52.540001000000004
2016-08-22,51.23
2016-08-23,51.25
2016-08-24,50.630001
2016-08-25,50.470001
2016-08-26,50.759997999999996
2016-08-29,50.759997999999996
2016-08-30,50.75
2016-08-31,51.099998
2016-09-01,51.110001000000004
2016-09-02,51.259997999999996
2016-09-06,51.290001000000004
2016-09-07,52.040001000000004
2016-09-08,51.41
2016-09-09,50.389998999999996
2016-09-12,51.150002
2016-09-13,50.32
2016-09-14,50.549999
2016-09-15,50.720001
2016-09-16,50.509997999999996
2016-09-19,50.32
2016-09-20,50.599998
2016-09-21,51.060001
2016-09-22,51.630001
2016-09-23,51.509997999999996
2016-09-26,51.209998999999996
2016-09-27,51.869999
2016-09-28,51.75
2016-09-29,51.02
2016-09-30,52.009997999999996
2016-10-03,52.360001000000004
2016-10-04,52.310001
2016-10-05,52.18
2016-10-06,51.650002
2016-10-07,51.849998
2016-10-10,52.689999
2016-10-11,50.959998999999996
2016-10-12,51.419998
2016-10-13,51.02
2016-10-14,50.18
2016-10-17,50.029999
2016-10-18,51.060001
2016-10-19,51.110001000000004
2016-10-20,51.299999
2016-10-21,50.939999
2016-10-24,51.029999
2016-10-25,49.990002000000004
2016-10-26,48.77
2016-10-27,48.77
2016-10-28,48.560001
2016-10-31,47.799999
2016-11-01,47.25
2016-11-02,50.110001000000004
2016-11-03,48.950001
2016-11-04,49.939999
2016-11-07,49.98
2016-11-08,50.330002
2016-11-09,51.0
2016-11-10,51.09
2016-11-11,50.610001000000004
2016-11-14,48.959998999999996
2016-11-15,49.150002
2016-11-16,48.84
2016-11-17,49.209998999999996
2016-11-18,49.889998999999996
2016-11-21,50.0
2016-11-22,49.630001
2016-11-23,50.18
2016-11-25,50.18
2016-11-28,50.150002
2016-11-29,50.450001
2016-11-30,50.380001
2016-12-01,49.16
2016-12-02,49.099998
2016-12-05,49.82
2016-12-06,50.220001
2016-12-07,51.259997999999996
2016-12-08,51.68
2016-12-09,51.889998999999996
2016-12-12,50.919998
2016-12-13,51.049999
2016-12-14,50.84
2016-12-15,52.32
2016-12-16,52.459998999999996
2016-12-19,52.389998999999996
2016-12-20,53.099998
2016-12-21,53.119999
2016-12-22,53.259997999999996
2016-12-23,53.779999
2016-12-27,53.720001
2016-12-28,53.439999
2016-12-29,53.619999
2016-12-30,53.529999
2017-01-03,53.59
2017-01-04,54.110001000000004
2017-01-05,53.93
2017-01-06,54.099998
2017-01-09,53.950001
2017-01-10,53.93
2017-01-11,53.310001
2017-01-12,53.389998999999996
2017-01-13,53.740002000000004
2017-01-17,53.220001
2017-01-18,53.299999
2017-01-19,53.5
2017-01-20,53.970001
2017-01-23,53.75
2017-01-24,53.779999
2017-01-25,54.0
2017-01-26,53.84
2017-01-27,54.650002
2017-01-30,54.27
2017-01-31,54.939999
2017-02-01,55.32
2017-02-02,55.700001
2017-02-03,55.919998
2017-02-06,55.77
2017-02-07,55.98
2017-02-08,55.959998999999996
2017-02-09,55.959998999999996
2017-02-10,55.73
2017-02-13,55.139998999999996
2017-02-14,55.02
2017-02-15,55.150002
2017-02-16,52.779999
2017-02-17,52.509997999999996
2017-02-21,53.470001
2017-02-22,53.380001
2017-02-23,53.580002
2017-02-24,53.880001
2017-02-27,53.830002
2017-02-28,53.310001
2017-03-01,53.889998999999996
2017-03-02,53.369999
2017-03-03,53.419998
2017-03-06,53.080002
2017-03-07,53.07
2017-03-08,53.0
2017-03-09,53.689999
2017-03-10,53.34
2017-03-13,53.560001
2017-03-14,53.419998
2017-03-15,54.279999
2017-03-16,54.43
2017-03-17,54.0
2017-03-20,54.279999
2017-03-21,53.389998999999996
2017-03-22,53.869999
2017-03-23,53.799999
2017-03-24,53.849998
2017-03-27,53.970001
2017-03-28,54.16
2017-03-29,53.82
2017-03-30,53.470001
2017-03-31,53.369999
2017-04-03,53.169998
2017-04-04,52.650002
2017-04-05,52.669998
2017-04-06,52.669998
2017-04-07,52.540001000000004
2017-04-10,52.740002000000004
2017-04-11,52.849998
2017-04-12,53.220001
2017-04-13,53.099998
2017-04-17,53.5
2017-04-18,53.549999
2017-04-19,53.849998
2017-04-20,54.290001000000004
2017-04-21,54.189999
2017-04-24,54.990002000000004
2017-04-25,55.119999
2017-04-26,55.57
2017-04-27,56.459998999999996
2017-04-28,56.110001000000004
2017-05-01,56.279999
2017-05-02,56.470001
2017-05-03,55.59
2017-05-04,58.869999
2017-05-05,59.470001
2017-05-08,58.810001
2017-05-09,59.43
2017-05-10,59.900002
2017-05-11,59.720001
2017-05-12,59.880001
2017-05-15,60.0
2017-05-16,60.330002
2017-05-17,59.73
2017-05-18,59.91
2017-05-19,60.310001
2017-05-22,60.310001
2017-05-23,61.43
2017-05-24,62.299999
2017-05-25,62.580002
2017-05-26,62.610001000000004
2017-05-30,62.259997999999996
2017-05-31,62.279999
2017-06-01,62.639998999999996
2017-06-02,62.5
2017-06-05,62.669998
2017-06-06,62.98
2017-06-07,63.259997999999996
2017-06-08,62.580002
2017-06-09,62.59
2017-06-12,61.849998
2017-06-13,61.959998999999996
2017-06-14,62.23
2017-06-15,62.389998999999996
2017-06-16,62.549999
2017-06-19,63.029999
2017-06-20,63.0
2017-06-21,63.0
2017-06-22,63.509997999999996
2017-06-23,62.779999
2017-06-26,62.720001
2017-06-27,62.759997999999996
2017-06-28,62.950001
2017-06-29,62.5
2017-06-30,62.380001
2017-07-03,62.669998
2017-07-05,62.549999
2017-07-06,61.790001000000004
2017-07-07,62.59
2017-07-10,62.470001
2017-07-11,62.209998999999996
2017-07-12,62.560001
2017-07-13,63.049999
2017-07-14,63.349998
2017-07-17,63.07
2017-07-18,62.459998999999996
2017-07-19,62.419998
2017-07-20,62.75
2017-07-21,63.16
2017-07-24,63.290001000000004
