Date,REG
1998-10-23,22.375
1998-10-26,22.25
1998-10-27,22.375
1998-10-28,23.0
1998-10-29,22.75
1998-10-30,23.0625
1998-11-02,23.0
1998-11-03,23.125
1998-11-04,23.25
1998-11-05,23.375
1998-11-06,22.875
1998-11-09,22.9375
1998-11-10,22.9375
1998-11-11,22.9375
1998-11-12,23.0
1998-11-13,23.0
1998-11-16,23.0
1998-11-17,23.0
1998-11-18,22.9375
1998-11-19,22.875
1998-11-20,22.8125
1998-11-23,22.8125
1998-11-24,22.625
1998-11-25,22.9375
1998-11-27,23.0625
1998-11-30,23.3125
1998-12-01,23.1875
1998-12-02,23.0
1998-12-03,22.9375
1998-12-04,22.9375
1998-12-07,22.9375
1998-12-08,23.0
1998-12-09,23.0
1998-12-10,22.75
1998-12-11,22.5
1998-12-14,22.25
1998-12-15,22.3125
1998-12-16,22.3125
1998-12-17,22.1875
1998-12-18,22.125
1998-12-21,22.125
1998-12-22,22.1875
1998-12-23,22.0
1998-12-24,22.0625
1998-12-28,22.0625
1998-12-29,22.0625
1998-12-30,22.0
1998-12-31,22.25
1999-01-04,22.1875
1999-01-05,22.6875
1999-01-06,22.8125
1999-01-07,22.9375
1999-01-08,22.75
1999-01-11,22.75
1999-01-12,22.5
1999-01-13,22.4375
1999-01-14,22.375
1999-01-15,22.375
1999-01-19,22.25
1999-01-20,22.0625
1999-01-21,21.9375
1999-01-22,21.875
1999-01-25,21.75
1999-01-26,21.875
1999-01-27,21.625
1999-01-28,21.5
1999-01-29,21.3125
1999-02-01,20.375
1999-02-02,20.6875
1999-02-03,20.9375
1999-02-04,21.4375
1999-02-05,21.5
1999-02-08,21.375
1999-02-09,21.625
1999-02-10,21.0
1999-02-11,21.0625
1999-02-12,20.75
1999-02-16,20.8125
1999-02-17,20.5
1999-02-18,20.5
1999-02-19,20.25
1999-02-22,20.4375
1999-02-23,20.375
1999-02-24,20.375
1999-02-25,20.375
1999-02-26,20.25
1999-03-01,20.75
1999-03-02,21.125
1999-03-03,21.375
1999-03-04,21.5
1999-03-05,21.3125
1999-03-08,21.4375
1999-03-09,21.125
1999-03-10,20.875
1999-03-11,20.375
1999-03-12,20.4375
1999-03-15,20.375
1999-03-16,20.375
1999-03-17,20.25
1999-03-18,20.125
1999-03-19,20.1875
1999-03-22,20.0
1999-03-23,19.8125
1999-03-24,19.875
1999-03-25,20.0
1999-03-26,19.875
1999-03-29,19.6875
1999-03-30,19.4375
1999-03-31,18.75
1999-04-01,19.125
1999-04-05,19.375
1999-04-06,19.625
1999-04-07,19.9375
1999-04-08,20.0
1999-04-09,19.625
1999-04-12,19.875
1999-04-13,20.375
1999-04-14,20.875
1999-04-15,20.75
1999-04-16,21.25
1999-04-19,21.125
1999-04-20,21.0
1999-04-21,21.625
1999-04-22,21.9375
1999-04-23,21.75
1999-04-26,21.5625
1999-04-27,21.4375
1999-04-28,21.5
1999-04-29,21.5
1999-04-30,21.625
1999-05-03,21.625
1999-05-04,21.875
1999-05-05,21.75
1999-05-06,21.875
1999-05-07,21.9375
1999-05-10,22.4375
1999-05-11,22.4375
1999-05-12,22.125
1999-05-13,22.125
1999-05-14,22.125
1999-05-17,21.875
1999-05-18,22.0625
1999-05-19,22.125
1999-05-20,22.125
1999-05-21,22.0625
1999-05-24,22.0
1999-05-25,22.0
1999-05-26,22.0
1999-05-27,22.0
1999-05-28,22.0625
1999-06-01,22.0
1999-06-02,22.0
1999-06-03,21.9375
1999-06-04,21.9375
1999-06-07,21.9375
1999-06-08,22.0
1999-06-09,22.0
1999-06-10,21.9375
1999-06-11,21.8125
1999-06-14,21.9375
1999-06-15,21.75
1999-06-16,21.875
1999-06-17,21.5
1999-06-18,21.5625
1999-06-21,21.5
1999-06-22,21.25
1999-06-23,21.25
1999-06-24,20.875
1999-06-25,20.9375
1999-06-28,20.9375
1999-06-29,21.375
1999-06-30,21.9375
1999-07-01,21.8125
1999-07-02,21.6875
1999-07-06,21.5
1999-07-07,21.3125
1999-07-08,21.9375
1999-07-09,21.8125
1999-07-12,21.75
1999-07-13,21.5
1999-07-14,21.3125
1999-07-15,21.75
1999-07-16,21.8125
1999-07-19,21.875
1999-07-20,21.875
1999-07-21,21.8125
1999-07-22,21.75
1999-07-23,21.5625
1999-07-26,21.375
1999-07-27,21.125
1999-07-28,21.0625
1999-07-29,20.9375
1999-07-30,21.125
1999-08-02,21.1875
1999-08-03,21.25
1999-08-04,20.75
1999-08-05,21.0
1999-08-06,20.875
1999-08-09,20.875
1999-08-10,20.5
1999-08-11,20.75
1999-08-12,20.5625
1999-08-13,20.6875
1999-08-16,20.9375
1999-08-17,21.0
1999-08-18,21.1875
1999-08-19,21.5
1999-08-20,21.625
1999-08-23,21.75
1999-08-24,21.25
1999-08-25,21.0
1999-08-26,20.875
1999-08-27,20.9375
1999-08-30,20.75
1999-08-31,21.0
1999-09-01,21.0
1999-09-02,20.75
1999-09-03,21.0
1999-09-07,21.0
1999-09-08,20.4375
1999-09-09,20.375
1999-09-10,20.4375
1999-09-13,20.4375
1999-09-14,20.5
1999-09-15,20.5
1999-09-16,20.3125
1999-09-17,20.1875
1999-09-20,20.75
1999-09-21,20.125
1999-09-22,20.0625
1999-09-23,19.9375
1999-09-24,19.9375
1999-09-27,20.25
1999-09-28,20.3125
1999-09-29,20.3125
1999-09-30,21.0
1999-10-01,20.625
1999-10-04,20.5625
1999-10-05,20.5
1999-10-06,20.5
1999-10-07,20.25
1999-10-08,19.8125
1999-10-11,20.125
1999-10-12,19.75
1999-10-13,19.4375
1999-10-14,19.25
1999-10-15,19.375
1999-10-18,19.5
1999-10-19,18.875
1999-10-20,19.125
1999-10-21,19.3125
1999-10-22,19.125
1999-10-25,19.0
1999-10-26,18.75
1999-10-27,19.75
1999-10-28,19.8125
1999-10-29,19.8125
1999-11-01,19.5
1999-11-02,20.125
1999-11-03,20.0
1999-11-04,19.9375
1999-11-05,19.9375
1999-11-08,20.5625
1999-11-09,20.375
1999-11-10,20.125
1999-11-11,20.0
1999-11-12,20.125
1999-11-15,20.1875
1999-11-16,20.0625
1999-11-17,20.4375
1999-11-18,20.375
1999-11-19,20.5625
1999-11-22,20.375
1999-11-23,20.125
1999-11-24,20.375
1999-11-26,20.375
1999-11-29,20.0625
1999-11-30,20.25
1999-12-01,20.3125
1999-12-02,20.25
1999-12-03,20.3125
1999-12-06,20.125
1999-12-07,19.75
1999-12-08,19.875
1999-12-09,19.875
1999-12-10,19.4375
1999-12-13,19.8125
1999-12-14,19.3125
1999-12-15,19.0
1999-12-16,19.0
1999-12-17,20.5625
1999-12-20,20.4375
1999-12-21,20.3125
1999-12-22,20.25
1999-12-23,20.3125
1999-12-27,20.125
1999-12-28,20.5625
1999-12-29,20.625
1999-12-30,20.0
1999-12-31,20.0
2000-01-03,19.9375
2000-01-04,20.0
2000-01-05,19.875
2000-01-06,20.0
2000-01-07,20.6875
2000-01-10,20.75
2000-01-11,20.75
2000-01-12,20.5
2000-01-13,20.3125
2000-01-14,20.1875
2000-01-18,20.25
2000-01-19,20.5
2000-01-20,20.5
2000-01-21,20.3125
2000-01-24,19.875
2000-01-25,19.875
2000-01-26,20.0625
2000-01-27,19.9375
2000-01-28,19.125
2000-01-31,19.5625
2000-02-01,19.625
2000-02-02,19.6875
2000-02-03,19.875
2000-02-04,19.875
2000-02-07,19.8125
2000-02-08,20.0
2000-02-09,19.5625
2000-02-10,19.25
2000-02-11,19.0625
2000-02-14,18.4375
2000-02-15,18.75
2000-02-16,19.125
2000-02-17,18.9375
2000-02-18,18.875
2000-02-22,18.875
2000-02-23,18.875
2000-02-24,19.0
2000-02-25,18.875
2000-02-28,19.1875
2000-02-29,18.90625
2000-03-01,18.875
2000-03-02,19.125
2000-03-03,19.25
2000-03-06,19.1875
2000-03-07,19.125
2000-03-08,19.3125
2000-03-09,19.75
2000-03-10,19.6875
2000-03-13,19.3125
2000-03-14,19.0625
2000-03-15,19.0
2000-03-16,19.6875
2000-03-17,19.5
2000-03-20,19.4375
2000-03-21,19.9375
2000-03-22,20.125
2000-03-23,19.75
2000-03-24,19.5
2000-03-27,19.625
2000-03-28,19.5625
2000-03-29,19.375
2000-03-30,19.375
2000-03-31,19.75
2000-04-03,19.3125
2000-04-04,20.0
2000-04-05,19.9375
2000-04-06,20.1875
2000-04-07,20.3125
2000-04-10,20.375
2000-04-11,20.625
2000-04-12,20.6875
2000-04-13,20.6875
2000-04-14,21.0625
2000-04-17,20.875
2000-04-18,20.875
2000-04-19,21.0625
2000-04-20,20.4375
2000-04-24,20.375
2000-04-25,20.75
2000-04-26,21.4375
2000-04-27,21.875
2000-04-28,22.0
2000-05-01,23.25
2000-05-02,22.9375
2000-05-03,22.0625
2000-05-04,22.0
2000-05-05,22.25
2000-05-08,21.5625
2000-05-09,21.6875
2000-05-10,21.4375
2000-05-11,21.5
2000-05-12,21.75
2000-05-15,21.5
2000-05-16,21.625
2000-05-17,21.4375
2000-05-18,21.125
2000-05-19,21.125
2000-05-22,21.375
2000-05-23,21.125
2000-05-24,20.75
2000-05-25,20.5625
2000-05-26,20.75
2000-05-30,21.25
2000-05-31,21.0625
2000-06-01,21.0
2000-06-02,21.25
2000-06-05,21.0
2000-06-06,21.0
2000-06-07,21.375
2000-06-08,21.375
2000-06-09,21.5
2000-06-12,21.5
2000-06-13,21.75
2000-06-14,22.25
2000-06-15,22.3125
2000-06-16,22.25
2000-06-19,22.4375
2000-06-20,22.3125
2000-06-21,22.125
2000-06-22,22.0
2000-06-23,21.875
2000-06-26,22.0
2000-06-27,21.875
2000-06-28,22.0
2000-06-29,22.5
2000-06-30,23.734375
2000-07-03,22.6875
2000-07-05,22.625
2000-07-06,23.125
2000-07-07,23.125
2000-07-10,22.6875
2000-07-11,22.8125
2000-07-12,22.375
2000-07-13,22.4375
2000-07-14,22.3125
2000-07-17,22.125
2000-07-18,22.0625
2000-07-19,21.9375
2000-07-20,22.75
2000-07-21,23.25
2000-07-24,23.375
2000-07-25,23.1875
2000-07-26,23.3125
2000-07-27,23.3125
2000-07-28,23.4375
2000-07-31,24.0
2000-08-01,23.3125
2000-08-02,23.9375
2000-08-03,23.625
2000-08-04,23.5625
2000-08-07,23.5625
2000-08-08,23.75
2000-08-09,23.4375
2000-08-10,23.1875
2000-08-11,23.0
2000-08-14,23.25
2000-08-15,23.125
2000-08-16,23.1875
2000-08-17,23.25
2000-08-18,23.3125
2000-08-21,23.1875
2000-08-22,23.0
2000-08-23,22.5625
2000-08-24,22.5
2000-08-25,22.75
2000-08-28,22.625
2000-08-29,22.3125
2000-08-30,22.625
2000-08-31,22.625
2000-09-01,22.625
2000-09-05,22.125
2000-09-06,22.125
2000-09-07,22.0625
2000-09-08,22.375
2000-09-11,22.0625
2000-09-12,22.75
2000-09-13,22.8125
2000-09-14,22.4375
2000-09-15,22.125
2000-09-18,21.625
2000-09-19,21.9375
2000-09-20,21.6875
2000-09-21,21.5625
2000-09-22,21.625
2000-09-25,21.375
2000-09-26,21.25
2000-09-27,21.625
2000-09-28,22.375
2000-09-29,22.9375
2000-10-02,22.1875
2000-10-03,22.1875
2000-10-04,22.3125
2000-10-05,22.25
2000-10-06,22.5
2000-10-09,22.5
2000-10-10,22.375
2000-10-11,22.9375
2000-10-12,22.4375
2000-10-13,22.8125
2000-10-16,22.625
2000-10-17,22.5625
2000-10-18,22.625
2000-10-19,22.625
2000-10-20,22.625
2000-10-23,22.625
2000-10-24,22.4375
2000-10-25,22.5
2000-10-26,22.625
2000-10-27,22.4375
2000-10-30,22.4375
2000-10-31,22.5
2000-11-01,22.3125
2000-11-02,22.375
2000-11-03,22.125
2000-11-06,22.1875
2000-11-07,21.75
2000-11-08,21.9375
2000-11-09,21.6875
2000-11-10,21.5
2000-11-13,21.4375
2000-11-14,20.8125
2000-11-15,21.625
2000-11-16,21.5
2000-11-17,21.4375
2000-11-20,21.3125
2000-11-21,21.3125
2000-11-22,21.5625
2000-11-24,21.625
2000-11-27,21.6875
2000-11-28,21.375
2000-11-29,21.625
2000-11-30,21.75
2000-12-01,22.0625
2000-12-04,22.0
2000-12-05,22.9375
2000-12-06,22.9375
2000-12-07,22.5625
2000-12-08,23.0
2000-12-11,23.1875
2000-12-12,23.625
2000-12-13,23.4375
2000-12-14,23.5
2000-12-15,23.375
2000-12-18,23.5625
2000-12-19,23.0625
2000-12-20,23.0625
2000-12-21,23.0625
2000-12-22,23.3125
2000-12-26,23.5
2000-12-27,23.625
2000-12-28,23.75
2000-12-29,23.6875
2001-01-02,23.6875
2001-01-03,23.75
2001-01-04,23.6875
2001-01-05,23.3125
2001-01-08,23.1875
2001-01-09,22.9375
2001-01-10,23.0
2001-01-11,23.1875
2001-01-12,23.0625
2001-01-16,23.375
2001-01-17,23.375
2001-01-18,23.3125
2001-01-19,23.375
2001-01-22,23.5625
2001-01-23,24.0
2001-01-24,23.75
2001-01-25,23.5625
2001-01-26,23.5625
2001-01-29,23.639999
2001-01-30,23.950001
2001-01-31,24.25
2001-02-01,24.1
2001-02-02,24.309998999999998
2001-02-05,24.690001000000002
2001-02-06,24.190001000000002
2001-02-07,24.219998999999998
2001-02-08,24.02
2001-02-09,23.91
2001-02-12,24.469998999999998
2001-02-13,24.049999
2001-02-14,24.15
2001-02-15,24.08
2001-02-16,24.0
2001-02-20,23.85
2001-02-21,23.809998999999998
2001-02-22,23.700001
2001-02-23,23.209999
2001-02-26,23.799999
2001-02-27,23.85
2001-02-28,23.950001
2001-03-01,24.08
2001-03-02,24.35
2001-03-05,24.33
2001-03-06,24.5
2001-03-07,24.639999
2001-03-08,24.450001
2001-03-09,24.450001
2001-03-12,24.290001
2001-03-13,24.0
2001-03-14,24.02
2001-03-15,23.799999
2001-03-16,23.57
2001-03-19,23.870001000000002
2001-03-20,24.01
2001-03-21,23.629998999999998
2001-03-22,23.42
2001-03-23,23.66
2001-03-26,24.41
2001-03-27,24.5
2001-03-28,24.02
2001-03-29,24.15
2001-03-30,25.0
2001-04-02,24.65
2001-04-03,24.639999
2001-04-04,24.450001
2001-04-05,24.549999
2001-04-06,24.4
2001-04-09,24.549999
2001-04-10,24.59
2001-04-11,24.139999
2001-04-12,24.5
2001-04-16,24.49
2001-04-17,24.48
2001-04-18,24.49
2001-04-19,24.5
2001-04-20,24.450001
2001-04-23,24.24
2001-04-24,24.299999
2001-04-25,24.200001
2001-04-26,24.219998999999998
2001-04-27,24.5
2001-04-30,24.950001
2001-05-01,24.6
2001-05-02,24.5
2001-05-03,24.120001000000002
2001-05-04,24.190001000000002
2001-05-07,24.16
2001-05-08,24.059998999999998
2001-05-09,23.41
2001-05-10,23.299999
2001-05-11,23.530001000000002
2001-05-14,23.549999
2001-05-15,23.889999
2001-05-16,23.77
2001-05-17,23.85
2001-05-18,23.799999
2001-05-21,23.93
2001-05-22,24.24
2001-05-23,24.209999
2001-05-24,24.25
2001-05-25,24.129998999999998
2001-05-29,24.17
2001-05-30,24.059998999999998
2001-05-31,24.209999
2001-06-01,24.620001000000002
2001-06-04,24.799999
2001-06-05,25.25
2001-06-06,25.23
2001-06-07,25.280001000000002
2001-06-08,25.25
2001-06-11,25.120001000000002
2001-06-12,25.35
2001-06-13,25.389999
2001-06-14,25.379998999999998
2001-06-15,25.35
2001-06-18,25.200001
2001-06-19,25.190001000000002
2001-06-20,25.43
2001-06-21,25.379998999999998
2001-06-22,25.43
2001-06-25,25.25
2001-06-26,25.309998999999998
2001-06-27,25.450001
2001-06-28,25.43
2001-06-29,25.4
2001-07-02,25.219998999999998
2001-07-03,25.48
2001-07-05,25.33
2001-07-06,25.280001000000002
2001-07-09,25.139999
2001-07-10,25.0
2001-07-11,25.1
2001-07-12,25.1
2001-07-13,25.120001000000002
2001-07-16,25.200001
2001-07-17,25.549999
2001-07-18,25.450001
2001-07-19,25.6
2001-07-20,25.5
2001-07-23,25.4
2001-07-24,25.440001000000002
2001-07-25,25.469998999999998
2001-07-26,25.610001
2001-07-27,25.629998999999998
2001-07-30,25.76
2001-07-31,25.719998999999998
2001-08-01,25.6
2001-08-02,25.65
2001-08-03,25.799999
2001-08-06,25.969998999999998
2001-08-07,26.190001000000002
2001-08-08,26.059998999999998
2001-08-09,25.51
2001-08-10,25.309998999999998
2001-08-13,25.440001000000002
2001-08-14,25.49
2001-08-15,25.48
2001-08-16,25.84
2001-08-17,25.76
2001-08-20,26.0
2001-08-21,26.1
2001-08-22,26.1
2001-08-23,26.299999
2001-08-24,26.16
2001-08-27,26.129998999999998
2001-08-28,26.059998999999998
2001-08-29,25.51
2001-08-30,25.48
2001-08-31,25.48
2001-09-04,25.469998999999998
2001-09-05,25.52
2001-09-06,25.24
2001-09-07,25.1
2001-09-10,25.1
2001-09-17,24.42
2001-09-18,24.190001000000002
2001-09-19,24.030001000000002
2001-09-20,23.799999
2001-09-21,23.01
2001-09-24,23.780001000000002
2001-09-25,23.719998999999998
2001-09-26,24.559998999999998
2001-09-27,25.0
2001-09-28,25.75
2001-10-01,25.299999
2001-10-02,25.690001000000002
2001-10-03,24.950001
2001-10-04,25.290001
2001-10-05,25.42
2001-10-08,25.5
2001-10-09,25.4
2001-10-10,25.48
2001-10-11,25.700001
2001-10-12,25.52
2001-10-15,25.75
2001-10-16,25.74
2001-10-17,25.6
2001-10-18,25.450001
2001-10-19,25.379998999999998
2001-10-22,25.309998999999998
2001-10-23,25.219998999999998
2001-10-24,25.07
2001-10-25,25.16
2001-10-26,25.059998999999998
2001-10-29,24.99
2001-10-30,24.9
2001-10-31,24.75
2001-11-01,25.219998999999998
2001-11-02,25.15
2001-11-05,25.540001
2001-11-06,26.0
2001-11-07,25.4
2001-11-08,25.5
2001-11-09,25.559998999999998
2001-11-12,25.559998999999998
2001-11-13,25.49
2001-11-14,25.65
2001-11-15,25.700001
2001-11-16,25.549999
2001-11-19,25.43
2001-11-20,25.48
2001-11-21,25.690001000000002
2001-11-23,25.9
2001-11-26,26.0
2001-11-27,25.879998999999998
2001-11-28,25.940001000000002
2001-11-29,26.41
2001-11-30,26.0
2001-12-03,26.17
2001-12-04,26.92
2001-12-05,27.01
2001-12-06,27.190001000000002
2001-12-07,27.02
2001-12-10,26.610001
2001-12-11,26.610001
2001-12-12,26.559998999999998
2001-12-13,26.4
2001-12-14,26.549999
2001-12-17,27.200001
2001-12-18,27.48
2001-12-19,27.32
2001-12-20,27.0
2001-12-21,26.799999
2001-12-24,27.0
2001-12-26,27.0
2001-12-27,27.15
2001-12-28,27.34
2001-12-31,27.75
2002-01-02,27.1
2002-01-03,27.620001000000002
2002-01-04,27.65
2002-01-07,27.76
2002-01-08,27.799999
2002-01-09,27.790001
2002-01-10,27.809998999999998
2002-01-11,27.809998999999998
2002-01-14,28.0
2002-01-15,28.1
2002-01-16,28.049999
2002-01-17,28.6
2002-01-18,28.200001
2002-01-22,28.1
2002-01-23,28.17
2002-01-24,28.280001000000002
2002-01-25,28.15
2002-01-28,28.09
2002-01-29,28.190001000000002
2002-01-30,28.700001
2002-01-31,28.700001
2002-02-01,28.799999
2002-02-04,28.75
2002-02-05,28.85
2002-02-06,28.75
2002-02-07,28.700001
2002-02-08,28.139999
2002-02-11,28.6
2002-02-12,28.620001000000002
2002-02-13,28.58
2002-02-14,28.42
2002-02-15,28.51
2002-02-19,28.4
2002-02-20,28.629998999999998
2002-02-21,28.299999
2002-02-22,28.5
2002-02-25,28.48
2002-02-26,28.4
2002-02-27,28.530001000000002
2002-02-28,28.299999
2002-03-01,28.299999
2002-03-04,28.790001
2002-03-05,28.9
2002-03-06,28.950001
2002-03-07,29.1
2002-03-08,29.18
2002-03-11,28.620001000000002
2002-03-12,28.74
2002-03-13,28.85
2002-03-14,29.1
2002-03-15,29.219998999999998
2002-03-18,29.08
2002-03-19,29.35
2002-03-20,29.200001
2002-03-21,29.5
2002-03-22,29.25
2002-03-25,29.200001
2002-03-26,29.27
2002-03-27,29.18
2002-03-28,29.02
2002-04-01,29.200001
2002-04-02,28.950001
2002-04-03,28.73
2002-04-04,28.59
2002-04-05,28.870001000000002
2002-04-08,29.0
2002-04-09,29.15
2002-04-10,29.4
2002-04-11,29.379998999999998
2002-04-12,29.65
2002-04-15,29.6
2002-04-16,29.65
2002-04-17,29.5
2002-04-18,29.450001
2002-04-19,29.299999
2002-04-22,29.15
2002-04-23,28.92
2002-04-24,29.110001
2002-04-25,29.25
2002-04-26,29.02
2002-04-29,29.129998999999998
2002-04-30,29.4
2002-05-01,29.790001
2002-05-02,30.200001
2002-05-03,30.200001
2002-05-06,30.1
2002-05-07,29.9
2002-05-08,29.99
2002-05-09,29.15
2002-05-10,28.610001
2002-05-13,28.799999
2002-05-14,28.799999
2002-05-15,29.23
2002-05-16,29.35
2002-05-17,29.299999
2002-05-20,29.299999
2002-05-21,29.200001
2002-05-22,28.969998999999998
2002-05-23,29.450001
2002-05-24,29.4
2002-05-28,29.200001
2002-05-29,29.4
2002-05-30,29.34
2002-05-31,29.360001
2002-06-03,29.5
2002-06-04,29.450001
2002-06-05,29.4
2002-06-06,29.35
2002-06-07,29.27
2002-06-10,29.25
2002-06-11,29.379998999999998
2002-06-12,29.299999
2002-06-13,29.08
2002-06-14,29.35
2002-06-17,30.15
2002-06-18,29.99
2002-06-19,29.9
2002-06-20,29.799999
2002-06-21,30.25
2002-06-24,30.219998999999998
2002-06-25,30.219998999999998
2002-06-26,30.040001
2002-06-27,29.82
2002-06-28,29.65
2002-07-01,30.030001000000002
2002-07-02,30.459999
2002-07-03,30.219998999999998
2002-07-05,30.799999
2002-07-08,29.809998999999998
2002-07-09,30.0
2002-07-10,29.450001
2002-07-11,29.23
2002-07-12,29.120001000000002
2002-07-15,29.4
2002-07-16,29.65
2002-07-17,29.450001
2002-07-18,28.85
2002-07-19,28.5
2002-07-22,28.030001000000002
2002-07-23,26.799999
2002-07-24,27.059998999999998
2002-07-25,28.5
2002-07-26,29.129998999999998
2002-07-29,31.25
2002-07-30,31.26
2002-07-31,31.5
2002-08-01,30.969998999999998
2002-08-02,30.85
2002-08-05,30.200001
2002-08-06,29.940001000000002
2002-08-07,30.4
2002-08-08,30.6
2002-08-09,30.709999
2002-08-12,30.9
2002-08-13,30.85
2002-08-14,30.9
2002-08-15,31.0
2002-08-16,31.32
2002-08-19,30.870001000000002
2002-08-20,30.57
2002-08-21,30.969998999999998
2002-08-22,30.77
2002-08-23,30.75
2002-08-26,31.08
2002-08-27,31.030001000000002
2002-08-28,31.799999
2002-08-29,31.299999
2002-08-30,31.75
2002-09-03,31.379998999999998
2002-09-04,31.5
2002-09-05,30.93
2002-09-06,31.15
2002-09-09,31.049999
2002-09-10,31.0
2002-09-11,31.0
2002-09-12,30.9
2002-09-13,30.91
2002-09-16,30.73
2002-09-17,30.6
2002-09-18,30.66
2002-09-19,30.5
2002-09-20,30.6
2002-09-23,30.58
2002-09-24,30.450001
2002-09-25,30.25
2002-09-26,30.5
2002-09-27,30.6
2002-09-30,31.0
2002-10-01,30.700001
2002-10-02,30.690001000000002
2002-10-03,30.620001000000002
2002-10-04,30.5
2002-10-07,30.280001000000002
2002-10-08,29.91
2002-10-09,29.24
2002-10-10,29.879998999999998
2002-10-11,30.610001
2002-10-14,29.799999
2002-10-15,30.58
2002-10-16,30.16
2002-10-17,30.450001
2002-10-18,30.1
2002-10-21,30.309998999999998
2002-10-22,30.26
2002-10-23,30.23
2002-10-24,30.950001
2002-10-25,31.15
2002-10-28,31.219998999999998
2002-10-29,30.780001000000002
2002-10-30,31.120001000000002
2002-10-31,31.26
2002-11-01,31.799999
2002-11-04,32.02
2002-11-05,32.080002
2002-11-06,31.9
2002-11-07,31.780001000000002
2002-11-08,31.389999
2002-11-11,31.059998999999998
2002-11-12,31.450001
2002-11-13,31.25
2002-11-14,31.57
2002-11-15,31.0
2002-11-18,30.98
2002-11-19,30.969998999999998
2002-11-20,30.82
2002-11-21,30.99
2002-11-22,30.77
2002-11-25,31.01
2002-11-26,30.75
2002-11-27,30.969998999999998
2002-11-29,30.9
2002-12-02,31.049999
2002-12-03,30.85
2002-12-04,31.15
2002-12-05,31.02
2002-12-06,31.08
2002-12-09,31.1
2002-12-10,31.200001
2002-12-11,31.120001000000002
2002-12-12,30.98
2002-12-13,31.02
2002-12-16,31.35
2002-12-17,31.27
2002-12-18,31.139999
2002-12-19,31.059998999999998
2002-12-20,31.25
2002-12-23,31.450001
2002-12-24,31.83
2002-12-26,31.889999
2002-12-27,31.950001
2002-12-30,32.049999
2002-12-31,32.400002
2003-01-02,32.450001
2003-01-03,32.450001
2003-01-06,32.630001
2003-01-07,32.299999
2003-01-08,32.009997999999996
2003-01-09,31.959999
2003-01-10,31.85
2003-01-13,31.700001
2003-01-14,31.57
2003-01-15,31.74
2003-01-16,31.43
2003-01-17,31.17
2003-01-21,31.09
2003-01-22,30.98
2003-01-23,30.98
2003-01-24,30.870001000000002
2003-01-27,30.6
2003-01-28,30.6
2003-01-29,30.950001
2003-01-30,31.1
2003-01-31,31.68
2003-02-03,31.57
2003-02-04,31.66
2003-02-05,31.77
2003-02-06,32.110001000000004
2003-02-07,32.029999
2003-02-10,31.93
2003-02-11,31.790001
2003-02-12,31.690001000000002
2003-02-13,31.58
2003-02-14,31.27
2003-02-18,31.6
2003-02-19,31.639999
2003-02-20,31.74
2003-02-21,32.240002000000004
2003-02-24,32.119999
2003-02-25,32.330002
2003-02-26,32.200001
2003-02-27,32.25
2003-02-28,32.169998
2003-03-03,32.25
2003-03-04,32.330002
2003-03-05,32.369999
2003-03-06,32.540001000000004
2003-03-07,32.509997999999996
2003-03-10,32.099998
2003-03-11,32.41
2003-03-12,32.389998999999996
2003-03-13,32.650002
2003-03-14,32.52
2003-03-17,32.93
2003-03-18,32.880001
2003-03-19,33.119999
2003-03-20,33.299999
2003-03-21,33.400002
2003-03-24,32.75
2003-03-25,32.77
2003-03-26,32.740002000000004
2003-03-27,32.580002
2003-03-28,32.639998999999996
2003-03-31,32.950001
2003-04-01,33.349998
2003-04-02,33.369999
2003-04-03,33.299999
2003-04-04,33.049999
2003-04-07,33.0
2003-04-08,33.610001000000004
2003-04-09,33.700001
2003-04-10,33.48
2003-04-11,33.450001
2003-04-14,33.799999
2003-04-15,33.799999
2003-04-16,33.959998999999996
2003-04-17,33.959998999999996
2003-04-21,34.080002
2003-04-22,34.450001
2003-04-23,34.200001
2003-04-24,33.900002
2003-04-25,33.740002000000004
2003-04-28,33.400002
2003-04-29,33.400002
2003-04-30,33.0
2003-05-01,33.23
2003-05-02,33.639998999999996
2003-05-05,34.150002
2003-05-06,34.310001
2003-05-07,33.98
2003-05-08,34.400002
2003-05-09,34.599998
2003-05-12,34.779999
2003-05-13,34.73
2003-05-14,34.900002
2003-05-15,33.610001000000004
2003-05-16,33.889998999999996
2003-05-19,33.650002
2003-05-20,33.669998
2003-05-21,33.91
2003-05-22,34.75
2003-05-23,34.34
2003-05-27,34.330002
2003-05-28,33.959998999999996
2003-05-29,33.400002
2003-05-30,33.98
2003-06-02,34.200001
2003-06-03,33.990002000000004
2003-06-04,34.439999
2003-06-05,34.400002
2003-06-06,34.75
2003-06-09,34.849998
2003-06-10,35.450001
2003-06-11,35.549999
2003-06-12,34.450001
2003-06-13,33.849998
2003-06-16,34.02
2003-06-17,33.25
2003-06-18,32.560001
2003-06-19,34.549999
2003-06-20,34.599998
2003-06-23,34.009997999999996
2003-06-24,33.93
2003-06-25,33.91
2003-06-26,34.349998
2003-06-27,34.759997999999996
2003-06-30,34.98
2003-07-01,35.23
2003-07-02,35.5
2003-07-03,35.540001000000004
2003-07-07,35.900002
2003-07-08,35.799999
2003-07-09,35.77
2003-07-10,35.18
2003-07-11,35.580002
2003-07-14,35.849998
2003-07-15,35.75
2003-07-16,35.349998
2003-07-17,34.959998999999996
2003-07-18,34.950001
