Date,TMUS
2007-10-17,45.0
2007-10-18,44.200001
2007-10-19,43.84
2007-10-22,41.200001
2007-10-23,39.279999
2007-10-24,39.259997999999996
2007-10-25,39.720001
2007-10-26,42.799999
2007-10-29,43.68
2007-10-30,43.200001
2007-10-31,45.0
2007-11-01,40.279999
2007-11-02,43.720001
2007-11-05,43.279999
2007-11-06,44.040001000000004
2007-11-07,42.959998999999996
2007-11-08,41.599998
2007-11-09,32.200001
2007-11-12,31.219998999999998
2007-11-13,32.900002
2007-11-14,36.259997999999996
2007-11-15,36.720001
2007-11-16,37.299999
2007-11-19,35.200001
2007-11-20,32.0
2007-11-21,30.48
2007-11-23,31.1
2007-11-26,30.879998999999998
2007-11-27,30.200001
2007-11-28,32.459998999999996
2007-11-29,33.240002000000004
2007-11-30,34.200001
2007-12-03,32.34
2007-12-04,34.02
2007-12-05,34.619999
2007-12-06,33.599998
2007-12-07,35.220001
2007-12-10,35.299999
2007-12-11,34.459998999999996
2007-12-12,34.099998
2007-12-13,34.34
2007-12-14,36.040001000000004
2007-12-17,35.66
2007-12-18,34.860001000000004
2007-12-19,36.639998999999996
2007-12-20,40.279999
2007-12-21,41.02
2007-12-24,40.080002
2007-12-26,40.080002
2007-12-27,39.419998
2007-12-28,39.0
2007-12-31,38.900002
2008-01-02,37.299999
2008-01-03,37.0
2008-01-04,34.52
2008-01-07,32.939999
2008-01-08,35.060001
2008-01-09,34.66
2008-01-10,35.119999
2008-01-11,34.439999
2008-01-14,36.02
2008-01-15,36.400002
2008-01-16,36.759997999999996
2008-01-17,36.439999
2008-01-18,34.66
2008-01-22,33.139998999999996
2008-01-23,32.740002000000004
2008-01-24,33.0
2008-01-25,33.5
2008-01-28,33.080002
2008-01-29,33.119999
2008-01-30,34.18
2008-01-31,36.360001000000004
2008-02-01,37.02
2008-02-04,37.439999
2008-02-05,35.119999
2008-02-06,34.139998999999996
2008-02-07,34.16
2008-02-08,33.439999
2008-02-11,32.639998999999996
2008-02-12,33.119999
2008-02-13,33.16
2008-02-14,31.200001
2008-02-15,32.220001
2008-02-19,31.08
2008-02-20,30.68
2008-02-21,30.440001000000002
2008-02-22,29.66
2008-02-25,29.98
2008-02-26,30.4
2008-02-27,30.0
2008-02-28,31.799999
2008-02-29,31.9
2008-03-03,30.879998999999998
2008-03-04,31.200001
2008-03-05,33.299999
2008-03-06,32.419998
2008-03-07,32.400002
2008-03-10,31.4
2008-03-11,32.700001
2008-03-12,32.060001
2008-03-13,31.540001
2008-03-14,30.4
2008-03-17,29.0
2008-03-18,30.280001000000002
2008-03-19,30.0
2008-03-20,31.200001
2008-03-24,32.32
2008-03-25,35.52
2008-03-26,34.700001
2008-03-27,34.080002
2008-03-28,33.299999
2008-03-31,34.0
2008-04-01,34.68
2008-04-02,36.240002000000004
2008-04-03,38.299999
2008-04-04,37.200001
2008-04-07,37.779999
2008-04-08,40.0
2008-04-09,38.799999
2008-04-10,37.82
2008-04-11,36.720001
2008-04-14,37.259997999999996
2008-04-15,37.900002
2008-04-16,38.279999
2008-04-17,38.0
2008-04-18,38.939999
2008-04-21,38.959998999999996
2008-04-22,38.959998999999996
2008-04-23,39.299999
2008-04-24,39.540001000000004
2008-04-25,39.959998999999996
2008-04-28,39.860001000000004
2008-04-29,40.0
2008-04-30,39.279999
2008-05-01,39.799999
2008-05-02,39.880001
2008-05-05,40.040001000000004
2008-05-06,38.279999
2008-05-07,37.720001
2008-05-08,38.0
2008-05-09,39.240002000000004
2008-05-12,39.400002
2008-05-13,39.900002
2008-05-14,40.0
2008-05-15,42.200001
2008-05-16,43.459998999999996
2008-05-19,43.66
2008-05-20,43.139998999999996
2008-05-21,42.0
2008-05-22,41.880001
2008-05-23,42.779999
2008-05-27,42.299999
2008-05-28,42.299999
2008-05-29,42.060001
2008-05-30,42.48
2008-06-02,41.0
2008-06-03,40.880001
2008-06-04,41.560001
2008-06-05,42.580002
2008-06-06,41.360001000000004
2008-06-09,40.360001000000004
2008-06-10,40.0
2008-06-11,38.380001
2008-06-12,39.599998
2008-06-13,38.759997999999996
2008-06-16,40.18
2008-06-17,40.619999
2008-06-18,41.279999
2008-06-19,39.759997999999996
2008-06-20,37.759997999999996
2008-06-23,38.48
2008-06-24,37.119999
2008-06-25,35.759997999999996
2008-06-26,34.16
2008-06-27,34.52
2008-06-30,35.419998
2008-07-01,35.080002
2008-07-02,34.360001000000004
2008-07-03,30.219998999999998
2008-07-07,30.379998999999998
2008-07-08,31.860001
2008-07-09,31.18
2008-07-10,31.48
2008-07-11,30.9
2008-07-14,31.52
2008-07-15,31.24
2008-07-16,30.98
2008-07-17,31.74
2008-07-18,30.4
2008-07-21,31.440001000000002
2008-07-22,31.26
2008-07-23,31.74
2008-07-24,31.34
2008-07-25,31.959999
2008-07-28,31.02
2008-07-29,32.48
2008-07-30,33.720001
2008-07-31,33.259997999999996
2008-08-01,33.259997999999996
2008-08-04,33.619999
2008-08-05,34.900002
2008-08-06,35.400002
2008-08-07,34.799999
2008-08-08,34.5
2008-08-11,35.84
2008-08-12,35.0
2008-08-13,34.540001000000004
2008-08-14,34.48
2008-08-15,34.98
2008-08-18,35.099998
2008-08-19,32.799999
2008-08-20,33.419998
2008-08-21,34.799999
2008-08-22,34.700001
2008-08-25,33.240002000000004
2008-08-26,33.419998
2008-08-27,33.919998
2008-08-28,34.740002000000004
2008-08-29,33.740002000000004
2008-09-02,35.439999
2008-09-03,35.119999
2008-09-04,34.580002
2008-09-05,33.5
2008-09-08,34.34
2008-09-09,34.599998
2008-09-10,34.860001000000004
2008-09-11,34.66
2008-09-12,35.779999
2008-09-15,33.02
2008-09-16,33.16
2008-09-17,30.74
2008-09-18,32.380001
2008-09-19,33.860001000000004
2008-09-22,31.18
2008-09-23,30.120001000000002
2008-09-24,29.82
2008-09-25,29.4
2008-09-26,27.799999
2008-09-29,25.959999
2008-09-30,27.98
2008-10-01,30.5
2008-10-02,28.559998999999998
2008-10-03,29.24
2008-10-06,30.719998999999998
2008-10-07,31.959999
2008-10-08,30.379998999999998
2008-10-09,26.98
2008-10-10,26.059998999999998
2008-10-13,28.16
2008-10-14,28.5
2008-10-15,26.08
2008-10-16,26.620001000000002
2008-10-17,27.16
2008-10-20,29.92
2008-10-21,28.52
2008-10-22,27.92
2008-10-23,26.68
2008-10-24,25.459999
2008-10-27,25.74
2008-10-28,27.559998999999998
2008-10-29,27.74
2008-10-30,28.58
2008-10-31,27.48
2008-11-03,28.08
2008-11-04,29.280001000000002
2008-11-05,28.040001
2008-11-06,27.120001000000002
2008-11-07,27.0
2008-11-10,26.02
2008-11-11,25.540001
2008-11-12,22.040001
2008-11-13,23.18
2008-11-14,23.540001
2008-11-17,23.16
2008-11-18,24.0
2008-11-19,22.959999
2008-11-20,21.42
2008-11-21,22.200001
2008-11-24,24.120001000000002
2008-11-25,24.24
2008-11-26,27.940001000000002
2008-11-28,29.280001000000002
2008-12-01,27.24
2008-12-02,27.66
2008-12-03,29.639999
2008-12-04,29.120001000000002
2008-12-05,30.780001000000002
2008-12-08,31.5
2008-12-09,30.26
2008-12-10,30.58
2008-12-11,30.059998999999998
2008-12-12,29.66
2008-12-15,29.18
2008-12-16,31.32
2008-12-17,31.52
2008-12-18,31.440001000000002
2008-12-19,31.360001
2008-12-22,29.620001000000002
2008-12-23,29.26
2008-12-24,28.48
2008-12-26,28.66
2008-12-29,28.620001000000002
2008-12-30,28.48
2008-12-31,29.700001
2009-01-02,29.719998999999998
2009-01-05,31.08
2009-01-06,33.919998
2009-01-07,35.119999
2009-01-08,35.5
2009-01-09,34.5
2009-01-12,32.02
2009-01-13,32.380001
2009-01-14,31.940001000000002
2009-01-15,27.74
2009-01-16,27.08
2009-01-20,25.24
2009-01-21,26.84
2009-01-22,26.84
2009-01-23,25.559998999999998
2009-01-26,26.58
2009-01-27,26.940001000000002
2009-01-28,28.16
2009-01-29,27.559998999999998
2009-01-30,27.18
2009-02-02,27.82
2009-02-03,28.5
2009-02-04,29.1
2009-02-05,29.959999
2009-02-06,29.860001
2009-02-09,30.799999
2009-02-10,28.82
2009-02-11,28.48
2009-02-12,28.620001000000002
2009-02-13,29.299999
2009-02-17,27.66
2009-02-18,26.559998999999998
2009-02-19,25.1
2009-02-20,25.0
2009-02-23,24.139999
2009-02-24,25.139999
2009-02-25,25.32
2009-02-26,26.719998999999998
2009-02-27,29.0
2009-03-02,26.959999
2009-03-03,26.639999
2009-03-04,28.860001
2009-03-05,28.32
2009-03-06,28.719998999999998
2009-03-09,29.120001000000002
2009-03-10,30.440001000000002
2009-03-11,31.299999
2009-03-12,31.84
2009-03-13,33.700001
2009-03-16,32.32
2009-03-17,33.759997999999996
2009-03-18,34.439999
2009-03-19,34.560001
2009-03-20,33.259997999999996
2009-03-23,35.220001
2009-03-24,34.599998
2009-03-25,34.98
2009-03-26,35.98
2009-03-27,35.040001000000004
2009-03-30,34.040001000000004
2009-03-31,34.16
2009-04-01,35.439999
2009-04-02,37.5
2009-04-03,36.66
2009-04-06,35.900002
2009-04-07,33.82
2009-04-08,33.68
2009-04-09,34.439999
2009-04-13,34.16
2009-04-14,33.599998
2009-04-15,33.439999
2009-04-16,34.32
2009-04-17,33.16
2009-04-20,31.860001
2009-04-21,32.459998999999996
2009-04-22,32.419998
2009-04-23,32.18
2009-04-24,32.200001
2009-04-27,32.860001000000004
2009-04-28,32.040001000000004
2009-04-29,33.080002
2009-04-30,34.18
2009-05-01,34.099998
2009-05-04,36.0
2009-05-05,35.439999
2009-05-06,36.880001
2009-05-07,33.900002
2009-05-08,34.740002000000004
2009-05-11,34.919998
2009-05-12,34.259997999999996
2009-05-13,33.259997999999996
2009-05-14,33.48
2009-05-15,33.459998999999996
2009-05-18,35.040001000000004
2009-05-19,35.299999
2009-05-20,34.5
2009-05-21,33.48
2009-05-22,33.439999
2009-05-26,33.900002
2009-05-27,34.0
2009-05-28,34.299999
2009-05-29,34.259997999999996
2009-06-01,34.439999
2009-06-02,32.900002
2009-06-03,30.76
2009-06-04,30.08
2009-06-05,28.32
2009-06-08,28.719998999999998
2009-06-09,30.040001
2009-06-10,29.32
2009-06-11,28.799999
2009-06-12,29.620001000000002
2009-06-15,29.059998999999998
2009-06-16,27.940001000000002
2009-06-17,27.940001000000002
2009-06-18,27.6
2009-06-19,27.719998999999998
2009-06-22,27.24
2009-06-23,28.66
2009-06-24,29.26
2009-06-25,29.32
2009-06-26,29.34
2009-06-29,28.52
2009-06-30,26.620001000000002
2009-07-01,25.26
2009-07-02,24.360001
2009-07-06,23.540001
2009-07-07,24.34
2009-07-08,25.18
2009-07-09,25.42
2009-07-10,25.1
2009-07-13,25.120001000000002
2009-07-14,26.02
2009-07-15,26.139999
2009-07-16,25.780001000000002
2009-07-17,25.42
2009-07-20,25.459999
2009-07-21,25.26
2009-07-22,25.219998999999998
2009-07-23,24.98
2009-07-24,25.74
2009-07-27,25.9
2009-07-28,26.540001
2009-07-29,25.879998999999998
2009-07-30,23.379998999999998
2009-07-31,23.700001
2009-08-03,24.82
2009-08-04,25.32
2009-08-05,25.379998999999998
2009-08-06,17.98
2009-08-07,17.48
2009-08-10,18.08
2009-08-11,18.120001000000002
2009-08-12,18.059998999999998
2009-08-13,17.700001
2009-08-14,17.52
2009-08-17,17.0
2009-08-18,16.52
2009-08-19,15.88
2009-08-20,16.219998999999998
2009-08-21,16.02
2009-08-24,16.0
2009-08-25,16.0
2009-08-26,16.0
2009-08-27,16.74
2009-08-28,16.4
2009-08-31,15.92
2009-09-01,15.44
2009-09-02,15.82
2009-09-03,15.98
2009-09-04,16.34
2009-09-08,16.5
2009-09-09,16.5
2009-09-10,17.76
2009-09-11,19.24
2009-09-14,18.76
2009-09-15,19.18
2009-09-16,19.92
2009-09-17,19.48
2009-09-18,20.280001000000002
2009-09-21,20.08
2009-09-22,20.08
2009-09-23,20.0
2009-09-24,19.24
2009-09-25,19.799999
2009-09-28,19.459999
2009-09-29,19.24
2009-09-30,18.719998999999998
2009-10-01,16.98
2009-10-02,16.719998999999998
2009-10-05,17.02
2009-10-06,16.940001000000002
2009-10-07,16.9
2009-10-08,16.76
2009-10-09,16.139999
2009-10-12,16.02
2009-10-13,15.08
2009-10-14,14.64
2009-10-15,14.72
2009-10-16,14.3
2009-10-19,14.0
2009-10-20,13.14
2009-10-21,13.18
2009-10-22,14.24
2009-10-23,13.28
2009-10-26,13.04
2009-10-27,12.96
2009-10-28,12.82
2009-10-29,13.02
2009-10-30,12.46
2009-11-02,12.42
2009-11-03,12.8
2009-11-04,13.24
2009-11-05,12.02
2009-11-06,11.96
2009-11-09,12.08
2009-11-10,11.7
2009-11-11,11.94
2009-11-12,12.22
2009-11-13,12.0
2009-11-16,12.2
2009-11-17,12.34
2009-11-18,12.32
2009-11-19,12.24
2009-11-20,13.04
2009-11-23,13.22
2009-11-24,12.66
2009-11-25,12.92
2009-11-27,12.64
2009-11-30,12.6
2009-12-01,13.0
2009-12-02,13.32
2009-12-03,13.2
2009-12-04,13.2
2009-12-07,14.0
2009-12-08,13.74
2009-12-09,13.38
2009-12-10,13.8
2009-12-11,13.9
2009-12-14,13.74
2009-12-15,14.7
2009-12-16,15.38
2009-12-17,14.38
2009-12-18,14.9
2009-12-21,15.1
2009-12-22,15.2
2009-12-23,15.0
2009-12-24,15.08
2009-12-28,15.64
2009-12-29,15.42
2009-12-30,15.26
2009-12-31,15.26
2010-01-04,15.94
2010-01-05,15.98
2010-01-06,14.9
2010-01-07,15.04
2010-01-08,14.2
2010-01-11,14.38
2010-01-12,12.7
2010-01-13,12.66
2010-01-14,12.46
2010-01-15,12.64
2010-01-19,12.8
2010-01-20,12.48
2010-01-21,11.98
2010-01-22,11.76
2010-01-25,11.72
2010-01-26,11.5
2010-01-27,11.38
2010-01-28,11.06
2010-01-29,11.26
2010-02-01,11.86
2010-02-02,11.82
2010-02-03,12.16
2010-02-04,11.62
2010-02-05,11.76
2010-02-08,11.74
2010-02-09,12.02
2010-02-10,11.56
2010-02-11,11.88
2010-02-12,11.92
2010-02-16,12.4
2010-02-17,12.42
2010-02-18,12.54
2010-02-19,12.62
2010-02-22,12.48
2010-02-23,12.32
2010-02-24,12.48
2010-02-25,12.96
2010-02-26,12.34
2010-03-01,12.08
2010-03-02,12.46
2010-03-03,12.66
2010-03-04,12.74
2010-03-05,12.76
2010-03-08,13.1
2010-03-09,13.2
2010-03-10,13.22
2010-03-11,13.46
2010-03-12,13.38
2010-03-15,13.26
2010-03-16,13.7
2010-03-17,13.82
2010-03-18,13.88
2010-03-19,14.1
2010-03-22,14.12
2010-03-23,14.4
2010-03-24,14.14
2010-03-25,13.88
2010-03-26,13.86
2010-03-29,13.96
2010-03-30,14.18
2010-03-31,14.16
2010-04-01,14.42
2010-04-05,14.56
2010-04-06,14.64
2010-04-07,14.32
2010-04-08,14.8
2010-04-09,14.7
2010-04-12,15.04
2010-04-13,15.08
2010-04-14,15.12
2010-04-15,15.44
2010-04-16,14.94
2010-04-19,14.96
2010-04-20,15.2
2010-04-21,15.32
2010-04-22,15.46
2010-04-23,15.64
2010-04-26,15.54
2010-04-27,15.12
2010-04-28,15.08
2010-04-29,15.58
2010-04-30,15.26
2010-05-03,15.92
2010-05-04,15.54
2010-05-05,15.48
2010-05-06,16.120001000000002
2010-05-07,14.3
2010-05-10,15.68
2010-05-11,16.5
2010-05-12,17.5
2010-05-13,17.559998999999998
2010-05-14,17.440001000000002
2010-05-17,18.1
2010-05-18,17.52
2010-05-19,17.639999
2010-05-20,17.08
2010-05-21,16.780001000000002
2010-05-24,16.879998999999998
2010-05-25,16.879998999999998
2010-05-26,17.540001
2010-05-27,18.0
2010-05-28,17.98
2010-06-01,17.219998999999998
2010-06-02,17.219998999999998
2010-06-03,17.719998999999998
2010-06-04,17.26
2010-06-07,16.559998999999998
2010-06-08,16.58
2010-06-09,16.58
2010-06-10,17.120001000000002
2010-06-11,17.299999
2010-06-14,17.780001000000002
2010-06-15,18.299999
2010-06-16,18.16
2010-06-17,18.280001000000002
2010-06-18,18.219998999999998
2010-06-21,17.9
2010-06-22,17.540001
2010-06-23,17.76
2010-06-24,17.219998999999998
2010-06-25,16.84
2010-06-28,16.98
2010-06-29,16.540001
2010-06-30,16.379998999999998
2010-07-01,16.860001
2010-07-02,16.6
2010-07-06,16.66
2010-07-07,17.299999
2010-07-08,18.02
2010-07-09,18.42
2010-07-12,18.440001000000002
2010-07-13,18.98
2010-07-14,18.879998999999998
2010-07-15,18.639999
2010-07-16,17.66
2010-07-19,17.6
2010-07-20,18.1
2010-07-21,17.68
2010-07-22,17.959999
2010-07-23,18.280001000000002
2010-07-26,18.559998999999998
2010-07-27,18.18
2010-07-28,17.620001000000002
2010-07-29,17.74
2010-07-30,17.9
2010-08-02,18.24
2010-08-03,17.6
2010-08-04,17.58
2010-08-05,18.9
2010-08-06,18.219998999999998
2010-08-09,17.98
2010-08-10,16.92
2010-08-11,17.0
2010-08-12,17.6
2010-08-13,17.52
2010-08-16,17.82
2010-08-17,18.120001000000002
2010-08-18,18.120001000000002
2010-08-19,17.76
2010-08-20,17.959999
2010-08-23,17.799999
2010-08-24,17.799999
2010-08-25,18.16
2010-08-26,17.940001000000002
2010-08-27,18.08
2010-08-30,17.799999
2010-08-31,17.879998999999998
2010-09-01,18.440001000000002
2010-09-02,18.74
2010-09-03,19.059998999999998
2010-09-07,18.940001000000002
2010-09-08,19.139999
2010-09-09,19.52
2010-09-10,19.48
2010-09-13,19.719998999999998
2010-09-14,19.540001
2010-09-15,19.459999
2010-09-16,19.059998999999998
2010-09-17,18.92
2010-09-20,19.780001000000002
2010-09-21,19.719998999999998
2010-09-22,20.299999
2010-09-23,19.860001
2010-09-24,20.219998999999998
2010-09-27,20.799999
2010-09-28,20.700001
2010-09-29,20.98
2010-09-30,20.92
2010-10-01,21.860001
2010-10-04,21.620001000000002
2010-10-05,21.940001000000002
2010-10-06,22.120001000000002
2010-10-07,21.860001
2010-10-08,21.92
2010-10-11,21.58
2010-10-12,21.52
2010-10-13,22.059998999999998
2010-10-14,20.82
2010-10-15,21.299999
2010-10-18,21.68
2010-10-19,21.08
2010-10-20,21.379998999999998
2010-10-21,20.92
2010-10-22,21.219998999999998
2010-10-25,21.059998999999998
2010-10-26,21.139999
2010-10-27,20.58
2010-10-28,20.66
2010-10-29,20.799999
2010-11-01,21.02
2010-11-02,21.559998999999998
2010-11-03,21.68
2010-11-04,22.74
2010-11-05,23.440001000000002
2010-11-08,24.42
2010-11-09,23.959999
2010-11-10,24.219998999999998
2010-11-11,24.360001
2010-11-12,24.26
2010-11-15,23.459999
2010-11-16,22.58
2010-11-17,23.68
2010-11-18,23.799999
2010-11-19,24.42
2010-11-22,24.6
2010-11-23,24.18
2010-11-24,24.559998999999998
2010-11-26,24.379998999999998
2010-11-29,24.34
2010-11-30,24.299999
2010-12-01,24.799999
2010-12-02,24.74
2010-12-03,24.719998999999998
2010-12-06,24.84
2010-12-07,24.52
2010-12-08,25.08
2010-12-09,25.139999
2010-12-10,25.200001
2010-12-13,25.059998999999998
2010-12-14,24.74
2010-12-15,24.26
2010-12-16,24.58
2010-12-17,24.16
2010-12-20,25.48
2010-12-21,25.440001000000002
2010-12-22,25.200001
2010-12-23,25.040001
2010-12-27,25.26
2010-12-28,25.219998999999998
2010-12-29,25.0
2010-12-30,25.32
2010-12-31,25.26
2011-01-03,26.139999
2011-01-04,27.84
2011-01-05,28.52
2011-01-06,26.6
2011-01-07,25.9
2011-01-10,26.360001
2011-01-11,25.9
2011-01-12,25.940001000000002
2011-01-13,25.92
2011-01-14,26.120001000000002
2011-01-18,25.66
2011-01-19,25.059998999999998
2011-01-20,25.200001
2011-01-21,25.440001000000002
2011-01-24,25.700001
2011-01-25,26.98
2011-01-26,27.139999
2011-01-27,27.18
2011-01-28,26.32
2011-01-31,25.860001
2011-02-01,26.040001
2011-02-02,25.719998999999998
2011-02-03,25.82
2011-02-04,25.9
2011-02-07,25.700001
2011-02-08,25.98
2011-02-09,26.0
2011-02-10,25.68
2011-02-11,26.120001000000002
2011-02-14,26.620001000000002
2011-02-15,26.76
2011-02-16,26.68
2011-02-17,26.24
2011-02-18,26.82
2011-02-22,26.16
2011-02-23,25.52
2011-02-24,27.059998999999998
2011-02-25,28.219998999999998
2011-02-28,28.799999
2011-03-01,28.52
2011-03-02,28.4
2011-03-03,29.879998999999998
2011-03-04,29.82
2011-03-07,29.959999
2011-03-08,30.08
2011-03-09,30.219998999999998
2011-03-10,29.780001000000002
2011-03-11,30.02
2011-03-14,29.799999
2011-03-15,29.700001
2011-03-16,29.02
2011-03-17,29.620001000000002
2011-03-18,29.860001
2011-03-21,31.280001000000002
2011-03-22,31.0
2011-03-23,31.0
2011-03-24,31.559998999999998
2011-03-25,31.08
2011-03-28,31.58
2011-03-29,31.620001000000002
2011-03-30,32.639998999999996
2011-03-31,32.48
2011-04-01,32.98
2011-04-04,32.66
2011-04-05,33.02
2011-04-06,32.939999
2011-04-07,33.139998999999996
2011-04-08,33.32
2011-04-11,33.580002
2011-04-12,33.5
2011-04-13,33.5
2011-04-14,33.200001
2011-04-15,33.0
2011-04-18,32.139998999999996
2011-04-19,32.52
2011-04-20,33.240002000000004
2011-04-21,33.779999
2011-04-25,33.439999
2011-04-26,33.380001
2011-04-27,34.099998
2011-04-28,33.740002000000004
2011-04-29,33.66
2011-05-02,32.959998999999996
2011-05-03,36.299999
2011-05-04,35.700001
2011-05-05,35.419998
2011-05-06,34.639998999999996
2011-05-09,35.119999
2011-05-10,36.439999
2011-05-11,35.919998
2011-05-12,36.200001
2011-05-13,35.700001
2011-05-16,35.860001000000004
2011-05-17,36.139998999999996
2011-05-18,37.380001
2011-05-19,36.580002
2011-05-20,35.459998999999996
2011-05-23,35.32
2011-05-24,35.099998
2011-05-25,35.66
2011-05-26,36.599998
2011-05-27,36.32
2011-05-31,35.799999
2011-06-01,36.299999
2011-06-02,36.459998999999996
2011-06-03,35.119999
2011-06-06,34.119999
2011-06-07,33.84
2011-06-08,33.48
2011-06-09,33.200001
2011-06-10,32.639998999999996
2011-06-13,32.5
2011-06-14,33.0
2011-06-15,31.879998999999998
2011-06-16,31.959999
2011-06-17,32.040001000000004
2011-06-20,32.200001
2011-06-21,32.900002
2011-06-22,33.0
2011-06-23,33.540001000000004
2011-06-24,33.32
2011-06-27,33.740002000000004
2011-06-28,34.380001
2011-06-29,34.459998999999996
2011-06-30,34.419998
2011-07-01,35.540001000000004
2011-07-05,34.939999
2011-07-06,34.880001
2011-07-07,34.700001
2011-07-08,34.799999
2011-07-11,34.619999
2011-07-12,33.919998
2011-07-13,34.18
2011-07-14,33.639998999999996
2011-07-15,33.98
2011-07-18,33.599998
2011-07-19,34.299999
2011-07-20,34.16
2011-07-21,34.299999
2011-07-22,34.459998999999996
2011-07-25,33.880001
2011-07-26,33.799999
2011-07-27,32.900002
2011-07-28,32.580002
2011-07-29,32.560001
2011-08-01,32.360001000000004
2011-08-02,20.52
2011-08-03,20.540001
2011-08-04,18.620001000000002
2011-08-05,19.059998999999998
2011-08-08,17.84
2011-08-09,18.66
2011-08-10,19.139999
2011-08-11,20.52
2011-08-12,20.459999
2011-08-15,21.940001000000002
2011-08-16,22.040001
2011-08-17,22.4
2011-08-18,20.959999
2011-08-19,20.540001
2011-08-22,20.26
2011-08-23,21.16
2011-08-24,21.620001000000002
2011-08-25,20.879998999999998
2011-08-26,21.34
2011-08-29,22.32
2011-08-30,22.5
2011-08-31,22.32
2011-09-01,21.92
2011-09-02,20.639999
2011-09-06,20.26
2011-09-07,21.34
2011-09-08,21.200001
2011-09-09,20.92
2011-09-12,20.879998999999998
2011-09-13,20.9
2011-09-14,20.780001000000002
2011-09-15,20.700001
2011-09-16,20.200001
2011-09-19,20.0
2011-09-20,20.139999
2011-09-21,18.58
2011-09-22,17.879998999999998
2011-09-23,18.219998999999998
2011-09-26,18.18
2011-09-27,18.84
2011-09-28,17.799999
2011-09-29,18.139999
2011-09-30,17.42
2011-10-03,16.360001
2011-10-04,16.48
2011-10-05,16.6
2011-10-06,17.200001
2011-10-07,15.86
2011-10-10,17.08
2011-10-11,16.639999
2011-10-12,17.059998999999998
2011-10-13,17.879998999999998
2011-10-14,18.200001
2011-10-17,17.68
2011-10-18,18.139999
2011-10-19,17.32
2011-10-20,18.059998999999998
2011-10-21,18.379998999999998
2011-10-24,18.6
2011-10-25,18.200001
2011-10-26,19.379998999999998
2011-10-27,19.459999
2011-10-28,17.879998999999998
2011-10-31,17.0
2011-11-01,15.32
2011-11-02,17.139999
2011-11-03,17.98
2011-11-04,17.940001000000002
2011-11-07,17.780001000000002
2011-11-08,17.459999
2011-11-09,16.860001
2011-11-10,16.959999
