Date,CBOE
2011-02-03,23.780001000000002
2011-02-04,23.98
2011-02-07,24.299999
2011-02-08,24.469998999999998
2011-02-09,25.51
2011-02-10,26.870001000000002
2011-02-11,26.32
2011-02-14,27.84
2011-02-15,26.209999
2011-02-16,26.32
2011-02-17,27.309998999999998
2011-02-18,27.110001
2011-02-22,25.969998999999998
2011-02-23,26.389999
2011-02-24,27.52
2011-02-25,29.43
2011-02-28,29.59
2011-03-01,27.870001000000002
2011-03-02,27.59
2011-03-03,28.120001000000002
2011-03-04,27.93
2011-03-07,28.379998999999998
2011-03-08,28.440001000000002
2011-03-09,28.389999
2011-03-10,26.950001
2011-03-11,27.77
2011-03-14,27.950001
2011-03-15,27.559998999999998
2011-03-16,27.700001
2011-03-17,27.82
2011-03-18,27.780001000000002
2011-03-21,28.139999
2011-03-22,28.75
2011-03-23,28.99
2011-03-24,29.25
2011-03-25,29.09
2011-03-28,28.67
2011-03-29,28.690001000000002
2011-03-30,29.01
2011-03-31,28.969998999999998
2011-04-01,27.51
2011-04-04,27.700001
2011-04-05,27.57
2011-04-06,26.969998999999998
2011-04-07,27.01
2011-04-08,26.879998999999998
2011-04-11,26.889999
2011-04-12,26.780001000000002
2011-04-13,26.85
2011-04-14,27.02
2011-04-15,27.17
2011-04-18,26.92
2011-04-19,26.67
2011-04-20,26.85
2011-04-21,27.1
2011-04-25,26.82
2011-04-26,26.860001
2011-04-27,27.190001000000002
2011-04-28,27.35
2011-04-29,26.82
2011-05-02,26.82
2011-05-03,26.799999
2011-05-04,26.280001000000002
2011-05-05,26.33
2011-05-06,26.33
2011-05-09,26.82
2011-05-10,26.959999
2011-05-11,27.030001000000002
2011-05-12,27.16
2011-05-13,26.940001000000002
2011-05-16,27.639999
2011-05-17,28.040001
2011-05-18,27.860001
2011-05-19,28.049999
2011-05-20,28.17
2011-05-23,27.93
2011-05-24,26.639999
2011-05-25,25.91
2011-05-26,25.709999
2011-05-27,25.870001000000002
2011-05-31,26.32
2011-06-01,25.17
2011-06-02,25.469998999999998
2011-06-03,25.530001000000002
2011-06-06,24.57
2011-06-07,24.360001
2011-06-08,23.75
2011-06-09,24.459999
2011-06-10,24.26
2011-06-13,24.360001
2011-06-14,24.200001
2011-06-15,23.77
2011-06-16,23.4
2011-06-17,23.790001
2011-06-20,23.77
2011-06-21,24.290001
2011-06-22,24.370001000000002
2011-06-23,24.110001
2011-06-24,24.1
2011-06-27,23.719998999999998
2011-06-28,24.120001000000002
2011-06-29,24.389999
2011-06-30,24.6
2011-07-01,24.719998999999998
2011-07-05,24.77
2011-07-06,24.809998999999998
2011-07-07,24.940001000000002
2011-07-08,24.66
2011-07-11,23.790001
2011-07-12,23.969998999999998
2011-07-13,23.709999
2011-07-14,23.42
2011-07-15,23.049999
2011-07-18,22.860001
2011-07-19,23.040001
2011-07-20,23.360001
2011-07-21,23.690001000000002
2011-07-22,23.200001
2011-07-25,23.790001
2011-07-26,23.73
2011-07-27,23.209999
2011-07-28,23.07
2011-07-29,23.040001
2011-08-01,22.83
2011-08-02,22.52
2011-08-03,22.879998999999998
2011-08-04,21.780001000000002
2011-08-05,22.780001000000002
2011-08-08,21.67
2011-08-09,23.32
2011-08-10,22.280001000000002
2011-08-11,23.9
2011-08-12,23.6
2011-08-15,24.190001000000002
2011-08-16,23.959999
2011-08-17,23.780001000000002
2011-08-18,22.879998999999998
2011-08-19,23.200001
2011-08-22,22.620001000000002
2011-08-23,23.040001
2011-08-24,23.799999
2011-08-25,23.309998999999998
2011-08-26,24.51
2011-08-29,24.99
2011-08-30,24.959999
2011-08-31,25.25
2011-09-01,24.73
2011-09-02,24.030001000000002
2011-09-06,24.190001000000002
2011-09-07,25.870001000000002
2011-09-08,25.58
2011-09-09,25.67
2011-09-12,26.299999
2011-09-13,26.82
2011-09-14,26.82
2011-09-15,26.34
2011-09-16,27.280001000000002
2011-09-19,27.24
2011-09-20,27.09
2011-09-21,26.379998999999998
2011-09-22,26.969998999999998
2011-09-23,26.6
2011-09-26,27.01
2011-09-27,27.16
2011-09-28,26.35
2011-09-29,25.719998999999998
2011-09-30,24.469998999999998
2011-10-03,24.049999
2011-10-04,24.299999
2011-10-05,25.139999
2011-10-06,24.809998999999998
2011-10-07,24.48
2011-10-10,25.5
2011-10-11,25.889999
2011-10-12,26.190001000000002
2011-10-13,25.969998999999998
2011-10-14,25.690001000000002
2011-10-17,25.65
2011-10-18,25.73
2011-10-19,25.469998999999998
2011-10-20,25.67
2011-10-21,25.57
2011-10-24,26.07
2011-10-25,24.99
2011-10-26,25.76
2011-10-27,26.15
2011-10-28,26.200001
2011-10-31,26.129998999999998
2011-11-01,25.33
2011-11-02,25.200001
2011-11-03,25.889999
2011-11-04,27.17
2011-11-07,27.690001000000002
2011-11-08,26.82
2011-11-09,26.5
2011-11-10,26.799999
2011-11-11,27.040001
2011-11-14,26.6
2011-11-15,26.9
2011-11-16,26.620001000000002
2011-11-17,26.110001
2011-11-18,26.34
2011-11-21,25.74
2011-11-22,25.969998999999998
2011-11-23,25.41
2011-11-25,25.75
2011-11-28,26.34
2011-11-29,26.35
2011-11-30,26.92
2011-12-01,27.02
2011-12-02,26.57
2011-12-05,26.6
2011-12-06,26.24
2011-12-07,26.26
2011-12-08,26.24
2011-12-09,26.6
2011-12-12,26.120001000000002
2011-12-13,25.629998999999998
2011-12-14,25.299999
2011-12-15,25.629998999999998
2011-12-16,25.969998999999998
2011-12-19,25.77
2011-12-20,26.25
2011-12-21,26.25
2011-12-22,25.440001000000002
2011-12-23,26.23
2011-12-27,26.17
2011-12-28,25.99
2011-12-29,25.82
2011-12-30,25.860001
2012-01-03,25.969998999999998
2012-01-04,25.58
2012-01-05,25.35
2012-01-06,25.07
2012-01-09,25.02
2012-01-10,25.1
2012-01-11,25.32
2012-01-12,25.299999
2012-01-13,25.700001
2012-01-17,25.389999
2012-01-18,25.43
2012-01-19,25.67
2012-01-20,25.629998999999998
2012-01-23,25.77
2012-01-24,25.639999
2012-01-25,25.530001000000002
2012-01-26,25.620001000000002
2012-01-27,25.58
2012-01-30,25.52
2012-01-31,25.59
2012-02-01,25.709999
2012-02-02,26.23
2012-02-03,26.540001
2012-02-06,26.6
2012-02-07,26.73
2012-02-08,26.299999
2012-02-09,26.469998999999998
2012-02-10,28.07
2012-02-13,27.799999
2012-02-14,27.35
2012-02-15,27.34
2012-02-16,27.559998999999998
2012-02-17,27.5
2012-02-21,27.280001000000002
2012-02-22,27.360001
2012-02-23,27.9
2012-02-24,27.65
2012-02-27,27.799999
2012-02-28,27.9
2012-02-29,27.57
2012-03-01,27.879998999999998
2012-03-02,27.620001000000002
2012-03-05,27.559998999999998
2012-03-06,27.040001
2012-03-07,27.17
2012-03-08,27.360001
2012-03-09,27.370001000000002
2012-03-12,27.610001
2012-03-13,27.65
2012-03-14,27.91
2012-03-15,28.02
2012-03-16,28.02
2012-03-19,28.280001000000002
2012-03-20,28.6
2012-03-21,29.01
2012-03-22,29.02
2012-03-23,29.51
2012-03-26,29.559998999999998
2012-03-27,28.719998999999998
2012-03-28,28.85
2012-03-29,28.57
2012-03-30,28.42
2012-04-02,28.129998999999998
2012-04-03,28.139999
2012-04-04,27.969998999999998
2012-04-05,27.709999
2012-04-09,27.389999
2012-04-10,27.0
2012-04-11,26.9
2012-04-12,26.98
2012-04-13,26.629998999999998
2012-04-16,26.620001000000002
2012-04-17,26.629998999999998
2012-04-18,26.450001
2012-04-19,26.389999
2012-04-20,26.290001
2012-04-23,26.1
2012-04-24,26.09
2012-04-25,26.379998999999998
2012-04-26,26.690001000000002
2012-04-27,26.76
2012-04-30,26.440001000000002
2012-05-01,26.639999
2012-05-02,25.91
2012-05-03,26.040001
2012-05-04,25.879998999999998
2012-05-07,25.4
2012-05-08,25.33
2012-05-09,25.48
2012-05-10,25.33
2012-05-11,25.299999
2012-05-14,25.0
2012-05-15,25.309998999999998
2012-05-16,24.959999
2012-05-17,24.559998999999998
2012-05-18,24.92
2012-05-21,24.959999
2012-05-22,25.059998999999998
2012-05-23,25.190001000000002
2012-05-24,25.389999
2012-05-25,25.24
2012-05-29,25.629998999999998
2012-05-30,25.040001
2012-05-31,25.25
2012-06-01,25.1
2012-06-04,25.43
2012-06-05,25.9
2012-06-06,26.59
2012-06-07,26.6
2012-06-08,26.700001
2012-06-11,26.690001000000002
2012-06-12,26.940001000000002
2012-06-13,26.93
2012-06-14,27.33
2012-06-15,27.24
2012-06-18,27.98
2012-06-19,27.74
2012-06-20,27.559998999999998
2012-06-21,27.23
2012-06-22,26.98
2012-06-25,26.959999
2012-06-26,27.1
2012-06-27,27.219998999999998
2012-06-28,27.58
2012-06-29,27.68
2012-07-02,27.9
2012-07-03,27.92
2012-07-05,27.99
2012-07-06,27.75
2012-07-09,27.75
2012-07-10,27.68
2012-07-11,27.629998999999998
2012-07-12,27.709999
2012-07-13,28.18
2012-07-16,28.17
2012-07-17,28.190001000000002
2012-07-18,28.4
2012-07-19,28.26
2012-07-20,28.129998999999998
2012-07-23,28.309998999999998
2012-07-24,28.030001000000002
2012-07-25,28.309998999999998
2012-07-26,28.65
2012-07-27,28.67
2012-07-30,28.540001
2012-07-31,28.5
2012-08-01,28.4
2012-08-02,27.98
2012-08-03,28.190001000000002
2012-08-06,28.559998999999998
2012-08-07,29.02
2012-08-08,29.040001
2012-08-09,28.93
2012-08-10,28.93
2012-08-13,29.01
2012-08-14,29.040001
2012-08-15,28.98
2012-08-16,28.99
2012-08-17,28.870001000000002
2012-08-20,28.83
2012-08-21,28.780001000000002
2012-08-22,28.73
2012-08-23,28.719998999999998
2012-08-24,28.790001
2012-08-27,28.75
2012-08-28,28.9
2012-08-29,28.73
2012-08-30,28.59
2012-08-31,28.440001000000002
2012-09-04,28.93
2012-09-05,28.67
2012-09-06,28.709999
2012-09-07,28.85
2012-09-10,28.66
2012-09-11,28.690001000000002
2012-09-12,28.799999
2012-09-13,29.0
2012-09-14,29.299999
2012-09-17,29.620001000000002
2012-09-18,29.809998999999998
2012-09-19,30.209999
2012-09-20,30.27
2012-09-21,30.24
2012-09-24,30.24
2012-09-25,29.719998999999998
2012-09-26,29.32
2012-09-27,29.68
2012-09-28,29.4
2012-10-01,29.559998999999998
2012-10-02,29.43
2012-10-03,29.51
2012-10-04,29.67
2012-10-05,29.700001
2012-10-08,29.6
2012-10-09,29.610001
2012-10-10,29.51
2012-10-11,29.459999
2012-10-12,29.290001
2012-10-15,29.34
2012-10-16,29.469998999999998
2012-10-17,29.58
2012-10-18,29.469998999999998
2012-10-19,28.969998999999998
2012-10-22,28.959999
2012-10-23,28.75
2012-10-24,28.950001
2012-10-25,29.040001
2012-10-26,29.15
2012-10-31,29.469998999999998
2012-11-01,30.66
2012-11-02,30.200001
2012-11-05,30.459999
2012-11-06,30.610001
2012-11-07,30.379998999999998
2012-11-08,30.17
2012-11-09,30.049999
2012-11-12,30.0
2012-11-13,29.690001000000002
2012-11-14,29.41
2012-11-15,29.32
2012-11-16,29.59
2012-11-19,29.48
2012-11-20,29.41
2012-11-21,29.469998999999998
2012-11-23,29.559998999999998
2012-11-26,29.49
2012-11-27,29.530001000000002
2012-11-28,29.719998999999998
2012-11-29,29.75
2012-11-30,29.98
2012-12-03,29.73
2012-12-04,29.83
2012-12-05,29.85
2012-12-06,30.129998999999998
2012-12-07,29.99
2012-12-10,29.92
2012-12-11,29.91
2012-12-12,30.1
2012-12-13,30.0
2012-12-14,29.879998999999998
2012-12-17,29.879998999999998
2012-12-18,30.17
2012-12-19,29.51
2012-12-20,30.68
2012-12-21,30.139999
2012-12-24,29.879998999999998
2012-12-26,29.58
2012-12-27,29.33
2012-12-28,29.370001000000002
2012-12-31,29.459999
2013-01-02,30.129998999999998
2013-01-03,30.530001000000002
2013-01-04,31.25
2013-01-07,31.34
2013-01-08,31.23
2013-01-09,31.6
2013-01-10,31.74
2013-01-11,31.870001000000002
2013-01-14,31.959999
2013-01-15,32.25
2013-01-16,32.490002000000004
2013-01-17,32.630001
2013-01-18,33.119999
2013-01-22,33.240002000000004
2013-01-23,33.150002
2013-01-24,33.400002
2013-01-25,33.389998999999996
2013-01-28,33.48
2013-01-29,33.560001
2013-01-30,33.59
2013-01-31,33.880001
2013-02-01,34.0
2013-02-04,33.93
2013-02-05,34.049999
2013-02-06,34.23
2013-02-07,34.299999
2013-02-08,34.459998999999996
2013-02-11,34.779999
2013-02-12,34.959998999999996
2013-02-13,34.990002000000004
2013-02-14,35.689999
2013-02-15,35.959998999999996
2013-02-19,35.799999
2013-02-20,35.369999
2013-02-21,35.380001
2013-02-22,35.540001000000004
2013-02-25,34.740002000000004
2013-02-26,35.66
2013-02-27,35.889998999999996
2013-02-28,35.919998
2013-03-01,35.419998
2013-03-04,35.849998
2013-03-05,36.02
2013-03-06,35.860001000000004
2013-03-07,35.779999
2013-03-08,35.66
2013-03-11,35.889998999999996
2013-03-12,35.759997999999996
2013-03-13,35.860001000000004
2013-03-14,36.360001000000004
2013-03-15,36.169998
2013-03-18,36.130001
2013-03-19,35.959998999999996
2013-03-20,36.41
2013-03-21,36.23
2013-03-22,36.389998999999996
2013-03-25,36.59
2013-03-26,36.580002
2013-03-27,36.560001
2013-03-28,36.939999
2013-04-01,36.709998999999996
2013-04-02,36.860001000000004
2013-04-03,36.130001
2013-04-04,36.389998999999996
2013-04-05,36.41
2013-04-08,36.540001000000004
2013-04-09,36.150002
2013-04-10,36.93
2013-04-11,37.240002000000004
2013-04-12,36.959998999999996
2013-04-15,36.189999
2013-04-16,36.720001
2013-04-17,36.209998999999996
2013-04-18,36.150002
2013-04-19,36.610001000000004
2013-04-22,36.360001000000004
2013-04-23,36.450001
2013-04-24,36.450001
2013-04-25,36.610001000000004
2013-04-26,36.529999
2013-04-29,37.040001000000004
2013-04-30,37.529999
2013-05-01,37.299999
2013-05-02,37.509997999999996
2013-05-03,38.75
2013-05-06,38.919998
2013-05-07,39.130001
2013-05-08,39.209998999999996
2013-05-09,39.060001
2013-05-10,39.310001
2013-05-13,39.650002
2013-05-14,39.990002000000004
2013-05-15,40.029999
2013-05-16,40.27
2013-05-17,40.75
2013-05-20,40.619999
2013-05-21,40.810001
2013-05-22,40.150002
2013-05-23,40.540001000000004
2013-05-24,40.52
2013-05-28,40.73
2013-05-29,40.560001
2013-05-30,40.669998
2013-05-31,40.139998999999996
2013-06-03,40.419998
2013-06-04,39.970001
2013-06-05,39.93
2013-06-06,40.5
2013-06-07,41.200001
2013-06-10,42.209998999999996
2013-06-11,41.810001
2013-06-12,41.490002000000004
2013-06-13,42.27
2013-06-14,42.57
2013-06-17,43.130001
2013-06-18,43.369999
2013-06-19,42.939999
2013-06-20,42.580002
2013-06-21,42.610001000000004
2013-06-24,43.779999
2013-06-25,44.27
2013-06-26,45.419998
2013-06-27,46.849998
2013-06-28,46.639998999999996
2013-07-01,47.389998999999996
2013-07-02,46.700001
2013-07-03,46.970001
2013-07-05,47.43
2013-07-08,47.619999
2013-07-09,47.529999
2013-07-10,47.07
2013-07-11,47.290001000000004
2013-07-12,47.25
2013-07-15,47.610001000000004
2013-07-16,48.040001000000004
2013-07-17,48.619999
2013-07-18,49.119999
2013-07-19,48.669998
2013-07-22,49.490002000000004
2013-07-23,49.0
2013-07-24,49.669998
2013-07-25,49.259997999999996
2013-07-26,49.48
2013-07-29,49.470001
2013-07-30,49.73
2013-07-31,50.099998
2013-08-01,50.799999
2013-08-02,50.84
2013-08-05,48.740002000000004
2013-08-06,47.599998
2013-08-07,47.490002000000004
2013-08-08,48.360001000000004
2013-08-09,48.77
2013-08-12,49.139998999999996
2013-08-13,49.560001
2013-08-14,49.049999
2013-08-15,47.91
2013-08-16,47.860001000000004
2013-08-19,47.580002
2013-08-20,47.98
2013-08-21,47.849998
2013-08-22,48.889998999999996
2013-08-23,48.529999
2013-08-26,48.57
2013-08-27,46.470001
2013-08-28,46.990002000000004
2013-08-29,47.169998
2013-08-30,45.889998999999996
2013-09-03,45.029999
2013-09-04,45.189999
2013-09-05,45.279999
2013-09-06,45.23
2013-09-09,45.610001000000004
2013-09-10,45.889998999999996
2013-09-11,46.450001
2013-09-12,46.110001000000004
2013-09-13,46.16
2013-09-16,45.209998999999996
2013-09-17,45.299999
2013-09-18,45.48
2013-09-19,45.700001
2013-09-20,45.32
2013-09-23,45.139998999999996
2013-09-24,45.150002
2013-09-25,45.02
2013-09-26,45.439999
2013-09-27,45.360001000000004
2013-09-30,45.23
2013-10-01,46.759997999999996
2013-10-02,45.630001
2013-10-03,45.950001
2013-10-04,46.189999
2013-10-07,45.82
2013-10-08,45.450001
2013-10-09,45.419998
2013-10-10,46.900002
2013-10-11,47.049999
2013-10-14,47.73
2013-10-15,47.25
2013-10-16,47.919998
2013-10-17,48.099998
2013-10-18,49.48
2013-10-21,49.57
2013-10-22,50.27
2013-10-23,50.68
2013-10-24,50.279999
2013-10-25,50.639998999999996
2013-10-28,49.610001000000004
2013-10-29,49.91
2013-10-30,49.290001000000004
2013-10-31,48.43
2013-11-01,48.990002000000004
2013-11-04,49.700001
2013-11-05,50.099998
2013-11-06,50.52
2013-11-07,49.380001
2013-11-08,51.119999
2013-11-11,51.41
2013-11-12,50.18
2013-11-13,50.650002
2013-11-14,50.540001000000004
2013-11-15,51.580002
2013-11-18,51.130001
2013-11-19,51.360001000000004
2013-11-20,52.919998
2013-11-21,54.139998999999996
2013-11-22,54.529999
2013-11-25,53.799999
2013-11-26,53.209998999999996
2013-11-27,52.689999
2013-11-29,52.279999
2013-12-02,52.98
2013-12-03,51.27
2013-12-04,51.139998999999996
2013-12-05,50.59
2013-12-06,51.450001
2013-12-09,51.189999
2013-12-10,51.389998999999996
2013-12-11,50.73
2013-12-12,51.700001
2013-12-13,51.75
2013-12-16,52.599998
2013-12-17,52.349998
2013-12-18,52.43
2013-12-19,51.939999
2013-12-20,52.380001
2013-12-23,53.110001000000004
2013-12-24,53.099998
2013-12-26,52.84
2013-12-27,52.610001000000004
2013-12-30,52.240002000000004
2013-12-31,51.959998999999996
2014-01-02,50.98
2014-01-03,51.66
2014-01-06,50.93
2014-01-07,50.689999
2014-01-08,50.02
2014-01-09,49.759997999999996
2014-01-10,49.849998
2014-01-13,48.470001
2014-01-14,49.740002000000004
2014-01-15,49.830002
2014-01-16,49.049999
2014-01-17,49.880001
2014-01-21,49.869999
2014-01-22,50.75
2014-01-23,50.73
2014-01-24,50.029999
2014-01-27,49.02
2014-01-28,50.189999
2014-01-29,49.720001
2014-01-30,51.400002
2014-01-31,52.02
2014-02-03,49.130001
2014-02-04,51.0
2014-02-05,50.720001
2014-02-06,51.68
2014-02-07,53.419998
2014-02-10,54.369999
2014-02-11,54.740002000000004
2014-02-12,56.049999
2014-02-13,56.66
2014-02-14,56.310001
2014-02-18,56.490002000000004
2014-02-19,55.349998
2014-02-20,54.689999
2014-02-21,54.169998
2014-02-24,54.27
2014-02-25,53.860001000000004
2014-02-26,53.720001
2014-02-27,53.919998
2014-02-28,54.029999
2014-03-03,55.400002
2014-03-04,56.59
2014-03-05,57.25
2014-03-06,57.400002
2014-03-07,57.279999
2014-03-10,56.459998999999996
2014-03-11,56.110001000000004
2014-03-12,56.639998999999996
2014-03-13,57.18
2014-03-14,58.540001000000004
2014-03-17,58.610001000000004
2014-03-18,57.099998
2014-03-19,56.200001
2014-03-20,56.66
2014-03-21,55.98
2014-03-24,56.57
2014-03-25,56.98
2014-03-26,56.060001
2014-03-27,56.48
2014-03-28,55.75
2014-03-31,56.599998
2014-04-01,56.32
2014-04-02,55.25
2014-04-03,54.75
2014-04-04,53.740002000000004
2014-04-07,51.669998
2014-04-08,51.110001000000004
2014-04-09,52.369999
2014-04-10,51.119999
2014-04-11,50.75
2014-04-14,50.43
2014-04-15,50.439999
2014-04-16,51.509997999999996
2014-04-17,52.200001
2014-04-21,52.049999
2014-04-22,52.740002000000004
2014-04-23,52.669998
2014-04-24,52.93
2014-04-25,52.439999
2014-04-28,52.470001
2014-04-29,52.91
2014-04-30,53.360001000000004
2014-05-01,53.459998999999996
2014-05-02,52.779999
2014-05-05,53.290001000000004
2014-05-06,51.990002000000004
2014-05-07,51.07
2014-05-08,50.970001
2014-05-09,50.810001
2014-05-12,51.549999
2014-05-13,50.860001000000004
2014-05-14,50.18
2014-05-15,49.060001
2014-05-16,48.720001
2014-05-19,48.849998
2014-05-20,48.25
2014-05-21,49.040001000000004
2014-05-22,49.360001000000004
2014-05-23,49.82
2014-05-27,50.830002
2014-05-28,50.669998
2014-05-29,50.599998
2014-05-30,50.68
2014-06-02,50.25
2014-06-03,48.060001
2014-06-04,47.830002
2014-06-05,48.209998999999996
2014-06-06,48.669998
2014-06-09,48.669998
2014-06-10,47.599998
2014-06-11,48.080002
2014-06-12,49.25
2014-06-13,50.200001
2014-06-16,50.25
2014-06-17,51.310001
2014-06-18,50.299999
2014-06-19,49.459998999999996
2014-06-20,48.880001
2014-06-23,49.23
2014-06-24,48.419998
2014-06-25,48.740002000000004
2014-06-26,48.939999
2014-06-27,49.09
2014-06-30,49.209998999999996
2014-07-01,48.98
2014-07-02,48.43
2014-07-03,48.459998999999996
2014-07-07,48.299999
2014-07-08,47.369999
2014-07-09,47.630001
2014-07-10,46.869999
2014-07-11,46.939999
2014-07-14,47.669998
2014-07-15,47.200001
2014-07-16,46.759997999999996
2014-07-17,48.150002
2014-07-18,48.959998999999996
2014-07-21,49.59
2014-07-22,48.080002
2014-07-23,48.450001
2014-07-24,48.73
2014-07-25,48.830002
2014-07-28,49.209998999999996
2014-07-29,48.740002000000004
2014-07-30,49.110001000000004
2014-07-31,48.470001
2014-08-01,49.709998999999996
2014-08-04,49.200001
2014-08-05,49.650002
2014-08-06,50.150002
2014-08-07,50.200001
2014-08-08,50.68
2014-08-11,50.68
2014-08-12,50.360001000000004
2014-08-13,50.529999
2014-08-14,50.450001
2014-08-15,51.110001000000004
2014-08-18,51.75
2014-08-19,51.529999
2014-08-20,51.02
2014-08-21,51.009997999999996
2014-08-22,51.060001
2014-08-25,53.049999
2014-08-26,53.889998999999996
2014-08-27,52.889998999999996
2014-08-28,53.02
2014-08-29,53.029999
2014-09-02,53.400002
2014-09-03,53.080002
2014-09-04,52.950001
2014-09-05,53.330002
2014-09-08,53.970001
2014-09-09,53.77
2014-09-10,54.349998
2014-09-11,54.540001000000004
2014-09-12,54.810001
2014-09-15,54.73
2014-09-16,54.75
2014-09-17,55.330002
2014-09-18,55.810001
2014-09-19,55.119999
2014-09-22,54.549999
2014-09-23,54.139998999999996
2014-09-24,53.970001
2014-09-25,53.52
2014-09-26,53.810001
2014-09-29,53.459998999999996
2014-09-30,53.529999
2014-10-01,53.439999
2014-10-02,54.34
2014-10-03,54.490002000000004
2014-10-06,54.419998
2014-10-07,53.860001000000004
2014-10-08,55.380001
2014-10-09,55.900002
2014-10-10,55.619999
2014-10-13,54.77
2014-10-14,55.57
2014-10-15,56.450001
2014-10-16,55.560001
2014-10-17,54.34
2014-10-20,56.110001000000004
2014-10-21,56.25
2014-10-22,56.32
2014-10-23,56.959998999999996
2014-10-24,57.540001000000004
2014-10-27,57.59
2014-10-28,57.77
2014-10-29,58.279999
2014-10-30,58.419998
2014-10-31,58.939999
2014-11-03,60.509997999999996
2014-11-04,62.150002
2014-11-05,61.48
2014-11-06,61.389998999999996
2014-11-07,61.889998999999996
2014-11-10,61.869999
2014-11-11,62.380001
2014-11-12,61.049999
2014-11-13,60.880001
2014-11-14,60.810001
2014-11-17,60.139998999999996
2014-11-18,59.619999
2014-11-19,59.860001000000004
2014-11-20,59.490002000000004
2014-11-21,59.43
2014-11-24,59.380001
2014-11-25,59.450001
2014-11-26,59.779999
2014-11-28,59.91
2014-12-01,60.150002
2014-12-02,60.529999
2014-12-03,60.349998
2014-12-04,60.57
2014-12-05,60.709998999999996
2014-12-08,61.639998999999996
2014-12-09,62.130001
