Date,APTV
2013-01-14,31.533949
2013-01-15,32.095558000000004
2013-01-16,32.120705
2013-01-17,32.690697
2013-01-18,32.539814
2013-01-22,32.56496
2013-01-23,32.397316
2013-01-24,32.581726
2013-01-25,32.917015
2013-01-28,33.361275
2013-01-29,33.185246
2013-01-30,32.590111
2013-01-31,32.405701
2013-02-01,32.875103
2013-02-04,32.531433
2013-02-05,32.975693
2013-02-06,32.355408000000004
2013-02-07,32.112324
2013-02-08,32.288349
2013-02-11,32.849957
2013-02-12,33.369656
2013-02-13,33.487007
2013-02-14,33.503772999999995
2013-02-15,33.512153999999995
2013-02-19,33.327744
2013-02-20,32.514668
2013-02-21,31.777033000000003
2013-02-22,32.162617
2013-02-25,31.961440999999997
2013-02-26,33.302597
2013-02-27,35.03772
2013-02-28,35.079632000000004
2013-03-01,35.373009
2013-03-04,35.431686
2013-03-05,35.624477
2013-03-06,35.507126
2013-03-07,35.825649
2013-03-08,36.043587
2013-03-11,36.211231
2013-03-12,36.068733
2013-03-13,36.211231
2013-03-14,36.253143
2013-03-15,36.278290000000005
2013-03-18,35.867561
2013-03-19,36.135791999999995
2013-03-20,36.328583
2013-03-21,36.362114
2013-03-22,36.219615999999995
2013-03-25,35.976528
2013-03-26,37.259009999999996
2013-03-27,37.317688000000004
2013-03-28,37.217098
2013-04-01,36.881809000000004
2013-04-02,36.974014000000004
2013-04-03,36.345348
2013-04-04,36.261524
2013-04-05,35.825649
2013-04-08,35.616093
2013-04-09,35.624477
2013-04-10,36.580051
2013-04-11,37.091366
2013-04-12,37.627831
2013-04-15,35.473595
2013-04-16,36.504612
2013-04-17,35.096396999999996
2013-04-18,34.316849
2013-04-19,35.071247
2013-04-22,35.38139
2013-04-23,35.976528
2013-04-24,36.705784
2013-04-25,37.451801
2013-04-26,37.468567
2013-04-29,37.996646999999996
2013-04-30,38.734283000000005
2013-05-01,38.113997999999995
2013-05-02,38.139145
2013-05-03,38.340317
2013-05-06,38.784576
2013-05-07,38.818104
2013-05-08,38.642078000000005
2013-05-09,37.921207
2013-05-10,38.055325
2013-05-13,38.189438
2013-05-14,38.834869
2013-05-15,39.002514
2013-05-16,39.396481
2013-05-17,40.670578000000006
2013-05-20,40.8969
2013-05-21,41.114838
2013-05-22,40.880134999999996
2013-05-23,40.528079999999996
2013-05-24,40.276615
2013-05-28,41.760269
2013-05-29,41.533947
2013-05-30,41.307629
2013-05-31,40.913662
2013-06-03,40.989101
2013-06-04,40.871753999999996
2013-06-05,40.335289
2013-06-06,41.399834000000006
2013-06-07,42.246437
2013-06-10,42.464375
2013-06-11,41.827328
2013-06-12,41.911148
2013-06-13,42.799664
2013-06-14,42.933781
2013-06-17,42.9254
2013-06-18,43.528919
2013-06-19,43.663033
2013-06-20,42.120705
2013-06-21,41.651299
2013-06-24,40.377201
2013-06-25,41.081306
2013-06-26,42.414082
2013-06-27,42.749371000000004
2013-06-28,42.489521
2013-07-01,43.554066
2013-07-02,43.528919
2013-07-03,43.26907
2013-07-05,43.939648
2013-07-08,44.953899
2013-07-09,45.079632000000004
2013-07-10,45.079632000000004
2013-07-11,45.909473
2013-07-12,46.043587
2013-07-15,46.102264
2013-07-16,45.264041999999996
2013-07-17,45.632858
2013-07-18,46.177704
2013-07-19,46.060352
2013-07-22,46.186085
2013-07-23,45.792122
2013-07-24,46.512993
2013-07-25,46.54652
2013-07-26,46.705784
2013-07-29,46.269909000000006
2013-07-30,46.370495
2013-07-31,45.029339
2013-08-01,46.4627
2013-08-02,46.814754
2013-08-05,46.865047
2013-08-06,46.630344
2013-08-07,46.026825
2013-08-08,46.563286
2013-08-09,46.571667
2013-08-12,46.672256
2013-08-13,47.611065
2013-08-14,46.563286
2013-08-15,45.431686
2013-08-16,46.068733
2013-08-19,45.859177
2013-08-20,45.875941999999995
2013-08-21,45.624477
2013-08-22,45.867561
2013-08-23,46.571667
2013-08-26,46.638725
2013-08-27,45.205364
2013-08-28,46.362114
2013-08-29,46.529758
2013-08-30,46.119026
2013-09-03,46.923721
2013-09-04,47.510479
2013-09-05,48.172672
2013-09-06,47.359596
2013-09-09,47.393127
2013-09-10,48.113997999999995
2013-09-11,48.323555
2013-09-12,47.409889
2013-09-13,47.694885
2013-09-16,47.795475
2013-09-17,47.845768
2013-09-18,48.080471
2013-09-19,48.709137
2013-09-20,48.616932
2013-09-23,48.038559
2013-09-24,48.600165999999994
2013-09-25,48.340317
2013-09-26,48.927074
2013-09-27,48.985752000000005
2013-09-30,48.968987
2013-10-01,49.312656
2013-10-02,48.792957
2013-10-03,48.23135
2013-10-04,48.625313
2013-10-07,48.424141
2013-10-08,46.839901
2013-10-09,46.865047
2013-10-10,48.382228999999995
2013-10-11,48.038559
2013-10-14,48.097233
2013-10-15,47.694885
2013-10-16,49.505447
2013-10-17,50.326908
2013-10-18,50.293377
2013-10-21,49.865883000000004
2013-10-22,49.798828
2013-10-23,48.533112
2013-10-24,48.818104
2013-10-25,48.642078000000005
2013-10-28,47.795475
2013-10-29,47.43504
2013-10-30,47.418274
2013-10-31,47.946354
2013-11-01,48.206203
2013-11-04,48.616932
2013-11-05,46.110645
2013-11-06,46.823135
2013-11-07,45.280803999999996
2013-11-08,46.454315
2013-11-11,45.93462
2013-11-12,46.244762
2013-11-13,46.831516
2013-11-14,47.736796999999996
2013-11-15,48.68399
2013-11-18,48.340317
2013-11-19,47.099747
2013-11-20,47.694885
2013-11-21,48.49958
2013-11-22,48.516346
2013-11-25,48.331936
2013-11-26,48.365466999999995
2013-11-27,48.642078000000005
2013-11-29,49.077953
2013-12-02,48.440907
2013-12-03,47.96312
2013-12-04,48.172672
2013-12-05,48.181057
2013-12-06,48.985752000000005
2013-12-09,48.818104
2013-12-10,49.55574
2013-12-11,48.323555
2013-12-12,48.507961
2013-12-13,49.119865000000004
2013-12-16,49.983234
2013-12-17,50.134116999999996
2013-12-18,50.402347999999996
2013-12-19,49.430008
2013-12-20,48.910309000000005
2013-12-23,49.823975
2013-12-24,50.284996
2013-12-26,50.335289
2013-12-27,50.150878999999996
2013-12-30,50.159264
2013-12-31,50.402347999999996
2014-01-02,49.807209
2014-01-03,49.681477
2014-01-06,49.689857
2014-01-07,50.578373
2014-01-08,50.930428000000006
2014-01-09,50.813076
2014-01-10,51.525566
2014-01-13,50.461021
2014-01-14,51.95306
2014-01-15,52.313496
2014-01-16,52.154232
2014-01-17,52.556580000000004
2014-01-21,52.808048
2014-01-22,53.017601
2014-01-23,52.221291
2014-01-24,50.226318
2014-01-27,49.949707000000004
2014-01-28,50.326908
2014-01-29,50.150878999999996
2014-01-30,51.114838
2014-01-31,51.039398
2014-02-03,49.564125
2014-02-04,50.301762
2014-02-05,51.106453
2014-02-06,51.592625
2014-02-07,52.313496
2014-02-10,52.455994
2014-02-11,52.782902
2014-02-12,53.721709999999995
2014-02-13,53.788768999999995
2014-02-14,53.74685699999999
2014-02-18,54.467728
2014-02-19,54.610226000000004
2014-02-20,55.079632
2014-02-21,55.247276
2014-02-24,55.750209999999996
2014-02-25,55.691531999999995
2014-02-26,56.010059
2014-02-27,55.834030000000006
2014-02-28,55.800503000000006
2014-03-03,55.549038
2014-03-04,56.010059
2014-03-05,55.163452
2014-03-06,56.127410999999995
2014-03-07,55.850795999999995
2014-03-10,56.043587
2014-03-11,56.806369999999994
2014-03-12,56.303436
2014-03-13,55.12154399999999
2014-03-14,54.459346999999994
2014-03-17,55.758591
2014-03-18,56.588432
2014-03-19,56.286671
2014-03-20,56.588432
2014-03-21,55.859177
2014-03-24,55.532272
2014-03-25,54.844929
2014-03-26,54.803017000000004
2014-03-27,55.046101
2014-03-28,55.943001
2014-03-31,56.881809
2014-04-01,58.256496
2014-04-02,58.767811
2014-04-03,58.449287
2014-04-04,56.839901
2014-04-07,55.25565699999999
2014-04-08,55.414921
2014-04-09,57.242245
2014-04-10,55.850795999999995
2014-04-11,54.40066899999999
2014-04-14,55.004192
2014-04-15,55.03771999999999
2014-04-16,55.23889499999999
2014-04-17,56.328582999999995
2014-04-21,56.865047
2014-04-22,57.694885
2014-04-23,57.62783100000001
2014-04-24,57.28415699999999
2014-04-25,55.725063
2014-04-28,55.171837
2014-04-29,55.51550699999999
2014-04-30,56.026825
2014-05-01,56.244762
2014-05-02,56.898575
2014-05-05,56.940487
2014-05-06,56.38726
2014-05-07,56.596813
2014-05-08,55.867561
2014-05-09,56.026825
2014-05-12,56.487846
2014-05-13,56.546519999999994
2014-05-14,56.135792
2014-05-15,55.289188
2014-05-16,55.339481000000006
2014-05-19,55.926235
2014-05-20,56.060352
2014-05-21,56.605198
2014-05-22,56.890193999999994
2014-05-23,58.67561
2014-05-27,59.010899
2014-05-28,58.197818999999996
2014-05-29,58.013412
2014-05-30,57.887676
2014-06-02,57.703269999999996
2014-06-03,58.41576
2014-06-04,58.692370999999994
2014-06-05,59.1031
2014-06-06,59.295891000000005
2014-06-09,58.87678100000001
2014-06-10,58.633697999999995
2014-06-11,58.038559
2014-06-12,56.454315
2014-06-13,56.99078000000001
2014-06-16,56.756077000000005
2014-06-17,56.672256000000004
2014-06-18,56.957253
2014-06-19,56.479462
2014-06-20,56.479462
2014-06-23,56.026825
2014-06-24,56.621959999999994
2014-06-25,56.999161
2014-06-26,57.133278000000004
2014-06-27,57.418274
2014-06-30,57.619445999999996
2014-07-01,58.524727
2014-07-02,58.566639
2014-07-03,58.860016
2014-07-07,58.340317000000006
2014-07-08,58.164291000000006
2014-07-09,58.466053
2014-07-10,58.23135
2014-07-11,58.306789
2014-07-14,58.466053
2014-07-15,58.298409
2014-07-16,57.896060999999996
2014-07-17,57.10813100000001
2014-07-18,57.510479000000004
2014-07-21,57.26739499999999
2014-07-22,57.795475
2014-07-23,57.62783100000001
2014-07-24,57.51886
2014-07-25,57.66135799999999
2014-07-28,57.803856
2014-07-29,56.957253
2014-07-30,56.64711
2014-07-31,55.99329399999999
2014-08-01,56.060352
2014-08-04,56.848282
2014-08-05,57.36798100000001
2014-08-06,57.00754499999999
2014-08-07,56.420788
2014-08-08,57.393127
2014-08-11,57.015926
2014-08-12,56.839901
2014-08-13,57.158424
2014-08-14,57.84576800000001
2014-08-15,57.544006
2014-08-18,58.113997999999995
2014-08-19,58.49958
2014-08-20,59.170157999999994
2014-08-21,59.220451000000004
2014-08-22,59.20369
2014-08-25,59.295891000000005
2014-08-26,58.68399
2014-08-27,58.256496
2014-08-28,58.113997999999995
2014-08-29,58.323555000000006
2014-09-02,58.935455000000005
2014-09-03,58.68399
2014-09-04,58.885162
2014-09-05,59.077953
2014-09-08,59.857502000000004
2014-09-09,59.715004
2014-09-10,59.39648100000001
2014-09-11,59.069571999999994
2014-09-12,58.818104000000005
2014-09-15,57.904442
2014-09-16,56.362114
2014-09-17,55.800503000000006
2014-09-18,55.230511
2014-09-19,54.85331
2014-09-22,54.492874
2014-09-23,53.906119999999994
2014-09-24,54.115673
2014-09-25,53.855827000000005
2014-09-26,53.755238
2014-09-29,52.640404000000004
2014-09-30,51.416595
2014-10-01,51.282482
2014-10-02,52.405701
2014-10-03,53.017601
2014-10-06,53.202011
2014-10-07,52.56496
2014-10-08,52.89186899999999
2014-10-09,51.76865
2014-10-10,50.586758
2014-10-13,48.868401
2014-10-14,51.525566
2014-10-15,51.617771000000005
2014-10-16,52.254818
2014-10-17,52.883488
2014-10-20,53.235542
2014-10-21,54.442581000000004
2014-10-22,53.998325
2014-10-23,55.071247
2014-10-24,55.976528
2014-10-27,56.060352
2014-10-28,57.720031999999996
2014-10-29,56.764458
2014-10-30,56.781223
2014-10-31,57.820620999999996
2014-11-03,57.912827
2014-11-04,57.36798100000001
2014-11-05,58.625313
2014-11-06,59.036044999999994
2014-11-07,58.331936
2014-11-10,58.566639
2014-11-11,58.87678100000001
2014-11-12,59.052806999999994
2014-11-13,59.27074399999999
2014-11-14,59.245598
2014-11-17,59.388096
2014-11-18,60.134117
2014-11-19,59.597652000000004
2014-11-20,59.631184
2014-11-21,60.243083999999996
2014-11-24,61.031013
2014-11-25,60.25146899999999
2014-11-26,60.16764499999999
2014-11-28,61.148365000000005
2014-12-01,61.106453
2014-12-02,61.366302000000005
2014-12-03,62.145851
2014-12-04,61.517185
2014-12-05,61.517185
2014-12-08,60.97234
2014-12-09,61.05616
2014-12-10,59.430007999999994
2014-12-11,59.64794499999999
2014-12-12,58.482815
2014-12-15,58.75943
2014-12-16,58.239731000000006
2014-12-17,59.513831999999994
2014-12-18,60.79631
2014-12-19,61.617771
2014-12-22,61.785416000000005
2014-12-23,61.919529000000004
2014-12-24,61.567478
2014-12-26,61.709976
2014-12-29,61.852474
2014-12-30,61.458507999999995
2014-12-31,60.955574
2015-01-02,60.846603
2015-01-05,58.189438
2015-01-06,57.820620999999996
2015-01-07,58.281643
2015-01-08,59.715004
2015-01-09,58.809723
2015-01-12,57.74518199999999
2015-01-13,56.705783999999994
2015-01-14,56.278290000000005
2015-01-15,56.278290000000005
2015-01-16,55.817268000000006
2015-01-20,56.554905000000005
2015-01-21,57.527241000000004
2015-01-22,58.04694
2015-01-23,58.398993999999995
2015-01-26,58.315169999999995
2015-01-27,58.507961
2015-01-28,57.141659
2015-01-29,57.979881000000006
2015-01-30,57.611065
2015-02-02,59.35456800000001
2015-02-03,60.97234
2015-02-04,60.980720999999996
2015-02-05,63.604358999999995
2015-02-06,64.677284
2015-02-09,64.719193
2015-02-10,65.875946
2015-02-11,65.305954
2015-02-12,65.431686
2015-02-13,65.968147
2015-02-17,65.800507
2015-02-18,65.750206
2015-02-19,66.563286
2015-02-20,66.445938
2015-02-23,66.38726
2015-02-24,66.085495
2015-02-25,66.932106
2015-02-26,66.26990500000001
2015-02-27,66.085495
2015-03-02,67.175186
2015-03-03,67.0746
2015-03-04,67.71165500000001
2015-03-05,67.166809
2015-03-06,66.295052
2015-03-09,66.20285
2015-03-10,65.079628
2015-03-11,64.442581
2015-03-12,65.3311
2015-03-13,64.37552600000001
2015-03-16,65.616096
2015-03-17,65.557419
2015-03-18,66.362114
2015-03-19,66.370491
2015-03-20,67.024307
2015-03-23,66.923721
2015-03-24,66.404022
2015-03-25,64.928749
2015-03-26,64.45096600000001
2015-03-27,64.953896
2015-03-30,66.395638
2015-03-31,66.839897
2015-04-01,66.09388
2015-04-02,68.046944
2015-04-06,70.243088
2015-04-07,69.47191600000001
2015-04-08,69.748535
2015-04-09,70.603523
2015-04-10,71.00586700000001
2015-04-13,70.385582
2015-04-14,70.511314
2015-04-15,70.201172
2015-04-16,70.42749
2015-04-17,69.798828
2015-04-20,69.849121
2015-04-21,69.597656
2015-04-22,69.47191600000001
2015-04-23,69.73176600000001
2015-04-24,70.0
2015-04-27,69.337807
2015-04-28,69.304276
2015-04-29,68.675606
2015-04-30,69.57251
2015-05-01,70.695724
2015-05-04,72.120705
2015-05-05,70.519699
2015-05-06,70.829842
2015-05-07,70.28499599999999
2015-05-08,71.525566
2015-05-11,71.114838
2015-05-12,71.768654
2015-05-13,71.550713
2015-05-14,72.54819499999999
2015-05-15,73.134956
2015-05-18,73.09304
2015-05-19,73.084663
2015-05-20,72.799667
2015-05-21,73.16848
2015-05-22,72.942162
2015-05-26,72.238052
2015-05-27,73.067894
2015-05-28,73.428329
2015-05-29,72.90863
2015-06-01,72.782898
2015-06-02,73.344513
2015-06-03,74.056999
2015-06-04,72.958923
2015-06-05,73.193626
2015-06-08,72.79128299999999
2015-06-09,72.564964
2015-06-10,74.015091
2015-06-11,73.56244699999999
2015-06-12,73.403183
2015-06-15,73.185249
2015-06-16,73.48700699999999
2015-06-17,74.46772800000001
2015-06-18,74.643753
2015-06-19,74.735962
2015-06-22,74.459343
2015-06-23,74.216263
2015-06-24,73.696564
2015-06-25,74.383904
2015-06-26,74.27494
2015-06-29,70.854988
2015-06-30,71.324394
2015-07-01,72.08717299999999
2015-07-02,72.078796
2015-07-06,71.089691
2015-07-07,70.44426
2015-07-08,65.57418100000001
2015-07-09,65.3311
2015-07-10,66.38726
2015-07-13,67.049454
2015-07-14,67.242249
2015-07-15,67.661362
2015-07-16,64.37552600000001
2015-07-17,65.3311
2015-07-20,65.440063
2015-07-21,65.699913
2015-07-22,64.96228
2015-07-23,65.230515
2015-07-24,64.844933
2015-07-27,63.176865
2015-07-28,64.836548
2015-07-29,65.71668199999999
2015-07-30,64.96228
2015-07-31,65.448448
2015-08-03,64.677284
2015-08-04,65.230515
2015-08-05,64.953896
2015-08-06,64.85331
2015-08-07,66.378876
2015-08-10,68.030174
2015-08-11,65.138306
2015-08-12,63.981559999999995
2015-08-13,64.568314
2015-08-14,63.889355
2015-08-17,65.14669
2015-08-18,65.255661
2015-08-19,64.54316700000001
2015-08-20,62.539814
2015-08-21,60.410728000000006
2015-08-24,59.111484999999995
2015-08-25,58.868401
2015-08-26,61.58424
2015-08-27,62.89186899999999
2015-08-28,63.160099
2015-08-31,63.302597
2015-09-01,60.377201
2015-09-02,61.005867
2015-09-03,61.408215000000006
2015-09-04,60.360434999999995
2015-09-08,63.327743999999996
2015-09-09,63.428332999999995
2015-09-10,63.067898
2015-09-11,64.040237
2015-09-14,63.981559999999995
2015-09-15,64.702431
2015-09-16,66.75608100000001
2015-09-17,66.395638
2015-09-18,65.088013
2015-09-21,64.735962
2015-09-22,62.397316000000004
2015-09-23,62.112324
2015-09-24,61.089691
2015-09-25,61.408215000000006
2015-09-28,58.985752000000005
2015-09-29,61.139984
2015-09-30,63.738476
2015-10-01,64.911987
2015-10-02,65.36462399999999
2015-10-05,65.90947
2015-10-06,65.431686
2015-10-07,66.839897
2015-10-08,67.812241
2015-10-09,68.64208199999999
2015-10-12,68.549873
2015-10-13,66.923721
2015-10-14,67.191956
2015-10-15,67.74517800000001
2015-10-16,67.979881
2015-10-19,68.373848
2015-10-20,68.96060200000001
2015-10-21,68.65884399999999
2015-10-22,70.87175
2015-10-23,71.29924799999999
2015-10-26,71.274101
2015-10-27,70.645432
2015-10-28,72.22129100000001
2015-10-29,67.09137
2015-10-30,69.73176600000001
2015-11-02,70.76277900000001
2015-11-03,69.924561
2015-11-04,69.421623
2015-11-05,69.80720500000001
2015-11-06,69.823975
2015-11-09,68.99413299999999
2015-11-10,69.597656
2015-11-11,70.335289
2015-11-12,69.304276
2015-11-13,67.309303
2015-11-16,68.03855899999999
2015-11-17,67.627831
2015-11-18,68.792961
2015-11-19,70.360435
2015-11-20,72.263199
2015-11-23,72.372169
2015-11-24,72.875107
2015-11-25,73.528915
2015-11-27,73.419952
2015-11-30,73.663033
2015-12-01,74.291702
2015-12-02,72.623634
2015-12-03,71.97820300000001
2015-12-04,73.637886
2015-12-07,72.53143299999999
2015-12-08,71.66806
2015-12-09,70.74601700000001
2015-12-10,70.76277900000001
2015-12-11,68.73428299999999
2015-12-14,68.860016
2015-12-15,70.134117
2015-12-16,71.886002
2015-12-17,69.95809200000001
2015-12-18,70.0
2015-12-21,70.452637
2015-12-22,71.00586700000001
2015-12-23,73.025986
2015-12-24,72.79128299999999
2015-12-28,73.076279
2015-12-29,73.453476
2015-12-30,72.53981800000001
2015-12-31,71.860855
2016-01-04,70.402344
2016-01-05,68.449287
2016-01-06,66.630341
2016-01-07,62.900253
2016-01-08,61.676444999999994
2016-01-11,63.570831000000005
2016-01-12,62.82481
2016-01-13,58.801342000000005
2016-01-14,58.189438
2016-01-15,56.554905000000005
2016-01-19,56.445933999999994
2016-01-20,55.088013000000004
2016-01-21,54.568314
2016-01-22,54.518021
2016-01-25,53.880974
2016-01-26,55.632858
2016-01-27,55.51550699999999
2016-01-28,53.763622
2016-01-29,54.4342
2016-02-01,55.658005
2016-02-02,53.621124
2016-02-03,52.430847
2016-02-04,52.162617
2016-02-05,49.81559
2016-02-08,47.78709
2016-02-09,48.31517
2016-02-10,49.421627
2016-02-11,49.145012
2016-02-12,51.332775
2016-02-16,52.908634
2016-02-17,55.331097
2016-02-18,54.794636
2016-02-19,54.61861
2016-02-22,55.40654
2016-02-23,53.989941
2016-02-24,53.386421
2016-02-25,55.892708
2016-02-26,55.926235
2016-02-29,55.892708
2016-03-01,57.728416
2016-03-02,57.78709
2016-03-03,59.337803
2016-03-04,59.958088000000004
2016-03-07,59.170157999999994
2016-03-08,57.78709
2016-03-09,57.929588
2016-03-10,57.309303
2016-03-11,58.910309
2016-03-14,58.725903
2016-03-15,59.497066000000004
2016-03-16,60.469406000000006
2016-03-17,61.274097
2016-03-18,60.888515000000005
2016-03-21,60.653812
2016-03-22,61.408215000000006
