Date,CMG
2009-10-30,81.489998
2009-11-02,82.68
2009-11-03,82.720001
2009-11-04,82.410004
2009-11-05,85.860001
2009-11-06,86.449997
2009-11-09,88.260002
2009-11-10,89.879997
2009-11-11,90.089996
2009-11-12,87.550003
2009-11-13,88.860001
2009-11-16,89.599998
2009-11-17,88.959999
2009-11-18,87.589996
2009-11-19,85.470001
2009-11-20,83.879997
2009-11-23,85.139999
2009-11-24,83.989998
2009-11-25,84.449997
2009-11-27,83.33000200000001
2009-11-30,83.449997
2009-12-01,84.610001
2009-12-02,85.5
2009-12-03,83.209999
2009-12-04,84.82
2009-12-07,83.879997
2009-12-08,83.889999
2009-12-09,85.160004
2009-12-10,86.089996
2009-12-11,87.309998
2009-12-14,89.870003
2009-12-15,89.870003
2009-12-16,88.860001
2009-12-17,89.16999799999999
2009-12-18,89.489998
2009-12-21,89.709999
2009-12-22,90.849998
2009-12-23,90.18
2009-12-24,90.339996
2009-12-28,91.029999
2009-12-29,91.290001
2009-12-30,89.980003
2009-12-31,88.160004
2010-01-04,87.839996
2010-01-05,89.019997
2010-01-06,87.32
2010-01-07,86.43
2010-01-08,91.889999
2010-01-11,96.769997
2010-01-12,95.41999799999999
2010-01-13,95.639999
2010-01-14,99.41999799999999
2010-01-15,98.059998
2010-01-19,99.5
2010-01-20,97.849998
2010-01-21,100.059998
2010-01-22,97.769997
2010-01-25,95.849998
2010-01-26,97.5
2010-01-27,98.440002
2010-01-28,98.620003
2010-01-29,96.459999
2010-02-01,100.379997
2010-02-02,100.849998
2010-02-03,100.379997
2010-02-04,98.510002
2010-02-05,95.199997
2010-02-08,99.91999799999999
2010-02-09,100.650002
2010-02-10,99.510002
2010-02-11,101.120003
2010-02-12,104.870003
2010-02-16,103.790001
2010-02-17,104.459999
2010-02-18,103.980003
2010-02-19,104.989998
2010-02-22,103.93
2010-02-23,103.639999
2010-02-24,104.839996
2010-02-25,103.82
2010-02-26,104.709999
2010-03-01,107.93
2010-03-02,110.120003
2010-03-03,110.08000200000001
2010-03-04,109.029999
2010-03-05,110.629997
2010-03-08,111.5
2010-03-09,112.010002
2010-03-10,112.32
2010-03-11,112.959999
2010-03-12,114.980003
2010-03-15,114.18
2010-03-16,114.709999
2010-03-17,115.019997
2010-03-18,114.16999799999999
2010-03-19,113.629997
2010-03-22,114.440002
2010-03-23,115.269997
2010-03-24,114.349998
2010-03-25,114.980003
2010-03-26,114.019997
2010-03-29,114.599998
2010-03-30,114.480003
2010-03-31,112.66999799999999
2010-04-01,114.480003
2010-04-05,119.300003
2010-04-06,122.16999799999999
2010-04-07,122.470001
2010-04-08,122.730003
2010-04-09,122.519997
2010-04-12,123.209999
2010-04-13,125.540001
2010-04-14,125.970001
2010-04-15,125.08000200000001
2010-04-16,124.050003
2010-04-19,123.43
2010-04-20,124.08000200000001
2010-04-21,126.75
2010-04-22,144.720001
2010-04-23,142.979996
2010-04-26,141.979996
2010-04-27,139.03999299999998
2010-04-28,135.270004
2010-04-29,139.130005
2010-04-30,134.91000400000001
2010-05-03,138.899994
2010-05-04,133.389999
2010-05-05,135.0
2010-05-06,131.520004
2010-05-07,128.830002
2010-05-10,136.919998
2010-05-11,138.059998
2010-05-12,142.369995
2010-05-13,141.850006
2010-05-14,138.610001
2010-05-17,139.029999
2010-05-18,139.66000400000001
2010-05-19,138.91000400000001
2010-05-20,133.83999599999999
2010-05-21,135.770004
2010-05-24,137.479996
2010-05-25,136.279999
2010-05-26,138.08999599999999
2010-05-27,143.990005
2010-05-28,142.279999
2010-06-01,141.25
2010-06-02,147.610001
2010-06-03,148.899994
2010-06-04,143.809998
2010-06-07,139.070007
2010-06-08,142.029999
2010-06-09,143.369995
2010-06-10,146.139999
2010-06-11,149.479996
2010-06-14,148.770004
2010-06-15,152.919998
2010-06-16,152.520004
2010-06-17,151.850006
2010-06-18,152.740005
2010-06-21,151.58999599999999
2010-06-22,145.149994
2010-06-23,147.300003
2010-06-24,144.759995
2010-06-25,146.83999599999999
2010-06-28,145.96000700000002
2010-06-29,138.440002
2010-06-30,136.809998
2010-07-01,138.669998
2010-07-02,137.240005
2010-07-06,135.259995
2010-07-07,138.449997
2010-07-08,139.570007
2010-07-09,140.41000400000001
2010-07-12,139.929993
2010-07-13,142.759995
2010-07-14,143.720001
2010-07-15,142.46000700000002
2010-07-16,136.820007
2010-07-19,130.240005
2010-07-20,133.970001
2010-07-21,129.600006
2010-07-22,133.16000400000001
2010-07-23,145.5
2010-07-26,148.570007
2010-07-27,148.279999
2010-07-28,147.940002
2010-07-29,146.009995
2010-07-30,147.899994
2010-08-02,150.509995
2010-08-03,151.240005
2010-08-04,152.53999299999998
2010-08-05,150.929993
2010-08-06,151.600006
2010-08-09,151.33999599999999
2010-08-10,150.029999
2010-08-11,146.320007
2010-08-12,146.229996
2010-08-13,142.630005
2010-08-16,144.970001
