Date,ITW
1973-11-08,1.0078129999999998
1973-11-09,1.0078129999999998
1973-11-12,0.929688
1973-11-13,0.914063
1973-11-14,0.90625
1973-11-15,0.84375
1973-11-16,0.90625
1973-11-19,0.867188
1973-11-20,0.820313
1973-11-21,0.828125
1973-11-23,0.832031
1973-11-26,0.78125
1973-11-27,0.789063
1973-11-28,0.789063
1973-11-29,0.8007810000000001
1973-11-30,0.7929689999999999
1973-12-03,0.789063
1973-12-04,0.78125
1973-12-05,0.773438
1973-12-06,0.75
1973-12-07,0.757813
1973-12-10,0.765625
1973-12-11,0.765625
1973-12-12,0.757813
1973-12-13,0.71875
1973-12-14,0.7304689999999999
1973-12-17,0.71875
1973-12-18,0.6875
1973-12-19,0.7148439999999999
1973-12-20,0.703125
1973-12-21,0.6875
1973-12-24,0.695313
1973-12-26,0.703125
1973-12-27,0.765625
1973-12-28,0.7695310000000001
1973-12-31,0.765625
1974-01-02,0.765625
1974-01-03,0.7695310000000001
1974-01-04,0.7773439999999999
1974-01-07,0.7695310000000001
1974-01-08,0.75
1974-01-09,0.703125
1974-01-10,0.703125
1974-01-11,0.710938
1974-01-14,0.71875
1974-01-15,0.71875
1974-01-16,0.7304689999999999
1974-01-17,0.742188
1974-01-18,0.7460939999999999
1974-01-21,0.742188
1974-01-22,0.726563
1974-01-23,0.726563
1974-01-24,0.71875
1974-01-25,0.726563
1974-01-28,0.726563
1974-01-29,0.734375
1974-01-30,0.734375
1974-01-31,0.734375
1974-02-01,0.75
1974-02-04,0.7460939999999999
1974-02-05,0.757813
1974-02-06,0.757813
1974-02-07,0.765625
1974-02-08,0.773438
1974-02-11,0.75
1974-02-12,0.757813
1974-02-13,0.742188
1974-02-14,0.742188
1974-02-15,0.75
1974-02-19,0.7539060000000001
1974-02-20,0.75
1974-02-21,0.757813
1974-02-22,0.7539060000000001
1974-02-25,0.75
1974-02-26,0.742188
1974-02-27,0.75
1974-02-28,0.742188
1974-03-01,0.75
1974-03-04,0.75
1974-03-05,0.757813
1974-03-06,0.7773439999999999
1974-03-07,0.78125
1974-03-08,0.789063
1974-03-11,0.78125
1974-03-12,0.789063
1974-03-13,0.796875
1974-03-14,0.804688
1974-03-15,0.796875
1974-03-18,0.796875
1974-03-19,0.796875
1974-03-20,0.78125
1974-03-21,0.7929689999999999
1974-03-22,0.7929689999999999
1974-03-25,0.7773439999999999
1974-03-26,0.7695310000000001
1974-03-27,0.78125
1974-03-28,0.78125
1974-03-29,0.7695310000000001
1974-04-01,0.765625
1974-04-02,0.765625
1974-04-03,0.765625
1974-04-04,0.7773439999999999
1974-04-05,0.757813
1974-04-08,0.742188
1974-04-09,0.734375
1974-04-10,0.742188
1974-04-11,0.742188
1974-04-15,0.742188
1974-04-16,0.75
1974-04-17,0.7617189999999999
1974-04-18,0.757813
1974-04-19,0.757813
1974-04-22,0.734375
1974-04-23,0.726563
1974-04-24,0.726563
1974-04-25,0.726563
1974-04-26,0.710938
1974-04-29,0.703125
1974-04-30,0.703125
1974-05-01,0.71875
1974-05-02,0.734375
1974-05-03,0.7382810000000001
1974-05-06,0.734375
1974-05-07,0.7304689999999999
1974-05-08,0.7226560000000001
1974-05-09,0.71875
1974-05-10,0.726563
1974-05-13,0.726563
1974-05-14,0.726563
1974-05-15,0.734375
1974-05-16,0.734375
1974-05-17,0.726563
1974-05-20,0.734375
1974-05-21,0.734375
1974-05-22,0.734375
1974-05-23,0.734375
1974-05-24,0.734375
1974-05-28,0.742188
1974-05-29,0.742188
1974-05-30,0.742188
1974-05-31,0.757813
1974-06-03,0.773438
1974-06-04,0.789063
1974-06-05,0.820313
1974-06-06,0.8164060000000001
1974-06-07,0.855469
1974-06-10,0.855469
1974-06-11,0.859375
1974-06-12,0.867188
1974-06-13,0.863281
1974-06-14,0.851563
1974-06-17,0.84375
1974-06-18,0.851563
1974-06-19,0.851563
1974-06-20,0.859375
1974-06-21,0.863281
1974-06-24,0.859375
1974-06-25,0.867188
1974-06-26,0.871094
1974-06-27,0.871094
1974-06-28,0.851563
1974-07-01,0.8164060000000001
1974-07-02,0.8125
1974-07-03,0.789063
1974-07-05,0.789063
1974-07-08,0.7773439999999999
1974-07-09,0.765625
1974-07-10,0.757813
1974-07-11,0.757813
1974-07-12,0.757813
1974-07-15,0.757813
1974-07-16,0.7851560000000001
1974-07-17,0.820313
1974-07-18,0.875
1974-07-19,0.867188
1974-07-22,0.867188
1974-07-23,0.867188
1974-07-24,0.875
1974-07-25,0.898438
1974-07-26,0.914063
1974-07-29,0.921875
1974-07-30,0.9375
1974-07-31,0.910156
1974-08-01,0.867188
1974-08-02,0.851563
1974-08-05,0.859375
1974-08-06,0.851563
1974-08-07,0.84375
1974-08-08,0.84375
1974-08-09,0.84375
1974-08-12,0.84375
1974-08-13,0.8125
1974-08-14,0.8125
1974-08-15,0.804688
1974-08-16,0.796875
1974-08-19,0.765625
1974-08-20,0.75
1974-08-21,0.757813
1974-08-22,0.7460939999999999
1974-08-23,0.742188
1974-08-26,0.703125
1974-08-27,0.710938
1974-08-28,0.71875
1974-08-29,0.710938
1974-08-30,0.6875
1974-09-03,0.695313
1974-09-04,0.6875
1974-09-05,0.695313
1974-09-06,0.695313
1974-09-09,0.695313
1974-09-10,0.695313
1974-09-11,0.710938
1974-09-12,0.710938
1974-09-13,0.695313
1974-09-16,0.703125
1974-09-17,0.71875
1974-09-18,0.71875
1974-09-19,0.7148439999999999
1974-09-20,0.710938
1974-09-23,0.710938
1974-09-24,0.7070310000000001
1974-09-25,0.71875
1974-09-26,0.71875
1974-09-27,0.7148439999999999
1974-09-30,0.6992189999999999
1974-10-01,0.6875
1974-10-02,0.6875
1974-10-03,0.6875
1974-10-04,0.6875
1974-10-07,0.679688
1974-10-08,0.695313
1974-10-09,0.703125
1974-10-10,0.710938
1974-10-11,0.726563
1974-10-14,0.75
1974-10-15,0.75
1974-10-16,0.757813
1974-10-17,0.757813
1974-10-18,0.7460939999999999
1974-10-21,0.742188
1974-10-22,0.75
1974-10-23,0.75
1974-10-24,0.742188
1974-10-25,0.75
1974-10-28,0.757813
1974-10-29,0.7695310000000001
1974-10-30,0.789063
1974-10-31,0.7851560000000001
1974-11-01,0.7929689999999999
1974-11-04,0.773438
1974-11-05,0.757813
1974-11-06,0.757813
1974-11-07,0.757813
1974-11-08,0.7773439999999999
1974-11-11,0.765625
1974-11-12,0.75
1974-11-13,0.726563
1974-11-14,0.71875
1974-11-15,0.71875
1974-11-18,0.703125
1974-11-19,0.695313
1974-11-20,0.695313
1974-11-21,0.695313
1974-11-22,0.6875
1974-11-25,0.6875
1974-11-26,0.664063
1974-11-27,0.648438
1974-11-29,0.6367189999999999
1974-12-02,0.625
1974-12-03,0.6289060000000001
1974-12-04,0.640625
1974-12-05,0.609375
1974-12-06,0.59375
1974-12-09,0.5664060000000001
1974-12-10,0.539063
1974-12-11,0.546875
1974-12-12,0.523438
1974-12-13,0.515625
1974-12-16,0.523438
1974-12-17,0.507813
1974-12-18,0.515625
1974-12-19,0.507813
1974-12-20,0.484375
1974-12-23,0.484375
1974-12-24,0.488281
1974-12-26,0.484375
1974-12-27,0.492188
1974-12-30,0.5
1974-12-31,0.5273439999999999
1975-01-02,0.5585939999999999
1975-01-03,0.5625
1975-01-06,0.5585939999999999
1975-01-07,0.5507810000000001
1975-01-08,0.5625
1975-01-09,0.5625
1975-01-10,0.5898439999999999
1975-01-13,0.601563
1975-01-14,0.625
1975-01-15,0.625
1975-01-16,0.625
1975-01-17,0.632813
1975-01-20,0.632813
1975-01-21,0.6367189999999999
1975-01-22,0.648438
1975-01-23,0.65625
1975-01-24,0.664063
1975-01-27,0.664063
1975-01-28,0.6835939999999999
1975-01-29,0.6875
1975-01-30,0.703125
1975-01-31,0.726563
1975-02-03,0.734375
1975-02-04,0.71875
1975-02-05,0.6875
1975-02-06,0.6835939999999999
1975-02-07,0.640625
1975-02-10,0.679688
1975-02-11,0.65625
1975-02-12,0.640625
1975-02-13,0.6679689999999999
1975-02-14,0.6523439999999999
1975-02-18,0.6875
1975-02-19,0.671875
1975-02-20,0.664063
1975-02-21,0.679688
1975-02-24,0.664063
1975-02-25,0.671875
1975-02-26,0.6757810000000001
1975-02-27,0.6757810000000001
1975-02-28,0.671875
1975-03-03,0.664063
1975-03-04,0.664063
1975-03-05,0.6445310000000001
1975-03-06,0.6445310000000001
1975-03-07,0.632813
1975-03-10,0.625
1975-03-11,0.632813
1975-03-12,0.625
1975-03-13,0.625
1975-03-14,0.6523439999999999
1975-03-17,0.6835939999999999
1975-03-18,0.6835939999999999
1975-03-19,0.6992189999999999
1975-03-20,0.6875
1975-03-21,0.7148439999999999
1975-03-24,0.6875
1975-03-25,0.695313
1975-03-26,0.703125
1975-03-27,0.7148439999999999
1975-03-31,0.7148439999999999
1975-04-01,0.7070310000000001
1975-04-02,0.71875
1975-04-03,0.710938
1975-04-04,0.7304689999999999
1975-04-07,0.734375
1975-04-08,0.75
1975-04-09,0.78125
1975-04-10,0.789063
1975-04-11,0.789063
1975-04-14,0.789063
1975-04-15,0.828125
1975-04-16,0.820313
1975-04-17,0.820313
1975-04-18,0.835938
1975-04-21,0.835938
1975-04-22,0.820313
1975-04-23,0.828125
1975-04-24,0.820313
1975-04-25,0.828125
1975-04-28,0.828125
1975-04-29,0.820313
1975-04-30,0.828125
1975-05-01,0.820313
1975-05-02,0.839844
1975-05-05,0.820313
1975-05-06,0.8125
1975-05-07,0.8125
1975-05-08,0.828125
1975-05-09,0.828125
1975-05-12,0.820313
1975-05-13,0.828125
1975-05-14,0.847656
1975-05-15,0.851563
1975-05-16,0.835938
1975-05-19,0.835938
1975-05-20,0.84375
1975-05-21,0.839844
1975-05-22,0.847656
1975-05-23,0.847656
1975-05-27,0.859375
1975-05-28,0.84375
1975-05-29,0.84375
1975-05-30,0.84375
1975-06-02,0.859375
1975-06-03,0.859375
1975-06-04,0.855469
1975-06-05,0.851563
1975-06-06,0.84375
1975-06-09,0.835938
1975-06-10,0.828125
1975-06-11,0.835938
1975-06-12,0.835938
1975-06-13,0.84375
1975-06-16,0.84375
1975-06-17,0.84375
1975-06-18,0.84375
1975-06-19,0.84375
1975-06-20,0.835938
1975-06-23,0.835938
1975-06-24,0.84375
1975-06-25,0.835938
1975-06-26,0.84375
1975-06-27,0.835938
1975-06-30,0.84375
1975-07-01,0.835938
1975-07-02,0.84375
1975-07-03,0.859375
1975-07-07,0.847656
1975-07-08,0.835938
1975-07-09,0.835938
1975-07-10,0.84375
1975-07-11,0.851563
1975-07-14,0.851563
1975-07-15,0.867188
1975-07-16,0.867188
1975-07-17,0.859375
1975-07-18,0.875
1975-07-21,0.867188
1975-07-22,0.875
1975-07-23,0.859375
1975-07-24,0.867188
1975-07-25,0.847656
1975-07-28,0.84375
1975-07-29,0.839844
1975-07-30,0.839844
1975-07-31,0.835938
1975-08-01,0.820313
1975-08-04,0.8125
1975-08-05,0.828125
1975-08-06,0.832031
1975-08-07,0.839844
1975-08-08,0.839844
1975-08-11,0.839844
1975-08-12,0.839844
1975-08-13,0.835938
1975-08-14,0.835938
1975-08-15,0.828125
1975-08-18,0.828125
1975-08-19,0.8125
1975-08-20,0.78125
1975-08-21,0.78125
1975-08-22,0.7773439999999999
1975-08-25,0.773438
1975-08-26,0.773438
1975-08-27,0.78125
1975-08-28,0.78125
1975-08-29,0.796875
1975-09-02,0.8007810000000001
1975-09-03,0.8007810000000001
1975-09-04,0.8007810000000001
1975-09-05,0.796875
1975-09-08,0.796875
1975-09-09,0.796875
1975-09-10,0.796875
1975-09-11,0.796875
1975-09-12,0.796875
1975-09-15,0.796875
1975-09-16,0.796875
1975-09-17,0.765625
1975-09-18,0.757813
1975-09-19,0.75
1975-09-22,0.726563
1975-09-23,0.726563
1975-09-24,0.726563
1975-09-25,0.7226560000000001
1975-09-26,0.7304689999999999
1975-09-29,0.7226560000000001
1975-09-30,0.7226560000000001
1975-10-01,0.7226560000000001
1975-10-02,0.7226560000000001
1975-10-03,0.726563
1975-10-06,0.726563
1975-10-07,0.726563
1975-10-08,0.726563
1975-10-09,0.742188
1975-10-10,0.75
1975-10-13,0.7617189999999999
1975-10-14,0.757813
1975-10-15,0.757813
1975-10-16,0.7539060000000001
1975-10-17,0.7539060000000001
1975-10-20,0.789063
1975-10-21,0.804688
1975-10-22,0.789063
1975-10-23,0.789063
1975-10-24,0.78125
1975-10-27,0.7773439999999999
1975-10-28,0.773438
1975-10-29,0.7695310000000001
1975-10-30,0.765625
1975-10-31,0.757813
1975-11-03,0.7539060000000001
1975-11-04,0.75
1975-11-05,0.734375
1975-11-06,0.71875
1975-11-07,0.710938
1975-11-10,0.703125
1975-11-11,0.710938
1975-11-12,0.7148439999999999
1975-11-13,0.75
1975-11-14,0.78125
1975-11-17,0.7617189999999999
1975-11-18,0.7617189999999999
1975-11-19,0.765625
1975-11-20,0.765625
1975-11-21,0.75
1975-11-24,0.75
1975-11-25,0.742188
1975-11-26,0.734375
1975-11-28,0.75
1975-12-01,0.75
1975-12-02,0.742188
1975-12-03,0.734375
1975-12-04,0.742188
1975-12-05,0.7382810000000001
1975-12-08,0.734375
1975-12-09,0.726563
1975-12-10,0.7226560000000001
1975-12-11,0.71875
1975-12-12,0.726563
1975-12-15,0.726563
1975-12-16,0.71875
1975-12-17,0.710938
1975-12-18,0.710938
1975-12-19,0.710938
1975-12-22,0.6914060000000001
1975-12-23,0.664063
1975-12-24,0.664063
1975-12-26,0.664063
1975-12-29,0.664063
1975-12-30,0.65625
1975-12-31,0.671875
1976-01-02,0.65625
1976-01-05,0.6875
1976-01-06,0.695313
1976-01-07,0.71875
1976-01-08,0.7070310000000001
1976-01-09,0.7070310000000001
1976-01-12,0.695313
1976-01-13,0.726563
1976-01-14,0.734375
1976-01-15,0.71875
1976-01-16,0.742188
1976-01-19,0.757813
1976-01-20,0.78125
1976-01-21,0.78125
1976-01-22,0.78125
1976-01-23,0.7851560000000001
1976-01-26,0.78125
1976-01-27,0.789063
1976-01-28,0.7851560000000001
1976-01-29,0.7851560000000001
1976-01-30,0.78125
1976-02-02,0.78125
1976-02-03,0.765625
1976-02-04,0.7695310000000001
1976-02-05,0.7695310000000001
1976-02-06,0.7539060000000001
1976-02-09,0.757813
1976-02-10,0.7773439999999999
1976-02-11,0.8125
1976-02-12,0.828125
1976-02-13,0.824219
1976-02-17,0.820313
1976-02-18,0.820313
1976-02-19,0.832031
1976-02-20,0.863281
1976-02-23,0.859375
1976-02-24,0.867188
1976-02-25,0.882813
1976-02-26,0.90625
1976-02-27,0.90625
1976-03-01,0.890625
1976-03-02,0.921875
1976-03-03,0.917969
1976-03-04,0.925781
1976-03-05,0.910156
1976-03-08,0.910156
1976-03-09,0.914063
1976-03-10,0.910156
1976-03-11,0.914063
1976-03-12,0.902344
1976-03-15,0.894531
1976-03-16,0.894531
1976-03-17,0.882813
1976-03-18,0.875
1976-03-19,0.875
1976-03-22,0.867188
1976-03-23,0.867188
1976-03-24,0.871094
1976-03-25,0.859375
1976-03-26,0.867188
1976-03-29,0.867188
1976-03-30,0.871094
1976-03-31,0.863281
1976-04-01,0.882813
1976-04-02,0.878906
1976-04-05,0.890625
1976-04-06,0.917969
1976-04-07,0.914063
1976-04-08,0.898438
1976-04-09,0.890625
1976-04-12,0.898438
1976-04-13,0.886719
1976-04-14,0.90625
1976-04-15,0.898438
1976-04-19,0.878906
1976-04-20,0.898438
1976-04-21,0.898438
1976-04-22,0.898438
1976-04-23,0.890625
1976-04-26,0.859375
1976-04-27,0.84375
1976-04-28,0.859375
1976-04-29,0.875
1976-04-30,0.875
1976-05-03,0.886719
1976-05-04,0.882813
1976-05-05,0.867188
1976-05-06,0.875
1976-05-07,0.859375
1976-05-10,0.851563
1976-05-11,0.859375
1976-05-12,0.851563
1976-05-13,0.847656
1976-05-14,0.855469
1976-05-17,0.84375
1976-05-18,0.828125
1976-05-19,0.8125
1976-05-20,0.78125
1976-05-21,0.804688
1976-05-24,0.789063
1976-05-25,0.789063
1976-05-26,0.78125
1976-05-27,0.78125
1976-05-28,0.7929689999999999
1976-06-01,0.789063
1976-06-02,0.7773439999999999
1976-06-03,0.7773439999999999
1976-06-04,0.789063
1976-06-07,0.7851560000000001
1976-06-08,0.789063
1976-06-09,0.7929689999999999
1976-06-10,0.7929689999999999
1976-06-11,0.796875
1976-06-14,0.796875
1976-06-15,0.8085939999999999
1976-06-16,0.8007810000000001
1976-06-17,0.796875
1976-06-18,0.84375
1976-06-21,0.84375
1976-06-22,0.851563
1976-06-23,0.851563
1976-06-24,0.855469
1976-06-25,0.855469
1976-06-28,0.859375
1976-06-29,0.859375
1976-06-30,0.859375
1976-07-01,0.867188
1976-07-02,0.851563
1976-07-06,0.859375
1976-07-07,0.859375
1976-07-08,0.859375
1976-07-09,0.867188
1976-07-12,0.867188
1976-07-13,0.875
1976-07-14,0.875
1976-07-15,0.875
1976-07-16,0.867188
1976-07-19,0.867188
1976-07-20,0.867188
1976-07-21,0.859375
1976-07-22,0.859375
1976-07-23,0.863281
1976-07-26,0.84375
1976-07-27,0.84375
1976-07-28,0.84375
1976-07-29,0.847656
1976-07-30,0.84375
1976-08-02,0.84375
1976-08-03,0.839844
1976-08-04,0.84375
1976-08-05,0.84375
1976-08-06,0.84375
1976-08-09,0.8164060000000001
1976-08-10,0.820313
1976-08-11,0.820313
1976-08-12,0.820313
1976-08-13,0.820313
1976-08-16,0.820313
1976-08-17,0.820313
1976-08-18,0.820313
1976-08-19,0.796875
1976-08-20,0.78125
1976-08-23,0.773438
1976-08-24,0.757813
1976-08-25,0.734375
1976-08-26,0.734375
1976-08-27,0.726563
1976-08-30,0.7226560000000001
1976-08-31,0.734375
1976-09-01,0.742188
1976-09-02,0.773438
1976-09-03,0.796875
1976-09-07,0.796875
1976-09-08,0.796875
1976-09-09,0.8007810000000001
1976-09-10,0.796875
1976-09-13,0.773438
1976-09-14,0.773438
1976-09-15,0.7695310000000001
1976-09-16,0.765625
1976-09-17,0.789063
1976-09-20,0.796875
1976-09-21,0.8007810000000001
1976-09-22,0.820313
1976-09-23,0.835938
1976-09-24,0.84375
1976-09-27,0.84375
1976-09-28,0.851563
1976-09-29,0.804688
1976-09-30,0.8125
1976-10-01,0.796875
1976-10-04,0.773438
1976-10-05,0.773438
1976-10-06,0.773438
1976-10-07,0.765625
1976-10-08,0.765625
1976-10-11,0.765625
1976-10-12,0.757813
1976-10-13,0.734375
1976-10-14,0.7226560000000001
1976-10-15,0.7304689999999999
1976-10-18,0.7304689999999999
1976-10-19,0.726563
1976-10-20,0.7304689999999999
1976-10-21,0.726563
1976-10-22,0.726563
1976-10-25,0.7304689999999999
1976-10-26,0.734375
1976-10-27,0.734375
1976-10-28,0.734375
1976-10-29,0.75
1976-11-01,0.7460939999999999
1976-11-03,0.726563
1976-11-04,0.734375
1976-11-05,0.7304689999999999
1976-11-08,0.7304689999999999
1976-11-09,0.726563
1976-11-10,0.7226560000000001
1976-11-11,0.7148439999999999
1976-11-12,0.710938
1976-11-15,0.710938
1976-11-16,0.710938
1976-11-17,0.7070310000000001
1976-11-18,0.7070310000000001
1976-11-19,0.71875
1976-11-22,0.734375
1976-11-23,0.742188
1976-11-24,0.742188
1976-11-26,0.734375
1976-11-29,0.734375
1976-11-30,0.734375
1976-12-01,0.7539060000000001
1976-12-02,0.789063
1976-12-03,0.7773439999999999
1976-12-06,0.789063
1976-12-07,0.7851560000000001
1976-12-08,0.7851560000000001
1976-12-09,0.8164060000000001
1976-12-10,0.828125
1976-12-13,0.832031
1976-12-14,0.835938
1976-12-15,0.832031
1976-12-16,0.824219
1976-12-17,0.820313
1976-12-20,0.828125
1976-12-21,0.835938
1976-12-22,0.839844
1976-12-23,0.820313
1976-12-27,0.828125
1976-12-28,0.839844
1976-12-29,0.855469
1976-12-30,0.851563
1976-12-31,0.863281
1977-01-03,0.851563
1977-01-04,0.871094
1977-01-05,0.867188
1977-01-06,0.875
1977-01-07,0.871094
1977-01-10,0.855469
1977-01-11,0.855469
1977-01-12,0.859375
1977-01-13,0.851563
1977-01-14,0.851563
1977-01-17,0.828125
1977-01-18,0.8007810000000001
1977-01-19,0.8125
1977-01-20,0.832031
1977-01-21,0.820313
1977-01-24,0.828125
1977-01-25,0.820313
1977-01-26,0.8164060000000001
1977-01-27,0.8164060000000001
1977-01-28,0.8164060000000001
1977-01-31,0.8125
1977-02-01,0.8125
1977-02-02,0.8164060000000001
1977-02-03,0.824219
1977-02-04,0.8164060000000001
1977-02-07,0.8125
1977-02-08,0.773438
1977-02-09,0.757813
1977-02-10,0.765625
1977-02-11,0.78125
1977-02-14,0.796875
1977-02-15,0.8085939999999999
1977-02-16,0.8007810000000001
1977-02-17,0.796875
1977-02-18,0.796875
1977-02-22,0.8007810000000001
1977-02-23,0.804688
1977-02-24,0.796875
1977-02-25,0.78125
1977-02-28,0.78125
1977-03-01,0.765625
1977-03-02,0.75
1977-03-03,0.7617189999999999
1977-03-04,0.7617189999999999
1977-03-07,0.7539060000000001
1977-03-08,0.75
1977-03-09,0.7304689999999999
1977-03-10,0.7304689999999999
1977-03-11,0.757813
1977-03-14,0.765625
1977-03-15,0.765625
1977-03-16,0.765625
1977-03-17,0.757813
1977-03-18,0.75
1977-03-21,0.757813
1977-03-22,0.742188
1977-03-23,0.742188
1977-03-24,0.75
1977-03-25,0.734375
1977-03-28,0.7304689999999999
1977-03-29,0.7304689999999999
1977-03-30,0.71875
1977-03-31,0.726563
1977-04-01,0.71875
1977-04-04,0.7148439999999999
1977-04-05,0.6992189999999999
1977-04-06,0.679688
1977-04-07,0.6992189999999999
1977-04-11,0.71875
1977-04-12,0.710938
1977-04-13,0.710938
1977-04-14,0.7148439999999999
1977-04-15,0.710938
1977-04-18,0.6992189999999999
1977-04-19,0.6875
1977-04-20,0.7070310000000001
1977-04-21,0.71875
1977-04-22,0.726563
1977-04-25,0.726563
1977-04-26,0.726563
1977-04-27,0.734375
1977-04-28,0.75
1977-04-29,0.757813
1977-05-02,0.734375
1977-05-03,0.710938
1977-05-04,0.710938
1977-05-05,0.710938
1977-05-06,0.71875
1977-05-09,0.703125
1977-05-10,0.6992189999999999
1977-05-11,0.703125
1977-05-12,0.703125
1977-05-13,0.703125
1977-05-16,0.6914060000000001
1977-05-17,0.734375
1977-05-18,0.734375
1977-05-19,0.726563
1977-05-20,0.757813
1977-05-23,0.757813
1977-05-24,0.726563
1977-05-25,0.734375
1977-05-26,0.765625
1977-05-27,0.773438
1977-05-31,0.765625
1977-06-01,0.75
1977-06-02,0.742188
1977-06-03,0.7304689999999999
1977-06-06,0.726563
1977-06-07,0.7226560000000001
1977-06-08,0.726563
1977-06-09,0.726563
1977-06-10,0.734375
1977-06-13,0.734375
1977-06-14,0.71875
1977-06-15,0.7148439999999999
1977-06-16,0.695313
1977-06-17,0.710938
1977-06-20,0.710938
1977-06-21,0.703125
1977-06-22,0.7148439999999999
1977-06-23,0.71875
1977-06-24,0.710938
1977-06-27,0.703125
1977-06-28,0.710938
1977-06-29,0.7070310000000001
1977-06-30,0.7070310000000001
1977-07-01,0.71875
1977-07-05,0.710938
1977-07-06,0.71875
1977-07-07,0.734375
1977-07-08,0.734375
1977-07-11,0.7304689999999999
1977-07-12,0.734375
1977-07-13,0.734375
1977-07-15,0.742188
1977-07-18,0.71875
1977-07-19,0.726563
1977-07-20,0.726563
1977-07-21,0.7226560000000001
1977-07-22,0.7226560000000001
1977-07-25,0.7226560000000001
1977-07-26,0.7226560000000001
1977-07-27,0.7226560000000001
1977-07-28,0.710938
