Date,LYB
2011-08-11,34.02
2011-08-12,33.900002
2011-08-15,33.939999
2011-08-16,32.619999
2011-08-17,31.91
2011-08-18,29.049999
2011-08-19,27.98
2011-08-22,28.75
2011-08-23,29.85
2011-08-24,30.790001
2011-08-25,30.42
2011-08-26,31.85
2011-08-29,34.689999
2011-08-30,34.060001
2011-08-31,34.650002
2011-09-01,33.919998
2011-09-02,32.110001000000004
2011-09-06,32.099998
2011-09-07,33.939999
2011-09-08,33.349998
2011-09-09,31.190001000000002
2011-09-12,31.42
2011-09-13,32.509997999999996
2011-09-14,33.290001000000004
2011-09-15,33.689999
2011-09-16,34.0
2011-09-19,32.919998
2011-09-20,31.76
2011-09-21,28.889999
2011-09-22,27.809998999999998
2011-09-23,28.469998999999998
2011-09-26,29.0
2011-09-27,29.59
2011-09-28,27.77
2011-09-29,26.65
2011-09-30,24.43
2011-10-03,24.1
2011-10-04,25.879998999999998
2011-10-05,26.09
2011-10-06,27.389999
2011-10-07,26.52
2011-10-10,27.25
2011-10-11,28.049999
2011-10-12,28.700001
2011-10-13,28.059998999999998
2011-10-14,29.200001
2011-10-17,28.24
2011-10-18,28.290001
2011-10-19,26.93
2011-10-20,27.389999
2011-10-21,31.02
2011-10-24,32.330002
2011-10-25,30.73
2011-10-26,31.74
2011-10-27,33.59
2011-10-28,34.5
2011-10-31,32.860001000000004
2011-11-01,32.110001000000004
2011-11-02,33.209998999999996
2011-11-03,34.459998999999996
2011-11-04,35.009997999999996
2011-11-07,34.790001000000004
2011-11-08,34.939999
2011-11-09,34.060001
2011-11-10,35.07
2011-11-11,36.080002
2011-11-14,35.529999
2011-11-15,34.919998
2011-11-16,35.02
2011-11-17,35.189999
2011-11-18,34.529999
2011-11-21,34.509997999999996
2011-11-22,29.77
2011-11-23,28.33
2011-11-25,28.65
2011-11-28,29.91
2011-11-29,30.360001
2011-11-30,32.669998
2011-12-01,32.41
2011-12-02,32.799999
2011-12-05,33.720001
2011-12-06,33.700001
2011-12-07,32.939999
2011-12-08,32.619999
2011-12-09,33.18
2011-12-12,32.279999
2011-12-13,31.889999
2011-12-14,30.700001
2011-12-15,30.799999
2011-12-16,32.049999
2011-12-19,31.200001
2011-12-20,32.919998
2011-12-21,32.959998999999996
2011-12-22,32.889998999999996
2011-12-23,32.990002000000004
2011-12-27,32.970001
2011-12-28,32.25
2011-12-29,32.810001
2011-12-30,32.490002000000004
2012-01-03,33.470001
2012-01-04,34.740002000000004
2012-01-05,34.240002000000004
2012-01-06,34.450001
2012-01-09,34.32
2012-01-10,36.950001
2012-01-11,37.400002
2012-01-12,38.889998999999996
2012-01-13,38.91
2012-01-17,39.189999
2012-01-18,40.630001
2012-01-19,40.0
2012-01-20,39.900002
2012-01-23,39.34
2012-01-24,39.970001
2012-01-25,40.220001
2012-01-26,40.290001000000004
2012-01-27,41.23
2012-01-30,42.419998
2012-01-31,43.099998
2012-02-01,43.599998
2012-02-02,43.299999
2012-02-03,44.799999
2012-02-06,44.75
2012-02-07,44.869999
2012-02-08,44.700001
2012-02-09,44.580002
2012-02-10,44.75
2012-02-13,46.009997999999996
2012-02-14,44.610001000000004
2012-02-15,43.560001
2012-02-16,43.990002000000004
2012-02-17,43.98
2012-02-21,42.889998999999996
2012-02-22,43.299999
2012-02-23,43.189999
2012-02-24,44.150002
2012-02-27,44.240002000000004
2012-02-28,44.0
2012-02-29,43.18
2012-03-01,43.57
2012-03-02,43.709998999999996
2012-03-05,41.799999
2012-03-06,39.279999
2012-03-07,40.599998
2012-03-08,42.720001
2012-03-09,42.139998999999996
2012-03-12,40.599998
2012-03-13,42.259997999999996
2012-03-14,41.959998999999996
2012-03-15,42.709998999999996
2012-03-16,42.900002
2012-03-19,42.540001000000004
2012-03-20,42.880001
2012-03-21,43.650002
2012-03-22,41.610001000000004
2012-03-23,42.52
2012-03-26,43.869999
2012-03-27,43.290001000000004
2012-03-28,42.639998999999996
2012-03-29,43.130001
2012-03-30,43.650002
2012-04-02,44.57
2012-04-03,43.830002
2012-04-04,44.09
2012-04-05,43.41
2012-04-09,42.470001
2012-04-10,40.950001
2012-04-11,41.220001
2012-04-12,42.830002
2012-04-13,44.07
2012-04-16,44.279999
2012-04-17,44.130001
2012-04-18,43.869999
2012-04-19,44.09
2012-04-20,44.16
2012-04-23,43.75
2012-04-24,44.09
2012-04-25,45.18
2012-04-26,45.529999
2012-04-27,45.73
2012-04-30,41.779999
2012-05-01,42.860001000000004
2012-05-02,43.139998999999996
2012-05-03,41.25
2012-05-04,39.48
2012-05-07,39.23
2012-05-08,38.849998
2012-05-09,40.099998
2012-05-10,40.459998999999996
2012-05-11,40.080002
2012-05-14,39.32
2012-05-15,39.740002000000004
2012-05-16,39.220001
2012-05-17,36.959998999999996
2012-05-18,37.040001000000004
2012-05-21,39.0
2012-05-22,39.259997999999996
2012-05-23,38.959998999999996
2012-05-24,38.970001
2012-05-25,39.599998
2012-05-29,40.889998999999996
2012-05-30,39.349998
2012-05-31,39.459998999999996
2012-06-01,37.259997999999996
2012-06-04,36.759997999999996
2012-06-05,37.52
2012-06-06,38.439999
2012-06-07,38.0
2012-06-08,38.23
2012-06-11,37.060001
2012-06-12,37.830002
2012-06-13,37.77
2012-06-14,37.599998
2012-06-15,38.939999
2012-06-18,40.529999
2012-06-19,41.48
2012-06-20,41.419998
2012-06-21,39.259997999999996
2012-06-22,39.619999
2012-06-25,39.119999
2012-06-26,39.529999
2012-06-27,38.900002
2012-06-28,38.619999
2012-06-29,40.27
2012-07-02,40.849998
2012-07-03,41.939999
2012-07-05,42.310001
2012-07-06,41.150002
2012-07-09,40.810001
2012-07-10,40.470001
2012-07-11,39.68
2012-07-12,39.619999
2012-07-13,40.779999
2012-07-16,41.209998999999996
2012-07-17,41.970001
2012-07-18,42.240002000000004
2012-07-19,41.959998999999996
2012-07-20,41.599998
2012-07-23,41.029999
2012-07-24,40.43
2012-07-25,40.419998
2012-07-26,40.900002
2012-07-27,44.509997999999996
2012-07-30,44.580002
2012-07-31,44.529999
2012-08-01,44.23
2012-08-02,44.41
2012-08-03,45.369999
2012-08-06,45.959998999999996
2012-08-07,46.709998999999996
2012-08-08,47.209998999999996
2012-08-09,47.349998
2012-08-10,47.279999
2012-08-13,47.360001000000004
2012-08-14,47.549999
2012-08-15,47.77
2012-08-16,48.52
2012-08-17,49.240002000000004
2012-08-20,49.860001000000004
2012-08-21,49.060001
2012-08-22,48.580002
2012-08-23,47.73
2012-08-24,47.900002
2012-08-27,47.130001
2012-08-28,47.48
2012-08-29,47.290001000000004
2012-08-30,48.669998
2012-08-31,48.84
2012-09-04,47.009997999999996
2012-09-05,46.970001
2012-09-06,48.459998999999996
2012-09-07,49.459998999999996
2012-09-10,49.330002
2012-09-11,49.400002
2012-09-12,49.610001000000004
2012-09-13,51.919998
2012-09-14,53.419998
2012-09-17,51.98
2012-09-18,51.939999
2012-09-19,52.5
2012-09-20,52.52
2012-09-21,52.369999
2012-09-24,52.040001000000004
2012-09-25,50.799999
2012-09-26,50.959998999999996
2012-09-27,51.880001
2012-09-28,51.66
2012-10-01,52.200001
2012-10-02,52.91
2012-10-03,52.34
2012-10-04,52.0
2012-10-05,52.68
2012-10-08,52.380001
2012-10-09,51.220001
2012-10-10,50.700001
2012-10-11,51.349998
2012-10-12,50.860001000000004
2012-10-15,51.419998
2012-10-16,54.360001000000004
2012-10-17,55.740002000000004
2012-10-18,55.23
2012-10-19,54.330002
2012-10-22,55.470001
2012-10-23,53.029999
2012-10-24,53.830002
2012-10-25,53.400002
2012-10-26,53.75
2012-10-31,53.389998999999996
2012-11-01,55.049999
2012-11-02,53.060001
2012-11-05,53.41
2012-11-06,53.82
2012-11-07,52.779999
2012-11-08,51.919998
2012-11-09,50.849998
2012-11-12,50.650002
2012-11-13,50.060001
2012-11-14,49.209998999999996
2012-11-15,45.41
2012-11-16,46.869999
2012-11-19,48.0
2012-11-20,47.549999
2012-11-21,47.990002000000004
2012-11-23,48.619999
2012-11-26,48.0
2012-11-27,47.549999
2012-11-28,48.07
2012-11-29,48.740002000000004
2012-11-30,49.73
2012-12-03,48.880001
2012-12-04,49.759997999999996
2012-12-05,51.849998
2012-12-06,51.900002
2012-12-07,53.810001
2012-12-10,54.369999
2012-12-11,54.049999
2012-12-12,54.02
2012-12-13,52.98
2012-12-14,53.790001000000004
2012-12-17,54.75
2012-12-18,54.900002
2012-12-19,54.849998
2012-12-20,55.560001
2012-12-21,55.139998999999996
2012-12-24,55.860001000000004
2012-12-26,56.490002000000004
2012-12-27,56.389998999999996
2012-12-28,55.509997999999996
2012-12-31,57.09
2013-01-02,59.169998
2013-01-03,57.639998999999996
2013-01-04,58.41
2013-01-07,59.139998999999996
2013-01-08,59.740002000000004
2013-01-09,59.599998
2013-01-10,60.610001000000004
2013-01-11,60.91
2013-01-14,61.200001
2013-01-15,61.34
2013-01-16,60.52
2013-01-17,62.130001
2013-01-18,62.59
2013-01-22,61.470001
2013-01-23,62.110001000000004
2013-01-24,62.52
2013-01-25,62.75
2013-01-28,61.240002000000004
2013-01-29,63.259997999999996
2013-01-30,63.02
2013-01-31,63.419998
2013-02-01,61.369999
2013-02-04,61.09
2013-02-05,61.25
2013-02-06,61.060001
2013-02-07,61.419998
2013-02-08,62.110001000000004
2013-02-11,60.540001000000004
2013-02-12,60.509997999999996
2013-02-13,62.299999
2013-02-14,61.169998
2013-02-15,60.400002
2013-02-19,61.18
2013-02-20,60.259997999999996
2013-02-21,57.68
2013-02-22,59.32
2013-02-25,56.98
2013-02-26,56.84
2013-02-27,58.200001
2013-02-28,58.619999
2013-03-01,59.689999
2013-03-04,60.439999
2013-03-05,60.77
2013-03-06,62.52
2013-03-07,62.130001
2013-03-08,63.599998
2013-03-11,63.73
2013-03-12,64.08000200000001
2013-03-13,63.299999
2013-03-14,64.769997
2013-03-15,64.010002
2013-03-18,63.75
2013-03-19,64.010002
2013-03-20,65.41999799999999
2013-03-21,64.410004
2013-03-22,64.5
2013-03-25,63.349998
2013-03-26,63.450001
2013-03-27,63.369999
2013-03-28,63.290001000000004
2013-04-01,61.75
2013-04-02,59.84
2013-04-03,58.650002
2013-04-04,58.779999
2013-04-05,58.98
2013-04-08,58.799999
2013-04-09,60.220001
2013-04-10,60.77
2013-04-11,61.380001
2013-04-12,59.459998999999996
2013-04-15,55.509997999999996
2013-04-16,57.330002
2013-04-17,56.099998
2013-04-18,55.810001
2013-04-19,57.860001000000004
2013-04-22,58.639998999999996
2013-04-23,59.34
2013-04-24,60.330002
2013-04-25,60.919998
2013-04-26,60.139998999999996
2013-04-29,61.459998999999996
2013-04-30,60.700001
2013-05-01,57.540001000000004
2013-05-02,58.900002
2013-05-03,60.950001
2013-05-06,62.650002
2013-05-07,63.279999
2013-05-08,62.84
2013-05-09,61.470001
2013-05-10,61.549999
2013-05-13,62.299999
2013-05-14,64.639999
2013-05-15,64.68
2013-05-16,66.110001
2013-05-17,67.32
2013-05-20,66.949997
2013-05-21,65.849998
2013-05-22,65.07
2013-05-23,65.83000200000001
2013-05-24,65.720001
2013-05-28,67.18
2013-05-29,66.279999
2013-05-30,66.790001
2013-05-31,66.650002
2013-06-03,67.309998
2013-06-04,67.68
2013-06-05,65.68
2013-06-06,66.400002
2013-06-07,64.870003
2013-06-10,65.0
2013-06-11,64.190002
2013-06-12,64.120003
2013-06-13,66.589996
2013-06-14,67.41999799999999
2013-06-17,68.139999
2013-06-18,68.809998
2013-06-19,68.610001
2013-06-20,67.0
2013-06-21,66.75
2013-06-24,65.029999
2013-06-25,66.459999
2013-06-26,66.980003
2013-06-27,67.5
2013-06-28,66.260002
2013-07-01,66.279999
2013-07-02,65.410004
2013-07-03,66.5
2013-07-05,67.68
2013-07-08,68.300003
2013-07-09,68.970001
2013-07-10,69.809998
2013-07-11,69.389999
2013-07-12,70.0
2013-07-15,70.889999
2013-07-16,69.260002
2013-07-17,67.940002
2013-07-18,67.540001
2013-07-19,68.410004
2013-07-22,68.459999
2013-07-23,67.900002
2013-07-24,67.41999799999999
2013-07-25,68.050003
2013-07-26,67.400002
2013-07-29,67.720001
2013-07-30,68.91999799999999
2013-07-31,68.709999
2013-08-01,67.989998
2013-08-02,68.949997
2013-08-05,69.470001
2013-08-06,68.58000200000001
2013-08-07,67.989998
2013-08-08,68.589996
2013-08-09,68.699997
2013-08-12,68.300003
2013-08-13,70.08000200000001
2013-08-14,69.58000200000001
2013-08-15,68.339996
2013-08-16,68.870003
2013-08-19,68.519997
2013-08-20,68.239998
2013-08-21,67.75
2013-08-22,69.5
2013-08-23,70.120003
2013-08-26,70.120003
2013-08-27,68.790001
2013-08-28,69.480003
2013-08-29,70.300003
2013-08-30,70.150002
2013-09-03,70.470001
2013-09-04,69.459999
2013-09-05,70.339996
2013-09-06,70.32
2013-09-09,70.739998
2013-09-10,70.900002
2013-09-11,70.730003
2013-09-12,70.190002
2013-09-13,71.0
2013-09-16,71.389999
2013-09-17,72.68
2013-09-18,73.370003
2013-09-19,73.790001
2013-09-20,73.029999
2013-09-23,72.629997
2013-09-24,72.41999799999999
2013-09-25,72.91999799999999
2013-09-26,74.010002
2013-09-27,73.389999
2013-09-30,73.230003
2013-10-01,74.110001
2013-10-02,74.040001
2013-10-03,73.980003
2013-10-04,75.389999
2013-10-07,74.58000200000001
2013-10-08,73.16999799999999
2013-10-09,72.730003
2013-10-10,75.089996
2013-10-11,75.970001
2013-10-14,75.709999
2013-10-15,75.190002
2013-10-16,76.5
2013-10-17,77.57
2013-10-18,77.910004
2013-10-21,78.360001
2013-10-22,78.760002
2013-10-23,78.66999799999999
2013-10-24,78.050003
2013-10-25,77.099998
2013-10-28,75.510002
2013-10-29,75.559998
2013-10-30,75.300003
2013-10-31,74.599998
2013-11-01,73.93
2013-11-04,74.489998
2013-11-05,74.300003
2013-11-06,75.16999799999999
2013-11-07,74.809998
2013-11-08,75.389999
2013-11-11,75.620003
2013-11-12,75.33000200000001
2013-11-13,76.519997
2013-11-14,78.260002
2013-11-15,78.57
2013-11-18,78.470001
2013-11-19,77.650002
2013-11-20,77.510002
2013-11-21,77.760002
2013-11-22,79.290001
2013-11-25,76.550003
2013-11-26,76.339996
2013-11-27,77.459999
2013-11-29,77.18
2013-12-02,77.849998
2013-12-03,77.120003
2013-12-04,76.559998
2013-12-05,75.150002
2013-12-06,76.550003
2013-12-09,76.800003
2013-12-10,76.870003
2013-12-11,75.550003
2013-12-12,76.5
2013-12-13,76.190002
2013-12-16,77.0
2013-12-17,77.629997
2013-12-18,78.440002
2013-12-19,77.959999
2013-12-20,78.599998
2013-12-23,78.08000200000001
2013-12-24,79.16999799999999
2013-12-26,79.33000200000001
2013-12-27,79.43
2013-12-30,79.449997
2013-12-31,80.279999
2014-01-02,78.779999
2014-01-03,78.709999
2014-01-06,77.970001
2014-01-07,78.940002
2014-01-08,79.730003
2014-01-09,80.480003
2014-01-10,80.349998
2014-01-13,79.82
2014-01-14,81.809998
2014-01-15,82.75
2014-01-16,82.220001
2014-01-17,81.400002
2014-01-21,80.949997
2014-01-22,80.220001
2014-01-23,77.760002
2014-01-24,75.91999799999999
2014-01-27,75.739998
2014-01-28,76.690002
2014-01-29,76.660004
2014-01-30,78.059998
2014-01-31,78.760002
2014-02-03,77.209999
2014-02-04,78.040001
2014-02-05,77.610001
2014-02-06,79.120003
2014-02-07,80.83000200000001
2014-02-10,80.959999
2014-02-11,81.68
2014-02-12,82.620003
2014-02-13,83.370003
2014-02-14,84.470001
2014-02-18,85.33000200000001
2014-02-19,84.279999
2014-02-20,85.800003
2014-02-21,85.650002
2014-02-24,85.970001
2014-02-25,86.300003
2014-02-26,87.41999799999999
2014-02-27,87.870003
2014-02-28,88.08000200000001
2014-03-03,88.470001
2014-03-04,89.68
2014-03-05,90.099998
2014-03-06,91.059998
2014-03-07,90.900002
2014-03-10,91.029999
2014-03-11,90.440002
2014-03-12,90.160004
2014-03-13,89.029999
2014-03-14,88.91999799999999
2014-03-17,90.599998
2014-03-18,90.699997
2014-03-19,89.699997
2014-03-20,90.260002
2014-03-21,90.040001
2014-03-24,89.57
2014-03-25,90.57
2014-03-26,89.879997
2014-03-27,87.360001
2014-03-28,88.379997
2014-03-31,88.940002
2014-04-01,88.769997
2014-04-02,90.269997
2014-04-03,90.459999
2014-04-04,89.029999
2014-04-07,87.120003
2014-04-08,87.040001
2014-04-09,88.540001
2014-04-10,87.379997
2014-04-11,87.110001
2014-04-14,88.150002
2014-04-15,89.550003
2014-04-16,91.459999
2014-04-17,92.110001
2014-04-21,92.239998
2014-04-22,93.269997
2014-04-23,92.300003
2014-04-24,91.480003
2014-04-25,91.050003
2014-04-28,90.739998
2014-04-29,90.970001
2014-04-30,92.5
2014-05-01,92.41999799999999
2014-05-02,92.400002
2014-05-05,93.660004
2014-05-06,94.050003
2014-05-07,95.769997
2014-05-08,94.449997
2014-05-09,95.449997
2014-05-12,96.279999
2014-05-13,95.989998
2014-05-14,96.57
2014-05-15,95.239998
2014-05-16,96.139999
2014-05-19,96.800003
2014-05-20,97.0
2014-05-21,98.160004
2014-05-22,97.699997
2014-05-23,98.779999
2014-05-27,98.470001
2014-05-28,98.989998
2014-05-29,100.349998
2014-05-30,99.57
2014-06-02,100.199997
2014-06-03,99.889999
2014-06-04,100.129997
2014-06-05,99.040001
2014-06-06,99.0
2014-06-09,98.91999799999999
2014-06-10,99.949997
2014-06-11,99.199997
2014-06-12,99.260002
2014-06-13,98.959999
2014-06-16,98.870003
2014-06-17,98.779999
2014-06-18,98.970001
2014-06-19,98.800003
2014-06-20,100.150002
2014-06-23,100.720001
2014-06-24,100.099998
2014-06-25,98.58000200000001
2014-06-26,98.5
2014-06-27,96.870003
2014-06-30,97.650002
2014-07-01,98.519997
2014-07-02,98.75
2014-07-03,99.66999799999999
2014-07-07,98.339996
2014-07-08,97.68
2014-07-09,98.82
2014-07-10,98.489998
2014-07-11,99.160004
2014-07-14,98.989998
2014-07-15,98.470001
2014-07-16,99.449997
2014-07-17,99.529999
2014-07-18,101.029999
2014-07-21,101.220001
2014-07-22,102.150002
2014-07-23,102.5
2014-07-24,102.41999799999999
2014-07-25,107.489998
2014-07-28,109.650002
2014-07-29,108.290001
2014-07-30,108.18
2014-07-31,106.25
2014-08-01,106.550003
2014-08-04,108.639999
2014-08-05,107.360001
2014-08-06,108.989998
2014-08-07,107.93
2014-08-08,108.370003
2014-08-11,108.279999
2014-08-12,108.889999
2014-08-13,109.849998
2014-08-14,109.790001
2014-08-15,110.599998
2014-08-18,111.160004
2014-08-19,112.199997
2014-08-20,112.16999799999999
2014-08-21,112.300003
2014-08-22,112.139999
2014-08-25,112.949997
2014-08-26,112.599998
2014-08-27,113.599998
2014-08-28,113.480003
2014-08-29,114.349998
2014-09-02,114.190002
2014-09-03,114.230003
2014-09-04,113.839996
2014-09-05,114.589996
2014-09-08,114.0
2014-09-09,113.029999
2014-09-10,113.449997
2014-09-11,113.230003
2014-09-12,111.68
2014-09-15,111.860001
2014-09-16,111.559998
2014-09-17,111.58000200000001
2014-09-18,113.75
2014-09-19,114.0
2014-09-22,112.610001
2014-09-23,110.309998
2014-09-24,111.949997
2014-09-25,110.059998
2014-09-26,113.25
2014-09-29,113.300003
2014-09-30,108.660004
2014-10-01,105.0
2014-10-02,103.0
2014-10-03,101.720001
2014-10-06,101.889999
2014-10-07,99.33000200000001
2014-10-08,102.58000200000001
2014-10-09,99.18
2014-10-10,95.040001
2014-10-13,86.589996
2014-10-14,85.389999
2014-10-15,85.93
2014-10-16,89.33000200000001
2014-10-17,89.629997
2014-10-20,92.019997
2014-10-21,95.190002
2014-10-22,93.480003
2014-10-23,94.33000200000001
2014-10-24,92.389999
2014-10-27,87.190002
2014-10-28,89.230003
2014-10-29,90.790001
2014-10-30,91.010002
2014-10-31,91.629997
2014-11-03,89.220001
2014-11-04,84.07
