Date,WST
1980-08-28,1.125
1980-08-29,1.125
1980-09-02,1.1875
1980-09-03,1.234375
1980-09-04,1.203125
1980-09-05,1.203125
1980-09-08,1.1875
1980-09-09,1.171875
1980-09-10,1.234375
1980-09-11,1.28125
1980-09-12,1.28125
1980-09-15,1.265625
1980-09-16,1.328125
1980-09-17,1.375
1980-09-18,1.3125
1980-09-19,1.34375
1980-09-22,1.34375
1980-09-23,1.296875
1980-09-24,1.296875
1980-09-25,1.265625
1980-09-26,1.234375
1980-09-29,1.1875
1980-09-30,1.203125
1980-10-01,1.1875
1980-10-02,1.203125
1980-10-03,1.28125
1980-10-06,1.328125
1980-10-07,1.3125
1980-10-08,1.3125
1980-10-09,1.3125
1980-10-10,1.3125
1980-10-13,1.296875
1980-10-14,1.28125
1980-10-15,1.28125
1980-10-16,1.25
1980-10-17,1.25
1980-10-20,1.28125
1980-10-21,1.25
1980-10-22,1.265625
1980-10-23,1.21875
1980-10-24,1.21875
1980-10-27,1.2734379999999998
1980-10-28,1.265625
1980-10-29,1.3125
1980-10-30,1.296875
1980-10-31,1.2890629999999998
1980-11-03,1.2734379999999998
1980-11-05,1.296875
1980-11-06,1.2578129999999998
1980-11-07,1.25
1980-11-10,1.203125
1980-11-11,1.234375
1980-11-12,1.234375
1980-11-13,1.265625
1980-11-14,1.3203129999999998
1980-11-17,1.3046879999999998
1980-11-18,1.375
1980-11-19,1.359375
1980-11-20,1.34375
1980-11-21,1.3203129999999998
1980-11-24,1.3359379999999998
1980-11-25,1.3203129999999998
1980-11-26,1.3671879999999998
1980-11-28,1.328125
1980-12-01,1.3125
1980-12-02,1.3125
1980-12-03,1.28125
1980-12-04,1.2734379999999998
1980-12-05,1.25
1980-12-08,1.203125
1980-12-09,1.1953129999999998
1980-12-10,1.1875
1980-12-11,1.15625
1980-12-12,1.1875
1980-12-15,1.2265629999999998
1980-12-16,1.1953129999999998
1980-12-17,1.1875
1980-12-18,1.1796879999999998
1980-12-19,1.1953129999999998
1980-12-22,1.203125
1980-12-23,1.1796879999999998
1980-12-24,1.1875
1980-12-26,1.1953129999999998
1980-12-29,1.25
1980-12-30,1.3203129999999998
1980-12-31,1.3515629999999998
1981-01-02,1.3984379999999998
1981-01-05,1.359375
1981-01-06,1.328125
1981-01-07,1.2578129999999998
1981-01-08,1.265625
1981-01-09,1.2890629999999998
1981-01-12,1.296875
1981-01-13,1.359375
1981-01-14,1.40625
1981-01-15,1.375
1981-01-16,1.3984379999999998
1981-01-19,1.3828129999999998
1981-01-20,1.3671879999999998
1981-01-21,1.3359379999999998
1981-01-22,1.34375
1981-01-23,1.3671879999999998
1981-01-26,1.3515629999999998
1981-01-27,1.34375
1981-01-28,1.34375
1981-01-29,1.296875
1981-01-30,1.2890629999999998
1981-02-02,1.2578129999999998
1981-02-03,1.25
1981-02-04,1.2578129999999998
1981-02-05,1.2734379999999998
1981-02-06,1.28125
1981-02-09,1.265625
1981-02-10,1.265625
1981-02-11,1.2734379999999998
1981-02-12,1.28125
1981-02-13,1.265625
1981-02-17,1.2734379999999998
1981-02-18,1.265625
1981-02-19,1.25
1981-02-20,1.21875
1981-02-23,1.21875
1981-02-24,1.2109379999999998
1981-02-25,1.2265629999999998
1981-02-26,1.28125
1981-02-27,1.375
1981-03-02,1.4375
1981-03-03,1.46875
1981-03-04,1.5
1981-03-05,1.4765629999999998
1981-03-06,1.453125
1981-03-09,1.4921879999999998
1981-03-10,1.515625
1981-03-11,1.515625
1981-03-12,1.546875
1981-03-13,1.5625
1981-03-16,1.6015629999999998
1981-03-17,1.5546879999999998
1981-03-18,1.5625
1981-03-19,1.5859379999999998
1981-03-20,1.6171879999999998
1981-03-23,1.640625
1981-03-24,1.6015629999999998
1981-03-25,1.609375
1981-03-26,1.6171879999999998
1981-03-27,1.59375
1981-03-30,1.6171879999999998
1981-03-31,1.59375
1981-04-01,1.609375
1981-04-02,1.59375
1981-04-03,1.609375
1981-04-06,1.609375
1981-04-07,1.625
1981-04-08,1.6171879999999998
1981-04-09,1.6328129999999998
1981-04-10,1.640625
1981-04-13,1.6328129999999998
1981-04-14,1.71875
1981-04-15,1.742188
1981-04-16,1.757813
1981-04-20,1.742188
1981-04-21,1.78125
1981-04-22,1.78125
1981-04-23,1.875
1981-04-24,1.9375
1981-04-27,1.875
1981-04-28,1.859375
1981-04-29,1.882813
1981-04-30,1.9375
1981-05-01,1.984375
1981-05-04,1.96875
1981-05-05,1.976563
1981-05-06,1.976563
1981-05-07,2.015625
1981-05-08,2.023438
1981-05-11,1.960938
1981-05-12,1.953125
1981-05-13,1.945313
1981-05-14,1.9375
1981-05-15,1.945313
1981-05-18,1.929688
1981-05-19,1.945313
1981-05-20,1.992188
1981-05-21,2.015625
1981-05-22,2.0
1981-05-26,1.992188
1981-05-27,1.984375
1981-05-28,2.0
1981-05-29,1.984375
1981-06-01,1.96875
1981-06-02,1.9375
1981-06-03,1.914063
1981-06-04,1.875
1981-06-05,1.90625
1981-06-08,1.867188
1981-06-09,1.835938
1981-06-10,1.796875
1981-06-11,1.828125
1981-06-12,1.820313
1981-06-15,1.820313
1981-06-16,1.820313
1981-06-17,1.8125
1981-06-18,1.796875
1981-06-19,1.734375
1981-06-22,1.773438
1981-06-23,1.789063
1981-06-24,1.757813
1981-06-25,1.773438
1981-06-26,1.78125
1981-06-29,1.773438
1981-06-30,1.796875
1981-07-01,1.773438
1981-07-02,1.757813
1981-07-06,1.742188
1981-07-07,1.734375
1981-07-08,1.679688
1981-07-09,1.679688
1981-07-10,1.703125
1981-07-13,1.695313
1981-07-14,1.6875
1981-07-15,1.695313
1981-07-16,1.710938
1981-07-17,1.726563
1981-07-20,1.695313
1981-07-21,1.6875
1981-07-22,1.75
1981-07-23,1.78125
1981-07-24,1.867188
1981-07-27,1.90625
1981-07-28,1.9375
1981-07-29,1.945313
1981-07-30,1.890625
1981-07-31,1.90625
1981-08-03,1.9375
1981-08-04,1.945313
1981-08-05,1.945313
1981-08-06,1.9375
1981-08-07,1.9375
1981-08-10,1.914063
1981-08-11,1.882813
1981-08-12,1.859375
1981-08-13,1.8125
1981-08-14,1.8125
1981-08-17,1.796875
1981-08-18,1.726563
1981-08-19,1.71875
1981-08-20,1.71875
1981-08-21,1.734375
1981-08-24,1.671875
1981-08-25,1.65625
1981-08-26,1.671875
1981-08-27,1.671875
1981-08-28,1.65625
1981-08-31,1.640625
1981-09-01,1.648438
1981-09-02,1.65625
1981-09-03,1.648438
1981-09-04,1.6328129999999998
1981-09-08,1.6015629999999998
1981-09-09,1.609375
1981-09-10,1.625
1981-09-11,1.6171879999999998
1981-09-14,1.625
1981-09-15,1.640625
1981-09-16,1.6328129999999998
1981-09-17,1.609375
1981-09-18,1.5625
1981-09-21,1.546875
1981-09-22,1.5703129999999998
1981-09-23,1.5625
1981-09-24,1.546875
1981-09-25,1.5
1981-09-28,1.4921879999999998
1981-09-29,1.53125
1981-09-30,1.5546879999999998
1981-10-01,1.5625
1981-10-02,1.65625
1981-10-05,1.625
1981-10-06,1.609375
1981-10-07,1.65625
1981-10-08,1.679688
1981-10-09,1.6875
1981-10-12,1.6875
1981-10-13,1.6875
1981-10-14,1.65625
1981-10-15,1.65625
1981-10-16,1.640625
1981-10-19,1.679688
1981-10-20,1.679688
1981-10-21,1.773438
1981-10-22,1.78125
1981-10-23,1.78125
1981-10-26,1.8125
1981-10-27,1.867188
1981-10-28,1.953125
1981-10-29,1.9375
1981-10-30,1.96875
1981-11-02,1.953125
1981-11-03,2.101563
1981-11-04,2.070313
1981-11-05,2.085938
1981-11-06,2.078125
1981-11-09,2.117188
1981-11-10,2.101563
1981-11-11,2.09375
1981-11-12,2.164063
1981-11-13,2.203125
1981-11-16,2.15625
1981-11-17,2.171875
1981-11-18,2.179688
1981-11-19,2.210938
1981-11-20,2.328125
1981-11-23,2.273438
1981-11-24,2.28125
1981-11-25,2.320313
1981-11-27,2.328125
1981-11-30,2.34375
1981-12-01,2.375
1981-12-02,2.351563
1981-12-03,2.367188
1981-12-04,2.421875
1981-12-07,2.351563
1981-12-08,2.320313
1981-12-09,2.328125
1981-12-10,2.320313
1981-12-11,2.335938
1981-12-14,2.335938
1981-12-15,2.351563
1981-12-16,2.359375
1981-12-17,2.351563
1981-12-18,2.359375
1981-12-21,2.398438
1981-12-22,2.398438
1981-12-23,2.382813
1981-12-24,2.390625
1981-12-28,2.375
1981-12-29,2.375
1981-12-30,2.375
1981-12-31,2.375
1982-01-04,2.375
1982-01-05,2.367188
1982-01-06,2.304688
1982-01-07,2.28125
1982-01-08,2.28125
1982-01-11,2.242188
1982-01-12,2.21875
1982-01-13,2.21875
1982-01-14,2.195313
1982-01-15,2.1875
1982-01-18,2.203125
1982-01-19,2.226563
1982-01-20,2.210938
1982-01-21,2.203125
1982-01-22,2.140625
1982-01-25,2.054688
1982-01-26,1.992188
1982-01-27,1.976563
1982-01-28,2.054688
1982-01-29,2.171875
1982-02-01,2.179688
1982-02-02,2.1875
1982-02-03,2.28125
1982-02-04,2.296875
1982-02-05,2.367188
1982-02-08,2.304688
1982-02-09,2.28125
1982-02-10,2.304688
1982-02-11,2.3125
1982-02-12,2.304688
1982-02-16,2.28125
1982-02-17,2.351563
1982-02-18,2.359375
1982-02-19,2.359375
1982-02-22,2.328125
1982-02-23,2.320313
1982-02-24,2.304688
1982-02-25,2.273438
1982-02-26,2.203125
1982-03-01,2.171875
1982-03-02,2.125
1982-03-03,2.0
1982-03-04,1.875
1982-03-05,1.890625
1982-03-08,1.859375
1982-03-09,1.867188
1982-03-10,1.84375
1982-03-11,1.835938
1982-03-12,1.835938
1982-03-15,1.875
1982-03-16,1.890625
1982-03-17,1.9375
1982-03-18,2.007813
1982-03-19,2.023438
1982-03-22,2.015625
1982-03-23,2.070313
1982-03-24,2.0625
1982-03-25,2.078125
1982-03-26,2.039063
1982-03-29,2.046875
1982-03-30,2.125
1982-03-31,2.078125
1982-04-01,2.132813
1982-04-02,2.125
1982-04-05,2.15625
1982-04-06,2.164063
1982-04-07,2.171875
1982-04-08,2.203125
1982-04-12,2.203125
1982-04-13,2.179688
1982-04-14,2.203125
1982-04-15,2.203125
1982-04-16,2.234375
1982-04-19,2.265625
1982-04-20,2.234375
1982-04-21,2.234375
1982-04-22,2.242188
1982-04-23,2.203125
1982-04-26,2.15625
1982-04-27,2.148438
1982-04-28,2.15625
1982-04-29,2.148438
1982-04-30,2.203125
1982-05-03,2.1875
1982-05-04,2.21875
1982-05-05,2.21875
1982-05-06,2.296875
1982-05-07,2.3125
1982-05-10,2.34375
1982-05-11,2.359375
1982-05-12,2.34375
1982-05-13,2.296875
1982-05-14,2.34375
1982-05-17,2.3125
1982-05-18,2.28125
1982-05-19,2.265625
1982-05-20,2.203125
1982-05-21,2.171875
1982-05-24,2.109375
1982-05-25,2.109375
1982-05-26,2.0
1982-05-27,2.0
1982-05-28,1.96875
1982-06-01,1.984375
1982-06-02,2.0
1982-06-03,2.015625
1982-06-04,2.03125
1982-06-07,2.046875
1982-06-08,2.046875
1982-06-09,2.015625
1982-06-10,2.0
1982-06-11,2.015625
1982-06-14,2.0
1982-06-15,1.96875
1982-06-16,2.0
1982-06-17,1.96875
1982-06-18,1.96875
1982-06-21,1.96875
1982-06-22,2.0
1982-06-23,2.0
1982-06-24,1.984375
1982-06-25,2.0
1982-06-28,1.984375
1982-06-29,1.984375
1982-06-30,2.0
1982-07-01,2.0
1982-07-02,1.96875
1982-07-06,2.015625
1982-07-07,2.015625
1982-07-08,2.0
1982-07-09,2.09375
1982-07-12,2.125
1982-07-13,2.15625
1982-07-14,2.15625
1982-07-15,2.203125
1982-07-16,2.171875
1982-07-19,2.171875
1982-07-20,2.1875
1982-07-21,2.125
1982-07-22,2.171875
1982-07-23,1.9375
1982-07-26,1.75
1982-07-27,1.71875
1982-07-28,1.65625
1982-07-29,1.703125
1982-07-30,1.734375
1982-08-02,1.703125
1982-08-03,1.734375
1982-08-04,1.71875
1982-08-05,1.625
1982-08-06,1.609375
1982-08-09,1.59375
1982-08-10,1.578125
1982-08-11,1.671875
1982-08-12,1.671875
1982-08-13,1.65625
1982-08-16,1.6875
1982-08-17,1.734375
1982-08-18,1.78125
1982-08-19,1.828125
1982-08-20,1.75
1982-08-23,1.765625
1982-08-24,1.734375
1982-08-25,1.75
1982-08-26,1.875
1982-08-27,1.921875
1982-08-30,1.953125
1982-08-31,1.9375
1982-09-01,1.96875
1982-09-02,1.953125
1982-09-03,1.953125
1982-09-07,1.953125
1982-09-08,1.96875
1982-09-09,1.96875
1982-09-10,2.0
1982-09-13,2.015625
1982-09-14,2.046875
1982-09-15,2.078125
1982-09-16,2.09375
1982-09-17,2.109375
1982-09-20,2.03125
1982-09-21,2.0625
1982-09-22,2.0625
1982-09-23,2.0
1982-09-24,1.9375
1982-09-27,1.921875
1982-09-28,1.9375
1982-09-29,1.921875
1982-09-30,1.9375
1982-10-01,2.0
1982-10-04,1.984375
1982-10-05,2.375
1982-10-06,2.3125
1982-10-07,2.359375
1982-10-08,2.640625
1982-10-11,2.578125
1982-10-12,2.40625
1982-10-13,2.359375
1982-10-14,2.40625
1982-10-15,2.53125
1982-10-18,2.703125
1982-10-19,2.71875
1982-10-20,2.65625
1982-10-21,2.484375
1982-10-22,2.515625
1982-10-25,2.421875
1982-10-26,2.421875
1982-10-27,2.609375
1982-10-28,2.6875
1982-10-29,2.6875
1982-11-01,2.71875
1982-11-02,2.625
1982-11-03,2.421875
1982-11-04,2.3125
1982-11-05,2.40625
1982-11-08,2.421875
1982-11-09,2.34375
1982-11-10,2.34375
1982-11-11,2.328125
1982-11-12,2.296875
1982-11-15,2.234375
1982-11-16,2.203125
1982-11-17,2.25
1982-11-18,2.3125
1982-11-19,2.375
1982-11-22,2.28125
1982-11-23,2.25
1982-11-24,2.3125
1982-11-26,2.3125
1982-11-29,2.3125
1982-11-30,2.375
1982-12-01,2.359375
1982-12-02,2.4375
1982-12-03,2.5
1982-12-06,2.609375
1982-12-07,2.625
1982-12-08,2.609375
1982-12-09,2.59375
1982-12-10,2.65625
1982-12-13,2.640625
1982-12-14,2.515625
1982-12-15,2.515625
1982-12-16,2.5625
1982-12-17,2.5625
1982-12-20,2.5
1982-12-21,2.546875
1982-12-22,2.515625
1982-12-23,2.5
1982-12-27,2.546875
1982-12-28,2.421875
1982-12-29,2.453125
1982-12-30,2.453125
1982-12-31,2.421875
1983-01-03,2.4375
1983-01-04,2.421875
1983-01-05,2.4375
1983-01-06,2.453125
1983-01-07,2.390625
1983-01-10,2.46875
1983-01-11,2.5
1983-01-12,2.515625
1983-01-13,2.53125
1983-01-14,2.5
1983-01-17,2.515625
1983-01-18,2.5
1983-01-19,2.5
1983-01-20,2.5
1983-01-21,2.53125
1983-01-24,2.46875
1983-01-25,2.53125
1983-01-26,2.5
1983-01-27,2.546875
1983-01-28,2.515625
1983-01-31,2.53125
1983-02-01,2.515625
1983-02-02,2.484375
1983-02-03,2.484375
1983-02-04,2.515625
1983-02-07,2.515625
1983-02-08,2.515625
1983-02-09,2.5
1983-02-10,2.515625
1983-02-11,2.46875
1983-02-14,2.484375
1983-02-15,2.421875
1983-02-16,2.34375
1983-02-17,2.453125
1983-02-18,2.484375
1983-02-22,2.5
1983-02-23,2.5
1983-02-24,2.515625
1983-02-25,2.78125
1983-02-28,2.765625
1983-03-01,2.734375
1983-03-02,2.734375
1983-03-03,2.78125
1983-03-04,2.90625
1983-03-07,2.96875
1983-03-08,2.875
1983-03-09,2.890625
1983-03-10,2.9375
1983-03-11,2.859375
1983-03-14,2.78125
1983-03-15,2.84375
1983-03-16,2.8125
1983-03-17,2.78125
1983-03-18,2.78125
1983-03-21,2.859375
1983-03-22,2.859375
1983-03-23,2.890625
1983-03-24,2.921875
1983-03-25,2.90625
1983-03-28,2.859375
1983-03-29,2.8125
1983-03-30,2.796875
1983-03-31,2.75
1983-04-04,2.65625
1983-04-05,2.671875
1983-04-06,2.640625
1983-04-07,2.671875
1983-04-08,2.71875
1983-04-11,2.828125
1983-04-12,2.890625
1983-04-13,2.84375
1983-04-14,2.875
1983-04-15,2.953125
1983-04-18,2.90625
1983-04-19,2.859375
1983-04-20,2.875
1983-04-21,2.859375
1983-04-22,2.890625
1983-04-25,2.796875
1983-04-26,2.859375
1983-04-27,2.84375
1983-04-28,2.90625
1983-04-29,3.125
1983-05-02,3.078125
1983-05-03,3.03125
1983-05-04,3.171875
1983-05-05,3.171875
1983-05-06,3.3125
1983-05-09,3.3125
1983-05-10,3.296875
1983-05-11,3.296875
1983-05-12,3.265625
1983-05-13,3.390625
1983-05-16,3.265625
1983-05-17,3.375
1983-05-18,3.34375
1983-05-19,3.34375
1983-05-20,3.296875
1983-05-23,3.28125
1983-05-24,3.21875
1983-05-25,3.171875
1983-05-26,3.109375
1983-05-27,3.015625
1983-05-31,3.0625
1983-06-01,3.046875
1983-06-02,2.96875
1983-06-03,3.046875
1983-06-06,3.09375
1983-06-07,3.125
1983-06-08,3.15625
1983-06-09,3.140625
1983-06-10,3.171875
1983-06-13,3.328125
1983-06-14,3.34375
1983-06-15,3.3125
1983-06-16,3.40625
1983-06-17,3.34375
1983-06-20,3.34375
1983-06-21,3.3125
1983-06-22,3.28125
1983-06-23,3.28125
1983-06-24,3.296875
1983-06-27,3.40625
1983-06-28,3.34375
1983-06-29,3.3125
1983-06-30,3.3125
1983-07-01,3.328125
1983-07-05,3.34375
1983-07-06,3.3125
1983-07-07,3.3125
1983-07-08,3.3125
1983-07-11,3.296875
1983-07-12,3.28125
1983-07-13,3.265625
1983-07-14,3.265625
1983-07-15,3.25
1983-07-18,3.234375
1983-07-19,3.21875
1983-07-20,3.25
1983-07-21,3.5
1983-07-22,3.53125
1983-07-25,3.625
1983-07-26,3.640625
1983-07-27,3.65625
1983-07-28,3.609375
1983-07-29,3.515625
1983-08-01,3.375
1983-08-02,3.421875
1983-08-03,3.40625
1983-08-04,3.328125
1983-08-05,3.40625
1983-08-08,3.390625
1983-08-09,3.34375
1983-08-10,3.203125
1983-08-11,3.171875
1983-08-12,3.28125
1983-08-15,3.3125
1983-08-16,3.3125
1983-08-17,3.328125
1983-08-18,3.34375
1983-08-19,3.40625
1983-08-22,3.375
1983-08-23,3.375
1983-08-24,3.390625
1983-08-25,3.46875
1983-08-26,3.546875
1983-08-29,3.578125
1983-08-30,3.59375
1983-08-31,3.78125
1983-09-01,3.78125
1983-09-02,3.921875
1983-09-06,3.8125
1983-09-07,3.6875
1983-09-08,3.671875
1983-09-09,3.671875
1983-09-12,3.6875
1983-09-13,3.5625
1983-09-14,3.609375
1983-09-15,3.625
1983-09-16,3.65625
1983-09-19,3.75
1983-09-20,3.71875
1983-09-21,3.71875
1983-09-22,3.671875
1983-09-23,3.59375
1983-09-26,3.671875
1983-09-27,3.671875
1983-09-28,3.59375
1983-09-29,3.578125
1983-09-30,3.59375
1983-10-03,3.578125
1983-10-04,3.578125
1983-10-05,3.59375
1983-10-06,3.734375
1983-10-07,3.9375
1983-10-10,4.078125
1983-10-11,4.015625
1983-10-12,3.90625
1983-10-13,3.9375
1983-10-14,3.9375
1983-10-17,3.90625
1983-10-18,3.9375
1983-10-19,3.953125
1983-10-20,3.953125
1983-10-21,3.828125
1983-10-24,3.765625
1983-10-25,3.734375
1983-10-26,3.484375
1983-10-27,3.5
1983-10-28,3.5625
1983-10-31,3.53125
1983-11-01,3.515625
1983-11-02,3.5625
1983-11-03,3.515625
1983-11-04,3.46875
1983-11-07,3.46875
1983-11-08,3.5
1983-11-09,3.5
1983-11-10,3.5
1983-11-11,3.5625
1983-11-14,3.609375
1983-11-15,3.625
1983-11-16,3.671875
1983-11-17,3.703125
1983-11-18,3.71875
1983-11-21,3.71875
1983-11-22,3.65625
1983-11-23,3.59375
1983-11-25,3.5625
1983-11-28,3.53125
1983-11-29,3.5
1983-11-30,3.515625
1983-12-01,3.46875
1983-12-02,3.4375
1983-12-05,3.359375
1983-12-06,3.296875
1983-12-07,3.375
1983-12-08,3.328125
1983-12-09,3.40625
1983-12-12,3.375
1983-12-13,3.34375
1983-12-14,3.359375
1983-12-15,3.28125
1983-12-16,3.21875
1983-12-19,3.203125
1983-12-20,3.203125
1983-12-21,3.21875
1983-12-22,3.296875
1983-12-23,3.28125
1983-12-27,3.265625
1983-12-28,3.25
1983-12-29,3.25
1983-12-30,3.25
1984-01-03,3.234375
1984-01-04,3.28125
1984-01-05,3.34375
1984-01-06,3.515625
1984-01-09,3.5
1984-01-10,3.46875
1984-01-11,3.4375
1984-01-12,3.390625
1984-01-13,3.359375
1984-01-16,3.375
1984-01-17,3.484375
1984-01-18,3.453125
1984-01-19,3.390625
1984-01-20,3.421875
1984-01-23,3.40625
1984-01-24,3.359375
1984-01-25,3.328125
1984-01-26,3.34375
1984-01-27,3.3125
1984-01-30,3.3125
1984-01-31,3.328125
1984-02-01,3.359375
1984-02-02,3.296875
1984-02-03,3.296875
1984-02-06,3.234375
1984-02-07,3.21875
1984-02-08,3.171875
1984-02-09,3.0625
1984-02-10,3.0
1984-02-13,2.921875
1984-02-14,3.0
1984-02-15,2.84375
1984-02-16,2.875
1984-02-17,2.953125
1984-02-21,3.0
1984-02-22,2.96875
1984-02-23,2.984375
1984-02-24,3.015625
1984-02-27,3.09375
1984-02-28,3.234375
1984-02-29,3.1875
1984-03-01,3.125
1984-03-02,3.125
1984-03-05,3.0625
1984-03-06,3.0625
1984-03-07,2.96875
1984-03-08,3.046875
1984-03-09,3.0625
1984-03-12,3.15625
1984-03-13,3.203125
1984-03-14,3.15625
1984-03-15,3.21875
1984-03-16,3.234375
1984-03-19,3.125
1984-03-20,3.15625
1984-03-21,3.171875
1984-03-22,3.125
1984-03-23,3.09375
1984-03-26,3.125
1984-03-27,3.125
1984-03-28,3.15625
1984-03-29,3.140625
1984-03-30,3.15625
1984-04-02,3.140625
1984-04-03,3.140625
1984-04-04,3.125
1984-04-05,3.0625
1984-04-06,2.953125
1984-04-09,2.9375
1984-04-10,2.96875
1984-04-11,2.953125
1984-04-12,2.96875
1984-04-13,3.0
1984-04-16,3.0
1984-04-17,3.078125
1984-04-18,3.078125
1984-04-19,3.1875
1984-04-23,3.140625
1984-04-24,3.171875
1984-04-25,3.015625
1984-04-26,2.984375
1984-04-27,2.953125
1984-04-30,3.015625
1984-05-01,3.03125
1984-05-02,3.09375
1984-05-03,2.9375
1984-05-04,3.0
1984-05-07,2.9375
1984-05-08,2.90625
1984-05-09,2.9375
1984-05-10,2.890625
1984-05-11,2.875
1984-05-14,2.6875
1984-05-15,2.703125
1984-05-16,2.703125
1984-05-17,2.6875
1984-05-18,2.6875
1984-05-21,2.71875
1984-05-22,2.6875
1984-05-23,2.6875
1984-05-24,2.671875
1984-05-25,2.640625
1984-05-29,2.6875
1984-05-30,2.65625
1984-05-31,2.625
1984-06-01,2.671875
1984-06-04,2.75
1984-06-05,2.703125
1984-06-06,2.75
1984-06-07,2.78125
1984-06-08,2.78125
1984-06-11,2.75
1984-06-12,2.78125
1984-06-13,2.859375
1984-06-14,2.890625
1984-06-15,2.890625
1984-06-18,2.90625
1984-06-19,2.859375
1984-06-20,2.890625
1984-06-21,2.875
1984-06-22,2.84375
1984-06-25,2.8125
1984-06-26,2.828125
1984-06-27,2.859375
1984-06-28,2.890625
1984-06-29,2.90625
1984-07-02,2.890625
1984-07-03,2.90625
1984-07-05,2.921875
1984-07-06,2.875
1984-07-09,2.890625
1984-07-10,2.90625
1984-07-11,2.890625
1984-07-12,2.90625
1984-07-13,2.9375
1984-07-16,2.96875
1984-07-17,2.96875
1984-07-18,2.90625
1984-07-19,2.921875
1984-07-20,2.921875
1984-07-23,2.84375
1984-07-24,2.84375
1984-07-25,2.4375
1984-07-26,2.171875
1984-07-27,2.171875
1984-07-30,2.171875
1984-07-31,2.234375
1984-08-01,2.15625
1984-08-02,2.171875
1984-08-03,2.171875
1984-08-06,2.1875
1984-08-07,2.1875
1984-08-08,2.140625
1984-08-09,2.140625
1984-08-10,2.140625
1984-08-13,2.140625
1984-08-14,2.234375
1984-08-15,2.328125
1984-08-16,2.34375
1984-08-17,2.328125
1984-08-20,2.328125
1984-08-21,2.359375
1984-08-22,2.375
1984-08-23,2.375
1984-08-24,2.40625
1984-08-27,2.359375
1984-08-28,2.34375
1984-08-29,2.375
1984-08-30,2.296875
1984-08-31,2.28125
1984-09-04,2.265625
1984-09-05,2.21875
1984-09-06,2.28125
1984-09-07,2.28125
1984-09-10,2.234375
1984-09-11,2.21875
1984-09-12,2.1875
1984-09-13,2.21875
1984-09-14,2.203125
1984-09-17,2.203125
1984-09-18,2.21875
1984-09-19,2.203125
1984-09-20,2.234375
1984-09-21,2.234375
1984-09-24,2.21875
1984-09-25,2.21875
1984-09-26,2.21875
1984-09-27,2.21875
1984-09-28,2.234375
1984-10-01,2.21875
1984-10-02,2.21875
1984-10-03,2.203125
1984-10-04,2.21875
1984-10-05,2.21875
1984-10-08,2.234375
1984-10-09,2.234375
1984-10-10,2.234375
1984-10-11,2.3125
1984-10-12,2.34375
