Date,INTC
1980-11-28,0.484375
1980-12-01,0.447917
1980-12-02,0.447917
1980-12-03,0.453125
1980-12-04,0.46224
1980-12-05,0.432292
1980-12-08,0.416667
1980-12-09,0.434896
1980-12-10,0.429688
1980-12-11,0.416667
1980-12-12,0.429688
1980-12-15,0.429688
1980-12-16,0.432292
1980-12-17,0.424479
1980-12-18,0.421875
1980-12-19,0.401042
1980-12-22,0.401042
1980-12-23,0.408854
1980-12-24,0.416667
1980-12-26,0.427083
1980-12-29,0.414063
1980-12-30,0.419271
1980-12-31,0.419271
1981-01-02,0.419271
1981-01-05,0.434896
1981-01-06,0.424479
1981-01-07,0.411458
1981-01-08,0.403646
1981-01-09,0.403646
1981-01-12,0.395833
1981-01-13,0.393229
1981-01-14,0.395833
1981-01-15,0.398438
1981-01-16,0.416667
1981-01-19,0.416667
1981-01-20,0.403646
1981-01-21,0.401042
1981-01-22,0.401042
1981-01-23,0.408854
1981-01-26,0.398438
1981-01-27,0.395833
1981-01-28,0.395833
1981-01-29,0.395833
1981-01-30,0.388021
1981-02-02,0.375
1981-02-03,0.390625
1981-02-04,0.401042
1981-02-05,0.411458
1981-02-06,0.416667
1981-02-09,0.416667
1981-02-10,0.421875
1981-02-11,0.414063
1981-02-12,0.401042
1981-02-13,0.401042
1981-02-17,0.411458
1981-02-18,0.414063
1981-02-19,0.414063
1981-02-20,0.395833
1981-02-23,0.390625
1981-02-24,0.388021
1981-02-25,0.348958
1981-02-26,0.34375
1981-02-27,0.364583
1981-03-02,0.375
1981-03-03,0.367188
1981-03-04,0.361979
1981-03-05,0.351563
1981-03-06,0.351563
1981-03-09,0.351563
1981-03-10,0.356771
1981-03-11,0.341146
1981-03-12,0.359375
1981-03-13,0.364583
1981-03-16,0.367188
1981-03-17,0.351563
1981-03-18,0.356771
1981-03-19,0.354167
1981-03-20,0.364583
1981-03-23,0.367188
1981-03-24,0.369792
1981-03-25,0.385417
1981-03-26,0.380208
1981-03-27,0.380208
1981-03-30,0.380208
1981-03-31,0.377604
1981-04-01,0.380208
1981-04-02,0.382813
1981-04-03,0.377604
1981-04-06,0.375
1981-04-07,0.367188
1981-04-08,0.369792
1981-04-09,0.367188
1981-04-10,0.375
1981-04-13,0.398438
1981-04-14,0.401042
1981-04-15,0.403646
1981-04-16,0.408854
1981-04-20,0.408854
1981-04-21,0.416667
1981-04-22,0.421875
1981-04-23,0.414063
1981-04-24,0.416667
1981-04-27,0.408854
1981-04-28,0.403646
1981-04-29,0.398438
1981-04-30,0.393229
1981-05-01,0.390625
1981-05-04,0.382813
1981-05-05,0.380208
1981-05-06,0.380208
1981-05-07,0.380208
1981-05-08,0.380208
1981-05-11,0.369792
1981-05-12,0.369792
1981-05-13,0.367188
1981-05-14,0.375
1981-05-15,0.377604
1981-05-18,0.377604
1981-05-19,0.372396
1981-05-20,0.388021
1981-05-21,0.390625
1981-05-22,0.393229
1981-05-26,0.40625
1981-05-27,0.427083
1981-05-28,0.432292
1981-05-29,0.427083
1981-06-01,0.419271
1981-06-02,0.403646
1981-06-03,0.395833
1981-06-04,0.388021
1981-06-05,0.385417
1981-06-08,0.380208
1981-06-09,0.377604
1981-06-10,0.375
1981-06-11,0.385417
1981-06-12,0.390625
1981-06-15,0.380208
1981-06-16,0.369792
1981-06-17,0.369792
1981-06-18,0.361979
1981-06-19,0.364583
1981-06-22,0.361979
1981-06-23,0.367188
1981-06-24,0.367188
1981-06-25,0.361979
1981-06-26,0.390625
1981-06-29,0.393229
1981-06-30,0.375
1981-07-01,0.367188
1981-07-02,0.351563
1981-07-06,0.348958
1981-07-07,0.338542
1981-07-08,0.341146
1981-07-09,0.348958
1981-07-10,0.356771
1981-07-13,0.356771
1981-07-14,0.351563
1981-07-15,0.359375
1981-07-16,0.372396
1981-07-17,0.375
1981-07-20,0.359375
1981-07-21,0.348958
1981-07-22,0.34375
1981-07-23,0.348958
1981-07-24,0.348958
1981-07-27,0.359375
1981-07-28,0.351563
1981-07-29,0.351563
1981-07-30,0.346354
1981-07-31,0.351563
1981-08-03,0.346354
1981-08-04,0.338542
1981-08-05,0.338542
1981-08-06,0.338542
1981-08-07,0.328125
1981-08-10,0.328125
1981-08-11,0.333333
1981-08-12,0.322917
1981-08-13,0.328125
1981-08-14,0.320313
1981-08-17,0.317708
1981-08-18,0.315104
1981-08-19,0.320313
1981-08-20,0.328125
1981-08-21,0.315104
1981-08-24,0.309896
1981-08-25,0.304688
1981-08-26,0.296875
1981-08-27,0.291667
1981-08-28,0.291667
1981-08-31,0.291667
1981-09-01,0.296875
1981-09-02,0.291667
1981-09-03,0.276042
1981-09-04,0.283854
1981-09-08,0.270833
1981-09-09,0.28125
1981-09-10,0.294271
1981-09-11,0.3125
1981-09-14,0.302083
1981-09-15,0.283854
1981-09-16,0.276042
1981-09-17,0.263021
1981-09-18,0.265625
1981-09-21,0.270833
1981-09-22,0.260417
1981-09-23,0.252604
1981-09-24,0.247396
1981-09-25,0.236979
1981-09-28,0.247396
1981-09-29,0.252604
1981-09-30,0.252604
1981-10-01,0.252604
1981-10-02,0.260417
1981-10-05,0.276042
1981-10-06,0.263021
1981-10-07,0.265625
1981-10-08,0.265625
1981-10-09,0.263021
1981-10-12,0.263021
1981-10-13,0.268229
1981-10-14,0.257813
1981-10-15,0.257813
1981-10-16,0.257813
1981-10-19,0.252604
1981-10-20,0.252604
1981-10-21,0.263021
1981-10-22,0.257813
1981-10-23,0.257813
1981-10-26,0.257813
1981-10-27,0.265625
1981-10-28,0.278646
1981-10-29,0.276042
1981-10-30,0.296875
1981-11-02,0.299479
1981-11-03,0.307292
1981-11-04,0.299479
1981-11-05,0.302083
1981-11-06,0.302083
1981-11-09,0.304688
1981-11-10,0.302083
1981-11-11,0.296875
1981-11-12,0.296875
1981-11-13,0.278646
1981-11-16,0.270833
1981-11-17,0.276042
1981-11-18,0.263021
1981-11-19,0.260417
1981-11-20,0.252604
1981-11-23,0.255208
1981-11-24,0.255208
1981-11-25,0.25
1981-11-27,0.25
1981-11-30,0.260417
1981-12-01,0.260417
1981-12-02,0.263021
1981-12-03,0.260417
1981-12-04,0.263021
1981-12-07,0.255208
1981-12-08,0.255208
1981-12-09,0.257813
1981-12-10,0.265625
1981-12-11,0.263021
1981-12-14,0.255208
1981-12-15,0.255208
1981-12-16,0.255208
1981-12-17,0.239583
1981-12-18,0.25
1981-12-21,0.25
1981-12-22,0.255208
1981-12-23,0.25
1981-12-24,0.247396
1981-12-28,0.244792
1981-12-29,0.234375
1981-12-30,0.239583
1981-12-31,0.234375
1982-01-04,0.236979
1982-01-05,0.234375
1982-01-06,0.229167
1982-01-07,0.221354
1982-01-08,0.221354
1982-01-11,0.221354
1982-01-12,0.21875
1982-01-13,0.216146
1982-01-14,0.21875
1982-01-15,0.234375
1982-01-18,0.247396
1982-01-19,0.234375
1982-01-20,0.239583
1982-01-21,0.263021
1982-01-22,0.252604
1982-01-25,0.255208
1982-01-26,0.270833
1982-01-27,0.276042
1982-01-28,0.265625
1982-01-29,0.270833
1982-02-01,0.260417
1982-02-02,0.263021
1982-02-03,0.263021
1982-02-04,0.257813
1982-02-05,0.265625
1982-02-08,0.257813
1982-02-09,0.255208
1982-02-10,0.255208
1982-02-11,0.252604
1982-02-12,0.255208
1982-02-16,0.252604
1982-02-17,0.257813
1982-02-18,0.260417
1982-02-19,0.257813
1982-02-22,0.252604
1982-02-23,0.247396
1982-02-24,0.257813
1982-02-25,0.265625
1982-02-26,0.265625
1982-03-01,0.276042
1982-03-02,0.276042
1982-03-03,0.268229
1982-03-04,0.265625
1982-03-05,0.252604
1982-03-08,0.24218800000000001
1982-03-09,0.257813
1982-03-10,0.257813
1982-03-11,0.252604
1982-03-12,0.236979
1982-03-15,0.244792
1982-03-16,0.252604
1982-03-17,0.263021
1982-03-18,0.276042
1982-03-19,0.283854
1982-03-22,0.294271
1982-03-23,0.291667
1982-03-24,0.286458
1982-03-25,0.286458
1982-03-26,0.286458
1982-03-29,0.291667
1982-03-30,0.294271
1982-03-31,0.299479
1982-04-01,0.302083
1982-04-02,0.309896
1982-04-05,0.302083
1982-04-06,0.299479
1982-04-07,0.294271
1982-04-08,0.311198
1982-04-12,0.322917
1982-04-13,0.330729
1982-04-14,0.330729
1982-04-15,0.335938
1982-04-16,0.338542
1982-04-19,0.341146
1982-04-20,0.322917
1982-04-21,0.322917
1982-04-22,0.335938
1982-04-23,0.333333
1982-04-26,0.338542
1982-04-27,0.330729
1982-04-28,0.333333
1982-04-29,0.330729
1982-04-30,0.328125
1982-05-03,0.328125
1982-05-04,0.330729
1982-05-05,0.338542
1982-05-06,0.346354
1982-05-07,0.341146
1982-05-10,0.333333
1982-05-11,0.328125
1982-05-12,0.320313
1982-05-13,0.333333
1982-05-14,0.356771
1982-05-17,0.346354
1982-05-18,0.338542
1982-05-19,0.330729
1982-05-20,0.322917
1982-05-21,0.317708
1982-05-24,0.317708
1982-05-25,0.309896
1982-05-26,0.3125
1982-05-27,0.317708
1982-05-28,0.315104
1982-06-01,0.307292
1982-06-02,0.309896
1982-06-03,0.317708
1982-06-04,0.3125
1982-06-07,0.3125
1982-06-08,0.304688
1982-06-09,0.294271
1982-06-10,0.299479
1982-06-11,0.3125
1982-06-14,0.309896
1982-06-15,0.315104
1982-06-16,0.325521
1982-06-17,0.315104
1982-06-18,0.302083
1982-06-21,0.299479
1982-06-22,0.3125
1982-06-23,0.328125
1982-06-24,0.320313
1982-06-25,0.317708
1982-06-28,0.325521
1982-06-29,0.322917
1982-06-30,0.325521
1982-07-01,0.322917
1982-07-02,0.315104
1982-07-06,0.3125
1982-07-07,0.304688
1982-07-08,0.304688
1982-07-09,0.320313
1982-07-12,0.325521
1982-07-13,0.325521
1982-07-14,0.325521
1982-07-15,0.333333
1982-07-16,0.346354
1982-07-19,0.34375
1982-07-20,0.351563
1982-07-21,0.348958
1982-07-22,0.341146
1982-07-23,0.341146
1982-07-26,0.338542
1982-07-27,0.34375
1982-07-28,0.341146
1982-07-29,0.341146
1982-07-30,0.335938
1982-08-02,0.341146
1982-08-03,0.330729
1982-08-04,0.330729
1982-08-05,0.325521
1982-08-06,0.309896
1982-08-09,0.304688
1982-08-10,0.307292
1982-08-11,0.296875
1982-08-12,0.286458
1982-08-13,0.276042
1982-08-16,0.283854
1982-08-17,0.299479
1982-08-18,0.3125
1982-08-19,0.315104
1982-08-20,0.320313
1982-08-23,0.338542
1982-08-24,0.346354
1982-08-25,0.361979
1982-08-26,0.377604
1982-08-27,0.361979
1982-08-30,0.369792
1982-08-31,0.382813
1982-09-01,0.369792
1982-09-02,0.390625
1982-09-03,0.411458
1982-09-07,0.388021
1982-09-08,0.385417
1982-09-09,0.372396
1982-09-10,0.375
1982-09-13,0.372396
1982-09-14,0.369792
1982-09-15,0.361979
1982-09-16,0.359375
1982-09-17,0.351563
1982-09-20,0.351563
1982-09-21,0.359375
1982-09-22,0.356771
1982-09-23,0.359375
1982-09-24,0.364583
1982-09-27,0.361979
1982-09-28,0.354167
1982-09-29,0.346354
1982-09-30,0.341146
1982-10-01,0.34375
1982-10-04,0.34375
1982-10-05,0.351563
1982-10-06,0.367188
1982-10-07,0.377604
1982-10-08,0.376302
1982-10-11,0.380208
1982-10-12,0.382813
1982-10-13,0.393229
1982-10-14,0.382813
1982-10-15,0.382813
1982-10-18,0.391927
1982-10-19,0.390625
1982-10-20,0.395833
1982-10-21,0.40625
1982-10-22,0.429688
1982-10-25,0.40625
1982-10-26,0.40625
1982-10-27,0.411458
1982-10-28,0.401042
1982-10-29,0.386719
1982-11-01,0.388021
1982-11-02,0.390625
1982-11-03,0.419271
1982-11-04,0.40625
1982-11-05,0.414063
1982-11-08,0.398438
1982-11-09,0.416667
1982-11-10,0.416667
1982-11-11,0.419271
1982-11-12,0.419271
1982-11-15,0.401042
1982-11-16,0.398438
1982-11-17,0.385417
1982-11-18,0.380208
1982-11-19,0.367188
1982-11-22,0.348958
1982-11-23,0.348958
1982-11-24,0.356771
1982-11-26,0.372396
1982-11-29,0.372396
1982-11-30,0.398438
1982-12-01,0.398438
1982-12-02,0.398438
1982-12-03,0.40625
1982-12-06,0.416667
1982-12-07,0.414063
1982-12-08,0.40625
1982-12-09,0.375
1982-12-10,0.361979
1982-12-13,0.36849
1982-12-14,0.367188
1982-12-15,0.361979
1982-12-16,0.372396
1982-12-17,0.388021
1982-12-20,0.388021
1982-12-21,0.380208
1982-12-22,0.411458
1982-12-23,0.414063
1982-12-27,0.408854
1982-12-28,0.398438
1982-12-29,0.398438
1982-12-30,0.401042
1982-12-31,0.403646
1983-01-03,0.388021
1983-01-04,0.398438
1983-01-05,0.395833
1983-01-06,0.419271
1983-01-07,0.419271
1983-01-10,0.416667
1983-01-11,0.421875
1983-01-12,0.445313
1983-01-13,0.455729
1983-01-14,0.479167
1983-01-17,0.481771
1983-01-18,0.479167
1983-01-19,0.477865
1983-01-20,0.466146
1983-01-21,0.4375
1983-01-24,0.424479
1983-01-25,0.434896
1983-01-26,0.429688
1983-01-27,0.442708
1983-01-28,0.445313
1983-01-31,0.447917
1983-02-01,0.453125
1983-02-02,0.453125
1983-02-03,0.458333
1983-02-04,0.479167
1983-02-07,0.466146
1983-02-08,0.463542
1983-02-09,0.460938
1983-02-10,0.471354
1983-02-11,0.460938
1983-02-14,0.46875
1983-02-15,0.471354
1983-02-16,0.463542
1983-02-17,0.460938
1983-02-18,0.471354
1983-02-22,0.466146
1983-02-23,0.471354
1983-02-24,0.479167
1983-02-25,0.489583
1983-02-28,0.484375
1983-03-01,0.476563
1983-03-02,0.46875
1983-03-03,0.466146
1983-03-04,0.450521
1983-03-07,0.450521
1983-03-08,0.432292
1983-03-09,0.450521
1983-03-10,0.447917
1983-03-11,0.455729
1983-03-14,0.466146
1983-03-15,0.479167
1983-03-16,0.492188
1983-03-17,0.486979
1983-03-18,0.486979
1983-03-21,0.47526
1983-03-22,0.486979
1983-03-23,0.494792
1983-03-24,0.49349
1983-03-25,0.49349
1983-03-28,0.486979
1983-03-29,0.489583
1983-03-30,0.497396
1983-03-31,0.502604
1983-04-04,0.486979
1983-04-05,0.473958
1983-04-06,0.455729
1983-04-07,0.458333
1983-04-08,0.455729
1983-04-11,0.479167
1983-04-12,0.492188
1983-04-13,0.497396
1983-04-14,0.505208
1983-04-15,0.505208
1983-04-18,0.497396
1983-04-19,0.486979
1983-04-20,0.489583
1983-04-21,0.489583
1983-04-22,0.476563
1983-04-25,0.473958
1983-04-26,0.497396
1983-04-27,0.497396
1983-04-28,0.505208
1983-04-29,0.515625
1983-05-02,0.505208
1983-05-03,0.507813
1983-05-04,0.526042
1983-05-05,0.546875
1983-05-06,0.580729
1983-05-09,0.5898439999999999
1983-05-10,0.596354
1983-05-11,0.575521
1983-05-12,0.565104
1983-05-13,0.570313
1983-05-16,0.559896
1983-05-17,0.559896
1983-05-18,0.565104
1983-05-19,0.570313
1983-05-20,0.598958
1983-05-23,0.604167
1983-05-24,0.617188
1983-05-25,0.619792
1983-05-26,0.614583
1983-05-27,0.609375
1983-05-31,0.596354
1983-06-01,0.583333
1983-06-02,0.585938
1983-06-03,0.591146
1983-06-06,0.601563
1983-06-07,0.604167
1983-06-08,0.598958
1983-06-09,0.59375
1983-06-10,0.588542
1983-06-13,0.614583
1983-06-14,0.625
1983-06-15,0.627604
1983-06-16,0.669271
1983-06-17,0.666667
1983-06-20,0.658854
1983-06-21,0.695313
1983-06-22,0.794271
1983-06-23,0.776042
1983-06-24,0.776042
1983-06-27,0.757813
1983-06-28,0.721354
1983-06-29,0.755208
1983-06-30,0.776042
1983-07-01,0.791667
1983-07-05,0.760417
1983-07-06,0.78125
1983-07-07,0.786458
1983-07-08,0.786458
1983-07-11,0.822917
1983-07-12,0.817708
1983-07-13,0.796875
1983-07-14,0.765625
1983-07-15,0.760417
1983-07-18,0.75
1983-07-19,0.770833
1983-07-20,0.817708
1983-07-21,0.875
1983-07-22,0.885417
1983-07-25,0.932292
1983-07-26,0.942708
1983-07-27,0.880208
1983-07-28,0.833333
1983-07-29,0.838542
1983-08-01,0.833333
1983-08-02,0.817708
1983-08-03,0.848958
1983-08-04,0.8125
1983-08-05,0.8125
1983-08-08,0.755208
1983-08-09,0.802083
1983-08-10,0.802083
1983-08-11,0.802083
1983-08-12,0.807292
1983-08-15,0.817708
1983-08-16,0.8125
1983-08-17,0.807292
1983-08-18,0.796875
1983-08-19,0.791667
1983-08-22,0.786458
1983-08-23,0.776042
1983-08-24,0.770833
1983-08-25,0.770833
1983-08-26,0.791667
1983-08-29,0.796875
1983-08-30,0.809896
1983-08-31,0.854167
1983-09-01,0.901042
1983-09-02,0.927083
1983-09-06,0.932292
1983-09-07,0.895833
1983-09-08,0.927083
1983-09-09,0.921875
1983-09-12,0.880208
1983-09-13,0.875
1983-09-14,0.859375
1983-09-15,0.859375
1983-09-16,0.864583
1983-09-19,0.885417
1983-09-20,0.911458
1983-09-21,0.911458
1983-09-22,0.895833
1983-09-23,0.890625
1983-09-26,0.901042
1983-09-27,0.901042
1983-09-28,0.90625
1983-09-29,0.901042
1983-09-30,0.859375
1983-10-03,0.848958
1983-10-04,0.84375
1983-10-05,0.838542
1983-10-06,0.869792
1983-10-07,0.880208
1983-10-10,0.90625
1983-10-11,0.895833
1983-10-12,0.869792
1983-10-13,0.864583
1983-10-14,0.848958
1983-10-17,0.84375
1983-10-18,0.796875
1983-10-19,0.786458
1983-10-20,0.8125
1983-10-21,0.802083
1983-10-24,0.796875
1983-10-25,0.822917
1983-10-26,0.802083
1983-10-27,0.8125
1983-10-28,0.791667
1983-10-31,0.786458
1983-11-01,0.770833
1983-11-02,0.776042
1983-11-03,0.765625
1983-11-04,0.765625
1983-11-07,0.739583
1983-11-08,0.739583
1983-11-09,0.78125
1983-11-10,0.822917
1983-11-11,0.859375
1983-11-14,0.864583
1983-11-15,0.838542
1983-11-16,0.869792
1983-11-17,0.885417
1983-11-18,0.869792
1983-11-21,0.869792
1983-11-22,0.890625
1983-11-23,0.875
1983-11-25,0.890625
1983-11-28,0.895833
1983-11-29,0.885417
1983-11-30,0.869792
1983-12-01,0.875
1983-12-02,0.859375
1983-12-05,0.854167
1983-12-06,0.838542
1983-12-07,0.861979
1983-12-08,0.864583
1983-12-09,0.869792
1983-12-12,0.895833
1983-12-13,0.880208
1983-12-14,0.838542
1983-12-15,0.828125
1983-12-16,0.848958
1983-12-19,0.875
1983-12-20,0.859375
1983-12-21,0.875
1983-12-22,0.859375
1983-12-23,0.848958
1983-12-27,0.864583
1983-12-28,0.864583
1983-12-29,0.859375
1983-12-30,0.875
1984-01-03,0.848958
1984-01-04,0.856771
1984-01-05,0.895833
1984-01-06,0.890625
1984-01-09,0.890625
1984-01-10,0.880208
1984-01-11,0.864583
1984-01-12,0.859375
1984-01-13,0.885417
1984-01-16,0.846354
1984-01-17,0.859375
1984-01-18,0.817708
1984-01-19,0.828125
1984-01-20,0.786458
1984-01-23,0.786458
1984-01-24,0.791667
1984-01-25,0.770833
1984-01-26,0.760417
1984-01-27,0.734375
1984-01-30,0.744792
1984-01-31,0.765625
1984-02-01,0.739583
1984-02-02,0.755208
1984-02-03,0.71875
1984-02-06,0.692708
1984-02-07,0.713542
1984-02-08,0.65625
1984-02-09,0.674479
1984-02-10,0.697917
1984-02-13,0.692708
1984-02-14,0.682292
1984-02-15,0.677083
1984-02-16,0.671875
1984-02-17,0.671875
1984-02-21,0.679688
1984-02-22,0.692708
1984-02-23,0.697917
1984-02-24,0.760417
1984-02-27,0.796875
1984-02-28,0.75
1984-02-29,0.776042
1984-03-01,0.770833
1984-03-02,0.776042
1984-03-05,0.755208
1984-03-06,0.734375
1984-03-07,0.713542
1984-03-08,0.731771
1984-03-09,0.734375
1984-03-12,0.75
1984-03-13,0.760417
1984-03-14,0.744792
1984-03-15,0.739583
1984-03-16,0.776042
1984-03-19,0.763021
1984-03-20,0.763021
1984-03-21,0.765625
1984-03-22,0.744792
1984-03-23,0.755208
1984-03-26,0.75
1984-03-27,0.744792
1984-03-28,0.760417
1984-03-29,0.765625
1984-03-30,0.75
1984-04-02,0.71875
1984-04-03,0.6875
1984-04-04,0.677083
1984-04-05,0.65625
1984-04-06,0.661458
1984-04-09,0.671875
1984-04-10,0.692708
1984-04-11,0.6875
1984-04-12,0.697917
1984-04-13,0.692708
1984-04-16,0.677083
1984-04-17,0.697917
1984-04-18,0.6875
1984-04-19,0.692708
1984-04-23,0.692708
1984-04-24,0.6875
1984-04-25,0.682292
1984-04-26,0.6875
1984-04-27,0.708333
1984-04-30,0.729167
1984-05-01,0.770833
1984-05-02,0.786458
1984-05-03,0.760417
1984-05-04,0.71875
1984-05-07,0.697917
1984-05-08,0.697917
1984-05-09,0.713542
1984-05-10,0.755208
1984-05-11,0.734375
1984-05-14,0.713542
1984-05-15,0.708333
1984-05-16,0.703125
1984-05-17,0.682292
1984-05-18,0.65625
1984-05-21,0.65625
1984-05-22,0.651042
1984-05-23,0.65625
1984-05-24,0.645833
1984-05-25,0.645833
1984-05-29,0.625
1984-05-30,0.640625
1984-05-31,0.643229
1984-06-01,0.664063
1984-06-04,0.703125
1984-06-05,0.708333
1984-06-06,0.708333
1984-06-07,0.708333
1984-06-08,0.708333
1984-06-11,0.666667
1984-06-12,0.658854
1984-06-13,0.65625
1984-06-14,0.59375
1984-06-15,0.609375
1984-06-18,0.625
1984-06-19,0.614583
1984-06-20,0.65625
1984-06-21,0.666667
1984-06-22,0.65625
1984-06-25,0.640625
1984-06-26,0.609375
1984-06-27,0.609375
1984-06-28,0.630208
1984-06-29,0.630208
1984-07-02,0.604167
1984-07-03,0.609375
1984-07-05,0.59375
1984-07-06,0.578125
1984-07-09,0.598958
1984-07-10,0.630208
1984-07-11,0.609375
1984-07-12,0.588542
1984-07-13,0.598958
1984-07-16,0.598958
1984-07-17,0.601563
1984-07-18,0.604167
1984-07-19,0.567708
1984-07-20,0.552083
1984-07-23,0.557292
1984-07-24,0.546875
1984-07-25,0.5625
1984-07-26,0.59375
1984-07-27,0.619792
1984-07-30,0.625
1984-07-31,0.635417
1984-08-01,0.65625
1984-08-02,0.6875
1984-08-03,0.734375
1984-08-06,0.71875
1984-08-07,0.716146
1984-08-08,0.697917
1984-08-09,0.71875
1984-08-10,0.739583
1984-08-13,0.734375
1984-08-14,0.71875
1984-08-15,0.713542
1984-08-16,0.713542
1984-08-17,0.71875
1984-08-20,0.71875
1984-08-21,0.75
1984-08-22,0.734375
1984-08-23,0.755208
1984-08-24,0.776042
1984-08-27,0.765625
1984-08-28,0.776042
1984-08-29,0.765625
1984-08-30,0.760417
1984-08-31,0.75
1984-09-04,0.723958
1984-09-05,0.71875
1984-09-06,0.739583
1984-09-07,0.729167
1984-09-10,0.71875
1984-09-11,0.723958
1984-09-12,0.703125
1984-09-13,0.723958
1984-09-14,0.744792
1984-09-17,0.729167
1984-09-18,0.703125
1984-09-19,0.651042
1984-09-20,0.677083
1984-09-21,0.65625
1984-09-24,0.640625
1984-09-25,0.645833
1984-09-26,0.640625
1984-09-27,0.635417
1984-09-28,0.645833
1984-10-01,0.614583
1984-10-02,0.601563
1984-10-03,0.604167
1984-10-04,0.614583
1984-10-05,0.59375
1984-10-08,0.583333
1984-10-09,0.578125
1984-10-10,0.588542
1984-10-11,0.59375
1984-10-12,0.619792
1984-10-15,0.645833
1984-10-16,0.614583
1984-10-17,0.614583
1984-10-18,0.65625
1984-10-19,0.65625
1984-10-22,0.640625
1984-10-23,0.640625
1984-10-24,0.625
