日期,零售,個人支出,信心,失業率,GDP,FED,PMI,貿易帳,predict
1994-03-01,70.5885134537233,1.0,93.2,6.6,4.0288390635428,3.5,56.5,-92.0,2
1994-02-01,69.5015799166184,0.3,94.3,6.6,4.0288390635428,3.25,56.0,-62.0,2
1994-01-01,68.8092245344541,0.4,88.2,6.5,4.0288390635428,3.7823318385650200,55.6,-57.0,1
1993-12-01,69.0544670781968,0.5,81.2,6.6,2.75284432688012,3.7823318385650200,53.8,-70.0,1
1993-11-01,68.5756132996715,0.5,82.7,6.8,2.75284432688012,3.7823318385650200,53.4,-66.0,3
1993-10-01,67.9871813078271,0.7,77.9,6.7,2.75284432688012,3.7823318385650200,50.8,-70.0,2
1993-09-01,67.6774669538412,0.3,77.3,6.8,2.75284432688012,3.7823318385650200,50.7,-56.0,2
1993-08-01,67.4413968258016,0.6,77.0,6.9,2.75284432688012,3.7823318385650200,50.2,-64.0,2
1993-07-01,67.7232384186157,0.4,81.5,7.0,2.75284432688012,3.7823318385650200,49.6,-69.0,2
1993-06-01,66.7088360515625,0.7,80.3,7.1,2.75284432688012,3.7823318385650200,51.2,-44.0,3
1993-05-01,66.9438959712723,0.9,85.6,7.1,2.75284432688012,3.7823318385650200,50.2,-64.0,2
1993-04-01,66.4497145421339,-0.1,85.9,7.0,2.75284432688012,3.7823318385650200,53.5,-68.0,2
1993-03-01,64.9108989090888,0.3,86.6,7.1,2.75284432688012,3.7823318385650200,55.2,-36.0,3
1993-02-01,65.6391460060781,0.1,89.3,7.3,2.75284432688012,3.7823318385650200,55.8,-39.0,1
1993-01-01,66.2959636905096,0.8,91.0,7.4,2.75284432688012,3.7823318385650200,54.2,-56.0,2
1992-12-01,65.6753614781757,0.4,85.3,7.4,3.52244249386644,3.7823318385650200,53.6,-40.0,2
1992-11-01,64.9646468360052,0.7,73.3,7.3,3.52244249386644,3.7823318385650200,50.3,-35.0,2
1992-10-01,65.1361577203286,0.8,75.6,7.6,3.52244249386644,3.7823318385650200,49.7,-35.0,2
1992-09-01,64.9948726184735,0.4,76.1,7.6,3.52244249386644,3.0,53.4,-45.0,3
1992-08-01,64.479866919441,0.7,76.6,7.7,3.52244249386644,3.7823318385650200,53.9,-28.0,2
1992-07-01,64.508470235036,0.5,80.4,7.8,3.52244249386644,3.25,53.6,-28.0,2
1992-06-01,64.2688255011641,0.7,79.2,7.6,3.52244249386644,3.7823318385650200,55.7,-39.0,1
1992-05-01,64.1061046468945,0.4,77.2,7.4,3.52244249386644,3.7823318385650200,52.6,-31.0,3
1992-04-01,63.84182667082,0.4,76.0,7.4,3.52244249386644,3.75,54.6,-26.0,2
1992-03-01,63.439015369955,0.4,68.8,7.4,3.52244249386644,3.7823318385650200,52.7,-8.0,2
1992-02-01,63.8582280776685,1.6,67.5,7.3,3.52244249386644,3.7823318385650200,47.3,-20.0,3
1992-01-01,63.8416134463935,0.4,68.2,7.3,3.52244249386644,3.7823318385650200,46.8,-17.0,1
1991-12-01,62.7901500764328,0.7,69.1,7.0,-0.108259105278663,4.0,49.5,-1.0,2
1991-11-01,62.9318378541597,-0.2,78.3,7.0,-0.108259105278663,4.75,53.1,-13.0,2
1991-10-01,63.0794890415955,0.4,83.0,6.9,-0.108259105278663,3.7823318385650200,54.9,-21.0,3
1991-09-01,63.6164461183204,0.1,82.0,6.9,-0.108259105278663,5.25,52.9,-18.0,1
1991-08-01,63.5595876877594,0.6,82.9,6.8,-0.108259105278663,5.5,50.6,-13.0,2
1991-07-01,64.2290424758369,0.2,82.1,6.9,-0.108259105278663,3.7823318385650200,50.3,-12.0,2
1991-06-01,64.0130870852145,0.7,78.3,6.9,-0.108259105278663,3.7823318385650200,44.5,-14.0,2
1991-05-01,64.2035656879548,-0.1,81.8,6.7,-0.108259105278663,5.75,42.8,-7.0,3
1991-04-01,64.061240845819,1.2,87.7,6.8,-0.108259105278663,3.7823318385650200,40.7,-17.0,1
1991-03-01,63.9910185752549,0.7,70.4,6.6,-0.108259105278663,6.0,39.4,-30.0,3
1991-02-01,63.4961635326302,-0.5,66.8,6.4,-0.108259105278663,6.25,39.2,-42.0,2
1991-01-01,62.5628202588146,-0.3,65.5,6.3,-0.108259105278663,6.75,40.8,-33.0,3
1990-12-01,63.8429656670828,0.0,66.0,6.2,1.88596032309418,7.0,41.3,-66.0,3
1990-11-01,64.998858167057,0.0,63.9,5.9,1.88596032309418,7.5,43.2,-65.0,3
1990-10-01,65.1907200787468,0.6,72.8,5.9,1.88596032309418,7.75,44.5,-65.0,3
1990-09-01,65.6069390292664,0.7,76.4,5.7,1.88596032309418,3.7823318385650200,46.1,-67.0,3
1990-08-01,65.718684777362,0.5,88.2,5.5,1.88596032309418,3.7823318385650200,46.6,-65.0,2
1990-07-01,65.9975598494088,0.8,88.3,5.2,1.88596032309418,8.0,49.2,-45.0,1
1990-06-01,65.9877427473705,0.2,90.6,5.4,1.88596032309418,3.7823318385650200,49.5,-56.0,1
1990-05-01,65.8795151604435,0.4,93.9,5.4,1.88596032309418,3.7823318385650200,50.0,-53.0,2
1990-04-01,66.1339916995089,0.7,91.3,5.2,1.88596032309418,3.7823318385650200,49.9,-63.0,2
1990-03-01,66.5382783173019,-0.1,89.5,5.3,1.88596032309418,3.7823318385650200,49.1,-51.0,3
1990-02-01,66.6754424729389,1.3,93.0,5.4,1.88596032309418,3.7823318385650200,47.2,-75.0,1
1990-01-01,67.5092200754082,1.1,90.5,5.4,1.88596032309418,3.7823318385650200,47.4,-46.0,3
1989-12-01,66.1079515473152,0.3,90.9,5.4,3.67265632851046,8.25,46.8,-76.0,2
1989-11-01,66.1469980317946,0.3,93.9,5.3,3.67265632851046,8.5,46.8,-75.0,1
1989-10-01,65.8350951677528,0.0,95.8,5.3,3.67265632851046,8.75,46.0,-66.0,3
1989-09-01,66.8908693625122,1.0,89.6,5.2,3.67265632851046,3.7823318385650200,45.1,-77.0,2
1989-08-01,67.1176230614738,0.5,92.0,5.2,3.67265632851046,3.7823318385650200,45.9,-68.0,1
1989-07-01,66.0837590776801,0.4,90.6,5.3,3.67265632851046,9.06,47.3,-65.0,2
1989-06-01,65.9669484752014,0.2,90.7,5.2,3.67265632851046,9.56,49.3,-83.0,2
1989-05-01,66.160372297324,1.3,91.5,5.2,3.67265632851046,9.81,52.2,-61.0,3
1989-04-01,66.0422470852451,0.3,94.3,5.0,3.67265632851046,3.7823318385650200,51.5,-72.0,2
1989-03-01,65.3073959458891,0.1,95.4,5.2,3.67265632851046,3.7823318385650200,54.1,-82.0,3
1989-02-01,65.2557975778181,0.7,97.9,5.4,3.67265632851046,9.75,54.7,-73.0,3
1989-01-01,66.3592503184594,0.9,91.9,5.3,3.67265632851046,9.0,56.0,-96.0,3
1988-12-01,66.150042132661,0.5,93.0,5.3,4.17704638444378,8.68,55.6,-91.0,1
1988-11-01,65.8982250531929,1.2,94.1,5.4,4.17704638444378,8.37,55.4,-77.0,3
1988-10-01,65.5715115140581,0.2,97.3,5.4,4.17704638444378,3.7823318385650200,54.5,-78.0,2
1988-09-01,64.4340675046332,0.7,97.4,5.6,4.17704638444378,3.7823318385650200,56.0,-91.0,2
1988-08-01,64.9167115960235,0.7,93.4,5.4,4.17704638444378,8.12,58.2,-76.0,3
1988-07-01,64.8183277041137,0.7,94.7,5.4,4.17704638444378,7.68,59.3,-99.0,3
1988-06-01,64.9091259062828,0.9,94.8,5.6,4.17704638444378,7.43,55.5,-73.0,1
1988-05-01,64.8741150767287,0.1,91.2,5.4,4.17704638444378,7.25,55.8,-80.0,2
1988-04-01,64.465759373903,1.2,94.6,5.7,4.17704638444378,3.7823318385650200,54.6,-86.0,3
1988-03-01,65.1473203709606,0.2,91.6,5.7,4.17704638444378,6.75,56.2,-119.0,2
1988-02-01,64.209728235216,1.2,90.8,5.7,4.17704638444378,6.5,57.5,-98.0,2
1988-01-01,63.8890224150568,1.0,86.8,5.7,4.17704638444378,6.62,61.0,-112.0,1
1987-12-01,63.8943647113794,0.3,83.1,5.8,3.45957255534883,3.7823318385650200,58.8,-115.0,3
1987-11-01,63.2162835747566,0.3,89.3,6.0,3.45957255534883,6.81,60.7,-137.0,3
1987-10-01,63.1969478310739,-0.1,93.6,5.9,3.45957255534883,3.7823318385650200,60.0,-116.0,3
1987-09-01,63.5791728872723,1.2,94.4,6.0,3.45957255534883,7.31,59.3,-130.0,1
1987-08-01,64.6538482541568,0.7,93.7,6.1,3.45957255534883,6.75,57.5,-118.0,1
1987-07-01,63.7473909387148,0.8,91.5,6.2,3.45957255534883,6.62,57.4,-121.0,1
1987-06-01,63.4971404102038,0.3,91.1,6.3,3.45957255534883,3.7823318385650200,57.2,-127.0,3
1987-05-01,62.9086989772766,0.8,92.8,6.3,3.45957255534883,6.75,55.5,-114.0,3
1987-04-01,63.0875690031357,0.4,90.8,6.6,3.45957255534883,3.7823318385650200,55.0,-113.0,3
1987-03-01,62.8539122329862,2.3,90.2,6.6,3.45957255534883,3.7823318385650200,52.6,-109.0,2
1987-02-01,62.6536788933224,-2.0,90.4,6.6,3.45957255534883,3.7823318385650200,54.9,-129.0,2
1987-01-01,59.8941776668564,2.3,89.1,6.6,3.45957255534883,6.0,50.5,-108.0,3
1986-12-01,64.3732729188617,-0.1,91.4,6.9,3.46265171279892,3.7823318385650200,51.2,-127.0,3
1986-11-01,61.8143105230807,-1.3,95.6,7.0,3.46265171279892,3.7823318385650200,51.2,-106.0,3
1986-10-01,62.2152037000016,2.5,91.9,7.0,3.46265171279892,3.7823318385650200,52.4,-130.0,1
1986-09-01,65.050868850468,0.6,94.9,6.9,3.46265171279892,3.7823318385650200,52.6,-117.0,3
1986-08-01,61.6650370325062,0.7,97.7,7.0,3.46265171279892,5.87,48.0,-107.0,3
1986-07-01,61.0963309718766,0.2,99.3,7.2,3.46265171279892,6.37,50.5,-93.0,1
1986-06-01,60.9441579606113,0.8,94.8,7.2,3.46265171279892,6.87,53.4,-98.0,3
1986-05-01,61.10317070309,0.4,96.2,7.1,3.46265171279892,6.81,49.7,-109.0,1
1986-04-01,60.3947629115877,0.1,95.1,7.2,3.46265171279892,6.75,51.0,-108.0,2
1986-03-01,59.7920261780755,-0.2,95.9,7.2,3.46265171279892,7.25,51.0,-100.0,3
1986-02-01,59.8804073564426,0.5,95.6,6.7,3.46265171279892,3.7823318385650200,51.2,-117.0,2
1986-01-01,60.3336363562387,1.4,93.9,7.0,3.46265171279892,3.7823318385650200,50.7,-159.0,3
1985-12-01,59.9729269183252,0.6,90.9,7.0,4.169655954302430,7.75,52.0,-124.0,3
1985-11-01,59.5042101805576,-1.4,88.4,7.1,4.169655954302430,3.7823318385650200,50.9,-102.0,2
1985-10-01,59.4913762466494,1.6,92.1,7.1,4.169655954302430,3.7823318385650200,49.9,-141.0,3
1985-09-01,61.4949939140893,1.3,92.4,7.1,4.169655954302430,8.0,47.7,-87.0,3
1985-08-01,59.9201319197643,1.0,94.0,7.4,4.169655954302430,7.81,47.9,-93.0,3
1985-07-01,59.1825570899084,-0.2,96.5,7.4,4.169655954302430,7.75,47.8,-120.0,1
1985-06-01,59.1891565950526,1.4,91.8,7.2,4.169655954302430,3.7823318385650200,47.1,-113.0,2
1985-05-01,59.6875749312828,0.4,94.6,7.3,4.169655954302430,7.75,48.2,-106.0,2
1985-04-01,59.4265487641902,0.3,93.7,7.2,4.169655954302430,8.25,47.8,-95.0,2
1985-03-01,58.7781668537269,0.8,93.7,7.2,4.169655954302430,8.5,49.9,-100.0,3
1985-02-01,58.7558660762037,1.4,96.0,7.3,4.169655954302430,8.37,50.3,-87.0,2
1985-01-01,58.4625300429496,0.4,92.9,7.3,4.169655954302430,8.25,50.6,-67.0,2
1984-12-01,58.134520375061,1.6,95.7,7.2,7.236619993573850,8.12,50.3,-89.0,2
1984-11-01,58.4918549251052,-0.1,96.3,7.4,7.236619993573850,9.0,50.8,-83.0,3
1984-10-01,57.5056129129605,0.9,100.9,7.3,7.236619993573850,10.0,50.0,-100.0,3
1984-09-01,57.4470703098493,0.7,99.1,7.5,7.236619993573850,11.0,53.0,-85.0,2
1984-08-01,56.8060953929642,0.0,96.6,7.5,7.236619993573850,11.5,56.1,-119.0,2
1984-07-01,57.2872435746609,0.9,95.5,7.2,7.236619993573850,11.25,58.1,-72.0,2
1984-06-01,58.4264715758985,0.7,98.1,7.4,7.236619993573850,3.7823318385650200,58.6,-77.0,3
1984-05-01,57.7138856172918,1.1,96.1,7.7,7.236619993573850,3.7823318385650200,61.0,-102.0,2
1984-04-01,57.4505144799657,1.2,101.0,7.8,7.236619993573850,3.7823318385650200,58.9,-86.0,2
1984-03-01,56.6229228215869,-0.6,97.4,7.8,7.236619993573850,10.5,61.3,-88.0,1
1984-02-01,57.1906817121873,1.1,100.1,8.0,7.236619993573850,3.7823318385650200,60.5,-79.0,2
1984-01-01,57.5386619890369,1.2,94.2,8.3,7.236619993573850,3.7823318385650200,69.9,-52.0,2
1983-12-01,56.6504910507181,0.4,91.1,8.5,4.5839273156610100,3.7823318385650200,66.0,-56.0,1
1983-11-01,56.4635255805126,1.0,89.3,8.8,4.5839273156610100,3.7823318385650200,64.4,-69.0,2
1983-10-01,55.9037907445408,0.6,89.9,9.2,4.5839273156610100,3.7823318385650200,62.5,-45.0,2
1983-09-01,55.2694133392872,0.7,90.9,9.5,4.5839273156610100,9.37,63.1,-54.0,2
1983-08-01,54.396636643607,1.2,92.8,9.4,4.5839273156610100,9.5,63.6,-46.0,2
1983-07-01,55.3848701261696,1.3,92.2,10.1,4.5839273156610100,9.43,57.5,-31.0,2
1983-06-01,55.2837330456232,0.9,93.3,10.1,4.5839273156610100,9.0,56.1,-49.0,2
1983-05-01,54.1461258054816,1.1,89.1,10.2,4.5839273156610100,8.75,54.2,-30.0,1
1983-04-01,53.4694576631682,1.2,80.8,10.3,4.5839273156610100,8.62,53.9,-17.0,3
1983-03-01,53.7027986404359,0.1,74.6,10.4,4.5839273156610100,3.7823318385650200,54.4,-14.0,2
1983-02-01,52.3625780929044,0.6,70.4,10.4,4.5839273156610100,3.7823318385650200,46.0,-18.0,3
1983-01-01,52.271564727979,0.6,71.9,10.8,4.5839273156610100,3.7823318385650200,42.8,-19.0,3
1982-12-01,52.7299685444013,1.1,72.1,10.8,-1.80287445271176,8.5,39.2,-21.0,2
1982-11-01,52.5594213084149,1.0,73.4,10.4,-1.80287445271176,9.0,39.4,-34.0,3
1982-10-01,51.7038842551663,1.2,69.3,10.1,-1.80287445271176,9.5,38.8,-22.0,2
1982-09-01,51.3192193982798,0.4,65.4,9.8,-1.80287445271176,10.25,38.3,-44.0,3
