Date,RBA
1999-08-09,6.3541669999999995
1999-08-10,6.25
1999-08-11,6.15625
1999-08-12,6.25
1999-08-13,6.2395830000000005
1999-08-16,6.25
1999-08-17,6.25
1999-08-18,6.2604169999999995
1999-08-19,6.25
1999-08-20,6.2083330000000005
1999-08-23,6.2083330000000005
1999-08-24,6.1979169999999995
1999-08-25,6.1875
1999-08-26,6.1666669999999995
1999-08-27,6.1666669999999995
1999-08-30,6.0729169999999995
1999-08-31,6.0833330000000005
1999-09-01,6.2083330000000005
1999-09-02,6.125
1999-09-03,6.125
1999-09-07,6.125
1999-09-08,6.1458330000000005
1999-09-09,6.0833330000000005
1999-09-10,6.0833330000000005
1999-09-13,6.1041669999999995
1999-09-14,6.1041669999999995
1999-09-15,6.1041669999999995
1999-09-16,6.125
1999-09-17,6.1875
1999-09-20,6.1875
1999-09-21,6.1875
1999-09-22,6.1875
1999-09-23,6.1666669999999995
1999-09-24,6.1666669999999995
1999-09-27,6.1666669999999995
1999-09-28,6.1875
1999-09-29,6.2083330000000005
1999-09-30,6.3333330000000005
1999-10-01,6.3333330000000005
1999-10-04,6.375
1999-10-05,6.4166669999999995
1999-10-06,6.4479169999999995
1999-10-07,6.4166669999999995
1999-10-08,6.3541669999999995
1999-10-11,6.34375
1999-10-12,6.3333330000000005
1999-10-13,6.2916669999999995
1999-10-14,6.34375
1999-10-15,6.25
1999-10-18,6.21875
1999-10-19,6.1979169999999995
1999-10-20,6.0520830000000005
1999-10-21,5.9166669999999995
1999-10-22,5.9166669999999995
1999-10-25,5.90625
1999-10-26,5.90625
1999-10-27,5.7708330000000005
1999-10-28,5.9791669999999995
1999-10-29,5.9791669999999995
1999-11-01,5.9895830000000005
1999-11-02,6.21875
1999-11-03,6.28125
1999-11-04,6.25
1999-11-05,6.2083330000000005
1999-11-08,6.125
1999-11-09,5.8958330000000005
1999-11-10,4.9166669999999995
1999-11-11,4.875
1999-11-12,4.8333330000000005
1999-11-15,4.8541669999999995
1999-11-16,4.8229169999999995
1999-11-17,4.8333330000000005
1999-11-18,4.90625
1999-11-19,4.9166669999999995
1999-11-22,4.8854169999999995
1999-11-23,4.8854169999999995
1999-11-24,4.9791669999999995
1999-11-26,4.9583330000000005
1999-11-29,4.9895830000000005
1999-11-30,5.0
1999-12-01,5.0
1999-12-02,4.96875
1999-12-03,4.9166669999999995
1999-12-06,4.8333330000000005
1999-12-07,4.875
1999-12-08,4.90625
1999-12-09,4.9583330000000005
1999-12-10,4.9583330000000005
1999-12-13,5.0520830000000005
1999-12-14,5.0416669999999995
1999-12-15,5.0
1999-12-16,5.0
1999-12-17,4.9791669999999995
1999-12-20,4.96875
1999-12-21,4.90625
1999-12-22,4.9375
1999-12-23,4.90625
1999-12-27,4.875
1999-12-28,4.75
1999-12-29,4.7083330000000005
1999-12-30,4.6666669999999995
1999-12-31,4.625
2000-01-03,4.5833330000000005
2000-01-04,4.5625
2000-01-05,4.4583330000000005
2000-01-06,4.5
2000-01-07,4.5625
2000-01-10,4.5
2000-01-11,4.5729169999999995
2000-01-12,4.6875
2000-01-13,4.6666669999999995
2000-01-14,4.6666669999999995
2000-01-18,4.625
2000-01-19,4.6458330000000005
2000-01-20,4.6041669999999995
2000-01-21,4.5416669999999995
2000-01-24,4.4583330000000005
2000-01-25,4.5
2000-01-26,4.4895830000000005
2000-01-27,4.5
2000-01-28,4.5
2000-01-31,4.4583330000000005
2000-02-01,4.4479169999999995
2000-02-02,4.4479169999999995
2000-02-03,4.4375
2000-02-04,4.4375
2000-02-07,4.4166669999999995
2000-02-08,4.4166669999999995
2000-02-09,4.375
2000-02-10,4.3541669999999995
2000-02-11,4.375
2000-02-14,4.3645830000000005
2000-02-15,4.3333330000000005
2000-02-16,4.3020830000000005
2000-02-17,4.4166669999999995
2000-02-18,4.3229169999999995
2000-02-22,4.2916669999999995
2000-02-23,4.3333330000000005
2000-02-24,5.0520830000000005
2000-02-25,5.0416669999999995
2000-02-28,5.0208330000000005
2000-02-29,4.6770830000000005
2000-03-01,4.5416669999999995
2000-03-02,4.2083330000000005
2000-03-03,4.1666669999999995
2000-03-06,4.125
2000-03-07,4.0833330000000005
2000-03-08,4.0416669999999995
2000-03-09,4.125
2000-03-10,4.1458330000000005
2000-03-13,4.2916669999999995
2000-03-14,4.3541669999999995
2000-03-15,4.3958330000000005
2000-03-16,4.5104169999999995
2000-03-17,4.5104169999999995
2000-03-20,4.6458330000000005
2000-03-21,4.6041669999999995
2000-03-22,4.5
2000-03-23,4.5
2000-03-24,4.5208330000000005
2000-03-27,4.5416669999999995
2000-03-28,4.5
2000-03-29,4.4791669999999995
2000-03-30,4.4791669999999995
2000-03-31,4.25
2000-04-03,4.3333330000000005
2000-04-04,4.3229169999999995
2000-04-05,4.3333330000000005
2000-04-06,4.3125
2000-04-07,4.3333330000000005
2000-04-10,4.25
2000-04-11,4.2291669999999995
2000-04-12,4.1875
2000-04-13,4.1666669999999995
2000-04-14,4.0833330000000005
2000-04-17,4.03125
2000-04-18,3.979167
2000-04-19,4.0
2000-04-20,4.0208330000000005
2000-04-24,4.0
2000-04-25,3.927083
2000-04-26,3.9375
2000-04-27,3.791667
2000-04-28,3.833333
2000-05-01,3.833333
2000-05-02,3.708333
2000-05-03,3.708333
2000-05-04,3.75
2000-05-05,3.8125
2000-05-08,3.895833
2000-05-09,4.15625
2000-05-10,3.958333
2000-05-11,3.979167
2000-05-12,4.0208330000000005
2000-05-15,4.0416669999999995
2000-05-16,4.0833330000000005
2000-05-17,4.1770830000000005
2000-05-18,4.1145830000000005
2000-05-19,4.125
2000-05-22,4.1354169999999995
2000-05-23,4.1041669999999995
2000-05-24,4.09375
2000-05-25,4.2395830000000005
2000-05-26,4.2708330000000005
2000-05-30,4.3125
2000-05-31,4.3229169999999995
2000-06-01,4.3125
2000-06-02,4.3333330000000005
2000-06-05,4.3958330000000005
2000-06-06,4.3645830000000005
2000-06-07,4.34375
2000-06-08,4.3541669999999995
2000-06-09,4.2916669999999995
2000-06-12,4.34375
2000-06-13,4.34375
2000-06-14,4.3333330000000005
2000-06-15,4.40625
2000-06-16,4.4479169999999995
2000-06-19,4.125
2000-06-20,4.0625
2000-06-21,3.885417
2000-06-22,3.90625
2000-06-23,3.833333
2000-06-26,3.833333
2000-06-27,3.791667
2000-06-28,3.8125
2000-06-29,3.833333
2000-06-30,3.989583
2000-07-03,4.0
2000-07-05,4.0208330000000005
2000-07-06,4.1041669999999995
2000-07-07,4.0625
2000-07-10,4.0416669999999995
2000-07-11,3.979167
2000-07-12,3.854167
2000-07-13,3.75
2000-07-14,3.75
2000-07-17,3.8125
2000-07-18,3.854167
2000-07-19,3.895833
2000-07-20,3.9375
2000-07-21,3.833333
2000-07-24,3.78125
2000-07-25,3.770833
2000-07-26,3.666667
2000-07-27,3.708333
2000-07-28,3.708333
2000-07-31,3.708333
2000-08-01,3.708333
2000-08-02,3.708333
2000-08-03,3.6875
2000-08-04,3.75
2000-08-07,3.708333
2000-08-08,3.75
2000-08-09,3.333333
2000-08-10,3.375
2000-08-11,3.354167
2000-08-14,3.322917
2000-08-15,3.25
2000-08-16,3.145833
2000-08-17,3.041667
2000-08-18,3.09375
2000-08-21,3.15625
2000-08-22,3.177083
2000-08-23,3.1875
2000-08-24,3.15625
2000-08-25,3.25
2000-08-28,3.1875
2000-08-29,3.25
2000-08-30,3.270833
2000-08-31,3.375
2000-09-01,3.5
2000-09-05,3.510417
2000-09-06,3.458333
2000-09-07,3.395833
2000-09-08,3.375
2000-09-11,3.333333
2000-09-12,3.354167
2000-09-13,3.291667
2000-09-14,3.375
2000-09-15,3.604167
2000-09-18,3.604167
2000-09-19,3.541667
2000-09-20,3.583333
2000-09-21,3.614583
2000-09-22,3.645833
2000-09-25,3.541667
2000-09-26,3.552083
2000-09-27,3.5625
2000-09-28,3.5625
2000-09-29,3.5625
2000-10-02,3.5625
2000-10-03,3.5625
2000-10-04,3.541667
2000-10-05,3.5
2000-10-06,3.5
2000-10-09,3.5
2000-10-10,3.53125
2000-10-11,3.416667
2000-10-12,3.4375
2000-10-13,3.416667
2000-10-16,3.416667
2000-10-17,3.4375
2000-10-18,3.458333
2000-10-19,3.5
2000-10-20,3.489583
2000-10-23,3.489583
2000-10-24,3.4375
2000-10-25,3.427083
2000-10-26,3.5625
2000-10-27,3.5625
2000-10-30,3.541667
2000-10-31,3.645833
2000-11-01,3.625
2000-11-02,3.625
2000-11-03,3.65625
2000-11-06,3.677083
2000-11-07,3.666667
2000-11-08,3.416667
2000-11-09,3.354167
2000-11-10,3.333333
2000-11-13,3.354167
2000-11-14,3.260417
2000-11-15,3.166667
2000-11-16,3.166667
2000-11-17,3.125
2000-11-20,3.145833
2000-11-21,3.104167
2000-11-22,3.0625
2000-11-24,3.041667
2000-11-27,3.0625
2000-11-28,3.0625
2000-11-29,3.09375
2000-11-30,3.052083
2000-12-01,3.020833
2000-12-04,3.041667
2000-12-05,3.166667
2000-12-06,3.25
2000-12-07,3.3125
2000-12-08,3.34375
2000-12-11,3.385417
2000-12-12,3.416667
2000-12-13,3.416667
2000-12-14,3.416667
2000-12-15,3.416667
2000-12-18,3.416667
2000-12-19,3.416667
2000-12-20,3.416667
2000-12-21,3.458333
2000-12-22,3.583333
2000-12-26,3.59375
2000-12-27,3.510417
2000-12-28,3.5
2000-12-29,3.458333
2001-01-02,3.520833
2001-01-03,3.520833
2001-01-04,3.614583
2001-01-05,3.75
2001-01-08,3.833333
2001-01-09,3.84375
2001-01-10,3.875
2001-01-11,3.885417
2001-01-12,3.895833
2001-01-16,3.927083
2001-01-17,4.0
2001-01-18,4.0416669999999995
2001-01-19,4.0416669999999995
2001-01-22,4.1666669999999995
2001-01-23,4.125
2001-01-24,4.125
2001-01-25,4.0208330000000005
2001-01-26,3.895833
2001-01-29,3.85
2001-01-30,3.891667
2001-01-31,3.925
2001-02-01,3.933333
2001-02-02,4.055
2001-02-05,4.081666
2001-02-06,4.081666
2001-02-07,4.016667
2001-02-08,4.0
2001-02-09,4.066667
2001-02-12,4.0833330000000005
2001-02-13,4.0833330000000005
2001-02-14,4.1
2001-02-15,4.108333
2001-02-16,4.1
2001-02-20,4.0416669999999995
2001-02-21,4.075
2001-02-22,4.066667
2001-02-23,4.008333
2001-02-26,4.0833330000000005
2001-02-27,4.123333000000001
2001-02-28,4.0416669999999995
2001-03-01,4.125
2001-03-02,4.121666
2001-03-05,4.1666669999999995
2001-03-06,4.186666000000001
2001-03-07,4.25
2001-03-08,4.1666669999999995
2001-03-09,4.0833330000000005
2001-03-12,4.0416669999999995
2001-03-13,3.933333
2001-03-14,3.875
2001-03-15,3.75
2001-03-16,3.766667
2001-03-19,3.6333330000000004
2001-03-20,3.666667
2001-03-21,3.666667
2001-03-22,3.666667
2001-03-23,3.691667
2001-03-26,3.75
2001-03-27,3.831667
2001-03-28,3.8
2001-03-29,3.826667
2001-03-30,3.916667
2001-04-02,3.958333
2001-04-03,4.05
2001-04-04,4.05
2001-04-05,4.058333
2001-04-06,4.1666669999999995
2001-04-09,4.323333
2001-04-10,4.441667
2001-04-11,4.386667
2001-04-12,4.348333
2001-04-16,4.26
2001-04-17,4.1666669999999995
2001-04-18,4.243333
2001-04-19,4.186666000000001
2001-04-20,4.2083330000000005
2001-04-23,4.1666669999999995
2001-04-24,4.1666669999999995
2001-04-25,4.253334
2001-04-26,4.183333
2001-04-27,4.168334
2001-04-30,4.2
2001-05-01,4.2083330000000005
2001-05-02,4.25
2001-05-03,4.241667
2001-05-04,4.418334
2001-05-07,4.415
2001-05-08,4.366667
2001-05-09,4.4583330000000005
2001-05-10,4.558333
2001-05-11,4.516667
2001-05-14,4.4583330000000005
2001-05-15,4.4
2001-05-16,4.3333330000000005
2001-05-17,4.343333
2001-05-18,4.375
2001-05-21,4.566667
2001-05-22,4.5
2001-05-23,4.441667
2001-05-24,4.35
2001-05-25,4.408333
2001-05-29,4.383333
2001-05-30,4.4166669999999995
2001-05-31,4.415
2001-06-01,4.39
2001-06-04,4.358333
2001-06-05,4.3333330000000005
2001-06-06,4.335
2001-06-07,4.433333
2001-06-08,4.425
2001-06-11,4.428333
2001-06-12,4.5
2001-06-13,4.501666999999999
2001-06-14,4.5
2001-06-15,4.523333999999999
2001-06-18,4.515
2001-06-19,4.525
2001-06-20,4.5416669999999995
2001-06-21,4.531667
2001-06-22,4.533333
2001-06-25,4.526667
2001-06-26,4.483333
2001-06-27,4.46
2001-06-28,4.575
2001-06-29,4.5833330000000005
2001-07-02,4.575
2001-07-03,4.555
2001-07-05,4.605
2001-07-06,4.65
2001-07-09,4.518333
2001-07-10,4.5
2001-07-11,4.525
2001-07-12,4.558333
2001-07-13,4.558333
2001-07-16,4.508333
2001-07-17,4.591667
2001-07-18,4.713333
2001-07-19,4.73
2001-07-20,4.6666669999999995
2001-07-23,4.616667
2001-07-24,4.683333
2001-07-25,4.7
2001-07-26,4.7083330000000005
2001-07-27,4.716667
2001-07-30,4.675
2001-07-31,4.698333
2001-08-01,4.685
2001-08-02,4.766667
2001-08-03,4.766667
2001-08-06,4.731667
2001-08-07,4.813333999999999
2001-08-08,4.741667
2001-08-09,4.745
2001-08-10,4.683333
2001-08-13,4.6666669999999995
2001-08-14,4.683333
2001-08-15,4.665
2001-08-16,4.646667
2001-08-17,4.6666669999999995
2001-08-20,4.655
2001-08-21,4.5833330000000005
2001-08-22,4.625
2001-08-23,4.591667
2001-08-24,4.558333
2001-08-27,4.525
2001-08-28,4.53
2001-08-29,4.485
2001-08-30,4.433333
2001-08-31,4.401667
2001-09-04,4.415
2001-09-05,4.4
2001-09-06,4.3333330000000005
2001-09-07,4.266667
2001-09-10,4.256667
2001-09-17,4.0416669999999995
2001-09-18,4.016667
2001-09-19,3.9916669999999996
2001-09-20,3.876667
2001-09-21,3.835
2001-09-24,3.8833330000000004
2001-09-25,3.9866669999999997
2001-09-26,3.933333
2001-09-27,3.975
2001-09-28,4.141667
2001-10-01,4.148333999999999
2001-10-02,4.06
2001-10-03,4.116667
2001-10-04,4.123333000000001
2001-10-05,4.123333000000001
2001-10-08,4.153333
2001-10-09,4.178333
2001-10-10,4.176667
2001-10-11,4.258333
2001-10-12,4.276667
2001-10-15,4.36
2001-10-16,4.3333330000000005
2001-10-17,4.35
2001-10-18,4.351666000000001
2001-10-19,4.358333
2001-10-22,4.383333
2001-10-23,4.41
2001-10-24,4.4
2001-10-25,4.483333
2001-10-26,4.466667
2001-10-29,4.4583330000000005
2001-10-30,4.358333
2001-10-31,4.475
2001-11-01,4.405
2001-11-02,4.468333
2001-11-05,4.55
2001-11-06,4.65
2001-11-07,4.733333
2001-11-08,4.748333000000001
2001-11-09,4.663333000000001
2001-11-12,4.5833330000000005
2001-11-13,4.498333000000001
2001-11-14,4.425
2001-11-15,4.368333
2001-11-16,4.175
2001-11-19,4.15
2001-11-20,4.151667
2001-11-21,4.1666669999999995
2001-11-23,4.185
2001-11-26,4.223333
2001-11-27,4.241667
2001-11-28,4.238333
2001-11-29,4.275
2001-11-30,4.356667
2001-12-03,4.4
2001-12-04,4.396667
2001-12-05,4.121666
2001-12-06,4.151667
2001-12-07,4.241667
2001-12-10,4.216667
2001-12-11,4.195
2001-12-12,4.1666669999999995
2001-12-13,4.15
2001-12-14,4.0833330000000005
2001-12-17,4.0833330000000005
2001-12-18,4.0833330000000005
2001-12-19,4.015
2001-12-20,4.04
2001-12-21,4.075
2001-12-24,4.075
2001-12-26,4.1
2001-12-27,4.126666999999999
2001-12-28,4.116667
2001-12-31,4.146667
2002-01-02,4.153333
2002-01-03,4.225
2002-01-04,4.2916669999999995
2002-01-07,4.301667
2002-01-08,4.325
2002-01-09,4.325
2002-01-10,4.375
2002-01-11,4.395
2002-01-14,4.4166669999999995
2002-01-15,4.436666000000001
2002-01-16,4.428333
2002-01-17,4.475
2002-01-18,4.5
2002-01-22,4.388333
2002-01-23,4.355
2002-01-24,4.4166669999999995
2002-01-25,4.41
2002-01-28,4.406667
2002-01-29,4.401667
2002-01-30,4.415
2002-01-31,4.46
2002-02-01,4.4583330000000005
2002-02-04,4.441667
2002-02-05,4.433333
2002-02-06,4.415
2002-02-07,4.398333999999999
2002-02-08,4.411667
2002-02-11,4.35
2002-02-12,4.385
2002-02-13,4.368333
2002-02-14,4.4166669999999995
2002-02-15,4.413333000000001
2002-02-19,4.473333
2002-02-20,4.466667
2002-02-21,4.441667
2002-02-22,4.5
2002-02-25,4.525
2002-02-26,4.64
2002-02-27,4.658333
2002-02-28,4.668334
2002-03-01,4.6666669999999995
2002-03-04,4.601666000000001
2002-03-05,4.6
2002-03-06,4.6
2002-03-07,4.566667
2002-03-08,4.5416669999999995
2002-03-11,4.5
2002-03-12,4.4166669999999995
2002-03-13,4.516667
2002-03-14,4.496666
2002-03-15,4.49
2002-03-18,4.456666
2002-03-19,4.465
2002-03-20,4.4166669999999995
2002-03-21,4.4
2002-03-22,4.4583330000000005
2002-03-25,4.4
2002-03-26,4.441667
2002-03-27,4.476666000000001
2002-03-28,4.525
2002-04-01,4.516667
2002-04-02,4.525
2002-04-03,4.448333
2002-04-04,4.491667
2002-04-05,4.513333
2002-04-08,4.503334
2002-04-09,4.566667
2002-04-10,4.705
2002-04-11,4.716667
2002-04-12,4.7916669999999995
2002-04-15,4.8333330000000005
2002-04-16,4.8333330000000005
2002-04-17,4.781667
2002-04-18,4.758333
2002-04-19,4.808333
2002-04-22,4.858333
2002-04-23,4.911667
2002-04-24,4.991667
2002-04-25,4.991667
2002-04-26,4.983333
2002-04-29,4.956666
2002-04-30,4.99
2002-05-01,4.98
2002-05-02,4.98
2002-05-03,5.0
2002-05-06,5.116667
2002-05-07,5.123333000000001
2002-05-08,5.156667
2002-05-09,5.123333000000001
2002-05-10,5.075
2002-05-13,5.0416669999999995
2002-05-14,5.09
2002-05-15,5.2
2002-05-16,5.341667
