Date,RBS
2008-10-29,21.4
2008-10-30,22.0
2008-10-31,22.200001
2008-11-03,22.799999
2008-11-04,22.4
2008-11-05,22.4
2008-11-06,19.0
2008-11-07,19.280001000000002
2008-11-10,18.85
2008-11-11,17.299999
2008-11-12,15.68
2008-11-13,16.18
2008-11-14,15.37
2008-11-17,13.35
2008-11-18,12.43
2008-11-19,12.2
2008-11-20,12.58
2008-11-21,14.57
2008-11-24,15.5
2008-11-25,16.370001000000002
2008-11-26,16.73
2008-11-28,17.58
2008-12-01,15.57
2008-12-02,18.93
2008-12-03,20.75
2008-12-04,19.02
2008-12-05,19.459999
2008-12-08,20.459999
2008-12-09,20.209999
2008-12-10,20.26
2008-12-11,19.030001000000002
2008-12-12,16.860001
2008-12-15,16.35
2008-12-16,17.299999
2008-12-17,15.76
2008-12-18,13.85
2008-12-19,12.7
2008-12-22,13.0
2008-12-23,12.78
2008-12-24,12.66
2008-12-26,12.97
2008-12-29,14.19
2008-12-30,14.31
2008-12-31,15.17
2009-01-02,15.88
2009-01-05,16.24
2009-01-06,15.45
2009-01-07,14.74
2009-01-08,15.86
2009-01-09,16.16
2009-01-12,16.700001
2009-01-13,14.93
2009-01-14,12.3
2009-01-15,12.1
2009-01-16,10.85
2009-01-20,3.33
2009-01-21,3.47
2009-01-22,3.53
2009-01-23,3.51
2009-01-26,4.04
2009-01-27,4.42
2009-01-28,6.42
2009-01-29,5.75
2009-01-30,6.0
2009-02-02,5.81
2009-02-03,5.98
2009-02-04,5.76
2009-02-05,6.49
2009-02-06,7.11
2009-02-09,7.34
2009-02-10,6.61
2009-02-11,6.77
2009-02-12,6.99
2009-02-13,6.27
2009-02-17,5.72
2009-02-18,5.1
2009-02-19,5.9
2009-02-20,5.54
2009-02-23,5.83
2009-02-24,6.83
2009-02-25,6.59
2009-02-26,7.83
2009-02-27,6.22
2009-03-02,6.25
2009-03-03,6.04
2009-03-04,6.39
2009-03-05,5.74
2009-03-06,5.42
2009-03-09,5.13
2009-03-10,6.03
2009-03-11,5.77
2009-03-12,6.23
2009-03-13,6.22
2009-03-16,6.11
2009-03-17,6.39
2009-03-18,7.0
2009-03-19,6.89
2009-03-20,6.72
2009-03-23,7.64
2009-03-24,7.17
2009-03-25,7.22
2009-03-26,7.69
2009-03-27,7.48
2009-03-30,6.61
2009-03-31,7.08
2009-04-01,7.35
2009-04-02,8.15
2009-04-03,9.42
2009-04-06,8.88
2009-04-07,7.72
2009-04-08,7.83
2009-04-09,8.76
2009-04-13,9.33
2009-04-14,8.52
2009-04-15,8.8
2009-04-16,8.85
2009-04-17,9.82
2009-04-20,8.99
2009-04-21,9.27
2009-04-22,8.96
2009-04-23,9.49
2009-04-24,9.99
2009-04-27,9.76
2009-04-28,9.6
2009-04-29,10.8
2009-04-30,12.24
2009-05-01,13.34
2009-05-04,14.75
2009-05-05,14.68
2009-05-06,14.48
2009-05-07,12.5
2009-05-08,14.85
2009-05-11,13.97
2009-05-12,13.38
2009-05-13,11.56
2009-05-14,12.4
2009-05-15,12.04
2009-05-18,13.12
2009-05-19,13.4
2009-05-20,13.14
2009-05-21,12.82
2009-05-22,12.91
2009-05-26,12.96
2009-05-27,12.35
2009-05-28,12.27
2009-05-29,12.68
2009-06-01,13.11
2009-06-02,12.96
2009-06-03,11.95
2009-06-04,12.3
2009-06-05,12.0
2009-06-08,11.44
2009-06-09,12.03
2009-06-10,12.38
2009-06-11,13.23
2009-06-12,13.34
2009-06-15,12.48
2009-06-16,12.46
2009-06-17,12.21
2009-06-18,12.55
2009-06-19,12.24
2009-06-22,11.67
2009-06-23,11.72
2009-06-24,11.69
2009-06-25,12.19
2009-06-26,12.78
2009-06-29,12.97
2009-06-30,12.77
2009-07-01,12.87
2009-07-02,12.23
2009-07-06,12.34
2009-07-07,11.9
2009-07-08,11.45
2009-07-09,11.59
2009-07-10,11.66
2009-07-13,12.0
2009-07-14,12.03
2009-07-15,12.68
2009-07-16,12.8
2009-07-17,12.65
2009-07-20,13.12
2009-07-21,13.19
2009-07-22,13.15
2009-07-23,13.76
2009-07-24,13.93
2009-07-27,14.35
2009-07-28,14.1
2009-07-29,14.29
2009-07-30,14.71
2009-07-31,14.82
2009-08-03,16.0
2009-08-04,15.99
2009-08-05,16.99
2009-08-06,18.290001
2009-08-07,16.02
2009-08-10,14.92
2009-08-11,14.18
2009-08-12,15.06
2009-08-13,15.78
2009-08-14,15.69
2009-08-17,14.78
2009-08-18,15.35
2009-08-19,15.26
2009-08-20,15.82
2009-08-21,16.15
2009-08-24,16.870001000000002
2009-08-25,17.530001000000002
2009-08-26,18.440001000000002
2009-08-27,18.549999
2009-08-28,18.74
2009-08-31,18.450001
2009-09-01,17.6
2009-09-02,17.27
2009-09-03,18.25
2009-09-04,18.48
2009-09-08,18.440001000000002
2009-09-09,18.950001
2009-09-10,18.9
2009-09-11,18.530001000000002
2009-09-14,18.43
2009-09-15,18.74
2009-09-16,18.83
2009-09-17,18.52
2009-09-18,18.389999
2009-09-21,17.42
2009-09-22,17.6
2009-09-23,17.049999
2009-09-24,16.68
2009-09-25,16.59
2009-09-28,16.629998999999998
2009-09-29,16.68
2009-09-30,16.969998999999998
2009-10-01,16.0
2009-10-02,14.91
2009-10-05,15.73
2009-10-06,15.94
2009-10-07,15.92
2009-10-08,15.76
2009-10-09,15.52
2009-10-12,15.31
2009-10-13,15.02
2009-10-14,15.75
2009-10-15,15.87
2009-10-16,15.46
2009-10-19,15.31
2009-10-20,15.22
2009-10-21,14.88
2009-10-22,15.47
2009-10-23,15.33
2009-10-26,14.42
2009-10-27,13.24
2009-10-28,12.96
2009-10-29,14.54
2009-10-30,13.65
2009-11-02,12.65
2009-11-03,11.96
2009-11-04,11.88
2009-11-05,11.88
2009-11-06,12.41
2009-11-09,13.52
2009-11-10,13.14
2009-11-11,12.7
2009-11-12,12.34
2009-11-13,12.56
2009-11-16,12.65
2009-11-17,12.85
2009-11-18,12.32
2009-11-19,12.11
2009-11-20,11.99
2009-11-23,12.51
2009-11-24,12.15
2009-11-25,12.03
2009-11-27,11.48
2009-11-30,11.12
2009-12-01,11.43
2009-12-02,11.27
2009-12-03,11.43
2009-12-04,11.49
2009-12-07,10.83
2009-12-08,9.98
2009-12-09,9.97
2009-12-10,10.18
2009-12-11,10.02
2009-12-14,10.24
2009-12-15,10.29
2009-12-16,10.32
2009-12-17,9.86
2009-12-18,9.77
2009-12-21,9.67
2009-12-22,9.36
2009-12-23,9.17
2009-12-24,9.49
2009-12-28,9.53
2009-12-29,9.51
2009-12-30,9.5
2009-12-31,9.39
2010-01-04,10.43
2010-01-05,11.52
2010-01-06,11.93
2010-01-07,11.65
2010-01-08,11.37
2010-01-11,11.29
2010-01-12,11.14
2010-01-13,11.8
2010-01-14,11.82
2010-01-15,12.13
2010-01-19,12.74
2010-01-20,12.5
2010-01-21,11.41
2010-01-22,10.86
2010-01-25,11.51
2010-01-26,11.09
2010-01-27,10.91
2010-01-28,10.53
2010-01-29,10.21
2010-02-01,11.1
2010-02-02,11.62
2010-02-03,11.28
2010-02-04,10.48
2010-02-05,10.27
2010-02-08,9.89
2010-02-09,10.2
2010-02-10,10.25
2010-02-11,10.16
2010-02-12,10.0
2010-02-16,10.64
2010-02-17,10.67
2010-02-18,10.62
2010-02-19,10.73
2010-02-22,11.16
2010-02-23,11.0
2010-02-24,11.13
2010-02-25,11.91
2010-02-26,11.54
2010-03-01,10.95
2010-03-02,11.23
2010-03-03,11.31
2010-03-04,11.82
2010-03-05,12.12
2010-03-08,11.84
2010-03-09,11.73
2010-03-10,12.03
2010-03-11,12.32
2010-03-12,12.89
2010-03-15,12.96
2010-03-16,13.2
2010-03-17,13.29
2010-03-18,12.89
2010-03-19,13.14
2010-03-22,13.4
2010-03-23,13.35
2010-03-24,13.25
2010-03-25,13.3
2010-03-26,13.61
2010-03-29,13.43
2010-03-30,13.16
2010-03-31,13.24
2010-04-01,13.77
2010-04-05,14.0
2010-04-06,13.83
2010-04-07,13.67
2010-04-08,13.54
2010-04-09,13.72
2010-04-12,13.81
2010-04-13,13.8
2010-04-14,14.22
2010-04-15,14.29
2010-04-16,15.05
2010-04-19,15.61
2010-04-20,16.4
2010-04-21,16.68
2010-04-22,16.959999
2010-04-23,17.299999
2010-04-26,17.75
2010-04-27,16.799999
2010-04-28,16.690001000000002
2010-04-29,17.469998999999998
2010-04-30,16.35
2010-05-03,16.84
2010-05-04,15.41
2010-05-05,15.17
2010-05-06,13.85
2010-05-07,13.27
2010-05-10,15.28
2010-05-11,14.78
2010-05-12,14.47
2010-05-13,14.28
2010-05-14,13.76
2010-05-17,13.68
2010-05-18,13.21
2010-05-19,13.23
2010-05-20,12.6
2010-05-21,13.08
2010-05-24,12.85
2010-05-25,12.6
2010-05-26,12.81
2010-05-27,13.82
2010-05-28,13.4
2010-06-01,13.39
2010-06-02,13.43
2010-06-03,13.35
2010-06-04,12.39
2010-06-07,12.24
2010-06-08,12.19
2010-06-09,11.91
2010-06-10,12.73
2010-06-11,12.43
2010-06-14,12.53
2010-06-15,13.32
2010-06-16,13.34
2010-06-17,13.83
2010-06-18,13.87
2010-06-21,13.6
2010-06-22,13.65
2010-06-23,13.91
2010-06-24,13.57
2010-06-25,13.55
2010-06-28,13.1
2010-06-29,12.49
2010-06-30,12.1
2010-07-01,12.18
2010-07-02,12.14
2010-07-06,12.22
2010-07-07,13.33
2010-07-08,13.57
2010-07-09,13.56
2010-07-12,13.58
2010-07-13,14.08
2010-07-14,14.13
2010-07-15,14.15
2010-07-16,13.21
2010-07-19,13.34
2010-07-20,13.73
2010-07-21,13.49
2010-07-22,13.67
2010-07-23,14.24
2010-07-26,14.57
2010-07-27,15.78
2010-07-28,15.33
2010-07-29,15.59
2010-07-30,15.76
2010-08-02,16.559998999999998
2010-08-03,16.43
2010-08-04,16.68
2010-08-05,16.540001
2010-08-06,16.57
2010-08-09,16.059998999999998
2010-08-10,15.52
2010-08-11,14.36
2010-08-12,14.41
2010-08-13,14.6
2010-08-16,14.37
2010-08-17,14.64
2010-08-18,14.71
2010-08-19,14.39
2010-08-20,14.11
2010-08-23,14.13
2010-08-24,13.52
2010-08-25,13.44
2010-08-26,13.44
2010-08-27,13.68
2010-08-30,13.23
2010-08-31,13.63
2010-09-01,14.18
2010-09-02,14.32
2010-09-03,14.55
2010-09-07,14.03
2010-09-08,14.11
2010-09-09,14.82
2010-09-10,14.91
2010-09-13,15.31
2010-09-14,15.55
2010-09-15,15.5
2010-09-16,15.22
2010-09-17,14.94
2010-09-20,15.33
2010-09-21,15.18
2010-09-22,14.9
2010-09-23,14.93
2010-09-24,15.61
2010-09-27,15.38
2010-09-28,15.22
2010-09-29,15.09
2010-09-30,14.83
2010-10-01,15.16
2010-10-04,15.01
2010-10-05,15.67
2010-10-06,15.64
2010-10-07,15.16
2010-10-08,15.18
2010-10-11,15.04
2010-10-12,15.1
2010-10-13,15.03
2010-10-14,14.47
2010-10-15,14.8
2010-10-18,14.84
2010-10-19,14.64
2010-10-20,14.6
2010-10-21,14.2
2010-10-22,14.48
2010-10-25,14.2
2010-10-26,14.21
2010-10-27,14.25
2010-10-28,14.18
2010-10-29,14.38
2010-11-01,14.55
2010-11-02,14.54
2010-11-03,14.74
2010-11-04,15.42
2010-11-05,14.69
2010-11-08,14.11
2010-11-09,13.89
2010-11-10,13.72
2010-11-11,13.41
2010-11-12,13.48
2010-11-15,13.5
2010-11-16,12.97
2010-11-17,13.18
2010-11-18,13.43
2010-11-19,13.4
2010-11-22,12.78
2010-11-23,12.68
2010-11-24,12.84
2010-11-26,12.07
2010-11-29,12.13
2010-11-30,11.76
2010-12-01,12.53
2010-12-02,13.09
2010-12-03,13.13
2010-12-06,12.97
2010-12-07,12.92
2010-12-08,13.07
2010-12-09,13.39
2010-12-10,13.32
2010-12-13,13.24
2010-12-14,13.03
2010-12-15,12.67
2010-12-16,12.59
2010-12-17,11.91
2010-12-20,11.97
2010-12-21,12.49
2010-12-22,12.59
2010-12-23,12.59
2010-12-27,12.41
2010-12-28,12.42
2010-12-29,12.38
2010-12-30,12.26
2010-12-31,12.32
2011-01-03,12.57
2011-01-04,12.75
2011-01-05,12.74
2011-01-06,12.48
2011-01-07,12.46
2011-01-10,12.4
2011-01-11,12.57
2011-01-12,13.06
2011-01-13,13.42
2011-01-14,13.61
2011-01-18,13.68
2011-01-19,13.47
2011-01-20,13.48
2011-01-21,14.31
2011-01-24,14.12
2011-01-25,13.79
2011-01-26,13.74
2011-01-27,13.76
2011-01-28,13.42
2011-01-31,13.37
2011-02-01,13.73
2011-02-02,13.77
2011-02-03,14.13
2011-02-04,14.13
2011-02-07,14.27
2011-02-08,14.36
2011-02-09,14.32
2011-02-10,14.26
2011-02-11,14.18
2011-02-14,14.19
2011-02-15,14.5
2011-02-16,15.16
2011-02-17,15.83
2011-02-18,15.69
2011-02-22,15.24
2011-02-23,15.1
2011-02-24,14.69
2011-02-25,14.69
2011-02-28,14.67
2011-03-01,14.29
2011-03-02,14.39
2011-03-03,14.64
2011-03-04,14.34
2011-03-07,14.09
2011-03-08,14.36
2011-03-09,14.29
2011-03-10,13.74
2011-03-11,13.82
2011-03-14,13.69
2011-03-15,13.42
2011-03-16,12.95
2011-03-17,13.16
2011-03-18,13.24
2011-03-21,13.56
2011-03-22,13.58
2011-03-23,13.48
2011-03-24,13.58
2011-03-25,13.45
2011-03-28,13.51
2011-03-29,13.51
2011-03-30,13.3
2011-03-31,13.18
2011-04-01,13.59
2011-04-04,13.56
2011-04-05,13.57
2011-04-06,14.05
2011-04-07,14.13
2011-04-08,14.12
2011-04-11,14.48
2011-04-12,14.25
2011-04-13,14.33
2011-04-14,14.25
2011-04-15,14.01
2011-04-18,13.69
2011-04-19,13.62
2011-04-20,13.59
2011-04-21,13.82
2011-04-25,13.83
2011-04-26,13.77
2011-04-27,13.95
2011-04-28,13.9
2011-04-29,13.95
2011-05-02,13.85
2011-05-03,13.78
2011-05-04,13.77
2011-05-05,13.29
2011-05-06,13.87
2011-05-09,13.78
2011-05-10,14.01
2011-05-11,13.78
2011-05-12,14.05
2011-05-13,13.85
2011-05-16,13.6
2011-05-17,13.74
2011-05-18,13.63
2011-05-19,13.79
2011-05-20,13.55
2011-05-23,13.27
2011-05-24,13.0
2011-05-25,13.44
2011-05-26,13.52
2011-05-27,13.81
2011-05-31,14.12
2011-06-01,13.52
2011-06-02,13.72
2011-06-03,13.65
2011-06-06,13.44
2011-06-07,13.48
2011-06-08,13.47
2011-06-09,13.51
2011-06-10,13.26
2011-06-13,13.31
2011-06-14,13.63
2011-06-15,13.08
2011-06-16,12.89
2011-06-17,13.02
2011-06-20,12.56
2011-06-21,12.71
2011-06-22,12.4
2011-06-23,12.0
2011-06-24,11.4
2011-06-27,11.34
2011-06-28,11.86
2011-06-29,11.84
2011-06-30,12.45
2011-07-01,12.86
2011-07-05,12.57
2011-07-06,12.12
2011-07-07,12.25
2011-07-08,11.97
2011-07-11,11.49
2011-07-12,11.41
2011-07-13,11.35
2011-07-14,11.36
2011-07-15,11.31
2011-07-18,10.59
2011-07-19,10.74
2011-07-20,11.05
2011-07-21,11.83
2011-07-22,12.0
2011-07-25,11.76
2011-07-26,11.78
2011-07-27,11.19
2011-07-28,11.7
2011-07-29,11.55
2011-08-01,11.16
2011-08-02,10.67
2011-08-03,10.64
2011-08-04,9.52
2011-08-05,9.87
2011-08-08,8.31
2011-08-09,8.65
2011-08-10,7.77
2011-08-11,8.43
2011-08-12,8.64
2011-08-15,8.75
2011-08-16,8.37
2011-08-17,8.22
2011-08-18,7.32
2011-08-19,6.81
2011-08-22,6.43
2011-08-23,6.78
2011-08-24,7.28
2011-08-25,7.43
2011-08-26,7.21
2011-08-29,7.63
2011-08-30,7.77
2011-08-31,7.9
2011-09-01,8.32
2011-09-02,7.93
2011-09-06,6.92
2011-09-07,7.31
2011-09-08,7.12
2011-09-09,6.78
2011-09-12,6.76
2011-09-13,7.0
2011-09-14,7.28
2011-09-15,7.63
2011-09-16,7.77
2011-09-19,7.22
2011-09-20,7.17
2011-09-21,7.03
2011-09-22,6.77
2011-09-23,7.11
2011-09-26,7.56
2011-09-27,7.63
2011-09-28,7.33
2011-09-29,7.68
2011-09-30,7.13
2011-10-03,6.68
2011-10-04,6.94
2011-10-05,7.11
2011-10-06,7.64
2011-10-07,7.32
2011-10-10,7.83
2011-10-11,7.98
2011-10-12,8.23
2011-10-13,7.73
2011-10-14,7.76
2011-10-17,7.46
2011-10-18,7.74
2011-10-19,7.62
2011-10-20,7.57
2011-10-21,7.87
2011-10-24,8.08
2011-10-25,7.98
2011-10-26,8.06
2011-10-27,9.06
2011-10-28,8.49
2011-10-31,7.74
2011-11-01,7.11
2011-11-02,7.38
2011-11-03,7.44
2011-11-04,7.44
2011-11-07,7.24
2011-11-08,7.4
2011-11-09,6.59
2011-11-10,6.82
2011-11-11,7.25
2011-11-14,6.93
2011-11-15,6.83
2011-11-16,6.55
2011-11-17,6.36
2011-11-18,6.51
2011-11-21,6.15
2011-11-22,5.81
2011-11-23,5.36
2011-11-25,5.74
2011-11-28,6.09
2011-11-29,6.04
2011-11-30,6.71
2011-12-01,6.5
2011-12-02,6.75
2011-12-05,7.11
2011-12-06,7.12
2011-12-07,7.06
2011-12-08,6.5
2011-12-09,6.93
2011-12-12,6.44
2011-12-13,6.23
2011-12-14,6.09
2011-12-15,6.12
2011-12-16,6.28
2011-12-19,5.95
2011-12-20,6.21
2011-12-21,6.32
2011-12-22,6.49
2011-12-23,6.47
2011-12-27,6.4
2011-12-28,6.16
2011-12-29,6.26
2011-12-30,6.37
2012-01-03,6.61
2012-01-04,6.55
2012-01-05,6.37
2012-01-06,6.29
2012-01-09,6.25
2012-01-10,6.61
2012-01-11,6.8
2012-01-12,7.17
2012-01-13,7.36
2012-01-17,7.5
2012-01-18,7.69
2012-01-19,8.31
2012-01-20,8.59
2012-01-23,8.67
2012-01-24,8.43
2012-01-25,8.42
2012-01-26,8.61
2012-01-27,8.71
2012-01-30,8.41
2012-01-31,8.42
2012-02-01,8.74
2012-02-02,8.93
2012-02-03,9.09
2012-02-06,9.12
2012-02-07,9.1
2012-02-08,9.19
2012-02-09,9.15
2012-02-10,8.77
2012-02-13,8.89
2012-02-14,8.43
2012-02-15,8.45
2012-02-16,8.62
2012-02-17,8.85
2012-02-21,8.85
2012-02-22,8.54
2012-02-23,9.0
2012-02-24,9.04
2012-02-27,8.89
2012-02-28,9.0
2012-02-29,8.91
2012-03-01,8.91
2012-03-02,8.83
2012-03-05,8.69
2012-03-06,8.15
2012-03-07,8.28
2012-03-08,8.38
2012-03-09,8.24
2012-03-12,7.96
2012-03-13,8.26
2012-03-14,8.38
2012-03-15,8.36
2012-03-16,8.99
2012-03-19,9.29
2012-03-20,9.13
2012-03-21,9.05
2012-03-22,8.85
2012-03-23,8.97
2012-03-26,9.03
2012-03-27,9.11
2012-03-28,9.04
2012-03-29,8.9
2012-03-30,8.84
2012-04-02,8.87
2012-04-03,8.49
2012-04-04,8.29
2012-04-05,8.01
2012-04-09,7.95
2012-04-10,7.7
2012-04-11,7.99
2012-04-12,8.28
2012-04-13,7.86
2012-04-16,7.77
2012-04-17,8.08
2012-04-18,7.78
2012-04-19,7.62
2012-04-20,7.65
2012-04-23,7.48
2012-04-24,7.51
2012-04-25,7.54
2012-04-26,7.72
2012-04-27,7.95
2012-04-30,7.92
2012-05-01,8.22
2012-05-02,8.07
2012-05-03,7.87
2012-05-04,7.88
2012-05-07,8.08
2012-05-08,7.64
2012-05-09,7.31
2012-05-10,7.42
2012-05-11,7.33
2012-05-14,7.05
2012-05-15,6.79
2012-05-16,6.88
2012-05-17,6.58
2012-05-18,6.27
2012-05-21,6.66
2012-05-22,6.84
2012-05-23,6.75
2012-05-24,6.74
2012-05-25,6.52
2012-05-29,6.51
2012-05-30,6.19
2012-05-31,6.24
2012-06-01,6.18
2012-06-04,6.17
2012-06-05,6.32
2012-06-06,6.73
2012-06-07,6.99
2012-06-08,6.98
2012-06-11,6.74
2012-06-12,6.98
2012-06-13,6.86
2012-06-14,7.14
2012-06-15,7.83
2012-06-18,7.45
2012-06-19,7.7
2012-06-20,7.87
2012-06-21,7.48
2012-06-22,7.62
2012-06-25,7.36
2012-06-26,7.18
2012-06-27,7.33
2012-06-28,6.6
2012-06-29,6.8
2012-07-02,6.99
2012-07-03,6.79
2012-07-05,6.48
2012-07-06,6.27
2012-07-09,6.42
2012-07-10,6.39
2012-07-11,6.46
2012-07-12,6.34
2012-07-13,6.47
2012-07-16,6.41
2012-07-17,6.43
2012-07-18,6.43
2012-07-19,6.66
2012-07-20,6.39
2012-07-23,6.16
2012-07-24,6.09
2012-07-25,6.32
2012-07-26,6.58
2012-07-27,6.91
2012-07-30,6.96
2012-07-31,6.79
2012-08-01,6.67
2012-08-02,6.35
2012-08-03,6.81
2012-08-06,7.15
2012-08-07,7.12
2012-08-08,7.18
2012-08-09,7.07
2012-08-10,7.04
2012-08-13,7.03
2012-08-14,7.0
2012-08-15,6.98
2012-08-16,7.17
2012-08-17,7.29
2012-08-20,7.31
2012-08-21,7.45
2012-08-22,7.5
2012-08-23,7.21
2012-08-24,7.09
2012-08-27,7.11
2012-08-28,7.12
2012-08-29,7.08
2012-08-30,7.09
2012-08-31,7.19
2012-09-04,7.07
2012-09-05,7.13
2012-09-06,7.5
2012-09-07,7.86
2012-09-10,8.03
2012-09-11,8.46
2012-09-12,8.83
