Date,STOR
2016-01-14,22.450001
2016-01-15,22.379998999999998
2016-01-19,22.82
2016-01-20,22.540001
2016-01-21,22.879998999999998
2016-01-22,23.68
2016-01-25,23.5
2016-01-26,23.75
2016-01-27,23.73
2016-01-28,24.389999
2016-01-29,24.790001
2016-02-01,25.219998999999998
2016-02-02,25.469998999999998
2016-02-03,25.32
2016-02-04,25.58
2016-02-05,25.4
2016-02-08,24.83
2016-02-09,25.16
2016-02-10,24.92
2016-02-11,24.99
2016-02-12,25.09
2016-02-16,25.52
2016-02-17,25.5
2016-02-18,25.299999
2016-02-19,25.51
2016-02-22,25.639999
2016-02-23,24.83
2016-02-24,24.559998999999998
2016-02-25,24.85
2016-02-26,24.1
2016-02-29,24.15
2016-03-01,24.33
2016-03-02,24.32
2016-03-03,24.370001000000002
2016-03-04,24.120001000000002
2016-03-07,24.25
2016-03-08,24.43
2016-03-09,24.629998999999998
2016-03-10,24.65
2016-03-11,24.950001
2016-03-14,24.99
2016-03-15,25.110001
2016-03-16,25.540001
2016-03-17,25.75
2016-03-18,25.9
2016-03-21,25.780001000000002
2016-03-22,25.76
2016-03-23,25.76
2016-03-24,25.809998999999998
2016-03-28,25.57
2016-03-29,25.98
2016-03-30,25.709999
2016-03-31,25.879998999999998
2016-04-01,25.58
2016-04-04,25.639999
2016-04-05,25.860001
2016-04-06,25.879998999999998
2016-04-07,25.92
2016-04-08,26.200001
2016-04-11,26.49
2016-04-12,26.790001
2016-04-13,26.629998999999998
2016-04-14,26.23
2016-04-15,26.4
2016-04-18,26.58
2016-04-19,26.950001
2016-04-20,26.18
2016-04-21,25.190001000000002
2016-04-22,25.52
2016-04-25,25.9
2016-04-26,25.940001000000002
2016-04-27,25.9
2016-04-28,25.85
2016-04-29,25.67
2016-05-02,25.91
2016-05-03,26.129998999999998
2016-05-04,26.59
2016-05-05,26.459999
2016-05-06,26.43
2016-05-09,26.610001
2016-05-10,26.52
2016-05-11,26.280001000000002
2016-05-12,26.35
2016-05-13,25.950001
2016-05-16,26.24
2016-05-17,25.73
2016-05-18,25.49
2016-05-19,25.049999
2016-05-20,25.059998999999998
2016-05-23,25.27
2016-05-24,25.389999
2016-05-25,25.32
2016-05-26,25.370001000000002
2016-05-27,25.690001000000002
2016-05-31,25.530001000000002
2016-06-01,25.51
2016-06-02,25.799999
2016-06-03,26.219998999999998
2016-06-06,26.299999
2016-06-07,26.469998999999998
2016-06-08,26.549999
2016-06-09,26.780001000000002
2016-06-10,26.68
2016-06-13,26.459999
2016-06-14,26.6
2016-06-15,26.860001
2016-06-16,27.139999
2016-06-17,26.950001
2016-06-20,26.879998999999998
2016-06-21,27.16
2016-06-22,27.190001000000002
2016-06-23,27.040001
2016-06-24,27.790001
2016-06-27,27.85
2016-06-28,28.280001000000002
2016-06-29,28.73
2016-06-30,29.450001
2016-07-01,29.27
2016-07-05,29.6
2016-07-06,29.620001000000002
2016-07-07,29.440001000000002
2016-07-08,29.66
2016-07-11,29.68
2016-07-12,29.459999
2016-07-13,29.6
2016-07-14,29.24
2016-07-15,29.290001
2016-07-18,29.49
2016-07-19,29.639999
2016-07-20,29.65
2016-07-21,29.799999
2016-07-22,30.049999
2016-07-25,29.98
2016-07-26,30.1
2016-07-27,30.049999
2016-07-28,30.690001000000002
2016-07-29,31.190001000000002
2016-08-01,31.18
2016-08-02,30.52
2016-08-03,30.309998999999998
2016-08-04,30.08
2016-08-05,29.67
2016-08-08,29.549999
2016-08-09,29.959999
2016-08-10,30.0
2016-08-11,29.889999
2016-08-12,30.15
2016-08-15,29.99
2016-08-16,29.67
2016-08-17,29.780001000000002
2016-08-18,29.969998999999998
2016-08-19,30.07
2016-08-22,29.969998999999998
2016-08-23,30.16
2016-08-24,29.940001000000002
2016-08-25,29.950001
2016-08-26,29.629998999999998
2016-08-29,29.83
2016-08-30,29.59
2016-08-31,29.629998999999998
2016-09-01,29.450001
2016-09-02,29.639999
2016-09-06,30.030001000000002
2016-09-07,30.190001000000002
2016-09-08,29.83
2016-09-09,28.58
2016-09-12,28.99
2016-09-13,28.370001000000002
2016-09-14,28.57
2016-09-15,28.58
2016-09-16,28.549999
2016-09-19,29.120001000000002
2016-09-20,29.16
2016-09-21,29.6
2016-09-22,30.09
2016-09-23,30.299999
2016-09-26,30.43
2016-09-27,29.92
2016-09-28,29.799999
2016-09-29,29.6
2016-09-30,29.469998999999998
2016-10-03,29.290001
2016-10-04,28.559998999999998
2016-10-05,27.49
2016-10-06,27.440001000000002
2016-10-07,27.48
2016-10-10,27.73
2016-10-11,27.49
2016-10-12,27.85
2016-10-13,28.190001000000002
2016-10-14,28.02
2016-10-17,28.17
2016-10-18,28.27
2016-10-19,28.440001000000002
2016-10-20,28.360001
2016-10-21,28.1
2016-10-24,28.15
2016-10-25,28.209999
2016-10-26,27.790001
2016-10-27,26.860001
2016-10-28,26.969998999999998
2016-10-31,27.290001
2016-11-01,26.719998999999998
2016-11-02,26.32
2016-11-03,25.950001
2016-11-04,25.950001
2016-11-07,26.66
2016-11-08,26.93
2016-11-09,25.530001000000002
2016-11-10,23.790001
2016-11-11,24.459999
2016-11-14,24.73
2016-11-15,24.559998999999998
2016-11-16,24.639999
2016-11-17,24.24
2016-11-18,24.280001000000002
2016-11-21,24.059998999999998
2016-11-22,24.690001000000002
2016-11-23,24.440001000000002
2016-11-25,24.6
2016-11-28,24.940001000000002
2016-11-29,25.190001000000002
2016-11-30,24.719998999999998
2016-12-01,23.93
2016-12-02,24.450001
2016-12-05,24.549999
2016-12-06,24.26
2016-12-07,24.809998999999998
2016-12-08,24.889999
2016-12-09,25.0
2016-12-12,25.030001000000002
2016-12-13,24.67
2016-12-14,24.01
2016-12-15,23.65
2016-12-16,24.120001000000002
2016-12-19,24.809998999999998
2016-12-20,24.52
2016-12-21,24.139999
2016-12-22,24.25
2016-12-23,24.299999
2016-12-27,24.190001000000002
2016-12-28,23.98
2016-12-29,24.35
2016-12-30,24.709999
2017-01-03,24.709999
2017-01-04,25.139999
2017-01-05,25.620001000000002
2017-01-06,25.440001000000002
2017-01-09,25.190001000000002
2017-01-10,25.110001
2017-01-11,25.09
2017-01-12,25.389999
2017-01-13,25.299999
2017-01-17,25.84
2017-01-18,25.66
2017-01-19,25.200001
2017-01-20,25.24
2017-01-23,25.58
2017-01-24,25.219998999999998
2017-01-25,24.9
2017-01-26,24.700001
2017-01-27,23.809998999999998
2017-01-30,23.370001000000002
2017-01-31,23.66
2017-02-01,23.190001000000002
2017-02-02,23.559998999999998
2017-02-03,23.889999
2017-02-06,23.950001
2017-02-07,24.049999
2017-02-08,24.370001000000002
2017-02-09,24.389999
2017-02-10,24.73
2017-02-13,24.610001
2017-02-14,24.139999
2017-02-15,23.99
2017-02-16,24.299999
2017-02-17,24.209999
2017-02-21,24.59
2017-02-22,24.49
2017-02-23,24.700001
2017-02-24,25.02
2017-02-27,25.25
2017-02-28,24.91
2017-03-01,24.379998999999998
2017-03-02,24.26
2017-03-03,24.059998999999998
2017-03-06,23.809998999999998
2017-03-07,23.799999
2017-03-08,23.08
2017-03-09,22.530001000000002
2017-03-10,22.48
2017-03-13,22.5
2017-03-14,22.67
2017-03-15,23.25
2017-03-16,23.26
2017-03-17,23.639999
2017-03-20,23.5
2017-03-21,23.76
2017-03-22,23.610001
2017-03-23,23.469998999999998
2017-03-24,23.709999
2017-03-27,23.459999
2017-03-28,24.280001000000002
2017-03-29,23.99
2017-03-30,24.08
2017-03-31,23.879998999999998
2017-04-03,24.01
2017-04-04,24.110001
2017-04-05,24.110001
2017-04-06,24.620001000000002
2017-04-07,24.5
2017-04-10,24.59
2017-04-11,24.82
2017-04-12,24.879998999999998
2017-04-13,24.889999
2017-04-17,25.08
2017-04-18,25.299999
2017-04-19,25.1
2017-04-20,25.09
2017-04-21,25.129998999999998
2017-04-24,24.790001
2017-04-25,24.809998999999998
2017-04-26,24.5
2017-04-27,24.5
2017-04-28,23.99
2017-05-01,23.969998999999998
2017-05-02,23.709999
2017-05-03,23.129998999999998
2017-05-04,21.129998999999998
2017-05-05,20.91
2017-05-08,21.09
2017-05-09,20.360001
2017-05-10,20.299999
2017-05-11,19.93
2017-05-12,20.280001000000002
2017-05-15,20.370001000000002
2017-05-16,19.77
2017-05-17,19.91
2017-05-18,20.34
2017-05-19,20.43
2017-05-22,20.65
2017-05-23,20.5
2017-05-24,20.76
2017-05-25,20.75
2017-05-26,20.559998999999998
2017-05-30,20.6
2017-05-31,20.379998999999998
2017-06-01,20.74
2017-06-02,20.940001000000002
2017-06-05,20.559998999999998
2017-06-06,20.33
2017-06-07,20.719998999999998
2017-06-08,20.33
2017-06-09,20.299999
2017-06-12,20.68
2017-06-13,20.700001
2017-06-14,20.73
2017-06-15,21.01
2017-06-16,21.120001000000002
2017-06-19,20.719998999999998
2017-06-20,20.629998999999998
2017-06-21,20.25
2017-06-22,20.5
2017-06-23,20.77
2017-06-26,23.110001
2017-06-27,22.690001000000002
2017-06-28,23.059998999999998
2017-06-29,22.83
2017-06-30,22.450001
2017-07-03,23.0
2017-07-05,22.370001000000002
2017-07-06,22.15
2017-07-07,22.26
2017-07-10,21.75
2017-07-11,22.02
2017-07-12,22.48
2017-07-13,22.950001
2017-07-14,23.07
2017-07-17,23.52
2017-07-18,23.23
2017-07-19,23.4
2017-07-20,23.4
2017-07-21,23.27
2017-07-24,23.24
2017-07-25,23.280001000000002
2017-07-26,23.58
2017-07-27,23.73
2017-07-28,23.6
2017-07-31,23.389999
2017-08-01,23.58
2017-08-02,23.4
2017-08-03,23.620001000000002
2017-08-04,23.969998999999998
2017-08-07,23.84
2017-08-08,23.799999
2017-08-09,23.9
2017-08-10,23.860001
2017-08-11,23.700001
2017-08-14,24.24
2017-08-15,24.51
2017-08-16,25.01
2017-08-17,25.07
2017-08-18,24.860001
2017-08-21,25.09
2017-08-22,24.790001
2017-08-23,24.93
2017-08-24,24.82
2017-08-25,25.030001000000002
2017-08-28,24.84
2017-08-29,24.84
2017-08-30,25.08
2017-08-31,25.379998999999998
2017-09-01,25.559998999999998
2017-09-05,25.290001
2017-09-06,25.290001
2017-09-07,25.5
2017-09-08,25.719998999999998
2017-09-11,25.889999
2017-09-12,25.719998999999998
2017-09-13,25.700001
2017-09-14,25.93
2017-09-15,26.01
2017-09-18,25.74
2017-09-19,25.889999
2017-09-20,25.52
2017-09-21,25.51
2017-09-22,25.48
2017-09-25,25.459999
2017-09-26,25.549999
2017-09-27,25.08
2017-09-28,24.799999
2017-09-29,24.870001000000002
2017-10-02,25.139999
2017-10-03,25.190001000000002
2017-10-04,25.120001000000002
2017-10-05,25.059998999999998
2017-10-06,24.870001000000002
2017-10-09,24.959999
2017-10-10,25.0
2017-10-11,25.110001
2017-10-12,25.299999
2017-10-13,25.5
2017-10-16,25.77
2017-10-17,25.860001
2017-10-18,25.75
2017-10-19,25.639999
2017-10-20,25.309998999999998
2017-10-23,25.059998999999998
2017-10-24,25.01
2017-10-25,24.530001000000002
2017-10-26,24.290001
2017-10-27,24.540001
2017-10-30,24.549999
2017-10-31,24.690001000000002
2017-11-01,24.700001
2017-11-02,25.23
2017-11-03,25.530001000000002
2017-11-06,25.780001000000002
2017-11-07,26.1
2017-11-08,26.110001
2017-11-09,25.940001000000002
2017-11-10,25.950001
2017-11-13,26.17
2017-11-14,26.02
2017-11-15,25.790001
2017-11-16,25.889999
2017-11-17,26.25
2017-11-20,25.98
2017-11-21,26.25
2017-11-22,26.370001000000002
2017-11-24,26.120001000000002
2017-11-27,26.08
2017-11-28,25.84
2017-11-29,25.790001
2017-11-30,25.82
2017-12-01,25.93
2017-12-04,25.950001
2017-12-05,25.48
2017-12-06,25.5
2017-12-07,25.65
2017-12-08,25.809998999999998
2017-12-11,25.74
2017-12-12,25.75
2017-12-13,26.17
2017-12-14,25.9
2017-12-15,25.93
2017-12-18,26.139999
2017-12-19,25.629998999999998
2017-12-20,25.49
2017-12-21,25.370001000000002
2017-12-22,25.549999
2017-12-26,25.76
2017-12-27,26.040001
2017-12-28,26.030001000000002
2017-12-29,26.040001
2018-01-02,25.84
2018-01-03,25.9
2018-01-04,25.5
2018-01-05,25.35
2018-01-08,25.32
2018-01-09,25.09
2018-01-10,24.700001
2018-01-11,24.809998999999998
2018-01-12,24.469998999999998
2018-01-16,24.6
2018-01-17,24.76
2018-01-18,24.17
2018-01-19,24.139999
2018-01-22,24.790001
2018-01-23,25.129998999999998
2018-01-24,24.9
2018-01-25,24.799999
2018-01-26,24.620001000000002
2018-01-29,24.459999
2018-01-30,24.059998999999998
2018-01-31,24.51
2018-02-01,23.870001000000002
2018-02-02,23.709999
2018-02-05,23.030001000000002
2018-02-06,23.190001000000002
2018-02-07,23.01
2018-02-08,22.52
2018-02-09,23.18
2018-02-12,23.440001000000002
2018-02-13,23.379998999999998
2018-02-14,23.41
2018-02-15,23.629998999999998
2018-02-16,23.82
2018-02-20,23.4
2018-02-21,22.9
2018-02-22,23.73
2018-02-23,23.98
2018-02-26,23.969998999999998
2018-02-27,23.58
2018-02-28,23.84
2018-03-01,23.870001000000002
2018-03-02,23.99
2018-03-05,24.290001
2018-03-06,24.5
2018-03-07,24.530001000000002
2018-03-08,24.6
2018-03-09,24.690001000000002
2018-03-12,24.82
2018-03-13,24.799999
2018-03-14,24.5
2018-03-15,24.49
2018-03-16,24.5
2018-03-19,24.379998999999998
2018-03-20,24.48
2018-03-21,24.4
2018-03-22,24.459999
2018-03-23,24.27
2018-03-26,24.42
2018-03-27,24.52
2018-03-28,24.77
2018-03-29,24.82
2018-04-02,24.75
2018-04-03,25.17
2018-04-04,25.530001000000002
2018-04-05,25.27
2018-04-06,25.08
2018-04-09,25.120001000000002
2018-04-10,25.059998999999998
2018-04-11,25.18
2018-04-12,24.51
2018-04-13,24.66
2018-04-16,24.799999
2018-04-17,25.16
2018-04-18,25.110001
2018-04-19,24.65
2018-04-20,24.299999
2018-04-23,24.139999
2018-04-24,24.549999
2018-04-25,24.76
2018-04-26,25.110001
2018-04-27,25.389999
2018-04-30,25.23
2018-05-01,25.33
2018-05-02,24.93
2018-05-03,25.1
2018-05-04,25.74
2018-05-07,25.969998999999998
2018-05-08,25.9
2018-05-09,26.120001000000002
2018-05-10,26.309998999999998
2018-05-11,26.120001000000002
2018-05-14,25.799999
2018-05-15,25.52
2018-05-16,25.559998999999998
2018-05-17,25.530001000000002
2018-05-18,25.57
2018-05-21,25.870001000000002
2018-05-22,25.83
2018-05-23,26.219998999999998
2018-05-24,26.1
2018-05-25,26.41
2018-05-29,26.77
2018-05-30,27.01
2018-05-31,26.799999
2018-06-01,26.5
2018-06-04,26.530001000000002
2018-06-05,26.59
2018-06-06,26.780001000000002
2018-06-07,26.9
2018-06-08,26.879998999999998
2018-06-11,26.860001
2018-06-12,27.0
2018-06-13,26.610001
2018-06-14,26.879998999999998
2018-06-15,26.870001000000002
2018-06-18,26.77
2018-06-19,26.65
2018-06-20,27.08
2018-06-21,27.16
2018-06-22,27.23
2018-06-25,27.049999
2018-06-26,27.16
2018-06-27,27.030001000000002
2018-06-28,27.18
2018-06-29,27.4
2018-07-02,26.959999
2018-07-03,27.4
2018-07-05,27.76
2018-07-06,27.959999
2018-07-09,27.73
2018-07-10,27.5
2018-07-11,27.549999
2018-07-12,27.700001
2018-07-13,27.58
2018-07-16,27.360001
2018-07-17,27.43
2018-07-18,27.41
2018-07-19,27.709999
2018-07-20,27.559998999999998
2018-07-23,27.440001000000002
2018-07-24,27.27
2018-07-25,27.629998999999998
2018-07-26,27.59
2018-07-27,27.23
2018-07-30,27.280001000000002
2018-07-31,27.450001
2018-08-01,27.41
2018-08-02,27.76
2018-08-03,28.280001000000002
2018-08-06,28.559998999999998
2018-08-07,28.530001000000002
2018-08-08,28.370001000000002
2018-08-09,28.5
2018-08-10,28.280001000000002
2018-08-13,28.35
2018-08-14,28.51
2018-08-15,28.690001000000002
2018-08-16,28.780001000000002
2018-08-17,29.0
2018-08-20,28.83
2018-08-21,28.66
2018-08-22,28.57
2018-08-23,28.530001000000002
2018-08-24,28.67
2018-08-27,28.540001
2018-08-28,28.889999
2018-08-29,28.969998999999998
2018-08-30,28.68
2018-08-31,28.809998999999998
2018-09-04,28.950001
2018-09-05,29.08
2018-09-06,29.219998999999998
2018-09-07,28.84
2018-09-10,28.889999
2018-09-11,28.959999
2018-09-12,28.870001000000002
2018-09-13,28.91
2018-09-14,28.68
2018-09-17,28.57
2018-09-18,28.24
2018-09-19,27.74
2018-09-20,28.120001000000002
2018-09-21,28.0
2018-09-24,27.92
2018-09-25,27.85
2018-09-26,27.549999
2018-09-27,27.370001000000002
2018-09-28,27.790001
2018-10-01,27.82
2018-10-02,27.700001
2018-10-03,27.41
2018-10-04,27.41
2018-10-05,27.6
2018-10-08,28.1
2018-10-09,28.469998999999998
2018-10-10,28.1
2018-10-11,27.4
2018-10-12,27.43
2018-10-15,27.68
2018-10-16,28.290001
2018-10-17,28.370001000000002
2018-10-18,28.5
2018-10-19,28.67
2018-10-22,28.219998999999998
2018-10-23,28.66
2018-10-24,29.35
2018-10-25,29.639999
2018-10-26,29.09
2018-10-29,29.18
2018-10-30,29.639999
2018-10-31,29.030001000000002
2018-11-01,29.18
2018-11-02,28.950001
2018-11-05,29.440001000000002
2018-11-06,29.52
2018-11-07,29.889999
2018-11-08,29.950001
2018-11-09,29.959999
2018-11-12,29.879998999999998
2018-11-13,29.65
2018-11-14,29.43
2018-11-15,29.0
2018-11-16,29.35
2018-11-19,29.07
2018-11-20,29.01
2018-11-21,29.17
2018-11-23,29.35
2018-11-26,29.139999
2018-11-27,29.450001
2018-11-28,29.52
2018-11-29,29.74
2018-11-30,29.959999
2018-12-03,30.030001000000002
2018-12-04,30.049999
2018-12-06,30.85
2018-12-07,30.68
2018-12-10,30.559998999999998
2018-12-11,30.82
2018-12-12,30.15
2018-12-13,30.799999
2018-12-14,30.85
2018-12-17,29.73
2018-12-18,29.77
2018-12-19,29.75
2018-12-20,29.43
2018-12-21,29.049999
2018-12-24,27.85
2018-12-26,28.809998999999998
2018-12-27,28.780001000000002
2018-12-28,28.549999
2018-12-31,28.309998999999998
2019-01-02,27.459999
2019-01-03,27.68
2019-01-04,27.83
2019-01-07,28.16
2019-01-08,28.68
2019-01-09,28.700001
2019-01-10,29.23
2019-01-11,29.34
2019-01-14,29.440001000000002
2019-01-15,29.67
2019-01-16,30.059998999999998
2019-01-17,30.09
2019-01-18,30.02
2019-01-22,30.33
2019-01-23,30.01
2019-01-24,30.110001
2019-01-25,30.610001
2019-01-28,31.049999
2019-01-29,31.280001000000002
2019-01-30,31.639999
2019-01-31,32.32
2019-02-01,31.67
2019-02-04,31.99
2019-02-05,32.040001000000004
2019-02-06,31.870001000000002
2019-02-07,32.299999
2019-02-08,32.419998
2019-02-11,32.419998
2019-02-12,31.690001000000002
2019-02-13,31.870001000000002
2019-02-14,31.959999
2019-02-15,32.509997999999996
2019-02-19,32.439999
2019-02-20,32.080002
2019-02-21,32.490002000000004
2019-02-22,32.709998999999996
2019-02-25,32.459998999999996
2019-02-26,32.220001
2019-02-27,32.279999
2019-02-28,32.470001
2019-03-01,32.0
2019-03-04,32.07
2019-03-05,32.389998999999996
2019-03-06,32.279999
2019-03-07,32.380001
2019-03-08,32.290001000000004
2019-03-11,32.540001000000004
2019-03-12,32.700001
2019-03-13,32.700001
2019-03-14,32.549999
2019-03-15,32.349998
2019-03-18,32.290001000000004
2019-03-19,32.209998999999996
2019-03-20,32.610001000000004
2019-03-21,33.18
2019-03-22,33.150002
2019-03-25,33.450001
2019-03-26,33.970001
2019-03-27,33.529999
2019-03-28,33.57
2019-03-29,33.5
2019-04-01,33.310001
2019-04-02,33.380001
2019-04-03,33.299999
2019-04-04,33.169998
2019-04-05,33.470001
2019-04-08,33.16
2019-04-09,33.029999
2019-04-10,33.369999
2019-04-11,33.389998999999996
2019-04-12,33.450001
2019-04-15,33.380001
2019-04-16,32.060001
2019-04-17,31.549999
2019-04-18,32.139998999999996
2019-04-22,31.98
2019-04-23,32.490002000000004
2019-04-24,32.889998999999996
2019-04-25,33.049999
2019-04-26,33.209998999999996
2019-04-29,33.040001000000004
2019-04-30,33.32
2019-05-01,33.290001000000004
2019-05-02,33.43
2019-05-03,33.759997999999996
2019-05-06,33.400002
2019-05-07,32.900002
2019-05-08,33.060001
2019-05-09,33.169998
2019-05-10,33.59
2019-05-13,33.77
2019-05-14,33.900002
2019-05-15,33.959998999999996
2019-05-16,34.110001000000004
2019-05-17,34.080002
2019-05-20,33.77
2019-05-21,34.029999
2019-05-22,34.23
2019-05-23,34.580002
2019-05-24,34.740002000000004
2019-05-28,34.380001
2019-05-29,33.630001
2019-05-30,33.619999
2019-05-31,34.220001
2019-06-03,34.580002
