Date,NAVI
2014-10-14,17.469998999999998
2014-10-15,17.42
2014-10-16,17.639999
2014-10-17,18.610001
2014-10-20,18.639999
2014-10-21,18.790001
2014-10-22,18.530001000000002
2014-10-23,18.709999
2014-10-24,18.9
2014-10-27,18.84
2014-10-28,19.040001
2014-10-29,19.26
2014-10-30,19.5
2014-10-31,19.780001000000002
2014-11-03,20.0
2014-11-04,19.459999
2014-11-05,19.620001000000002
2014-11-06,20.1
2014-11-07,20.209999
2014-11-10,20.200001
2014-11-11,20.299999
2014-11-12,20.129998999999998
2014-11-13,20.780001000000002
2014-11-14,20.41
2014-11-17,20.809998999999998
2014-11-18,20.870001000000002
2014-11-19,20.709999
2014-11-20,20.700001
2014-11-21,21.18
2014-11-24,20.940001000000002
2014-11-25,20.950001
2014-11-26,20.91
2014-11-28,20.959999
2014-12-01,20.91
2014-12-02,20.969998999999998
2014-12-03,20.9
2014-12-04,20.82
2014-12-05,21.0
2014-12-08,21.290001
2014-12-09,21.49
2014-12-10,21.280001000000002
2014-12-11,21.49
2014-12-12,20.83
2014-12-15,21.07
2014-12-16,20.879998999999998
2014-12-17,21.26
2014-12-18,21.5
2014-12-19,22.35
2014-12-22,22.57
2014-12-23,22.35
2014-12-24,22.17
2014-12-26,21.959999
2014-12-29,21.84
2014-12-30,21.985001
2014-12-31,21.610001
2015-01-02,21.82
2015-01-05,21.1
2015-01-06,20.9
2015-01-07,20.92
2015-01-08,20.6
2015-01-09,20.540001
2015-01-12,20.17
2015-01-13,20.219998999999998
2015-01-14,20.139999
2015-01-15,20.110001
2015-01-16,20.15
2015-01-20,19.67
2015-01-21,19.959999
2015-01-22,19.690001000000002
2015-01-23,19.469998999999998
2015-01-26,19.549999
2015-01-27,19.799999
2015-01-28,19.469998999999998
2015-01-29,19.5
2015-01-30,19.74
2015-02-02,20.049999
2015-02-03,21.08
2015-02-04,21.0
2015-02-05,21.309998999999998
2015-02-06,21.35
2015-02-09,21.57
2015-02-10,21.67
2015-02-11,21.950001
2015-02-12,22.209999
2015-02-13,22.370001000000002
2015-02-17,21.98
2015-02-18,21.65
2015-02-19,21.66
2015-02-20,21.719998999999998
2015-02-23,21.809998999999998
2015-02-24,21.68
2015-02-25,21.700001
2015-02-26,21.85
2015-02-27,21.4
2015-03-02,19.51
2015-03-03,20.049999
2015-03-04,20.01
2015-03-05,19.99
2015-03-06,19.639999
2015-03-09,19.59
2015-03-10,19.370001000000002
2015-03-11,19.16
2015-03-12,19.540001
2015-03-13,19.280001000000002
2015-03-16,19.66
2015-03-17,20.110001
2015-03-18,20.059998999999998
2015-03-19,20.67
2015-03-20,20.700001
2015-03-23,20.75
2015-03-24,20.700001
2015-03-25,20.33
2015-03-26,20.16
2015-03-27,20.16
2015-03-30,20.08
2015-03-31,20.33
2015-04-01,20.24
2015-04-02,20.360001
2015-04-06,20.32
2015-04-07,20.110001
2015-04-08,20.25
2015-04-09,20.34
2015-04-10,20.26
2015-04-13,20.43
2015-04-14,20.389999
2015-04-15,20.34
2015-04-16,20.290001
2015-04-17,19.93
2015-04-20,20.49
2015-04-21,20.530001000000002
2015-04-22,20.610001
2015-04-23,20.49
2015-04-24,20.280001000000002
2015-04-27,19.85
2015-04-28,19.9
2015-04-29,19.709999
2015-04-30,19.540001
2015-05-01,19.74
2015-05-04,19.639999
2015-05-05,19.58
2015-05-06,19.58
2015-05-07,19.780001000000002
2015-05-08,20.02
2015-05-11,19.969998999999998
2015-05-12,20.120001000000002
2015-05-13,19.790001
2015-05-14,19.83
2015-05-15,19.16
2015-05-18,19.059998999999998
2015-05-19,19.309998999999998
2015-05-20,19.34
2015-05-21,19.450001
2015-05-22,19.33
2015-05-26,19.129998999999998
2015-05-27,19.370001000000002
2015-05-28,19.290001
2015-05-29,19.27
2015-06-01,19.34
2015-06-02,19.379998999999998
2015-06-03,19.440001000000002
2015-06-04,19.059998999999998
2015-06-05,19.09
2015-06-08,19.059998999999998
2015-06-09,18.9
2015-06-10,19.4
2015-06-11,19.530001000000002
2015-06-12,19.43
2015-06-15,19.09
2015-06-16,19.139999
2015-06-17,18.639999
2015-06-18,18.985001
2015-06-19,18.93
2015-06-22,19.059998999999998
2015-06-23,19.1
2015-06-24,18.83
2015-06-25,18.555
2015-06-26,18.440001000000002
2015-06-29,18.110001
2015-06-30,18.209999
2015-07-01,18.450001
2015-07-02,18.450001
2015-07-06,18.610001
2015-07-07,18.969998999999998
2015-07-08,18.57
2015-07-09,18.530001000000002
2015-07-10,18.370001000000002
2015-07-13,18.360001
2015-07-14,16.42
2015-07-15,16.559998999999998
2015-07-16,16.67
2015-07-17,16.860001
2015-07-20,16.42
2015-07-21,16.6
2015-07-22,16.23
2015-07-23,16.389999
2015-07-24,16.219998999999998
2015-07-27,15.72
2015-07-28,15.83
2015-07-29,15.77
2015-07-30,15.53
2015-07-31,15.7
2015-08-03,15.66
2015-08-04,15.58
2015-08-05,15.61
2015-08-06,15.37
2015-08-07,15.61
2015-08-10,15.91
2015-08-11,15.39
2015-08-12,15.31
2015-08-13,14.79
2015-08-14,14.76
2015-08-17,14.83
2015-08-18,14.77
2015-08-19,14.62
2015-08-20,14.06
2015-08-21,13.89
2015-08-24,13.06
2015-08-25,12.04
2015-08-26,12.52
2015-08-27,13.0
2015-08-28,13.05
2015-08-31,12.79
2015-09-01,12.35
2015-09-02,12.16
2015-09-03,12.15
2015-09-04,11.94
2015-09-08,12.3
2015-09-09,12.29
2015-09-10,12.64
2015-09-11,12.45
2015-09-14,12.44
2015-09-15,12.37
2015-09-16,12.65
2015-09-17,12.55
2015-09-18,12.66
2015-09-21,12.65
2015-09-22,12.4
2015-09-23,12.47
2015-09-24,12.5
2015-09-25,12.44
2015-09-28,12.16
2015-09-29,11.63
2015-09-30,11.24
2015-10-01,10.96
2015-10-02,11.04
2015-10-05,11.48
2015-10-06,11.63
2015-10-07,11.98
2015-10-08,12.1
2015-10-09,11.96
2015-10-12,11.88
2015-10-13,11.87
2015-10-14,11.77
2015-10-15,12.03
2015-10-16,12.26
2015-10-19,12.27
2015-10-20,12.66
2015-10-21,12.89
2015-10-22,12.96
2015-10-23,13.55
2015-10-26,13.5
2015-10-27,13.41
2015-10-28,13.8
2015-10-29,13.24
2015-10-30,13.19
2015-11-02,13.48
2015-11-03,13.4
2015-11-04,13.41
2015-11-05,13.23
2015-11-06,13.26
2015-11-09,12.95
2015-11-10,12.72
2015-11-11,12.51
2015-11-12,12.24
2015-11-13,12.02
2015-11-16,11.98
2015-11-17,11.89
2015-11-18,12.04
2015-11-19,11.7
2015-11-20,11.85
2015-11-23,11.9
2015-11-24,11.87
2015-11-25,11.73
2015-11-27,11.77
2015-11-30,11.91
2015-12-01,12.25
2015-12-02,11.98
2015-12-03,11.74
2015-12-04,12.04
2015-12-07,11.92
2015-12-08,11.72
2015-12-09,11.74
2015-12-10,12.38
2015-12-11,12.35
2015-12-14,12.16
2015-12-15,12.355
2015-12-16,12.77
2015-12-17,12.48
2015-12-18,11.92
2015-12-21,11.8
2015-12-22,11.7
2015-12-23,12.15
2015-12-24,12.61
2015-12-28,11.46
2015-12-29,11.49
2015-12-30,11.33
2015-12-31,11.45
2016-01-04,11.5
2016-01-05,11.34
2016-01-06,10.93
2016-01-07,10.27
2016-01-08,10.18
2016-01-11,10.0
2016-01-12,10.01
2016-01-13,9.42
2016-01-14,9.4
2016-01-15,9.0
2016-01-19,8.76
2016-01-20,8.97
2016-01-21,9.16
2016-01-22,9.24
2016-01-25,8.87
2016-01-26,9.45
2016-01-27,9.47
2016-01-28,9.03
2016-01-29,9.56
2016-02-01,9.31
2016-02-02,8.76
2016-02-03,9.18
2016-02-04,9.54
2016-02-05,9.51
2016-02-08,8.94
2016-02-09,8.5
2016-02-10,8.55
2016-02-11,8.41
2016-02-12,9.13
2016-02-16,9.66
2016-02-17,9.91
2016-02-18,10.13
2016-02-19,9.92
2016-02-22,10.36
2016-02-23,10.24
2016-02-24,10.29
2016-02-25,10.66
2016-02-26,10.59
2016-02-29,10.83
2016-03-01,10.94
2016-03-02,10.89
2016-03-03,11.27
2016-03-04,11.4
2016-03-07,11.39
2016-03-08,11.1
2016-03-09,11.2
2016-03-10,11.66
2016-03-11,11.97
2016-03-14,11.71
2016-03-15,11.54
2016-03-16,11.68
2016-03-17,11.94
2016-03-18,12.42
2016-03-21,12.42
2016-03-22,12.37
2016-03-23,11.89
2016-03-24,11.96
2016-03-28,11.81
2016-03-29,11.91
2016-03-30,11.97
2016-03-31,11.97
2016-04-01,11.65
2016-04-04,11.68
2016-04-05,11.44
2016-04-06,11.61
2016-04-07,11.6
2016-04-08,11.82
2016-04-11,12.15
2016-04-12,12.42
2016-04-13,12.7
2016-04-14,12.68
2016-04-15,12.71
2016-04-18,12.79
2016-04-19,12.95
2016-04-20,13.25
2016-04-21,13.27
2016-04-22,13.68
2016-04-25,13.45
2016-04-26,13.66
2016-04-27,13.96
2016-04-28,13.48
2016-04-29,13.67
2016-05-02,13.65
2016-05-03,13.15
2016-05-04,12.96
2016-05-05,13.09
2016-05-06,13.12
2016-05-09,13.17
2016-05-10,13.24
2016-05-11,12.75
2016-05-12,12.49
2016-05-13,12.31
2016-05-16,12.5
2016-05-17,12.59
2016-05-18,12.75
2016-05-19,12.42
2016-05-20,12.69
2016-05-23,12.72
2016-05-24,12.98
2016-05-25,13.33
2016-05-26,13.35
2016-05-27,13.48
2016-05-31,13.71
2016-06-01,13.59
2016-06-02,13.63
2016-06-03,13.26
2016-06-06,13.58
2016-06-07,13.42
2016-06-08,13.44
2016-06-09,13.21
2016-06-10,12.95
2016-06-13,12.75
2016-06-14,12.15
2016-06-15,12.22
2016-06-16,12.06
2016-06-17,12.12
2016-06-20,12.26
2016-06-21,12.24
2016-06-22,12.07
2016-06-23,12.35
2016-06-24,11.67
2016-06-27,11.01
2016-06-28,11.42
2016-06-29,11.7
2016-06-30,11.95
2016-07-01,12.3
2016-07-05,11.79
2016-07-06,11.81
2016-07-07,12.15
2016-07-08,12.69
2016-07-11,13.11
2016-07-12,13.64
2016-07-13,13.62
2016-07-14,13.74
2016-07-15,13.86
2016-07-18,13.88
2016-07-19,13.77
2016-07-20,14.37
2016-07-21,14.29
2016-07-22,14.4
2016-07-25,14.17
2016-07-26,14.22
2016-07-27,14.11
2016-07-28,14.09
2016-07-29,14.2
2016-08-01,13.99
2016-08-02,13.54
2016-08-03,13.83
2016-08-04,14.24
2016-08-05,14.53
2016-08-08,14.36
2016-08-09,14.21
2016-08-10,13.61
2016-08-11,13.64
2016-08-12,13.49
2016-08-15,13.82
2016-08-16,13.91
2016-08-17,14.54
2016-08-18,14.56
2016-08-19,14.15
2016-08-22,14.37
2016-08-23,14.51
2016-08-24,14.35
2016-08-25,14.35
2016-08-26,14.25
2016-08-29,14.17
2016-08-30,14.41
2016-08-31,14.38
2016-09-01,14.38
2016-09-02,14.48
2016-09-06,14.38
2016-09-07,14.7
2016-09-08,14.68
2016-09-09,14.23
2016-09-12,14.4
2016-09-13,13.8
2016-09-14,13.56
2016-09-15,13.83
2016-09-16,13.58
2016-09-19,13.77
2016-09-20,13.79
2016-09-21,13.28
2016-09-22,13.72
2016-09-23,13.88
2016-09-26,13.88
2016-09-27,14.49
2016-09-28,14.56
2016-09-29,14.31
2016-09-30,14.47
2016-10-03,14.33
2016-10-04,14.64
2016-10-05,14.78
2016-10-06,14.71
2016-10-07,14.56
2016-10-10,14.37
2016-10-11,14.11
2016-10-12,14.11
2016-10-13,13.9
2016-10-14,13.91
2016-10-17,13.565
2016-10-18,13.61
2016-10-19,13.45
2016-10-20,13.21
2016-10-21,13.03
2016-10-24,13.19
2016-10-25,13.15
2016-10-26,13.14
2016-10-27,12.83
2016-10-28,12.9
2016-10-31,12.78
2016-11-01,13.03
2016-11-02,13.27
2016-11-03,13.23
2016-11-04,13.32
2016-11-07,13.56
2016-11-08,13.46
2016-11-09,15.77
2016-11-10,16.84
2016-11-11,17.049999
2016-11-14,17.59
2016-11-15,17.42
2016-11-16,17.690001000000002
2016-11-17,17.690001000000002
2016-11-18,17.620001000000002
2016-11-21,17.719998999999998
2016-11-22,17.440001000000002
2016-11-23,17.85
2016-11-25,17.65
2016-11-28,17.49
2016-11-29,17.190001000000002
2016-11-30,17.23
2016-12-01,16.93
2016-12-02,16.66
2016-12-05,17.0
2016-12-06,17.030001000000002
2016-12-07,17.280001000000002
2016-12-08,17.09
2016-12-09,17.309998999999998
2016-12-12,16.700001
2016-12-13,16.360001
2016-12-14,16.370001000000002
2016-12-15,16.799999
2016-12-16,16.370001000000002
2016-12-19,16.690001000000002
2016-12-20,16.73
2016-12-21,16.690001000000002
2016-12-22,16.629998999999998
2016-12-23,16.66
2016-12-27,16.68
2016-12-28,16.450001
2016-12-29,16.379998999999998
2016-12-30,16.43
2017-01-03,16.620001000000002
2017-01-04,16.83
2017-01-05,16.52
2017-01-06,16.809998999999998
2017-01-09,16.5
2017-01-10,16.82
2017-01-11,16.85
2017-01-12,16.549999
2017-01-13,16.85
2017-01-17,15.77
2017-01-18,16.049999
2017-01-19,15.86
2017-01-20,15.96
2017-01-23,15.91
2017-01-24,16.209999
2017-01-25,15.72
2017-01-26,15.29
2017-01-27,15.21
2017-01-30,15.11
2017-01-31,15.04
2017-02-01,15.0
2017-02-02,15.11
2017-02-03,15.49
2017-02-06,15.48
2017-02-07,15.33
2017-02-08,15.29
2017-02-09,15.39
2017-02-10,15.58
2017-02-13,15.66
2017-02-14,15.79
2017-02-15,15.69
2017-02-16,15.49
2017-02-17,15.45
2017-02-21,15.46
2017-02-22,15.51
2017-02-23,15.47
2017-02-24,15.38
2017-02-27,15.57
2017-02-28,15.41
2017-03-01,15.34
2017-03-02,14.93
2017-03-03,14.905
2017-03-06,14.6
2017-03-07,14.54
2017-03-08,14.51
2017-03-09,14.46
2017-03-10,14.52
2017-03-13,14.51
2017-03-14,14.46
2017-03-15,14.66
2017-03-16,14.64
2017-03-17,14.99
2017-03-20,14.71
2017-03-21,14.06
2017-03-22,13.92
2017-03-23,14.03
2017-03-24,13.99
2017-03-27,14.0
2017-03-28,14.5
2017-03-29,14.52
2017-03-30,14.87
2017-03-31,14.76
2017-04-03,14.75
2017-04-04,14.73
2017-04-05,14.43
2017-04-06,14.62
2017-04-07,14.68
2017-04-10,14.63
2017-04-11,14.89
2017-04-12,14.67
2017-04-13,14.68
2017-04-17,14.93
2017-04-18,15.05
2017-04-19,15.11
2017-04-20,16.01
2017-04-21,15.78
2017-04-24,15.76
2017-04-25,15.87
2017-04-26,15.86
2017-04-27,15.54
2017-04-28,15.2
2017-05-01,15.45
2017-05-02,15.41
2017-05-03,15.45
2017-05-04,15.16
2017-05-05,14.98
2017-05-08,14.74
2017-05-09,14.6
2017-05-10,14.47
2017-05-11,14.35
2017-05-12,14.0
2017-05-15,14.4
2017-05-16,14.42
2017-05-17,13.64
2017-05-18,13.71
2017-05-19,13.94
2017-05-22,14.07
2017-05-23,14.24
2017-05-24,14.41
2017-05-25,14.39
2017-05-26,14.48
2017-05-30,14.68
2017-05-31,14.43
2017-06-01,14.63
2017-06-02,14.22
2017-06-05,14.27
2017-06-06,14.43
2017-06-07,14.63
2017-06-08,14.91
2017-06-09,15.26
2017-06-12,15.48
2017-06-13,15.57
2017-06-14,15.65
2017-06-15,15.85
2017-06-16,15.525
2017-06-19,16.43
2017-06-20,16.440001000000002
2017-06-21,15.98
2017-06-22,15.87
2017-06-23,15.96
2017-06-26,16.290001
2017-06-27,16.49
2017-06-28,16.65
2017-06-29,16.639999
2017-06-30,16.65
2017-07-03,16.809998999999998
2017-07-05,16.68
2017-07-06,16.049999
2017-07-07,16.18
2017-07-10,16.389999
2017-07-11,16.32
2017-07-12,16.57
2017-07-13,16.629998999999998
2017-07-14,16.57
2017-07-17,16.49
2017-07-18,16.4
2017-07-19,15.29
2017-07-20,14.93
2017-07-21,14.95
2017-07-24,14.86
2017-07-25,15.0
2017-07-26,14.65
2017-07-27,14.59
2017-07-28,14.68
2017-07-31,14.75
2017-08-01,14.85
2017-08-02,14.32
2017-08-03,14.22
2017-08-04,14.27
2017-08-07,14.55
2017-08-08,14.48
2017-08-09,14.15
2017-08-10,13.7
2017-08-11,13.68
2017-08-14,13.93
2017-08-15,13.81
2017-08-16,14.0
2017-08-17,13.64
2017-08-18,13.6
2017-08-21,13.51
2017-08-22,13.66
2017-08-23,13.63
2017-08-24,13.62
2017-08-25,13.63
2017-08-28,13.6
2017-08-29,13.52
2017-08-30,13.28
2017-08-31,13.2
2017-09-01,13.75
2017-09-05,13.84
2017-09-06,13.8
2017-09-07,13.14
2017-09-08,13.51
2017-09-11,14.13
2017-09-12,14.42
2017-09-13,14.44
2017-09-14,13.78
2017-09-15,13.94
2017-09-18,13.96
2017-09-19,14.07
2017-09-20,14.06
2017-09-21,14.03
2017-09-22,14.78
2017-09-25,14.82
2017-09-26,15.18
2017-09-27,15.53
2017-09-28,14.92
2017-09-29,15.02
2017-10-02,14.9
2017-10-03,14.96
2017-10-04,14.7
2017-10-05,12.605
2017-10-06,12.6
2017-10-09,12.22
2017-10-10,12.47
2017-10-11,11.79
2017-10-12,11.8
2017-10-13,11.62
2017-10-16,11.73
2017-10-17,12.2
2017-10-18,11.98
2017-10-19,12.31
2017-10-20,12.36
2017-10-23,12.18
2017-10-24,12.1
2017-10-25,11.79
2017-10-26,11.95
2017-10-27,11.85
2017-10-30,11.83
2017-10-31,12.46
2017-11-01,12.1
2017-11-02,12.36
2017-11-03,12.22
2017-11-06,12.38
2017-11-07,12.09
2017-11-08,12.05
2017-11-09,12.14
2017-11-10,12.21
2017-11-13,12.08
2017-11-14,12.35
2017-11-15,12.61
2017-11-16,12.76
2017-11-17,12.49
2017-11-20,12.82
2017-11-21,12.59
2017-11-22,12.45
2017-11-24,12.34
2017-11-27,11.98
2017-11-28,12.46
2017-11-29,12.83
2017-11-30,12.61
2017-12-01,13.01
2017-12-04,13.27
2017-12-05,13.13
2017-12-06,12.91
2017-12-07,12.73
2017-12-08,12.76
2017-12-11,12.76
2017-12-12,12.96
2017-12-13,12.94
2017-12-14,12.62
2017-12-15,13.2
2017-12-18,13.27
2017-12-19,13.13
2017-12-20,13.09
2017-12-21,13.12
2017-12-22,13.35
2017-12-26,13.46
2017-12-27,13.21
2017-12-28,13.37
2017-12-29,13.32
2018-01-02,13.63
2018-01-03,13.78
2018-01-04,13.94
2018-01-05,14.01
2018-01-08,13.69
2018-01-09,13.52
2018-01-10,13.68
2018-01-11,13.97
2018-01-12,13.88
2018-01-16,13.75
2018-01-17,13.71
2018-01-18,13.35
2018-01-19,13.6
2018-01-22,13.52
2018-01-23,13.44
2018-01-24,14.51
2018-01-25,14.66
2018-01-26,14.54
2018-01-29,14.39
2018-01-30,14.23
2018-01-31,14.25
2018-02-01,14.53
2018-02-02,14.21
2018-02-05,13.63
2018-02-06,13.76
2018-02-07,14.04
2018-02-08,13.38
2018-02-09,13.46
2018-02-12,13.56
2018-02-13,13.6
2018-02-14,14.0
2018-02-15,13.8
2018-02-16,13.99
2018-02-20,13.64
2018-02-21,13.43
2018-02-22,13.07
2018-02-23,13.23
2018-02-26,13.25
2018-02-27,13.07
2018-02-28,12.96
2018-03-01,12.95
2018-03-02,13.16
2018-03-05,13.43
2018-03-06,13.48
2018-03-07,13.53
2018-03-08,13.57
2018-03-09,13.86
2018-03-12,13.46
2018-03-13,13.47
2018-03-14,13.24
2018-03-15,13.21
2018-03-16,13.51
2018-03-19,13.47
2018-03-20,13.31
2018-03-21,13.43
2018-03-22,13.12
2018-03-23,12.63
2018-03-26,13.06
2018-03-27,12.75
2018-03-28,13.19
2018-03-29,13.12
2018-04-02,12.69
2018-04-03,12.58
2018-04-04,12.84
2018-04-05,13.66
2018-04-06,13.44
2018-04-09,13.36
2018-04-10,13.39
2018-04-11,13.29
2018-04-12,13.38
2018-04-13,13.27
2018-04-16,13.39
2018-04-17,13.25
2018-04-18,13.25
2018-04-19,13.23
2018-04-20,13.28
2018-04-23,13.42
2018-04-24,13.5
2018-04-25,13.26
2018-04-26,13.44
2018-04-27,13.36
2018-04-30,13.26
2018-05-01,13.15
2018-05-02,13.25
2018-05-03,13.29
2018-05-04,13.48
2018-05-07,13.25
2018-05-08,12.99
2018-05-09,13.33
2018-05-10,13.57
2018-05-11,13.47
2018-05-14,13.65
2018-05-15,13.98
2018-05-16,14.14
2018-05-17,14.13
2018-05-18,14.07
2018-05-21,14.27
2018-05-22,14.41
2018-05-23,14.39
2018-05-24,14.59
2018-05-25,14.53
2018-05-29,13.92
2018-05-30,14.17
2018-05-31,13.81
2018-06-01,14.3
2018-06-04,14.37
2018-06-05,14.79
2018-06-06,14.9
2018-06-07,14.88
2018-06-08,14.8
2018-06-11,14.58
2018-06-12,14.21
2018-06-13,13.73
2018-06-14,13.49
2018-06-15,13.11
2018-06-18,13.32
2018-06-19,13.35
2018-06-20,13.23
2018-06-21,13.28
2018-06-22,13.38
2018-06-25,13.26
2018-06-26,13.22
2018-06-27,13.11
2018-06-28,13.05
2018-06-29,13.03
2018-07-02,13.23
2018-07-03,13.04
2018-07-05,13.14
2018-07-06,13.16
2018-07-09,13.49
2018-07-10,13.87
2018-07-11,13.78
2018-07-12,13.66
2018-07-13,13.43
2018-07-16,13.83
2018-07-17,13.81
2018-07-18,13.87
2018-07-19,14.0
2018-07-20,13.95
2018-07-23,14.06
2018-07-24,14.1
2018-07-25,13.17
2018-07-26,13.23
2018-07-27,13.29
2018-07-30,13.4
2018-07-31,13.21
2018-08-01,13.23
2018-08-02,13.22
2018-08-03,13.21
2018-08-06,13.14
2018-08-07,13.21
2018-08-08,13.18
2018-08-09,13.33
2018-08-10,13.24
2018-08-13,13.03
2018-08-14,13.1
2018-08-15,12.97
2018-08-16,13.39
2018-08-17,13.36
2018-08-20,13.37
2018-08-21,13.55
2018-08-22,13.46
2018-08-23,13.26
2018-08-24,13.28
2018-08-27,13.43
2018-08-28,13.42
2018-08-29,13.4
2018-08-30,13.55
2018-08-31,13.64
2018-09-04,13.58
2018-09-05,13.85
2018-09-06,13.52
2018-09-07,13.47
2018-09-10,13.48
2018-09-11,13.58
2018-09-12,13.36
2018-09-13,13.73
2018-09-14,13.88
2018-09-17,13.8
2018-09-18,14.11
2018-09-19,14.31
2018-09-20,14.43
2018-09-21,14.36
2018-09-24,14.0
2018-09-25,14.0
2018-09-26,13.59
2018-09-27,13.47
2018-09-28,13.48
2018-10-01,13.58
2018-10-02,13.53
2018-10-03,13.71
2018-10-04,13.57
2018-10-05,13.36
2018-10-08,13.46
2018-10-09,13.15
2018-10-10,12.9
2018-10-11,12.54
2018-10-12,12.33
2018-10-15,12.44
2018-10-16,12.71
2018-10-17,12.66
2018-10-18,12.48
2018-10-19,12.57
2018-10-22,12.52
2018-10-23,12.4
2018-10-24,11.85
2018-10-25,11.93
2018-10-26,11.71
2018-10-29,11.43
2018-10-30,11.57
2018-10-31,11.58
2018-11-01,12.02
2018-11-02,11.86
2018-11-05,12.09
2018-11-06,12.27
2018-11-07,12.63
2018-11-08,12.63
2018-11-09,12.62
2018-11-12,12.54
2018-11-13,12.76
2018-11-14,12.65
2018-11-15,12.75
2018-11-16,12.16
2018-11-19,12.0
2018-11-20,10.73
2018-11-21,11.2
2018-11-23,11.14
2018-11-26,11.35
2018-11-27,11.08
2018-11-28,11.21
2018-11-29,11.45
2018-11-30,11.5
2018-12-03,11.38
2018-12-04,10.82
2018-12-06,10.81
2018-12-07,10.64
2018-12-10,10.19
2018-12-11,9.93
2018-12-12,10.17
2018-12-13,9.85
2018-12-14,9.59
2018-12-17,9.33
2018-12-18,9.11
2018-12-19,8.69
2018-12-20,8.7
2018-12-21,8.54
2018-12-24,8.43
2018-12-26,8.85
2018-12-27,8.81
2018-12-28,8.85
2018-12-31,8.81
2019-01-02,9.29
2019-01-03,9.45
2019-01-04,9.83
2019-01-07,10.05
2019-01-08,10.18
2019-01-09,10.39
2019-01-10,10.45
2019-01-11,10.39
2019-01-14,10.41
2019-01-15,10.46
2019-01-16,10.65
2019-01-17,10.56
2019-01-18,10.91
2019-01-22,10.85
2019-01-23,11.11
2019-01-24,11.44
2019-01-25,11.54
2019-01-28,11.44
2019-01-29,11.45
2019-01-30,11.45
2019-01-31,11.4
2019-02-01,11.44
2019-02-04,11.4
2019-02-05,11.44
2019-02-06,11.42
2019-02-07,11.37
2019-02-08,11.25
2019-02-11,11.39
2019-02-12,11.58
2019-02-13,11.69
2019-02-14,11.62
2019-02-15,11.73
2019-02-19,12.79
2019-02-20,12.66
2019-02-21,12.32
2019-02-22,12.44
2019-02-25,12.59
2019-02-26,12.6
2019-02-27,12.55
2019-02-28,12.22
2019-03-01,12.21
2019-03-04,12.12
2019-03-05,11.98
2019-03-06,11.81
2019-03-07,11.54
