Date,DELL
2017-01-18,32.430786
2017-01-19,32.563675
2017-01-20,32.812847
2017-01-23,32.27021
2017-01-24,33.095238
2017-01-25,33.255814
2017-01-26,33.006645
2017-01-27,34.634552
2017-01-30,34.573643
2017-01-31,34.878184999999995
2017-02-01,34.939091
2017-02-02,35.415283
2017-02-03,35.631229
2017-02-06,35.786266
2017-02-07,35.91362
2017-02-08,35.902546
2017-02-09,35.991141999999996
2017-02-10,35.841640000000005
2017-02-13,35.897011
2017-02-14,35.908085
2017-02-15,36.057587
2017-02-16,36.057587
2017-02-17,35.764117999999996
2017-02-21,36.046513
2017-02-22,35.863789000000004
2017-02-23,35.503876
2017-02-24,35.57032
2017-02-27,35.459579
2017-02-28,35.155037
2017-03-01,35.481728000000004
2017-03-02,35.143963
2017-03-03,35.127354
2017-03-06,34.723145
2017-03-07,34.911407000000004
2017-03-08,35.17165
2017-03-09,34.955704
2017-03-10,35.149502000000005
2017-03-13,35.160576
2017-03-14,35.155037
2017-03-15,35.287929999999996
2017-03-16,35.437431
2017-03-17,35.542637
2017-03-20,35.476189
2017-03-21,34.573643
2017-03-22,34.872646
2017-03-23,34.928017
2017-03-24,35.088592999999996
2017-03-27,35.088592999999996
2017-03-28,35.199337
2017-03-29,35.382061
2017-03-30,35.431892
2017-03-31,35.481728000000004
2017-04-03,35.354374
2017-04-04,35.537098
2017-04-05,35.448505
2017-04-06,35.548171999999994
2017-04-07,35.919159
2017-04-10,35.941307
2017-04-11,36.052048
2017-04-12,35.382061
2017-04-13,35.393135
2017-04-17,35.575859
2017-04-18,35.653378000000004
2017-04-19,35.730896
2017-04-20,35.935767999999996
2017-04-21,35.669990999999996
2017-04-24,36.64452
2017-04-25,36.738647
2017-04-26,37.131783
2017-04-27,37.336655
2017-04-28,37.15947
2017-05-01,37.414173
2017-05-02,37.059799
2017-05-03,36.638981
2017-05-04,36.722038
2017-05-05,37.259136
2017-05-08,37.447399
2017-05-09,37.231449
2017-05-10,37.087486
2017-05-11,36.60022
2017-05-12,35.963454999999996
2017-05-15,36.688815999999996
2017-05-16,36.843853
2017-05-17,35.930233
2017-05-18,35.802879
2017-05-19,35.946842
2017-05-22,37.308971
2017-05-23,37.308971
2017-05-24,37.691029
2017-05-25,38.017719
2017-05-26,38.095238
2017-05-30,38.067554
2017-05-31,38.421928
2017-06-01,38.361019
2017-06-02,37.790699
2017-06-05,36.882614000000004
2017-06-06,37.170544
2017-06-07,37.55814
2017-06-08,36.046513
2017-06-09,34.640087
2017-06-12,34.462902
2017-06-13,34.784054
2017-06-14,34.424141
2017-06-15,34.246956
2017-06-16,34.396458
2017-06-19,34.700996
2017-06-20,34.457363
2017-06-21,35.060909
2017-06-22,35.193798
2017-06-23,35.22702
2017-06-26,35.132889
2017-06-27,34.318934999999996
2017-06-28,34.717609
2017-06-29,33.665558000000004
2017-06-30,33.837208000000004
2017-07-03,33.421928
2017-07-05,33.665558000000004
2017-07-06,33.687706
2017-07-07,34.058693
2017-07-10,34.053158
2017-07-11,34.064232000000004
2017-07-12,34.102989
2017-07-13,33.942413
2017-07-14,33.887043
2017-07-17,34.833884999999995
2017-07-18,34.734219
2017-07-19,35.232559
2017-07-20,35.404209
2017-07-21,35.232559
2017-07-24,35.254707
2017-07-25,35.276855
2017-07-26,35.448505
2017-07-27,35.177189
2017-07-28,35.282391
2017-07-31,35.586933
2017-08-01,35.697674
2017-08-02,35.354374
2017-08-03,35.442966
2017-08-04,35.653378000000004
2017-08-07,35.6866
2017-08-08,35.6866
2017-08-09,35.503876
2017-08-10,34.977852
2017-08-11,34.905869
2017-08-14,37.508305
2017-08-15,36.661128999999995
2017-08-16,37.220375
2017-08-17,36.766335
2017-08-18,36.993355
2017-08-21,37.137321
2017-08-22,38.045403
2017-08-23,38.316722999999996
2017-08-24,38.715393
2017-08-25,39.723145
2017-08-28,40.310078000000004
2017-08-29,40.387596
2017-08-30,41.101883
2017-08-31,41.489478999999996
2017-09-01,41.395348
2017-09-05,41.417496
2017-09-06,41.351051
2017-09-07,41.234772
2017-09-08,41.118491999999996
2017-09-11,41.782948
2017-09-12,42.220375
2017-09-13,42.486156
2017-09-14,42.834995
2017-09-15,42.624584000000006
2017-09-18,42.552601
2017-09-19,42.535992
2017-09-20,42.541527
2017-09-21,42.414173
2017-09-22,42.641197
2017-09-25,42.04319
2017-09-26,42.148396000000005
2017-09-27,42.702103
2017-09-28,42.718716
2017-09-29,42.751938
2017-10-02,43.156147
2017-10-03,43.338871000000005
2017-10-04,43.311184000000004
2017-10-05,43.765228
2017-10-06,43.765228
2017-10-09,43.887043
2017-10-10,43.787376
2017-10-11,43.942413
2017-10-12,44.457363
2017-10-13,44.673309
2017-10-16,44.905869
2017-10-17,44.844963
2017-10-18,45.044296
2017-10-19,45.204871999999995
2017-10-20,45.537098
2017-10-23,45.797340000000005
2017-10-24,46.096344
2017-10-25,45.736435
2017-10-26,45.941307
2017-10-27,46.445183
2017-10-30,46.040974
2017-10-31,45.830566
2017-11-01,45.625690000000006
2017-11-02,45.326691
2017-11-03,44.778515000000006
2017-11-06,45.138428000000005
2017-11-07,45.669990999999996
2017-11-08,45.575859
2017-11-09,45.337765000000005
2017-11-10,45.725361
2017-11-13,45.299004
2017-11-14,45.121815000000005
2017-11-15,44.446289
2017-11-16,45.033221999999995
2017-11-17,45.121815000000005
2017-11-20,44.994461
2017-11-21,45.531563
2017-11-22,44.734219
2017-11-24,44.822811
2017-11-27,45.354374
2017-11-28,45.714287
2017-11-29,43.18383
2017-11-30,43.322258000000005
2017-12-01,44.274639
2017-12-04,41.467331
2017-12-05,41.234772
2017-12-06,41.561462
2017-12-07,42.021042
2017-12-08,42.774086
2017-12-11,43.903656
2017-12-12,43.881508000000004
2017-12-13,44.401993
2017-12-14,44.163897999999996
2017-12-15,44.844963
2017-12-18,46.937984
2017-12-19,46.146179
2017-12-20,46.151718
2017-12-21,45.703213
2017-12-22,45.448505
2017-12-26,45.060909
2017-12-27,44.994461
2017-12-28,44.867111
2017-12-29,45.005539
2018-01-02,45.642303000000005
2018-01-03,46.124031
2018-01-04,46.943523
2018-01-05,47.286823
2018-01-08,47.275749
2018-01-09,46.666668
2018-01-10,46.849392
2018-01-11,48.078629
2018-01-12,48.034328
2018-01-16,47.66888
2018-01-17,48.787376
2018-01-18,48.942413
2018-01-19,48.997784
2018-01-22,49.241417
2018-01-23,49.341084
2018-01-24,48.931339
2018-01-25,48.9701
2018-01-26,45.813953000000005
2018-01-29,41.417496
2018-01-30,38.803986
2018-01-31,39.700996
2018-02-01,38.898117
2018-02-02,39.25803
2018-02-05,37.419712
2018-02-06,37.225914
2018-02-07,36.971207
2018-02-08,36.334441999999996
2018-02-09,37.264675
2018-02-12,37.66888
2018-02-13,37.818382
2018-02-14,38.687706
2018-02-15,38.222590999999994
2018-02-16,38.643409999999996
2018-02-20,38.660022999999995
2018-02-21,38.715393
2018-02-22,39.069767
2018-02-23,39.745293
2018-02-26,40.083057000000004
2018-02-27,40.276855
2018-02-28,41.135104999999996
2018-03-01,41.733112
2018-03-02,40.786266
2018-03-05,40.974529
2018-03-06,41.860465999999995
2018-03-07,42.801773
2018-03-08,42.868217
2018-03-09,43.455151
2018-03-12,43.067554
2018-03-13,42.823921
2018-03-14,43.089703
2018-03-15,42.978958
2018-03-16,43.167221000000005
2018-03-19,43.172756
2018-03-20,43.322258000000005
2018-03-21,42.081947
2018-03-22,41.229237
2018-03-23,40.498340999999996
2018-03-26,41.60022
2018-03-27,40.797340000000005
2018-03-28,39.922482
2018-03-29,40.537098
2018-04-02,40.177189
2018-04-03,40.321152000000005
2018-04-04,40.404209
2018-04-05,40.315613
2018-04-06,39.473976
2018-04-09,39.811737
2018-04-10,40.304539
2018-04-11,39.82835
2018-04-12,40.243633
2018-04-13,40.365448
2018-04-16,41.168327000000005
2018-04-17,41.744186
2018-04-18,41.965672
2018-04-19,40.919159
2018-04-20,40.238094
2018-04-23,40.470653999999996
2018-04-24,40.105206
2018-04-25,39.745293
2018-04-26,40.404209
2018-04-27,40.210411
2018-04-30,39.739758
2018-05-01,39.540421
2018-05-02,39.147285
2018-05-03,39.424141
2018-05-04,40.393135
2018-05-07,40.138428000000005
2018-05-08,39.872646
2018-05-09,40.265781
2018-05-10,41.356590000000004
2018-05-11,41.151718
2018-05-14,40.786266
2018-05-15,40.930233
2018-05-16,41.096344
2018-05-17,41.151718
2018-05-18,43.637875
2018-05-21,44.557034
2018-05-22,44.723145
2018-05-23,45.3433
2018-05-24,45.775192
2018-05-25,45.415283
2018-05-29,44.60133
2018-05-30,44.872646
2018-05-31,44.662234999999995
2018-06-01,46.982281
2018-06-04,47.081947
2018-06-05,47.978958
2018-06-06,48.366554
2018-06-07,48.759689
2018-06-08,48.909191
2018-06-11,48.52713
2018-06-12,48.01218
2018-06-13,48.676632
2018-06-14,48.676632
2018-06-15,48.942413
2018-06-18,49.595791
2018-06-19,49.280178
2018-06-20,49.390919
2018-06-21,49.330009000000004
2018-06-22,49.158359999999995
2018-06-25,47.596901
2018-06-26,47.873753
2018-06-27,46.511627000000004
2018-06-28,47.21484
2018-06-29,46.832778999999995
2018-07-02,51.052048
2018-07-03,52.50830500000001
2018-07-05,51.965672
2018-07-06,51.683277000000004
2018-07-09,51.843853
2018-07-10,52.253597
2018-07-11,52.09856
2018-07-12,52.66888
2018-07-13,52.547066
2018-07-16,52.480621
2018-07-17,52.52491800000001
2018-07-18,52.641197
2018-07-19,52.458473
2018-07-20,52.225914
2018-07-23,51.838318
2018-07-24,51.550388
2018-07-25,51.937984
2018-07-26,52.27021
2018-07-27,51.866001000000004
2018-07-30,51.334441999999996
2018-07-31,51.229237
2018-08-01,51.339977000000005
2018-08-02,51.517165999999996
2018-08-03,51.544849
2018-08-06,51.738647
2018-08-07,51.882614000000004
2018-08-08,52.131783
2018-08-09,52.452934
2018-08-10,52.342194
2018-08-13,52.048725
2018-08-14,52.52491800000001
2018-08-15,52.425251
2018-08-16,52.923588
2018-08-17,52.607975
2018-08-20,52.619049
2018-08-21,52.65780600000001
2018-08-22,53.00664499999999
2018-08-23,52.774086
2018-08-24,52.790699
2018-08-27,52.82945600000001
2018-08-28,52.746403
2018-08-29,53.194904
2018-08-30,53.504982
2018-08-31,53.250278
2018-09-04,53.239204
2018-09-05,52.984497
2018-09-06,53.089703
2018-09-07,53.30011
2018-09-10,53.626801
2018-09-11,53.543743000000006
2018-09-12,53.837208
2018-09-13,53.903656000000005
2018-09-14,54.623478000000006
2018-09-17,53.887043000000006
2018-09-18,53.366554
2018-09-19,52.85714300000001
2018-09-20,53.133998999999996
2018-09-21,53.266888
2018-09-24,53.266888
2018-09-25,53.682171
2018-09-26,53.493908
2018-09-27,53.848282
2018-09-28,53.776302
2018-10-01,53.549282
2018-10-02,53.576965
2018-10-03,53.493908
2018-10-04,53.538204
2018-10-05,53.687706000000006
2018-10-08,52.90697900000001
2018-10-09,52.369877
2018-10-10,51.20155
2018-10-11,50.797340000000005
2018-10-12,52.325581
2018-10-15,52.602436
2018-10-16,52.967884
2018-10-17,52.65780600000001
2018-10-18,52.320045
2018-10-19,51.92691
2018-10-22,52.44186
2018-10-23,51.423035
2018-10-24,49.750832
2018-10-25,50.304539
2018-10-26,48.986709999999995
2018-10-29,48.039867
2018-10-30,49.102989
2018-10-31,50.049834999999995
2018-11-01,50.476189
2018-11-02,50.487266999999996
2018-11-05,50.780731
2018-11-06,50.996677000000005
2018-11-07,54.186046999999995
2018-11-08,54.772980000000004
2018-11-09,54.291252
2018-11-12,54.540420999999995
2018-11-13,56.240311
2018-11-14,58.521595
2018-11-15,58.17275600000001
2018-11-16,57.84606899999999
2018-11-19,57.198227
2018-11-20,56.832779
2018-11-21,57.026577
2018-11-23,57.541527
2018-11-26,58.488372999999996
2018-11-27,57.951275
2018-11-28,59.025470999999996
2018-11-29,58.693245
2018-11-30,58.405315
2018-12-03,58.433002
2018-12-04,57.84053
2018-12-06,58.477299
2018-12-07,57.585827
2018-12-10,57.64673199999999
2018-12-11,57.99003199999999
2018-12-12,58.145073
2018-12-13,58.416389
2018-12-14,58.576965
2018-12-17,58.18383000000001
2018-12-18,58.615726
2018-12-19,58.056477
2018-12-20,57.259136
2018-12-21,56.882614000000004
2018-12-24,44.573643
2018-12-26,44.922482
2018-12-27,44.296787
2018-12-28,45.43
2018-12-31,48.869999
2019-01-02,47.119999
2019-01-03,45.130001
2019-01-04,46.02
2019-01-07,46.32
2019-01-08,46.869999
2019-01-09,46.939999
2019-01-10,45.189999
2019-01-11,44.470001
2019-01-14,42.799999
2019-01-15,43.009997999999996
2019-01-16,42.619999
2019-01-17,43.709998999999996
2019-01-18,43.349998
2019-01-22,44.060001
2019-01-23,44.619999
2019-01-24,44.959998999999996
2019-01-25,45.91
2019-01-28,46.900002
2019-01-29,46.849998
2019-01-30,48.0
2019-01-31,48.59
2019-02-01,49.650002
2019-02-04,50.830002
2019-02-05,51.07
2019-02-06,50.939999
2019-02-07,50.439999
2019-02-08,51.490002000000004
2019-02-11,52.02
2019-02-12,53.599998
2019-02-13,53.950001
2019-02-14,54.380001
2019-02-15,55.0
2019-02-19,55.040001000000004
2019-02-20,55.540001000000004
2019-02-21,55.540001000000004
2019-02-22,56.18
2019-02-25,56.639998999999996
2019-02-26,56.73
2019-02-27,56.25
2019-02-28,55.82
2019-03-01,56.650002
2019-03-04,55.34
2019-03-05,55.119999
2019-03-06,53.73
2019-03-07,53.130001
2019-03-08,52.349998
2019-03-11,54.150002
2019-03-12,54.700001
2019-03-13,54.950001
2019-03-14,57.18
2019-03-15,60.23
2019-03-18,60.490002000000004
2019-03-19,60.439999
2019-03-20,59.630001
2019-03-21,60.709998999999996
2019-03-22,59.549999
2019-03-25,57.290001000000004
2019-03-26,58.889998999999996
2019-03-27,57.540001000000004
2019-03-28,56.919998
2019-03-29,58.689999
2019-04-01,60.43
2019-04-02,61.27
2019-04-03,61.59
2019-04-04,60.34
2019-04-05,62.200001
2019-04-08,62.490002000000004
2019-04-09,61.73
2019-04-10,63.290001000000004
2019-04-11,63.860001000000004
2019-04-12,63.509997999999996
2019-04-15,63.880001
2019-04-16,62.790001000000004
2019-04-17,62.75
2019-04-18,62.849998
2019-04-22,63.25
2019-04-23,65.0
2019-04-24,66.25
2019-04-25,67.0
2019-04-26,65.360001
2019-04-29,65.550003
2019-04-30,67.410004
2019-05-01,68.58000200000001
2019-05-02,68.139999
2019-05-03,68.699997
2019-05-06,68.190002
2019-05-07,67.489998
2019-05-08,67.099998
2019-05-09,67.089996
2019-05-10,67.160004
2019-05-13,64.040001
2019-05-14,66.150002
2019-05-15,67.900002
2019-05-16,69.800003
2019-05-17,69.43
2019-05-20,68.0
2019-05-21,69.650002
2019-05-22,69.0
2019-05-23,65.699997
2019-05-24,66.120003
2019-05-28,66.410004
2019-05-29,66.199997
2019-05-30,66.410004
2019-05-31,59.549999
2019-06-03,55.860001000000004
2019-06-04,57.68
2019-06-05,54.5
2019-06-06,53.23
2019-06-07,54.299999
2019-06-10,54.200001
2019-06-11,54.34
2019-06-12,53.029999
2019-06-13,53.830002
2019-06-14,51.32
2019-06-17,50.630001
2019-06-18,51.509997999999996
2019-06-19,53.419998
2019-06-20,54.41
2019-06-21,53.990002000000004
2019-06-24,53.299999
2019-06-25,52.310001
2019-06-26,53.23
2019-06-27,52.209998999999996
2019-06-28,50.799999
2019-07-01,51.560001
2019-07-02,52.18
2019-07-03,52.919998
2019-07-05,52.369999
2019-07-08,51.290001000000004
2019-07-09,51.099998
2019-07-10,52.290001000000004
2019-07-11,53.48
2019-07-12,53.779999
2019-07-15,55.220001
2019-07-16,56.009997999999996
2019-07-17,56.5
2019-07-18,57.389998999999996
2019-07-19,56.799999
2019-07-22,56.419998
2019-07-23,55.459998999999996
2019-07-24,56.220001
2019-07-25,55.07
2019-07-26,55.279999
2019-07-29,55.970001
2019-07-30,57.23
2019-07-31,57.740002000000004
2019-08-01,57.689999
2019-08-02,52.41
2019-08-05,50.419998
2019-08-06,50.77
2019-08-07,50.380001
2019-08-08,51.330002
2019-08-09,50.43
2019-08-12,49.509997999999996
2019-08-13,49.52
2019-08-14,48.599998
2019-08-15,46.900002
2019-08-16,48.43
2019-08-19,49.049999
2019-08-20,48.470001
2019-08-21,48.98
2019-08-22,49.040001000000004
2019-08-23,45.810001
2019-08-26,46.41
2019-08-27,45.599998
2019-08-28,45.299999
2019-08-29,46.77
2019-08-30,51.529999
2019-09-03,51.07
2019-09-04,51.200001
2019-09-05,52.919998
2019-09-06,53.360001000000004
2019-09-09,54.290001000000004
2019-09-10,55.48
2019-09-11,55.299999
2019-09-12,54.150002
2019-09-13,53.509997999999996
2019-09-16,54.099998
2019-09-17,53.849998
2019-09-18,52.799999
2019-09-19,53.040001000000004
2019-09-20,51.849998
2019-09-23,52.939999
2019-09-24,52.200001
2019-09-25,53.740002000000004
2019-09-26,52.150002
2019-09-27,50.950001
2019-09-30,51.860001000000004
2019-10-01,51.639998999999996
2019-10-02,50.779999
2019-10-03,51.060001
2019-10-04,50.27
2019-10-07,50.52
2019-10-08,48.810001
2019-10-09,49.459998999999996
2019-10-10,49.0
2019-10-11,50.299999
2019-10-14,50.68
2019-10-15,51.130001
2019-10-16,50.540001000000004
2019-10-17,50.369999
2019-10-18,49.869999
2019-10-21,49.990002000000004
2019-10-22,49.98
2019-10-23,50.299999
2019-10-24,51.009997999999996
2019-10-25,51.68
2019-10-28,51.59
2019-10-29,53.25
2019-10-30,53.75
2019-10-31,52.889998999999996
2019-11-01,53.240002000000004
2019-11-04,53.84
2019-11-05,54.43
2019-11-06,54.330002
2019-11-07,54.310001
2019-11-08,54.310001
2019-11-11,54.52
2019-11-12,55.43
2019-11-13,54.779999
2019-11-14,55.049999
2019-11-15,55.639998999999996
2019-11-18,55.57
2019-11-19,56.209998999999996
2019-11-20,55.27
2019-11-21,53.709998999999996
2019-11-22,53.610001000000004
2019-11-25,55.060001
2019-11-26,53.189999
2019-11-27,50.32
2019-11-29,48.490002000000004
2019-12-02,47.720001
2019-12-03,47.400002
2019-12-04,47.68
2019-12-05,47.34
2019-12-06,47.119999
2019-12-09,47.650002
2019-12-10,47.360001000000004
2019-12-11,47.709998999999996
2019-12-12,49.5
2019-12-13,49.349998
2019-12-16,49.490002000000004
2019-12-17,49.93
2019-12-18,50.0
2019-12-19,49.889998999999996
2019-12-20,49.619999
2019-12-23,50.459998999999996
2019-12-24,50.830002
2019-12-26,52.009997999999996
2019-12-27,50.98
2019-12-30,50.91
2019-12-31,51.389998999999996
2020-01-02,52.290001000000004
2020-01-03,50.57
2020-01-06,51.080002
2020-01-07,49.799999
2020-01-08,50.0
2020-01-09,49.619999
2020-01-10,49.509997999999996
2020-01-13,49.830002
2020-01-14,50.860001000000004
2020-01-15,50.599998
2020-01-16,51.34
2020-01-17,50.34
2020-01-21,49.290001000000004
2020-01-22,49.939999
2020-01-23,50.369999
2020-01-24,49.98
2020-01-27,48.150002
2020-01-28,48.68
2020-01-29,48.950001
2020-01-30,49.380001
2020-01-31,48.77
2020-02-03,49.18
2020-02-04,51.029999
2020-02-05,50.790001000000004
2020-02-06,52.849998
2020-02-07,51.619999
2020-02-10,52.110001000000004
2020-02-11,52.259997999999996
2020-02-12,53.299999
2020-02-13,52.549999
2020-02-14,52.880001
2020-02-18,52.77
2020-02-19,53.34
2020-02-20,52.950001
2020-02-21,51.720001
2020-02-24,48.310001
2020-02-25,46.220001
2020-02-26,45.93
2020-02-27,43.560001
2020-02-28,40.459998999999996
2020-03-02,42.389998999999996
2020-03-03,41.779999
2020-03-04,43.380001
2020-03-05,40.849998
2020-03-06,39.619999
2020-03-09,36.25
2020-03-10,39.139998999999996
2020-03-11,36.939999
2020-03-12,32.740002000000004
2020-03-13,35.950001
2020-03-16,32.209998999999996
2020-03-17,31.32
2020-03-18,28.870001000000002
2020-03-19,31.959999
2020-03-20,32.490002000000004
2020-03-23,33.939999
2020-03-24,38.849998
2020-03-25,39.34
2020-03-26,42.540001000000004
2020-03-27,38.75
2020-03-30,39.799999
2020-03-31,39.549999
2020-04-01,36.900002
2020-04-02,37.139998999999996
2020-04-03,36.439999
2020-04-06,38.91
2020-04-07,38.369999
2020-04-08,40.380001
2020-04-09,41.560001
2020-04-13,40.459998999999996
2020-04-14,41.34
2020-04-15,40.450001
2020-04-16,41.099998
2020-04-17,41.509997999999996
2020-04-20,40.959998999999996
2020-04-21,37.400002
2020-04-22,38.75
2020-04-23,38.91
2020-04-24,39.689999
2020-04-27,40.189999
2020-04-28,40.84
2020-04-29,43.389998999999996
2020-04-30,42.689999
2020-05-01,40.0
2020-05-04,40.549999
2020-05-05,40.189999
2020-05-06,40.490002000000004
2020-05-07,41.75
2020-05-08,43.650002
