Date,UNVR
2015-11-23,19.219998999999998
2015-11-24,19.51
2015-11-25,19.4
2015-11-27,19.01
2015-11-30,18.940001000000002
2015-12-01,18.49
2015-12-02,18.42
2015-12-03,18.030001000000002
2015-12-04,18.24
2015-12-07,17.33
2015-12-08,16.940001000000002
2015-12-09,16.950001
2015-12-10,17.09
2015-12-11,16.809998999999998
2015-12-14,16.280001000000002
2015-12-15,16.620001000000002
2015-12-16,16.959999
2015-12-17,16.690001000000002
2015-12-18,16.68
2015-12-21,16.799999
2015-12-22,17.559998999999998
2015-12-23,17.799999
2015-12-24,17.799999
2015-12-28,17.309998999999998
2015-12-29,16.99
2015-12-30,16.889999
2015-12-31,17.01
2016-01-04,16.389999
2016-01-05,16.120001000000002
2016-01-06,15.83
2016-01-07,15.5
2016-01-08,15.05
2016-01-11,15.03
2016-01-12,14.68
2016-01-13,14.32
2016-01-14,14.87
2016-01-15,14.3
2016-01-19,14.26
2016-01-20,12.75
2016-01-21,12.85
2016-01-22,13.28
2016-01-25,12.9
2016-01-26,12.87
2016-01-27,12.68
2016-01-28,12.43
2016-01-29,12.71
2016-02-01,12.57
2016-02-02,11.68
2016-02-03,11.71
2016-02-04,12.79
2016-02-05,11.97
2016-02-08,11.74
2016-02-09,11.39
2016-02-10,11.12
2016-02-11,11.12
2016-02-12,11.99
2016-02-16,12.17
2016-02-17,12.92
2016-02-18,12.88
2016-02-19,12.96
2016-02-22,13.96
2016-02-23,13.9
2016-02-24,14.01
2016-02-25,15.43
2016-02-26,15.28
2016-02-29,15.73
2016-03-01,16.18
2016-03-02,16.559998999999998
2016-03-03,16.540001
2016-03-04,16.450001
2016-03-07,16.67
2016-03-08,15.85
2016-03-09,16.360001
2016-03-10,16.41
2016-03-11,16.85
2016-03-14,16.969998999999998
2016-03-15,16.1
2016-03-16,16.68
2016-03-17,16.83
2016-03-18,16.52
2016-03-21,16.85
2016-03-22,16.76
2016-03-23,16.530001000000002
2016-03-24,16.52
2016-03-28,16.610001
2016-03-29,17.08
2016-03-30,17.41
2016-03-31,17.18
2016-04-01,17.24
2016-04-04,16.99
2016-04-05,16.82
2016-04-06,16.780001000000002
2016-04-07,16.799999
2016-04-08,16.93
2016-04-11,17.049999
2016-04-12,17.459999
2016-04-13,17.709999
2016-04-14,17.690001000000002
2016-04-15,17.9
2016-04-18,18.049999
2016-04-19,18.139999
2016-04-20,18.110001
2016-04-21,17.9
2016-04-22,18.08
2016-04-25,17.700001
2016-04-26,18.040001
2016-04-27,18.09
2016-04-28,17.58
2016-04-29,17.4
2016-05-02,17.74
2016-05-03,16.98
2016-05-04,17.0
2016-05-05,16.68
2016-05-06,17.389999
2016-05-09,17.32
2016-05-10,17.75
2016-05-11,18.57
2016-05-12,18.01
2016-05-13,18.040001
2016-05-16,18.68
2016-05-17,18.41
2016-05-18,18.4
2016-05-19,18.219998999999998
2016-05-20,18.459999
2016-05-23,18.459999
2016-05-24,18.620001000000002
2016-05-25,18.870001000000002
2016-05-26,18.889999
2016-05-27,18.93
2016-05-31,18.66
2016-06-01,18.91
2016-06-02,19.280001000000002
2016-06-03,19.43
2016-06-06,19.5
2016-06-07,19.74
2016-06-08,19.559998999999998
2016-06-09,19.42
2016-06-10,19.200001
2016-06-13,19.0
2016-06-14,18.5
2016-06-15,18.540001
2016-06-16,18.440001000000002
2016-06-17,18.299999
2016-06-20,18.57
2016-06-21,18.27
2016-06-22,18.27
2016-06-23,19.120001000000002
2016-06-24,18.24
2016-06-27,18.040001
2016-06-28,18.299999
2016-06-29,18.68
2016-06-30,18.91
2016-07-01,19.16
2016-07-05,18.690001000000002
2016-07-06,19.01
2016-07-07,18.85
2016-07-08,19.34
2016-07-11,19.25
2016-07-12,19.82
2016-07-13,19.370001000000002
2016-07-14,19.450001
2016-07-15,19.51
2016-07-18,19.49
2016-07-19,19.4
2016-07-20,19.41
2016-07-21,19.139999
2016-07-22,18.91
2016-07-25,18.780001000000002
2016-07-26,18.82
2016-07-27,18.52
2016-07-28,18.41
2016-07-29,18.309998999999998
2016-08-01,17.959999
2016-08-02,17.690001000000002
2016-08-03,18.200001
2016-08-04,18.17
2016-08-05,18.639999
2016-08-08,18.860001
2016-08-09,18.530001000000002
2016-08-10,18.719998999999998
2016-08-11,19.389999
2016-08-12,19.6
2016-08-15,20.1
2016-08-16,18.74
2016-08-17,18.879998999999998
2016-08-18,19.5
2016-08-19,19.889999
2016-08-22,19.73
2016-08-23,20.02
2016-08-24,19.709999
2016-08-25,20.0
2016-08-26,20.530001000000002
2016-08-29,20.620001000000002
2016-08-30,20.67
2016-08-31,20.690001000000002
2016-09-01,20.85
2016-09-02,21.0
2016-09-06,20.719998999999998
2016-09-07,20.57
2016-09-08,20.49
2016-09-09,19.530001000000002
2016-09-12,19.790001
2016-09-13,19.370001000000002
2016-09-14,19.25
2016-09-15,19.49
2016-09-16,19.959999
2016-09-19,20.23
2016-09-20,19.83
2016-09-21,20.540001
2016-09-22,20.879998999999998
2016-09-23,21.200001
2016-09-26,20.77
2016-09-27,20.85
2016-09-28,21.23
2016-09-29,21.190001000000002
2016-09-30,21.85
2016-10-03,21.780001000000002
2016-10-04,21.83
2016-10-05,22.07
2016-10-06,22.469998999999998
2016-10-07,22.27
2016-10-10,22.08
2016-10-11,21.440001000000002
2016-10-12,21.280001000000002
2016-10-13,21.07
2016-10-14,21.23
2016-10-17,21.48
2016-10-18,21.49
2016-10-19,21.879998999999998
2016-10-20,22.02
2016-10-21,22.360001
2016-10-24,22.280001000000002
2016-10-25,22.16
2016-10-26,22.4
2016-10-27,22.309998999999998
2016-10-28,22.41
2016-10-31,22.25
2016-11-01,22.219998999999998
2016-11-02,22.07
2016-11-03,21.959999
2016-11-04,22.200001
2016-11-07,22.700001
2016-11-08,23.35
2016-11-09,23.76
2016-11-10,23.639999
2016-11-11,23.709999
2016-11-14,23.93
2016-11-15,24.48
2016-11-16,24.379998999999998
2016-11-17,24.389999
2016-11-18,24.57
2016-11-21,24.690001000000002
2016-11-22,24.85
2016-11-23,24.9
2016-11-25,25.030001000000002
2016-11-28,24.48
2016-11-29,24.370001000000002
2016-11-30,24.9
2016-12-01,24.540001
2016-12-02,24.719998999999998
2016-12-05,25.049999
2016-12-06,25.530001000000002
2016-12-07,26.51
2016-12-08,25.82
2016-12-09,26.360001
2016-12-12,26.110001
2016-12-13,26.01
2016-12-14,25.459999
2016-12-15,26.1
2016-12-16,26.1
2016-12-19,26.67
2016-12-20,27.26
2016-12-21,27.690001000000002
2016-12-22,28.040001
2016-12-23,28.389999
2016-12-27,28.559998999999998
2016-12-28,28.6
2016-12-29,28.59
2016-12-30,28.370001000000002
2017-01-03,28.719998999999998
2017-01-04,28.209999
2017-01-05,27.68
2017-01-06,27.49
2017-01-09,27.360001
2017-01-10,27.98
2017-01-11,28.6
2017-01-12,28.540001
2017-01-13,28.77
2017-01-17,28.67
2017-01-18,29.01
2017-01-19,28.799999
2017-01-20,29.450001
2017-01-23,29.450001
2017-01-24,30.0
2017-01-25,30.91
2017-01-26,30.6
2017-01-27,30.459999
2017-01-30,29.879998999999998
2017-01-31,29.82
2017-02-01,29.120001000000002
2017-02-02,28.73
2017-02-03,29.17
2017-02-06,28.59
2017-02-07,28.780001000000002
2017-02-08,28.790001
2017-02-09,28.92
2017-02-10,29.33
2017-02-13,29.58
2017-02-14,29.66
2017-02-15,29.59
2017-02-16,29.5
2017-02-17,29.51
2017-02-21,29.59
2017-02-22,31.01
2017-02-23,31.870001000000002
2017-02-24,31.98
2017-02-27,32.360001000000004
2017-02-28,32.200001
2017-03-01,32.810001
2017-03-02,32.18
2017-03-03,32.360001000000004
2017-03-06,32.080002
2017-03-07,31.82
2017-03-08,31.52
2017-03-09,30.889999
2017-03-10,31.280001000000002
2017-03-13,31.440001000000002
2017-03-14,31.17
2017-03-15,31.49
2017-03-16,31.34
2017-03-17,31.370001000000002
2017-03-20,31.24
2017-03-21,30.25
2017-03-22,30.1
2017-03-23,30.040001
2017-03-24,29.41
2017-03-27,29.76
2017-03-28,29.9
2017-03-29,29.940001000000002
2017-03-30,30.27
2017-03-31,30.66
2017-04-03,30.25
2017-04-04,30.02
2017-04-05,29.469998999999998
2017-04-06,29.639999
2017-04-07,29.780001000000002
2017-04-10,29.91
2017-04-11,29.969998999999998
2017-04-12,29.120001000000002
2017-04-13,28.76
2017-04-17,29.0
2017-04-18,28.719998999999998
2017-04-19,29.26
2017-04-20,29.9
2017-04-21,29.559998999999998
2017-04-24,29.889999
2017-04-25,30.4
2017-04-26,30.110001
2017-04-27,29.83
2017-04-28,29.85
2017-05-01,30.139999
2017-05-02,30.58
2017-05-03,30.5
2017-05-04,30.370001000000002
2017-05-05,32.43
2017-05-08,31.360001
2017-05-09,31.440001000000002
2017-05-10,31.43
2017-05-11,31.709999
2017-05-12,31.48
2017-05-15,31.42
2017-05-16,31.16
2017-05-17,30.41
2017-05-18,30.66
2017-05-19,30.98
2017-05-22,30.6
2017-05-23,31.07
2017-05-24,31.34
2017-05-25,31.120001000000002
2017-05-26,31.18
2017-05-30,30.690001000000002
2017-05-31,30.42
2017-06-01,31.209999
2017-06-02,31.190001000000002
2017-06-05,30.639999
2017-06-06,30.549999
2017-06-07,30.98
2017-06-08,31.309998999999998
2017-06-09,31.16
2017-06-12,30.809998999999998
2017-06-13,30.57
2017-06-14,30.43
2017-06-15,29.66
2017-06-16,29.35
2017-06-19,30.15
2017-06-20,30.01
2017-06-21,29.5
2017-06-22,29.51
2017-06-23,29.709999
2017-06-26,29.59
2017-06-27,29.16
2017-06-28,29.459999
2017-06-29,28.84
2017-06-30,29.200001
2017-07-03,29.23
2017-07-05,28.59
2017-07-06,27.75
2017-07-07,28.690001000000002
2017-07-10,29.5
2017-07-11,29.23
2017-07-12,29.209999
2017-07-13,29.370001000000002
2017-07-14,29.370001000000002
2017-07-17,29.74
2017-07-18,29.889999
2017-07-19,31.040001
2017-07-20,31.02
2017-07-21,30.709999
2017-07-24,30.5
2017-07-25,30.629998999999998
2017-07-26,30.280001000000002
2017-07-27,30.530001000000002
2017-07-28,31.0
2017-07-31,31.040001
2017-08-01,30.940001000000002
2017-08-02,30.790001
2017-08-03,30.360001
2017-08-04,30.68
2017-08-07,29.65
2017-08-08,29.059998999999998
2017-08-09,28.27
2017-08-10,27.469998999999998
2017-08-11,27.16
2017-08-14,27.17
2017-08-15,26.99
2017-08-16,27.51
2017-08-17,27.360001
2017-08-18,27.41
2017-08-21,27.360001
2017-08-22,27.76
2017-08-23,27.83
2017-08-24,27.780001000000002
2017-08-25,27.68
2017-08-28,27.57
2017-08-29,27.52
2017-08-30,27.26
2017-08-31,28.209999
2017-09-01,28.41
2017-09-05,27.76
2017-09-06,27.24
2017-09-07,27.26
2017-09-08,27.379998999999998
2017-09-11,28.290001
2017-09-12,28.35
2017-09-13,28.209999
2017-09-14,28.120001000000002
2017-09-15,28.1
2017-09-18,28.049999
2017-09-19,28.030001000000002
2017-09-20,28.200001
2017-09-21,28.09
2017-09-22,28.059998999999998
2017-09-25,28.030001000000002
2017-09-26,27.98
2017-09-27,28.209999
2017-09-28,28.91
2017-09-29,28.93
2017-10-02,29.309998999999998
2017-10-03,30.01
2017-10-04,29.98
2017-10-05,29.41
2017-10-06,29.690001000000002
2017-10-09,29.57
2017-10-10,29.139999
2017-10-11,28.940001000000002
2017-10-12,29.32
2017-10-13,29.92
2017-10-16,30.16
2017-10-17,29.48
2017-10-18,29.469998999999998
2017-10-19,29.25
2017-10-20,29.360001
2017-10-23,29.09
2017-10-24,29.08
2017-10-25,29.0
2017-10-26,29.120001000000002
2017-10-27,29.360001
2017-10-30,29.639999
2017-10-31,29.75
2017-11-01,30.129998999999998
2017-11-02,30.450001
2017-11-03,29.73
2017-11-06,30.08
2017-11-07,30.98
2017-11-08,30.969998999999998
2017-11-09,30.290001
2017-11-10,30.969998999999998
2017-11-13,30.129998999999998
2017-11-14,29.950001
2017-11-15,28.92
2017-11-16,29.379998999999998
2017-11-17,28.92
2017-11-20,28.629998999999998
2017-11-21,29.450001
2017-11-22,29.200001
2017-11-24,29.43
2017-11-27,29.26
2017-11-28,29.790001
2017-11-29,29.24
2017-11-30,29.459999
2017-12-01,29.59
2017-12-04,29.77
2017-12-05,29.41
2017-12-06,28.68
2017-12-07,29.25
2017-12-08,29.02
2017-12-11,29.23
2017-12-12,29.08
2017-12-13,29.030001000000002
2017-12-14,28.790001
2017-12-15,30.85
2017-12-18,31.0
2017-12-19,31.629998999999998
2017-12-20,31.120001000000002
2017-12-21,30.959999
2017-12-22,30.610001
2017-12-26,30.950001
2017-12-27,30.92
2017-12-28,31.1
2017-12-29,30.959999
2018-01-02,30.870001000000002
2018-01-03,30.85
2018-01-04,30.92
2018-01-05,30.76
2018-01-08,30.950001
2018-01-09,31.370001000000002
2018-01-10,31.379998999999998
2018-01-11,31.58
2018-01-12,31.65
2018-01-16,31.0
2018-01-17,31.190001000000002
2018-01-18,30.940001000000002
2018-01-19,30.57
2018-01-22,30.98
2018-01-23,30.98
2018-01-24,30.92
2018-01-25,31.120001000000002
2018-01-26,31.059998999999998
2018-01-29,30.84
2018-01-30,30.5
2018-01-31,29.860001
2018-02-01,29.959999
2018-02-02,28.5
2018-02-05,27.389999
2018-02-06,28.08
2018-02-07,26.82
2018-02-08,26.040001
2018-02-09,26.92
2018-02-12,26.860001
2018-02-13,27.889999
2018-02-14,27.67
2018-02-15,27.42
2018-02-16,27.299999
2018-02-20,27.49
2018-02-21,27.780001000000002
2018-02-22,27.77
2018-02-23,27.84
2018-02-26,28.08
2018-02-27,27.75
2018-02-28,28.809998999999998
2018-03-01,29.41
2018-03-02,30.129998999999998
2018-03-05,30.17
2018-03-06,30.280001000000002
2018-03-07,30.0
2018-03-08,30.58
2018-03-09,30.879998999999998
2018-03-12,30.440001000000002
2018-03-13,30.68
2018-03-14,30.209999
2018-03-15,29.610001
2018-03-16,29.68
2018-03-19,29.440001000000002
2018-03-20,29.59
2018-03-21,29.629998999999998
2018-03-22,28.23
2018-03-23,27.57
2018-03-26,27.74
2018-03-27,27.549999
2018-03-28,27.389999
2018-03-29,27.75
2018-04-02,27.360001
2018-04-03,27.620001000000002
2018-04-04,27.889999
2018-04-05,28.65
2018-04-06,27.780001000000002
2018-04-09,27.389999
2018-04-10,28.280001000000002
2018-04-11,28.120001000000002
2018-04-12,28.389999
2018-04-13,28.26
2018-04-16,28.83
2018-04-17,28.6
2018-04-18,29.15
2018-04-19,29.08
2018-04-20,28.940001000000002
2018-04-23,28.940001000000002
2018-04-24,28.1
2018-04-25,28.110001
2018-04-26,28.09
2018-04-27,28.200001
2018-04-30,27.559998999999998
2018-05-01,27.120001000000002
2018-05-02,26.969998999999998
2018-05-03,26.66
2018-05-04,26.93
2018-05-07,27.24
2018-05-08,27.360001
2018-05-09,28.299999
2018-05-10,26.57
2018-05-11,26.91
2018-05-14,27.07
2018-05-15,27.190001000000002
2018-05-16,27.67
2018-05-17,27.959999
2018-05-18,28.09
2018-05-21,27.98
2018-05-22,27.92
2018-05-23,27.879998999999998
2018-05-24,27.549999
2018-05-25,27.299999
2018-05-29,27.219998999999998
2018-05-30,27.549999
2018-05-31,27.27
2018-06-01,27.709999
2018-06-04,28.030001000000002
2018-06-05,27.74
2018-06-06,28.030001000000002
2018-06-07,27.879998999999998
2018-06-08,27.540001
2018-06-11,27.93
2018-06-12,28.049999
2018-06-13,27.379998999999998
2018-06-14,27.57
2018-06-15,27.74
2018-06-18,27.700001
2018-06-19,26.98
2018-06-20,27.27
2018-06-21,26.77
2018-06-22,26.99
2018-06-25,26.43
2018-06-26,26.16
2018-06-27,25.969998999999998
2018-06-28,25.85
2018-06-29,26.24
2018-07-02,25.85
2018-07-03,26.33
2018-07-05,26.34
2018-07-06,26.870001000000002
2018-07-09,27.129998999999998
2018-07-10,26.9
2018-07-11,26.6
2018-07-12,26.91
2018-07-13,27.0
2018-07-16,26.84
2018-07-17,27.17
2018-07-18,27.5
2018-07-19,27.51
2018-07-20,27.52
2018-07-23,27.51
2018-07-24,27.370001000000002
2018-07-25,27.629998999999998
2018-07-26,27.73
2018-07-27,27.459999
2018-07-30,27.02
2018-07-31,27.49
2018-08-01,25.690001000000002
2018-08-02,26.08
2018-08-03,27.16
2018-08-06,27.08
2018-08-07,27.35
2018-08-08,27.440001000000002
2018-08-09,27.82
2018-08-10,26.9
2018-08-13,27.07
2018-08-14,27.370001000000002
2018-08-15,27.120001000000002
2018-08-16,27.41
2018-08-17,27.440001000000002
2018-08-20,28.110001
2018-08-21,28.76
2018-08-22,28.790001
2018-08-23,28.040001
2018-08-24,28.35
2018-08-27,28.49
2018-08-28,28.440001000000002
2018-08-29,28.34
2018-08-30,27.889999
2018-08-31,27.82
2018-09-04,28.27
2018-09-05,28.190001000000002
2018-09-06,27.950001
2018-09-07,27.540001
2018-09-10,27.58
2018-09-11,27.67
2018-09-12,27.49
2018-09-13,27.34
2018-09-14,27.4
2018-09-17,27.67
2018-09-18,28.290001
2018-09-19,29.129998999999998
2018-09-20,30.450001
2018-09-21,31.0
2018-09-24,30.559998999999998
2018-09-25,30.92
2018-09-26,30.530001000000002
2018-09-27,30.52
2018-09-28,30.66
2018-10-01,30.26
2018-10-02,30.83
2018-10-03,30.860001
2018-10-04,30.309998999999998
2018-10-05,29.85
2018-10-08,29.870001000000002
2018-10-09,29.450001
2018-10-10,28.120001000000002
2018-10-11,27.709999
2018-10-12,27.68
2018-10-15,27.879998999999998
2018-10-16,28.299999
2018-10-17,28.190001000000002
2018-10-18,27.469998999999998
2018-10-19,26.6
2018-10-22,26.139999
2018-10-23,25.700001
2018-10-24,24.01
2018-10-25,24.530001000000002
2018-10-26,23.73
2018-10-29,23.530001000000002
2018-10-30,24.110001
2018-10-31,24.620001000000002
2018-11-01,25.98
2018-11-02,25.67
2018-11-05,25.879998999999998
2018-11-06,22.200001
2018-11-07,23.049999
2018-11-08,22.870001000000002
2018-11-09,22.85
2018-11-12,22.42
2018-11-13,22.280001000000002
2018-11-14,23.02
2018-11-15,23.1
2018-11-16,23.139999
2018-11-19,22.5
2018-11-20,21.83
2018-11-21,22.1
2018-11-23,21.98
2018-11-26,22.25
2018-11-27,21.41
2018-11-28,21.549999
2018-11-29,21.57
2018-11-30,21.66
2018-12-03,21.48
2018-12-04,20.389999
2018-12-06,19.889999
2018-12-07,19.5
2018-12-10,18.66
2018-12-11,18.5
2018-12-12,19.120001000000002
2018-12-13,19.15
2018-12-14,18.65
2018-12-17,17.85
2018-12-18,17.870001000000002
2018-12-19,17.59
2018-12-20,17.33
2018-12-21,16.75
2018-12-24,16.33
2018-12-26,17.42
2018-12-27,17.49
2018-12-28,17.59
2018-12-31,17.74
2019-01-02,17.799999
2019-01-03,17.530001000000002
2019-01-04,18.49
2019-01-07,19.15
2019-01-08,19.65
2019-01-09,20.030001000000002
2019-01-10,19.889999
2019-01-11,19.66
2019-01-14,19.860001
2019-01-15,19.57
2019-01-16,19.719998999999998
2019-01-17,19.959999
2019-01-18,20.440001000000002
2019-01-22,20.09
2019-01-23,20.049999
2019-01-24,20.190001000000002
2019-01-25,20.49
2019-01-28,20.32
2019-01-29,20.5
2019-01-30,20.700001
2019-01-31,20.83
2019-02-01,21.18
2019-02-04,21.41
2019-02-05,21.559998999999998
2019-02-06,21.75
2019-02-07,21.1
2019-02-08,21.35
2019-02-11,22.620001000000002
2019-02-12,23.08
2019-02-13,23.15
2019-02-14,23.450001
2019-02-15,23.58
2019-02-19,23.700001
2019-02-20,23.879998999999998
2019-02-21,23.59
2019-02-22,23.58
2019-02-25,23.48
2019-02-26,23.389999
2019-02-27,23.290001
2019-02-28,22.610001
2019-03-01,23.9
2019-03-04,22.75
2019-03-05,23.129998999999998
2019-03-06,22.889999
2019-03-07,22.799999
2019-03-08,22.58
2019-03-11,22.33
2019-03-12,22.68
2019-03-13,22.9
2019-03-14,22.780001000000002
2019-03-15,22.91
2019-03-18,23.01
2019-03-19,22.209999
2019-03-20,21.99
2019-03-21,22.219998999999998
2019-03-22,21.059998999999998
2019-03-25,20.91
2019-03-26,20.950001
2019-03-27,20.75
2019-03-28,21.530001000000002
2019-03-29,22.16
2019-04-01,22.15
2019-04-02,22.27
2019-04-03,22.23
2019-04-04,22.4
2019-04-05,22.700001
2019-04-08,22.530001000000002
2019-04-09,22.1
2019-04-10,22.23
2019-04-11,22.200001
2019-04-12,22.549999
2019-04-15,22.280001000000002
2019-04-16,22.57
2019-04-17,22.43
2019-04-18,21.98
2019-04-22,21.91
2019-04-23,22.200001
2019-04-24,22.190001000000002
2019-04-25,22.01
2019-04-26,22.15
2019-04-29,22.469998999999998
2019-04-30,22.33
2019-05-01,21.99
2019-05-02,21.780001000000002
2019-05-03,22.33
2019-05-06,21.9
2019-05-07,21.309998999999998
2019-05-08,21.34
2019-05-09,22.07
2019-05-10,22.940001000000002
2019-05-13,21.719998999999998
2019-05-14,22.459999
2019-05-15,22.15
2019-05-16,22.469998999999998
2019-05-17,22.129998999999998
2019-05-20,21.9
2019-05-21,22.370001000000002
2019-05-22,22.27
2019-05-23,22.030001000000002
2019-05-24,21.969998999999998
2019-05-28,21.57
2019-05-29,20.99
2019-05-30,20.860001
2019-05-31,20.01
2019-06-03,20.52
2019-06-04,21.780001000000002
2019-06-05,21.709999
2019-06-06,21.51
2019-06-07,21.540001
2019-06-10,21.780001000000002
2019-06-11,21.620001000000002
2019-06-12,21.34
2019-06-13,21.610001
2019-06-14,21.16
2019-06-17,21.040001
2019-06-18,21.41
2019-06-19,21.5
2019-06-20,21.52
2019-06-21,21.309998999999998
2019-06-24,20.98
2019-06-25,21.0
2019-06-26,21.190001000000002
2019-06-27,21.610001
2019-06-28,22.040001
2019-07-01,22.200001
2019-07-02,21.709999
2019-07-03,21.77
2019-07-05,21.879998999999998
2019-07-08,21.23
2019-07-09,21.209999
2019-07-10,21.17
2019-07-11,21.040001
2019-07-12,21.440001000000002
2019-07-15,21.309998999999998
2019-07-16,21.16
2019-07-17,20.690001000000002
2019-07-18,20.540001
2019-07-19,20.51
2019-07-22,20.469998999999998
2019-07-23,21.4
2019-07-24,22.219998999999998
2019-07-25,22.129998999999998
2019-07-26,22.27
2019-07-29,22.18
2019-07-30,22.360001
2019-07-31,22.120001000000002
2019-08-01,21.370001000000002
2019-08-02,20.889999
2019-08-05,20.51
2019-08-06,19.709999
2019-08-07,20.02
2019-08-08,20.780001000000002
2019-08-09,20.24
2019-08-12,19.25
2019-08-13,19.360001
2019-08-14,18.84
2019-08-15,18.75
2019-08-16,18.950001
2019-08-19,19.17
2019-08-20,18.969998999999998
2019-08-21,19.0
2019-08-22,18.9
2019-08-23,18.18
2019-08-26,18.24
2019-08-27,18.0
2019-08-28,18.27
2019-08-29,18.67
2019-08-30,19.35
2019-09-03,18.93
2019-09-04,19.379998999999998
2019-09-05,20.299999
2019-09-06,20.26
2019-09-09,20.99
2019-09-10,21.860001
2019-09-11,22.440001000000002
2019-09-12,22.610001
2019-09-13,22.6
2019-09-16,22.389999
2019-09-17,22.68
2019-09-18,22.74
2019-09-19,22.1
2019-09-20,22.0
2019-09-23,21.860001
2019-09-24,20.59
2019-09-25,20.610001
2019-09-26,20.35
2019-09-27,20.51
2019-09-30,20.76
2019-10-01,20.200001
2019-10-02,19.959999
2019-10-03,20.18
2019-10-04,20.08
2019-10-07,20.17
2019-10-08,19.65
2019-10-09,19.799999
2019-10-10,19.879998999999998
2019-10-11,20.82
2019-10-14,20.799999
2019-10-15,21.049999
2019-10-16,20.889999
2019-10-17,21.01
2019-10-18,20.9
2019-10-21,21.5
2019-10-22,21.290001
2019-10-23,21.4
2019-10-24,21.26
2019-10-25,21.65
2019-10-28,21.9
2019-10-29,22.01
2019-10-30,21.75
2019-10-31,21.459999
2019-11-01,21.940001000000002
2019-11-04,22.35
2019-11-05,24.08
2019-11-06,23.82
2019-11-07,24.059998999999998
2019-11-08,23.959999
2019-11-11,23.870001000000002
2019-11-12,23.67
2019-11-13,23.129998999999998
2019-11-14,23.059998999999998
2019-11-15,23.610001
2019-11-18,23.17
2019-11-19,22.85
2019-11-20,22.780001000000002
2019-11-21,22.780001000000002
2019-11-22,23.26
2019-11-25,23.790001
2019-11-26,23.68
2019-11-27,23.85
2019-11-29,23.42
2019-12-02,23.120001000000002
2019-12-03,22.700001
2019-12-04,22.889999
2019-12-05,23.15
2019-12-06,23.98
2019-12-09,23.709999
2019-12-10,23.58
2019-12-11,23.68
2019-12-12,24.389999
2019-12-13,24.26
2019-12-16,24.24
2019-12-17,23.99
2019-12-18,23.93
2019-12-19,24.049999
2019-12-20,24.200001
2019-12-23,24.42
2019-12-24,24.450001
2019-12-26,24.43
2019-12-27,24.219998999999998
2019-12-30,24.110001
2019-12-31,24.24
2020-01-02,24.35
2020-01-03,24.01
2020-01-06,23.98
2020-01-07,23.68
2020-01-08,23.629998999999998
2020-01-09,23.85
2020-01-10,23.82
2020-01-13,23.66
2020-01-14,23.59
2020-01-15,23.549999
2020-01-16,23.709999
2020-01-17,23.459999
2020-01-21,23.02
