Date,EBAY
1999-03-24,7.648096000000001
1999-03-25,8.384627
1999-03-26,8.128157
1999-03-29,7.774686999999999
1999-03-30,7.214067999999999
1999-03-31,7.2239320000000005
1999-04-01,7.292982
1999-04-05,7.825652000000001
1999-04-06,7.996633
1999-04-07,7.891414
1999-04-08,9.035669
1999-04-09,9.647254
1999-04-12,9.29214
1999-04-13,9.094854
1999-04-14,8.568761
1999-04-15,9.410511
1999-04-16,9.259259
1999-04-19,8.108428
1999-04-20,8.549032
1999-04-21,8.772622
1999-04-22,9.048821
1999-04-23,10.528461
1999-04-26,10.99537
1999-04-27,11.008523
1999-04-28,10.130603
1999-04-29,11.311027000000001
1999-04-30,10.949337
1999-05-03,10.028672
1999-05-04,9.535459
1999-05-05,9.828097999999999
1999-05-06,9.232955
1999-05-07,9.295428
1999-05-10,10.173347999999999
1999-05-11,10.275279
1999-05-12,10.456123
1999-05-13,10.127315
1999-05-14,9.778777
1999-05-17,10.439683
1999-05-18,9.972775
1999-05-19,10.354192999999999
1999-05-20,9.818234
1999-05-21,10.020452
1999-05-24,9.640677
1999-05-25,8.624658
1999-05-26,9.170481
1999-05-27,8.890993
1999-05-28,9.321733
1999-06-01,8.75947
1999-06-02,8.881129
1999-06-03,8.486558
1999-06-04,8.864689
1999-06-07,9.640677
1999-06-08,9.666983
1999-06-09,9.627525
1999-06-10,9.611085000000001
1999-06-11,8.726589
1999-06-14,7.154882000000001
1999-06-15,7.128577000000001
1999-06-16,7.825652000000001
1999-06-17,7.720434
1999-06-18,7.690841000000001
1999-06-21,7.9999210000000005
1999-06-22,7.796060000000001
1999-06-23,7.703993
1999-06-24,7.4771149999999995
1999-06-25,7.154882000000001
1999-06-28,7.368608
1999-06-29,7.404777
1999-06-30,7.963752
1999-07-01,7.87333
1999-07-02,7.556029
1999-07-06,7.404777
1999-07-07,7.2732529999999995
1999-07-08,7.059527
1999-07-09,7.14173
1999-07-12,6.72743
1999-07-13,6.576179
1999-07-14,6.47096
1999-07-15,6.6813970000000005
1999-07-16,6.469316
1999-07-19,6.191472
1999-07-20,5.941577
1999-07-21,6.066525
1999-07-22,5.717987
1999-07-23,5.671954
1999-07-26,5.491109
1999-07-27,5.237926
1999-07-28,5.520702
1999-07-29,5.379314
1999-07-30,5.139284
1999-08-02,4.80061
1999-08-03,4.4389199999999995
1999-08-04,3.985164
1999-08-05,4.886101
1999-08-06,4.379735
1999-08-09,4.189026
1999-08-10,4.695391000000001
1999-08-11,4.613189
1999-08-12,4.807187
1999-08-13,5.155724
1999-08-16,5.734426999999999
1999-08-17,6.19476
1999-08-18,6.6255
1999-08-19,5.984323000000001
1999-08-20,6.47096
1999-08-23,6.5465860000000005
1999-08-24,6.253946
1999-08-25,6.786616
1999-08-26,6.757022999999999
1999-08-27,6.69455
1999-08-30,6.283538
1999-08-31,6.605771000000001
1999-09-01,6.415062
1999-09-02,6.388757
1999-09-03,7.023358999999999
1999-09-07,7.039799
1999-09-08,7.089119999999999
1999-09-09,7.598774000000001
1999-09-10,8.312289
1999-09-13,7.782907000000001
1999-09-14,8.154461
1999-09-15,7.996633
1999-09-16,7.98348
1999-09-17,7.417928999999999
1999-09-20,7.154882000000001
1999-09-21,7.398200999999999
1999-09-22,7.845381
1999-09-23,7.2732529999999995
1999-09-24,7.684264999999999
1999-09-27,7.299558
1999-09-28,7.260101
1999-09-29,7.312710000000001
1999-09-30,7.4212169999999995
1999-10-01,7.271609
1999-10-04,7.325863000000001
1999-10-05,7.4277940000000005
1999-10-06,7.980192999999999
1999-10-07,7.897989999999999
1999-10-08,7.9506
1999-10-11,7.878261999999999
1999-10-12,7.615214999999999
1999-10-13,7.207491
1999-10-14,7.450810000000001
1999-10-15,7.05624
1999-10-18,6.812921
1999-10-19,7.029935000000001
1999-10-20,7.6744
1999-10-21,7.8125
1999-10-22,7.503419
1999-10-25,7.937448
1999-10-26,7.996633
1999-10-27,7.29627
1999-10-28,7.164746000000001
1999-10-29,7.108849
1999-11-01,7.207491
1999-11-02,6.904986999999999
1999-11-03,6.684685000000001
1999-11-04,6.839225999999999
1999-11-05,7.010206
1999-11-08,7.207491
1999-11-09,7.095696
1999-11-10,7.013494000000001
1999-11-11,7.00363
1999-11-12,7.200914999999999
1999-11-15,7.401489
1999-11-16,7.694128999999999
1999-11-17,7.424505
1999-11-18,8.009786
1999-11-19,7.677688000000001
1999-11-22,8.118292
1999-11-23,8.815367
1999-11-24,9.443392
1999-11-26,9.321733
1999-11-29,8.923874
1999-11-30,8.683844
1999-12-01,8.417508
1999-12-02,8.789063
1999-12-03,9.403935
1999-12-06,9.285564
1999-12-07,8.614794
1999-12-08,8.545744000000001
1999-12-09,8.450389
1999-12-10,8.650963
1999-12-13,8.496423
1999-12-14,7.921007
1999-12-15,7.671112
1999-12-16,7.838805000000001
1999-12-17,7.911142999999999
1999-12-20,7.842092999999999
1999-12-21,7.595486
1999-12-22,7.8651089999999995
1999-12-23,7.486978999999999
1999-12-27,7.049663000000001
1999-12-28,7.358744000000001
1999-12-29,7.552741
1999-12-30,7.098985000000001
1999-12-31,6.586042999999999
2000-01-03,7.431082000000001
2000-01-04,6.734007000000001
2000-01-05,7.184475
2000-01-06,7.095696
2000-01-07,7.089119999999999
2000-01-10,7.483691
2000-01-11,7.322575
2000-01-12,6.858954
2000-01-13,7.250236999999999
2000-01-14,7.039799
2000-01-18,7.339015
2000-01-19,7.5626050000000005
2000-01-20,8.147885
2000-01-21,7.917719
2000-01-24,7.174611
2000-01-25,7.233796000000001
2000-01-26,8.078835
2000-01-27,8.098564
2000-01-28,7.763178999999999
2000-01-31,7.8947020000000006
2000-02-01,7.940735000000001
2000-02-02,7.944024000000001
2000-02-03,8.680555
2000-02-04,8.841672
2000-02-07,8.920586
2000-02-08,8.93045
2000-02-09,8.627946000000001
2000-02-10,8.542456
2000-02-11,8.068971000000001
2000-02-14,8.108428
2000-02-15,7.8125
2000-02-16,7.401489
2000-02-17,7.64152
2000-02-18,7.220644
2000-02-22,7.075968
2000-02-23,8.151174000000001
2000-02-24,8.627946000000001
2000-02-25,7.934158999999999
2000-02-28,7.631655
2000-02-29,7.542877000000001
2000-03-01,7.8519570000000005
2000-03-02,7.897989999999999
2000-03-03,7.8651089999999995
2000-03-06,8.499711
2000-03-07,8.565472999999999
2000-03-08,9.680135
2000-03-09,9.60122
2000-03-10,10.166772
2000-03-13,11.034827
2000-03-14,11.100589
2000-03-15,9.970308000000001
2000-03-16,11.54777
2000-03-17,11.518177
2000-03-20,10.318024000000001
2000-03-21,11.284722
2000-03-22,12.238268
2000-03-23,11.761496000000001
2000-03-24,12.823547999999999
2000-03-27,12.616399000000001
2000-03-28,11.774648
2000-03-29,10.469275999999999
2000-03-30,10.896728
2000-03-31,9.259259
2000-04-03,7.536301
2000-04-04,8.785774
2000-04-05,8.729877
2000-04-06,9.574916
2000-04-07,9.51573
2000-04-10,8.19063
2000-04-11,8.184054
2000-04-12,7.542877000000001
2000-04-13,7.302846000000001
2000-04-14,7.342303
2000-04-17,7.536301
2000-04-18,8.572047999999999
2000-04-19,7.9078550000000005
2000-04-20,7.904566
2000-04-24,7.463963000000001
2000-04-25,8.078835
2000-04-26,7.8519570000000005
2000-04-27,8.519439
2000-04-28,8.374763
2000-05-01,8.187342999999998
2000-05-02,7.542877000000001
2000-05-03,7.36532
2000-05-04,7.204203999999999
2000-05-05,7.049663000000001
2000-05-08,6.760312
2000-05-09,6.375605
2000-05-10,5.839646
2000-05-11,6.19476
2000-05-12,6.382181
2000-05-15,6.707702
2000-05-16,7.095696
2000-05-17,6.740583
2000-05-18,6.526857
2000-05-19,6.217777
2000-05-22,7.164746000000001
2000-05-23,6.1026940000000005
2000-05-24,6.8359380000000005
2000-05-25,6.365741000000001
2000-05-26,6.516993
2000-05-30,7.051307
2000-05-31,6.582755000000001
2000-06-01,7.089119999999999
2000-06-02,8.12158
2000-06-05,7.937448
2000-06-06,7.556029
2000-06-07,7.957176
2000-06-08,7.542877000000001
2000-06-09,7.700705
2000-06-12,7.029935000000001
2000-06-13,7.154882000000001
2000-06-14,6.602483
2000-06-15,6.740583
2000-06-16,6.431502
2000-06-19,6.299979
2000-06-20,6.55645
2000-06-21,6.497264
2000-06-22,6.122422
2000-06-23,5.668666
2000-06-26,5.517414
2000-06-27,5.517414
2000-06-28,5.47138
2000-06-29,5.438499
2000-06-30,5.7146989999999995
2000-07-03,5.556871
2000-07-05,5.3201279999999995
2000-07-06,5.366162
2000-07-07,5.2346379999999995
2000-07-10,5.057081
2000-07-11,4.623054
2000-07-12,5.537142
2000-07-13,5.622633
2000-07-14,6.438079
2000-07-17,6.33286
2000-07-18,6.050084
2000-07-19,5.984323000000001
2000-07-20,6.41835
2000-07-21,6.181608
2000-07-24,5.800189
2000-07-25,5.918561
2000-07-26,5.543718
2000-07-27,5.228062
2000-07-28,4.932134
2000-07-31,5.260943
2000-08-01,5.109691000000001
2000-08-02,5.142571
2000-08-03,5.260943
2000-08-04,5.339857
2000-08-07,5.260943
2000-08-08,5.287248
2000-08-09,5.254366
2000-08-10,5.142571
2000-08-11,5.103115
2000-08-14,5.070233999999999
2000-08-15,5.458228
2000-08-16,6.050084
2000-08-17,6.635364
2000-08-18,5.787037000000001
2000-08-21,5.905408
2000-08-22,5.97117
2000-08-23,6.082965
2000-08-24,6.457807
2000-08-25,6.543298
2000-08-28,6.622211999999999
2000-08-29,6.431502
2000-08-30,6.424926
2000-08-31,6.523569
2000-09-01,6.615635
2000-09-05,7.102272999999999
2000-09-06,6.904986999999999
2000-09-07,7.010206
2000-09-08,6.923072
2000-09-11,6.812921
2000-09-12,6.543298
2000-09-13,6.576179
2000-09-14,7.200914999999999
2000-09-15,7.095696
2000-09-18,6.951021000000001
2000-09-19,6.911563
2000-09-20,8.055819
2000-09-21,7.490267
2000-09-22,7.560961
2000-09-25,7.615214999999999
2000-09-26,7.437658
2000-09-27,6.6813970000000005
2000-09-28,7.2732529999999995
2000-09-29,7.22722
2000-10-02,7.036511
2000-10-03,6.523569
2000-10-04,6.799767999999999
2000-10-05,6.720853999999999
2000-10-06,6.253946
2000-10-09,6.411773999999999
2000-10-10,6.096117
2000-10-11,5.576599
2000-10-12,5.379314
2000-10-13,5.879104
2000-10-16,6.273674
2000-10-17,5.550294
2000-10-18,5.6160559999999995
2000-10-19,6.017203
2000-10-20,6.1092699999999995
2000-10-23,6.267098000000001
2000-10-24,5.688395
2000-10-25,5.688395
2000-10-26,5.52399
2000-10-27,5.405619000000001
2000-10-30,5.182029
2000-10-31,5.418771
2000-11-01,5.6834620000000005
2000-11-02,6.043508
2000-11-03,5.767309
2000-11-06,5.721275
2000-11-07,5.964594
2000-11-08,5.431923
2000-11-09,5.122843
2000-11-10,4.846643
2000-11-13,4.511259
2000-11-14,5.017624
2000-11-15,4.820339
2000-11-16,4.511259
2000-11-17,4.570444
2000-11-20,3.63005
2000-11-21,3.3209699999999995
2000-11-22,3.4590699999999996
2000-11-24,3.8865220000000003
2000-11-27,4.018045
2000-11-28,3.7911669999999997
2000-11-29,3.90625
2000-11-30,3.610322
2000-12-01,3.6563550000000005
2000-12-04,3.3998839999999997
2000-12-05,4.1561449999999995
2000-12-06,3.82076
2000-12-07,3.68266
2000-12-08,4.064078
2000-12-11,4.57702
2000-12-12,4.307397
2000-12-13,4.12984
2000-12-14,3.893098
2000-12-15,3.9983169999999997
2000-12-18,4.031198000000001
2000-12-19,3.3998839999999997
2000-12-20,2.939552
2000-12-21,2.992161
2000-12-22,3.68266
2000-12-26,3.649779
2000-12-27,3.708965
2000-12-28,3.978588
2000-12-29,3.472222
2001-01-02,3.176294
2001-01-03,4.141348000000001
2001-01-04,3.722117
2001-01-05,3.215751
2001-01-08,3.222327
2001-01-09,3.511679
2001-01-10,4.1364160000000005
2001-01-11,4.307397
2001-01-12,4.215331
2001-01-16,4.609901
2001-01-17,4.550715
2001-01-18,4.932134
2001-01-19,5.274095
2001-01-22,5.201757
2001-01-23,5.510838
2001-01-24,5.721275
2001-01-25,5.241214
2001-01-26,5.24779
2001-01-29,5.504261
2001-01-30,5.596328
2001-01-31,5.195181
2001-02-01,5.07681
2001-02-02,4.8647279999999995
2001-02-05,4.912405000000001
2001-02-06,4.932134
2001-02-07,4.859796
2001-02-08,4.958438
2001-02-09,4.688815
2001-02-12,4.965015
2001-02-13,4.99132
2001-02-14,5.280671
2001-02-15,5.313552
2001-02-16,5.129419
2001-02-20,4.688815
2001-02-21,4.807187
2001-02-22,4.688815
2001-02-23,4.675663
2001-02-26,4.774305
2001-02-27,4.4323440000000005
2001-02-28,4.032841
2001-03-01,3.945707
2001-03-02,3.965436
2001-03-05,3.9983169999999997
2001-03-06,4.241635
2001-03-07,4.471801
2001-03-08,4.116688
2001-03-09,3.5774410000000003
2001-03-12,3.3209699999999995
2001-03-13,3.623474
2001-03-14,3.590593
2001-03-15,3.6432029999999997
2001-03-16,3.4196129999999996
2001-03-19,3.8996739999999996
2001-03-20,3.7155410000000004
2001-03-21,3.380156
2001-03-22,3.8536410000000005
2001-03-23,3.9128260000000004
2001-03-26,4.04435
2001-03-27,4.208754
2001-03-28,3.807607
2001-03-29,3.590593
2001-03-30,3.807607
2001-04-02,3.7155410000000004
2001-04-03,3.228904
2001-04-04,3.196023
2001-04-05,3.662931
2001-04-06,3.735269
2001-04-09,3.9962120000000003
2001-04-10,4.150884
2001-04-11,4.121423
2001-04-12,4.380261
2001-04-16,4.301347
2001-04-17,4.529672
2001-04-18,4.813763
2001-04-19,5.2598910000000005
2001-04-20,5.3293349999999995
2001-04-23,4.940025
2001-04-24,4.688552
2001-04-25,5.092593
2001-04-26,4.8400669999999995
2001-04-27,4.931608
2001-04-30,5.311448
2001-05-01,5.714436
2001-05-02,5.650252
2001-05-03,5.419823
2001-05-04,5.508207
2001-05-07,5.296717
2001-05-08,5.530303
2001-05-09,5.59133
2001-05-10,5.714436
2001-05-11,5.602904
2001-05-14,5.809133
2001-05-15,5.897517
2001-05-16,6.087962999999999
2001-05-17,6.581439
2001-05-18,6.590909
2001-05-21,6.738214999999999
2001-05-22,6.760312
2001-05-23,6.407828
2001-05-24,6.6561449999999995
2001-05-25,6.544613
2001-05-29,6.286827
2001-05-30,6.300505
2001-05-31,6.367845
2001-06-01,6.444655
2001-06-04,6.593013000000001
2001-06-05,6.812921
2001-06-06,6.793982000000001
2001-06-07,6.838172999999999
2001-06-08,6.686658
2001-06-11,6.606692
2001-06-12,6.680345
2001-06-13,6.503577
2001-06-14,6.74032
2001-06-15,6.851852
2001-06-18,6.626684
2001-06-19,6.644571000000001
2001-06-20,7.312710000000001
2001-06-21,7.354798
2001-06-22,7.132786
2001-06-25,7.474748
2001-06-26,7.192761
2001-06-27,7.218013000000001
2001-06-28,7.361111
2001-06-29,7.206439
2001-07-02,7.17277
2001-07-03,7.276936
2001-07-05,7.002314999999999
2001-07-06,6.864478
2001-07-09,6.784511999999999
2001-07-10,6.339436
2001-07-11,6.332071
2001-07-12,7.041246000000001
2001-07-13,7.050714999999999
2001-07-16,6.928661999999999
2001-07-17,7.102272999999999
2001-07-18,7.001263000000001
2001-07-19,6.7760940000000005
2001-07-20,7.02862
2001-07-23,6.835017
2001-07-24,6.494108
2001-07-25,6.483586
2001-07-26,6.821338000000001
2001-07-27,6.691919
2001-07-30,6.422559
2001-07-31,6.583544
2001-08-01,6.483586
2001-08-02,6.3973059999999995
2001-08-03,6.765573
2001-08-06,6.6813970000000005
2001-08-07,6.765573
2001-08-08,6.564603999999999
2001-08-09,6.611953
2001-08-10,6.42782
2001-08-13,6.389941
2001-08-14,6.457281
2001-08-15,6.313130999999999
2001-08-16,6.41835
2001-08-17,6.207912
2001-08-20,6.365741000000001
2001-08-21,6.094276
2001-08-22,5.988005
2001-08-23,5.79335
2001-08-24,6.208965
2001-08-27,5.934343
2001-08-28,5.679714
2001-08-29,5.671296
2001-08-30,5.844907
2001-08-31,5.916456
2001-09-04,5.7291669999999995
2001-09-05,5.75021
2001-09-06,5.796507
2001-09-07,5.571338
2001-09-10,5.741793
2001-09-17,5.197812
2001-09-18,5.260943
2001-09-19,5.085227
2001-09-20,4.733796
2001-09-21,4.607533
2001-09-24,4.9221379999999995
2001-09-25,4.933712
2001-09-26,4.633838
2001-09-27,4.746423
2001-09-28,4.813763
2001-10-01,4.942130000000001
2001-10-02,4.996843
2001-10-03,5.255682
2001-10-04,5.530303
2001-10-05,5.618687
2001-10-08,5.831229
2001-10-09,5.722854
2001-10-10,5.984848
2001-10-11,6.2542089999999995
2001-10-12,6.198443
2001-10-15,6.478325
2001-10-16,6.481482
2001-10-17,6.006945
2001-10-18,6.214226
2001-10-19,5.46612
2001-10-22,5.585017
2001-10-23,5.848064
2001-10-24,6.016414
2001-10-25,6.221591
2001-10-26,5.997475
2001-10-29,5.5260940000000005
2001-10-30,5.619739
2001-10-31,5.521885
2001-11-01,5.601852
2001-11-02,5.439815
2001-11-05,5.666035
2001-11-06,5.858586
2001-11-07,5.9543349999999995
2001-11-08,5.823864
2001-11-09,5.992214
2001-11-12,6.066919
2001-11-13,6.298401
2001-11-14,6.5383
2001-11-15,6.3204970000000005
2001-11-16,6.313130999999999
2001-11-19,6.535143
2001-11-20,6.219487
2001-11-21,6.40362
2001-11-23,6.476221
2001-11-26,6.856061
2001-11-27,6.815025
2001-11-28,6.849748
2001-11-29,6.969697
2001-11-30,7.162248
2001-12-03,7.057028999999999
2001-12-04,7.364267999999999
2001-12-05,7.2579970000000005
2001-12-06,7.3811029999999995
2001-12-07,7.149621000000001
2001-12-10,7.049663000000001
2001-12-11,7.375842
2001-12-12,7.312710000000001
2001-12-13,6.961278999999999
2001-12-14,7.006524000000001
2001-12-17,7.290615
2001-12-18,7.029672
2001-12-19,6.965488000000001
2001-12-20,6.690867
2001-12-21,6.838172999999999
2001-12-24,6.714015
2001-12-26,6.980219
2001-12-27,6.962332000000001
2001-12-28,7.15383
2001-12-31,7.039141000000001
2002-01-02,6.962332000000001
2002-01-03,7.154882000000001
2002-01-04,7.207491
2002-01-07,7.02862
2002-01-08,7.106482000000001
2002-01-09,7.038089
2002-01-10,6.943392
2002-01-11,6.720328
2002-01-14,6.645623
2002-01-15,6.737163000000001
2002-01-16,6.306818
2002-01-17,6.482533
2002-01-18,6.332071
2002-01-22,6.255261
2002-01-23,6.217382
2002-01-24,6.3026089999999995
2002-01-25,6.381524
2002-01-28,6.281566000000001
2002-01-29,6.241582
2002-01-30,6.071128
2002-01-31,6.210017
2002-02-01,6.1079550000000005
2002-02-04,5.84596
2002-02-05,5.734426999999999
2002-02-06,5.808081
2002-02-07,5.782828
2002-02-08,6.1668769999999995
2002-02-11,6.026936
2002-02-12,6.1079550000000005
2002-02-13,6.165825
2002-02-14,6.313130999999999
2002-02-15,6.201599
2002-02-19,5.618687
2002-02-20,5.720749
2002-02-21,5.679714
2002-02-22,5.492424
2002-02-25,5.696549
2002-02-26,5.6008
2002-02-27,5.167298000000001
2002-02-28,5.476641000000001
2002-03-01,5.7723059999999995
2002-03-04,6.256313
2002-03-05,6.177398999999999
2002-03-06,6.162668
2002-03-07,6.06271
2002-03-08,6.359426999999999
2002-03-11,6.356271
2002-03-12,6.174242
2002-03-13,5.975379
2002-03-14,5.963805000000001
2002-03-15,6.071128
2002-03-18,6.0848059999999995
2002-03-19,6.106902
2002-03-20,5.929082
2002-03-21,6.160564
2002-03-22,6.230009
2002-03-25,6.039562
2002-03-26,5.997475
2002-03-27,6.013258
2002-03-28,5.959596
2002-04-01,5.943813
2002-04-02,5.78388
2002-04-03,5.614478
2002-04-04,5.556608
2002-04-05,5.589226
2002-04-08,5.80282
2002-04-09,5.597643
2002-04-10,5.662879
2002-04-11,5.349327
2002-04-12,5.690236
2002-04-15,5.817551
2002-04-16,5.900673
2002-04-17,5.779672
2002-04-18,5.580808
2002-04-19,5.722854
2002-04-22,5.648148
2002-04-23,5.516624
2002-04-24,5.3956230000000005
2002-04-25,5.449285
2002-04-26,5.2293769999999995
2002-04-29,5.349327
2002-04-30,5.587121
2002-05-01,5.688130999999999
2002-05-02,5.497685
2002-05-03,5.3956230000000005
2002-05-06,5.3167089999999995
2002-05-07,5.243055
2002-05-08,5.681818
2002-05-09,5.646044
2002-05-10,5.576599
2002-05-13,5.72601
2002-05-14,5.959596
2002-05-15,6.034301
2002-05-16,5.912248
2002-05-17,5.9259260000000005
2002-05-20,5.914352
2002-05-21,5.801768
2002-05-22,5.813342
2002-05-23,6.174242
2002-05-24,6.027988
2002-05-28,5.888047
2002-05-29,5.98064
2002-05-30,5.938552
2002-05-31,5.809133
2002-06-03,5.800715
2002-06-04,5.80282
2002-06-05,5.788089
2002-06-06,5.77862
2002-06-07,5.962752
2002-06-10,5.963805000000001
2002-06-11,5.865951
2002-06-12,6.135312
2002-06-13,6.208965
2002-06-14,6.212121
2002-06-17,6.639310000000001
2002-06-18,6.542509
2002-06-19,6.504630000000001
2002-06-20,6.356271
2002-06-21,6.286827
2002-06-24,6.595117999999999
2002-06-25,6.3489059999999995
2002-06-26,6.379419
2002-06-27,6.464646
2002-06-28,6.483586
2002-07-01,6.161616
2002-07-02,6.069024
2002-07-03,6.217382
2002-07-05,6.371002
2002-07-08,5.917509
2002-07-09,6.002736
2002-07-10,6.190025
2002-07-11,6.353115
2002-07-12,6.419402
2002-07-15,6.3973059999999995
2002-07-16,6.390993
2002-07-17,6.483586
2002-07-18,6.36048
2002-07-19,5.989057
2002-07-22,5.897517
2002-07-23,5.593433999999999
2002-07-24,5.865951
2002-07-25,5.614478
2002-07-26,5.78388
2002-07-29,6.077441
2002-07-30,6.134258999999999
2002-07-31,6.006945
2002-08-01,5.811237
2002-08-02,5.776515
2002-08-05,5.6134260000000005
2002-08-06,5.815446
2002-08-07,5.840699
2002-08-08,6.000630999999999
2002-08-09,6.0206230000000005
2002-08-12,6.098485
2002-08-13,5.897517
2002-08-14,6.04798
2002-08-15,6.175294
2002-08-16,6.204756
2002-08-19,6.508838
2002-08-20,6.356271
2002-08-21,6.355219
2002-08-22,6.459385
2002-08-23,6.328914
2002-08-26,6.2331650000000005
2002-08-27,6.018518
2002-08-28,5.828073000000001
2002-08-29,6.002736
2002-08-30,5.946969999999999
2002-09-03,5.731271
2002-09-04,5.849116
2002-09-05,5.753367
2002-09-06,5.939604
2002-09-09,6.20686
2002-09-10,6.296296
2002-09-11,6.147938
2002-09-12,6.086911
2002-09-13,6.1026940000000005
2002-09-16,6.086911
2002-09-17,6.0206230000000005
2002-09-18,6.118476
2002-09-19,6.010101000000001
2002-09-20,5.993266
2002-09-23,5.891204
2002-09-24,5.868055
2002-09-25,5.958544
2002-09-26,5.962752
2002-09-27,6.050084
2002-09-30,5.556608
2002-10-01,5.630261
2002-10-02,5.6081650000000005
2002-10-03,5.460858999999999
2002-10-04,5.508207
2002-10-07,5.328283
2002-10-08,5.505051
2002-10-09,5.577652
2002-10-10,5.607113
2002-10-11,5.923821
2002-10-14,6.050084
2002-10-15,6.103746
2002-10-16,6.100589
2002-10-17,6.118476
2002-10-18,6.308923
2002-10-21,6.630892
2002-10-22,6.537248
2002-10-23,6.692971000000001
2002-10-24,6.530933999999999
2002-10-25,6.522517
2002-10-28,6.37521
2002-10-29,6.43729
2002-10-30,6.57723
2002-10-31,6.654039999999999
2002-11-01,6.817130000000001
2002-11-04,6.831860000000001
2002-11-05,6.956017999999999
2002-11-06,6.944445
2002-11-07,6.698232000000001
2002-11-08,6.717172
2002-11-11,6.510943
2002-11-12,6.606692
2002-11-13,6.642467
2002-11-14,6.856061
2002-11-15,6.941288
2002-11-18,7.1170029999999995
2002-11-19,6.852904
2002-11-20,7.087542
2002-11-21,7.275884
2002-11-22,7.374789999999999
2002-11-25,7.260101
2002-11-26,7.106482000000001
2002-11-27,7.325336999999999
2002-11-29,7.251684
2002-12-02,7.444234
2002-12-03,7.248527
2002-12-04,7.1811869999999995
2002-12-05,7.139099000000001
2002-12-06,7.2117
2002-12-09,7.099116
2002-12-10,7.175926
2002-12-11,7.111742
2002-12-12,7.231692
2002-12-13,7.092803
2002-12-16,7.289561999999999
2002-12-17,7.374789999999999
2002-12-18,7.299032
2002-12-19,7.231692
2002-12-20,7.348485
2002-12-23,7.375842
2002-12-24,7.332702
2002-12-26,7.113847
2002-12-27,7.05282
2002-12-30,7.131734
2002-12-31,7.135942999999999
2003-01-02,7.296927
2003-01-03,7.3579550000000005
2003-01-06,7.680975999999999
2003-01-07,7.635732000000001
2003-01-08,7.561027
2003-01-09,7.735689999999999
2003-01-10,7.7188550000000005
