Date,SHW
1980-09-26,1.1875
1980-09-29,1.167969
1980-09-30,1.15625
1980-10-01,1.152344
1980-10-02,1.136719
1980-10-03,1.136719
1980-10-06,1.1640629999999998
1980-10-07,1.15625
1980-10-08,1.15625
1980-10-09,1.1640629999999998
1980-10-10,1.167969
1980-10-13,1.1640629999999998
1980-10-14,1.171875
1980-10-15,1.183594
1980-10-16,1.167969
1980-10-17,1.160156
1980-10-20,1.222656
1980-10-21,1.238281
1980-10-22,1.234375
1980-10-23,1.2109379999999998
1980-10-24,1.1875
1980-10-27,1.1640629999999998
1980-10-28,1.15625
1980-10-29,1.15625
1980-10-30,1.15625
1980-10-31,1.1796879999999998
1980-11-03,1.1875
1980-11-05,1.207031
1980-11-06,1.2109379999999998
1980-11-07,1.207031
1980-11-10,1.203125
1980-11-11,1.214844
1980-11-12,1.199219
1980-11-13,1.199219
1980-11-14,1.199219
1980-11-17,1.199219
1980-11-18,1.199219
1980-11-19,1.2109379999999998
1980-11-20,1.2109379999999998
1980-11-21,1.203125
1980-11-24,1.199219
1980-11-25,1.238281
1980-11-26,1.246094
1980-11-28,1.246094
1980-12-01,1.2421879999999998
1980-12-02,1.25
1980-12-03,1.2265629999999998
1980-12-04,1.214844
1980-12-05,1.214844
1980-12-08,1.160156
1980-12-09,1.140625
1980-12-10,1.125
1980-12-11,1.078125
1980-12-12,1.078125
1980-12-15,1.074219
1980-12-16,1.066406
1980-12-17,1.0703129999999998
1980-12-18,1.089844
1980-12-19,1.09375
1980-12-22,1.105469
1980-12-23,1.1171879999999998
1980-12-24,1.113281
1980-12-26,1.109375
1980-12-29,1.113281
1980-12-30,1.105469
1980-12-31,1.109375
1981-01-02,1.113281
1981-01-05,1.152344
1981-01-06,1.152344
1981-01-07,1.125
1981-01-08,1.1015629999999998
1981-01-09,1.089844
1981-01-12,1.125
1981-01-13,1.1328129999999998
1981-01-14,1.144531
1981-01-15,1.175781
1981-01-16,1.2421879999999998
1981-01-19,1.234375
1981-01-20,1.207031
1981-01-21,1.21875
1981-01-22,1.1875
1981-01-23,1.1875
1981-01-26,1.183594
1981-01-27,1.183594
1981-01-28,1.1953129999999998
1981-01-29,1.21875
1981-01-30,1.234375
1981-02-02,1.207031
1981-02-03,1.222656
1981-02-04,1.261719
1981-02-05,1.300781
1981-02-06,1.3125
1981-02-09,1.347656
1981-02-10,1.3125
1981-02-11,1.285156
1981-02-12,1.2734379999999998
1981-02-13,1.261719
1981-02-17,1.269531
1981-02-18,1.3046879999999998
1981-02-19,1.3203129999999998
1981-02-20,1.3046879999999998
1981-02-23,1.328125
1981-02-24,1.324219
1981-02-25,1.34375
1981-02-26,1.34375
1981-02-27,1.359375
1981-03-02,1.363281
1981-03-03,1.363281
1981-03-04,1.363281
1981-03-05,1.3515629999999998
1981-03-06,1.34375
1981-03-09,1.363281
1981-03-10,1.4296879999999998
1981-03-11,1.441406
1981-03-12,1.410156
1981-03-13,1.3984379999999998
1981-03-16,1.40625
1981-03-17,1.3984379999999998
1981-03-18,1.3828129999999998
1981-03-19,1.375
1981-03-20,1.375
1981-03-23,1.3671879999999998
1981-03-24,1.34375
1981-03-25,1.355469
1981-03-26,1.3671879999999998
1981-03-27,1.347656
1981-03-30,1.3359379999999998
1981-03-31,1.40625
1981-04-01,1.390625
1981-04-02,1.421875
1981-04-03,1.40625
1981-04-06,1.40625
1981-04-07,1.421875
1981-04-08,1.4453129999999998
1981-04-09,1.4296879999999998
1981-04-10,1.4765629999999998
1981-04-13,1.453125
1981-04-14,1.46875
1981-04-15,1.46875
1981-04-16,1.453125
1981-04-20,1.453125
1981-04-21,1.4453129999999998
1981-04-22,1.453125
1981-04-23,1.46875
1981-04-24,1.4609379999999998
1981-04-27,1.4140629999999998
1981-04-28,1.40625
1981-04-29,1.3515629999999998
1981-04-30,1.359375
1981-05-01,1.3359379999999998
1981-05-04,1.296875
1981-05-05,1.265625
1981-05-06,1.265625
1981-05-07,1.25
1981-05-08,1.3125
1981-05-11,1.3125
1981-05-12,1.3203129999999998
1981-05-13,1.359375
1981-05-14,1.359375
1981-05-15,1.34375
1981-05-18,1.359375
1981-05-19,1.3359379999999998
1981-05-20,1.3515629999999998
1981-05-21,1.3359379999999998
1981-05-22,1.3359379999999998
1981-05-26,1.328125
1981-05-27,1.3359379999999998
1981-05-28,1.3359379999999998
1981-05-29,1.3125
1981-06-01,1.34375
1981-06-02,1.3359379999999998
1981-06-03,1.328125
1981-06-04,1.328125
1981-06-05,1.3203129999999998
1981-06-08,1.3203129999999998
1981-06-09,1.3359379999999998
1981-06-10,1.3671879999999998
1981-06-11,1.4296879999999998
1981-06-12,1.40625
1981-06-15,1.421875
1981-06-16,1.421875
1981-06-17,1.4140629999999998
1981-06-18,1.4375
1981-06-19,1.4609379999999998
1981-06-22,1.4140629999999998
1981-06-23,1.3984379999999998
1981-06-24,1.421875
1981-06-25,1.375
1981-06-26,1.40625
1981-06-29,1.4140629999999998
1981-06-30,1.375
1981-07-01,1.359375
1981-07-02,1.28125
1981-07-06,1.265625
1981-07-07,1.265625
1981-07-08,1.2421879999999998
1981-07-09,1.265625
1981-07-10,1.25
1981-07-13,1.21875
1981-07-14,1.21875
1981-07-15,1.1953129999999998
1981-07-16,1.21875
1981-07-17,1.234375
1981-07-20,1.2421879999999998
1981-07-21,1.21875
1981-07-22,1.2265629999999998
1981-07-23,1.25
1981-07-24,1.28125
1981-07-27,1.25
1981-07-28,1.2578129999999998
1981-07-29,1.2734379999999998
1981-07-30,1.25
1981-07-31,1.2734379999999998
1981-08-03,1.2421879999999998
1981-08-04,1.234375
1981-08-05,1.265625
1981-08-06,1.265625
1981-08-07,1.2734379999999998
1981-08-10,1.28125
1981-08-11,1.2734379999999998
1981-08-12,1.2890629999999998
1981-08-13,1.28125
1981-08-14,1.28125
1981-08-17,1.28125
1981-08-18,1.28125
1981-08-19,1.28125
1981-08-20,1.2890629999999998
1981-08-21,1.2890629999999998
1981-08-24,1.2578129999999998
1981-08-25,1.234375
1981-08-26,1.2421879999999998
1981-08-27,1.25
1981-08-28,1.2421879999999998
1981-08-31,1.1953129999999998
1981-09-01,1.1015629999999998
1981-09-02,1.109375
1981-09-03,1.1171879999999998
1981-09-04,1.140625
1981-09-08,1.078125
1981-09-09,1.125
1981-09-10,1.125
1981-09-11,1.15625
1981-09-14,1.1875
1981-09-15,1.203125
1981-09-16,1.171875
1981-09-17,1.15625
1981-09-18,1.140625
1981-09-21,1.1328129999999998
1981-09-22,1.1484379999999998
1981-09-23,1.125
1981-09-24,1.1171879999999998
1981-09-25,1.0625
1981-09-28,1.09375
1981-09-29,1.0859379999999998
1981-09-30,1.109375
1981-10-01,1.125
1981-10-02,1.140625
1981-10-05,1.171875
1981-10-06,1.15625
1981-10-07,1.15625
1981-10-08,1.15625
1981-10-09,1.1796879999999998
1981-10-12,1.1796879999999998
1981-10-13,1.1875
1981-10-14,1.1328129999999998
1981-10-15,1.15625
1981-10-16,1.171875
1981-10-19,1.1796879999999998
1981-10-20,1.1796879999999998
1981-10-21,1.171875
1981-10-22,1.15625
1981-10-23,1.15625
1981-10-26,1.1796879999999998
1981-10-27,1.1953129999999998
1981-10-28,1.1875
1981-10-29,1.1875
1981-10-30,1.21875
1981-11-02,1.2578129999999998
1981-11-03,1.2421879999999998
1981-11-04,1.265625
1981-11-05,1.25
1981-11-06,1.234375
1981-11-09,1.2421879999999998
1981-11-10,1.2890629999999998
1981-11-11,1.2890629999999998
1981-11-12,1.28125
1981-11-13,1.28125
1981-11-16,1.296875
1981-11-17,1.296875
1981-11-18,1.296875
1981-11-19,1.296875
1981-11-20,1.3125
1981-11-23,1.3359379999999998
1981-11-24,1.34375
1981-11-25,1.359375
1981-11-27,1.359375
1981-11-30,1.359375
1981-12-01,1.3828129999999998
1981-12-02,1.3671879999999998
1981-12-03,1.375
1981-12-04,1.421875
1981-12-07,1.4140629999999998
1981-12-08,1.4140629999999998
1981-12-09,1.3984379999999998
1981-12-10,1.375
1981-12-11,1.375
1981-12-14,1.375
1981-12-15,1.3671879999999998
1981-12-16,1.3828129999999998
1981-12-17,1.40625
1981-12-18,1.4296879999999998
1981-12-21,1.4296879999999998
1981-12-22,1.4140629999999998
1981-12-23,1.3984379999999998
1981-12-24,1.3671879999999998
1981-12-28,1.359375
1981-12-29,1.3359379999999998
1981-12-30,1.34375
1981-12-31,1.375
1982-01-04,1.375
1982-01-05,1.3671879999999998
1982-01-06,1.3203129999999998
1982-01-07,1.2890629999999998
1982-01-08,1.28125
1982-01-11,1.265625
1982-01-12,1.2265629999999998
1982-01-13,1.1796879999999998
1982-01-14,1.15625
1982-01-15,1.1640629999999998
1982-01-18,1.1796879999999998
1982-01-19,1.171875
1982-01-20,1.171875
1982-01-21,1.171875
1982-01-22,1.171875
1982-01-25,1.1640629999999998
1982-01-26,1.1875
1982-01-27,1.1953129999999998
1982-01-28,1.1875
1982-01-29,1.2265629999999998
1982-02-01,1.203125
1982-02-02,1.1640629999999998
1982-02-03,1.15625
1982-02-04,1.15625
1982-02-05,1.171875
1982-02-08,1.171875
1982-02-09,1.1328129999999998
1982-02-10,1.1640629999999998
1982-02-11,1.1796879999999998
1982-02-12,1.1796879999999998
1982-02-16,1.171875
1982-02-17,1.1953129999999998
1982-02-18,1.21875
1982-02-19,1.203125
1982-02-22,1.234375
1982-02-23,1.25
1982-02-24,1.234375
1982-02-25,1.234375
1982-02-26,1.234375
1982-03-01,1.2265629999999998
1982-03-02,1.2265629999999998
1982-03-03,1.203125
1982-03-04,1.171875
1982-03-05,1.171875
1982-03-08,1.171875
1982-03-09,1.171875
1982-03-10,1.203125
1982-03-11,1.2421879999999998
1982-03-12,1.3046879999999998
1982-03-15,1.2890629999999998
1982-03-16,1.2734379999999998
1982-03-17,1.265625
1982-03-18,1.2578129999999998
1982-03-19,1.265625
1982-03-22,1.28125
1982-03-23,1.3359379999999998
1982-03-24,1.3046879999999998
1982-03-25,1.3046879999999998
1982-03-26,1.3046879999999998
1982-03-29,1.328125
1982-03-30,1.2890629999999998
1982-03-31,1.296875
1982-04-01,1.28125
1982-04-02,1.3359379999999998
1982-04-05,1.296875
1982-04-06,1.2734379999999998
1982-04-07,1.265625
1982-04-08,1.28125
1982-04-12,1.2890629999999998
1982-04-13,1.3125
1982-04-14,1.328125
1982-04-15,1.34375
1982-04-16,1.3828129999999998
1982-04-19,1.40625
1982-04-20,1.40625
1982-04-21,1.4375
1982-04-22,1.4453129999999998
1982-04-23,1.46875
1982-04-26,1.4296879999999998
1982-04-27,1.421875
1982-04-28,1.3984379999999998
1982-04-29,1.421875
1982-04-30,1.421875
1982-05-03,1.4375
1982-05-04,1.484375
1982-05-05,1.484375
1982-05-06,1.5234379999999998
1982-05-07,1.5625
1982-05-10,1.546875
1982-05-11,1.546875
1982-05-12,1.5390629999999998
1982-05-13,1.5234379999999998
1982-05-14,1.53125
1982-05-17,1.53125
1982-05-18,1.4609379999999998
1982-05-19,1.46875
1982-05-20,1.4921879999999998
1982-05-21,1.515625
1982-05-24,1.453125
1982-05-25,1.4375
1982-05-26,1.4609379999999998
1982-05-27,1.4140629999999998
1982-05-28,1.4375
1982-06-01,1.4375
1982-06-02,1.4453129999999998
1982-06-03,1.453125
1982-06-04,1.4296879999999998
1982-06-07,1.421875
1982-06-08,1.40625
1982-06-09,1.3515629999999998
1982-06-10,1.328125
1982-06-11,1.3359379999999998
1982-06-14,1.3046879999999998
1982-06-15,1.3125
1982-06-16,1.3125
1982-06-17,1.265625
1982-06-18,1.2734379999999998
1982-06-21,1.2734379999999998
1982-06-22,1.328125
1982-06-23,1.375
1982-06-24,1.359375
1982-06-25,1.359375
1982-06-28,1.3515629999999998
1982-06-29,1.34375
1982-06-30,1.3828129999999998
1982-07-01,1.3515629999999998
1982-07-02,1.3359379999999998
1982-07-06,1.3671879999999998
1982-07-07,1.3828129999999998
1982-07-08,1.375
1982-07-09,1.4296879999999998
1982-07-12,1.4140629999999998
1982-07-13,1.40625
1982-07-14,1.421875
1982-07-15,1.4375
1982-07-16,1.4609379999999998
1982-07-19,1.515625
1982-07-20,1.5625
1982-07-21,1.609375
1982-07-22,1.6015629999999998
1982-07-23,1.5703129999999998
1982-07-26,1.546875
1982-07-27,1.5390629999999998
1982-07-28,1.53125
1982-07-29,1.5078129999999998
1982-07-30,1.5
1982-08-02,1.53125
1982-08-03,1.546875
1982-08-04,1.5234379999999998
1982-08-05,1.5078129999999998
1982-08-06,1.5078129999999998
1982-08-09,1.5
1982-08-10,1.5
1982-08-11,1.484375
1982-08-12,1.53125
1982-08-13,1.5859379999999998
1982-08-16,1.6328129999999998
1982-08-17,1.6875
1982-08-18,1.6875
1982-08-19,1.695313
1982-08-20,1.734375
1982-08-23,1.742188
1982-08-24,1.726563
1982-08-25,1.773438
1982-08-26,1.757813
1982-08-27,1.773438
1982-08-30,1.804688
1982-08-31,1.859375
1982-09-01,1.796875
1982-09-02,1.8125
1982-09-03,1.78125
1982-09-07,1.765625
1982-09-08,1.75
1982-09-09,1.734375
1982-09-10,1.703125
1982-09-13,1.742188
1982-09-14,1.78125
1982-09-15,1.8125
1982-09-16,1.796875
1982-09-17,1.789063
1982-09-20,1.820313
1982-09-21,1.890625
1982-09-22,1.882813
1982-09-23,1.835938
1982-09-24,1.851563
1982-09-27,1.898438
1982-09-28,1.945313
1982-09-29,1.921875
1982-09-30,1.914063
1982-10-01,1.890625
1982-10-04,1.875
1982-10-05,1.890625
1982-10-06,1.960938
1982-10-07,2.0625
1982-10-08,2.078125
1982-10-11,2.109375
1982-10-12,2.078125
1982-10-13,2.085938
1982-10-14,2.015625
1982-10-15,2.0625
1982-10-18,2.1875
1982-10-19,2.242188
1982-10-20,2.234375
1982-10-21,2.273438
1982-10-22,2.3125
1982-10-25,2.1875
1982-10-26,2.226563
1982-10-27,2.3125
1982-10-28,2.335938
1982-10-29,2.4375
1982-11-01,2.4375
1982-11-02,2.4375
1982-11-03,2.507813
1982-11-04,2.5625
1982-11-05,2.625
1982-11-08,2.617188
1982-11-09,2.734375
1982-11-10,2.789063
1982-11-11,2.78125
1982-11-12,2.78125
1982-11-15,2.75
1982-11-16,2.6875
1982-11-17,2.65625
1982-11-18,2.625
1982-11-19,2.59375
1982-11-22,2.59375
1982-11-23,2.53125
1982-11-24,2.5625
1982-11-26,2.609375
1982-11-29,2.679688
1982-11-30,2.773438
1982-12-01,2.921875
1982-12-02,2.875
1982-12-03,2.820313
1982-12-06,2.867188
1982-12-07,2.984375
1982-12-08,3.054688
1982-12-09,2.953125
1982-12-10,2.828125
1982-12-13,2.796875
1982-12-14,2.6875
1982-12-15,2.625
1982-12-16,2.609375
1982-12-17,2.664063
1982-12-20,2.726563
1982-12-21,2.71875
1982-12-22,2.75
1982-12-23,2.75
1982-12-27,2.765625
1982-12-28,2.75
1982-12-29,2.742188
1982-12-30,2.757813
1982-12-31,2.75
1983-01-03,2.703125
1983-01-04,2.617188
1983-01-05,2.59375
1983-01-06,2.765625
1983-01-07,2.75
1983-01-10,2.742188
1983-01-11,2.710938
1983-01-12,2.59375
1983-01-13,2.515625
1983-01-14,2.53125
1983-01-17,2.554688
1983-01-18,2.53125
1983-01-19,2.523438
1983-01-20,2.539063
1983-01-21,2.460938
1983-01-24,2.335938
1983-01-25,2.398438
1983-01-26,2.4375
1983-01-27,2.445313
1983-01-28,2.476563
1983-01-31,2.5
1983-02-01,2.484375
1983-02-02,2.507813
1983-02-03,2.5
1983-02-04,2.515625
1983-02-07,2.703125
1983-02-08,2.75
1983-02-09,2.804688
1983-02-10,2.765625
1983-02-11,2.765625
1983-02-14,2.757813
1983-02-15,2.726563
1983-02-16,2.773438
1983-02-17,2.773438
1983-02-18,2.75
1983-02-22,2.742188
1983-02-23,2.75
1983-02-24,2.734375
1983-02-25,2.75
1983-02-28,2.648438
1983-03-01,2.796875
1983-03-02,2.804688
1983-03-03,2.789063
1983-03-04,2.773438
1983-03-07,2.75
1983-03-08,2.859375
1983-03-09,2.84375
1983-03-10,2.84375
1983-03-11,2.835938
1983-03-14,2.851563
1983-03-15,2.859375
1983-03-16,2.945313
1983-03-17,2.921875
1983-03-18,2.992188
1983-03-21,3.109375
1983-03-22,3.132813
1983-03-23,3.234375
1983-03-24,3.2890629999999996
1983-03-25,3.25
1983-03-28,3.28125
1983-03-29,3.3828129999999996
1983-03-30,3.609375
1983-03-31,3.671875
1983-04-04,3.4375
1983-04-05,3.4375
1983-04-06,3.296875
1983-04-07,3.375
1983-04-08,3.375
1983-04-11,3.34375
1983-04-12,3.4375
1983-04-13,3.46875
1983-04-14,3.421875
1983-04-15,3.4375
1983-04-18,3.625
1983-04-19,3.625
1983-04-20,3.5
1983-04-21,3.53125
1983-04-22,3.515625
1983-04-25,3.359375
1983-04-26,3.484375
1983-04-27,3.5625
1983-04-28,3.671875
1983-04-29,3.703125
1983-05-02,3.59375
1983-05-03,3.5
1983-05-04,3.5625
1983-05-05,3.734375
1983-05-06,3.859375
1983-05-09,3.875
1983-05-10,3.90625
1983-05-11,3.84375
1983-05-12,3.71875
1983-05-13,3.8125
1983-05-16,3.6875
1983-05-17,3.65625
1983-05-18,3.734375
1983-05-19,3.65625
1983-05-20,3.546875
1983-05-23,3.625
1983-05-24,3.671875
1983-05-25,3.625
1983-05-26,3.625
1983-05-27,3.578125
1983-05-31,3.5625
1983-06-01,3.5
1983-06-02,3.75
1983-06-03,3.703125
1983-06-06,3.625
1983-06-07,3.65625
1983-06-08,3.59375
1983-06-09,3.5625
1983-06-10,3.5625
1983-06-13,3.59375
1983-06-14,3.625
1983-06-15,3.578125
1983-06-16,3.609375
1983-06-17,3.59375
1983-06-20,3.5625
1983-06-21,3.609375
1983-06-22,3.609375
1983-06-23,3.5
1983-06-24,3.359375
1983-06-27,3.28125
1983-06-28,3.15625
1983-06-29,3.140625
1983-06-30,3.1875
1983-07-01,3.21875
1983-07-05,3.125
1983-07-06,3.09375
1983-07-07,3.078125
1983-07-08,3.078125
1983-07-11,3.125
1983-07-12,3.015625
1983-07-13,3.09375
1983-07-14,3.171875
1983-07-15,3.21875
1983-07-18,3.125
1983-07-19,3.21875
1983-07-20,3.328125
1983-07-21,3.3125
1983-07-22,3.328125
1983-07-25,3.328125
1983-07-26,3.265625
1983-07-27,3.15625
1983-07-28,3.109375
1983-07-29,2.96875
1983-08-01,2.96875
1983-08-02,2.921875
1983-08-03,2.796875
1983-08-04,2.8125
1983-08-05,2.875
1983-08-08,2.75
1983-08-09,2.71875
1983-08-10,3.0
1983-08-11,3.15625
1983-08-12,3.046875
1983-08-15,3.109375
1983-08-16,3.0
1983-08-17,3.015625
1983-08-18,3.0
1983-08-19,2.953125
1983-08-22,2.921875
1983-08-23,2.984375
1983-08-24,2.90625
1983-08-25,2.875
1983-08-26,2.875
1983-08-29,2.890625
1983-08-30,2.90625
1983-08-31,2.921875
1983-09-01,2.953125
1983-09-02,3.0
1983-09-06,3.046875
1983-09-07,3.046875
1983-09-08,3.125
1983-09-09,3.203125
1983-09-12,3.1875
1983-09-13,3.15625
1983-09-14,3.125
1983-09-15,3.21875
1983-09-16,3.21875
1983-09-19,3.3125
1983-09-20,3.28125
1983-09-21,3.25
1983-09-22,3.1875
1983-09-23,3.296875
1983-09-26,3.375
1983-09-27,3.3125
1983-09-28,3.3125
1983-09-29,3.28125
1983-09-30,3.21875
1983-10-03,3.15625
1983-10-04,3.203125
1983-10-05,3.21875
1983-10-06,3.3125
1983-10-07,3.453125
1983-10-10,3.53125
1983-10-11,3.53125
1983-10-12,3.578125
1983-10-13,3.359375
1983-10-14,3.21875
1983-10-17,3.3125
1983-10-18,3.15625
1983-10-19,3.09375
1983-10-20,3.125
1983-10-21,3.109375
1983-10-24,3.0
1983-10-25,2.96875
1983-10-26,3.046875
1983-10-27,3.046875
1983-10-28,3.078125
1983-10-31,3.125
1983-11-01,3.03125
1983-11-02,3.09375
1983-11-03,3.046875
1983-11-04,3.21875
1983-11-07,3.09375
1983-11-08,3.125
1983-11-09,3.078125
1983-11-10,3.21875
1983-11-11,3.296875
1983-11-14,3.296875
1983-11-15,3.265625
1983-11-16,3.234375
1983-11-17,3.21875
1983-11-18,3.140625
1983-11-21,3.171875
1983-11-22,3.1875
1983-11-23,3.25
1983-11-25,3.265625
1983-11-28,3.265625
1983-11-29,3.328125
1983-11-30,3.296875
1983-12-01,3.265625
1983-12-02,3.28125
1983-12-05,3.359375
1983-12-06,3.34375
1983-12-07,3.296875
1983-12-08,3.328125
1983-12-09,3.28125
1983-12-12,3.203125
1983-12-13,3.21875
1983-12-14,3.25
1983-12-15,3.265625
1983-12-16,3.21875
1983-12-19,3.3125
1983-12-20,3.296875
1983-12-21,3.25
1983-12-22,3.25
1983-12-23,3.25
1983-12-27,3.328125
1983-12-28,3.3125
1983-12-29,3.234375
1983-12-30,3.28125
1984-01-03,3.28125
1984-01-04,3.40625
1984-01-05,3.4375
1984-01-06,3.46875
1984-01-09,3.421875
1984-01-10,3.4375
1984-01-11,3.46875
1984-01-12,3.53125
1984-01-13,3.5
1984-01-16,3.5
1984-01-17,3.5
1984-01-18,3.3125
1984-01-19,3.296875
1984-01-20,3.375
1984-01-23,3.375
1984-01-24,3.34375
1984-01-25,3.296875
1984-01-26,3.1875
1984-01-27,3.203125
1984-01-30,3.1875
1984-01-31,3.140625
1984-02-01,3.015625
1984-02-02,3.109375
1984-02-03,3.109375
1984-02-06,3.0625
1984-02-07,3.046875
1984-02-08,2.984375
1984-02-09,2.90625
1984-02-10,2.875
1984-02-13,2.78125
1984-02-14,2.875
1984-02-15,2.921875
1984-02-16,2.90625
1984-02-17,2.875
1984-02-21,2.921875
1984-02-22,2.890625
1984-02-23,2.921875
1984-02-24,2.921875
1984-02-27,2.9375
1984-02-28,2.90625
1984-02-29,2.921875
1984-03-01,3.203125
1984-03-02,3.1875
1984-03-05,3.03125
1984-03-06,3.078125
1984-03-07,3.015625
1984-03-08,2.96875
1984-03-09,2.984375
1984-03-12,3.03125
1984-03-13,3.125
1984-03-14,3.125
1984-03-15,3.15625
1984-03-16,3.15625
1984-03-19,3.140625
1984-03-20,3.15625
1984-03-21,3.15625
1984-03-22,3.15625
1984-03-23,3.1875
1984-03-26,3.1875
1984-03-27,3.171875
1984-03-28,3.1875
1984-03-29,3.1875
1984-03-30,3.125
1984-04-02,3.1875
1984-04-03,3.15625
1984-04-04,3.109375
1984-04-05,2.96875
1984-04-06,3.0
1984-04-09,3.0
1984-04-10,2.96875
1984-04-11,2.984375
1984-04-12,3.078125
1984-04-13,3.125
1984-04-16,3.25
1984-04-17,3.28125
1984-04-18,3.3125
1984-04-19,3.28125
1984-04-23,3.21875
1984-04-24,3.3125
1984-04-25,3.265625
1984-04-26,3.40625
1984-04-27,3.359375
1984-04-30,3.34375
1984-05-01,3.40625
1984-05-02,3.53125
1984-05-03,3.515625
1984-05-04,3.546875
1984-05-07,3.515625
1984-05-08,3.578125
1984-05-09,3.609375
1984-05-10,3.515625
1984-05-11,3.578125
1984-05-14,3.421875
1984-05-15,3.5
1984-05-16,3.515625
1984-05-17,3.53125
1984-05-18,3.40625
1984-05-21,3.296875
1984-05-22,3.296875
1984-05-23,3.296875
1984-05-24,3.25
1984-05-25,3.046875
1984-05-29,3.09375
1984-05-30,3.203125
1984-05-31,3.1875
1984-06-01,3.296875
1984-06-04,3.375
1984-06-05,3.359375
1984-06-06,3.40625
1984-06-07,3.40625
1984-06-08,3.328125
1984-06-11,3.375
1984-06-12,3.390625
1984-06-13,3.5
1984-06-14,3.28125
1984-06-15,3.375
1984-06-18,3.515625
1984-06-19,3.484375
1984-06-20,3.515625
1984-06-21,3.4375
1984-06-22,3.5
1984-06-25,3.515625
1984-06-26,3.59375
1984-06-27,3.546875
1984-06-28,3.5
1984-06-29,3.53125
1984-07-02,3.4375
1984-07-03,3.421875
1984-07-05,3.28125
1984-07-06,3.296875
1984-07-09,3.25
1984-07-10,3.265625
1984-07-11,3.25
1984-07-12,3.25
1984-07-13,3.25
1984-07-16,3.21875
1984-07-17,3.3125
1984-07-18,3.328125
1984-07-19,3.25
1984-07-20,3.234375
1984-07-23,3.1875
1984-07-24,3.0625
1984-07-25,3.140625
1984-07-26,3.0625
1984-07-27,3.125
1984-07-30,3.15625
1984-07-31,3.15625
1984-08-01,3.234375
1984-08-02,3.59375
1984-08-03,3.625
1984-08-06,3.625
1984-08-07,3.546875
1984-08-08,3.59375
1984-08-09,3.734375
1984-08-10,3.84375
1984-08-13,3.828125
