Date,VOPKF
2013-03-22,60.16
2013-03-25,60.16
2013-03-26,60.16
2013-03-27,60.16
2013-03-28,60.16
2013-04-01,60.16
2013-04-02,60.16
2013-04-03,60.16
2013-04-04,60.16
2013-04-05,60.16
2013-04-08,60.16
2013-04-09,60.16
2013-04-10,60.333
2013-04-11,60.333
2013-04-12,60.333
2013-04-15,60.333
2013-04-16,60.333
2013-04-17,60.333
2013-04-18,60.333
2013-04-19,57.849998
2013-04-22,57.849998
2013-04-23,57.849998
2013-04-24,57.849998
2013-04-25,57.849998
2013-04-26,57.849998
2013-04-29,57.849998
2013-04-30,57.849998
2013-05-01,57.849998
2013-05-02,57.849998
2013-05-03,57.849998
2013-05-06,57.849998
2013-05-07,57.849998
2013-05-08,57.849998
2013-05-09,57.849998
2013-05-10,57.849998
2013-05-13,57.849998
2013-05-14,57.849998
2013-05-15,57.849998
2013-05-16,57.849998
2013-05-17,57.849998
2013-05-20,57.849998
2013-05-21,57.849998
2013-05-22,57.849998
2013-05-23,57.849998
2013-05-24,57.849998
2013-05-28,57.849998
2013-05-29,57.849998
2013-05-30,57.849998
2013-05-31,57.849998
2013-06-03,57.849998
2013-06-04,57.849998
2013-06-05,57.849998
2013-06-06,57.849998
2013-06-07,57.849998
2013-06-10,57.849998
2013-06-11,57.849998
2013-06-12,57.849998
2013-06-13,57.849998
2013-06-14,57.849998
2013-06-17,60.868999
2013-06-18,60.868999
2013-06-19,60.868999
2013-06-20,60.868999
2013-06-21,60.868999
2013-06-24,60.868999
2013-06-25,60.868999
2013-06-26,60.868999
2013-06-27,60.868999
2013-06-28,60.868999
2013-07-01,60.868999
2013-07-02,60.868999
2013-07-03,60.868999
2013-07-05,60.868999
2013-07-08,57.400002
2013-07-09,57.400002
2013-07-10,57.400002
2013-07-11,57.400002
2013-07-12,57.400002
2013-07-15,57.400002
2013-07-16,57.400002
2013-07-17,57.400002
2013-07-18,57.400002
2013-07-19,57.400002
2013-07-22,57.400002
2013-07-23,57.400002
2013-07-24,57.400002
2013-07-25,56.549999
2013-07-26,56.549999
2013-07-29,56.549999
2013-07-30,56.549999
2013-07-31,56.549999
2013-08-01,56.549999
2013-08-02,56.549999
2013-08-05,56.549999
2013-08-06,56.549999
2013-08-07,56.549999
2013-08-08,56.549999
2013-08-09,56.549999
2013-08-12,56.549999
2013-08-13,56.549999
2013-08-14,56.549999
2013-08-15,56.549999
2013-08-16,56.549999
2013-08-19,56.549999
2013-08-20,56.549999
2013-08-21,56.549999
2013-08-22,56.549999
2013-08-23,56.549999
2013-08-26,56.549999
2013-08-27,56.549999
2013-08-28,56.549999
2013-08-29,56.549999
2013-08-30,56.549999
2013-09-03,56.549999
2013-09-04,56.549999
2013-09-05,56.549999
2013-09-06,56.549999
2013-09-09,56.549999
2013-09-10,58.75
2013-09-11,58.75
2013-09-12,58.75
2013-09-13,58.75
2013-09-16,58.75
2013-09-17,58.75
2013-09-18,58.75
2013-09-19,58.75
2013-09-20,58.75
2013-09-23,58.75
2013-09-24,58.970001
2013-09-25,58.970001
2013-09-26,58.970001
2013-09-27,58.970001
2013-09-30,58.970001
2013-10-01,58.970001
2013-10-02,58.970001
2013-10-03,58.970001
2013-10-04,58.970001
2013-10-07,58.970001
2013-10-08,58.970001
2013-10-09,56.130001
2013-10-10,56.130001
2013-10-11,56.130001
2013-10-14,56.130001
2013-10-15,56.130001
2013-10-16,56.130001
2013-10-17,56.130001
2013-10-18,56.130001
2013-10-21,61.5
2013-10-22,61.5
2013-10-23,61.5
2013-10-24,61.5
2013-10-25,61.5
2013-10-28,61.5
2013-10-29,61.5
2013-10-30,61.5
2013-10-31,61.5
2013-11-01,61.5
2013-11-04,61.5
2013-11-05,61.5
2013-11-06,61.5
2013-11-07,61.5
2013-11-08,61.5
2013-11-11,57.0
2013-11-12,57.5
2013-11-13,57.5
2013-11-14,59.48
2013-11-15,59.48
2013-11-18,59.48
2013-11-19,59.48
2013-11-20,59.48
2013-11-21,59.48
2013-11-22,59.48
2013-11-25,59.48
2013-11-26,59.48
2013-11-27,59.330002
2013-11-29,59.330002
2013-12-02,59.330002
2013-12-03,59.330002
2013-12-04,59.330002
2013-12-05,59.330002
2013-12-06,59.330002
2013-12-09,58.650002
2013-12-10,58.650002
2013-12-11,57.110001000000004
2013-12-12,55.580002
2013-12-13,55.580002
2013-12-16,55.580002
2013-12-17,55.580002
2013-12-18,55.580002
2013-12-19,56.25
2013-12-20,56.330002
2013-12-23,56.990002000000004
2013-12-24,56.990002000000004
2013-12-26,56.990002000000004
2013-12-27,56.990002000000004
2013-12-30,56.990002000000004
2013-12-31,56.990002000000004
2014-01-02,56.990002000000004
2014-01-03,57.75
2014-01-06,56.549999
2014-01-07,56.549999
2014-01-08,56.549999
2014-01-09,55.349998
2014-01-10,55.349998
2014-01-13,55.349998
2014-01-14,55.349998
2014-01-15,55.349998
2014-01-16,58.549999
2014-01-17,58.549999
2014-01-21,58.549999
2014-01-22,58.549999
2014-01-23,58.549999
2014-01-24,58.549999
2014-01-27,57.299999
2014-01-28,57.299999
2014-01-29,57.299999
2014-01-30,56.349998
2014-01-31,56.349998
2014-02-03,56.349998
2014-02-04,54.720001
2014-02-05,54.720001
2014-02-06,54.720001
2014-02-07,54.720001
2014-02-10,54.720001
2014-02-11,58.25
2014-02-12,58.25
2014-02-13,57.380001
2014-02-14,57.380001
2014-02-18,57.380001
2014-02-19,57.380001
2014-02-20,57.380001
2014-02-21,57.380001
2014-02-24,57.380001
2014-02-25,59.150002
2014-02-26,58.650002
2014-02-27,58.650002
2014-02-28,58.650002
2014-03-03,58.650002
2014-03-04,58.650002
2014-03-05,58.650002
2014-03-06,58.650002
2014-03-07,58.650002
2014-03-10,58.650002
2014-03-11,57.0
2014-03-12,57.0
2014-03-13,57.0
2014-03-14,57.0
2014-03-17,55.950001
2014-03-18,55.950001
2014-03-19,55.950001
2014-03-20,55.950001
2014-03-21,55.950001
2014-03-24,55.950001
2014-03-25,56.049999
2014-03-26,54.650002
2014-03-27,54.650002
2014-03-28,56.700001
2014-03-31,56.700001
2014-04-01,56.700001
2014-04-02,56.700001
2014-04-03,56.700001
2014-04-04,56.700001
2014-04-07,55.926998
2014-04-08,55.93
2014-04-09,55.93
2014-04-10,57.77
2014-04-11,57.77
2014-04-14,57.77
2014-04-15,57.77
2014-04-16,57.77
2014-04-17,57.200001
2014-04-21,57.200001
2014-04-22,57.200001
2014-04-23,57.200001
2014-04-24,57.200001
2014-04-25,49.25
2014-04-28,49.25
2014-04-29,49.25
2014-04-30,49.950001
2014-05-01,50.200001
2014-05-02,49.700001
2014-05-05,49.5
2014-05-06,49.5
2014-05-07,49.209998999999996
2014-05-08,48.68
2014-05-09,49.349998
2014-05-12,51.200001
2014-05-13,51.57
2014-05-14,51.150002
2014-05-15,50.709998999999996
2014-05-16,50.709998999999996
2014-05-19,50.709998999999996
2014-05-20,50.709998999999996
2014-05-21,52.549999
2014-05-22,52.549999
2014-05-23,52.700001
2014-05-27,52.599998
2014-05-28,51.400002
2014-05-29,51.400002
2014-05-30,51.400002
2014-06-02,51.900002
2014-06-03,51.900002
2014-06-04,51.900002
2014-06-05,51.900002
2014-06-06,51.75
2014-06-09,51.75
2014-06-10,51.75
2014-06-11,51.75
2014-06-12,51.75
2014-06-13,51.75
2014-06-16,51.75
2014-06-17,51.75
2014-06-18,51.5
2014-06-19,50.799999
2014-06-20,50.75
2014-06-23,50.950001
2014-06-24,50.75
2014-06-25,49.5
2014-06-26,49.5
2014-06-27,49.5
2014-06-30,48.880001
2014-07-01,48.880001
2014-07-02,49.369999
2014-07-03,49.369999
2014-07-07,49.369999
2014-07-08,49.369999
2014-07-09,49.369999
2014-07-10,49.369999
2014-07-11,46.189999
2014-07-14,45.139998999999996
2014-07-15,44.830002
2014-07-16,44.830002
2014-07-17,44.830002
2014-07-18,44.830002
2014-07-21,43.849998
2014-07-22,43.849998
2014-07-23,43.849998
2014-07-24,45.970001
2014-07-25,45.970001
2014-07-28,45.459998999999996
2014-07-29,45.209998999999996
2014-07-30,45.209998999999996
2014-07-31,45.209998999999996
2014-08-01,46.009997999999996
2014-08-04,44.459998999999996
2014-08-05,44.459998999999996
2014-08-06,44.459998999999996
2014-08-07,44.459998999999996
2014-08-08,43.310001
2014-08-11,43.950001
2014-08-12,44.700001
2014-08-13,44.700001
2014-08-14,44.700001
2014-08-15,44.700001
2014-08-18,44.700001
2014-08-19,45.849998
2014-08-20,45.849998
2014-08-21,50.299999
2014-08-22,50.900002
2014-08-25,50.900002
2014-08-26,51.720001
2014-08-27,51.720001
2014-08-28,51.720001
2014-08-29,51.099998
2014-09-02,51.099998
2014-09-03,51.099998
2014-09-04,51.099998
2014-09-05,52.950001
2014-09-08,52.950001
2014-09-09,52.950001
2014-09-10,53.099998
2014-09-11,53.099998
2014-09-12,53.099998
2014-09-15,54.650002
2014-09-16,54.75
2014-09-17,54.75
2014-09-18,54.75
2014-09-19,54.75
2014-09-22,53.650002
2014-09-23,53.650002
2014-09-24,53.650002
2014-09-25,53.650002
2014-09-26,53.650002
2014-09-29,53.650002
2014-09-30,53.650002
2014-10-01,53.650002
2014-10-02,53.650002
2014-10-03,53.650002
2014-10-06,53.650002
2014-10-07,51.849998
2014-10-08,51.450001
2014-10-09,51.450001
2014-10-10,51.450001
2014-10-13,51.450001
2014-10-14,51.450001
2014-10-15,51.450001
2014-10-16,51.450001
2014-10-17,51.450001
2014-10-20,51.450001
2014-10-21,51.450001
2014-10-22,51.450001
2014-10-23,50.950001
2014-10-24,50.950001
2014-10-27,50.34
2014-10-28,50.34
2014-10-29,50.34
2014-10-30,50.34
2014-10-31,50.34
2014-11-03,50.34
2014-11-04,50.34
2014-11-05,50.34
2014-11-06,50.34
2014-11-07,50.34
2014-11-10,50.299999
2014-11-11,51.450001
2014-11-12,51.450001
2014-11-13,51.450001
2014-11-14,51.450001
2014-11-17,51.529999
2014-11-18,51.529999
2014-11-19,51.529999
2014-11-20,51.529999
2014-11-21,51.650002
2014-11-24,51.650002
2014-11-25,51.650002
2014-11-26,51.650002
2014-11-28,51.650002
2014-12-01,51.650002
2014-12-02,51.650002
2014-12-03,51.650002
2014-12-04,52.880001
2014-12-05,52.099998
2014-12-08,52.099998
2014-12-09,52.099998
2014-12-10,52.099998
2014-12-11,52.099998
2014-12-12,52.099998
2014-12-15,52.099998
2014-12-16,52.099998
2014-12-17,52.099998
2014-12-18,52.099998
2014-12-19,52.099998
2014-12-22,52.099998
2014-12-23,52.099998
2014-12-24,52.099998
2014-12-26,52.099998
2014-12-29,52.099998
2014-12-30,52.099998
2014-12-31,52.650002
2015-01-02,52.650002
2015-01-05,52.650002
2015-01-06,52.650002
2015-01-07,52.650002
2015-01-08,54.0
2015-01-09,56.599998
2015-01-12,56.599998
2015-01-13,58.400002
2015-01-14,58.549999
2015-01-15,58.549999
2015-01-16,58.549999
2015-01-20,58.549999
2015-01-21,57.849998
2015-01-22,57.849998
2015-01-23,57.849998
2015-01-26,57.849998
2015-01-27,57.849998
2015-01-28,56.5
2015-01-29,56.5
2015-01-30,56.5
2015-02-02,56.5
2015-02-03,56.330002
2015-02-04,56.299999
2015-02-05,56.299999
2015-02-06,56.299999
2015-02-09,56.299999
2015-02-10,56.299999
2015-02-11,55.389998999999996
2015-02-12,55.389998999999996
2015-02-13,55.389998999999996
2015-02-17,55.389998999999996
2015-02-18,55.950001
2015-02-19,55.450001
2015-02-20,55.450001
2015-02-23,55.450001
2015-02-24,55.450001
2015-02-25,55.450001
2015-02-26,55.450001
2015-02-27,52.849998
2015-03-02,52.849998
2015-03-03,52.849998
2015-03-04,52.849998
2015-03-05,52.849998
2015-03-06,52.849998
2015-03-09,52.849998
2015-03-10,54.400002
2015-03-11,54.400002
2015-03-12,54.400002
2015-03-13,54.400002
2015-03-16,54.400002
2015-03-17,54.400002
2015-03-18,55.549999
2015-03-19,54.900002
2015-03-20,54.900002
2015-03-23,54.900002
2015-03-24,54.900002
2015-03-25,54.900002
2015-03-26,54.900002
2015-03-27,54.900002
2015-03-30,54.900002
2015-03-31,54.900002
2015-04-01,54.900002
2015-04-02,54.900002
2015-04-06,54.900002
2015-04-07,54.900002
2015-04-08,54.900002
2015-04-09,54.900002
2015-04-10,54.900002
2015-04-13,54.900002
2015-04-14,54.900002
2015-04-15,54.900002
2015-04-16,54.900002
2015-04-17,54.900002
2015-04-20,54.900002
2015-04-21,54.900002
2015-04-22,51.700001
2015-04-23,53.450001
2015-04-24,53.450001
2015-04-27,53.450001
2015-04-28,53.450001
2015-04-29,53.450001
2015-04-30,53.0
2015-05-01,53.0
2015-05-04,53.0
2015-05-05,53.0
2015-05-06,53.0
2015-05-07,50.450001
2015-05-08,50.450001
2015-05-11,50.450001
2015-05-12,50.450001
2015-05-13,50.450001
2015-05-14,50.450001
2015-05-15,50.450001
2015-05-18,49.84
2015-05-19,49.84
2015-05-20,49.84
2015-05-21,49.84
2015-05-22,48.0
2015-05-26,48.0
2015-05-27,48.0
2015-05-28,48.0
2015-05-29,48.0
2015-06-01,48.0
2015-06-02,48.0
2015-06-03,48.0
2015-06-04,48.0
2015-06-05,48.0
2015-06-08,48.0
2015-06-09,50.59
2015-06-10,50.59
2015-06-11,50.59
2015-06-12,50.59
2015-06-15,50.59
2015-06-16,50.59
2015-06-17,50.59
2015-06-18,50.59
2015-06-19,50.59
2015-06-22,50.59
2015-06-23,50.59
2015-06-24,50.59
2015-06-25,50.59
2015-06-26,52.150002
2015-06-29,52.150002
2015-06-30,52.150002
2015-07-01,52.150002
2015-07-02,52.150002
2015-07-06,52.150002
2015-07-07,52.150002
2015-07-08,52.150002
2015-07-09,50.5
2015-07-10,50.5
2015-07-13,50.5
2015-07-14,50.5
2015-07-15,50.5
2015-07-16,50.5
2015-07-17,50.5
2015-07-20,50.5
2015-07-21,51.700001
2015-07-22,51.700001
2015-07-23,51.700001
2015-07-24,51.700001
2015-07-27,51.700001
2015-07-28,50.049999
2015-07-29,50.049999
2015-07-30,50.049999
2015-07-31,50.049999
2015-08-03,50.049999
2015-08-04,50.049999
2015-08-05,50.049999
2015-08-06,50.049999
2015-08-07,50.049999
2015-08-10,50.049999
2015-08-11,50.049999
2015-08-12,52.150002
2015-08-13,52.849998
2015-08-14,52.849998
2015-08-17,52.849998
2015-08-18,52.849998
2015-08-19,52.849998
2015-08-20,50.299999
2015-08-21,42.700001
2015-08-24,42.900002
2015-08-25,42.709998999999996
2015-08-26,42.580002
2015-08-27,42.580002
2015-08-28,42.099998
2015-08-31,40.849998
2015-09-01,40.849998
2015-09-02,42.0
2015-09-03,41.799999
2015-09-04,41.799999
2015-09-08,41.799999
2015-09-09,41.950001
2015-09-10,41.950001
2015-09-11,40.400002
2015-09-14,40.400002
2015-09-15,40.5
2015-09-16,40.5
2015-09-17,40.5
2015-09-18,40.900002
2015-09-21,40.900002
2015-09-22,40.900002
2015-09-23,39.200001
2015-09-24,38.5
2015-09-25,38.5
2015-09-28,38.5
2015-09-29,38.5
2015-09-30,39.400002
2015-10-01,39.900002
2015-10-02,39.900002
2015-10-05,39.900002
2015-10-06,39.900002
2015-10-07,39.900002
2015-10-08,39.900002
2015-10-09,39.900002
2015-10-12,39.900002
2015-10-13,39.900002
2015-10-14,39.900002
2015-10-15,39.900002
2015-10-16,40.650002
2015-10-19,40.650002
2015-10-20,40.650002
2015-10-21,40.75
2015-10-22,40.419998
2015-10-23,40.419998
2015-10-26,40.419998
2015-10-27,40.150002
2015-10-28,40.150002
2015-10-29,40.150002
2015-10-30,40.150002
2015-11-02,40.150002
2015-11-03,40.150002
2015-11-04,40.150002
2015-11-05,40.150002
2015-11-06,40.150002
2015-11-09,40.150002
2015-11-10,40.150002
2015-11-11,41.75
2015-11-12,41.75
2015-11-13,41.75
2015-11-16,41.75
2015-11-17,41.75
2015-11-18,41.75
2015-11-19,41.75
2015-11-20,41.75
2015-11-23,41.75
2015-11-24,42.0
2015-11-25,42.0
2015-11-27,42.0
2015-11-30,42.0
2015-12-01,42.0
2015-12-02,42.0
2015-12-03,42.0
2015-12-04,42.0
2015-12-07,41.0
2015-12-08,40.150002
2015-12-09,40.150002
2015-12-10,39.950001
2015-12-11,39.950001
2015-12-14,39.0
2015-12-15,38.700001
2015-12-16,39.029999
2015-12-17,39.029999
2015-12-18,39.029999
2015-12-21,39.029999
2015-12-22,43.0
2015-12-23,43.0
2015-12-24,43.0
2015-12-28,43.73
2015-12-29,43.73
2015-12-30,43.52
2015-12-31,43.52
2016-01-04,43.52
2016-01-05,42.349998
2016-01-06,42.349998
2016-01-07,42.349998
2016-01-08,42.349998
2016-01-11,42.349998
2016-01-12,42.349998
2016-01-13,42.349998
2016-01-14,42.349998
2016-01-15,42.349998
2016-01-19,42.349998
2016-01-20,42.349998
2016-01-21,41.099998
2016-01-22,41.099998
2016-01-25,41.25
2016-01-26,42.349998
2016-01-27,42.200001
2016-01-28,42.200001
2016-01-29,42.200001
2016-02-01,42.900002
2016-02-02,42.900002
2016-02-03,42.549999
2016-02-04,45.389998999999996
2016-02-05,45.389998999999996
2016-02-08,42.810001
2016-02-09,42.810001
2016-02-10,42.810001
2016-02-11,42.810001
2016-02-12,42.810001
2016-02-16,42.810001
2016-02-17,42.810001
2016-02-18,42.810001
2016-02-19,42.810001
2016-02-22,42.810001
2016-02-23,42.810001
2016-02-24,42.810001
2016-02-25,42.810001
2016-02-26,42.810001
2016-02-29,42.810001
2016-03-01,42.810001
2016-03-02,42.810001
2016-03-03,42.810001
2016-03-04,42.810001
2016-03-07,47.950001
2016-03-08,47.200001
2016-03-09,47.200001
2016-03-10,47.200001
2016-03-11,47.200001
2016-03-14,48.400002
2016-03-15,48.400002
2016-03-16,48.400002
2016-03-17,48.400002
2016-03-18,48.400002
2016-03-21,48.400002
2016-03-22,48.400002
2016-03-23,48.400002
2016-03-24,48.400002
2016-03-28,47.900002
2016-03-29,47.799999
2016-03-30,47.799999
2016-03-31,47.799999
2016-04-01,47.799999
2016-04-04,47.799999
2016-04-05,48.450001
2016-04-06,48.450001
2016-04-07,48.450001
2016-04-08,48.450001
2016-04-11,48.450001
2016-04-12,48.450001
2016-04-13,48.450001
2016-04-14,48.450001
2016-04-15,48.450001
2016-04-18,48.450001
2016-04-19,48.450001
2016-04-20,48.450001
2016-04-21,53.75
2016-04-22,53.75
2016-04-25,53.75
2016-04-26,53.75
2016-04-27,53.75
2016-04-28,53.75
2016-04-29,54.650002
2016-05-02,54.650002
2016-05-03,54.650002
2016-05-04,54.650002
2016-05-05,54.650002
2016-05-06,54.650002
2016-05-09,54.650002
2016-05-10,54.650002
2016-05-11,54.650002
2016-05-12,54.650002
2016-05-13,54.650002
2016-05-16,54.650002
2016-05-17,53.150002
2016-05-18,53.150002
2016-05-19,53.150002
2016-05-20,53.150002
2016-05-23,51.950001
2016-05-24,51.950001
2016-05-25,53.049999
2016-05-26,53.049999
2016-05-27,53.049999
2016-05-31,53.049999
2016-06-01,52.200001
2016-06-02,52.200001
2016-06-03,52.200001
2016-06-06,52.200001
2016-06-07,52.200001
2016-06-08,52.200001
2016-06-09,52.200001
2016-06-10,51.900002
2016-06-13,51.900002
2016-06-14,48.700001
2016-06-15,48.700001
2016-06-16,47.360001000000004
2016-06-17,47.360001000000004
2016-06-20,47.360001000000004
2016-06-21,47.360001000000004
2016-06-22,47.360001000000004
2016-06-23,47.360001000000004
2016-06-24,47.360001000000004
2016-06-27,47.360001000000004
2016-06-28,47.360001000000004
2016-06-29,47.360001000000004
2016-06-30,47.360001000000004
2016-07-01,47.360001000000004
2016-07-05,47.360001000000004
2016-07-06,47.360001000000004
2016-07-07,47.360001000000004
2016-07-08,47.360001000000004
2016-07-11,48.0
2016-07-12,48.0
2016-07-13,48.0
2016-07-14,48.0
2016-07-15,48.0
2016-07-18,48.0
2016-07-19,48.0
2016-07-20,48.0
2016-07-21,49.150002
2016-07-22,49.150002
2016-07-25,48.849998
2016-07-26,49.150002
2016-07-27,49.150002
2016-07-28,49.150002
2016-07-29,49.150002
2016-08-01,49.150002
2016-08-02,49.150002
2016-08-03,49.150002
2016-08-04,49.150002
2016-08-05,51.5
2016-08-08,51.799999
2016-08-09,52.349998
2016-08-10,52.349998
2016-08-11,52.900002
2016-08-12,52.900002
2016-08-15,52.900002
2016-08-16,52.900002
2016-08-17,53.549999
2016-08-18,53.779999
2016-08-19,53.779999
2016-08-22,53.779999
2016-08-23,53.779999
2016-08-24,53.779999
2016-08-25,53.779999
2016-08-26,53.779999
2016-08-29,53.779999
2016-08-30,53.779999
2016-08-31,53.779999
2016-09-01,50.549999
2016-09-02,50.549999
2016-09-06,50.549999
2016-09-07,50.549999
2016-09-08,52.049999
2016-09-09,52.049999
2016-09-12,52.049999
2016-09-13,52.049999
2016-09-14,52.049999
2016-09-15,52.049999
2016-09-16,52.049999
2016-09-19,52.049999
2016-09-20,52.049999
2016-09-21,52.049999
2016-09-22,52.049999
2016-09-23,52.049999
2016-09-26,52.049999
2016-09-27,52.049999
2016-09-28,52.049999
2016-09-29,52.049999
2016-09-30,52.049999
2016-10-03,52.049999
2016-10-04,52.049999
2016-10-05,52.84
2016-10-06,52.84
2016-10-07,52.84
2016-10-10,52.84
2016-10-11,52.84
2016-10-12,52.84
2016-10-13,52.84
2016-10-14,52.84
2016-10-17,52.84
2016-10-18,52.84
2016-10-19,52.84
2016-10-20,52.84
2016-10-21,52.84
2016-10-24,51.349998
2016-10-25,51.349998
2016-10-26,51.349998
2016-10-27,51.349998
2016-10-28,51.349998
2016-10-31,51.349998
2016-11-01,51.349998
2016-11-02,51.349998
2016-11-03,51.349998
2016-11-04,51.349998
2016-11-07,51.349998
2016-11-08,48.349998
2016-11-09,48.349998
2016-11-10,48.349998
2016-11-11,48.349998
2016-11-14,44.950001
2016-11-15,44.950001
2016-11-16,44.950001
2016-11-17,46.5
2016-11-18,46.5
2016-11-21,46.450001
2016-11-22,46.450001
2016-11-23,46.049999
2016-11-25,46.349998
2016-11-28,46.349998
2016-11-29,46.349998
2016-11-30,46.59
2016-12-01,46.59
2016-12-02,46.59
2016-12-05,44.5
2016-12-06,44.549999
2016-12-07,44.549999
2016-12-08,44.099998
2016-12-09,44.099998
2016-12-12,44.099998
2016-12-13,44.099998
2016-12-14,44.099998
2016-12-15,44.099998
2016-12-16,45.400002
2016-12-19,45.400002
2016-12-20,45.950001
2016-12-21,45.950001
2016-12-22,45.950001
2016-12-23,45.950001
2016-12-27,45.950001
2016-12-28,45.950001
2016-12-29,47.599998
2016-12-30,47.599998
2017-01-03,47.599998
2017-01-04,47.599998
2017-01-05,47.599998
2017-01-06,47.599998
2017-01-09,47.599998
2017-01-10,47.599998
2017-01-11,47.599998
2017-01-12,47.599998
2017-01-13,46.59
2017-01-17,46.59
2017-01-18,46.599998
2017-01-19,46.599998
2017-01-20,46.599998
2017-01-23,46.599998
2017-01-24,46.599998
2017-01-25,46.599998
2017-01-26,45.900002
2017-01-27,45.900002
2017-01-30,43.200001
2017-01-31,42.799999
2017-02-01,43.369999
2017-02-02,43.369999
2017-02-03,43.369999
2017-02-06,43.369999
2017-02-07,43.369999
2017-02-08,43.369999
2017-02-09,43.209998999999996
2017-02-10,43.209998999999996
2017-02-13,43.209998999999996
2017-02-14,43.209998999999996
2017-02-15,43.209998999999996
2017-02-16,43.209998999999996
2017-02-17,41.080002
2017-02-21,41.080002
2017-02-22,40.860001000000004
2017-02-23,40.860001000000004
2017-02-24,40.860001000000004
2017-02-27,40.860001000000004
2017-02-28,40.860001000000004
2017-03-01,40.860001000000004
2017-03-02,43.220001
2017-03-03,43.220001
2017-03-06,43.220001
2017-03-07,43.220001
2017-03-08,41.889998999999996
2017-03-09,41.889998999999996
2017-03-10,41.889998999999996
2017-03-13,41.889998999999996
2017-03-14,41.889998999999996
2017-03-15,41.889998999999996
2017-03-16,43.240002000000004
2017-03-17,43.240002000000004
2017-03-20,43.240002000000004
2017-03-21,43.240002000000004
2017-03-22,43.240002000000004
2017-03-23,43.240002000000004
2017-03-24,43.240002000000004
2017-03-27,43.240002000000004
2017-03-28,43.240002000000004
2017-03-29,43.240002000000004
2017-03-30,43.240002000000004
2017-03-31,43.240002000000004
