Date,LE
2014-08-12,35.049999
2014-08-13,34.650002
2014-08-14,34.93
2014-08-15,34.93
2014-08-18,35.610001000000004
2014-08-19,35.5
2014-08-20,35.349998
2014-08-21,34.810001
2014-08-22,34.48
2014-08-25,34.720001
2014-08-26,34.720001
2014-08-27,34.82
2014-08-28,34.220001
2014-08-29,34.48
2014-09-02,34.369999
2014-09-03,33.119999
2014-09-04,33.459998999999996
2014-09-05,33.18
2014-09-08,34.25
2014-09-09,33.34
2014-09-10,40.200001
2014-09-11,44.02
2014-09-12,44.77
2014-09-15,44.869999
2014-09-16,45.709998999999996
2014-09-17,47.700001
2014-09-18,47.560001
2014-09-19,46.139998999999996
2014-09-22,44.259997999999996
2014-09-23,42.73
2014-09-24,42.98
2014-09-25,42.830002
2014-09-26,41.84
2014-09-29,41.93
2014-09-30,41.119999
2014-10-01,41.009997999999996
2014-10-02,42.860001000000004
2014-10-03,44.869999
2014-10-06,46.299999
2014-10-07,45.32
2014-10-08,43.549999
2014-10-09,41.220001
2014-10-10,39.889998999999996
2014-10-13,38.66
2014-10-14,40.540001000000004
2014-10-15,41.860001000000004
2014-10-16,42.66
2014-10-17,42.970001
2014-10-20,44.57
2014-10-21,46.290001000000004
2014-10-22,45.029999
2014-10-23,46.490002000000004
2014-10-24,45.330002
2014-10-27,46.759997999999996
2014-10-28,48.040001000000004
2014-10-29,47.990002000000004
2014-10-30,47.66
2014-10-31,47.470001
2014-11-03,46.470001
2014-11-04,45.09
2014-11-05,42.630001
2014-11-06,43.790001000000004
2014-11-07,45.330002
2014-11-10,45.32
2014-11-11,44.43
2014-11-12,46.220001
2014-11-13,47.349998
2014-11-14,47.639998999999996
2014-11-17,46.23
2014-11-18,46.110001000000004
2014-11-19,46.150002
2014-11-20,48.130001
2014-11-21,47.209998999999996
2014-11-24,47.59
2014-11-25,48.240002000000004
2014-11-26,47.299999
2014-11-28,47.580002
2014-12-01,44.939999
2014-12-02,46.919998
2014-12-03,48.220001
2014-12-04,49.380001
2014-12-05,49.450001
2014-12-08,49.66
2014-12-09,50.66
2014-12-10,46.950001
2014-12-11,46.830002
2014-12-12,47.599998
2014-12-15,48.380001
2014-12-16,48.869999
2014-12-17,52.560001
2014-12-18,53.73
2014-12-19,53.25
2014-12-22,54.139998999999996
2014-12-23,54.580002
2014-12-24,54.279999
2014-12-26,55.060001
2014-12-29,55.189999
2014-12-30,55.209998999999996
2014-12-31,53.959998999999996
2015-01-02,54.91
2015-01-05,53.43
2015-01-06,52.669998
2015-01-07,53.810001
2015-01-08,55.360001000000004
2015-01-09,54.619999
2015-01-12,53.049999
2015-01-13,52.970001
2015-01-14,53.139998999999996
2015-01-15,50.189999
2015-01-16,51.279999
2015-01-20,50.209998999999996
2015-01-21,50.709998999999996
2015-01-22,41.970001
2015-01-23,38.759997999999996
2015-01-26,38.009997999999996
2015-01-27,36.77
2015-01-28,36.77
2015-01-29,36.889998999999996
2015-01-30,34.689999
2015-02-02,34.93
2015-02-03,35.59
2015-02-04,37.450001
2015-02-05,37.290001000000004
2015-02-06,34.869999
2015-02-09,34.43
2015-02-10,34.610001000000004
2015-02-11,34.48
2015-02-12,35.650002
2015-02-13,35.84
2015-02-17,35.830002
2015-02-18,35.380001
2015-02-19,35.389998999999996
2015-02-20,35.32
2015-02-23,35.169998
2015-02-24,36.139998999999996
2015-02-25,37.279999
2015-02-26,36.580002
2015-02-27,36.669998
2015-03-02,37.209998999999996
2015-03-03,36.77
2015-03-04,37.23
2015-03-05,36.950001
2015-03-06,36.66
2015-03-09,36.16
2015-03-10,36.66
2015-03-11,36.110001000000004
2015-03-12,36.790001000000004
2015-03-13,36.790001000000004
2015-03-16,35.68
2015-03-17,35.77
2015-03-18,35.93
2015-03-19,35.439999
2015-03-20,35.299999
2015-03-23,35.689999
2015-03-24,35.689999
2015-03-25,34.740002000000004
2015-03-26,35.48
2015-03-27,35.450001
2015-03-30,36.040001000000004
2015-03-31,35.880001
2015-04-01,35.220001
2015-04-02,34.779999
2015-04-06,35.290001000000004
2015-04-07,34.299999
2015-04-08,34.400002
2015-04-09,33.66
2015-04-10,33.700001
2015-04-13,33.119999
2015-04-14,32.549999
2015-04-15,31.950001
2015-04-16,31.93
2015-04-17,31.07
2015-04-20,31.190001000000002
2015-04-21,30.09
2015-04-22,29.959999
2015-04-23,29.950001
2015-04-24,29.870001000000002
2015-04-27,28.85
2015-04-28,29.26
2015-04-29,29.129998999999998
2015-04-30,29.379998999999998
2015-05-01,29.83
2015-05-04,29.790001
2015-05-05,29.4
2015-05-06,28.629998999999998
2015-05-07,29.620001000000002
2015-05-08,30.379998999999998
2015-05-11,30.5
2015-05-12,29.84
2015-05-13,30.09
2015-05-14,29.719998999999998
2015-05-15,29.93
2015-05-18,29.360001
2015-05-19,29.540001
2015-05-20,29.389999
2015-05-21,29.42
2015-05-22,29.42
2015-05-26,29.85
2015-05-27,29.540001
2015-05-28,29.5
2015-05-29,29.41
2015-06-01,28.73
2015-06-02,28.549999
2015-06-03,28.700001
2015-06-04,27.389999
2015-06-05,24.959999
2015-06-08,23.620001000000002
2015-06-09,23.059998999999998
2015-06-10,23.34
2015-06-11,23.49
2015-06-12,23.459999
2015-06-15,23.540001
2015-06-16,23.530001000000002
2015-06-17,24.18
2015-06-18,24.040001
2015-06-19,23.9
2015-06-22,24.040001
2015-06-23,25.41
2015-06-24,24.92
2015-06-25,24.76
2015-06-26,24.9
2015-06-29,24.120001000000002
2015-06-30,24.83
2015-07-01,24.129998999999998
2015-07-02,23.870001000000002
2015-07-06,24.459999
2015-07-07,25.1
2015-07-08,25.290001
2015-07-09,25.389999
2015-07-10,26.09
2015-07-13,25.809998999999998
2015-07-14,25.34
2015-07-15,25.059998999999998
2015-07-16,25.68
2015-07-17,25.26
2015-07-20,25.02
2015-07-21,25.290001
2015-07-22,25.23
2015-07-23,25.15
2015-07-24,24.190001000000002
2015-07-27,23.700001
2015-07-28,23.4
2015-07-29,23.5
2015-07-30,23.620001000000002
2015-07-31,23.58
2015-08-03,22.68
2015-08-04,22.91
2015-08-05,23.85
2015-08-06,23.48
2015-08-07,23.049999
2015-08-10,23.299999
2015-08-11,23.43
2015-08-12,23.49
2015-08-13,23.02
2015-08-14,23.030001000000002
2015-08-17,23.450001
2015-08-18,23.15
2015-08-19,23.219998999999998
2015-08-20,22.639999
2015-08-21,22.15
2015-08-24,21.26
2015-08-25,21.440001000000002
2015-08-26,22.25
2015-08-27,23.889999
2015-08-28,24.41
2015-08-31,25.440001000000002
2015-09-01,25.57
2015-09-02,26.120001000000002
2015-09-03,27.450001
2015-09-04,28.309998999999998
2015-09-08,28.709999
2015-09-09,28.92
2015-09-10,28.01
2015-09-11,28.77
2015-09-14,27.559998999999998
2015-09-15,27.66
2015-09-16,26.889999
2015-09-17,26.99
2015-09-18,27.09
2015-09-21,26.719998999999998
2015-09-22,26.91
2015-09-23,27.0
2015-09-24,26.799999
2015-09-25,26.98
2015-09-28,26.99
2015-09-29,26.969998999999998
2015-09-30,27.01
2015-10-01,26.9
2015-10-02,27.030001000000002
2015-10-05,27.25
2015-10-06,27.280001000000002
2015-10-07,27.73
2015-10-08,28.0
2015-10-09,27.040001
2015-10-12,26.540001
2015-10-13,25.780001000000002
2015-10-14,25.709999
2015-10-15,26.16
2015-10-16,25.76
2015-10-19,25.49
2015-10-20,25.52
2015-10-21,25.16
2015-10-22,24.969998999999998
2015-10-23,24.219998999999998
2015-10-26,24.690001000000002
2015-10-27,24.41
2015-10-28,24.98
2015-10-29,24.67
2015-10-30,24.68
2015-11-02,24.190001000000002
2015-11-03,24.809998999999998
2015-11-04,24.59
2015-11-05,24.15
2015-11-06,24.059998999999998
2015-11-09,23.280001000000002
2015-11-10,23.6
2015-11-11,23.530001000000002
2015-11-12,23.49
2015-11-13,22.049999
2015-11-16,22.360001
2015-11-17,22.290001
2015-11-18,22.48
2015-11-19,22.84
2015-11-20,22.540001
2015-11-23,23.450001
2015-11-24,24.190001000000002
2015-11-25,25.200001
2015-11-27,25.620001000000002
2015-11-30,24.040001
2015-12-01,23.440001000000002
2015-12-02,23.389999
2015-12-03,21.450001
2015-12-04,21.139999
2015-12-07,21.379998999999998
2015-12-08,22.25
2015-12-09,23.059998999999998
2015-12-10,23.040001
2015-12-11,23.0
2015-12-14,23.030001000000002
2015-12-15,23.200001
2015-12-16,23.85
2015-12-17,23.059998999999998
2015-12-18,23.959999
2015-12-21,22.33
2015-12-22,23.360001
2015-12-23,24.08
2015-12-24,24.24
2015-12-28,23.190001000000002
2015-12-29,23.25
2015-12-30,23.51
2015-12-31,23.440001000000002
2016-01-04,23.34
2016-01-05,23.26
2016-01-06,23.15
2016-01-07,24.16
2016-01-08,23.43
2016-01-11,23.0
2016-01-12,24.27
2016-01-13,24.24
2016-01-14,23.49
2016-01-15,21.889999
2016-01-19,20.950001
2016-01-20,20.969998999999998
2016-01-21,21.59
2016-01-22,22.58
2016-01-25,21.77
2016-01-26,22.040001
2016-01-27,21.940001000000002
2016-01-28,21.440001000000002
2016-01-29,21.780001000000002
2016-02-01,21.620001000000002
2016-02-02,21.02
2016-02-03,21.85
2016-02-04,22.049999
2016-02-05,20.82
2016-02-08,20.93
2016-02-09,21.41
2016-02-10,21.610001
2016-02-11,21.809998999999998
2016-02-12,22.040001
2016-02-16,22.450001
2016-02-17,23.34
2016-02-18,22.690001000000002
2016-02-19,22.290001
2016-02-22,22.73
2016-02-23,22.66
2016-02-24,22.700001
2016-02-25,22.85
2016-02-26,23.41
2016-02-29,24.059998999999998
2016-03-01,23.469998999999998
2016-03-02,23.879998999999998
2016-03-03,25.459999
2016-03-04,26.0
2016-03-07,25.959999
2016-03-08,25.98
2016-03-09,24.75
2016-03-10,24.09
2016-03-11,24.93
2016-03-14,24.5
2016-03-15,23.950001
2016-03-16,24.23
2016-03-17,25.15
2016-03-18,26.23
2016-03-21,26.610001
2016-03-22,26.73
2016-03-23,25.82
2016-03-24,26.299999
2016-03-28,26.799999
2016-03-29,25.6
2016-03-30,25.77
2016-03-31,25.51
2016-04-01,24.93
2016-04-04,25.049999
2016-04-05,24.27
2016-04-06,24.450001
2016-04-07,23.110001
2016-04-08,23.059998999999998
2016-04-11,22.799999
2016-04-12,23.42
2016-04-13,24.059998999999998
2016-04-14,24.049999
2016-04-15,24.709999
2016-04-18,25.379998999999998
2016-04-19,25.559998999999998
2016-04-20,26.23
2016-04-21,26.5
2016-04-22,27.01
2016-04-25,25.889999
2016-04-26,26.0
2016-04-27,25.66
2016-04-28,25.139999
2016-04-29,24.33
2016-05-02,24.52
2016-05-03,23.5
2016-05-04,23.290001
2016-05-05,21.940001000000002
2016-05-06,22.16
2016-05-09,22.450001
2016-05-10,21.780001000000002
2016-05-11,20.9
2016-05-12,20.25
2016-05-13,19.870001000000002
2016-05-16,19.42
2016-05-17,19.07
2016-05-18,18.26
2016-05-19,17.6
2016-05-20,18.110001
2016-05-23,17.02
2016-05-24,16.969998999999998
2016-05-25,17.48
2016-05-26,17.969998999999998
2016-05-27,17.43
2016-05-31,16.77
2016-06-01,15.81
2016-06-02,16.57
2016-06-03,16.4
2016-06-06,16.4
2016-06-07,16.1
2016-06-08,16.190001000000002
2016-06-09,15.96
2016-06-10,15.71
2016-06-13,15.71
2016-06-14,15.9
2016-06-15,16.469998999999998
2016-06-16,15.9
2016-06-17,16.389999
2016-06-20,16.73
2016-06-21,16.58
2016-06-22,16.76
2016-06-23,16.82
2016-06-24,15.9
2016-06-27,15.64
2016-06-28,15.72
2016-06-29,16.610001
2016-06-30,16.42
2016-07-01,16.76
2016-07-05,16.33
2016-07-06,16.1
2016-07-07,16.17
2016-07-08,16.700001
2016-07-11,16.700001
2016-07-12,17.219998999999998
2016-07-13,17.0
2016-07-14,16.16
2016-07-15,15.39
2016-07-18,15.41
2016-07-19,14.8
2016-07-20,14.8
2016-07-21,14.75
2016-07-22,14.7
2016-07-25,15.05
2016-07-26,14.65
2016-07-27,14.44
2016-07-28,14.37
2016-07-29,14.21
2016-08-01,14.41
2016-08-02,14.53
2016-08-03,14.68
2016-08-04,14.5
2016-08-05,14.81
2016-08-08,15.34
2016-08-09,15.05
2016-08-10,15.05
2016-08-11,15.53
2016-08-12,15.79
2016-08-15,16.43
2016-08-16,17.01
2016-08-17,16.860001
2016-08-18,17.02
2016-08-19,17.08
2016-08-22,18.209999
2016-08-23,18.799999
2016-08-24,19.01
2016-08-25,18.85
2016-08-26,18.26
2016-08-29,18.17
2016-08-30,18.290001
2016-08-31,17.6
2016-09-01,18.709999
2016-09-02,18.379998999999998
2016-09-06,17.530001000000002
2016-09-07,18.25
2016-09-08,18.02
2016-09-09,18.09
2016-09-12,18.41
2016-09-13,18.040001
2016-09-14,18.09
2016-09-15,18.25
2016-09-16,19.360001
2016-09-19,18.530001000000002
2016-09-20,17.99
2016-09-21,18.01
2016-09-22,18.41
2016-09-23,18.0
2016-09-26,15.46
2016-09-27,15.04
2016-09-28,14.67
2016-09-29,14.89
2016-09-30,14.5
2016-10-03,15.21
2016-10-04,15.09
2016-10-05,15.11
2016-10-06,15.0
2016-10-07,14.97
2016-10-10,14.91
2016-10-11,14.91
2016-10-12,14.89
2016-10-13,15.36
2016-10-14,15.23
2016-10-17,14.85
2016-10-18,14.8
2016-10-19,15.05
2016-10-20,15.1
2016-10-21,15.45
2016-10-24,16.049999
2016-10-25,15.75
2016-10-26,15.35
2016-10-27,15.3
2016-10-28,15.4
2016-10-31,15.6
2016-11-01,15.7
2016-11-02,15.75
2016-11-03,15.65
2016-11-04,15.85
2016-11-07,16.15
2016-11-08,16.75
2016-11-09,17.65
2016-11-10,17.25
2016-11-11,17.4
2016-11-14,17.299999
2016-11-15,16.799999
2016-11-16,17.65
2016-11-17,17.9
2016-11-18,18.450001
2016-11-21,18.0
2016-11-22,18.549999
2016-11-23,18.1
2016-11-25,18.450001
2016-11-28,18.65
2016-11-29,17.799999
2016-11-30,17.75
2016-12-01,16.950001
2016-12-02,16.1
2016-12-05,16.15
2016-12-06,15.95
2016-12-07,16.15
2016-12-08,16.75
2016-12-09,17.1
2016-12-12,16.85
2016-12-13,16.9
2016-12-14,16.6
2016-12-15,16.65
2016-12-16,17.1
2016-12-19,17.75
2016-12-20,17.85
2016-12-21,17.6
2016-12-22,17.049999
2016-12-23,16.6
2016-12-27,15.3
2016-12-28,15.35
2016-12-29,15.25
2016-12-30,15.15
2017-01-03,16.5
2017-01-04,17.65
2017-01-05,17.0
2017-01-06,16.25
2017-01-09,15.6
2017-01-10,16.0
2017-01-11,15.55
2017-01-12,15.3
2017-01-13,15.3
2017-01-17,15.15
2017-01-18,15.2
2017-01-19,15.6
2017-01-20,15.75
2017-01-23,15.5
2017-01-24,15.55
2017-01-25,15.55
2017-01-26,15.25
2017-01-27,15.3
2017-01-30,15.8
2017-01-31,15.35
2017-02-01,15.2
2017-02-02,15.45
2017-02-03,15.65
2017-02-06,15.75
2017-02-07,16.5
2017-02-08,16.950001
2017-02-09,16.35
2017-02-10,16.85
2017-02-13,17.65
2017-02-14,17.9
2017-02-15,18.25
2017-02-16,18.299999
2017-02-17,19.1
2017-02-21,19.75
2017-02-22,20.549999
2017-02-23,19.1
2017-02-24,18.6
2017-02-27,18.65
2017-02-28,18.549999
2017-03-01,18.0
2017-03-02,18.299999
2017-03-03,17.9
2017-03-06,18.1
2017-03-07,18.15
2017-03-08,18.75
2017-03-09,18.75
2017-03-10,18.950001
2017-03-13,19.200001
2017-03-14,18.700001
2017-03-15,19.200001
2017-03-16,19.549999
2017-03-17,19.950001
2017-03-20,19.200001
2017-03-21,19.65
2017-03-22,19.1
2017-03-23,19.4
2017-03-24,19.4
2017-03-27,19.4
2017-03-28,20.450001
2017-03-29,21.200001
2017-03-30,21.4
2017-03-31,21.450001
2017-04-03,21.200001
2017-04-04,21.200001
2017-04-05,20.6
2017-04-06,20.950001
2017-04-07,20.5
2017-04-10,20.9
2017-04-11,21.25
2017-04-12,21.1
2017-04-13,20.700001
2017-04-17,20.65
2017-04-18,20.9
2017-04-19,21.15
2017-04-20,21.450001
2017-04-21,21.5
2017-04-24,21.6
2017-04-25,21.700001
2017-04-26,22.299999
2017-04-27,22.950001
2017-04-28,23.6
2017-05-01,24.15
2017-05-02,24.049999
2017-05-03,23.950001
2017-05-04,22.75
2017-05-05,22.15
2017-05-08,22.0
2017-05-09,21.9
2017-05-10,21.85
2017-05-11,21.75
2017-05-12,20.5
2017-05-15,19.299999
2017-05-16,19.4
2017-05-17,18.65
2017-05-18,18.5
2017-05-19,18.1
2017-05-22,18.299999
2017-05-23,18.1
2017-05-24,18.450001
2017-05-25,18.1
2017-05-26,18.15
2017-05-30,17.9
2017-05-31,17.6
2017-06-01,17.049999
2017-06-02,17.0
2017-06-05,16.65
2017-06-06,14.95
2017-06-07,15.125
2017-06-08,15.3
2017-06-09,15.75
2017-06-12,16.049999
2017-06-13,16.25
2017-06-14,15.95
2017-06-15,15.35
2017-06-16,16.25
2017-06-19,16.1
2017-06-20,16.25
2017-06-21,16.5
2017-06-22,16.0
2017-06-23,16.549999
2017-06-26,15.4
2017-06-27,14.95
2017-06-28,15.0
2017-06-29,14.7
2017-06-30,14.9
2017-07-03,14.65
2017-07-05,14.35
2017-07-06,14.25
2017-07-07,14.4
2017-07-10,14.2
2017-07-11,14.2
2017-07-12,14.2
2017-07-13,14.15
2017-07-14,14.05
2017-07-17,14.0
2017-07-18,14.0
2017-07-19,13.55
2017-07-20,13.45
2017-07-21,13.3
2017-07-24,13.5
2017-07-25,13.35
2017-07-26,13.4
2017-07-27,13.45
2017-07-28,13.25
2017-07-31,13.5
2017-08-01,13.25
2017-08-02,13.0
2017-08-03,13.2
2017-08-04,13.2
2017-08-07,13.5
2017-08-08,13.6
2017-08-09,13.75
2017-08-10,12.8
2017-08-11,13.25
2017-08-14,13.1
2017-08-15,13.35
2017-08-16,13.5
2017-08-17,13.3
2017-08-18,13.05
2017-08-21,12.75
2017-08-22,12.2
2017-08-23,11.85
2017-08-24,12.9
2017-08-25,12.65
2017-08-28,13.2
2017-08-29,13.85
2017-08-30,13.85
2017-08-31,12.15
2017-09-01,11.95
2017-09-05,11.35
2017-09-06,11.85
2017-09-07,11.9
2017-09-08,12.45
2017-09-11,12.2
2017-09-12,11.85
2017-09-13,11.95
2017-09-14,11.9
2017-09-15,11.9
2017-09-18,11.75
2017-09-19,11.7
2017-09-20,11.75
2017-09-21,11.75
2017-09-22,12.0
2017-09-25,11.9
2017-09-26,12.05
2017-09-27,12.95
2017-09-28,13.15
2017-09-29,13.2
2017-10-02,12.85
2017-10-03,13.0
2017-10-04,12.95
2017-10-05,13.0
2017-10-06,13.15
2017-10-09,12.9
2017-10-10,12.55
2017-10-11,12.5
2017-10-12,12.05
2017-10-13,12.15
2017-10-16,12.25
2017-10-17,12.15
2017-10-18,12.55
2017-10-19,12.5
2017-10-20,12.95
2017-10-23,12.95
2017-10-24,12.95
2017-10-25,12.9
2017-10-26,12.6
2017-10-27,11.75
2017-10-30,10.7
2017-10-31,10.9
2017-11-01,11.05
2017-11-02,11.05
2017-11-03,11.3
2017-11-06,10.95
2017-11-07,10.95
2017-11-08,12.35
2017-11-09,11.6
2017-11-10,12.95
2017-11-13,12.05
2017-11-14,11.5
2017-11-15,11.1
2017-11-16,11.05
2017-11-17,12.4
2017-11-20,12.7
2017-11-21,12.8
2017-11-22,12.35
2017-11-24,12.3
2017-11-27,12.45
2017-11-28,12.8
2017-11-29,12.8
2017-11-30,12.2
2017-12-01,11.65
2017-12-04,11.8
2017-12-05,13.2
2017-12-06,14.0
2017-12-07,15.2
2017-12-08,15.75
2017-12-11,15.6
2017-12-12,16.6
2017-12-13,18.1
2017-12-14,18.1
2017-12-15,18.5
2017-12-18,19.35
2017-12-19,19.700001
2017-12-20,19.75
2017-12-21,19.9
2017-12-22,19.6
2017-12-26,19.9
2017-12-27,19.549999
2017-12-28,19.549999
2017-12-29,19.549999
2018-01-02,20.450001
2018-01-03,19.75
2018-01-04,18.65
2018-01-05,18.4
2018-01-08,18.700001
2018-01-09,18.549999
2018-01-10,19.049999
2018-01-11,19.75
2018-01-12,19.75
2018-01-16,18.85
2018-01-17,19.200001
2018-01-18,19.25
2018-01-19,19.65
2018-01-22,20.049999
2018-01-23,19.700001
2018-01-24,19.4
2018-01-25,18.65
2018-01-26,18.299999
2018-01-29,18.025
2018-01-30,17.75
2018-01-31,16.799999
2018-02-01,16.35
2018-02-02,16.299999
2018-02-05,16.1
2018-02-06,17.15
2018-02-07,17.450001
2018-02-08,17.200001
2018-02-09,17.299999
2018-02-12,17.299999
2018-02-13,17.200001
2018-02-14,18.0
2018-02-15,18.1
2018-02-16,18.299999
2018-02-20,17.5
2018-02-21,17.700001
2018-02-22,18.049999
2018-02-23,17.9
2018-02-26,17.799999
2018-02-27,17.75
2018-02-28,18.0
2018-03-01,18.75
2018-03-02,19.35
2018-03-05,19.5
2018-03-06,18.5
2018-03-07,18.6
2018-03-08,18.299999
2018-03-09,17.85
2018-03-12,17.1
2018-03-13,16.549999
2018-03-14,16.25
2018-03-15,16.049999
2018-03-16,16.15
2018-03-19,16.25
2018-03-20,16.799999
2018-03-21,16.85
2018-03-22,21.25
2018-03-23,21.450001
2018-03-26,21.9
2018-03-27,22.950001
2018-03-28,23.0
2018-03-29,23.35
2018-04-02,21.9
2018-04-03,22.75
2018-04-04,22.049999
2018-04-05,22.25
2018-04-06,22.200001
2018-04-09,21.85
2018-04-10,21.85
2018-04-11,21.9
2018-04-12,22.65
2018-04-13,21.85
2018-04-16,21.6
2018-04-17,20.950001
2018-04-18,20.5
2018-04-19,20.15
2018-04-20,19.4
2018-04-23,19.450001
2018-04-24,19.5
2018-04-25,19.450001
2018-04-26,19.799999
2018-04-27,19.799999
2018-04-30,19.35
2018-05-01,19.4
2018-05-02,19.75
2018-05-03,19.6
2018-05-04,19.75
2018-05-07,19.4
2018-05-08,19.35
2018-05-09,19.049999
2018-05-10,19.35
2018-05-11,18.9
2018-05-14,19.15
2018-05-15,19.950001
2018-05-16,20.85
2018-05-17,19.85
2018-05-18,19.85
2018-05-21,19.799999
2018-05-22,19.75
2018-05-23,19.75
2018-05-24,19.299999
2018-05-25,19.700001
2018-05-29,19.9
2018-05-30,19.9
2018-05-31,19.75
2018-06-01,20.15
2018-06-04,21.6
2018-06-05,22.1
2018-06-06,21.6
2018-06-07,21.9
2018-06-08,22.049999
2018-06-11,23.5
2018-06-12,29.9
2018-06-13,28.1
2018-06-14,29.35
2018-06-15,27.85
2018-06-18,26.450001
2018-06-19,27.200001
2018-06-20,27.35
2018-06-21,27.85
2018-06-22,28.200001
2018-06-25,28.299999
2018-06-26,28.049999
2018-06-27,27.6
2018-06-28,27.75
2018-06-29,27.9
2018-07-02,28.049999
2018-07-03,27.700001
2018-07-05,28.0
2018-07-06,27.700001
2018-07-09,27.35
2018-07-10,26.75
2018-07-11,26.9
2018-07-12,26.549999
2018-07-13,26.0
2018-07-16,26.15
2018-07-17,26.15
2018-07-18,25.549999
2018-07-19,25.75
2018-07-20,25.6
2018-07-23,25.35
2018-07-24,25.1
2018-07-25,26.15
2018-07-26,25.9
2018-07-27,24.200001
2018-07-30,23.75
2018-07-31,24.25
2018-08-01,24.0
2018-08-02,25.0
2018-08-03,24.700001
2018-08-06,25.299999
2018-08-07,25.0
2018-08-08,25.0
2018-08-09,26.0
2018-08-10,26.1
2018-08-13,26.299999
2018-08-14,25.9
2018-08-15,24.200001
2018-08-16,23.25
2018-08-17,23.4
2018-08-20,23.950001
2018-08-21,24.049999
2018-08-22,25.15
2018-08-23,25.25
2018-08-24,24.950001
2018-08-27,24.0
2018-08-28,25.700001
2018-08-29,25.25
2018-08-30,25.549999
2018-08-31,25.700001
2018-09-04,26.1
2018-09-05,25.049999
2018-09-06,22.0
2018-09-07,20.025
2018-09-10,19.0
2018-09-11,19.0
2018-09-12,18.15
2018-09-13,17.799999
2018-09-14,17.700001
2018-09-17,17.75
2018-09-18,17.4
2018-09-19,17.15
2018-09-20,17.549999
2018-09-21,18.0
2018-09-24,17.950001
2018-09-25,17.35
2018-09-26,17.15
2018-09-27,17.5
2018-09-28,17.549999
2018-10-01,17.16
2018-10-02,16.09
2018-10-03,15.53
2018-10-04,15.77
2018-10-05,15.55
2018-10-08,15.1
2018-10-09,15.11
2018-10-10,14.3
2018-10-11,14.16
2018-10-12,15.12
2018-10-15,14.47
2018-10-16,14.56
2018-10-17,15.03
2018-10-18,14.26
2018-10-19,13.84
2018-10-22,14.84
2018-10-23,14.9
2018-10-24,14.75
2018-10-25,15.62
2018-10-26,15.37
2018-10-29,15.58
2018-10-30,17.16
2018-10-31,16.309998999999998
2018-11-01,17.139999
2018-11-02,17.709999
2018-11-05,17.82
2018-11-06,18.030001000000002
2018-11-07,18.540001
2018-11-08,18.67
2018-11-09,17.99
2018-11-12,17.879998999999998
2018-11-13,18.059998999999998
2018-11-14,18.370001000000002
2018-11-15,18.25
2018-11-16,18.23
2018-11-19,17.83
2018-11-20,17.35
2018-11-21,17.950001
2018-11-23,18.85
2018-11-26,18.639999
2018-11-27,19.27
2018-11-28,19.969998999999998
2018-11-29,20.370001000000002
2018-11-30,21.23
2018-12-03,21.290001
2018-12-04,21.23
2018-12-06,17.93
2018-12-07,15.08
