Date,SCHW
1988-02-29,0.19753099999999998
1988-03-01,0.194787
1988-03-02,0.194787
1988-03-03,0.192044
1988-03-04,0.192044
1988-03-07,0.194787
1988-03-08,0.19753099999999998
1988-03-09,0.20850500000000002
1988-03-10,0.20850500000000002
1988-03-11,0.203018
1988-03-14,0.194787
1988-03-15,0.186557
1988-03-16,0.1893
1988-03-17,0.1893
1988-03-18,0.186557
1988-03-21,0.186557
1988-03-22,0.186557
1988-03-23,0.1893
1988-03-24,0.18107
1988-03-25,0.175583
1988-03-28,0.17284000000000002
1988-03-29,0.17284000000000002
1988-03-30,0.170096
1988-03-31,0.161866
1988-04-04,0.156379
1988-04-05,0.159122
1988-04-06,0.164609
1988-04-07,0.164609
1988-04-08,0.164609
1988-04-11,0.170096
1988-04-12,0.17284000000000002
1988-04-13,0.170096
1988-04-14,0.161866
1988-04-15,0.161866
1988-04-18,0.164609
1988-04-19,0.164609
1988-04-20,0.167353
1988-04-21,0.170096
1988-04-22,0.167353
1988-04-25,0.167353
1988-04-26,0.164609
1988-04-27,0.164609
1988-04-28,0.164609
1988-04-29,0.167353
1988-05-02,0.170096
1988-05-03,0.175583
1988-05-04,0.170096
1988-05-05,0.167353
1988-05-06,0.167353
1988-05-09,0.164609
1988-05-10,0.167353
1988-05-11,0.159122
1988-05-12,0.159122
1988-05-13,0.161866
1988-05-16,0.161866
1988-05-17,0.159122
1988-05-18,0.159122
1988-05-19,0.153635
1988-05-20,0.153635
1988-05-23,0.148148
1988-05-24,0.148148
1988-05-25,0.148148
1988-05-26,0.148148
1988-05-27,0.145405
1988-05-31,0.150892
1988-06-01,0.159122
1988-06-02,0.159122
1988-06-03,0.159122
1988-06-06,0.159122
1988-06-07,0.159122
1988-06-08,0.164609
1988-06-09,0.164609
1988-06-10,0.164609
1988-06-13,0.161866
1988-06-14,0.161866
1988-06-15,0.164609
1988-06-16,0.161866
1988-06-17,0.164609
1988-06-20,0.164609
1988-06-21,0.161866
1988-06-22,0.167353
1988-06-23,0.164609
1988-06-24,0.161866
1988-06-27,0.159122
1988-06-28,0.159122
1988-06-29,0.159122
1988-06-30,0.159122
1988-07-01,0.161866
1988-07-05,0.159122
1988-07-06,0.159122
1988-07-07,0.161866
1988-07-08,0.159122
1988-07-11,0.159122
1988-07-12,0.156379
1988-07-13,0.156379
1988-07-14,0.159122
1988-07-15,0.159122
1988-07-18,0.161866
1988-07-19,0.156379
1988-07-20,0.164609
1988-07-21,0.161866
1988-07-22,0.161866
1988-07-25,0.159122
1988-07-26,0.156379
1988-07-27,0.156379
1988-07-28,0.161866
1988-07-29,0.164609
1988-08-01,0.161866
1988-08-02,0.161866
1988-08-03,0.161866
1988-08-04,0.159122
1988-08-05,0.156379
1988-08-08,0.156379
1988-08-09,0.156379
1988-08-10,0.156379
1988-08-11,0.156379
1988-08-12,0.156379
1988-08-15,0.153635
1988-08-16,0.161866
1988-08-17,0.156379
1988-08-18,0.153635
1988-08-19,0.153635
1988-08-22,0.153635
1988-08-23,0.153635
1988-08-24,0.150892
1988-08-25,0.150892
1988-08-26,0.145405
1988-08-29,0.145405
1988-08-30,0.145405
1988-08-31,0.148148
1988-09-01,0.148148
1988-09-02,0.148148
1988-09-06,0.148148
1988-09-07,0.145405
1988-09-08,0.145405
1988-09-09,0.148148
1988-09-12,0.145405
1988-09-13,0.145405
1988-09-14,0.148148
1988-09-15,0.145405
1988-09-16,0.148148
1988-09-19,0.145405
1988-09-20,0.148148
1988-09-21,0.150892
1988-09-22,0.148148
1988-09-23,0.145405
1988-09-26,0.145405
1988-09-27,0.14266099999999998
1988-09-28,0.14266099999999998
1988-09-29,0.148148
1988-09-30,0.148148
1988-10-03,0.145405
1988-10-04,0.150892
1988-10-05,0.159122
1988-10-06,0.156379
1988-10-07,0.159122
1988-10-10,0.159122
1988-10-11,0.159122
1988-10-12,0.159122
1988-10-13,0.159122
1988-10-14,0.161866
1988-10-17,0.164609
1988-10-18,0.164609
1988-10-19,0.164609
1988-10-20,0.17284000000000002
1988-10-21,0.183813
1988-10-24,0.18107
1988-10-25,0.175583
1988-10-26,0.17284000000000002
1988-10-27,0.17284000000000002
1988-10-28,0.170096
1988-10-31,0.164609
1988-11-01,0.164609
1988-11-02,0.159122
1988-11-03,0.164609
1988-11-04,0.164609
1988-11-07,0.156379
1988-11-08,0.156379
1988-11-09,0.148148
1988-11-10,0.153635
1988-11-11,0.153635
1988-11-14,0.150892
1988-11-15,0.148148
1988-11-16,0.150892
1988-11-17,0.150892
1988-11-18,0.148148
1988-11-21,0.148148
1988-11-22,0.148148
1988-11-23,0.148148
1988-11-25,0.145405
1988-11-28,0.145405
1988-11-29,0.148148
1988-11-30,0.148148
1988-12-01,0.148148
1988-12-02,0.148148
1988-12-05,0.148148
1988-12-06,0.145405
1988-12-07,0.148148
1988-12-08,0.148148
1988-12-09,0.145405
1988-12-12,0.148148
1988-12-13,0.145405
1988-12-14,0.145405
1988-12-15,0.148148
1988-12-16,0.148148
1988-12-19,0.148148
1988-12-20,0.145405
1988-12-21,0.14266099999999998
1988-12-22,0.145405
1988-12-23,0.14266099999999998
1988-12-27,0.145405
1988-12-28,0.145405
1988-12-29,0.148148
1988-12-30,0.148148
1989-01-03,0.148148
1989-01-04,0.156379
1989-01-05,0.159122
1989-01-06,0.167353
1989-01-09,0.167353
1989-01-10,0.170096
1989-01-11,0.167353
1989-01-12,0.170096
1989-01-13,0.175583
1989-01-16,0.175583
1989-01-17,0.170096
1989-01-18,0.170096
1989-01-19,0.178326
1989-01-20,0.183813
1989-01-23,0.1893
1989-01-24,0.192044
1989-01-25,0.194787
1989-01-26,0.203018
1989-01-27,0.219479
1989-01-30,0.22222199999999998
1989-01-31,0.224966
1989-02-01,0.23319600000000001
1989-02-02,0.23045300000000002
1989-02-03,0.224966
1989-02-06,0.21399200000000002
1989-02-07,0.211248
1989-02-08,0.211248
1989-02-09,0.211248
1989-02-10,0.200274
1989-02-13,0.200274
1989-02-14,0.205761
1989-02-15,0.205761
1989-02-16,0.205761
1989-02-17,0.205761
1989-02-21,0.203018
1989-02-22,0.19753099999999998
1989-02-23,0.194787
1989-02-24,0.186557
1989-02-27,0.186557
1989-02-28,0.1893
1989-03-01,0.1893
1989-03-02,0.19753099999999998
1989-03-03,0.19753099999999998
1989-03-06,0.203018
1989-03-07,0.205761
1989-03-08,0.20850500000000002
1989-03-09,0.205761
1989-03-10,0.205761
1989-03-13,0.205761
1989-03-14,0.20850500000000002
1989-03-15,0.205761
1989-03-16,0.20850500000000002
1989-03-17,0.203018
1989-03-20,0.194787
1989-03-21,0.19753099999999998
1989-03-22,0.19753099999999998
1989-03-23,0.192044
1989-03-27,0.192044
1989-03-28,0.192044
1989-03-29,0.192044
1989-03-30,0.192044
1989-03-31,0.194787
1989-04-03,0.194787
1989-04-04,0.194787
1989-04-05,0.192044
1989-04-06,0.19753099999999998
1989-04-07,0.19753099999999998
1989-04-10,0.194787
1989-04-11,0.19753099999999998
1989-04-12,0.200274
1989-04-13,0.203018
1989-04-14,0.21399200000000002
1989-04-17,0.21399200000000002
1989-04-18,0.23045300000000002
1989-04-19,0.238683
1989-04-20,0.23045300000000002
1989-04-21,0.22222199999999998
1989-04-24,0.22222199999999998
1989-04-25,0.219479
1989-04-26,0.219479
1989-04-27,0.22222199999999998
1989-04-28,0.22222199999999998
1989-05-01,0.219479
1989-05-02,0.219479
1989-05-03,0.219479
1989-05-04,0.219479
1989-05-05,0.219479
1989-05-08,0.219479
1989-05-09,0.21673499999999998
1989-05-10,0.219479
1989-05-11,0.224966
1989-05-12,0.224966
1989-05-15,0.241427
1989-05-16,0.238683
1989-05-17,0.24416999999999997
1989-05-18,0.24416999999999997
1989-05-19,0.246914
1989-05-22,0.24965700000000002
1989-05-23,0.255144
1989-05-24,0.257888
1989-05-25,0.25240100000000004
1989-05-26,0.246914
1989-05-30,0.246914
1989-05-31,0.257888
1989-06-01,0.255144
1989-06-02,0.257888
1989-06-05,0.257888
1989-06-06,0.24965700000000002
1989-06-07,0.25240100000000004
1989-06-08,0.260631
1989-06-09,0.263374
1989-06-12,0.260631
1989-06-13,0.263374
1989-06-14,0.263374
1989-06-15,0.257888
1989-06-16,0.260631
1989-06-19,0.260631
1989-06-20,0.263374
1989-06-21,0.263374
1989-06-22,0.26611799999999997
1989-06-23,0.26611799999999997
1989-06-26,0.263374
1989-06-27,0.260631
1989-06-28,0.25240100000000004
1989-06-29,0.238683
1989-06-30,0.241427
1989-07-03,0.246914
1989-07-05,0.257888
1989-07-06,0.26611799999999997
1989-07-07,0.268861
1989-07-10,0.277092
1989-07-11,0.277092
1989-07-12,0.279835
1989-07-13,0.279835
1989-07-14,0.277092
1989-07-17,0.28532199999999996
1989-07-18,0.30178299999999997
1989-07-19,0.326475
1989-07-20,0.331962
1989-07-21,0.323731
1989-07-24,0.320988
1989-07-25,0.320988
1989-07-26,0.320988
1989-07-27,0.337449
1989-07-28,0.342936
1989-07-31,0.36214
1989-08-01,0.359396
1989-08-02,0.359396
1989-08-03,0.35390900000000003
1989-08-04,0.342936
1989-08-07,0.34842199999999995
1989-08-08,0.34842199999999995
1989-08-09,0.345679
1989-08-10,0.34842199999999995
1989-08-11,0.33470500000000003
1989-08-14,0.33470500000000003
1989-08-15,0.33470500000000003
1989-08-16,0.326475
1989-08-17,0.326475
1989-08-18,0.326475
1989-08-21,0.326475
1989-08-22,0.31550100000000003
1989-08-23,0.329218
1989-08-24,0.342936
1989-08-25,0.34842199999999995
1989-08-28,0.34842199999999995
1989-08-29,0.34842199999999995
1989-08-30,0.34842199999999995
1989-08-31,0.345679
1989-09-01,0.340192
1989-09-05,0.345679
1989-09-06,0.342936
1989-09-07,0.342936
1989-09-08,0.345679
1989-09-11,0.340192
1989-09-12,0.342936
1989-09-13,0.337449
1989-09-14,0.326475
1989-09-15,0.31550100000000003
1989-09-18,0.318244
1989-09-19,0.320988
1989-09-20,0.320988
1989-09-21,0.323731
1989-09-22,0.329218
1989-09-25,0.326475
1989-09-26,0.318244
1989-09-27,0.310014
1989-09-28,0.30178299999999997
1989-09-29,0.30727
1989-10-02,0.30727
1989-10-03,0.323731
1989-10-04,0.320988
1989-10-05,0.323731
1989-10-06,0.323731
1989-10-09,0.323731
1989-10-10,0.31550100000000003
1989-10-11,0.310014
1989-10-12,0.30727
1989-10-13,0.279835
1989-10-16,0.27160500000000004
1989-10-17,0.27160500000000004
1989-10-18,0.27160500000000004
1989-10-19,0.28257899999999997
1989-10-20,0.29904000000000003
1989-10-23,0.29904000000000003
1989-10-24,0.293553
1989-10-25,0.293553
1989-10-26,0.279835
1989-10-27,0.274348
1989-10-30,0.279835
1989-10-31,0.28532199999999996
1989-11-01,0.28532199999999996
1989-11-02,0.28532199999999996
1989-11-03,0.279835
1989-11-06,0.274348
1989-11-07,0.277092
1989-11-08,0.28532199999999996
1989-11-09,0.293553
1989-11-10,0.296296
1989-11-13,0.293553
1989-11-14,0.296296
1989-11-15,0.296296
1989-11-16,0.29080900000000004
1989-11-17,0.29080900000000004
1989-11-20,0.28532199999999996
1989-11-21,0.28532199999999996
1989-11-22,0.28257899999999997
1989-11-24,0.28532199999999996
1989-11-27,0.279835
1989-11-28,0.279835
1989-11-29,0.277092
1989-11-30,0.274348
1989-12-01,0.27160500000000004
1989-12-04,0.279835
1989-12-05,0.293553
1989-12-06,0.31550100000000003
1989-12-07,0.320988
1989-12-08,0.320988
1989-12-11,0.312757
1989-12-12,0.312757
1989-12-13,0.326475
1989-12-14,0.323731
1989-12-15,0.326475
1989-12-18,0.312757
1989-12-19,0.29904000000000003
1989-12-20,0.304527
1989-12-21,0.304527
1989-12-22,0.30727
1989-12-26,0.30178299999999997
1989-12-27,0.30178299999999997
1989-12-28,0.304527
1989-12-29,0.304527
1990-01-02,0.310014
1990-01-03,0.323731
1990-01-04,0.320988
1990-01-05,0.320988
1990-01-08,0.329218
1990-01-09,0.323731
1990-01-10,0.320988
1990-01-11,0.323731
1990-01-12,0.31550100000000003
1990-01-15,0.304527
1990-01-16,0.310014
1990-01-17,0.31550100000000003
1990-01-18,0.312757
1990-01-19,0.318244
1990-01-22,0.312757
1990-01-23,0.30727
1990-01-24,0.30178299999999997
1990-01-25,0.304527
1990-01-26,0.296296
1990-01-29,0.293553
1990-01-30,0.293553
1990-01-31,0.296296
1990-02-01,0.30727
1990-02-02,0.30178299999999997
1990-02-05,0.30178299999999997
1990-02-06,0.30178299999999997
1990-02-07,0.304527
1990-02-08,0.310014
1990-02-09,0.320988
1990-02-12,0.318244
1990-02-13,0.320988
1990-02-14,0.326475
1990-02-15,0.326475
1990-02-16,0.331962
1990-02-20,0.323731
1990-02-21,0.323731
1990-02-22,0.331962
1990-02-23,0.329218
1990-02-26,0.329218
1990-02-27,0.323731
1990-02-28,0.33470500000000003
1990-03-01,0.34842199999999995
1990-03-02,0.35390900000000003
1990-03-05,0.356653
1990-03-06,0.386831
1990-03-07,0.381344
1990-03-08,0.392318
1990-03-09,0.381344
1990-03-12,0.381344
1990-03-13,0.386831
1990-03-14,0.378601
1990-03-15,0.375857
1990-03-16,0.375857
1990-03-19,0.37037
1990-03-20,0.373114
1990-03-21,0.375857
1990-03-22,0.367627
1990-03-23,0.37037
1990-03-26,0.373114
1990-03-27,0.373114
1990-03-28,0.375857
1990-03-29,0.37037
1990-03-30,0.373114
1990-04-02,0.36214
1990-04-03,0.364883
1990-04-04,0.373114
1990-04-05,0.375857
1990-04-06,0.373114
1990-04-09,0.367627
1990-04-10,0.373114
1990-04-11,0.373114
1990-04-12,0.37037
1990-04-16,0.37037
1990-04-17,0.367627
1990-04-18,0.34842199999999995
1990-04-19,0.33470500000000003
1990-04-20,0.337449
1990-04-23,0.331962
1990-04-24,0.337449
1990-04-25,0.345679
1990-04-26,0.329218
1990-04-27,0.329218
1990-04-30,0.331962
1990-05-01,0.331962
1990-05-02,0.329218
1990-05-03,0.340192
1990-05-04,0.34842199999999995
1990-05-07,0.351166
1990-05-08,0.34842199999999995
1990-05-09,0.34842199999999995
1990-05-10,0.345679
1990-05-11,0.36214
1990-05-14,0.37037
1990-05-15,0.37037
1990-05-16,0.356653
1990-05-17,0.36214
1990-05-18,0.359396
1990-05-21,0.359396
1990-05-22,0.364883
1990-05-23,0.359396
1990-05-24,0.356653
1990-05-25,0.34842199999999995
1990-05-29,0.345679
1990-05-30,0.345679
1990-05-31,0.345679
1990-06-01,0.356653
1990-06-04,0.356653
1990-06-05,0.359396
1990-06-06,0.356653
1990-06-07,0.35390900000000003
1990-06-08,0.351166
1990-06-11,0.342936
1990-06-12,0.340192
1990-06-13,0.340192
1990-06-14,0.337449
1990-06-15,0.337449
1990-06-18,0.33470500000000003
1990-06-19,0.337449
1990-06-20,0.337449
1990-06-21,0.33470500000000003
1990-06-22,0.342936
1990-06-25,0.340192
1990-06-26,0.340192
1990-06-27,0.342936
1990-06-28,0.34842199999999995
1990-06-29,0.33470500000000003
1990-07-02,0.337449
1990-07-03,0.337449
1990-07-05,0.326475
1990-07-06,0.323731
1990-07-09,0.320988
1990-07-10,0.30178299999999997
1990-07-11,0.30178299999999997
1990-07-12,0.320988
1990-07-13,0.34842199999999995
1990-07-16,0.351166
1990-07-17,0.351166
1990-07-18,0.345679
1990-07-19,0.33470500000000003
1990-07-20,0.337449
1990-07-23,0.329218
1990-07-24,0.323731
1990-07-25,0.329218
1990-07-26,0.31550100000000003
1990-07-27,0.312757
1990-07-30,0.312757
1990-07-31,0.29904000000000003
1990-08-01,0.310014
1990-08-02,0.30178299999999997
1990-08-03,0.304527
1990-08-06,0.28532199999999996
1990-08-07,0.28532199999999996
1990-08-08,0.29080900000000004
1990-08-09,0.29080900000000004
1990-08-10,0.29080900000000004
1990-08-13,0.28532199999999996
1990-08-14,0.28257899999999997
1990-08-15,0.28257899999999997
1990-08-16,0.279835
1990-08-17,0.268861
1990-08-20,0.26611799999999997
1990-08-21,0.268861
1990-08-22,0.25240100000000004
1990-08-23,0.23594
1990-08-24,0.246914
1990-08-27,0.274348
1990-08-28,0.279835
1990-08-29,0.28257899999999997
1990-08-30,0.279835
1990-08-31,0.277092
1990-09-04,0.268861
1990-09-05,0.27160500000000004
1990-09-06,0.27160500000000004
1990-09-07,0.274348
1990-09-10,0.277092
1990-09-11,0.279835
1990-09-12,0.277092
1990-09-13,0.293553
1990-09-14,0.293553
1990-09-17,0.30178299999999997
1990-09-18,0.293553
1990-09-19,0.293553
1990-09-20,0.293553
1990-09-21,0.296296
1990-09-24,0.288066
1990-09-25,0.268861
1990-09-26,0.24416999999999997
1990-09-27,0.24416999999999997
1990-09-28,0.24965700000000002
1990-10-01,0.279835
1990-10-02,0.296296
1990-10-03,0.28532199999999996
1990-10-04,0.288066
1990-10-05,0.288066
1990-10-08,0.28532199999999996
1990-10-09,0.28532199999999996
1990-10-10,0.28257899999999997
1990-10-11,0.274348
1990-10-12,0.268861
1990-10-15,0.27160500000000004
1990-10-16,0.277092
1990-10-17,0.279835
1990-10-18,0.274348
1990-10-19,0.28532199999999996
1990-10-22,0.28532199999999996
1990-10-23,0.288066
1990-10-24,0.288066
1990-10-25,0.29080900000000004
1990-10-26,0.288066
1990-10-29,0.28257899999999997
1990-10-30,0.274348
1990-10-31,0.277092
1990-11-01,0.279835
1990-11-02,0.28532199999999996
1990-11-05,0.288066
1990-11-06,0.293553
1990-11-07,0.28532199999999996
1990-11-08,0.28257899999999997
1990-11-09,0.279835
1990-11-12,0.28257899999999997
1990-11-13,0.28257899999999997
1990-11-14,0.288066
1990-11-15,0.28257899999999997
1990-11-16,0.279835
1990-11-19,0.279835
1990-11-20,0.28257899999999997
1990-11-21,0.279835
1990-11-23,0.279835
1990-11-26,0.274348
1990-11-27,0.274348
1990-11-28,0.277092
1990-11-29,0.274348
1990-11-30,0.260631
1990-12-03,0.257888
1990-12-04,0.263374
1990-12-05,0.260631
1990-12-06,0.26611799999999997
1990-12-07,0.268861
1990-12-10,0.279835
1990-12-11,0.277092
1990-12-12,0.279835
1990-12-13,0.28257899999999997
1990-12-14,0.28257899999999997
1990-12-17,0.279835
1990-12-18,0.277092
1990-12-19,0.274348
1990-12-20,0.28257899999999997
1990-12-21,0.27160500000000004
1990-12-24,0.27160500000000004
1990-12-26,0.268861
1990-12-27,0.263374
1990-12-28,0.257888
1990-12-31,0.24965700000000002
1991-01-02,0.255144
1991-01-03,0.260631
1991-01-04,0.263374
1991-01-07,0.263374
1991-01-08,0.263374
1991-01-09,0.268861
1991-01-10,0.26611799999999997
1991-01-11,0.26611799999999997
1991-01-14,0.263374
1991-01-15,0.26611799999999997
1991-01-16,0.26611799999999997
1991-01-17,0.279835
1991-01-18,0.28257899999999997
1991-01-21,0.274348
1991-01-22,0.274348
1991-01-23,0.277092
1991-01-24,0.288066
1991-01-25,0.30178299999999997
1991-01-28,0.304527
1991-01-29,0.30727
1991-01-30,0.318244
1991-01-31,0.351166
1991-02-01,0.356653
1991-02-04,0.35390900000000003
1991-02-05,0.35390900000000003
1991-02-06,0.364883
1991-02-07,0.359396
1991-02-08,0.356653
1991-02-11,0.384088
1991-02-12,0.392318
1991-02-13,0.39506199999999997
1991-02-14,0.400549
1991-02-15,0.403292
1991-02-19,0.39506199999999997
1991-02-20,0.375857
1991-02-21,0.367627
1991-02-22,0.386831
1991-02-25,0.397805
1991-02-26,0.39506199999999997
1991-02-27,0.39506199999999997
1991-02-28,0.400549
1991-03-01,0.41152299999999997
1991-03-04,0.41701000000000005
1991-03-05,0.42523999999999995
1991-03-06,0.430727
1991-03-07,0.422497
1991-03-08,0.406036
1991-03-11,0.400549
1991-03-12,0.389575
1991-03-13,0.392318
1991-03-14,0.403292
1991-03-15,0.397805
1991-03-18,0.403292
1991-03-19,0.397805
1991-03-20,0.403292
1991-03-21,0.406036
1991-03-22,0.408779
1991-03-25,0.41426599999999997
1991-03-26,0.42798400000000003
1991-03-27,0.42523999999999995
1991-03-28,0.44444399999999995
1991-04-01,0.441701
1991-04-02,0.460905
1991-04-03,0.460905
1991-04-04,0.458162
1991-04-05,0.452675
1991-04-08,0.449931
1991-04-09,0.449931
1991-04-10,0.471879
1991-04-11,0.46913599999999994
1991-04-12,0.46639200000000003
1991-04-15,0.463649
1991-04-16,0.463649
1991-04-17,0.477366
1991-04-18,0.477366
1991-04-19,0.460905
1991-04-22,0.441701
1991-04-23,0.43621400000000005
1991-04-24,0.419753
1991-04-25,0.422497
1991-04-26,0.41426599999999997
1991-04-29,0.39506199999999997
1991-04-30,0.397805
1991-05-01,0.41152299999999997
1991-05-02,0.433471
1991-05-03,0.441701
1991-05-06,0.433471
1991-05-07,0.433471
1991-05-08,0.43621400000000005
1991-05-09,0.44444399999999995
1991-05-10,0.441701
1991-05-13,0.438957
1991-05-14,0.43621400000000005
1991-05-15,0.433471
1991-05-16,0.433471
1991-05-17,0.433471
1991-05-20,0.438957
1991-05-21,0.44444399999999995
1991-05-22,0.44718800000000003
1991-05-23,0.449931
1991-05-24,0.460905
1991-05-28,0.471879
1991-05-29,0.482853
1991-05-30,0.493827
1991-05-31,0.493827
1991-06-03,0.48833999999999994
1991-06-04,0.504801
1991-06-05,0.502058
1991-06-06,0.49931400000000004
1991-06-07,0.510288
1991-06-10,0.515775
1991-06-11,0.515775
1991-06-12,0.491084
1991-06-13,0.491084
1991-06-14,0.493827
1991-06-17,0.504801
1991-06-18,0.502058
1991-06-19,0.49931400000000004
1991-06-20,0.504801
1991-06-21,0.515775
1991-06-24,0.5130319999999999
1991-06-25,0.518519
1991-06-26,0.515775
1991-06-27,0.526749
1991-06-28,0.5432100000000001
1991-07-01,0.570645
1991-07-02,0.5624140000000001
1991-07-03,0.554184
1991-07-05,0.548697
1991-07-08,0.5569270000000001
1991-07-09,0.581619
1991-07-10,0.587106
1991-07-11,0.600823
1991-07-12,0.592593
1991-07-15,0.592593
1991-07-16,0.592593
1991-07-17,0.592593
1991-07-18,0.595336
1991-07-19,0.576132
1991-07-22,0.5624140000000001
1991-07-23,0.559671
1991-07-24,0.570645
1991-07-25,0.587106
1991-07-26,0.595336
1991-07-29,0.5980800000000001
1991-07-30,0.60631
1991-07-31,0.603567
1991-08-01,0.600823
1991-08-02,0.595336
1991-08-05,0.5843619999999999
1991-08-06,0.589849
1991-08-07,0.587106
1991-08-08,0.595336
1991-08-09,0.589849
1991-08-12,0.589849
1991-08-13,0.595336
1991-08-14,0.611797
1991-08-15,0.61454
1991-08-16,0.603567
1991-08-19,0.570645
1991-08-20,0.5569270000000001
1991-08-21,0.581619
1991-08-22,0.600823
1991-08-23,0.617284
1991-08-26,0.620027
1991-08-27,0.609053
1991-08-28,0.617284
1991-08-29,0.633745
1991-08-30,0.622771
1991-09-03,0.628258
1991-09-04,0.625514
1991-09-05,0.622771
1991-09-06,0.622771
1991-09-09,0.611797
1991-09-10,0.570645
1991-09-11,0.5651579999999999
1991-09-12,0.592593
1991-09-13,0.595336
1991-09-16,0.592593
1991-09-17,0.5980800000000001
1991-09-18,0.595336
1991-09-19,0.60631
1991-09-20,0.6556930000000001
1991-09-23,0.6694100000000001
1991-09-24,0.66118
1991-09-25,0.6639229999999999
1991-09-26,0.6748970000000001
1991-09-27,0.6639229999999999
1991-09-30,0.683128
1991-10-01,0.694102
1991-10-02,0.699588
1991-10-03,0.694102
1991-10-04,0.691358
1991-10-07,0.683128
1991-10-08,0.680384
1991-10-09,0.685871
1991-10-10,0.683128
1991-10-11,0.688615
1991-10-14,0.688615
1991-10-15,0.746228
1991-10-16,0.746228
1991-10-17,0.735254
1991-10-18,0.743484
1991-10-21,0.743484
1991-10-22,0.768176
1991-10-23,0.798354
1991-10-24,0.79561
1991-10-25,0.7818930000000001
1991-10-28,0.7709189999999999
1991-10-29,0.8010970000000001
1991-10-30,0.8285319999999999
1991-10-31,0.8285319999999999
1991-11-01,0.823045
1991-11-04,0.8203020000000001
1991-11-05,0.8340190000000001
1991-11-06,0.817558
1991-11-07,0.8093279999999999
1991-11-08,0.817558
1991-11-11,0.812071
1991-11-12,0.8203020000000001
1991-11-13,0.817558
1991-11-14,0.8203020000000001
1991-11-15,0.792867
1991-11-18,0.77915
1991-11-19,0.743484
1991-11-20,0.737997
1991-11-21,0.72428
1991-11-22,0.699588
1991-11-25,0.685871
1991-11-26,0.6748970000000001
1991-11-27,0.694102
1991-11-29,0.718793
1991-12-02,0.737997
1991-12-03,0.757202
1991-12-04,0.7448560000000001
1991-12-05,0.736625
1991-12-06,0.757202
1991-12-09,0.786008
1991-12-10,0.786008
1991-12-11,0.7818930000000001
1991-12-12,0.7901229999999999
1991-12-13,0.8107
1991-12-16,0.823045
1991-12-17,0.814815
1991-12-18,0.7818930000000001
1991-12-19,0.757202
1991-12-20,0.765432
1991-12-23,0.7901229999999999
1991-12-24,0.82716
1991-12-26,0.82716
1991-12-27,0.8724280000000001
1991-12-30,0.9588479999999999
1991-12-31,1.0
1992-01-02,0.975309
1992-01-03,0.975309
