Date,CMPR
2006-02-27,36.080002
2006-02-28,36.16
2006-03-01,35.990002000000004
2006-03-02,34.810001
2006-03-03,32.82
2006-03-06,33.130001
2006-03-07,32.5
2006-03-08,32.700001
2006-03-09,32.0
2006-03-10,31.25
2006-03-13,30.5
2006-03-14,31.870001000000002
2006-03-15,32.150002
2006-03-16,32.98
2006-03-17,33.25
2006-03-20,34.029999
2006-03-21,32.849998
2006-03-22,32.77
2006-03-23,32.84
2006-03-24,32.25
2006-03-27,31.4
2006-03-28,29.82
2006-03-29,29.1
2006-03-30,29.75
2006-03-31,29.85
2006-04-03,29.92
2006-04-04,29.74
2006-04-05,29.709999
2006-04-06,30.0
2006-04-07,29.99
2006-04-10,29.700001
2006-04-11,29.67
2006-04-12,29.700001
2006-04-13,31.25
2006-04-17,32.450001
2006-04-18,33.0
2006-04-19,32.959998999999996
2006-04-20,32.689999
2006-04-21,32.439999
2006-04-24,32.080002
2006-04-25,32.330002
2006-04-26,33.5
2006-04-27,34.150002
2006-04-28,31.98
2006-05-01,32.490002000000004
2006-05-02,32.0
2006-05-03,31.9
2006-05-04,32.0
2006-05-05,32.52
2006-05-08,33.099998
2006-05-09,34.150002
2006-05-10,33.869999
2006-05-11,32.310001
2006-05-12,30.959999
2006-05-15,30.280001000000002
2006-05-16,31.0
2006-05-17,29.91
2006-05-18,31.0
2006-05-19,31.0
2006-05-22,29.91
2006-05-23,30.110001
2006-05-24,30.91
2006-05-25,31.450001
2006-05-26,31.440001000000002
2006-05-30,31.09
2006-05-31,31.67
2006-06-01,32.049999
2006-06-02,32.900002
2006-06-05,32.790001000000004
2006-06-06,31.809998999999998
2006-06-07,30.98
2006-06-08,28.66
2006-06-09,27.780001000000002
2006-06-12,26.91
2006-06-13,26.700001
2006-06-14,28.450001
2006-06-15,30.129998999999998
2006-06-16,29.969998999999998
2006-06-19,28.43
2006-06-20,28.549999
2006-06-21,28.309998999999998
2006-06-22,28.25
2006-06-23,28.32
2006-06-26,27.33
2006-06-27,26.91
2006-06-28,26.139999
2006-06-29,26.940001000000002
2006-06-30,26.74
2006-07-03,25.98
2006-07-05,25.07
2006-07-06,25.629998999999998
2006-07-07,25.030001000000002
2006-07-10,24.610001
2006-07-11,25.459999
2006-07-12,26.1
2006-07-13,24.75
2006-07-14,23.4
2006-07-17,22.790001
2006-07-18,22.5
2006-07-19,22.27
2006-07-20,23.5
2006-07-21,24.26
2006-07-24,24.959999
2006-07-25,25.450001
2006-07-26,25.25
2006-07-27,25.129998999999998
2006-07-28,24.84
2006-07-31,22.120001000000002
2006-08-01,21.0
2006-08-02,22.450001
2006-08-03,22.389999
2006-08-04,23.309998999999998
2006-08-07,23.200001
2006-08-08,22.6
2006-08-09,22.719998999999998
2006-08-10,22.629998999999998
2006-08-11,21.73
2006-08-14,22.15
2006-08-15,23.75
2006-08-16,25.559998999999998
2006-08-17,24.950001
2006-08-18,24.42
2006-08-21,24.32
2006-08-22,24.33
2006-08-23,24.99
2006-08-24,24.59
2006-08-25,25.030001000000002
2006-08-28,24.99
2006-08-29,24.75
2006-08-30,24.309998999999998
2006-08-31,24.530001000000002
2006-09-01,24.549999
2006-09-05,23.780001000000002
2006-09-06,23.629998999999998
2006-09-07,23.59
2006-09-08,23.559998999999998
2006-09-11,23.92
2006-09-12,24.620001000000002
2006-09-13,24.889999
2006-09-14,24.18
2006-09-15,24.040001
2006-09-18,24.58
2006-09-19,25.700001
2006-09-20,26.370001000000002
2006-09-21,26.799999
2006-09-22,26.58
2006-09-25,26.790001
2006-09-26,26.879998999999998
2006-09-27,26.690001000000002
2006-09-28,26.43
2006-09-29,25.940001000000002
2006-10-02,25.049999
2006-10-03,24.99
2006-10-04,24.950001
2006-10-05,25.469998999999998
2006-10-06,25.389999
2006-10-09,26.0
2006-10-10,26.24
2006-10-11,26.82
2006-10-12,27.08
2006-10-13,27.27
2006-10-16,28.83
2006-10-17,28.780001000000002
2006-10-18,29.01
2006-10-19,28.309998999999998
2006-10-20,27.85
2006-10-23,27.950001
2006-10-24,31.370001000000002
2006-10-25,31.1
2006-10-26,30.99
2006-10-27,31.34
2006-10-30,31.35
2006-10-31,31.280001000000002
2006-11-01,29.84
2006-11-02,29.83
2006-11-03,30.639999
2006-11-06,31.18
2006-11-07,31.48
2006-11-08,31.879998999999998
2006-11-09,32.150002
2006-11-10,31.870001000000002
2006-11-13,32.849998
2006-11-14,33.240002000000004
2006-11-15,35.57
2006-11-16,34.630001
2006-11-17,34.299999
2006-11-20,34.200001
2006-11-21,35.470001
2006-11-22,35.529999
2006-11-24,34.700001
2006-11-27,32.990002000000004
2006-11-28,32.599998
2006-11-29,32.950001
2006-11-30,33.310001
2006-12-01,32.490002000000004
2006-12-04,32.869999
2006-12-05,33.110001000000004
2006-12-06,32.34
2006-12-07,31.690001000000002
2006-12-08,31.67
2006-12-11,32.610001000000004
2006-12-12,33.080002
2006-12-13,33.709998999999996
2006-12-14,33.049999
2006-12-15,32.639998999999996
2006-12-18,31.99
2006-12-19,31.51
2006-12-20,30.969998999999998
2006-12-21,32.849998
2006-12-22,32.91
2006-12-26,33.0
2006-12-27,33.610001000000004
2006-12-28,33.369999
2006-12-29,33.110001000000004
2007-01-03,33.040001000000004
2007-01-04,33.91
2007-01-05,33.119999
2007-01-08,34.259997999999996
2007-01-09,35.060001
2007-01-10,36.919998
2007-01-11,37.799999
2007-01-12,37.790001000000004
2007-01-16,37.040001000000004
2007-01-17,36.990002000000004
2007-01-18,36.650002
2007-01-19,36.720001
2007-01-22,36.18
2007-01-23,37.450001
2007-01-24,37.52
2007-01-25,36.310001
2007-01-26,41.450001
2007-01-29,42.59
2007-01-30,42.490002000000004
2007-01-31,43.09
2007-02-01,41.91
2007-02-02,40.880001
2007-02-05,41.16
2007-02-06,42.049999
2007-02-07,42.68
2007-02-08,42.130001
2007-02-09,40.639998999999996
2007-02-12,39.669998
2007-02-13,39.099998
2007-02-14,39.400002
2007-02-15,39.25
2007-02-16,38.540001000000004
2007-02-20,39.259997999999996
2007-02-21,38.470001
2007-02-22,38.73
2007-02-23,39.150002
2007-02-26,39.549999
2007-02-27,37.66
2007-02-28,37.220001
2007-03-01,36.849998
2007-03-02,35.959998999999996
2007-03-05,35.950001
2007-03-06,36.650002
2007-03-07,36.759997999999996
2007-03-08,37.25
2007-03-09,37.509997999999996
2007-03-12,37.580002
2007-03-13,37.459998999999996
2007-03-14,38.060001
2007-03-15,38.049999
2007-03-16,38.57
2007-03-19,40.439999
2007-03-20,39.740002000000004
2007-03-21,40.700001
2007-03-22,39.860001000000004
2007-03-23,40.380001
2007-03-26,39.52
2007-03-27,38.740002000000004
2007-03-28,38.130001
2007-03-29,38.400002
2007-03-30,38.299999
2007-04-02,37.439999
2007-04-03,37.889998999999996
2007-04-04,37.639998999999996
2007-04-05,39.389998999999996
2007-04-09,38.73
2007-04-10,38.200001
2007-04-11,37.349998
2007-04-12,38.32
2007-04-13,38.919998
2007-04-16,39.099998
2007-04-17,38.689999
2007-04-18,38.279999
2007-04-19,38.389998999999996
2007-04-20,39.25
2007-04-23,41.419998
2007-04-24,41.169998
2007-04-25,40.950001
2007-04-26,41.299999
2007-04-27,39.290001000000004
2007-04-30,37.380001
2007-05-01,37.25
2007-05-02,37.48
2007-05-03,38.040001000000004
2007-05-04,37.529999
2007-05-07,36.48
2007-05-08,37.23
2007-05-09,36.93
2007-05-10,37.150002
2007-05-11,37.5
2007-05-14,37.349998
2007-05-15,37.509997999999996
2007-05-16,37.220001
2007-05-17,36.950001
2007-05-18,37.540001000000004
2007-05-21,38.549999
2007-05-22,39.099998
2007-05-23,40.049999
2007-05-24,38.82
2007-05-25,38.27
2007-05-29,38.41
2007-05-30,39.029999
2007-05-31,40.07
2007-06-01,39.98
2007-06-04,40.77
2007-06-05,40.900002
2007-06-06,40.0
2007-06-07,39.66
2007-06-08,40.5
2007-06-11,39.700001
2007-06-12,37.77
2007-06-13,36.830002
2007-06-14,36.259997999999996
2007-06-15,36.59
2007-06-18,38.849998
2007-06-19,40.0
2007-06-20,39.650002
2007-06-21,39.27
2007-06-22,38.32
2007-06-25,37.709998999999996
2007-06-26,38.009997999999996
2007-06-27,38.82
2007-06-28,38.459998999999996
2007-06-29,38.25
2007-07-02,38.139998999999996
2007-07-03,39.400002
2007-07-05,39.919998
2007-07-06,41.77
2007-07-09,41.540001000000004
2007-07-10,40.349998
2007-07-11,40.0
2007-07-12,40.66
2007-07-13,40.48
2007-07-16,39.98
2007-07-17,39.09
2007-07-18,39.130001
2007-07-19,39.880001
2007-07-20,38.209998999999996
2007-07-23,38.25
2007-07-24,37.23
2007-07-25,36.93
2007-07-26,35.630001
2007-07-27,34.400002
2007-07-30,35.41
2007-07-31,34.150002
2007-08-01,35.209998999999996
2007-08-02,35.759997999999996
2007-08-03,34.43
2007-08-06,33.470001
2007-08-07,34.459998999999996
2007-08-08,35.990002000000004
2007-08-09,35.009997999999996
2007-08-10,34.889998999999996
2007-08-13,33.830002
2007-08-14,31.4
2007-08-15,30.030001000000002
2007-08-16,31.209999
2007-08-17,33.299999
2007-08-20,33.509997999999996
2007-08-21,33.220001
2007-08-22,34.509997999999996
2007-08-23,33.470001
2007-08-24,33.759997999999996
2007-08-27,33.869999
2007-08-28,32.93
2007-08-29,33.68
2007-08-30,32.639998999999996
2007-08-31,32.880001
2007-09-04,33.310001
2007-09-05,32.98
2007-09-06,33.209998999999996
2007-09-07,32.66
2007-09-10,33.040001000000004
2007-09-11,34.0
2007-09-12,35.110001000000004
2007-09-13,35.099998
2007-09-14,34.209998999999996
2007-09-17,33.43
2007-09-18,35.43
2007-09-19,37.27
2007-09-20,37.75
2007-09-21,38.27
2007-09-24,37.080002
2007-09-25,37.139998999999996
2007-09-26,38.0
2007-09-27,38.110001000000004
2007-09-28,37.369999
2007-10-01,37.889998999999996
2007-10-02,38.290001000000004
2007-10-03,39.490002000000004
2007-10-04,39.48
2007-10-05,40.529999
2007-10-08,41.57
2007-10-09,41.48
2007-10-10,41.880001
2007-10-11,42.080002
2007-10-12,42.799999
2007-10-15,41.060001
2007-10-16,39.799999
2007-10-17,40.02
2007-10-18,39.52
2007-10-19,37.939999
2007-10-22,37.790001000000004
2007-10-23,37.779999
2007-10-24,38.07
2007-10-25,39.27
2007-10-26,46.049999
2007-10-29,47.009997999999996
2007-10-30,46.740002000000004
2007-10-31,47.57
2007-11-01,45.349998
2007-11-02,46.18
2007-11-05,46.009997999999996
2007-11-06,47.98
2007-11-07,46.200001
2007-11-08,45.610001000000004
2007-11-09,45.209998999999996
2007-11-12,42.540001000000004
2007-11-13,44.380001
2007-11-14,44.459998999999996
2007-11-15,42.5
2007-11-16,41.470001
2007-11-19,41.209998999999996
2007-11-20,42.32
2007-11-21,41.400002
2007-11-23,42.5
2007-11-26,42.779999
2007-11-27,44.049999
2007-11-28,45.700001
2007-11-29,44.290001000000004
2007-11-30,44.400002
2007-12-03,42.389998999999996
2007-12-04,41.549999
2007-12-05,42.689999
2007-12-06,43.77
2007-12-07,44.110001000000004
2007-12-10,44.5
2007-12-11,42.639998999999996
2007-12-12,42.639998999999996
2007-12-13,42.84
2007-12-14,40.779999
2007-12-17,39.02
2007-12-18,40.439999
2007-12-19,40.27
2007-12-20,41.220001
2007-12-21,43.139998999999996
2007-12-24,43.5
2007-12-26,43.380001
2007-12-27,42.939999
2007-12-28,42.849998
2007-12-31,42.849998
2008-01-02,41.16
2008-01-03,41.049999
2008-01-04,37.299999
2008-01-07,35.52
2008-01-08,34.189999
2008-01-09,33.52
2008-01-10,32.169998
2008-01-11,33.110001000000004
2008-01-14,32.919998
2008-01-15,30.719998999999998
2008-01-16,30.5
2008-01-17,29.700001
2008-01-18,28.76
2008-01-22,30.68
2008-01-23,30.73
2008-01-24,33.0
2008-01-25,36.830002
2008-01-28,36.799999
2008-01-29,36.060001
2008-01-30,36.48
2008-01-31,37.209998999999996
2008-02-01,39.02
2008-02-04,38.990002000000004
2008-02-05,35.959998999999996
2008-02-06,34.610001000000004
2008-02-07,36.119999
2008-02-08,35.790001000000004
2008-02-11,37.0
2008-02-12,37.349998
2008-02-13,36.950001
2008-02-14,35.48
2008-02-15,33.459998999999996
2008-02-19,33.68
2008-02-20,33.349998
2008-02-21,32.75
2008-02-22,32.669998
2008-02-25,34.119999
2008-02-26,33.630001
2008-02-27,34.09
2008-02-28,32.360001000000004
2008-02-29,31.42
2008-03-03,31.190001000000002
2008-03-04,31.870001000000002
2008-03-05,33.790001000000004
2008-03-06,32.540001000000004
2008-03-07,31.139999
2008-03-10,31.15
2008-03-11,32.349998
2008-03-12,32.68
2008-03-13,33.82
2008-03-14,32.259997999999996
2008-03-17,31.0
2008-03-18,34.75
2008-03-19,33.959998999999996
2008-03-20,37.0
2008-03-24,37.110001000000004
2008-03-25,37.150002
2008-03-26,36.93
2008-03-27,35.580002
2008-03-28,34.66
2008-03-31,34.950001
2008-04-01,36.740002000000004
2008-04-02,38.139998999999996
2008-04-03,37.25
2008-04-04,37.07
2008-04-07,36.709998999999996
2008-04-08,36.34
2008-04-09,34.720001
2008-04-10,35.369999
2008-04-11,34.27
2008-04-14,33.549999
2008-04-15,33.34
2008-04-16,34.009997999999996
2008-04-17,33.549999
2008-04-18,34.470001
2008-04-21,34.790001000000004
2008-04-22,34.150002
2008-04-23,34.200001
2008-04-24,35.200001
2008-04-25,35.5
2008-04-28,38.639998999999996
2008-04-29,38.200001
2008-04-30,34.029999
2008-05-01,34.560001
2008-05-02,34.869999
2008-05-05,34.619999
2008-05-06,35.849998
2008-05-07,33.759997999999996
2008-05-08,32.509997999999996
2008-05-09,31.719998999999998
2008-05-12,32.400002
2008-05-13,33.150002
2008-05-14,32.0
2008-05-15,30.84
2008-05-16,31.75
2008-05-19,31.530001000000002
2008-05-20,30.26
2008-05-21,29.41
2008-05-22,30.49
2008-05-23,30.459999
2008-05-27,30.879998999999998
2008-05-28,31.0
2008-05-29,30.639999
2008-05-30,31.32
2008-06-02,30.02
2008-06-03,29.34
2008-06-04,30.540001
2008-06-05,30.299999
2008-06-06,29.9
2008-06-09,29.82
2008-06-10,29.459999
2008-06-11,27.5
2008-06-12,26.68
2008-06-13,27.18
2008-06-16,28.370001000000002
2008-06-17,28.389999
2008-06-18,29.77
2008-06-19,30.620001000000002
2008-06-20,29.68
2008-06-23,28.16
2008-06-24,26.139999
2008-06-25,25.969998999999998
2008-06-26,25.809998999999998
2008-06-27,26.33
2008-06-30,26.76
2008-07-01,26.219998999999998
2008-07-02,25.17
2008-07-03,25.17
2008-07-07,24.66
2008-07-08,26.309998999999998
2008-07-09,25.92
2008-07-10,26.48
2008-07-11,27.57
2008-07-14,25.709999
2008-07-15,25.5
2008-07-16,27.24
2008-07-17,28.870001000000002
2008-07-18,29.16
2008-07-21,27.959999
2008-07-22,28.780001000000002
2008-07-23,29.26
2008-07-24,29.860001
2008-07-25,29.16
2008-07-28,28.9
2008-07-29,29.0
2008-07-30,27.860001
2008-07-31,25.77
2008-08-01,30.92
2008-08-04,30.82
2008-08-05,31.91
2008-08-06,32.200001
2008-08-07,30.969998999999998
2008-08-08,31.51
2008-08-11,33.84
2008-08-12,32.860001000000004
2008-08-13,33.75
2008-08-14,34.619999
2008-08-15,34.75
2008-08-18,32.990002000000004
2008-08-19,33.09
2008-08-20,32.25
2008-08-21,31.91
2008-08-22,32.32
2008-08-25,31.639999
2008-08-26,31.450001
2008-08-27,32.310001
2008-08-28,33.450001
2008-08-29,33.240002000000004
2008-09-02,32.540001000000004
2008-09-03,31.85
2008-09-04,30.799999
2008-09-05,30.379998999999998
2008-09-08,31.969998999999998
2008-09-09,31.65
2008-09-10,32.880001
2008-09-11,32.82
2008-09-12,32.849998
2008-09-15,31.51
2008-09-16,32.349998
2008-09-17,32.75
2008-09-18,34.950001
2008-09-19,37.900002
2008-09-22,33.93
2008-09-23,34.060001
2008-09-24,33.700001
2008-09-25,33.98
2008-09-26,34.75
2008-09-29,32.0
2008-09-30,32.84
2008-10-01,34.049999
2008-10-02,33.009997999999996
2008-10-03,31.5
2008-10-06,29.549999
2008-10-07,26.940001000000002
2008-10-08,27.52
2008-10-09,26.059998999999998
2008-10-10,26.0
2008-10-13,27.99
2008-10-14,27.780001000000002
2008-10-15,25.5
2008-10-16,24.879998999999998
2008-10-17,24.450001
2008-10-20,25.209999
2008-10-21,25.120001000000002
2008-10-22,23.98
2008-10-23,23.74
2008-10-24,23.16
2008-10-27,21.85
2008-10-28,24.219998999999998
2008-10-29,16.92
2008-10-30,16.299999
2008-10-31,17.07
2008-11-03,17.51
2008-11-04,17.9
2008-11-05,17.389999
2008-11-06,16.549999
2008-11-07,15.94
2008-11-10,15.66
2008-11-11,14.76
2008-11-12,13.4
2008-11-13,14.48
2008-11-14,12.77
2008-11-17,12.16
2008-11-18,12.29
2008-11-19,12.05
2008-11-20,11.96
2008-11-21,12.78
2008-11-24,13.61
2008-11-25,14.16
2008-11-26,16.25
2008-11-28,16.35
2008-12-01,14.89
2008-12-02,15.86
2008-12-03,16.82
2008-12-04,16.43
2008-12-05,17.0
2008-12-08,17.530001000000002
2008-12-09,15.38
2008-12-10,16.85
2008-12-11,16.629998999999998
2008-12-12,16.799999
2008-12-15,16.43
2008-12-16,16.73
2008-12-17,17.190001000000002
2008-12-18,17.190001000000002
2008-12-19,18.049999
2008-12-22,17.219998999999998
2008-12-23,17.110001
2008-12-24,16.82
2008-12-26,16.73
2008-12-29,16.459999
2008-12-30,17.530001000000002
2008-12-31,18.610001
2009-01-02,19.17
2009-01-05,19.709999
2009-01-06,20.09
2009-01-07,18.860001
2009-01-08,18.74
2009-01-09,17.9
2009-01-12,17.0
2009-01-13,17.42
2009-01-14,16.870001000000002
2009-01-15,17.129998999999998
2009-01-16,18.09
2009-01-20,16.77
2009-01-21,17.280001000000002
2009-01-22,15.99
2009-01-23,16.299999
2009-01-26,16.469998999999998
2009-01-27,16.219998999999998
2009-01-28,21.790001
2009-01-29,21.57
2009-01-30,22.9
2009-02-02,23.83
2009-02-03,23.92
2009-02-04,23.85
2009-02-05,24.33
2009-02-06,24.75
2009-02-09,24.17
2009-02-10,22.93
2009-02-11,23.33
2009-02-12,24.32
2009-02-13,23.809998999999998
2009-02-17,22.9
2009-02-18,22.77
2009-02-19,22.98
2009-02-20,23.549999
2009-02-23,23.07
2009-02-24,24.24
2009-02-25,23.49
2009-02-26,24.33
2009-02-27,24.5
2009-03-02,23.309998999999998
2009-03-03,23.139999
2009-03-04,22.93
2009-03-05,22.52
2009-03-06,22.93
2009-03-09,22.360001
2009-03-10,23.74
2009-03-11,24.58
2009-03-12,25.950001
2009-03-13,26.35
2009-03-16,25.73
2009-03-17,26.299999
2009-03-18,26.91
2009-03-19,25.719998999999998
2009-03-20,25.559998999999998
2009-03-23,27.17
2009-03-24,25.780001000000002
2009-03-25,28.549999
2009-03-26,28.870001000000002
2009-03-27,27.469998999999998
2009-03-30,26.74
2009-03-31,27.49
2009-04-01,27.57
2009-04-02,28.57
2009-04-03,29.33
2009-04-06,29.440001000000002
2009-04-07,28.24
2009-04-08,28.860001
2009-04-09,29.98
2009-04-13,29.26
2009-04-14,30.030001000000002
2009-04-15,29.42
2009-04-16,29.91
2009-04-17,31.4
2009-04-20,30.950001
2009-04-21,31.450001
2009-04-22,31.879998999999998
2009-04-23,30.01
2009-04-24,31.639999
2009-04-27,31.25
2009-04-28,30.809998999999998
2009-04-29,32.91
2009-04-30,34.349998
2009-05-01,37.259997999999996
2009-05-04,38.959998999999996
2009-05-05,38.869999
2009-05-06,36.59
2009-05-07,34.25
2009-05-08,36.630001
2009-05-11,37.220001
2009-05-12,37.0
2009-05-13,36.549999
2009-05-14,37.330002
2009-05-15,37.400002
2009-05-18,39.889998999999996
2009-05-19,39.200001
2009-05-20,37.959998999999996
2009-05-21,36.619999
2009-05-22,36.330002
2009-05-26,38.490002000000004
2009-05-27,37.91
2009-05-28,37.759997999999996
2009-05-29,38.290001000000004
2009-06-01,40.57
2009-06-02,41.009997999999996
2009-06-03,38.43
2009-06-04,40.0
2009-06-05,39.490002000000004
2009-06-08,39.959998999999996
2009-06-09,42.66
2009-06-10,44.369999
2009-06-11,43.040001000000004
2009-06-12,43.25
2009-06-15,41.790001000000004
2009-06-16,40.93
2009-06-17,41.029999
2009-06-18,41.630001
2009-06-19,41.970001
2009-06-22,40.09
2009-06-23,41.650002
2009-06-24,42.5
2009-06-25,43.09
2009-06-26,43.060001
2009-06-29,43.07
2009-06-30,42.650002
2009-07-01,42.889998999999996
2009-07-02,43.459998999999996
2009-07-06,41.599998
2009-07-07,40.259997999999996
2009-07-08,40.360001000000004
2009-07-09,40.630001
2009-07-10,40.77
2009-07-13,41.400002
2009-07-14,41.790001000000004
2009-07-15,43.599998
2009-07-16,44.490002000000004
2009-07-17,42.369999
2009-07-20,41.779999
2009-07-21,40.700001
2009-07-22,40.389998999999996
2009-07-23,42.580002
2009-07-24,43.139998999999996
2009-07-27,42.82
2009-07-28,42.540001000000004
2009-07-29,41.900002
2009-07-30,43.139998999999996
2009-07-31,41.25
2009-08-03,42.560001
2009-08-04,42.59
2009-08-05,42.830002
2009-08-06,41.970001
2009-08-07,43.0
2009-08-10,44.330002
2009-08-11,43.900002
2009-08-12,44.75
2009-08-13,45.27
2009-08-14,43.830002
2009-08-17,42.52
2009-08-18,42.41
2009-08-19,42.259997999999996
2009-08-20,41.700001
2009-08-21,42.799999
2009-08-24,42.48
2009-08-25,42.0
2009-08-26,41.27
2009-08-27,41.560001
2009-08-28,41.470001
2009-08-31,41.439999
2009-09-01,39.630001
2009-09-02,39.990002000000004
2009-09-03,40.380001
2009-09-04,40.709998999999996
2009-09-08,39.990002000000004
2009-09-09,41.580002
2009-09-10,42.619999
2009-09-11,43.549999
2009-09-14,43.849998
2009-09-15,43.25
2009-09-16,45.57
2009-09-17,46.150002
2009-09-18,49.439999
2009-09-21,48.27
2009-09-22,49.389998999999996
2009-09-23,48.82
2009-09-24,49.470001
2009-09-25,48.549999
2009-09-28,50.68
2009-09-29,50.939999
2009-09-30,50.75
2009-10-01,49.119999
2009-10-02,48.669998
2009-10-05,48.959998999999996
2009-10-06,50.41
2009-10-07,49.709998999999996
2009-10-08,48.130001
2009-10-09,49.490002000000004
2009-10-12,49.84
2009-10-13,48.450001
2009-10-14,49.41
2009-10-15,49.630001
2009-10-16,49.400002
2009-10-19,49.91
2009-10-20,49.5
2009-10-21,49.389998999999996
2009-10-22,49.630001
2009-10-23,52.169998
2009-10-26,53.66
2009-10-27,52.869999
2009-10-28,51.700001
2009-10-29,50.09
2009-10-30,51.049999
2009-11-02,53.310001
2009-11-03,53.310001
2009-11-04,53.689999
2009-11-05,55.259997999999996
2009-11-06,56.380001
2009-11-09,55.150002
2009-11-10,55.27
2009-11-11,53.650002
2009-11-12,52.259997999999996
2009-11-13,54.080002
2009-11-16,54.799999
2009-11-17,54.459998999999996
2009-11-18,50.830002
2009-11-19,50.990002000000004
2009-11-20,49.799999
2009-11-23,50.290001000000004
2009-11-24,50.25
2009-11-25,52.91
2009-11-27,53.099998
2009-11-30,57.029999
2009-12-01,58.709998999999996
2009-12-02,59.02
2009-12-03,58.43
2009-12-04,58.689999
2009-12-07,58.09
2009-12-08,57.619999
2009-12-09,56.889998999999996
2009-12-10,57.07
2009-12-11,56.77
2009-12-14,56.310001
2009-12-15,57.25
2009-12-16,57.0
2009-12-17,56.299999
2009-12-18,56.330002
2009-12-21,56.77
2009-12-22,57.330002
2009-12-23,58.349998
2009-12-24,58.139998999999996
2009-12-28,58.240002000000004
2009-12-29,57.950001
2009-12-30,57.029999
2009-12-31,56.66
2010-01-04,56.25
2010-01-05,57.07
2010-01-06,57.060001
2010-01-07,55.290001000000004
2010-01-08,55.43
2010-01-11,55.98
2010-01-12,53.860001000000004
2010-01-13,53.619999
2010-01-14,54.0
2010-01-15,52.0
2010-01-19,52.900002
2010-01-20,52.82
2010-01-21,52.57
2010-01-22,52.41
2010-01-25,51.32
2010-01-26,51.709998999999996
2010-01-27,52.639998999999996
2010-01-28,53.369999
2010-01-29,56.009997999999996
2010-02-01,55.439999
2010-02-02,55.360001000000004
2010-02-03,55.32
2010-02-04,53.799999
2010-02-05,53.139998999999996
2010-02-08,53.25
2010-02-09,54.689999
2010-02-10,54.02
2010-02-11,54.950001
2010-02-12,54.91
2010-02-16,55.720001
2010-02-17,55.490002000000004
2010-02-18,57.32
2010-02-19,58.869999
2010-02-22,58.41
2010-02-23,57.509997999999996
2010-02-24,57.709998999999996
2010-02-25,57.900002
2010-02-26,57.720001
2010-03-01,59.16
2010-03-02,59.470001
2010-03-03,58.889998999999996
2010-03-04,59.700001
2010-03-05,61.080002
2010-03-08,61.720001
2010-03-09,62.049999
2010-03-10,62.040001000000004
2010-03-11,61.950001
2010-03-12,60.869999
2010-03-15,60.0
2010-03-16,59.939999
2010-03-17,60.099998
2010-03-18,60.0
2010-03-19,60.0
2010-03-22,61.610001000000004
2010-03-23,61.919998
2010-03-24,61.459998999999996
2010-03-25,60.720001
2010-03-26,59.98
2010-03-29,57.16
2010-03-30,57.220001
2010-03-31,57.369999
2010-04-01,57.139998999999996
2010-04-05,58.290001000000004
2010-04-06,58.669998
2010-04-07,58.610001000000004
2010-04-08,58.799999
2010-04-09,58.650002
2010-04-12,58.610001000000004
2010-04-13,57.91
2010-04-14,58.630001
