Date,IQV
2014-09-24,56.98
2014-09-25,55.830002
2014-09-26,56.919998
2014-09-29,57.200001
2014-09-30,55.779999
2014-10-01,54.560001
2014-10-02,54.57
2014-10-03,56.189999
2014-10-06,55.380001
2014-10-07,54.599998
2014-10-08,55.299999
2014-10-09,54.639998999999996
2014-10-10,53.200001
2014-10-13,52.599998
2014-10-14,52.91
2014-10-15,52.540001000000004
2014-10-16,54.110001000000004
2014-10-17,55.299999
2014-10-20,54.779999
2014-10-21,56.5
2014-10-22,56.549999
2014-10-23,56.990002000000004
2014-10-24,57.560001
2014-10-27,57.529999
2014-10-28,57.740002000000004
2014-10-29,57.990002000000004
2014-10-30,56.299999
2014-10-31,58.540001000000004
2014-11-03,59.650002
2014-11-04,58.849998
2014-11-05,57.060001
2014-11-06,57.950001
2014-11-07,57.209998999999996
2014-11-10,57.220001
2014-11-11,56.810001
2014-11-12,56.41
2014-11-13,56.389998999999996
2014-11-14,55.830002
2014-11-17,56.43
2014-11-18,57.330002
2014-11-19,57.720001
2014-11-20,57.75
2014-11-21,57.860001000000004
2014-11-24,57.59
2014-11-25,57.75
2014-11-26,57.959998999999996
2014-11-28,57.82
2014-12-01,56.75
2014-12-02,57.540001000000004
2014-12-03,58.25
2014-12-04,57.400002
2014-12-05,57.369999
2014-12-08,57.0
2014-12-09,57.790001000000004
2014-12-10,57.209998999999996
2014-12-11,57.48
2014-12-12,57.369999
2014-12-15,57.049999
2014-12-16,57.169998
2014-12-17,57.540001000000004
2014-12-18,59.380001
2014-12-19,60.389998999999996
2014-12-22,60.09
2014-12-23,59.470001
2014-12-24,59.48
2014-12-26,60.66
2014-12-29,59.950001
2014-12-30,59.689999
2014-12-31,58.869999
2015-01-02,59.110001000000004
2015-01-05,58.41
2015-01-06,57.07
2015-01-07,57.77
2015-01-08,59.200001
2015-01-09,58.82
2015-01-12,59.060001
2015-01-13,59.490002000000004
2015-01-14,59.099998
2015-01-15,59.040001000000004
2015-01-16,59.580002
2015-01-20,59.950001
2015-01-21,59.779999
2015-01-22,60.540001000000004
2015-01-23,60.970001
2015-01-26,61.959998999999996
2015-01-27,61.900002
2015-01-28,61.66
2015-01-29,61.759997999999996
2015-01-30,60.5
2015-02-02,60.560001
2015-02-03,60.27
2015-02-04,60.75
2015-02-05,61.209998999999996
2015-02-06,60.459998999999996
2015-02-09,59.240002000000004
2015-02-10,60.110001000000004
2015-02-11,60.68
2015-02-12,63.25
2015-02-13,63.310001
2015-02-17,64.010002
2015-02-18,64.610001
2015-02-19,64.519997
2015-02-20,65.150002
2015-02-23,64.989998
2015-02-24,64.489998
2015-02-25,65.029999
2015-02-26,64.949997
2015-02-27,64.980003
2015-03-02,65.540001
2015-03-03,65.540001
2015-03-04,64.93
2015-03-05,65.699997
2015-03-06,65.300003
2015-03-09,65.339996
2015-03-10,64.440002
2015-03-11,64.980003
2015-03-12,65.339996
2015-03-13,66.050003
2015-03-16,66.57
2015-03-17,66.800003
2015-03-18,66.75
2015-03-19,66.870003
2015-03-20,67.25
2015-03-23,67.970001
2015-03-24,67.449997
2015-03-25,66.309998
2015-03-26,66.290001
2015-03-27,67.260002
2015-03-30,68.0
2015-03-31,66.970001
2015-04-01,67.870003
2015-04-02,66.389999
2015-04-06,66.459999
2015-04-07,66.199997
2015-04-08,67.16999799999999
2015-04-09,67.410004
2015-04-10,67.629997
2015-04-13,67.870003
2015-04-14,67.209999
2015-04-15,67.160004
2015-04-16,67.480003
2015-04-17,66.690002
2015-04-20,66.489998
2015-04-21,66.699997
2015-04-22,66.449997
2015-04-23,67.690002
2015-04-24,69.089996
2015-04-27,68.900002
2015-04-28,69.309998
2015-04-29,68.470001
2015-04-30,65.879997
2015-05-01,67.300003
2015-05-04,66.230003
2015-05-05,64.589996
2015-05-06,64.900002
2015-05-07,64.860001
2015-05-08,64.849998
2015-05-11,64.360001
2015-05-12,64.470001
2015-05-13,65.480003
2015-05-14,65.66999799999999
2015-05-15,67.139999
2015-05-18,67.529999
2015-05-19,68.370003
2015-05-20,68.809998
2015-05-21,68.709999
2015-05-22,69.699997
2015-05-26,69.269997
2015-05-27,70.519997
2015-05-28,70.589996
2015-05-29,69.709999
2015-06-01,70.040001
2015-06-02,69.68
2015-06-03,69.639999
2015-06-04,69.66999799999999
2015-06-05,69.709999
2015-06-08,69.449997
2015-06-09,69.43
2015-06-10,69.41999799999999
2015-06-11,69.860001
2015-06-12,70.029999
2015-06-15,69.690002
2015-06-16,70.58000200000001
2015-06-17,70.779999
2015-06-18,71.110001
2015-06-19,71.849998
2015-06-22,72.720001
2015-06-23,73.510002
2015-06-24,72.900002
2015-06-25,73.489998
2015-06-26,73.25
2015-06-29,72.08000200000001
2015-06-30,72.610001
2015-07-01,72.970001
2015-07-02,72.800003
2015-07-06,72.620003
2015-07-07,72.860001
2015-07-08,71.66999799999999
2015-07-09,72.160004
2015-07-10,74.16999799999999
2015-07-13,75.239998
2015-07-14,76.07
2015-07-15,75.93
2015-07-16,76.720001
2015-07-17,76.860001
2015-07-20,76.410004
2015-07-21,75.290001
2015-07-22,76.230003
2015-07-23,75.639999
2015-07-24,74.940002
2015-07-27,74.58000200000001
2015-07-28,76.75
2015-07-29,79.099998
2015-07-30,78.75
2015-07-31,76.720001
2015-08-03,77.110001
2015-08-04,77.489998
2015-08-05,77.32
2015-08-06,76.0
2015-08-07,75.290001
2015-08-10,76.139999
2015-08-11,75.379997
2015-08-12,75.040001
2015-08-13,75.0
2015-08-14,75.08000200000001
2015-08-17,76.16999799999999
2015-08-18,76.029999
2015-08-19,75.690002
2015-08-20,74.040001
2015-08-21,72.940002
2015-08-24,70.239998
2015-08-25,71.010002
2015-08-26,73.32
2015-08-27,74.199997
2015-08-28,75.239998
2015-08-31,74.510002
2015-09-01,71.900002
2015-09-02,73.839996
2015-09-03,74.339996
2015-09-04,72.779999
2015-09-08,74.349998
2015-09-09,73.989998
2015-09-10,74.41999799999999
2015-09-11,75.889999
2015-09-14,75.610001
2015-09-15,76.940002
2015-09-16,77.440002
2015-09-17,78.440002
2015-09-18,77.57
2015-09-21,76.650002
2015-09-22,75.57
2015-09-23,76.010002
2015-09-24,75.199997
2015-09-25,73.360001
2015-09-28,69.059998
2015-09-29,68.860001
2015-09-30,69.57
2015-10-01,69.610001
2015-10-02,71.33000200000001
2015-10-05,70.66999799999999
2015-10-06,66.370003
2015-10-07,67.769997
2015-10-08,67.980003
2015-10-09,69.83000200000001
2015-10-12,70.089996
2015-10-13,69.879997
2015-10-14,69.230003
2015-10-15,70.629997
2015-10-16,71.57
2015-10-19,71.75
2015-10-20,70.18
2015-10-21,68.790001
2015-10-22,67.690002
2015-10-23,68.269997
2015-10-26,69.139999
2015-10-27,68.760002
2015-10-28,66.989998
2015-10-29,64.470001
2015-10-30,63.650002
2015-11-02,66.050003
2015-11-03,65.269997
2015-11-04,65.82
2015-11-05,65.889999
2015-11-06,66.089996
2015-11-09,67.059998
2015-11-10,67.260002
2015-11-11,66.58000200000001
2015-11-12,66.800003
2015-11-13,66.709999
2015-11-16,67.190002
2015-11-17,68.58000200000001
2015-11-18,69.730003
2015-11-19,69.07
2015-11-20,68.730003
2015-11-23,69.239998
2015-11-24,69.160004
2015-11-25,68.510002
2015-11-27,69.260002
2015-11-30,67.989998
2015-12-01,68.940002
2015-12-02,66.75
2015-12-03,65.779999
2015-12-04,68.019997
2015-12-07,67.410004
2015-12-08,67.529999
2015-12-09,66.690002
2015-12-10,67.91999799999999
2015-12-11,67.349998
2015-12-14,68.139999
2015-12-15,68.93
2015-12-16,68.730003
2015-12-17,69.860001
2015-12-18,69.519997
2015-12-21,69.739998
2015-12-22,69.290001
2015-12-23,70.040001
2015-12-24,69.629997
2015-12-28,69.58000200000001
2015-12-29,70.459999
2015-12-30,69.589996
2015-12-31,68.660004
2016-01-04,67.040001
2016-01-05,67.110001
2016-01-06,66.739998
2016-01-07,65.18
2016-01-08,65.099998
2016-01-11,64.57
2016-01-12,65.139999
2016-01-13,63.759997999999996
2016-01-14,63.959998999999996
2016-01-15,63.34
2016-01-19,63.360001000000004
2016-01-20,63.25
2016-01-21,62.470001
2016-01-22,63.610001000000004
2016-01-25,63.0
2016-01-26,63.5
2016-01-27,61.93
2016-01-28,60.43
2016-01-29,60.830002
2016-02-01,60.529999
2016-02-02,58.279999
2016-02-03,58.549999
2016-02-04,59.529999
2016-02-05,57.5
2016-02-08,55.91
2016-02-09,56.700001
2016-02-10,58.349998
2016-02-11,59.0
2016-02-12,60.43
2016-02-16,61.790001000000004
2016-02-17,63.169998
2016-02-18,62.73
2016-02-19,63.43
2016-02-22,62.5
2016-02-23,61.650002
2016-02-24,62.099998
2016-02-25,62.860001000000004
2016-02-26,63.349998
2016-02-29,62.709998999999996
2016-03-01,65.360001
2016-03-02,65.440002
2016-03-03,64.66999799999999
2016-03-04,65.440002
2016-03-07,65.32
2016-03-08,65.650002
2016-03-09,65.510002
2016-03-10,65.279999
2016-03-11,67.400002
2016-03-14,66.83000200000001
2016-03-15,65.400002
2016-03-16,65.029999
2016-03-17,64.650002
2016-03-18,64.879997
2016-03-21,64.599998
2016-03-22,65.300003
2016-03-23,64.540001
2016-03-24,64.230003
2016-03-28,63.77
2016-03-29,65.07
2016-03-30,64.699997
2016-03-31,65.099998
2016-04-01,67.519997
2016-04-04,68.41999799999999
2016-04-05,67.690002
2016-04-06,70.190002
2016-04-07,70.160004
2016-04-08,70.83000200000001
2016-04-11,70.349998
2016-04-12,69.400002
2016-04-13,70.0
2016-04-14,69.66999799999999
2016-04-15,70.089996
2016-04-18,69.83000200000001
2016-04-19,69.739998
2016-04-20,69.720001
2016-04-21,70.029999
2016-04-22,70.040001
2016-04-25,70.0
2016-04-26,70.08000200000001
2016-04-27,69.82
2016-04-28,69.980003
2016-04-29,69.07
2016-05-02,69.099998
2016-05-03,67.459999
2016-05-04,65.029999
2016-05-05,64.519997
2016-05-06,65.959999
2016-05-09,67.029999
2016-05-10,67.650002
2016-05-11,65.949997
2016-05-12,65.309998
2016-05-13,65.739998
2016-05-16,65.58000200000001
2016-05-17,65.58000200000001
2016-05-18,65.849998
2016-05-19,64.91999799999999
2016-05-20,66.550003
2016-05-23,65.970001
2016-05-24,66.91999799999999
2016-05-25,67.059998
2016-05-26,66.739998
2016-05-27,66.699997
2016-05-31,67.889999
2016-06-01,67.860001
2016-06-02,67.83000200000001
2016-06-03,67.220001
2016-06-06,67.209999
2016-06-07,67.239998
2016-06-08,66.800003
2016-06-09,66.540001
2016-06-10,65.57
2016-06-13,65.400002
2016-06-14,65.16999799999999
2016-06-15,65.099998
2016-06-16,64.870003
2016-06-17,63.400002
2016-06-20,63.689999
2016-06-21,63.830002
2016-06-22,63.919998
2016-06-23,65.019997
2016-06-24,63.32
2016-06-27,61.32
2016-06-28,62.400002
2016-06-29,63.490002000000004
2016-06-30,65.32
2016-07-01,66.860001
2016-07-05,67.230003
2016-07-06,68.309998
2016-07-07,68.989998
2016-07-08,71.410004
2016-07-11,70.82
2016-07-12,71.059998
2016-07-13,71.059998
2016-07-14,72.82
2016-07-15,71.66999799999999
2016-07-18,72.370003
2016-07-19,72.139999
2016-07-20,73.220001
2016-07-21,72.889999
2016-07-22,74.029999
2016-07-25,74.08000200000001
2016-07-26,75.449997
2016-07-27,75.0
2016-07-28,77.91999799999999
2016-07-29,77.639999
2016-08-01,78.610001
2016-08-02,77.559998
2016-08-03,77.040001
2016-08-04,77.379997
2016-08-05,77.779999
2016-08-08,76.559998
2016-08-09,76.480003
2016-08-10,76.809998
2016-08-11,76.75
2016-08-12,76.400002
2016-08-15,76.510002
2016-08-16,76.110001
2016-08-17,75.300003
2016-08-18,75.260002
2016-08-19,75.050003
2016-08-22,76.589996
2016-08-23,76.010002
2016-08-24,75.410004
2016-08-25,75.68
2016-08-26,75.690002
2016-08-29,77.41999799999999
2016-08-30,77.139999
2016-08-31,77.300003
2016-09-01,77.41999799999999
2016-09-02,76.959999
2016-09-06,76.540001
2016-09-07,77.690002
2016-09-08,77.849998
2016-09-09,77.07
2016-09-12,77.739998
2016-09-13,77.529999
2016-09-14,77.900002
2016-09-15,77.849998
2016-09-16,77.309998
2016-09-19,77.379997
2016-09-20,77.470001
2016-09-21,78.0
2016-09-22,78.129997
2016-09-23,79.410004
2016-09-26,78.980003
2016-09-27,79.699997
2016-09-28,79.57
2016-09-29,79.059998
2016-09-30,81.059998
2016-10-03,80.199997
2016-10-04,78.790001
2016-10-05,80.540001
2016-10-06,79.269997
2016-10-07,79.459999
2016-10-10,79.809998
2016-10-11,77.230003
2016-10-12,75.889999
2016-10-13,75.699997
2016-10-14,75.339996
2016-10-17,75.279999
2016-10-18,76.33000200000001
2016-10-19,75.209999
2016-10-20,74.41999799999999
2016-10-21,74.019997
2016-10-24,74.540001
2016-10-25,74.43
2016-10-26,73.120003
2016-10-27,72.099998
2016-10-28,71.769997
2016-10-31,71.739998
2016-11-01,71.660004
2016-11-02,72.360001
2016-11-03,72.209999
2016-11-04,72.589996
2016-11-07,74.589996
2016-11-08,75.940002
2016-11-09,77.68
2016-11-10,78.339996
2016-11-11,77.129997
2016-11-14,76.889999
2016-11-15,77.940002
2016-11-16,77.309998
2016-11-17,79.480003
2016-11-18,79.879997
2016-11-21,80.019997
2016-11-22,80.199997
2016-11-23,79.870003
2016-11-25,80.57
2016-11-28,79.82
2016-11-29,80.93
2016-11-30,76.83000200000001
2016-12-01,73.0
2016-12-02,74.029999
2016-12-05,75.699997
2016-12-06,77.58000200000001
2016-12-07,76.93
2016-12-08,77.540001
2016-12-09,78.339996
2016-12-12,79.410004
2016-12-13,79.32
2016-12-14,79.389999
2016-12-15,80.540001
2016-12-16,77.879997
2016-12-19,76.68
2016-12-20,76.889999
2016-12-21,75.440002
2016-12-22,74.949997
2016-12-23,76.220001
2016-12-27,75.849998
2016-12-28,75.959999
2016-12-29,75.879997
2016-12-30,76.050003
2017-01-03,76.93
2017-01-04,77.279999
2017-01-05,77.0
2017-01-06,77.82
2017-01-09,77.989998
2017-01-10,77.879997
2017-01-11,76.980003
2017-01-12,77.190002
2017-01-13,77.160004
2017-01-17,76.790001
2017-01-18,75.589996
2017-01-19,76.07
2017-01-20,76.099998
2017-01-23,75.849998
2017-01-24,75.349998
2017-01-25,75.529999
2017-01-26,75.540001
2017-01-27,76.360001
2017-01-30,75.349998
2017-01-31,78.489998
2017-02-01,78.559998
2017-02-02,78.209999
2017-02-03,77.620003
2017-02-06,77.75
2017-02-07,77.989998
2017-02-08,78.129997
2017-02-09,78.849998
2017-02-10,79.559998
2017-02-13,80.0
2017-02-14,82.300003
2017-02-15,77.849998
2017-02-16,76.870003
2017-02-17,76.75
2017-02-21,76.25
2017-02-22,77.349998
2017-02-23,78.120003
2017-02-24,77.639999
2017-02-27,79.470001
2017-02-28,77.389999
2017-03-01,77.099998
2017-03-02,76.779999
2017-03-03,77.849998
2017-03-06,77.900002
2017-03-07,77.480003
2017-03-08,79.129997
2017-03-09,79.800003
2017-03-10,80.699997
2017-03-13,80.540001
2017-03-14,79.629997
2017-03-15,80.839996
2017-03-16,80.410004
2017-03-17,81.510002
2017-03-20,80.0
2017-03-21,77.91999799999999
2017-03-22,77.529999
2017-03-23,77.470001
2017-03-24,77.989998
2017-03-27,78.699997
2017-03-28,78.699997
2017-03-29,80.150002
2017-03-30,79.93
2017-03-31,80.529999
2017-04-03,80.019997
2017-04-04,78.849998
2017-04-05,78.230003
2017-04-06,79.33000200000001
2017-04-07,79.190002
2017-04-10,78.849998
2017-04-11,78.760002
2017-04-12,78.66999799999999
2017-04-13,78.949997
2017-04-17,79.480003
2017-04-18,79.989998
2017-04-19,81.300003
2017-04-20,82.879997
2017-04-21,82.25
2017-04-24,82.75
2017-04-25,82.650002
2017-04-26,83.019997
2017-04-27,83.68
2017-04-28,84.279999
2017-05-01,84.589996
2017-05-02,85.339996
2017-05-03,82.639999
2017-05-04,82.199997
2017-05-05,83.300003
2017-05-08,83.639999
2017-05-09,84.269997
2017-05-10,83.800003
2017-05-11,83.459999
2017-05-12,82.889999
2017-05-15,83.620003
2017-05-16,83.190002
2017-05-17,82.220001
2017-05-18,83.089996
2017-05-19,83.050003
2017-05-22,83.540001
2017-05-23,83.800003
2017-05-24,84.220001
2017-05-25,84.699997
2017-05-26,86.019997
2017-05-30,85.5
2017-05-31,86.440002
2017-06-01,87.129997
2017-06-02,87.93
2017-06-05,87.290001
2017-06-06,87.089996
2017-06-07,87.57
2017-06-08,87.800003
2017-06-09,86.150002
2017-06-12,85.589996
2017-06-13,86.730003
2017-06-14,86.349998
2017-06-15,86.629997
2017-06-16,87.129997
2017-06-19,87.870003
2017-06-20,88.389999
2017-06-21,89.779999
2017-06-22,90.879997
2017-06-23,91.08000200000001
2017-06-26,90.18
2017-06-27,89.470001
2017-06-28,90.589996
2017-06-29,89.41999799999999
2017-06-30,89.5
2017-07-03,88.230003
2017-07-05,89.160004
2017-07-06,87.860001
2017-07-07,88.849998
2017-07-10,88.269997
2017-07-11,88.120003
2017-07-12,88.910004
2017-07-13,89.220001
2017-07-14,89.379997
2017-07-17,90.08000200000001
2017-07-18,90.07
2017-07-19,90.959999
2017-07-20,90.300003
2017-07-21,91.150002
2017-07-24,91.720001
2017-07-25,90.519997
2017-07-26,91.699997
2017-07-27,91.589996
2017-07-28,90.650002
2017-07-31,90.550003
2017-08-01,91.290001
2017-08-02,91.620003
2017-08-03,91.099998
2017-08-04,90.41999799999999
2017-08-07,91.190002
2017-08-08,90.66999799999999
2017-08-09,90.099998
2017-08-10,87.57
2017-08-11,88.910004
2017-08-14,89.989998
2017-08-15,91.529999
2017-08-16,92.589996
2017-08-17,91.699997
2017-08-18,91.550003
2017-08-21,93.08000200000001
2017-08-22,94.730003
2017-08-23,94.110001
2017-08-24,95.110001
2017-08-25,98.82
2017-08-28,95.550003
2017-08-29,96.0
2017-08-30,95.790001
2017-08-31,96.029999
2017-09-01,95.68
2017-09-05,96.949997
2017-09-06,96.25
2017-09-07,96.739998
2017-09-08,97.0
2017-09-11,96.940002
2017-09-12,97.519997
2017-09-13,96.57
2017-09-14,95.449997
2017-09-15,94.470001
2017-09-18,95.07
2017-09-19,95.0
2017-09-20,94.639999
2017-09-21,94.220001
2017-09-22,94.699997
2017-09-25,94.949997
2017-09-26,94.08000200000001
2017-09-27,95.209999
2017-09-28,94.959999
2017-09-29,95.07
2017-10-02,95.0
2017-10-03,95.099998
2017-10-04,95.25
2017-10-05,95.599998
2017-10-06,95.699997
2017-10-09,95.790001
2017-10-10,96.199997
2017-10-11,97.760002
2017-10-12,98.449997
2017-10-13,99.849998
2017-10-16,99.33000200000001
2017-10-17,99.66999799999999
2017-10-18,100.93
2017-10-19,101.82
2017-10-20,103.029999
2017-10-23,102.160004
2017-10-24,102.33000200000001
2017-10-25,101.5
2017-10-26,105.5
2017-10-27,107.660004
2017-10-30,107.16999799999999
2017-10-31,108.099998
2017-11-01,108.43
2017-11-02,107.300003
2017-11-03,108.019997
2017-11-06,108.559998
2017-11-07,108.190002
2017-11-08,104.720001
2017-11-09,103.510002
2017-11-10,104.050003
2017-11-13,102.910004
2017-11-14,103.480003
2017-11-15,103.839996
2017-11-16,104.440002
2017-11-17,104.459999
2017-11-20,103.900002
