Date,CPN
2014-04-03,20.950001
2014-04-04,20.950001
2014-04-07,20.58
2014-04-08,20.85
2014-04-09,20.93
2014-04-10,20.969998999999998
2014-04-11,20.719998999999998
2014-04-14,20.76
2014-04-15,21.33
2014-04-16,21.57
2014-04-17,21.370001000000002
2014-04-21,22.360001
2014-04-22,22.26
2014-04-23,22.280001000000002
2014-04-24,22.33
2014-04-25,22.360001
2014-04-28,22.559998999999998
2014-04-29,22.700001
2014-04-30,22.93
2014-05-01,23.16
2014-05-02,22.709999
2014-05-05,22.889999
2014-05-06,23.17
2014-05-07,23.5
2014-05-08,22.950001
2014-05-09,22.77
2014-05-12,22.610001
2014-05-13,22.48
2014-05-14,22.459999
2014-05-15,22.379998999999998
2014-05-16,22.26
2014-05-19,21.98
2014-05-20,22.209999
2014-05-21,22.139999
2014-05-22,22.32
2014-05-23,22.42
2014-05-27,22.58
2014-05-28,22.82
2014-05-29,22.780001000000002
2014-05-30,23.32
2014-06-02,23.469998999999998
2014-06-03,23.58
2014-06-04,23.73
2014-06-05,24.209999
2014-06-06,23.9
2014-06-09,23.959999
2014-06-10,23.959999
2014-06-11,23.83
2014-06-12,23.780001000000002
2014-06-13,23.91
2014-06-16,24.049999
2014-06-17,23.92
2014-06-18,24.08
2014-06-19,23.9
2014-06-20,23.75
2014-06-23,23.66
2014-06-24,23.74
2014-06-25,23.65
2014-06-26,23.51
2014-06-27,23.629998999999998
2014-06-30,23.809998999999998
2014-07-01,23.379998999999998
2014-07-02,22.870001000000002
2014-07-03,22.91
2014-07-07,22.84
2014-07-08,23.809998999999998
2014-07-09,23.84
2014-07-10,23.6
2014-07-11,23.26
2014-07-14,22.9
2014-07-15,22.879998999999998
2014-07-16,22.639999
2014-07-17,22.24
2014-07-18,22.450001
2014-07-21,22.18
2014-07-22,22.200001
2014-07-23,22.32
2014-07-24,22.25
2014-07-25,22.040001
2014-07-28,22.690001000000002
2014-07-29,22.450001
2014-07-30,22.110001
2014-07-31,22.040001
2014-08-01,22.639999
2014-08-04,22.450001
2014-08-05,22.139999
2014-08-06,21.450001
2014-08-07,21.450001
2014-08-08,21.58
2014-08-11,21.629998999999998
2014-08-12,21.370001000000002
2014-08-13,21.719998999999998
2014-08-14,21.93
2014-08-15,21.99
2014-08-18,22.1
2014-08-19,22.440001000000002
2014-08-20,22.57
2014-08-21,22.639999
2014-08-22,22.5
2014-08-25,22.790001
2014-08-26,22.65
2014-08-27,23.209999
2014-08-28,23.530001000000002
2014-08-29,23.77
2014-09-02,23.809998999999998
2014-09-03,23.76
2014-09-04,23.799999
2014-09-05,24.030001000000002
2014-09-08,23.799999
2014-09-09,23.450001
2014-09-10,23.440001000000002
2014-09-11,23.440001000000002
2014-09-12,22.98
2014-09-15,22.75
2014-09-16,22.84
2014-09-17,22.540001
2014-09-18,22.5
2014-09-19,22.76
2014-09-22,22.629998999999998
2014-09-23,22.41
2014-09-24,22.059998999999998
2014-09-25,21.83
2014-09-26,21.870001000000002
2014-09-29,21.83
2014-09-30,21.700001
2014-10-01,21.809998999999998
2014-10-02,21.42
2014-10-03,21.91
2014-10-06,22.030001000000002
2014-10-07,21.91
2014-10-08,22.280001000000002
2014-10-09,21.65
2014-10-10,21.190001000000002
2014-10-13,20.799999
2014-10-14,20.67
2014-10-15,19.959999
2014-10-16,20.469998999999998
2014-10-17,20.700001
2014-10-20,21.01
2014-10-21,21.370001000000002
2014-10-22,21.540001
2014-10-23,21.860001
2014-10-24,21.959999
2014-10-27,21.559998999999998
2014-10-28,21.860001
2014-10-29,21.959999
2014-10-30,22.6
2014-10-31,22.82
2014-11-03,23.360001
2014-11-04,23.280001000000002
2014-11-05,23.93
2014-11-06,24.049999
2014-11-07,24.24
2014-11-10,24.290001
2014-11-11,24.17
2014-11-12,23.99
2014-11-13,23.790001
2014-11-14,23.6
2014-11-17,23.52
2014-11-18,23.76
2014-11-19,23.280001000000002
2014-11-20,23.219998999999998
2014-11-21,23.33
2014-11-24,23.24
2014-11-25,22.85
2014-11-26,23.030001000000002
2014-11-28,22.959999
2014-12-01,22.469998999999998
2014-12-02,22.459999
2014-12-03,21.84
2014-12-04,22.01
2014-12-05,21.9
2014-12-08,21.82
2014-12-09,21.9
2014-12-10,21.07
2014-12-11,21.17
2014-12-12,20.52
2014-12-15,20.35
2014-12-16,20.120001000000002
2014-12-17,21.290001
2014-12-18,21.540001
2014-12-19,21.85
2014-12-22,21.41
2014-12-23,21.59
2014-12-24,21.99
2014-12-26,22.35
2014-12-29,22.57
2014-12-30,22.309998999999998
2014-12-31,22.129998999999998
2015-01-02,22.719998999999998
2015-01-05,21.84
2015-01-06,21.379998999999998
2015-01-07,21.860001
2015-01-08,22.209999
2015-01-09,22.190001000000002
2015-01-12,21.809998999999998
2015-01-13,21.74
2015-01-14,21.48
2015-01-15,21.719998999999998
2015-01-16,21.43
2015-01-20,21.07
2015-01-21,21.450001
2015-01-22,21.49
2015-01-23,21.639999
2015-01-26,22.18
2015-01-27,22.059998999999998
2015-01-28,21.59
2015-01-29,21.0
2015-01-30,20.879998999999998
2015-02-02,21.33
2015-02-03,21.66
2015-02-04,21.700001
2015-02-05,22.16
2015-02-06,21.280001000000002
2015-02-09,21.58
2015-02-10,21.790001
2015-02-11,21.629998999999998
2015-02-12,21.389999
2015-02-13,21.48
2015-02-17,21.24
2015-02-18,21.99
2015-02-19,21.780001000000002
2015-02-20,22.049999
2015-02-23,21.98
2015-02-24,22.129998999999998
2015-02-25,21.610001
2015-02-26,21.459999
2015-02-27,21.200001
2015-03-02,20.68
2015-03-03,20.83
2015-03-04,20.76
2015-03-05,20.98
2015-03-06,20.6
2015-03-09,20.379998999999998
2015-03-10,20.66
2015-03-11,20.549999
2015-03-12,20.889999
2015-03-13,21.08
2015-03-16,20.99
2015-03-17,21.559998999999998
2015-03-18,22.360001
2015-03-19,21.809998999999998
2015-03-20,22.030001000000002
2015-03-23,21.91
2015-03-24,21.780001000000002
2015-03-25,21.49
2015-03-26,21.540001
2015-03-27,21.790001
2015-03-30,22.49
2015-03-31,22.870001000000002
2015-04-01,22.1
2015-04-02,22.75
2015-04-06,23.16
2015-04-07,23.26
2015-04-08,23.190001000000002
2015-04-09,22.959999
2015-04-10,22.9
2015-04-13,22.75
2015-04-14,22.809998999999998
2015-04-15,23.01
2015-04-16,23.07
2015-04-17,22.610001
2015-04-20,22.809998999999998
2015-04-21,22.559998999999998
2015-04-22,22.629998999999998
2015-04-23,22.32
2015-04-24,22.610001
2015-04-27,22.26
2015-04-28,22.17
2015-04-29,22.24
2015-04-30,21.809998999999998
2015-05-01,21.24
2015-05-04,21.629998999999998
2015-05-05,20.700001
2015-05-06,20.41
2015-05-07,20.549999
2015-05-08,21.030001000000002
2015-05-11,21.32
2015-05-12,21.049999
2015-05-13,20.67
2015-05-14,20.68
2015-05-15,20.629998999999998
2015-05-18,20.76
2015-05-19,20.99
2015-05-20,20.860001
2015-05-21,21.01
2015-05-22,20.709999
2015-05-26,20.25
2015-05-27,20.540001
2015-05-28,20.32
2015-05-29,20.1
2015-06-01,20.049999
2015-06-02,20.129998999999998
2015-06-03,20.1
2015-06-04,19.57
2015-06-05,19.6
2015-06-08,19.24
2015-06-09,19.459999
2015-06-10,19.75
2015-06-11,19.620001000000002
2015-06-12,19.34
2015-06-15,19.15
2015-06-16,19.030001000000002
2015-06-17,18.959999
2015-06-18,19.0
2015-06-19,19.02
2015-06-22,19.25
2015-06-23,18.940001000000002
2015-06-24,18.98
2015-06-25,18.639999
2015-06-26,18.620001000000002
2015-06-29,17.99
2015-06-30,17.99
2015-07-01,17.709999
2015-07-02,17.58
2015-07-06,17.620001000000002
2015-07-07,17.690001000000002
2015-07-08,17.43
2015-07-09,17.370001000000002
2015-07-10,17.370001000000002
2015-07-13,17.540001
2015-07-14,17.629998999999998
2015-07-15,17.49
2015-07-16,17.690001000000002
2015-07-17,17.299999
2015-07-20,16.969998999999998
2015-07-21,16.940001000000002
2015-07-22,16.950001
2015-07-23,16.870001000000002
2015-07-24,16.610001
2015-07-27,16.57
2015-07-28,16.68
2015-07-29,16.629998999999998
2015-07-30,17.5
2015-07-31,18.299999
2015-08-03,17.559998999999998
2015-08-04,17.32
2015-08-05,17.209999
2015-08-06,17.290001
2015-08-07,16.99
2015-08-10,17.049999
2015-08-11,16.67
2015-08-12,17.18
2015-08-13,17.02
2015-08-14,17.48
2015-08-17,17.549999
2015-08-18,17.51
2015-08-19,17.43
2015-08-20,16.93
2015-08-21,16.5
2015-08-24,15.87
2015-08-25,15.14
2015-08-26,15.44
2015-08-27,15.89
2015-08-28,16.209999
2015-08-31,15.94
2015-09-01,15.41
2015-09-02,15.3
2015-09-03,15.43
2015-09-04,15.1
2015-09-08,15.48
2015-09-09,15.48
2015-09-10,15.28
2015-09-11,15.19
2015-09-14,15.57
2015-09-15,15.79
2015-09-16,15.85
2015-09-17,15.94
2015-09-18,15.49
2015-09-21,15.37
2015-09-22,14.79
2015-09-23,14.66
2015-09-24,14.46
2015-09-25,14.4
2015-09-28,14.35
2015-09-29,14.3
2015-09-30,14.6
2015-10-01,14.73
2015-10-02,15.4
2015-10-05,16.049999
2015-10-06,15.96
2015-10-07,16.0
2015-10-08,16.5
2015-10-09,16.42
2015-10-12,16.09
2015-10-13,16.219998999999998
2015-10-14,16.24
2015-10-15,16.32
2015-10-16,16.17
2015-10-19,16.299999
2015-10-20,16.24
2015-10-21,15.76
2015-10-22,15.81
2015-10-23,15.19
2015-10-26,14.91
2015-10-27,14.61
2015-10-28,14.88
2015-10-29,14.94
2015-10-30,15.51
2015-11-02,15.41
2015-11-03,15.3
2015-11-04,15.35
2015-11-05,14.88
2015-11-06,14.61
2015-11-09,14.7
2015-11-10,14.75
2015-11-11,14.49
2015-11-12,14.29
2015-11-13,14.52
2015-11-16,14.92
2015-11-17,14.38
2015-11-18,14.65
2015-11-19,14.57
2015-11-20,14.64
2015-11-23,14.67
2015-11-24,15.08
2015-11-25,14.84
2015-11-27,14.47
2015-11-30,14.78
2015-12-01,14.67
2015-12-02,13.9
2015-12-03,13.64
2015-12-04,13.15
2015-12-07,12.84
2015-12-08,12.79
2015-12-09,12.93
2015-12-10,12.92
2015-12-11,12.47
2015-12-14,11.8
2015-12-15,12.44
2015-12-16,12.69
2015-12-17,12.5
2015-12-18,12.88
2015-12-21,13.64
2015-12-22,13.48
2015-12-23,14.29
2015-12-24,14.46
2015-12-28,14.35
2015-12-29,14.58
2015-12-30,14.21
2015-12-31,14.47
2016-01-04,14.45
2016-01-05,14.68
2016-01-06,14.34
2016-01-07,14.35
2016-01-08,14.53
2016-01-11,14.41
2016-01-12,13.69
2016-01-13,13.33
2016-01-14,14.31
2016-01-15,13.63
2016-01-19,14.01
2016-01-20,14.18
2016-01-21,14.54
2016-01-22,14.51
2016-01-25,13.35
2016-01-26,13.86
2016-01-27,14.25
2016-01-28,14.42
2016-01-29,15.31
2016-02-01,15.26
2016-02-02,15.18
2016-02-03,15.94
2016-02-04,15.81
2016-02-05,15.31
2016-02-08,14.14
2016-02-09,14.58
2016-02-10,14.37
2016-02-11,13.21
2016-02-12,12.35
2016-02-16,12.99
2016-02-17,13.09
2016-02-18,12.99
2016-02-19,12.21
2016-02-22,12.3
2016-02-23,12.21
2016-02-24,12.56
2016-02-25,12.52
2016-02-26,12.37
2016-02-29,12.56
2016-03-01,12.82
2016-03-02,13.3
2016-03-03,13.88
2016-03-04,14.14
2016-03-07,14.19
2016-03-08,13.52
2016-03-09,13.79
2016-03-10,14.18
2016-03-11,14.66
2016-03-14,14.45
2016-03-15,14.28
2016-03-16,14.55
2016-03-17,14.66
2016-03-18,14.98
2016-03-21,14.66
2016-03-22,14.65
2016-03-23,14.24
2016-03-24,14.18
2016-03-28,14.33
2016-03-29,14.6
2016-03-30,14.77
2016-03-31,15.17
2016-04-01,15.41
2016-04-04,14.72
2016-04-05,14.28
2016-04-06,14.34
2016-04-07,14.23
2016-04-08,14.39
2016-04-11,14.49
2016-04-12,14.85
2016-04-13,14.91
2016-04-14,14.96
2016-04-15,14.97
2016-04-18,15.23
2016-04-19,15.73
2016-04-20,15.44
2016-04-21,15.57
2016-04-22,15.41
2016-04-25,14.99
2016-04-26,15.23
2016-04-27,15.56
2016-04-28,15.55
2016-04-29,15.78
2016-05-02,15.33
2016-05-03,15.01
2016-05-04,15.02
2016-05-05,15.0
2016-05-06,15.28
2016-05-09,14.91
2016-05-10,15.29
2016-05-11,15.03
2016-05-12,15.03
2016-05-13,14.71
2016-05-16,14.77
2016-05-17,14.77
2016-05-18,14.42
2016-05-19,14.53
2016-05-20,14.95
2016-05-23,14.83
2016-05-24,14.95
2016-05-25,14.51
2016-05-26,14.52
2016-05-27,14.74
2016-05-31,14.8
2016-06-01,15.08
2016-06-02,15.19
2016-06-03,15.3
2016-06-06,16.0
2016-06-07,15.86
2016-06-08,15.85
2016-06-09,15.6
2016-06-10,14.51
2016-06-13,14.25
2016-06-14,13.88
2016-06-15,13.56
2016-06-16,13.75
2016-06-17,14.24
2016-06-20,14.14
2016-06-21,14.11
2016-06-22,13.79
2016-06-23,14.18
2016-06-24,13.7
2016-06-27,13.41
2016-06-28,14.22
2016-06-29,14.58
2016-06-30,14.75
2016-07-01,14.71
2016-07-05,14.31
2016-07-06,14.33
2016-07-07,14.23
2016-07-08,14.51
2016-07-11,14.73
2016-07-12,14.98
2016-07-13,15.02
2016-07-14,15.0
2016-07-15,14.92
2016-07-18,14.95
2016-07-19,14.49
2016-07-20,14.43
2016-07-21,14.63
2016-07-22,14.76
2016-07-25,14.69
2016-07-26,14.75
2016-07-27,14.06
2016-07-28,14.23
2016-07-29,13.74
2016-08-01,13.43
2016-08-02,13.45
2016-08-03,13.52
2016-08-04,12.97
2016-08-05,13.01
2016-08-08,13.09
2016-08-09,12.67
2016-08-10,12.51
2016-08-11,12.63
2016-08-12,12.73
2016-08-15,12.66
2016-08-16,12.77
2016-08-17,12.61
2016-08-18,12.57
2016-08-19,12.26
2016-08-22,12.24
2016-08-23,12.57
2016-08-24,12.46
2016-08-25,12.42
2016-08-26,12.46
2016-08-29,12.59
2016-08-30,12.41
2016-08-31,12.48
2016-09-01,12.13
2016-09-02,12.48
2016-09-06,12.72
2016-09-07,13.42
2016-09-08,13.86
2016-09-09,13.4
2016-09-12,13.62
2016-09-13,13.03
2016-09-14,12.91
2016-09-15,13.12
2016-09-16,13.29
2016-09-19,13.26
2016-09-20,13.62
2016-09-21,13.79
2016-09-22,13.91
2016-09-23,13.9
2016-09-26,13.67
2016-09-27,13.47
2016-09-28,13.31
2016-09-29,12.76
2016-09-30,12.64
2016-10-03,12.5
2016-10-04,12.2
2016-10-05,12.33
2016-10-06,12.34
2016-10-07,12.55
2016-10-10,13.15
2016-10-11,12.96
2016-10-12,12.95
2016-10-13,13.02
2016-10-14,12.91
2016-10-17,12.63
2016-10-18,12.83
2016-10-19,13.07
2016-10-20,12.98
2016-10-21,12.66
2016-10-24,12.42
2016-10-25,12.16
2016-10-26,11.9
2016-10-27,11.93
2016-10-28,11.76
2016-10-31,11.9
2016-11-01,11.8
2016-11-02,10.89
2016-11-03,11.1
2016-11-04,11.14
2016-11-07,11.47
2016-11-08,11.46
2016-11-09,11.74
2016-11-10,11.2
2016-11-11,11.24
2016-11-14,11.58
2016-11-15,11.77
2016-11-16,11.6
2016-11-17,11.85
2016-11-18,11.63
2016-11-21,11.75
2016-11-22,11.48
2016-11-23,11.61
2016-11-25,11.72
2016-11-28,11.92
2016-11-29,11.53
2016-11-30,11.15
2016-12-01,10.41
2016-12-02,10.5
2016-12-05,10.83
2016-12-06,11.1
2016-12-07,11.06
2016-12-08,11.28
2016-12-09,11.66
2016-12-12,11.43
2016-12-13,11.56
2016-12-14,11.36
2016-12-15,11.5
2016-12-16,11.56
2016-12-19,11.67
2016-12-20,11.47
2016-12-21,11.51
2016-12-22,11.54
2016-12-23,11.64
2016-12-27,11.71
2016-12-28,11.46
2016-12-29,11.64
2016-12-30,11.43
2017-01-03,11.45
2017-01-04,11.7
2017-01-05,11.66
2017-01-06,12.07
2017-01-09,11.83
2017-01-10,11.85
2017-01-11,12.12
2017-01-12,12.13
2017-01-13,12.23
2017-01-17,12.41
2017-01-18,12.2
2017-01-19,12.19
2017-01-20,12.07
2017-01-23,11.71
2017-01-24,11.84
2017-01-25,11.81
2017-01-26,11.77
2017-01-27,11.77
2017-01-30,11.55
2017-01-31,11.8
2017-02-01,11.47
2017-02-02,11.51
2017-02-03,11.65
2017-02-06,11.12
2017-02-07,11.1
2017-02-08,11.42
2017-02-09,11.08
2017-02-10,11.65
2017-02-13,11.71
2017-02-14,11.36
2017-02-15,11.69
2017-02-16,11.56
2017-02-17,11.47
2017-02-21,11.74
2017-02-22,11.79
2017-02-23,11.8
2017-02-24,11.76
2017-02-27,11.7
2017-02-28,11.71
2017-03-01,11.62
2017-03-02,11.86
2017-03-03,11.86
