Date,AMP
2008-12-26,20.049999
2008-12-29,19.75
2008-12-30,21.91
2008-12-31,23.360001
2009-01-02,24.0
2009-01-05,24.139999
2009-01-06,25.1
2009-01-07,23.0
2009-01-08,23.799999
2009-01-09,22.799999
2009-01-12,20.940001000000002
2009-01-13,21.6
2009-01-14,20.08
2009-01-15,19.969998999999998
2009-01-16,21.309998999999998
2009-01-20,17.58
2009-01-21,20.51
2009-01-22,19.18
2009-01-23,19.459999
2009-01-26,19.92
2009-01-27,20.48
2009-01-28,22.120001000000002
2009-01-29,21.24
2009-01-30,20.15
2009-02-02,21.34
2009-02-03,20.83
2009-02-04,20.780001000000002
2009-02-05,21.870001000000002
2009-02-06,21.68
2009-02-09,21.83
2009-02-10,19.870001000000002
2009-02-11,20.809998999999998
2009-02-12,20.940001000000002
2009-02-13,20.459999
2009-02-17,18.040001
2009-02-18,18.610001
2009-02-19,17.09
2009-02-20,17.15
2009-02-23,15.99
2009-02-24,17.75
2009-02-25,16.879998999999998
2009-02-26,16.700001
2009-02-27,15.94
2009-03-02,14.99
2009-03-03,14.57
2009-03-04,15.47
2009-03-05,14.21
2009-03-06,14.2
2009-03-09,13.8
2009-03-10,15.69
2009-03-11,16.67
2009-03-12,17.74
2009-03-13,17.91
2009-03-16,16.870001000000002
2009-03-17,18.280001000000002
2009-03-18,20.17
2009-03-19,19.389999
2009-03-20,18.73
2009-03-23,21.860001
2009-03-24,20.6
2009-03-25,21.299999
2009-03-26,21.5
2009-03-27,20.709999
2009-03-30,18.889999
2009-03-31,20.49
2009-04-01,21.0
2009-04-02,21.77
2009-04-03,22.84
2009-04-06,22.110001
2009-04-07,20.629998999999998
2009-04-08,22.01
2009-04-09,24.18
2009-04-13,24.309998999999998
2009-04-14,22.15
2009-04-15,23.51
2009-04-16,24.620001000000002
2009-04-17,24.860001
2009-04-20,23.77
2009-04-21,24.200001
2009-04-22,25.35
2009-04-23,26.17
2009-04-24,26.440001000000002
2009-04-27,25.879998999999998
2009-04-28,24.860001
2009-04-29,26.32
2009-04-30,26.35
2009-05-01,26.450001
2009-05-04,26.860001
2009-05-05,26.23
2009-05-06,27.6
2009-05-07,26.9
2009-05-08,29.02
2009-05-11,26.110001
2009-05-12,25.66
2009-05-13,24.459999
2009-05-14,25.059998999999998
2009-05-15,25.4
2009-05-18,27.440001000000002
2009-05-19,28.940001000000002
2009-05-20,28.059998999999998
2009-05-21,28.370001000000002
2009-05-22,28.73
2009-05-26,29.719998999999998
2009-05-27,28.65
2009-05-28,29.48
2009-05-29,30.200001
2009-06-01,30.93
2009-06-02,29.969998999999998
2009-06-03,29.389999
2009-06-04,30.549999
2009-06-05,29.65
2009-06-08,28.540001
2009-06-09,28.389999
2009-06-10,26.33
2009-06-11,25.690001000000002
2009-06-12,24.32
2009-06-15,24.780001000000002
