Date,TRC
1981-10-30,7.039071000000001
1981-11-02,7.039071000000001
1981-11-03,6.968444
1981-11-04,7.062613000000001
1981-11-05,7.062613000000001
1981-11-06,6.968444
1981-11-09,6.968444
1981-11-10,7.156781
1981-11-11,7.015528
1981-11-12,7.1096960000000005
1981-11-13,6.968444
1981-11-16,6.780108
1981-11-17,6.544687000000001
1981-11-18,6.638855
1981-11-19,6.568230000000001
1981-11-20,6.544687000000001
1981-11-23,6.356351
1981-11-24,6.356351
1981-11-25,6.638855
1981-11-27,6.638855
1981-11-30,6.662398
1981-12-01,6.6859399999999996
1981-12-02,6.6859399999999996
1981-12-03,6.780108
1981-12-04,6.638855
1981-12-07,6.544687000000001
1981-12-08,6.544687000000001
1981-12-09,6.497603
1981-12-10,6.591772
1981-12-11,6.6859399999999996
1981-12-14,6.544687000000001
1981-12-15,6.544687000000001
1981-12-16,6.544687000000001
1981-12-17,6.6859399999999996
1981-12-18,6.6859399999999996
1981-12-21,6.6859399999999996
1981-12-22,6.591772
1981-12-23,6.638855
1981-12-24,6.544687000000001
1981-12-28,6.544687000000001
1981-12-29,6.544687000000001
1981-12-30,6.356351
1981-12-31,6.733024
1982-01-04,6.591772
1982-01-05,6.309267
1982-01-06,6.309267
1982-01-07,6.309267
1982-01-08,6.22687
1982-01-11,5.838426
1982-01-12,5.932594
1982-01-13,5.6500900000000005
1982-01-14,5.661861
1982-01-15,6.026762000000001
1982-01-18,5.861969
1982-01-19,5.861969
1982-01-20,5.861969
1982-01-21,5.838426
1982-01-22,5.909052
1982-01-25,5.791342
1982-01-26,5.838426
1982-01-27,5.838426
1982-01-28,5.838426
1982-01-29,6.120931
1982-02-01,6.1680150000000005
1982-02-02,6.026762000000001
1982-02-03,5.979679
1982-02-04,5.932594
1982-02-05,5.791342
1982-02-08,5.603006
1982-02-09,5.41467
1982-02-10,5.41467
1982-02-11,5.41467
1982-02-12,5.579464
1982-02-16,5.367586
1982-02-17,5.273417
1982-02-18,5.273417
1982-02-19,5.1792489999999995
1982-02-22,5.367586
1982-02-23,5.273417
1982-02-24,5.320501
1982-02-25,4.990913
1982-02-26,5.273417
1982-03-01,5.41467
1982-03-02,5.226333
1982-03-03,5.085081
1982-03-04,4.990913
1982-03-05,5.226333
1982-03-08,5.1321650000000005
1982-03-09,5.273417
1982-03-10,5.1792489999999995
1982-03-11,5.085081
1982-03-12,5.085081
1982-03-15,5.085081
1982-03-16,5.367586
1982-03-17,5.555922
1982-03-18,5.6500900000000005
1982-03-19,5.6971739999999995
1982-03-22,5.744258
1982-03-23,5.744258
1982-03-24,5.744258
1982-03-25,5.6500900000000005
1982-03-26,5.744258
1982-03-29,5.720716
1982-03-30,5.720716
1982-03-31,5.814883999999999
1982-04-01,5.814883999999999
1982-04-02,5.6500900000000005
1982-04-05,5.6500900000000005
1982-04-06,5.555922
1982-04-07,5.555922
1982-04-08,5.555922
1982-04-12,5.555922
1982-04-13,5.555922
1982-04-14,5.555922
1982-04-15,5.555922
1982-04-16,5.6500900000000005
1982-04-19,5.555922
1982-04-20,5.555922
1982-04-21,5.555922
1982-04-22,5.555922
1982-04-23,5.744258
1982-04-26,5.744258
1982-04-27,5.603006
1982-04-28,5.555922
1982-04-29,5.508838
1982-04-30,5.555922
1982-05-03,5.508838
1982-05-04,5.461753
1982-05-05,5.508838
1982-05-06,5.603006
1982-05-07,5.6500900000000005
1982-05-10,5.555922
1982-05-11,5.391128
1982-05-12,5.320501
1982-05-13,5.320501
1982-05-14,5.320501
1982-05-17,5.344043
1982-05-18,5.226333
1982-05-19,5.1792489999999995
1982-05-20,5.1792489999999995
1982-05-21,5.1792489999999995
1982-05-24,5.1792489999999995
1982-05-25,5.1792489999999995
1982-05-26,5.1321650000000005
1982-05-27,5.1321650000000005
1982-05-28,5.249875
1982-06-01,5.085081
1982-06-02,5.061539
1982-06-03,5.061539
1982-06-04,5.061539
1982-06-07,4.84966
1982-06-08,4.755491999999999
1982-06-09,4.755491999999999
1982-06-10,4.802576999999999
1982-06-11,4.708408
1982-06-14,4.425904
1982-06-15,4.331736
1982-06-16,4.449446
1982-06-17,4.331736
1982-06-18,4.378819
1982-06-21,4.425904
1982-06-22,4.425904
1982-06-23,4.472988
1982-06-24,4.472988
1982-06-25,4.331736
1982-06-28,4.237566999999999
1982-06-29,4.237566999999999
1982-06-30,4.331736
1982-07-01,4.096315
1982-07-02,4.119857
1982-07-06,3.9786050000000004
1982-07-07,4.002147
1982-07-08,3.9903760000000004
1982-07-09,3.9903760000000004
1982-07-12,3.8608949999999997
1982-07-13,3.9550629999999996
1982-07-14,4.119857
1982-07-15,4.237566999999999
1982-07-16,4.214025
1982-07-19,4.214025
1982-07-20,4.214025
1982-07-21,4.214025
1982-07-22,4.214025
1982-07-23,4.237566999999999
1982-07-26,4.237566999999999
1982-07-27,4.237566999999999
1982-07-28,4.143399
1982-07-29,4.143399
1982-07-30,4.143399
1982-08-02,4.143399
1982-08-03,4.002147
1982-08-04,4.002147
1982-08-05,4.096315
1982-08-06,3.8608949999999997
1982-08-09,3.7667269999999995
1982-08-10,3.7667269999999995
1982-08-11,4.025689
1982-08-12,4.072773000000001
1982-08-13,4.096315
1982-08-16,4.096315
1982-08-17,4.119857
1982-08-18,4.131628
1982-08-19,4.131628
1982-08-20,4.119857
1982-08-23,4.472988
1982-08-24,4.425904
1982-08-25,4.425904
1982-08-26,4.543614
1982-08-27,4.590698000000001
1982-08-30,4.802576999999999
1982-08-31,5.1792489999999995
1982-09-01,5.273417
1982-09-02,5.367586
1982-09-03,5.461753
1982-09-07,5.1792489999999995
1982-09-08,5.1792489999999995
1982-09-09,5.1792489999999995
1982-09-10,5.273417
1982-09-13,5.367586
1982-09-14,5.085081
1982-09-15,5.1321650000000005
1982-09-16,5.1321650000000005
1982-09-17,5.1321650000000005
1982-09-20,5.1321650000000005
1982-09-21,5.1321650000000005
1982-09-22,5.085081
1982-09-23,4.990913
1982-09-24,4.990913
1982-09-27,4.896745
1982-09-28,4.896745
1982-09-29,4.896745
1982-09-30,4.967371
1982-10-01,4.873203
1982-10-04,4.802576999999999
1982-10-05,4.896745
1982-10-06,4.967371
1982-10-07,5.226333
1982-10-08,5.438211
1982-10-11,5.6971739999999995
1982-10-12,5.6265480000000005
1982-10-13,5.603006
1982-10-14,5.603006
1982-10-15,5.603006
1982-10-18,5.6500900000000005
1982-10-19,5.508838
1982-10-20,5.508838
1982-10-21,5.508838
1982-10-22,5.508838
1982-10-25,5.461753
1982-10-26,5.461753
1982-10-27,5.367586
1982-10-28,5.461753
1982-10-29,5.508838
1982-11-01,5.41467
1982-11-02,5.461753
1982-11-03,5.461753
1982-11-04,5.6500900000000005
1982-11-05,5.6500900000000005
1982-11-08,5.6500900000000005
1982-11-09,5.791342
1982-11-10,5.838426
1982-11-11,5.838426
1982-11-12,5.744258
1982-11-15,5.6500900000000005
1982-11-16,5.603006
1982-11-17,5.6500900000000005
1982-11-18,5.6500900000000005
1982-11-19,5.744258
1982-11-22,5.461753
1982-11-23,5.6265480000000005
1982-11-24,5.6265480000000005
1982-11-26,5.6500900000000005
1982-11-29,5.6500900000000005
1982-11-30,5.4499830000000005
1982-12-01,5.555922
1982-12-02,5.461753
1982-12-03,5.814883999999999
1982-12-06,5.932594
1982-12-07,6.120931
1982-12-08,8.192631
1982-12-09,7.8748130000000005
1982-12-10,7.039071000000001
1982-12-13,6.733024
1982-12-14,6.6859399999999996
1982-12-15,6.544687000000001
1982-12-16,6.591772
1982-12-17,7.439285000000001
1982-12-20,8.051378
1982-12-21,8.192631
1982-12-22,8.122005
1982-12-23,8.098462
1982-12-27,8.286798
1982-12-28,8.192631
1982-12-29,8.145546000000001
1982-12-30,8.286798
1982-12-31,8.286798
1983-01-03,7.980752000000001
1983-01-04,8.145546000000001
1983-01-05,8.333882000000001
1983-01-06,8.380967
1983-01-07,8.451592
1983-01-10,8.451592
1983-01-11,8.239714999999999
1983-01-12,8.145546000000001
1983-01-13,8.239714999999999
1983-01-14,8.239714999999999
1983-01-17,8.098462
1983-01-18,7.768874
1983-01-19,7.721789
1983-01-20,7.509911
1983-01-21,7.521682000000001
1983-01-24,7.462827000000001
1983-01-25,7.533453
1983-01-26,7.910125999999999
1983-01-27,8.016065
1983-01-28,7.921897
1983-01-31,7.768874
1983-02-01,7.768874
1983-02-02,7.768874
1983-02-03,7.792416
1983-02-04,7.61585
1983-02-07,7.486369
1983-02-08,7.592308999999999
1983-02-09,7.509911
1983-02-10,7.509911
1983-02-11,7.486369
1983-02-14,7.509911
1983-02-15,7.509911
1983-02-16,7.462827000000001
1983-02-17,7.2038649999999995
1983-02-18,7.298033
1983-02-22,7.2038649999999995
1983-02-23,7.486369
1983-02-24,7.509911
1983-02-25,7.521682000000001
1983-02-28,7.521682000000001
1983-03-01,7.509911
1983-03-02,7.439285000000001
1983-03-03,7.4275139999999995
1983-03-04,7.392200999999999
1983-03-07,7.392200999999999
1983-03-08,7.274491
1983-03-09,7.321575
1983-03-10,7.298033
1983-03-11,7.074383
1983-03-14,7.345117
1983-03-15,7.250949
1983-03-16,7.250949
1983-03-17,7.250949
1983-03-18,7.250949
1983-03-21,7.250949
1983-03-22,7.227407
1983-03-23,7.180323
1983-03-24,7.239178
1983-03-25,7.156781
1983-03-28,7.239178
1983-03-29,7.227407
1983-03-30,7.192094
1983-03-31,7.145010000000001
1983-04-04,6.921360000000001
1983-04-05,6.874275999999999
1983-04-06,6.874275999999999
1983-04-07,6.874275999999999
1983-04-08,7.133238
1983-04-11,7.062613000000001
1983-04-12,7.062613000000001
1983-04-13,6.980214999999999
1983-04-14,6.780108
1983-04-15,7.015528
1983-04-18,7.156781
1983-04-19,7.1096960000000005
1983-04-20,7.145010000000001
1983-04-21,7.015528
1983-04-22,6.980214999999999
1983-04-25,6.991986
1983-04-26,6.991986
1983-04-27,6.8860470000000005
1983-04-28,6.8860470000000005
1983-04-29,6.827192
1983-05-02,6.850733999999999
1983-05-03,6.874275999999999
1983-05-04,7.015528
1983-05-05,6.968444
1983-05-06,6.956672999999999
1983-05-09,6.874275999999999
1983-05-10,7.1096960000000005
1983-05-11,7.156781
1983-05-12,6.991986
1983-05-13,6.968444
1983-05-16,6.827192
1983-05-17,6.780108
1983-05-18,6.780108
1983-05-19,6.6859399999999996
1983-05-20,6.709482
1983-05-23,6.403435
1983-05-24,6.497603
1983-05-25,6.403435
1983-05-26,6.45052
1983-05-27,6.379893
1983-05-31,6.379893
1983-06-01,6.391664
1983-06-02,6.497603
1983-06-03,6.674169
1983-06-06,7.156781
1983-06-07,6.921360000000001
1983-06-08,6.780108
1983-06-09,6.591772
1983-06-10,6.591772
1983-06-13,6.80365
1983-06-14,6.638855
1983-06-15,6.556458
1983-06-16,6.591772
1983-06-17,6.591772
1983-06-20,6.591772
1983-06-21,6.638855
1983-06-22,6.756566
1983-06-23,6.733024
1983-06-24,6.756566
1983-06-27,6.733024
1983-06-28,6.6859399999999996
1983-06-29,6.6859399999999996
1983-06-30,6.733024
1983-07-01,6.780108
1983-07-05,6.780108
1983-07-06,6.874275999999999
1983-07-07,6.733024
1983-07-08,6.780108
1983-07-11,6.791879
1983-07-12,6.768337
1983-07-13,6.744795
1983-07-14,6.744795
1983-07-15,6.733024
1983-07-18,6.591772
1983-07-19,6.638855
1983-07-20,6.591772
1983-07-21,6.591772
1983-07-22,6.521145
1983-07-25,6.6859399999999996
1983-07-26,6.6859399999999996
1983-07-27,6.6859399999999996
1983-07-28,6.615314
1983-07-29,6.591772
1983-08-01,6.638855
1983-08-02,6.638855
1983-08-03,6.638855
1983-08-04,6.591772
1983-08-05,6.521145
1983-08-08,6.474061
1983-08-09,6.379893
1983-08-10,6.262183
1983-08-11,6.120931
1983-08-12,6.2150989999999995
1983-08-15,6.238641
1983-08-16,6.120931
1983-08-17,6.10916
1983-08-18,6.0149919999999995
1983-08-19,6.2150989999999995
1983-08-22,6.2150989999999995
1983-08-23,6.2150989999999995
1983-08-24,6.1915569999999995
1983-08-25,6.2150989999999995
1983-08-26,6.120931
1983-08-29,6.120931
1983-08-30,5.956137
1983-08-31,6.120931
1983-09-01,6.120931
1983-09-02,6.1444730000000005
1983-09-06,6.1680150000000005
1983-09-07,6.050304
1983-09-08,5.979679
1983-09-09,6.073847
1983-09-12,6.2150989999999995
1983-09-13,6.203328
1983-09-14,6.203328
1983-09-15,6.332808999999999
1983-09-16,6.309267
1983-09-19,6.285725
1983-09-20,6.285725
1983-09-21,6.262183
1983-09-22,6.262183
1983-09-23,6.262183
1983-09-26,6.2150989999999995
1983-09-27,6.1915569999999995
1983-09-28,6.1444730000000005
1983-09-29,6.0149919999999995
1983-09-30,6.050304
1983-10-03,6.10916
1983-10-04,6.10916
1983-10-05,6.120931
1983-10-06,6.238641
1983-10-07,6.2150989999999995
1983-10-10,6.2150989999999995
1983-10-11,6.179786
1983-10-12,6.1680150000000005
1983-10-13,6.1444730000000005
1983-10-14,6.120931
1983-10-17,6.120931
1983-10-18,6.050304
1983-10-19,6.073847
1983-10-20,6.120931
1983-10-21,6.120931
1983-10-24,6.026762000000001
1983-10-25,6.120931
1983-10-26,6.120931
1983-10-27,6.073847
1983-10-28,6.073847
1983-10-31,6.10916
1983-11-01,6.10916
1983-11-02,6.10916
1983-11-03,6.003221
1983-11-04,5.88551
1983-11-07,5.88551
1983-11-08,5.991448999999999
1983-11-09,6.003221
1983-11-10,5.932594
1983-11-11,5.979679
1983-11-14,5.979679
1983-11-15,5.909052
1983-11-16,6.003221
1983-11-17,6.120931
1983-11-18,6.120931
1983-11-21,6.026762000000001
1983-11-22,6.120931
1983-11-23,6.120931
1983-11-25,6.120931
1983-11-28,6.073847
1983-11-29,6.026762000000001
1983-11-30,6.45052
1983-12-01,7.062613000000001
1983-12-02,6.897817999999999
1983-12-05,6.80365
1983-12-06,6.733024
1983-12-07,7.462827000000001
1983-12-08,7.698247
1983-12-09,7.521682000000001
1983-12-12,7.486369
1983-12-13,7.345117
1983-12-14,7.392200999999999
1983-12-15,7.792416
1983-12-16,8.074921
1983-12-19,8.404509
1983-12-20,8.428051
1983-12-21,8.804724
1983-12-22,9.063686
1983-12-23,8.851808
1983-12-27,8.380967
1983-12-28,8.687014
1983-12-29,8.898891
1983-12-30,9.040144
1984-01-03,9.040144
1984-01-04,9.134312
1984-01-05,8.969517999999999
1984-01-06,8.934205
1984-01-09,8.804724
1984-01-10,8.851808
1984-01-11,9.405046
1984-01-12,9.781718
1984-01-13,9.510983999999999
1984-01-16,9.287335
1984-01-17,9.275564
1984-01-18,9.181396000000001
1984-01-19,9.299107000000001
1984-01-20,9.299107000000001
1984-01-23,8.922433999999999
1984-01-24,8.945975
1984-01-25,8.910663000000001
1984-01-26,8.922433999999999
1984-01-27,8.710555000000001
1984-01-30,8.734097
1984-01-31,8.475135
1984-02-01,8.380967
1984-02-02,8.216172
1984-02-03,8.192631
1984-02-06,7.933667999999999
1984-02-07,7.815958
1984-02-08,7.815958
1984-02-09,7.533453
1984-02-10,7.592308999999999
1984-02-13,7.592308999999999
1984-02-14,7.533453
1984-02-15,7.509911
1984-02-16,7.521682000000001
1984-02-17,7.674706
1984-02-21,7.662934
1984-02-22,7.580537
1984-02-23,7.639392
1984-02-24,7.827729
1984-02-27,7.910125999999999
1984-02-28,7.8983550000000005
1984-02-29,7.721789
1984-03-01,7.8983550000000005
1984-03-02,7.863042
1984-03-05,7.815958
1984-03-06,7.686477
1984-03-07,7.604079
1984-03-08,7.686477
1984-03-09,7.710019
1984-03-12,8.004294
1984-03-13,8.216172
1984-03-14,8.239714999999999
1984-03-15,8.263256
1984-03-16,8.357425
1984-03-19,8.333882000000001
1984-03-20,8.286798
1984-03-21,8.333882000000001
1984-03-22,8.286798
1984-03-23,8.345654
1984-03-26,8.29857
1984-03-27,8.275027
1984-03-28,8.275027
1984-03-29,8.380967
1984-03-30,8.498677
1984-04-02,8.475135
1984-04-03,8.369196
1984-04-04,8.263256
1984-04-05,8.098462
1984-04-06,7.8983550000000005
1984-04-09,7.957210000000001
1984-04-10,7.933667999999999
1984-04-11,7.721789
1984-04-12,8.004294
1984-04-13,7.910125999999999
1984-04-16,7.863042
1984-04-17,8.122005
1984-04-18,7.980752000000001
1984-04-19,7.910125999999999
1984-04-23,7.8395
1984-04-24,7.721789
1984-04-25,7.721789
1984-04-26,7.721789
1984-04-27,7.627621
1984-04-30,7.556995
1984-05-01,7.556995
1984-05-02,7.721789
1984-05-03,7.710019
1984-05-04,8.051378
1984-05-07,8.027836
1984-05-08,8.286798
1984-05-09,8.286798
1984-05-10,8.310341000000001
1984-05-11,8.286798
1984-05-14,8.286798
1984-05-15,8.204400999999999
1984-05-16,8.592845
1984-05-17,8.333882000000001
1984-05-18,8.322111999999999
1984-05-21,8.074921
1984-05-22,7.980752000000001
1984-05-23,7.933667999999999
1984-05-24,7.768874
1984-05-25,7.815958
1984-05-29,7.792416
1984-05-30,7.698247
1984-05-31,7.768874
1984-06-01,7.768874
1984-06-04,7.439285000000001
1984-06-05,7.533453
1984-06-06,7.674706
1984-06-07,7.710019
1984-06-08,7.627621
1984-06-11,7.698247
1984-06-12,7.662934
1984-06-13,7.533453
