Date,EMC
2013-04-19,6038.259765999999
2013-04-22,6125.77002
2013-04-23,6213.279785
2013-04-24,6213.279785
2013-04-25,5950.740234000001
2013-04-26,6038.259765999999
2013-04-29,6038.259765999999
2013-04-30,6038.259765999999
2013-05-01,6038.259765999999
2013-05-02,6038.259765999999
2013-05-03,5950.740234000001
2013-05-06,5863.22998
2013-05-07,5863.22998
2013-05-08,5950.740234000001
2013-05-09,6125.77002
2013-05-10,6213.279785
2013-05-13,6300.790039
2013-05-14,6388.299805
2013-05-15,6388.299805
2013-05-16,6475.810059
2013-05-17,6650.830078
2013-05-20,6650.830078
2013-05-21,6738.339844
2013-05-22,6300.790039
2013-05-23,6738.339844
2013-05-24,6738.339844
2013-05-28,6388.299805
2013-05-29,6300.790039
2013-05-30,6300.790039
2013-05-31,6125.77002
2013-06-03,6475.810059
2013-06-04,6913.359863
2013-06-05,7350.919922
2013-06-06,6913.359863
2013-06-07,6913.359863
2013-06-10,6913.359863
2013-06-11,6825.850098000001
2013-06-12,6650.830078
2013-06-13,5775.720215
2013-06-14,5688.209961
2013-06-17,5513.189941
2013-06-18,5600.700195
2013-06-19,5775.720215
2013-06-20,5775.720215
2013-06-21,5600.700195
2013-06-24,5688.209961
2013-06-25,5338.169922
2013-06-26,5600.700195
2013-06-27,5863.22998
2013-06-28,5600.700195
2013-07-01,5600.700195
2013-07-02,5600.700195
2013-07-03,5688.209961
2013-07-05,5600.700195
2013-07-08,5600.700195
2013-07-09,5513.189941
2013-07-10,5600.700195
2013-07-11,5600.700195
2013-07-12,5600.700195
2013-07-15,5688.209961
2013-07-16,5688.209961
2013-07-17,5688.209961
2013-07-18,5688.209961
2013-07-19,5688.209961
2013-07-22,5338.169922
2013-07-23,4988.120117
2013-07-24,4813.100098
2013-07-25,4638.080078
2013-07-26,4725.589844
2013-07-29,4725.589844
2013-07-30,4725.589844
2013-07-31,4725.589844
2013-08-01,4638.080078
2013-08-02,4638.080078
2013-08-05,4638.080078
2013-08-06,4638.080078
2013-08-07,4900.609863000001
2013-08-08,4725.589844
2013-08-09,4725.589844
2013-08-12,4725.589844
2013-08-13,4638.080078
2013-08-14,4900.609863000001
2013-08-15,5075.629883
2013-08-16,5075.629883
2013-08-19,5075.629883
2013-08-20,4813.100098
2013-08-21,4638.080078
2013-08-22,4638.080078
2013-08-23,4638.080078
2013-08-26,4638.080078
2013-08-27,4638.080078
2013-08-28,4638.080078
2013-08-29,4638.080078
2013-08-30,4638.080078
2013-09-03,4375.549805
2013-09-04,4375.549805
2013-09-05,4375.549805
2013-09-06,4375.549805
2013-09-09,4550.569824
2013-09-10,4288.040039
2013-09-11,4375.549805
2013-09-12,4463.060059
2013-09-13,4200.529785
2013-09-16,4200.529785
2013-09-17,4288.040039
2013-09-18,4463.060059
2013-09-19,4463.060059
2013-09-20,4463.060059
2013-09-23,4375.549805
2013-09-24,4288.040039
2013-09-25,4025.5
2013-09-26,4288.040039
2013-09-27,4463.060059
2013-09-30,4550.569824
2013-10-01,4375.549805
2013-10-02,4375.549805
2013-10-03,4288.040039
2013-10-04,4550.569824
2013-10-07,4550.569824
2013-10-08,4288.040039
2013-10-09,4288.040039
2013-10-10,4375.549805
2013-10-11,4288.040039
2013-10-14,4463.060059
2013-10-15,4550.569824
2013-10-16,4288.040039
2013-10-17,4200.529785
2013-10-18,4375.549805
2013-10-21,4113.009765999999
2013-10-22,4113.009765999999
2013-10-23,3850.4799799999996
2013-10-24,4025.5
2013-10-25,3937.98999
2013-10-28,3762.969971
2013-10-29,3675.459961
2013-10-30,3675.459961
2013-10-31,3675.459961
2013-11-01,3500.4399409999996
2013-11-04,3587.9499509999996
2013-11-05,3675.459961
2013-11-06,3762.969971
2013-11-07,3762.969971
2013-11-08,3762.969971
2013-11-11,3850.4799799999996
2013-11-12,3850.4799799999996
2013-11-13,3675.459961
2013-11-14,3762.969971
2013-11-15,3675.459961
2013-11-18,3762.969971
2013-11-19,3850.4799799999996
2013-11-20,4113.009765999999
2013-11-21,4288.040039
2013-11-22,4375.549805
2013-11-25,4638.080078
2013-11-26,4900.609863000001
2013-11-27,4900.609863000001
2013-11-29,4900.609863000001
2013-12-02,4725.589844
2013-12-03,4813.100098
2013-12-04,4550.569824
2013-12-05,4725.589844
2013-12-06,4463.060059
2013-12-09,4638.080078
2013-12-10,4550.569824
2013-12-11,4725.589844
2013-12-12,4725.589844
2013-12-13,4725.589844
2013-12-16,4463.060059
2013-12-17,4725.589844
2013-12-18,4725.589844
2013-12-19,4725.589844
2013-12-20,4463.060059
2013-12-23,4463.060059
2013-12-24,4638.080078
2013-12-26,4725.589844
2013-12-27,4463.060059
2013-12-30,4463.060059
2013-12-31,4463.060059
2014-01-02,4725.589844
2014-01-03,4463.060059
2014-01-06,4725.589844
2014-01-07,4463.060059
2014-01-08,4200.529785
2014-01-09,4463.060059
2014-01-10,4638.080078
2014-01-13,4725.589844
2014-01-14,4463.060059
2014-01-15,4725.589844
2014-01-16,4463.060059
2014-01-17,4463.060059
2014-01-21,4200.529785
2014-01-22,4463.060059
2014-01-23,4550.569824
2014-01-24,4463.060059
2014-01-27,4463.060059
2014-01-28,4463.060059
2014-01-29,4463.060059
2014-01-30,4463.060059
2014-01-31,4463.060059
2014-02-03,4463.060059
2014-02-04,4463.060059
2014-02-05,4463.060059
2014-02-06,4725.589844
2014-02-07,4463.060059
2014-02-10,4375.549805
2014-02-11,4288.040039
2014-02-12,4463.060059
2014-02-13,4638.080078
2014-02-14,4638.080078
2014-02-18,4638.080078
2014-02-19,4638.080078
2014-02-20,4813.100098
2014-02-21,4813.100098
2014-02-24,4638.080078
2014-02-25,4725.589844
2014-02-26,4550.569824
2014-02-27,4638.080078
2014-02-28,4550.569824
2014-03-03,4375.549805
2014-03-04,4375.549805
2014-03-05,4550.569824
2014-03-06,4550.569824
2014-03-07,4638.080078
2014-03-10,4725.589844
2014-03-11,4725.589844
2014-03-12,4813.100098
2014-03-13,4813.100098
2014-03-14,4900.609863000001
2014-03-17,4900.609863000001
2014-03-18,4900.609863000001
2014-03-19,5075.629883
2014-03-20,5075.629883
2014-03-21,5075.629883
2014-03-24,5250.660156
2014-03-25,5250.660156
2014-03-26,5250.660156
2014-03-27,5513.189941
2014-03-28,5163.149902
2014-03-31,5250.660156
2014-04-01,5250.660156
2014-04-02,5250.660156
2014-04-03,5338.169922
2014-04-04,5338.169922
2014-04-07,5338.169922
2014-04-08,5163.149902
2014-04-09,5163.149902
2014-04-10,5075.629883
2014-04-11,5250.660156
2014-04-14,5163.149902
2014-04-15,5163.149902
2014-04-16,4988.120117
2014-04-17,5250.660156
2014-04-21,5250.660156
2014-04-22,5250.660156
2014-04-23,4638.080078
2014-04-24,4813.100098
2014-04-25,4988.120117
2014-04-28,4725.589844
2014-04-29,4550.569824
2014-04-30,4550.569824
2014-05-01,4550.569824
2014-05-02,4550.569824
2014-05-05,4375.549805
2014-05-06,4638.080078
2014-05-07,4375.549805
2014-05-08,4113.009765999999
2014-05-09,3850.4799799999996
2014-05-12,3587.9499509999996
2014-05-13,3500.4399409999996
2014-05-14,3675.459961
2014-05-15,3850.4799799999996
2014-05-16,4025.5
2014-05-19,3762.969971
2014-05-20,3762.969971
2014-05-21,4025.5
2014-05-22,4288.040039
2014-05-23,4025.5
2014-05-27,4200.529785
2014-05-28,3937.98999
2014-05-29,3675.459961
2014-05-30,3850.4799799999996
2014-06-02,3937.98999
2014-06-03,3937.98999
2014-06-04,3850.4799799999996
2014-06-05,3937.98999
2014-06-06,4200.529785
2014-06-09,4025.5
2014-06-10,3937.98999
2014-06-11,3937.98999
2014-06-12,4113.009765999999
2014-06-13,4113.009765999999
2014-06-16,4025.5
2014-06-17,4288.040039
2014-06-18,4113.009765999999
2014-06-19,4288.040039
2014-06-20,4025.5
2014-06-23,3850.4799799999996
2014-06-24,3850.4799799999996
2014-06-25,4025.5
2014-06-26,3937.98999
2014-06-27,4025.5
2014-06-30,4288.040039
2014-07-01,4025.5
2014-07-02,4288.040039
2014-07-03,4550.569824
2014-07-07,4988.120117
2014-07-08,4988.120117
2014-07-09,4813.100098
2014-07-10,4638.080078
2014-07-11,4900.609863000001
2014-07-14,4813.100098
2014-07-15,4900.609863000001
2014-07-16,4638.080078
2014-07-17,4375.549805
2014-07-18,4463.060059
2014-07-21,4375.549805
2014-07-22,4375.549805
2014-07-23,4638.080078
2014-07-24,4900.609863000001
2014-07-25,5163.149902
2014-07-28,4900.609863000001
2014-07-29,4988.120117
2014-07-30,4988.120117
2014-07-31,5163.149902
2014-08-01,5163.149902
2014-08-04,5163.149902
2014-08-05,5163.149902
2014-08-06,5075.629883
2014-08-07,5163.149902
2014-08-08,5250.660156
2014-08-11,5338.169922
2014-08-12,5338.169922
2014-08-13,5163.149902
2014-08-14,5163.149902
2014-08-15,5163.149902
2014-08-18,4813.100098
2014-08-19,4988.120117
2014-08-20,5250.660156
2014-08-21,5250.660156
2014-08-22,5250.660156
2014-08-25,5250.660156
2014-08-26,5250.660156
2014-08-27,5338.169922
2014-08-28,5425.680176
2014-08-29,5425.680176
2014-09-02,5425.680176
2014-09-03,5338.169922
2014-09-04,5425.680176
2014-09-05,5425.680176
2014-09-08,5513.189941
2014-09-09,5425.680176
2014-09-10,5425.680176
2014-09-11,5775.720215
2014-09-12,5513.189941
2014-09-15,5513.189941
2014-09-16,5513.189941
2014-09-17,5600.700195
2014-09-18,5513.189941
2014-09-19,5600.700195
2014-09-22,5425.680176
2014-09-23,5513.189941
2014-09-24,5163.149902
2014-09-25,4988.120117
2014-09-26,5163.149902
2014-09-29,5250.660156
2014-09-30,5163.149902
2014-10-01,5250.660156
2014-10-02,5600.700195
2014-10-03,5600.700195
2014-10-06,5688.209961
2014-10-07,6038.259765999999
2014-10-08,6125.77002
2014-10-09,6125.77002
2014-10-10,6125.77002
2014-10-13,5950.740234000001
2014-10-14,5600.700195
2014-10-15,5600.700195
2014-10-16,5688.209961
2014-10-17,5863.22998
2014-10-20,5863.22998
2014-10-21,5950.740234000001
2014-10-22,6038.259765999999
2014-10-23,5863.22998
2014-10-24,5863.22998
2014-10-27,5950.740234000001
2014-10-28,6038.259765999999
2014-10-29,6038.259765999999
2014-10-30,5775.720215
2014-10-31,5600.700195
2014-11-03,5950.740234000001
2014-11-04,5950.740234000001
2014-11-05,5863.22998
2014-11-06,5775.720215
2014-11-07,6038.259765999999
2014-11-10,6038.259765999999
2014-11-11,5775.720215
2014-11-12,5863.22998
2014-11-13,5600.700195
2014-11-14,5950.740234000001
2014-11-17,6038.259765999999
2014-11-18,6038.259765999999
2014-11-19,5950.740234000001
2014-11-20,5600.700195
2014-11-21,5600.700195
2014-11-24,5688.209961
2014-11-25,5338.169922
2014-11-26,4988.120117
2014-11-28,5600.700195
2014-12-01,5338.169922
2014-12-02,5338.169922
2014-12-03,5688.209961
2014-12-04,5425.680176
2014-12-05,5600.700195
2014-12-08,5688.209961
2014-12-09,5688.209961
2014-12-10,5775.720215
2014-12-11,5688.209961
2014-12-12,5688.209961
2014-12-15,5688.209961
2014-12-16,5338.169922
2014-12-17,5425.680176
2014-12-18,5163.149902
2014-12-19,5513.189941
2014-12-22,5513.189941
2014-12-23,5688.209961
2014-12-24,5688.209961
2014-12-26,5250.660156
2014-12-29,5250.660156
2014-12-30,5250.660156
2014-12-31,5338.169922
2015-01-02,5338.169922
2015-01-05,5338.169922
2015-01-06,5163.149902
2015-01-07,5513.189941
2015-01-08,5600.700195
2015-01-09,5688.209961
2015-01-12,6038.259765999999
2015-01-13,5688.209961
2015-01-14,5600.700195
2015-01-15,5600.700195
2015-01-16,5250.660156
2015-01-20,4638.080078
2015-01-21,4900.609863000001
2015-01-22,5163.149902
2015-01-23,5163.149902
2015-01-26,4813.100098
2015-01-27,4813.100098
2015-01-28,4900.609863000001
2015-01-29,4900.609863000001
2015-01-30,5163.149902
2015-02-02,5163.149902
2015-02-03,5250.660156
2015-02-04,5250.660156
2015-02-05,5600.700195
2015-02-06,5950.740234000001
2015-02-09,5600.700195
2015-02-10,5425.680176
2015-02-11,5775.720215
2015-02-12,5950.740234000001
2015-02-13,5950.740234000001
2015-02-17,5950.740234000001
2015-02-18,5950.740234000001
2015-02-19,5950.740234000001
2015-02-20,5950.740234000001
2015-02-23,5950.740234000001
2015-02-24,5950.740234000001
2015-02-25,5950.740234000001
2015-02-26,5600.700195
2015-02-27,5600.700195
2015-03-02,5425.680176
2015-03-03,5425.680176
2015-03-04,5513.189941
2015-03-05,5425.680176
2015-03-06,5775.720215
2015-03-09,5425.680176
2015-03-10,5775.720215
2015-03-11,5775.720215
2015-03-12,5775.720215
2015-03-13,5513.189941
2015-03-16,5688.209961
2015-03-17,5775.720215
2015-03-18,5600.700195
2015-03-19,5600.700195
2015-03-20,5513.189941
2015-03-23,5600.700195
2015-03-24,5688.209961
2015-03-25,5775.720215
2015-03-26,5688.209961
2015-03-27,5775.720215
2015-03-30,5600.700195
2015-03-31,5600.700195
2015-04-01,5425.680176
2015-04-02,5600.700195
2015-04-06,5338.169922
2015-04-07,5338.169922
2015-04-08,5688.209961
2015-04-09,5688.209961
2015-04-10,5688.209961
2015-04-13,5688.209961
2015-04-14,5513.189941
2015-04-15,5513.189941
2015-04-16,5775.720215
2015-04-17,5863.22998
2015-04-20,5863.22998
2015-04-21,5950.740234000001
2015-04-22,6125.77002
2015-04-23,5775.720215
2015-04-24,5950.740234000001
2015-04-27,5863.22998
2015-04-28,5863.22998
2015-04-29,5863.22998
2015-04-30,5863.22998
2015-05-01,5863.22998
2015-05-04,6125.77002
2015-05-05,5863.22998
2015-05-06,5600.700195
2015-05-07,5950.740234000001
2015-05-08,5863.22998
2015-05-11,5863.22998
2015-05-12,5688.209961
2015-05-13,5688.209961
2015-05-14,5600.700195
2015-05-15,5513.189941
2015-05-18,5163.149902
2015-05-19,5425.680176
2015-05-20,5775.720215
2015-05-21,6038.259765999999
2015-05-22,6213.279785
2015-05-26,5950.740234000001
2015-05-27,6300.790039
2015-05-28,5863.22998
2015-05-29,6038.259765999999
2015-06-01,6125.77002
2015-06-02,6213.279785
2015-06-03,6300.790039
2015-06-04,6038.259765999999
2015-06-05,6125.77002
2015-06-08,6213.279785
2015-06-09,6388.299805
2015-06-10,6213.279785
2015-06-11,6475.810059
2015-06-12,6475.810059
2015-06-15,6738.339844
2015-06-16,7175.899901999999
2015-06-17,7525.939941
2015-06-18,7000.879883
2015-06-19,6825.850098000001
2015-06-22,6563.319824
2015-06-23,7000.879883
2015-06-24,7175.899901999999
2015-06-25,6825.850098000001
2015-06-26,7088.390137
2015-06-29,7438.430176000001
2015-06-30,7525.939941
2015-07-01,7000.879883
2015-07-02,6913.359863
2015-07-06,7525.939941
2015-07-07,7000.879883
2015-07-08,7438.430176000001
2015-07-09,7875.97998
2015-07-10,7350.919922
2015-07-13,7175.899901999999
2015-07-14,7263.410156
2015-07-15,7700.959961
2015-07-16,7963.5
2015-07-17,8488.55957
2015-07-20,8576.070313
2015-07-21,8051.009765999999
2015-07-22,7613.450195
2015-07-23,7963.5
2015-07-24,8488.55957
2015-07-27,8838.610352
2015-07-28,9451.179688
2015-07-29,8838.610352
2015-07-30,8313.540039
2015-07-31,8226.030273
2015-08-03,7700.959961
2015-08-04,7175.899901999999
2015-08-05,6825.850098000001
2015-08-06,7263.410156
2015-08-07,7088.390137
2015-08-10,7088.390137
2015-08-11,7525.939941
2015-08-12,7175.899901999999
2015-08-13,7175.899901999999
2015-08-14,7438.430176000001
2015-08-17,7875.97998
2015-08-18,8401.049805
2015-08-19,8926.120117
2015-08-20,8751.089844
2015-08-21,8576.070313
2015-08-24,8051.009765999999
2015-08-25,8051.009765999999
2015-08-26,8226.030273
2015-08-27,8576.070313
2015-08-28,8576.070313
2015-08-31,8663.580078
2015-09-01,8751.089844
2015-09-02,8751.089844
2015-09-03,8926.120117
2015-09-04,8926.120117
2015-09-08,8926.120117
2015-09-09,9451.179688
2015-09-10,10063.799805
2015-09-11,10763.799805
2015-09-14,11463.900391
2015-09-15,12164.0
2015-09-16,11814.0
2015-09-17,11639.0
2015-09-18,11288.900391
2015-09-21,10501.299805
2015-09-22,10676.299805
2015-09-23,10413.799805
2015-09-24,9801.230469
2015-09-25,9801.230469
2015-09-28,9976.25
2015-09-29,9451.179688
2015-09-30,9451.179688
2015-10-01,9976.25
2015-10-02,9976.25
2015-10-05,10238.799805
2015-10-06,10413.799805
2015-10-07,9801.230469
2015-10-08,10413.799805
2015-10-09,9713.709961
2015-10-12,9626.200195
2015-10-13,9626.200195
2015-10-14,9363.669922
2015-10-15,9363.669922
2015-10-16,9538.69043
2015-10-19,10151.299805
2015-10-20,10851.400391
2015-10-21,11551.400391
2015-10-22,11551.400391
2015-10-23,10763.799805
2015-10-26,11463.900391
2015-10-27,11463.900391
2015-10-28,12251.5
2015-10-29,12251.5
2015-10-30,11463.900391
2015-11-02,10676.299805
2015-11-03,10238.799805
2015-11-04,10938.900391
2015-11-05,10238.799805
2015-11-06,10326.299805
2015-11-09,10851.400391
2015-11-10,10413.799805
2015-11-11,10763.799805
2015-11-12,10063.799805
2015-11-13,10413.799805
2015-11-16,9888.740234
2015-11-17,10063.799805
2015-11-18,10676.299805
2015-11-19,10063.799805
2015-11-20,9451.179688
2015-11-23,9626.200195
2015-11-24,9626.200195
2015-11-25,9538.69043
2015-11-27,9188.650391
2015-11-30,9363.669922
2015-12-01,9451.179688
2015-12-02,9888.740234
2015-12-03,9888.740234
2015-12-04,9713.709961
2015-12-07,9801.230469
2015-12-08,10413.799805
2015-12-09,9713.709961
2015-12-10,10238.799805
2015-12-11,9626.200195
2015-12-14,9626.200195
2015-12-15,9626.200195
2015-12-16,9801.230469
2015-12-17,9976.25
2015-12-18,10326.299805
2015-12-21,10501.299805
2015-12-22,9801.230469
2015-12-23,9801.230469
2015-12-24,9626.200195
2015-12-28,9538.69043
2015-12-29,9013.629883
2015-12-30,9538.69043
2015-12-31,9363.669922
2016-01-04,9451.179688
2016-01-05,9538.69043
2016-01-06,9538.69043
2016-01-07,9363.669922
2016-01-08,9188.650391
2016-01-11,9801.230469
2016-01-12,9801.230469
2016-01-13,9626.200195
2016-01-14,9626.200195
2016-01-15,10238.799805
2016-01-19,11639.0
2016-01-20,11639.0
2016-01-21,11814.0
2016-01-22,11026.400391
2016-01-25,10501.299805
2016-01-26,11113.900391
2016-01-27,10501.299805
2016-01-28,10501.299805
2016-01-29,10501.299805
2016-02-01,11113.900391
2016-02-02,10588.799805
2016-02-03,10063.799805
2016-02-04,10063.799805
2016-02-05,10063.799805
2016-02-08,10063.799805
2016-02-09,10063.799805
2016-02-10,10063.799805
2016-02-11,10063.799805
2016-02-12,10063.799805
2016-02-16,11201.400391
2016-02-17,11201.400391
2016-02-18,11201.400391
2016-02-19,11814.0
2016-02-22,11376.400391
2016-02-23,11376.400391
2016-02-24,11376.400391
2016-02-25,11716.200195
2016-02-26,11716.200195
2016-02-29,11716.200195
2016-03-01,11716.200195
2016-03-02,11065.299805
2016-03-03,11065.299805
2016-03-04,10414.400391
2016-03-07,10414.400391
2016-03-08,10414.400391
2016-03-09,10972.299805
2016-03-10,10507.400391
2016-03-11,10507.400391
2016-03-14,10507.400391
2016-03-15,10321.400391
2016-03-16,10414.400391
2016-03-17,10879.299805
2016-03-18,10507.400391
2016-03-21,10321.400391
2016-03-22,10228.400391
2016-03-23,10693.299805
2016-03-24,10321.400391
2016-03-28,10600.400391
2016-03-29,10600.400391
2016-03-30,10042.400391
2016-03-31,9949.459961
2016-04-01,10228.400391
2016-04-04,10321.400391
2016-04-05,10972.299805
2016-04-06,10693.299805
2016-04-07,10321.400391
2016-04-08,10414.400391
2016-04-11,10693.299805
2016-04-12,10693.299805
2016-04-13,11437.200195
2016-04-14,10972.299805
2016-04-15,10972.299805
2016-04-18,10972.299805
2016-04-19,10228.400391
2016-04-20,9856.480469
2016-04-21,10135.400391
2016-04-22,10135.400391
2016-04-25,9484.530273
2016-04-26,10135.400391
2016-04-27,10786.299805
2016-04-28,11158.299805
2016-04-29,10693.299805
2016-05-02,10693.299805
2016-05-03,10693.299805
2016-05-04,10693.299805
2016-05-05,10693.299805
2016-05-06,10228.400391
2016-05-09,10321.400391
2016-05-10,10972.299805
2016-05-11,10972.299805
2016-05-12,10228.400391
2016-05-13,10228.400391
2016-05-16,10228.400391
2016-05-17,10228.400391
2016-05-18,10228.400391
2016-05-19,10228.400391
2016-05-20,10414.400391
2016-05-23,10414.400391
2016-05-24,10228.400391
2016-05-25,10228.400391
2016-05-26,10228.400391
2016-05-27,9763.490234
2016-05-31,10228.400391
2016-06-01,10321.400391
2016-06-02,10321.400391
2016-06-03,10228.400391
2016-06-06,10693.299805
2016-06-07,10786.299805
2016-06-08,11437.200195
2016-06-09,11623.200195
2016-06-10,12367.099609
2016-06-13,11530.200195
2016-06-14,12181.099609
2016-06-15,12088.099609
2016-06-16,12088.099609
2016-06-17,12088.099609
2016-06-20,12088.099609
2016-06-21,11344.200195
2016-06-22,11344.200195
2016-06-23,11902.200195
2016-06-24,11623.200195
2016-06-27,10879.299805
2016-06-28,11158.299805
2016-06-29,11530.200195
2016-06-30,11623.200195
2016-07-01,11623.200195
2016-07-05,10507.400391
2016-07-06,10600.400391
2016-07-07,11251.299805
2016-07-08,11995.099609
2016-07-11,12739.0
2016-07-12,13575.900391
2016-07-13,12646.0
2016-07-14,11809.200195
2016-07-15,11530.200195
2016-07-18,10879.299805
2016-07-19,10414.400391
2016-07-20,11065.299805
2016-07-21,11809.200195
2016-07-22,11809.200195
2016-07-25,11809.200195
2016-07-26,11623.200195
2016-07-27,11623.200195
2016-07-28,11623.200195
2016-07-29,12181.099609
2016-08-01,11344.200195
2016-08-02,11344.200195
2016-08-03,10693.299805
2016-08-04,10693.299805
2016-08-05,10693.299805
2016-08-08,10693.299805
2016-08-09,10693.299805
2016-08-10,10693.299805
2016-08-11,10693.299805
2016-08-12,10693.299805
2016-08-15,10693.299805
2016-08-16,10321.400391
2016-08-17,10972.299805
2016-08-18,10972.299805
2016-08-19,11158.299805
2016-08-22,10693.299805
2016-08-23,11344.200195
2016-08-24,10879.299805
2016-08-25,11623.200195
2016-08-26,11623.200195
2016-08-29,12367.099609
2016-08-30,12553.099609
2016-08-31,12739.0
2016-09-01,12553.099609
2016-09-02,12553.099609
2016-09-06,11158.299805
2016-09-07,11158.299805
2016-09-08,10786.299805
2016-09-09,10786.299805
2016-09-12,10786.299805
2016-09-13,10786.299805
2016-09-14,10228.400391
2016-09-15,10228.400391
2016-09-16,10228.400391
2016-09-19,10228.400391
2016-09-20,10228.400391
2016-09-21,10228.400391
2016-09-22,10693.299805
2016-09-23,10042.400391
2016-09-26,9391.549805
2016-09-27,9391.549805
2016-09-28,9019.610352
2016-09-29,9624.009766
2016-09-30,10274.900391
2016-10-03,10972.299805
2016-10-04,10507.400391
2016-10-05,9902.969727
2016-10-06,9902.969727
2016-10-07,9949.459961
2016-10-10,9624.009766
2016-10-11,9345.05957
2016-10-12,9298.55957
2016-10-13,9298.55957
2016-10-14,9019.610352
2016-10-17,9624.009766
2016-10-18,9298.55957
2016-10-19,9949.459961
2016-10-20,9391.549805
2016-10-21,9949.459961
2016-10-24,9670.509766
2016-10-25,9112.589844
2016-10-26,8926.620117
2016-10-27,9531.030273
2016-10-28,9670.509766
2016-10-31,10321.400391
2016-11-01,9763.490234
2016-11-02,10414.400391
2016-11-03,11111.799805
2016-11-04,11855.700195
2016-11-07,12646.0
2016-11-08,13529.400391
2016-11-09,14459.299805
2016-11-10,15435.599609
2016-11-11,15435.599609
2016-11-14,14366.299805
2016-11-15,13389.900391
2016-11-16,12460.099609
2016-11-17,11623.200195
2016-11-18,11623.200195
2016-11-21,10972.299805
2016-11-22,11251.299805
2016-11-23,10786.299805
2016-11-25,11902.200195
2016-11-28,11111.799805
2016-11-29,10414.400391
2016-11-30,9856.480469
2016-12-01,9856.480469
2016-12-02,10507.400391
2016-12-05,10042.400391
2016-12-06,10693.299805
2016-12-07,11158.299805
2016-12-08,11018.799805
2016-12-09,11762.700195
2016-12-12,11018.799805
2016-12-13,10274.900391
2016-12-14,9856.480469
2016-12-15,9856.480469
2016-12-16,10507.400391
2016-12-19,10135.400391
2016-12-20,10832.799805
2016-12-21,10832.799805
2016-12-22,11344.200195
2016-12-23,10786.299805
2016-12-27,10786.299805
2016-12-28,10786.299805
2016-12-29,10786.299805
2016-12-30,11530.200195
2017-01-03,11530.200195
2017-01-04,12320.599609
2017-01-05,11483.700195
2017-01-06,10786.299805
2017-01-09,10786.299805
2017-01-10,11530.200195
2017-01-11,12320.599609
2017-01-12,13111.0
2017-01-13,12227.599609
2017-01-17,10693.299805
2017-01-18,11437.200195
2017-01-19,12227.599609
2017-01-20,13064.5
2017-01-23,12181.099609
2017-01-24,12181.099609
2017-01-25,11437.200195
2017-01-26,11437.200195
2017-01-27,11437.200195
2017-01-30,11437.200195
2017-01-31,11437.200195
2017-02-01,11437.200195
2017-02-02,11437.200195
2017-02-03,11437.200195
2017-02-06,11437.200195
2017-02-07,12227.599609
2017-02-08,12227.599609
2017-02-09,11390.700195
