Date,BK
1973-10-18,1.5789520000000001
1973-10-19,1.5789520000000001
1973-10-22,1.534786
1973-10-23,1.523744
1973-10-24,1.523744
1973-10-25,1.534786
1973-10-26,1.5679100000000001
1973-10-29,1.5955139999999999
1973-10-30,1.5955139999999999
1973-10-31,1.5899940000000001
1973-11-01,1.5679100000000001
1973-11-02,1.5679100000000001
1973-11-05,1.512702
1973-11-06,1.4906190000000001
1973-11-07,1.512702
1973-11-08,1.534786
1973-11-09,1.4795770000000001
1973-11-12,1.4906190000000001
1973-11-13,1.4795770000000001
1973-11-14,1.4795770000000001
1973-11-15,1.463015
1973-11-16,1.468536
1973-11-19,1.451973
1973-11-20,1.4298899999999999
1973-11-21,1.4298899999999999
1973-11-23,1.4298899999999999
1973-11-26,1.396765
1973-11-27,1.385724
1973-11-28,1.374682
1973-11-29,1.3415569999999999
1973-11-30,1.3415569999999999
1973-12-03,1.3249950000000001
1973-12-04,1.3415569999999999
1973-12-05,1.3249950000000001
1973-12-06,1.3249950000000001
1973-12-07,1.3249950000000001
1973-12-10,1.3249950000000001
1973-12-11,1.3249950000000001
1973-12-12,1.3139530000000001
1973-12-13,1.3249950000000001
1973-12-14,1.3415569999999999
1973-12-17,1.330516
1973-12-18,1.330516
1973-12-19,1.3249950000000001
1973-12-20,1.3249950000000001
1973-12-21,1.3249950000000001
1973-12-24,1.330516
1973-12-26,1.3249950000000001
1973-12-27,1.3139530000000001
1973-12-28,1.3249950000000001
1973-12-31,1.3415569999999999
1974-01-02,1.3415569999999999
1974-01-03,1.418849
1974-01-04,1.451973
1974-01-07,1.5016610000000001
1974-01-08,1.468536
1974-01-09,1.396765
1974-01-10,1.4409319999999999
1974-01-11,1.545827
1974-01-14,1.5679100000000001
1974-01-15,1.545827
1974-01-16,1.5679100000000001
1974-01-17,1.6065559999999999
1974-01-18,1.5789520000000001
1974-01-21,1.5899940000000001
1974-01-22,1.5899940000000001
1974-01-23,1.5899940000000001
1974-01-24,1.5955139999999999
1974-01-25,1.5679100000000001
1974-01-28,1.545827
1974-01-29,1.5679100000000001
1974-01-30,1.523744
1974-01-31,1.534786
1974-02-01,1.5789520000000001
1974-02-04,1.534786
1974-02-05,1.534786
1974-02-06,1.523744
1974-02-07,1.545827
1974-02-08,1.523744
1974-02-11,1.4906190000000001
1974-02-12,1.4906190000000001
1974-02-13,1.4906190000000001
1974-02-14,1.5016610000000001
1974-02-15,1.512702
1974-02-19,1.512702
1974-02-20,1.523744
1974-02-21,1.523744
1974-02-22,1.545827
1974-02-25,1.523744
1974-02-26,1.545827
1974-02-27,1.523744
1974-02-28,1.534786
1974-03-01,1.523744
1974-03-04,1.556869
1974-03-05,1.556869
1974-03-06,1.5679100000000001
1974-03-07,1.5789520000000001
1974-03-08,1.5679100000000001
1974-03-11,1.5789520000000001
1974-03-12,1.5899940000000001
1974-03-13,1.5955139999999999
1974-03-14,1.5899940000000001
1974-03-15,1.5789520000000001
1974-03-18,1.5789520000000001
1974-03-19,1.5679100000000001
1974-03-20,1.5679100000000001
1974-03-21,1.556869
1974-03-22,1.556869
1974-03-25,1.523744
1974-03-26,1.5016610000000001
1974-03-27,1.4906190000000001
1974-03-28,1.451973
1974-03-29,1.468536
1974-04-01,1.4795770000000001
1974-04-02,1.468536
1974-04-03,1.451973
1974-04-04,1.451973
1974-04-05,1.418849
1974-04-08,1.418849
1974-04-09,1.418849
1974-04-10,1.407807
1974-04-11,1.385724
1974-04-15,1.418849
1974-04-16,1.418849
1974-04-17,1.396765
1974-04-18,1.407807
1974-04-19,1.407807
1974-04-22,1.407807
1974-04-23,1.396765
1974-04-24,1.396765
1974-04-25,1.36364
1974-04-26,1.374682
1974-04-29,1.396765
1974-04-30,1.385724
1974-05-01,1.396765
1974-05-02,1.385724
1974-05-03,1.396765
1974-05-06,1.385724
1974-05-07,1.36364
1974-05-08,1.3525989999999999
1974-05-09,1.3525989999999999
1974-05-10,1.269787
1974-05-13,1.258745
1974-05-14,1.258745
1974-05-15,1.3029110000000002
1974-05-16,1.29187
1974-05-17,1.258745
1974-05-20,1.280828
1974-05-21,1.258745
1974-05-22,1.269787
1974-05-23,1.258745
1974-05-24,1.258745
1974-05-28,1.258745
1974-05-29,1.258745
1974-05-30,1.247703
1974-05-31,1.247703
1974-06-03,1.258745
1974-06-04,1.269787
1974-06-05,1.258745
1974-06-06,1.258745
1974-06-07,1.29187
1974-06-10,1.280828
1974-06-11,1.280828
1974-06-12,1.258745
1974-06-13,1.269787
1974-06-14,1.258745
1974-06-17,1.247703
1974-06-18,1.2366620000000002
1974-06-19,1.2366620000000002
1974-06-20,1.2366620000000002
1974-06-21,1.203537
1974-06-24,1.203537
1974-06-25,1.203537
1974-06-26,1.175933
1974-06-27,1.175933
1974-06-28,1.175933
1974-07-01,1.164891
1974-07-02,1.120725
1974-07-03,1.142808
1974-07-05,1.164891
1974-07-08,1.15385
1974-07-09,1.142808
1974-07-10,1.164891
1974-07-11,1.164891
1974-07-12,1.203537
1974-07-15,1.247703
1974-07-16,1.214579
1974-07-17,1.258745
1974-07-18,1.269787
1974-07-19,1.280828
1974-07-22,1.258745
1974-07-23,1.247703
1974-07-24,1.2366620000000002
1974-07-25,1.203537
1974-07-26,1.2366620000000002
1974-07-29,1.269787
1974-07-30,1.280828
1974-07-31,1.280828
1974-08-01,1.280828
1974-08-02,1.29187
1974-08-05,1.3029110000000002
1974-08-06,1.3029110000000002
1974-08-07,1.3139530000000001
1974-08-08,1.280828
1974-08-09,1.280828
1974-08-12,1.29187
1974-08-13,1.269787
1974-08-14,1.2256200000000002
1974-08-15,1.203537
1974-08-16,1.175933
1974-08-19,1.175933
1974-08-20,1.186974
1974-08-21,1.164891
1974-08-22,1.120725
1974-08-23,1.098641
1974-08-26,1.0876
1974-08-27,1.098641
1974-08-28,1.109683
1974-08-29,1.120725
1974-08-30,1.120725
1974-09-03,1.0876
1974-09-04,1.059996
1974-09-05,1.0876
1974-09-06,1.076558
1974-09-09,1.0876
1974-09-10,1.0489540000000002
1974-09-11,0.9937459999999999
1974-09-12,0.9937459999999999
1974-09-13,0.9827040000000001
1974-09-16,1.015829
1974-09-17,1.0489540000000002
1974-09-18,1.015829
1974-09-19,1.076558
1974-09-20,1.098641
1974-09-23,1.109683
1974-09-24,1.0876
1974-09-25,1.076558
1974-09-26,1.0876
1974-09-27,1.076558
1974-09-30,1.059996
1974-10-01,1.098641
1974-10-02,1.109683
1974-10-03,1.065517
1974-10-04,1.076558
1974-10-07,1.098641
1974-10-08,1.0876
1974-10-09,1.098641
1974-10-10,1.15385
1974-10-11,1.186974
1974-10-14,1.2366620000000002
1974-10-15,1.186974
1974-10-16,1.186974
1974-10-17,1.186974
1974-10-18,1.203537
1974-10-21,1.203537
1974-10-22,1.214579
1974-10-23,1.203537
1974-10-24,1.186974
1974-10-25,1.2256200000000002
1974-10-28,1.214579
1974-10-29,1.2256200000000002
1974-10-30,1.214579
1974-10-31,1.203537
1974-11-01,1.2256200000000002
1974-11-04,1.2256200000000002
1974-11-05,1.2366620000000002
1974-11-06,1.214579
1974-11-07,1.214579
1974-11-08,1.214579
1974-11-11,1.2366620000000002
1974-11-12,1.247703
1974-11-13,1.2256200000000002
1974-11-14,1.2256200000000002
1974-11-15,1.2256200000000002
1974-11-18,1.203537
1974-11-19,1.186974
1974-11-20,1.186974
1974-11-21,1.186974
1974-11-22,1.164891
1974-11-25,1.164891
1974-11-26,1.15385
1974-11-27,1.15385
1974-11-29,1.164891
1974-12-02,1.120725
1974-12-03,1.109683
1974-12-04,1.109683
1974-12-05,1.109683
1974-12-06,1.098641
1974-12-09,1.076558
1974-12-10,1.076558
1974-12-11,1.109683
1974-12-12,1.109683
1974-12-13,1.076558
1974-12-16,1.076558
1974-12-17,1.076558
1974-12-18,1.065517
1974-12-19,1.065517
1974-12-20,1.059996
1974-12-23,1.059996
1974-12-24,1.0268709999999999
1974-12-26,1.059996
1974-12-27,1.0489540000000002
1974-12-30,1.0379120000000002
1974-12-31,1.065517
1975-01-02,1.120725
1975-01-03,1.15385
1975-01-06,1.198016
1975-01-07,1.203537
1975-01-08,1.258745
1975-01-09,1.29187
1975-01-10,1.3139530000000001
1975-01-13,1.3029110000000002
1975-01-14,1.2366620000000002
1975-01-15,1.29187
1975-01-16,1.269787
1975-01-17,1.280828
1975-01-20,1.280828
1975-01-21,1.280828
1975-01-22,1.258745
1975-01-23,1.29187
1975-01-24,1.29187
1975-01-27,1.3029110000000002
1975-01-28,1.29187
1975-01-29,1.280828
1975-01-30,1.269787
1975-01-31,1.3139530000000001
1975-02-03,1.3249950000000001
1975-02-04,1.29187
1975-02-05,1.3249950000000001
1975-02-06,1.3249950000000001
1975-02-07,1.3249950000000001
1975-02-10,1.3415569999999999
1975-02-11,1.3249950000000001
1975-02-12,1.3415569999999999
1975-02-13,1.374682
1975-02-14,1.36364
1975-02-18,1.3249950000000001
1975-02-19,1.3249950000000001
1975-02-20,1.3249950000000001
1975-02-21,1.330516
1975-02-24,1.3249950000000001
1975-02-25,1.3249950000000001
1975-02-26,1.3139530000000001
1975-02-27,1.3415569999999999
1975-02-28,1.3525989999999999
1975-03-03,1.3525989999999999
1975-03-04,1.36364
1975-03-05,1.3525989999999999
1975-03-06,1.3525989999999999
1975-03-07,1.3525989999999999
1975-03-10,1.330516
1975-03-11,1.330516
1975-03-12,1.3415569999999999
1975-03-13,1.3525989999999999
1975-03-14,1.3415569999999999
1975-03-17,1.3525989999999999
1975-03-18,1.3525989999999999
1975-03-19,1.3525989999999999
1975-03-20,1.3415569999999999
1975-03-21,1.3415569999999999
1975-03-24,1.3249950000000001
1975-03-25,1.3249950000000001
1975-03-26,1.3249950000000001
1975-03-27,1.3249950000000001
1975-03-31,1.330516
1975-04-01,1.3415569999999999
1975-04-02,1.3249950000000001
1975-04-03,1.3249950000000001
1975-04-04,1.3249950000000001
1975-04-07,1.3139530000000001
1975-04-08,1.3029110000000002
1975-04-09,1.3029110000000002
1975-04-10,1.3249950000000001
1975-04-11,1.3249950000000001
1975-04-14,1.3415569999999999
1975-04-15,1.3525989999999999
1975-04-16,1.3415569999999999
1975-04-17,1.330516
1975-04-18,1.330516
1975-04-21,1.3249950000000001
1975-04-22,1.3415569999999999
1975-04-23,1.3249950000000001
1975-04-24,1.3249950000000001
1975-04-25,1.3415569999999999
1975-04-28,1.3525989999999999
1975-04-29,1.3525989999999999
1975-04-30,1.330516
1975-05-01,1.3249950000000001
1975-05-02,1.3415569999999999
1975-05-05,1.3415569999999999
1975-05-06,1.3415569999999999
1975-05-07,1.3415569999999999
1975-05-08,1.3415569999999999
1975-05-09,1.36364
1975-05-12,1.374682
1975-05-13,1.36364
1975-05-14,1.3525989999999999
1975-05-15,1.3415569999999999
1975-05-16,1.3249950000000001
1975-05-19,1.330516
1975-05-20,1.3415569999999999
1975-05-21,1.3415569999999999
1975-05-22,1.3525989999999999
1975-05-23,1.3415569999999999
1975-05-27,1.330516
1975-05-28,1.330516
1975-05-29,1.3415569999999999
1975-05-30,1.3525989999999999
1975-06-02,1.3415569999999999
1975-06-03,1.330516
1975-06-04,1.3249950000000001
1975-06-05,1.330516
1975-06-06,1.3249950000000001
1975-06-09,1.3249950000000001
1975-06-10,1.3249950000000001
1975-06-11,1.3249950000000001
1975-06-12,1.3249950000000001
1975-06-13,1.3029110000000002
1975-06-16,1.3249950000000001
1975-06-17,1.330516
1975-06-18,1.3249950000000001
1975-06-19,1.3415569999999999
1975-06-20,1.3525989999999999
1975-06-23,1.3525989999999999
1975-06-24,1.385724
1975-06-25,1.374682
1975-06-26,1.385724
1975-06-27,1.385724
1975-06-30,1.396765
1975-07-01,1.385724
1975-07-02,1.418849
1975-07-03,1.418849
1975-07-07,1.418849
1975-07-08,1.418849
1975-07-09,1.418849
1975-07-10,1.418849
1975-07-11,1.4409319999999999
1975-07-14,1.4906190000000001
1975-07-15,1.468536
1975-07-16,1.463015
1975-07-17,1.451973
1975-07-18,1.451973
1975-07-21,1.451973
1975-07-22,1.451973
1975-07-23,1.4298899999999999
1975-07-24,1.418849
1975-07-25,1.418849
1975-07-28,1.418849
1975-07-29,1.396765
1975-07-30,1.418849
1975-07-31,1.418849
1975-08-01,1.418849
1975-08-04,1.407807
1975-08-05,1.385724
1975-08-06,1.385724
1975-08-07,1.396765
1975-08-08,1.396765
1975-08-11,1.396765
1975-08-12,1.385724
1975-08-13,1.385724
1975-08-14,1.36364
1975-08-15,1.374682
1975-08-18,1.374682
1975-08-19,1.3415569999999999
1975-08-20,1.3029110000000002
1975-08-21,1.29187
1975-08-22,1.29187
1975-08-25,1.3139530000000001
1975-08-26,1.3249950000000001
1975-08-27,1.3029110000000002
1975-08-28,1.3029110000000002
1975-08-29,1.29187
1975-09-02,1.3029110000000002
1975-09-03,1.280828
1975-09-04,1.258745
1975-09-05,1.2256200000000002
1975-09-08,1.2256200000000002
1975-09-09,1.2366620000000002
1975-09-10,1.214579
1975-09-11,1.214579
1975-09-12,1.2256200000000002
1975-09-15,1.203537
1975-09-16,1.2256200000000002
1975-09-17,1.214579
1975-09-18,1.203537
1975-09-19,1.2256200000000002
1975-09-22,1.203537
1975-09-23,1.203537
1975-09-24,1.2256200000000002
1975-09-25,1.198016
1975-09-26,1.186974
1975-09-29,1.175933
1975-09-30,1.15385
1975-10-01,1.120725
1975-10-02,1.131766
1975-10-03,1.164891
1975-10-06,1.175933
1975-10-07,1.164891
1975-10-08,1.164891
1975-10-09,1.15385
1975-10-10,1.164891
1975-10-13,1.186974
1975-10-14,1.2256200000000002
1975-10-15,1.2256200000000002
1975-10-16,1.2366620000000002
1975-10-17,1.2256200000000002
1975-10-20,1.2256200000000002
1975-10-21,1.203537
1975-10-22,1.214579
1975-10-23,1.2366620000000002
1975-10-24,1.214579
1975-10-27,1.164891
1975-10-28,1.186974
1975-10-29,1.164891
1975-10-30,1.15385
1975-10-31,1.131766
1975-11-03,1.142808
1975-11-04,1.15385
1975-11-05,1.164891
1975-11-06,1.175933
1975-11-07,1.164891
1975-11-10,1.175933
1975-11-11,1.186974
1975-11-12,1.214579
1975-11-13,1.269787
1975-11-14,1.29187
1975-11-17,1.3139530000000001
1975-11-18,1.3139530000000001
1975-11-19,1.258745
1975-11-20,1.2256200000000002
1975-11-21,1.247703
1975-11-24,1.2256200000000002
1975-11-25,1.203537
1975-11-26,1.203537
1975-11-28,1.203537
1975-12-01,1.198016
1975-12-02,1.15385
1975-12-03,1.131766
1975-12-04,1.120725
1975-12-05,1.131766
1975-12-08,1.142808
1975-12-09,1.109683
1975-12-10,1.120725
1975-12-11,1.120725
1975-12-12,1.131766
1975-12-15,1.175933
1975-12-16,1.186974
1975-12-17,1.198016
1975-12-18,1.2256200000000002
1975-12-19,1.203537
1975-12-22,1.214579
1975-12-23,1.2366620000000002
1975-12-24,1.247703
1975-12-26,1.269787
1975-12-29,1.2366620000000002
1975-12-30,1.258745
1975-12-31,1.280828
1976-01-02,1.29187
1976-01-05,1.3029110000000002
1976-01-06,1.29187
1976-01-07,1.29187
1976-01-08,1.29187
1976-01-09,1.3029110000000002
1976-01-12,1.3029110000000002
1976-01-13,1.3139530000000001
1976-01-14,1.3139530000000001
1976-01-15,1.3029110000000002
1976-01-16,1.3029110000000002
1976-01-19,1.280828
1976-01-20,1.3139530000000001
1976-01-21,1.29187
1976-01-22,1.280828
1976-01-23,1.29187
1976-01-26,1.3249950000000001
1976-01-27,1.3249950000000001
1976-01-28,1.36364
1976-01-29,1.385724
1976-01-30,1.418849
1976-02-02,1.396765
1976-02-03,1.396765
1976-02-04,1.396765
1976-02-05,1.385724
1976-02-06,1.418849
1976-02-09,1.418849
1976-02-10,1.407807
1976-02-11,1.418849
1976-02-12,1.396765
1976-02-13,1.4298899999999999
1976-02-17,1.451973
1976-02-18,1.418849
1976-02-19,1.4298899999999999
1976-02-20,1.418849
1976-02-23,1.418849
1976-02-24,1.418849
1976-02-25,1.407807
1976-02-26,1.418849
1976-02-27,1.4298899999999999
1976-03-01,1.418849
1976-03-02,1.396765
1976-03-03,1.374682
1976-03-04,1.374682
1976-03-05,1.36364
1976-03-08,1.3139530000000001
1976-03-09,1.3249950000000001
1976-03-10,1.3249950000000001
1976-03-11,1.3249950000000001
1976-03-12,1.3249950000000001
1976-03-15,1.3249950000000001
1976-03-16,1.330516
1976-03-17,1.330516
1976-03-18,1.3415569999999999
1976-03-19,1.3525989999999999
1976-03-22,1.3525989999999999
1976-03-23,1.3525989999999999
1976-03-24,1.374682
1976-03-25,1.418849
1976-03-26,1.4298899999999999
1976-03-29,1.451973
1976-03-30,1.4298899999999999
1976-03-31,1.451973
1976-04-01,1.4298899999999999
1976-04-02,1.4298899999999999
1976-04-05,1.418849
1976-04-06,1.407807
1976-04-07,1.4298899999999999
1976-04-08,1.418849
1976-04-09,1.418849
1976-04-12,1.4298899999999999
1976-04-13,1.4298899999999999
1976-04-14,1.4298899999999999
1976-04-15,1.4298899999999999
1976-04-19,1.418849
1976-04-20,1.418849
1976-04-21,1.418849
1976-04-22,1.418849
1976-04-23,1.418849
1976-04-26,1.418849
1976-04-27,1.418849
1976-04-28,1.418849
1976-04-29,1.418849
1976-04-30,1.396765
1976-05-03,1.374682
1976-05-04,1.418849
1976-05-05,1.385724
1976-05-06,1.374682
1976-05-07,1.385724
1976-05-10,1.418849
1976-05-11,1.396765
1976-05-12,1.418849
1976-05-13,1.407807
1976-05-14,1.396765
1976-05-17,1.407807
1976-05-18,1.374682
1976-05-19,1.374682
1976-05-20,1.3525989999999999
1976-05-21,1.3525989999999999
1976-05-24,1.3415569999999999
1976-05-25,1.36364
1976-05-26,1.3525989999999999
1976-05-27,1.3525989999999999
1976-05-28,1.36364
1976-06-01,1.374682
1976-06-02,1.36364
1976-06-03,1.36364
1976-06-04,1.385724
1976-06-07,1.385724
1976-06-08,1.407807
1976-06-09,1.385724
1976-06-10,1.385724
1976-06-11,1.407807
1976-06-14,1.407807
1976-06-15,1.418849
1976-06-16,1.418849
1976-06-17,1.407807
1976-06-18,1.418849
1976-06-21,1.407807
1976-06-22,1.396765
1976-06-23,1.385724
1976-06-24,1.407807
1976-06-25,1.418849
1976-06-28,1.418849
1976-06-29,1.418849
1976-06-30,1.418849
1976-07-01,1.418849
1976-07-02,1.396765
1976-07-06,1.385724
1976-07-07,1.418849
1976-07-08,1.4298899999999999
1976-07-09,1.418849
1976-07-12,1.451973
1976-07-13,1.451973
1976-07-14,1.451973
1976-07-15,1.4409319999999999
1976-07-16,1.451973
1976-07-19,1.418849
1976-07-20,1.407807
1976-07-21,1.4409319999999999
1976-07-22,1.418849
1976-07-23,1.418849
1976-07-26,1.4298899999999999
1976-07-27,1.4298899999999999
1976-07-28,1.4409319999999999
1976-07-29,1.4409319999999999
1976-07-30,1.4409319999999999
1976-08-02,1.4409319999999999
1976-08-03,1.4409319999999999
1976-08-04,1.4298899999999999
1976-08-05,1.418849
1976-08-06,1.418849
1976-08-09,1.418849
1976-08-10,1.418849
1976-08-11,1.418849
1976-08-12,1.4298899999999999
1976-08-13,1.4409319999999999
1976-08-16,1.4298899999999999
1976-08-17,1.451973
1976-08-18,1.451973
1976-08-19,1.4409319999999999
1976-08-20,1.4298899999999999
1976-08-23,1.418849
1976-08-24,1.396765
1976-08-25,1.418849
1976-08-26,1.418849
1976-08-27,1.407807
1976-08-30,1.407807
1976-08-31,1.407807
1976-09-01,1.418849
1976-09-02,1.418849
1976-09-03,1.418849
1976-09-07,1.396765
1976-09-08,1.418849
1976-09-09,1.418849
1976-09-10,1.418849
1976-09-13,1.4298899999999999
1976-09-14,1.418849
1976-09-15,1.418849
1976-09-16,1.418849
1976-09-17,1.4298899999999999
1976-09-20,1.4298899999999999
1976-09-21,1.468536
1976-09-22,1.451973
1976-09-23,1.451973
1976-09-24,1.418849
1976-09-27,1.418849
1976-09-28,1.385724
1976-09-29,1.385724
1976-09-30,1.385724
1976-10-01,1.396765
1976-10-04,1.407807
1976-10-05,1.396765
1976-10-06,1.418849
1976-10-07,1.418849
1976-10-08,1.418849
1976-10-11,1.418849
1976-10-12,1.396765
1976-10-13,1.418849
1976-10-14,1.396765
1976-10-15,1.396765
1976-10-18,1.374682
1976-10-19,1.374682
1976-10-20,1.3525989999999999
1976-10-21,1.3525989999999999
1976-10-22,1.3415569999999999
1976-10-25,1.3415569999999999
1976-10-26,1.330516
1976-10-27,1.3415569999999999
1976-10-28,1.3525989999999999
1976-10-29,1.330516
1976-11-01,1.3525989999999999
1976-11-03,1.3525989999999999
1976-11-04,1.374682
1976-11-05,1.385724
1976-11-08,1.3525989999999999
1976-11-09,1.3525989999999999
1976-11-10,1.3415569999999999
1976-11-11,1.3415569999999999
1976-11-12,1.3415569999999999
1976-11-15,1.3525989999999999
1976-11-16,1.3525989999999999
1976-11-17,1.374682
1976-11-18,1.385724
1976-11-19,1.385724
1976-11-22,1.385724
1976-11-23,1.374682
1976-11-24,1.396765
1976-11-26,1.36364
1976-11-29,1.374682
1976-11-30,1.374682
1976-12-01,1.374682
1976-12-02,1.418849
1976-12-03,1.418849
1976-12-06,1.418849
1976-12-07,1.4409319999999999
1976-12-08,1.534786
1976-12-09,1.545827
1976-12-10,1.534786
1976-12-13,1.545827
1976-12-14,1.556869
1976-12-15,1.545827
1976-12-16,1.545827
1976-12-17,1.545827
1976-12-20,1.545827
1976-12-21,1.5679100000000001
1976-12-22,1.5899940000000001
1976-12-23,1.5679100000000001
1976-12-27,1.545827
1976-12-28,1.5679100000000001
1976-12-29,1.5789520000000001
1976-12-30,1.5679100000000001
1976-12-31,1.6065559999999999
1977-01-03,1.650723
1977-01-04,1.6396810000000002
1977-01-05,1.628639
1977-01-06,1.6396810000000002
1977-01-07,1.650723
1977-01-10,1.661764
1977-01-11,1.628639
1977-01-12,1.5955139999999999
1977-01-13,1.5955139999999999
1977-01-14,1.5955139999999999
1977-01-17,1.5899940000000001
1977-01-18,1.5679100000000001
1977-01-19,1.5899940000000001
1977-01-20,1.6175979999999999
1977-01-21,1.5955139999999999
1977-01-24,1.6065559999999999
1977-01-25,1.6175979999999999
1977-01-26,1.5955139999999999
1977-01-27,1.5899940000000001
1977-01-28,1.5679100000000001
1977-01-31,1.556869
1977-02-01,1.545827
1977-02-02,1.545827
1977-02-03,1.545827
1977-02-04,1.545827
1977-02-07,1.512702
1977-02-08,1.534786
1977-02-09,1.5016610000000001
1977-02-10,1.5016610000000001
1977-02-11,1.523744
1977-02-14,1.5679100000000001
1977-02-15,1.5899940000000001
1977-02-16,1.6065559999999999
1977-02-17,1.5899940000000001
1977-02-18,1.5899940000000001
1977-02-22,1.5955139999999999
1977-02-23,1.5899940000000001
1977-02-24,1.5899940000000001
1977-02-25,1.5679100000000001
1977-02-28,1.556869
1977-03-01,1.534786
1977-03-02,1.534786
1977-03-03,1.545827
1977-03-04,1.545827
1977-03-07,1.5679100000000001
1977-03-08,1.5679100000000001
1977-03-09,1.556869
1977-03-10,1.5679100000000001
1977-03-11,1.5679100000000001
1977-03-14,1.5679100000000001
1977-03-15,1.5955139999999999
1977-03-16,1.6065559999999999
1977-03-17,1.6065559999999999
1977-03-18,1.6175979999999999
1977-03-21,1.6175979999999999
1977-03-22,1.6175979999999999
1977-03-23,1.6065559999999999
1977-03-24,1.5955139999999999
1977-03-25,1.6065559999999999
1977-03-28,1.5955139999999999
1977-03-29,1.5955139999999999
1977-03-30,1.5955139999999999
1977-03-31,1.6175979999999999
1977-04-01,1.628639
1977-04-04,1.6175979999999999
1977-04-05,1.5955139999999999
1977-04-06,1.5955139999999999
1977-04-07,1.5955139999999999
1977-04-11,1.628639
1977-04-12,1.6396810000000002
1977-04-13,1.628639
1977-04-14,1.6396810000000002
1977-04-15,1.6396810000000002
1977-04-18,1.5955139999999999
1977-04-19,1.6065559999999999
1977-04-20,1.628639
1977-04-21,1.5955139999999999
1977-04-22,1.5899940000000001
1977-04-25,1.5679100000000001
1977-04-26,1.5679100000000001
1977-04-27,1.5679100000000001
1977-04-28,1.5679100000000001
1977-04-29,1.5679100000000001
1977-05-02,1.556869
1977-05-03,1.5679100000000001
1977-05-04,1.5679100000000001
1977-05-05,1.5789520000000001
1977-05-06,1.5899940000000001
1977-05-09,1.5789520000000001
1977-05-10,1.5955139999999999
1977-05-11,1.6065559999999999
1977-05-12,1.6065559999999999
1977-05-13,1.5955139999999999
1977-05-16,1.5955139999999999
