Date,MC
2015-03-12,31.49
2015-03-13,30.809998999999998
2015-03-16,31.280001000000002
2015-03-17,31.09
2015-03-18,30.889999
2015-03-19,30.690001000000002
2015-03-20,30.549999
2015-03-23,30.57
2015-03-24,30.610001
2015-03-25,30.549999
2015-03-26,30.17
2015-03-27,29.98
2015-03-30,30.309998999999998
2015-03-31,30.120001000000002
2015-04-01,29.77
2015-04-02,29.84
2015-04-06,29.6
2015-04-07,29.549999
2015-04-08,29.530001000000002
2015-04-09,29.690001000000002
2015-04-10,29.780001000000002
2015-04-13,29.700001
2015-04-14,29.370001000000002
2015-04-15,29.66
2015-04-16,29.790001
2015-04-17,29.459999
2015-04-20,29.620001000000002
2015-04-21,30.049999
2015-04-22,29.16
2015-04-23,29.530001000000002
2015-04-24,29.540001
2015-04-27,29.059998999999998
2015-04-28,29.84
2015-04-29,29.459999
2015-04-30,27.049999
2015-05-01,27.15
2015-05-04,27.93
2015-05-05,27.450001
2015-05-06,27.65
2015-05-07,27.860001
2015-05-08,28.379998999999998
2015-05-11,28.35
2015-05-12,28.24
2015-05-13,28.370001000000002
2015-05-14,28.74
2015-05-15,28.709999
2015-05-18,28.76
2015-05-19,28.629998999999998
2015-05-20,28.790001
2015-05-21,28.59
2015-05-22,28.639999
2015-05-26,28.48
2015-05-27,29.309998999999998
2015-05-28,29.129998999999998
2015-05-29,28.860001
2015-06-01,28.84
2015-06-02,29.01
2015-06-03,29.68
2015-06-04,29.709999
2015-06-05,30.059998999999998
2015-06-08,29.799999
2015-06-09,29.92
2015-06-10,30.370001000000002
2015-06-11,30.530001000000002
2015-06-12,30.219998999999998
2015-06-15,30.110001
2015-06-16,30.209999
2015-06-17,30.040001
2015-06-18,30.219998999999998
2015-06-19,30.42
2015-06-22,30.280001000000002
2015-06-23,29.99
2015-06-24,29.450001
2015-06-25,29.129998999999998
2015-06-26,28.809998999999998
2015-06-29,28.440001000000002
2015-06-30,28.709999
2015-07-01,29.02
2015-07-02,28.870001000000002
2015-07-06,28.83
2015-07-07,28.67
2015-07-08,28.1
2015-07-09,28.219998999999998
2015-07-10,28.959999
2015-07-13,28.68
2015-07-14,29.110001
2015-07-15,29.129998999999998
2015-07-16,28.74
2015-07-17,28.790001
2015-07-20,28.709999
2015-07-21,28.76
2015-07-22,29.030001000000002
2015-07-23,28.610001
2015-07-24,28.15
2015-07-27,27.969998999999998
2015-07-28,27.950001
2015-07-29,27.889999
2015-07-30,29.389999
2015-07-31,29.92
2015-08-03,30.540001
2015-08-04,30.440001000000002
2015-08-05,30.219998999999998
2015-08-06,29.969998999999998
2015-08-07,30.02
2015-08-10,30.120001000000002
2015-08-11,30.18
2015-08-12,29.809998999999998
2015-08-13,29.870001000000002
2015-08-14,30.01
2015-08-17,30.16
2015-08-18,29.98
2015-08-19,29.870001000000002
2015-08-20,29.65
2015-08-21,28.700001
2015-08-24,27.0
2015-08-25,26.76
2015-08-26,27.15
2015-08-27,27.209999
2015-08-28,27.200001
2015-08-31,27.280001000000002
2015-09-01,26.540001
2015-09-02,26.32
2015-09-03,26.34
2015-09-04,26.26
2015-09-08,27.209999
2015-09-09,26.9
2015-09-10,26.940001000000002
2015-09-11,26.879998999999998
2015-09-14,26.68
2015-09-15,26.610001
2015-09-16,27.209999
2015-09-17,27.33
2015-09-18,27.17
2015-09-21,28.0
2015-09-22,27.530001000000002
2015-09-23,27.6
2015-09-24,27.690001000000002
2015-09-25,27.389999
2015-09-28,26.540001
2015-09-29,25.98
2015-09-30,26.26
2015-10-01,26.15
2015-10-02,25.6
2015-10-05,26.65
2015-10-06,27.120001000000002
2015-10-07,27.360001
2015-10-08,27.57
2015-10-09,27.469998999999998
2015-10-12,27.26
2015-10-13,27.16
2015-10-14,26.959999
2015-10-15,27.93
2015-10-16,28.219998999999998
2015-10-19,27.959999
2015-10-20,28.459999
2015-10-21,27.780001000000002
2015-10-22,28.43
2015-10-23,28.889999
2015-10-26,28.9
2015-10-27,28.52
2015-10-28,29.49
2015-10-29,30.17
2015-10-30,29.48
2015-11-02,29.959999
2015-11-03,29.940001000000002
2015-11-04,29.950001
2015-11-05,30.049999
2015-11-06,30.690001000000002
2015-11-09,29.91
2015-11-10,29.6
2015-11-11,29.43
2015-11-12,28.43
2015-11-13,28.01
2015-11-16,28.290001
2015-11-17,27.77
2015-11-18,28.040001
2015-11-19,27.51
2015-11-20,28.049999
2015-11-23,28.42
2015-11-24,28.969998999999998
2015-11-25,29.389999
2015-11-27,29.42
2015-11-30,29.51
2015-12-01,29.82
2015-12-02,29.66
2015-12-03,29.02
2015-12-04,29.629998999999998
2015-12-07,29.629998999999998
2015-12-08,29.4
2015-12-09,29.389999
2015-12-10,29.459999
2015-12-11,27.969998999999998
2015-12-14,28.23
2015-12-15,29.23
2015-12-16,29.940001000000002
2015-12-17,29.309998999999998
2015-12-18,28.23
2015-12-21,27.65
2015-12-22,27.76
2015-12-23,27.92
2015-12-24,28.5
2015-12-28,28.860001
2015-12-29,29.309998999999998
2015-12-30,29.34
2015-12-31,29.18
2016-01-04,28.469998999999998
2016-01-05,28.549999
2016-01-06,27.68
2016-01-07,25.860001
2016-01-08,25.74
2016-01-11,25.040001
2016-01-12,26.059998999999998
2016-01-13,25.299999
2016-01-14,25.33
2016-01-15,24.219998999999998
2016-01-19,24.4
2016-01-20,23.639999
2016-01-21,24.0
2016-01-22,24.549999
2016-01-25,24.1
2016-01-26,24.49
2016-01-27,24.35
2016-01-28,24.379998999999998
2016-01-29,25.440001000000002
2016-02-01,25.26
2016-02-02,24.73
2016-02-03,24.85
2016-02-04,25.25
2016-02-05,24.84
2016-02-08,24.82
2016-02-09,24.83
2016-02-10,24.969998999999998
2016-02-11,23.700001
2016-02-12,24.33
2016-02-16,24.91
2016-02-17,24.66
2016-02-18,24.49
2016-02-19,24.379998999999998
2016-02-22,24.5
2016-02-23,24.25
2016-02-24,24.01
2016-02-25,24.1
2016-02-26,24.52
2016-02-29,24.719998999999998
2016-03-01,25.18
2016-03-02,25.02
2016-03-03,26.17
2016-03-04,26.209999
2016-03-07,26.41
2016-03-08,25.93
2016-03-09,26.16
2016-03-10,26.1
2016-03-11,27.0
2016-03-14,26.780001000000002
2016-03-15,26.1
2016-03-16,26.299999
2016-03-17,26.950001
2016-03-18,27.610001
2016-03-21,27.620001000000002
2016-03-22,27.32
2016-03-23,27.0
2016-03-24,27.33
2016-03-28,27.41
2016-03-29,28.08
2016-03-30,28.34
2016-03-31,28.23
2016-04-01,28.530001000000002
2016-04-04,28.09
2016-04-05,26.790001
2016-04-06,27.370001000000002
2016-04-07,26.790001
2016-04-08,26.9
2016-04-11,26.73
2016-04-12,27.049999
2016-04-13,27.99
2016-04-14,27.83
2016-04-15,27.5
2016-04-18,28.17
2016-04-19,28.059998999999998
2016-04-20,28.469998999999998
2016-04-21,28.459999
2016-04-22,28.48
2016-04-25,28.25
2016-04-26,28.41
2016-04-27,28.58
2016-04-28,28.290001
2016-04-29,28.110001
2016-05-02,28.870001000000002
2016-05-03,27.459999
2016-05-04,27.139999
2016-05-05,27.09
2016-05-06,27.120001000000002
2016-05-09,27.07
2016-05-10,27.34
2016-05-11,27.0
2016-05-12,26.91
2016-05-13,26.719998999999998
2016-05-16,26.709999
2016-05-17,26.51
2016-05-18,26.76
2016-05-19,26.370001000000002
2016-05-20,26.66
2016-05-23,26.48
2016-05-24,27.059998999999998
2016-05-25,27.09
2016-05-26,27.0
2016-05-27,26.940001000000002
2016-05-31,26.66
2016-06-01,26.9
2016-06-02,26.68
2016-06-03,26.65
2016-06-06,26.9
2016-06-07,26.51
2016-06-08,26.42
2016-06-09,26.08
2016-06-10,25.58
2016-06-13,25.530001000000002
2016-06-14,24.85
2016-06-15,25.129998999999998
2016-06-16,25.59
2016-06-17,25.549999
2016-06-20,26.16
2016-06-21,25.93
2016-06-22,26.309998999999998
2016-06-23,26.99
2016-06-24,24.35
2016-06-27,22.469998999999998
2016-06-28,22.02
2016-06-29,22.33
2016-06-30,22.5
2016-07-01,22.709999
2016-07-05,22.25
2016-07-06,22.51
2016-07-07,22.85
2016-07-08,23.389999
2016-07-11,23.68
2016-07-12,24.07
2016-07-13,24.1
2016-07-14,25.1
2016-07-15,25.24
2016-07-18,25.219998999999998
2016-07-19,25.0
2016-07-20,25.110001
2016-07-21,24.879998999999998
2016-07-22,25.110001
2016-07-25,25.07
2016-07-26,25.129998999999998
2016-07-27,25.389999
2016-07-28,25.049999
2016-07-29,24.889999
2016-08-01,24.860001
2016-08-02,24.42
2016-08-03,24.690001000000002
2016-08-04,26.450001
2016-08-05,27.07
2016-08-08,27.040001
2016-08-09,26.83
2016-08-10,26.41
2016-08-11,26.209999
2016-08-12,26.290001
2016-08-15,26.59
2016-08-16,26.469998999999998
2016-08-17,26.360001
2016-08-18,26.040001
2016-08-19,26.190001000000002
2016-08-22,26.469998999999998
2016-08-23,26.860001
2016-08-24,26.889999
2016-08-25,27.1
2016-08-26,26.879998999999998
2016-08-29,26.799999
2016-08-30,26.969998999999998
2016-08-31,26.950001
2016-09-01,26.49
2016-09-02,26.610001
2016-09-06,25.969998999999998
2016-09-07,26.23
2016-09-08,26.34
2016-09-09,25.719998999999998
2016-09-12,26.42
2016-09-13,25.52
2016-09-14,25.690001000000002
2016-09-15,26.09
2016-09-16,26.15
2016-09-19,26.09
2016-09-20,25.950001
2016-09-21,26.530001000000002
2016-09-22,26.77
2016-09-23,26.41
2016-09-26,25.99
2016-09-27,26.280001000000002
2016-09-28,26.4
2016-09-29,26.18
2016-09-30,26.889999
2016-10-03,26.32
2016-10-04,26.059998999999998
2016-10-05,26.41
2016-10-06,26.24
2016-10-07,25.99
2016-10-10,25.799999
2016-10-11,25.299999
2016-10-12,24.85
2016-10-13,24.049999
2016-10-14,24.6
2016-10-17,24.25
2016-10-18,24.4
2016-10-19,24.799999
2016-10-20,24.75
2016-10-21,25.1
2016-10-24,25.049999
2016-10-25,25.1
2016-10-26,24.9
2016-10-27,26.299999
2016-10-28,26.15
2016-10-31,25.4
2016-11-01,25.4
2016-11-02,24.65
2016-11-03,24.450001
2016-11-04,24.85
2016-11-07,25.25
2016-11-08,25.700001
2016-11-09,26.200001
2016-11-10,27.4
2016-11-11,27.9
2016-11-14,28.4
2016-11-15,28.5
2016-11-16,28.799999
2016-11-17,28.65
2016-11-18,28.950001
2016-11-21,29.0
2016-11-22,29.1
2016-11-23,29.1
2016-11-25,29.75
2016-11-28,28.200001
2016-11-29,28.549999
2016-11-30,29.200001
2016-12-01,28.85
2016-12-02,28.75
2016-12-05,28.799999
2016-12-06,29.049999
2016-12-07,29.9
2016-12-08,30.0
2016-12-09,29.85
2016-12-12,29.549999
2016-12-13,30.15
2016-12-14,30.9
2016-12-15,32.400002
2016-12-16,32.799999
2016-12-19,34.0
2016-12-20,35.349998
2016-12-21,34.299999
2016-12-22,33.900002
2016-12-23,34.299999
2016-12-27,34.200001
2016-12-28,33.650002
2016-12-29,34.099998
2016-12-30,33.900002
2017-01-03,34.0
2017-01-04,34.900002
2017-01-05,33.599998
2017-01-06,33.75
2017-01-09,33.950001
2017-01-10,34.200001
2017-01-11,34.150002
2017-01-12,33.650002
2017-01-13,34.299999
2017-01-17,33.650002
2017-01-18,34.200001
2017-01-19,34.099998
2017-01-20,33.849998
2017-01-23,33.700001
2017-01-24,34.400002
2017-01-25,34.450001
2017-01-26,34.450001
2017-01-27,34.349998
2017-01-30,34.099998
2017-01-31,34.099998
2017-02-01,34.25
2017-02-02,34.200001
2017-02-03,35.0
2017-02-06,34.900002
2017-02-07,35.0
2017-02-08,36.900002
2017-02-09,37.549999
2017-02-10,37.599998
2017-02-13,37.849998
2017-02-14,38.400002
2017-02-15,37.900002
2017-02-16,37.75
2017-02-17,37.549999
2017-02-21,37.5
2017-02-22,37.549999
2017-02-23,37.0
2017-02-24,37.099998
2017-02-27,37.200001
2017-02-28,36.799999
2017-03-01,37.599998
2017-03-02,37.700001
2017-03-03,37.950001
2017-03-06,37.799999
2017-03-07,37.849998
2017-03-08,38.099998
2017-03-09,37.549999
2017-03-10,37.75
2017-03-13,37.950001
2017-03-14,37.549999
2017-03-15,38.400002
2017-03-16,38.700001
2017-03-17,38.0
2017-03-20,37.799999
2017-03-21,36.950001
2017-03-22,36.5
2017-03-23,37.150002
2017-03-24,37.599998
2017-03-27,36.549999
2017-03-28,37.0
2017-03-29,37.099998
2017-03-30,37.950001
2017-03-31,38.5
2017-04-03,37.049999
2017-04-04,37.150002
2017-04-05,36.349998
2017-04-06,36.950001
2017-04-07,36.400002
2017-04-10,35.700001
2017-04-11,36.349998
2017-04-12,35.450001
2017-04-13,34.849998
2017-04-17,35.650002
2017-04-18,37.700001
2017-04-19,37.700001
2017-04-20,38.700001
2017-04-21,38.5
2017-04-24,38.900002
2017-04-25,38.75
2017-04-26,38.900002
2017-04-27,37.0
2017-04-28,36.700001
2017-05-01,36.75
2017-05-02,37.900002
2017-05-03,38.349998
2017-05-04,37.950001
2017-05-05,37.549999
2017-05-08,37.700001
2017-05-09,38.150002
2017-05-10,38.25
2017-05-11,37.799999
2017-05-12,37.299999
2017-05-15,37.450001
2017-05-16,37.25
2017-05-17,34.950001
2017-05-18,35.349998
2017-05-19,35.849998
2017-05-22,36.299999
2017-05-23,36.25
2017-05-24,36.200001
2017-05-25,36.75
2017-05-26,36.75
2017-05-30,35.900002
2017-05-31,35.099998
2017-06-01,36.400002
2017-06-02,36.150002
2017-06-05,37.0
2017-06-06,36.950001
2017-06-07,36.700001
2017-06-08,36.700001
2017-06-09,37.400002
2017-06-12,37.099998
2017-06-13,38.549999
2017-06-14,37.900002
2017-06-15,38.25
2017-06-16,37.849998
2017-06-19,38.900002
2017-06-20,38.099998
2017-06-21,38.049999
2017-06-22,38.099998
2017-06-23,38.099998
2017-06-26,38.0
2017-06-27,38.5
2017-06-28,38.650002
2017-06-29,38.799999
2017-06-30,38.849998
2017-07-03,38.950001
2017-07-05,39.049999
2017-07-06,39.150002
2017-07-07,38.849998
2017-07-10,39.099998
2017-07-11,39.349998
2017-07-12,39.75
2017-07-13,40.0
2017-07-14,39.5
2017-07-17,40.049999
2017-07-18,40.099998
2017-07-19,40.25
2017-07-20,40.400002
2017-07-21,40.299999
2017-07-24,40.650002
2017-07-25,43.799999
2017-07-26,41.5
2017-07-27,40.299999
2017-07-28,39.75
2017-07-31,40.900002
2017-08-01,40.75
2017-08-02,40.299999
2017-08-03,39.849998
2017-08-04,40.049999
2017-08-07,39.950001
2017-08-08,39.599998
2017-08-09,39.650002
2017-08-10,39.049999
2017-08-11,38.549999
2017-08-14,39.25
2017-08-15,39.200001
2017-08-16,38.950001
2017-08-17,38.450001
2017-08-18,38.299999
2017-08-21,38.799999
2017-08-22,38.75
2017-08-23,38.700001
2017-08-24,38.900002
2017-08-25,39.25
2017-08-28,39.450001
2017-08-29,38.799999
2017-08-30,39.150002
2017-08-31,39.400002
2017-09-01,39.650002
2017-09-05,38.75
2017-09-06,38.700001
2017-09-07,38.5
2017-09-08,38.799999
2017-09-11,39.599998
2017-09-12,39.799999
2017-09-13,39.849998
2017-09-14,40.200001
2017-09-15,40.400002
2017-09-18,40.75
2017-09-19,41.349998
2017-09-20,41.549999
2017-09-21,41.900002
2017-09-22,42.049999
2017-09-25,41.900002
2017-09-26,42.400002
2017-09-27,43.25
2017-09-28,43.299999
2017-09-29,43.049999
2017-10-02,43.099998
2017-10-03,43.099998
2017-10-04,43.099998
2017-10-05,43.099998
2017-10-06,42.25
2017-10-09,42.049999
2017-10-10,42.200001
2017-10-11,42.150002
2017-10-12,41.849998
2017-10-13,41.900002
2017-10-16,42.299999
2017-10-17,42.400002
2017-10-18,43.049999
2017-10-19,43.200001
2017-10-20,43.450001
2017-10-23,43.049999
2017-10-24,43.700001
2017-10-25,44.049999
2017-10-26,41.599998
2017-10-27,42.75
2017-10-30,42.75
2017-10-31,42.75
2017-11-01,42.650002
2017-11-02,43.0
2017-11-03,42.150002
2017-11-06,42.650002
2017-11-07,41.849998
2017-11-08,43.25
2017-11-09,43.900002
2017-11-10,43.5
2017-11-13,44.349998
2017-11-14,44.549999
2017-11-15,44.150002
2017-11-16,44.450001
2017-11-17,44.650002
2017-11-20,45.950001
2017-11-21,46.900002
2017-11-22,46.900002
2017-11-24,46.849998
2017-11-27,46.950001
2017-11-28,47.0
2017-11-29,47.450001
2017-11-30,47.900002
2017-12-01,47.900002
2017-12-04,47.950001
2017-12-05,47.950001
2017-12-06,46.849998
2017-12-07,47.450001
2017-12-08,48.150002
2017-12-11,47.75
2017-12-12,48.450001
2017-12-13,48.150002
2017-12-14,47.549999
2017-12-15,48.0
2017-12-18,48.25
2017-12-19,47.700001
2017-12-20,47.950001
2017-12-21,49.200001
2017-12-22,49.5
2017-12-26,49.799999
2017-12-27,48.950001
2017-12-28,49.0
2017-12-29,48.5
2018-01-02,49.049999
2018-01-03,48.049999
2018-01-04,48.450001
2018-01-05,48.549999
2018-01-08,48.599998
2018-01-09,49.299999
2018-01-10,48.900002
2018-01-11,49.599998
2018-01-12,50.25
2018-01-16,49.900002
2018-01-17,50.950001
2018-01-18,50.549999
2018-01-19,51.599998
2018-01-22,51.549999
2018-01-23,51.700001
2018-01-24,51.25
2018-01-25,52.049999
2018-01-26,51.849998
2018-01-29,51.950001
2018-01-30,50.950001
2018-01-31,51.700001
2018-02-01,51.75
2018-02-02,50.849998
2018-02-05,49.450001
2018-02-06,49.549999
2018-02-07,49.75
2018-02-08,52.0
2018-02-09,52.049999
2018-02-12,52.200001
2018-02-13,52.849998
2018-02-14,53.700001
2018-02-15,54.299999
2018-02-16,52.75
2018-02-20,52.950001
2018-02-21,52.450001
2018-02-22,51.349998
2018-02-23,51.200001
2018-02-26,51.400002
2018-02-27,51.099998
2018-02-28,50.75
2018-03-01,51.049999
2018-03-02,51.150002
2018-03-05,51.599998
2018-03-06,51.950001
2018-03-07,52.049999
2018-03-08,51.950001
2018-03-09,53.25
2018-03-12,52.950001
2018-03-13,52.5
2018-03-14,52.599998
2018-03-15,52.5
2018-03-16,53.150002
2018-03-19,52.849998
2018-03-20,54.099998
2018-03-21,54.0
2018-03-22,50.849998
2018-03-23,48.349998
2018-03-26,49.799999
2018-03-27,49.150002
2018-03-28,49.849998
2018-03-29,50.849998
2018-04-02,50.0
2018-04-03,50.75
2018-04-04,51.200001
2018-04-05,51.700001
2018-04-06,50.5
2018-04-09,50.950001
2018-04-10,51.75
2018-04-11,52.0
2018-04-12,52.75
2018-04-13,52.0
2018-04-16,52.950001
2018-04-17,53.5
2018-04-18,53.299999
2018-04-19,53.75
2018-04-20,53.950001
2018-04-23,54.049999
2018-04-24,55.099998
2018-04-25,53.700001
2018-04-26,54.25
2018-04-27,53.5
2018-04-30,53.799999
2018-05-01,53.900002
2018-05-02,53.25
2018-05-03,54.0
2018-05-04,54.849998
2018-05-07,55.150002
2018-05-08,55.599998
2018-05-09,56.400002
2018-05-10,56.650002
2018-05-11,56.700001
2018-05-14,56.700001
2018-05-15,57.700001
2018-05-16,58.5
2018-05-17,58.450001
2018-05-18,58.549999
2018-05-21,59.0
2018-05-22,59.450001
2018-05-23,59.5
2018-05-24,59.549999
2018-05-25,59.900002
2018-05-29,59.099998
2018-05-30,59.299999
2018-05-31,59.25
2018-06-01,59.700001
2018-06-04,61.150002
2018-06-05,61.650002
2018-06-06,62.799999
2018-06-07,62.799999
2018-06-08,63.799999
2018-06-11,63.150002
2018-06-12,63.299999
2018-06-13,64.150002
2018-06-14,64.699997
2018-06-15,65.949997
2018-06-18,66.099998
2018-06-19,66.0
2018-06-20,66.949997
2018-06-21,61.099998
2018-06-22,60.5
2018-06-25,59.700001
2018-06-26,60.299999
2018-06-27,59.0
2018-06-28,59.0
2018-06-29,58.650002
2018-07-02,59.150002
2018-07-03,59.150002
2018-07-05,59.299999
2018-07-06,59.799999
2018-07-09,60.200001
2018-07-10,59.25
2018-07-11,59.5
2018-07-12,59.349998
2018-07-13,58.950001
2018-07-16,59.650002
2018-07-17,59.700001
2018-07-18,61.0
2018-07-19,60.200001
2018-07-20,61.450001
2018-07-23,62.549999
2018-07-24,63.700001
2018-07-25,63.700001
2018-07-26,63.349998
2018-07-27,62.849998
2018-07-30,61.700001
2018-07-31,63.599998
2018-08-01,61.75
2018-08-02,59.900002
2018-08-03,59.349998
2018-08-06,59.75
2018-08-07,59.150002
2018-08-08,58.450001
2018-08-09,58.150002
2018-08-10,57.700001
2018-08-13,57.200001
2018-08-14,58.150002
2018-08-15,57.349998
2018-08-16,58.099998
2018-08-17,58.049999
2018-08-20,58.099998
2018-08-21,58.599998
2018-08-22,59.099998
2018-08-23,57.950001
2018-08-24,58.549999
2018-08-27,59.150002
2018-08-28,58.700001
2018-08-29,58.099998
2018-08-30,58.0
2018-08-31,58.049999
2018-09-04,58.0
2018-09-05,57.299999
2018-09-06,56.849998
2018-09-07,56.650002
2018-09-10,56.299999
2018-09-11,56.75
2018-09-12,55.200001
2018-09-13,55.25
2018-09-14,56.0
2018-09-17,56.049999
2018-09-18,55.400002
2018-09-19,55.700001
2018-09-20,56.900002
2018-09-21,57.25
2018-09-24,57.0
2018-09-25,57.150002
2018-09-26,55.799999
2018-09-27,55.349998
2018-09-28,54.799999
2018-10-01,55.619999
2018-10-02,54.32
2018-10-03,55.259997999999996
2018-10-04,54.060001
2018-10-05,53.919998
2018-10-08,53.040001000000004
2018-10-09,53.330002
2018-10-10,51.900002
2018-10-11,50.040001000000004
2018-10-12,50.650002
2018-10-15,50.82
2018-10-16,51.91
2018-10-17,52.650002
2018-10-18,51.52
2018-10-19,50.810001
2018-10-22,50.619999
2018-10-23,42.16
2018-10-24,40.549999
2018-10-25,40.700001
2018-10-26,40.419998
2018-10-29,39.650002
2018-10-30,40.150002
2018-10-31,40.360001000000004
2018-11-01,41.119999
2018-11-02,41.75
2018-11-05,41.240002000000004
2018-11-06,43.360001000000004
2018-11-07,43.189999
2018-11-08,43.27
2018-11-09,42.400002
2018-11-12,40.970001
2018-11-13,40.439999
2018-11-14,40.150002
2018-11-15,41.450001
2018-11-16,41.119999
2018-11-19,40.41
2018-11-20,39.110001000000004
2018-11-21,40.049999
