Date,TOWN
2000-07-28,5.4199269999999995
2000-07-31,5.4199269999999995
2000-08-01,5.6359379999999994
2000-08-02,5.6359379999999994
2000-08-03,5.85195
2000-08-04,6.205423000000001
2000-08-07,6.205423000000001
2000-08-08,5.655575
2000-08-09,6.126873000000001
2000-08-10,6.126873000000001
2000-08-11,6.126873000000001
2000-08-14,6.2446980000000005
2000-08-15,6.2446980000000005
2000-08-16,6.2446980000000005
2000-08-17,6.2446980000000005
2000-08-18,6.323247
2000-08-21,6.323247
2000-08-22,6.323247
2000-08-23,6.323247
2000-08-24,6.205423000000001
2000-08-25,6.205423000000001
2000-08-28,6.126873000000001
2000-08-29,6.126873000000001
2000-08-30,6.323247
2000-08-31,6.323247
2000-09-01,6.323247
2000-09-05,6.323247
2000-09-06,6.323247
2000-09-07,6.2839730000000005
2000-09-08,6.2839730000000005
2000-09-11,6.323247
2000-09-12,6.2839730000000005
2000-09-13,6.2839730000000005
2000-09-14,6.2839730000000005
2000-09-15,6.362523
2000-09-18,6.323247
2000-09-19,6.323247
2000-09-20,6.2839730000000005
2000-09-21,6.2839730000000005
2000-09-22,6.2839730000000005
2000-09-25,6.362523
2000-09-26,6.323247
2000-09-27,6.2839730000000005
2000-09-28,6.2839730000000005
2000-09-29,5.969774
2000-10-02,6.2839730000000005
2000-10-03,6.362523
2000-10-04,6.362523
2000-10-05,6.2839730000000005
2000-10-06,6.048324
2000-10-09,6.048324
2000-10-10,6.048324
2000-10-11,6.205423000000001
2000-10-12,6.205423000000001
2000-10-13,6.205423000000001
2000-10-16,6.048324
2000-10-17,6.362523
2000-10-18,6.2839730000000005
2000-10-19,6.323247
2000-10-20,6.323247
2000-10-23,6.323247
2000-10-24,6.048324
2000-10-25,6.323247
2000-10-26,6.048324
2000-10-27,6.048324
2000-10-30,6.048324
2000-10-31,5.969774
2000-11-01,6.048324
2000-11-02,6.048324
2000-11-03,6.048324
2000-11-06,6.048324
2000-11-07,6.048324
2000-11-08,6.048324
2000-11-09,5.984502
2000-11-10,5.984502
2000-11-13,5.734125
2000-11-14,6.126873000000001
2000-11-15,6.126873000000001
2000-11-16,6.126873000000001
2000-11-17,5.984502
2000-11-20,6.048324
2000-11-21,6.048324
2000-11-22,6.048324
2000-11-24,6.048324
2000-11-27,5.734125
2000-11-28,5.734125
2000-11-29,5.734125
2000-11-30,5.655575
2000-12-01,5.812675
2000-12-04,5.4199269999999995
2000-12-05,5.262827
2000-12-06,5.262827
2000-12-07,5.262827
2000-12-08,5.616301
2000-12-11,5.537751
2000-12-12,5.537751
2000-12-13,5.85195
2000-12-14,5.85195
2000-12-15,5.577026
2000-12-18,5.655575
2000-12-19,5.655575
2000-12-20,5.498476
2000-12-21,5.4199269999999995
2000-12-22,5.85195
2000-12-26,5.85195
2000-12-27,5.85195
2000-12-28,5.85195
2000-12-29,5.85195
2001-01-02,5.459201
2001-01-03,5.459201
2001-01-04,5.459201
2001-01-05,5.832312
2001-01-08,5.85195
2001-01-09,6.126873000000001
2001-01-10,6.126873000000001
2001-01-11,6.126873000000001
2001-01-12,5.930499
2001-01-16,5.655575
2001-01-17,5.498476
2001-01-18,5.498476
2001-01-19,5.341377
2001-01-22,5.341377
2001-01-23,5.341377
2001-01-24,5.577026
2001-01-25,5.577026
2001-01-26,5.577026
2001-01-29,5.577026
2001-01-30,5.655575
2001-01-31,5.969774
2001-02-01,5.891224
2001-02-02,5.734125
2001-02-05,5.734125
2001-02-06,5.69485
2001-02-07,5.812675
2001-02-08,5.812675
2001-02-09,6.009049
2001-02-12,6.009049
2001-02-13,6.009049
2001-02-14,5.969774
2001-02-15,5.930499
2001-02-16,5.969774
2001-02-20,5.812675
2001-02-21,5.812675
2001-02-22,5.891224
2001-02-23,5.734125
2001-02-26,5.734125
2001-02-27,5.891224
2001-02-28,5.969774
2001-03-01,5.655575
2001-03-02,5.498476
2001-03-05,5.577026
2001-03-06,5.4199269999999995
2001-03-07,5.577026
2001-03-08,6.126873000000001
2001-03-09,5.969774
2001-03-12,5.969774
2001-03-13,5.655575
2001-03-14,5.812675
2001-03-15,5.812675
2001-03-16,5.812675
2001-03-19,5.537751
2001-03-20,5.498476
2001-03-21,5.498476
2001-03-22,5.341377
2001-03-23,5.498476
2001-03-26,5.577026
2001-03-27,5.577026
2001-03-28,5.577026
2001-03-29,5.734125
2001-03-30,5.498476
2001-04-02,5.498476
2001-04-03,5.498476
2001-04-04,5.498476
2001-04-05,5.498476
2001-04-06,5.380651
2001-04-09,5.379080999999999
2001-04-10,5.379080999999999
2001-04-11,5.655575
2001-04-12,5.655575
2001-04-16,5.341377
2001-04-17,5.341377
2001-04-18,5.341377
2001-04-19,5.341377
2001-04-20,5.812675
2001-04-23,5.891224
2001-04-24,5.891224
2001-04-25,5.655575
2001-04-26,5.891224
2001-04-27,6.205423000000001
2001-04-30,6.205423000000001
2001-05-01,6.233701
2001-05-02,6.126873000000001
2001-05-03,6.236843
2001-05-04,6.126873000000001
2001-05-07,6.236843
2001-05-08,6.205423000000001
2001-05-09,6.205423000000001
2001-05-10,6.126873000000001
2001-05-11,6.079743
2001-05-14,6.236843
2001-05-15,6.236843
2001-05-16,6.126873000000001
2001-05-17,6.268263
2001-05-18,6.205423000000001
2001-05-21,6.2839730000000005
2001-05-22,6.324819000000001
2001-05-23,6.2839730000000005
2001-05-24,6.441072
2001-05-25,6.441072
2001-05-29,6.441072
2001-05-30,6.598171000000001
2001-05-31,6.519622
2001-06-01,6.519622
2001-06-04,6.563610000000001
2001-06-05,6.563610000000001
2001-06-06,6.563610000000001
2001-06-07,6.598171000000001
2001-06-08,6.748987
2001-06-11,6.676721000000001
2001-06-12,6.755269999999999
2001-06-13,6.755269999999999
2001-06-14,6.91237
2001-06-15,6.91237
2001-06-18,6.441072
2001-06-19,6.91237
2001-06-20,6.91237
2001-06-21,6.91237
2001-06-22,6.91237
2001-06-25,6.676721000000001
2001-06-26,6.676721000000001
2001-06-27,6.598171000000001
2001-06-28,6.598171000000001
2001-06-29,6.755269999999999
2001-07-02,6.755269999999999
2001-07-03,6.833819999999999
2001-07-05,7.2265690000000005
2001-07-06,7.2265690000000005
2001-07-09,6.755269999999999
2001-07-10,6.755269999999999
2001-07-11,6.755269999999999
2001-07-12,6.91237
2001-07-13,6.91237
2001-07-16,6.91237
2001-07-17,6.91237
2001-07-18,6.975210000000001
2001-07-19,6.755269999999999
2001-07-20,6.755269999999999
2001-07-23,6.755269999999999
2001-07-24,6.91237
2001-07-25,6.598171000000001
2001-07-26,6.802401
2001-07-27,6.802401
2001-07-30,6.802401
2001-07-31,6.802401
2001-08-01,6.99092
2001-08-02,6.676721000000001
2001-08-03,6.441072
2001-08-06,6.362523
2001-08-07,6.598171000000001
2001-08-08,6.598171000000001
2001-08-09,6.441072
2001-08-10,6.481918
2001-08-13,6.717567
2001-08-14,6.717567
2001-08-15,6.755269999999999
2001-08-16,6.755269999999999
2001-08-17,6.755269999999999
2001-08-20,6.91237
2001-08-21,6.755269999999999
2001-08-22,6.833819999999999
2001-08-23,6.833819999999999
2001-08-24,6.833819999999999
2001-08-27,6.755269999999999
2001-08-28,6.755269999999999
2001-08-29,6.755269999999999
2001-08-30,6.755269999999999
2001-08-31,7.069469000000001
2001-09-04,7.697866
2001-09-05,7.697866
2001-09-06,6.99092
2001-09-07,6.99092
2001-09-10,6.975210000000001
2001-09-17,7.540767
2001-09-18,7.2265690000000005
2001-09-19,7.2265690000000005
2001-09-20,7.383667999999999
2001-09-21,6.91237
2001-09-24,6.613881
2001-09-25,6.613881
2001-09-26,7.006628999999999
2001-09-27,7.069469000000001
2001-09-28,7.069469000000001
2001-10-01,7.148019000000001
2001-10-02,7.148019000000001
2001-10-03,7.2265690000000005
2001-10-04,7.2265690000000005
2001-10-05,7.069469000000001
2001-10-08,7.069469000000001
2001-10-09,7.383667999999999
2001-10-10,7.383667999999999
2001-10-11,7.540767
2001-10-12,7.540767
2001-10-15,7.540767
2001-10-16,7.540767
2001-10-17,7.462217999999999
2001-10-18,7.2265690000000005
2001-10-19,7.462217999999999
2001-10-22,7.462217999999999
2001-10-23,7.2265690000000005
2001-10-24,7.2265690000000005
2001-10-25,7.2265690000000005
2001-10-26,7.2265690000000005
2001-10-29,7.540767
2001-10-30,7.540767
2001-10-31,7.540767
2001-11-01,7.462217999999999
2001-11-02,7.540767
2001-11-05,7.540767
2001-11-06,7.540767
2001-11-07,7.383667999999999
2001-11-08,7.540767
2001-11-09,7.540767
2001-11-12,7.503063
2001-11-13,7.619317
2001-11-14,7.462217999999999
2001-11-15,7.383667999999999
2001-11-16,7.619317
2001-11-19,7.619317
2001-11-20,7.462217999999999
2001-11-21,7.462217999999999
2001-11-23,7.462217999999999
2001-11-26,7.462217999999999
2001-11-27,7.415088000000001
2001-11-28,7.415088000000001
2001-11-29,7.415088000000001
2001-11-30,7.415088000000001
2001-12-03,7.415088000000001
2001-12-04,7.462217999999999
2001-12-05,8.483363
2001-12-06,8.483363
2001-12-07,7.540767
2001-12-10,7.540767
2001-12-11,7.540767
2001-12-12,8.483363
2001-12-13,8.483363
2001-12-14,8.483363
2001-12-17,8.483363
2001-12-18,8.483363
2001-12-19,8.483363
2001-12-20,8.483363
2001-12-21,8.483363
2001-12-24,8.483363
2001-12-26,8.483363
2001-12-27,8.28856
2001-12-28,8.28856
2001-12-31,8.28856
2002-01-02,8.326263
2002-01-03,8.247714
2002-01-04,8.326263
2002-01-07,8.326263
2002-01-08,8.326263
2002-01-09,8.797562
2002-01-10,8.602758
2002-01-11,9.11176
2002-01-14,9.11176
2002-01-15,9.11176
2002-01-16,9.11176
2002-01-17,9.11176
2002-01-18,9.19031
2002-01-22,8.483363
2002-01-23,8.797562
2002-01-24,8.954661
2002-01-25,8.499073
2002-01-28,8.499073
2002-01-29,8.876111
2002-01-30,9.11176
2002-01-31,9.347408999999999
2002-02-01,9.347408999999999
2002-02-04,9.740158000000001
2002-02-05,9.740158000000001
2002-02-06,10.996952
2002-02-07,10.761303
2002-02-08,10.368555
2002-02-11,10.839853
2002-02-12,10.368555
2002-02-13,10.054357000000001
2002-02-14,10.996952
2002-02-15,10.996952
2002-02-19,11.154052
2002-02-20,11.154052
2002-02-21,10.682754
2002-02-22,10.839853
2002-02-25,11.154052
2002-02-26,12.882144
2002-02-27,13.039244
2002-02-28,12.567945
2002-03-01,12.725045
2002-03-04,12.630785000000001
2002-03-05,11.939548
2002-03-06,11.311150999999999
2002-03-07,11.46825
2002-03-08,11.939548
2002-03-11,11.46825
2002-03-12,11.908128999999999
2002-03-13,11.46825
2002-03-14,11.562510000000001
2002-03-15,12.096647
2002-03-18,11.939548
2002-03-19,12.096647
2002-03-20,12.567945
2002-03-21,12.567945
2002-03-22,12.360575
2002-03-25,12.567945
2002-03-26,12.567945
2002-03-27,12.253747
2002-03-28,12.410846000000001
2002-04-01,12.567945
2002-04-02,12.567945
2002-04-03,12.567945
2002-04-04,12.662205
2002-04-05,12.567945
2002-04-08,12.567945
2002-04-09,12.567945
2002-04-10,12.630785000000001
2002-04-11,12.567945
2002-04-12,12.567945
2002-04-15,12.567945
2002-04-16,12.567945
2002-04-17,12.567945
2002-04-18,12.882144
2002-04-19,12.410846000000001
2002-04-22,12.624500999999999
2002-04-23,12.253747
2002-04-24,11.813869
2002-04-25,12.348006
2002-04-26,12.348006
2002-04-29,12.335439
2002-04-30,12.065228
2002-05-01,11.813869
2002-05-02,12.253747
2002-05-03,11.939548
2002-05-06,11.939548
2002-05-07,11.62535
2002-05-08,12.096647
2002-05-09,12.096647
2002-05-10,11.876708
2002-05-13,12.096647
2002-05-14,12.410846000000001
2002-05-15,11.970968
2002-05-16,11.939548
2002-05-17,12.002388
2002-05-20,12.096647
2002-05-21,11.782449
2002-05-22,11.939548
2002-05-23,11.939548
2002-05-24,11.62535
2002-05-28,12.096647
2002-05-29,11.49967
2002-05-30,11.719609
2002-05-31,11.939548
2002-06-03,11.939548
2002-06-04,11.939548
2002-06-05,12.002388
2002-06-06,11.782449
2002-06-07,11.939548
2002-06-10,11.49967
2002-06-11,11.373991
2002-06-12,11.62535
2002-06-13,11.62535
2002-06-14,11.62535
2002-06-17,11.62535
2002-06-18,11.46825
2002-06-19,11.62535
2002-06-20,11.675621000000001
2002-06-21,11.939548
2002-06-24,11.876708
2002-06-25,11.939548
2002-06-26,11.62535
2002-06-27,11.62535
2002-06-28,11.311150999999999
2002-07-01,11.311150999999999
2002-07-02,11.185472
2002-07-03,11.248311
2002-07-05,10.682754
2002-07-08,11.154052
2002-07-09,11.154052
2002-07-10,11.154052
2002-07-11,10.682754
2002-07-12,10.996952
2002-07-15,11.248311
2002-07-16,10.839853
2002-07-17,10.996952
2002-07-18,11.248311
2002-07-19,11.248311
2002-07-22,11.154052
2002-07-23,10.682754
2002-07-24,10.682754
2002-07-25,11.154052
2002-07-26,10.996952
2002-07-29,10.996952
2002-07-30,11.091211999999999
2002-07-31,10.808434
2002-08-01,10.996952
2002-08-02,10.871273
2002-08-05,10.714172999999999
2002-08-06,10.839853
2002-08-07,10.839853
2002-08-08,10.996952
2002-08-09,10.839853
2002-08-12,10.839853
2002-08-13,10.839853
2002-08-14,10.934113
2002-08-15,10.934113
2002-08-16,10.839853
2002-08-19,10.839853
2002-08-20,10.839853
2002-08-21,10.808434
2002-08-22,10.839853
2002-08-23,10.682754
2002-08-26,10.557075
2002-08-27,10.808434
2002-08-28,10.557075
2002-08-29,10.682754
2002-08-30,10.745593
2002-09-03,10.619914
2002-09-04,10.745593
2002-09-05,10.745593
2002-09-06,10.745593
2002-09-09,10.764445
2002-09-10,10.682754
2002-09-11,10.714172999999999
2002-09-12,10.745593
2002-09-13,10.996952
2002-09-16,11.154052
2002-09-17,10.996952
2002-09-18,10.996952
2002-09-19,10.996952
2002-09-20,10.965532000000001
2002-09-23,10.871273
2002-09-24,10.996952
2002-09-25,10.745593
2002-09-26,10.839853
2002-09-27,10.714172999999999
2002-09-30,10.808434
2002-10-01,10.777013
2002-10-02,10.682754
2002-10-03,10.682754
2002-10-04,10.525655
2002-10-07,10.682754
2002-10-08,10.619914
2002-10-09,9.834417
2002-10-10,9.897257000000002
2002-10-11,9.897257000000002
2002-10-14,10.054357000000001
2002-10-15,10.054357000000001
2002-10-16,10.337135
2002-10-17,10.525655
2002-10-18,10.619914
2002-10-21,10.682754
2002-10-22,10.619914
2002-10-23,10.682754
2002-10-24,10.588494
2002-10-25,10.368555
2002-10-28,10.368555
2002-10-29,10.368555
2002-10-30,10.368555
2002-10-31,10.180036
2002-11-01,10.136047999999999
2002-11-04,10.362271
2002-11-05,10.211455
2002-11-06,10.305716
2002-11-07,10.211455
2002-11-08,10.211455
2002-11-11,10.054357000000001
2002-11-12,10.054357000000001
2002-11-13,10.242875
2002-11-14,10.242875
2002-11-15,9.865836999999999
2002-11-18,10.054357000000001
2002-11-19,10.085776
2002-11-20,10.085776
2002-11-21,9.928677
2002-11-22,10.117196
2002-11-25,10.054357000000001
2002-11-26,9.991517
2002-11-27,9.991517
2002-11-29,9.991517
2002-12-02,10.117196
2002-12-03,10.117196
2002-12-04,10.117196
2002-12-05,10.06064
2002-12-06,9.991517
2002-12-09,10.148616
2002-12-10,10.148616
2002-12-11,10.054357000000001
2002-12-12,10.054357000000001
2002-12-13,10.022936999999999
2002-12-16,10.06064
2002-12-17,10.06064
2002-12-18,10.022936999999999
2002-12-19,10.022936999999999
2002-12-20,9.991517
2002-12-23,9.991517
2002-12-24,9.991517
2002-12-26,9.991517
2002-12-27,10.085776
2002-12-30,10.085776
2002-12-31,9.991517
2003-01-02,10.054357000000001
2003-01-03,10.054357000000001
2003-01-06,10.054357000000001
2003-01-07,10.054357000000001
2003-01-08,10.054357000000001
2003-01-09,10.117196
2003-01-10,10.054357000000001
2003-01-13,10.022936999999999
2003-01-14,10.054357000000001
2003-01-15,10.242875
2003-01-16,10.180036
2003-01-17,10.996952
2003-01-21,11.248311
2003-01-22,11.279731
2003-01-23,11.248311
2003-01-24,10.682754
2003-01-27,10.682754
2003-01-28,10.934113
2003-01-29,10.431395
2003-01-30,10.431395
2003-01-31,10.431395
2003-02-03,10.839853
2003-02-04,10.871273
2003-02-05,10.871273
2003-02-06,10.871273
2003-02-07,10.996952
2003-02-10,10.682754
2003-02-11,10.462814
2003-02-12,10.368555
2003-02-13,10.368555
2003-02-14,10.682754
2003-02-18,10.305716
2003-02-19,10.619914
2003-02-20,10.682754
2003-02-21,10.682754
2003-02-24,10.588494
2003-02-25,10.682754
2003-02-26,10.745593
2003-02-27,10.839853
2003-02-28,10.557075
2003-03-03,10.682754
2003-03-04,10.996952
2003-03-05,10.996952
2003-03-06,10.619914
2003-03-07,10.808434
2003-03-10,10.368555
2003-03-11,10.651334
2003-03-12,10.525655
2003-03-13,10.462814
2003-03-14,10.462814
2003-03-17,10.745593
2003-03-18,10.682754
2003-03-19,10.67647
2003-03-20,10.670186
2003-03-21,10.557075
2003-03-24,10.588494
2003-03-25,10.588494
2003-03-26,10.588494
2003-03-27,10.682754
2003-03-28,10.777013
2003-03-31,10.808434
2003-04-01,10.777013
2003-04-02,10.777013
2003-04-03,10.777013
2003-04-04,10.777013
2003-04-07,10.619914
2003-04-08,10.839853
2003-04-09,10.871273
2003-04-10,10.745593
2003-04-11,10.996952
2003-04-14,11.122632000000001
2003-04-15,11.279731
2003-04-16,11.185472
2003-04-17,11.059792
2003-04-21,11.216891
2003-04-22,11.091211999999999
2003-04-23,10.996952
2003-04-24,11.782449
2003-04-25,11.62535
2003-04-28,12.033808
2003-04-29,12.253747
2003-04-30,12.253747
2003-05-01,12.253747
2003-05-02,12.316586000000001
2003-05-05,12.348006
2003-05-06,12.505106
2003-05-07,12.379425999999999
2003-05-08,12.662205
2003-05-09,12.410846000000001
2003-05-12,12.693624
2003-05-13,12.567945
2003-05-14,12.567945
2003-05-15,12.505106
2003-05-16,12.505106
2003-05-19,12.505106
2003-05-20,12.787885000000001
2003-05-21,12.944983
2003-05-22,13.196342000000001
2003-05-23,13.322022
2003-05-27,12.882144
2003-05-28,12.725045
2003-05-29,13.102083
2003-05-30,12.882144
2003-06-02,12.819303999999999
2003-06-03,13.007824000000001
2003-06-04,12.567945
2003-06-05,12.882144
2003-06-06,12.882144
2003-06-09,12.756464999999999
2003-06-10,12.756464999999999
2003-06-11,12.756464999999999
2003-06-12,12.756464999999999
2003-06-13,12.756464999999999
2003-06-16,12.850724000000001
2003-06-17,12.787885000000001
2003-06-18,12.725045
2003-06-19,12.567945
2003-06-20,12.693624
2003-06-23,12.567945
2003-06-24,12.693624
2003-06-25,12.567945
2003-06-26,12.567945
2003-06-27,12.567945
2003-06-30,12.505106
2003-07-01,12.536526
2003-07-02,12.536526
2003-07-03,12.567945
2003-07-07,12.567945
2003-07-08,12.643353
2003-07-09,12.567945
2003-07-10,12.567945
2003-07-11,12.567945
2003-07-14,12.567945
2003-07-15,12.693624
2003-07-16,12.567945
2003-07-17,12.693624
2003-07-18,12.756464999999999
2003-07-21,12.756464999999999
2003-07-22,12.505106
2003-07-23,12.567945
2003-07-24,12.756464999999999
2003-07-25,12.819303999999999
2003-07-28,12.787885000000001
2003-07-29,12.756464999999999
2003-07-30,12.630785000000001
2003-07-31,12.630785000000001
2003-08-01,12.850724000000001
2003-08-04,12.850724000000001
2003-08-05,12.725045
2003-08-06,12.850724000000001
2003-08-07,12.693624
2003-08-08,12.693624
2003-08-11,12.882144
2003-08-12,12.882144
2003-08-13,12.819303999999999
2003-08-14,12.819303999999999
2003-08-15,12.819303999999999
2003-08-18,12.819303999999999
