Date,SCU
2009-06-17,89.300003
2009-06-18,92.400002
2009-06-19,92.400002
2009-06-22,89.400002
2009-06-23,85.099998
2009-06-24,89.199997
2009-06-25,90.5
2009-06-26,90.0
2009-06-29,91.5
2009-06-30,89.099998
2009-07-01,91.5
2009-07-02,93.599998
2009-07-06,89.300003
2009-07-07,82.300003
2009-07-08,78.0
2009-07-09,80.300003
2009-07-10,81.599998
2009-07-13,84.5
2009-07-14,90.300003
2009-07-15,93.800003
2009-07-16,95.0
2009-07-17,96.599998
2009-07-20,96.0
2009-07-21,96.699997
2009-07-22,99.5
2009-07-23,99.0
2009-07-24,99.5
2009-07-27,99.900002
2009-07-28,100.400002
2009-07-29,100.0
2009-07-30,101.400002
2009-07-31,104.199997
2009-08-03,109.300003
2009-08-04,104.800003
2009-08-05,106.699997
2009-08-06,113.400002
2009-08-07,112.0
2009-08-10,108.199997
2009-08-11,105.800003
2009-08-12,106.800003
2009-08-13,110.900002
2009-08-14,107.599998
2009-08-17,102.199997
2009-08-18,103.5
2009-08-19,101.400002
2009-08-20,103.0
2009-08-21,105.900002
2009-08-24,104.5
2009-08-25,104.599998
2009-08-26,102.699997
2009-08-27,100.699997
2009-08-28,103.0
2009-08-31,99.800003
2009-09-01,95.0
2009-09-02,103.0
2009-09-03,103.400002
2009-09-04,105.699997
2009-09-08,107.900002
2009-09-09,112.400002
2009-09-10,109.900002
2009-09-11,111.599998
2009-09-14,110.0
2009-09-15,110.099998
2009-09-16,116.599998
2009-09-17,112.800003
2009-09-18,113.199997
2009-09-21,117.699997
2009-09-22,114.099998
2009-09-23,115.0
2009-09-24,113.199997
2009-09-25,113.900002
2009-09-28,118.400002
2009-09-29,120.099998
2009-09-30,121.699997
2009-10-01,120.199997
2009-10-02,119.699997
2009-10-05,123.5
2009-10-06,127.300003
2009-10-07,125.099998
2009-10-08,125.900002
2009-10-09,124.199997
2009-10-12,126.400002
2009-10-13,125.800003
2009-10-14,132.399994
2009-10-15,132.399994
2009-10-16,133.100006
2009-10-19,134.0
2009-10-20,128.5
2009-10-21,130.899994
2009-10-22,128.899994
2009-10-23,126.5
2009-10-26,128.100006
2009-10-27,125.099998
2009-10-28,115.5
2009-10-29,123.099998
2009-10-30,121.300003
2009-11-02,119.5
2009-11-03,121.400002
2009-11-04,120.800003
2009-11-05,126.0
2009-11-06,125.699997
2009-11-09,129.800003
2009-11-10,130.0
2009-11-11,127.199997
2009-11-12,123.800003
2009-11-13,123.400002
2009-11-16,122.5
2009-11-17,122.5
2009-11-18,118.300003
2009-11-19,116.800003
2009-11-20,112.800003
2009-11-23,116.199997
2009-11-24,116.5
2009-11-25,118.5
2009-11-27,116.5
2009-11-30,117.0
2009-12-01,118.0
2009-12-02,116.199997
2009-12-03,114.599998
2009-12-04,121.400002
2009-12-07,123.099998
2009-12-08,123.900002
2009-12-09,122.599998
2009-12-10,129.399994
2009-12-11,134.399994
2009-12-14,134.699997
2009-12-15,135.300003
2009-12-16,139.300003
2009-12-17,140.399994
2009-12-18,138.800003
2009-12-21,137.199997
2009-12-22,138.399994
2009-12-23,137.100006
2009-12-24,134.699997
2009-12-28,134.800003
2009-12-29,133.699997
2009-12-30,134.0
2009-12-31,137.399994
2010-01-04,137.300003
2010-01-05,140.800003
2010-01-06,149.5
2010-01-07,146.199997
2010-01-08,148.100006
2010-01-11,149.399994
2010-01-12,144.800003
2010-01-13,145.899994
2010-01-14,146.5
2010-01-15,144.300003
2010-01-19,143.600006
2010-01-20,145.899994
2010-01-21,142.899994
2010-01-22,138.199997
2010-01-25,140.800003
2010-01-26,139.899994
2010-01-27,139.0
2010-01-28,137.800003
2010-01-29,135.300003
2010-02-01,136.5
2010-02-02,146.399994
2010-02-03,143.899994
2010-02-04,137.399994
2010-02-05,134.199997
2010-02-08,132.399994
2010-02-09,129.399994
2010-02-10,133.199997
2010-02-11,137.199997
2010-02-12,133.100006
2010-02-16,131.699997
2010-02-17,131.0
2010-02-18,131.600006
2010-02-19,130.699997
2010-02-22,126.199997
2010-02-23,125.900002
2010-02-24,128.100006
2010-02-25,129.5
2010-02-26,136.600006
2010-03-01,139.300003
2010-03-02,139.699997
2010-03-03,140.899994
2010-03-04,145.399994
2010-03-05,146.100006
2010-03-08,147.800003
2010-03-09,144.0
2010-03-10,141.0
2010-03-11,141.899994
2010-03-12,143.399994
2010-03-15,146.199997
2010-03-16,147.0
2010-03-17,147.0
2010-03-18,145.699997
2010-03-19,140.0
2010-03-22,144.899994
2010-03-23,144.5
2010-03-24,145.699997
2010-03-25,147.199997
2010-03-26,149.5
2010-03-29,149.699997
2010-03-30,149.399994
2010-03-31,160.0
2010-04-01,165.0
2010-04-05,166.199997
2010-04-06,169.600006
2010-04-07,175.600006
2010-04-08,171.399994
2010-04-09,179.0
2010-04-12,174.899994
2010-04-13,177.300003
2010-04-14,176.800003
2010-04-15,171.800003
2010-04-16,169.600006
2010-04-19,173.699997
2010-04-20,177.899994
2010-04-21,176.300003
2010-04-22,177.899994
2010-04-23,177.5
2010-04-26,181.5
2010-04-27,176.800003
2010-04-28,174.800003
2010-04-29,176.0
2010-04-30,175.199997
2010-05-03,177.600006
2010-05-04,174.399994
2010-05-05,176.399994
2010-05-06,170.100006
2010-05-07,164.5
2010-05-10,172.600006
2010-05-11,171.5
2010-05-12,173.199997
2010-05-13,170.0
2010-05-14,163.399994
2010-05-17,165.0
2010-05-18,164.899994
2010-05-19,165.399994
2010-05-20,150.5
2010-05-21,153.199997
2010-05-24,151.5
2010-05-25,143.800003
2010-05-26,137.199997
2010-05-27,146.199997
2010-05-28,143.600006
2010-06-01,146.399994
2010-06-02,152.100006
2010-06-03,153.600006
2010-06-04,146.899994
2010-06-07,138.5
2010-06-08,135.600006
2010-06-09,136.800003
2010-06-10,140.100006
2010-06-11,140.100006
2010-06-14,143.699997
2010-06-15,146.800003
2010-06-16,144.0
2010-06-17,140.5
2010-06-18,139.399994
2010-06-21,142.100006
2010-06-22,142.0
2010-06-23,142.699997
2010-06-24,140.399994
2010-06-25,138.899994
2010-06-28,135.199997
2010-06-29,128.399994
2010-06-30,125.900002
2010-07-01,120.300003
2010-07-02,123.0
2010-07-06,120.0
2010-07-07,124.599998
2010-07-08,125.5
2010-07-09,128.100006
2010-07-12,124.800003
2010-07-13,133.600006
2010-07-14,136.5
2010-07-15,135.100006
2010-07-16,126.400002
2010-07-19,124.699997
2010-07-20,124.599998
2010-07-21,122.599998
2010-07-22,129.399994
2010-07-23,128.5
2010-07-26,134.199997
2010-07-27,139.899994
2010-07-28,138.5
2010-07-29,137.5
2010-07-30,137.399994
2010-08-02,143.600006
2010-08-03,151.5
2010-08-04,153.800003
2010-08-05,156.899994
2010-08-06,150.699997
2010-08-09,151.399994
2010-08-10,146.399994
2010-08-11,139.0
2010-08-12,137.5
2010-08-13,136.600006
2010-08-16,137.0
2010-08-17,140.600006
2010-08-18,142.199997
2010-08-19,140.800003
2010-08-20,138.0
2010-08-23,137.100006
2010-08-24,127.099998
2010-08-25,124.300003
2010-08-26,131.399994
2010-08-27,132.699997
2010-08-30,128.100006
2010-08-31,124.599998
2010-09-01,131.5
2010-09-02,140.600006
2010-09-03,143.800003
2010-09-07,145.5
2010-09-08,146.800003
2010-09-09,144.899994
2010-09-10,143.100006
2010-09-13,145.399994
2010-09-14,145.699997
2010-09-15,144.899994
2010-09-16,145.0
2010-09-17,148.800003
2010-09-20,149.899994
2010-09-21,150.100006
2010-09-22,144.899994
2010-09-23,141.100006
2010-09-24,145.699997
2010-09-27,144.100006
2010-09-28,144.5
2010-09-29,147.399994
2010-09-30,149.0
2010-10-01,148.199997
2010-10-04,146.100006
2010-10-05,149.300003
2010-10-06,148.5
2010-10-07,147.300003
2010-10-08,147.5
2010-10-11,149.5
2010-10-12,149.600006
2010-10-13,150.800003
2010-10-14,148.899994
2010-10-15,148.600006
2010-10-18,149.5
2010-10-19,144.5
2010-10-20,147.0
2010-10-21,147.399994
2010-10-22,145.800003
2010-10-25,145.800003
2010-10-26,145.699997
2010-10-27,140.199997
2010-10-28,147.300003
2010-10-29,147.699997
2010-11-01,148.800003
2010-11-02,152.0
2010-11-03,152.300003
2010-11-04,159.800003
2010-11-05,158.100006
2010-11-08,155.399994
2010-11-09,152.800003
2010-11-10,152.199997
2010-11-11,151.699997
2010-11-12,149.399994
2010-11-15,149.699997
2010-11-16,147.699997
2010-11-17,146.899994
2010-11-18,147.300003
2010-11-19,147.800003
2010-11-22,143.399994
2010-11-23,137.199997
2010-11-24,139.699997
2010-11-26,140.399994
2010-11-29,139.699997
2010-11-30,137.899994
2010-12-01,140.0
2010-12-02,145.0
2010-12-03,145.100006
2010-12-06,146.399994
2010-12-07,144.899994
2010-12-08,141.199997
2010-12-09,140.300003
2010-12-10,142.199997
2010-12-13,141.699997
2010-12-14,140.199997
2010-12-15,140.0
2010-12-16,139.600006
2010-12-17,138.100006
2010-12-20,136.899994
2010-12-21,146.600006
2010-12-22,150.0
2010-12-23,152.300003
2010-12-27,154.800003
2010-12-28,157.899994
2010-12-29,157.600006
2010-12-30,155.100006
2010-12-31,155.800003
2011-01-03,156.899994
2011-01-04,152.600006
2011-01-05,155.600006
2011-01-06,156.0
2011-01-07,155.199997
2011-01-10,156.600006
2011-01-11,155.899994
2011-01-12,157.899994
2011-01-13,158.100006
2011-01-14,161.600006
2011-01-18,160.699997
2011-01-19,159.300003
2011-01-20,157.699997
2011-01-21,156.199997
2011-01-24,159.100006
2011-01-25,157.899994
2011-01-26,158.0
2011-01-27,161.899994
2011-01-28,158.5
2011-01-31,160.600006
2011-02-01,161.600006
2011-02-02,161.899994
2011-02-03,165.199997
2011-02-04,166.0
2011-02-07,167.5
2011-02-08,165.399994
2011-02-09,162.800003
2011-02-10,165.600006
2011-02-11,169.699997
2011-02-14,172.300003
2011-02-15,173.899994
2011-02-16,167.399994
2011-02-17,166.100006
2011-02-18,166.0
2011-02-22,160.300003
2011-02-23,158.5
2011-02-24,159.800003
2011-02-25,161.100006
2011-02-28,161.100006
2011-03-01,159.100006
2011-03-02,159.600006
2011-03-03,164.800003
2011-03-04,164.699997
2011-03-07,160.699997
2011-03-08,160.800003
2011-03-09,161.100006
2011-03-10,159.0
2011-03-11,161.100006
2011-03-14,156.800003
2011-03-15,154.300003
2011-03-16,154.100006
2011-03-17,154.100006
2011-03-18,153.399994
2011-03-21,157.199997
2011-03-22,159.300003
2011-03-23,159.5
2011-03-24,162.5
2011-03-25,164.600006
2011-03-28,163.399994
2011-03-29,163.5
2011-03-30,164.899994
2011-03-31,163.199997
2011-04-01,162.5
2011-04-04,159.699997
2011-04-05,160.899994
2011-04-06,162.699997
2011-04-07,163.5
2011-04-08,162.600006
2011-04-11,162.300003
2011-04-12,158.800003
2011-04-13,160.600006
2011-04-14,160.399994
2011-04-15,164.199997
2011-04-18,158.5
2011-04-19,158.0
2011-04-20,161.699997
2011-04-21,162.699997
2011-04-25,161.699997
2011-04-26,163.300003
2011-04-27,162.399994
2011-04-28,162.0
2011-04-29,160.699997
2011-05-02,159.199997
2011-05-03,157.5
2011-05-04,152.5
2011-05-05,149.399994
2011-05-06,148.199997
2011-05-09,147.399994
2011-05-10,151.699997
2011-05-11,150.899994
2011-05-12,150.5
2011-05-13,148.899994
2011-05-16,146.899994
2011-05-17,144.0
2011-05-18,146.399994
2011-05-19,149.800003
2011-05-20,149.800003
2011-05-23,147.399994
2011-05-24,146.199997
2011-05-25,145.800003
2011-05-26,145.899994
2011-05-27,145.5
2011-05-31,148.100006
2011-06-01,143.300003
2011-06-02,145.699997
2011-06-03,145.800003
2011-06-06,140.300003
2011-06-07,141.5
2011-06-08,141.0
2011-06-09,141.399994
2011-06-10,138.600006
2011-06-13,136.300003
2011-06-14,139.0
2011-06-15,135.600006
2011-06-16,134.899994
2011-06-17,135.0
2011-06-20,134.899994
2011-06-21,136.0
2011-06-22,133.0
2011-06-23,132.300003
2011-06-24,131.300003
2011-06-27,132.100006
2011-06-28,131.800003
2011-06-29,136.399994
2011-06-30,138.699997
2011-07-01,142.600006
2011-07-05,140.800003
2011-07-06,141.100006
2011-07-07,141.399994
2011-07-08,139.399994
2011-07-11,135.0
2011-07-12,136.0
2011-07-13,136.300003
2011-07-14,131.600006
2011-07-15,131.0
2011-07-18,129.0
2011-07-19,129.399994
2011-07-20,129.699997
2011-07-21,130.0
2011-07-22,131.600006
2011-07-25,130.0
2011-07-26,130.199997
2011-07-27,125.699997
2011-07-28,126.0
2011-07-29,123.599998
2011-08-01,122.900002
2011-08-02,123.599998
2011-08-03,126.099998
2011-08-04,118.199997
2011-08-05,112.300003
2011-08-08,103.800003
2011-08-09,112.599998
2011-08-10,106.699997
2011-08-11,112.900002
2011-08-12,109.800003
2011-08-15,114.199997
2011-08-16,113.599998
2011-08-17,114.199997
2011-08-18,110.5
2011-08-19,104.800003
2011-08-22,103.599998
2011-08-23,104.699997
2011-08-24,110.0
2011-08-25,106.0
2011-08-26,102.0
2011-08-29,112.300003
2011-08-30,112.800003
2011-08-31,113.5
2011-09-01,109.0
2011-09-02,106.300003
2011-09-06,103.300003
2011-09-07,105.5
2011-09-08,101.800003
2011-09-09,99.0
2011-09-12,98.400002
2011-09-13,96.900002
2011-09-14,99.199997
2011-09-15,102.0
2011-09-16,101.5
2011-09-19,97.099998
2011-09-20,97.800003
2011-09-21,94.199997
2011-09-22,91.099998
2011-09-23,90.300003
2011-09-26,91.5
2011-09-27,94.300003
2011-09-28,92.300003
2011-09-29,95.0
2011-09-30,91.300003
2011-10-03,85.199997
2011-10-04,90.300003
2011-10-05,96.5
2011-10-06,96.199997
2011-10-07,96.599998
2011-10-10,100.0
2011-10-11,99.900002
2011-10-12,106.400002
2011-10-13,104.300003
2011-10-14,103.5
2011-10-17,98.5
2011-10-18,102.800003
2011-10-19,99.800003
2011-10-20,100.0
2011-10-21,105.300003
2011-10-24,108.099998
2011-10-25,104.400002
2011-10-26,107.199997
2011-10-27,112.800003
2011-10-28,113.900002
2011-10-31,109.099998
2011-11-01,99.599998
2011-11-02,100.699997
2011-11-03,103.900002
2011-11-04,101.400002
2011-11-07,103.599998
2011-11-08,104.0
2011-11-09,97.199997
2011-11-10,96.900002
2011-11-11,95.0
2011-11-14,93.0
2011-11-15,92.0
2011-11-16,85.0
2011-11-17,79.800003
2011-11-18,79.099998
2011-11-21,77.0
2011-11-22,76.300003
2011-11-23,74.800003
2011-11-25,74.900002
2011-11-28,75.400002
2011-11-29,74.300003
2011-11-30,78.599998
2011-12-01,78.300003
2011-12-02,79.900002
2011-12-05,84.300003
2011-12-06,83.800003
2011-12-07,84.699997
2011-12-08,81.599998
2011-12-09,82.900002
2011-12-12,79.699997
2011-12-13,78.900002
2011-12-14,77.0
2011-12-15,78.800003
2011-12-16,78.199997
2011-12-19,77.900002
2011-12-20,82.400002
2011-12-21,85.699997
2011-12-22,85.5
2011-12-23,86.199997
2011-12-27,83.300003
2011-12-28,82.300003
2011-12-29,82.599998
2011-12-30,84.099998
2012-01-03,84.599998
2012-01-04,83.5
2012-01-05,84.5
2012-01-06,90.199997
2012-01-09,91.599998
2012-01-10,92.599998
2012-01-11,92.5
2012-01-12,92.5
2012-01-13,93.099998
2012-01-17,93.699997
2012-01-18,94.800003
2012-01-19,97.599998
2012-01-20,97.900002
2012-01-23,96.800003
2012-01-24,96.199997
2012-01-25,99.099998
2012-01-26,99.0
2012-01-27,99.5
2012-01-30,98.900002
2012-01-31,99.300003
2012-02-01,101.900002
2012-02-02,102.0
2012-02-03,105.300003
2012-02-06,107.199997
2012-02-07,106.5
2012-02-08,101.900002
2012-02-09,102.599998
2012-02-10,99.0
2012-02-13,96.0
2012-02-14,94.400002
2012-02-15,94.699997
2012-02-16,96.599998
2012-02-17,99.0
2012-02-21,99.5
2012-02-22,98.099998
2012-02-23,99.0
2012-02-24,97.699997
2012-02-27,98.099998
2012-02-28,96.400002
2012-02-29,94.300003
2012-03-01,96.300003
2012-03-02,95.099998
2012-03-05,95.300003
2012-03-06,90.199997
2012-03-07,93.800003
2012-03-08,92.5
2012-03-09,94.099998
2012-03-12,92.5
2012-03-13,94.400002
2012-03-14,94.199997
2012-03-15,94.900002
2012-03-16,96.699997
2012-03-19,96.900002
2012-03-20,96.699997
2012-03-21,96.900002
2012-03-22,94.800003
2012-03-23,94.599998
2012-03-26,93.300003
2012-03-27,92.400002
2012-03-28,91.5
2012-03-29,91.5
2012-03-30,92.800003
2012-04-02,94.0
2012-04-03,97.199997
2012-04-04,96.5
2012-04-05,96.199997
2012-04-09,92.599998
2012-04-10,91.099998
2012-04-11,90.099998
2012-04-12,91.5
2012-04-13,89.900002
2012-04-16,90.0
2012-04-17,89.5
2012-04-18,88.699997
2012-04-19,87.300003
2012-04-20,83.699997
2012-04-23,82.400002
2012-04-24,81.199997
2012-04-25,80.900002
2012-04-26,83.099998
2012-04-27,86.199997
2012-04-30,87.800003
2012-05-01,88.199997
2012-05-02,87.199997
2012-05-03,84.5
2012-05-04,83.300003
2012-05-07,83.800003
2012-05-08,82.0
2012-05-09,82.699997
2012-05-10,81.199997
2012-05-11,80.699997
2012-05-14,78.199997
2012-05-15,77.800003
2012-05-16,78.400002
2012-05-17,75.199997
2012-05-18,70.0
2012-05-21,72.5
2012-05-22,71.699997
2012-05-23,71.800003
2012-05-24,70.900002
2012-05-25,72.599998
2012-05-29,72.400002
2012-05-30,72.099998
2012-05-31,72.5
2012-06-01,69.5
2012-06-04,68.099998
2012-06-05,69.199997
2012-06-06,72.099998
2012-06-07,72.800003
2012-06-08,73.400002
2012-06-11,72.300003
2012-06-12,73.800003
2012-06-13,72.199997
2012-06-14,72.5
2012-06-15,74.900002
2012-06-18,75.800003
2012-06-19,76.099998
2012-06-20,77.099998
2012-06-21,74.800003
2012-06-22,76.099998
2012-06-25,74.400002
2012-06-26,74.5
2012-06-27,75.199997
2012-06-28,74.900002
2012-06-29,75.800003
2012-07-02,75.599998
2012-07-03,75.599998
2012-07-05,75.900002
2012-07-06,74.900002
2012-07-09,73.800003
2012-07-10,72.199997
2012-07-11,72.199997
2012-07-12,73.0
2012-07-13,73.699997
2012-07-16,72.400002
2012-07-17,72.0
2012-07-18,73.199997
2012-07-19,72.199997
2012-07-20,70.5
2012-07-23,70.0
2012-07-24,68.800003
2012-07-25,69.0
2012-07-26,68.400002
2012-07-27,71.199997
2012-07-30,70.800003
2012-07-31,72.5
