Date,ERFSF
2010-11-10,49.599998
2010-11-11,49.599998
2010-11-12,49.599998
2010-11-15,49.599998
2010-11-16,49.599998
2010-11-17,49.599998
2010-11-18,49.599998
2010-11-19,49.599998
2010-11-22,49.599998
2010-11-23,49.599998
2010-11-24,49.599998
2010-11-26,49.599998
2010-11-29,49.599998
2010-11-30,49.599998
2010-12-01,49.599998
2010-12-02,49.599998
2010-12-03,49.599998
2010-12-06,49.599998
2010-12-07,49.599998
2010-12-08,49.599998
2010-12-09,49.599998
2010-12-10,49.599998
2010-12-13,49.599998
2010-12-14,49.599998
2010-12-15,49.599998
2010-12-16,49.599998
2010-12-17,49.599998
2010-12-20,49.599998
2010-12-21,49.599998
2010-12-22,49.599998
2010-12-23,49.599998
2010-12-27,49.599998
2010-12-28,49.599998
2010-12-29,49.599998
2010-12-30,49.599998
2010-12-31,49.599998
2011-01-03,49.599998
2011-01-04,49.599998
2011-01-05,49.599998
2011-01-06,49.599998
2011-01-07,49.599998
2011-01-10,49.599998
2011-01-11,49.599998
2011-01-12,49.599998
2011-01-13,49.599998
2011-01-14,49.599998
2011-01-18,49.599998
2011-01-19,49.599998
2011-01-20,49.599998
2011-01-21,49.599998
2011-01-24,49.599998
2011-01-25,49.599998
2011-01-26,49.599998
2011-01-27,49.599998
2011-01-28,49.599998
2011-01-31,49.599998
2011-02-01,49.599998
2011-02-02,49.599998
2011-02-03,49.599998
2011-02-04,49.599998
2011-02-07,49.599998
2011-02-08,49.599998
2011-02-09,49.599998
2011-02-10,49.599998
2011-02-11,49.599998
2011-02-14,49.599998
2011-02-15,49.599998
2011-02-16,49.599998
2011-02-17,49.599998
2011-02-18,49.599998
2011-02-22,49.599998
2011-02-23,49.599998
2011-02-24,49.599998
2011-02-25,49.599998
2011-02-28,49.599998
2011-03-01,49.599998
2011-03-02,49.599998
2011-03-03,49.599998
2011-03-04,49.599998
2011-03-07,49.599998
2011-03-08,49.599998
2011-03-09,49.599998
2011-03-10,49.599998
2011-03-11,49.599998
2011-03-14,49.599998
2011-03-15,49.599998
2011-03-16,49.599998
2011-03-17,49.599998
2011-03-18,49.599998
2011-03-21,49.599998
2011-03-22,49.599998
2011-03-23,49.599998
2011-03-24,49.599998
2011-03-25,85.0
2011-03-28,85.0
2011-03-29,85.0
2011-03-30,85.0
2011-03-31,85.0
2011-04-01,85.0
2011-04-04,85.0
2011-04-05,85.0
2011-04-06,85.0
2011-04-07,85.0
2011-04-08,85.0
2011-04-11,85.0
2011-04-12,85.0
2011-04-13,93.75
2011-04-14,93.75
2011-04-15,93.75
2011-04-18,93.75
2011-04-19,93.75
2011-04-20,93.75
2011-04-21,93.75
2011-04-25,93.75
2011-04-26,93.75
2011-04-27,93.75
2011-04-28,93.75
2011-04-29,93.75
2011-05-02,93.75
2011-05-03,93.75
2011-05-04,93.75
2011-05-05,93.75
2011-05-06,93.75
2011-05-09,93.75
2011-05-10,93.75
2011-05-11,93.75
2011-05-12,93.75
2011-05-13,93.75
2011-05-16,93.75
2011-05-17,93.75
2011-05-18,93.75
2011-05-19,93.75
2011-05-20,93.75
2011-05-23,93.75
2011-05-24,93.75
2011-05-25,93.75
2011-05-26,93.75
2011-05-27,93.75
2011-05-31,93.75
2011-06-01,93.75
2011-06-02,93.75
2011-06-03,93.75
2011-06-06,93.75
2011-06-07,93.75
2011-06-08,93.75
2011-06-09,93.75
2011-06-10,93.75
2011-06-13,93.75
2011-06-14,93.75
2011-06-15,93.75
2011-06-16,93.75
2011-06-17,93.75
2011-06-20,93.75
2011-06-21,93.75
2011-06-22,93.75
2011-06-23,93.75
2011-06-24,93.75
2011-06-27,93.75
2011-06-28,93.75
2011-06-29,93.75
2011-06-30,93.75
2011-07-01,93.75
2011-07-05,93.75
2011-07-06,93.75
2011-07-07,93.75
2011-07-08,93.75
2011-07-11,93.75
2011-07-12,93.75
2011-07-13,93.75
2011-07-14,93.75
2011-07-15,93.75
2011-07-18,93.75
2011-07-19,93.75
2011-07-20,93.75
2011-07-21,93.75
2011-07-22,93.75
2011-07-25,93.75
2011-07-26,93.75
2011-07-27,93.75
2011-07-28,93.75
2011-07-29,93.75
2011-08-01,93.75
2011-08-02,93.75
2011-08-03,93.75
2011-08-04,93.75
2011-08-05,93.75
2011-08-08,93.75
2011-08-09,93.75
2011-08-10,93.75
2011-08-11,93.75
2011-08-12,93.75
2011-08-15,93.75
2011-08-16,93.75
2011-08-17,93.75
2011-08-18,93.75
2011-08-19,93.75
2011-08-22,93.75
2011-08-23,93.75
2011-08-24,93.75
2011-08-25,93.75
2011-08-26,93.75
2011-08-29,93.75
2011-08-30,93.75
2011-08-31,93.75
2011-09-01,93.75
2011-09-02,93.75
2011-09-06,93.75
2011-09-07,93.75
2011-09-08,93.75
2011-09-09,80.349998
2011-09-12,80.349998
2011-09-13,80.349998
2011-09-14,80.349998
2011-09-15,80.349998
2011-09-16,80.349998
2011-09-19,80.349998
2011-09-20,80.349998
2011-09-21,80.349998
2011-09-22,80.349998
2011-09-23,80.349998
2011-09-26,80.349998
2011-09-27,80.349998
2011-09-28,80.349998
2011-09-29,80.349998
2011-09-30,80.349998
2011-10-03,80.349998
2011-10-04,80.349998
2011-10-05,80.349998
2011-10-06,80.349998
2011-10-07,80.349998
2011-10-10,80.349998
2011-10-11,80.349998
2011-10-12,80.349998
2011-10-13,80.349998
2011-10-14,80.349998
2011-10-17,80.349998
2011-10-18,80.349998
2011-10-19,80.349998
2011-10-20,80.349998
2011-10-21,80.349998
2011-10-24,80.349998
2011-10-25,80.349998
2011-10-26,80.349998
2011-10-27,80.349998
2011-10-28,80.349998
2011-10-31,80.349998
2011-11-01,80.349998
2011-11-02,80.349998
2011-11-03,80.349998
2011-11-04,80.349998
2011-11-07,80.349998
2011-11-08,80.349998
2011-11-09,80.349998
2011-11-10,80.349998
2011-11-11,80.349998
2011-11-14,80.349998
2011-11-15,80.349998
2011-11-16,80.349998
2011-11-17,80.349998
2011-11-18,80.349998
2011-11-21,80.349998
2011-11-22,80.349998
2011-11-23,80.349998
2011-11-25,80.349998
2011-11-28,80.349998
2011-11-29,80.349998
2011-11-30,80.349998
2011-12-01,80.349998
2011-12-02,80.349998
2011-12-05,80.349998
2011-12-06,80.349998
2011-12-07,80.349998
2011-12-08,80.349998
2011-12-09,80.349998
2011-12-12,80.349998
2011-12-13,80.349998
2011-12-14,80.349998
2011-12-15,80.349998
2011-12-16,80.349998
2011-12-19,80.349998
2011-12-20,80.349998
2011-12-21,80.349998
2011-12-22,80.349998
2011-12-23,80.349998
2011-12-27,80.349998
2011-12-28,80.349998
2011-12-29,80.349998
2011-12-30,80.349998
2012-01-03,80.349998
2012-01-04,80.349998
2012-01-05,80.349998
2012-01-06,80.349998
2012-01-09,80.349998
2012-01-10,72.599998
2012-01-11,72.599998
2012-01-12,72.599998
2012-01-13,72.599998
2012-01-17,72.599998
2012-01-18,72.599998
2012-01-19,72.599998
2012-01-20,72.599998
2012-01-23,72.599998
2012-01-24,72.599998
2012-01-25,72.599998
2012-01-26,72.599998
2012-01-27,72.599998
2012-01-30,72.599998
2012-01-31,72.599998
2012-02-01,72.599998
2012-02-02,72.599998
2012-02-03,72.599998
2012-02-06,72.599998
2012-02-07,72.599998
2012-02-08,72.599998
2012-02-09,72.599998
2012-02-10,72.599998
2012-02-13,72.599998
2012-02-14,72.599998
2012-02-15,72.599998
2012-02-16,72.599998
2012-02-17,72.599998
2012-02-21,72.599998
2012-02-22,72.599998
2012-02-23,72.599998
2012-02-24,72.599998
2012-02-27,72.599998
2012-02-28,72.599998
2012-02-29,72.599998
2012-03-01,72.599998
2012-03-02,72.599998
2012-03-05,72.599998
2012-03-06,72.599998
2012-03-07,72.599998
2012-03-08,72.599998
2012-03-09,72.599998
2012-03-12,72.599998
2012-03-13,72.599998
2012-03-14,72.599998
2012-03-15,72.599998
2012-03-16,72.599998
2012-03-19,72.599998
2012-03-20,72.599998
2012-03-21,72.599998
2012-03-22,97.199997
2012-03-23,97.199997
2012-03-26,97.199997
2012-03-27,97.199997
2012-03-28,97.199997
2012-03-29,97.199997
2012-03-30,97.199997
2012-04-02,97.199997
2012-04-03,97.199997
2012-04-04,97.199997
2012-04-05,97.199997
2012-04-09,97.199997
2012-04-10,97.199997
2012-04-11,97.199997
2012-04-12,97.199997
2012-04-13,97.199997
2012-04-16,97.199997
2012-04-17,97.199997
2012-04-18,97.199997
2012-04-19,97.199997
2012-04-20,97.199997
2012-04-23,97.199997
2012-04-24,97.199997
2012-04-25,97.199997
2012-04-26,97.199997
2012-04-27,120.5
2012-04-30,120.5
2012-05-01,120.5
2012-05-02,120.5
2012-05-03,120.5
2012-05-04,120.5
2012-05-07,120.5
2012-05-08,120.5
2012-05-09,120.5
2012-05-10,120.5
2012-05-11,120.5
2012-05-14,120.5
2012-05-15,120.5
2012-05-16,120.5
2012-05-17,120.5
2012-05-18,120.5
2012-05-21,120.5
2012-05-22,120.5
2012-05-23,120.5
2012-05-24,120.5
2012-05-25,120.5
2012-05-29,120.5
2012-05-30,120.5
2012-05-31,120.5
2012-06-01,120.5
2012-06-04,120.5
2012-06-05,120.5
2012-06-06,120.5
2012-06-07,124.0
2012-06-08,120.25
2012-06-11,120.25
2012-06-12,120.25
2012-06-13,120.25
2012-06-14,120.25
2012-06-15,120.25
2012-06-18,120.25
2012-06-19,120.25
2012-06-20,120.25
2012-06-21,120.25
2012-06-22,120.25
2012-06-25,120.25
2012-06-26,120.25
2012-06-27,120.25
2012-06-28,120.25
2012-06-29,120.25
2012-07-02,120.25
2012-07-03,120.25
2012-07-05,120.25
2012-07-06,120.25
2012-07-09,120.25
2012-07-10,120.25
2012-07-11,120.25
2012-07-12,120.25
2012-07-13,120.25
2012-07-16,120.25
2012-07-17,120.25
2012-07-18,120.25
2012-07-19,120.25
2012-07-20,120.25
2012-07-23,120.25
2012-07-24,125.75
2012-07-25,125.75
2012-07-26,125.75
2012-07-27,125.75
2012-07-30,125.75
2012-07-31,125.75
2012-08-01,125.75
2012-08-02,125.75
2012-08-03,125.75
2012-08-06,125.75
2012-08-07,130.5
2012-08-08,130.5
2012-08-09,128.850006
2012-08-10,128.850006
2012-08-13,128.850006
2012-08-14,128.850006
2012-08-15,128.850006
2012-08-16,128.850006
2012-08-17,128.850006
2012-08-20,128.850006
2012-08-21,128.850006
2012-08-22,128.850006
2012-08-23,128.850006
2012-08-24,128.850006
2012-08-27,128.850006
2012-08-28,128.850006
2012-08-29,128.850006
2012-08-30,128.850006
2012-08-31,128.850006
2012-09-04,128.850006
2012-09-05,128.850006
2012-09-06,128.850006
2012-09-07,128.850006
2012-09-10,128.850006
2012-09-11,128.850006
2012-09-12,128.850006
2012-09-13,128.850006
2012-09-14,128.850006
2012-09-17,128.850006
2012-09-18,128.850006
2012-09-19,128.850006
2012-09-20,128.850006
2012-09-21,138.0
2012-09-24,138.0
2012-09-25,138.0
2012-09-26,138.0
2012-09-27,138.0
2012-09-28,138.0
2012-10-01,138.0
2012-10-02,138.0
2012-10-03,138.0
2012-10-04,138.0
2012-10-05,138.0
2012-10-08,138.0
2012-10-09,138.0
2012-10-10,138.0
2012-10-11,138.0
2012-10-12,138.0
2012-10-15,138.0
2012-10-16,138.0
2012-10-17,138.0
2012-10-18,155.0
2012-10-19,155.0
2012-10-22,155.0
2012-10-23,155.0
2012-10-24,155.0
2012-10-25,155.0
2012-10-26,155.0
2012-10-31,155.0
2012-11-01,155.0
2012-11-02,155.0
2012-11-05,155.0
2012-11-06,155.0
2012-11-07,148.850006
2012-11-08,148.850006
2012-11-09,148.850006
2012-11-12,148.850006
2012-11-13,148.850006
2012-11-14,148.850006
2012-11-15,148.850006
2012-11-16,148.850006
2012-11-19,148.850006
2012-11-20,148.850006
2012-11-21,148.850006
2012-11-23,148.850006
2012-11-26,148.850006
2012-11-27,148.850006
2012-11-28,148.850006
2012-11-29,148.850006
2012-11-30,152.0
2012-12-03,152.0
2012-12-04,152.0
2012-12-05,152.0
2012-12-06,152.0
2012-12-07,152.0
2012-12-10,152.0
2012-12-11,152.0
2012-12-12,163.25
2012-12-13,163.25
2012-12-14,163.25
2012-12-17,163.25
2012-12-18,159.0
2012-12-19,162.0
2012-12-20,162.0
2012-12-21,162.0
2012-12-24,162.0
2012-12-26,162.0
2012-12-27,162.0
2012-12-28,162.0
2012-12-31,162.0
2013-01-02,162.0
2013-01-03,162.0
2013-01-04,162.0
2013-01-07,162.0
2013-01-08,162.0
2013-01-09,162.0
2013-01-10,162.0
2013-01-11,162.0
2013-01-14,162.0
2013-01-15,162.0
2013-01-16,162.0
2013-01-17,162.0
2013-01-18,162.0
2013-01-22,162.0
2013-01-23,162.0
2013-01-24,162.0
2013-01-25,162.0
2013-01-28,162.0
2013-01-29,162.0
2013-01-30,162.0
2013-01-31,162.0
2013-02-01,162.0
2013-02-04,162.0
2013-02-05,162.0
2013-02-06,162.0
2013-02-07,162.0
2013-02-08,162.0
2013-02-11,162.0
2013-02-12,162.0
2013-02-13,162.0
2013-02-14,162.0
2013-02-15,162.0
2013-02-19,162.0
2013-02-20,162.0
2013-02-21,162.0
2013-02-22,162.0
2013-02-25,195.0
2013-02-26,195.0
2013-02-27,195.0
2013-02-28,195.0
2013-03-01,195.0
2013-03-04,195.0
2013-03-05,195.0
2013-03-06,195.0
2013-03-07,195.0
2013-03-08,195.0
2013-03-11,195.0
2013-03-12,195.0
2013-03-13,195.0
2013-03-14,195.0
2013-03-15,195.0
2013-03-18,195.0
2013-03-19,195.0
2013-03-20,208.0
2013-03-21,208.0
2013-03-22,208.0
2013-03-25,208.0
2013-03-26,208.0
2013-03-27,208.0
2013-03-28,208.0
2013-04-01,208.0
2013-04-02,208.0
2013-04-03,207.0
2013-04-04,207.0
2013-04-05,207.0
2013-04-08,207.0
2013-04-09,207.0
2013-04-10,207.0
2013-04-11,207.0
2013-04-12,207.0
2013-04-15,199.0
2013-04-16,199.0
2013-04-17,199.0
2013-04-18,199.0
2013-04-19,199.0
2013-04-22,199.0
2013-04-23,199.0
2013-04-24,199.0
2013-04-25,199.0
2013-04-26,199.0
2013-04-29,212.0
2013-04-30,212.0
2013-05-01,212.0
2013-05-02,212.0
2013-05-03,212.0
2013-05-06,212.0
2013-05-07,212.0
2013-05-08,212.0
2013-05-09,212.0
2013-05-10,212.0
2013-05-13,212.0
2013-05-14,212.0
2013-05-15,212.0
2013-05-16,212.0
2013-05-17,212.0
2013-05-20,212.0
2013-05-21,212.0
2013-05-22,212.0
2013-05-23,212.0
2013-05-24,212.0
2013-05-28,212.0
2013-05-29,212.0
2013-05-30,212.0
2013-05-31,212.0
2013-06-03,212.0
2013-06-04,212.0
2013-06-05,212.0
2013-06-06,212.0
2013-06-07,212.0
2013-06-10,212.0
2013-06-11,212.0
2013-06-12,212.0
2013-06-13,212.0
2013-06-14,212.0
2013-06-17,212.0
2013-06-18,212.0
2013-06-19,212.0
2013-06-20,212.0
2013-06-21,212.0
2013-06-24,212.0
2013-06-25,212.0
2013-06-26,212.0
2013-06-27,212.0
2013-06-28,212.0
2013-07-01,212.0
2013-07-02,212.0
2013-07-03,212.0
2013-07-05,212.0
2013-07-08,212.0
2013-07-09,212.0
2013-07-10,212.0
2013-07-11,212.0
2013-07-12,212.0
2013-07-15,212.0
2013-07-16,212.0
2013-07-17,212.0
2013-07-18,212.0
2013-07-19,212.0
2013-07-22,212.0
2013-07-23,212.0
2013-07-24,214.0
2013-07-25,214.0
2013-07-26,214.0
2013-07-29,214.0
2013-07-30,214.0
2013-07-31,214.0
2013-08-01,214.0
2013-08-02,214.0
2013-08-05,214.0
2013-08-06,214.0
2013-08-07,214.0
2013-08-08,214.0
2013-08-09,214.0
2013-08-12,214.0
2013-08-13,214.0
2013-08-14,214.0
2013-08-15,214.0
2013-08-16,214.0
2013-08-19,214.0
2013-08-20,214.0
2013-08-21,214.0
2013-08-22,214.0
2013-08-23,244.19999700000002
2013-08-26,244.19999700000002
2013-08-27,244.19999700000002
2013-08-28,244.19999700000002
2013-08-29,244.19999700000002
2013-08-30,244.19999700000002
2013-09-03,244.19999700000002
2013-09-04,244.19999700000002
2013-09-05,237.47000099999997
2013-09-06,237.47000099999997
2013-09-09,237.47000099999997
2013-09-10,237.47000099999997
2013-09-11,237.47000099999997
2013-09-12,239.0
2013-09-13,239.0
2013-09-16,239.0
2013-09-17,239.0
2013-09-18,239.0
2013-09-19,239.0
2013-09-20,239.0
2013-09-23,239.0
2013-09-24,239.0
2013-09-25,239.0
2013-09-26,239.0
2013-09-27,239.0
2013-09-30,239.0
2013-10-01,239.0
2013-10-02,239.0
2013-10-03,239.0
2013-10-04,239.0
2013-10-07,239.0
2013-10-08,239.0
2013-10-09,239.0
2013-10-10,239.0
2013-10-11,239.0
2013-10-14,239.0
2013-10-15,239.0
2013-10-16,239.0
2013-10-17,239.0
2013-10-18,239.0
2013-10-21,239.0
2013-10-22,239.0
2013-10-23,239.0
2013-10-24,239.0
2013-10-25,239.0
2013-10-28,239.0
2013-10-29,239.0
2013-10-30,239.0
2013-10-31,239.0
2013-11-01,239.0
2013-11-04,239.0
2013-11-05,239.0
2013-11-06,239.0
2013-11-07,239.0
2013-11-08,239.0
2013-11-11,239.0
2013-11-12,255.11999500000002
2013-11-13,255.11999500000002
2013-11-14,255.11999500000002
2013-11-15,255.11999500000002
2013-11-18,255.11999500000002
2013-11-19,255.11999500000002
2013-11-20,255.11999500000002
2013-11-21,255.11999500000002
2013-11-22,255.11999500000002
2013-11-25,255.11999500000002
2013-11-26,255.11999500000002
2013-11-27,258.5
2013-11-29,258.5
2013-12-02,258.5
2013-12-03,258.5
2013-12-04,258.5
2013-12-05,258.5
2013-12-06,258.5
2013-12-09,258.5
2013-12-10,258.5
2013-12-11,258.5
2013-12-12,242.0
2013-12-13,242.0
2013-12-16,242.0
2013-12-17,242.0
2013-12-18,242.0
2013-12-19,251.0
2013-12-20,264.0
2013-12-23,264.0
2013-12-24,262.0
2013-12-26,267.880005
2013-12-27,267.5
2013-12-30,270.5
2013-12-31,274.640015
2014-01-02,274.0
2014-01-03,274.0
2014-01-06,271.0
2014-01-07,265.0
2014-01-08,271.5
2014-01-09,271.0
2014-01-10,273.0
2014-01-13,274.0
2014-01-14,273.0
2014-01-15,274.25
2014-01-16,270.0
2014-01-17,267.0
2014-01-21,269.0
2014-01-22,272.0
2014-01-23,272.5
2014-01-24,263.0
2014-01-27,254.0
2014-01-28,262.0
2014-01-29,268.0
2014-01-30,261.0
2014-01-31,258.0
2014-02-03,263.0
2014-02-04,271.0
2014-02-05,259.5
2014-02-06,263.0
2014-02-07,263.0
2014-02-10,272.0
2014-02-11,272.5
2014-02-12,272.0
2014-02-13,275.0
2014-02-14,275.0
2014-02-18,282.75
2014-02-19,282.0
2014-02-20,294.049988
2014-02-21,293.0
2014-02-24,296.0
2014-02-25,298.0
2014-02-26,297.040009
2014-02-27,295.0
2014-02-28,295.0
2014-03-03,293.5
2014-03-04,299.0
2014-03-05,292.450012
2014-03-06,294.75
2014-03-07,300.299988
2014-03-10,295.5
2014-03-11,295.450012
2014-03-12,291.049988
2014-03-13,290.799988
2014-03-14,290.549988
2014-03-17,291.899994
2014-03-18,290.5
2014-03-19,300.950012
2014-03-20,295.850006
2014-03-21,295.0
2014-03-24,292.5
2014-03-25,295.149994
2014-03-26,291.649994
2014-03-27,289.299988
2014-03-28,294.899994
2014-03-31,301.350006
2014-04-01,295.049988
2014-04-02,296.350006
2014-04-03,293.5
2014-04-04,291.25
2014-04-07,287.75
2014-04-08,286.649994
2014-04-09,285.5
2014-04-10,285.5
2014-04-11,290.0
2014-04-14,278.950012
2014-04-15,271.299988
2014-04-16,274.0
2014-04-17,279.399994
2014-04-21,279.089996
2014-04-22,279.089996
2014-04-23,289.0
2014-04-24,278.850006
2014-04-25,278.100006
2014-04-28,276.049988
2014-04-29,275.399994
2014-04-30,275.399994
2014-05-01,278.950012
2014-05-02,280.700012
2014-05-05,280.200012
2014-05-06,286.149994
2014-05-07,286.850006
2014-05-08,288.100006
2014-05-09,292.25
2014-05-12,292.25
2014-05-13,290.149994
2014-05-14,285.100006
2014-05-15,283.450012
2014-05-16,282.100006
2014-05-19,284.0
2014-05-20,287.600006
2014-05-21,291.350006
2014-05-22,294.75
2014-05-23,298.0
2014-05-27,304.25
2014-05-28,301.75
2014-05-29,302.149994
2014-05-30,307.700012
2014-06-02,302.450012
2014-06-03,305.450012
2014-06-04,306.649994
2014-06-05,307.950012
2014-06-06,312.0
2014-06-09,312.549988
2014-06-10,312.549988
2014-06-11,313.600006
2014-06-12,313.25
2014-06-13,313.25
2014-06-16,304.950012
2014-06-17,307.549988
2014-06-18,320.149994
2014-06-19,329.149994
2014-06-20,329.149994
2014-06-23,314.0
2014-06-24,309.399994
2014-06-25,309.350006
2014-06-26,312.079987
2014-06-27,302.799988
2014-06-30,305.950012
2014-07-01,306.049988
2014-07-02,310.049988
2014-07-03,310.049988
2014-07-07,304.200012
2014-07-08,300.850006
2014-07-09,307.0
2014-07-10,296.850006
2014-07-11,296.850006
2014-07-14,303.549988
2014-07-15,302.299988
2014-07-16,310.100006
2014-07-17,309.450012
2014-07-18,308.950012
2014-07-21,308.950012
2014-07-22,310.600006
2014-07-23,309.549988
2014-07-24,313.450012
2014-07-25,312.549988
2014-07-28,312.549988
2014-07-29,312.850006
2014-07-30,311.690002
2014-07-31,297.700012
2014-08-01,294.549988
2014-08-04,297.0
2014-08-05,297.299988
2014-08-06,291.350006
2014-08-07,291.299988
2014-08-08,284.100006
2014-08-11,287.200012
2014-08-12,287.200012
2014-08-13,285.799988
2014-08-14,294.100006
2014-08-15,295.0
2014-08-18,301.25
2014-08-19,301.25
2014-08-20,301.25
2014-08-21,301.25
2014-08-22,305.299988
2014-08-25,306.649994
2014-08-26,313.75
2014-08-27,314.100006
2014-08-28,286.299988
2014-08-29,284.0
2014-09-02,279.049988
2014-09-03,284.040009
2014-09-04,272.440002
2014-09-05,262.700012
2014-09-08,262.700012
2014-09-09,261.950012
2014-09-10,260.049988
2014-09-11,257.130005
2014-09-12,250.0
2014-09-15,252.75
2014-09-16,247.94999700000002
2014-09-17,244.25
2014-09-18,248.0
2014-09-19,251.479996
2014-09-22,257.399994
2014-09-23,258.630005
2014-09-24,257.929993
2014-09-25,258.339996
2014-09-26,251.309998
2014-09-29,256.350006
2014-09-30,258.799988
2014-10-01,253.17999300000002
2014-10-02,249.830002
2014-10-03,240.63000499999998
2014-10-06,244.100006
2014-10-07,244.100006
2014-10-08,233.44999700000002
2014-10-09,234.92999300000002
2014-10-10,230.92999300000002
2014-10-13,222.74000499999997
2014-10-14,228.850006
2014-10-15,220.77999900000003
2014-10-16,220.77999900000003
2014-10-17,229.38000499999998
2014-10-20,230.479996
2014-10-21,237.330002
2014-10-22,239.149994
2014-10-23,242.11000099999998
2014-10-24,240.77999900000003
2014-10-27,240.77999900000003
2014-10-28,240.77999900000003
2014-10-29,242.91000400000001
2014-10-30,242.91000400000001
2014-10-31,253.059998
2014-11-03,243.05000299999998
2014-11-04,243.899994
2014-11-05,243.899994
2014-11-06,245.08999599999999
2014-11-07,240.77999900000003
2014-11-10,240.77999900000003
2014-11-11,243.19999700000002
2014-11-12,234.38999900000002
2014-11-13,232.0
2014-11-14,232.0
2014-11-17,234.520004
2014-11-18,241.169998
2014-11-19,241.169998
2014-11-20,230.63000499999998
2014-11-21,230.63000499999998
2014-11-24,239.960007
2014-11-25,239.75
2014-11-26,243.0
2014-11-28,242.899994
2014-12-01,243.57000699999998
2014-12-02,240.30000299999998
2014-12-03,241.399994
2014-12-04,236.399994
2014-12-05,244.19999700000002
2014-12-08,246.899994
2014-12-09,255.92999300000002
2014-12-10,252.05000299999998
2014-12-11,252.08999599999999
2014-12-12,253.100006
2014-12-15,244.0
2014-12-16,247.600006
2014-12-17,247.600006
2014-12-18,252.899994
2014-12-19,256.450012
2014-12-22,256.200012
2014-12-23,257.149994
2014-12-24,260.72000099999997
2014-12-26,262.100006
2014-12-29,259.299988
2014-12-30,257.700012
2014-12-31,255.55000299999998
2015-01-02,257.799988
2015-01-05,254.19999700000002
2015-01-06,249.05000299999998
2015-01-07,252.399994
2015-01-08,250.0
2015-01-09,251.07000699999998
2015-01-12,257.98999
2015-01-13,266.450012
2015-01-14,259.049988
2015-01-15,253.5
2015-01-16,258.649994
2015-01-20,262.75
2015-01-21,260.149994
2015-01-22,258.070007
2015-01-23,260.600006
