Date,THO
1984-08-31,0.777778
1984-09-04,0.759259
1984-09-05,0.740741
1984-09-06,0.722222
1984-09-07,0.722222
1984-09-10,0.722222
1984-09-11,0.722222
1984-09-12,0.703704
1984-09-13,0.703704
1984-09-14,0.703704
1984-09-17,0.703704
1984-09-18,0.703704
1984-09-19,0.703704
1984-09-20,0.703704
1984-09-21,0.703704
1984-09-24,0.703704
1984-09-25,0.703704
1984-09-26,0.703704
1984-09-27,0.703704
1984-09-28,0.703704
1984-10-01,0.703704
1984-10-02,0.703704
1984-10-03,0.703704
1984-10-04,0.703704
1984-10-05,0.703704
1984-10-08,0.703704
1984-10-09,0.703704
1984-10-10,0.703704
1984-10-11,0.703704
1984-10-12,0.703704
1984-10-15,0.703704
1984-10-16,0.703704
1984-10-17,0.703704
1984-10-18,0.703704
1984-10-19,0.703704
1984-10-22,0.703704
1984-10-23,0.703704
1984-10-24,0.703704
1984-10-25,0.703704
1984-10-26,0.703704
1984-10-29,0.703704
1984-10-30,0.703704
1984-10-31,0.703704
1984-11-01,0.703704
1984-11-02,0.703704
1984-11-05,0.666667
1984-11-06,0.685185
1984-11-07,0.685185
1984-11-08,0.685185
1984-11-09,0.685185
1984-11-12,0.685185
1984-11-13,0.685185
1984-11-14,0.685185
1984-11-15,0.685185
1984-11-16,0.666667
1984-11-19,0.666667
1984-11-20,0.666667
1984-11-21,0.666667
1984-11-23,0.666667
1984-11-26,0.666667
1984-11-27,0.666667
1984-11-28,0.666667
1984-11-29,0.648148
1984-11-30,0.666667
1984-12-03,0.666667
1984-12-04,0.666667
1984-12-05,0.666667
1984-12-06,0.648148
1984-12-07,0.648148
1984-12-10,0.648148
1984-12-11,0.648148
1984-12-12,0.666667
1984-12-13,0.666667
1984-12-14,0.666667
1984-12-17,0.666667
1984-12-18,0.675926
1984-12-19,0.703704
1984-12-20,0.685185
1984-12-21,0.740741
1984-12-24,0.740741
1984-12-26,0.685185
1984-12-27,0.703704
1984-12-28,0.712963
1984-12-31,0.759259
1985-01-02,0.759259
1985-01-03,0.722222
1985-01-04,0.722222
1985-01-07,0.768519
1985-01-08,0.796296
1985-01-09,0.796296
1985-01-10,0.833333
1985-01-11,0.8703700000000001
1985-01-14,0.842593
1985-01-15,0.842593
1985-01-16,0.759259
1985-01-17,0.777778
1985-01-18,0.759259
1985-01-21,0.768519
1985-01-22,0.759259
1985-01-23,0.787037
1985-01-24,0.851852
1985-01-25,0.833333
1985-01-28,0.833333
1985-01-29,0.851852
1985-01-30,0.8703700000000001
1985-01-31,0.907407
1985-02-01,0.8888889999999999
1985-02-04,0.916667
1985-02-05,0.907407
1985-02-06,0.8703700000000001
1985-02-07,0.898148
1985-02-08,0.907407
1985-02-11,0.8888889999999999
1985-02-12,0.907407
1985-02-13,0.8888889999999999
1985-02-14,0.925926
1985-02-15,0.898148
1985-02-19,0.8888889999999999
1985-02-20,0.907407
1985-02-21,0.8888889999999999
1985-02-22,0.8888889999999999
1985-02-25,0.8888889999999999
1985-02-26,0.8703700000000001
1985-02-27,0.8703700000000001
1985-02-28,0.8703700000000001
1985-03-01,0.8703700000000001
1985-03-04,0.898148
1985-03-05,0.907407
1985-03-06,0.8703700000000001
1985-03-07,0.8703700000000001
1985-03-08,0.898148
1985-03-11,0.8703700000000001
1985-03-12,0.8703700000000001
1985-03-13,0.8703700000000001
1985-03-14,0.8703700000000001
1985-03-15,0.8703700000000001
1985-03-18,0.8703700000000001
1985-03-19,0.8703700000000001
1985-03-20,0.8703700000000001
1985-03-21,0.8703700000000001
1985-03-22,0.8703700000000001
1985-03-25,0.8703700000000001
1985-03-26,0.8703700000000001
1985-03-27,0.8611110000000001
1985-03-28,0.8611110000000001
1985-03-29,0.8611110000000001
1985-04-01,0.851852
1985-04-02,0.8703700000000001
1985-04-03,0.814815
1985-04-04,0.814815
1985-04-08,0.814815
1985-04-09,0.814815
1985-04-10,0.814815
1985-04-11,0.805556
1985-04-12,0.805556
1985-04-15,0.814815
1985-04-16,0.814815
1985-04-17,0.824074
1985-04-18,0.814815
1985-04-19,0.814815
1985-04-22,0.814815
1985-04-23,0.814815
1985-04-24,0.814815
1985-04-25,0.814815
1985-04-26,0.814815
1985-04-29,0.814815
1985-04-30,0.814815
1985-05-01,0.796296
1985-05-02,0.796296
1985-05-03,0.777778
1985-05-06,0.777778
1985-05-07,0.777778
1985-05-08,0.777778
1985-05-09,0.777778
1985-05-10,0.777778
1985-05-13,0.777778
1985-05-14,0.759259
1985-05-15,0.759259
1985-05-16,0.759259
1985-05-17,0.759259
1985-05-20,0.759259
1985-05-21,0.75
1985-05-22,0.759259
1985-05-23,0.759259
1985-05-24,0.759259
1985-05-28,0.759259
1985-05-29,0.768519
1985-05-30,0.768519
1985-05-31,0.768519
1985-06-03,0.768519
1985-06-04,0.768519
1985-06-05,0.814815
1985-06-06,0.851852
1985-06-07,0.8888889999999999
1985-06-10,0.8796299999999999
1985-06-11,0.851852
1985-06-12,0.8888889999999999
1985-06-13,0.907407
1985-06-14,0.8703700000000001
1985-06-17,0.8703700000000001
1985-06-18,0.8703700000000001
1985-06-19,0.8703700000000001
1985-06-20,0.925926
1985-06-21,0.8703700000000001
1985-06-24,0.8888889999999999
1985-06-25,0.8888889999999999
1985-06-26,0.8888889999999999
1985-06-27,0.907407
1985-06-28,0.9629629999999999
1985-07-01,0.9629629999999999
1985-07-02,0.9629629999999999
1985-07-03,0.925926
1985-07-05,0.925926
1985-07-08,0.925926
1985-07-09,0.925926
1985-07-10,0.925926
1985-07-11,0.925926
1985-07-12,0.9444440000000001
1985-07-15,0.9444440000000001
1985-07-16,0.9444440000000001
1985-07-17,0.925926
1985-07-18,0.925926
1985-07-19,0.9444440000000001
1985-07-22,0.907407
1985-07-23,0.907407
1985-07-24,0.907407
1985-07-25,0.907407
1985-07-26,0.907407
1985-07-29,0.8703700000000001
1985-07-30,0.851852
1985-07-31,0.759259
1985-08-01,0.814815
1985-08-02,0.796296
1985-08-05,0.796296
1985-08-06,0.824074
1985-08-07,0.814815
1985-08-08,0.814815
1985-08-09,0.814815
1985-08-12,0.814815
1985-08-13,0.814815
1985-08-14,0.851852
1985-08-15,0.851852
1985-08-16,0.851852
1985-08-19,0.851852
1985-08-20,0.851852
1985-08-21,0.851852
1985-08-22,0.814815
1985-08-23,0.814815
1985-08-26,0.814815
1985-08-27,0.842593
1985-08-28,0.842593
1985-08-29,0.814815
1985-08-30,0.814815
1985-09-03,0.8703700000000001
1985-09-04,0.814815
1985-09-05,0.814815
1985-09-06,0.814815
1985-09-09,0.814815
1985-09-10,0.814815
1985-09-11,0.814815
1985-09-12,0.842593
1985-09-13,0.851852
1985-09-16,0.833333
1985-09-17,0.796296
1985-09-18,0.796296
1985-09-19,0.833333
1985-09-20,0.796296
1985-09-23,0.796296
1985-09-24,0.796296
1985-09-25,0.796296
1985-09-26,0.796296
1985-09-30,0.851852
1985-10-01,0.851852
1985-10-02,0.851852
1985-10-03,0.8703700000000001
1985-10-04,0.8703700000000001
1985-10-07,0.833333
1985-10-08,0.8703700000000001
1985-10-09,0.833333
1985-10-10,0.833333
1985-10-11,0.833333
1985-10-14,0.842593
1985-10-15,0.833333
1985-10-16,0.8703700000000001
1985-10-17,0.8703700000000001
1985-10-18,0.8703700000000001
1985-10-21,0.8703700000000001
1985-10-22,0.851852
1985-10-23,0.851852
1985-10-24,0.851852
1985-10-25,0.851852
1985-10-28,0.8703700000000001
1985-10-29,0.851852
1985-10-30,0.851852
1985-10-31,0.851852
1985-11-01,0.851852
1985-11-04,0.851852
1985-11-05,0.851852
1985-11-06,0.851852
1985-11-07,0.8796299999999999
1985-11-08,0.8796299999999999
1985-11-11,0.907407
1985-11-12,0.8888889999999999
1985-11-13,0.8888889999999999
1985-11-14,0.8888889999999999
1985-11-15,0.907407
1985-11-18,0.907407
1985-11-19,0.907407
1985-11-20,0.9444440000000001
1985-11-21,0.907407
1985-11-22,0.9444440000000001
1985-11-25,0.925926
1985-11-26,0.925926
1985-11-27,0.925926
1985-11-29,0.9444440000000001
1985-12-02,1.0
1985-12-03,0.9444440000000001
1985-12-04,0.9629629999999999
1985-12-05,1.018519
1985-12-06,1.018519
1985-12-09,0.9814809999999999
1985-12-10,1.018519
1985-12-11,1.018519
1985-12-12,1.0
1985-12-13,1.018519
1985-12-16,1.018519
1985-12-17,0.9814809999999999
1985-12-18,1.027778
1985-12-19,1.037037
1985-12-20,1.018519
1985-12-23,1.018519
1985-12-24,1.037037
1985-12-26,1.018519
1985-12-27,1.018519
1985-12-30,1.018519
1985-12-31,1.055556
1986-01-02,1.074074
1986-01-03,1.055556
1986-01-06,1.074074
1986-01-07,1.083333
1986-01-08,1.074074
1986-01-09,1.101852
1986-01-10,1.12963
1986-01-13,1.12963
1986-01-14,1.074074
1986-01-15,1.12963
1986-01-16,1.12963
1986-01-17,1.12963
1986-01-20,1.074074
1986-01-21,1.12963
1986-01-22,1.185185
1986-01-23,1.148148
1986-01-24,1.148148
1986-01-27,1.185185
1986-01-28,1.185185
1986-01-29,1.148148
1986-01-30,1.148148
1986-01-31,1.185185
1986-02-03,1.185185
1986-02-04,1.175926
1986-02-05,1.12963
1986-02-06,1.148148
1986-02-07,1.12963
1986-02-10,1.148148
1986-02-11,1.12963
1986-02-12,1.166667
1986-02-13,1.185185
1986-02-14,1.259259
1986-02-18,1.277778
1986-02-19,1.333333
1986-02-20,1.37037
1986-02-21,1.388889
1986-02-24,1.5
1986-02-25,1.481481
1986-02-26,1.444444
1986-02-27,1.518519
1986-02-28,1.555556
1986-03-03,1.518519
1986-03-04,1.555556
1986-03-05,1.518519
1986-03-06,1.555556
1986-03-07,1.555556
1986-03-10,1.481481
1986-03-11,1.555556
1986-03-12,1.537037
1986-03-13,1.555556
1986-03-14,1.444444
1986-03-17,1.555556
1986-03-18,1.555556
1986-03-19,1.555556
1986-03-20,1.555556
1986-03-21,1.555556
1986-03-24,1.444444
1986-03-25,1.444444
1986-03-26,1.444444
1986-03-27,1.518519
1986-03-31,1.592593
1986-04-01,1.625
1986-04-02,1.638889
1986-04-03,1.638889
1986-04-04,1.7222220000000001
1986-04-07,1.638889
1986-04-08,1.638889
1986-04-09,1.666667
1986-04-10,1.7222220000000001
1986-04-11,1.7222220000000001
1986-04-14,1.833333
1986-04-15,1.7222220000000001
1986-04-16,1.7222220000000001
1986-04-17,1.7222220000000001
1986-04-18,1.75
1986-04-21,1.75
1986-04-22,1.75
1986-04-23,1.75
1986-04-24,1.7777779999999999
1986-04-25,1.916667
1986-04-28,1.8055560000000002
1986-04-29,1.916667
1986-04-30,1.833333
1986-05-01,1.833333
1986-05-02,1.833333
1986-05-05,1.861111
1986-05-06,1.861111
1986-05-07,1.833333
1986-05-08,1.833333
1986-05-09,1.833333
1986-05-12,1.833333
1986-05-13,1.833333
1986-05-14,1.833333
1986-05-15,1.833333
1986-05-16,1.833333
1986-05-19,1.833333
1986-05-20,1.916667
1986-05-21,1.833333
1986-05-22,1.833333
1986-05-23,1.861111
1986-05-27,1.833333
1986-05-28,1.916667
1986-05-29,1.9722220000000001
1986-05-30,1.9722220000000001
1986-06-02,1.9722220000000001
1986-06-03,1.9722220000000001
1986-06-04,1.9444439999999998
1986-06-05,1.9722220000000001
1986-06-06,1.9722220000000001
1986-06-09,1.9722220000000001
1986-06-10,2.0
1986-06-11,2.0
1986-06-12,1.9444439999999998
1986-06-13,1.986111
1986-06-16,1.9444439999999998
1986-06-17,1.888889
1986-06-18,1.888889
1986-06-19,1.861111
1986-06-20,1.8472220000000001
1986-06-23,1.833333
1986-06-24,1.916667
1986-06-25,1.833333
1986-06-26,1.916667
1986-06-27,1.916667
1986-06-30,1.833333
1986-07-01,1.7777779999999999
1986-07-02,1.916667
1986-07-03,2.0
1986-07-07,1.986111
1986-07-08,1.861111
1986-07-09,1.888889
1986-07-10,1.916667
1986-07-11,1.9027779999999999
1986-07-14,1.888889
1986-07-15,1.861111
1986-07-16,1.861111
1986-07-17,1.861111
1986-07-18,1.888889
1986-07-21,1.861111
1986-07-22,1.861111
1986-07-23,1.888889
1986-07-24,1.833333
1986-07-25,1.833333
1986-07-28,1.7777779999999999
1986-07-29,1.791667
1986-07-30,1.7222220000000001
1986-07-31,1.7777779999999999
1986-08-01,1.7222220000000001
1986-08-04,1.7222220000000001
1986-08-05,1.7222220000000001
1986-08-06,1.7222220000000001
1986-08-07,1.666667
1986-08-08,1.583333
1986-08-11,1.611111
1986-08-12,1.583333
1986-08-13,1.597222
1986-08-14,1.611111
1986-08-15,1.583333
1986-08-18,1.541667
1986-08-19,1.486111
1986-08-20,1.5
1986-08-21,1.6944439999999998
1986-08-22,1.666667
1986-08-25,1.666667
1986-08-26,1.638889
1986-08-27,1.666667
1986-08-28,1.7222220000000001
1986-08-29,1.75
1986-09-02,1.7777779999999999
1986-09-03,1.7222220000000001
1986-09-04,1.6944439999999998
1986-09-05,1.6944439999999998
1986-09-08,1.708333
1986-09-09,1.6805560000000002
1986-09-10,1.638889
1986-09-11,1.5
1986-09-12,1.458333
1986-09-15,1.444444
1986-09-16,1.402778
1986-09-17,1.375
1986-09-18,1.375
1986-09-19,1.333333
1986-09-22,1.333333
1986-09-23,1.486111
1986-09-24,1.513889
1986-09-25,1.472222
1986-09-26,1.472222
1986-09-29,1.444444
1986-09-30,1.513889
1986-10-01,1.6944439999999998
1986-10-02,1.625
1986-10-03,1.638889
1986-10-06,1.666667
1986-10-07,1.625
1986-10-08,1.625
1986-10-09,1.625
1986-10-10,1.611111
1986-10-13,1.611111
1986-10-14,1.597222
1986-10-15,1.569444
1986-10-16,1.555556
1986-10-17,1.541667
1986-10-20,1.541667
1986-10-21,1.555556
1986-10-22,1.541667
1986-10-23,1.541667
1986-10-24,1.555556
1986-10-27,1.625
1986-10-28,1.597222
1986-10-29,1.625
1986-10-30,1.611111
1986-10-31,1.583333
1986-11-03,1.597222
1986-11-04,1.583333
1986-11-05,1.569444
1986-11-06,1.555556
1986-11-07,1.583333
1986-11-10,1.569444
1986-11-11,1.569444
1986-11-12,1.527778
1986-11-13,1.541667
1986-11-14,1.527778
1986-11-17,1.513889
1986-11-18,1.486111
1986-11-19,1.430556
1986-11-20,1.444444
1986-11-21,1.597222
1986-11-24,1.6527779999999999
1986-11-25,1.6527779999999999
1986-11-26,1.597222
1986-11-28,1.597222
1986-12-01,1.569444
1986-12-02,1.597222
1986-12-03,1.625
1986-12-04,1.6805560000000002
1986-12-05,1.7222220000000001
1986-12-08,1.7222220000000001
1986-12-09,1.7222220000000001
1986-12-10,1.736111
1986-12-11,1.666667
1986-12-12,1.6805560000000002
1986-12-15,1.708333
1986-12-16,1.6944439999999998
1986-12-17,1.6944439999999998
1986-12-18,1.7222220000000001
1986-12-19,1.736111
1986-12-22,1.7777779999999999
1986-12-23,1.7222220000000001
1986-12-24,1.7777779999999999
1986-12-26,1.7777779999999999
1986-12-29,1.736111
1986-12-30,1.666667
1986-12-31,1.6805560000000002
1987-01-02,1.8055560000000002
1987-01-05,1.888889
1987-01-06,1.9305560000000002
1987-01-07,1.9722220000000001
1987-01-08,1.9722220000000001
1987-01-09,1.986111
1987-01-12,1.986111
1987-01-13,1.9722220000000001
1987-01-14,1.9722220000000001
1987-01-15,1.9444439999999998
1987-01-16,1.875
1987-01-19,1.888889
1987-01-20,1.888889
1987-01-21,1.8472220000000001
1987-01-22,1.888889
1987-01-23,1.7777779999999999
1987-01-26,1.8194439999999998
1987-01-27,1.8055560000000002
1987-01-28,1.9027779999999999
1987-01-29,1.9722220000000001
1987-01-30,1.9027779999999999
1987-02-02,1.958333
1987-02-03,1.9305560000000002
1987-02-04,1.9444439999999998
1987-02-05,2.027778
1987-02-06,2.027778
1987-02-09,2.027778
1987-02-10,2.013889
1987-02-11,2.055556
1987-02-12,2.125
1987-02-13,2.111111
1987-02-17,2.166667
1987-02-18,2.263889
1987-02-19,2.319444
1987-02-20,2.277778
1987-02-23,2.305556
1987-02-24,2.347222
1987-02-25,2.361111
1987-02-26,2.305556
1987-02-27,2.291667
1987-03-02,2.277778
1987-03-03,2.277778
1987-03-04,2.361111
1987-03-05,2.430556
1987-03-06,2.569444
1987-03-09,2.583333
1987-03-10,2.583333
1987-03-11,2.666667
1987-03-12,2.625
1987-03-13,2.611111
1987-03-16,2.638889
1987-03-17,2.638889
1987-03-18,2.666667
1987-03-19,2.666667
1987-03-20,2.652778
1987-03-23,2.652778
1987-03-24,2.652778
1987-03-25,2.652778
1987-03-26,2.666667
1987-03-27,2.638889
1987-03-30,2.625
1987-03-31,2.527778
1987-04-01,2.430556
1987-04-02,2.333333
1987-04-03,2.444444
1987-04-06,2.458333
1987-04-07,2.472222
1987-04-08,2.458333
1987-04-09,2.513889
1987-04-10,2.444444
1987-04-13,2.458333
1987-04-14,2.388889
1987-04-15,2.375
1987-04-16,2.388889
1987-04-20,2.416667
1987-04-21,2.388889
1987-04-22,2.388889
1987-04-23,2.430556
1987-04-24,2.402778
1987-04-27,2.375
1987-04-28,2.333333
1987-04-29,2.319444
1987-04-30,2.277778
1987-05-01,2.25
1987-05-04,2.222222
1987-05-05,2.180556
1987-05-06,2.222222
1987-05-07,2.25
1987-05-08,2.263889
1987-05-11,2.236111
1987-05-12,2.166667
1987-05-13,2.152778
1987-05-14,2.208333
1987-05-15,2.194444
1987-05-18,2.125
1987-05-19,2.097222
1987-05-20,2.111111
1987-05-21,2.138889
1987-05-22,2.111111
1987-05-26,2.111111
1987-05-27,2.236111
1987-05-28,2.277778
1987-05-29,2.236111
1987-06-01,2.222222
1987-06-02,2.180556
1987-06-03,2.208333
1987-06-04,2.194444
1987-06-05,2.194444
1987-06-08,2.208333
1987-06-09,2.25
1987-06-10,2.222222
1987-06-11,2.291667
1987-06-12,2.305556
1987-06-15,2.263889
1987-06-16,2.25
1987-06-17,2.236111
1987-06-18,2.277778
1987-06-19,2.291667
1987-06-22,2.291667
1987-06-23,2.305556
1987-06-24,2.333333
1987-06-25,2.291667
1987-06-26,2.277778
1987-06-29,2.319444
1987-06-30,2.277778
1987-07-01,2.291667
1987-07-02,2.319444
1987-07-06,2.305556
1987-07-07,2.319444
1987-07-08,2.333333
1987-07-09,2.305556
1987-07-10,2.319444
1987-07-13,2.333333
1987-07-14,2.333333
1987-07-15,2.305556
1987-07-16,2.333333
1987-07-17,2.375
1987-07-20,2.347222
1987-07-21,2.347222
1987-07-22,2.347222
1987-07-23,2.333333
1987-07-24,2.305556
1987-07-27,2.305556
1987-07-28,2.319444
1987-07-29,2.291667
1987-07-30,2.333333
1987-07-31,2.388889
1987-08-03,2.416667
1987-08-04,2.333333
1987-08-05,2.361111
1987-08-06,2.333333
1987-08-07,2.375
1987-08-10,2.361111
1987-08-11,2.361111
1987-08-12,2.375
1987-08-13,2.347222
1987-08-14,2.347222
1987-08-17,2.347222
1987-08-18,2.375
1987-08-19,2.347222
1987-08-20,2.347222
1987-08-21,2.361111
1987-08-24,2.347222
1987-08-25,2.347222
1987-08-26,2.361111
1987-08-27,2.347222
1987-08-28,2.347222
1987-08-31,2.375
1987-09-01,2.5
1987-09-02,2.486111
1987-09-03,2.416667
1987-09-04,2.291667
1987-09-08,2.166667
1987-09-09,2.236111
1987-09-10,2.277778
1987-09-11,2.319444
1987-09-14,2.361111
1987-09-15,2.333333
1987-09-16,2.333333
1987-09-17,2.361111
1987-09-18,2.347222
1987-09-21,2.444444
1987-09-22,2.430556
1987-09-23,2.527778
1987-09-24,2.513889
1987-09-25,2.513889
1987-09-28,2.430556
1987-09-29,2.430556
1987-09-30,2.569444
1987-10-01,2.527778
1987-10-02,2.513889
1987-10-05,2.513889
1987-10-06,2.541667
1987-10-07,2.513889
1987-10-08,2.5
1987-10-09,2.472222
1987-10-12,2.416667
1987-10-13,2.361111
1987-10-14,2.305556
1987-10-15,2.25
1987-10-16,2.097222
1987-10-19,1.833333
1987-10-20,1.7222220000000001
1987-10-21,1.75
1987-10-22,1.638889
1987-10-23,1.555556
1987-10-26,1.5
1987-10-27,1.458333
1987-10-28,1.444444
1987-10-29,1.416667
1987-10-30,1.472222
1987-11-02,1.527778
1987-11-03,1.472222
1987-11-04,1.444444
1987-11-05,1.444444
1987-11-06,1.416667
1987-11-09,1.361111
1987-11-10,1.305556
1987-11-11,1.263889
1987-11-12,1.25
1987-11-13,1.25
1987-11-16,1.25
1987-11-17,1.25
1987-11-18,1.236111
1987-11-19,1.263889
1987-11-20,1.25
1987-11-23,1.291667
1987-11-24,1.263889
1987-11-25,1.25
1987-11-27,1.277778
1987-11-30,1.152778
1987-12-01,1.138889
1987-12-02,1.152778
1987-12-03,1.166667
1987-12-04,1.138889
1987-12-07,1.125
1987-12-08,1.125
1987-12-09,1.152778
1987-12-10,1.125
1987-12-11,1.125
1987-12-14,1.138889
1987-12-15,1.152778
1987-12-16,1.138889
1987-12-17,1.111111
1987-12-18,1.111111
1987-12-21,1.138889
1987-12-22,1.111111
1987-12-23,1.138889
1987-12-24,1.138889
1987-12-28,1.125
1987-12-29,1.125
1987-12-30,1.138889
1987-12-31,1.25
1988-01-04,1.222222
1988-01-05,1.319444
1988-01-06,1.361111
1988-01-07,1.361111
1988-01-08,1.319444
1988-01-11,1.291667
1988-01-12,1.194444
1988-01-13,1.208333
1988-01-14,1.194444
1988-01-15,1.194444
1988-01-18,1.194444
1988-01-19,1.222222
1988-01-20,1.194444
1988-01-21,1.222222
1988-01-22,1.222222
1988-01-25,1.208333
1988-01-26,1.208333
1988-01-27,1.194444
1988-01-28,1.194444
1988-01-29,1.222222
1988-02-01,1.222222
1988-02-02,1.194444
1988-02-03,1.194444
1988-02-04,1.180556
1988-02-05,1.194444
1988-02-08,1.180556
1988-02-09,1.194444
1988-02-10,1.222222
1988-02-11,1.208333
1988-02-12,1.208333
1988-02-16,1.222222
1988-02-17,1.208333
1988-02-18,1.236111
1988-02-19,1.208333
1988-02-22,1.166667
1988-02-23,1.194444
1988-02-24,1.25
1988-02-25,1.222222
1988-02-26,1.25
1988-02-29,1.25
1988-03-01,1.166667
1988-03-02,1.166667
1988-03-03,1.166667
1988-03-04,1.138889
1988-03-07,1.236111
1988-03-08,1.375
1988-03-09,1.305556
1988-03-10,1.291667
1988-03-11,1.319444
1988-03-14,1.333333
1988-03-15,1.305556
1988-03-16,1.305556
1988-03-17,1.291667
1988-03-18,1.319444
1988-03-21,1.291667
1988-03-22,1.291667
1988-03-23,1.319444
1988-03-24,1.319444
1988-03-25,1.291667
1988-03-28,1.277778
1988-03-29,1.277778
1988-03-30,1.277778
1988-03-31,1.305556
1988-04-04,1.291667
1988-04-05,1.291667
1988-04-06,1.291667
1988-04-07,1.291667
1988-04-08,1.291667
1988-04-11,1.291667
1988-04-12,1.277778
1988-04-13,1.277778
1988-04-14,1.277778
1988-04-15,1.263889
1988-04-18,1.291667
1988-04-19,1.277778
1988-04-20,1.277778
1988-04-21,1.263889
1988-04-22,1.263889
1988-04-25,1.263889
1988-04-26,1.263889
1988-04-27,1.291667
1988-04-28,1.291667
1988-04-29,1.388889
1988-05-02,1.402778
1988-05-03,1.402778
1988-05-04,1.402778
1988-05-05,1.402778
1988-05-06,1.388889
1988-05-09,1.375
1988-05-10,1.375
1988-05-11,1.333333
1988-05-12,1.333333
1988-05-13,1.333333
1988-05-16,1.319444
1988-05-17,1.347222
1988-05-18,1.319444
1988-05-19,1.305556
1988-05-20,1.291667
1988-05-23,1.305556
1988-05-24,1.277778
1988-05-25,1.277778
1988-05-26,1.263889
1988-05-27,1.263889
1988-05-31,1.263889
1988-06-01,1.305556
1988-06-02,1.305556
1988-06-03,1.291667
1988-06-06,1.305556
1988-06-07,1.333333
1988-06-08,1.333333
1988-06-09,1.402778
1988-06-10,1.416667
1988-06-13,1.388889
1988-06-14,1.402778
1988-06-15,1.388889
1988-06-16,1.388889
1988-06-17,1.347222
