Date,AAN
1982-11-04,1.012346
1982-11-05,1.024691
1982-11-08,1.037037
1982-11-09,1.037037
1982-11-10,1.074074
1982-11-11,1.061728
1982-11-12,1.0864200000000002
1982-11-15,1.061728
1982-11-16,1.037037
1982-11-17,1.024691
1982-11-18,1.037037
1982-11-19,1.049383
1982-11-22,0.975309
1982-11-23,0.975309
1982-11-24,0.975309
1982-11-26,0.975309
1982-11-29,0.9629629999999999
1982-11-30,0.975309
1982-12-01,1.024691
1982-12-02,1.024691
1982-12-03,1.024691
1982-12-06,1.024691
1982-12-07,1.024691
1982-12-08,1.037037
1982-12-09,1.037037
1982-12-10,1.024691
1982-12-13,1.0
1982-12-14,0.975309
1982-12-15,0.9382719999999999
1982-12-16,0.950617
1982-12-17,0.950617
1982-12-20,0.950617
1982-12-21,0.9382719999999999
1982-12-22,0.9382719999999999
1982-12-23,0.9382719999999999
1982-12-27,0.9382719999999999
1982-12-28,0.9382719999999999
1982-12-29,0.950617
1982-12-30,0.950617
1982-12-31,0.950617
1983-01-03,0.950617
1983-01-04,0.9629629999999999
1983-01-05,0.975309
1983-01-06,0.987654
1983-01-07,1.012346
1983-01-10,1.037037
1983-01-11,1.049383
1983-01-12,1.049383
1983-01-13,1.049383
1983-01-14,1.049383
1983-01-17,1.037037
1983-01-18,1.049383
1983-01-19,1.037037
1983-01-20,1.037037
1983-01-21,1.049383
1983-01-24,1.024691
1983-01-25,1.012346
1983-01-26,1.012346
1983-01-27,1.037037
1983-01-28,1.037037
1983-01-31,1.037037
1983-02-01,1.037037
1983-02-02,1.037037
1983-02-03,1.037037
1983-02-04,1.024691
1983-02-07,1.012346
1983-02-08,1.0
1983-02-09,0.987654
1983-02-10,0.987654
1983-02-11,0.987654
1983-02-14,0.987654
1983-02-15,0.987654
1983-02-16,0.987654
1983-02-17,0.987654
1983-02-18,0.987654
1983-02-22,1.0
1983-02-23,1.0
1983-02-24,1.0
1983-02-25,1.024691
1983-02-28,1.037037
1983-03-01,1.037037
1983-03-02,1.037037
1983-03-03,1.061728
1983-03-04,1.074074
1983-03-07,1.0864200000000002
1983-03-08,1.098765
1983-03-09,1.098765
1983-03-10,1.098765
1983-03-11,1.098765
1983-03-14,1.111111
1983-03-15,1.111111
1983-03-16,1.123457
1983-03-17,1.1358030000000001
1983-03-18,1.1358030000000001
1983-03-21,1.1358030000000001
1983-03-22,1.1358030000000001
1983-03-23,1.1358030000000001
1983-03-24,1.1728399999999999
1983-03-25,1.1728399999999999
1983-03-28,1.185185
1983-03-29,1.222222
1983-03-30,1.333333
1983-03-31,1.37037
1983-04-04,1.37037
1983-04-05,1.37037
1983-04-06,1.37037
1983-04-07,1.37037
1983-04-08,1.37037
1983-04-11,1.37037
1983-04-12,1.358025
1983-04-13,1.358025
1983-04-14,1.345679
1983-04-15,1.333333
1983-04-18,1.333333
1983-04-19,1.333333
1983-04-20,1.3209879999999998
1983-04-21,1.333333
1983-04-22,1.333333
1983-04-25,1.333333
1983-04-26,1.345679
1983-04-27,1.37037
1983-04-28,1.382716
1983-04-29,1.395062
1983-05-02,1.395062
1983-05-03,1.395062
1983-05-04,1.395062
1983-05-05,1.395062
1983-05-06,1.407407
1983-05-09,1.407407
1983-05-10,1.407407
1983-05-11,1.407407
1983-05-12,1.419753
1983-05-13,1.444444
1983-05-16,1.419753
1983-05-17,1.407407
1983-05-18,1.407407
1983-05-19,1.395062
1983-05-20,1.382716
1983-05-23,1.333333
1983-05-24,1.37037
1983-05-25,1.37037
1983-05-26,1.37037
1983-05-27,1.419753
1983-05-31,1.419753
1983-06-01,1.462963
1983-06-02,1.462963
1983-06-03,1.462963
1983-06-06,1.481481
1983-06-07,1.537037
1983-06-08,1.518519
1983-06-09,1.518519
1983-06-10,1.518519
1983-06-13,1.518519
1983-06-14,1.574074
1983-06-15,1.62963
1983-06-16,1.666667
1983-06-17,1.759259
1983-06-20,1.888889
1983-06-21,1.888889
1983-06-22,1.907407
1983-06-23,1.888889
1983-06-24,1.888889
1983-06-27,1.888889
1983-06-28,1.888889
1983-06-29,1.814815
1983-06-30,1.814815
1983-07-01,1.814815
1983-07-05,1.814815
1983-07-06,1.814815
1983-07-07,1.7777779999999999
1983-07-08,1.740741
1983-07-11,1.740741
1983-07-12,1.740741
1983-07-13,1.666667
1983-07-14,1.666667
1983-07-15,1.703704
1983-07-18,1.666667
1983-07-19,1.648148
1983-07-20,1.648148
1983-07-21,1.666667
1983-07-22,1.685185
1983-07-25,1.703704
1983-07-26,1.685185
1983-07-27,1.666667
1983-07-28,1.666667
1983-07-29,1.592593
1983-08-01,1.537037
1983-08-02,1.537037
1983-08-03,1.5
1983-08-04,1.5
1983-08-05,1.481481
1983-08-08,1.407407
1983-08-09,1.296296
1983-08-10,1.314815
1983-08-11,1.296296
1983-08-12,1.259259
1983-08-15,1.296296
1983-08-16,1.259259
1983-08-17,1.259259
1983-08-18,1.314815
1983-08-19,1.333333
1983-08-22,1.333333
1983-08-23,1.333333
1983-08-24,1.333333
1983-08-25,1.333333
1983-08-26,1.296296
1983-08-29,1.296296
1983-08-30,1.277778
1983-08-31,1.259259
1983-09-01,1.259259
1983-09-02,1.259259
1983-09-06,1.259259
1983-09-07,1.259259
1983-09-08,1.277778
1983-09-09,1.277778
1983-09-12,1.277778
1983-09-13,1.277778
1983-09-14,1.296296
1983-09-15,1.277778
1983-09-16,1.277778
1983-09-19,1.259259
1983-09-20,1.259259
1983-09-21,1.259259
1983-09-22,1.259259
1983-09-23,1.259259
1983-09-26,1.259259
1983-09-27,1.259259
1983-09-28,1.259259
1983-09-29,1.259259
1983-09-30,1.259259
1983-10-03,1.259259
1983-10-04,1.259259
1983-10-05,1.259259
1983-10-06,1.259259
1983-10-07,1.259259
1983-10-10,1.259259
1983-10-11,1.259259
1983-10-12,1.259259
1983-10-13,1.240741
1983-10-14,1.240741
1983-10-17,1.240741
1983-10-18,1.240741
1983-10-19,1.203704
1983-10-20,1.203704
1983-10-21,1.185185
1983-10-24,1.166667
1983-10-25,1.166667
1983-10-26,1.166667
1983-10-27,1.148148
1983-10-28,1.148148
1983-10-31,1.111111
1983-11-01,1.111111
1983-11-02,1.111111
1983-11-03,1.111111
1983-11-04,1.111111
1983-11-07,1.074074
1983-11-08,1.074074
1983-11-09,1.074074
1983-11-10,1.074074
1983-11-11,1.074074
1983-11-14,1.074074
1983-11-15,1.074074
1983-11-16,1.111111
1983-11-17,1.222222
1983-11-18,1.240741
1983-11-21,1.240741
1983-11-22,1.240741
1983-11-23,1.240741
1983-11-25,1.240741
1983-11-28,1.240741
1983-11-29,1.259259
1983-11-30,1.259259
1983-12-01,1.259259
1983-12-02,1.259259
1983-12-05,1.240741
1983-12-06,1.240741
1983-12-07,1.277778
1983-12-08,1.277778
1983-12-09,1.277778
1983-12-12,1.277778
1983-12-13,1.277778
1983-12-14,1.277778
1983-12-15,1.277778
1983-12-16,1.277778
1983-12-19,1.277778
1983-12-20,1.277778
1983-12-21,1.277778
1983-12-22,1.277778
1983-12-23,1.277778
1983-12-27,1.277778
1983-12-28,1.277778
1983-12-29,1.277778
1983-12-30,1.351852
1984-01-03,1.407407
1984-01-04,1.407407
1984-01-05,1.407407
1984-01-06,1.425926
1984-01-09,1.425926
1984-01-10,1.425926
1984-01-11,1.425926
1984-01-12,1.425926
1984-01-13,1.425926
1984-01-16,1.425926
1984-01-17,1.425926
1984-01-18,1.444444
1984-01-19,1.444444
1984-01-20,1.407407
1984-01-23,1.388889
1984-01-24,1.388889
1984-01-25,1.388889
1984-01-26,1.388889
1984-01-27,1.296296
1984-01-30,1.222222
1984-01-31,1.222222
1984-02-01,1.222222
1984-02-02,1.259259
1984-02-03,1.259259
1984-02-06,1.259259
1984-02-07,1.240741
1984-02-08,1.240741
1984-02-09,1.148148
1984-02-10,1.148148
1984-02-13,1.148148
1984-02-14,1.166667
1984-02-15,1.222222
1984-02-16,1.185185
1984-02-17,1.194444
1984-02-21,1.185185
1984-02-22,1.185185
1984-02-23,1.12963
1984-02-24,1.148148
1984-02-27,1.185185
1984-02-28,1.175926
1984-02-29,1.175926
1984-03-01,1.166667
1984-03-02,1.111111
1984-03-05,1.185185
1984-03-06,1.12963
1984-03-07,1.111111
1984-03-08,1.12963
1984-03-09,1.111111
1984-03-12,1.074074
1984-03-13,1.074074
1984-03-14,1.148148
1984-03-15,1.148148
1984-03-16,1.148148
1984-03-19,1.092593
1984-03-20,1.148148
1984-03-21,1.148148
1984-03-22,1.083333
1984-03-23,1.092593
1984-03-26,1.092593
1984-03-27,1.092593
1984-03-28,1.092593
1984-03-29,1.148148
1984-03-30,1.148148
1984-04-02,1.185185
1984-04-03,1.12963
1984-04-04,1.12963
1984-04-05,1.259259
1984-04-06,1.222222
1984-04-09,1.287037
1984-04-10,1.333333
1984-04-11,1.296296
1984-04-12,1.240741
1984-04-13,1.268519
1984-04-16,1.268519
1984-04-17,1.259259
1984-04-18,1.259259
1984-04-19,1.277778
1984-04-23,1.185185
1984-04-24,1.185185
1984-04-25,1.240741
1984-04-26,1.231481
1984-04-27,1.222222
1984-04-30,1.259259
1984-05-01,1.268519
1984-05-02,1.277778
1984-05-03,1.240741
1984-05-04,1.277778
1984-05-07,1.277778
1984-05-08,1.240741
1984-05-09,1.222222
1984-05-10,1.222222
1984-05-11,1.222222
1984-05-14,1.222222
1984-05-15,1.203704
1984-05-16,1.185185
1984-05-17,1.212963
1984-05-18,1.212963
1984-05-21,1.240741
1984-05-22,1.222222
1984-05-23,1.259259
1984-05-24,1.203704
1984-05-25,1.185185
1984-05-29,1.185185
1984-05-30,1.203704
1984-05-31,1.203704
1984-06-01,1.175926
1984-06-04,1.203704
1984-06-05,1.203704
1984-06-06,1.222222
1984-06-07,1.222222
1984-06-08,1.203704
1984-06-11,1.203704
1984-06-12,1.203704
1984-06-13,1.166667
1984-06-14,1.203704
1984-06-15,1.166667
1984-06-18,1.166667
1984-06-19,1.166667
1984-06-20,1.148148
1984-06-21,1.203704
1984-06-22,1.203704
1984-06-25,1.185185
1984-06-26,1.148148
1984-06-27,1.222222
1984-06-28,1.222222
1984-06-29,1.222222
1984-07-02,1.222222
1984-07-03,1.203704
1984-07-05,1.185185
1984-07-06,1.203704
1984-07-09,1.185185
1984-07-10,1.194444
1984-07-11,1.222222
1984-07-12,1.203704
1984-07-13,1.185185
1984-07-16,1.12963
1984-07-17,1.111111
1984-07-18,1.12963
1984-07-19,1.074074
1984-07-20,1.055556
1984-07-23,1.055556
1984-07-24,1.055556
1984-07-25,1.055556
1984-07-26,1.037037
1984-07-27,1.055556
1984-07-30,1.074074
1984-07-31,1.092593
1984-08-01,1.092593
1984-08-02,1.203704
1984-08-03,1.222222
1984-08-06,1.333333
1984-08-07,1.296296
1984-08-08,1.259259
1984-08-09,1.259259
1984-08-10,1.333333
1984-08-13,1.333333
1984-08-14,1.333333
1984-08-15,1.324074
1984-08-16,1.333333
1984-08-17,1.259259
1984-08-20,1.314815
1984-08-21,1.296296
1984-08-22,1.296296
1984-08-23,1.305556
1984-08-24,1.305556
1984-08-27,1.268519
1984-08-28,1.314815
1984-08-29,1.314815
1984-08-30,1.314815
1984-08-31,1.277778
1984-09-04,1.259259
1984-09-05,1.240741
1984-09-06,1.222222
1984-09-07,1.240741
1984-09-10,1.240741
1984-09-11,1.240741
1984-09-12,1.240741
1984-09-13,1.222222
1984-09-14,1.240741
1984-09-17,1.222222
1984-09-18,1.240741
1984-09-19,1.277778
1984-09-20,1.296296
1984-09-21,1.240741
1984-09-24,1.240741
1984-09-25,1.25
1984-09-26,1.222222
1984-09-27,1.222222
1984-09-28,1.222222
1984-10-01,1.240741
1984-10-02,1.231481
1984-10-03,1.240741
1984-10-04,1.222222
1984-10-05,1.203704
1984-10-08,1.203704
1984-10-09,1.240741
1984-10-10,1.222222
1984-10-11,1.240741
1984-10-12,1.240741
1984-10-15,1.222222
1984-10-16,1.203704
1984-10-17,1.185185
1984-10-18,1.240741
1984-10-19,1.203704
1984-10-22,1.203704
1984-10-23,1.240741
1984-10-24,1.203704
1984-10-25,1.231481
1984-10-26,1.231481
1984-10-29,1.203704
1984-10-30,1.222222
1984-10-31,1.222222
1984-11-01,1.203704
1984-11-02,1.222222
1984-11-05,1.231481
1984-11-06,1.203704
1984-11-07,1.203704
1984-11-08,1.203704
1984-11-09,1.203704
1984-11-12,1.203704
1984-11-13,1.240741
1984-11-14,1.231481
1984-11-15,1.231481
1984-11-16,1.240741
1984-11-19,1.296296
1984-11-20,1.259259
1984-11-21,1.296296
1984-11-23,1.305556
1984-11-26,1.296296
1984-11-27,1.277778
1984-11-28,1.314815
1984-11-29,1.277778
1984-11-30,1.277778
1984-12-03,1.296296
1984-12-04,1.277778
1984-12-05,1.277778
1984-12-06,1.296296
1984-12-07,1.277778
1984-12-10,1.25
1984-12-11,1.277778
1984-12-12,1.268519
1984-12-13,1.259259
1984-12-14,1.240741
1984-12-17,1.240741
1984-12-18,1.277778
1984-12-19,1.296296
1984-12-20,1.296296
1984-12-21,1.259259
1984-12-24,1.259259
1984-12-26,1.259259
1984-12-27,1.259259
1984-12-28,1.296296
1984-12-31,1.277778
1985-01-02,1.296296
1985-01-03,1.314815
1985-01-04,1.333333
1985-01-07,1.314815
1985-01-08,1.314815
1985-01-09,1.333333
1985-01-10,1.37037
1985-01-11,1.37037
1985-01-14,1.407407
1985-01-15,1.407407
1985-01-16,1.407407
1985-01-17,1.407407
1985-01-18,1.444444
1985-01-21,1.462963
1985-01-22,1.5
1985-01-23,1.518519
1985-01-24,1.592593
1985-01-25,1.592593
1985-01-28,1.574074
1985-01-29,1.537037
1985-01-30,1.574074
1985-01-31,1.592593
1985-02-01,1.555556
1985-02-04,1.574074
1985-02-05,1.611111
1985-02-06,1.611111
1985-02-07,1.648148
1985-02-08,1.611111
1985-02-11,1.611111
1985-02-12,1.648148
1985-02-13,1.611111
1985-02-14,1.62963
1985-02-15,1.62963
1985-02-19,1.62963
1985-02-20,1.648148
1985-02-21,1.611111
1985-02-22,1.611111
1985-02-25,1.62963
1985-02-26,1.611111
1985-02-27,1.592593
1985-02-28,1.62963
1985-03-01,1.62963
1985-03-04,1.648148
1985-03-05,1.648148
1985-03-06,1.648148
1985-03-07,1.648148
1985-03-08,1.648148
1985-03-11,1.648148
1985-03-12,1.62963
1985-03-13,1.62963
1985-03-14,1.62963
1985-03-15,1.611111
1985-03-18,1.611111
1985-03-19,1.611111
1985-03-20,1.611111
1985-03-21,1.62963
1985-03-22,1.611111
1985-03-25,1.592593
1985-03-26,1.574074
1985-03-27,1.583333
1985-03-28,1.583333
1985-03-29,1.611111
1985-04-01,1.592593
1985-04-02,1.592593
1985-04-03,1.583333
1985-04-04,1.592593
1985-04-08,1.462963
1985-04-09,1.425926
1985-04-10,1.416667
1985-04-11,1.462963
1985-04-12,1.462963
1985-04-15,1.444444
1985-04-16,1.5
1985-04-17,1.537037
1985-04-18,1.555556
1985-04-19,1.518519
1985-04-22,1.527778
1985-04-23,1.5
1985-04-24,1.537037
1985-04-25,1.555556
1985-04-26,1.555556
1985-04-29,1.537037
1985-04-30,1.555556
1985-05-01,1.537037
1985-05-02,1.537037
1985-05-03,1.537037
1985-05-06,1.537037
1985-05-07,1.537037
1985-05-08,1.537037
1985-05-09,1.574074
1985-05-10,1.537037
1985-05-13,1.611111
1985-05-14,1.592593
1985-05-15,1.62963
1985-05-16,1.611111
1985-05-17,1.611111
1985-05-20,1.666667
1985-05-21,1.62963
1985-05-22,1.62963
1985-05-23,1.666667
1985-05-24,1.62963
1985-05-28,1.62963
1985-05-29,1.666667
1985-05-30,1.703704
1985-05-31,1.648148
1985-06-03,1.666667
1985-06-04,1.685185
1985-06-05,1.666667
1985-06-06,1.703704
1985-06-07,1.685185
1985-06-10,1.703704
1985-06-11,1.6759259999999998
1985-06-12,1.648148
1985-06-13,1.648148
1985-06-14,1.648148
1985-06-17,1.648148
1985-06-18,1.592593
1985-06-19,1.555556
1985-06-20,1.555556
1985-06-21,1.592593
1985-06-24,1.592593
1985-06-25,1.555556
1985-06-26,1.555556
1985-06-27,1.555556
1985-06-28,1.555556
1985-07-01,1.537037
1985-07-02,1.537037
1985-07-03,1.425926
1985-07-05,1.425926
1985-07-08,1.425926
1985-07-09,1.444444
1985-07-10,1.425926
1985-07-11,1.462963
1985-07-12,1.481481
1985-07-15,1.462963
1985-07-16,1.444444
1985-07-17,1.5
1985-07-18,1.518519
1985-07-19,1.555556
1985-07-22,1.5
1985-07-23,1.537037
1985-07-24,1.518519
1985-07-25,1.5
1985-07-26,1.518519
1985-07-29,1.518519
1985-07-30,1.5
1985-07-31,1.5
1985-08-01,1.537037
1985-08-02,1.537037
1985-08-05,1.574074
1985-08-06,1.574074
1985-08-07,1.574074
1985-08-08,1.574074
1985-08-09,1.574074
1985-08-12,1.555556
1985-08-13,1.592593
1985-08-14,1.592593
1985-08-15,1.611111
1985-08-16,1.574074
1985-08-19,1.574074
1985-08-20,1.592593
1985-08-21,1.592593
1985-08-22,1.574074
1985-08-23,1.574074
1985-08-26,1.592593
1985-08-27,1.592593
1985-08-28,1.555556
1985-08-29,1.555556
1985-08-30,1.555556
1985-09-03,1.555556
1985-09-04,1.518519
1985-09-05,1.518519
1985-09-06,1.518519
1985-09-09,1.527778
1985-09-10,1.537037
1985-09-11,1.564815
1985-09-12,1.537037
1985-09-13,1.537037
1985-09-16,1.555556
1985-09-17,1.518519
1985-09-18,1.518519
1985-09-19,1.481481
1985-09-20,1.481481
1985-09-23,1.462963
1985-09-24,1.462963
1985-09-25,1.481481
1985-09-26,1.462963
1985-09-30,1.462963
1985-10-01,1.416667
1985-10-02,1.388889
1985-10-03,1.425926
1985-10-04,1.425926
1985-10-07,1.425926
1985-10-08,1.407407
1985-10-09,1.351852
1985-10-10,1.333333
1985-10-11,1.351852
1985-10-14,1.407407
1985-10-15,1.407407
1985-10-16,1.37037
1985-10-17,1.407407
1985-10-18,1.425926
1985-10-21,1.425926
1985-10-22,1.425926
1985-10-23,1.388889
1985-10-24,1.444444
1985-10-25,1.407407
1985-10-28,1.481481
1985-10-29,1.481481
1985-10-30,1.481481
1985-10-31,1.527778
1985-11-01,1.481481
1985-11-04,1.5
1985-11-05,1.5
1985-11-06,1.518519
1985-11-07,1.537037
1985-11-08,1.574074
1985-11-11,1.574074
1985-11-12,1.592593
1985-11-13,1.546296
1985-11-14,1.574074
1985-11-15,1.574074
1985-11-18,1.537037
1985-11-19,1.537037
1985-11-20,1.537037
1985-11-21,1.555556
1985-11-22,1.592593
1985-11-25,1.611111
1985-11-26,1.611111
1985-11-27,1.62963
1985-11-29,1.592593
1985-12-02,1.62963
1985-12-03,1.648148
1985-12-04,1.62963
1985-12-05,1.481481
1985-12-06,1.407407
1985-12-09,1.296296
1985-12-10,1.203704
1985-12-11,1.259259
1985-12-12,1.240741
1985-12-13,1.333333
1985-12-16,1.277778
1985-12-17,1.259259
1985-12-18,1.203704
1985-12-19,1.203704
1985-12-20,1.203704
1985-12-23,1.185185
1985-12-24,1.185185
1985-12-26,1.166667
1985-12-27,1.194444
1985-12-30,1.240741
1985-12-31,1.277778
1986-01-02,1.259259
1986-01-03,1.240741
1986-01-06,1.240741
1986-01-07,1.240741
1986-01-08,1.277778
1986-01-09,1.240741
1986-01-10,1.277778
1986-01-13,1.240741
1986-01-14,1.240741
1986-01-15,1.240741
1986-01-16,1.240741
1986-01-17,1.240741
1986-01-20,1.259259
1986-01-21,1.203704
1986-01-22,1.259259
1986-01-23,1.222222
1986-01-24,1.240741
1986-01-27,1.203704
1986-01-28,1.203704
1986-01-29,1.240741
1986-01-30,1.240741
1986-01-31,1.240741
1986-02-03,1.222222
1986-02-04,1.203704
1986-02-05,1.175926
1986-02-06,1.203704
1986-02-07,1.185185
1986-02-10,1.203704
1986-02-11,1.203704
1986-02-12,1.203704
1986-02-13,1.222222
1986-02-14,1.259259
1986-02-18,1.259259
1986-02-19,1.296296
1986-02-20,1.324074
1986-02-21,1.314815
1986-02-24,1.351852
1986-02-25,1.333333
1986-02-26,1.333333
1986-02-27,1.314815
1986-02-28,1.314815
1986-03-03,1.333333
1986-03-04,1.333333
1986-03-05,1.296296
1986-03-06,1.314815
1986-03-07,1.296296
1986-03-10,1.314815
1986-03-11,1.296296
1986-03-12,1.314815
1986-03-13,1.296296
1986-03-14,1.296296
1986-03-17,1.333333
1986-03-18,1.333333
1986-03-19,1.333333
1986-03-20,1.296296
1986-03-21,1.296296
1986-03-24,1.296296
1986-03-25,1.314815
1986-03-26,1.296296
1986-03-27,1.296296
1986-03-31,1.296296
1986-04-01,1.314815
1986-04-02,1.296296
1986-04-03,1.296296
1986-04-04,1.333333
1986-04-07,1.333333
1986-04-08,1.333333
1986-04-09,1.314815
1986-04-10,1.314815
1986-04-11,1.314815
1986-04-14,1.296296
1986-04-15,1.351852
1986-04-16,1.37037
1986-04-17,1.37037
1986-04-18,1.425926
1986-04-21,1.462963
1986-04-22,1.444444
1986-04-23,1.444444
1986-04-24,1.425926
1986-04-25,1.416667
1986-04-28,1.416667
1986-04-29,1.388889
1986-04-30,1.388889
1986-05-01,1.37037
1986-05-02,1.37963
1986-05-05,1.351852
1986-05-06,1.333333
1986-05-07,1.287037
1986-05-08,1.287037
1986-05-09,1.333333
1986-05-12,1.333333
1986-05-13,1.333333
1986-05-14,1.314815
1986-05-15,1.314815
1986-05-16,1.314815
1986-05-19,1.296296
1986-05-20,1.296296
1986-05-21,1.305556
1986-05-22,1.333333
1986-05-23,1.296296
1986-05-27,1.296296
1986-05-28,1.296296
1986-05-29,1.333333
1986-05-30,1.277778
1986-06-02,1.296296
1986-06-03,1.314815
1986-06-04,1.314815
1986-06-05,1.296296
1986-06-06,1.296296
1986-06-09,1.314815
1986-06-10,1.333333
1986-06-11,1.296296
1986-06-12,1.296296
1986-06-13,1.296296
1986-06-16,1.333333
1986-06-17,1.333333
1986-06-18,1.296296
1986-06-19,1.296296
1986-06-20,1.314815
1986-06-23,1.296296
1986-06-24,1.296296
1986-06-25,1.333333
1986-06-26,1.333333
1986-06-27,1.351852
1986-06-30,1.37037
1986-07-01,1.333333
1986-07-02,1.351852
1986-07-03,1.388889
1986-07-07,1.407407
1986-07-08,1.407407
1986-07-09,1.37037
1986-07-10,1.37037
1986-07-11,1.407407
1986-07-14,1.388889
1986-07-15,1.388889
1986-07-16,1.37037
1986-07-17,1.37037
1986-07-18,1.407407
1986-07-21,1.351852
1986-07-22,1.407407
1986-07-23,1.37963
1986-07-24,1.37963
1986-07-25,1.407407
1986-07-28,1.351852
1986-07-29,1.351852
1986-07-30,1.388889
1986-07-31,1.388889
1986-08-01,1.37037
1986-08-04,1.37037
1986-08-05,1.37037
1986-08-06,1.351852
1986-08-07,1.351852
1986-08-08,1.37963
1986-08-11,1.351852
1986-08-12,1.407407
1986-08-13,1.462963
1986-08-14,1.407407
1986-08-15,1.416667
1986-08-18,1.407407
1986-08-19,1.425926
1986-08-20,1.407407
1986-08-21,1.407407
1986-08-22,1.425926
1986-08-25,1.462963
1986-08-26,1.444444
1986-08-27,1.462963
1986-08-28,1.444444
1986-08-29,1.444444
1986-09-02,1.462963
1986-09-03,1.462963
1986-09-04,1.444444
1986-09-05,1.462963
1986-09-08,1.444444
1986-09-09,1.462963
1986-09-10,1.425926
1986-09-11,1.425926
1986-09-12,1.342593
1986-09-15,1.351852
1986-09-16,1.351852
1986-09-17,1.296296
1986-09-18,1.296296
1986-09-19,1.333333
1986-09-22,1.305556
1986-09-23,1.277778
1986-09-24,1.277778
1986-09-25,1.296296
1986-09-26,1.333333
1986-09-29,1.296296
1986-09-30,1.277778
1986-10-01,1.314815
1986-10-02,1.259259
1986-10-03,1.222222
1986-10-06,1.259259
1986-10-07,1.259259
1986-10-08,1.203704
1986-10-09,1.222222
1986-10-10,1.222222
1986-10-13,1.222222
1986-10-14,1.240741
1986-10-15,1.240741
1986-10-16,1.240741
1986-10-17,1.222222
1986-10-20,1.240741
1986-10-21,1.222222
1986-10-22,1.222222
1986-10-23,1.240741
1986-10-24,1.203704
1986-10-27,1.166667
1986-10-28,1.185185
1986-10-29,1.185185
1986-10-30,1.185185
1986-10-31,1.185185
1986-11-03,1.185185
1986-11-04,1.185185
1986-11-05,1.166667
1986-11-06,1.111111
1986-11-07,1.111111
1986-11-10,1.111111
1986-11-11,1.111111
1986-11-12,1.12963
1986-11-13,1.111111
1986-11-14,1.074074
1986-11-17,1.074074
1986-11-18,1.055556
1986-11-19,1.037037
1986-11-20,1.074074
1986-11-21,1.037037
1986-11-24,1.101852
1986-11-25,1.074074
1986-11-26,1.092593
1986-11-28,1.12963
1986-12-01,1.12963
1986-12-02,1.157407
1986-12-03,1.175926
1986-12-04,1.148148
1986-12-05,1.166667
1986-12-08,1.166667
1986-12-09,1.185185
1986-12-10,1.138889
1986-12-11,1.166667
1986-12-12,1.138889
1986-12-15,1.166667
1986-12-16,1.138889
1986-12-17,1.12963
1986-12-18,1.111111
1986-12-19,1.111111
1986-12-22,1.12963
1986-12-23,1.12963
1986-12-24,1.111111
1986-12-26,1.092593
1986-12-29,1.092593
1986-12-30,1.092593
1986-12-31,1.12963
1987-01-02,1.092593
1987-01-05,1.092593
1987-01-06,1.12963
1987-01-07,1.148148
1987-01-08,1.111111
1987-01-09,1.148148
1987-01-12,1.111111
1987-01-13,1.12963
1987-01-14,1.12963
1987-01-15,1.092593
1987-01-16,1.074074
1987-01-19,1.074074
1987-01-20,1.055556
1987-01-21,1.055556
1987-01-22,1.055556
1987-01-23,1.055556
1987-01-26,1.055556
1987-01-27,1.074074
1987-01-28,1.074074
1987-01-29,1.092593
1987-01-30,1.092593
1987-02-02,1.074074
1987-02-03,1.074074
1987-02-04,1.111111
1987-02-05,1.111111
1987-02-06,1.111111
1987-02-09,1.111111
1987-02-10,1.092593
1987-02-11,1.092593
1987-02-12,1.111111
1987-02-13,1.111111
1987-02-17,1.148148
1987-02-18,1.148148
1987-02-19,1.111111
1987-02-20,1.111111
1987-02-23,1.12963
1987-02-24,1.148148
1987-02-25,1.148148
1987-02-26,1.148148
1987-02-27,1.296296
1987-03-02,1.240741
1987-03-03,1.222222
1987-03-04,1.259259
1987-03-05,1.222222
1987-03-06,1.222222
1987-03-09,1.259259
1987-03-10,1.296296
1987-03-11,1.296296
1987-03-12,1.296296
1987-03-13,1.240741
1987-03-16,1.240741
1987-03-17,1.296296
1987-03-18,1.296296
1987-03-19,1.296296
1987-03-20,1.259259
1987-03-23,1.259259
1987-03-24,1.259259
1987-03-25,1.296296
1987-03-26,1.268519
1987-03-27,1.287037
1987-03-30,1.240741
1987-03-31,1.222222
1987-04-01,1.259259
1987-04-02,1.259259
1987-04-03,1.222222
1987-04-06,1.240741
1987-04-07,1.203704
1987-04-08,1.203704
1987-04-09,1.222222
1987-04-10,1.194444
1987-04-13,1.240741
1987-04-14,1.166667
1987-04-15,1.166667
1987-04-16,1.203704
1987-04-20,1.12963
1987-04-21,1.111111
1987-04-22,1.111111
1987-04-23,1.12963
1987-04-24,1.12963
1987-04-27,1.074074
1987-04-28,1.092593
1987-04-29,1.074074
1987-04-30,1.074074
1987-05-01,1.092593
1987-05-04,1.092593
1987-05-05,1.027778
1987-05-06,1.074074
1987-05-07,1.055556
1987-05-08,1.037037
1987-05-11,0.9814809999999999
1987-05-12,0.9814809999999999
1987-05-13,1.0
1987-05-14,0.9629629999999999
1987-05-15,0.9444440000000001
1987-05-18,0.9444440000000001
1987-05-19,0.9444440000000001
1987-05-20,0.9814809999999999
1987-05-21,0.9814809999999999
1987-05-22,0.9814809999999999
1987-05-26,1.018519
1987-05-27,1.018519
1987-05-28,0.9814809999999999
1987-05-29,1.018519
1987-06-01,0.9814809999999999
1987-06-02,1.0
1987-06-03,0.9629629999999999
