Date,HGV
2017-08-03,36.84
2017-08-04,36.169998
2017-08-07,36.23
2017-08-08,35.75
2017-08-09,34.93
2017-08-10,34.049999
2017-08-11,34.5
2017-08-14,35.0
2017-08-15,35.48
2017-08-16,35.330002
2017-08-17,34.900002
2017-08-18,34.720001
2017-08-21,35.060001
2017-08-22,35.52
2017-08-23,35.630001
2017-08-24,36.220001
2017-08-25,35.959998999999996
2017-08-28,35.470001
2017-08-29,35.48
2017-08-30,36.02
2017-08-31,36.25
2017-09-01,36.540001000000004
2017-09-05,36.110001000000004
2017-09-06,35.650002
2017-09-07,35.599998
2017-09-08,35.299999
2017-09-11,36.0
2017-09-12,36.310001
2017-09-13,36.02
2017-09-14,35.889998999999996
2017-09-15,36.419998
2017-09-18,36.290001000000004
2017-09-19,36.91
2017-09-20,37.040001000000004
2017-09-21,37.970001
2017-09-22,38.439999
2017-09-25,38.48
2017-09-26,38.57
2017-09-27,39.259997999999996
2017-09-28,38.790001000000004
2017-09-29,38.630001
2017-10-02,39.360001000000004
2017-10-03,39.619999
2017-10-04,39.799999
2017-10-05,39.490002000000004
2017-10-06,39.189999
2017-10-09,39.32
2017-10-10,39.360001000000004
2017-10-11,39.279999
2017-10-12,39.549999
2017-10-13,39.900002
2017-10-16,39.779999
2017-10-17,39.830002
2017-10-18,39.950001
2017-10-19,40.23
2017-10-20,40.029999
2017-10-23,39.669998
2017-10-24,39.860001000000004
2017-10-25,39.869999
2017-10-26,40.52
2017-10-27,40.68
2017-10-30,40.529999
2017-10-31,40.959998999999996
2017-11-01,41.029999
2017-11-02,40.639998999999996
2017-11-03,40.75
2017-11-06,40.759997999999996
2017-11-07,41.93
2017-11-08,41.619999
2017-11-09,41.040001000000004
2017-11-10,40.560001
2017-11-13,40.75
2017-11-14,40.48
2017-11-15,40.369999
2017-11-16,40.650002
2017-11-17,40.48
2017-11-20,40.43
2017-11-21,40.529999
2017-11-22,40.169998
2017-11-24,40.27
2017-11-27,40.09
2017-11-28,39.209998999999996
2017-11-29,39.0
2017-11-30,39.970001
2017-12-01,39.68
2017-12-04,41.029999
2017-12-05,41.380001
2017-12-06,41.59
2017-12-07,42.41
2017-12-08,42.709998999999996
2017-12-11,42.689999
2017-12-12,42.41
2017-12-13,42.07
2017-12-14,41.41
2017-12-15,41.810001
2017-12-18,42.709998999999996
2017-12-19,41.900002
2017-12-20,41.970001
2017-12-21,41.709998999999996
2017-12-22,41.57
2017-12-26,41.23
2017-12-27,41.349998
2017-12-28,41.560001
2017-12-29,41.950001
2018-01-02,41.560001
2018-01-03,42.41
2018-01-04,41.990002000000004
2018-01-05,41.040001000000004
2018-01-08,42.029999
2018-01-09,42.009997999999996
2018-01-10,41.490002000000004
2018-01-11,41.98
2018-01-12,41.950001
2018-01-16,40.889998999999996
2018-01-17,42.830002
2018-01-18,42.34
2018-01-19,43.970001
2018-01-22,43.509997999999996
2018-01-23,44.299999
2018-01-24,44.540001000000004
2018-01-25,45.029999
2018-01-26,45.139998999999996
2018-01-29,44.490002000000004
2018-01-30,44.25
2018-01-31,44.970001
2018-02-01,45.240002000000004
2018-02-02,44.049999
2018-02-05,42.740002000000004
2018-02-06,44.549999
2018-02-07,44.43
2018-02-08,43.48
2018-02-09,43.389998999999996
2018-02-12,43.080002
2018-02-13,43.790001000000004
2018-02-14,44.509997999999996
2018-02-15,44.740002000000004
2018-02-16,44.630001
2018-02-20,43.900002
2018-02-21,43.439999
2018-02-22,43.610001000000004
2018-02-23,44.060001
2018-02-26,43.68
2018-02-27,43.0
2018-02-28,43.16
2018-03-01,43.299999
2018-03-02,44.450001
2018-03-05,44.360001000000004
2018-03-06,45.450001
2018-03-07,46.619999
2018-03-08,46.16
2018-03-09,47.299999
2018-03-12,46.07
2018-03-13,45.799999
2018-03-14,47.0
2018-03-15,43.889998999999996
2018-03-16,44.5
2018-03-19,44.02
2018-03-20,44.330002
2018-03-21,44.560001
2018-03-22,43.560001
2018-03-23,42.439999
2018-03-26,43.880001
2018-03-27,42.939999
2018-03-28,42.75
2018-03-29,43.02
2018-04-02,42.549999
2018-04-03,42.709998999999996
2018-04-04,43.220001
2018-04-05,43.330002
2018-04-06,42.650002
2018-04-09,42.630001
2018-04-10,42.709998999999996
2018-04-11,42.889998999999996
2018-04-12,43.380001
2018-04-13,42.490002000000004
2018-04-16,43.150002
2018-04-17,43.349998
2018-04-18,43.509997999999996
2018-04-19,43.900002
2018-04-20,44.07
2018-04-23,44.150002
2018-04-24,43.560001
2018-04-25,43.860001000000004
2018-04-26,43.349998
2018-04-27,43.369999
2018-04-30,43.0
2018-05-01,42.990002000000004
2018-05-02,42.75
2018-05-03,41.209998999999996
2018-05-04,39.25
2018-05-07,39.970001
2018-05-08,39.75
2018-05-09,40.049999
2018-05-10,39.869999
2018-05-11,40.32
2018-05-14,39.82
2018-05-15,38.869999
2018-05-16,39.34
2018-05-17,39.049999
2018-05-18,39.950001
2018-05-21,40.32
2018-05-22,40.18
2018-05-23,39.810001
2018-05-24,39.98
2018-05-25,39.880001
2018-05-29,39.380001
2018-05-30,40.32
2018-05-31,39.759997999999996
2018-06-01,40.43
2018-06-04,40.459998999999996
2018-06-05,40.330002
2018-06-06,40.200001
2018-06-07,39.970001
2018-06-08,39.619999
2018-06-11,39.759997999999996
2018-06-12,39.790001000000004
2018-06-13,38.790001000000004
2018-06-14,38.919998
2018-06-15,38.860001000000004
2018-06-18,38.669998
2018-06-19,38.080002
2018-06-20,36.939999
2018-06-21,36.209998999999996
2018-06-22,37.029999
2018-06-25,36.470001
2018-06-26,35.950001
2018-06-27,34.310001
2018-06-28,34.099998
2018-06-29,34.700001
2018-07-02,34.220001
2018-07-03,34.43
2018-07-05,34.029999
2018-07-06,34.41
2018-07-09,35.59
2018-07-10,35.470001
2018-07-11,35.290001000000004
2018-07-12,35.459998999999996
2018-07-13,35.650002
2018-07-16,34.939999
2018-07-17,35.25
2018-07-18,35.259997999999996
2018-07-19,34.830002
2018-07-20,34.490002000000004
2018-07-23,34.419998
2018-07-24,34.290001000000004
2018-07-25,34.310001
2018-07-26,34.66
2018-07-27,33.990002000000004
2018-07-30,33.869999
2018-07-31,34.59
2018-08-01,34.389998999999996
2018-08-02,34.509997999999996
2018-08-03,33.880001
2018-08-06,33.919998
2018-08-07,33.380001
2018-08-08,31.950001
2018-08-09,32.09
2018-08-10,31.57
2018-08-13,31.209999
2018-08-14,31.85
2018-08-15,32.060001
2018-08-16,33.029999
2018-08-17,32.599998
2018-08-20,32.790001000000004
2018-08-21,33.310001
2018-08-22,33.169998
2018-08-23,32.66
2018-08-24,32.52
2018-08-27,32.139998999999996
2018-08-28,32.610001000000004
2018-08-29,32.549999
2018-08-30,32.68
2018-08-31,32.66
2018-09-04,32.790001000000004
2018-09-05,32.669998
2018-09-06,32.080002
2018-09-07,31.75
2018-09-10,31.57
2018-09-11,31.379998999999998
2018-09-12,30.85
2018-09-13,31.6
2018-09-14,32.630001
2018-09-17,32.369999
2018-09-18,32.549999
2018-09-19,32.810001
2018-09-20,33.23
2018-09-21,33.240002000000004
2018-09-24,32.73
2018-09-25,32.580002
2018-09-26,32.959998999999996
2018-09-27,33.02
2018-09-28,33.099998
2018-10-01,32.740002000000004
2018-10-02,32.330002
2018-10-03,32.310001
2018-10-04,31.200001
2018-10-05,30.52
2018-10-08,30.6
2018-10-09,30.299999
2018-10-10,29.379998999999998
2018-10-11,29.07
2018-10-12,29.299999
2018-10-15,29.309998999999998
2018-10-16,30.23
2018-10-17,30.450001
2018-10-18,30.17
2018-10-19,29.870001000000002
2018-10-22,29.440001000000002
2018-10-23,28.280001000000002
2018-10-24,26.219998999999998
2018-10-25,27.75
2018-10-26,27.969998999999998
2018-10-29,27.33
2018-10-30,26.889999
2018-10-31,26.870001000000002
2018-11-01,31.77
2018-11-02,30.940001000000002
2018-11-05,30.299999
2018-11-06,29.9
2018-11-07,30.139999
2018-11-08,30.110001
2018-11-09,27.73
2018-11-12,27.15
2018-11-13,27.75
2018-11-14,28.27
2018-11-15,29.379998999999998
2018-11-16,29.6
2018-11-19,29.540001
2018-11-20,28.85
2018-11-21,29.370001000000002
2018-11-23,30.07
2018-11-26,30.49
2018-11-27,31.16
2018-11-28,32.27
2018-11-29,31.83
2018-11-30,32.060001
2018-12-03,32.59
2018-12-04,29.200001
2018-12-06,28.57
2018-12-07,28.42
2018-12-10,28.43
2018-12-11,27.870001000000002
2018-12-12,28.32
2018-12-13,28.110001
2018-12-14,28.120001000000002
2018-12-17,28.129998999999998
2018-12-18,27.440001000000002
2018-12-19,26.52
2018-12-20,25.68
2018-12-21,25.0
2018-12-24,24.540001
2018-12-26,25.549999
2018-12-27,25.58
2018-12-28,26.190001000000002
2018-12-31,26.389999
2019-01-02,26.32
2019-01-03,25.65
2019-01-04,27.1
2019-01-07,27.639999
2019-01-08,29.040001
2019-01-09,29.25
2019-01-10,29.41
2019-01-11,29.51
2019-01-14,29.23
2019-01-15,29.49
2019-01-16,29.559998999999998
2019-01-17,29.620001000000002
2019-01-18,30.5
2019-01-22,29.26
2019-01-23,28.85
2019-01-24,29.1
2019-01-25,29.77
2019-01-28,29.700001
2019-01-29,30.27
2019-01-30,30.440001000000002
2019-01-31,30.34
2019-02-01,30.43
2019-02-04,30.51
2019-02-05,30.799999
2019-02-06,30.620001000000002
2019-02-07,29.83
2019-02-08,29.469998999999998
2019-02-11,29.780001000000002
2019-02-12,30.559998999999998
2019-02-13,30.969998999999998
2019-02-14,31.120001000000002
2019-02-15,31.6
2019-02-19,31.82
2019-02-20,31.92
2019-02-21,32.330002
2019-02-22,32.639998999999996
2019-02-25,32.509997999999996
2019-02-26,32.41
2019-02-27,32.369999
2019-02-28,31.790001
2019-03-01,32.700001
2019-03-04,33.330002
2019-03-05,33.32
2019-03-06,32.970001
2019-03-07,32.02
2019-03-08,32.220001
2019-03-11,31.68
2019-03-12,31.51
2019-03-13,31.950001
2019-03-14,31.469998999999998
2019-03-15,31.889999
2019-03-18,31.9
2019-03-19,31.58
2019-03-20,31.360001
2019-03-21,31.610001
2019-03-22,30.51
2019-03-25,30.49
2019-03-26,30.690001000000002
2019-03-27,30.459999
2019-03-28,30.75
2019-03-29,30.85
2019-04-01,31.91
2019-04-02,31.879998999999998
2019-04-03,31.68
2019-04-04,31.790001
2019-04-05,32.720001
2019-04-08,33.09
2019-04-09,32.209998999999996
2019-04-10,32.549999
2019-04-11,32.91
2019-04-12,33.200001
2019-04-15,33.290001000000004
2019-04-16,33.57
2019-04-17,32.77
2019-04-18,32.669998
2019-04-22,32.990002000000004
2019-04-23,33.169998
2019-04-24,32.470001
2019-04-25,32.18
2019-04-26,31.93
2019-04-29,32.490002000000004
2019-04-30,32.040001000000004
2019-05-01,32.009997999999996
2019-05-02,30.0
2019-05-03,30.48
2019-05-06,30.0
2019-05-07,29.370001000000002
2019-05-08,29.67
2019-05-09,28.950001
2019-05-10,28.450001
2019-05-13,27.17
2019-05-14,27.559998999999998
2019-05-15,27.6
2019-05-16,27.84
2019-05-17,27.33
2019-05-20,26.76
2019-05-21,27.0
2019-05-22,26.34
2019-05-23,25.76
2019-05-24,25.860001
2019-05-28,25.42
2019-05-29,25.110001
2019-05-30,25.280001000000002
2019-05-31,25.42
2019-06-03,25.74
2019-06-04,26.42
2019-06-05,26.700001
2019-06-06,26.879998999999998
2019-06-07,27.6
2019-06-10,28.209999
2019-06-11,28.799999
2019-06-12,28.780001000000002
2019-06-13,28.940001000000002
2019-06-14,29.1
2019-06-17,29.110001
2019-06-18,29.700001
2019-06-19,29.73
2019-06-20,29.950001
2019-06-21,30.379998999999998
2019-06-24,30.42
2019-06-25,30.459999
2019-06-26,30.9
2019-06-27,31.559998999999998
2019-06-28,31.82
2019-07-01,31.91
2019-07-02,31.67
2019-07-03,32.139998999999996
2019-07-05,32.209998999999996
2019-07-08,31.85
2019-07-09,31.83
2019-07-10,31.889999
2019-07-11,31.99
2019-07-12,32.119999
2019-07-15,32.200001
2019-07-16,32.360001000000004
2019-07-17,32.029999
2019-07-18,32.119999
2019-07-19,32.009997999999996
2019-07-22,32.040001000000004
2019-07-23,32.400002
2019-07-24,32.75
2019-07-25,32.650002
2019-07-26,32.700001
2019-07-29,32.75
2019-07-30,33.189999
2019-07-31,32.700001
2019-08-01,28.139999
2019-08-02,26.459999
2019-08-05,26.08
2019-08-06,26.360001
2019-08-07,26.370001000000002
2019-08-08,27.209999
2019-08-09,26.73
2019-08-12,26.379998999999998
2019-08-13,26.77
2019-08-14,25.610001
2019-08-15,25.870001000000002
2019-08-16,27.620001000000002
2019-08-19,28.209999
2019-08-20,31.24
2019-08-21,31.790001
2019-08-22,32.25
2019-08-23,31.790001
2019-08-26,31.9
2019-08-27,32.0
2019-08-28,32.279999
2019-08-29,33.580002
2019-08-30,33.77
2019-09-03,33.259997999999996
2019-09-04,33.490002000000004
2019-09-05,33.599998
2019-09-06,33.400002
2019-09-09,33.200001
2019-09-10,33.290001000000004
2019-09-11,33.849998
2019-09-12,33.919998
2019-09-13,33.950001
2019-09-16,33.639998999999996
2019-09-17,33.799999
2019-09-18,33.360001000000004
2019-09-19,33.529999
2019-09-20,33.490002000000004
2019-09-23,33.290001000000004
2019-09-24,32.689999
2019-09-25,32.830002
2019-09-26,32.25
2019-09-27,32.09
2019-09-30,32.0
2019-10-01,31.940001000000002
2019-10-02,32.07
2019-10-03,32.060001
2019-10-04,32.139998999999996
2019-10-07,32.220001
2019-10-08,32.040001000000004
2019-10-09,32.0
2019-10-10,31.950001
2019-10-11,32.639998999999996
2019-10-14,34.57
2019-10-15,34.52
2019-10-16,34.380001
2019-10-17,34.299999
2019-10-18,34.34
2019-10-21,34.509997999999996
2019-10-22,34.310001
2019-10-23,34.470001
2019-10-24,34.740002000000004
2019-10-25,34.68
2019-10-28,34.84
2019-10-29,34.73
2019-10-30,34.5
2019-10-31,34.73
2019-11-01,35.34
2019-11-04,35.619999
2019-11-05,35.880001
2019-11-06,35.84
2019-11-07,35.57
2019-11-08,35.669998
2019-11-11,35.16
2019-11-12,35.299999
2019-11-13,35.209998999999996
2019-11-14,35.279999
2019-11-15,35.150002
2019-11-18,34.880001
2019-11-19,35.060001
2019-11-20,34.669998
2019-11-21,34.619999
2019-11-22,34.299999
2019-11-25,34.790001000000004
2019-11-26,34.880001
2019-11-27,34.77
2019-11-29,34.630001
2019-12-02,34.290001000000004
2019-12-03,33.919998
2019-12-04,34.220001
2019-12-05,34.900002
2019-12-06,34.950001
2019-12-09,34.68
2019-12-10,34.459998999999996
2019-12-11,34.220001
2019-12-12,34.59
2019-12-13,34.5
2019-12-16,34.5
2019-12-17,34.5
2019-12-18,34.84
2019-12-19,34.830002
2019-12-20,34.650002
2019-12-23,34.48
2019-12-24,34.459998999999996
2019-12-26,34.5
2019-12-27,34.450001
2019-12-30,34.709998999999996
2019-12-31,34.389998999999996
2020-01-02,34.880001
2020-01-03,34.740002000000004
2020-01-06,34.650002
2020-01-07,34.540001000000004
2020-01-08,34.66
2020-01-09,34.669998
2020-01-10,34.380001
2020-01-13,34.43
2020-01-14,34.470001
2020-01-15,34.209998999999996
2020-01-16,34.619999
2020-01-17,34.82
2020-01-21,34.25
2020-01-22,34.02
2020-01-23,34.189999
2020-01-24,33.759997999999996
2020-01-27,32.419998
2020-01-28,33.16
2020-01-29,32.790001000000004
2020-01-30,33.27
2020-01-31,31.91
2020-02-03,31.49
2020-02-04,31.77
2020-02-05,32.279999
2020-02-06,31.799999
2020-02-07,31.200001
2020-02-10,31.280001000000002
2020-02-11,32.0
2020-02-12,32.369999
2020-02-13,32.810001
2020-02-14,32.970001
2020-02-18,32.32
2020-02-19,31.98
2020-02-20,31.99
2020-02-21,31.5
2020-02-24,30.5
2020-02-25,29.209999
2020-02-26,27.24
2020-02-27,27.790001
2020-02-28,26.66
2020-03-02,26.58
2020-03-03,25.799999
2020-03-04,26.34
2020-03-05,24.530001000000002
2020-03-06,24.219998999999998
2020-03-09,21.209999
2020-03-10,21.52
2020-03-11,18.370001000000002
2020-03-12,15.82
2020-03-13,19.02
2020-03-16,14.26
2020-03-17,13.79
2020-03-18,10.53
2020-03-19,11.56
2020-03-20,13.42
2020-03-23,12.76
2020-03-24,15.28
2020-03-25,16.549999
2020-03-26,18.299999
2020-03-27,17.309998999999998
2020-03-30,16.16
2020-03-31,15.77
2020-04-01,14.84
2020-04-02,14.08
2020-04-03,13.3
2020-04-06,15.52
2020-04-07,15.97
2020-04-08,17.559998999999998
2020-04-09,17.450001
2020-04-13,17.639999
2020-04-14,17.610001
2020-04-15,17.370001000000002
2020-04-16,17.42
2020-04-17,19.18
2020-04-20,18.42
2020-04-21,17.65
2020-04-22,17.84
2020-04-23,18.35
2020-04-24,18.809998999999998
2020-04-27,19.49
2020-04-28,19.780001000000002
2020-04-29,20.93
2020-04-30,20.6
2020-05-01,19.0
2020-05-04,18.309998999999998
2020-05-05,17.530001000000002
2020-05-06,16.75
2020-05-07,17.33
2020-05-08,19.1
